https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SFUND,Volume USDT
1652122800,2022-05-09 19:00:00,SFUND/USDT,2.0491,2.0664,2.01,2.0321,23049.45652472,46847.154054050548
1652119200,2022-05-09 18:00:00,SFUND/USDT,2.0637,2.0901,2,2.0692,66710.007517,136964.177158144436
1652115600,2022-05-09 17:00:00,SFUND/USDT,2.0806,2.0806,2.05,2.0783,46770.81404037,96599.097379300584
1652112000,2022-05-09 16:00:00,SFUND/USDT,2.1854,2.2014,2.0701,2.0701,20774.2639265,44658.644915459227
1652108400,2022-05-09 15:00:00,SFUND/USDT,2.2149,2.215,2.1295,2.1705,26857.64540418,58810.80524528623
1652104800,2022-05-09 14:00:00,SFUND/USDT,2.2294,2.2337,2.1579,2.204,46614.82335198,103136.229834373308
1652101200,2022-05-09 13:00:00,SFUND/USDT,2.2244,2.2515,2.1938,2.2321,30908.54636818,68794.497894845374
1652097600,2022-05-09 12:00:00,SFUND/USDT,2.2145,2.2599,2.2145,2.2244,12369.69437246,27792.587917183448
1652094000,2022-05-09 11:00:00,SFUND/USDT,2.2273,2.2505,2.1388,2.214,27391.18700282,60507.183090011276
1652090400,2022-05-09 10:00:00,SFUND/USDT,2.3142,2.3142,2.2273,2.2389,8297.15614103,18757.718394878083
1652086800,2022-05-09 09:00:00,SFUND/USDT,2.2973,2.3264,2.2879,2.3142,2987.5981,6895.35184786
1652083200,2022-05-09 08:00:00,SFUND/USDT,2.2968,2.2972,2.2538,2.2901,21711.9805392,49640.007048068402
1652079600,2022-05-09 07:00:00,SFUND/USDT,2.3036,2.3129,2.289,2.2968,1265.9704167,2915.2931662379
1652076000,2022-05-09 06:00:00,SFUND/USDT,2.3442,2.3442,2.2894,2.3055,64148.60517826,148538.672669126238
1652072400,2022-05-09 05:00:00,SFUND/USDT,2.3646,2.3794,2.3439,2.3526,75836.98064051,178814.591747504361
1652068800,2022-05-09 04:00:00,SFUND/USDT,2.3904,2.3904,2.3557,2.3693,66099.93910709,157006.085812357936
1652065200,2022-05-09 03:00:00,SFUND/USDT,2.3817,2.388,2.3759,2.3861,72382.4445,172484.77051522
1652061600,2022-05-09 02:00:00,SFUND/USDT,2.4107,2.4118,2.3758,2.3804,41170.71127462,98319.676967335448
1652058000,2022-05-09 01:00:00,SFUND/USDT,2.4398,2.4461,2.4076,2.4093,55818.5851524,135948.82190495124
1652054400,2022-05-09 00:00:00,SFUND/USDT,2.3844,2.4511,2.3758,2.4448,18225.16756171,43764.531271135673
1652050800,2022-05-08 23:00:00,SFUND/USDT,2.4235,2.4255,2.3799,2.3842,33885.20851727,81485.565774339877
1652047200,2022-05-08 22:00:00,SFUND/USDT,2.422,2.4284,2.418,2.4247,25906.98147569,62784.081419788802
1652043600,2022-05-08 21:00:00,SFUND/USDT,2.4181,2.4324,2.418,2.4181,48455.85596714,117519.567018734808
1652040000,2022-05-08 20:00:00,SFUND/USDT,2.4389,2.4699,2.418,2.418,45752.91761113,111205.948240600016
1652036400,2022-05-08 19:00:00,SFUND/USDT,2.4433,2.4581,2.4218,2.4337,20104.68094136,49089.535099582366
1652032800,2022-05-08 18:00:00,SFUND/USDT,2.3976,2.4439,2.3761,2.4264,52670.41535007,126575.985657732187
1652029200,2022-05-08 17:00:00,SFUND/USDT,2.4386,2.4393,2.3872,2.3981,23981.36952639,58373.285970125704
1652025600,2022-05-08 16:00:00,SFUND/USDT,2.4518,2.4564,2.4334,2.444,4660.33864715,11399.245234747085
1652022000,2022-05-08 15:00:00,SFUND/USDT,2.4354,2.4601,2.4354,2.4476,17411.17661728,42546.403932376419
1652018400,2022-05-08 14:00:00,SFUND/USDT,2.4469,2.4469,2.4256,2.4353,35490.46495474,86321.682854886242
1652014800,2022-05-08 13:00:00,SFUND/USDT,2.4694,2.4755,2.4468,2.4481,38644.91253149,94627.826044556676
1652011200,2022-05-08 12:00:00,SFUND/USDT,2.4758,2.5326,2.4469,2.451,18919.26171481,47329.582737074766
1652007600,2022-05-08 11:00:00,SFUND/USDT,2.4726,2.4758,2.4501,2.4758,9585.13458564,23562.442352996487
1652004000,2022-05-08 10:00:00,SFUND/USDT,2.4721,2.4728,2.4519,2.4727,773.02590595,1900.097088692565
1652000400,2022-05-08 09:00:00,SFUND/USDT,2.4609,2.4728,2.4469,2.4728,287.51834172,707.495792135216
1651996800,2022-05-08 08:00:00,SFUND/USDT,2.4837,2.4837,2.4303,2.4599,13800.05128775,33862.438330378675
1651993200,2022-05-08 07:00:00,SFUND/USDT,2.4886,2.4942,2.4837,2.4942,1768.51769315,4407.87502485473
1651989600,2022-05-08 06:00:00,SFUND/USDT,2.4705,2.4879,2.4399,2.4816,15943.74229342,39169.776938331768
1651986000,2022-05-08 05:00:00,SFUND/USDT,2.4739,2.4859,2.447,2.4635,39261.91172335,96956.71038702988
1651982400,2022-05-08 04:00:00,SFUND/USDT,2.495,2.508,2.45,2.4723,73972.72001764,183356.7657951618
1651978800,2022-05-08 03:00:00,SFUND/USDT,2.5186,2.5186,2.4908,2.495,47678.5219804,119553.330202975552
1651975200,2022-05-08 02:00:00,SFUND/USDT,2.5587,2.5611,2.5123,2.5182,50124.17794156,127658.391663705416
1651971600,2022-05-08 01:00:00,SFUND/USDT,2.5389,2.5898,2.5247,2.5898,40166.81053736,101845.414101407928
1651968000,2022-05-08 00:00:00,SFUND/USDT,2.5551,2.5551,2.5363,2.5379,51286.19267117,130501.193354120791
1651964400,2022-05-07 23:00:00,SFUND/USDT,2.5738,2.5885,2.537,2.5556,58108.5479931,149141.312670743451
1651960800,2022-05-07 22:00:00,SFUND/USDT,2.6077,2.6253,2.5659,2.5772,24955.75006881,64697.805058948753
1651957200,2022-05-07 21:00:00,SFUND/USDT,2.6262,2.6298,2.6077,2.6077,37672.4932389,98855.720938484649
1651953600,2022-05-07 20:00:00,SFUND/USDT,2.6205,2.6346,2.62,2.62,60429.71439493,158699.742379551615
1651950000,2022-05-07 19:00:00,SFUND/USDT,2.6303,2.6346,2.6205,2.6264,23191.53721301,60899.572707236146
1651946400,2022-05-07 18:00:00,SFUND/USDT,2.625,2.6346,2.625,2.6288,65959.0628,173425.23178193
1651942800,2022-05-07 17:00:00,SFUND/USDT,2.6335,2.6346,2.6202,2.6245,9134.9061481,24025.34159837112
1651939200,2022-05-07 16:00:00,SFUND/USDT,2.634,2.6347,2.6236,2.6337,1471.2125517,3873.60683307882
1651935600,2022-05-07 15:00:00,SFUND/USDT,2.629,2.6599,2.629,2.6347,14204.84363188,37457.269828080225
1651932000,2022-05-07 14:00:00,SFUND/USDT,2.63,2.6384,2.62,2.62,40751.11590544,107076.985309333865
1651928400,2022-05-07 13:00:00,SFUND/USDT,2.6301,2.6387,2.62,2.63,43764.95246114,115048.904331439522
1651924800,2022-05-07 12:00:00,SFUND/USDT,2.6441,2.6441,2.6201,2.6267,13474.9138,35494.32276083
1651921200,2022-05-07 11:00:00,SFUND/USDT,2.631,2.6473,2.62,2.62,5204.3766,13682.70623029
1651917600,2022-05-07 10:00:00,SFUND/USDT,2.651,2.6661,2.63,2.63,4425.52450677,11648.328961819847
1651914000,2022-05-07 09:00:00,SFUND/USDT,2.6336,2.6511,2.6306,2.6511,1613.22031269,4262.617410532459
1651910400,2022-05-07 08:00:00,SFUND/USDT,2.6413,2.6663,2.6412,2.6663,13317.18587532,35196.501694602372
1651906800,2022-05-07 07:00:00,SFUND/USDT,2.6405,2.6588,2.635,2.646,2428.5154,6432.92894408
1651903200,2022-05-07 06:00:00,SFUND/USDT,2.6434,2.6574,2.6377,2.6483,8003.10925056,21187.669555568144
1651899600,2022-05-07 05:00:00,SFUND/USDT,2.6381,2.6588,2.6327,2.6418,27885.28476776,73614.782189170012
1651896000,2022-05-07 04:00:00,SFUND/USDT,2.6632,2.6632,2.63,2.6406,15197.68272697,40304.08984782826
1651892400,2022-05-07 03:00:00,SFUND/USDT,2.6677,2.6683,2.6536,2.6593,31380.6838,83521.41508255
1651888800,2022-05-07 02:00:00,SFUND/USDT,2.6637,2.6679,2.6626,2.6654,22273.44409856,59338.370294718224
1651885200,2022-05-07 01:00:00,SFUND/USDT,2.6671,2.6673,2.6601,2.6634,33045.3319,88065.04151016
1651881600,2022-05-07 00:00:00,SFUND/USDT,2.661,2.6706,2.658,2.6618,41310.32684762,110039.123472863544
1651878000,2022-05-06 23:00:00,SFUND/USDT,2.6631,2.6659,2.6578,2.6633,47969.57107757,127692.715879863863
1651874400,2022-05-06 22:00:00,SFUND/USDT,2.6617,2.6658,2.6587,2.6621,67519.51758469,179753.699077862726
1651870800,2022-05-06 21:00:00,SFUND/USDT,2.6631,2.6654,2.6528,2.6632,22597.9476,60162.94108917
1651867200,2022-05-06 20:00:00,SFUND/USDT,2.6636,2.6703,2.6519,2.6625,57501.05311653,153098.272678610059
1651863600,2022-05-06 19:00:00,SFUND/USDT,2.6612,2.6667,2.6531,2.6658,93318.1325,248468.31950551
1651860000,2022-05-06 18:00:00,SFUND/USDT,2.6542,2.6705,2.65,2.6638,15137.99976904,40282.749706783976
1651856400,2022-05-06 17:00:00,SFUND/USDT,2.6706,2.6706,2.6541,2.6621,28898.77785526,77027.619328477356
1651852800,2022-05-06 16:00:00,SFUND/USDT,2.6896,2.6896,2.6665,2.6706,23466.12934257,62750.112150145536
1651849200,2022-05-06 15:00:00,SFUND/USDT,2.6413,2.6994,2.6311,2.6896,23650.05725606,62990.745041435996
1651845600,2022-05-06 14:00:00,SFUND/USDT,2.64,2.6574,2.6301,2.6386,43938.99720737,116193.084054415825
1651842000,2022-05-06 13:00:00,SFUND/USDT,2.6636,2.6981,2.6383,2.6391,25159.39311261,67062.696270229931
1651838400,2022-05-06 12:00:00,SFUND/USDT,2.6552,2.692,2.641,2.6695,38104.78974062,101592.880275465424
1651834800,2022-05-06 11:00:00,SFUND/USDT,2.6412,2.6639,2.641,2.641,606.16388946,1601.446281112494
1651831200,2022-05-06 10:00:00,SFUND/USDT,2.6512,2.6708,2.6411,2.6411,459.715,1216.18730714
1651827600,2022-05-06 09:00:00,SFUND/USDT,2.6513,2.6933,2.6316,2.6907,440.80146919,1171.705563393527
1651824000,2022-05-06 08:00:00,SFUND/USDT,2.6524,2.6876,2.6524,2.6773,4536.38427157,12133.361877420963
1651820400,2022-05-06 07:00:00,SFUND/USDT,2.6973,2.6973,2.63,2.652,7512.82621341,19913.638580121437
1651816800,2022-05-06 06:00:00,SFUND/USDT,2.7106,2.7106,2.6905,2.6973,1033.89836526,2782.887676383756
1651813200,2022-05-06 05:00:00,SFUND/USDT,2.704,2.7393,2.6907,2.6915,20991.5418,56766.75292121
1651809600,2022-05-06 04:00:00,SFUND/USDT,2.7304,2.75,2.6868,2.7045,27798.52747813,75071.806504970036
1651806000,2022-05-06 03:00:00,SFUND/USDT,2.6903,2.7106,2.6903,2.7106,20756.688,56103.12434806
1651802400,2022-05-06 02:00:00,SFUND/USDT,2.6979,2.7093,2.6517,2.6904,29877.71133829,80312.522664236723
1651798800,2022-05-06 01:00:00,SFUND/USDT,2.7577,2.7964,2.6982,2.6982,33909.6770799,92625.006052845233
1651795200,2022-05-06 00:00:00,SFUND/USDT,2.7164,2.8125,2.6928,2.7447,39136.8010686,106168.301272815897
1651791600,2022-05-05 23:00:00,SFUND/USDT,2.717,2.7699,2.7019,2.7143,12723.25158589,34563.312287030444
1651788000,2022-05-05 22:00:00,SFUND/USDT,2.6969,2.7915,2.6917,2.7077,37121.0749204,100842.576198052164
1651784400,2022-05-05 21:00:00,SFUND/USDT,2.6746,2.6981,2.6746,2.696,43805.24408125,117827.335352765532
1651780800,2022-05-05 20:00:00,SFUND/USDT,2.6671,2.6968,2.6297,2.6893,72319.9249347,193442.308812159716
1651777200,2022-05-05 19:00:00,SFUND/USDT,2.6906,2.7106,2.6011,2.6764,19631.15227934,51875.875248146246
1651773600,2022-05-05 18:00:00,SFUND/USDT,2.7484,2.7783,2.6455,2.6513,25768.65275811,69761.803930938536
1651770000,2022-05-05 17:00:00,SFUND/USDT,2.7844,2.807,2.725,2.7341,10815.94744546,29790.638542358784
1651766400,2022-05-05 16:00:00,SFUND/USDT,2.7857,2.8171,2.6456,2.8014,42394.87208721,116729.798071985453
1651762800,2022-05-05 15:00:00,SFUND/USDT,2.8501,2.8547,2.7146,2.7859,45017.31558029,125210.135699021197
1651759200,2022-05-05 14:00:00,SFUND/USDT,2.9437,2.9482,2.85,2.855,39679.91625576,115062.484111600419
1651755600,2022-05-05 13:00:00,SFUND/USDT,2.948,2.9602,2.9106,2.9473,10833.03092616,31811.566881041416
1651752000,2022-05-05 12:00:00,SFUND/USDT,2.9516,2.9651,2.9369,2.9389,22295.83782982,65802.978748969082
1651748400,2022-05-05 11:00:00,SFUND/USDT,2.97,2.97,2.9317,2.9468,12817.92236494,37767.310020321354
1651744800,2022-05-05 10:00:00,SFUND/USDT,2.8949,2.97,2.868,2.97,10718.98199648,31042.137702278038
1651741200,2022-05-05 09:00:00,SFUND/USDT,2.9004,2.9086,2.8681,2.887,34826.83360793,100767.223335956398
1651737600,2022-05-05 08:00:00,SFUND/USDT,2.9174,2.9174,2.8681,2.8976,28812.5773,83522.68007872
1651734000,2022-05-05 07:00:00,SFUND/USDT,2.9309,2.9309,2.9074,2.9202,6891.10513982,20127.840313478438
1651730400,2022-05-05 06:00:00,SFUND/USDT,2.91,2.9326,2.9075,2.9309,169.44046018,494.574821691562
1651726800,2022-05-05 05:00:00,SFUND/USDT,2.9285,2.945,2.9074,2.9221,29977.81189163,87716.155825167646
1651723200,2022-05-05 04:00:00,SFUND/USDT,2.9501,2.9501,2.9284,2.9335,36365.06785643,107055.898543770173
1651719600,2022-05-05 03:00:00,SFUND/USDT,2.9597,2.9641,2.9361,2.9501,22299.99705618,65885.475422613138
1651716000,2022-05-05 02:00:00,SFUND/USDT,2.9629,2.975,2.9597,2.9674,27935.7808,82978.36487873
1651712400,2022-05-05 01:00:00,SFUND/USDT,2.9906,2.9947,2.9387,2.987,24590.91927366,73192.75482718242
1651708800,2022-05-05 00:00:00,SFUND/USDT,2.9719,3.05,2.9531,3.0208,44391.22101593,131702.603438774859
1651705200,2022-05-04 23:00:00,SFUND/USDT,2.968,2.9896,2.9559,2.9719,12968.20201102,38550.603759912485
1651701600,2022-05-04 22:00:00,SFUND/USDT,2.9306,2.968,2.9305,2.968,9544.04612668,27990.57030571624
1651698000,2022-05-04 21:00:00,SFUND/USDT,3.0389,3.072,2.9218,2.9248,24878.41385638,74151.312269418357
1651694400,2022-05-04 20:00:00,SFUND/USDT,3.0274,3.1057,2.9878,3.0492,10676.66008521,32324.416496987691
1651690800,2022-05-04 19:00:00,SFUND/USDT,2.9094,3.293,2.9094,3.0356,39432.73192302,118722.867179107252
1651687200,2022-05-04 18:00:00,SFUND/USDT,2.8917,2.9097,2.8891,2.9097,60035.06662666,173997.52874754104
1651683600,2022-05-04 17:00:00,SFUND/USDT,2.9015,2.9117,2.8837,2.8864,37938.33733946,110093.285074206055
1651680000,2022-05-04 16:00:00,SFUND/USDT,2.9092,2.9117,2.8901,2.9016,35065.8164125,101850.649020512479
1651676400,2022-05-04 15:00:00,SFUND/USDT,2.901,2.9116,2.8832,2.9075,40427.47947799,117024.410443503388
1651672800,2022-05-04 14:00:00,SFUND/USDT,2.9006,2.9064,2.8826,2.8826,18066.90453534,52370.862703082176
1651669200,2022-05-04 13:00:00,SFUND/USDT,2.909,2.9117,2.89,2.89,1739.06301954,5052.777196002548
1651665600,2022-05-04 12:00:00,SFUND/USDT,2.9006,2.9102,2.8981,2.9102,46293.92176047,134405.44704893723
1651662000,2022-05-04 11:00:00,SFUND/USDT,2.9,2.9116,2.8851,2.9071,18027.95543383,52253.93952667204
1651658400,2022-05-04 10:00:00,SFUND/USDT,2.8301,2.9014,2.8301,2.9014,10254.12317215,29197.418092955475
1651654800,2022-05-04 09:00:00,SFUND/USDT,2.8492,2.8503,2.8399,2.8478,22258.88128652,63227.91873183023
1651651200,2022-05-04 08:00:00,SFUND/USDT,2.8367,2.852,2.8186,2.8343,37479.6069,106378.29737595
1651647600,2022-05-04 07:00:00,SFUND/USDT,2.8475,2.8475,2.8078,2.834,6834.89181123,19252.744955107425
1651644000,2022-05-04 06:00:00,SFUND/USDT,2.7993,2.9121,2.7993,2.848,4538.32525554,12911.09267561653
1651640400,2022-05-04 05:00:00,SFUND/USDT,2.7959,2.8961,2.7959,2.7999,25103.37131756,70509.679836578379
1651636800,2022-05-04 04:00:00,SFUND/USDT,2.8169,2.8169,2.7866,2.8052,31728.42529967,88797.057330729702
1651633200,2022-05-04 03:00:00,SFUND/USDT,2.8491,2.86,2.79,2.8161,12966.27542528,36619.554009924254
1651629600,2022-05-04 02:00:00,SFUND/USDT,2.8339,2.8589,2.8173,2.8447,30111.42540726,85633.309252163154
1651626000,2022-05-04 01:00:00,SFUND/USDT,2.7928,2.8329,2.7921,2.8269,16494.45945051,46432.719752511492
1651622400,2022-05-04 00:00:00,SFUND/USDT,2.8077,2.815,2.7504,2.7916,51852.74031977,144652.598512361979
1651618800,2022-05-03 23:00:00,SFUND/USDT,2.8517,2.8555,2.7854,2.8046,22032.93175408,62147.83689046382
1651615200,2022-05-03 22:00:00,SFUND/USDT,2.8331,2.8572,2.8233,2.8517,14694.28385392,41643.839166889701
1651611600,2022-05-03 21:00:00,SFUND/USDT,2.8267,2.851,2.8201,2.8201,32216.02732007,91129.796951467923
1651608000,2022-05-03 20:00:00,SFUND/USDT,2.8195,2.8339,2.8176,2.8309,15665.35272522,44211.662517616826
1651604400,2022-05-03 19:00:00,SFUND/USDT,2.854,2.8572,2.8178,2.82,22439.62841676,63764.836149503652
1651600800,2022-05-03 18:00:00,SFUND/USDT,2.879,2.8849,2.8497,2.8497,43779.23975164,125452.45296043385
1651597200,2022-05-03 17:00:00,SFUND/USDT,2.8651,2.879,2.8582,2.879,28098.29934756,80590.749989849715
1651593600,2022-05-03 16:00:00,SFUND/USDT,2.8797,2.885,2.8582,2.8654,66993.74799153,192822.254712610016
1651590000,2022-05-03 15:00:00,SFUND/USDT,2.9104,2.9132,2.8701,2.8796,47967.528048,138756.800202371363
1651586400,2022-05-03 14:00:00,SFUND/USDT,2.9043,2.922,2.8505,2.9121,10854.47106088,31402.102412414624
1651582800,2022-05-03 13:00:00,SFUND/USDT,2.9045,2.9126,2.9002,2.9064,4722.67154148,13727.893835447948
1651579200,2022-05-03 12:00:00,SFUND/USDT,2.9254,2.9843,2.9,2.9046,45401.83359213,132592.383009684817
1651575600,2022-05-03 11:00:00,SFUND/USDT,2.9132,2.9255,2.9,2.9164,19002.04429727,55358.216899917666
1651572000,2022-05-03 10:00:00,SFUND/USDT,2.9373,2.9373,2.9001,2.9105,25940.62048018,75705.569173175514
1651568400,2022-05-03 09:00:00,SFUND/USDT,2.9497,2.959,2.9144,2.9144,29475.0062,87043.30428683
1651564800,2022-05-03 08:00:00,SFUND/USDT,2.9764,2.99,2.9301,2.9436,17435.0330618,51651.875861182
1651561200,2022-05-03 07:00:00,SFUND/USDT,2.9847,2.987,2.961,2.9752,26431.78299135,78652.972469007022
1651557600,2022-05-03 06:00:00,SFUND/USDT,2.9642,3.024,2.9603,2.9877,931.02283136,2779.831082679246
1651554000,2022-05-03 05:00:00,SFUND/USDT,3,3.0183,2.9348,2.9642,24508.4353,73079.16682518
1651550400,2022-05-03 04:00:00,SFUND/USDT,3.044,3.0587,3,3,32845.83626822,99623.451419392151
1651546800,2022-05-03 03:00:00,SFUND/USDT,3.0266,3.0414,3.0191,3.0337,7180.073,21773.44466074
1651543200,2022-05-03 02:00:00,SFUND/USDT,3.0226,3.0414,3.0176,3.0414,7458.90093556,22550.573399792184
1651539600,2022-05-03 01:00:00,SFUND/USDT,3.0268,3.0343,3.0159,3.0269,41047.9514,124320.14181875
1651536000,2022-05-03 00:00:00,SFUND/USDT,3.0267,3.0582,3.0265,3.0266,47889.81455333,145421.655860946509
1651532400,2022-05-02 23:00:00,SFUND/USDT,3.0344,3.0588,3.0261,3.0261,25140.14588265,76403.29664455982
1651528800,2022-05-02 22:00:00,SFUND/USDT,3.0345,3.0582,2.9926,3.0581,13673.02605729,41287.454536990178
1651525200,2022-05-02 21:00:00,SFUND/USDT,3.0073,3.0436,2.9901,3.0436,15208.37837013,45811.873069737668
1651521600,2022-05-02 20:00:00,SFUND/USDT,3.0005,3.0203,2.9967,3.0073,18180.51706783,54668.006898552336
1651518000,2022-05-02 19:00:00,SFUND/USDT,2.99,3.0239,2.99,3.003,26680.35408351,80332.588583728865
1651514400,2022-05-02 18:00:00,SFUND/USDT,2.9965,3.0107,2.99,2.9964,45549.76488332,136613.789989331378
1651510800,2022-05-02 17:00:00,SFUND/USDT,3.0029,3.0164,2.9965,3.0118,16368.48264889,49231.713701366298
1651507200,2022-05-02 16:00:00,SFUND/USDT,3.0205,3.0205,3.0029,3.0029,43.27180468,130.108566982935
1651503600,2022-05-02 15:00:00,SFUND/USDT,3.0197,3.0248,2.999,2.999,26862.53849249,81039.390496964398
1651500000,2022-05-02 14:00:00,SFUND/USDT,3.0254,3.0284,3.0142,3.0245,15075.67841587,45558.07165865739
1651496400,2022-05-02 13:00:00,SFUND/USDT,3.0032,3.0344,3.0031,3.0229,90228.32823938,271688.915630351265
1651492800,2022-05-02 12:00:00,SFUND/USDT,3.0333,3.0342,2.968,3.008,24943.91568074,75036.921958741308
1651489200,2022-05-02 11:00:00,SFUND/USDT,3.0369,3.0409,3.0302,3.0333,20015.86296277,60744.187831799973
1651485600,2022-05-02 10:00:00,SFUND/USDT,3.0527,3.0612,3.0302,3.0391,6769.18178548,20616.918957707392
1651482000,2022-05-02 09:00:00,SFUND/USDT,3.045,3.0774,3.0014,3.0662,36643.25589239,111594.236256902386
1651478400,2022-05-02 08:00:00,SFUND/USDT,3.0502,3.0535,3.036,3.0454,33425.36238799,101836.263968571118
1651474800,2022-05-02 07:00:00,SFUND/USDT,3.0363,3.1259,3.026,3.0644,34350.54964102,105700.282638161
1651471200,2022-05-02 06:00:00,SFUND/USDT,3.036,3.0498,3.03,3.0498,636.96695008,1933.423566638714
1651467600,2022-05-02 05:00:00,SFUND/USDT,2.9873,3.036,2.9873,3.036,9583.05226171,28682.443638013724
1651464000,2022-05-02 04:00:00,SFUND/USDT,2.9897,2.99,2.9789,2.99,10566.18326872,31560.878599492184
1651460400,2022-05-02 03:00:00,SFUND/USDT,2.99,3.0017,2.9672,2.9818,7914.4063909,23666.107135043504
1651456800,2022-05-02 02:00:00,SFUND/USDT,2.9974,3.0105,2.9928,2.998,27177.74629113,81482.447666195249
1651453200,2022-05-02 01:00:00,SFUND/USDT,3.0006,3.0171,2.99,2.9976,42611.8577807,128050.822236405686
1651449600,2022-05-02 00:00:00,SFUND/USDT,2.9953,3.02,2.9755,2.9977,45514.10859746,136789.33568900402
1651446000,2022-05-01 23:00:00,SFUND/USDT,2.965,3.0079,2.9644,2.9999,39797.1116468,118939.908853209997
1651442400,2022-05-01 22:00:00,SFUND/USDT,2.981,2.9883,2.952,2.9635,9863.42376111,29359.325849630569
1651438800,2022-05-01 21:00:00,SFUND/USDT,2.9823,3.0022,2.9554,2.975,10924.81121042,32565.170167985332
1651435200,2022-05-01 20:00:00,SFUND/USDT,2.9903,3.0079,2.9047,2.9798,21627.91399257,64480.061393517867
1651431600,2022-05-01 19:00:00,SFUND/USDT,3.0076,3.0257,2.9721,2.975,31254.18744937,93901.93665008496
1651428000,2022-05-01 18:00:00,SFUND/USDT,3.0381,3.0495,3.0042,3.0076,37859.69304472,114506.947004650007
1651424400,2022-05-01 17:00:00,SFUND/USDT,3.0288,3.05,3.0274,3.0274,20412.91875618,61997.037369378082
1651420800,2022-05-01 16:00:00,SFUND/USDT,3.0025,3.0537,3.0025,3.05,357.49025898,1084.322954029
1651417200,2022-05-01 15:00:00,SFUND/USDT,2.9748,3.0025,2.968,3.0025,14980.7376,44628.25969102
1651413600,2022-05-01 14:00:00,SFUND/USDT,2.9984,3.0178,2.96,2.9748,22916.50594637,68344.815811293792
1651410000,2022-05-01 13:00:00,SFUND/USDT,2.995,3.01,2.9905,3.0099,16157.43498475,48427.496457436486
1651406400,2022-05-01 12:00:00,SFUND/USDT,2.9916,2.9963,2.9513,2.98,17124.0364,51130.33550829
1651402800,2022-05-01 11:00:00,SFUND/USDT,3.0139,3.0139,2.9772,2.9849,60082.5825777,179864.756782944445
1651399200,2022-05-01 10:00:00,SFUND/USDT,3.0178,3.0401,3.0009,3.0172,34848.266,105534.85649846
1651395600,2022-05-01 09:00:00,SFUND/USDT,3.0086,3.1019,2.989,2.989,37142.23759682,111970.490329769622
1651392000,2022-05-01 08:00:00,SFUND/USDT,2.9982,3.036,2.9942,3.0095,42393.72037616,127773.853266708918
1651388400,2022-05-01 07:00:00,SFUND/USDT,3.0015,3.0142,2.9949,3.005,30227.42042413,90797.440677662646
1651384800,2022-05-01 06:00:00,SFUND/USDT,3.0141,3.0274,2.9711,3.0044,12693.14221188,38098.254682377435
1651381200,2022-05-01 05:00:00,SFUND/USDT,2.9748,3.0273,2.95,3.0273,9038.95240267,27054.333922378907
1651377600,2022-05-01 04:00:00,SFUND/USDT,2.9831,3.0023,2.9563,2.9736,15468.31120079,46069.580446986311
1651374000,2022-05-01 03:00:00,SFUND/USDT,2.9859,3.0037,2.9556,2.9748,382.76901364,1141.773550500468
1651370400,2022-05-01 02:00:00,SFUND/USDT,2.9668,3.009,2.94,2.9806,20660.54963187,61394.117269129553
1651366800,2022-05-01 01:00:00,SFUND/USDT,2.9653,2.9681,2.9194,2.9365,44869.94287967,132429.184731038868
1651363200,2022-05-01 00:00:00,SFUND/USDT,2.9533,2.9643,2.9137,2.9643,21921.11572334,64579.523903221374
1651359600,2022-04-30 23:00:00,SFUND/USDT,3.0478,3.0478,2.952,2.9533,33627.24184473,99606.341445238995
1651356000,2022-04-30 22:00:00,SFUND/USDT,3.062,3.0719,3.0332,3.0478,9563.8733098,29215.1510630408
1651352400,2022-04-30 21:00:00,SFUND/USDT,3.123,3.125,2.9457,3.0618,44224.28344649,135318.771362697626
1651348800,2022-04-30 20:00:00,SFUND/USDT,3.1401,3.202,3.123,3.129,24539.28280134,77492.215501069034
1651345200,2022-04-30 19:00:00,SFUND/USDT,3.123,3.14,3.123,3.14,26691.97896265,83533.89737271767
1651341600,2022-04-30 18:00:00,SFUND/USDT,3.1709,3.1808,3.123,3.123,20132.30917866,63280.790859890256
1651338000,2022-04-30 17:00:00,SFUND/USDT,3.202,3.202,3.1709,3.1709,32055.99883113,102007.96634226542
1651334400,2022-04-30 16:00:00,SFUND/USDT,3.203,3.21,3.1821,3.1939,18341.59783403,58547.916992182274
1651330800,2022-04-30 15:00:00,SFUND/USDT,3.1644,3.19,3.155,3.182,11145.85862831,35278.062545684252
1651327200,2022-04-30 14:00:00,SFUND/USDT,3.1967,3.1967,3.1568,3.171,12135.25884959,38553.988810761296
1651323600,2022-04-30 13:00:00,SFUND/USDT,3.1947,3.2056,3.1929,3.1944,14283.4804,45663.63728195
1651320000,2022-04-30 12:00:00,SFUND/USDT,3.2069,3.207,3.1888,3.1998,26266.59561677,84057.39191080767
1651316400,2022-04-30 11:00:00,SFUND/USDT,3.2177,3.22,3.2056,3.2073,28442.43118812,91329.4845745652
1651312800,2022-04-30 10:00:00,SFUND/USDT,3.2304,3.2424,3.2066,3.2186,64097.15564056,206587.546033211744
1651309200,2022-04-30 09:00:00,SFUND/USDT,3.2136,3.2424,3.2127,3.2264,3756.38175421,12117.606450043356
1651305600,2022-04-30 08:00:00,SFUND/USDT,3.2399,3.2451,3.2163,3.2163,37677.72734436,121747.654032976663
1651302000,2022-04-30 07:00:00,SFUND/USDT,3.231,3.2476,3.224,3.2392,15894.4213392,51482.67469195224
