https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume BTC
1654920000000,2022-06-11 04:00:00,BTC/EUT,27837,27933,27837,27933,1418.30980686,0.05077542
1654916400000,2022-06-11 03:00:00,BTC/EUT,27842,27918,27815,27837,292.40625051,0.01050423
1654912800000,2022-06-11 02:00:00,BTC/EUT,27796,27845,27787,27823,1090.4988354500001,0.039194150000000004
1654909200000,2022-06-11 01:00:00,BTC/EUT,27810,27815,27776,27797,272.09288029,0.00978857
1654905600000,2022-06-11 00:00:00,BTC/EUT,27703,27804,27671,27798,1582.01531376,0.05691112
1654902000000,2022-06-10 23:00:00,BTC/EUT,27736,27847,27673,27673,1105.8435203,0.0399611
1654898400000,2022-06-10 22:00:00,BTC/EUT,27790,27850,27714,27747,1424.54957049,0.05134067
1654894800000,2022-06-10 21:00:00,BTC/EUT,27782,27921,27731,27759,868.1477351399999,0.03127446
1654891200000,2022-06-10 20:00:00,BTC/EUT,27586,27929,27572,27742,1000.1423775200001,0.03605156
1654887600000,2022-06-10 19:00:00,BTC/EUT,27599,27692,27564,27572,1990.85473324,0.07220567
1654884000000,2022-06-10 18:00:00,BTC/EUT,27719,27721,27565,27614,1321.48012016,0.04785544
1654880400000,2022-06-10 17:00:00,BTC/EUT,27594,27719,27549,27650,1490.426245,0.0539033
1654876800000,2022-06-10 16:00:00,BTC/EUT,27978,28077,27337,27595,7531.557436199999,0.27293196
1654873200000,2022-06-10 15:00:00,BTC/EUT,28087,28128,27916,27964,1933.9468958,0.06915845
1654869600000,2022-06-10 14:00:00,BTC/EUT,27935,28184,27855,28055,4249.46700325,0.15146915
1654866000000,2022-06-10 13:00:00,BTC/EUT,28175,28206,27807,27935,2441.7452735,0.0874081
1654862400000,2022-06-10 12:00:00,BTC/EUT,28359,28520,28000,28175,4328.90194975,0.15364337
1654858800000,2022-06-10 11:00:00,BTC/EUT,28330,28422,28300,28374,180.67002630000002,0.00636745
1654855200000,2022-06-10 10:00:00,BTC/EUT,28205,28356,28205,28300,506.43840500000005,0.01789535
1654851600000,2022-06-10 09:00:00,BTC/EUT,28300,28363,28222,28222,2967.4919359600003,0.10514818000000001
1654848000000,2022-06-10 08:00:00,BTC/EUT,28319,28346,28298,28300,1134.475967,0.04008749
1654844400000,2022-06-10 07:00:00,BTC/EUT,28342,28367,28292,28319,766.81168716,0.02707764
1654840800000,2022-06-10 06:00:00,BTC/EUT,28349,28420,28316,28352,1616.68405824,0.05702187
1654837200000,2022-06-10 05:00:00,BTC/EUT,28310,28377,28310,28316,827.7503016000001,0.0292326
1654833600000,2022-06-10 04:00:00,BTC/EUT,28339,28363,28310,28311,837.18996009,0.02957119
1654830000000,2022-06-10 03:00:00,BTC/EUT,28250,28660,28250,28340,3847.2105464,0.13575196
1654826400000,2022-06-10 02:00:00,BTC/EUT,28155,28270,28155,28203,238.02683331000003,0.008439770000000001
1654822800000,2022-06-10 01:00:00,BTC/EUT,28079,28272,28052,28156,1984.3501304400002,0.07047699
1654819200000,2022-06-10 00:00:00,BTC/EUT,28357,28436,27860,28079,974.31462495,0.03469905
1654815600000,2022-06-09 23:00:00,BTC/EUT,28324,28355,28300,28318,1161.30787054,0.04100953
1654812000000,2022-06-09 22:00:00,BTC/EUT,28426,28440,28324,28324,2425.81691072,0.08564528
1654808400000,2022-06-09 21:00:00,BTC/EUT,28392,28492,28392,28426,1416.61880632,0.04983532
1654477200000,2022-06-06 01:00:00,BTC/EUT,28313,28383,28312,28329,368.36708622,0.01300318
1654473600000,2022-06-06 00:00:00,BTC/EUT,27997,28605,27986,28312,1205.29534968,0.04257189
1654470000000,2022-06-05 23:00:00,BTC/EUT,28012,28072,27997,28069,430.81452029,0.01534841
1654466400000,2022-06-05 22:00:00,BTC/EUT,27984,28095,27947,28072,1580.78653392,0.05631186
1654462800000,2022-06-05 21:00:00,BTC/EUT,28008,28208,27881,27947,1236.26125624,0.04423592
1654459200000,2022-06-05 20:00:00,BTC/EUT,28082,28480,28008,28008,247731.5456244,8.84502805
1654455600000,2022-06-05 19:00:00,BTC/EUT,28057,28139,28031,28032,871.70073216,0.03109663
1654452000000,2022-06-05 18:00:00,BTC/EUT,28053,28129,28053,28057,498.78219521999995,0.01777746
1654448400000,2022-06-05 17:00:00,BTC/EUT,27948,28167,27932,28053,1133.09741943,0.04039131
1654444800000,2022-06-05 16:00:00,BTC/EUT,28045,28162,27939,27948,978.2386908000001,0.0350021
1654441200000,2022-06-05 15:00:00,BTC/EUT,27838,28077,27826,27951,2261.1213009000003,0.0808959
1654437600000,2022-06-05 14:00:00,BTC/EUT,27749,27842,27745,27838,1453.1912029799998,0.05220171
1654434000000,2022-06-05 13:00:00,BTC/EUT,27765,27814,27750,27750,670.38672,0.02415808
1654430400000,2022-06-05 12:00:00,BTC/EUT,27760,27828,27739,27765,1070.71085745,0.03856333
1654426800000,2022-06-05 11:00:00,BTC/EUT,27737,27817,27700,27760,872.4804215999999,0.03142941
1654423200000,2022-06-05 10:00:00,BTC/EUT,27718,27811,27704,27777,523.47756444,0.01884572
1654419600000,2022-06-05 09:00:00,BTC/EUT,27776,27811,27718,27718,1087.7568766,0.0392437
1654416000000,2022-06-05 08:00:00,BTC/EUT,27800,27822,27776,27776,689.64447104,0.02482879
1654412400000,2022-06-05 07:00:00,BTC/EUT,27785,27833,27780,27804,394.46174292,0.01418723
1654408800000,2022-06-05 06:00:00,BTC/EUT,27823,27833,27785,27785,344.74822235,0.01240771
1654405200000,2022-06-05 05:00:00,BTC/EUT,27769,27831,27762,27792,794.07052272,0.02857191
1654401600000,2022-06-05 04:00:00,BTC/EUT,27787,27833,27769,27769,404.18501494000003,0.01455526
1654398000000,2022-06-05 03:00:00,BTC/EUT,27808,27837,27779,27787,734.65938152,0.02643896
1654394400000,2022-06-05 02:00:00,BTC/EUT,27767,27818,27759,27808,490.45136448,0.01763706
1654390800000,2022-06-05 01:00:00,BTC/EUT,27806,27901,27767,27767,403.40536241,0.01452823
1654387200000,2022-06-05 00:00:00,BTC/EUT,27869,28001,27805,27901,1447.0404443900002,0.05186339
1654383600000,2022-06-04 23:00:00,BTC/EUT,27985,28002,27869,27870,406.5879051,0.01458873
1654380000000,2022-06-04 22:00:00,BTC/EUT,27829,28003,27829,28002,2255.96740902,0.08056451
1654376400000,2022-06-04 21:00:00,BTC/EUT,27804,27872,27772,27851,1239.4396845200001,0.044502520000000004
1654372800000,2022-06-04 20:00:00,BTC/EUT,27806,27806,27757,27757,514.5806388899999,0.01853877
1654369200000,2022-06-04 19:00:00,BTC/EUT,27807,27937,27774,27774,591.51593178,0.02129747
1654365600000,2022-06-04 18:00:00,BTC/EUT,27783,27937,27782,27783,691.5108129299999,0.02488971
1654362000000,2022-06-04 17:00:00,BTC/EUT,27857,27937,27783,27783,1060.9169148899998,0.03818583
1654358400000,2022-06-04 16:00:00,BTC/EUT,27888,27937,27857,27857,452.74254966,0.01625238
1654354800000,2022-06-04 15:00:00,BTC/EUT,27828,27938,27821,27888,1259.52889104,0.04516383
1654351200000,2022-06-04 14:00:00,BTC/EUT,27632,28207,27623,27828,1448.72317548,0.05205991
1654347600000,2022-06-04 13:00:00,BTC/EUT,27580,27779,27580,27779,332.12516841999997,0.01195598
1654344000000,2022-06-04 12:00:00,BTC/EUT,27740,27779,27575,27580,1154.1118526,0.04184597
1654340400000,2022-06-04 11:00:00,BTC/EUT,27791,27813,27739,27740,995.4321464,0.03588436
1654336800000,2022-06-04 10:00:00,BTC/EUT,27745,27795,27743,27791,732.00799225,0.026339750000000002
1654333200000,2022-06-04 09:00:00,BTC/EUT,27792,27809,27744,27763,660.17776515,0.02377905
1654329600000,2022-06-04 08:00:00,BTC/EUT,27747,27830,27704,27753,1533.91053024,0.05527008
1654326000000,2022-06-04 07:00:00,BTC/EUT,27749,27750,27693,27713,405.70557202,0.01463954
1654322400000,2022-06-04 06:00:00,BTC/EUT,27732,27748,27696,27696,157.55395824,0.00568869
1654318800000,2022-06-04 05:00:00,BTC/EUT,27740,27776,27698,27699,1211.8899718799998,0.04375212
1654315200000,2022-06-04 04:00:00,BTC/EUT,27698,27777,27697,27722,364.9947825,0.01316625
1654311600000,2022-06-04 03:00:00,BTC/EUT,27713,27777,27698,27698,415.54395366,0.01500267
1654308000000,2022-06-04 02:00:00,BTC/EUT,27732,27777,27713,27713,569.97964499,0.02056723
1654304400000,2022-06-04 01:00:00,BTC/EUT,27763,27862,27732,27762,636.0582358199999,0.02291111
1654300800000,2022-06-04 00:00:00,BTC/EUT,27781,27865,27764,27764,589.1634632399999,0.02122041
1654297200000,2022-06-03 23:00:00,BTC/EUT,27831,27849,27781,27781,415.77100162,0.01496602
1654293600000,2022-06-03 22:00:00,BTC/EUT,27846,27892,27822,27849,737.9650812,0.0264988
1654290000000,2022-06-03 21:00:00,BTC/EUT,27770,28104,27725,27846,1499.2317030600002,0.053840110000000004
1654286400000,2022-06-03 20:00:00,BTC/EUT,27604,27802,27589,27726,734.3633127,0.02648645
1654282800000,2022-06-03 19:00:00,BTC/EUT,27581,27802,27580,27604,765.62205964,0.02773591
1654279200000,2022-06-03 18:00:00,BTC/EUT,27641,27930,27580,27930,1158.4352934,0.04147638
1654275600000,2022-06-03 17:00:00,BTC/EUT,27585,27676,27580,27641,654.87941712,0.02369232
1654272000000,2022-06-03 16:00:00,BTC/EUT,27609,27776,27588,27588,1063.1466172799999,0.03853656
1654268400000,2022-06-03 15:00:00,BTC/EUT,27563,27662,27544,27611,1436.2551925,0.0520175
1654264800000,2022-06-03 14:00:00,BTC/EUT,27672,27786,27493,27570,776.4406764,0.02816252
1654261200000,2022-06-03 13:00:00,BTC/EUT,27694,27833,27595,27625,1436.611605,0.05200404
1654257600000,2022-06-03 12:00:00,BTC/EUT,27778,27904,27694,27694,763.6302019,0.02757385
1654254000000,2022-06-03 11:00:00,BTC/EUT,27935,27975,27767,27780,960.2015322000001,0.03456449
1654250400000,2022-06-03 10:00:00,BTC/EUT,28234,28251,27818,27818,1742.70089336,0.06264652
1654246800000,2022-06-03 09:00:00,BTC/EUT,28362,28444,28233,28233,799.01987436,0.02830092
1654243200000,2022-06-03 08:00:00,BTC/EUT,28314,28455,28300,28362,1372.86431172,0.04840506
1654239600000,2022-06-03 07:00:00,BTC/EUT,28381,28427,28314,28314,949.31858736,0.03352824
1654236000000,2022-06-03 06:00:00,BTC/EUT,28392,28457,28381,28381,845.13083705,0.02977805
1654232400000,2022-06-03 05:00:00,BTC/EUT,28397,28439,28388,28401,514.26145116,0.01810716
1654228800000,2022-06-03 04:00:00,BTC/EUT,28412,28538,28397,28397,504.31623752999997,0.01775949
1654225200000,2022-06-03 03:00:00,BTC/EUT,28417,28539,28411,28412,412.45671988000004,0.01451699
1654221600000,2022-06-03 02:00:00,BTC/EUT,28533,28539,28417,28539,669.73755555,0.02346745
1654218000000,2022-06-03 01:00:00,BTC/EUT,28296,28532,28290,28436,1701.5178230000001,0.05983675
1654214400000,2022-06-03 00:00:00,BTC/EUT,28485,28485,28296,28297,1609.5927837,0.0568821
1654210800000,2022-06-02 23:00:00,BTC/EUT,28505,28506,28386,28409,897.2082084699999,0.03158183
1654207200000,2022-06-02 22:00:00,BTC/EUT,28276,28518,28243,28387,2191.98395956,0.07721788
1654203600000,2022-06-02 21:00:00,BTC/EUT,28310,28378,28201,28250,296.677545,0.01050186
1654200000000,2022-06-02 20:00:00,BTC/EUT,28193,28344,28172,28302,4138.405327140001,0.14622307
1654196400000,2022-06-02 19:00:00,BTC/EUT,28087,28200,28058,28193,3311.0112937,0.1174409
1654192800000,2022-06-02 18:00:00,BTC/EUT,28159,28259,28075,28087,2289.07786085,0.08149955
1654189200000,2022-06-02 17:00:00,BTC/EUT,28206,28383,28113,28131,1565.28929466,0.05564286
1654185600000,2022-06-02 16:00:00,BTC/EUT,28304,28392,28185,28206,1814.71932036,0.06433806
1654182000000,2022-06-02 15:00:00,BTC/EUT,28054,28308,28054,28191,6370.25514879,0.22596769
1654178400000,2022-06-02 14:00:00,BTC/EUT,27970,28120,27902,28070,3806.1839305,0.13559615
1654174800000,2022-06-02 13:00:00,BTC/EUT,28128,28360,27712,27987,3280.33891806,0.11720938
1654171200000,2022-06-02 12:00:00,BTC/EUT,28242,28400,28128,28196,2606.55017812,0.09244397
1654167600000,2022-06-02 11:00:00,BTC/EUT,28089,28502,28043,28242,7697.518079400001,0.2725557
1654164000000,2022-06-02 10:00:00,BTC/EUT,28070,28172,28044,28089,2865.4706842200003,0.10201398
1654160400000,2022-06-02 09:00:00,BTC/EUT,28068,28229,28047,28047,1737.53184384,0.06195072
1654156800000,2022-06-02 08:00:00,BTC/EUT,28068,28234,28064,28218,845.52443418,0.02996401
1654153200000,2022-06-02 07:00:00,BTC/EUT,28052,28304,28052,28234,5274.32944882,0.18680773
1654149600000,2022-06-02 06:00:00,BTC/EUT,28063,28173,28032,28052,1474.90655468,0.05257759
1654146000000,2022-06-02 05:00:00,BTC/EUT,28003,28123,27984,28070,1050.8871863,0.03743809
1654142400000,2022-06-02 04:00:00,BTC/EUT,28032,28141,27918,28003,1155.35729502,0.04125834
1654138800000,2022-06-02 03:00:00,BTC/EUT,28101,28170,28031,28031,2833.70620797,0.10109187
1654135200000,2022-06-02 02:00:00,BTC/EUT,28158,28179,28048,28101,2297.4166446900003,0.08175569
1654131600000,2022-06-02 01:00:00,BTC/EUT,27929,28204,27928,28158,2775.43804122,0.09856659
1654128000000,2022-06-02 00:00:00,BTC/EUT,28048,28169,27869,27929,4134.58933041,0.14803929
1654124400000,2022-06-01 23:00:00,BTC/EUT,27943,28191,27932,28048,2584.23725952,0.09213624
1654120800000,2022-06-01 22:00:00,BTC/EUT,27847,28005,27791,27939,6569.44347036,0.23513524
1654117200000,2022-06-01 21:00:00,BTC/EUT,27971,28030,27847,27847,8750.60173726,0.31423858
1654113600000,2022-06-01 20:00:00,BTC/EUT,28340,28479,27589,27883,4641.84361608,0.16647576
1654110000000,2022-06-01 19:00:00,BTC/EUT,28488,28673,28307,28467,19317.22396902,0.67858306
1654106400000,2022-06-01 18:00:00,BTC/EUT,28373,28759,28372,28692,2630.65872888,0.09168614
1654102800000,2022-06-01 17:00:00,BTC/EUT,28755,28764,28137,28373,5179.54392378,0.18255186
1654099200000,2022-06-01 16:00:00,BTC/EUT,29015,29203,28697,28752,4868.2216478400005,0.16931767
1654095600000,2022-06-01 15:00:00,BTC/EUT,29467,29479,29015,29154,4448.32635774,0.15258031
1654092000000,2022-06-01 14:00:00,BTC/EUT,29667,29825,29128,29467,5157.18026515,0.17501545000000002
1654088400000,2022-06-01 13:00:00,BTC/EUT,29604,29934,29589,29667,2942.64747975,0.09918925
1654084800000,2022-06-01 12:00:00,BTC/EUT,29548,29862,29483,29598,1587.76606326,0.053644370000000004
1654081200000,2022-06-01 11:00:00,BTC/EUT,29487,29834,29390,29516,1849.5938707599998,0.06266411
1654077600000,2022-06-01 10:00:00,BTC/EUT,29560,29822,29477,29487,616.12349325,0.02089475
1654074000000,2022-06-01 09:00:00,BTC/EUT,29542,29812,29542,29542,13.68296814,0.00046317
1654070400000,2022-06-01 08:00:00,BTC/EUT,29451,29572,29449,29494,895.93422402,0.03037683
1654066800000,2022-06-01 07:00:00,BTC/EUT,29516,29613,29452,29452,787.7261372,0.026746100000000002
1654063200000,2022-06-01 06:00:00,BTC/EUT,29557,29676,29501,29620,389.70619320000003,0.013156860000000001
1654059600000,2022-06-01 05:00:00,BTC/EUT,29474,29676,29466,29512,514.56503448,0.01743579
1654056000000,2022-06-01 04:00:00,BTC/EUT,29588,29681,29426,29475,790.46732925,0.026818230000000002
1654052400000,2022-06-01 03:00:00,BTC/EUT,29748,29820,29587,29679,575.5087536899999,0.01939111
1654048800000,2022-06-01 02:00:00,BTC/EUT,29784,29899,29747,29748,1034.2960153200002,0.03476859
1650848400000,2022-04-25 01:00:00,BTC/EUT,36056,38041,35985,36124,263316.11598204,7.28922921
1650844800000,2022-04-25 00:00:00,BTC/EUT,36576,36597,35970,36060,47602.2045192,1.32008332
1650841200000,2022-04-24 23:00:00,BTC/EUT,36682,36682,36578,36578,99671.67311903999,2.72490768
1650837600000,2022-04-24 22:00:00,BTC/EUT,36730,37032,36700,36700,32106.078601,0.87482503
1650834000000,2022-04-24 21:00:00,BTC/EUT,36603,36752,36602,36703,25284.31058444,0.68888948
1650830400000,2022-04-24 20:00:00,BTC/EUT,36677,36682,36576,36615,2359.95355185,0.06445319000000001
1650826800000,2022-04-24 19:00:00,BTC/EUT,36661,37457,36566,36709,430912.43369177,11.73860453
1650823200000,2022-04-24 18:00:00,BTC/EUT,36555,36752,36532,36661,16530.74771986,0.45090826
1650819600000,2022-04-24 17:00:00,BTC/EUT,36570,36603,36331,36547,98325.79699117,2.69039311
1650816000000,2022-04-24 16:00:00,BTC/EUT,36772,36860,36193,36599,120959.12368961,3.30498439
1650812400000,2022-04-24 15:00:00,BTC/EUT,36861,36862,36739,36751,54713.33974535,1.48875785
1650808800000,2022-04-24 14:00:00,BTC/EUT,36646,36938,36504,36829,113065.1920476,3.0700043999999997
1650805200000,2022-04-24 13:00:00,BTC/EUT,36674,36693,36492,36643,54420.43902677,1.48515239
1650801600000,2022-04-24 12:00:00,BTC/EUT,36733,36775,36676,36676,4250.04935544,0.11588094
1650798000000,2022-04-24 11:00:00,BTC/EUT,36836,36836,36703,36703,2953.3120334200003,0.08046514
1650794400000,2022-04-24 10:00:00,BTC/EUT,36862,36903,36780,36803,14739.62615801,0.40050067
1650790800000,2022-04-24 09:00:00,BTC/EUT,36833,36927,36798,36891,39752.11396908,1.07755588
1650787200000,2022-04-24 08:00:00,BTC/EUT,36859,36862,36843,36843,2067.52821018,0.05611726
1650783600000,2022-04-24 07:00:00,BTC/EUT,36831,36858,36831,36850,7228.2170455,0.19615243
1650780000000,2022-04-24 06:00:00,BTC/EUT,36790,36825,36790,36825,1362.5249999999999,0.037
1650776400000,2022-04-24 05:00:00,BTC/EUT,36768,36786,36748,36786,4384.761345420001,0.11919647000000001
1650772800000,2022-04-24 04:00:00,BTC/EUT,36848,36875,36765,36766,23347.6398227,0.63503345
1650769200000,2022-04-24 03:00:00,BTC/EUT,36615,36880,36615,36840,38895.4542756,1.05579409
1650765600000,2022-04-24 02:00:00,BTC/EUT,36607,36689,36587,36689,6884.66370014,0.18764926
1650762000000,2022-04-24 01:00:00,BTC/EUT,36684,36719,36599,36599,14400.84386157,0.39347643
1650758400000,2022-04-24 00:00:00,BTC/EUT,36524,36754,36524,36689,51114.52740911,1.39318399
1650754800000,2022-04-23 23:00:00,BTC/EUT,36917,36933,36495,36524,82052.13936459999,2.24652665
1650751200000,2022-04-23 22:00:00,BTC/EUT,36962,37011,36933,36933,26997.16726239,0.73097683
1650747600000,2022-04-23 21:00:00,BTC/EUT,36909,36976,36893,36940,17443.8315498,0.47222067
1650744000000,2022-04-23 20:00:00,BTC/EUT,36843,36950,36843,36874,14012.478784019999,0.38000973
1650740400000,2022-04-23 19:00:00,BTC/EUT,36894,37868,36787,36821,78309.67850175,2.12676675
1650736800000,2022-04-23 18:00:00,BTC/EUT,36875,36880,36811,36811,21074.495175070002,0.57250537
1650733200000,2022-04-23 17:00:00,BTC/EUT,36916,36916,36823,36873,54482.576146290005,1.47757373
1650729600000,2022-04-23 16:00:00,BTC/EUT,36879,37093,36837,36926,128125.16680866,3.46978191
1650726000000,2022-04-23 15:00:00,BTC/EUT,36789,36879,36787,36879,29127.0342,0.7898
1650722400000,2022-04-23 14:00:00,BTC/EUT,36789,36828,36759,36768,17221.632258240003,0.46838643
1650718800000,2022-04-23 13:00:00,BTC/EUT,36797,36828,36770,36788,6820.48489936,0.18539972
1650715200000,2022-04-23 12:00:00,BTC/EUT,36720,36811,36655,36797,67933.78905186,1.84617738
1650711600000,2022-04-23 11:00:00,BTC/EUT,36724,36756,36706,36706,8623.68524934,0.23493939
1650708000000,2022-04-23 10:00:00,BTC/EUT,36654,36734,36651,36730,26021.879047000002,0.7084639
1650704400000,2022-04-23 09:00:00,BTC/EUT,36674,36699,36642,36650,14392.811971000001,0.39270974000000003
1650700800000,2022-04-23 08:00:00,BTC/EUT,36711,37748,36663,36733,110694.96970066,3.0135020200000002
1650697200000,2022-04-23 07:00:00,BTC/EUT,36711,36737,36684,36690,42666.8776821,1.16290209
1650693600000,2022-04-23 06:00:00,BTC/EUT,36685,36762,36661,36710,484508.31622619997,13.19826522
1650690000000,2022-04-23 05:00:00,BTC/EUT,36646,36714,36634,36681,253249.93805241,6.90411761
1650686400000,2022-04-23 04:00:00,BTC/EUT,36594,36650,36437,36637,88530.15605430001,2.4164139000000002
1650682800000,2022-04-23 03:00:00,BTC/EUT,36591,36627,36550,36609,194911.33838871,5.32413719
1650679200000,2022-04-23 02:00:00,BTC/EUT,36698,36698,36576,36577,135448.06521452998,3.70309389
1650675600000,2022-04-23 01:00:00,BTC/EUT,36703,36839,36671,36713,203606.16338194,5.54588738
1650672000000,2022-04-23 00:00:00,BTC/EUT,36830,36905,36687,36705,208835.34604829998,5.68956126
1650668400000,2022-04-22 23:00:00,BTC/EUT,36799,36871,36778,36840,78407.8695048,2.12833522
1650664800000,2022-04-22 22:00:00,BTC/EUT,36690,36833,36569,36796,290985.32421812,7.90806947
1650661200000,2022-04-22 21:00:00,BTC/EUT,36719,36719,36632,36696,85405.3878612,2.32737595
1650657600000,2022-04-22 20:00:00,BTC/EUT,36650,36709,36555,36706,14304.99294566,0.38971811
1650654000000,2022-04-22 19:00:00,BTC/EUT,36635,36844,36612,36659,9857.23924318,0.26889002
1650650400000,2022-04-22 18:00:00,BTC/EUT,36527,36709,36409,36634,53467.391139240004,1.45950186
1650646800000,2022-04-22 17:00:00,BTC/EUT,36532,36671,36517,36546,82484.16594857999,2.25699573
1650643200000,2022-04-22 16:00:00,BTC/EUT,36589,36671,36391,36549,112774.33309401,3.08556549
1650639600000,2022-04-22 15:00:00,BTC/EUT,37035,37135,36538,36631,44506.37524879,1.21499209
1650636000000,2022-04-22 14:00:00,BTC/EUT,37328,38621,36925,37077,168164.77013961,4.53555493
1650632400000,2022-04-22 13:00:00,BTC/EUT,37375,37561,37145,37308,109164.10488432001,2.92602404
1650628800000,2022-04-22 12:00:00,BTC/EUT,37525,37554,37372,37372,17114.26597688,0.45794354
1650625200000,2022-04-22 11:00:00,BTC/EUT,37439,37519,37431,37519,11547.733638779999,0.30778362
1650621600000,2022-04-22 10:00:00,BTC/EUT,37346,37468,37251,37439,4413.30744805,0.11787995
1650618000000,2022-04-22 09:00:00,BTC/EUT,37439,37470,37329,37329,5017.57454868,0.13441492
1650614400000,2022-04-22 08:00:00,BTC/EUT,37679,37725,37419,37439,32386.429489140002,0.86504526
1650610800000,2022-04-22 07:00:00,BTC/EUT,37625,37808,37349,37679,30142.63782932,0.79998508
1650607200000,2022-04-22 06:00:00,BTC/EUT,37547,37612,37537,37587,5462.8645104,0.1453392
1650603600000,2022-04-22 05:00:00,BTC/EUT,37474,37561,37474,37522,5451.91583196,0.14529918
1650600000000,2022-04-22 04:00:00,BTC/EUT,37408,37474,37408,37474,6113.02232222,0.16312703
1650596400000,2022-04-22 03:00:00,BTC/EUT,37416,37457,37353,37384,8762.80361856,0.23439984
1650592800000,2022-04-22 02:00:00,BTC/EUT,37425,37489,37374,37374,8751.20095914,0.23415211
1650589200000,2022-04-22 01:00:00,BTC/EUT,37312,37426,37240,37388,3648.77605196,0.09759217
1650585600000,2022-04-22 00:00:00,BTC/EUT,37387,37467,37187,37325,41473.27922475,1.11113943
1650582000000,2022-04-21 23:00:00,BTC/EUT,37352,37422,37291,37415,11484.3479233,0.30694502
1650578400000,2022-04-21 22:00:00,BTC/EUT,37624,37660,36829,37304,17101.69350912,0.45844128
1650574800000,2022-04-21 21:00:00,BTC/EUT,37480,37696,37474,37607,4452.179156859999,0.11838697999999999
1650571200000,2022-04-21 20:00:00,BTC/EUT,38137,38253,37481,37481,12442.23848682,0.33196122
1650567600000,2022-04-21 19:00:00,BTC/EUT,38371,38371,38143,38143,5492.0324421899995,0.14398533
1650564000000,2022-04-21 18:00:00,BTC/EUT,38313,38461,38231,38273,1801.37117901,0.04706637
1650560400000,2022-04-21 17:00:00,BTC/EUT,38650,38673,38313,38325,13105.254062249998,0.34195053
1650556800000,2022-04-21 16:00:00,BTC/EUT,38943,38943,38659,38659,4743.41368238,0.12269882
1650553200000,2022-04-21 15:00:00,BTC/EUT,39220,39220,38942,38943,12254.61088953,0.31468071000000003
1650549600000,2022-04-21 14:00:00,BTC/EUT,39273,39341,39084,39233,10655.5925641,0.2715977
1650546000000,2022-04-21 13:00:00,BTC/EUT,39190,39490,39190,39279,3204.16714224,0.08157456
1650542400000,2022-04-21 12:00:00,BTC/EUT,39061,39282,38985,39235,9489.085191600001,0.24185256000000002
1650538800000,2022-04-21 11:00:00,BTC/EUT,38819,39301,38819,39028,8276.154741800001,0.21205685000000002
1650535200000,2022-04-21 10:00:00,BTC/EUT,38373,39085,38373,38783,5740.67207056,0.14802032
1650531600000,2022-04-21 09:00:00,BTC/EUT,38367,38481,38348,38348,354.05979788,0.009232810000000001
1650528000000,2022-04-21 08:00:00,BTC/EUT,38403,38472,38302,38418,3629.7987189600003,0.09448172
1650524400000,2022-04-21 07:00:00,BTC/EUT,38175,38373,38130,38373,7486.77836301,0.19510537
1650520800000,2022-04-21 06:00:00,BTC/EUT,38272,38272,38175,38175,1547.01400725,0.04052427
1650517200000,2022-04-21 05:00:00,BTC/EUT,38455,38497,38272,38272,2429.79704448,0.06348759
1650513600000,2022-04-21 04:00:00,BTC/EUT,38482,38552,38419,38419,1750.5348417,0.0455643
1650510000000,2022-04-21 03:00:00,BTC/EUT,38484,38536,38474,38532,737.06552712,0.01912866
1650506400000,2022-04-21 02:00:00,BTC/EUT,38463,38577,38463,38502,6778.91276802,0.17606651
1650502800000,2022-04-21 01:00:00,BTC/EUT,38370,38671,38309,38455,11421.28382085,0.29700387
1650499200000,2022-04-21 00:00:00,BTC/EUT,38164,38370,38160,38370,16385.916557700002,0.42705021000000004
1650495600000,2022-04-20 23:00:00,BTC/EUT,38286,38286,38149,38164,1733.99813216,0.04543544
1650492000000,2022-04-20 22:00:00,BTC/EUT,38313,38361,38284,38286,1518.690762,0.039667
1650488400000,2022-04-20 21:00:00,BTC/EUT,38193,38384,38166,38278,5444.914206459999,0.14224657
1650484800000,2022-04-20 20:00:00,BTC/EUT,38010,38179,37998,38179,8750.11863751,0.22918669
1650481200000,2022-04-20 19:00:00,BTC/EUT,37832,38024,37824,37987,2758.17225184,0.07260832
1650477600000,2022-04-20 18:00:00,BTC/EUT,38145,38145,37767,37808,47928.121425440004,1.26767143
1650474000000,2022-04-20 17:00:00,BTC/EUT,38173,38246,38126,38146,4686.5241023,0.12285755
1650470400000,2022-04-20 16:00:00,BTC/EUT,38055,38177,37874,38173,3469.97608836,0.09090132000000001
1650466800000,2022-04-20 15:00:00,BTC/EUT,38322,38322,37930,38028,16559.70862632,0.43546093999999996
1650463200000,2022-04-20 14:00:00,BTC/EUT,38368,38461,38262,38322,15135.0976188,0.3949454
1650459600000,2022-04-20 13:00:00,BTC/EUT,38921,38921,38345,38356,341528.19646584,8.90416614
1650456000000,2022-04-20 12:00:00,BTC/EUT,38917,38957,38804,38957,125657.82848486,3.22555198
1650452400000,2022-04-20 11:00:00,BTC/EUT,38539,38921,38492,38904,43702.880372399995,1.12335185
1650448800000,2022-04-20 10:00:00,BTC/EUT,38327,38588,38273,38539,9337.26129276,0.24228084
1650445200000,2022-04-20 09:00:00,BTC/EUT,38312,38387,38286,38286,10547.22100716,0.27548506
1650441600000,2022-04-20 08:00:00,BTC/EUT,38296,38357,38199,38317,28849.9000273,0.7529269
