https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAHA,Volume USDT
1654819200,2022-06-10 00:00:00,MAHA/USDT,1.4549,1.4699,1.446,1.456,11023.07740439,16060.303331168421
1654815600,2022-06-09 23:00:00,MAHA/USDT,1.4768,1.4768,1.4508,1.4574,19548.2914,28588.63782432
1654812000,2022-06-09 22:00:00,MAHA/USDT,1.483,1.4917,1.4633,1.4762,19656.55913427,29143.490534490559
1654808400,2022-06-09 21:00:00,MAHA/USDT,1.4894,1.4906,1.4807,1.4818,25230.2903,37477.32242361
1654804800,2022-06-09 20:00:00,MAHA/USDT,1.4756,1.4927,1.471,1.4814,19768.92528218,29322.119475871556
1654801200,2022-06-09 19:00:00,MAHA/USDT,1.4744,1.4869,1.471,1.4725,24406.3151,36086.72919717
1654797600,2022-06-09 18:00:00,MAHA/USDT,1.4849,1.495,1.4739,1.4808,27438.01409127,40656.328099748729
1654794000,2022-06-09 17:00:00,MAHA/USDT,1.4866,1.4892,1.4779,1.4788,29155.2654,43267.90205743
1654790400,2022-06-09 16:00:00,MAHA/USDT,1.4927,1.4979,1.4807,1.4842,22363.26850785,33254.967675058515
1654786800,2022-06-09 15:00:00,MAHA/USDT,1.4953,1.4999,1.4663,1.491,20752.2455,30896.73833043
1654783200,2022-06-09 14:00:00,MAHA/USDT,1.5065,1.511,1.4734,1.4972,30344.429,45628.06377897
1654779600,2022-06-09 13:00:00,MAHA/USDT,1.5111,1.5129,1.5006,1.511,27762.88344572,41829.722853849788
1654776000,2022-06-09 12:00:00,MAHA/USDT,1.5117,1.5129,1.5006,1.5006,26971.03468231,40621.933372256799
1654772400,2022-06-09 11:00:00,MAHA/USDT,1.5006,1.5129,1.5006,1.5092,17168.80136254,25853.995458346766
1654768800,2022-06-09 10:00:00,MAHA/USDT,1.5158,1.5236,1.485,1.5085,20980.98363698,31696.714381481238
1654765200,2022-06-09 09:00:00,MAHA/USDT,1.512,1.5252,1.5039,1.5195,17876.5418,27160.598696329576
1654761600,2022-06-09 08:00:00,MAHA/USDT,1.5219,1.5252,1.5116,1.5199,14795.5418,22459.43343567
1654758000,2022-06-09 07:00:00,MAHA/USDT,1.5185,1.5233,1.5044,1.5212,15833.1825,24018.08637185
1654754400,2022-06-09 06:00:00,MAHA/USDT,1.5136,1.5295,1.504,1.5146,21592.2173,32828.38205191
1654750800,2022-06-09 05:00:00,MAHA/USDT,1.5208,1.5301,1.5136,1.5166,15161.4319,23102.65518175
1654747200,2022-06-09 04:00:00,MAHA/USDT,1.5276,1.5301,1.5133,1.5256,15876.92890534,24153.049148290734
1654743600,2022-06-09 03:00:00,MAHA/USDT,1.5142,1.5337,1.5042,1.5158,9257.06340659,14040.668066681016
1654740000,2022-06-09 02:00:00,MAHA/USDT,1.5112,1.5176,1.5041,1.5096,14120.37713533,21331.156706454679
1654736400,2022-06-09 01:00:00,MAHA/USDT,1.5105,1.5115,1.504,1.5049,15823.63581978,23860.83111378567
1654732800,2022-06-09 00:00:00,MAHA/USDT,1.504,1.5116,1.5039,1.5061,11464.14386205,17291.177111128575
1654729200,2022-06-08 23:00:00,MAHA/USDT,1.5095,1.5114,1.504,1.5113,22313.5198,33643.89209633
1654725600,2022-06-08 22:00:00,MAHA/USDT,1.5033,1.5147,1.4854,1.5082,21311.0951,31996.5247144
1654722000,2022-06-08 21:00:00,MAHA/USDT,1.4993,1.5086,1.4851,1.5086,17682.62220593,26430.772955875215
1654718400,2022-06-08 20:00:00,MAHA/USDT,1.4942,1.5078,1.4793,1.495,18687.5,27984.20518775
1654714800,2022-06-08 19:00:00,MAHA/USDT,1.5175,1.5175,1.4585,1.5079,23611.26684076,35552.07856918198
1654711200,2022-06-08 18:00:00,MAHA/USDT,1.5126,1.5229,1.5001,1.5176,17949.56270707,27099.05849607084
1654707600,2022-06-08 17:00:00,MAHA/USDT,1.535,1.5421,1.506,1.5092,34147.22779332,52038.3725959897
1654704000,2022-06-08 16:00:00,MAHA/USDT,1.5522,1.5582,1.5059,1.535,31951.32204506,49405.101610111756
1654700400,2022-06-08 15:00:00,MAHA/USDT,1.5599,1.564,1.5487,1.5499,27624.9112,43023.09635847
1654696800,2022-06-08 14:00:00,MAHA/USDT,1.5763,1.5773,1.5485,1.5549,33748.7359,52811.5191965428
1654693200,2022-06-08 13:00:00,MAHA/USDT,1.556,1.5773,1.5528,1.5749,21724.3819,33958.44129697
1654689600,2022-06-08 12:00:00,MAHA/USDT,1.5699,1.5752,1.5507,1.5631,28007.13291279,43786.919607696808
1654686000,2022-06-08 11:00:00,MAHA/USDT,1.5511,1.5752,1.5507,1.5702,20643.29996977,32239.113553621548
1654682400,2022-06-08 10:00:00,MAHA/USDT,1.5558,1.5588,1.5504,1.5519,21126.1026,32821.78410987
1654678800,2022-06-08 09:00:00,MAHA/USDT,1.5629,1.563,1.5505,1.5583,14570.29776802,22692.19320823526
1654675200,2022-06-08 08:00:00,MAHA/USDT,1.562,1.5658,1.5619,1.5633,16330.0517,25526.54656001
1654671600,2022-06-08 07:00:00,MAHA/USDT,1.5671,1.5671,1.562,1.5658,12856.7664,20114.97416489
1654668000,2022-06-08 06:00:00,MAHA/USDT,1.5625,1.5751,1.5618,1.5668,21252.68882045,33269.281294254827
1654664400,2022-06-08 05:00:00,MAHA/USDT,1.5687,1.5751,1.5619,1.5683,13896.88111824,21798.262145945792
1654660800,2022-06-08 04:00:00,MAHA/USDT,1.569,1.5751,1.5626,1.5639,14395.2095,22587.0751134
1654657200,2022-06-08 03:00:00,MAHA/USDT,1.5734,1.581,1.5625,1.5712,16397.9235,25750.01138794
1654653600,2022-06-08 02:00:00,MAHA/USDT,1.5707,1.5894,1.5631,1.5805,14049.6224,22119.7522317
1654650000,2022-06-08 01:00:00,MAHA/USDT,1.5898,1.5961,1.5696,1.5736,14199.7228,22368.3085806
1654646400,2022-06-08 00:00:00,MAHA/USDT,1.6205,1.6238,1.5799,1.5961,16999.401,27318.04678273
1654642800,2022-06-07 23:00:00,MAHA/USDT,1.5849,1.627,1.5711,1.6198,21571.13255422,34468.675050521076
1654639200,2022-06-07 22:00:00,MAHA/USDT,1.6786,1.6795,1.5662,1.585,23715.88251464,39025.25119889616
1654635600,2022-06-07 21:00:00,MAHA/USDT,1.6558,1.68,1.6071,1.6796,22082.96058551,36572.2630383268
1654632000,2022-06-07 20:00:00,MAHA/USDT,1.5527,1.6755,1.5527,1.6693,26581.63893316,42995.023855077405
1654628400,2022-06-07 19:00:00,MAHA/USDT,1.5522,1.5547,1.5504,1.5526,19118.45119447,29695.511828472509
1654624800,2022-06-07 18:00:00,MAHA/USDT,1.5522,1.5556,1.5521,1.5539,23141.8865,35956.41123373
1654621200,2022-06-07 17:00:00,MAHA/USDT,1.549,1.5558,1.5486,1.5547,23858.53618522,37041.863210055276
1654617600,2022-06-07 16:00:00,MAHA/USDT,1.5461,1.5503,1.5451,1.5487,30135.23217975,46633.637192476425
1654614000,2022-06-07 15:00:00,MAHA/USDT,1.5496,1.5496,1.5426,1.546,26440.5491,40860.01557302
1654610400,2022-06-07 14:00:00,MAHA/USDT,1.5492,1.5554,1.5426,1.5436,26088.6297,40415.18192164
1654606800,2022-06-07 13:00:00,MAHA/USDT,1.548,1.5587,1.5466,1.5485,22689.5641679,35246.57085737573
1654603200,2022-06-07 12:00:00,MAHA/USDT,1.5567,1.5587,1.5465,1.5541,26089.84983137,40523.965373836419
1654599600,2022-06-07 11:00:00,MAHA/USDT,1.5559,1.5645,1.543,1.5489,17303.09020375,26862.239534136875
1654596000,2022-06-07 10:00:00,MAHA/USDT,1.5566,1.5722,1.5465,1.5569,20740.7576,32239.37430308
1654592400,2022-06-07 09:00:00,MAHA/USDT,1.5426,1.5579,1.5426,1.549,13679.9720231,21191.866327775898
1654588800,2022-06-07 08:00:00,MAHA/USDT,1.5485,1.5517,1.5425,1.5448,16155.4475,24995.45743565
1654585200,2022-06-07 07:00:00,MAHA/USDT,1.5414,1.5485,1.5413,1.5462,22059.7212,34075.82910059
1654581600,2022-06-07 06:00:00,MAHA/USDT,1.5372,1.5414,1.5372,1.5414,18567.60745837,28581.291649389844
1654578000,2022-06-07 05:00:00,MAHA/USDT,1.5368,1.5386,1.5227,1.5374,20713.33985683,31774.41960868771
1654574400,2022-06-07 04:00:00,MAHA/USDT,1.5435,1.5444,1.5075,1.532,18529.80415016,28397.339462045696
1654570800,2022-06-07 03:00:00,MAHA/USDT,1.5322,1.5464,1.5177,1.5445,14958.2221,23050.96655098
1654567200,2022-06-07 02:00:00,MAHA/USDT,1.53,1.544,1.528,1.5392,21171.24458823,32515.791085708152
1654563600,2022-06-07 01:00:00,MAHA/USDT,1.5413,1.5464,1.53,1.5309,18761.62330772,28818.42437812494
1654560000,2022-06-07 00:00:00,MAHA/USDT,1.5305,1.5425,1.5301,1.541,16943.574,26023.29346079
1654556400,2022-06-06 23:00:00,MAHA/USDT,1.5405,1.5422,1.5301,1.5325,23891.765,36689.85471682
1654552800,2022-06-06 22:00:00,MAHA/USDT,1.5432,1.5517,1.5304,1.5339,23367.4555,36037.0480324
1654549200,2022-06-06 21:00:00,MAHA/USDT,1.5516,1.5517,1.5304,1.5477,23795.33153684,36668.638911374628
1654545600,2022-06-06 20:00:00,MAHA/USDT,1.5465,1.58,1.5379,1.5516,25003.76634612,38776.197090450476
1654542000,2022-06-06 19:00:00,MAHA/USDT,1.5237,1.5517,1.5137,1.5499,25908.47320534,39635.135942362348
1654538400,2022-06-06 18:00:00,MAHA/USDT,1.5097,1.5286,1.5097,1.5144,20619.24602943,31276.621843244046
1654534800,2022-06-06 17:00:00,MAHA/USDT,1.5003,1.5102,1.5003,1.5092,26359.1445,39741.44681523
1654531200,2022-06-06 16:00:00,MAHA/USDT,1.5084,1.5133,1.4999,1.5011,25894.23221519,39015.901476558643
1654527600,2022-06-06 15:00:00,MAHA/USDT,1.5748,1.5748,1.5003,1.5052,32962.2454,50239.24651653
1654524000,2022-06-06 14:00:00,MAHA/USDT,1.5704,1.5762,1.5601,1.5731,28321.03031602,44437.870610430724
1654520400,2022-06-06 13:00:00,MAHA/USDT,1.5603,1.5756,1.5603,1.5701,31013.60816207,48660.658702370239
1654516800,2022-06-06 12:00:00,MAHA/USDT,1.5754,1.577,1.5601,1.5603,33819.03029024,53059.782100698656
1654513200,2022-06-06 11:00:00,MAHA/USDT,1.5767,1.5775,1.5603,1.5765,15490.72313169,24330.927589240975
1654509600,2022-06-06 10:00:00,MAHA/USDT,1.5768,1.5809,1.5604,1.5689,17215.61116843,26986.265707946759
1654506000,2022-06-06 09:00:00,MAHA/USDT,1.577,1.5857,1.5638,1.5761,15937.2449,25108.34573626
1654502400,2022-06-06 08:00:00,MAHA/USDT,1.5862,1.5878,1.5618,1.5747,14858.05121287,23472.245702084986
1654498800,2022-06-06 07:00:00,MAHA/USDT,1.5469,1.5975,1.5469,1.5774,21042.1542299,33041.921282063123
1654495200,2022-06-06 06:00:00,MAHA/USDT,1.5584,1.5625,1.546,1.5602,19745.60181658,30726.170200010332
1654491600,2022-06-06 05:00:00,MAHA/USDT,1.6376,1.6376,1.5586,1.5586,19670.4748,31260.6349923
1654488000,2022-06-06 04:00:00,MAHA/USDT,1.654,1.6597,1.638,1.638,14538.8541,23984.932700748146
1654484400,2022-06-06 03:00:00,MAHA/USDT,1.6155,1.6552,1.609,1.654,14262.12214446,23132.016505223636
1654480800,2022-06-06 02:00:00,MAHA/USDT,1.6273,1.85,1.6029,1.6211,30913.2887966,53169.356721781895
1654477200,2022-06-06 01:00:00,MAHA/USDT,1.535,1.6796,1.5095,1.6328,22421.96275536,35933.751939614023
1654473600,2022-06-06 00:00:00,MAHA/USDT,1.545,1.5667,1.4629,1.5355,28264.3323,43093.552500488376
1654470000,2022-06-05 23:00:00,MAHA/USDT,1.4779,1.5454,1.4605,1.5432,19984.54485622,29909.61592604684
1654466400,2022-06-05 22:00:00,MAHA/USDT,1.4801,1.4905,1.4672,1.4728,15729.3852,23210.19887419
1654462800,2022-06-05 21:00:00,MAHA/USDT,1.4871,1.4994,1.4689,1.4761,23411.3076,34625.60533426
1654459200,2022-06-05 20:00:00,MAHA/USDT,1.4892,1.5005,1.4598,1.4827,22521.08446038,33619.821422802336
1654455600,2022-06-05 19:00:00,MAHA/USDT,1.4921,1.5025,1.4884,1.4925,20862.0545961,31185.745731518044
1654452000,2022-06-05 18:00:00,MAHA/USDT,1.5029,1.5044,1.4878,1.4935,21107.16723073,31578.085857140212
1654448400,2022-06-05 17:00:00,MAHA/USDT,1.4999,1.5079,1.4896,1.4988,24946.0723121,37451.52899488723
1654444800,2022-06-05 16:00:00,MAHA/USDT,1.5008,1.5021,1.4878,1.4986,28047.0131259,41990.669815938736
1654441200,2022-06-05 15:00:00,MAHA/USDT,1.501,1.5021,1.4878,1.5009,28609.25611058,42937.988828226802
1654437600,2022-06-05 14:00:00,MAHA/USDT,1.5267,1.5267,1.4588,1.5012,30354.16839986,45473.974638079913
1654434000,2022-06-05 13:00:00,MAHA/USDT,1.5093,1.5363,1.5,1.532,27083.57819147,40865.408009125237
1654430400,2022-06-05 12:00:00,MAHA/USDT,1.4924,1.5151,1.4924,1.5085,25262.00495693,38061.355802923063
1654426800,2022-06-05 11:00:00,MAHA/USDT,1.5116,1.53,1.4921,1.5091,19174.8169968,28828.431653908908
1654423200,2022-06-05 10:00:00,MAHA/USDT,1.5878,1.5878,1.4786,1.4959,26547.45103566,40907.513017490146
1654419600,2022-06-05 09:00:00,MAHA/USDT,1.6501,1.7179,1.5778,1.5826,31161.40052409,51058.438271827737
1654416000,2022-06-05 08:00:00,MAHA/USDT,1.6146,1.7998,1.6,1.6501,37763.00237463,62066.468849888172
1654412400,2022-06-05 07:00:00,MAHA/USDT,1.6108,1.7279,1.5555,1.6002,42039.5316246,67794.287413041144
1654408800,2022-06-05 06:00:00,MAHA/USDT,1.481,1.8691,1.4766,1.6001,57542.3229896,93581.539189437825
1654405200,2022-06-05 05:00:00,MAHA/USDT,1.4291,1.4999,1.4216,1.4749,17413.39953884,25391.915520542427
1654401600,2022-06-05 04:00:00,MAHA/USDT,1.4367,1.4482,1.4179,1.4292,15291.78794639,21842.62026074386
1654398000,2022-06-05 03:00:00,MAHA/USDT,1.351,1.4617,1.3469,1.4396,17127.38210342,23841.624098146365
1654394400,2022-06-05 02:00:00,MAHA/USDT,1.3281,1.3597,1.3257,1.3588,12289.7299,16432.28005757
1654390800,2022-06-05 01:00:00,MAHA/USDT,1.3244,1.3365,1.3244,1.3365,12444.9362,16557.00479107
1654387200,2022-06-05 00:00:00,MAHA/USDT,1.3309,1.3361,1.3247,1.3349,7472.3752,9943.22542442
1654383600,2022-06-04 23:00:00,MAHA/USDT,1.3536,1.355,1.3233,1.335,20608.55361158,27629.9193335451
1654380000,2022-06-04 22:00:00,MAHA/USDT,1.3336,1.3702,1.3287,1.3453,15295.4134901,20593.62814298442
1654376400,2022-06-04 21:00:00,MAHA/USDT,1.3304,1.3355,1.3181,1.3258,24010.12190408,31940.42271650884
1654372800,2022-06-04 20:00:00,MAHA/USDT,1.3505,1.351,1.3181,1.3288,17531.39903963,23545.365556134453
1654369200,2022-06-04 19:00:00,MAHA/USDT,1.3571,1.3702,1.3367,1.3509,21477.16243142,29121.705896085698
1654365600,2022-06-04 18:00:00,MAHA/USDT,1.3581,1.3698,1.3571,1.3574,16553.25271316,22529.049098706568
1654362000,2022-06-04 17:00:00,MAHA/USDT,1.3696,1.3701,1.3571,1.362,25984.5761645,35460.558487095584
1654358400,2022-06-04 16:00:00,MAHA/USDT,1.3883,1.3883,1.3628,1.3696,28134.73665275,38631.28804896805
1654354800,2022-06-04 15:00:00,MAHA/USDT,1.3685,1.4013,1.3685,1.3883,30976.57931861,42928.194193444672
1654351200,2022-06-04 14:00:00,MAHA/USDT,1.4095,1.4095,1.3674,1.3684,32257.0394,44710.26893998
1654347600,2022-06-04 13:00:00,MAHA/USDT,1.4317,1.443,1.3859,1.4098,32975.1763321,46548.300764770259
1654344000,2022-06-04 12:00:00,MAHA/USDT,1.3597,1.4621,1.3591,1.4383,35880.28274267,50264.85495839079
1654340400,2022-06-04 11:00:00,MAHA/USDT,1.284,1.45,1.282,1.3593,33268.49142423,45182.536209222713
1654336800,2022-06-04 10:00:00,MAHA/USDT,1.2657,1.2899,1.2644,1.2833,24621.7291605,31384.81730298895
1654333200,2022-06-04 09:00:00,MAHA/USDT,1.2564,1.2783,1.2476,1.2782,16430.62761984,20749.19220577773
1654329600,2022-06-04 08:00:00,MAHA/USDT,1.2534,1.258,1.2451,1.2572,16260.810442,20358.6642094334
1654326000,2022-06-04 07:00:00,MAHA/USDT,1.2513,1.2556,1.2451,1.2548,17021.473,21292.53374731
1654322400,2022-06-04 06:00:00,MAHA/USDT,1.2492,1.2559,1.2453,1.2462,17789.9797,22243.69525639
1654318800,2022-06-04 05:00:00,MAHA/USDT,1.2503,1.257,1.2449,1.2523,13378.8313,16719.80999368
1654315200,2022-06-04 04:00:00,MAHA/USDT,1.2544,1.2581,1.2449,1.2543,17161.93031139,21478.140661559759
1654311600,2022-06-04 03:00:00,MAHA/USDT,1.2457,1.2613,1.2438,1.2549,13100.29100334,16428.938981646764
1654308000,2022-06-04 02:00:00,MAHA/USDT,1.2505,1.2556,1.238,1.2463,10718.43930558,13355.485586608231
1654304400,2022-06-04 01:00:00,MAHA/USDT,1.2507,1.2516,1.2375,1.2379,13752.2099,17101.16522834
1654300800,2022-06-04 00:00:00,MAHA/USDT,1.2449,1.2528,1.2375,1.2375,16132.0839,20090.50284392
1654297200,2022-06-03 23:00:00,MAHA/USDT,1.2496,1.2527,1.2373,1.2442,20945.1921,26069.49715553
1654293600,2022-06-03 22:00:00,MAHA/USDT,1.238,1.2523,1.238,1.2435,23041.6774,28713.49431557
1654290000,2022-06-03 21:00:00,MAHA/USDT,1.2528,1.2529,1.2371,1.2377,19519.98225629,24303.690139295741
1654286400,2022-06-03 20:00:00,MAHA/USDT,1.2134,1.2522,1.2134,1.2522,24119.23752212,29920.46386117576
1654282800,2022-06-03 19:00:00,MAHA/USDT,1.2787,1.2788,1.1866,1.2255,84152.85630112,103255.132544211223
1654279200,2022-06-03 18:00:00,MAHA/USDT,1.2561,1.2794,1.2401,1.2789,95938.17305884,120084.086239165986
1654275600,2022-06-03 17:00:00,MAHA/USDT,1.2541,1.255,1.2443,1.2443,21.4007,26.80581527
1654272000,2022-06-03 16:00:00,MAHA/USDT,1.2262,1.2486,1.2262,1.2485,417.6154211,521.00663194335
1654268400,2022-06-03 15:00:00,MAHA/USDT,1.2274,1.2333,1.2262,1.2262,105.91084951,129.940151659162
1654264800,2022-06-03 14:00:00,MAHA/USDT,1.2446,1.2446,1.2217,1.2394,317.7538,392.23723334
1654261200,2022-06-03 13:00:00,MAHA/USDT,1.2449,1.2449,1.2449,1.2449,0.7679,0.95595871
1654257600,2022-06-03 12:00:00,MAHA/USDT,1.2561,1.2628,1.2449,1.2449,380.2947,480.14155529
1654254000,2022-06-03 11:00:00,MAHA/USDT,1.2561,1.2573,1.2366,1.2438,565.733,705.10924291
1654250400,2022-06-03 10:00:00,MAHA/USDT,1.2751,1.2751,1.255,1.265,520.8065,656.15281644
1654246800,2022-06-03 09:00:00,MAHA/USDT,1.3077,1.3077,1.2645,1.2877,346.00787529,440.83557787861
1654243200,2022-06-03 08:00:00,MAHA/USDT,1.3081,1.3081,1.3081,1.3081,0,0
1654239600,2022-06-03 07:00:00,MAHA/USDT,1.3081,1.3081,1.3081,1.3081,6.4642,8.45582002
1654236000,2022-06-03 06:00:00,MAHA/USDT,1.3056,1.3056,1.2953,1.2953,51.0653,66.24514853
1654232400,2022-06-03 05:00:00,MAHA/USDT,1.3165,1.3165,1.3165,1.3165,0,0
1654228800,2022-06-03 04:00:00,MAHA/USDT,1.3165,1.3165,1.3165,1.3165,0,0
1654225200,2022-06-03 03:00:00,MAHA/USDT,1.3165,1.3165,1.3165,1.3165,0,0
1654221600,2022-06-03 02:00:00,MAHA/USDT,1.3165,1.3165,1.3165,1.3165,0,0
1654218000,2022-06-03 01:00:00,MAHA/USDT,1.3167,1.3167,1.3165,1.3165,335.4964,441.68586092
1654214400,2022-06-03 00:00:00,MAHA/USDT,1.3212,1.3212,1.3212,1.3212,0.5985,0.7907382
1654210800,2022-06-02 23:00:00,MAHA/USDT,1.3144,1.3212,1.3144,1.3166,55.69081516,73.359943329392
1654207200,2022-06-02 22:00:00,MAHA/USDT,1.2957,1.3143,1.2957,1.3142,236.6416,310.6101024
1654203600,2022-06-02 21:00:00,MAHA/USDT,1.2952,1.2953,1.2952,1.2953,40.30490134,52.206903135702
1654200000,2022-06-02 20:00:00,MAHA/USDT,1.2935,1.2952,1.2935,1.2952,32.6523,42.28804749
1654196400,2022-06-02 19:00:00,MAHA/USDT,1.282,1.2952,1.2798,1.2798,8.5709,11.0366227
1654192800,2022-06-02 18:00:00,MAHA/USDT,1.2953,1.2953,1.282,1.282,3.65919866,4.737298194298
1654189200,2022-06-02 17:00:00,MAHA/USDT,1.2957,1.2976,1.2739,1.2943,110.70409306,143.212219147243
1654185600,2022-06-02 16:00:00,MAHA/USDT,1.2957,1.2957,1.2947,1.2957,86.67764873,112.231992759461
1654182000,2022-06-02 15:00:00,MAHA/USDT,1.29,1.2957,1.285,1.2957,139.28015471,180.263522164069
1654178400,2022-06-02 14:00:00,MAHA/USDT,1.2762,1.2955,1.2561,1.2747,629.6012181,803.204667417494
1654174800,2022-06-02 13:00:00,MAHA/USDT,1.2743,1.2816,1.2591,1.2816,58.93045238,74.929361198576
1654171200,2022-06-02 12:00:00,MAHA/USDT,1.3058,1.3181,1.255,1.2747,4452.1099,5718.81973804
1654167600,2022-06-02 11:00:00,MAHA/USDT,1.3059,1.3059,1.3059,1.3059,0.1463,0.19105317
1654164000,2022-06-02 10:00:00,MAHA/USDT,1.3314,1.3314,1.3001,1.3212,318.8712,418.05145781
1654160400,2022-06-02 09:00:00,MAHA/USDT,1.301,1.357,1.3,1.328,15502.29910334,20574.492151767805
1654156800,2022-06-02 08:00:00,MAHA/USDT,1.3151,1.3213,1.301,1.301,201.08427063,262.881329003419
1654153200,2022-06-02 07:00:00,MAHA/USDT,1.3011,1.315,1.301,1.301,587.6429,765.15493874
1654149600,2022-06-02 06:00:00,MAHA/USDT,1.301,1.301,1.301,1.301,49.9055,64.9270555
1654146000,2022-06-02 05:00:00,MAHA/USDT,1.3126,1.3131,1.301,1.301,1506.139,1960.47246968
1654142400,2022-06-02 04:00:00,MAHA/USDT,1.301,1.3112,1.301,1.3112,7.3342,9.61284332
1654138800,2022-06-02 03:00:00,MAHA/USDT,1.301,1.301,1.301,1.301,0.199,0.258899
1654135200,2022-06-02 02:00:00,MAHA/USDT,1.3049,1.3049,1.301,1.301,0.7282,0.94941152
1654131600,2022-06-02 01:00:00,MAHA/USDT,1.301,1.301,1.301,1.301,14.7859,19.2364559
1654128000,2022-06-02 00:00:00,MAHA/USDT,1.3012,1.3041,1.301,1.301,556.4193,723.95778904
1654124400,2022-06-01 23:00:00,MAHA/USDT,1.301,1.3081,1.301,1.3012,14.05762076,18.380489547852
1654120800,2022-06-01 22:00:00,MAHA/USDT,1.3001,1.3001,1.3,1.3,230.9157,300.21341
1654117200,2022-06-01 21:00:00,MAHA/USDT,1.3,1.3001,1.3,1.3,83.71674196,108.839979102196
1654113600,2022-06-01 20:00:00,MAHA/USDT,1.3,1.3001,1.3,1.3,189.8159,246.76074032
1654110000,2022-06-01 19:00:00,MAHA/USDT,1.3001,1.3001,1.3,1.3,132.6166,172.40198076
1654106400,2022-06-01 18:00:00,MAHA/USDT,1.3,1.3001,1.3,1.3,221.93083728,288.510945187728
1654102800,2022-06-01 17:00:00,MAHA/USDT,1.3001,1.3001,1.3,1.3,1193.4248,1551.45348019
1654099200,2022-06-01 16:00:00,MAHA/USDT,1.3001,1.3136,1.3,1.3001,437.7601,569.22796418
1654095600,2022-06-01 15:00:00,MAHA/USDT,1.34,1.34,1.3,1.3,5446.0028,7095.28360666
1654092000,2022-06-01 14:00:00,MAHA/USDT,1.3468,1.3468,1.34,1.34,405.1208,542.86708148
1654088400,2022-06-01 13:00:00,MAHA/USDT,1.3571,1.362,1.3468,1.3468,104.01874325,141.3213556465
1654084800,2022-06-01 12:00:00,MAHA/USDT,1.3479,1.3596,1.34,1.34,417.9808,560.56032713
1654081200,2022-06-01 11:00:00,MAHA/USDT,1.3777,1.3777,1.3402,1.3402,2339.0075,3140.19025502
1654077600,2022-06-01 10:00:00,MAHA/USDT,1.3725,1.388,1.3724,1.3777,415.34790022,570.587603474599
1654074000,2022-06-01 09:00:00,MAHA/USDT,1.3853,1.3853,1.3853,1.3853,6.07975157,8.422279849921
1654070400,2022-06-01 08:00:00,MAHA/USDT,1.3724,1.3727,1.3724,1.3725,349.2949,479.37521348
1654066800,2022-06-01 07:00:00,MAHA/USDT,1.3811,1.3811,1.3724,1.3724,136.4632,187.34756655
1654063200,2022-06-01 06:00:00,MAHA/USDT,1.3802,1.3983,1.3746,1.3746,240.66484507,332.474187151381
1654059600,2022-06-01 05:00:00,MAHA/USDT,1.3781,1.3781,1.3777,1.3777,2.9545,4.07054909
1654056000,2022-06-01 04:00:00,MAHA/USDT,1.3859,1.3867,1.3789,1.3789,51.6066,71.28568924
1654052400,2022-06-01 03:00:00,MAHA/USDT,1.3781,1.4074,1.3781,1.388,182.0766,255.40510976
1654048800,2022-06-01 02:00:00,MAHA/USDT,1.3855,1.388,1.3726,1.388,8.9472,12.4017492
1654045200,2022-06-01 01:00:00,MAHA/USDT,1.3881,1.3881,1.3727,1.3855,716.2642,984.4313497
1654041600,2022-06-01 00:00:00,MAHA/USDT,1.3726,1.388,1.3726,1.388,70.6151,97.87064824
1654038000,2022-05-31 23:00:00,MAHA/USDT,1.3751,1.3924,1.3726,1.3726,1046.7514,1437.819844897089
1654034400,2022-05-31 22:00:00,MAHA/USDT,1.3725,1.3853,1.3725,1.3784,49.48033581,68.179157287593
1654030800,2022-05-31 21:00:00,MAHA/USDT,1.3724,1.3725,1.3511,1.3725,80.09252349,109.711534817676
1654027200,2022-05-31 20:00:00,MAHA/USDT,1.3712,1.3724,1.3511,1.3724,910.0276,1235.80255161
1654023600,2022-05-31 19:00:00,MAHA/USDT,1.3731,1.3731,1.3721,1.3721,1.7369,2.38428169
1654020000,2022-05-31 18:00:00,MAHA/USDT,1.3886,1.3887,1.3713,1.3713,891.1758,1224.89301715
1654016400,2022-05-31 17:00:00,MAHA/USDT,1.3711,1.4077,1.3711,1.4077,1340.91665235,1881.393694021155
1654012800,2022-05-31 16:00:00,MAHA/USDT,1.3691,1.3725,1.3365,1.3725,3432.78431319,4620.939773152077
1654009200,2022-05-31 15:00:00,MAHA/USDT,1.3724,1.39,1.3671,1.37,336.93746784,463.774988370992
1654005600,2022-05-31 14:00:00,MAHA/USDT,1.3777,1.3777,1.3447,1.3725,281.75289018,384.109035143032
1654002000,2022-05-31 13:00:00,MAHA/USDT,1.3786,1.3786,1.3777,1.3777,20.2993,27.97984561
1653998400,2022-05-31 12:00:00,MAHA/USDT,1.3999,1.3999,1.368,1.379,2026.8076,2806.02286377
1653994800,2022-05-31 11:00:00,MAHA/USDT,1.4216,1.444,1.3983,1.3999,313.73334371,442.04221543724
1653991200,2022-05-31 10:00:00,MAHA/USDT,1.4215,1.4364,1.4201,1.4201,56.2076,80.45178684
1653987600,2022-05-31 09:00:00,MAHA/USDT,1.42,1.4364,1.42,1.4214,14.47130083,20.71628035939
1653984000,2022-05-31 08:00:00,MAHA/USDT,1.4315,1.4395,1.42,1.42,565.9564,806.98701209
1653980400,2022-05-31 07:00:00,MAHA/USDT,1.4213,1.4292,1.4203,1.4292,15.4668,22.09688316
