https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LIT,Volume USDT
1658217600,2022-07-19 08:00:00,LIT/USDT,0.8331,0.8406,0.8303,0.8397,26579.8124307,22194.73619149581
1658214000,2022-07-19 07:00:00,LIT/USDT,0.8355,0.8436,0.8312,0.8336,15858.704,13281.22580484
1658210400,2022-07-19 06:00:00,LIT/USDT,0.8383,0.8469,0.8293,0.8364,15658.1924,13139.20950338
1658206800,2022-07-19 05:00:00,LIT/USDT,0.8291,0.8464,0.8266,0.8379,20945.30269812,17560.751219866476
1658203200,2022-07-19 04:00:00,LIT/USDT,0.8326,0.8326,0.8177,0.8281,17315.73263689,14301.070380467757
1658199600,2022-07-19 03:00:00,LIT/USDT,0.8342,0.8473,0.8313,0.8328,22330.2204033,18760.11648437114
1658196000,2022-07-19 02:00:00,LIT/USDT,0.8402,0.8402,0.8262,0.8317,16606.7781,13831.77972271
1658192400,2022-07-19 01:00:00,LIT/USDT,0.8489,0.8568,0.8388,0.8411,23254.3266,19772.49258023
1658188800,2022-07-19 00:00:00,LIT/USDT,0.8431,0.8591,0.8373,0.848,38385.2281,32478.07579165
1658185200,2022-07-18 23:00:00,LIT/USDT,0.8347,0.8473,0.8347,0.8445,22384.77080337,18831.037672491921
1658181600,2022-07-18 22:00:00,LIT/USDT,0.8239,0.8352,0.8239,0.8342,14967.45102818,12429.171110589576
1658178000,2022-07-18 21:00:00,LIT/USDT,0.8172,0.8264,0.8142,0.8213,17704.2386464,14550.520826451898
1658174400,2022-07-18 20:00:00,LIT/USDT,0.8176,0.824,0.8144,0.8176,18533.54948921,15164.80466480536
1658170800,2022-07-18 19:00:00,LIT/USDT,0.8099,0.8188,0.807,0.8188,23893.38352426,19431.394651065214
1658167200,2022-07-18 18:00:00,LIT/USDT,0.824,0.8244,0.8084,0.8098,23056.17764314,18895.954253995196
1658163600,2022-07-18 17:00:00,LIT/USDT,0.8363,0.8363,0.824,0.8247,15596.7304,12927.22760008
1658160000,2022-07-18 16:00:00,LIT/USDT,0.8496,0.8503,0.8337,0.8358,22507.43306099,18884.961804177917
1658156400,2022-07-18 15:00:00,LIT/USDT,0.8375,0.852,0.8367,0.849,20402.39499973,17178.589007141111
1658152800,2022-07-18 14:00:00,LIT/USDT,0.8381,0.8421,0.8296,0.8375,34163.30134639,28558.056752760999
1658149200,2022-07-18 13:00:00,LIT/USDT,0.8427,0.8497,0.8348,0.8381,36298.75556242,30518.561219404621
1658145600,2022-07-18 12:00:00,LIT/USDT,0.8127,0.8431,0.81,0.8431,26721.36564401,21902.970018732091
1658142000,2022-07-18 11:00:00,LIT/USDT,0.8265,0.829,0.8084,0.8133,25508.73656599,20966.714145120167
1658138400,2022-07-18 10:00:00,LIT/USDT,0.8288,0.8343,0.8228,0.8256,21616.3425265,17908.78953223473
1658134800,2022-07-18 09:00:00,LIT/USDT,0.824,0.8353,0.8223,0.8295,22263.373,18429.91618683
1658131200,2022-07-18 08:00:00,LIT/USDT,0.8231,0.8348,0.8207,0.8231,19007.3828,15711.85099496
1658127600,2022-07-18 07:00:00,LIT/USDT,0.8257,0.83,0.8206,0.8244,22260.67398169,18364.34184761056
1658124000,2022-07-18 06:00:00,LIT/USDT,0.8218,0.8287,0.8176,0.8271,17811.82963198,14663.007388721535
1658120400,2022-07-18 05:00:00,LIT/USDT,0.8119,0.8232,0.8119,0.8219,16045.4685,13113.93721458
1658116800,2022-07-18 04:00:00,LIT/USDT,0.8095,0.8124,0.8063,0.8094,20294.4672,16445.46589985
1658113200,2022-07-18 03:00:00,LIT/USDT,0.8078,0.8103,0.8041,0.8087,16969.2188,13720.14314267
1658109600,2022-07-18 02:00:00,LIT/USDT,0.7939,0.8088,0.7939,0.8079,13025.47513035,10403.2318444286
1658106000,2022-07-18 01:00:00,LIT/USDT,0.7839,0.7955,0.7839,0.794,16070.6984,12732.38017084
1658102400,2022-07-18 00:00:00,LIT/USDT,0.7827,0.7895,0.7822,0.7835,21141.8482,16621.37952753
1658098800,2022-07-17 23:00:00,LIT/USDT,0.7912,0.7912,0.7811,0.7817,17841.6148,14035.90604825
1658095200,2022-07-17 22:00:00,LIT/USDT,0.7898,0.7929,0.7869,0.7911,15302.01745646,12076.820074681488
1658091600,2022-07-17 21:00:00,LIT/USDT,0.7829,0.791,0.7815,0.7899,18225.0127,14339.28026371
1658088000,2022-07-17 20:00:00,LIT/USDT,0.7872,0.7884,0.7811,0.7818,24332.638,19089.0734837
1658084400,2022-07-17 19:00:00,LIT/USDT,0.7846,0.7906,0.7831,0.7885,17241.9394,13579.38510377
1658080800,2022-07-17 18:00:00,LIT/USDT,0.7821,0.7867,0.7817,0.7844,20001.51254037,15688.358343573932
1658077200,2022-07-17 17:00:00,LIT/USDT,0.7932,0.8034,0.7797,0.7812,26146.872,20812.14325643
1658073600,2022-07-17 16:00:00,LIT/USDT,0.7969,0.7969,0.785,0.7924,20144.42110751,15938.810223536932
1658070000,2022-07-17 15:00:00,LIT/USDT,0.8008,0.8041,0.7936,0.7959,17906.32453151,14294.352919287191
1658066400,2022-07-17 14:00:00,LIT/USDT,0.7928,0.806,0.7928,0.8004,19724.16641917,15797.466766627438
1658062800,2022-07-17 13:00:00,LIT/USDT,0.8156,0.8168,0.7876,0.7945,31242.17605209,24933.921583705161
1658059200,2022-07-17 12:00:00,LIT/USDT,0.8204,0.823,0.8149,0.8163,17586.2565384,14407.98531554872
1658055600,2022-07-17 11:00:00,LIT/USDT,0.8161,0.8214,0.8135,0.8206,18165.73847624,14839.615369517584
1658052000,2022-07-17 10:00:00,LIT/USDT,0.8199,0.8199,0.8108,0.8152,21294.8678,17380.2226962
1658048400,2022-07-17 09:00:00,LIT/USDT,0.8204,0.829,0.8161,0.8202,26289.6255412,21591.466979233806
1658044800,2022-07-17 08:00:00,LIT/USDT,0.8288,0.8289,0.816,0.8205,19513.51786917,16023.350635073909
1658041200,2022-07-17 07:00:00,LIT/USDT,0.8361,0.837,0.8265,0.8276,28477.22164924,23651.069596339352
1658037600,2022-07-17 06:00:00,LIT/USDT,0.8206,0.8451,0.8196,0.8372,29469.43816614,24576.352005439722
1658034000,2022-07-17 05:00:00,LIT/USDT,0.8165,0.8226,0.8165,0.8203,18706.1415,15340.09925447
1658030400,2022-07-17 04:00:00,LIT/USDT,0.8196,0.8229,0.8129,0.8165,17160.03843705,14057.92286654431
1658026800,2022-07-17 03:00:00,LIT/USDT,0.8118,0.8232,0.8118,0.8196,18349.4195,15022.30729673
1658023200,2022-07-17 02:00:00,LIT/USDT,0.807,0.8132,0.8061,0.8101,16274.5858,13177.11017584
1658019600,2022-07-17 01:00:00,LIT/USDT,0.8174,0.8183,0.8008,0.8064,19928.10325032,16097.532014803016
1658016000,2022-07-17 00:00:00,LIT/USDT,0.8138,0.8258,0.8138,0.8178,20188.2158,16547.0808178
1658012400,2022-07-16 23:00:00,LIT/USDT,0.815,0.8163,0.812,0.8157,23198.22732853,18887.548987876654
1658008800,2022-07-16 22:00:00,LIT/USDT,0.8052,0.8183,0.8033,0.8149,26986.80648107,21898.458709557441
1658005200,2022-07-16 21:00:00,LIT/USDT,0.8051,0.812,0.8038,0.8062,20670.9233,16678.6522206
1658001600,2022-07-16 20:00:00,LIT/USDT,0.8094,0.8118,0.7987,0.8052,19116.61964474,15369.267863639932
1657998000,2022-07-16 19:00:00,LIT/USDT,0.8146,0.819,0.8087,0.8095,14919.85699449,12154.499296235575
1657994400,2022-07-16 18:00:00,LIT/USDT,0.8091,0.8171,0.8091,0.8153,18154.71989865,14789.079646521548
1657990800,2022-07-16 17:00:00,LIT/USDT,0.8214,0.8252,0.8066,0.8066,25746.9925133,21121.646086983926
1657987200,2022-07-16 16:00:00,LIT/USDT,0.8174,0.829,0.8169,0.8191,51218.92454498,42118.562958251078
1657983600,2022-07-16 15:00:00,LIT/USDT,0.8122,0.8183,0.8095,0.8178,25130.89004349,20448.059261635652
1657980000,2022-07-16 14:00:00,LIT/USDT,0.8093,0.8126,0.8033,0.8126,21689.9206845,17517.26504088987
1657976400,2022-07-16 13:00:00,LIT/USDT,0.8028,0.8106,0.8003,0.8106,19955.719,16070.2155462
1657972800,2022-07-16 12:00:00,LIT/USDT,0.7947,0.8074,0.79,0.8035,16199.97085495,12898.43861900604
1657969200,2022-07-16 11:00:00,LIT/USDT,0.7978,0.8034,0.7931,0.7947,18295.51106351,14588.098467787331
1657965600,2022-07-16 10:00:00,LIT/USDT,0.786,0.8097,0.7848,0.7996,23719.29229433,18841.325366792609
1657962000,2022-07-16 09:00:00,LIT/USDT,0.7839,0.7867,0.7811,0.7862,15634.93968046,12251.900267506732
1657958400,2022-07-16 08:00:00,LIT/USDT,0.7792,0.7884,0.7792,0.784,19519.28271121,15318.251889244423
1657954800,2022-07-16 07:00:00,LIT/USDT,0.7827,0.7875,0.7788,0.7792,15275.7876,11964.0901926
1657951200,2022-07-16 06:00:00,LIT/USDT,0.7854,0.7855,0.7791,0.7827,18487.7456,14460.33080862
1657947600,2022-07-16 05:00:00,LIT/USDT,0.7983,0.7983,0.7855,0.7855,15310.5298,12142.83846896
1657944000,2022-07-16 04:00:00,LIT/USDT,0.7921,0.7985,0.7882,0.7985,16785.7807,13295.21792963
1657940400,2022-07-16 03:00:00,LIT/USDT,0.7872,0.7926,0.7868,0.7921,17251.7161,13636.9347017
1657936800,2022-07-16 02:00:00,LIT/USDT,0.7865,0.7875,0.7826,0.7875,15625.5955,12267.7905119
1657933200,2022-07-16 01:00:00,LIT/USDT,0.7749,0.7869,0.7749,0.786,16718.13929842,13096.613814798706
1657929600,2022-07-16 00:00:00,LIT/USDT,0.8003,0.8025,0.7745,0.7773,19584.3536,15525.00154138
1657926000,2022-07-15 23:00:00,LIT/USDT,0.8053,0.8073,0.794,0.7995,16367.4575,13096.03804695
1657922400,2022-07-15 22:00:00,LIT/USDT,0.8023,0.807,0.7988,0.8053,14381.7534,11534.09005629
1657918800,2022-07-15 21:00:00,LIT/USDT,0.8008,0.8052,0.7944,0.8023,22048.31912779,17640.397025131423
1657915200,2022-07-15 20:00:00,LIT/USDT,0.8148,0.8167,0.7998,0.802,19461.25119252,15744.161939591696
1657911600,2022-07-15 19:00:00,LIT/USDT,0.8103,0.8148,0.8037,0.8143,23287.6303295,18852.36616648746
1657908000,2022-07-15 18:00:00,LIT/USDT,0.7954,0.8102,0.795,0.8089,17536.0898,14069.08875062
1657904400,2022-07-15 17:00:00,LIT/USDT,0.7937,0.8052,0.7931,0.795,21199.3635,16915.73530271
1657900800,2022-07-15 16:00:00,LIT/USDT,0.8052,0.8062,0.7858,0.7947,26329.4805,20915.19190013
1657897200,2022-07-15 15:00:00,LIT/USDT,0.816,0.8186,0.8047,0.8062,17310.6927,14045.225137
1657893600,2022-07-15 14:00:00,LIT/USDT,0.8124,0.8229,0.8124,0.8164,14954.4074,12227.06207206
1657890000,2022-07-15 13:00:00,LIT/USDT,0.8226,0.8316,0.8084,0.8115,21709.17513546,17814.550044046978
1657886400,2022-07-15 12:00:00,LIT/USDT,0.8194,0.8236,0.8166,0.8218,17507.1472,14378.32534702
1657882800,2022-07-15 11:00:00,LIT/USDT,0.8133,0.8313,0.813,0.8219,20968.71958849,17242.705408794737
1657879200,2022-07-15 10:00:00,LIT/USDT,0.8264,0.8264,0.8082,0.8128,22728.90735278,18542.994934953194
1657875600,2022-07-15 09:00:00,LIT/USDT,0.8191,0.8371,0.814,0.8264,18058.9433,14858.28829983
1657872000,2022-07-15 08:00:00,LIT/USDT,0.8386,0.8386,0.8107,0.8191,22183.1047169,18157.559536806466
1657868400,2022-07-15 07:00:00,LIT/USDT,0.7965,0.8434,0.7943,0.8376,27647.55936501,22492.302728926555
1657864800,2022-07-15 06:00:00,LIT/USDT,0.8003,0.8022,0.7946,0.798,15829.69059445,12634.535041994359
1657861200,2022-07-15 05:00:00,LIT/USDT,0.7933,0.803,0.79,0.8003,15564.75284664,12384.530999696152
1657857600,2022-07-15 04:00:00,LIT/USDT,0.7854,0.8033,0.7854,0.7933,21981.01924127,17516.701570742151
1657854000,2022-07-15 03:00:00,LIT/USDT,0.7826,0.7852,0.7803,0.7846,15202.1166884,11892.048695060979
1657850400,2022-07-15 02:00:00,LIT/USDT,0.7946,0.797,0.7821,0.783,18109.13444905,14308.47441422741
1657846800,2022-07-15 01:00:00,LIT/USDT,0.772,0.7944,0.7701,0.7943,18750.8371,14576.55377085
1657843200,2022-07-15 00:00:00,LIT/USDT,0.783,0.7843,0.7698,0.7735,16804.33649288,13017.21074617268
1657839600,2022-07-14 23:00:00,LIT/USDT,0.7716,0.7857,0.7704,0.7827,23759.5001,18494.55064523
1657836000,2022-07-14 22:00:00,LIT/USDT,0.774,0.7751,0.7708,0.7714,14960.6171,11556.07302905
1657832400,2022-07-14 21:00:00,LIT/USDT,0.7758,0.7781,0.7738,0.775,15786.89583385,12255.659965138685
1657828800,2022-07-14 20:00:00,LIT/USDT,0.7796,0.7796,0.7695,0.7767,44954.2545,34785.32871794
1657825200,2022-07-14 19:00:00,LIT/USDT,0.791,0.791,0.7754,0.779,19565.09419684,15321.319611958044
1657821600,2022-07-14 18:00:00,LIT/USDT,0.7807,0.7924,0.7797,0.791,18955.0902804,14910.029980261696
1657818000,2022-07-14 17:00:00,LIT/USDT,0.7693,0.7826,0.767,0.7807,25678.88148279,19941.992075052177
1657814400,2022-07-14 16:00:00,LIT/USDT,0.7728,0.7761,0.759,0.7684,19781.49801612,15176.115833148905
1657810800,2022-07-14 15:00:00,LIT/USDT,0.7513,0.7728,0.7507,0.7723,19197.17799103,14694.170399347752
1657807200,2022-07-14 14:00:00,LIT/USDT,0.7505,0.7515,0.7424,0.7514,19967.7145,14912.64883059
1657803600,2022-07-14 13:00:00,LIT/USDT,0.7479,0.7548,0.747,0.752,18872.91039954,14168.112322255276
1657800000,2022-07-14 12:00:00,LIT/USDT,0.7443,0.7488,0.7375,0.7479,17881.11107972,13312.363733952352
1657796400,2022-07-14 11:00:00,LIT/USDT,0.7451,0.7474,0.7396,0.7439,18152.16158033,13505.246967167652
1657792800,2022-07-14 10:00:00,LIT/USDT,0.7432,0.7469,0.7411,0.746,19376.0339,14404.55072061
1657789200,2022-07-14 09:00:00,LIT/USDT,0.7373,0.7439,0.7367,0.7439,19675.2725,14541.91308354
1657785600,2022-07-14 08:00:00,LIT/USDT,0.7586,0.7606,0.7373,0.7376,21579.455,16206.79926013
1657782000,2022-07-14 07:00:00,LIT/USDT,0.7653,0.7659,0.7588,0.7593,18183.081,13874.09217781
1657778400,2022-07-14 06:00:00,LIT/USDT,0.7691,0.7702,0.7588,0.7657,17295.80647718,13236.03836099706
1657774800,2022-07-14 05:00:00,LIT/USDT,0.7638,0.7752,0.7638,0.7691,17787.0174,13698.17138656
1657771200,2022-07-14 04:00:00,LIT/USDT,0.7746,0.785,0.7637,0.7661,26878.09853351,20848.603076080011
1657767600,2022-07-14 03:00:00,LIT/USDT,0.773,0.7892,0.773,0.7737,16968.56623689,13221.451705652497
1657764000,2022-07-14 02:00:00,LIT/USDT,0.7777,0.7777,0.7666,0.7725,17252.416659,13326.1215714252
1657760400,2022-07-14 01:00:00,LIT/USDT,0.7712,0.7787,0.767,0.7787,16733.78971363,12941.414453435446
1657756800,2022-07-14 00:00:00,LIT/USDT,0.7723,0.7772,0.7668,0.7722,20418.1326,15780.27129605
1657753200,2022-07-13 23:00:00,LIT/USDT,0.7472,0.7728,0.7472,0.7723,22744.98730762,17309.681426287954
1657749600,2022-07-13 22:00:00,LIT/USDT,0.7479,0.7539,0.7461,0.7477,18765.13107658,14053.539709968866
1657746000,2022-07-13 21:00:00,LIT/USDT,0.7361,0.7482,0.7361,0.7479,15395.5344,11386.16662167
1657742400,2022-07-13 20:00:00,LIT/USDT,0.7362,0.7382,0.7358,0.7362,17759.22688573,13076.578685537291
1657738800,2022-07-13 19:00:00,LIT/USDT,0.7409,0.7411,0.7356,0.7363,16746.7394,12351.12605297
1657735200,2022-07-13 18:00:00,LIT/USDT,0.7438,0.7438,0.7367,0.741,17711.59775192,13103.556408761576
1657731600,2022-07-13 17:00:00,LIT/USDT,0.7301,0.7453,0.7301,0.7446,22952.12736701,16973.446202257009
1657728000,2022-07-13 16:00:00,LIT/USDT,0.7285,0.7306,0.7192,0.7301,23115.93700498,16756.036032468806
1657724400,2022-07-13 15:00:00,LIT/USDT,0.7277,0.7342,0.7275,0.7286,19873.07816921,14519.617743105577
1657720800,2022-07-13 14:00:00,LIT/USDT,0.7125,0.729,0.7082,0.729,24841.69913404,17802.971928927022
1657717200,2022-07-13 13:00:00,LIT/USDT,0.7175,0.722,0.6832,0.7125,39593.82704428,27938.885204343425
1657713600,2022-07-13 12:00:00,LIT/USDT,0.7705,0.779,0.6867,0.7219,49172.59645549,36031.517473560591
1657710000,2022-07-13 11:00:00,LIT/USDT,0.7693,0.773,0.766,0.77,15990.51389947,12297.108109932324
1657706400,2022-07-13 10:00:00,LIT/USDT,0.7775,0.7782,0.7645,0.7686,21316.24538152,16397.796575267032
1657702800,2022-07-13 09:00:00,LIT/USDT,0.7858,0.7871,0.7774,0.7781,15405.58894835,12032.47821248937
1657699200,2022-07-13 08:00:00,LIT/USDT,0.7752,0.7869,0.7719,0.7869,20090.6195,15626.21828249
1657695600,2022-07-13 07:00:00,LIT/USDT,0.7702,0.7749,0.7664,0.7749,17335.08592859,13351.938336602955
1657692000,2022-07-13 06:00:00,LIT/USDT,0.7658,0.7705,0.763,0.7699,17251.4719,13214.26468425
1657688400,2022-07-13 05:00:00,LIT/USDT,0.7638,0.7689,0.7604,0.7649,18700.3190793,14287.12100892759
1657684800,2022-07-13 04:00:00,LIT/USDT,0.7557,0.7729,0.7557,0.764,27817.94895041,21292.493886336192
1657681200,2022-07-13 03:00:00,LIT/USDT,0.7535,0.7592,0.7535,0.7557,18413.3283,13919.46840145
1657677600,2022-07-13 02:00:00,LIT/USDT,0.7605,0.7633,0.7499,0.7531,19376.7757,14699.83884924
1657674000,2022-07-13 01:00:00,LIT/USDT,0.7495,0.7614,0.7495,0.7608,17894.1399,13522.67063991
1657670400,2022-07-13 00:00:00,LIT/USDT,0.7458,0.7512,0.7385,0.7493,18873.3537,14074.74573846
1657666800,2022-07-12 23:00:00,LIT/USDT,0.7614,0.7628,0.7439,0.7439,23142.2195,17508.24376097
1657663200,2022-07-12 22:00:00,LIT/USDT,0.7719,0.7719,0.7552,0.7619,31466.9717,24036.63583605
1657659600,2022-07-12 21:00:00,LIT/USDT,0.7751,0.7784,0.7714,0.7714,22627.38148898,17542.069941536358
1657656000,2022-07-12 20:00:00,LIT/USDT,0.7711,0.7775,0.7711,0.7751,16366.61732941,12675.366754713924
1657652400,2022-07-12 19:00:00,LIT/USDT,0.7857,0.7857,0.7688,0.7718,26339.8308,20404.37582349
1657648800,2022-07-12 18:00:00,LIT/USDT,0.7931,0.7938,0.7852,0.7857,17621.6743,13905.95528251
1657645200,2022-07-12 17:00:00,LIT/USDT,0.7952,0.7956,0.7913,0.7939,15910.88671264,12616.683468672144
1657641600,2022-07-12 16:00:00,LIT/USDT,0.7907,0.7984,0.7907,0.7954,18755.25402799,14920.002158293628
1657638000,2022-07-12 15:00:00,LIT/USDT,0.7928,0.8002,0.7906,0.7907,18485.74038107,14718.016103642214
1657634400,2022-07-12 14:00:00,LIT/USDT,0.7866,0.7928,0.783,0.7922,16938.59506902,13334.239421059854
1657630800,2022-07-12 13:00:00,LIT/USDT,0.7869,0.7932,0.785,0.7869,18272.8307,14413.53924566
1657627200,2022-07-12 12:00:00,LIT/USDT,0.7876,0.7932,0.7871,0.7872,17579.084,13892.60198801
1657623600,2022-07-12 11:00:00,LIT/USDT,0.7816,0.7904,0.7805,0.7887,17296.5468,13590.92704226
1657620000,2022-07-12 10:00:00,LIT/USDT,0.7733,0.7841,0.7733,0.7815,18716.9114,14604.37733264
1657616400,2022-07-12 09:00:00,LIT/USDT,0.8073,0.8097,0.769,0.7742,26932.93835939,21226.817677356287
1657612800,2022-07-12 08:00:00,LIT/USDT,0.8072,0.8103,0.8058,0.8086,16947.8067,13689.82385129
1657609200,2022-07-12 07:00:00,LIT/USDT,0.815,0.8201,0.8065,0.8077,36153.18152686,29240.118280057886
1657605600,2022-07-12 06:00:00,LIT/USDT,0.8248,0.8257,0.8139,0.8145,17718.3519,14551.08396918
1657602000,2022-07-12 05:00:00,LIT/USDT,0.8246,0.8277,0.8233,0.8248,20158.6992,16642.92603958
1657598400,2022-07-12 04:00:00,LIT/USDT,0.8104,0.8246,0.81,0.8246,15080.78166324,12336.369275910288
1657594800,2022-07-12 03:00:00,LIT/USDT,0.8134,0.8139,0.8088,0.8102,22040.53263676,17872.893315669712
1657591200,2022-07-12 02:00:00,LIT/USDT,0.8106,0.8146,0.8079,0.8133,29295.0487,23777.59524739
1657587600,2022-07-12 01:00:00,LIT/USDT,0.8128,0.821,0.8099,0.8106,19275.3334,15739.83316888
1657584000,2022-07-12 00:00:00,LIT/USDT,0.8049,0.814,0.8015,0.8126,19557.43899007,15804.45995491698
1657580400,2022-07-11 23:00:00,LIT/USDT,0.8086,0.8086,0.7988,0.8049,18029.3078,14455.37658825
1657576800,2022-07-11 22:00:00,LIT/USDT,0.8265,0.8265,0.8038,0.8088,25832.78379401,20997.513348067226
1657573200,2022-07-11 21:00:00,LIT/USDT,0.8438,0.8446,0.8253,0.8272,35594.0372,29712.7851263
1657569600,2022-07-11 20:00:00,LIT/USDT,0.8492,0.8514,0.8434,0.8438,17062.1813,14471.85893549
1657566000,2022-07-11 19:00:00,LIT/USDT,0.8564,0.8566,0.8494,0.8497,18134.80685003,15439.435876461086
1657562400,2022-07-11 18:00:00,LIT/USDT,0.8588,0.8657,0.8554,0.8563,15797.08362558,13607.111992282281
1657558800,2022-07-11 17:00:00,LIT/USDT,0.8561,0.862,0.8546,0.8588,19461.265694,16701.516640081204
1657555200,2022-07-11 16:00:00,LIT/USDT,0.8445,0.8597,0.8427,0.8565,20969.5913993,17873.893618709824
1657551600,2022-07-11 15:00:00,LIT/USDT,0.8377,0.8466,0.8368,0.8458,16342.59584522,13763.613725832812
1657548000,2022-07-11 14:00:00,LIT/USDT,0.8299,0.8417,0.8286,0.8383,20910.1543,17446.83171764
1657544400,2022-07-11 13:00:00,LIT/USDT,0.8452,0.8558,0.8264,0.8299,20654.58440578,17382.055706039476
1657540800,2022-07-11 12:00:00,LIT/USDT,0.8382,0.8458,0.8369,0.8458,15542.80118166,13063.997341480093
1657537200,2022-07-11 11:00:00,LIT/USDT,0.8417,0.8434,0.8372,0.8377,17294.24188572,14547.939271896236
1657533600,2022-07-11 10:00:00,LIT/USDT,0.8399,0.8458,0.8399,0.8417,14881.70518531,12546.448730844295
1657530000,2022-07-11 09:00:00,LIT/USDT,0.8387,0.8427,0.8384,0.8399,16648.22778221,13995.973706024621
1657526400,2022-07-11 08:00:00,LIT/USDT,0.8375,0.841,0.8336,0.8389,20131.6423731,16872.791918201141
1657522800,2022-07-11 07:00:00,LIT/USDT,0.8268,0.8382,0.8268,0.8375,15339.14504336,12769.260365902945
1657519200,2022-07-11 06:00:00,LIT/USDT,0.8329,0.8351,0.8244,0.8272,15435.57966626,12794.4022684658
1657515600,2022-07-11 05:00:00,LIT/USDT,0.8359,0.8407,0.8303,0.8334,16128.11003916,13494.825043648438
1657512000,2022-07-11 04:00:00,LIT/USDT,0.8389,0.8401,0.8307,0.8364,14688.07905731,12265.976826549113
1657508400,2022-07-11 03:00:00,LIT/USDT,0.8301,0.842,0.8268,0.8389,17422.08575333,14586.927045096431
1657504800,2022-07-11 02:00:00,LIT/USDT,0.8282,0.8333,0.8262,0.8306,14446.90798048,11991.9243286196
1657501200,2022-07-11 01:00:00,LIT/USDT,0.8466,0.8476,0.8275,0.8275,22352.43070096,18695.664298856704
1657497600,2022-07-11 00:00:00,LIT/USDT,0.8529,0.8535,0.8437,0.847,17298.40376489,14672.978021237432
1657494000,2022-07-10 23:00:00,LIT/USDT,0.8515,0.8579,0.849,0.856,16436.27609518,14039.84760845049
1657490400,2022-07-10 22:00:00,LIT/USDT,0.8562,0.8562,0.8468,0.8522,15672.97040916,13319.937389097824
1657486800,2022-07-10 21:00:00,LIT/USDT,0.8565,0.8642,0.856,0.8562,16628.65501553,14309.677163815962
1657483200,2022-07-10 20:00:00,LIT/USDT,0.8541,0.8573,0.8517,0.8559,14788.08569344,12638.056279425945
1657479600,2022-07-10 19:00:00,LIT/USDT,0.851,0.8558,0.8474,0.8547,13787.63759006,11724.3891948113
1657476000,2022-07-10 18:00:00,LIT/USDT,0.8536,0.8549,0.8486,0.8515,15795.7021172,13452.2149981758
1657472400,2022-07-10 17:00:00,LIT/USDT,0.8531,0.855,0.8507,0.8536,16850.3613267,14381.443112975092
1657468800,2022-07-10 16:00:00,LIT/USDT,0.8486,0.8542,0.8394,0.8527,25134.21240439,21255.159693781789
1657465200,2022-07-10 15:00:00,LIT/USDT,0.8412,0.8488,0.8389,0.8488,19252.4188927,16260.377103867752
1657461600,2022-07-10 14:00:00,LIT/USDT,0.8592,0.8592,0.8385,0.8412,27405.82249286,23129.536709464153
1657458000,2022-07-10 13:00:00,LIT/USDT,0.872,0.8749,0.8583,0.8587,17561.8336967,15233.74083452758
1657454400,2022-07-10 12:00:00,LIT/USDT,0.873,0.8785,0.8714,0.8716,13262.65934553,11606.416175943552
1657450800,2022-07-10 11:00:00,LIT/USDT,0.8757,0.8762,0.8673,0.8727,15518.50388046,13524.180988166014
1657447200,2022-07-10 10:00:00,LIT/USDT,0.8818,0.883,0.8719,0.8757,16043.46146604,14093.997580657997
1657443600,2022-07-10 09:00:00,LIT/USDT,0.8832,0.8861,0.8772,0.8821,18072.22995226,15949.314081807586
1657440000,2022-07-10 08:00:00,LIT/USDT,0.8746,0.8877,0.8746,0.8826,21022.60065138,18504.36048892268
1657436400,2022-07-10 07:00:00,LIT/USDT,0.8724,0.8757,0.8704,0.8755,15589.11220124,13613.251094339792
1657432800,2022-07-10 06:00:00,LIT/USDT,0.8782,0.8782,0.8702,0.8715,19272.43832754,16817.925758659762
1657429200,2022-07-10 05:00:00,LIT/USDT,0.8741,0.8778,0.8697,0.8778,20192.0835864,17643.807121447138
1657425600,2022-07-10 04:00:00,LIT/USDT,0.8707,0.8749,0.8624,0.8736,18085.76380014,15697.816639851478
1657422000,2022-07-10 03:00:00,LIT/USDT,0.873,0.8744,0.8651,0.8707,19625.8507,17067.6830005
1657418400,2022-07-10 02:00:00,LIT/USDT,0.9045,0.9142,0.8508,0.873,41917.659346,37123.816750263
1657414800,2022-07-10 01:00:00,LIT/USDT,0.9009,0.9078,0.8995,0.9058,17264.90568533,15622.783820429028
1657411200,2022-07-10 00:00:00,LIT/USDT,0.9119,0.9128,0.8982,0.9,16902.94822692,15300.713518227596
1657407600,2022-07-09 23:00:00,LIT/USDT,0.9198,0.9212,0.9116,0.9119,14468.8738509,13259.10376780895
1657404000,2022-07-09 22:00:00,LIT/USDT,0.9187,0.9223,0.9172,0.9197,16199.14091144,14902.564065953589
1657400400,2022-07-09 21:00:00,LIT/USDT,0.9221,0.9221,0.9155,0.9187,25007.4186061,22961.585468675098
1657396800,2022-07-09 20:00:00,LIT/USDT,0.9084,0.9227,0.9076,0.9212,20913.52092331,19085.366935517369
1657393200,2022-07-09 19:00:00,LIT/USDT,0.9104,0.9122,0.9052,0.9084,16045.10429285,14578.17971706779
1657389600,2022-07-09 18:00:00,LIT/USDT,0.9157,0.9166,0.91,0.9102,14667.89381208,13398.123562487754
1657386000,2022-07-09 17:00:00,LIT/USDT,0.9129,0.917,0.9108,0.9157,23389.85291794,21362.064854059186
1657382400,2022-07-09 16:00:00,LIT/USDT,0.9103,0.9183,0.9102,0.9146,16144.34318037,14753.362278823771
