https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume H2O,Volume USDT
1662523200,2022-09-07 04:00:00,H2O/USDT,0.2935,0.2936,0.2912,0.2936,48.98,14.37247747
1662519600,2022-09-07 03:00:00,H2O/USDT,0.2914,0.2914,0.2914,0.2914,71.1789,20.74153146
1662516000,2022-09-07 02:00:00,H2O/USDT,0.2914,0.2914,0.2914,0.2914,48.6114,14.16536196
1662512400,2022-09-07 01:00:00,H2O/USDT,0.2914,0.2914,0.2914,0.2914,91.053,26.5328442
1662508800,2022-09-07 00:00:00,H2O/USDT,0.2907,0.2914,0.2907,0.2914,149.7347,43.58745438
1662505200,2022-09-06 23:00:00,H2O/USDT,0.2906,0.2909,0.2871,0.2909,2213.0263,637.64907591
1662501600,2022-09-06 22:00:00,H2O/USDT,0.2906,0.294,0.29,0.2906,521.1892,151.73882047
1662498000,2022-09-06 21:00:00,H2O/USDT,0.2953,0.2953,0.295,0.295,1200.0084,354.05725704
1662494400,2022-09-06 20:00:00,H2O/USDT,0.2953,0.2953,0.2952,0.2953,291.7935,86.16313587
1662490800,2022-09-06 19:00:00,H2O/USDT,0.2973,0.2973,0.295,0.2951,6970.6539,2057.00681588
1662487200,2022-09-06 18:00:00,H2O/USDT,0.2906,0.2973,0.2906,0.2908,635.2702,184.64488557
1662483600,2022-09-06 17:00:00,H2O/USDT,0.2903,0.2973,0.2903,0.2912,150.6348,44.00771737
1662480000,2022-09-06 16:00:00,H2O/USDT,0.301,0.301,0.2903,0.2903,1116.3091,325.8442328
1662476400,2022-09-06 15:00:00,H2O/USDT,0.2901,0.3066,0.2901,0.3066,4745.8758,1429.90986158
1662472800,2022-09-06 14:00:00,H2O/USDT,0.2998,0.2999,0.29,0.2901,22479.6796,6682.30577417
1662469200,2022-09-06 13:00:00,H2O/USDT,0.2999,0.3067,0.2789,0.2998,42576.0972,12510.29899427
1662465600,2022-09-06 12:00:00,H2O/USDT,0.2669,0.3067,0.2541,0.2999,243679.1537,71974.52538836
1662462000,2022-09-06 11:00:00,H2O/USDT,0.2646,0.2677,0.257,0.2677,4734.6968,1235.05736703
1662458400,2022-09-06 10:00:00,H2O/USDT,0.2829,0.2829,0.2645,0.2646,3654.0011,992.00234798
1662454800,2022-09-06 09:00:00,H2O/USDT,0.2765,0.2869,0.2701,0.2868,8489.4624,2365.77021865
1662451200,2022-09-06 08:00:00,H2O/USDT,0.277,0.2869,0.2732,0.2832,8905.5507,2485.59584068
1662447600,2022-09-06 07:00:00,H2O/USDT,0.2845,0.2845,0.266,0.2798,5438.9284,1482.91655495
1662444000,2022-09-06 06:00:00,H2O/USDT,0.2849,0.2867,0.2738,0.283,26091.544,7370.48678843
1662440400,2022-09-06 05:00:00,H2O/USDT,0.2834,0.2869,0.277,0.2869,7539.5928,2135.23857483
1662436800,2022-09-06 04:00:00,H2O/USDT,0.2831,0.2852,0.268,0.2834,7185.5216,2016.8320415
1662433200,2022-09-06 03:00:00,H2O/USDT,0.2956,0.2956,0.2767,0.2831,6188.5311,1768.32418341
1662429600,2022-09-06 02:00:00,H2O/USDT,0.2948,0.2948,0.2948,0.2948,175,51.59
1662426000,2022-09-06 01:00:00,H2O/USDT,0.2948,0.297,0.2948,0.2948,754.8306,223.37155758
1662422400,2022-09-06 00:00:00,H2O/USDT,0.2982,0.2982,0.2978,0.2978,18.5714,5.53726444
1662418800,2022-09-05 23:00:00,H2O/USDT,0.2948,0.2948,0.2948,0.2948,0,0
1662415200,2022-09-05 22:00:00,H2O/USDT,0.3007,0.3007,0.2948,0.2948,225.594,66.87161743
1662411600,2022-09-05 21:00:00,H2O/USDT,0.294,0.3028,0.2939,0.2948,595.3196,175.98511651
1662408000,2022-09-05 20:00:00,H2O/USDT,0.2975,0.3003,0.2941,0.2941,233.9246,69.33408654
1662404400,2022-09-05 19:00:00,H2O/USDT,0.3005,0.3045,0.3004,0.3031,3532.0405,1068.93711019
1662400800,2022-09-05 18:00:00,H2O/USDT,0.3,0.3009,0.2967,0.3009,454.1663,135.59141749
1662397200,2022-09-05 17:00:00,H2O/USDT,0.3017,0.3099,0.2959,0.3011,1918.5067,578.55030286
1662393600,2022-09-05 16:00:00,H2O/USDT,0.308,0.3107,0.3017,0.3045,4857.973,1487.4144105
1662390000,2022-09-05 15:00:00,H2O/USDT,0.3116,0.3116,0.308,0.308,529.2846,164.91243456
1662386400,2022-09-05 14:00:00,H2O/USDT,0.3048,0.3122,0.293,0.3119,6310.2171,1935.0463888
1662382800,2022-09-05 13:00:00,H2O/USDT,0.3143,0.3143,0.3048,0.3089,4174.8126,1295.92071016
1662379200,2022-09-05 12:00:00,H2O/USDT,0.3196,0.3249,0.3089,0.3094,8137.7426,2567.55154605
1662375600,2022-09-05 11:00:00,H2O/USDT,0.3251,0.3251,0.3115,0.3196,2380.7867,750.96683687
1662372000,2022-09-05 10:00:00,H2O/USDT,0.3362,0.3363,0.309,0.3251,4827.2042,1544.4358915
1662368400,2022-09-05 09:00:00,H2O/USDT,0.3356,0.3363,0.331,0.333,3866.4523,1291.0272678
1662364800,2022-09-05 08:00:00,H2O/USDT,0.3364,0.3364,0.3364,0.3364,68.8867,23.17348588
1662361200,2022-09-05 07:00:00,H2O/USDT,0.342,0.342,0.3378,0.3378,406.0124,138.12069762
1662357600,2022-09-05 06:00:00,H2O/USDT,0.3483,0.3483,0.3483,0.3483,0,0
1662354000,2022-09-05 05:00:00,H2O/USDT,0.3486,0.3486,0.3483,0.3483,248.6551,86.62378302
1662350400,2022-09-05 04:00:00,H2O/USDT,0.3464,0.3539,0.342,0.352,780.3211,272.25694362
1662346800,2022-09-05 03:00:00,H2O/USDT,0.3561,0.3617,0.3454,0.3578,4479.9684,1576.87889707
1662343200,2022-09-05 02:00:00,H2O/USDT,0.3565,0.362,0.3561,0.3561,591.0848,211.61205926
1662339600,2022-09-05 01:00:00,H2O/USDT,0.3532,0.4163,0.3496,0.3564,15748.2866,5829.26061508
1662336000,2022-09-05 00:00:00,H2O/USDT,0.3548,0.3556,0.3495,0.3531,2733.9501,966.73129502
1662332400,2022-09-04 23:00:00,H2O/USDT,0.3514,0.3549,0.3514,0.3548,2093.1176,742.09150111
1662328800,2022-09-04 22:00:00,H2O/USDT,0.3556,0.3572,0.3421,0.3531,4558.7907,1594.11082665
1662325200,2022-09-04 21:00:00,H2O/USDT,0.3547,0.3566,0.3442,0.3557,5339.4061,1872.27074889
1662321600,2022-09-04 20:00:00,H2O/USDT,0.359,0.359,0.3547,0.3548,3071.9487,1095.65656412
1662318000,2022-09-04 19:00:00,H2O/USDT,0.359,0.3592,0.359,0.359,1315.4865,472.42805988
1662314400,2022-09-04 18:00:00,H2O/USDT,0.359,0.359,0.358,0.358,87.2845,31.253422
1662310800,2022-09-04 17:00:00,H2O/USDT,0.3592,0.3593,0.3586,0.3592,4051.0628,1454.31135731
1662307200,2022-09-04 16:00:00,H2O/USDT,0.3584,0.3598,0.3577,0.3577,591.0045,212.19219118
1662303600,2022-09-04 15:00:00,H2O/USDT,0.3603,0.3603,0.3525,0.3567,1665.8463,596.76806149
1662300000,2022-09-04 14:00:00,H2O/USDT,0.3603,0.3603,0.3584,0.3603,3090.9225,1110.3110851
1662296400,2022-09-04 13:00:00,H2O/USDT,0.3584,0.363,0.3584,0.363,416.4974,150.63349238
1662292800,2022-09-04 12:00:00,H2O/USDT,0.3639,0.3639,0.3548,0.3556,1498.6365,533.0385807
1662289200,2022-09-04 11:00:00,H2O/USDT,0.3682,0.3682,0.3501,0.3657,8271.7046,2958.44168413
1662285600,2022-09-04 10:00:00,H2O/USDT,0.3536,0.3719,0.3536,0.3662,7968.6401,2826.31118635
1662282000,2022-09-04 09:00:00,H2O/USDT,0.3609,0.3738,0.3532,0.3536,18245.1582,6634.00955829
1662278400,2022-09-04 08:00:00,H2O/USDT,0.3673,0.3684,0.3535,0.361,6304.8996,2279.81887676
1662274800,2022-09-04 07:00:00,H2O/USDT,0.3708,0.3708,0.3698,0.3708,254.8458,94.45802994
1662271200,2022-09-04 06:00:00,H2O/USDT,0.39,0.39,0.3687,0.3708,7594.5589,2874.42016627
1662267600,2022-09-04 05:00:00,H2O/USDT,0.3781,0.3915,0.3707,0.3915,14916.1317,5558.51391092
1662264000,2022-09-04 04:00:00,H2O/USDT,0.3902,0.3962,0.3702,0.376,17995.4708,6896.81027989
1662260400,2022-09-04 03:00:00,H2O/USDT,0.4019,0.4019,0.3905,0.3905,3376.3113,1337.76245269
1662256800,2022-09-04 02:00:00,H2O/USDT,0.4042,0.4042,0.3981,0.3981,218.0484,87.47153686
1662253200,2022-09-04 01:00:00,H2O/USDT,0.3977,0.4042,0.3977,0.4042,659.676,266.21174753
1662249600,2022-09-04 00:00:00,H2O/USDT,0.4091,0.4246,0.3977,0.3977,3446.4592,1419.50548197
1662246000,2022-09-03 23:00:00,H2O/USDT,0.4082,0.4083,0.4082,0.4083,1067.5254,435.86546391
1662242400,2022-09-03 22:00:00,H2O/USDT,0.4191,0.4191,0.3998,0.3998,6666.9787,2709.70938296
1662238800,2022-09-03 21:00:00,H2O/USDT,0.405,0.4286,0.405,0.4286,5296.0185,2224.96667134
1662235200,2022-09-03 20:00:00,H2O/USDT,0.4029,0.413,0.3971,0.413,5024.0128,2048.89803451
1662231600,2022-09-03 19:00:00,H2O/USDT,0.3965,0.403,0.3964,0.403,1556.6825,617.27254046
1662228000,2022-09-03 18:00:00,H2O/USDT,0.3972,0.3972,0.3972,0.3972,763.0106,303.06781032
1662224400,2022-09-03 17:00:00,H2O/USDT,0.3977,0.3978,0.3901,0.3978,2558.3191,1009.20601937
1662220800,2022-09-03 16:00:00,H2O/USDT,0.403,0.403,0.3901,0.3901,167139.274,65994.21039899
1662217200,2022-09-03 15:00:00,H2O/USDT,0.3945,0.403,0.3902,0.403,3681.7691,1442.15961431
1662213600,2022-09-03 14:00:00,H2O/USDT,0.3861,0.4031,0.3854,0.3945,2798.8282,1105.39162105
1662210000,2022-09-03 13:00:00,H2O/USDT,0.3898,0.3985,0.3866,0.3866,490.8839,192.23712907
1662206400,2022-09-03 12:00:00,H2O/USDT,0.3796,0.392,0.3796,0.3802,95.2583,36.36286518
1662202800,2022-09-03 11:00:00,H2O/USDT,0.386,0.3927,0.386,0.3927,26.8487,10.45925886
1662199200,2022-09-03 10:00:00,H2O/USDT,0.3712,0.386,0.3672,0.386,2195.8536,827.01146324
1662195600,2022-09-03 09:00:00,H2O/USDT,0.3584,0.3859,0.3535,0.3859,1538.3653,561.26712326
1662192000,2022-09-03 08:00:00,H2O/USDT,0.3543,0.36,0.3543,0.3592,54.4396,19.44264599
1662188400,2022-09-03 07:00:00,H2O/USDT,0.3621,0.3621,0.3536,0.3536,2023.8879,729.21142647
1662184800,2022-09-03 06:00:00,H2O/USDT,0.3636,0.3636,0.3636,0.3636,2.7442,0.99779112
1662181200,2022-09-03 05:00:00,H2O/USDT,0.3495,0.365,0.3478,0.3645,3950.6247,1405.46188928
1662177600,2022-09-03 04:00:00,H2O/USDT,0.3497,0.3655,0.3495,0.365,818.1186,296.57713187
1662174000,2022-09-03 03:00:00,H2O/USDT,0.3504,0.3543,0.3497,0.3497,209.1077,73.37825607
1662170400,2022-09-03 02:00:00,H2O/USDT,0.3492,0.3612,0.3484,0.3612,277728.141,96982.84806795
1662166800,2022-09-03 01:00:00,H2O/USDT,0.3613,0.3613,0.3343,0.3544,6052.8166,2062.99763559
1662163200,2022-09-03 00:00:00,H2O/USDT,0.3457,0.3928,0.3251,0.3612,14677.8596,5197.94137919
1662159600,2022-09-02 23:00:00,H2O/USDT,0.3788,0.3983,0.3455,0.3459,2734.2419,1002.70402073
1662156000,2022-09-02 22:00:00,H2O/USDT,0.3805,0.3805,0.3805,0.3805,1.2,0.4566
1662152400,2022-09-02 21:00:00,H2O/USDT,0.381,0.381,0.381,0.381,0,0
1662148800,2022-09-02 20:00:00,H2O/USDT,0.381,0.381,0.381,0.381,0,0
1662145200,2022-09-02 19:00:00,H2O/USDT,0.381,0.381,0.381,0.381,32.1,12.2301
1662141600,2022-09-02 18:00:00,H2O/USDT,0.3855,0.3855,0.3855,0.3855,0,0
1662138000,2022-09-02 17:00:00,H2O/USDT,0.3855,0.3855,0.3855,0.3855,0,0
1662134400,2022-09-02 16:00:00,H2O/USDT,0.3983,0.3984,0.3686,0.3855,481.3429,188.20045778
1662130800,2022-09-02 15:00:00,H2O/USDT,0.3958,0.3982,0.3958,0.3982,248.5423,98.60094468
1662127200,2022-09-02 14:00:00,H2O/USDT,0.3853,0.3908,0.3852,0.3899,55.1979,21.28415546
1662123600,2022-09-02 13:00:00,H2O/USDT,0.3979,0.3984,0.3979,0.3984,275.1123,109.58656159
1662120000,2022-09-02 12:00:00,H2O/USDT,0.3848,0.3848,0.3847,0.3847,383.0628,147.37205744
1662116400,2022-09-02 11:00:00,H2O/USDT,0.3982,0.3982,0.3851,0.3851,73.9808,28.50341131
1662112800,2022-09-02 10:00:00,H2O/USDT,0.3855,0.3855,0.3851,0.3851,43.9992,16.95809616
1662109200,2022-09-02 09:00:00,H2O/USDT,0.3969,0.3985,0.3852,0.3985,359.0403,142.86262854
1662105600,2022-09-02 08:00:00,H2O/USDT,0.386,0.3984,0.386,0.3984,61.3353,24.28411727
1662102000,2022-09-02 07:00:00,H2O/USDT,0.3975,0.3985,0.385,0.385,4293.7708,1683.54761163
1662098400,2022-09-02 06:00:00,H2O/USDT,0.3987,0.3987,0.3975,0.3975,93.0378,37.02929628
1662094800,2022-09-02 05:00:00,H2O/USDT,0.3808,0.4031,0.3808,0.3895,2574.2892,1015.57223163
1662091200,2022-09-02 04:00:00,H2O/USDT,0.3808,0.3936,0.3768,0.3808,2143.1295,829.69888598
1662087600,2022-09-02 03:00:00,H2O/USDT,0.3899,0.3899,0.3768,0.3768,1667.8367,638.92183749
1662084000,2022-09-02 02:00:00,H2O/USDT,0.3872,0.3917,0.3822,0.3899,438.7369,169.96589597
1662080400,2022-09-02 01:00:00,H2O/USDT,0.3904,0.3917,0.3833,0.3917,338.4561,132.30431357
1662076800,2022-09-02 00:00:00,H2O/USDT,0.3873,0.3873,0.3822,0.3872,1190.3913,455.98110336
1662073200,2022-09-01 23:00:00,H2O/USDT,0.3892,0.3917,0.3892,0.3917,1352.4672,526.98331123
1662069600,2022-09-01 22:00:00,H2O/USDT,0.3858,0.3895,0.3858,0.3895,635.2738,247.33977868
1662066000,2022-09-01 21:00:00,H2O/USDT,0.3818,0.3883,0.3818,0.3883,2779.0063,1067.07635477
1662062400,2022-09-01 20:00:00,H2O/USDT,0.3808,0.3858,0.3761,0.384,125.911,47.94241183
1662058800,2022-09-01 19:00:00,H2O/USDT,0.3808,0.3879,0.3781,0.3852,1104.4497,418.8330369
1662055200,2022-09-01 18:00:00,H2O/USDT,0.3808,0.3808,0.3808,0.3808,69.1217,26.32154336
1662051600,2022-09-01 17:00:00,H2O/USDT,0.3839,0.3883,0.375,0.375,2893.7544,1113.53832509
1662048000,2022-09-01 16:00:00,H2O/USDT,0.379,0.3883,0.3685,0.3782,2802.4686,1051.55577417
1662044400,2022-09-01 15:00:00,H2O/USDT,0.395,0.395,0.3808,0.3935,84.9892,32.69756923
1662040800,2022-09-01 14:00:00,H2O/USDT,0.3945,0.3945,0.3925,0.3927,79.9271,31.41487321
1662037200,2022-09-01 13:00:00,H2O/USDT,0.4,0.4,0.378,0.3986,289.2891,111.84880885
1662033600,2022-09-01 12:00:00,H2O/USDT,0.4089,0.409,0.3994,0.4043,130.7312,52.84470675
1662030000,2022-09-01 11:00:00,H2O/USDT,0.4077,0.4078,0.3998,0.3998,7583.3536,3077.43909247
1662026400,2022-09-01 10:00:00,H2O/USDT,0.4125,0.4125,0.4069,0.4083,413.8057,169.38894418
1662022800,2022-09-01 09:00:00,H2O/USDT,0.4198,0.4198,0.4125,0.4125,235.507,98.4534555
1662019200,2022-09-01 08:00:00,H2O/USDT,0.4429,0.4429,0.4191,0.4199,1021.4326,431.54650677
1662015600,2022-09-01 07:00:00,H2O/USDT,0.4337,0.4337,0.4337,0.4337,0,0
1662012000,2022-09-01 06:00:00,H2O/USDT,0.44,0.44,0.4337,0.4337,240.1878,105.65246819
1662008400,2022-09-01 05:00:00,H2O/USDT,0.468,0.468,0.44,0.44,1493.8169,668.29128378
1662004800,2022-09-01 04:00:00,H2O/USDT,0.468,0.468,0.468,0.468,0,0
1662001200,2022-09-01 03:00:00,H2O/USDT,0.468,0.468,0.468,0.468,5.8939,2.7583452
1661997600,2022-09-01 02:00:00,H2O/USDT,0.4733,0.4733,0.4733,0.4733,0,0
1661994000,2022-09-01 01:00:00,H2O/USDT,0.4733,0.4733,0.4733,0.4733,0,0
1661990400,2022-09-01 00:00:00,H2O/USDT,0.4733,0.4733,0.4733,0.4733,0,0
1661986800,2022-08-31 23:00:00,H2O/USDT,0.4732,0.4733,0.4732,0.4733,43.0942,20.39360149
1661983200,2022-08-31 22:00:00,H2O/USDT,0.4734,0.4734,0.4734,0.4734,0,0
1661979600,2022-08-31 21:00:00,H2O/USDT,0.4729,0.4734,0.4729,0.4734,20.938,9.908729
1661976000,2022-08-31 20:00:00,H2O/USDT,0.4775,0.4775,0.4634,0.4634,182.5201,85.09981006
1661972400,2022-08-31 19:00:00,H2O/USDT,0.4777,0.4777,0.4777,0.4777,0,0
1661968800,2022-08-31 18:00:00,H2O/USDT,0.4777,0.4777,0.4777,0.4777,0,0
1661965200,2022-08-31 17:00:00,H2O/USDT,0.4777,0.4777,0.4777,0.4777,0,0
1661961600,2022-08-31 16:00:00,H2O/USDT,0.4777,0.4777,0.4777,0.4777,0,0
1661958000,2022-08-31 15:00:00,H2O/USDT,0.474,0.4777,0.474,0.4777,82.5597,39.41595823
1661954400,2022-08-31 14:00:00,H2O/USDT,0.4703,0.4753,0.47,0.4753,74.9345,35.37047019
1661950800,2022-08-31 13:00:00,H2O/USDT,0.4728,0.4753,0.4728,0.4753,195.9726,92.94780395
1661947200,2022-08-31 12:00:00,H2O/USDT,0.4748,0.4753,0.468,0.468,1212.1241,570.91498024
1661943600,2022-08-31 11:00:00,H2O/USDT,0.4777,0.4915,0.474,0.4826,991.4903,482.01910716
1661940000,2022-08-31 10:00:00,H2O/USDT,0.492,0.492,0.4697,0.474,1183.9465,563.85394246
1661936400,2022-08-31 09:00:00,H2O/USDT,0.5059,0.5059,0.488,0.488,509.1477,251.29234325
1661932800,2022-08-31 08:00:00,H2O/USDT,0.5073,0.5073,0.5072,0.5072,14.9596,7.58779502
1661929200,2022-08-31 07:00:00,H2O/USDT,0.5093,0.5093,0.5093,0.5093,21.3071,10.85170603
1661925600,2022-08-31 06:00:00,H2O/USDT,0.5086,0.5086,0.5086,0.5086,0,0
1661922000,2022-08-31 05:00:00,H2O/USDT,0.5086,0.5086,0.5086,0.5086,0,0
1661918400,2022-08-31 04:00:00,H2O/USDT,0.5086,0.5086,0.5086,0.5086,50,25.43
1661914800,2022-08-31 03:00:00,H2O/USDT,0.5086,0.5086,0.5086,0.5086,0,0
1661911200,2022-08-31 02:00:00,H2O/USDT,0.5086,0.5086,0.5086,0.5086,450,228.87
1661907600,2022-08-31 01:00:00,H2O/USDT,0.5146,0.5146,0.5086,0.5086,1578.804,803.25003301
1661904000,2022-08-31 00:00:00,H2O/USDT,0.5146,0.5146,0.5146,0.5146,0,0
1661900400,2022-08-30 23:00:00,H2O/USDT,0.5146,0.5146,0.5146,0.5146,0,0
1661896800,2022-08-30 22:00:00,H2O/USDT,0.5146,0.5146,0.5146,0.5146,1.53,0.787338
1661893200,2022-08-30 21:00:00,H2O/USDT,0.5153,0.5153,0.5153,0.5153,0,0
1661889600,2022-08-30 20:00:00,H2O/USDT,0.5185,0.5185,0.5153,0.5153,778.452,401.3444872
1661886000,2022-08-30 19:00:00,H2O/USDT,0.5182,0.5182,0.5182,0.5182,0,0
1661882400,2022-08-30 18:00:00,H2O/USDT,0.5182,0.5182,0.5182,0.5182,0,0
1661878800,2022-08-30 17:00:00,H2O/USDT,0.5182,0.5182,0.5182,0.5182,0,0
1661875200,2022-08-30 16:00:00,H2O/USDT,0.5236,0.5236,0.5182,0.5182,267752.1847,140194.94275744
1661871600,2022-08-30 15:00:00,H2O/USDT,0.5292,0.533,0.5189,0.5189,1218.1877,632.7016875
1661868000,2022-08-30 14:00:00,H2O/USDT,0.5347,0.5347,0.5203,0.5268,923.0086,487.244709
1661864400,2022-08-30 13:00:00,H2O/USDT,0.5412,0.5412,0.5412,0.5412,0,0
1661860800,2022-08-30 12:00:00,H2O/USDT,0.5365,0.5412,0.5353,0.5412,295362.7175,158108.44501071
1661857200,2022-08-30 11:00:00,H2O/USDT,0.5365,0.5365,0.5365,0.5365,11.1836,6.0000014
1661853600,2022-08-30 10:00:00,H2O/USDT,0.5464,0.5464,0.5294,0.5365,1515.5843,808.16540159
1661850000,2022-08-30 09:00:00,H2O/USDT,0.5467,0.5467,0.5467,0.5467,0,0
1661846400,2022-08-30 08:00:00,H2O/USDT,0.5467,0.5467,0.5467,0.5467,0,0
1661842800,2022-08-30 07:00:00,H2O/USDT,0.5467,0.5467,0.5467,0.5467,0,0
1661839200,2022-08-30 06:00:00,H2O/USDT,0.5467,0.5467,0.5467,0.5467,0,0
1661835600,2022-08-30 05:00:00,H2O/USDT,0.5569,0.5569,0.5467,0.5467,729.281,404.455903
1661832000,2022-08-30 04:00:00,H2O/USDT,0.558,0.558,0.5569,0.5569,1458.662,813.06755619
1661828400,2022-08-30 03:00:00,H2O/USDT,0.558,0.558,0.558,0.558,47.978,26.771724
1661824800,2022-08-30 02:00:00,H2O/USDT,0.558,0.558,0.558,0.558,162.7847,90.8338626
1661821200,2022-08-30 01:00:00,H2O/USDT,0.5649,0.5649,0.5649,0.5649,0,0
1661817600,2022-08-30 00:00:00,H2O/USDT,0.566,0.566,0.5588,0.5649,719.6483,403.2197224
1661814000,2022-08-29 23:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,0,0
1661810400,2022-08-29 22:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,0,0
1661806800,2022-08-29 21:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,0,0
1661803200,2022-08-29 20:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,0,0
1661799600,2022-08-29 19:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,0,0
1661796000,2022-08-29 18:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,0,0
1661792400,2022-08-29 17:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,0,0
1661788800,2022-08-29 16:00:00,H2O/USDT,0.5727,0.5727,0.5727,0.5727,151796,86933.5692
1661785200,2022-08-29 15:00:00,H2O/USDT,0.5661,0.5661,0.5661,0.5661,0,0
1661781600,2022-08-29 14:00:00,H2O/USDT,0.5661,0.5661,0.5661,0.5661,0,0
1661778000,2022-08-29 13:00:00,H2O/USDT,0.5661,0.5661,0.5661,0.5661,0,0
1661774400,2022-08-29 12:00:00,H2O/USDT,0.5661,0.5661,0.5661,0.5661,0,0
1661770800,2022-08-29 11:00:00,H2O/USDT,0.5677,0.5677,0.5661,0.5661,10.755,6.09377654
1661767200,2022-08-29 10:00:00,H2O/USDT,0.5733,0.5733,0.5733,0.5733,0,0
1661763600,2022-08-29 09:00:00,H2O/USDT,0.5733,0.5733,0.5733,0.5733,0,0
1661760000,2022-08-29 08:00:00,H2O/USDT,0.5677,0.5733,0.5677,0.5733,2226.2122,1276.10544192
1661756400,2022-08-29 07:00:00,H2O/USDT,0.5732,0.5732,0.5709,0.5709,17.1645,9.81914687
1661752800,2022-08-29 06:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661749200,2022-08-29 05:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661745600,2022-08-29 04:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661742000,2022-08-29 03:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,5.5724,3.20858792
1661738400,2022-08-29 02:00:00,H2O/USDT,0.5759,0.5759,0.5759,0.5759,0,0
1661734800,2022-08-29 01:00:00,H2O/USDT,0.5759,0.5759,0.5759,0.5759,10.755,6.1938045
1661731200,2022-08-29 00:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661727600,2022-08-28 23:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661724000,2022-08-28 22:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661720400,2022-08-28 21:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661716800,2022-08-28 20:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661713200,2022-08-28 19:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661709600,2022-08-28 18:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661706000,2022-08-28 17:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,0,0
1661702400,2022-08-28 16:00:00,H2O/USDT,0.5794,0.5794,0.5794,0.5794,260690.6,151044.13364
1661698800,2022-08-28 15:00:00,H2O/USDT,0.5759,0.5759,0.5759,0.5759,0,0
1661695200,2022-08-28 14:00:00,H2O/USDT,0.5843,0.5843,0.5759,0.5759,1742.3136,1003.65622746
1661691600,2022-08-28 13:00:00,H2O/USDT,0.5904,0.5904,0.5904,0.5904,513.2859,303.04399536
1661688000,2022-08-28 12:00:00,H2O/USDT,0.5897,0.5897,0.5897,0.5897,0,0
1661684400,2022-08-28 11:00:00,H2O/USDT,0.5833,0.5897,0.5833,0.5897,180.937,106.36723384
1661680800,2022-08-28 10:00:00,H2O/USDT,0.5831,0.5832,0.5831,0.5832,1048.0907,611.23789597
1661677200,2022-08-28 09:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661673600,2022-08-28 08:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661670000,2022-08-28 07:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661666400,2022-08-28 06:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661662800,2022-08-28 05:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661659200,2022-08-28 04:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661655600,2022-08-28 03:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661652000,2022-08-28 02:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661648400,2022-08-28 01:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661644800,2022-08-28 00:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661641200,2022-08-27 23:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661637600,2022-08-27 22:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661634000,2022-08-27 21:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661630400,2022-08-27 20:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661626800,2022-08-27 19:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661623200,2022-08-27 18:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661619600,2022-08-27 17:00:00,H2O/USDT,0.5758,0.5758,0.5758,0.5758,0,0
1661616000,2022-08-27 16:00:00,H2O/USDT,0.5774,0.5774,0.5758,0.5758,127982.668,73897.1907944
1661612400,2022-08-27 15:00:00,H2O/USDT,0.5832,0.5832,0.5832,0.5832,0,0
