https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LON,Volume USDT
1656993600,2022-07-05 04:00:00,LON/USDT,0.62,0.62,0.62,0.62,28.0822,17.410964
1656990000,2022-07-05 03:00:00,LON/USDT,0.6215,0.6215,0.6215,0.6215,0.171,0.1062765
1656986400,2022-07-05 02:00:00,LON/USDT,0.6145,0.6145,0.6145,0.6145,0,0
1656982800,2022-07-05 01:00:00,LON/USDT,0.627,0.627,0.6145,0.6145,417.16356,259.61613135
1656979200,2022-07-05 00:00:00,LON/USDT,0.619,0.6195,0.619,0.6195,107.6656,66.6932346
1656975600,2022-07-04 23:00:00,LON/USDT,0.6249,0.6249,0.6249,0.6249,0.5072,0.31694928
1656972000,2022-07-04 22:00:00,LON/USDT,0.629,0.629,0.629,0.629,0.237,0.149073
1656968400,2022-07-04 21:00:00,LON/USDT,0.6145,0.6145,0.6145,0.6145,0,0
1656964800,2022-07-04 20:00:00,LON/USDT,0.615,0.615,0.6145,0.6145,50,30.7416
1656961200,2022-07-04 19:00:00,LON/USDT,0.627,0.627,0.616,0.6175,461.52542344,287.16469929688
1656957600,2022-07-04 18:00:00,LON/USDT,0.626,0.626,0.626,0.626,0,0
1656954000,2022-07-04 17:00:00,LON/USDT,0.627,0.627,0.62,0.626,102.5611,63.80147095
1656950400,2022-07-04 16:00:00,LON/USDT,0.628,0.628,0.628,0.628,0,0
1656946800,2022-07-04 15:00:00,LON/USDT,0.6225,0.628,0.6225,0.628,0.5138,0.3216049
1656943200,2022-07-04 14:00:00,LON/USDT,0.62,0.62,0.6195,0.6195,1.1387,0.7055262
1656939600,2022-07-04 13:00:00,LON/USDT,0.627,0.627,0.623,0.623,0.5905,0.3693883
1656936000,2022-07-04 12:00:00,LON/USDT,0.624,0.624,0.624,0.624,0.462,0.288288
1656932400,2022-07-04 11:00:00,LON/USDT,0.621,0.6263,0.621,0.6263,1.1218,0.70021212
1656928800,2022-07-04 10:00:00,LON/USDT,0.6175,0.6175,0.6175,0.6175,0,0
1656925200,2022-07-04 09:00:00,LON/USDT,0.6155,0.6175,0.6155,0.6175,1.8612,1.1464414
1656921600,2022-07-04 08:00:00,LON/USDT,0.6185,0.6185,0.6108,0.6115,165.86757437,101.591586060365
1656918000,2022-07-04 07:00:00,LON/USDT,0.6235,0.6235,0.6175,0.6175,36.5857,22.59368755
1656914400,2022-07-04 06:00:00,LON/USDT,0.6235,0.6235,0.6235,0.6235,0.2625,0.16366875
1656910800,2022-07-04 05:00:00,LON/USDT,0.6226,0.625,0.6205,0.6215,121.0394,75.64603079
1656907200,2022-07-04 04:00:00,LON/USDT,0.6168,0.6168,0.6168,0.6168,0,0
1656903600,2022-07-04 03:00:00,LON/USDT,0.6185,0.6185,0.6125,0.6168,9.23107437,5.706152937845
1656900000,2022-07-04 02:00:00,LON/USDT,0.6165,0.6219,0.6165,0.6219,12.14995925,7.511239847625
1656896400,2022-07-04 01:00:00,LON/USDT,0.6135,0.625,0.6135,0.625,3059.8855,1904.69574728
1656892800,2022-07-04 00:00:00,LON/USDT,0.6185,0.6185,0.6175,0.6175,165.6241,102.27325765
1656889200,2022-07-03 23:00:00,LON/USDT,0.6125,0.6165,0.6085,0.6165,209.88405925,129.362380149875
1656885600,2022-07-03 22:00:00,LON/USDT,0.622,0.65,0.6022,0.6075,61800.1388582,38638.53785342842
1656882000,2022-07-03 21:00:00,LON/USDT,0.617,0.6235,0.616,0.6225,684.7318,425.06694775
1656878400,2022-07-03 20:00:00,LON/USDT,0.6235,0.627,0.6165,0.6235,228.3947,142.83266725
1656874800,2022-07-03 19:00:00,LON/USDT,0.6155,0.6225,0.6155,0.6225,0.7419,0.45876395
1656871200,2022-07-03 18:00:00,LON/USDT,0.6205,0.6205,0.6205,0.6205,0.2639,0.16374995
1656867600,2022-07-03 17:00:00,LON/USDT,0.6185,0.6185,0.6125,0.6145,33.3883,20.52294975
1656864000,2022-07-03 16:00:00,LON/USDT,0.6198,0.6215,0.6125,0.6155,159.10243135,97.857993394025
1656860400,2022-07-03 15:00:00,LON/USDT,0.6225,0.6225,0.6225,0.6225,3.7630522,2.3424999945
1656856800,2022-07-03 14:00:00,LON/USDT,0.6125,0.623,0.6125,0.6145,20.96856143,12.92910513339
1656853200,2022-07-03 13:00:00,LON/USDT,0.6161,0.623,0.6135,0.6135,68.54402732,42.22972914616
1656849600,2022-07-03 12:00:00,LON/USDT,0.624,0.624,0.6135,0.6135,67.0513717,41.50846517975
1656846000,2022-07-03 11:00:00,LON/USDT,0.632,0.6325,0.6195,0.6195,93.69519335,58.695106459425
1656842400,2022-07-03 10:00:00,LON/USDT,0.6325,0.6325,0.6235,0.6315,24.16341224,15.16485512796
1656838800,2022-07-03 09:00:00,LON/USDT,0.6235,0.6305,0.6235,0.6305,2.31834282,1.45658904801
1656835200,2022-07-03 08:00:00,LON/USDT,0.6305,0.6305,0.6236,0.6236,1.457,0.91150762
1656831600,2022-07-03 07:00:00,LON/USDT,0.6335,0.6335,0.6255,0.6255,1.0263,0.64366985
1656828000,2022-07-03 06:00:00,LON/USDT,0.6261,0.634,0.6261,0.634,6.6133,4.15346413
1656824400,2022-07-03 05:00:00,LON/USDT,0.63,0.6332,0.63,0.6332,17.8975,11.3313706
1656820800,2022-07-03 04:00:00,LON/USDT,0.6335,0.6335,0.6335,0.6335,1.3328,0.8443288
1656817200,2022-07-03 03:00:00,LON/USDT,0.6355,0.6355,0.6355,0.6355,0.8407,0.53426485
1656813600,2022-07-03 02:00:00,LON/USDT,0.629,0.629,0.629,0.629,0,0
1656810000,2022-07-03 01:00:00,LON/USDT,0.629,0.629,0.629,0.629,0.7143,0.4492947
1656806400,2022-07-03 00:00:00,LON/USDT,0.6355,0.6355,0.6265,0.6265,37.647,23.755257
1656802800,2022-07-02 23:00:00,LON/USDT,0.643,0.643,0.6375,0.6375,0.5511,0.35267375
1656799200,2022-07-02 22:00:00,LON/USDT,0.6395,0.6395,0.6395,0.6395,0,0
1656795600,2022-07-02 21:00:00,LON/USDT,0.6375,0.6395,0.6375,0.6395,86.7651,55.43789125
1656792000,2022-07-02 20:00:00,LON/USDT,0.6405,0.644,0.6405,0.644,401,257.8606226
1656788400,2022-07-02 19:00:00,LON/USDT,0.6405,0.6405,0.6335,0.6335,72.15612802,45.71199999681
1656784800,2022-07-02 18:00:00,LON/USDT,0.6375,0.6375,0.6315,0.6315,632.1018,402.8519051
1656781200,2022-07-02 17:00:00,LON/USDT,0.637,0.637,0.637,0.637,0.6738,0.4292106
1656777600,2022-07-02 16:00:00,LON/USDT,0.6325,0.6325,0.6325,0.6325,0,0
1656774000,2022-07-02 15:00:00,LON/USDT,0.6325,0.6325,0.6325,0.6325,29.8764,18.896823
1656770400,2022-07-02 14:00:00,LON/USDT,0.636,0.636,0.636,0.636,0.5368,0.3414048
1656766800,2022-07-02 13:00:00,LON/USDT,0.6345,0.6355,0.6345,0.6345,12.5199,7.94437315
1656763200,2022-07-02 12:00:00,LON/USDT,0.6275,0.6275,0.6275,0.6275,24.5279,15.39125725
1656759600,2022-07-02 11:00:00,LON/USDT,0.6205,0.6205,0.6151,0.6185,1737.9144,1071.65747182
1656756000,2022-07-02 10:00:00,LON/USDT,0.62,0.6235,0.62,0.6235,0.6513,0.4058661
1656752400,2022-07-02 09:00:00,LON/USDT,0.62,0.62,0.6115,0.6175,61.2452,37.75594665
1656748800,2022-07-02 08:00:00,LON/USDT,0.62,0.62,0.62,0.62,0.5442,0.337404
1656745200,2022-07-02 07:00:00,LON/USDT,0.628,0.628,0.628,0.628,0,0
1656741600,2022-07-02 06:00:00,LON/USDT,0.628,0.628,0.628,0.628,0,0
1656738000,2022-07-02 05:00:00,LON/USDT,0.628,0.628,0.628,0.628,0.9529,0.5984212
1656734400,2022-07-02 04:00:00,LON/USDT,0.631,0.631,0.622,0.622,47.8116637,29.9540075947
1656730800,2022-07-02 03:00:00,LON/USDT,0.6266,0.6266,0.6266,0.6266,30.1177,18.87175082
1656727200,2022-07-02 02:00:00,LON/USDT,0.63,0.6335,0.63,0.6335,1.0348,0.65365615
1656723600,2022-07-02 01:00:00,LON/USDT,0.635,0.635,0.635,0.635,0,0
1656720000,2022-07-02 00:00:00,LON/USDT,0.635,0.635,0.635,0.635,0.6878,0.436753
1656716400,2022-07-01 23:00:00,LON/USDT,0.63,0.631,0.63,0.631,27.9547,17.6120267
1656712800,2022-07-01 22:00:00,LON/USDT,0.6275,0.6275,0.6275,0.6275,3.6341,2.28039775
1656709200,2022-07-01 21:00:00,LON/USDT,0.6335,0.6335,0.6335,0.6335,0.4285,0.27145475
1656705600,2022-07-01 20:00:00,LON/USDT,0.6265,0.6265,0.6265,0.6265,0,0
1656702000,2022-07-01 19:00:00,LON/USDT,0.6265,0.6265,0.625,0.6265,101.0091,63.2809329
1656698400,2022-07-01 18:00:00,LON/USDT,0.6275,0.6335,0.6275,0.6335,50.3228,31.5887248
1656694800,2022-07-01 17:00:00,LON/USDT,0.6344,0.6345,0.6344,0.6345,0.9918,0.62927337
1656691200,2022-07-01 16:00:00,LON/USDT,0.6315,0.6325,0.6315,0.6325,15.2591,9.63738075
1656687600,2022-07-01 15:00:00,LON/USDT,0.6285,0.6285,0.6285,0.6285,81.9586,51.5109801
1656684000,2022-07-01 14:00:00,LON/USDT,0.6454,0.6454,0.6335,0.6335,0.7559,0.48146539
1656680400,2022-07-01 13:00:00,LON/USDT,0.644,0.645,0.644,0.645,1156.3165,745.693328
1656676800,2022-07-01 12:00:00,LON/USDT,0.631,0.632,0.6305,0.632,32.02250428,20.19227004854
1656673200,2022-07-01 11:00:00,LON/USDT,0.6266,0.6266,0.6266,0.6266,0,0
1656669600,2022-07-01 10:00:00,LON/USDT,0.6276,0.6276,0.6266,0.6266,30.2123,18.93139518
1656666000,2022-07-01 09:00:00,LON/USDT,0.631,0.6362,0.631,0.6362,31.7544,20.1994048
1656662400,2022-07-01 08:00:00,LON/USDT,0.6389,0.6415,0.633,0.633,0.7391,0.4705637
1656658800,2022-07-01 07:00:00,LON/USDT,0.641,0.6415,0.6355,0.6415,260.4851135,166.51202714052
1656655200,2022-07-01 06:00:00,LON/USDT,0.628,0.628,0.628,0.628,0,0
1656651600,2022-07-01 05:00:00,LON/USDT,0.624,0.628,0.624,0.628,0.5685,0.3554364
1656648000,2022-07-01 04:00:00,LON/USDT,0.6345,0.6345,0.6289,0.6339,89.94,57.00779068
1656644400,2022-07-01 03:00:00,LON/USDT,0.6315,0.6315,0.6315,0.6315,0.5734,0.3621021
1656640800,2022-07-01 02:00:00,LON/USDT,0.632,0.632,0.632,0.632,0.2365,0.149468
1656637200,2022-07-01 01:00:00,LON/USDT,0.6385,0.6385,0.6305,0.6367,2.2682,1.44548338
1656633600,2022-07-01 00:00:00,LON/USDT,0.6305,0.6361,0.6305,0.6355,33.4534,21.27791438
1656630000,2022-06-30 23:00:00,LON/USDT,0.622,0.622,0.622,0.622,0,0
1656626400,2022-06-30 22:00:00,LON/USDT,0.622,0.622,0.622,0.622,0,0
1656622800,2022-06-30 21:00:00,LON/USDT,0.6205,0.622,0.6185,0.622,78.8814,48.9457418
1656619200,2022-06-30 20:00:00,LON/USDT,0.6265,0.6325,0.6185,0.6185,106.01750267,66.716100745235
1656615600,2022-06-30 19:00:00,LON/USDT,0.6265,0.6295,0.62,0.6295,197.69670343,123.242522228895
1656612000,2022-06-30 18:00:00,LON/USDT,0.6255,0.6255,0.6243,0.6243,0.5835,0.36466509
1656608400,2022-06-30 17:00:00,LON/USDT,0.6325,0.6325,0.6325,0.6325,0.2121,0.13415325
1656604800,2022-06-30 16:00:00,LON/USDT,0.634,0.634,0.6265,0.6265,45.8348,28.7261732
1656601200,2022-06-30 15:00:00,LON/USDT,0.6265,0.6266,0.6265,0.6265,55.5693,34.81900332
1656597600,2022-06-30 14:00:00,LON/USDT,0.6255,0.6255,0.6255,0.6255,0.3565,0.22299075
1656594000,2022-06-30 13:00:00,LON/USDT,0.6325,0.6325,0.622,0.622,0.8146,0.50668225
1656590400,2022-06-30 12:00:00,LON/USDT,0.6335,0.634,0.6335,0.634,14.90302082,9.44469839988
1656586800,2022-06-30 11:00:00,LON/USDT,0.6325,0.6325,0.6325,0.6325,0,0
1656583200,2022-06-30 10:00:00,LON/USDT,0.6325,0.634,0.6325,0.6325,17.4292,11.04680215
1656579600,2022-06-30 09:00:00,LON/USDT,0.6235,0.634,0.6235,0.634,183.5315,116.35028225
1656576000,2022-06-30 08:00:00,LON/USDT,0.6275,0.6335,0.6245,0.6245,296.6882,186.4222118
1656572400,2022-06-30 07:00:00,LON/USDT,0.6285,0.6305,0.6285,0.6305,1.2019,0.75687655
1656568800,2022-06-30 06:00:00,LON/USDT,0.636,0.636,0.636,0.636,0.4849,0.3083964
1656565200,2022-06-30 05:00:00,LON/USDT,0.6475,0.6475,0.6475,0.6475,0.4459,0.28872025
1656561600,2022-06-30 04:00:00,LON/USDT,0.6464,0.6464,0.6464,0.6464,0.5105,0.3299872
1656558000,2022-06-30 03:00:00,LON/USDT,0.6454,0.653,0.6454,0.653,2.0708,1.34644826
1656554400,2022-06-30 02:00:00,LON/USDT,0.647,0.647,0.6421,0.6464,20.5589,13.2109705
1656550800,2022-06-30 01:00:00,LON/USDT,0.6425,0.6429,0.6335,0.6335,94.5071,60.68552977
1656547200,2022-06-30 00:00:00,LON/USDT,0.655,0.655,0.655,0.655,0,0
1656543600,2022-06-29 23:00:00,LON/USDT,0.6526,0.655,0.6454,0.655,36.73517557,24.00736719835
1656540000,2022-06-29 22:00:00,LON/USDT,0.6596,0.6596,0.648,0.648,3.0131,1.96476796
1656536400,2022-06-29 21:00:00,LON/USDT,0.649,0.6586,0.649,0.651,87.3363,57.4204231
1656532800,2022-06-29 20:00:00,LON/USDT,0.6575,0.6575,0.648,0.648,1.5793,1.03028654
1656529200,2022-06-29 19:00:00,LON/USDT,0.6566,0.658,0.647,0.647,321.21031063,209.59134027454
1656525600,2022-06-29 18:00:00,LON/USDT,0.65,0.65,0.65,0.65,0.8526,0.55419
1656522000,2022-06-29 17:00:00,LON/USDT,0.6445,0.647,0.6445,0.647,1.2428,0.8018481
1656518400,2022-06-29 16:00:00,LON/USDT,0.6474,0.6474,0.6474,0.6474,0.2902,0.18787548
1656514800,2022-06-29 15:00:00,LON/USDT,0.6494,0.6494,0.6494,0.6494,22.6018,14.67760892
1656511200,2022-06-29 14:00:00,LON/USDT,0.6626,0.6626,0.6626,0.6626,0.9203,0.60979078
1656507600,2022-06-29 13:00:00,LON/USDT,0.6574,0.6636,0.6574,0.6626,106.69237826,70.722099235076
1656504000,2022-06-29 12:00:00,LON/USDT,0.6494,0.6554,0.6465,0.6554,464.697,301.44728696
1656500400,2022-06-29 11:00:00,LON/USDT,0.6405,0.6405,0.6405,0.6405,0.5206,0.3334443
1656496800,2022-06-29 10:00:00,LON/USDT,0.6425,0.6425,0.6375,0.6375,179.794,114.9223995
1656493200,2022-06-29 09:00:00,LON/USDT,0.6395,0.6465,0.6395,0.6465,87.48452536,56.35055494524
1656489600,2022-06-29 08:00:00,LON/USDT,0.6305,0.6305,0.629,0.629,800,503.35
1656486000,2022-06-29 07:00:00,LON/USDT,0.6285,0.6285,0.6271,0.6271,0.722,0.45354824
1656482400,2022-06-29 06:00:00,LON/USDT,0.625,0.6275,0.6231,0.6231,823.20713147,513.041414997425
1656478800,2022-06-29 05:00:00,LON/USDT,0.6355,0.6355,0.6231,0.6231,1.1062,0.69585638
1656475200,2022-06-29 04:00:00,LON/USDT,0.6365,0.6365,0.6365,0.6365,40.1864886,25.5786999939
1656471600,2022-06-29 03:00:00,LON/USDT,0.6365,0.6365,0.6325,0.6325,0.3799,0.24111835
1656468000,2022-06-29 02:00:00,LON/USDT,0.6425,0.6425,0.6375,0.6375,0.7549,0.48411825
1656464400,2022-06-29 01:00:00,LON/USDT,0.6375,0.6375,0.6375,0.6375,0,0
1656460800,2022-06-29 00:00:00,LON/USDT,0.6375,0.6375,0.6375,0.6375,1.5687,1.00004625
1656457200,2022-06-28 23:00:00,LON/USDT,0.6305,0.6305,0.6305,0.6305,69.6843,43.93595115
1656453600,2022-06-28 22:00:00,LON/USDT,0.6365,0.6365,0.6315,0.6315,0.7461,0.47211465
1656450000,2022-06-28 21:00:00,LON/USDT,0.6385,0.6385,0.6385,0.6385,30.0669,19.19771565
1656446400,2022-06-28 20:00:00,LON/USDT,0.642,0.642,0.6385,0.6385,69.7077,44.64367375
1656442800,2022-06-28 19:00:00,LON/USDT,0.6425,0.6425,0.6315,0.6315,203.8418,130.6750659
1656439200,2022-06-28 18:00:00,LON/USDT,0.6345,0.6435,0.6299,0.6435,365.7081,230.60734635
1656435600,2022-06-28 17:00:00,LON/USDT,0.6432,0.6432,0.6315,0.6395,864.98343225,553.4322046174
1656432000,2022-06-28 16:00:00,LON/USDT,0.6405,0.6445,0.6351,0.6445,7072.5009,4544.79072107
1656428400,2022-06-28 15:00:00,LON/USDT,0.657,0.657,0.6319,0.6365,6407.6084,4118.25790084
1656424800,2022-06-28 14:00:00,LON/USDT,0.6716,0.6716,0.6596,0.6606,46.2759,30.61930914
1656421200,2022-06-28 13:00:00,LON/USDT,0.664,0.664,0.664,0.664,0.2728,0.1811392
1656417600,2022-06-28 12:00:00,LON/USDT,0.6636,0.6735,0.6624,0.6624,1228.5943,822.90256277
1656414000,2022-06-28 11:00:00,LON/USDT,0.6706,0.6726,0.6596,0.6596,235.9372,157.04930888
1656410400,2022-06-28 10:00:00,LON/USDT,0.6702,0.6726,0.6702,0.6726,22.3022,14.99953476
1656406800,2022-06-28 09:00:00,LON/USDT,0.6614,0.6654,0.6614,0.6654,5.8056,3.84615536
1656403200,2022-06-28 08:00:00,LON/USDT,0.66,0.6626,0.66,0.6626,3.5956,2.37663864
1656399600,2022-06-28 07:00:00,LON/USDT,0.6614,0.6626,0.656,0.661,83.3706,54.9824606
1656396000,2022-06-28 06:00:00,LON/USDT,0.6626,0.6626,0.6626,0.6626,252.1049,167.04470674
1656392400,2022-06-28 05:00:00,LON/USDT,0.658,0.658,0.6554,0.6554,1192.0704,781.3836888
1656388800,2022-06-28 04:00:00,LON/USDT,0.6576,0.6626,0.6576,0.6626,1191.6992,788.08708992
1656385200,2022-06-28 03:00:00,LON/USDT,0.6521,0.6633,0.6521,0.6573,63.7942,41.93114102
1656381600,2022-06-28 02:00:00,LON/USDT,0.6531,0.6531,0.651,0.651,1.0049,0.65505363
1656378000,2022-06-28 01:00:00,LON/USDT,0.6555,0.6555,0.6545,0.6545,0.891,0.5835924
1656374400,2022-06-28 00:00:00,LON/USDT,0.6554,0.6554,0.6554,0.6554,0.4557,0.29866578
1656370800,2022-06-27 23:00:00,LON/USDT,0.6614,0.6614,0.655,0.655,152.7882,100.9258574
1656367200,2022-06-27 22:00:00,LON/USDT,0.6626,0.668,0.6626,0.668,152.5825,101.68410614
1656363600,2022-06-27 21:00:00,LON/USDT,0.6628,0.6646,0.6574,0.6636,20.73852852,13.770576174392
1656360000,2022-06-27 20:00:00,LON/USDT,0.6594,0.6594,0.6594,0.6594,0.5049,0.33293106
1656356400,2022-06-27 19:00:00,LON/USDT,0.661,0.661,0.6544,0.6544,1.871,1.22815034
1656352800,2022-06-27 18:00:00,LON/USDT,0.6636,0.6636,0.6636,0.6636,0,0
1656349200,2022-06-27 17:00:00,LON/USDT,0.6584,0.6636,0.6584,0.6636,12.86977727,8.537474796372
1656345600,2022-06-27 16:00:00,LON/USDT,0.6636,0.6636,0.6564,0.6564,20.2911,13.46307804
1656342000,2022-06-27 15:00:00,LON/USDT,0.6636,0.6636,0.6574,0.6574,81.24843773,53.781906677628
1656338400,2022-06-27 14:00:00,LON/USDT,0.6654,0.6664,0.6524,0.6524,247.4252,161.67031688
1656334800,2022-06-27 13:00:00,LON/USDT,0.6744,0.6744,0.6744,0.6744,0.9926,0.66940944
1656331200,2022-06-27 12:00:00,LON/USDT,0.6694,0.6694,0.6684,0.6694,812.5668,543.39669982
1656327600,2022-06-27 11:00:00,LON/USDT,0.6769,0.6769,0.6769,0.6769,0.3775,0.25552975
1656324000,2022-06-27 10:00:00,LON/USDT,0.6724,0.6816,0.6724,0.6816,1056.4457,720.06738612
1656320400,2022-06-27 09:00:00,LON/USDT,0.6826,0.6826,0.6826,0.6826,16.7009,11.40003434
1656316800,2022-06-27 08:00:00,LON/USDT,0.6724,0.6776,0.6724,0.6776,19.866,13.36634008
1656313200,2022-06-27 07:00:00,LON/USDT,0.6684,0.6846,0.6684,0.6836,19.83822342,13.568328333332
1656309600,2022-06-27 06:00:00,LON/USDT,0.6654,0.668,0.6654,0.6674,1.7611,1.17400214
1656306000,2022-06-27 05:00:00,LON/USDT,0.672,0.672,0.6664,0.6664,78.7344,52.4709584
1656302400,2022-06-27 04:00:00,LON/USDT,0.6676,0.6707,0.664,0.6651,403.2161,268.21981743
1656298800,2022-06-27 03:00:00,LON/USDT,0.6646,0.6646,0.6594,0.6594,102.2832,67.45640992
1656295200,2022-06-27 02:00:00,LON/USDT,0.6574,0.6574,0.649,0.6574,7.2174,4.74122184
1656291600,2022-06-27 01:00:00,LON/USDT,0.6504,0.6564,0.6504,0.6564,5.772,3.7857736
1656288000,2022-06-27 00:00:00,LON/USDT,0.6425,0.6494,0.6425,0.6494,13.6837,8.87877365
1656284400,2022-06-26 23:00:00,LON/USDT,0.6494,0.6516,0.6454,0.6454,130.29648041,84.695631155156
1656280800,2022-06-26 22:00:00,LON/USDT,0.6438,0.6514,0.6415,0.6415,935.2767,606.39578393
1656277200,2022-06-26 21:00:00,LON/USDT,0.6564,0.6636,0.6564,0.6636,598.89484056,393.359090055056
1656273600,2022-06-26 20:00:00,LON/USDT,0.6565,0.6565,0.6534,0.6565,1.995,1.30633912
1656270000,2022-06-26 19:00:00,LON/USDT,0.6465,0.7107,0.64,0.6564,5194.74363901,3447.707211844407
1656266400,2022-06-26 18:00:00,LON/USDT,0.6484,0.6484,0.6331,0.6385,8693.1462,5548.87877212
1656262800,2022-06-26 17:00:00,LON/USDT,0.6505,0.6624,0.6454,0.6624,8936.10771973,5852.629015508404
1656259200,2022-06-26 16:00:00,LON/USDT,0.6566,0.6566,0.6566,0.6566,0.1701,0.11168766
1656255600,2022-06-26 15:00:00,LON/USDT,0.6506,0.6506,0.6506,0.6506,0.3318,0.21586908
1656252000,2022-06-26 14:00:00,LON/USDT,0.6594,0.6594,0.6594,0.6594,0.197,0.1299018
1656248400,2022-06-26 13:00:00,LON/USDT,0.6596,0.6596,0.6596,0.6596,45.3574,29.91774104
1656244800,2022-06-26 12:00:00,LON/USDT,0.674,0.6756,0.6634,0.6654,309.97820148,206.859138519888
1656241200,2022-06-26 11:00:00,LON/USDT,0.6656,0.6706,0.6656,0.6706,0.52118076,0.348001413856
1656237600,2022-06-26 10:00:00,LON/USDT,0.6604,0.6604,0.6604,0.6604,39.9381,26.37512124
1656234000,2022-06-26 09:00:00,LON/USDT,0.6604,0.6604,0.6604,0.6604,0.155,0.102362
1656230400,2022-06-26 08:00:00,LON/USDT,0.6716,0.6716,0.6716,0.6716,0.5787,0.38865492
1656226800,2022-06-26 07:00:00,LON/USDT,0.6664,0.6736,0.6654,0.6736,84.94399382,56.895314157152
1656223200,2022-06-26 06:00:00,LON/USDT,0.6594,0.6594,0.6594,0.6594,0.2505,0.1651797
1656219600,2022-06-26 05:00:00,LON/USDT,0.6574,0.6574,0.6574,0.6574,0,0
1656216000,2022-06-26 04:00:00,LON/USDT,0.6636,0.6636,0.6574,0.6574,44.63,29.35086031
1656212400,2022-06-26 03:00:00,LON/USDT,0.6574,0.6616,0.6574,0.6616,90.67641318,59.990721939888
1656208800,2022-06-26 02:00:00,LON/USDT,0.6574,0.6584,0.6574,0.6584,0.7115,0.4682799
1656205200,2022-06-26 01:00:00,LON/USDT,0.6555,0.6555,0.6555,0.6555,0,0
1656201600,2022-06-26 00:00:00,LON/USDT,0.6586,0.6596,0.6555,0.6555,33.9029,22.3253555
1656198000,2022-06-25 23:00:00,LON/USDT,0.6534,0.6534,0.6534,0.6534,29.5947,19.33717698
1656194400,2022-06-25 22:00:00,LON/USDT,0.6494,0.6546,0.6494,0.6504,93.0518,60.42947732
1656190800,2022-06-25 21:00:00,LON/USDT,0.6474,0.6536,0.6474,0.6536,0.3785,0.24614574
1656187200,2022-06-25 20:00:00,LON/USDT,0.6464,0.6536,0.6464,0.6536,92.79387833,60.648561116488
1656183600,2022-06-25 19:00:00,LON/USDT,0.6536,0.6536,0.6536,0.6536,0.551,0.3601336
1656180000,2022-06-25 18:00:00,LON/USDT,0.6454,0.6454,0.6445,0.6445,1.0675,0.68821399
1656176400,2022-06-25 17:00:00,LON/USDT,0.6395,0.648,0.6345,0.6435,5440.4451,3483.05233121
1656172800,2022-06-25 16:00:00,LON/USDT,0.6333,0.6397,0.6333,0.6397,412.3181,263.30124769
1656169200,2022-06-25 15:00:00,LON/USDT,0.6345,0.6424,0.6345,0.6424,245.7113,157.5521857
1656165600,2022-06-25 14:00:00,LON/USDT,0.637,0.637,0.637,0.637,0,0
1656162000,2022-06-25 13:00:00,LON/USDT,0.6415,0.6415,0.637,0.637,0.76676255,0.488428025825
1656158400,2022-06-25 12:00:00,LON/USDT,0.6376,0.6405,0.6356,0.6405,7.12015394,4.55761951857
1656154800,2022-06-25 11:00:00,LON/USDT,0.6494,0.6496,0.6494,0.6496,50.3177,32.68631438
1656151200,2022-06-25 10:00:00,LON/USDT,0.6556,0.6556,0.6556,0.6556,0.9096,0.59633376
1656147600,2022-06-25 09:00:00,LON/USDT,0.6561,0.6561,0.6436,0.6436,1397.5094,906.59470417
1656144000,2022-06-25 08:00:00,LON/USDT,0.6564,0.6576,0.6514,0.6514,152.9584,100.11187592
1656140400,2022-06-25 07:00:00,LON/USDT,0.6556,0.6576,0.6524,0.6544,20.5405,13.4612078
1656136800,2022-06-25 06:00:00,LON/USDT,0.6531,0.6571,0.6498,0.6571,230.8446,151.34035635
1656133200,2022-06-25 05:00:00,LON/USDT,0.6514,0.6566,0.6514,0.6566,2.4616,1.61216654
1656129600,2022-06-25 04:00:00,LON/USDT,0.6464,0.6464,0.6454,0.6454,38.4628,24.82430172
1656126000,2022-06-25 03:00:00,LON/USDT,0.6486,0.6486,0.6486,0.6486,38.5445575,24.9999999945
1656122400,2022-06-25 02:00:00,LON/USDT,0.6534,0.6536,0.6464,0.6464,100.9675,65.27227154
1656118800,2022-06-25 01:00:00,LON/USDT,0.6524,0.6566,0.65,0.6554,5.3058,3.47357184
1656115200,2022-06-25 00:00:00,LON/USDT,0.6375,0.6546,0.6375,0.6546,341.6731,222.428188390842
1656111600,2022-06-24 23:00:00,LON/USDT,0.6435,0.6435,0.6425,0.6425,0.7396,0.4757516
1656108000,2022-06-24 22:00:00,LON/USDT,0.6445,0.6536,0.6445,0.6536,13.4303,8.76852788
1656104400,2022-06-24 21:00:00,LON/USDT,0.6486,0.6486,0.6486,0.6486,1.791,1.1616426
1656100800,2022-06-24 20:00:00,LON/USDT,0.6474,0.6482,0.6474,0.6474,1.9534,1.2651774
1656097200,2022-06-24 19:00:00,LON/USDT,0.6536,0.6536,0.643,0.644,1030.4864,667.69463308
1656093600,2022-06-24 18:00:00,LON/USDT,0.6454,0.6526,0.6454,0.6516,40.27037925,26.2374595593
1656090000,2022-06-24 17:00:00,LON/USDT,0.6445,0.6445,0.6395,0.6395,227.0126,146.0037323
1656086400,2022-06-24 16:00:00,LON/USDT,0.6496,0.6509,0.6365,0.6365,471.2392,304.209668
1656082800,2022-06-24 15:00:00,LON/USDT,0.6385,0.6425,0.6385,0.6425,222.4204,142.3593555
1656079200,2022-06-24 14:00:00,LON/USDT,0.6494,0.659,0.6455,0.6516,581.07001107,381.35148779513
