https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VEGA,Volume USDT
1656457200,2022-06-28 23:00:00,VEGA/USDT,1.6282,1.6415,1.6072,1.6174,412.52262944,668.994852695252
1656453600,2022-06-28 22:00:00,VEGA/USDT,1.6191,1.6275,1.6056,1.618,192.80543814,313.359025480095
1656450000,2022-06-28 21:00:00,VEGA/USDT,1.6191,1.6332,1.603,1.603,407.78682811,656.863583498267
1656446400,2022-06-28 20:00:00,VEGA/USDT,1.6269,1.6348,1.6269,1.6348,1.55104781,2.526863669788
1656442800,2022-06-28 19:00:00,VEGA/USDT,1.6344,1.6418,1.6193,1.6343,179.50800389,293.897517332352
1656439200,2022-06-28 18:00:00,VEGA/USDT,1.6271,1.6419,1.6145,1.6191,95.26351855,155.761485136844
1656435600,2022-06-28 17:00:00,VEGA/USDT,1.6503,1.6566,1.615,1.6352,1836.15640514,3024.942275421063
1656432000,2022-06-28 16:00:00,VEGA/USDT,1.6344,1.6717,1.631,1.65,1954.0292252,3236.429041036581
1656428400,2022-06-28 15:00:00,VEGA/USDT,1.7037,1.725,1.6128,1.6305,3270.40525331,5424.975207302704
1656424800,2022-06-28 14:00:00,VEGA/USDT,1.7313,1.749,1.6604,1.7022,2529.52500006,4309.41888136494
1656421200,2022-06-28 13:00:00,VEGA/USDT,1.9339,1.9399,1.6387,1.7146,21140.58949639,38190.278816340766
1656417600,2022-06-28 12:00:00,VEGA/USDT,1.9474,1.9593,1.9338,1.9593,56.91872174,111.507251725182
1656414000,2022-06-28 11:00:00,VEGA/USDT,1.9453,1.9537,1.9453,1.9537,0.5737,1.11832609
1656410400,2022-06-28 10:00:00,VEGA/USDT,1.9497,1.9604,1.9329,1.9604,138.0645,267.04147914
1656406800,2022-06-28 09:00:00,VEGA/USDT,1.9644,1.9754,1.9558,1.9587,161.95166459,317.752985351086
1656403200,2022-06-28 08:00:00,VEGA/USDT,1.9461,2.0363,1.9461,1.9756,1111.25695713,2197.691927135523
1656399600,2022-06-28 07:00:00,VEGA/USDT,1.9454,1.9454,1.933,1.9336,43.6517,84.41005934
1656396000,2022-06-28 06:00:00,VEGA/USDT,1.9084,1.9687,1.9067,1.9505,1502.90859838,2922.662790216959
1656392400,2022-06-28 05:00:00,VEGA/USDT,1.9052,1.9149,1.9052,1.9149,96.80309759,185.365421115091
1656388800,2022-06-28 04:00:00,VEGA/USDT,1.9377,1.9383,1.8853,1.9,1192.10184442,2258.098115079286
1656385200,2022-06-28 03:00:00,VEGA/USDT,1.9643,1.9643,1.9352,1.9352,19.915,38.98580167
1656381600,2022-06-28 02:00:00,VEGA/USDT,1.9755,1.9825,1.9665,1.9665,73.2286,144.25668138
1656378000,2022-06-28 01:00:00,VEGA/USDT,1.9814,1.9814,1.9814,1.9814,0.0508,0.10065512
1656374400,2022-06-28 00:00:00,VEGA/USDT,2.0001,2.0001,1.9808,1.9808,501.8639,996.79208722
1656370800,2022-06-27 23:00:00,VEGA/USDT,2.0169,2.0207,2.0053,2.0053,0.859,1.73352006
1656367200,2022-06-27 22:00:00,VEGA/USDT,1.9909,2.0145,1.9909,2.0145,109.5286,220.64012437
1656363600,2022-06-27 21:00:00,VEGA/USDT,2.0038,2.012,2.0038,2.012,0.1645,0.33018352
1656360000,2022-06-27 20:00:00,VEGA/USDT,2.0008,2.0008,2.0008,2.0008,0,0
1656356400,2022-06-27 19:00:00,VEGA/USDT,2.0028,2.0143,2.0008,2.0008,172.34140837,346.754165244627
1656352800,2022-06-27 18:00:00,VEGA/USDT,1.9993,1.9993,1.9993,1.9993,0,0
1656349200,2022-06-27 17:00:00,VEGA/USDT,1.9993,1.9993,1.9993,1.9993,0,0
1656345600,2022-06-27 16:00:00,VEGA/USDT,2.0227,2.0263,1.9953,1.9993,663.61226088,1333.365577601144
1656342000,2022-06-27 15:00:00,VEGA/USDT,2.0274,2.0504,1.9994,2.0504,784.18796962,1590.802850530246
1656338400,2022-06-27 14:00:00,VEGA/USDT,2.0201,2.0371,1.9962,2.0166,729.68958293,1479.389253492282
1656334800,2022-06-27 13:00:00,VEGA/USDT,2.0661,2.0661,2.0084,2.0084,2889.8286,5833.6033835
1656331200,2022-06-27 12:00:00,VEGA/USDT,2.0548,2.0894,2.0492,2.0577,388.8759,807.77106261
1656327600,2022-06-27 11:00:00,VEGA/USDT,2.0487,2.0891,2.0487,2.055,732.21052262,1510.997352825442
1656324000,2022-06-27 10:00:00,VEGA/USDT,2.0071,2.0359,2.0071,2.0356,53.534,108.80315008
1656320400,2022-06-27 09:00:00,VEGA/USDT,2.0011,2.0505,1.9824,2.0071,154.2941,312.62135039
1656316800,2022-06-27 08:00:00,VEGA/USDT,1.966,1.9929,1.966,1.9929,1042.879,2067.04719772
1656313200,2022-06-27 07:00:00,VEGA/USDT,1.975,1.975,1.9465,1.9465,1910.6051,3754.61633229
1656309600,2022-06-27 06:00:00,VEGA/USDT,1.9872,2.1153,1.9302,1.975,19503.22979371,39239.266198783655
1656306000,2022-06-27 05:00:00,VEGA/USDT,1.8197,2.1027,1.7788,1.9736,7488.64097295,13975.034408889665
1656302400,2022-06-27 04:00:00,VEGA/USDT,1.8396,1.8396,1.7612,1.8031,9564.0055,17327.30930302
1656298800,2022-06-27 03:00:00,VEGA/USDT,1.8421,1.8461,1.842,1.8461,2.8908,5.32768064
1656295200,2022-06-27 02:00:00,VEGA/USDT,1.842,1.8421,1.842,1.8421,8.5035,15.66413282
1656291600,2022-06-27 01:00:00,VEGA/USDT,1.8524,1.8524,1.8524,1.8524,0.4205,0.7789342
1656288000,2022-06-27 00:00:00,VEGA/USDT,1.8627,1.8627,1.842,1.842,1.2804,2.36992654
1656284400,2022-06-26 23:00:00,VEGA/USDT,1.8955,1.8955,1.8547,1.8547,45.7688,86.60794905
1656280800,2022-06-26 22:00:00,VEGA/USDT,2.04,2.04,1.8267,1.8955,4274.2401,8383.69627463
1656277200,2022-06-26 21:00:00,VEGA/USDT,2.1935,2.1999,1.8677,2.03,24080.92363313,48591.410334200127
1656273600,2022-06-26 20:00:00,VEGA/USDT,1.8858,2.2815,1.86,2.1869,22122.4891388,44918.449463820004
1656270000,2022-06-26 19:00:00,VEGA/USDT,1.8885,1.9062,1.886,1.8938,140.2999,267.17553452
1656266400,2022-06-26 18:00:00,VEGA/USDT,1.8936,1.8936,1.8609,1.8849,365.9203,684.61906885
1656262800,2022-06-26 17:00:00,VEGA/USDT,1.9275,1.9275,1.873,1.8797,2649.7036,5049.75825022
1656259200,2022-06-26 16:00:00,VEGA/USDT,1.931,1.9384,1.92,1.92,1143.979,2200.36602346
1656255600,2022-06-26 15:00:00,VEGA/USDT,1.9501,1.9501,1.9319,1.9319,117.3629,228.15652403
1656252000,2022-06-26 14:00:00,VEGA/USDT,1.95,1.9501,1.95,1.9501,55.10570073,107.461030073573
1656248400,2022-06-26 13:00:00,VEGA/USDT,1.9329,1.9503,1.8415,1.95,3027.9946,5701.66227163
1656244800,2022-06-26 12:00:00,VEGA/USDT,1.9665,1.9749,1.929,1.9589,266.29341989,515.624632170761
1656241200,2022-06-26 11:00:00,VEGA/USDT,1.9375,1.975,1.93,1.9465,587.14326582,1145.3892259345
1656237600,2022-06-26 10:00:00,VEGA/USDT,1.9502,1.9746,1.9372,1.9554,531.13374808,1036.284903246448
1656234000,2022-06-26 09:00:00,VEGA/USDT,1.9626,2.1536,1.9398,1.9528,17525.24664363,35907.384038948675
1656230400,2022-06-26 08:00:00,VEGA/USDT,1.9753,1.9998,1.9626,1.9626,81.84533645,161.25292489271
1656226800,2022-06-26 07:00:00,VEGA/USDT,1.9629,1.9983,1.9559,1.9559,475.79310925,941.493132458873
1656223200,2022-06-26 06:00:00,VEGA/USDT,1.9514,1.9944,1.9483,1.9767,1959.3560631,3865.69829345466
1656219600,2022-06-26 05:00:00,VEGA/USDT,1.9501,1.9826,1.9395,1.9514,291.44693376,571.757896243721
1656216000,2022-06-26 04:00:00,VEGA/USDT,1.9575,1.9832,1.9485,1.9601,101.38118127,200.115972405534
1656212400,2022-06-26 03:00:00,VEGA/USDT,1.9562,1.9671,1.9459,1.9459,353.93739775,689.141347804025
1656208800,2022-06-26 02:00:00,VEGA/USDT,1.9991,1.9991,1.9487,1.9487,182.4538,360.92432435
1656205200,2022-06-26 01:00:00,VEGA/USDT,2.0123,2.0189,1.9867,1.9867,919.9859,1832.62166528
1656201600,2022-06-26 00:00:00,VEGA/USDT,2.022,2.0332,1.9984,1.9984,586.93209645,1178.02618056379
1656198000,2022-06-25 23:00:00,VEGA/USDT,2.0167,2.046,2.0046,2.0278,515.3875628,1043.547206310359
1656194400,2022-06-25 22:00:00,VEGA/USDT,2.0276,2.0276,2.0043,2.005,344.2084368,692.26972299568
1656190800,2022-06-25 21:00:00,VEGA/USDT,2.0509,2.0558,2.004,2.0276,1282.86180735,2614.657508136902
1656187200,2022-06-25 20:00:00,VEGA/USDT,2.1869,2.2149,2.0226,2.0509,3347.51929148,6908.973162504647
1656183600,2022-06-25 19:00:00,VEGA/USDT,2.149,2.2826,2.0908,2.1869,11640.96994569,25288.031709920379
1656180000,2022-06-25 18:00:00,VEGA/USDT,1.8782,2.37,1.875,2.1476,18618.31667242,38844.632188079601
1656176400,2022-06-25 17:00:00,VEGA/USDT,1.7792,1.8999,1.7792,1.8918,2803.2083732,5216.372817385078
1656172800,2022-06-25 16:00:00,VEGA/USDT,1.7696,1.8259,1.7366,1.779,2434.6658,4316.76076569
1656169200,2022-06-25 15:00:00,VEGA/USDT,1.7383,1.844,1.7383,1.7696,2747.61174053,4930.763213787468
1656165600,2022-06-25 14:00:00,VEGA/USDT,1.6777,1.766,1.6777,1.7383,5841.83031344,10058.227770640148
1656162000,2022-06-25 13:00:00,VEGA/USDT,1.7278,1.745,1.6777,1.6812,5132.5855,8760.58354403
1656158400,2022-06-25 12:00:00,VEGA/USDT,1.8265,1.8265,1.7127,1.7194,3093.36011678,5444.056736575893
1656154800,2022-06-25 11:00:00,VEGA/USDT,1.8918,1.9185,1.7991,1.8264,5191.70959342,9566.809549918496
1656151200,2022-06-25 10:00:00,VEGA/USDT,1.788,1.98,1.7793,1.887,5367.9793122,10205.187089621553
1656147600,2022-06-25 09:00:00,VEGA/USDT,1.8261,1.844,1.7622,1.808,1219.38905783,2199.45212040295
1656144000,2022-06-25 08:00:00,VEGA/USDT,1.6581,1.9,1.6102,1.8257,10830.03190015,18771.718684412399
1656140400,2022-06-25 07:00:00,VEGA/USDT,1.72,1.72,1.6061,1.6428,5875.53786984,9692.859574667269
1656136800,2022-06-25 06:00:00,VEGA/USDT,1.5933,1.7599,1.5932,1.72,3325.82473085,5549.973025987301
1656133200,2022-06-25 05:00:00,VEGA/USDT,1.62,1.6241,1.5948,1.6097,309.96313908,501.668898969828
1656129600,2022-06-25 04:00:00,VEGA/USDT,1.6004,1.6297,1.5871,1.62,1375.92870068,2206.312995880388
1656126000,2022-06-25 03:00:00,VEGA/USDT,1.619,1.63,1.6004,1.6019,541.02833946,872.416781173019
1656122400,2022-06-25 02:00:00,VEGA/USDT,1.6012,1.619,1.6005,1.6005,126.78161754,204.02410391726
1656118800,2022-06-25 01:00:00,VEGA/USDT,1.6031,1.6031,1.603,1.603,9.1405,14.65245201
1656115200,2022-06-25 00:00:00,VEGA/USDT,1.603,1.6458,1.6008,1.6055,1693.11535498,2760.293162263595
1656111600,2022-06-24 23:00:00,VEGA/USDT,1.6175,1.637,1.6022,1.6022,795.19561748,1293.632738892792
1656108000,2022-06-24 22:00:00,VEGA/USDT,1.6006,1.6285,1.6005,1.6203,354.64497539,571.672970744296
1656104400,2022-06-24 21:00:00,VEGA/USDT,1.5854,1.6102,1.5854,1.6001,368.0173,588.4524477
1656100800,2022-06-24 20:00:00,VEGA/USDT,1.5734,1.6,1.5734,1.5853,1254.3542,1995.05213627
1656097200,2022-06-24 19:00:00,VEGA/USDT,1.5295,1.58,1.5295,1.5632,541.9058,846.05919419
1656093600,2022-06-24 18:00:00,VEGA/USDT,1.5278,1.5278,1.5167,1.5167,4.117,6.2534854
1656090000,2022-06-24 17:00:00,VEGA/USDT,1.5164,1.5278,1.5091,1.5091,13.3089,20.12614759
1656086400,2022-06-24 16:00:00,VEGA/USDT,1.5185,1.5201,1.4982,1.4982,2763.297,4162.2723924
1656082800,2022-06-24 15:00:00,VEGA/USDT,1.4415,1.592,1.4366,1.5278,2960.62096393,4468.381667477543
1656079200,2022-06-24 14:00:00,VEGA/USDT,1.4085,1.4366,1.3976,1.4366,1431.9308,2043.23264333
1656075600,2022-06-24 13:00:00,VEGA/USDT,1.3425,1.4593,1.3425,1.4024,1459.14492496,2019.491622384128
1656072000,2022-06-24 12:00:00,VEGA/USDT,1.3057,1.3425,1.295,1.3229,1355.6138,1776.59604499
1656068400,2022-06-24 11:00:00,VEGA/USDT,1.2957,1.3095,1.2957,1.3095,23.7823,30.84922625
1656064800,2022-06-24 10:00:00,VEGA/USDT,1.3093,1.3093,1.3093,1.3093,19.27147245,25.232138878785
1656061200,2022-06-24 09:00:00,VEGA/USDT,1.2998,1.3092,1.2903,1.3092,162.8556,210.32227654
1656057600,2022-06-24 08:00:00,VEGA/USDT,1.3098,1.3098,1.2999,1.3038,695.15,903.98688744
1656054000,2022-06-24 07:00:00,VEGA/USDT,1.2721,1.321,1.2657,1.3209,3255.7119,4227.67209732242
1656050400,2022-06-24 06:00:00,VEGA/USDT,1.277,1.277,1.2721,1.277,908.5324666,1158.6545233082
1656046800,2022-06-24 05:00:00,VEGA/USDT,1.2781,1.2982,1.2781,1.2799,158.06014879,202.791439799178
1656043200,2022-06-24 04:00:00,VEGA/USDT,1.2786,1.3001,1.277,1.277,1695.3934,2192.89512828
1656039600,2022-06-24 03:00:00,VEGA/USDT,1.2739,1.2739,1.2722,1.2724,0.6219,0.79138178
1656036000,2022-06-24 02:00:00,VEGA/USDT,1.2971,1.2971,1.2651,1.2859,1907.1066,2426.52172223
1656032400,2022-06-24 01:00:00,VEGA/USDT,1.2889,1.2971,1.2838,1.2971,86.3919,111.71479136
1656028800,2022-06-24 00:00:00,VEGA/USDT,1.3075,1.3095,1.2913,1.2913,360.602,465.88366528
1656025200,2022-06-23 23:00:00,VEGA/USDT,1.3389,1.3389,1.2885,1.3076,3736.63755566,4870.404127851016
1656021600,2022-06-23 22:00:00,VEGA/USDT,1.3248,1.3424,1.3245,1.3287,996.42362538,1321.734425160112
1656018000,2022-06-23 21:00:00,VEGA/USDT,1.338,1.3421,1.3302,1.3315,150.2735,201.67670876
1656014400,2022-06-23 20:00:00,VEGA/USDT,1.3273,1.342,1.321,1.342,151.76495052,201.03726193784
1656010800,2022-06-23 19:00:00,VEGA/USDT,1.3315,1.343,1.321,1.321,1296.36424281,1718.36556347383
1656007200,2022-06-23 18:00:00,VEGA/USDT,1.3296,1.343,1.3296,1.3407,445.56397335,597.21150268905
1656003600,2022-06-23 17:00:00,VEGA/USDT,1.3214,1.3325,1.3205,1.3205,374.93174208,499.4385881416
1656000000,2022-06-23 16:00:00,VEGA/USDT,1.3226,1.3226,1.3134,1.3134,76.294,100.22515086
1655996400,2022-06-23 15:00:00,VEGA/USDT,1.3204,1.338,1.3204,1.3247,401.49329268,534.412166090056
1655992800,2022-06-23 14:00:00,VEGA/USDT,1.3095,1.3112,1.2986,1.3112,14.3063,18.6154174
1655989200,2022-06-23 13:00:00,VEGA/USDT,1.3042,1.3221,1.2783,1.3152,1278.9014025,1678.79184589375
1655985600,2022-06-23 12:00:00,VEGA/USDT,1.2768,1.3045,1.2768,1.2901,1666.45232019,2149.180151557855
1655982000,2022-06-23 11:00:00,VEGA/USDT,1.2819,1.29,1.269,1.2706,139.4424,178.58851309
1655978400,2022-06-23 10:00:00,VEGA/USDT,1.2813,1.2865,1.2813,1.2864,102.4096,131.73740452
1655974800,2022-06-23 09:00:00,VEGA/USDT,1.2884,1.2884,1.2659,1.2659,410.1941,523.92730828
1655971200,2022-06-23 08:00:00,VEGA/USDT,1.2985,1.3682,1.2607,1.3,23793.5365,31255.02820758
1655967600,2022-06-23 07:00:00,VEGA/USDT,1.2651,1.31,1.2651,1.2985,1567.6187,2003.72649126
1655964000,2022-06-23 06:00:00,VEGA/USDT,1.2555,1.2654,1.2554,1.2654,72.9688,91.66114842
1655960400,2022-06-23 05:00:00,VEGA/USDT,1.2264,1.2555,1.2215,1.2503,1991.0044,2494.06726555
1655956800,2022-06-23 04:00:00,VEGA/USDT,1.2215,1.2313,1.2215,1.2313,23.1609,28.37923935
1655953200,2022-06-23 03:00:00,VEGA/USDT,1.2086,1.2215,1.2086,1.2215,54.7443,66.63221734
1655949600,2022-06-23 02:00:00,VEGA/USDT,1.1784,1.2196,1.1605,1.1936,15084.8386,17924.60076011
1655946000,2022-06-23 01:00:00,VEGA/USDT,1.1698,1.1777,1.1601,1.1666,3477.6156,4072.46972752
1655942400,2022-06-23 00:00:00,VEGA/USDT,1.2105,1.2215,1.1601,1.1699,9140.6264,10788.4478177
1655938800,2022-06-22 23:00:00,VEGA/USDT,1.2258,1.2273,1.2105,1.2273,99.062,121.31515786
1655935200,2022-06-22 22:00:00,VEGA/USDT,1.2599,1.2624,1.212,1.212,571.38389809,707.022631818816
1655931600,2022-06-22 21:00:00,VEGA/USDT,1.2489,1.2489,1.2489,1.2489,0.2195,0.27413355
1655928000,2022-06-22 20:00:00,VEGA/USDT,1.2617,1.2617,1.2617,1.2617,1.01,1.274317
1655924400,2022-06-22 19:00:00,VEGA/USDT,1.2616,1.2638,1.2435,1.2638,1256.54653737,1571.701409238206
1655920800,2022-06-22 18:00:00,VEGA/USDT,1.2799,1.2799,1.2114,1.2644,5859.267,7272.94187972
1655917200,2022-06-22 17:00:00,VEGA/USDT,1.275,1.2814,1.275,1.2814,389.21109038,497.838799992932
1655913600,2022-06-22 16:00:00,VEGA/USDT,1.2656,1.2656,1.2601,1.2641,90.1503,113.61902637
1655910000,2022-06-22 15:00:00,VEGA/USDT,1.287,1.287,1.2663,1.2711,58.8556,74.70956232
1655906400,2022-06-22 14:00:00,VEGA/USDT,1.3085,1.3085,1.25,1.285,7734.68,9895.95024811
1655902800,2022-06-22 13:00:00,VEGA/USDT,1.2502,1.3315,1.2501,1.3085,18111.71824075,23519.543445226919
1655899200,2022-06-22 12:00:00,VEGA/USDT,1.2529,1.2529,1.2435,1.2502,2469.0862,3086.59639571
1655895600,2022-06-22 11:00:00,VEGA/USDT,1.2529,1.2529,1.2431,1.2529,216.05142959,270.284267453311
1655892000,2022-06-22 10:00:00,VEGA/USDT,1.2215,1.2435,1.2215,1.2435,41.1425,50.76497824
1655888400,2022-06-22 09:00:00,VEGA/USDT,1.3093,1.3095,1.1933,1.2215,18205.26346602,22289.50522914537
1655884800,2022-06-22 08:00:00,VEGA/USDT,1.2893,1.3094,1.2826,1.3094,1381.79532343,1782.422131889242
1655881200,2022-06-22 07:00:00,VEGA/USDT,1.2967,1.2967,1.2967,1.2967,0,0
1655877600,2022-06-22 06:00:00,VEGA/USDT,1.32,1.32,1.291,1.2967,1221.62337852,1580.723447010696
1655874000,2022-06-22 05:00:00,VEGA/USDT,1.3116,1.3116,1.3072,1.3072,6.0299,7.88379536
1655870400,2022-06-22 04:00:00,VEGA/USDT,1.3027,1.3027,1.3024,1.3024,160.7374,209.35363983
1655866800,2022-06-22 03:00:00,VEGA/USDT,1.3205,1.3205,1.3205,1.3205,0.1522,0.2009801
1655863200,2022-06-22 02:00:00,VEGA/USDT,1.3568,1.3627,1.3003,1.3202,2014.8106,2665.03660877
1655859600,2022-06-22 01:00:00,VEGA/USDT,1.3728,1.3733,1.345,1.345,277.1195,376.53158458
1655856000,2022-06-22 00:00:00,VEGA/USDT,1.3694,1.3694,1.3694,1.3694,2.4081,3.29765214
1655852400,2022-06-21 23:00:00,VEGA/USDT,1.359,1.359,1.359,1.359,0,0
1655848800,2022-06-21 22:00:00,VEGA/USDT,1.359,1.3651,1.359,1.359,39.04083533,53.078837898983
1655845200,2022-06-21 21:00:00,VEGA/USDT,1.3684,1.3764,1.359,1.359,1013.70068722,1384.306072389608
1655841600,2022-06-21 20:00:00,VEGA/USDT,1.3636,1.3722,1.359,1.359,117.904,160.36374594
1655838000,2022-06-21 19:00:00,VEGA/USDT,1.3669,1.3723,1.359,1.3722,294.16580363,402.490780411449
1655834400,2022-06-21 18:00:00,VEGA/USDT,1.359,1.359,1.359,1.359,620.7774,843.6364866
1655830800,2022-06-21 17:00:00,VEGA/USDT,1.3825,1.3891,1.36,1.36,132.9197,181.59630673
1655827200,2022-06-21 16:00:00,VEGA/USDT,1.3856,1.3959,1.3848,1.3848,156.02496681,216.36938452989
1655823600,2022-06-21 15:00:00,VEGA/USDT,1.4022,1.4057,1.3848,1.3975,411.33694801,571.313767607657
1655820000,2022-06-21 14:00:00,VEGA/USDT,1.4143,1.4144,1.378,1.4021,3380.1254263,4684.315231373889
1655816400,2022-06-21 13:00:00,VEGA/USDT,1.4101,1.4101,1.4101,1.4101,0.1423,0.20065723
1655812800,2022-06-21 12:00:00,VEGA/USDT,1.3994,1.3994,1.3994,1.3994,6.5053,9.10351682
1655809200,2022-06-21 11:00:00,VEGA/USDT,1.3857,1.4144,1.3857,1.4143,439.39825958,619.386427987671
1655805600,2022-06-21 10:00:00,VEGA/USDT,1.3865,1.3964,1.3865,1.3964,3.1177,4.32463068
1655802000,2022-06-21 09:00:00,VEGA/USDT,1.3879,1.3975,1.3633,1.3865,2092.62422358,2903.103805031656
1655798400,2022-06-21 08:00:00,VEGA/USDT,1.364,1.4005,1.356,1.3786,1809.273,2517.17830043
1655794800,2022-06-21 07:00:00,VEGA/USDT,1.3492,1.3951,1.3355,1.364,1083.6054675,1478.53246978925
1655791200,2022-06-21 06:00:00,VEGA/USDT,1.3531,1.3535,1.3531,1.3535,9.0147,12.19806824
1655787600,2022-06-21 05:00:00,VEGA/USDT,1.3316,1.3596,1.3043,1.3335,811.208,1088.15763449
1655784000,2022-06-21 04:00:00,VEGA/USDT,1.339,1.3438,1.3205,1.3438,1133.51754804,1515.002765126152
1655780400,2022-06-21 03:00:00,VEGA/USDT,1.3535,1.3535,1.3209,1.3497,2999.24835752,4005.347631674744
1655776800,2022-06-21 02:00:00,VEGA/USDT,1.3606,1.3628,1.3606,1.3628,0.7907,1.07693016
1655773200,2022-06-21 01:00:00,VEGA/USDT,1.3535,1.3535,1.3535,1.3535,0,0
1655769600,2022-06-21 00:00:00,VEGA/USDT,1.3541,1.3541,1.3535,1.3535,1.0919,1.47830251
1655766000,2022-06-20 23:00:00,VEGA/USDT,1.3703,1.3704,1.3543,1.3636,71.5199,97.80061766
1655762400,2022-06-20 22:00:00,VEGA/USDT,1.3757,1.3757,1.3586,1.3586,281.1446,382.8653779
1655758800,2022-06-20 21:00:00,VEGA/USDT,1.3845,1.3931,1.3757,1.3757,77.1297,106.1734874
1655755200,2022-06-20 20:00:00,VEGA/USDT,1.3982,1.3982,1.3856,1.3856,153.9435,215.19876589
1655751600,2022-06-20 19:00:00,VEGA/USDT,1.4009,1.4176,1.3979,1.398,159.88648479,225.053461468304
1655748000,2022-06-20 18:00:00,VEGA/USDT,1.3867,1.4115,1.3865,1.3984,182.30637924,255.59933057726
1655744400,2022-06-20 17:00:00,VEGA/USDT,1.3903,1.3917,1.3903,1.3917,11.6021,16.13131424
1655740800,2022-06-20 16:00:00,VEGA/USDT,1.3964,1.3964,1.3875,1.3875,19.2513,26.76530666
1655737200,2022-06-20 15:00:00,VEGA/USDT,1.3964,1.4082,1.3964,1.4082,6.8172,9.56894706
1655733600,2022-06-20 14:00:00,VEGA/USDT,1.3936,1.3936,1.3914,1.3914,81.0168,112.88464004
1655730000,2022-06-20 13:00:00,VEGA/USDT,1.3906,1.4073,1.3755,1.3755,392.8877108,548.5469328062
1655726400,2022-06-20 12:00:00,VEGA/USDT,1.3755,1.3938,1.3748,1.3758,63.04509603,87.783866196614
1655722800,2022-06-20 11:00:00,VEGA/USDT,1.3758,1.3758,1.3758,1.3758,0,0
1655719200,2022-06-20 10:00:00,VEGA/USDT,1.3748,1.3956,1.3657,1.3758,771.47005201,1065.897676974704
1655715600,2022-06-20 09:00:00,VEGA/USDT,1.3696,1.3696,1.358,1.3622,51.49523153,70.416292011078
1655712000,2022-06-20 08:00:00,VEGA/USDT,1.3545,1.3696,1.3545,1.3696,125.73598177,171.462987202192
1655708400,2022-06-20 07:00:00,VEGA/USDT,1.356,1.356,1.356,1.356,0.0787,0.1067172
1655704800,2022-06-20 06:00:00,VEGA/USDT,1.3549,1.3644,1.3549,1.3617,16.6746,22.7373139
1655701200,2022-06-20 05:00:00,VEGA/USDT,1.364,1.364,1.364,1.364,0.0839,0.1144396
1655697600,2022-06-20 04:00:00,VEGA/USDT,1.3613,1.364,1.3447,1.364,4.361,5.87180552
1655694000,2022-06-20 03:00:00,VEGA/USDT,1.3639,1.364,1.3639,1.364,76.6225,104.506068
1655690400,2022-06-20 02:00:00,VEGA/USDT,1.3435,1.3586,1.3435,1.3586,0.3269,0.44102631
1655686800,2022-06-20 01:00:00,VEGA/USDT,1.3616,1.4221,1.3426,1.3426,3320.02532925,4603.797815416425
1655683200,2022-06-20 00:00:00,VEGA/USDT,1.3532,1.3557,1.3505,1.3557,191.4694,258.58125775
1655679600,2022-06-19 23:00:00,VEGA/USDT,1.3543,1.3703,1.347,1.364,651.8678,881.28318305
1655676000,2022-06-19 22:00:00,VEGA/USDT,1.3645,1.372,1.3645,1.3668,60.4906,82.93870478
1655672400,2022-06-19 21:00:00,VEGA/USDT,1.3845,1.3868,1.349,1.3703,4298.96723425,5877.796367074787
1655668800,2022-06-19 20:00:00,VEGA/USDT,1.3824,1.3845,1.3579,1.3845,792.5065,1093.419523182342
1655665200,2022-06-19 19:00:00,VEGA/USDT,1.3538,1.3838,1.3467,1.3649,571.62279113,774.628364355694
1655661600,2022-06-19 18:00:00,VEGA/USDT,1.362,1.3705,1.3538,1.3538,340.4003,466.02444291
1655658000,2022-06-19 17:00:00,VEGA/USDT,1.3476,1.3483,1.3476,1.3483,0.3315,0.44690517
1655654400,2022-06-19 16:00:00,VEGA/USDT,1.3604,1.3645,1.3407,1.3535,135.58264818,184.344937899982
1655650800,2022-06-19 15:00:00,VEGA/USDT,1.3425,1.3425,1.3425,1.3425,0,0
1655647200,2022-06-19 14:00:00,VEGA/USDT,1.3426,1.3426,1.3425,1.3425,10,13.42582058
1655643600,2022-06-19 13:00:00,VEGA/USDT,1.3532,1.3532,1.3532,1.3532,0.1787,0.24181684
1655640000,2022-06-19 12:00:00,VEGA/USDT,1.3748,1.3748,1.3335,1.3645,645.42810765,878.088218548155
1655636400,2022-06-19 11:00:00,VEGA/USDT,1.305,1.3975,1.2801,1.3755,42894.77367209,58314.092459693758
1655632800,2022-06-19 10:00:00,VEGA/USDT,1.3095,1.3344,1.2783,1.3149,13147.81751708,17162.48998830375
1655629200,2022-06-19 09:00:00,VEGA/USDT,1.2875,1.3095,1.2711,1.3095,2715.27181896,3497.34803207834
1655625600,2022-06-19 08:00:00,VEGA/USDT,1.2844,1.3054,1.2844,1.2884,64.68331298,84.17331475028
1655622000,2022-06-19 07:00:00,VEGA/USDT,1.2825,1.2927,1.2825,1.2927,222.6226,287.77707415
1655618400,2022-06-19 06:00:00,VEGA/USDT,1.2884,1.2884,1.2765,1.2765,10.0781,12.87047835
1655614800,2022-06-19 05:00:00,VEGA/USDT,1.2846,1.3022,1.2649,1.2768,1006.29878735,1283.45677483717
1655611200,2022-06-19 04:00:00,VEGA/USDT,1.3192,1.3201,1.28,1.28,1699.22276746,2195.383460055648
1655607600,2022-06-19 03:00:00,VEGA/USDT,1.3208,1.3208,1.28,1.3064,4559.3646,5884.66182011
