https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAVA,Volume USDT
1657242000,2022-07-08 01:00:00,KAVA/USDT,1.8821,1.9217,1.8821,1.8956,14281.84551573,27162.785164053492
1657238400,2022-07-08 00:00:00,KAVA/USDT,1.8794,1.882,1.8644,1.882,2033.80212887,3812.753878567387
1657234800,2022-07-07 23:00:00,KAVA/USDT,1.8673,1.8794,1.8673,1.8769,644.43281051,1206.120139705585
1657231200,2022-07-07 22:00:00,KAVA/USDT,1.8772,1.8812,1.8626,1.8648,3407.56179895,6371.049746055352
1657227600,2022-07-07 21:00:00,KAVA/USDT,1.8763,1.8844,1.8697,1.8771,1983.66915851,3719.615834022849
1657224000,2022-07-07 20:00:00,KAVA/USDT,1.895,1.8989,1.8763,1.8803,2149.40188528,4050.505910210897
1657220400,2022-07-07 19:00:00,KAVA/USDT,1.8591,1.8998,1.8591,1.898,14310.55116563,26921.176297921727
1657216800,2022-07-07 18:00:00,KAVA/USDT,1.8466,1.8618,1.8452,1.8562,847.77562414,1570.357019053852
1657213200,2022-07-07 17:00:00,KAVA/USDT,1.8589,1.8589,1.8378,1.8447,891.9240762,1645.094048958893
1657209600,2022-07-07 16:00:00,KAVA/USDT,1.8587,1.8722,1.8424,1.8562,5197.07267422,9658.871521162864
1657206000,2022-07-07 15:00:00,KAVA/USDT,1.8662,1.8704,1.8524,1.8559,15697.74869161,29266.179117796649
1657202400,2022-07-07 14:00:00,KAVA/USDT,1.853,1.8718,1.8454,1.8709,3137.2213616,5853.243104825902
1657198800,2022-07-07 13:00:00,KAVA/USDT,1.8153,1.8559,1.8147,1.8513,4509.94644192,8250.723886390278
1657195200,2022-07-07 12:00:00,KAVA/USDT,1.823,1.826,1.8142,1.8185,2032.43505155,3695.04343518837
1657191600,2022-07-07 11:00:00,KAVA/USDT,1.8237,1.8242,1.8179,1.8242,1249.46833491,2275.338601296534
1657188000,2022-07-07 10:00:00,KAVA/USDT,1.8267,1.8267,1.8174,1.8206,2724.39943005,4965.17976152903
1657184400,2022-07-07 09:00:00,KAVA/USDT,1.8221,1.829,1.8193,1.8267,1456.45388489,2655.814553939222
1657180800,2022-07-07 08:00:00,KAVA/USDT,1.815,1.8269,1.8107,1.8269,808.55232027,1469.423735399592
1657177200,2022-07-07 07:00:00,KAVA/USDT,1.799,1.8142,1.799,1.8142,366.39075726,661.846597763914
1657173600,2022-07-07 06:00:00,KAVA/USDT,1.8012,1.808,1.7962,1.8007,361.31657818,651.282249807797
1657170000,2022-07-07 05:00:00,KAVA/USDT,1.8111,1.8171,1.8017,1.8017,171.85528564,310.554478488026
1657166400,2022-07-07 04:00:00,KAVA/USDT,1.8126,1.8133,1.8031,1.8106,467.44059103,845.406952507197
1657162800,2022-07-07 03:00:00,KAVA/USDT,1.8076,1.8153,1.804,1.8153,1436.42190028,2596.605474913473
1657159200,2022-07-07 02:00:00,KAVA/USDT,1.8303,1.8303,1.8057,1.8067,1074.56611826,1947.006441575884
1657155600,2022-07-07 01:00:00,KAVA/USDT,1.834,1.8373,1.8236,1.8285,1145.94725969,2097.770695861718
1657152000,2022-07-07 00:00:00,KAVA/USDT,1.8266,1.852,1.8253,1.8335,3168.407672,5826.068646017404
1657148400,2022-07-06 23:00:00,KAVA/USDT,1.832,1.8407,1.82,1.8242,659.21352726,1207.230734253116
1657144800,2022-07-06 22:00:00,KAVA/USDT,1.8141,1.8386,1.812,1.8277,1164.57603773,2128.340098721958
1657141200,2022-07-06 21:00:00,KAVA/USDT,1.8165,1.821,1.809,1.81,914.98517841,1660.139793071698
1657137600,2022-07-06 20:00:00,KAVA/USDT,1.816,1.824,1.8074,1.8172,30629.52504539,55459.769199266963
1657134000,2022-07-06 19:00:00,KAVA/USDT,1.8195,1.852,1.808,1.8147,6709.15282412,12310.680455688521
1657130400,2022-07-06 18:00:00,KAVA/USDT,1.8073,1.8244,1.8008,1.8188,1137.58960895,2061.64100911202
1657126800,2022-07-06 17:00:00,KAVA/USDT,1.8157,1.8172,1.8006,1.8085,1368.385183,2469.789125665513
1657123200,2022-07-06 16:00:00,KAVA/USDT,1.8081,1.82,1.8037,1.8155,833.53773044,1507.345934350865
1657119600,2022-07-06 15:00:00,KAVA/USDT,1.8123,1.8129,1.7973,1.8068,1535.51405197,2770.130197779883
1657116000,2022-07-06 14:00:00,KAVA/USDT,1.8101,1.8203,1.8048,1.8124,1892.87858579,3431.070580334239
1657112400,2022-07-06 13:00:00,KAVA/USDT,1.8353,1.847,1.8018,1.811,3438.35922345,6278.189210511595
1657108800,2022-07-06 12:00:00,KAVA/USDT,1.834,1.8376,1.8161,1.8355,4665.8131,8519.05803511
1657105200,2022-07-06 11:00:00,KAVA/USDT,1.8453,1.8609,1.8202,1.8403,7060.8333572,12987.530697223184
1657101600,2022-07-06 10:00:00,KAVA/USDT,1.8751,1.8751,1.836,1.8415,3241.78797004,5992.681400566698
1657098000,2022-07-06 09:00:00,KAVA/USDT,1.8132,1.882,1.808,1.8731,6526.55161585,12105.503700719658
1657094400,2022-07-06 08:00:00,KAVA/USDT,1.8122,1.8266,1.8048,1.8144,643.10548423,1171.520012705868
1657090800,2022-07-06 07:00:00,KAVA/USDT,1.8095,1.8272,1.8066,1.812,1021.34353055,1858.195781738938
1657087200,2022-07-06 06:00:00,KAVA/USDT,1.7968,1.809,1.7853,1.8085,1042.11396817,1874.084514026473
1657083600,2022-07-06 05:00:00,KAVA/USDT,1.801,1.82,1.7959,1.7971,2840.87650562,5132.099622110844
1657080000,2022-07-06 04:00:00,KAVA/USDT,1.7911,1.8097,1.7884,1.7994,2128.19803983,3824.43569820792
1657076400,2022-07-06 03:00:00,KAVA/USDT,1.768,1.7929,1.768,1.7929,485.09690938,866.290369537402
1657072800,2022-07-06 02:00:00,KAVA/USDT,1.7651,1.7805,1.7648,1.7706,1425.6898834,2525.89318377828
1657069200,2022-07-06 01:00:00,KAVA/USDT,1.8035,1.8109,1.759,1.7662,2766.40677202,4917.318167446078
1657065600,2022-07-06 00:00:00,KAVA/USDT,1.8069,1.8269,1.7938,1.804,2674.11956531,4853.394273475189
1657062000,2022-07-05 23:00:00,KAVA/USDT,1.8173,1.8181,1.792,1.8043,820.83217023,1480.772116439848
1657058400,2022-07-05 22:00:00,KAVA/USDT,1.8192,1.8259,1.7969,1.8124,1352.40454939,2450.176158051989
1657054800,2022-07-05 21:00:00,KAVA/USDT,1.8147,1.8268,1.8011,1.8196,3203.89313167,5810.032849266732
1657051200,2022-07-05 20:00:00,KAVA/USDT,1.8017,1.8351,1.8014,1.8132,5038.59598018,9128.099419428114
1657047600,2022-07-05 19:00:00,KAVA/USDT,1.7984,1.8173,1.7952,1.7991,1866.54523151,3370.620463078793
1657044000,2022-07-05 18:00:00,KAVA/USDT,1.78,1.8009,1.7692,1.8009,4392.82621247,7846.033503554913
1657040400,2022-07-05 17:00:00,KAVA/USDT,1.773,1.7853,1.7696,1.7748,2348.17978294,4175.641098658564
1657036800,2022-07-05 16:00:00,KAVA/USDT,1.7913,1.8266,1.7723,1.7723,6383.33949611,11468.54422185461
1657033200,2022-07-05 15:00:00,KAVA/USDT,1.7582,1.7929,1.7551,1.7929,4029.59515015,7142.76133082727
1657029600,2022-07-05 14:00:00,KAVA/USDT,1.7227,1.7656,1.7227,1.7637,8198.38241525,14259.961063686425
1657026000,2022-07-05 13:00:00,KAVA/USDT,1.7197,1.7374,1.7159,1.7228,1234.28877416,2135.418775161339
1657022400,2022-07-05 12:00:00,KAVA/USDT,1.7449,1.7466,1.72,1.72,1624.6723,2817.24302203
1657018800,2022-07-05 11:00:00,KAVA/USDT,1.7884,1.7934,1.7425,1.7456,3368.68821059,5947.910667974832
1657015200,2022-07-05 10:00:00,KAVA/USDT,1.7915,1.8016,1.784,1.7902,1159.43736706,2079.021663438698
1657011600,2022-07-05 09:00:00,KAVA/USDT,1.8048,1.82,1.786,1.7899,9057.60698169,16445.203178046225
1657008000,2022-07-05 08:00:00,KAVA/USDT,1.8448,1.8468,1.8062,1.8107,1399.00336139,2545.641173049127
1657004400,2022-07-05 07:00:00,KAVA/USDT,1.829,1.8692,1.807,1.8453,6911.67890304,12747.08154223109
1657000800,2022-07-05 06:00:00,KAVA/USDT,1.8171,1.836,1.815,1.8303,903.0916,1647.17464164
1656997200,2022-07-05 05:00:00,KAVA/USDT,1.8016,1.8241,1.8016,1.8161,2001.86888317,3636.864052775795
1656993600,2022-07-05 04:00:00,KAVA/USDT,1.8028,1.8032,1.789,1.8013,1260.44319572,2262.497633444288
1656990000,2022-07-05 03:00:00,KAVA/USDT,1.7913,1.8058,1.7911,1.8058,966.9079,1737.33082725
1656986400,2022-07-05 02:00:00,KAVA/USDT,1.8067,1.809,1.775,1.7869,2168.27977829,3864.664284257349
1656982800,2022-07-05 01:00:00,KAVA/USDT,1.7978,1.808,1.79,1.8063,2372.61473571,4268.053379710882
1656979200,2022-07-05 00:00:00,KAVA/USDT,1.8004,1.8109,1.7937,1.7968,2988.30393896,5382.434201848396
1656975600,2022-07-04 23:00:00,KAVA/USDT,1.7945,1.8093,1.7901,1.8009,1759.51166165,3167.511274774745
1656972000,2022-07-04 22:00:00,KAVA/USDT,1.7816,1.8093,1.7776,1.7991,2117.60802845,3791.542732151663
1656968400,2022-07-04 21:00:00,KAVA/USDT,1.7654,1.7819,1.7654,1.781,594.90194565,1056.269241458525
1656964800,2022-07-04 20:00:00,KAVA/USDT,1.772,1.7789,1.7622,1.769,155.0274,273.82070282
1656961200,2022-07-04 19:00:00,KAVA/USDT,1.7787,1.7811,1.764,1.7709,873.44687267,1547.257609619209
1656957600,2022-07-04 18:00:00,KAVA/USDT,1.7749,1.7805,1.7682,1.7787,935.95391694,1660.955101488108
1656954000,2022-07-04 17:00:00,KAVA/USDT,1.753,1.7823,1.753,1.7788,1802.54604037,3188.611436208213
1656950400,2022-07-04 16:00:00,KAVA/USDT,1.7549,1.7569,1.7474,1.7533,1525.58191815,2673.9191938853
1656946800,2022-07-04 15:00:00,KAVA/USDT,1.7493,1.7736,1.7462,1.7534,1040.35519006,1829.948537410956
1656943200,2022-07-04 14:00:00,KAVA/USDT,1.7389,1.7474,1.7384,1.7468,98.5178,171.78374566
1656939600,2022-07-04 13:00:00,KAVA/USDT,1.7556,1.758,1.7384,1.7421,3244.64857512,5663.882017901136
1656936000,2022-07-04 12:00:00,KAVA/USDT,1.7545,1.7618,1.7414,1.7524,2328.18318925,4088.651710175266
1656932400,2022-07-04 11:00:00,KAVA/USDT,1.73,1.7601,1.7252,1.7551,3347.1431,5828.12529396
1656928800,2022-07-04 10:00:00,KAVA/USDT,1.7348,1.7392,1.7304,1.7304,1020.1348223,1767.14478226625
1656925200,2022-07-04 09:00:00,KAVA/USDT,1.7156,1.739,1.7156,1.7335,1888.06203126,3258.512854315697
1656921600,2022-07-04 08:00:00,KAVA/USDT,1.7089,1.72,1.7064,1.7184,853.4963063,1463.844523553111
1656918000,2022-07-04 07:00:00,KAVA/USDT,1.7061,1.7159,1.7061,1.709,590.6553,1011.99095683
1656914400,2022-07-04 06:00:00,KAVA/USDT,1.7167,1.7267,1.7045,1.7092,2735.78048766,4690.401310768472
1656910800,2022-07-04 05:00:00,KAVA/USDT,1.7041,1.7211,1.7041,1.7211,33806.4062,58076.42056687
1656907200,2022-07-04 04:00:00,KAVA/USDT,1.696,1.7072,1.6927,1.7059,593.74225691,1009.46374396165
1656903600,2022-07-04 03:00:00,KAVA/USDT,1.694,1.6982,1.6864,1.6969,591.0088,999.44131936
1656900000,2022-07-04 02:00:00,KAVA/USDT,1.7269,1.73,1.6946,1.6946,2035.29698581,3473.573829431608
1656896400,2022-07-04 01:00:00,KAVA/USDT,1.737,1.737,1.7191,1.7242,606.0117,1046.64800208
1656892800,2022-07-04 00:00:00,KAVA/USDT,1.7467,1.7564,1.7314,1.74,4481.5437,7814.57664378
1656889200,2022-07-03 23:00:00,KAVA/USDT,1.752,1.7595,1.7382,1.7464,1987.97637228,3475.12119144298
1656885600,2022-07-03 22:00:00,KAVA/USDT,1.7634,1.77,1.7513,1.7513,968.1246579,1700.444691958268
1656882000,2022-07-03 21:00:00,KAVA/USDT,1.7647,1.7679,1.758,1.7608,1891.12390624,3339.556078553584
1656878400,2022-07-03 20:00:00,KAVA/USDT,1.7791,1.785,1.7611,1.7647,1129.4889,2002.33148299
1656874800,2022-07-03 19:00:00,KAVA/USDT,1.7562,1.7805,1.7562,1.778,1286.04102001,2270.427876081106
1656871200,2022-07-03 18:00:00,KAVA/USDT,1.7573,1.7632,1.751,1.7541,2548.97404715,4483.094801227835
1656867600,2022-07-03 17:00:00,KAVA/USDT,1.7503,1.7573,1.7503,1.7573,12948.21092371,22665.943420887384
1656864000,2022-07-03 16:00:00,KAVA/USDT,1.7407,1.7565,1.7377,1.7519,11141.1645,19528.38567969
1656860400,2022-07-03 15:00:00,KAVA/USDT,1.7491,1.7527,1.6097,1.7382,46163.72911507,80053.762838563775
1656856800,2022-07-03 14:00:00,KAVA/USDT,1.7392,1.7527,1.7334,1.7426,803.46674908,1398.189813614232
1656853200,2022-07-03 13:00:00,KAVA/USDT,1.765,1.7672,1.7396,1.7396,1672.97544495,2934.84805222564
1656849600,2022-07-03 12:00:00,KAVA/USDT,1.7966,1.8048,1.7602,1.7714,5455.57093506,9730.462157809398
1656846000,2022-07-03 11:00:00,KAVA/USDT,1.7612,1.7991,1.7606,1.7991,4497.57521038,8029.817916580414
1656842400,2022-07-03 10:00:00,KAVA/USDT,1.7571,1.7622,1.7557,1.7595,1149.01676792,2021.032518678448
1656838800,2022-07-03 09:00:00,KAVA/USDT,1.7594,1.7617,1.7471,1.7558,1697.4417,2974.90864069
1656835200,2022-07-03 08:00:00,KAVA/USDT,1.7745,1.7745,1.7556,1.7556,1248.31488819,2195.795656843155
1656831600,2022-07-03 07:00:00,KAVA/USDT,1.7696,1.8001,1.7692,1.7745,4833.4616227,8585.711940412765
1656828000,2022-07-03 06:00:00,KAVA/USDT,1.7561,1.7719,1.7538,1.768,6759.18798195,11938.391882786855
1656824400,2022-07-03 05:00:00,KAVA/USDT,1.7929,1.808,1.7528,1.7528,2830.03053074,5043.822910654354
1656820800,2022-07-03 04:00:00,KAVA/USDT,1.7856,1.8,1.7518,1.792,1923.87154725,3423.786207931713
1656817200,2022-07-03 03:00:00,KAVA/USDT,1.78,1.7917,1.7727,1.7866,4054.395024,7249.862015447274
1656813600,2022-07-03 02:00:00,KAVA/USDT,1.7646,1.7818,1.7627,1.7818,372.43585079,659.363458491291
1656810000,2022-07-03 01:00:00,KAVA/USDT,1.7863,1.7875,1.7631,1.7657,1245.74039131,2210.041239493025
1656806400,2022-07-03 00:00:00,KAVA/USDT,1.7972,1.8048,1.7835,1.786,2458.56794584,4408.32291600944
1656802800,2022-07-02 23:00:00,KAVA/USDT,1.8121,1.8149,1.7965,1.7965,942.45096803,1702.36998369769
1656799200,2022-07-02 22:00:00,KAVA/USDT,1.8128,1.8179,1.808,1.81,2329.70021852,4227.979408944912
1656795600,2022-07-02 21:00:00,KAVA/USDT,1.7844,1.8142,1.7705,1.8085,13065.07033668,23299.33067139384
1656792000,2022-07-02 20:00:00,KAVA/USDT,1.7932,1.7959,1.7815,1.783,2126.5658,3807.99180912
1656788400,2022-07-02 19:00:00,KAVA/USDT,1.8098,1.827,1.7933,1.7933,2360.72738624,4277.58370335048
1656784800,2022-07-02 18:00:00,KAVA/USDT,1.7948,1.813,1.7851,1.8083,7803.75153825,13986.769787854863
1656781200,2022-07-02 17:00:00,KAVA/USDT,1.7918,1.809,1.785,1.7953,2051.36480586,3678.486398217642
1656777600,2022-07-02 16:00:00,KAVA/USDT,1.7801,1.792,1.778,1.7885,527.6267249,940.149099304649
1656774000,2022-07-02 15:00:00,KAVA/USDT,1.7883,1.7883,1.7728,1.7801,930.68917908,1657.339362940999
1656770400,2022-07-02 14:00:00,KAVA/USDT,1.7837,1.7975,1.7814,1.7871,1244.7352,2232.06854497
1656766800,2022-07-02 13:00:00,KAVA/USDT,1.786,1.7909,1.778,1.7806,746.37945213,1330.781533887181
1656763200,2022-07-02 12:00:00,KAVA/USDT,1.7653,1.7948,1.7647,1.7864,2249.54817233,3997.287681142871
1656759600,2022-07-02 11:00:00,KAVA/USDT,1.7782,1.7805,1.7636,1.7636,7994.89266822,14172.797620794207
1656756000,2022-07-02 10:00:00,KAVA/USDT,1.7951,1.7998,1.7669,1.7763,5937.84460038,10612.841233737518
1656752400,2022-07-02 09:00:00,KAVA/USDT,1.7509,1.7988,1.7404,1.7952,4362.8072,7735.73518194
1656748800,2022-07-02 08:00:00,KAVA/USDT,1.7487,1.7562,1.7465,1.7533,614.2063173,1075.25666668441
1656745200,2022-07-02 07:00:00,KAVA/USDT,1.7622,1.7678,1.7466,1.7475,6069.16485779,10678.373550256041
1656741600,2022-07-02 06:00:00,KAVA/USDT,1.7582,1.7692,1.7543,1.7629,6816.01111328,12001.01398100904
1656738000,2022-07-02 05:00:00,KAVA/USDT,1.7573,1.7653,1.7528,1.7564,1399.69229389,2462.601148338644
1656734400,2022-07-02 04:00:00,KAVA/USDT,1.7373,1.7569,1.7352,1.7567,5651.23068473,9886.819028583623
1656730800,2022-07-02 03:00:00,KAVA/USDT,1.7456,1.7472,1.7305,1.7359,5258.1977,9139.27902886
1656727200,2022-07-02 02:00:00,KAVA/USDT,1.7598,1.7664,1.7384,1.7447,1075.66212461,1884.554618313877
1656723600,2022-07-02 01:00:00,KAVA/USDT,1.7563,1.772,1.755,1.759,1210.4085,2132.84776555
1656720000,2022-07-02 00:00:00,KAVA/USDT,1.7955,1.8034,1.7564,1.7564,2399.93968059,4282.442173231628
1656716400,2022-07-01 23:00:00,KAVA/USDT,1.8025,1.8162,1.7869,1.7899,1360.2815,2460.10922757
1656712800,2022-07-01 22:00:00,KAVA/USDT,1.7995,1.8155,1.792,1.8009,2099.02349737,3782.344119625342
1656709200,2022-07-01 21:00:00,KAVA/USDT,1.8321,1.835,1.7961,1.8009,3951.94172006,7153.76646202004
1656705600,2022-07-01 20:00:00,KAVA/USDT,1.8054,1.8394,1.804,1.832,10657.1205,19535.07638073
1656702000,2022-07-01 19:00:00,KAVA/USDT,1.8007,1.8143,1.7873,1.8048,2410.56222105,4341.234817579963
1656698400,2022-07-01 18:00:00,KAVA/USDT,1.8048,1.8048,1.7925,1.7981,1675.03837456,3010.09355169888
1656694800,2022-07-01 17:00:00,KAVA/USDT,1.7811,1.8248,1.7802,1.8016,4889.17138925,8802.681120513043
1656691200,2022-07-01 16:00:00,KAVA/USDT,1.7719,1.8116,1.7719,1.78,7298.4307,13040.21393208
1656687600,2022-07-01 15:00:00,KAVA/USDT,1.7616,1.777,1.7505,1.771,1226.19570212,2164.5917739171
1656684000,2022-07-01 14:00:00,KAVA/USDT,1.78,1.7884,1.7516,1.7676,2498.73405064,4417.035850165827
1656680400,2022-07-01 13:00:00,KAVA/USDT,1.74,1.7896,1.7392,1.783,4463.61142217,7908.802914618969
1656676800,2022-07-01 12:00:00,KAVA/USDT,1.7463,1.7564,1.7356,1.7425,1938.02977466,3388.004051714728
1656673200,2022-07-01 11:00:00,KAVA/USDT,1.7192,1.7524,1.7185,1.7489,447.9125,779.25458937
1656669600,2022-07-01 10:00:00,KAVA/USDT,1.767,1.7799,1.7159,1.7257,4822.76510776,8415.30060789364
1656666000,2022-07-01 09:00:00,KAVA/USDT,1.7813,1.7973,1.7653,1.7688,2514.5544987,4469.451173980326
1656662400,2022-07-01 08:00:00,KAVA/USDT,1.784,1.8026,1.7643,1.7832,3065.79917067,5466.435433109326
1656658800,2022-07-01 07:00:00,KAVA/USDT,1.7534,1.9515,1.7455,1.7887,25576.07667319,46048.099915559512
1656655200,2022-07-01 06:00:00,KAVA/USDT,1.7477,1.7566,1.7392,1.7536,1042.2673,1821.99125222
1656651600,2022-07-01 05:00:00,KAVA/USDT,1.7493,1.7573,1.7336,1.7474,15855.1448256,27585.08414334024
1656648000,2022-07-01 04:00:00,KAVA/USDT,1.7681,1.7722,1.7418,1.7498,4354.36655214,7653.425006359116
1656644400,2022-07-01 03:00:00,KAVA/USDT,1.8451,1.8474,1.7653,1.7698,1691.04084793,3040.826350395148
1656640800,2022-07-01 02:00:00,KAVA/USDT,1.8417,1.8571,1.8388,1.8444,2274.14859659,4208.55371504818
1656637200,2022-07-01 01:00:00,KAVA/USDT,1.8535,1.8684,1.8293,1.8391,1529.1936,2827.67342977
1656633600,2022-07-01 00:00:00,KAVA/USDT,1.7691,1.8623,1.7532,1.8589,10850.70530623,19649.576080534457
1656630000,2022-06-30 23:00:00,KAVA/USDT,1.7546,1.7745,1.714,1.7714,2300.775,4026.05900307
1656626400,2022-06-30 22:00:00,KAVA/USDT,1.7238,1.7656,1.7238,1.7535,2270.3719,3969.92339109
1656622800,2022-06-30 21:00:00,KAVA/USDT,1.7276,1.7399,1.7228,1.7228,768.75645619,1333.867506947838
1656619200,2022-06-30 20:00:00,KAVA/USDT,1.7425,1.7518,1.71,1.7272,4896.95408863,8478.296950443849
1656615600,2022-06-30 19:00:00,KAVA/USDT,1.7247,1.7516,1.7202,1.7392,3020.49241921,5243.330279953874
1656612000,2022-06-30 18:00:00,KAVA/USDT,1.7465,1.7465,1.7124,1.7246,963.00203367,1668.711321604937
1656608400,2022-06-30 17:00:00,KAVA/USDT,1.7349,1.7538,1.7294,1.7456,1291.96703862,2251.057446915978
1656604800,2022-06-30 16:00:00,KAVA/USDT,1.7373,1.7549,1.7212,1.7358,917.42490769,1590.336613271243
1656601200,2022-06-30 15:00:00,KAVA/USDT,1.7038,1.752,1.7038,1.7376,5581.45209757,9668.803849018532
1656597600,2022-06-30 14:00:00,KAVA/USDT,1.6764,1.7113,1.6764,1.707,4145.26322421,7050.288531233061
1656594000,2022-06-30 13:00:00,KAVA/USDT,1.722,1.7231,1.668,1.6763,5724.99827486,9762.54463034078
1656590400,2022-06-30 12:00:00,KAVA/USDT,1.6901,1.7285,1.6875,1.7238,5050.95855383,8628.08816354618
1656586800,2022-06-30 11:00:00,KAVA/USDT,1.6842,1.7,1.6767,1.6932,12657.00649503,21279.41293467342
1656583200,2022-06-30 10:00:00,KAVA/USDT,1.6833,1.688,1.6662,1.6837,1274.05299204,2142.462493203009
1656579600,2022-06-30 09:00:00,KAVA/USDT,1.6649,1.695,1.6481,1.684,5698.69164293,9458.006378069159
1656576000,2022-06-30 08:00:00,KAVA/USDT,1.6948,1.6957,1.66,1.6676,3189.28374599,5342.036902428209
1656572400,2022-06-30 07:00:00,KAVA/USDT,1.6974,1.7186,1.6926,1.6956,5552.6841,9444.31265737
1656568800,2022-06-30 06:00:00,KAVA/USDT,1.7733,1.7766,1.69,1.6902,7110.29222285,12374.160054883035
1656565200,2022-06-30 05:00:00,KAVA/USDT,1.7884,1.7902,1.763,1.7713,3288.38130609,5837.800725978501
1656561600,2022-06-30 04:00:00,KAVA/USDT,1.8106,1.8173,1.7802,1.7872,2628.4754,4727.52361038
1656558000,2022-06-30 03:00:00,KAVA/USDT,1.8079,1.8104,1.792,1.8104,2833.9964,5094.11932222
1656554400,2022-06-30 02:00:00,KAVA/USDT,1.7841,1.8161,1.7834,1.8093,1314.49649369,2369.790460793521
1656550800,2022-06-30 01:00:00,KAVA/USDT,1.8189,1.8352,1.7768,1.7823,5098.4342143,9150.647943573126
1656547200,2022-06-30 00:00:00,KAVA/USDT,1.889,1.8928,1.8189,1.8189,5883.70076498,10875.913960282476
1656543600,2022-06-29 23:00:00,KAVA/USDT,1.9027,1.9027,1.866,1.888,1868.56907581,3501.340940603196
1656540000,2022-06-29 22:00:00,KAVA/USDT,1.907,1.9127,1.8841,1.9065,12211.61693105,23115.852710543685
1656536400,2022-06-29 21:00:00,KAVA/USDT,1.8849,1.9196,1.8823,1.9108,6760.65274916,12896.319979011858
1656532800,2022-06-29 20:00:00,KAVA/USDT,1.8715,1.8948,1.866,1.8862,8630.79717595,16282.51546866305
1656529200,2022-06-29 19:00:00,KAVA/USDT,1.8432,1.8766,1.8348,1.8713,2406.915301,4446.5059745229
1656525600,2022-06-29 18:00:00,KAVA/USDT,1.8691,1.8873,1.8432,1.8432,12800.9511032,23966.793262399492
1656522000,2022-06-29 17:00:00,KAVA/USDT,1.8659,1.8689,1.8451,1.8676,2238.10179169,4155.457550752118
1656518400,2022-06-29 16:00:00,KAVA/USDT,1.8975,1.9184,1.8572,1.8661,10053.83498225,18830.2447534852
1656514800,2022-06-29 15:00:00,KAVA/USDT,1.8863,1.919,1.8575,1.896,3941.45392444,7430.219194292962
1656511200,2022-06-29 14:00:00,KAVA/USDT,1.88,1.9049,1.8704,1.8868,5972.57318783,11266.888898741137
1656507600,2022-06-29 13:00:00,KAVA/USDT,1.8704,1.8912,1.8483,1.8838,3120.63486181,5819.243155854692
1656504000,2022-06-29 12:00:00,KAVA/USDT,1.924,1.9289,1.8614,1.8614,5692.55905087,10815.980877126119
1656500400,2022-06-29 11:00:00,KAVA/USDT,1.92,1.9284,1.8793,1.9223,12795.56942861,24380.396214975795
1656496800,2022-06-29 10:00:00,KAVA/USDT,1.944,1.9776,1.9193,1.9276,9725.82665175,18937.375702216037
1656493200,2022-06-29 09:00:00,KAVA/USDT,1.9064,1.944,1.8995,1.944,5313.63377041,10241.314160872641
1656489600,2022-06-29 08:00:00,KAVA/USDT,1.896,1.9138,1.889,1.9008,1242.43801196,2360.283526924813
1656486000,2022-06-29 07:00:00,KAVA/USDT,1.8732,1.904,1.859,1.9018,4544.23973896,8553.068010601335
1656482400,2022-06-29 06:00:00,KAVA/USDT,1.923,1.9279,1.8643,1.8778,8457.54738367,16067.749580006562
1656478800,2022-06-29 05:00:00,KAVA/USDT,1.9384,1.9567,1.9135,1.9276,3934.43012173,7602.901941428014
1656475200,2022-06-29 04:00:00,KAVA/USDT,1.9375,1.9524,1.936,1.9382,2426.30134287,4715.600077065512
1656471600,2022-06-29 03:00:00,KAVA/USDT,1.9655,1.9709,1.9341,1.9391,1790.39267558,3489.883879321342
1656468000,2022-06-29 02:00:00,KAVA/USDT,1.9715,1.9775,1.9545,1.9632,2722.3961,5340.59400398
1656464400,2022-06-29 01:00:00,KAVA/USDT,1.9719,1.9994,1.9691,1.9724,2466.0937,4889.39963443
1656460800,2022-06-29 00:00:00,KAVA/USDT,1.9863,2.0082,1.9633,1.9669,11975.1607,23718.14694936
1656457200,2022-06-28 23:00:00,KAVA/USDT,1.9941,2.0156,1.9852,1.9903,1479.06925962,2955.163798951904
1656453600,2022-06-28 22:00:00,KAVA/USDT,2.0431,2.0552,1.9893,1.9943,10832.18147828,22017.407408284502
1656450000,2022-06-28 21:00:00,KAVA/USDT,2.011,2.0426,1.9932,2.0426,6066.86853069,12223.561129108626
1656446400,2022-06-28 20:00:00,KAVA/USDT,2.0115,2.0255,2.0026,2.011,6753.58067233,13618.826257125963
1656442800,2022-06-28 19:00:00,KAVA/USDT,1.9951,2.0315,1.99,2.0108,12018.61127635,24217.321419286797
1656439200,2022-06-28 18:00:00,KAVA/USDT,1.971,1.9996,1.9467,1.9966,5620.60296487,11077.071153783158
1656435600,2022-06-28 17:00:00,KAVA/USDT,1.976,1.9887,1.967,1.9724,4832.88454794,9531.874126563916
1656432000,2022-06-28 16:00:00,KAVA/USDT,1.9729,1.9935,1.9563,1.9703,10092.90155848,19969.839943093265
1656428400,2022-06-28 15:00:00,KAVA/USDT,2.0172,2.018,1.9729,1.9729,3982.31557659,7930.101052590842
1656424800,2022-06-28 14:00:00,KAVA/USDT,2.0474,2.0503,2.0071,2.0161,4663.95464257,9488.788798080179
1656421200,2022-06-28 13:00:00,KAVA/USDT,2.0453,2.06,2.0264,2.0406,10043.88002305,20515.143072893942
