https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume RUB,tradecount
1643565600000,2022-01-30 18:00:00,ETH/RUB,205469.90000000,205995.10000000,203631.10000000,203802.20000000,13.50440000,2769089.52004000,128
1643562000000,2022-01-30 17:00:00,ETH/RUB,203549.90000000,205534.10000000,202844.40000000,205263.30000000,8.20150000,1677054.58116000,96
1643558400000,2022-01-30 16:00:00,ETH/RUB,205270.80000000,205752.60000000,203471.70000000,203588.80000000,21.79950000,4453469.34776000,126
1643554800000,2022-01-30 15:00:00,ETH/RUB,204183.30000000,205575.00000000,203560.90000000,205035.20000000,23.40460000,4796703.87394000,139
1643551200000,2022-01-30 14:00:00,ETH/RUB,204617.80000000,205266.60000000,202832.10000000,204098.30000000,48.36770000,9857461.61970000,206
1643547600000,2022-01-30 13:00:00,ETH/RUB,205049.00000000,205749.80000000,204507.10000000,204727.20000000,22.58670000,4630066.42732000,161
1643544000000,2022-01-30 12:00:00,ETH/RUB,206051.90000000,206856.00000000,204499.40000000,204876.00000000,31.19100000,6422583.01511000,183
1643540400000,2022-01-30 11:00:00,ETH/RUB,205640.50000000,206800.00000000,204751.50000000,205983.30000000,23.93100000,4926583.06132000,159
1643536800000,2022-01-30 10:00:00,ETH/RUB,204315.80000000,205897.90000000,204035.00000000,205894.60000000,25.14880000,5164518.61822000,194
1643533200000,2022-01-30 09:00:00,ETH/RUB,204187.70000000,204993.90000000,203576.90000000,204593.70000000,22.44020000,4590281.98670000,167
1643529600000,2022-01-30 08:00:00,ETH/RUB,205000.00000000,205389.90000000,203699.00000000,204285.80000000,10.57210000,2163247.18710000,127
1643526000000,2022-01-30 07:00:00,ETH/RUB,204754.40000000,206018.20000000,204151.50000000,204738.90000000,28.92930000,5931866.58127000,151
1643522400000,2022-01-30 06:00:00,ETH/RUB,203800.70000000,204947.70000000,203140.30000000,204716.10000000,36.49720000,7454483.22867000,174
1643518800000,2022-01-30 05:00:00,ETH/RUB,202982.60000000,204651.00000000,202589.40000000,204031.70000000,16.90370000,3445477.45054000,152
1643515200000,2022-01-30 04:00:00,ETH/RUB,201393.90000000,202992.40000000,201036.10000000,202742.20000000,4.75340000,960714.64908000,74
1643511600000,2022-01-30 03:00:00,ETH/RUB,202016.40000000,202581.30000000,201257.00000000,201389.50000000,5.97950000,1207491.91083000,87
1643508000000,2022-01-30 02:00:00,ETH/RUB,201839.90000000,202404.60000000,201207.70000000,201897.10000000,4.51520000,910131.56867000,48
1643504400000,2022-01-30 01:00:00,ETH/RUB,201179.20000000,202333.10000000,201161.60000000,201811.30000000,6.30690000,1271278.15532000,55
1643500800000,2022-01-30 00:00:00,ETH/RUB,203396.50000000,204791.90000000,200749.30000000,201079.10000000,31.64830000,6411312.83992000,161
1643497200000,2022-01-29 23:00:00,ETH/RUB,203467.20000000,203850.00000000,202269.90000000,203770.00000000,12.20490000,2476165.57707000,66
1643493600000,2022-01-29 22:00:00,ETH/RUB,204985.50000000,204985.50000000,203039.80000000,203470.40000000,6.23370000,1270644.54193000,66
1643490000000,2022-01-29 21:00:00,ETH/RUB,204100.00000000,206584.60000000,204000.00000000,205279.30000000,32.07030000,6589559.37311000,196
1643486400000,2022-01-29 20:00:00,ETH/RUB,203007.40000000,206600.00000000,202454.70000000,204082.40000000,44.99340000,9218567.36829000,324
1643482800000,2022-01-29 19:00:00,ETH/RUB,203414.20000000,204200.00000000,202907.80000000,203203.40000000,14.77010000,3005939.41947000,121
1643479200000,2022-01-29 18:00:00,ETH/RUB,201162.40000000,204000.80000000,200923.60000000,203567.40000000,22.56100000,4572468.41449000,188
1643475600000,2022-01-29 17:00:00,ETH/RUB,200952.60000000,202203.30000000,200550.30000000,201162.40000000,14.82500000,2989032.46037000,145
1643472000000,2022-01-29 16:00:00,ETH/RUB,199242.90000000,200785.20000000,198359.60000000,200766.40000000,12.81760000,2559685.77673000,111
1643468400000,2022-01-29 15:00:00,ETH/RUB,199000.00000000,200050.00000000,198053.80000000,199119.10000000,31.88800000,6344508.26054000,182
1643464800000,2022-01-29 14:00:00,ETH/RUB,203913.10000000,204074.50000000,198600.00000000,199417.40000000,45.48620000,9193180.96214000,277
1643461200000,2022-01-29 13:00:00,ETH/RUB,201098.40000000,204000.00000000,200294.00000000,204000.00000000,21.56360000,4372055.96478000,241
1643457600000,2022-01-29 12:00:00,ETH/RUB,199900.00000000,202421.60000000,198601.70000000,200935.00000000,19.44440000,3903780.55251000,193
1643454000000,2022-01-29 11:00:00,ETH/RUB,199383.90000000,199888.10000000,198738.80000000,199888.10000000,11.81280000,2355591.47686000,137
1643450400000,2022-01-29 10:00:00,ETH/RUB,199053.40000000,199956.80000000,198678.90000000,199383.90000000,10.57760000,2107718.07974000,119
1643446800000,2022-01-29 09:00:00,ETH/RUB,199643.20000000,199836.30000000,198158.50000000,199260.40000000,14.87570000,2955076.25975000,148
1643443200000,2022-01-29 08:00:00,ETH/RUB,200466.50000000,201036.60000000,199385.00000000,199643.20000000,18.49930000,3704925.88235000,153
1643439600000,2022-01-29 07:00:00,ETH/RUB,198477.30000000,200350.00000000,198053.80000000,200350.00000000,29.03460000,5798044.23289000,231
1643436000000,2022-01-29 06:00:00,ETH/RUB,197856.60000000,199024.20000000,197492.20000000,198454.40000000,29.86230000,5917615.60437000,242
1643432400000,2022-01-29 05:00:00,ETH/RUB,198200.30000000,198510.30000000,197033.80000000,197681.40000000,16.34460000,3233432.62515000,177
1643428800000,2022-01-29 04:00:00,ETH/RUB,198816.90000000,199344.40000000,198142.20000000,198148.80000000,11.69090000,2323334.22892000,103
1643425200000,2022-01-29 03:00:00,ETH/RUB,197641.70000000,198691.30000000,197051.70000000,198572.00000000,7.68950000,1522444.16099000,96
1643421600000,2022-01-29 02:00:00,ETH/RUB,197772.40000000,198631.20000000,196975.90000000,197547.60000000,9.41400000,1861380.51346000,70
1643418000000,2022-01-29 01:00:00,ETH/RUB,199735.50000000,200500.00000000,197556.50000000,197612.80000000,16.66300000,3306510.27032000,98
1643414400000,2022-01-29 00:00:00,ETH/RUB,198640.10000000,201712.60000000,198640.10000000,199950.50000000,29.64780000,5937752.44849000,177
1643410800000,2022-01-28 23:00:00,ETH/RUB,197418.70000000,199780.00000000,196872.80000000,198827.10000000,22.95640000,4551188.90294000,112
1643407200000,2022-01-28 22:00:00,ETH/RUB,198668.00000000,199371.80000000,196975.90000000,196975.90000000,11.08230000,2202472.71853000,105
1643403600000,2022-01-28 21:00:00,ETH/RUB,196377.40000000,199563.10000000,195848.00000000,198315.20000000,35.82700000,7094805.37189000,237
1643400000000,2022-01-28 20:00:00,ETH/RUB,192281.70000000,196746.80000000,192069.50000000,196358.00000000,47.13820000,9149287.79407000,268
1643396400000,2022-01-28 19:00:00,ETH/RUB,193224.00000000,193224.00000000,189617.80000000,192360.20000000,50.53520000,9684476.63410000,211
1643392800000,2022-01-28 18:00:00,ETH/RUB,191774.20000000,194022.50000000,191691.60000000,193014.00000000,39.73280000,7663599.14236000,220
1643389200000,2022-01-28 17:00:00,ETH/RUB,193003.70000000,194194.30000000,191137.20000000,191495.50000000,40.88210000,7871745.50595000,244
1643385600000,2022-01-28 16:00:00,ETH/RUB,191201.20000000,194301.70000000,190375.00000000,192732.40000000,57.18970000,11018423.39095000,347
1643382000000,2022-01-28 15:00:00,ETH/RUB,186635.00000000,191312.10000000,186508.70000000,190965.00000000,99.07170000,18791301.67013000,427
1643378400000,2022-01-28 14:00:00,ETH/RUB,188861.30000000,189600.00000000,185611.80000000,186873.90000000,50.59350000,9467987.47811000,248
1643374800000,2022-01-28 13:00:00,ETH/RUB,184874.10000000,189599.60000000,184488.40000000,188937.50000000,73.38920000,13756270.92730000,366
1643371200000,2022-01-28 12:00:00,ETH/RUB,187014.10000000,187606.50000000,183876.60000000,184703.10000000,70.91520000,13188165.91567000,323
1643367600000,2022-01-28 11:00:00,ETH/RUB,187687.30000000,188205.50000000,185557.40000000,187014.10000000,30.65230000,5717630.66667000,166
1643364000000,2022-01-28 10:00:00,ETH/RUB,186691.60000000,188527.00000000,185719.80000000,187500.00000000,42.97800000,8051598.92567000,207
1643360400000,2022-01-28 09:00:00,ETH/RUB,188116.10000000,189350.00000000,186054.60000000,187235.40000000,58.57840000,10996908.98691000,233
1643356800000,2022-01-28 08:00:00,ETH/RUB,186464.00000000,187959.80000000,185120.50000000,187834.60000000,54.12790000,10103850.00160000,239
1643353200000,2022-01-28 07:00:00,ETH/RUB,188806.40000000,190065.30000000,186412.90000000,186555.90000000,49.14450000,9264087.89132000,222
1643349600000,2022-01-28 06:00:00,ETH/RUB,191181.60000000,192700.00000000,188711.10000000,188711.10000000,38.13200000,7307576.97732000,206
1643346000000,2022-01-28 05:00:00,ETH/RUB,190116.60000000,191384.90000000,189542.30000000,190807.60000000,20.50740000,3911927.88239000,131
1643342400000,2022-01-28 04:00:00,ETH/RUB,191262.30000000,192120.00000000,189226.00000000,190261.20000000,28.88270000,5498277.20612000,151
1643338800000,2022-01-28 03:00:00,ETH/RUB,187500.00000000,191657.40000000,187500.00000000,191042.00000000,38.15900000,7267353.66311000,167
1643335200000,2022-01-28 02:00:00,ETH/RUB,187477.60000000,187805.20000000,184861.10000000,187727.90000000,24.02550000,4479881.54366000,133
1643331600000,2022-01-28 01:00:00,ETH/RUB,190044.70000000,190704.70000000,186445.10000000,187496.70000000,34.27650000,6423963.38332000,141
1643328000000,2022-01-28 00:00:00,ETH/RUB,190083.10000000,191416.30000000,188753.10000000,190180.90000000,42.69010000,8115133.28992000,162
1643324400000,2022-01-27 23:00:00,ETH/RUB,186963.90000000,190513.20000000,186664.20000000,190103.40000000,110.00990000,20774516.63095000,321
1643320800000,2022-01-27 22:00:00,ETH/RUB,183877.30000000,187685.40000000,182433.30000000,186634.30000000,45.71020000,8463369.24558000,171
1643317200000,2022-01-27 21:00:00,ETH/RUB,183000.00000000,185386.80000000,181400.00000000,184763.40000000,40.85010000,7477812.39776000,231
1643313600000,2022-01-27 20:00:00,ETH/RUB,187899.20000000,188554.90000000,183098.00000000,183525.60000000,56.94220000,10585550.71627000,239
1643310000000,2022-01-27 19:00:00,ETH/RUB,190599.00000000,191390.20000000,186693.80000000,187200.00000000,54.67210000,10313208.38261000,210
1643306400000,2022-01-27 18:00:00,ETH/RUB,191265.30000000,191277.70000000,188793.00000000,190424.90000000,49.39860000,9395867.73599000,181
1643302800000,2022-01-27 17:00:00,ETH/RUB,193087.60000000,194173.50000000,190651.90000000,191242.80000000,42.67180000,8206729.05098000,223
1643299200000,2022-01-27 16:00:00,ETH/RUB,193623.30000000,194301.70000000,191274.50000000,193248.20000000,48.01680000,9263428.89671000,219
1643295600000,2022-01-27 15:00:00,ETH/RUB,194433.10000000,196300.00000000,192018.10000000,193683.10000000,109.04490000,21197605.66559000,325
1643292000000,2022-01-27 14:00:00,ETH/RUB,193700.00000000,196526.70000000,192768.90000000,194701.40000000,80.65480000,15737796.66355000,309
1643288400000,2022-01-27 13:00:00,ETH/RUB,192682.80000000,194557.00000000,191937.70000000,194143.00000000,45.59910000,8819273.73496000,221
1643284800000,2022-01-27 12:00:00,ETH/RUB,193646.20000000,194710.30000000,192595.80000000,193132.00000000,41.55600000,8039927.36906000,172
1643281200000,2022-01-27 11:00:00,ETH/RUB,191053.30000000,193724.40000000,190572.40000000,193358.70000000,37.75260000,7256871.86270000,185
1643277600000,2022-01-27 10:00:00,ETH/RUB,192616.80000000,193600.20000000,190241.50000000,190430.70000000,50.25050000,9617883.86712000,225
1643274000000,2022-01-27 09:00:00,ETH/RUB,192080.30000000,193544.60000000,191200.70000000,192803.90000000,26.27470000,5059707.55512000,157
1643270400000,2022-01-27 08:00:00,ETH/RUB,190716.50000000,192500.70000000,188122.80000000,192293.00000000,48.65640000,9277645.16994000,303
1643266800000,2022-01-27 07:00:00,ETH/RUB,191833.00000000,192758.80000000,190372.70000000,191266.30000000,15.50090000,2972405.00339000,121
1643263200000,2022-01-27 06:00:00,ETH/RUB,190507.90000000,192072.70000000,189579.60000000,191922.30000000,12.72210000,2424299.05163000,111
1643259600000,2022-01-27 05:00:00,ETH/RUB,190831.80000000,192129.30000000,189804.10000000,190720.70000000,23.37160000,4467244.71197000,160
1643256000000,2022-01-27 04:00:00,ETH/RUB,188462.20000000,191031.10000000,188039.80000000,190669.00000000,35.23700000,6674698.82904000,195
1643252400000,2022-01-27 03:00:00,ETH/RUB,190071.80000000,191344.70000000,187490.10000000,188349.90000000,26.82360000,5083672.15099000,165
1643248800000,2022-01-27 02:00:00,ETH/RUB,189538.70000000,190456.00000000,187543.30000000,189900.40000000,37.26970000,7052611.05003000,155
1643245200000,2022-01-27 01:00:00,ETH/RUB,196781.10000000,196781.10000000,189600.00000000,190264.40000000,45.59170000,8775590.31583000,193
1643241600000,2022-01-27 00:00:00,ETH/RUB,195499.10000000,198242.70000000,194674.50000000,197208.40000000,22.45670000,4421944.92219000,106
1643238000000,2022-01-26 23:00:00,ETH/RUB,193204.20000000,196648.80000000,193204.20000000,195644.80000000,68.24220000,13333741.79051000,251
1643234400000,2022-01-26 22:00:00,ETH/RUB,192000.00000000,193724.00000000,191220.70000000,193334.00000000,70.45790000,13606568.66330000,233
1643230800000,2022-01-26 21:00:00,ETH/RUB,200789.20000000,201708.50000000,192500.00000000,192500.00000000,90.33600000,17795473.84957000,322
1643227200000,2022-01-26 20:00:00,ETH/RUB,205006.80000000,205006.80000000,197458.10000000,201175.40000000,163.71220000,32851605.08877000,668
1643223600000,2022-01-26 19:00:00,ETH/RUB,207318.30000000,216000.00000000,204556.50000000,204932.20000000,603.41070000,126338952.14511000,2180
1643220000000,2022-01-26 18:00:00,ETH/RUB,207626.70000000,208692.90000000,203820.80000000,207301.20000000,46.60130000,9598386.28453000,304
1643216400000,2022-01-26 17:00:00,ETH/RUB,209284.90000000,211182.00000000,207715.20000000,208066.00000000,49.90540000,10441866.98204000,283
1643212800000,2022-01-26 16:00:00,ETH/RUB,208150.00000000,209637.20000000,207478.70000000,209413.70000000,21.20670000,4426325.95834000,233
1643209200000,2022-01-26 15:00:00,ETH/RUB,210314.00000000,211191.90000000,206595.00000000,208214.80000000,50.72610000,10575647.43543000,337
1643205600000,2022-01-26 14:00:00,ETH/RUB,207917.60000000,211754.00000000,207729.90000000,210271.70000000,113.85390000,23888760.94480000,571
1643202000000,2022-01-26 13:00:00,ETH/RUB,201141.30000000,209053.00000000,200169.30000000,208258.20000000,96.91360000,19931842.01210000,462
1643198400000,2022-01-26 12:00:00,ETH/RUB,201836.10000000,202092.90000000,200825.70000000,201265.20000000,19.76770000,3981682.16063000,185
1643194800000,2022-01-26 11:00:00,ETH/RUB,200397.60000000,202000.00000000,199377.20000000,201867.90000000,31.13820000,6242063.23406000,235
1643191200000,2022-01-26 10:00:00,ETH/RUB,197000.10000000,201126.80000000,196091.50000000,200397.60000000,44.10700000,8781670.69140000,290
1643187600000,2022-01-26 09:00:00,ETH/RUB,196646.40000000,199231.60000000,196646.40000000,197000.00000000,46.41340000,9176846.38608000,300
1643184000000,2022-01-26 08:00:00,ETH/RUB,194739.00000000,196911.70000000,194739.00000000,196646.40000000,22.92710000,4494638.22194000,163
1643180400000,2022-01-26 07:00:00,ETH/RUB,193419.00000000,195118.30000000,193018.40000000,195118.30000000,16.72760000,3254430.77872000,156
1643176800000,2022-01-26 06:00:00,ETH/RUB,195282.70000000,195972.60000000,193148.20000000,193276.30000000,26.54690000,5172337.26163000,165
1643173200000,2022-01-26 05:00:00,ETH/RUB,196917.60000000,197037.00000000,195120.90000000,195320.20000000,9.72500000,1906525.49896000,117
1643169600000,2022-01-26 04:00:00,ETH/RUB,195631.90000000,197037.00000000,194395.30000000,196872.80000000,16.24070000,3178991.09400000,130
1643166000000,2022-01-26 03:00:00,ETH/RUB,193007.60000000,196214.20000000,192856.90000000,195614.50000000,20.76650000,4048564.59713000,157
1643162400000,2022-01-26 02:00:00,ETH/RUB,192949.60000000,194854.90000000,192949.60000000,193007.60000000,15.08750000,2922856.68827000,93
1643158800000,2022-01-26 01:00:00,ETH/RUB,191466.10000000,193330.50000000,191466.10000000,193228.80000000,8.17280000,1570857.37511000,64
1643155200000,2022-01-26 00:00:00,ETH/RUB,193752.00000000,194171.60000000,191000.00000000,191316.40000000,55.61960000,10675524.55896000,154
1643151600000,2022-01-25 23:00:00,ETH/RUB,191433.30000000,195026.10000000,191433.30000000,193925.40000000,32.93030000,6379733.93814000,147
1643148000000,2022-01-25 22:00:00,ETH/RUB,190673.90000000,192118.00000000,190116.20000000,192118.00000000,7.69020000,1469230.31791000,66
1643144400000,2022-01-25 21:00:00,ETH/RUB,192164.30000000,192292.30000000,189847.70000000,190845.30000000,32.20080000,6147295.21127000,161
1643140800000,2022-01-25 20:00:00,ETH/RUB,194287.80000000,194394.50000000,191735.90000000,192372.60000000,27.04590000,5225363.61730000,201
1643137200000,2022-01-25 19:00:00,ETH/RUB,196790.00000000,197497.50000000,194726.00000000,194726.00000000,27.97160000,5488672.67250000,202
1643133600000,2022-01-25 18:00:00,ETH/RUB,196332.80000000,198140.00000000,195351.00000000,197151.20000000,65.53520000,12888261.85748000,320
1643130000000,2022-01-25 17:00:00,ETH/RUB,192965.50000000,197518.40000000,192754.50000000,196207.00000000,51.85470000,10110066.97883000,308
1643126400000,2022-01-25 16:00:00,ETH/RUB,191902.80000000,194521.10000000,191215.40000000,192865.80000000,35.22560000,6816093.32355000,254
1643122800000,2022-01-25 15:00:00,ETH/RUB,189444.80000000,193120.30000000,187473.40000000,191469.80000000,79.23740000,15120474.65727000,379
1643119200000,2022-01-25 14:00:00,ETH/RUB,192219.10000000,195567.60000000,189338.00000000,189444.80000000,94.82950000,18265232.25413000,486
1643115600000,2022-01-25 13:00:00,ETH/RUB,192928.50000000,192928.50000000,190000.00000000,192333.60000000,39.72780000,7604435.78152000,269
1643112000000,2022-01-25 12:00:00,ETH/RUB,191320.50000000,194683.10000000,189793.50000000,192418.10000000,68.54880000,13156255.75654000,324
1643108400000,2022-01-25 11:00:00,ETH/RUB,190996.90000000,192234.10000000,190000.00000000,191320.50000000,21.16260000,4043492.76459000,188
1643104800000,2022-01-25 10:00:00,ETH/RUB,191000.00000000,193392.30000000,190487.90000000,191549.70000000,34.91900000,6696594.82092000,314
1643101200000,2022-01-25 09:00:00,ETH/RUB,188382.20000000,191779.40000000,187791.60000000,191779.40000000,19.78320000,3766203.86645000,197
1643097600000,2022-01-25 08:00:00,ETH/RUB,187442.00000000,190240.00000000,187442.00000000,188388.40000000,48.89800000,9229687.64759000,250
1643094000000,2022-01-25 07:00:00,ETH/RUB,185438.50000000,187692.30000000,184318.80000000,187485.30000000,26.08800000,4853640.56764000,196
1643090400000,2022-01-25 06:00:00,ETH/RUB,188501.80000000,188926.70000000,185501.90000000,185501.90000000,32.97740000,6168649.07595000,227
1643086800000,2022-01-25 05:00:00,ETH/RUB,187624.00000000,188857.90000000,187214.70000000,188851.40000000,8.91330000,1674708.50056000,127
1643083200000,2022-01-25 04:00:00,ETH/RUB,190320.00000000,190596.40000000,187185.60000000,187741.00000000,13.47740000,2543468.78569000,120
1643079600000,2022-01-25 03:00:00,ETH/RUB,189400.90000000,190760.90000000,188713.20000000,190189.80000000,10.84730000,2059841.49966000,123
1643076000000,2022-01-25 02:00:00,ETH/RUB,187708.10000000,189908.00000000,187350.50000000,189588.00000000,38.69170000,7281927.84989000,243
1643072400000,2022-01-25 01:00:00,ETH/RUB,187852.60000000,188555.10000000,186700.00000000,188001.00000000,15.01220000,2816907.70714000,80
1643068800000,2022-01-25 00:00:00,ETH/RUB,192057.70000000,192057.70000000,187566.40000000,187600.00000000,51.47640000,9817333.19531000,178
1643065200000,2022-01-24 23:00:00,ETH/RUB,190194.60000000,192754.10000000,190122.60000000,192057.70000000,24.39620000,4671032.98580000,124
1643061600000,2022-01-24 22:00:00,ETH/RUB,192155.30000000,193653.60000000,189844.00000000,190194.60000000,24.25700000,4630353.86134000,121
1643058000000,2022-01-24 21:00:00,ETH/RUB,193917.50000000,195000.00000000,192363.10000000,192363.10000000,34.39330000,6648521.37871000,227
1643054400000,2022-01-24 20:00:00,ETH/RUB,188002.20000000,195690.60000000,187350.50000000,194248.50000000,143.98460000,27579338.81666000,575
1643050800000,2022-01-24 19:00:00,ETH/RUB,188587.00000000,189419.10000000,184895.10000000,188506.50000000,107.67530000,20155166.29562000,445
1643047200000,2022-01-24 18:00:00,ETH/RUB,185725.60000000,190176.40000000,184078.10000000,188694.30000000,213.55100000,40133544.49325000,777
1643043600000,2022-01-24 17:00:00,ETH/RUB,179325.60000000,186937.80000000,175807.20000000,185626.80000000,258.62730000,47037280.08244000,890
1643040000000,2022-01-24 16:00:00,ETH/RUB,180404.40000000,183423.80000000,176529.00000000,179030.10000000,189.22310000,34096794.09913000,661
1643036400000,2022-01-24 15:00:00,ETH/RUB,174566.70000000,181220.00000000,171649.80000000,180431.50000000,273.53280000,48367310.21373000,994
1643032800000,2022-01-24 14:00:00,ETH/RUB,172328.40000000,179362.00000000,170041.70000000,174597.70000000,416.27440000,72716691.06354000,1353
1643029200000,2022-01-24 13:00:00,ETH/RUB,173353.20000000,176425.80000000,171945.10000000,172587.80000000,388.81390000,67713097.70779000,1216
1643025600000,2022-01-24 12:00:00,ETH/RUB,177300.00000000,177746.10000000,171907.60000000,173234.50000000,206.83060000,36065635.21368000,745
1643022000000,2022-01-24 11:00:00,ETH/RUB,174643.40000000,180090.40000000,173780.70000000,176894.30000000,208.58250000,36986421.01723000,797
1643018400000,2022-01-24 10:00:00,ETH/RUB,183124.20000000,183607.10000000,174169.70000000,174479.50000000,281.40661000,50001005.37242000,1139
1643014800000,2022-01-24 09:00:00,ETH/RUB,185871.60000000,186487.00000000,181900.00000000,183097.30000000,210.74910000,38744478.64887000,773
1643011200000,2022-01-24 08:00:00,ETH/RUB,184954.70000000,189866.90000000,184077.20000000,185682.70000000,75.29820000,14022351.91246000,369
1643007600000,2022-01-24 07:00:00,ETH/RUB,187970.80000000,187970.80000000,184427.60000000,184708.50000000,40.92910000,7626744.18710000,259
1643004000000,2022-01-24 06:00:00,ETH/RUB,188994.30000000,189828.70000000,188015.10000000,188201.10000000,16.47030000,3115492.59659000,151
1643000400000,2022-01-24 05:00:00,ETH/RUB,188195.20000000,189224.60000000,187145.20000000,188873.60000000,33.72090000,6332237.96864000,194
1642996800000,2022-01-24 04:00:00,ETH/RUB,190636.90000000,191000.00000000,187735.90000000,188199.20000000,15.08900000,2854694.07514000,133
1642993200000,2022-01-24 03:00:00,ETH/RUB,188777.70000000,190527.70000000,188625.40000000,190527.70000000,10.59850000,2012950.85393000,91
1642989600000,2022-01-24 02:00:00,ETH/RUB,190644.90000000,190852.10000000,188578.00000000,188578.00000000,16.55530000,3144870.51087000,94
1642986000000,2022-01-24 01:00:00,ETH/RUB,193249.40000000,193919.00000000,190173.10000000,190173.10000000,12.93950000,2480814.84045000,79
1642982400000,2022-01-24 00:00:00,ETH/RUB,195987.00000000,196004.10000000,192419.40000000,193109.90000000,18.56230000,3599515.89271000,82
1642978800000,2022-01-23 23:00:00,ETH/RUB,190222.40000000,197266.00000000,189220.80000000,196745.60000000,160.70730000,31365421.78949000,544
1642975200000,2022-01-23 22:00:00,ETH/RUB,188161.40000000,190084.90000000,187768.30000000,189762.70000000,68.33040000,12900495.66239000,156
1642971600000,2022-01-23 21:00:00,ETH/RUB,188531.30000000,189203.00000000,186717.00000000,188173.30000000,8.26240000,1553983.56610000,78
1642968000000,2022-01-23 20:00:00,ETH/RUB,185505.00000000,188704.90000000,184685.80000000,188340.90000000,69.17720000,12936602.94182000,271
1642964400000,2022-01-23 19:00:00,ETH/RUB,188010.70000000,188969.00000000,185000.10000000,185615.70000000,61.19820000,11399791.97432000,279
1642960800000,2022-01-23 18:00:00,ETH/RUB,190000.00000000,190471.40000000,187526.80000000,188010.70000000,27.44580000,5181400.23107000,176
1642957200000,2022-01-23 17:00:00,ETH/RUB,188771.90000000,190496.50000000,188771.90000000,190056.70000000,13.82030000,2622521.44304000,130
1642953600000,2022-01-23 16:00:00,ETH/RUB,189256.60000000,191083.70000000,188135.00000000,188499.20000000,48.81290000,9236953.78202000,282
1642950000000,2022-01-23 15:00:00,ETH/RUB,189496.70000000,190124.70000000,188254.30000000,189543.90000000,25.44270000,4813105.10410000,185
1642946400000,2022-01-23 14:00:00,ETH/RUB,195288.20000000,195805.30000000,187443.40000000,189520.00000000,71.60430000,13653268.82495000,294
1642942800000,2022-01-23 13:00:00,ETH/RUB,194293.00000000,195489.30000000,193326.70000000,195038.00000000,28.18410000,5486976.95907000,150
1642939200000,2022-01-23 12:00:00,ETH/RUB,194645.30000000,194929.90000000,193384.70000000,194127.20000000,15.15740000,2942186.02874000,154
1642935600000,2022-01-23 11:00:00,ETH/RUB,197117.20000000,197501.70000000,194014.60000000,194742.10000000,42.07590000,8229367.99002000,254
1642932000000,2022-01-23 10:00:00,ETH/RUB,197198.50000000,197591.60000000,195519.70000000,197453.30000000,47.15910000,9282889.43056000,267
1642928400000,2022-01-23 09:00:00,ETH/RUB,195699.80000000,198565.10000000,195359.70000000,197611.60000000,52.08590000,10279277.67849000,348
1642924800000,2022-01-23 08:00:00,ETH/RUB,193742.00000000,196181.50000000,192997.50000000,196181.50000000,42.49740000,8260385.92471000,256
1642921200000,2022-01-23 07:00:00,ETH/RUB,191605.00000000,194738.20000000,191298.10000000,193967.90000000,39.48260000,7657845.89552000,240
1642917600000,2022-01-23 06:00:00,ETH/RUB,192481.20000000,192925.00000000,190599.20000000,191520.00000000,44.33540000,8500366.81697000,260
1642914000000,2022-01-23 05:00:00,ETH/RUB,189421.00000000,193287.00000000,187756.60000000,192034.40000000,39.13360000,7489295.24792000,185
1642910400000,2022-01-23 04:00:00,ETH/RUB,187390.90000000,190050.90000000,187390.90000000,189388.10000000,22.95670000,4344708.08477000,123
1642906800000,2022-01-23 03:00:00,ETH/RUB,186350.00000000,188249.80000000,185633.00000000,188030.50000000,15.78950000,2951059.51613000,101
1642903200000,2022-01-23 02:00:00,ETH/RUB,190182.90000000,190434.40000000,185882.90000000,186000.00000000,18.33760000,3438874.45421000,103
1642899600000,2022-01-23 01:00:00,ETH/RUB,190308.10000000,191616.20000000,189457.30000000,190293.50000000,28.79770000,5491407.23284000,119
1642896000000,2022-01-23 00:00:00,ETH/RUB,187463.50000000,190580.00000000,187019.90000000,190474.20000000,38.57640000,7295215.39040000,188
1642892400000,2022-01-22 23:00:00,ETH/RUB,184696.00000000,187911.50000000,184677.10000000,187911.50000000,87.31040000,16213669.86393000,270
1642888800000,2022-01-22 22:00:00,ETH/RUB,190114.60000000,190114.60000000,184290.00000000,185370.50000000,16.47480000,3106120.81463000,143
1642885200000,2022-01-22 21:00:00,ETH/RUB,188395.30000000,191795.10000000,187593.20000000,190436.20000000,43.79640000,8292794.80896000,278
1642881600000,2022-01-22 20:00:00,ETH/RUB,182214.20000000,190708.60000000,180601.20000000,188645.20000000,137.08900000,25685984.17671000,502
1642878000000,2022-01-22 19:00:00,ETH/RUB,181535.50000000,184706.00000000,180635.20000000,182016.20000000,136.76250000,24992195.57545000,515
1642874400000,2022-01-22 18:00:00,ETH/RUB,185690.50000000,186745.70000000,180786.30000000,181455.40000000,156.26830000,28695242.99377000,680
1642870800000,2022-01-22 17:00:00,ETH/RUB,189455.50000000,190608.40000000,184842.20000000,185388.60000000,153.97530000,28804903.87578000,545
1642867200000,2022-01-22 16:00:00,ETH/RUB,185917.00000000,191858.20000000,183734.00000000,189593.00000000,187.66610000,35230647.45902000,748
1642863600000,2022-01-22 15:00:00,ETH/RUB,188781.60000000,189224.90000000,185563.20000000,186055.40000000,56.34030000,10547688.20254000,358
