https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1626606000000,2021-07-18 11:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,2750782.49000000,2750456.75395900,771
1626602400000,2021-07-18 10:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,2577012.83000000,2577007.84456700,1211
1626598800000,2021-07-18 09:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,1.00000000,2478336.67000000,2478100.66546000,1043
1626595200000,2021-07-18 08:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,2541480.42000000,2541096.34493500,689
1626591600000,2021-07-18 07:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,1.00000000,1110681.70000000,1110706.71412700,764
1626588000000,2021-07-18 06:00:00,USDC/USDT,0.99990000,1.00020000,0.99980000,1.00000000,10639559.33000000,10640423.85063600,1374
1626584400000,2021-07-18 05:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99980000,2222511.51000000,2222223.76701400,437
1626580800000,2021-07-18 04:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99980000,1307992.65000000,1307798.68657800,538
1626577200000,2021-07-18 03:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99990000,1465209.91000000,1465012.33944000,554
1626573600000,2021-07-18 02:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99990000,6293905.87000000,6292696.37421100,609
1626570000000,2021-07-18 01:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,2954468.22000000,2953990.57318500,1385
1626566400000,2021-07-18 00:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,1.00000000,3611929.36000000,3611929.83330300,1348
1626562800000,2021-07-17 23:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,1.00000000,1552061.72000000,1551980.96408200,751
1626559200000,2021-07-17 22:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,0.99990000,1830735.33000000,1830741.35989800,1402
1626555600000,2021-07-17 21:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00010000,4212160.98000000,4212285.40718500,1552
1626552000000,2021-07-17 20:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,3772378.83000000,3772374.44492500,2504
1626548400000,2021-07-17 19:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,0.99990000,2210260.28000000,2210128.19068200,902
1626544800000,2021-07-17 18:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,0.99990000,2449133.95000000,2449023.33086100,1102
1626541200000,2021-07-17 17:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00010000,1678404.86000000,1678358.28741800,801
1626537600000,2021-07-17 16:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,1.00000000,2061889.14000000,2061733.83045400,913
1626534000000,2021-07-17 15:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,0.99990000,3212364.54000000,3212295.36184900,1029
1626530400000,2021-07-17 14:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,3696211.17000000,3696033.00987900,1178
1626526800000,2021-07-17 13:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,1.00010000,7708002.79000000,7707762.21288000,1273
1626523200000,2021-07-17 12:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,3104924.19000000,3104402.12352600,893
1626519600000,2021-07-17 11:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,0.99990000,2500218.85000000,2500068.44439900,928
1626516000000,2021-07-17 10:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,1.00000000,3451117.82000000,3450952.08837300,1062
1626512400000,2021-07-17 09:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,1561196.25000000,1561203.50710000,895
1626508800000,2021-07-17 08:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00010000,2416458.77000000,2416449.03858000,1134
1626505200000,2021-07-17 07:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,1.00000000,2025861.22000000,2025872.31595500,843
1626501600000,2021-07-17 06:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00010000,1236742.82000000,1236803.99648300,759
1626498000000,2021-07-17 05:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00000000,3859707.92000000,3859813.39545400,1137
1626494400000,2021-07-17 04:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00010000,4005809.68000000,4006144.99180600,1069
1626490800000,2021-07-17 03:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,1.00010000,3743477.68000000,3743643.41574300,1398
1626487200000,2021-07-17 02:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,0.99990000,2804721.93000000,2804730.89253800,1188
1626483600000,2021-07-17 01:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,2141625.27000000,2141629.91503500,1357
1626480000000,2021-07-17 00:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,0.99990000,2601968.66000000,2601834.43215400,1132
1626476400000,2021-07-16 23:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,0.99990000,1530891.41000000,1530811.37177200,754
1626472800000,2021-07-16 22:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,5354268.69000000,5353475.89730300,963
1626469200000,2021-07-16 21:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99980000,2681027.46000000,2680690.45078300,1194
1626465600000,2021-07-16 20:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99980000,1471655.35000000,1471423.85378100,721
1626462000000,2021-07-16 19:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99980000,2616818.35000000,2616439.24585900,791
1626458400000,2021-07-16 18:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,0.99990000,8763492.12000000,8763476.50020000,1706
1626454800000,2021-07-16 17:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99990000,3096187.08000000,3095684.12176700,1016
1626451200000,2021-07-16 16:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99990000,3693748.54000000,3693263.51120300,1338
1626447600000,2021-07-16 15:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99980000,2625079.09000000,2624693.81912300,1265
1626444000000,2021-07-16 14:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99990000,3029463.20000000,3029051.00500400,1098
1626440400000,2021-07-16 13:00:00,USDC/USDT,1.00000000,1.00010000,0.99980000,0.99980000,9892369.85000000,9890895.53960300,1636
1626436800000,2021-07-16 12:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,1.00010000,11264847.78000000,11264642.88458500,1839
1626433200000,2021-07-16 11:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,0.99990000,5520503.21000000,5520690.33947800,1415
1626429600000,2021-07-16 10:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,1.00010000,6161371.24000000,6160529.08700700,2126
1626426000000,2021-07-16 09:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,0.99980000,8328023.80000000,8327418.00867500,1499
1626422400000,2021-07-16 08:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,0.99990000,5290438.76000000,5290317.27081200,1422
1626418800000,2021-07-16 07:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,1.00010000,4214983.48000000,4214923.05073300,884
1626415200000,2021-07-16 06:00:00,USDC/USDT,1.00010000,1.00020000,0.99990000,1.00000000,4313839.97000000,4313933.39771900,971
1626411600000,2021-07-16 05:00:00,USDC/USDT,0.99980000,1.00010000,0.99980000,1.00010000,2245094.01000000,2244873.10196400,960
1626408000000,2021-07-16 04:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99990000,1740850.46000000,1740650.67789300,977
1626404400000,2021-07-16 03:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99990000,1752003.27000000,1751749.17321400,869
1626400800000,2021-07-16 02:00:00,USDC/USDT,1.00000000,1.00010000,0.99980000,0.99990000,4839108.39000000,4838609.39710600,914
1626397200000,2021-07-16 01:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00000000,1042006.60000000,1042051.91925800,569
1626393600000,2021-07-16 00:00:00,USDC/USDT,1.00020000,1.00020000,1.00000000,1.00010000,1957454.96000000,1957533.48144700,733
1626390000000,2021-07-15 23:00:00,USDC/USDT,1.00000000,1.00030000,0.99990000,1.00020000,2119065.20000000,2119405.09730500,863
1626386400000,2021-07-15 22:00:00,USDC/USDT,1.00010000,1.00020000,0.99980000,0.99990000,3471825.45000000,3471818.40678500,1014
1626382800000,2021-07-15 21:00:00,USDC/USDT,1.00040000,1.00040000,1.00010000,1.00010000,1337188.41000000,1337510.61254600,1031
1626379200000,2021-07-15 20:00:00,USDC/USDT,1.00020000,1.00040000,1.00020000,1.00040000,2105557.63000000,2106185.10483600,1074
1626375600000,2021-07-15 19:00:00,USDC/USDT,1.00050000,1.00050000,1.00020000,1.00030000,2763841.97000000,2764900.82557000,1360
1626372000000,2021-07-15 18:00:00,USDC/USDT,1.00030000,1.00050000,1.00030000,1.00040000,2812077.14000000,2813174.31979400,1151
1626368400000,2021-07-15 17:00:00,USDC/USDT,1.00020000,1.00040000,1.00010000,1.00040000,4139963.09000000,4140909.26139400,1411
1626364800000,2021-07-15 16:00:00,USDC/USDT,1.00020000,1.00100000,1.00010000,1.00010000,7211544.58000000,7214256.56113000,2313
1626361200000,2021-07-15 15:00:00,USDC/USDT,1.00020000,1.00030000,1.00010000,1.00020000,2634668.46000000,2635041.02352400,1082
1626357600000,2021-07-15 14:00:00,USDC/USDT,1.00010000,1.00040000,1.00010000,1.00020000,2949220.22000000,2949905.47369500,1124
1626354000000,2021-07-15 13:00:00,USDC/USDT,1.00020000,1.00030000,0.99980000,1.00010000,6073760.18000000,6074147.40127200,1880
1626350400000,2021-07-15 12:00:00,USDC/USDT,1.00030000,1.00030000,0.99980000,1.00020000,7368483.00000000,7368586.32493700,1814
1626346800000,2021-07-15 11:00:00,USDC/USDT,1.00020000,1.00030000,1.00020000,1.00030000,2712265.40000000,2712932.59841600,996
1626343200000,2021-07-15 10:00:00,USDC/USDT,1.00020000,1.00030000,0.99980000,1.00020000,7403657.84000000,7403691.87384300,1611
1626339600000,2021-07-15 09:00:00,USDC/USDT,0.99990000,1.00020000,0.99990000,1.00010000,2203079.80000000,2203235.44946700,911
1626336000000,2021-07-15 08:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,0.99990000,1937592.52000000,1937511.23359000,827
1626332400000,2021-07-15 07:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,1.00000000,1911888.24000000,1911808.02803300,711
1626328800000,2021-07-15 06:00:00,USDC/USDT,0.99980000,1.00000000,0.99970000,1.00000000,2399197.72000000,2398869.99394600,1180
1626325200000,2021-07-15 05:00:00,USDC/USDT,0.99980000,0.99980000,0.99970000,0.99980000,1638701.03000000,1638313.79497400,776
1626321600000,2021-07-15 04:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,8095962.55000000,8094125.39434600,1236
1626318000000,2021-07-15 03:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99980000,3092188.99000000,3091683.83124600,761
1626314400000,2021-07-15 02:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99980000,913118.18000000,912995.93127300,668
1626310800000,2021-07-15 01:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,0.99990000,4089060.22000000,4088656.90773800,1048
1626307200000,2021-07-15 00:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,1591047.67000000,1590830.64657300,818
1626303600000,2021-07-14 23:00:00,USDC/USDT,1.00010000,1.00010000,0.99980000,0.99990000,3105092.99000000,3104859.43723700,835
1626300000000,2021-07-14 22:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00000000,1971658.56000000,1971694.20189800,1004
1626296400000,2021-07-14 21:00:00,USDC/USDT,1.00020000,1.00020000,0.99990000,1.00000000,1885547.96000000,1885566.42151500,787
1626292800000,2021-07-14 20:00:00,USDC/USDT,1.00010000,1.00020000,1.00000000,1.00010000,1878895.04000000,1879137.93263400,761
1626289200000,2021-07-14 19:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00010000,2261275.67000000,2261403.11797000,970
1626285600000,2021-07-14 18:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,0.99990000,2470590.00000000,2470544.00374600,1168
1626282000000,2021-07-14 17:00:00,USDC/USDT,1.00030000,1.00030000,0.99990000,1.00000000,2220498.94000000,2220658.10079700,969
1626278400000,2021-07-14 16:00:00,USDC/USDT,0.99990000,1.00150000,0.99980000,1.00020000,5238581.79000000,5239971.30818400,1856
1626274800000,2021-07-14 15:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99990000,3089118.09000000,3088705.45412000,1425
1626271200000,2021-07-14 14:00:00,USDC/USDT,1.00010000,1.00010000,0.99980000,0.99980000,5245206.68000000,5244708.50529200,1520
1626267600000,2021-07-14 13:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,1.00010000,4539370.30000000,4539069.34131200,1652
1626264000000,2021-07-14 12:00:00,USDC/USDT,1.00010000,1.00010000,0.99980000,0.99990000,3675271.19000000,3675176.91910800,1065
1626260400000,2021-07-14 11:00:00,USDC/USDT,1.00000000,1.00020000,0.99980000,1.00010000,4416421.84000000,4416627.59196700,1942
1626256800000,2021-07-14 10:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,3591539.26000000,3591554.26054600,1432
1626253200000,2021-07-14 09:00:00,USDC/USDT,0.99990000,1.00020000,0.99980000,1.00010000,7003764.37000000,7004195.33754300,3252
1626249600000,2021-07-14 08:00:00,USDC/USDT,1.00010000,1.00020000,0.99980000,0.99990000,2724086.78000000,2723805.42608600,1171
1626246000000,2021-07-14 07:00:00,USDC/USDT,0.99990000,1.00040000,0.99980000,1.00010000,9669789.69000000,9670959.91145100,2452
1626242400000,2021-07-14 06:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,3002966.22000000,3002580.20302500,1262
1626238800000,2021-07-14 05:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99980000,6983354.93000000,6982301.37515400,1487
1626235200000,2021-07-14 04:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99990000,2308637.75000000,2308280.90811400,1002
1626231600000,2021-07-14 03:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,3431322.31000000,3430986.28205500,1367
1626228000000,2021-07-14 02:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,0.99990000,1807332.94000000,1807289.93196400,828
1626224400000,2021-07-14 01:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,0.99990000,5300452.35000000,5300965.72624700,1457
1626220800000,2021-07-14 00:00:00,USDC/USDT,1.00020000,1.00030000,1.00000000,1.00010000,2333378.68000000,2333563.06232500,1016
1626217200000,2021-07-13 23:00:00,USDC/USDT,1.00020000,1.00030000,1.00020000,1.00020000,1702921.40000000,1703316.26100600,982
1626213600000,2021-07-13 22:00:00,USDC/USDT,1.00020000,1.00030000,1.00010000,1.00030000,5463086.06000000,5464191.31693100,1333
1626210000000,2021-07-13 21:00:00,USDC/USDT,1.00000000,1.00030000,1.00000000,1.00030000,2716612.98000000,2717138.82684200,1097
1626206400000,2021-07-13 20:00:00,USDC/USDT,1.00000000,1.00010000,1.00000000,1.00000000,2890888.52000000,2891047.96822600,1102
1626202800000,2021-07-13 19:00:00,USDC/USDT,1.00020000,1.00030000,1.00000000,1.00000000,4214057.20000000,4214856.84438900,1898
1626199200000,2021-07-13 18:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,1.00010000,2340153.08000000,2340353.16090600,1284
1626195600000,2021-07-13 17:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,0.99990000,2170348.51000000,2170316.18704000,796
1626192000000,2021-07-13 16:00:00,USDC/USDT,1.00010000,1.00050000,1.00000000,1.00010000,4888169.19000000,4889678.01676400,1890
1626188400000,2021-07-13 15:00:00,USDC/USDT,1.00000000,1.00040000,1.00000000,1.00020000,6044715.96000000,6045696.40189400,1988
1626184800000,2021-07-13 14:00:00,USDC/USDT,1.00000000,1.00020000,0.99980000,1.00010000,7055757.97000000,7055759.37302800,1791
1626181200000,2021-07-13 13:00:00,USDC/USDT,1.00020000,1.00030000,0.99980000,0.99990000,8182627.61000000,8183105.23507000,2373
1626177600000,2021-07-13 12:00:00,USDC/USDT,1.00000000,1.00030000,0.99990000,1.00020000,6446283.21000000,6446827.69475200,1779
1626174000000,2021-07-13 11:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,1.00000000,2522059.48000000,2521967.81650800,1070
1626170400000,2021-07-13 10:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,1.00000000,4430400.91000000,4430198.84438600,1120
1626166800000,2021-07-13 09:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,1.00000000,2274928.47000000,2274869.25808300,985
1626163200000,2021-07-13 08:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,1.00000000,3359568.36000000,3359487.57057000,808
1626159600000,2021-07-13 07:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,1.00000000,8645442.47000000,8645168.91044100,1341
1626156000000,2021-07-13 06:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,2881077.15000000,2880823.84384400,1066
1626152400000,2021-07-13 05:00:00,USDC/USDT,1.00010000,1.00020000,0.99990000,1.00000000,3798503.83000000,3798352.10472400,1441
1626148800000,2021-07-13 04:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,1.00020000,3841647.57000000,3841731.64600500,931
1626145200000,2021-07-13 03:00:00,USDC/USDT,1.00020000,1.00020000,1.00000000,1.00010000,2414792.72000000,2415061.68101600,1287
1626141600000,2021-07-13 02:00:00,USDC/USDT,1.00000000,1.00020000,1.00000000,1.00020000,1340450.11000000,1340537.59173900,895
1626138000000,2021-07-13 01:00:00,USDC/USDT,1.00000000,1.00010000,1.00000000,1.00010000,1514890.35000000,1514987.62888100,655
1626134400000,2021-07-13 00:00:00,USDC/USDT,1.00000000,1.00010000,1.00000000,1.00010000,2282753.88000000,2282885.73403300,979
1626130800000,2021-07-12 23:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00000000,2505131.74000000,2505266.06500700,843
1626127200000,2021-07-12 22:00:00,USDC/USDT,0.99980000,1.00010000,0.99980000,1.00000000,2088917.24000000,2089059.90484000,1126
1626123600000,2021-07-12 21:00:00,USDC/USDT,0.99980000,0.99980000,0.99970000,0.99980000,7749438.40000000,7747536.47911400,2791
1626120000000,2021-07-12 20:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,10171071.44000000,10169047.91950100,2831
1626116400000,2021-07-12 19:00:00,USDC/USDT,1.00020000,1.00030000,0.99980000,0.99990000,11330372.98000000,11329152.41121800,3126
1626112800000,2021-07-12 18:00:00,USDC/USDT,1.00010000,1.00030000,0.99980000,1.00020000,13379824.77000000,13380113.31672900,2194
1626109200000,2021-07-12 17:00:00,USDC/USDT,1.00030000,1.00030000,1.00010000,1.00020000,3463216.77000000,3463838.61932400,1441
1626105600000,2021-07-12 16:00:00,USDC/USDT,1.00020000,1.00030000,1.00000000,1.00030000,9121872.44000000,9123652.34743100,1814
1626102000000,2021-07-12 15:00:00,USDC/USDT,1.00030000,1.00030000,1.00010000,1.00020000,2522809.81000000,2523340.52879100,1369
1626098400000,2021-07-12 14:00:00,USDC/USDT,1.00010000,1.00030000,1.00000000,1.00030000,4537409.71000000,4537978.38616000,1651
1626094800000,2021-07-12 13:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00010000,3173755.97000000,3173731.41653400,1161
1626091200000,2021-07-12 12:00:00,USDC/USDT,1.00020000,1.00030000,1.00000000,1.00010000,3154549.67000000,3154748.18412300,1343
1626087600000,2021-07-12 11:00:00,USDC/USDT,1.00020000,1.00030000,1.00010000,1.00020000,2325905.61000000,2326392.73344400,1240
1626084000000,2021-07-12 10:00:00,USDC/USDT,0.99990000,1.00020000,0.99990000,1.00020000,2434938.16000000,2435080.45181900,1036
1626080400000,2021-07-12 09:00:00,USDC/USDT,1.00010000,1.00020000,0.99990000,1.00000000,969775.42000000,969760.02274400,824
1626076800000,2021-07-12 08:00:00,USDC/USDT,1.00010000,1.00030000,1.00000000,1.00010000,2726724.41000000,2727061.60993500,1349
1626073200000,2021-07-12 07:00:00,USDC/USDT,0.99990000,1.00030000,0.99980000,1.00010000,8123991.84000000,8124742.19622600,1622
1626069600000,2021-07-12 06:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99990000,3152559.61000000,3152039.94296700,764
1626066000000,2021-07-12 05:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,2068999.96000000,2068822.14289700,712
1626062400000,2021-07-12 04:00:00,USDC/USDT,1.00020000,1.00020000,0.99990000,1.00000000,1571844.44000000,1571797.25115600,851
1626058800000,2021-07-12 03:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,1.00020000,1585214.15000000,1585246.92079400,848
1626055200000,2021-07-12 02:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,1.00000000,2469529.95000000,2469489.71906900,942
1626051600000,2021-07-12 01:00:00,USDC/USDT,1.00000000,1.00010000,1.00000000,1.00010000,666607.91000000,666640.26437600,859
1626048000000,2021-07-12 00:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00010000,1302170.96000000,1302170.02629100,746
1626044400000,2021-07-11 23:00:00,USDC/USDT,1.00010000,1.00020000,0.99990000,1.00000000,717026.61000000,716996.99513200,680
1626040800000,2021-07-11 22:00:00,USDC/USDT,1.00000000,1.00030000,0.99990000,1.00020000,3402011.77000000,3402412.83158000,2098
1626037200000,2021-07-11 21:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,1.00000000,4430392.62000000,4430668.79290000,1698
1626033600000,2021-07-11 20:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,1.00000000,1514410.86000000,1514400.00563700,1081
1626030000000,2021-07-11 19:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,1.00000000,2069037.40000000,2069098.24531000,1228
1626026400000,2021-07-11 18:00:00,USDC/USDT,1.00030000,1.00030000,1.00000000,1.00010000,1165165.09000000,1165268.42032700,1373
1626022800000,2021-07-11 17:00:00,USDC/USDT,1.00010000,1.00030000,1.00000000,1.00020000,2213123.22000000,2213450.24806200,1570
1626019200000,2021-07-11 16:00:00,USDC/USDT,1.00010000,1.00020000,1.00000000,1.00010000,2085029.65000000,2085108.16060200,1130
1626015600000,2021-07-11 15:00:00,USDC/USDT,1.00010000,1.00020000,1.00000000,1.00020000,2290185.86000000,2290349.96068300,1145
1626012000000,2021-07-11 14:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00010000,759190.48000000,759219.66439800,783
1626008400000,2021-07-11 13:00:00,USDC/USDT,1.00030000,1.00030000,1.00000000,1.00010000,1916202.57000000,1916392.12380200,872
1626004800000,2021-07-11 12:00:00,USDC/USDT,1.00010000,1.00030000,1.00000000,1.00030000,2327179.88000000,2327481.28397300,1055
1626001200000,2021-07-11 11:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00010000,1203642.98000000,1203694.45950100,823
1625997600000,2021-07-11 10:00:00,USDC/USDT,1.00010000,1.00030000,1.00000000,1.00000000,2758302.21000000,2758565.27145100,789
1625994000000,2021-07-11 09:00:00,USDC/USDT,1.00030000,1.00030000,1.00000000,1.00000000,3456959.10000000,3457291.01851300,1076
1625990400000,2021-07-11 08:00:00,USDC/USDT,1.00020000,1.00030000,1.00010000,1.00020000,1100965.22000000,1101223.62002000,900
1625986800000,2021-07-11 07:00:00,USDC/USDT,1.00020000,1.00020000,1.00000000,1.00010000,1845403.76000000,1845619.91359300,922
1625983200000,2021-07-11 06:00:00,USDC/USDT,1.00010000,1.00200000,1.00000000,1.00010000,6960982.39000000,6963870.85635700,1810
1625979600000,2021-07-11 05:00:00,USDC/USDT,1.00030000,1.00030000,1.00000000,1.00010000,1691203.33000000,1691444.08468000,1604
1625976000000,2021-07-11 04:00:00,USDC/USDT,1.00010000,1.00030000,1.00010000,1.00030000,2577901.89000000,2578404.60744000,2037
1625972400000,2021-07-11 03:00:00,USDC/USDT,1.00020000,1.00020000,1.00010000,1.00020000,1485626.92000000,1485847.85786600,1574
1625968800000,2021-07-11 02:00:00,USDC/USDT,1.00020000,1.00020000,1.00010000,1.00020000,649562.92000000,649667.76999300,891
1625965200000,2021-07-11 01:00:00,USDC/USDT,1.00020000,1.00020000,1.00010000,1.00020000,821732.19000000,821872.43165100,789
1625961600000,2021-07-11 00:00:00,USDC/USDT,1.00010000,1.00020000,1.00010000,1.00020000,1169408.79000000,1169602.08645700,724
1625958000000,2021-07-10 23:00:00,USDC/USDT,1.00010000,1.00020000,1.00000000,1.00010000,677541.15000000,677628.51162200,893
1625954400000,2021-07-10 22:00:00,USDC/USDT,1.00020000,1.00020000,1.00000000,1.00010000,1889994.92000000,1890093.21084300,744
1625950800000,2021-07-10 21:00:00,USDC/USDT,1.00010000,1.00020000,1.00010000,1.00010000,956778.74000000,956930.75714800,806
1625947200000,2021-07-10 20:00:00,USDC/USDT,1.00010000,1.00020000,1.00010000,1.00020000,1293035.20000000,1293225.11774400,1245
1625943600000,2021-07-10 19:00:00,USDC/USDT,1.00020000,1.00020000,1.00010000,1.00020000,1094907.74000000,1095039.25383300,1548
1625940000000,2021-07-10 18:00:00,USDC/USDT,1.00010000,1.00020000,1.00010000,1.00020000,2613136.34000000,2613575.21426400,1215
1625936400000,2021-07-10 17:00:00,USDC/USDT,1.00000000,1.00100000,1.00000000,1.00010000,7659799.94000000,7661762.40846700,2546
1625932800000,2021-07-10 16:00:00,USDC/USDT,1.00030000,1.00030000,1.00000000,1.00010000,1569060.69000000,1569313.18057100,1031
1625929200000,2021-07-10 15:00:00,USDC/USDT,1.00000000,1.00030000,1.00000000,1.00030000,2385723.52000000,2386205.38701000,1212
1625925600000,2021-07-10 14:00:00,USDC/USDT,1.00010000,1.00020000,1.00000000,1.00010000,1260673.52000000,1260796.17354400,918
1625922000000,2021-07-10 13:00:00,USDC/USDT,1.00030000,1.00030000,1.00010000,1.00010000,1983615.10000000,1984071.48203900,1170
1625918400000,2021-07-10 12:00:00,USDC/USDT,1.00000000,1.00030000,1.00000000,1.00030000,1228098.20000000,1228345.85639100,862
1625914800000,2021-07-10 11:00:00,USDC/USDT,1.00010000,1.00020000,1.00000000,1.00010000,2161302.96000000,2161522.55237600,1078
1625911200000,2021-07-10 10:00:00,USDC/USDT,1.00000000,1.00040000,0.99990000,1.00010000,4706471.13000000,4707282.48393700,1354
1625907600000,2021-07-10 09:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,1.00000000,1354711.14000000,1354635.84232400,891
1625904000000,2021-07-10 08:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,1.00000000,3401528.15000000,3401504.54215500,916
1625900400000,2021-07-10 07:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,1.00000000,1154520.69000000,1154504.80768300,1133
1625896800000,2021-07-10 06:00:00,USDC/USDT,1.00010000,1.00070000,1.00000000,1.00000000,7547338.28000000,7549240.04045900,2266
1625893200000,2021-07-10 05:00:00,USDC/USDT,1.00010000,1.00010000,0.99990000,1.00010000,1673569.48000000,1673537.59111400,875
1625889600000,2021-07-10 04:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00000000,1510553.69000000,1510585.69414800,1166
