https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DGTX,Volume BTC
1652972400,2022-05-19 15:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000011,0.0000000011,1841267.0904,0.00230204022992
1652968800,2022-05-19 14:00:00,DGTX/BTC,0.0000000011,0.0000000013,0.0000000011,0.0000000013,7007.7298,0.00000816123254
1652965200,2022-05-19 13:00:00,DGTX/BTC,0.0000000011,0.0000000011,0.0000000011,0.0000000011,77727.2937,0.00008550002307
1652961600,2022-05-19 12:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000011,0.0000000013,2360281.25838461,0.003054995640399993
1652958000,2022-05-19 11:00:00,DGTX/BTC,0.0000000011,0.0000000012,0.0000000011,0.0000000012,505992.3077,0.00060659153847
1652954400,2022-05-19 10:00:00,DGTX/BTC,0.0000000012,0.0000000012,0.0000000011,0.0000000012,2914989.5128,0.00336305102006
1652950800,2022-05-19 09:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000013,0.0000000013,0,0
1652947200,2022-05-19 08:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000013,0.0000000013,0,0
1652943600,2022-05-19 07:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000013,0.0000000013,5992.3077,0.00000779000001
1652940000,2022-05-19 06:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000013,0.0000000013,1695828.966,0.0022045776558
1652936400,2022-05-19 05:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000012,0.0000000012,74030.6825,0.00008908159015
1652932800,2022-05-19 04:00:00,DGTX/BTC,0.0000000015,0.0000000015,0.0000000012,0.0000000013,57863523.1418,0.07653298296024
1652929200,2022-05-19 03:00:00,DGTX/BTC,0.0000000014,0.0000000016,0.0000000013,0.0000000016,7914705.42147143,0.011960084541420002
1652925600,2022-05-19 02:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000013,0.0000000013,50000,0.000065
1652922000,2022-05-19 01:00:00,DGTX/BTC,0.0000000014,0.0000000014,0.0000000013,0.0000000013,355177.6737,0.00047130483829
1652918400,2022-05-19 00:00:00,DGTX/BTC,0.0000000013,0.0000000014,0.0000000013,0.0000000013,7039425.96372857,0.009162889695979998
1652914800,2022-05-18 23:00:00,DGTX/BTC,0.0000000013,0.0000000014,0.0000000013,0.0000000014,3198782.8682,0.00415886517863
1652911200,2022-05-18 22:00:00,DGTX/BTC,0.0000000014,0.0000000014,0.0000000013,0.0000000013,1175097.8676,0.0015899319469
1652907600,2022-05-18 21:00:00,DGTX/BTC,0.0000000015,0.0000000016,0.0000000015,0.0000000016,260533.39836875,0.0004
1652904000,2022-05-18 20:00:00,DGTX/BTC,0.0000000014,0.0000000014,0.0000000014,0.0000000014,720241.8206,0.00100833854884
1652900400,2022-05-18 19:00:00,DGTX/BTC,0.0000000015,0.0000000016,0.0000000014,0.0000000016,2175099.2091,0.00330996322162
1652896800,2022-05-18 18:00:00,DGTX/BTC,0.0000000014,0.0000000016,0.0000000013,0.0000000014,6173146.8719,0.00899406172943
1652893200,2022-05-18 17:00:00,DGTX/BTC,0.0000000015,0.0000000016,0.0000000012,0.0000000014,7603042.07865833,0.010946983178329995
1652889600,2022-05-18 16:00:00,DGTX/BTC,0.0000000015,0.0000000016,0.0000000014,0.0000000015,14752638.3203,0.02239796285518
1652886000,2022-05-18 15:00:00,DGTX/BTC,0.0000000013,0.0000000015,0.0000000013,0.0000000014,44977802.67286001,0.065924517695230015
1652882400,2022-05-18 14:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000012,0.0000000012,750903.17683846,0.000902361658359998
1652878800,2022-05-18 13:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000013,0.0000000013,3417864.9476,0.00444322443188
1652875200,2022-05-18 12:00:00,DGTX/BTC,0.0000000012,0.0000000012,0.0000000012,0.0000000012,0,0
1652871600,2022-05-18 11:00:00,DGTX/BTC,0.0000000012,0.0000000012,0.0000000012,0.0000000012,0,0
1652868000,2022-05-18 10:00:00,DGTX/BTC,0.0000000012,0.0000000012,0.0000000012,0.0000000012,1160681.9089,0.00139281829068
1652864400,2022-05-18 09:00:00,DGTX/BTC,0.0000000013,0.0000000013,0.0000000012,0.0000000012,232286.8445,0.00027995146768
