https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOKA,Volume USDT
1651759200,2022-05-05 14:00:00,LOKA/USDT,3.0335,3.0757,2.8773,2.9036,65912.556876,194975.537610847233
1651755600,2022-05-05 13:00:00,LOKA/USDT,3.0475,3.1963,2.9961,3.0426,46965.56276413,144680.90423874449
1651752000,2022-05-05 12:00:00,LOKA/USDT,2.9658,3.0523,2.95,3.0467,17555.29873469,52719.431346688253
1651748400,2022-05-05 11:00:00,LOKA/USDT,2.9252,3.0779,2.9252,2.9635,30831.53860363,93099.598625631016
1651744800,2022-05-05 10:00:00,LOKA/USDT,2.9211,2.9393,2.9114,2.9252,4704.8641062,13745.247322546073
1651741200,2022-05-05 09:00:00,LOKA/USDT,2.923,2.9337,2.9148,2.9265,5318.21201056,15537.647823984808
1651737600,2022-05-05 08:00:00,LOKA/USDT,2.9375,2.9493,2.9207,2.9207,1923.91549054,5647.08705783742
1651734000,2022-05-05 07:00:00,LOKA/USDT,2.9148,2.947,2.9119,2.947,5269.02618479,15407.153944035175
1651730400,2022-05-05 06:00:00,LOKA/USDT,2.9249,2.96,2.909,2.9207,6667.41114419,19558.759947967353
1651726800,2022-05-05 05:00:00,LOKA/USDT,2.96,2.9947,2.924,2.9287,4603.59775307,13594.288369228814
1651723200,2022-05-05 04:00:00,LOKA/USDT,3.008,3.0087,2.9341,2.958,10468.81969164,30951.663342618872
1651719600,2022-05-05 03:00:00,LOKA/USDT,3.0397,3.08,2.9763,3.0085,16232.70824654,49040.559526119508
1651716000,2022-05-05 02:00:00,LOKA/USDT,2.918,3.0451,2.9081,3.0451,7508.07841143,22266.761942018369
1651712400,2022-05-05 01:00:00,LOKA/USDT,2.972,2.985,2.9151,2.9151,6160.99329644,18164.134426852856
1651708800,2022-05-05 00:00:00,LOKA/USDT,2.9019,2.9949,2.8975,2.9724,7663.26435776,22520.640174990223
1651705200,2022-05-04 23:00:00,LOKA/USDT,2.9108,2.9135,2.8773,2.8927,4496.68556462,13032.311832560696
1651701600,2022-05-04 22:00:00,LOKA/USDT,2.8875,2.9576,2.8691,2.9112,7891.65032854,22934.77679606595
1651698000,2022-05-04 21:00:00,LOKA/USDT,2.9483,2.9582,2.8876,2.8883,7312.46155501,21378.237811307387
1651694400,2022-05-04 20:00:00,LOKA/USDT,2.8716,2.9515,2.8586,2.9493,12761.64951327,37193.457211707752
1651690800,2022-05-04 19:00:00,LOKA/USDT,2.8228,2.8802,2.8228,2.8737,24598.40645024,70189.001501458882
1651687200,2022-05-04 18:00:00,LOKA/USDT,2.7235,2.8245,2.7023,2.8245,10731.42467635,29623.250030002271
1651683600,2022-05-04 17:00:00,LOKA/USDT,2.7247,2.7582,2.7085,2.7193,9582.02153208,26178.639527457708
1651680000,2022-05-04 16:00:00,LOKA/USDT,2.671,2.7424,2.6642,2.7203,9789.97572589,26538.77254561896
1651676400,2022-05-04 15:00:00,LOKA/USDT,2.6481,2.6738,2.6243,2.6738,11011.61125704,29143.375215640336
1651672800,2022-05-04 14:00:00,LOKA/USDT,2.6553,2.6979,2.6484,2.6484,5500.65233266,14690.548721392481
1651669200,2022-05-04 13:00:00,LOKA/USDT,2.7137,2.7156,2.6542,2.6542,7995.97701604,21551.048238152128
1651665600,2022-05-04 12:00:00,LOKA/USDT,2.7461,2.7575,2.7075,2.7163,4693.31236218,12808.570071629788
1651662000,2022-05-04 11:00:00,LOKA/USDT,2.7433,2.757,2.7303,2.7416,4347.12800719,11945.31594914557
1651658400,2022-05-04 10:00:00,LOKA/USDT,2.7152,2.7905,2.7023,2.7417,12882.65046237,35427.935799507798
1651654800,2022-05-04 09:00:00,LOKA/USDT,2.7162,2.7472,2.715,2.715,3456.95992817,9422.827011258624
1651651200,2022-05-04 08:00:00,LOKA/USDT,2.7372,2.8241,2.699,2.7124,20683.95337297,56958.556398801815
1651647600,2022-05-04 07:00:00,LOKA/USDT,2.7136,2.7419,2.7036,2.7309,3487.938,9496.22931546
1651644000,2022-05-04 06:00:00,LOKA/USDT,2.7089,2.748,2.6998,2.7161,7376.6057,20082.72680863
1651640400,2022-05-04 05:00:00,LOKA/USDT,2.7012,2.7087,2.6968,2.7051,8644.6058803,23353.404019965808
1651636800,2022-05-04 04:00:00,LOKA/USDT,2.7316,2.7316,2.6512,2.7002,13755.5185,37172.13752312
1651633200,2022-05-04 03:00:00,LOKA/USDT,2.7507,2.807,2.7317,2.7317,9684.66755253,26813.025681249279
1651629600,2022-05-04 02:00:00,LOKA/USDT,2.697,2.7827,2.697,2.7528,7929.56252289,21781.918163665958
1651626000,2022-05-04 01:00:00,LOKA/USDT,2.7089,2.7211,2.6805,2.7,6313.01545092,17033.759269454984
1651622400,2022-05-04 00:00:00,LOKA/USDT,2.606,2.7191,2.6005,2.7095,7419.34225467,19746.080134436414
1651618800,2022-05-03 23:00:00,LOKA/USDT,2.6208,2.6212,2.6054,2.6071,3077.415,8032.89118162
1651615200,2022-05-03 22:00:00,LOKA/USDT,2.6442,2.6705,2.6112,2.6261,3712.67258196,9792.624874514076
1651611600,2022-05-03 21:00:00,LOKA/USDT,2.6497,2.6533,2.6219,2.6394,2602.965,6862.56085598
1651608000,2022-05-03 20:00:00,LOKA/USDT,2.6616,2.75,2.6372,2.649,16033.48457137,42640.251474479761
1651604400,2022-05-03 19:00:00,LOKA/USDT,2.7044,2.7044,2.6589,2.6683,3845.15037415,10297.943005202992
1651600800,2022-05-03 18:00:00,LOKA/USDT,2.7622,2.7622,2.6875,2.71,11471.4584,31155.25630807
1651597200,2022-05-03 17:00:00,LOKA/USDT,2.7782,2.7921,2.7587,2.7629,6218.2523442,17242.08321886444
1651593600,2022-05-03 16:00:00,LOKA/USDT,2.8629,2.8653,2.7558,2.7785,17245.53070834,48099.892805913539
1651590000,2022-05-03 15:00:00,LOKA/USDT,2.8443,2.8709,2.8089,2.8629,6256.87861972,17806.251864223793
1651586400,2022-05-03 14:00:00,LOKA/USDT,2.8092,2.853,2.7825,2.8358,8762.81040149,24657.527607811783
1651582800,2022-05-03 13:00:00,LOKA/USDT,2.8561,2.8729,2.77,2.8039,12204.06170877,34488.827520805457
1651579200,2022-05-03 12:00:00,LOKA/USDT,2.8231,2.8826,2.8039,2.8572,5569.64625733,15794.873610894449
1651575600,2022-05-03 11:00:00,LOKA/USDT,2.8286,2.8286,2.792,2.8197,9321.8563304,26218.956595941342
1651572000,2022-05-03 10:00:00,LOKA/USDT,2.7962,2.836,2.7873,2.836,5083.54148796,14299.734172710412
1651568400,2022-05-03 09:00:00,LOKA/USDT,2.8243,2.8243,2.7759,2.793,5223.3829,14616.59490921
1651564800,2022-05-03 08:00:00,LOKA/USDT,2.7752,2.8629,2.775,2.8297,11441.74223541,32301.151493272868
1651561200,2022-05-03 07:00:00,LOKA/USDT,2.7575,2.7899,2.7551,2.7731,12450.95370432,34489.243246865712
1651557600,2022-05-03 06:00:00,LOKA/USDT,2.8283,2.8355,2.7575,2.7604,5421.28472951,15124.969243767978
1651554000,2022-05-03 05:00:00,LOKA/USDT,2.8564,2.8637,2.8269,2.8269,5945.787,16899.0930935
1651550400,2022-05-03 04:00:00,LOKA/USDT,2.8286,2.8561,2.8067,2.8526,6093.56778132,17203.84324591202
1651546800,2022-05-03 03:00:00,LOKA/USDT,2.8815,2.9187,2.818,2.8235,7165.38491791,20489.347210759737
1651543200,2022-05-03 02:00:00,LOKA/USDT,2.8909,2.9205,2.8792,2.8795,6238.52212699,18055.839012036766
1651539600,2022-05-03 01:00:00,LOKA/USDT,2.9396,2.9925,2.88,2.88,12215.17945284,35723.535468991285
1651536000,2022-05-03 00:00:00,LOKA/USDT,2.8739,2.9955,2.8739,2.936,14348.69012309,42228.509160749367
1651532400,2022-05-02 23:00:00,LOKA/USDT,2.8198,2.8994,2.8184,2.8663,7629.23236117,21836.053161356298
1651528800,2022-05-02 22:00:00,LOKA/USDT,2.7785,2.8725,2.7785,2.8268,10197.32301495,28836.069704232225
1651525200,2022-05-02 21:00:00,LOKA/USDT,2.7524,2.7781,2.7352,2.7781,5462.2956,15036.8642088
1651521600,2022-05-02 20:00:00,LOKA/USDT,2.7795,2.8193,2.7519,2.7519,9115.23806231,25375.253027268608
1651518000,2022-05-02 19:00:00,LOKA/USDT,2.7422,2.7816,2.7422,2.7771,8517.5580607,23534.407596904716
1651514400,2022-05-02 18:00:00,LOKA/USDT,2.7404,2.775,2.711,2.7425,11531.74442793,31648.699059586788
1651510800,2022-05-02 17:00:00,LOKA/USDT,2.825,2.826,2.713,2.74,18089.58177866,49963.284939621561
1651507200,2022-05-02 16:00:00,LOKA/USDT,2.9187,2.937,2.8251,2.8267,19414.88416095,55732.592328051701
1651503600,2022-05-02 15:00:00,LOKA/USDT,2.9166,2.9807,2.8908,2.922,18483.58195323,54279.359845208283
1651500000,2022-05-02 14:00:00,LOKA/USDT,2.9271,2.9773,2.8594,2.9224,24175.6113588,70778.043825995172
1651496400,2022-05-02 13:00:00,LOKA/USDT,2.8079,2.9476,2.804,2.9259,24176.71927559,69214.240245594864
1651492800,2022-05-02 12:00:00,LOKA/USDT,2.8529,2.8789,2.8035,2.8037,18397.55185303,52054.186415286994
1651489200,2022-05-02 11:00:00,LOKA/USDT,2.9282,3.0307,2.85,2.8519,37995.7785903,112072.229463792664
1651485600,2022-05-02 10:00:00,LOKA/USDT,3.0409,3.095,2.8707,2.9226,33623.7793598,99621.452200299747
1651482000,2022-05-02 09:00:00,LOKA/USDT,2.8933,3.0717,2.8632,3.0405,48365.48251621,142458.97858727663
1651478400,2022-05-02 08:00:00,LOKA/USDT,2.7923,2.8937,2.7681,2.8937,18476.86587667,52017.213202944714
1651474800,2022-05-02 07:00:00,LOKA/USDT,2.8171,2.8253,2.7925,2.7951,4037.08601731,11353.619000148422
1651471200,2022-05-02 06:00:00,LOKA/USDT,2.8826,2.8961,2.8083,2.817,8982.31227538,25647.565991379115
1651467600,2022-05-02 05:00:00,LOKA/USDT,2.8087,2.8802,2.7886,2.8802,6191.63240612,17531.158425856929
1651464000,2022-05-02 04:00:00,LOKA/USDT,2.821,2.8408,2.7622,2.808,5618.54574116,15756.747851175365
1651460400,2022-05-02 03:00:00,LOKA/USDT,2.888,2.888,2.7916,2.8169,8915.97172661,25205.38537342925
1651456800,2022-05-02 02:00:00,LOKA/USDT,2.8851,2.9194,2.8382,2.8962,11388.91024136,32755.339047765497
1651453200,2022-05-02 01:00:00,LOKA/USDT,2.7809,2.975,2.7679,2.8888,32391.9065521,93738.406997218412
1651449600,2022-05-02 00:00:00,LOKA/USDT,2.7101,2.8611,2.71,2.7688,30739.18596006,86007.864623947044
1651446000,2022-05-01 23:00:00,LOKA/USDT,2.7077,2.7253,2.6628,2.7098,12865.21433317,34641.369461323625
1651442400,2022-05-01 22:00:00,LOKA/USDT,2.6138,2.7472,2.6138,2.7081,5680.27031756,15263.591783982128
1651438800,2022-05-01 21:00:00,LOKA/USDT,2.6161,2.6267,2.6045,2.618,3540.12586391,9254.451511876155
1651435200,2022-05-01 20:00:00,LOKA/USDT,2.6172,2.6228,2.608,2.6161,1073.50214865,2807.30354599245
1651431600,2022-05-01 19:00:00,LOKA/USDT,2.632,2.6359,2.6059,2.6221,4093.6668802,10740.535180314693
1651428000,2022-05-01 18:00:00,LOKA/USDT,2.6162,2.6606,2.6033,2.6242,11454.17968248,30047.863105716449
1651424400,2022-05-01 17:00:00,LOKA/USDT,2.6232,2.6232,2.6001,2.6121,3869.71041819,10106.806639283423
1651420800,2022-05-01 16:00:00,LOKA/USDT,2.5094,2.6579,2.5022,2.6189,16610.34241809,43066.355806134791
1651417200,2022-05-01 15:00:00,LOKA/USDT,2.4506,2.5093,2.4412,2.5093,4467.20886578,11037.567253608993
1651413600,2022-05-01 14:00:00,LOKA/USDT,2.479,2.5173,2.431,2.4501,12118.73661396,29968.933482959408
1651410000,2022-05-01 13:00:00,LOKA/USDT,2.4436,2.5783,2.422,2.4858,61373.47739562,154309.294604175319
1651406400,2022-05-01 12:00:00,LOKA/USDT,2.4358,2.4412,2.4166,2.4412,3133.14857766,7604.585410364758
1651402800,2022-05-01 11:00:00,LOKA/USDT,2.4174,2.4546,2.4148,2.4361,5622.96504988,13714.853419741862
1651399200,2022-05-01 10:00:00,LOKA/USDT,2.4472,2.4472,2.4144,2.4201,3526.69280045,8559.156511860395
1651395600,2022-05-01 09:00:00,LOKA/USDT,2.468,2.468,2.4453,2.4519,4066.85323491,9998.126679855829
1651392000,2022-05-01 08:00:00,LOKA/USDT,2.4449,2.4775,2.4449,2.4658,5746.37462128,14157.850768679352
1651388400,2022-05-01 07:00:00,LOKA/USDT,2.4577,2.467,2.425,2.439,6308.41742639,15443.123650063858
1651384800,2022-05-01 06:00:00,LOKA/USDT,2.4663,2.5179,2.4502,2.4583,9947.62787871,24659.502181316522
1651381200,2022-05-01 05:00:00,LOKA/USDT,2.4154,2.4662,2.4095,2.4662,4264.55893373,10378.901577673522
1651377600,2022-05-01 04:00:00,LOKA/USDT,2.4027,2.425,2.3581,2.4234,7846.36988903,18789.682325644292
1651374000,2022-05-01 03:00:00,LOKA/USDT,2.3926,2.4049,2.3894,2.4049,4054.60715856,9716.00717612874
1651370400,2022-05-01 02:00:00,LOKA/USDT,2.4258,2.4303,2.385,2.3851,3660.41436481,8793.189623489976
1651366800,2022-05-01 01:00:00,LOKA/USDT,2.4079,2.4301,2.3819,2.4301,7897.87300703,18977.570324777567
1651363200,2022-05-01 00:00:00,LOKA/USDT,2.3578,2.4074,2.3424,2.4056,11651.67835178,27568.023519664975
1651359600,2022-04-30 23:00:00,LOKA/USDT,2.4316,2.4354,2.3493,2.3571,12371.02109991,29427.786978204862
1651356000,2022-04-30 22:00:00,LOKA/USDT,2.4486,2.4486,2.4283,2.4299,2407.86980944,5871.310483518286
1651352400,2022-04-30 21:00:00,LOKA/USDT,2.4637,2.4637,2.4388,2.4554,2607.0411903,6382.56550391262
1651348800,2022-04-30 20:00:00,LOKA/USDT,2.4749,2.4749,2.4516,2.4663,2795.79874685,6886.112170323165
1651345200,2022-04-30 19:00:00,LOKA/USDT,2.448,2.4999,2.448,2.4765,6857.35380518,16959.37288678338
1651341600,2022-04-30 18:00:00,LOKA/USDT,2.4708,2.4708,2.4381,2.4442,49828.23630507,121883.641925321583
1651338000,2022-04-30 17:00:00,LOKA/USDT,2.506,2.506,2.463,2.4673,3329.65770959,8259.003396111382
1651334400,2022-04-30 16:00:00,LOKA/USDT,2.5043,2.5172,2.4938,2.5096,4248.66227674,10650.633139626508
1651330800,2022-04-30 15:00:00,LOKA/USDT,2.5006,2.5139,2.4633,2.5038,10040.34939142,24990.877013373834
1651327200,2022-04-30 14:00:00,LOKA/USDT,2.5529,2.5529,2.4954,2.4977,7258.46211864,18288.07813267279
1651323600,2022-04-30 13:00:00,LOKA/USDT,2.6033,2.6033,2.5521,2.5521,7090.83904999,18240.707560320926
1651320000,2022-04-30 12:00:00,LOKA/USDT,2.6246,2.6288,2.6039,2.6039,2093.78165538,5489.311027048578
1651316400,2022-04-30 11:00:00,LOKA/USDT,2.6656,2.6695,2.6055,2.617,8072.0318414,21338.450438964485
1651312800,2022-04-30 10:00:00,LOKA/USDT,2.629,2.6768,2.6238,2.6695,7436.61449081,19692.664281392065
1651309200,2022-04-30 09:00:00,LOKA/USDT,2.6077,2.635,2.6009,2.6346,8848.70376048,23180.210729649323
1651305600,2022-04-30 08:00:00,LOKA/USDT,2.6234,2.6325,2.602,2.6077,4693.03766282,12258.188830749218
1651302000,2022-04-30 07:00:00,LOKA/USDT,2.6394,2.6396,2.5986,2.6267,35862.2601,93737.61329533
1651298400,2022-04-30 06:00:00,LOKA/USDT,2.6568,2.6596,2.6275,2.6324,8733.43012807,23081.218678002507
1651294800,2022-04-30 05:00:00,LOKA/USDT,2.6,2.6838,2.6,2.6549,11477.88925531,30302.949395964437
1651291200,2022-04-30 04:00:00,LOKA/USDT,2.6071,2.6098,2.6,2.602,2654.2526301,6910.85243995575
1651287600,2022-04-30 03:00:00,LOKA/USDT,2.6001,2.6121,2.6001,2.6082,453.67930994,1182.234824899953
1651284000,2022-04-30 02:00:00,LOKA/USDT,2.6067,2.6203,2.6007,2.6015,3574.27071769,9320.758069408912
1651280400,2022-04-30 01:00:00,LOKA/USDT,2.6019,2.6349,2.6007,2.6062,6276.63874087,16409.53023263212
1651276800,2022-04-30 00:00:00,LOKA/USDT,2.5062,2.625,2.5062,2.6005,8670.09541535,22330.426089604195
1651273200,2022-04-29 23:00:00,LOKA/USDT,2.536,2.5905,2.4992,2.4992,13174.77337108,33591.473405995802
1651269600,2022-04-29 22:00:00,LOKA/USDT,2.5173,2.5345,2.5125,2.5345,2544.33030642,6415.004514106707
1651266000,2022-04-29 21:00:00,LOKA/USDT,2.5432,2.5517,2.5185,2.5185,5144.28640042,13053.504464436375
1651262400,2022-04-29 20:00:00,LOKA/USDT,2.4973,2.5637,2.4973,2.5427,6434.81230139,16302.479657114274
1651258800,2022-04-29 19:00:00,LOKA/USDT,2.6178,2.626,2.4973,2.502,22006.51390782,55708.389831436456
1651255200,2022-04-29 18:00:00,LOKA/USDT,2.6497,2.6728,2.6138,2.6202,6654.17898794,17633.094565435328
1651251600,2022-04-29 17:00:00,LOKA/USDT,2.6518,2.6572,2.6175,2.6495,7788.83130475,20511.03735474905
1651248000,2022-04-29 16:00:00,LOKA/USDT,2.6861,2.7111,2.6388,2.6451,11048.53683949,29478.309381650271
1651244400,2022-04-29 15:00:00,LOKA/USDT,2.7728,2.7983,2.6872,2.6872,16538.79293935,45297.622589046238
1651240800,2022-04-29 14:00:00,LOKA/USDT,2.7231,2.8903,2.7094,2.7724,39402.40519253,109838.882702294562
1651237200,2022-04-29 13:00:00,LOKA/USDT,2.7019,2.7297,2.683,2.727,7304.45179677,19762.05622173433
1651233600,2022-04-29 12:00:00,LOKA/USDT,2.6349,2.7341,2.6349,2.708,15477.54815245,41683.301058905074
1651230000,2022-04-29 11:00:00,LOKA/USDT,2.6918,2.7088,2.617,2.6348,20592.61873205,54635.695032003424
1651226400,2022-04-29 10:00:00,LOKA/USDT,2.8304,2.8307,2.6694,2.6941,33373.80373045,91391.595188155886
1651222800,2022-04-29 09:00:00,LOKA/USDT,2.8679,2.8703,2.8052,2.8264,22714.30144191,64300.186775859192
1651219200,2022-04-29 08:00:00,LOKA/USDT,3.1326,3.1649,2.8594,2.8667,46956.27429689,140620.675457639548
1651215600,2022-04-29 07:00:00,LOKA/USDT,2.9267,3.176,2.9267,3.1417,63482.08230539,193097.104065423516
1651212000,2022-04-29 06:00:00,LOKA/USDT,2.732,2.9425,2.732,2.9249,50140.21215469,143923.068804136926
1651208400,2022-04-29 05:00:00,LOKA/USDT,2.7238,2.7867,2.7213,2.7236,9392.72956746,25783.198641721602
1651204800,2022-04-29 04:00:00,LOKA/USDT,2.8448,2.8448,2.7171,2.7185,22581.06205057,62825.723553157995
1651201200,2022-04-29 03:00:00,LOKA/USDT,2.9241,2.9241,2.7865,2.8475,19976.45720969,56970.554949986085
1651197600,2022-04-29 02:00:00,LOKA/USDT,2.8602,2.9958,2.808,2.9351,43804.80928265,126911.939331364747
1651194000,2022-04-29 01:00:00,LOKA/USDT,2.6888,2.9332,2.6775,2.86,67816.36981576,191219.704273029692
1651190400,2022-04-29 00:00:00,LOKA/USDT,2.6289,2.6953,2.617,2.6953,13095.17725358,34784.518846065617
1651186800,2022-04-28 23:00:00,LOKA/USDT,2.762,2.762,2.6138,2.6252,19836.59135274,52843.729942157076
1651183200,2022-04-28 22:00:00,LOKA/USDT,2.648,2.7682,2.648,2.7639,16425.50222006,44254.739381273618
1651179600,2022-04-28 21:00:00,LOKA/USDT,2.6706,2.6785,2.642,2.648,28915.9822399,76652.98719970631
1651176000,2022-04-28 20:00:00,LOKA/USDT,2.7236,2.724,2.6708,2.6709,16045.76549992,43134.801077889906
1651172400,2022-04-28 19:00:00,LOKA/USDT,2.8181,2.8261,2.7043,2.7182,12258.36472879,33933.837881070955
1651168800,2022-04-28 18:00:00,LOKA/USDT,2.912,2.912,2.8174,2.8181,8612.87422829,24548.744951737898
1651165200,2022-04-28 17:00:00,LOKA/USDT,2.8203,2.9205,2.7836,2.92,30685.49383171,87290.593178086402
1651161600,2022-04-28 16:00:00,LOKA/USDT,2.7135,2.85,2.7072,2.8161,25116.62910407,69987.023879710569
1651158000,2022-04-28 15:00:00,LOKA/USDT,2.837,2.8511,2.6856,2.7031,49931.57727724,137155.084081482462
1651154400,2022-04-28 14:00:00,LOKA/USDT,2.7521,2.847,2.7194,2.8333,33194.50350279,92239.647885952263
1651150800,2022-04-28 13:00:00,LOKA/USDT,2.812,2.8947,2.7501,2.752,48228.39712494,135306.990355761139
1651147200,2022-04-28 12:00:00,LOKA/USDT,2.8891,3.0967,2.8034,2.8077,70628.15686504,208901.836390157616
1651143600,2022-04-28 11:00:00,LOKA/USDT,2.6301,3.0558,2.6191,2.8862,104579.52361056,295946.823047908633
1651140000,2022-04-28 10:00:00,LOKA/USDT,2.5558,2.6301,2.5457,2.6301,18219.7008,46877.41572785
1651136400,2022-04-28 09:00:00,LOKA/USDT,2.591,2.6247,2.5471,2.5471,10700.1602,27619.89682035
1651132800,2022-04-28 08:00:00,LOKA/USDT,2.5177,2.6462,2.4654,2.5893,28649.84252692,73866.103312021896
1651129200,2022-04-28 07:00:00,LOKA/USDT,2.3992,2.5484,2.3992,2.5098,20398.7143977,50421.99789739992
1651125600,2022-04-28 06:00:00,LOKA/USDT,2.377,2.4027,2.3688,2.3934,1536.0616,3671.77803682
1651122000,2022-04-28 05:00:00,LOKA/USDT,2.4148,2.4148,2.3731,2.3731,3733.12767951,8940.081202133666
1651118400,2022-04-28 04:00:00,LOKA/USDT,2.4237,2.4268,2.4119,2.4213,644.06275089,1556.688312549674
1651114800,2022-04-28 03:00:00,LOKA/USDT,2.444,2.4645,2.4192,2.4248,5332.3084,13014.21334195
1651111200,2022-04-28 02:00:00,LOKA/USDT,2.4412,2.4537,2.435,2.4454,1798.64800518,4397.531430070166
1651107600,2022-04-28 01:00:00,LOKA/USDT,2.4761,2.5072,2.4437,2.447,7522.89058394,18625.405689830148
1651104000,2022-04-28 00:00:00,LOKA/USDT,2.4914,2.4914,2.4569,2.4815,7825.4196,19323.99886963
1651100400,2022-04-27 23:00:00,LOKA/USDT,2.489,2.543,2.4867,2.492,3672.9384,9236.26720396
1651096800,2022-04-27 22:00:00,LOKA/USDT,2.4891,2.5761,2.48,2.48,15352.80003721,38855.748270068613
1651093200,2022-04-27 21:00:00,LOKA/USDT,2.465,2.4885,2.4539,2.4885,4909.22115424,12146.727644096223
1651089600,2022-04-27 20:00:00,LOKA/USDT,2.5293,2.5333,2.465,2.465,12140.67802095,30384.181024025802
1651086000,2022-04-27 19:00:00,LOKA/USDT,2.444,2.5496,2.4266,2.526,27310.54496469,68790.309256153198
1651082400,2022-04-27 18:00:00,LOKA/USDT,2.5063,2.5391,2.4332,2.4459,29877.03284132,74445.246348263919
1651078800,2022-04-27 17:00:00,LOKA/USDT,2.3616,2.5075,2.3616,2.5075,28981.09681199,70507.047722809508
1651075200,2022-04-27 16:00:00,LOKA/USDT,2.3056,2.3943,2.3047,2.3579,8760.82335178,20580.357788184514
1651071600,2022-04-27 15:00:00,LOKA/USDT,2.2923,2.3085,2.2923,2.3019,1145.01198717,2635.074230676745
1651068000,2022-04-27 14:00:00,LOKA/USDT,2.3299,2.3299,2.2727,2.2838,5549.66201048,12740.76371340112
1651064400,2022-04-27 13:00:00,LOKA/USDT,2.2988,2.3341,2.283,2.3341,9069.75215495,20921.314454563462
1651060800,2022-04-27 12:00:00,LOKA/USDT,2.3147,2.3295,2.2944,2.2944,5532.5943694,12808.52228238267
1651057200,2022-04-27 11:00:00,LOKA/USDT,2.3497,2.3497,2.3036,2.3188,8772.17359802,20398.001326022747
1651053600,2022-04-27 10:00:00,LOKA/USDT,2.3396,2.3808,2.3395,2.3535,9801.95984318,23114.459870414823
1651050000,2022-04-27 09:00:00,LOKA/USDT,2.39,2.4268,2.3384,2.3405,10487.82351732,25000.46517646746
1651046400,2022-04-27 08:00:00,LOKA/USDT,2.3565,2.3899,2.3399,2.3899,6900.82,16310.57121885
1651042800,2022-04-27 07:00:00,LOKA/USDT,2.3585,2.3825,2.3518,2.3606,5319.229,12614.87664288
1651039200,2022-04-27 06:00:00,LOKA/USDT,2.3572,2.4164,2.3372,2.3511,18184.80342259,42990.877510196501
1651035600,2022-04-27 05:00:00,LOKA/USDT,2.3251,2.462,2.3184,2.3638,30126.10988431,72044.940801740803
1651032000,2022-04-27 04:00:00,LOKA/USDT,2.2547,2.4461,2.2547,2.3234,18955.15155968,44699.12795751138
1651028400,2022-04-27 03:00:00,LOKA/USDT,2.2701,2.2753,2.2475,2.2475,4470.6585016,10119.23137289216
1651024800,2022-04-27 02:00:00,LOKA/USDT,2.247,2.2701,2.2442,2.2701,3885.48509568,8785.096541948192
1651021200,2022-04-27 01:00:00,LOKA/USDT,2.2344,2.481,2.2006,2.2503,32114.24297624,72534.667603316558
1651017600,2022-04-27 00:00:00,LOKA/USDT,2.234,2.2389,2.2154,2.2329,21921.96811172,48862.405578373452
1651014000,2022-04-26 23:00:00,LOKA/USDT,2.2677,2.2677,2.2171,2.2322,17151.5634174,38204.777092154154
1651010400,2022-04-26 22:00:00,LOKA/USDT,2.2841,2.2937,2.2695,2.2695,5485.38906271,12493.851919477927
1651006800,2022-04-26 21:00:00,LOKA/USDT,2.2733,2.2925,2.2612,2.2895,4493.31038627,10245.993617477896
1651003200,2022-04-26 20:00:00,LOKA/USDT,2.288,2.2923,2.2522,2.2789,9463.52590235,21474.14430114403
1650999600,2022-04-26 19:00:00,LOKA/USDT,2.3145,2.3234,2.2721,2.2892,5064.9328,11615.74347214
1650996000,2022-04-26 18:00:00,LOKA/USDT,2.3206,2.3235,2.2935,2.3124,4416.20931841,10199.898435250852
1650992400,2022-04-26 17:00:00,LOKA/USDT,2.3579,2.3579,2.2935,2.33,13201.3979,30563.9861197
1650988800,2022-04-26 16:00:00,LOKA/USDT,2.349,2.3738,2.3355,2.3627,12223.91038354,28805.160481320486
1650985200,2022-04-26 15:00:00,LOKA/USDT,2.363,2.3842,2.3376,2.3376,3350.33317611,7925.985397817008
1650981600,2022-04-26 14:00:00,LOKA/USDT,2.42,2.42,2.3556,2.3556,10264.71249225,24560.7537115766
1650978000,2022-04-26 13:00:00,LOKA/USDT,2.454,2.4677,2.4213,2.4213,8854.83798872,21701.664433413461
1650974400,2022-04-26 12:00:00,LOKA/USDT,2.5022,2.5022,2.4542,2.4542,22670.40146844,56431.339110929108
1650970800,2022-04-26 11:00:00,LOKA/USDT,2.503,2.5061,2.4898,2.5061,2593.6122849,6481.097235338401
1650967200,2022-04-26 10:00:00,LOKA/USDT,2.5134,2.524,2.5038,2.5114,3386.71908467,8532.118980412414
1650963600,2022-04-26 09:00:00,LOKA/USDT,2.5452,2.5526,2.5034,2.5182,12604.37130939,31930.789023525489
1650960000,2022-04-26 08:00:00,LOKA/USDT,2.58,2.59,2.5459,2.5479,5870.0964,15051.70395998
1650956400,2022-04-26 07:00:00,LOKA/USDT,2.5846,2.5951,2.5725,2.5811,2212.05036179,5720.728384807883
1650952800,2022-04-26 06:00:00,LOKA/USDT,2.6275,2.6275,2.58,2.5802,5777.91571212,15070.430619281259
1650949200,2022-04-26 05:00:00,LOKA/USDT,2.5798,2.6342,2.5798,2.6255,4866.41551346,12709.564619136661
1650945600,2022-04-26 04:00:00,LOKA/USDT,2.5713,2.5838,2.5561,2.5838,3070.23353349,7890.999678603495
1650942000,2022-04-26 03:00:00,LOKA/USDT,2.5675,2.5876,2.5675,2.5726,1841.6476,4757.29938515
