https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLN,Volume ETH
1550631600,2019-02-20 03:00:00,ETH/PLN,562.49,566.3,552.3,566.3,3046.41,5.452
1550628000,2019-02-20 02:00:00,ETH/PLN,556.81,564.66,555.79,562.49,2459.99,4.391
1550624400,2019-02-20 01:00:00,ETH/PLN,557.01,566.06,553.11,556.81,2854.83,5.105
1550620800,2019-02-20 00:00:00,ETH/PLN,551.94,563.61,551.94,557.01,2785.41,4.993
1550617200,2019-02-19 23:00:00,ETH/PLN,556.65,560.09,551.94,551.94,2999.64,5.394
1550613600,2019-02-19 22:00:00,ETH/PLN,550.8,561.01,550.8,556.65,2352.54,4.216
1550610000,2019-02-19 21:00:00,ETH/PLN,552.04,562.7,550.8,550.8,2682.35,4.788
1550606400,2019-02-19 20:00:00,ETH/PLN,563.85,563.85,552.04,552.04,2831.81,5.098
1550602800,2019-02-19 19:00:00,ETH/PLN,561.69,563.85,547.4,563.85,3027.91,5.434
1550599200,2019-02-19 18:00:00,ETH/PLN,553.07,563.35,547.6,561.69,3159.03,5.681
1550595600,2019-02-19 17:00:00,ETH/PLN,547.9,558.77,547.39,553.07,3541.14,6.416
1550592000,2019-02-19 16:00:00,ETH/PLN,558.49,565.56,547.9,547.9,3249.72,5.797
1550588400,2019-02-19 15:00:00,ETH/PLN,559.31,562.95,557.69,558.49,2365.33,4.223
1550584800,2019-02-19 14:00:00,ETH/PLN,564.61,567.24,559.31,559.31,2910.03,5.17
1550581200,2019-02-19 13:00:00,ETH/PLN,558.0,566.83,552.77,564.61,3588.5,6.4
1550577600,2019-02-19 12:00:00,ETH/PLN,553.58,566.08,553.58,558.0,2598.0,4.651
1550574000,2019-02-19 11:00:00,ETH/PLN,554.86,566.22,552.12,553.58,3076.75,5.507
1550570400,2019-02-19 10:00:00,ETH/PLN,548.35,565.83,548.35,554.86,2459.38,4.427
1550566800,2019-02-19 09:00:00,ETH/PLN,562.16,571.05,548.35,548.35,3121.95,5.564
1550563200,2019-02-19 08:00:00,ETH/PLN,560.38,568.84,555.7,562.16,3621.75,6.423
1550559600,2019-02-19 07:00:00,ETH/PLN,561.96,569.02,556.47,560.38,3027.72,5.387
1550556000,2019-02-19 06:00:00,ETH/PLN,550.37,562.38,550.37,561.96,2885.21,5.157
1550552400,2019-02-19 05:00:00,ETH/PLN,563.15,567.37,549.08,550.37,3421.04,6.128
1550548800,2019-02-19 04:00:00,ETH/PLN,569.34,569.34,535.51,563.15,2670.29,4.847
1550545200,2019-02-19 03:00:00,ETH/PLN,550.4,569.34,547.3,569.34,3855.41,6.888
1550541600,2019-02-19 02:00:00,ETH/PLN,550.53,569.17,548.99,550.4,3054.86,5.481
1550538000,2019-02-19 01:00:00,ETH/PLN,548.44,574.39,542.76,550.53,3642.35,6.524
1550534400,2019-02-19 00:00:00,ETH/PLN,569.12,570.04,542.18,548.44,2803.59,5.03
1550530800,2019-02-18 23:00:00,ETH/PLN,551.25,573.59,551.25,569.12,3236.39,5.748
1550527200,2019-02-18 22:00:00,ETH/PLN,555.35,571.74,540.98,551.25,2868.66,5.169
1550523600,2019-02-18 21:00:00,ETH/PLN,559.01,570.45,547.3,555.35,3505.53,6.267
1550520000,2019-02-18 20:00:00,ETH/PLN,568.05,573.08,553.78,559.01,2755.53,4.911
1550516400,2019-02-18 19:00:00,ETH/PLN,552.34,573.88,549.02,568.05,3435.42,6.089
1550512800,2019-02-18 18:00:00,ETH/PLN,532.87,565.06,529.96,552.34,3285.17,5.951
1550509200,2019-02-18 17:00:00,ETH/PLN,539.91,575.77,532.87,532.87,2980.29,5.433
1550505600,2019-02-18 16:00:00,ETH/PLN,564.85,564.85,533.55,539.91,2890.51,5.282
1550502000,2019-02-18 15:00:00,ETH/PLN,567.77,575.14,547.26,564.85,3047.64,5.463
1550498400,2019-02-18 14:00:00,ETH/PLN,553.24,579.64,551.15,567.77,3176.83,5.631
1550494800,2019-02-18 13:00:00,ETH/PLN,547.5,554.02,531.91,553.24,2843.45,5.241
1550491200,2019-02-18 12:00:00,ETH/PLN,532.15,547.58,525.13,547.5,2796.85,5.233
1550487600,2019-02-18 11:00:00,ETH/PLN,526.87,532.15,520.71,532.15,3590.62,6.842
1550484000,2019-02-18 10:00:00,ETH/PLN,513.94,526.87,513.94,526.87,2652.92,5.097
1550480400,2019-02-18 09:00:00,ETH/PLN,513.28,522.31,513.28,513.94,3169.8,6.126
1550476800,2019-02-18 08:00:00,ETH/PLN,513.31,514.82,511.99,513.28,3110.95,6.057
1550473200,2019-02-18 07:00:00,ETH/PLN,520.74,520.88,511.23,513.31,3111.7,6.015
1550469600,2019-02-18 06:00:00,ETH/PLN,511.54,524.38,509.33,520.74,2579.98,4.994
1550466000,2019-02-18 05:00:00,ETH/PLN,513.76,521.83,511.54,511.54,3131.82,6.055
1550462400,2019-02-18 04:00:00,ETH/PLN,511.36,522.3,511.36,513.76,3015.86,5.83
1550458800,2019-02-18 03:00:00,ETH/PLN,511.23,522.43,504.94,511.36,3093.64,6.044
1550455200,2019-02-18 02:00:00,ETH/PLN,520.59,523.12,504.6,511.23,2944.7,5.738
1550451600,2019-02-18 01:00:00,ETH/PLN,515.18,523.45,511.28,520.59,3001.42,5.79
1550448000,2019-02-18 00:00:00,ETH/PLN,519.72,522.06,512.83,515.18,2673.79,5.175
1550444400,2019-02-17 23:00:00,ETH/PLN,538.21,538.21,510.7,519.72,3449.9,6.64
1550440800,2019-02-17 22:00:00,ETH/PLN,519.2,538.21,506.17,538.21,3309.54,6.404
1550437200,2019-02-17 21:00:00,ETH/PLN,486.34,519.2,486.34,519.2,2751.77,5.418
1550433600,2019-02-17 20:00:00,ETH/PLN,489.38,489.38,482.82,486.34,2975.23,6.128
1550430000,2019-02-17 19:00:00,ETH/PLN,488.1,489.38,482.2,489.38,3199.24,6.589
1550426400,2019-02-17 18:00:00,ETH/PLN,484.38,488.1,483.5,488.1,2391.99,4.923
1550422800,2019-02-17 17:00:00,ETH/PLN,485.68,490.22,481.98,484.38,2479.2,5.096
1550419200,2019-02-17 16:00:00,ETH/PLN,483.5,490.56,481.4,485.68,2899.44,5.968
1550415600,2019-02-17 15:00:00,ETH/PLN,489.46,489.64,482.98,483.5,2869.5,5.896
1550412000,2019-02-17 14:00:00,ETH/PLN,481.05,490.1,481.05,489.46,2856.37,5.873
1550408400,2019-02-17 13:00:00,ETH/PLN,480.22,490.97,480.22,481.05,2673.5,5.514
1550404800,2019-02-17 12:00:00,ETH/PLN,491.14,491.14,480.22,480.22,3108.07,6.377
1550401200,2019-02-17 11:00:00,ETH/PLN,482.63,491.14,477.96,491.14,2715.62,5.594
1550397600,2019-02-17 10:00:00,ETH/PLN,472.25,491.09,472.25,482.63,2587.51,5.355
1550394000,2019-02-17 09:00:00,ETH/PLN,472.3,474.64,470.16,472.25,3142.17,6.653
1550390400,2019-02-17 08:00:00,ETH/PLN,470.38,474.22,470.19,472.3,2512.29,5.322
1550386800,2019-02-17 07:00:00,ETH/PLN,473.69,475.55,470.38,470.38,2915.94,6.171
1550383200,2019-02-17 06:00:00,ETH/PLN,471.37,475.45,470.08,473.69,3034.75,6.412
1550379600,2019-02-17 05:00:00,ETH/PLN,473.4,474.65,470.46,471.37,2403.95,5.086
1550376000,2019-02-17 04:00:00,ETH/PLN,475.53,475.53,469.9,473.4,2989.1,6.327
1550372400,2019-02-17 03:00:00,ETH/PLN,473.11,475.58,469.84,475.53,2500.1,5.282
1550368800,2019-02-17 02:00:00,ETH/PLN,475.36,475.36,470.54,473.11,3091.02,6.544
1550365200,2019-02-17 01:00:00,ETH/PLN,473.28,475.46,471.53,475.36,2521.54,5.324
1550361600,2019-02-17 00:00:00,ETH/PLN,473.39,475.31,469.99,473.28,2851.92,6.041
1550358000,2019-02-16 23:00:00,ETH/PLN,471.58,474.3,470.08,473.39,2758.32,5.842
1550354400,2019-02-16 22:00:00,ETH/PLN,470.2,474.59,470.05,471.58,2705.58,5.724
1550350800,2019-02-16 21:00:00,ETH/PLN,474.49,475.05,470.2,470.2,2843.95,6.018
1550347200,2019-02-16 20:00:00,ETH/PLN,471.97,474.49,469.96,474.49,2902.68,6.146
1550343600,2019-02-16 19:00:00,ETH/PLN,471.3,475.6,470.56,471.97,2590.01,5.471
1550340000,2019-02-16 18:00:00,ETH/PLN,474.76,475.1,470.17,471.3,3044.7,6.447
1550336400,2019-02-16 17:00:00,ETH/PLN,473.09,475.27,469.97,474.76,2524.49,5.342
1550332800,2019-02-16 16:00:00,ETH/PLN,471.95,475.48,470.55,473.09,3039.6,6.433
1550329200,2019-02-16 15:00:00,ETH/PLN,473.27,474.62,468.85,471.95,2869.05,6.101
1550325600,2019-02-16 14:00:00,ETH/PLN,473.56,473.79,469.43,473.27,2342.64,4.967
1550322000,2019-02-16 13:00:00,ETH/PLN,470.61,473.56,469.41,473.56,2816.92,5.971
1550318400,2019-02-16 12:00:00,ETH/PLN,469.7,473.91,469.44,470.61,2847.95,6.04
1550314800,2019-02-16 11:00:00,ETH/PLN,472.36,473.89,469.37,469.7,2825.74,5.996
1550311200,2019-02-16 10:00:00,ETH/PLN,468.92,473.35,468.85,472.36,2887.39,6.137
1550307600,2019-02-16 09:00:00,ETH/PLN,473.3,473.74,468.92,468.92,2550.85,5.409
1550304000,2019-02-16 08:00:00,ETH/PLN,473.66,473.89,469.62,473.3,3013.16,6.391
1550300400,2019-02-16 07:00:00,ETH/PLN,470.38,473.66,468.8,473.66,2624.27,5.57
1550296800,2019-02-16 06:00:00,ETH/PLN,473.02,473.02,467.64,470.38,2928.38,6.227
1550293200,2019-02-16 05:00:00,ETH/PLN,469.46,473.02,467.06,473.02,2400.16,5.103
1550289600,2019-02-16 04:00:00,ETH/PLN,467.4,469.46,467.12,469.46,3186.26,6.8
1550286000,2019-02-16 03:00:00,ETH/PLN,467.2,471.04,467.06,467.4,2477.55,5.281
1550282400,2019-02-16 02:00:00,ETH/PLN,469.72,473.03,466.99,467.2,2739.24,5.827
1550278800,2019-02-16 01:00:00,ETH/PLN,469.25,473.09,467.68,469.72,3150.94,6.699
1550275200,2019-02-16 00:00:00,ETH/PLN,468.96,472.08,468.57,469.25,2473.25,5.261
1550271600,2019-02-15 23:00:00,ETH/PLN,468.5,472.48,467.1,468.96,2622.88,5.573
1550268000,2019-02-15 22:00:00,ETH/PLN,470.42,473.56,466.9,468.5,2461.0,5.235
1550264400,2019-02-15 21:00:00,ETH/PLN,471.94,471.94,467.53,470.42,2816.74,6.005
1550260800,2019-02-15 20:00:00,ETH/PLN,467.33,473.37,466.83,471.94,2683.39,5.706
1550257200,2019-02-15 19:00:00,ETH/PLN,468.84,472.23,467.33,467.33,2400.49,5.107
1550253600,2019-02-15 18:00:00,ETH/PLN,468.14,474.88,468.14,468.84,2727.5,5.793
1550250000,2019-02-15 17:00:00,ETH/PLN,471.95,472.12,467.57,468.14,2823.54,6.018
1550246400,2019-02-15 16:00:00,ETH/PLN,474.78,474.78,468.21,471.95,2713.8,5.755
1550242800,2019-02-15 15:00:00,ETH/PLN,467.31,474.78,467.31,474.78,2480.91,5.27
1550239200,2019-02-15 14:00:00,ETH/PLN,472.62,474.91,467.31,467.31,3292.73,7.002
1550235600,2019-02-15 13:00:00,ETH/PLN,472.81,474.79,466.72,472.62,2868.66,6.11
1550232000,2019-02-15 12:00:00,ETH/PLN,469.87,474.69,465.71,472.81,2755.07,5.841
1550228400,2019-02-15 11:00:00,ETH/PLN,470.74,474.4,465.75,469.87,2362.71,5.022
1550224800,2019-02-15 10:00:00,ETH/PLN,467.26,474.19,463.12,470.74,3194.08,6.833
1550221200,2019-02-15 09:00:00,ETH/PLN,472.39,473.63,463.28,467.26,2470.66,5.291
1550217600,2019-02-15 08:00:00,ETH/PLN,473.57,473.57,461.24,472.39,3284.02,7.006
1550214000,2019-02-15 07:00:00,ETH/PLN,462.81,473.57,461.04,473.57,2411.77,5.161
1550210400,2019-02-15 06:00:00,ETH/PLN,472.09,474.15,460.01,462.81,2804.61,6.027
1550206800,2019-02-15 05:00:00,ETH/PLN,468.61,472.51,460.83,472.09,3011.82,6.428
1550203200,2019-02-15 04:00:00,ETH/PLN,471.84,471.84,462.27,468.61,2855.83,6.099
1550199600,2019-02-15 03:00:00,ETH/PLN,474.57,474.71,464.76,471.84,2775.86,5.908
1550196000,2019-02-15 02:00:00,ETH/PLN,465.98,474.57,465.98,474.57,2839.76,6.029
1550192400,2019-02-15 01:00:00,ETH/PLN,469.06,474.58,465.98,465.98,2752.8,5.847
1550188800,2019-02-15 00:00:00,ETH/PLN,471.4,473.85,464.65,469.06,2985.47,6.355
1550185200,2019-02-14 23:00:00,ETH/PLN,468.83,473.93,466.46,471.4,2859.45,6.068
1550181600,2019-02-14 22:00:00,ETH/PLN,469.07,474.31,464.73,468.83,2867.94,6.108
1550178000,2019-02-14 21:00:00,ETH/PLN,465.67,474.48,465.49,469.07,2716.88,5.77
1550174400,2019-02-14 20:00:00,ETH/PLN,466.21,472.36,465.42,465.67,3078.63,6.571
1550170800,2019-02-14 19:00:00,ETH/PLN,466.39,474.69,465.26,466.21,2489.43,5.294
1550167200,2019-02-14 18:00:00,ETH/PLN,472.28,473.48,464.91,466.39,2623.51,5.595
1550163600,2019-02-14 17:00:00,ETH/PLN,474.03,474.37,467.55,472.28,3006.15,6.377
1550160000,2019-02-14 16:00:00,ETH/PLN,466.52,474.03,465.39,474.03,2485.79,5.3
1550156400,2019-02-14 15:00:00,ETH/PLN,465.0,471.89,464.64,466.52,3057.64,6.538
1550152800,2019-02-14 14:00:00,ETH/PLN,465.38,472.62,463.48,465.0,2588.58,5.542
1550149200,2019-02-14 13:00:00,ETH/PLN,466.45,470.48,464.15,465.38,2812.01,6.014
1550145600,2019-02-14 12:00:00,ETH/PLN,471.39,471.52,463.86,466.45,3124.14,6.689
1550142000,2019-02-14 11:00:00,ETH/PLN,465.09,472.16,465.09,471.39,2466.93,5.256
1550138400,2019-02-14 10:00:00,ETH/PLN,468.81,472.02,464.31,465.09,2734.35,5.838
1550134800,2019-02-14 09:00:00,ETH/PLN,470.02,471.96,463.54,468.81,2758.33,5.898
1550131200,2019-02-14 08:00:00,ETH/PLN,467.01,472.69,466.68,470.02,3446.03,7.321
1550127600,2019-02-14 07:00:00,ETH/PLN,469.06,472.85,464.14,467.01,2427.56,5.183
1550124000,2019-02-14 06:00:00,ETH/PLN,468.44,472.98,465.01,469.06,3327.54,7.087
1550120400,2019-02-14 05:00:00,ETH/PLN,468.13,471.85,463.24,468.44,2405.83,5.135
1550116800,2019-02-14 04:00:00,ETH/PLN,466.59,469.78,463.39,468.13,2941.72,6.302
1550113200,2019-02-14 03:00:00,ETH/PLN,466.02,467.98,464.19,466.59,2382.13,5.105
1550109600,2019-02-14 02:00:00,ETH/PLN,467.09,469.0,464.53,466.02,3414.58,7.319
1550106000,2019-02-14 01:00:00,ETH/PLN,467.58,468.11,465.07,467.09,2564.34,5.496
1550102400,2019-02-14 00:00:00,ETH/PLN,463.94,468.23,463.94,467.58,2760.59,5.919
1550098800,2019-02-13 23:00:00,ETH/PLN,463.94,463.94,463.94,463.94,0.0,0.0
1550095200,2019-02-13 22:00:00,ETH/PLN,463.94,463.94,463.94,463.94,0.0,0.0
1550091600,2019-02-13 21:00:00,ETH/PLN,463.94,463.94,463.94,463.94,0.0,0.0
1550088000,2019-02-13 20:00:00,ETH/PLN,463.94,463.94,463.94,463.94,0.0,0.0
1550084400,2019-02-13 19:00:00,ETH/PLN,463.94,463.94,463.94,463.94,0.0,0.0
1550080800,2019-02-13 18:00:00,ETH/PLN,466.41,467.25,463.94,463.94,2658.97,5.71
1550077200,2019-02-13 17:00:00,ETH/PLN,463.48,467.88,463.48,466.41,2769.67,5.939
1550073600,2019-02-13 16:00:00,ETH/PLN,468.18,468.18,463.48,463.48,2703.53,5.805
1550070000,2019-02-13 15:00:00,ETH/PLN,466.1,468.18,466.1,468.18,2421.64,5.183
1550066400,2019-02-13 14:00:00,ETH/PLN,467.05,467.51,463.58,466.1,2570.37,5.526
1550062800,2019-02-13 13:00:00,ETH/PLN,466.64,472.92,463.77,467.05,2836.97,6.075
1550059200,2019-02-13 12:00:00,ETH/PLN,470.7,472.91,463.23,466.64,2904.11,6.208
1550055600,2019-02-13 11:00:00,ETH/PLN,470.62,472.74,464.11,470.7,2679.96,5.709
1550052000,2019-02-13 10:00:00,ETH/PLN,467.7,470.62,464.59,470.62,2920.39,6.244
1550048400,2019-02-13 09:00:00,ETH/PLN,469.18,469.82,463.58,467.7,2796.57,5.99
1550044800,2019-02-13 08:00:00,ETH/PLN,465.84,470.0,463.0,469.18,2804.19,6.016
1550041200,2019-02-13 07:00:00,ETH/PLN,472.55,472.55,462.7,465.84,3147.56,6.742
1550037600,2019-02-13 06:00:00,ETH/PLN,462.34,474.47,454.89,472.55,3313.51,7.12
1550034000,2019-02-13 05:00:00,ETH/PLN,468.65,468.65,452.64,462.34,2736.3,5.936
1550030400,2019-02-13 04:00:00,ETH/PLN,464.9,469.89,456.59,468.65,2884.93,6.246
1550026800,2019-02-13 03:00:00,ETH/PLN,459.64,465.52,457.38,464.9,2636.93,5.723
1550023200,2019-02-13 02:00:00,ETH/PLN,464.61,470.22,456.13,459.64,2738.58,5.902
1550019600,2019-02-13 01:00:00,ETH/PLN,464.58,471.9,459.76,464.61,3114.74,6.687
1550016000,2019-02-13 00:00:00,ETH/PLN,455.62,471.5,455.62,464.58,2665.49,5.722
1550012400,2019-02-12 23:00:00,ETH/PLN,460.94,467.73,454.22,455.62,2852.16,6.178
1550008800,2019-02-12 22:00:00,ETH/PLN,470.01,470.35,457.41,460.94,3202.09,6.902
1550005200,2019-02-12 21:00:00,ETH/PLN,462.8,470.01,457.29,470.01,2504.43,5.396
1550001600,2019-02-12 20:00:00,ETH/PLN,463.45,472.23,459.62,462.8,3112.33,6.688
1549998000,2019-02-12 19:00:00,ETH/PLN,471.81,471.81,458.46,463.45,2540.76,5.489
1549994400,2019-02-12 18:00:00,ETH/PLN,456.13,471.81,455.3,471.81,2323.57,4.995
1549990800,2019-02-12 17:00:00,ETH/PLN,471.78,471.78,456.13,456.13,2453.66,5.316
1549987200,2019-02-12 16:00:00,ETH/PLN,462.4,471.78,455.33,471.78,2738.35,5.891
1549983600,2019-02-12 15:00:00,ETH/PLN,468.48,471.61,453.81,462.4,2743.13,5.92
1549980000,2019-02-12 14:00:00,ETH/PLN,464.37,471.9,455.56,468.48,2838.66,6.099
1549976400,2019-02-12 13:00:00,ETH/PLN,459.78,468.78,454.04,464.37,1551.11,3.343
1549972800,2019-02-12 12:00:00,ETH/PLN,452.54,469.1,446.11,459.78,2265.2,4.954
1549969200,2019-02-12 11:00:00,ETH/PLN,462.12,465.17,445.34,452.54,2560.68,5.645
1549965600,2019-02-12 10:00:00,ETH/PLN,464.72,473.06,447.56,462.12,2608.43,5.663
1549962000,2019-02-12 09:00:00,ETH/PLN,450.53,473.04,443.89,464.72,2832.06,6.104
1549958400,2019-02-12 08:00:00,ETH/PLN,465.72,476.96,447.86,450.53,2880.27,6.294
1549954800,2019-02-12 07:00:00,ETH/PLN,439.43,465.72,438.88,465.72,2646.18,5.89
1549951200,2019-02-12 06:00:00,ETH/PLN,462.86,470.04,439.43,439.43,2830.81,6.151
1549947600,2019-02-12 05:00:00,ETH/PLN,446.82,471.05,433.86,462.86,2424.62,5.266
1549944000,2019-02-12 04:00:00,ETH/PLN,454.71,471.08,439.98,446.82,3132.27,6.885
1549940400,2019-02-12 03:00:00,ETH/PLN,447.44,471.12,447.44,454.71,2884.38,6.278
1549936800,2019-02-12 02:00:00,ETH/PLN,457.92,470.09,444.83,447.44,2532.5,5.55
1549933200,2019-02-12 01:00:00,ETH/PLN,473.37,473.37,444.29,457.92,2769.19,6.029
1549929600,2019-02-12 00:00:00,ETH/PLN,461.6,473.37,445.45,473.37,2809.67,6.101
1549926000,2019-02-11 23:00:00,ETH/PLN,465.59,473.08,453.98,461.6,2582.53,5.539
1549922400,2019-02-11 22:00:00,ETH/PLN,471.65,474.43,456.48,465.59,2788.44,5.995
1549918800,2019-02-11 21:00:00,ETH/PLN,463.08,474.7,456.07,471.65,2968.85,6.367
1549915200,2019-02-11 20:00:00,ETH/PLN,474.4,474.4,457.22,463.08,2368.92,5.084
1549911600,2019-02-11 19:00:00,ETH/PLN,460.87,474.4,455.49,474.4,2799.77,6.031
1549908000,2019-02-11 18:00:00,ETH/PLN,466.86,470.84,460.87,460.87,2044.25,4.392
1549904400,2019-02-11 17:00:00,ETH/PLN,471.47,471.47,454.17,466.86,2795.25,6.007
1549900800,2019-02-11 16:00:00,ETH/PLN,466.59,473.04,454.79,471.47,2809.12,6.043
1549897200,2019-02-11 15:00:00,ETH/PLN,459.18,472.94,454.98,466.59,2882.31,6.245
1549893600,2019-02-11 14:00:00,ETH/PLN,473.41,473.41,457.32,459.18,2244.32,4.849
1549890000,2019-02-11 13:00:00,ETH/PLN,463.95,473.41,454.92,473.41,643.85,1.388
1549886400,2019-02-11 12:00:00,ETH/PLN,451.23,471.53,448.82,463.95,2550.64,5.552
1549882800,2019-02-11 11:00:00,ETH/PLN,467.43,472.38,451.23,451.23,2681.63,5.798
1549879200,2019-02-11 10:00:00,ETH/PLN,465.26,473.55,449.56,467.43,2754.1,5.946
1549875600,2019-02-11 09:00:00,ETH/PLN,456.46,472.01,452.45,465.26,2728.41,5.895
1549872000,2019-02-11 08:00:00,ETH/PLN,455.62,465.36,451.1,456.46,1924.39,4.211
1549868400,2019-02-11 07:00:00,ETH/PLN,455.62,455.62,455.62,455.62,0.0,0.0
1549864800,2019-02-11 06:00:00,ETH/PLN,455.62,455.62,455.62,455.62,0.0,0.0
1549861200,2019-02-11 05:00:00,ETH/PLN,455.62,455.62,455.62,455.62,0.0,0.0
1549857600,2019-02-11 04:00:00,ETH/PLN,455.62,455.62,455.62,455.62,0.0,0.0
1549854000,2019-02-11 03:00:00,ETH/PLN,455.62,455.62,455.62,455.62,0.0,0.0
1549850400,2019-02-11 02:00:00,ETH/PLN,467.25,471.66,448.8,455.62,5218.1,11.29
1549846800,2019-02-11 01:00:00,ETH/PLN,470.72,470.72,446.62,467.25,4796.98,10.37
1549843200,2019-02-11 00:00:00,ETH/PLN,469.51,472.98,453.98,470.72,4911.14,10.65
1549839600,2019-02-10 23:00:00,ETH/PLN,455.21,469.51,449.26,469.51,5271.74,11.51
1549836000,2019-02-10 22:00:00,ETH/PLN,444.08,455.21,442.75,455.21,4414.35,9.829
1549832400,2019-02-10 21:00:00,ETH/PLN,449.19,455.88,443.15,444.08,4486.68,10.02
1549828800,2019-02-10 20:00:00,ETH/PLN,444.96,455.04,444.96,449.19,3658.17,8.127
1549825200,2019-02-10 19:00:00,ETH/PLN,453.31,457.13,444.96,444.96,4830.28,10.73
1549821600,2019-02-10 18:00:00,ETH/PLN,452.6,456.96,448.19,453.31,4154.92,9.176
1549818000,2019-02-10 17:00:00,ETH/PLN,444.53,456.53,444.53,452.6,5246.15,11.59
1549814400,2019-02-10 16:00:00,ETH/PLN,448.35,456.01,444.42,444.53,5001.16,11.13
1549810800,2019-02-10 15:00:00,ETH/PLN,442.31,452.18,442.31,448.35,4396.21,9.821
1549807200,2019-02-10 14:00:00,ETH/PLN,451.39,456.85,442.31,442.31,4577.67,10.15
1549803600,2019-02-10 13:00:00,ETH/PLN,448.93,456.66,441.67,451.39,4370.23,9.76
1549800000,2019-02-10 12:00:00,ETH/PLN,453.15,456.72,444.84,448.93,4008.73,8.864
1549796400,2019-02-10 11:00:00,ETH/PLN,450.43,453.15,445.66,453.15,1876.98,4.181
1549792800,2019-02-10 10:00:00,ETH/PLN,455.8,455.8,441.5,450.43,2235.33,4.967
1549789200,2019-02-10 09:00:00,ETH/PLN,453.03,455.8,441.86,455.8,5716.94,12.73
1549785600,2019-02-10 08:00:00,ETH/PLN,454.78,461.76,445.26,453.03,2426.77,5.361
1549782000,2019-02-10 07:00:00,ETH/PLN,454.78,454.78,454.78,454.78,0.0,0.0
1549778400,2019-02-10 06:00:00,ETH/PLN,454.78,454.78,454.78,454.78,0.0,0.0
1549774800,2019-02-10 05:00:00,ETH/PLN,454.78,454.78,454.78,454.78,0.0,0.0
1549771200,2019-02-10 04:00:00,ETH/PLN,454.78,454.78,454.78,454.78,0.0,0.0
1549767600,2019-02-10 03:00:00,ETH/PLN,454.78,454.78,454.78,454.78,0.0,0.0
1549764000,2019-02-10 02:00:00,ETH/PLN,472.58,473.1,454.55,454.78,3005.37,6.534
1549760400,2019-02-10 01:00:00,ETH/PLN,467.41,472.58,446.03,472.58,5583.26,12.17
1549756800,2019-02-10 00:00:00,ETH/PLN,447.01,467.41,444.99,467.41,4176.44,9.241
1549753200,2019-02-09 23:00:00,ETH/PLN,444.67,463.28,443.46,447.01,5023.58,11.14
1549749600,2019-02-09 22:00:00,ETH/PLN,457.26,461.24,444.67,444.67,4434.73,9.85
1549746000,2019-02-09 21:00:00,ETH/PLN,452.27,461.3,443.3,457.26,5161.46,11.36
1549742400,2019-02-09 20:00:00,ETH/PLN,445.81,462.2,444.22,452.27,4689.1,10.41
1549738800,2019-02-09 19:00:00,ETH/PLN,452.66,461.7,441.82,445.81,5505.76,12.28
1549735200,2019-02-09 18:00:00,ETH/PLN,450.35,455.57,443.5,452.66,3465.04,7.715
1549731600,2019-02-09 17:00:00,ETH/PLN,449.24,457.16,444.6,450.35,5231.2,11.6
1549728000,2019-02-09 16:00:00,ETH/PLN,456.86,456.86,444.49,449.24,4840.67,10.78
1549724400,2019-02-09 15:00:00,ETH/PLN,446.32,458.09,441.64,456.86,4367.14,9.746
1549720800,2019-02-09 14:00:00,ETH/PLN,449.59,457.46,444.47,446.32,4480.62,9.93
1549717200,2019-02-09 13:00:00,ETH/PLN,452.76,456.4,445.21,449.59,5519.18,12.22
1549713600,2019-02-09 12:00:00,ETH/PLN,459.67,463.06,452.76,452.76,4257.28,9.327
1549710000,2019-02-09 11:00:00,ETH/PLN,447.47,472.37,447.47,459.67,2082.49,4.549
1549706400,2019-02-09 10:00:00,ETH/PLN,444.87,467.92,444.87,447.47,2339.11,5.074
1549702800,2019-02-09 09:00:00,ETH/PLN,448.57,467.47,444.87,444.87,5071.91,11.15
1549699200,2019-02-09 08:00:00,ETH/PLN,443.37,467.01,443.37,448.57,2821.1,6.157
1549695600,2019-02-09 07:00:00,ETH/PLN,443.37,443.37,443.37,443.37,0.0,0.0
1549692000,2019-02-09 06:00:00,ETH/PLN,443.37,443.37,443.37,443.37,0.0,0.0
1549688400,2019-02-09 05:00:00,ETH/PLN,443.37,443.37,443.37,443.37,0.0,0.0
1549684800,2019-02-09 04:00:00,ETH/PLN,443.37,443.37,443.37,443.37,0.0,0.0
1549681200,2019-02-09 03:00:00,ETH/PLN,443.37,443.37,443.37,443.37,0.0,0.0
1549677600,2019-02-09 02:00:00,ETH/PLN,443.46,453.82,443.37,443.37,1223.55,2.728
1549674000,2019-02-09 01:00:00,ETH/PLN,465.47,477.5,443.46,443.46,5908.0,12.91
1549670400,2019-02-09 00:00:00,ETH/PLN,471.59,471.59,442.08,465.47,4785.46,10.51
1549666800,2019-02-08 23:00:00,ETH/PLN,462.59,471.59,448.89,471.59,5939.97,12.97
1549663200,2019-02-08 22:00:00,ETH/PLN,446.91,471.25,446.91,462.59,3944.3,8.604
1549659600,2019-02-08 21:00:00,ETH/PLN,441.02,469.12,440.27,446.91,4750.33,10.45
1549656000,2019-02-08 20:00:00,ETH/PLN,464.15,472.91,438.93,441.02,5222.06,11.52
1549652400,2019-02-08 19:00:00,ETH/PLN,447.93,467.87,442.8,464.15,4797.11,10.48
1549648800,2019-02-08 18:00:00,ETH/PLN,477.5,477.5,442.14,447.93,4394.96,9.649
