https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume EUR
1655373600,2022-06-16 10:00:00,UMA/EUR,2.49,3.00,2.49,2.88,1339.13538949,3856.7099217312
1655370000,2022-06-16 09:00:00,UMA/EUR,2.50,2.50,2.41,2.43,677.47270384,1646.2586703312002
1655366400,2022-06-16 08:00:00,UMA/EUR,2.51,2.52,2.51,2.51,2155.80312218,5411.0658366718
1655362800,2022-06-16 07:00:00,UMA/EUR,2.50,2.55,2.50,2.55,958.65150556,2444.561339178
1655359200,2022-06-16 06:00:00,UMA/EUR,2.53,2.53,2.48,2.48,1390.18461229,3447.6578384791997
1655355600,2022-06-16 05:00:00,UMA/EUR,2.60,2.60,2.58,2.58,776.18831917,2002.5658634586
1655352000,2022-06-16 04:00:00,UMA/EUR,2.64,2.68,2.64,2.65,535.20143561,1418.2838043665
1655348400,2022-06-16 03:00:00,UMA/EUR,2.66,2.66,2.63,2.63,1236.93771117,3253.1461803771
1655344800,2022-06-16 02:00:00,UMA/EUR,2.66,2.68,2.66,2.66,626.49167908,1666.4678663528002
1655341200,2022-06-16 01:00:00,UMA/EUR,2.74,2.74,2.74,2.74,15.52919708,42.549999999200004
1655337600,2022-06-16 00:00:00,UMA/EUR,2.65,2.78,2.65,2.78,1595.86624893,4436.508172025399
1655334000,2022-06-15 23:00:00,UMA/EUR,2.66,2.70,2.65,2.65,785.80089741,2082.3723781364997
1655330400,2022-06-15 22:00:00,UMA/EUR,2.68,2.69,2.68,2.69,37.82559784,101.7508581896
1655326800,2022-06-15 21:00:00,UMA/EUR,2.59,2.59,2.59,2.59,184.90000000,478.89099999999996
1655323200,2022-06-15 20:00:00,UMA/EUR,2.59,2.59,2.56,2.58,1077.06818997,2778.8359301226
1655319600,2022-06-15 19:00:00,UMA/EUR,2.58,2.72,2.57,2.60,1083.25262931,2816.456836206
1655316000,2022-06-15 18:00:00,UMA/EUR,2.42,2.60,2.42,2.56,237.23135862,607.3122780672
1655312400,2022-06-15 17:00:00,UMA/EUR,2.51,2.53,2.50,2.51,514.89413975,1292.3842907725
1655308800,2022-06-15 16:00:00,UMA/EUR,2.57,2.62,2.57,2.61,535.04625713,1396.4707311092998
1655305200,2022-06-15 15:00:00,UMA/EUR,2.73,2.73,2.71,2.71,47.05376488,127.5157028248
1655301600,2022-06-15 14:00:00,UMA/EUR,2.72,2.74,2.54,2.54,1052.31098076,2672.8698911304
1655298000,2022-06-15 13:00:00,UMA/EUR,2.76,2.88,2.76,2.78,2741.07379682,7620.1851551596
1655294400,2022-06-15 12:00:00,UMA/EUR,2.73,2.93,2.70,2.93,399.29022126,1169.9203482918
1655290800,2022-06-15 11:00:00,UMA/EUR,2.30,2.92,2.30,2.92,1986.40152131,5800.2924422252
1655287200,2022-06-15 10:00:00,UMA/EUR,2.25,2.29,2.21,2.29,8203.24933545,18785.4409781805
1655283600,2022-06-15 09:00:00,UMA/EUR,2.27,2.30,2.25,2.25,978.73238117,2202.1478576325003
1655280000,2022-06-15 08:00:00,UMA/EUR,2.37,2.39,2.27,2.27,1195.99371110,2714.905724197
1655276400,2022-06-15 07:00:00,UMA/EUR,2.55,2.55,2.39,2.39,2555.92886356,6108.6699839084
1655272800,2022-06-15 06:00:00,UMA/EUR,2.42,2.54,2.40,2.54,1646.32989102,4181.6779231908
1655269200,2022-06-15 05:00:00,UMA/EUR,2.47,2.47,2.37,2.41,559.00560160,1347.203499856
1655265600,2022-06-15 04:00:00,UMA/EUR,2.50,2.50,2.48,2.48,27.50000000,68.2
1655262000,2022-06-15 03:00:00,UMA/EUR,2.59,2.59,2.52,2.53,448.55015576,1134.8318940728
1655258400,2022-06-15 02:00:00,UMA/EUR,2.68,2.76,2.63,2.63,5529.25093912,14541.9299698856
1655254800,2022-06-15 01:00:00,UMA/EUR,2.66,2.66,2.66,2.66,50.00000000,133.0
1655251200,2022-06-15 00:00:00,UMA/EUR,2.71,2.71,2.71,2.71,0.00000000,0.0
1655247600,2022-06-14 23:00:00,UMA/EUR,2.76,2.76,2.68,2.71,434.10939540,1176.436461534
1655244000,2022-06-14 22:00:00,UMA/EUR,2.89,2.90,2.69,2.69,2220.44160367,5972.9879138723
1655240400,2022-06-14 21:00:00,UMA/EUR,3.06,3.18,2.80,2.80,2429.75938916,6803.326289647999
1655236800,2022-06-14 20:00:00,UMA/EUR,2.86,3.07,2.85,3.00,1231.54627602,3694.6388280600004
1655233200,2022-06-14 19:00:00,UMA/EUR,3.13,3.26,2.86,2.86,5394.28369112,15427.651356603199
1655229600,2022-06-14 18:00:00,UMA/EUR,2.84,3.47,2.84,3.09,13150.19141125,40634.091460762495
1655226000,2022-06-14 17:00:00,UMA/EUR,2.49,3.26,2.49,2.88,13635.02055770,39268.859206176
1655222400,2022-06-14 16:00:00,UMA/EUR,2.42,2.53,2.29,2.53,3483.84797080,8814.135366124
1655218800,2022-06-14 15:00:00,UMA/EUR,2.12,2.69,2.12,2.31,3571.05298465,8249.1323945415
1655215200,2022-06-14 14:00:00,UMA/EUR,2.01,2.05,1.99,1.99,331.49182570,659.6687331429999
1655211600,2022-06-14 13:00:00,UMA/EUR,1.98,2.01,1.97,2.01,153.42995911,308.39421781109996
1655208000,2022-06-14 12:00:00,UMA/EUR,1.94,1.99,1.92,1.99,237.39714665,472.4203218335
1655204400,2022-06-14 11:00:00,UMA/EUR,1.96,1.96,1.96,1.96,6.00000000,11.76
1655200800,2022-06-14 10:00:00,UMA/EUR,2.00,2.03,2.00,2.02,221.98257380,448.404799076
1655197200,2022-06-14 09:00:00,UMA/EUR,1.99,2.02,1.97,1.97,160.38000000,315.9486
1655193600,2022-06-14 08:00:00,UMA/EUR,2.01,2.01,2.01,2.01,0.00000000,0.0
1655190000,2022-06-14 07:00:00,UMA/EUR,2.01,2.01,2.01,2.01,109.00000000,219.08999999999997
1655186400,2022-06-14 06:00:00,UMA/EUR,1.99,1.99,1.99,1.99,301.86586011,600.7130616189
1655182800,2022-06-14 05:00:00,UMA/EUR,1.97,2.04,1.97,2.04,849.16205841,1732.2905991564
1655179200,2022-06-14 04:00:00,UMA/EUR,1.86,1.86,1.86,1.86,0.00000000,0.0
1655175600,2022-06-14 03:00:00,UMA/EUR,1.86,1.86,1.86,1.86,52.75878763,98.1313449918
1655172000,2022-06-14 02:00:00,UMA/EUR,1.83,1.83,1.80,1.80,286.20000000,515.16
1655168400,2022-06-14 01:00:00,UMA/EUR,1.85,1.87,1.82,1.83,803.14893430,1469.7625497689999
1655164800,2022-06-14 00:00:00,UMA/EUR,1.90,1.90,1.90,1.90,0.00000000,0.0
1655161200,2022-06-13 23:00:00,UMA/EUR,1.91,1.91,1.89,1.90,339.00000000,644.1
1655157600,2022-06-13 22:00:00,UMA/EUR,1.94,1.94,1.92,1.92,242.33738524,465.28777966079997
1655154000,2022-06-13 21:00:00,UMA/EUR,1.98,1.98,1.98,1.98,0.00000000,0.0
1655150400,2022-06-13 20:00:00,UMA/EUR,2.00,2.02,1.98,1.98,338.18386374,669.6040502052
1655146800,2022-06-13 19:00:00,UMA/EUR,1.97,1.97,1.97,1.97,64.00000000,126.08
1655143200,2022-06-13 18:00:00,UMA/EUR,1.96,1.99,1.96,1.99,875.90076805,1743.0425284195
1655139600,2022-06-13 17:00:00,UMA/EUR,1.96,1.96,1.93,1.95,2109.74592998,4114.004563461
1655136000,2022-06-13 16:00:00,UMA/EUR,1.97,1.99,1.97,1.97,628.22725897,1237.6077001709
1655132400,2022-06-13 15:00:00,UMA/EUR,1.91,1.92,1.91,1.92,21.38000000,41.0496
1655128800,2022-06-13 14:00:00,UMA/EUR,1.88,1.88,1.85,1.85,89.89713322,166.309696457
1655125200,2022-06-13 13:00:00,UMA/EUR,1.90,1.92,1.88,1.91,524.77018202,1002.3110476582
1655121600,2022-06-13 12:00:00,UMA/EUR,1.92,1.93,1.92,1.93,159.62205331,308.0705628883
1655118000,2022-06-13 11:00:00,UMA/EUR,1.86,1.88,1.85,1.86,1479.52425453,2751.9151134258
1655114400,2022-06-13 10:00:00,UMA/EUR,1.87,1.91,1.87,1.89,703.22239541,1329.0903273248998
1655110800,2022-06-13 09:00:00,UMA/EUR,1.81,1.87,1.81,1.84,269.42210307,495.7366696488
1655107200,2022-06-13 08:00:00,UMA/EUR,1.88,1.89,1.83,1.83,603.77323923,1104.9050277909
1655103600,2022-06-13 07:00:00,UMA/EUR,1.89,1.95,1.87,1.89,641.24629951,1211.9555060738999
1655100000,2022-06-13 06:00:00,UMA/EUR,1.99,2.01,1.91,1.91,7043.82382977,13453.7035148607
1655096400,2022-06-13 05:00:00,UMA/EUR,2.02,2.06,1.99,1.99,4459.00532261,8873.4205919939
1655092800,2022-06-13 04:00:00,UMA/EUR,2.01,2.01,2.01,2.01,0.00000000,0.0
1655089200,2022-06-13 03:00:00,UMA/EUR,2.00,2.02,1.96,2.01,9114.35851173,18319.8606085773
1655085600,2022-06-13 02:00:00,UMA/EUR,2.09,2.09,2.00,2.02,21103.44822067,42628.965405753406
1655082000,2022-06-13 01:00:00,UMA/EUR,2.12,2.12,2.07,2.08,9836.33233275,20459.57125212
1655078400,2022-06-13 00:00:00,UMA/EUR,2.20,2.21,2.11,2.11,435.36489066,918.6199192926
1655074800,2022-06-12 23:00:00,UMA/EUR,2.23,2.23,2.23,2.23,0.00000000,0.0
1655071200,2022-06-12 22:00:00,UMA/EUR,2.26,2.26,2.23,2.23,491.00000000,1094.93
1655067600,2022-06-12 21:00:00,UMA/EUR,2.27,2.27,2.27,2.27,19.67000000,44.65090000000001
1655064000,2022-06-12 20:00:00,UMA/EUR,2.27,2.27,2.26,2.26,360.81000000,815.4305999999999
1655060400,2022-06-12 19:00:00,UMA/EUR,2.29,2.29,2.28,2.28,757.91086383,1728.0367695323998
1655056800,2022-06-12 18:00:00,UMA/EUR,2.33,2.33,2.31,2.31,1677.78495695,3875.6832505545
1655053200,2022-06-12 17:00:00,UMA/EUR,2.34,2.34,2.33,2.33,628.41450997,1464.2058082301
1655049600,2022-06-12 16:00:00,UMA/EUR,2.37,2.37,2.37,2.37,0.00000000,0.0
1655046000,2022-06-12 15:00:00,UMA/EUR,2.37,2.37,2.37,2.37,40.76669339,96.6170633343
1655042400,2022-06-12 14:00:00,UMA/EUR,2.24,2.24,2.21,2.21,5888.05527548,13012.6021588108
1655038800,2022-06-12 13:00:00,UMA/EUR,2.24,2.24,2.24,2.24,101.68474576,227.77383050240002
1655035200,2022-06-12 12:00:00,UMA/EUR,2.26,2.26,2.26,2.26,0.00000000,0.0
1655031600,2022-06-12 11:00:00,UMA/EUR,2.23,2.26,2.23,2.26,25.83000000,58.37579999999999
1655028000,2022-06-12 10:00:00,UMA/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1655024400,2022-06-12 09:00:00,UMA/EUR,2.28,2.28,2.28,2.28,0.00000000,0.0
1655020800,2022-06-12 08:00:00,UMA/EUR,2.28,2.28,2.28,2.28,224.00152592,510.7234790976
1655017200,2022-06-12 07:00:00,UMA/EUR,2.24,2.26,2.23,2.26,61.66209968,139.35634527679997
1655013600,2022-06-12 06:00:00,UMA/EUR,2.24,2.26,2.24,2.26,186.52646319,421.5498068093999
1655010000,2022-06-12 05:00:00,UMA/EUR,2.22,2.22,2.20,2.20,966.55238879,2126.4152553380004
1655006400,2022-06-12 04:00:00,UMA/EUR,2.28,2.28,2.25,2.25,2567.54702747,5776.9808118075
1655002800,2022-06-12 03:00:00,UMA/EUR,2.26,2.26,2.26,2.26,0.00000000,0.0
1654999200,2022-06-12 02:00:00,UMA/EUR,2.35,2.36,2.26,2.26,42.29728268,95.5918588568
1654995600,2022-06-12 01:00:00,UMA/EUR,2.38,2.38,2.38,2.38,5.00000000,11.899999999999999
1654992000,2022-06-12 00:00:00,UMA/EUR,2.44,2.44,2.44,2.44,114.00000000,278.15999999999997
1654988400,2022-06-11 23:00:00,UMA/EUR,2.43,2.43,2.43,2.43,34.37890000,83.540727
1654984800,2022-06-11 22:00:00,UMA/EUR,2.47,2.47,2.47,2.47,0.00000000,0.0
1654981200,2022-06-11 21:00:00,UMA/EUR,2.45,2.47,2.45,2.47,330.22666468,815.6598617596001
1654977600,2022-06-11 20:00:00,UMA/EUR,2.45,2.46,2.44,2.46,1658.20735810,4079.190100926
1654974000,2022-06-11 19:00:00,UMA/EUR,2.47,2.47,2.47,2.47,0.00000000,0.0
1654970400,2022-06-11 18:00:00,UMA/EUR,2.44,2.47,2.44,2.47,81.48437987,201.2664182789
1654966800,2022-06-11 17:00:00,UMA/EUR,2.42,2.45,2.42,2.45,729.76346729,1787.9204948605002
1654963200,2022-06-11 16:00:00,UMA/EUR,2.44,2.44,2.44,2.44,10.80000000,26.352
1654959600,2022-06-11 15:00:00,UMA/EUR,2.44,2.44,2.42,2.42,232.19940750,561.92256615
1654956000,2022-06-11 14:00:00,UMA/EUR,2.50,2.50,2.45,2.45,255.96110764,627.1047137180001
1654952400,2022-06-11 13:00:00,UMA/EUR,2.49,2.51,2.47,2.49,390.94505535,973.4531878215001
1654948800,2022-06-11 12:00:00,UMA/EUR,2.54,2.54,2.50,2.50,32.00141732,80.0035433
1654945200,2022-06-11 11:00:00,UMA/EUR,2.59,2.59,2.51,2.52,748.37249890,1885.898697228
1654941600,2022-06-11 10:00:00,UMA/EUR,2.63,2.63,2.62,2.62,62.59566330,164.000637846
1654938000,2022-06-11 09:00:00,UMA/EUR,2.63,2.66,2.63,2.66,194.63215330,517.721527778
1654934400,2022-06-11 08:00:00,UMA/EUR,2.68,2.68,2.63,2.63,47.95173398,126.1130603674
1654930800,2022-06-11 07:00:00,UMA/EUR,2.68,2.68,2.68,2.68,0.00000000,0.0
1654927200,2022-06-11 06:00:00,UMA/EUR,2.68,2.68,2.68,2.68,9.82000000,26.317600000000002
1654923600,2022-06-11 05:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654920000,2022-06-11 04:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654916400,2022-06-11 03:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654912800,2022-06-11 02:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654909200,2022-06-11 01:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654905600,2022-06-11 00:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654902000,2022-06-10 23:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654898400,2022-06-10 22:00:00,UMA/EUR,2.67,2.67,2.67,2.67,0.00000000,0.0
1654894800,2022-06-10 21:00:00,UMA/EUR,2.67,2.67,2.67,2.67,15.95000000,42.586499999999994
1654891200,2022-06-10 20:00:00,UMA/EUR,2.68,2.68,2.68,2.68,0.00000000,0.0
1654887600,2022-06-10 19:00:00,UMA/EUR,2.68,2.68,2.68,2.68,46.28000000,124.03040000000001
1654884000,2022-06-10 18:00:00,UMA/EUR,2.68,2.68,2.68,2.68,66.84870090,179.15451841200002
1654880400,2022-06-10 17:00:00,UMA/EUR,2.67,2.67,2.67,2.67,9.85000000,26.2995
1654876800,2022-06-10 16:00:00,UMA/EUR,2.70,2.70,2.64,2.64,2282.41606929,6025.5784229256005
1654873200,2022-06-10 15:00:00,UMA/EUR,2.71,2.71,2.71,2.71,0.00000000,0.0
1654869600,2022-06-10 14:00:00,UMA/EUR,2.71,2.71,2.71,2.71,86.91089454,235.5285242034
1654866000,2022-06-10 13:00:00,UMA/EUR,2.75,2.75,2.65,2.66,903.92043382,2404.4283539612
1654862400,2022-06-10 12:00:00,UMA/EUR,2.75,2.76,2.75,2.76,29.00000000,80.03999999999999
1654858800,2022-06-10 11:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1654855200,2022-06-10 10:00:00,UMA/EUR,2.78,2.78,2.78,2.78,17.54000000,48.761199999999995
1654851600,2022-06-10 09:00:00,UMA/EUR,2.76,2.76,2.75,2.75,33.58000000,92.345
1654848000,2022-06-10 08:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1654844400,2022-06-10 07:00:00,UMA/EUR,2.80,2.80,2.78,2.78,37.07092585,103.057173863
1654840800,2022-06-10 06:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1654837200,2022-06-10 05:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1654833600,2022-06-10 04:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1654830000,2022-06-10 03:00:00,UMA/EUR,2.80,2.80,2.79,2.80,89.00000000,249.2
1654826400,2022-06-10 02:00:00,UMA/EUR,2.77,2.77,2.77,2.77,183.41889514,508.07033953779995
1654822800,2022-06-10 01:00:00,UMA/EUR,2.75,2.75,2.75,2.75,0.00000000,0.0
1654819200,2022-06-10 00:00:00,UMA/EUR,2.75,2.75,2.75,2.75,456.09768847,1254.2686432925
1654815600,2022-06-09 23:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1654812000,2022-06-09 22:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1654808400,2022-06-09 21:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1654804800,2022-06-09 20:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1654801200,2022-06-09 19:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1654797600,2022-06-09 18:00:00,UMA/EUR,2.88,2.88,2.88,2.88,0.00000000,0.0
1654794000,2022-06-09 17:00:00,UMA/EUR,2.90,2.90,2.88,2.88,413.99000000,1192.2912
1654790400,2022-06-09 16:00:00,UMA/EUR,2.88,2.97,2.88,2.91,1054.16739732,3067.6271262012
1654786800,2022-06-09 15:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1654783200,2022-06-09 14:00:00,UMA/EUR,2.82,2.83,2.80,2.80,965.50000000,2703.3999999999996
1654779600,2022-06-09 13:00:00,UMA/EUR,2.81,2.81,2.81,2.81,35.40925266,99.4999999746
1654776000,2022-06-09 12:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1654772400,2022-06-09 11:00:00,UMA/EUR,2.81,2.81,2.80,2.80,124.65467626,349.033093528
1654768800,2022-06-09 10:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1654765200,2022-06-09 09:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1654761600,2022-06-09 08:00:00,UMA/EUR,2.78,2.78,2.78,2.78,0.00000000,0.0
1654758000,2022-06-09 07:00:00,UMA/EUR,2.80,2.80,2.78,2.78,27.07092585,75.25717386299999
1654754400,2022-06-09 06:00:00,UMA/EUR,2.79,2.79,2.79,2.79,0.00000000,0.0
1654750800,2022-06-09 05:00:00,UMA/EUR,2.79,2.79,2.79,2.79,907.38022119,2531.5908171201
1654747200,2022-06-09 04:00:00,UMA/EUR,2.78,2.78,2.78,2.78,36.00000000,100.08
1654743600,2022-06-09 03:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1654740000,2022-06-09 02:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1654736400,2022-06-09 01:00:00,UMA/EUR,2.76,2.76,2.76,2.76,0.00000000,0.0
1654732800,2022-06-09 00:00:00,UMA/EUR,2.77,2.77,2.76,2.76,22.00000000,60.72
1654729200,2022-06-08 23:00:00,UMA/EUR,2.78,2.78,2.78,2.78,943.38022119,2622.5970149082
1654725600,2022-06-08 22:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654722000,2022-06-08 21:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654718400,2022-06-08 20:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654714800,2022-06-08 19:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654711200,2022-06-08 18:00:00,UMA/EUR,2.80,2.81,2.80,2.81,31.00000000,87.11
1654707600,2022-06-08 17:00:00,UMA/EUR,2.83,2.83,2.83,2.83,36.82332155,104.20999998650001
1654704000,2022-06-08 16:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654700400,2022-06-08 15:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654696800,2022-06-08 14:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654693200,2022-06-08 13:00:00,UMA/EUR,2.81,2.81,2.81,2.81,0.00000000,0.0
1654689600,2022-06-08 12:00:00,UMA/EUR,2.81,2.81,2.81,2.81,4.00000000,11.24
1654686000,2022-06-08 11:00:00,UMA/EUR,2.82,2.82,2.82,2.82,11.57355524,32.637425776799994
1654682400,2022-06-08 10:00:00,UMA/EUR,2.84,2.84,2.84,2.84,35.00000000,99.39999999999999
1654678800,2022-06-08 09:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1654675200,2022-06-08 08:00:00,UMA/EUR,2.82,2.84,2.82,2.84,73.17530136,207.8178558624
1654671600,2022-06-08 07:00:00,UMA/EUR,2.85,2.85,2.85,2.85,55.02068598,156.80895504300003
1654668000,2022-06-08 06:00:00,UMA/EUR,2.82,2.82,2.82,2.82,0.00000000,0.0
1654664400,2022-06-08 05:00:00,UMA/EUR,2.85,2.85,2.82,2.82,25.26619746,71.2506768372
1654660800,2022-06-08 04:00:00,UMA/EUR,2.80,2.80,2.80,2.80,0.00000000,0.0
1654657200,2022-06-08 03:00:00,UMA/EUR,2.86,2.86,2.80,2.80,47.60139860,133.28391608
1654653600,2022-06-08 02:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1654650000,2022-06-08 01:00:00,UMA/EUR,2.84,2.84,2.84,2.84,21.25072218,60.352050991199995
1654646400,2022-06-08 00:00:00,UMA/EUR,2.83,2.83,2.83,2.83,10.17301038,28.789619375399997
1654642800,2022-06-07 23:00:00,UMA/EUR,2.85,2.85,2.85,2.85,58.55000000,166.8675
1654639200,2022-06-07 22:00:00,UMA/EUR,2.93,2.93,2.83,2.83,81.65870307,231.0941296881
1654635600,2022-06-07 21:00:00,UMA/EUR,2.87,2.87,2.87,2.87,21.65010279,62.1357950073
1654632000,2022-06-07 20:00:00,UMA/EUR,2.83,2.83,2.83,2.83,0.00000000,0.0
1654628400,2022-06-07 19:00:00,UMA/EUR,2.83,2.83,2.83,2.83,0.00000000,0.0
1654624800,2022-06-07 18:00:00,UMA/EUR,2.83,2.83,2.83,2.83,0.00000000,0.0
1654621200,2022-06-07 17:00:00,UMA/EUR,2.83,2.83,2.83,2.83,0.00000000,0.0
1654617600,2022-06-07 16:00:00,UMA/EUR,2.83,2.83,2.83,2.83,0.00000000,0.0
1654614000,2022-06-07 15:00:00,UMA/EUR,2.83,2.83,2.83,2.83,0.00000000,0.0
1654610400,2022-06-07 14:00:00,UMA/EUR,2.83,2.83,2.83,2.83,10.42553191,29.504255305300003
1654606800,2022-06-07 13:00:00,UMA/EUR,2.82,2.82,2.82,2.82,0.00000000,0.0
1654603200,2022-06-07 12:00:00,UMA/EUR,2.82,2.82,2.82,2.82,0.00000000,0.0
1654599600,2022-06-07 11:00:00,UMA/EUR,2.82,2.82,2.82,2.82,0.00000000,0.0
1654596000,2022-06-07 10:00:00,UMA/EUR,2.82,2.82,2.82,2.82,100.00000000,282.0
1654592400,2022-06-07 09:00:00,UMA/EUR,2.91,2.91,2.91,2.91,147.00000000,427.77000000000004
1654588800,2022-06-07 08:00:00,UMA/EUR,2.85,2.91,2.85,2.91,235.42184014,685.0775548074
1654585200,2022-06-07 07:00:00,UMA/EUR,2.80,2.83,2.79,2.83,385.59441696,1091.2321999968
1654581600,2022-06-07 06:00:00,UMA/EUR,2.77,2.77,2.77,2.77,0.00000000,0.0
1654578000,2022-06-07 05:00:00,UMA/EUR,2.77,2.77,2.77,2.77,0.00000000,0.0
1654574400,2022-06-07 04:00:00,UMA/EUR,2.77,2.77,2.77,2.77,0.00000000,0.0
1654570800,2022-06-07 03:00:00,UMA/EUR,2.79,2.79,2.77,2.77,27.07092585,74.9864646045
1654567200,2022-06-07 02:00:00,UMA/EUR,2.80,2.80,2.78,2.78,292.98042066,814.4855694347999
1654563600,2022-06-07 01:00:00,UMA/EUR,2.82,2.82,2.82,2.82,0.00000000,0.0
1654560000,2022-06-07 00:00:00,UMA/EUR,2.86,2.86,2.82,2.82,218.54506022,616.2970698204
1654556400,2022-06-06 23:00:00,UMA/EUR,2.91,2.91,2.91,2.91,10.17301038,29.603460205799998
1654552800,2022-06-06 22:00:00,UMA/EUR,2.89,2.89,2.89,2.89,0.00000000,0.0
1654549200,2022-06-06 21:00:00,UMA/EUR,2.89,2.89,2.89,2.89,0.00000000,0.0
1654545600,2022-06-06 20:00:00,UMA/EUR,2.89,2.89,2.89,2.89,14.68531469,42.440559454100004
1654542000,2022-06-06 19:00:00,UMA/EUR,2.86,2.86,2.86,2.86,0.00000000,0.0
1654538400,2022-06-06 18:00:00,UMA/EUR,2.86,2.86,2.86,2.86,0.00000000,0.0
1654534800,2022-06-06 17:00:00,UMA/EUR,2.86,2.86,2.86,2.86,632.89635926,1810.0835874836
1654531200,2022-06-06 16:00:00,UMA/EUR,2.90,2.90,2.90,2.90,0.00000000,0.0
1654527600,2022-06-06 15:00:00,UMA/EUR,2.90,2.90,2.90,2.90,34.00000000,98.6
1654524000,2022-06-06 14:00:00,UMA/EUR,2.94,2.94,2.94,2.94,68.00000000,199.92
1654520400,2022-06-06 13:00:00,UMA/EUR,2.93,2.93,2.93,2.93,51.00000000,149.43
1654516800,2022-06-06 12:00:00,UMA/EUR,2.93,2.93,2.90,2.90,62.85000000,182.265
1654513200,2022-06-06 11:00:00,UMA/EUR,2.94,2.94,2.94,2.94,117.00000000,343.98
1654509600,2022-06-06 10:00:00,UMA/EUR,2.95,2.96,2.95,2.96,105.04623224,310.9368474304
1654506000,2022-06-06 09:00:00,UMA/EUR,2.93,2.93,2.93,2.93,15.34000000,44.946200000000005
1654502400,2022-06-06 08:00:00,UMA/EUR,2.95,2.95,2.92,2.92,506.07000000,1477.7243999999998
1654498800,2022-06-06 07:00:00,UMA/EUR,2.94,2.95,2.93,2.93,2707.45775017,7932.851207998101
1654495200,2022-06-06 06:00:00,UMA/EUR,2.94,2.94,2.94,2.94,0.00000000,0.0
1654491600,2022-06-06 05:00:00,UMA/EUR,2.94,2.94,2.94,2.94,0.00000000,0.0
1654488000,2022-06-06 04:00:00,UMA/EUR,2.93,2.94,2.93,2.94,34.00000000,99.96
1654484400,2022-06-06 03:00:00,UMA/EUR,2.90,2.90,2.90,2.90,0.00000000,0.0
1654480800,2022-06-06 02:00:00,UMA/EUR,2.90,2.90,2.90,2.90,0.00000000,0.0
1654477200,2022-06-06 01:00:00,UMA/EUR,2.92,2.92,2.90,2.90,27.07092585,78.50568496499999
1654473600,2022-06-06 00:00:00,UMA/EUR,2.87,2.87,2.87,2.87,0.00000000,0.0
1654470000,2022-06-05 23:00:00,UMA/EUR,2.87,2.87,2.87,2.87,0.00000000,0.0
1654466400,2022-06-05 22:00:00,UMA/EUR,2.87,2.87,2.87,2.87,34.26000000,98.3262
1654462800,2022-06-05 21:00:00,UMA/EUR,2.87,2.87,2.87,2.87,15.52816901,44.5658450587
1654459200,2022-06-05 20:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1654455600,2022-06-05 19:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
1654452000,2022-06-05 18:00:00,UMA/EUR,2.84,2.84,2.84,2.84,0.00000000,0.0
