https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume BTC,tradecount
1628380800000,2021-08-08 00:00:00,ADA/BTC,0.00003303,0.00003331,0.00003229,0.00003254,27336907.00000000,897.32783678,64890
1628294400000,2021-08-07 00:00:00,ADA/BTC,0.00003274,0.00003388,0.00003266,0.00003304,36338271.00000000,1208.61343062,82989
1628208000000,2021-08-06 00:00:00,ADA/BTC,0.00003392,0.00003438,0.00003265,0.00003274,32193638.00000000,1076.93508336,72488
1628121600000,2021-08-05 00:00:00,ADA/BTC,0.00003465,0.00003590,0.00003373,0.00003392,27065307.00000000,944.02929923,79355
1628035200000,2021-08-04 00:00:00,ADA/BTC,0.00003585,0.00003592,0.00003448,0.00003465,26951708.00000000,944.87618926,69110
1627948800000,2021-08-03 00:00:00,ADA/BTC,0.00003343,0.00003613,0.00003315,0.00003584,38563576.00000000,1336.77778572,105713
1627862400000,2021-08-02 00:00:00,ADA/BTC,0.00003297,0.00003369,0.00003274,0.00003343,28170393.00000000,940.89571282,55784
1627776000000,2021-08-01 00:00:00,ADA/BTC,0.00003182,0.00003307,0.00003172,0.00003298,38075034.00000000,1243.62590264,79627
1627689600000,2021-07-31 00:00:00,ADA/BTC,0.00003106,0.00003187,0.00003097,0.00003183,18367525.00000000,577.82190680,48994
1627603200000,2021-07-30 00:00:00,ADA/BTC,0.00003213,0.00003297,0.00003089,0.00003105,32101993.00000000,1034.37838706,80701
1627516800000,2021-07-29 00:00:00,ADA/BTC,0.00003217,0.00003272,0.00003160,0.00003213,28206525.00000000,904.37663650,66519
1627430400000,2021-07-28 00:00:00,ADA/BTC,0.00003243,0.00003279,0.00003170,0.00003217,32741938.00000000,1055.93320758,77059
1627344000000,2021-07-27 00:00:00,ADA/BTC,0.00003369,0.00003428,0.00003241,0.00003243,36312033.00000000,1211.66191766,84853
1627257600000,2021-07-26 00:00:00,ADA/BTC,0.00003471,0.00003624,0.00003266,0.00003369,63992710.00000000,2209.72693313,162844
1627171200000,2021-07-25 00:00:00,ADA/BTC,0.00003600,0.00003604,0.00003471,0.00003471,17324461.00000000,612.63341930,51478
1627084800000,2021-07-24 00:00:00,ADA/BTC,0.00003590,0.00003626,0.00003558,0.00003599,21223325.00000000,762.56550291,59538
1626998400000,2021-07-23 00:00:00,ADA/BTC,0.00003672,0.00003681,0.00003574,0.00003591,23138663.00000000,838.27830466,64285
1626912000000,2021-07-22 00:00:00,ADA/BTC,0.00003642,0.00003710,0.00003617,0.00003673,30218454.00000000,1106.93827778,96283
1626825600000,2021-07-21 00:00:00,ADA/BTC,0.00003539,0.00003775,0.00003513,0.00003642,53039059.00000000,1944.54858876,135694
1626739200000,2021-07-20 00:00:00,ADA/BTC,0.00003639,0.00003663,0.00003439,0.00003539,83022533.00000000,2940.97468965,150896
1626652800000,2021-07-19 00:00:00,ADA/BTC,0.00003717,0.00003748,0.00003637,0.00003639,24711428.00000000,911.26970892,64186
1626566400000,2021-07-18 00:00:00,ADA/BTC,0.00003719,0.00003796,0.00003711,0.00003717,19768705.00000000,742.18099866,57925
1626480000000,2021-07-17 00:00:00,ADA/BTC,0.00003731,0.00003761,0.00003670,0.00003719,22155195.00000000,822.26413526,63579
1626393600000,2021-07-16 00:00:00,ADA/BTC,0.00003847,0.00003889,0.00003710,0.00003731,28032563.00000000,1062.78312483,86174
1626307200000,2021-07-15 00:00:00,ADA/BTC,0.00003849,0.00003905,0.00003798,0.00003847,25146145.00000000,968.06152898,81703
1626220800000,2021-07-14 00:00:00,ADA/BTC,0.00003866,0.00003926,0.00003760,0.00003849,32833393.00000000,1261.30573324,90194
1626134400000,2021-07-13 00:00:00,ADA/BTC,0.00003968,0.00003980,0.00003855,0.00003866,26119261.00000000,1024.79146802,70792
1626048000000,2021-07-12 00:00:00,ADA/BTC,0.00003936,0.00004068,0.00003600,0.00003967,46928464.00000000,1858.59421420,132307
1625961600000,2021-07-11 00:00:00,ADA/BTC,0.00003987,0.00004004,0.00003921,0.00003937,9244794.00000000,366.30840004,39301
1625875200000,2021-07-10 00:00:00,ADA/BTC,0.00003994,0.00004004,0.00003918,0.00003987,13090483.00000000,519.16852566,47940
1625788800000,2021-07-09 00:00:00,ADA/BTC,0.00004037,0.00004097,0.00003976,0.00003994,19838070.00000000,798.79842095,73826
1625702400000,2021-07-08 00:00:00,ADA/BTC,0.00004147,0.00004206,0.00004037,0.00004037,28777134.00000000,1194.65610102,102154
1625616000000,2021-07-07 00:00:00,ADA/BTC,0.00004137,0.00004158,0.00004079,0.00004146,18923481.00000000,778.55553003,60296
1625529600000,2021-07-06 00:00:00,ADA/BTC,0.00004167,0.00004208,0.00004124,0.00004137,20779429.00000000,865.80503745,73376
1625443200000,2021-07-05 00:00:00,ADA/BTC,0.00004141,0.00004200,0.00004109,0.00004166,32226641.00000000,1338.60757308,105506
1625356800000,2021-07-04 00:00:00,ADA/BTC,0.00004052,0.00004166,0.00004012,0.00004141,20710013.00000000,845.58485832,87433
1625270400000,2021-07-03 00:00:00,ADA/BTC,0.00004128,0.00004169,0.00004024,0.00004052,22969778.00000000,939.72188626,100466
1625184000000,2021-07-02 00:00:00,ADA/BTC,0.00003973,0.00004157,0.00003907,0.00004128,37321046.00000000,1500.33792021,137979
1625097600000,2021-07-01 00:00:00,ADA/BTC,0.00003953,0.00004023,0.00003692,0.00003973,30457700.00000000,1204.79183598,99203
1625011200000,2021-06-30 00:00:00,ADA/BTC,0.00003824,0.00004016,0.00003753,0.00003953,32342801.00000000,1250.79986187,97486
1624924800000,2021-06-29 00:00:00,ADA/BTC,0.00003845,0.00003940,0.00003793,0.00003825,37633658.00000000,1452.59785758,105781
1624838400000,2021-06-28 00:00:00,ADA/BTC,0.00003856,0.00003897,0.00003804,0.00003844,34630229.00000000,1332.95983836,92305
1624752000000,2021-06-27 00:00:00,ADA/BTC,0.00003879,0.00003971,0.00003771,0.00003856,31693499.00000000,1223.58871468,101835
1624665600000,2021-06-26 00:00:00,ADA/BTC,0.00003966,0.00004003,0.00003875,0.00003880,32322526.00000000,1277.47460276,98431
1624579200000,2021-06-25 00:00:00,ADA/BTC,0.00003922,0.00004130,0.00003851,0.00003966,74988938.00000000,2967.69147198,233609
1624492800000,2021-06-24 00:00:00,ADA/BTC,0.00003715,0.00004106,0.00003671,0.00003924,68199439.00000000,2709.85934250,191335
1624406400000,2021-06-23 00:00:00,ADA/BTC,0.00003556,0.00003782,0.00003482,0.00003715,55883115.00000000,2053.40326162,147284
1624320000000,2021-06-22 00:00:00,ADA/BTC,0.00003713,0.00003825,0.00003440,0.00003555,114495885.00000000,4147.26447817,258132
1624233600000,2021-06-21 00:00:00,ADA/BTC,0.00004006,0.00004067,0.00003702,0.00003712,67246401.00000000,2641.89256502,168556
1624147200000,2021-06-20 00:00:00,ADA/BTC,0.00003901,0.00004089,0.00003886,0.00004006,32724919.00000000,1302.66147224,106731
1624060800000,2021-06-19 00:00:00,ADA/BTC,0.00003955,0.00004039,0.00003900,0.00003901,19333085.00000000,767.11906932,63069
1623974400000,2021-06-18 00:00:00,ADA/BTC,0.00003893,0.00003971,0.00003850,0.00003955,24063815.00000000,939.21093440,70211
1623888000000,2021-06-17 00:00:00,ADA/BTC,0.00003872,0.00003948,0.00003840,0.00003892,19573879.00000000,761.35312180,64069
1623801600000,2021-06-16 00:00:00,ADA/BTC,0.00003874,0.00003926,0.00003841,0.00003873,19465763.00000000,755.41416057,70594
1623715200000,2021-06-15 00:00:00,ADA/BTC,0.00003891,0.00003997,0.00003834,0.00003874,27006100.00000000,1056.87791871,70805
1623628800000,2021-06-14 00:00:00,ADA/BTC,0.00003989,0.00004012,0.00003830,0.00003889,36426555.00000000,1419.43018079,79453
1623542400000,2021-06-13 00:00:00,ADA/BTC,0.00004161,0.00004200,0.00003896,0.00003989,38632773.00000000,1556.56267648,100273
1623456000000,2021-06-12 00:00:00,ADA/BTC,0.00003848,0.00004168,0.00003804,0.00004161,48075899.00000000,1924.32627642,104017
1623369600000,2021-06-11 00:00:00,ADA/BTC,0.00004178,0.00004185,0.00003839,0.00003850,47544903.00000000,1916.52799024,96823
1623283200000,2021-06-10 00:00:00,ADA/BTC,0.00004355,0.00004364,0.00004130,0.00004178,43693451.00000000,1843.97615891,98815
1623196800000,2021-06-09 00:00:00,ADA/BTC,0.00004740,0.00004754,0.00004317,0.00004355,51067305.00000000,2293.18167862,139587
1623110400000,2021-06-08 00:00:00,ADA/BTC,0.00004665,0.00004747,0.00004503,0.00004740,67027980.00000000,3102.51069324,173197
1623024000000,2021-06-07 00:00:00,ADA/BTC,0.00004685,0.00004763,0.00004633,0.00004663,38099703.00000000,1793.38470168,106210
1622937600000,2021-06-06 00:00:00,ADA/BTC,0.00004663,0.00004707,0.00004619,0.00004684,22244540.00000000,1036.93424493,58401
1622851200000,2021-06-05 00:00:00,ADA/BTC,0.00004638,0.00004734,0.00004618,0.00004663,42023542.00000000,1964.56550821,100822
1622764800000,2021-06-04 00:00:00,ADA/BTC,0.00004703,0.00004722,0.00004418,0.00004638,72810379.00000000,3343.47234183,175066
1622678400000,2021-06-03 00:00:00,ADA/BTC,0.00004667,0.00004798,0.00004590,0.00004703,55154617.00000000,2594.01523600,125721
1622592000000,2021-06-02 00:00:00,ADA/BTC,0.00004733,0.00004895,0.00004558,0.00004668,66857587.00000000,3168.24129550,157429
1622505600000,2021-06-01 00:00:00,ADA/BTC,0.00004663,0.00004857,0.00004583,0.00004734,70104943.00000000,3307.98571338,159516
1622419200000,2021-05-31 00:00:00,ADA/BTC,0.00004421,0.00004700,0.00004398,0.00004662,60088768.00000000,2714.26560515,157740
1622332800000,2021-05-30 00:00:00,ADA/BTC,0.00004057,0.00004660,0.00004016,0.00004421,108042540.00000000,4818.56403461,225365
1622246400000,2021-05-29 00:00:00,ADA/BTC,0.00004244,0.00004316,0.00003942,0.00004055,64770336.00000000,2664.03166287,140136
1622160000000,2021-05-28 00:00:00,ADA/BTC,0.00004297,0.00004391,0.00004112,0.00004241,95591685.00000000,4051.04537825,185003
1622073600000,2021-05-27 00:00:00,ADA/BTC,0.00004532,0.00004568,0.00004250,0.00004297,65276705.00000000,2857.58880424,146661
1621987200000,2021-05-26 00:00:00,ADA/BTC,0.00004051,0.00004554,0.00004050,0.00004532,131851327.00000000,5755.87315525,260379
1621900800000,2021-05-25 00:00:00,ADA/BTC,0.00003994,0.00004150,0.00003901,0.00004049,99216021.00000000,4008.40787678,205333
1621814400000,2021-05-24 00:00:00,ADA/BTC,0.00003791,0.00004061,0.00003589,0.00003998,151384321.00000000,5939.70763097,281213
1621728000000,2021-05-23 00:00:00,ADA/BTC,0.00003909,0.00004037,0.00003354,0.00003786,202057001.00000000,7360.61694387,366950
1621641600000,2021-05-22 00:00:00,ADA/BTC,0.00004157,0.00004214,0.00003813,0.00003908,100401828.00000000,4008.70602362,224279
1621555200000,2021-05-21 00:00:00,ADA/BTC,0.00004443,0.00004479,0.00003936,0.00004156,147535772.00000000,6179.45782169,322273
1621468800000,2021-05-20 00:00:00,ADA/BTC,0.00004002,0.00004650,0.00003773,0.00004441,190363898.00000000,8149.22518170,397401
1621382400000,2021-05-19 00:00:00,ADA/BTC,0.00004675,0.00004691,0.00003097,0.00004000,404183307.00000000,16800.81676819,741158
1621296000000,2021-05-18 00:00:00,ADA/BTC,0.00004665,0.00004786,0.00004528,0.00004675,92607578.00000000,4315.90228202,193800
1621209600000,2021-05-17 00:00:00,ADA/BTC,0.00004956,0.00005000,0.00004517,0.00004664,172989107.00000000,8231.38396830,351273
1621123200000,2021-05-16 00:00:00,ADA/BTC,0.00004651,0.00005049,0.00004518,0.00004955,227967737.00000000,10926.71087627,443873
1621036800000,2021-05-15 00:00:00,ADA/BTC,0.00004028,0.00004850,0.00003978,0.00004653,305695131.00000000,13731.74930816,555770
1620950400000,2021-05-14 00:00:00,ADA/BTC,0.00003881,0.00004093,0.00003670,0.00004028,148727505.00000000,5681.59512388,290767
1620864000000,2021-05-13 00:00:00,ADA/BTC,0.00003160,0.00003964,0.00003136,0.00003882,340220851.00000000,12296.71608176,609662
1620777600000,2021-05-12 00:00:00,ADA/BTC,0.00003113,0.00003200,0.00003050,0.00003163,117166326.00000000,3670.99399819,208139
1620691200000,2021-05-11 00:00:00,ADA/BTC,0.00002941,0.00003175,0.00002904,0.00003110,97238312.00000000,2970.25057648,189315
1620604800000,2021-05-10 00:00:00,ADA/BTC,0.00003033,0.00003099,0.00002830,0.00002942,141304022.00000000,4240.16685552,261859
1620518400000,2021-05-09 00:00:00,ADA/BTC,0.00002754,0.00003192,0.00002714,0.00003033,224134974.00000000,6761.63407770,344685
1620432000000,2021-05-08 00:00:00,ADA/BTC,0.00002883,0.00002886,0.00002679,0.00002754,84512826.00000000,2329.94103843,154200
1620345600000,2021-05-07 00:00:00,ADA/BTC,0.00002927,0.00003086,0.00002760,0.00002884,168355572.00000000,4905.68692604,272756
1620259200000,2021-05-06 00:00:00,ADA/BTC,0.00002578,0.00003018,0.00002526,0.00002926,251630191.00000000,6991.86790252,423995
1620172800000,2021-05-05 00:00:00,ADA/BTC,0.00002388,0.00002626,0.00002365,0.00002578,130533673.00000000,3238.82676377,216753
1620086400000,2021-05-04 00:00:00,ADA/BTC,0.00002383,0.00002409,0.00002312,0.00002388,69621094.00000000,1649.90189949,132504
1620000000000,2021-05-03 00:00:00,ADA/BTC,0.00002344,0.00002385,0.00002300,0.00002383,55693776.00000000,1301.83892368,91232
1619913600000,2021-05-02 00:00:00,ADA/BTC,0.00002339,0.00002375,0.00002300,0.00002345,36113196.00000000,844.86784242,58861
1619827200000,2021-05-01 00:00:00,ADA/BTC,0.00002344,0.00002360,0.00002294,0.00002338,40334781.00000000,936.86548028,74841
1619740800000,2021-04-30 00:00:00,ADA/BTC,0.00002439,0.00002525,0.00002326,0.00002344,72361518.00000000,1757.93164443,118139
1619654400000,2021-04-29 00:00:00,ADA/BTC,0.00002438,0.00002590,0.00002387,0.00002438,108165424.00000000,2709.57148386,174773
1619568000000,2021-04-28 00:00:00,ADA/BTC,0.00002375,0.00002449,0.00002289,0.00002438,68732680.00000000,1635.46249740,133603
1619481600000,2021-04-27 00:00:00,ADA/BTC,0.00002292,0.00002425,0.00002285,0.00002375,73216282.00000000,1728.30772845,130343
1619395200000,2021-04-26 00:00:00,ADA/BTC,0.00002223,0.00002333,0.00002208,0.00002292,61939839.00000000,1410.61894291,118739
1619308800000,2021-04-25 00:00:00,ADA/BTC,0.00002204,0.00002277,0.00002165,0.00002223,44967549.00000000,1002.37181508,80144
1619222400000,2021-04-24 00:00:00,ADA/BTC,0.00002266,0.00002389,0.00002200,0.00002205,73556369.00000000,1686.60722825,128447
1619136000000,2021-04-23 00:00:00,ADA/BTC,0.00002214,0.00002287,0.00001876,0.00002265,183829349.00000000,3917.66423970,314722
1619049600000,2021-04-22 00:00:00,ADA/BTC,0.00002238,0.00002329,0.00002195,0.00002213,100352643.00000000,2260.22198083,197219
1618963200000,2021-04-21 00:00:00,ADA/BTC,0.00002245,0.00002302,0.00002208,0.00002237,70292728.00000000,1585.32276255,150551
1618876800000,2021-04-20 00:00:00,ADA/BTC,0.00002148,0.00002253,0.00002076,0.00002245,80970338.00000000,1752.28268417,162548
1618790400000,2021-04-19 00:00:00,ADA/BTC,0.00002274,0.00002320,0.00002143,0.00002147,80555330.00000000,1786.75303479,170683
1618704000000,2021-04-18 00:00:00,ADA/BTC,0.00002281,0.00002300,0.00002022,0.00002274,159418034.00000000,3506.83422365,316637
1618617600000,2021-04-17 00:00:00,ADA/BTC,0.00002298,0.00002349,0.00002253,0.00002280,62035988.00000000,1428.17277885,128089
1618531200000,2021-04-16 00:00:00,ADA/BTC,0.00002341,0.00002394,0.00002211,0.00002301,134949810.00000000,3108.76440296,245727
1618444800000,2021-04-15 00:00:00,ADA/BTC,0.00002306,0.00002383,0.00002257,0.00002341,92222040.00000000,2143.40528656,183517
1618358400000,2021-04-14 00:00:00,ADA/BTC,0.00002222,0.00002420,0.00002152,0.00002306,246277469.00000000,5646.52686597,394859
1618272000000,2021-04-13 00:00:00,ADA/BTC,0.00002197,0.00002274,0.00002069,0.00002222,173537988.00000000,3792.09696401,262077
1618185600000,2021-04-12 00:00:00,ADA/BTC,0.00002107,0.00002241,0.00002100,0.00002196,150195478.00000000,3263.65806476,212900
1618099200000,2021-04-11 00:00:00,ADA/BTC,0.00002038,0.00002158,0.00002002,0.00002106,108874626.00000000,2273.76028613,171222
1618012800000,2021-04-10 00:00:00,ADA/BTC,0.00002069,0.00002069,0.00001995,0.00002036,77231579.00000000,1569.16249966,104152
1617926400000,2021-04-09 00:00:00,ADA/BTC,0.00002100,0.00002109,0.00002057,0.00002069,37412474.00000000,777.20247082,70586
1617840000000,2021-04-08 00:00:00,ADA/BTC,0.00002097,0.00002130,0.00002086,0.00002100,53471673.00000000,1124.58619240,84426
1617753600000,2021-04-07 00:00:00,ADA/BTC,0.00002159,0.00002225,0.00002076,0.00002097,88145804.00000000,1883.09341929,154902
1617667200000,2021-04-06 00:00:00,ADA/BTC,0.00002050,0.00002295,0.00002019,0.00002159,196918051.00000000,4232.90525600,269459
1617580800000,2021-04-05 00:00:00,ADA/BTC,0.00002031,0.00002084,0.00002021,0.00002049,81132615.00000000,1659.11128639,127205
1617494400000,2021-04-04 00:00:00,ADA/BTC,0.00002038,0.00002062,0.00002022,0.00002031,49100126.00000000,1002.53641668,67189
1617408000000,2021-04-03 00:00:00,ADA/BTC,0.00002018,0.00002090,0.00002016,0.00002037,72662903.00000000,1491.69067642,111124
1617321600000,2021-04-02 00:00:00,ADA/BTC,0.00002016,0.00002091,0.00001986,0.00002019,69734934.00000000,1416.64303027,99070
1617235200000,2021-04-01 00:00:00,ADA/BTC,0.00002028,0.00002040,0.00002006,0.00002014,57125028.00000000,1156.07425225,77879
1617148800000,2021-03-31 00:00:00,ADA/BTC,0.00002063,0.00002064,0.00001985,0.00002028,72589151.00000000,1468.82964347,108411
1617062400000,2021-03-30 00:00:00,ADA/BTC,0.00002087,0.00002099,0.00002050,0.00002062,55639005.00000000,1155.73808544,72598
1616976000000,2021-03-29 00:00:00,ADA/BTC,0.00002134,0.00002186,0.00002069,0.00002086,67944474.00000000,1437.88868469,94358
1616889600000,2021-03-28 00:00:00,ADA/BTC,0.00002108,0.00002171,0.00002095,0.00002133,58328326.00000000,1241.56402277,76648
1616803200000,2021-03-27 00:00:00,ADA/BTC,0.00002206,0.00002235,0.00002096,0.00002108,63416584.00000000,1367.43008904,97827
1616716800000,2021-03-26 00:00:00,ADA/BTC,0.00002136,0.00002439,0.00002109,0.00002205,278138517.00000000,6299.62862848,284438
1616630400000,2021-03-25 00:00:00,ADA/BTC,0.00002043,0.00002232,0.00002024,0.00002136,135523196.00000000,2889.67624300,202834
1616544000000,2021-03-24 00:00:00,ADA/BTC,0.00002053,0.00002068,0.00002001,0.00002042,87657099.00000000,1788.22144481,120545
1616457600000,2021-03-23 00:00:00,ADA/BTC,0.00002037,0.00002126,0.00002027,0.00002053,85446881.00000000,1769.10277530,128348
1616371200000,2021-03-22 00:00:00,ADA/BTC,0.00002067,0.00002095,0.00001967,0.00002037,108087724.00000000,2223.15959224,130510
1616284800000,2021-03-21 00:00:00,ADA/BTC,0.00002066,0.00002151,0.00002041,0.00002068,69943004.00000000,1470.43222201,104407
1616198400000,2021-03-20 00:00:00,ADA/BTC,0.00002232,0.00002238,0.00002063,0.00002066,101426300.00000000,2169.56997865,138774
1616112000000,2021-03-19 00:00:00,ADA/BTC,0.00002133,0.00002298,0.00002092,0.00002232,181405787.00000000,3965.87007867,266306
1616025600000,2021-03-18 00:00:00,ADA/BTC,0.00002339,0.00002520,0.00002092,0.00002134,420396321.00000000,9798.54615729,514089
1615939200000,2021-03-17 00:00:00,ADA/BTC,0.00002197,0.00002479,0.00002132,0.00002338,321561136.00000000,7307.73832651,397124
1615852800000,2021-03-16 00:00:00,ADA/BTC,0.00001854,0.00002326,0.00001844,0.00002197,365027183.00000000,7698.93429857,379302
1615766400000,2021-03-15 00:00:00,ADA/BTC,0.00001785,0.00001867,0.00001745,0.00001853,109290670.00000000,1975.27262646,138545
1615680000000,2021-03-14 00:00:00,ADA/BTC,0.00001798,0.00001817,0.00001754,0.00001786,72000392.00000000,1285.27418367,95664
1615593600000,2021-03-13 00:00:00,ADA/BTC,0.00001805,0.00001979,0.00001756,0.00001799,156805183.00000000,2919.30705339,184915
1615507200000,2021-03-12 00:00:00,ADA/BTC,0.00001945,0.00001977,0.00001797,0.00001805,118441112.00000000,2238.54907077,135808
1615420800000,2021-03-11 00:00:00,ADA/BTC,0.00002028,0.00002061,0.00001916,0.00001947,95905244.00000000,1905.51611131,113081
1615334400000,2021-03-10 00:00:00,ADA/BTC,0.00002182,0.00002189,0.00002002,0.00002028,129571908.00000000,2723.37813886,144909
1615248000000,2021-03-09 00:00:00,ADA/BTC,0.00002135,0.00002259,0.00002081,0.00002181,178416024.00000000,3856.06424097,193720
1615161600000,2021-03-08 00:00:00,ADA/BTC,0.00002217,0.00002287,0.00002135,0.00002135,107504988.00000000,2383.08630487,121458
1615075200000,2021-03-07 00:00:00,ADA/BTC,0.00002310,0.00002313,0.00002201,0.00002217,84515578.00000000,1897.40305341,105519
1614988800000,2021-03-06 00:00:00,ADA/BTC,0.00002377,0.00002410,0.00002218,0.00002310,76697149.00000000,1779.92342123,106685
1614902400000,2021-03-05 00:00:00,ADA/BTC,0.00002300,0.00002468,0.00002203,0.00002378,193929299.00000000,4576.57075193,248939
1614816000000,2021-03-04 00:00:00,ADA/BTC,0.00002409,0.00002449,0.00002238,0.00002300,180676795.00000000,4222.30499003,218007
1614729600000,2021-03-03 00:00:00,ADA/BTC,0.00002524,0.00002544,0.00002389,0.00002408,120659601.00000000,2954.16083348,161748
1614643200000,2021-03-02 00:00:00,ADA/BTC,0.00002614,0.00002617,0.00002404,0.00002524,193442652.00000000,4861.11466612,228207
1614556800000,2021-03-01 00:00:00,ADA/BTC,0.00002909,0.00002918,0.00002566,0.00002615,279697594.00000000,7534.65692359,319307
1614470400000,2021-02-28 00:00:00,ADA/BTC,0.00002852,0.00003000,0.00002600,0.00002909,373290851.00000000,10461.50859185,464134
1614384000000,2021-02-27 00:00:00,ADA/BTC,0.00002686,0.00003198,0.00002589,0.00002850,603431563.00000000,17575.85940239,709679
1614297600000,2021-02-26 00:00:00,ADA/BTC,0.00002286,0.00002751,0.00002207,0.00002686,472075149.00000000,11699.18044634,522961
1614211200000,2021-02-25 00:00:00,ADA/BTC,0.00002110,0.00002337,0.00002029,0.00002285,256206461.00000000,5617.43999324,283123
1614124800000,2021-02-24 00:00:00,ADA/BTC,0.00001968,0.00002145,0.00001907,0.00002110,239411129.00000000,4897.34412952,269804
1614038400000,2021-02-23 00:00:00,ADA/BTC,0.00002030,0.00002120,0.00001800,0.00001966,411887436.00000000,8124.55720768,434893
1613952000000,2021-02-22 00:00:00,ADA/BTC,0.00001914,0.00002095,0.00001705,0.00002027,337318931.00000000,6386.69514928,368965
1613865600000,2021-02-21 00:00:00,ADA/BTC,0.00001998,0.00002034,0.00001857,0.00001915,225216757.00000000,4403.50874731,246588
1613779200000,2021-02-20 00:00:00,ADA/BTC,0.00001656,0.00002145,0.00001639,0.00001996,526928735.00000000,10187.40515939,537846
1613692800000,2021-02-19 00:00:00,ADA/BTC,0.00001775,0.00001805,0.00001656,0.00001656,173853726.00000000,3019.15119797,160771
1613606400000,2021-02-18 00:00:00,ADA/BTC,0.00001711,0.00001847,0.00001705,0.00001774,209234302.00000000,3735.09526320,186429
1613520000000,2021-02-17 00:00:00,ADA/BTC,0.00001771,0.00001774,0.00001631,0.00001712,164533393.00000000,2784.58919503,162527
1613433600000,2021-02-16 00:00:00,ADA/BTC,0.00001797,0.00001864,0.00001732,0.00001771,195512360.00000000,3506.42828985,183878
1613347200000,2021-02-15 00:00:00,ADA/BTC,0.00001735,0.00001873,0.00001486,0.00001796,301523916.00000000,5229.10048481,304122
1613260800000,2021-02-14 00:00:00,ADA/BTC,0.00001935,0.00001948,0.00001664,0.00001735,238839590.00000000,4241.19172835,210964
1613174400000,2021-02-13 00:00:00,ADA/BTC,0.00001954,0.00001999,0.00001760,0.00001935,197556604.00000000,3772.96615179,225009
1613088000000,2021-02-12 00:00:00,ADA/BTC,0.00001935,0.00001980,0.00001843,0.00001953,233748727.00000000,4485.34140893,228453
1613001600000,2021-02-11 00:00:00,ADA/BTC,0.00002097,0.00002110,0.00001860,0.00001933,379007474.00000000,7571.85079025,362824
1612915200000,2021-02-10 00:00:00,ADA/BTC,0.00001520,0.00002107,0.00001518,0.00002098,620339183.00000000,11276.42549609,557218
1612828800000,2021-02-09 00:00:00,ADA/BTC,0.00001460,0.00001529,0.00001405,0.00001520,286700107.00000000,4218.65602440,207858
1612742400000,2021-02-08 00:00:00,ADA/BTC,0.00001704,0.00001782,0.00001380,0.00001461,415647853.00000000,6758.35227931,320863
1612656000000,2021-02-07 00:00:00,ADA/BTC,0.00001618,0.00001800,0.00001553,0.00001705,628715501.00000000,10546.67748136,443190
1612569600000,2021-02-06 00:00:00,ADA/BTC,0.00001408,0.00001676,0.00001316,0.00001617,479408256.00000000,7046.50149697,337793
1612483200000,2021-02-05 00:00:00,ADA/BTC,0.00001190,0.00001484,0.00001184,0.00001401,456748381.00000000,6195.81408664,329388
1612396800000,2021-02-04 00:00:00,ADA/BTC,0.00001175,0.00001209,0.00001105,0.00001188,173722434.00000000,1998.86295999,124247
1612310400000,2021-02-03 00:00:00,ADA/BTC,0.00001198,0.00001217,0.00001139,0.00001174,169772874.00000000,2004.16025820,125610
1612224000000,2021-02-02 00:00:00,ADA/BTC,0.00001220,0.00001307,0.00001154,0.00001198,476803661.00000000,5824.31213640,321885
1612137600000,2021-02-01 00:00:00,ADA/BTC,0.00001042,0.00001259,0.00001018,0.00001219,306019644.00000000,3402.55939098,179594
1612051200000,2021-01-31 00:00:00,ADA/BTC,0.00001061,0.00001106,0.00001034,0.00001041,115288313.00000000,1220.11380347,79784
1611964800000,2021-01-30 00:00:00,ADA/BTC,0.00001015,0.00001110,0.00000992,0.00001063,173273595.00000000,1805.31056014,115164
1611878400000,2021-01-29 00:00:00,ADA/BTC,0.00001031,0.00001086,0.00000943,0.00001015,251326285.00000000,2535.96192297,162782
1611792000000,2021-01-28 00:00:00,ADA/BTC,0.00001025,0.00001108,0.00001016,0.00001032,118107607.00000000,1252.05961688,92261
1611705600000,2021-01-27 00:00:00,ADA/BTC,0.00001056,0.00001060,0.00001016,0.00001026,89751450.00000000,932.58838886,58858
1611619200000,2021-01-26 00:00:00,ADA/BTC,0.00001064,0.00001083,0.00001048,0.00001057,73067451.00000000,778.10377413,49499
1611532800000,2021-01-25 00:00:00,ADA/BTC,0.00001095,0.00001109,0.00001031,0.00001064,112477629.00000000,1198.08309140,72338
1611446400000,2021-01-24 00:00:00,ADA/BTC,0.00001078,0.00001127,0.00001061,0.00001096,133213533.00000000,1455.13523036,85034
1611360000000,2021-01-23 00:00:00,ADA/BTC,0.00001058,0.00001097,0.00001055,0.00001078,93883953.00000000,1009.50821325,64639
1611273600000,2021-01-22 00:00:00,ADA/BTC,0.00000998,0.00001091,0.00000950,0.00001059,217191054.00000000,2239.03408024,143570
1611187200000,2021-01-21 00:00:00,ADA/BTC,0.00001059,0.00001079,0.00000995,0.00000998,224999416.00000000,2356.46864069,117919
1611100800000,2021-01-20 00:00:00,ADA/BTC,0.00001023,0.00001067,0.00000969,0.00001058,142386136.00000000,1443.05936348,95167
1611014400000,2021-01-19 00:00:00,ADA/BTC,0.00001012,0.00001035,0.00000986,0.00001023,172341705.00000000,1740.53570227,91702
