https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume USDT
1648580400000.0,2022-03-29 19:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0002,20850.952109578084,20855.1223
1648576800000.0,2022-03-29 18:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0002,3722.907918416317,3723.6525
1648573200000.0,2022-03-29 17:00:00,UST/USDT,1.0003,1.0003,1.0001,1.0002,38289.96460707859,38297.6226
1648569600000.0,2022-03-29 16:00:00,UST/USDT,1.0001,1.0015,1.0,1.0003,91896.70978706388,91924.2788
1648566000000.0,2022-03-29 15:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,87132.85201479853,87141.5653
1648562400000.0,2022-03-29 14:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,80414.39176082391,80422.4332
1648558800000.0,2022-03-29 13:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,41590.85251474853,41595.0116
1648555200000.0,2022-03-29 12:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,65559.75252474753,65566.3085
1648551600000.0,2022-03-29 11:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,37527.423257674236,37531.176
1648548000000.0,2022-03-29 10:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,255045.68013198682,255071.1847
1648544400000.0,2022-03-29 09:00:00,UST/USDT,1.0001,1.0002,1.0,1.0001,220516.80541945805,220538.8571
1648540800000.0,2022-03-29 08:00:00,UST/USDT,1.0001,1.0002,1.0,1.0001,132840.60493950604,132853.889
1648537200000.0,2022-03-29 07:00:00,UST/USDT,1.0,1.0001,1.0,1.0001,153290.56084391562,153305.8899
1648533600000.0,2022-03-29 06:00:00,UST/USDT,1.0001,1.0001,1.0,1.0,173883.3728,173883.3728
1648530000000.0,2022-03-29 05:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,111365.98290170984,111377.1195
1648526400000.0,2022-03-29 04:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,409734.38176182384,409775.3552
1648522800000.0,2022-03-29 03:00:00,UST/USDT,1.0,1.0001,0.9999,1.0001,1108476.901909809,1108587.7496
1648519200000.0,2022-03-29 02:00:00,UST/USDT,1.0,1.0,0.9999,1.0,779380.8882,779380.8882
1648515600000.0,2022-03-29 01:00:00,UST/USDT,1.0002,1.0002,0.9997,1.0,139440.7686,139440.7686
1648512000000.0,2022-03-29 00:00:00,UST/USDT,1.0002,1.0002,0.9996,1.0002,58146.275144971005,58157.9044
1648508400000.0,2022-03-28 23:00:00,UST/USDT,1.0002,1.0002,1.0,1.0002,48807.82363527295,48817.5852
1648504800000.0,2022-03-28 22:00:00,UST/USDT,1.0001,1.0002,0.9999,1.0002,215637.60797840432,215680.7355
1648501200000.0,2022-03-28 21:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,60473.99420057994,60480.0416
1648497600000.0,2022-03-28 20:00:00,UST/USDT,1.0001,1.0001,1.0,1.0001,72084.79632036795,72092.0048
1648494000000.0,2022-03-28 19:00:00,UST/USDT,1.0002,1.0002,1.0,1.0001,32736.047695230478,32739.3213
1648490400000.0,2022-03-28 18:00:00,UST/USDT,1.0002,1.0002,0.9994,1.0002,1029828.5436912618,1030034.5094
1648486800000.0,2022-03-28 17:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0002,91018.92071585683,91037.1245
1648483200000.0,2022-03-28 16:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0002,96655.4577084583,96674.7888
1648479600000.0,2022-03-28 15:00:00,UST/USDT,1.0002,1.0002,1.0,1.0002,140020.58468306338,140048.5888
1648476000000.0,2022-03-28 14:00:00,UST/USDT,1.0002,1.0002,1.0,1.0002,149612.59548090384,149642.518
1648472400000.0,2022-03-28 13:00:00,UST/USDT,1.0001,1.0002,1.0,1.0002,46569.683763247354,46578.9977
1648468800000.0,2022-03-28 12:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0001,361406.46695330465,361442.6076
1648465200000.0,2022-03-28 11:00:00,UST/USDT,1.0003,1.0003,1.0001,1.0002,84992.74565086982,85009.7442
1648461600000.0,2022-03-28 10:00:00,UST/USDT,1.0003,1.0004,1.0002,1.0003,159396.29401179648,159444.1129
1648458000000.0,2022-03-28 09:00:00,UST/USDT,1.0004,1.0004,1.0002,1.0003,280898.1164650605,280982.3859
1648454400000.0,2022-03-28 08:00:00,UST/USDT,1.0003,1.0005,1.0002,1.0004,207881.61455417835,207964.7672
1648450800000.0,2022-03-28 07:00:00,UST/USDT,1.0004,1.0004,1.0,1.0003,213490.51174647606,213554.5589
1648447200000.0,2022-03-28 06:00:00,UST/USDT,1.0003,1.0004,1.0002,1.0004,130559.22031187527,130611.444
1648443600000.0,2022-03-28 05:00:00,UST/USDT,1.0004,1.0004,1.0002,1.0003,72211.04358692393,72232.7069
1648440000000.0,2022-03-28 04:00:00,UST/USDT,1.0004,1.0004,1.0002,1.0004,94239.77608956417,94277.472
1648436400000.0,2022-03-28 03:00:00,UST/USDT,1.0004,1.0004,1.0003,1.0004,144485.72271091564,144543.517
1648432800000.0,2022-03-28 02:00:00,UST/USDT,1.0004,1.0004,1.0003,1.0004,57607.979708116756,57631.0229
1648429200000.0,2022-03-28 01:00:00,UST/USDT,1.0005,1.0005,1.0003,1.0004,93054.96401439425,93092.186
1648425600000.0,2022-03-28 00:00:00,UST/USDT,1.0005,1.0005,1.0001,1.0005,110731.2995502249,110786.6652
1648422000000.0,2022-03-27 23:00:00,UST/USDT,1.0006,1.0006,1.0003,1.0005,58938.09605197402,58967.5651
1648418400000.0,2022-03-27 22:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0006,64526.928942634426,64565.6451
1648414800000.0,2022-03-27 21:00:00,UST/USDT,1.0008,1.0008,1.0005,1.0007,12608.06495453183,12616.8906
1648411200000.0,2022-03-27 20:00:00,UST/USDT,1.0008,1.0008,1.0006,1.0008,105314.7270183853,105398.9788
1648407600000.0,2022-03-27 19:00:00,UST/USDT,1.0007,1.0008,1.0006,1.0008,408198.1977418066,408524.7563
1648404000000.0,2022-03-27 18:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0007,248499.5444189068,248673.4941
1648400400000.0,2022-03-27 17:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0007,21856.468671929648,21871.7682
1648396800000.0,2022-03-27 16:00:00,UST/USDT,1.0007,1.0008,1.0006,1.0007,277430.37084041175,277624.5721
1648393200000.0,2022-03-27 15:00:00,UST/USDT,1.0007,1.0007,1.0006,1.0007,323512.6421504947,323739.101
1648389600000.0,2022-03-27 14:00:00,UST/USDT,1.0008,1.0008,1.0006,1.0007,25235.150394723692,25252.815
1648386000000.0,2022-03-27 13:00:00,UST/USDT,1.0009,1.0009,1.0007,1.0008,35109.986610711436,35138.0746
1648382400000.0,2022-03-27 12:00:00,UST/USDT,1.001,1.001,1.0008,1.0009,37176.47137576182,37209.9302
1648378800000.0,2022-03-27 11:00:00,UST/USDT,1.0011,1.0011,1.0009,1.001,21937.98071928072,21959.9187
1648375200000.0,2022-03-27 10:00:00,UST/USDT,1.0013,1.0013,1.0009,1.0011,14928.03466187194,14944.4555
1648371600000.0,2022-03-27 09:00:00,UST/USDT,1.0013,1.0013,1.0012,1.0013,85042.88455008488,85153.4403
1648368000000.0,2022-03-27 08:00:00,UST/USDT,1.0013,1.0013,1.0012,1.0013,65449.91031658843,65534.9952
1648364400000.0,2022-03-27 07:00:00,UST/USDT,1.0011,1.0013,1.0009,1.0013,219836.53400579243,220122.3215
1648360800000.0,2022-03-27 06:00:00,UST/USDT,1.0011,1.0011,1.0009,1.0011,8521.669263809808,8531.0431
1648357200000.0,2022-03-27 05:00:00,UST/USDT,1.0011,1.0013,1.0009,1.0011,49937.93816801518,49992.8699
1648353600000.0,2022-03-27 04:00:00,UST/USDT,1.0009,1.0011,1.0008,1.0011,565960.4195385076,566582.976
1648350000000.0,2022-03-27 03:00:00,UST/USDT,1.0009,1.0009,1.0008,1.0009,564299.4846638025,564807.3542
1648346400000.0,2022-03-27 02:00:00,UST/USDT,1.0009,1.0009,1.0008,1.0009,461629.63093216106,462045.0976
1648342800000.0,2022-03-27 01:00:00,UST/USDT,1.0009,1.0012,1.0008,1.0009,207335.96593066244,207522.5683
1648339200000.0,2022-03-27 00:00:00,UST/USDT,1.0007,1.0009,1.0006,1.0009,421159.625836747,421538.6695
1648335600000.0,2022-03-26 23:00:00,UST/USDT,1.0008,1.0008,1.0006,1.0007,685539.0563605477,686018.9337
1648332000000.0,2022-03-26 22:00:00,UST/USDT,1.0007,1.0008,1.0006,1.0008,358312.188948841,358598.8387
1648328400000.0,2022-03-26 21:00:00,UST/USDT,1.0007,1.0007,1.0006,1.0007,371194.9855101429,371454.822
1648324800000.0,2022-03-26 20:00:00,UST/USDT,1.0007,1.0007,1.0001,1.0007,276683.02887978416,276876.707
1648321200000.0,2022-03-26 19:00:00,UST/USDT,1.0008,1.0008,1.0006,1.0007,162376.07394823624,162489.7372
1648317600000.0,2022-03-26 18:00:00,UST/USDT,1.0008,1.0008,1.0006,1.0008,6114.4964028776985,6119.388
1648314000000.0,2022-03-26 17:00:00,UST/USDT,1.0008,1.0008,1.0006,1.0008,31656.898381294966,31682.2239
1648310400000.0,2022-03-26 16:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,9292.265187849722,9299.699
1648306800000.0,2022-03-26 15:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,79719.9853117506,79783.7613
1648303200000.0,2022-03-26 14:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,42776.498800959234,42810.72
1648299600000.0,2022-03-26 13:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,35172.50429656275,35200.6423
1648296000000.0,2022-03-26 12:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,28686.18005595524,28709.129
1648292400000.0,2022-03-26 11:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,78413.99440447643,78476.7256
1648288800000.0,2022-03-26 10:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,3676.6814548361317,3679.6228
1648285200000.0,2022-03-26 09:00:00,UST/USDT,1.0008,1.0008,1.0007,1.0008,22764.449740207834,22782.6613
1648281600000.0,2022-03-26 08:00:00,UST/USDT,1.0007,1.0008,1.0005,1.0008,12960.758792965627,12971.1274
1648278000000.0,2022-03-26 07:00:00,UST/USDT,1.0004,1.0007,1.0003,1.0007,68901.47516738284,68949.7062
1648274400000.0,2022-03-26 06:00:00,UST/USDT,1.0004,1.0004,1.0001,1.0004,20149.46521391444,20157.525
1648270800000.0,2022-03-26 05:00:00,UST/USDT,1.0006,1.0006,1.0002,1.0004,15664.53468612555,15670.8005
1648267200000.0,2022-03-26 04:00:00,UST/USDT,1.0007,1.0007,1.0004,1.0006,496.9573256046372,497.2555
1648263600000.0,2022-03-26 03:00:00,UST/USDT,1.0006,1.0008,1.0001,1.0007,47469.64734685721,47502.8761
1648260000000.0,2022-03-26 02:00:00,UST/USDT,1.0004,1.0007,1.0002,1.0006,13556.744953028185,13564.879
1648256400000.0,2022-03-26 01:00:00,UST/USDT,1.0005,1.0007,1.0001,1.0005,101848.7271364318,101899.6515
1648252800000.0,2022-03-26 00:00:00,UST/USDT,1.0007,1.0008,1.0005,1.0005,8032.373813093454,8036.39
1648249200000.0,2022-03-25 23:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0007,208.96892175477166,209.1152
1648245600000.0,2022-03-25 22:00:00,UST/USDT,1.0007,1.0008,1.0005,1.0007,81676.93704406916,81734.1109
1648242000000.0,2022-03-25 21:00:00,UST/USDT,1.0007,1.0008,1.0006,1.0007,90687.28789847108,90750.769
1648238400000.0,2022-03-25 20:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0007,16301.36544418907,16312.7764
1648234800000.0,2022-03-25 19:00:00,UST/USDT,1.0006,1.0007,1.0005,1.0007,12672.74707704607,12681.618
1648231200000.0,2022-03-25 18:00:00,UST/USDT,1.0006,1.0006,1.0005,1.0006,407.96572056765945,408.2105
1648227600000.0,2022-03-25 17:00:00,UST/USDT,1.0006,1.0007,1.0005,1.0006,50748.30731561064,50778.7563
1648224000000.0,2022-03-25 16:00:00,UST/USDT,1.0007,1.0007,1.0005,1.0006,75126.08954627224,75171.1652
1648220400000.0,2022-03-25 15:00:00,UST/USDT,1.0004,1.0007,1.0004,1.0007,25591.0240831418,25608.9378
1648216800000.0,2022-03-25 14:00:00,UST/USDT,1.0005,1.0005,1.0004,1.0004,21856.82387045182,21865.5666
1648213200000.0,2022-03-25 13:00:00,UST/USDT,1.0004,1.0007,1.0003,1.0005,244990.1763118441,245112.6714
1648209600000.0,2022-03-25 12:00:00,UST/USDT,1.0001,1.0006,1.0,1.0004,48381.22900839664,48400.5815
1648206000000.0,2022-03-25 11:00:00,UST/USDT,0.9999,1.0006,0.9999,1.0001,43034.33356664334,43038.637
1648202400000.0,2022-03-25 10:00:00,UST/USDT,1.0,1.0,0.9999,0.9999,23534.00620062006,23531.6528
1648198800000.0,2022-03-25 09:00:00,UST/USDT,1.0,1.0,0.9999,1.0,14444.6095,14444.6095
1648195200000.0,2022-03-25 08:00:00,UST/USDT,1.0,1.0,0.9999,1.0,87568.9304,87568.9304
1648191600000.0,2022-03-25 07:00:00,UST/USDT,1.0,1.0,0.9999,1.0,830.9245,830.9245
1648188000000.0,2022-03-25 06:00:00,UST/USDT,0.9999,1.0,0.9998,1.0,124722.7901,124722.7901
1648184400000.0,2022-03-25 05:00:00,UST/USDT,1.0001,1.0002,0.9999,0.9999,6113.36693669367,6112.7556
1648180800000.0,2022-03-25 04:00:00,UST/USDT,1.0002,1.0002,1.0001,1.0001,159058.89181081892,159074.7977
1648177200000.0,2022-03-25 03:00:00,UST/USDT,0.9999,1.0004,0.9999,1.0002,15725.906918616278,15729.0521
1648173600000.0,2022-03-25 02:00:00,UST/USDT,0.9998,1.0,0.9996,0.9999,76321.75197519752,76314.1198
1648170000000.0,2022-03-25 01:00:00,UST/USDT,0.9997,1.0002,0.9997,0.9998,10765.837067413482,10763.6839
1648166400000.0,2022-03-25 00:00:00,UST/USDT,0.9997,0.9999,0.9995,0.9997,53904.28418525557,53888.1129
1648162800000.0,2022-03-24 23:00:00,UST/USDT,0.9997,1.0008,0.9995,0.9997,122653.42912873863,122616.6331
1648159200000.0,2022-03-24 22:00:00,UST/USDT,0.9997,0.9999,0.9996,0.9997,330628.12553766125,330528.9371
1648155600000.0,2022-03-24 21:00:00,UST/USDT,1.0001,1.0004,0.9996,0.9997,292130.6179853956,292042.9788
1648152000000.0,2022-03-24 20:00:00,UST/USDT,1.0005,1.0006,0.9993,1.0001,321491.63783621637,321523.787
1648148400000.0,2022-03-24 19:00:00,UST/USDT,1.0008,1.001,1.0005,1.0005,133795.47706146925,133862.3748
1648144800000.0,2022-03-24 18:00:00,UST/USDT,1.0009,1.0009,1.0007,1.0008,75654.9204636291,75715.4444
1648141200000.0,2022-03-24 17:00:00,UST/USDT,1.0018,1.0018,1.0009,1.0009,164213.56169447498,164361.3539
1648137600000.0,2022-03-24 16:00:00,UST/USDT,1.002,1.0026,1.0018,1.0018,468830.8812138151,469674.7768
1648134000000.0,2022-03-24 15:00:00,UST/USDT,1.0018,1.002,1.0016,1.002,272285.6999001996,272830.2713
1648130400000.0,2022-03-24 14:00:00,UST/USDT,1.0019,1.002,1.0012,1.0018,883378.2974645639,884968.3784
1648126800000.0,2022-03-24 13:00:00,UST/USDT,1.0019,1.002,1.0019,1.0019,58857.463818744385,58969.293
1648123200000.0,2022-03-24 12:00:00,UST/USDT,1.0026,1.0027,1.0019,1.0019,398858.78760355327,399616.6193
1648119600000.0,2022-03-24 11:00:00,UST/USDT,1.0026,1.0028,1.0025,1.0026,23147.974266906047,23208.159
1648116000000.0,2022-03-24 10:00:00,UST/USDT,1.0028,1.0029,1.0026,1.0026,24851.605026929985,24916.2192
1648112400000.0,2022-03-24 09:00:00,UST/USDT,1.0029,1.0029,1.0028,1.0028,14051.37495013961,14090.7188
1648108800000.0,2022-03-24 08:00:00,UST/USDT,1.0027,1.0034,1.0027,1.0029,329960.63834878855,330917.5242
1648105200000.0,2022-03-24 07:00:00,UST/USDT,1.0027,1.0029,1.0027,1.0027,81864.82866261096,82085.8637
1648101600000.0,2022-03-24 06:00:00,UST/USDT,1.0028,1.0029,1.0027,1.0027,2474.16056647053,2480.8408
1648098000000.0,2022-03-24 05:00:00,UST/USDT,1.0029,1.0033,1.0027,1.0028,18039.05325089749,18089.5626
1648094400000.0,2022-03-24 04:00:00,UST/USDT,1.0029,1.0033,1.0028,1.0029,17866.969887326755,17918.7841
1648090800000.0,2022-03-24 03:00:00,UST/USDT,1.0028,1.0034,1.0028,1.0029,7311.272609432646,7332.4753
1648087200000.0,2022-03-24 02:00:00,UST/USDT,1.0028,1.0029,1.0026,1.0028,17851.28201037096,17901.2656
1648083600000.0,2022-03-24 01:00:00,UST/USDT,1.003,1.0031,1.0028,1.0028,7497.775329078581,7518.7691
1648080000000.0,2022-03-24 00:00:00,UST/USDT,1.003,1.0032,1.003,1.003,1390.154636091725,1394.3251
1648076400000.0,2022-03-23 23:00:00,UST/USDT,1.0034,1.0034,1.003,1.003,5508.296809571287,5524.8217
1648072800000.0,2022-03-23 22:00:00,UST/USDT,1.0034,1.0035,1.0034,1.0034,896.0891967311142,899.1359
1648069200000.0,2022-03-23 21:00:00,UST/USDT,1.0034,1.0035,1.0034,1.0034,4017.359677097867,4031.0187
1648065600000.0,2022-03-23 20:00:00,UST/USDT,1.0031,1.0035,1.0031,1.0034,60732.82728722344,60939.3189
1648062000000.0,2022-03-23 19:00:00,UST/USDT,1.0028,1.0035,1.0028,1.0031,78833.46525770111,79077.849
1648058400000.0,2022-03-23 18:00:00,UST/USDT,1.0026,1.0029,1.0025,1.0028,2941.431491822896,2949.6675
1648054800000.0,2022-03-23 17:00:00,UST/USDT,1.0025,1.0029,1.0024,1.0026,32567.486634749654,32652.1621
1648051200000.0,2022-03-23 16:00:00,UST/USDT,1.003,1.0031,1.0025,1.0025,548932.7018453865,550305.0336
1648047600000.0,2022-03-23 15:00:00,UST/USDT,1.003,1.0032,1.003,1.003,12966.048953140578,13004.9471
1648044000000.0,2022-03-23 14:00:00,UST/USDT,1.0027,1.0031,1.0027,1.003,28096.970987038887,28181.2619
1648040400000.0,2022-03-23 13:00:00,UST/USDT,1.0027,1.003,1.0027,1.0027,54276.40799840431,54422.9543
1648036800000.0,2022-03-23 12:00:00,UST/USDT,1.0028,1.0032,1.0027,1.0027,26357.4382168146,26428.6033
1648033200000.0,2022-03-23 11:00:00,UST/USDT,1.003,1.003,1.0027,1.0028,99720.6750099721,99999.8929
1648029600000.0,2022-03-23 10:00:00,UST/USDT,1.0032,1.0035,1.0029,1.003,22807.75034895314,22876.1736
1648026000000.0,2022-03-23 09:00:00,UST/USDT,1.0029,1.0042,1.0029,1.0032,500791.90291068575,502394.437
1648022400000.0,2022-03-23 08:00:00,UST/USDT,1.0028,1.003,1.0027,1.0029,169484.68930102704,169976.1949
1648018800000.0,2022-03-23 07:00:00,UST/USDT,1.0027,1.003,1.0026,1.0028,38417.42670522537,38524.9955
1648015200000.0,2022-03-23 06:00:00,UST/USDT,1.0029,1.003,1.0027,1.0027,11298.685150094745,11329.1916
1648011600000.0,2022-03-23 05:00:00,UST/USDT,1.003,1.003,1.0029,1.0029,6085.583906670656,6103.2321
1648008000000.0,2022-03-23 04:00:00,UST/USDT,1.0026,1.003,1.0026,1.003,2510.980259222333,2518.5132
1648004400000.0,2022-03-23 03:00:00,UST/USDT,1.0027,1.0027,1.0026,1.0026,13639.01595850788,13674.4774
1648000800000.0,2022-03-23 02:00:00,UST/USDT,1.0024,1.0028,1.0023,1.0027,11717.300887603471,11748.9376
1647997200000.0,2022-03-23 01:00:00,UST/USDT,1.0024,1.0027,1.0022,1.0024,257252.4014365523,257869.8072
1647993600000.0,2022-03-23 00:00:00,UST/USDT,1.0024,1.0028,1.0024,1.0024,22194.381983240222,22247.6485
1647990000000.0,2022-03-22 23:00:00,UST/USDT,1.0026,1.0027,1.0023,1.0024,1980.5589584996012,1985.3123
1647986400000.0,2022-03-22 22:00:00,UST/USDT,1.0023,1.0026,1.0023,1.0026,1347.8750249351688,1351.3795
1647982800000.0,2022-03-22 21:00:00,UST/USDT,1.0026,1.0026,1.0023,1.0023,98171.20452958197,98396.9983
1647979200000.0,2022-03-22 20:00:00,UST/USDT,1.0027,1.0027,1.0026,1.0026,118940.0685218432,119249.3127
1647975600000.0,2022-03-22 19:00:00,UST/USDT,1.003,1.003,1.0027,1.0027,4963.3537448888,4976.7548
1647972000000.0,2022-03-22 18:00:00,UST/USDT,1.003,1.003,1.0027,1.003,191676.28474576274,192251.3136
1647968400000.0,2022-03-22 17:00:00,UST/USDT,1.003,1.003,1.003,1.003,463042.00000000006,464431.126
1647964800000.0,2022-03-22 16:00:00,UST/USDT,1.003,1.003,1.0029,1.003,234592.54007976074,235296.3177
1647961200000.0,2022-03-22 15:00:00,UST/USDT,1.003,1.003,1.0029,1.003,238842.4970089731,239559.0245
1647957600000.0,2022-03-22 14:00:00,UST/USDT,1.003,1.003,1.0029,1.003,21523.84047856431,21588.412
1647954000000.0,2022-03-22 13:00:00,UST/USDT,1.003,1.003,1.0029,1.003,78267.31944167499,78502.1214
1647950400000.0,2022-03-22 12:00:00,UST/USDT,1.003,1.003,1.0029,1.003,448953.19870388834,450300.0583
1647946800000.0,2022-03-22 11:00:00,UST/USDT,1.0029,1.003,1.0029,1.003,239278.75443668995,239996.5907
1647943200000.0,2022-03-22 10:00:00,UST/USDT,1.0029,1.003,1.0029,1.0029,6163.334131020043,6181.2078
1647939600000.0,2022-03-22 09:00:00,UST/USDT,1.003,1.003,1.0029,1.0029,8920.885930800678,8946.7565
1647936000000.0,2022-03-22 08:00:00,UST/USDT,1.0029,1.003,1.0029,1.003,22221.96490528415,22288.6308
1647932400000.0,2022-03-22 07:00:00,UST/USDT,1.003,1.003,1.0029,1.0029,72267.55449197328,72477.1304
1647928800000.0,2022-03-22 06:00:00,UST/USDT,1.0029,1.003,1.0029,1.003,143364.6010967099,143794.6949
1647925200000.0,2022-03-22 05:00:00,UST/USDT,1.003,1.003,1.0029,1.0029,31585.376508126436,31676.9741
1647921600000.0,2022-03-22 04:00:00,UST/USDT,1.003,1.003,1.0029,1.003,87383.78205383848,87645.9334
1647918000000.0,2022-03-22 03:00:00,UST/USDT,1.0029,1.003,1.0029,1.003,95818.99371884349,96106.4507
1647914400000.0,2022-03-22 02:00:00,UST/USDT,1.003,1.003,1.0029,1.0029,9219.719812543624,9246.457
1647910800000.0,2022-03-22 01:00:00,UST/USDT,1.0034,1.0034,1.003,1.003,59747.46121635095,59926.7036
1647907200000.0,2022-03-22 00:00:00,UST/USDT,1.0031,1.0035,1.0031,1.0034,149904.81303567867,150414.4894
1647903600000.0,2022-03-21 23:00:00,UST/USDT,1.0032,1.0034,1.003,1.0031,1703.0129598245437,1708.2923
1647900000000.0,2022-03-21 22:00:00,UST/USDT,1.0033,1.0033,1.0029,1.0032,402.96162280701753,404.2511
1647896400000.0,2022-03-21 21:00:00,UST/USDT,1.003,1.0034,1.003,1.0033,48662.21030599023,48822.7956
1647892800000.0,2022-03-21 20:00:00,UST/USDT,1.0031,1.0034,1.0028,1.003,3849.9847457627125,3861.5347
1647889200000.0,2022-03-21 19:00:00,UST/USDT,1.0035,1.0035,1.0029,1.0031,10566.417406041272,10599.1733
1647885600000.0,2022-03-21 18:00:00,UST/USDT,1.0033,1.0035,1.0033,1.0035,264109.53442949674,265033.9178
1647882000000.0,2022-03-21 17:00:00,UST/USDT,1.0031,1.0033,1.0031,1.0033,34080.28276686933,34192.7477
1647878400000.0,2022-03-21 16:00:00,UST/USDT,1.003,1.0032,1.0029,1.0031,219835.6454989532,220517.136
1647874800000.0,2022-03-21 15:00:00,UST/USDT,1.003,1.003,1.0028,1.003,11569.40219341974,11604.1104
1647871200000.0,2022-03-21 14:00:00,UST/USDT,1.0027,1.0031,1.0025,1.003,286198.7704885345,287057.3668
1647867600000.0,2022-03-21 13:00:00,UST/USDT,1.0025,1.003,1.0025,1.0027,156679.45178019349,157102.4863
1647864000000.0,2022-03-21 12:00:00,UST/USDT,1.0026,1.0029,1.0025,1.0025,114043.83182044888,114328.9414
1647860400000.0,2022-03-21 11:00:00,UST/USDT,1.0027,1.0029,1.0026,1.0026,64265.81368442051,64432.9048
1647856800000.0,2022-03-21 10:00:00,UST/USDT,1.0027,1.0029,1.0027,1.0027,49989.231674478906,50124.2026
1647853200000.0,2022-03-21 09:00:00,UST/USDT,1.0027,1.0028,1.0027,1.0027,36262.13124563678,36360.039
1647849600000.0,2022-03-21 08:00:00,UST/USDT,1.0028,1.0028,1.0027,1.0027,1481.100029919218,1485.099
1647846000000.0,2022-03-21 07:00:00,UST/USDT,1.0028,1.0028,1.0027,1.0028,9965.948145193459,9993.8528
1647842400000.0,2022-03-21 06:00:00,UST/USDT,1.0028,1.0029,1.0028,1.0028,102658.03719585162,102945.4797
1647838800000.0,2022-03-21 05:00:00,UST/USDT,1.0029,1.0029,1.0028,1.0028,11644.49940167531,11677.104
1647835200000.0,2022-03-21 04:00:00,UST/USDT,1.003,1.003,1.0029,1.0029,69840.00159537343,70042.5376
1647831600000.0,2022-03-21 03:00:00,UST/USDT,1.0032,1.0032,1.0028,1.003,14853.451246261218,14898.0116
1647828000000.0,2022-03-21 02:00:00,UST/USDT,1.0027,1.0032,1.0027,1.0032,76690.00757575757,76935.4156
1647824400000.0,2022-03-21 01:00:00,UST/USDT,1.0027,1.0031,1.0024,1.0027,5949.790864665404,5965.8553
1647820800000.0,2022-03-21 00:00:00,UST/USDT,1.003,1.003,1.0025,1.0027,106.98902962002595,107.2779
1647817200000.0,2022-03-20 23:00:00,UST/USDT,1.0025,1.003,1.0025,1.003,10594.50937188435,10626.2929
1647813600000.0,2022-03-20 22:00:00,UST/USDT,1.0029,1.0029,1.0024,1.0025,0.9999002493765586,1.0024
1647810000000.0,2022-03-20 21:00:00,UST/USDT,1.0026,1.003,1.0025,1.0029,5548.603848838369,5564.6948
1647806400000.0,2022-03-20 20:00:00,UST/USDT,1.0031,1.0031,1.0021,1.0026,125029.2153401157,125354.2913
1647802800000.0,2022-03-20 19:00:00,UST/USDT,1.0026,1.0031,1.0026,1.0031,2052.9785664440233,2059.3428
1647799200000.0,2022-03-20 18:00:00,UST/USDT,1.0025,1.0031,1.0025,1.0026,29113.115000997408,29188.8091
1647795600000.0,2022-03-20 17:00:00,UST/USDT,1.0031,1.0031,1.0023,1.0025,73005.31541147133,73187.8287
1647792000000.0,2022-03-20 16:00:00,UST/USDT,1.0031,1.0031,1.003,1.0031,9993.500647991226,10024.4805
1647788400000.0,2022-03-20 15:00:00,UST/USDT,1.0031,1.0032,1.0029,1.0031,34732.751171368756,34840.4227
1647784800000.0,2022-03-20 14:00:00,UST/USDT,1.0032,1.0032,1.0031,1.0031,6546.137174758249,6566.4302
1647781200000.0,2022-03-20 13:00:00,UST/USDT,1.0032,1.0032,1.0032,1.0032,8342.0,8368.6944
1647777600000.0,2022-03-20 12:00:00,UST/USDT,1.0032,1.0032,1.0031,1.0032,10548.849182615628,10582.6055
1647774000000.0,2022-03-20 11:00:00,UST/USDT,1.0032,1.0032,1.0031,1.0032,46009.99641148325,46157.2284
1647770400000.0,2022-03-20 10:00:00,UST/USDT,1.0032,1.0032,1.0031,1.0032,3772.9001196172244,3784.9734
1647766800000.0,2022-03-20 09:00:00,UST/USDT,1.0032,1.0032,1.0031,1.0032,985.9975079744816,989.1527
1647763200000.0,2022-03-20 08:00:00,UST/USDT,1.0031,1.0032,1.0031,1.0032,21619.800737639554,21688.9841
