https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLCL,Volume USDT
1651604400,2022-05-03 19:00:00,SLCL/USDT,0.7022,0.7022,0.7001,0.7011,4376.498,3071.07272439
1651600800,2022-05-03 18:00:00,SLCL/USDT,0.7083,0.7214,0.702,0.7035,45379.95858089,32148.332262857096
1651597200,2022-05-03 17:00:00,SLCL/USDT,0.7034,0.7074,0.7025,0.7074,17320.85220696,12213.483057908502
1651593600,2022-05-03 16:00:00,SLCL/USDT,0.7035,0.7035,0.7035,0.7035,466.6602,328.2954507
1651590000,2022-05-03 15:00:00,SLCL/USDT,0.7038,0.7042,0.7037,0.7037,2328.3156,1638.99521218
1651586400,2022-05-03 14:00:00,SLCL/USDT,0.7046,0.7046,0.7038,0.7043,983.30486537,692.400996499702
1651582800,2022-05-03 13:00:00,SLCL/USDT,0.7046,0.7046,0.7046,0.7046,0,0
1651579200,2022-05-03 12:00:00,SLCL/USDT,0.7052,0.7052,0.7046,0.7046,2686.2928,1893.4350718
1651575600,2022-05-03 11:00:00,SLCL/USDT,0.706,0.706,0.7053,0.7053,2463.6753,1738.49062065
1651572000,2022-05-03 10:00:00,SLCL/USDT,0.7073,0.7093,0.7046,0.7075,10169.7806,7188.23804882
1651568400,2022-05-03 09:00:00,SLCL/USDT,0.7078,0.7078,0.7073,0.7073,2069.887,1464.56814741
1651564800,2022-05-03 08:00:00,SLCL/USDT,0.7135,0.7135,0.7078,0.7078,25268.865,17957.51533201
1651561200,2022-05-03 07:00:00,SLCL/USDT,0.7139,0.7139,0.7137,0.7139,64.52442797,46.055980147783
1651557600,2022-05-03 06:00:00,SLCL/USDT,0.714,0.714,0.7139,0.7139,1029.61355686,735.08251791804
1651554000,2022-05-03 05:00:00,SLCL/USDT,0.7143,0.7143,0.7141,0.7141,921.3793,658.05653013
1651550400,2022-05-03 04:00:00,SLCL/USDT,0.7146,0.7146,0.7144,0.7144,383.4188,273.91460032
1651546800,2022-05-03 03:00:00,SLCL/USDT,0.7145,0.7146,0.7144,0.7146,1735.3203,1239.92102528
1651543200,2022-05-03 02:00:00,SLCL/USDT,0.7154,0.7154,0.7145,0.7145,592.6622,423.81433615
1651539600,2022-05-03 01:00:00,SLCL/USDT,0.7145,0.7154,0.7145,0.7154,1059.3947,757.87452205
1651536000,2022-05-03 00:00:00,SLCL/USDT,0.7172,0.7172,0.715,0.7155,5289.7054,3786.1097124
1651532400,2022-05-02 23:00:00,SLCL/USDT,0.7157,0.7195,0.7156,0.7173,6074.00551174,4360.27179802693
1651528800,2022-05-02 22:00:00,SLCL/USDT,0.7171,0.7171,0.7167,0.7167,2091.9586,1499.66308032
1651525200,2022-05-02 21:00:00,SLCL/USDT,0.7174,0.7174,0.7174,0.7174,897.144,643.6111056
1651521600,2022-05-02 20:00:00,SLCL/USDT,0.7176,0.7176,0.7169,0.7176,721.49240022,517.673347847872
1651518000,2022-05-02 19:00:00,SLCL/USDT,0.7181,0.7181,0.7169,0.7176,642.68487435,461.18396096356
1651514400,2022-05-02 18:00:00,SLCL/USDT,0.7186,0.7186,0.7181,0.7181,2409.6419,1730.77975655
1651510800,2022-05-02 17:00:00,SLCL/USDT,0.7193,0.7195,0.717,0.7186,3839.9763,2760.58739578
1651507200,2022-05-02 16:00:00,SLCL/USDT,0.7205,0.7205,0.7193,0.7193,2876.4207,2072.38751547
1651503600,2022-05-02 15:00:00,SLCL/USDT,0.7224,0.7224,0.7205,0.7207,1165.22767552,839.892415055648
1651500000,2022-05-02 14:00:00,SLCL/USDT,0.7229,0.7234,0.7211,0.7224,8551.6773,6176.82689989
1651496400,2022-05-02 13:00:00,SLCL/USDT,0.7242,0.7242,0.724,0.724,1916.22034033,1387.44720347892
1651492800,2022-05-02 12:00:00,SLCL/USDT,0.725,0.725,0.7241,0.7242,2468.0225,1788.55056544
1651489200,2022-05-02 11:00:00,SLCL/USDT,0.7253,0.7253,0.725,0.725,913.9668,662.81239197
1651485600,2022-05-02 10:00:00,SLCL/USDT,0.7265,0.7265,0.7253,0.7253,3661.5545,2659.10953723
1651482000,2022-05-02 09:00:00,SLCL/USDT,0.7267,0.7267,0.7261,0.7265,3119.9252,2266.21417503
1651478400,2022-05-02 08:00:00,SLCL/USDT,0.7268,0.7269,0.7268,0.7269,878.1961,638.34094068
1651474800,2022-05-02 07:00:00,SLCL/USDT,0.7292,0.7292,0.7269,0.7287,7083.26342092,5152.786873781214
1651471200,2022-05-02 06:00:00,SLCL/USDT,0.7305,0.7306,0.7287,0.7292,5707.4213,4161.39022147
1651467600,2022-05-02 05:00:00,SLCL/USDT,0.7317,0.7346,0.7303,0.7306,7763.5914,5675.83756106
1651464000,2022-05-02 04:00:00,SLCL/USDT,0.7334,0.7335,0.7334,0.7334,732.3635,537.15869752
1651460400,2022-05-02 03:00:00,SLCL/USDT,0.7338,0.7338,0.7338,0.7338,0,0
1651456800,2022-05-02 02:00:00,SLCL/USDT,0.7338,0.7338,0.7338,0.7338,2.8882,2.11936116
1651453200,2022-05-02 01:00:00,SLCL/USDT,0.7313,0.7339,0.7313,0.7338,1483.181,1087.43898086
1651449600,2022-05-02 00:00:00,SLCL/USDT,0.7347,0.7347,0.7331,0.7341,1767.7944,1297.12497892
1651446000,2022-05-01 23:00:00,SLCL/USDT,0.7349,0.7349,0.7347,0.7347,1419.83217632,1043.433338597568
1651442400,2022-05-01 22:00:00,SLCL/USDT,0.736,0.736,0.7289,0.7349,4181.769,3069.52790008
1651438800,2022-05-01 21:00:00,SLCL/USDT,0.7363,0.7365,0.7346,0.736,2056.4305,1512.59387169
1651435200,2022-05-01 20:00:00,SLCL/USDT,0.7372,0.7372,0.7352,0.7363,2903.6059,2137.37137595
1651431600,2022-05-01 19:00:00,SLCL/USDT,0.7374,0.7374,0.7374,0.7374,0,0
1651428000,2022-05-01 18:00:00,SLCL/USDT,0.7374,0.7374,0.7374,0.7374,376.7905,277.8453147
1651424400,2022-05-01 17:00:00,SLCL/USDT,0.7377,0.7377,0.7374,0.7374,1203.2564,887.52731105
1651420800,2022-05-01 16:00:00,SLCL/USDT,0.7385,0.7385,0.7377,0.7377,294.2818,217.0919001
1651417200,2022-05-01 15:00:00,SLCL/USDT,0.74,0.74,0.7376,0.7385,7720.922,5704.26626884
1651413600,2022-05-01 14:00:00,SLCL/USDT,0.7413,0.7413,0.7402,0.7402,3987.1575,2953.80887515
1651410000,2022-05-01 13:00:00,SLCL/USDT,0.7445,0.7445,0.7402,0.7418,8114.0625,6022.00425767
1651406400,2022-05-01 12:00:00,SLCL/USDT,0.7451,0.7451,0.7427,0.7445,2819.66745377,2099.293894444149
1651402800,2022-05-01 11:00:00,SLCL/USDT,0.7461,0.7461,0.7435,0.7451,1443.2098,1075.34746363
1651399200,2022-05-01 10:00:00,SLCL/USDT,0.7463,0.7463,0.7461,0.7461,3223.5335,2405.20181876
1651395600,2022-05-01 09:00:00,SLCL/USDT,0.7466,0.7466,0.7463,0.7463,734.0487,547.91914052
1651392000,2022-05-01 08:00:00,SLCL/USDT,0.7469,0.747,0.7466,0.7466,1185.17929973,885.11593213831
1651388400,2022-05-01 07:00:00,SLCL/USDT,0.7472,0.7472,0.7469,0.7469,595.18942655,444.63893923816
1651384800,2022-05-01 06:00:00,SLCL/USDT,0.7472,0.7472,0.7472,0.7472,490.98254325,366.8621563164
1651381200,2022-05-01 05:00:00,SLCL/USDT,0.7478,0.7478,0.7473,0.7473,1310.1561,979.43586376
1651377600,2022-05-01 04:00:00,SLCL/USDT,0.7478,0.7478,0.7478,0.7478,334.1453,249.87385534
1651374000,2022-05-01 03:00:00,SLCL/USDT,0.7482,0.7482,0.7482,0.7482,0,0
1651370400,2022-05-01 02:00:00,SLCL/USDT,0.7485,0.7485,0.7479,0.7482,398.6794,298.2911506
1651366800,2022-05-01 01:00:00,SLCL/USDT,0.7485,0.7485,0.7485,0.7485,20.88236773,15.630452245905
1651363200,2022-05-01 00:00:00,SLCL/USDT,0.7496,0.7496,0.7491,0.7491,1096.0928,821.44362893
1651359600,2022-04-30 23:00:00,SLCL/USDT,0.7499,0.7499,0.7496,0.7496,1253.9792,940.14877727
1651356000,2022-04-30 22:00:00,SLCL/USDT,0.7502,0.7502,0.75,0.75,958.88205766,719.318220236532
1651352400,2022-04-30 21:00:00,SLCL/USDT,0.7504,0.7504,0.7501,0.7502,575.4814,431.71783318
1651348800,2022-04-30 20:00:00,SLCL/USDT,0.7506,0.7506,0.7506,0.7506,894.59582675,671.48362755855
1651345200,2022-04-30 19:00:00,SLCL/USDT,0.7509,0.754,0.7505,0.7509,1353.6864,1016.78253462
1651341600,2022-04-30 18:00:00,SLCL/USDT,0.7608,0.7608,0.7501,0.7501,35212.6596,26598.96406937
1651338000,2022-04-30 17:00:00,SLCL/USDT,0.7667,0.7667,0.7611,0.7621,6973.3738,5323.29153128
1651334400,2022-04-30 16:00:00,SLCL/USDT,0.7672,0.7672,0.7637,0.7637,1196.5337,915.17102451
1651330800,2022-04-30 15:00:00,SLCL/USDT,0.764,0.7672,0.7638,0.7672,834.2706,637.22214884
1651327200,2022-04-30 14:00:00,SLCL/USDT,0.7684,0.7684,0.764,0.764,3032.38,2321.25547243
1651323600,2022-04-30 13:00:00,SLCL/USDT,0.78,0.7802,0.7684,0.771,30743.32852672,23781.991152775784
1651320000,2022-04-30 12:00:00,SLCL/USDT,0.7764,0.7783,0.7764,0.778,870.2547,676.06044061
1651316400,2022-04-30 11:00:00,SLCL/USDT,0.7808,0.7808,0.7767,0.7782,10249.3068,7987.56433863
1651312800,2022-04-30 10:00:00,SLCL/USDT,0.7819,0.7822,0.7807,0.7807,3378.20442689,2641.331105173358
1651309200,2022-04-30 09:00:00,SLCL/USDT,0.7827,0.7827,0.7809,0.7819,2574.97,2011.12535296
1651305600,2022-04-30 08:00:00,SLCL/USDT,0.7827,0.7827,0.7827,0.7827,13.3082,10.41632814
1651302000,2022-04-30 07:00:00,SLCL/USDT,0.7845,0.7845,0.7816,0.7827,268.86826615,210.450252744675
1651298400,2022-04-30 06:00:00,SLCL/USDT,0.7876,0.7876,0.7818,0.7837,5653.29083919,4428.682099969826
1651294800,2022-04-30 05:00:00,SLCL/USDT,0.7876,0.7876,0.7844,0.7844,11.5336,9.06433628
1651291200,2022-04-30 04:00:00,SLCL/USDT,0.7856,0.7856,0.7845,0.7845,1283.81,1008.0852247
1651287600,2022-04-30 03:00:00,SLCL/USDT,0.7856,0.7856,0.7856,0.7856,36.053,28.3232368
1651284000,2022-04-30 02:00:00,SLCL/USDT,0.7848,0.7882,0.7845,0.7882,3859.09131543,3033.109083893472
1651280400,2022-04-30 01:00:00,SLCL/USDT,0.7863,0.7867,0.7841,0.7867,1962.3963,1538.82233522
1651276800,2022-04-30 00:00:00,SLCL/USDT,0.7863,0.7863,0.7842,0.7848,213.3756,167.45845232
1651273200,2022-04-29 23:00:00,SLCL/USDT,0.7852,0.7867,0.7842,0.7849,1183.1818,928.89903729
1651269600,2022-04-29 22:00:00,SLCL/USDT,0.7855,0.7856,0.7855,0.7856,1358.8201,1067.44305444
1651266000,2022-04-29 21:00:00,SLCL/USDT,0.7868,0.7868,0.7855,0.7858,2497.7234,1963.41295605
1651262400,2022-04-29 20:00:00,SLCL/USDT,0.7868,0.7868,0.7868,0.7868,158.545,124.743206
1651258800,2022-04-29 19:00:00,SLCL/USDT,0.7868,0.7868,0.7868,0.7868,125.7977,98.97763036
1651255200,2022-04-29 18:00:00,SLCL/USDT,0.787,0.787,0.7868,0.7868,1360.7519,1070.89565492
1651251600,2022-04-29 17:00:00,SLCL/USDT,0.7871,0.7871,0.787,0.787,399.9452,314.7736364
1651248000,2022-04-29 16:00:00,SLCL/USDT,0.7869,0.7874,0.7868,0.7874,856.1438,674.09707941
1651244400,2022-04-29 15:00:00,SLCL/USDT,0.7883,0.7883,0.7878,0.788,2292.5405,1806.790313
1651240800,2022-04-29 14:00:00,SLCL/USDT,0.7897,0.792,0.787,0.7883,6376.6869,5031.83454866
1651237200,2022-04-29 13:00:00,SLCL/USDT,0.7919,0.7932,0.7894,0.7904,5055.60313372,4000.223118069612
1651233600,2022-04-29 12:00:00,SLCL/USDT,0.7907,0.7934,0.7906,0.7921,2168.6425,1717.21777318
1651230000,2022-04-29 11:00:00,SLCL/USDT,0.7929,0.7929,0.7907,0.7907,1488.4469,1178.10757734
1651226400,2022-04-29 10:00:00,SLCL/USDT,0.796,0.796,0.7922,0.7929,8966.4933,7122.28751571
1651222800,2022-04-29 09:00:00,SLCL/USDT,0.7974,0.7998,0.7961,0.7963,909.6902,724.93117541
1651219200,2022-04-29 08:00:00,SLCL/USDT,0.7999,0.7999,0.7974,0.7974,5215.5281,4163.70877425
1651215600,2022-04-29 07:00:00,SLCL/USDT,0.7999,0.7999,0.7983,0.7983,64.04004029,51.162801647971
1651212000,2022-04-29 06:00:00,SLCL/USDT,0.7985,0.7999,0.7983,0.7999,867.1934,692.459606
1651208400,2022-04-29 05:00:00,SLCL/USDT,0.8003,0.8003,0.7988,0.7991,4182.838,3343.49631859
1651204800,2022-04-29 04:00:00,SLCL/USDT,0.803,0.803,0.7906,0.8004,13264.1813,10590.64602788
1651201200,2022-04-29 03:00:00,SLCL/USDT,0.8036,0.8036,0.803,0.803,1274.2403,1023.22974456
1651197600,2022-04-29 02:00:00,SLCL/USDT,0.805,0.8053,0.8038,0.8038,7610.3139,6123.16093524
1651194000,2022-04-29 01:00:00,SLCL/USDT,0.8055,0.8055,0.8053,0.8053,1414.7437,1139.35052091
1651190400,2022-04-29 00:00:00,SLCL/USDT,0.8072,0.8072,0.8038,0.8038,3892.5429,3136.58943133
1651186800,2022-04-28 23:00:00,SLCL/USDT,0.8121,0.8121,0.8072,0.8072,11141.04637723,9021.654419858483
1651183200,2022-04-28 22:00:00,SLCL/USDT,0.8122,0.8122,0.8105,0.8105,6341.6302,5145.64502593
1651179600,2022-04-28 21:00:00,SLCL/USDT,0.817,0.817,0.8114,0.8126,8558.2576,6969.00948191
1651176000,2022-04-28 20:00:00,SLCL/USDT,0.8213,0.8213,0.817,0.817,9889.2847,8094.33154659
1651172400,2022-04-28 19:00:00,SLCL/USDT,0.8293,0.8293,0.8198,0.8213,32545.4262,26828.95631012
1651168800,2022-04-28 18:00:00,SLCL/USDT,0.8321,0.8321,0.8292,0.8299,15232.88813495,12652.280830245005
1651165200,2022-04-28 17:00:00,SLCL/USDT,0.8311,0.8331,0.831,0.8324,4885.0397,4064.18419319
1651161600,2022-04-28 16:00:00,SLCL/USDT,0.834,0.834,0.8311,0.8332,2108.1362,1757.23281384
1651158000,2022-04-28 15:00:00,SLCL/USDT,0.835,0.835,0.8324,0.834,3140.6496,2619.48845529
1651154400,2022-04-28 14:00:00,SLCL/USDT,0.8379,0.8379,0.8351,0.8351,8629.81044736,7216.73318167296
1651150800,2022-04-28 13:00:00,SLCL/USDT,0.8384,0.8385,0.8379,0.8379,1533.1645,1285.16959647
1651147200,2022-04-28 12:00:00,SLCL/USDT,0.8391,0.8391,0.8385,0.8386,1518.1022,1273.43962585
1651143600,2022-04-28 11:00:00,SLCL/USDT,0.8401,0.8401,0.8392,0.8392,2909.269,2442.57918876
1651140000,2022-04-28 10:00:00,SLCL/USDT,0.8446,0.8449,0.8395,0.8401,13285.7743,11187.6652076
1651136400,2022-04-28 09:00:00,SLCL/USDT,0.8452,0.8492,0.8449,0.8449,7711.2958,6523.85171671
1651132800,2022-04-28 08:00:00,SLCL/USDT,0.8579,0.8579,0.8452,0.8468,32092.4166,27326.00773002
1651129200,2022-04-28 07:00:00,SLCL/USDT,0.8597,0.8618,0.8579,0.8579,7482.95053024,6428.629328297328
1651125600,2022-04-28 06:00:00,SLCL/USDT,0.8608,0.8615,0.8595,0.8597,3354.5231,2886.01272001
1651122000,2022-04-28 05:00:00,SLCL/USDT,0.8609,0.8629,0.8594,0.8608,197.4757,170.01881759
1651118400,2022-04-28 04:00:00,SLCL/USDT,0.861,0.8625,0.8594,0.8594,246.7668,212.46107964
1651114800,2022-04-28 03:00:00,SLCL/USDT,0.8636,0.8637,0.8595,0.862,432.8467,372.74187527
1651111200,2022-04-28 02:00:00,SLCL/USDT,0.8603,0.8625,0.8567,0.8606,7154.1628,6156.83830955
1651107600,2022-04-28 01:00:00,SLCL/USDT,0.8579,0.8605,0.8579,0.8579,111.9754,96.15194672
1651104000,2022-04-28 00:00:00,SLCL/USDT,0.8629,0.8629,0.8579,0.8579,1189.8439,1022.10249526
1651100400,2022-04-27 23:00:00,SLCL/USDT,0.8594,0.8607,0.8594,0.8594,34.4898,29.64860498
1651096800,2022-04-27 22:00:00,SLCL/USDT,0.8594,0.8627,0.8594,0.8594,1467.4057,1261.34344478
1651093200,2022-04-27 21:00:00,SLCL/USDT,0.8601,0.8601,0.8596,0.8596,987.3286,848.8852272
1651089600,2022-04-27 20:00:00,SLCL/USDT,0.8655,0.8655,0.8602,0.8609,14063.5684,12120.36222899
1651086000,2022-04-27 19:00:00,SLCL/USDT,0.8639,0.8673,0.8639,0.8655,1287.2284,1114.1812561
1651082400,2022-04-27 18:00:00,SLCL/USDT,0.8662,0.8662,0.8639,0.8661,872.51,755.59220502
1651078800,2022-04-27 17:00:00,SLCL/USDT,0.8666,0.8666,0.8662,0.8662,2006.596,1738.44926337
1651075200,2022-04-27 16:00:00,SLCL/USDT,0.8696,0.8699,0.8662,0.8666,7857.31416195,6815.496095158445
1651071600,2022-04-27 15:00:00,SLCL/USDT,0.8721,0.8749,0.8699,0.8699,8361.13033273,7285.580644575477
1651068000,2022-04-27 14:00:00,SLCL/USDT,0.8732,0.8764,0.8724,0.8745,12133.8899,10611.4000668
1651064400,2022-04-27 13:00:00,SLCL/USDT,0.8745,0.8745,0.8734,0.8734,2941.199,2570.54551751
1651060800,2022-04-27 12:00:00,SLCL/USDT,0.873,0.8754,0.873,0.8746,9327.00354379,8156.625736893113
1651057200,2022-04-27 11:00:00,SLCL/USDT,0.8742,0.8742,0.8734,0.8734,4756.4549,4155.42397995
1651053600,2022-04-27 10:00:00,SLCL/USDT,0.8773,0.8773,0.8734,0.8742,8720.64253198,7638.946010508084
1651050000,2022-04-27 09:00:00,SLCL/USDT,0.879,0.8802,0.8752,0.8771,35749.7459,31380.03510796
1651046400,2022-04-27 08:00:00,SLCL/USDT,0.8842,0.8843,0.879,0.879,16145.7462,14236.16000712
1651042800,2022-04-27 07:00:00,SLCL/USDT,0.8847,0.8847,0.8842,0.8842,29.33814034,25.946618208798
1651039200,2022-04-27 06:00:00,SLCL/USDT,0.8849,0.8849,0.8835,0.8847,400.91871193,354.676413975664
1651035600,2022-04-27 05:00:00,SLCL/USDT,0.885,0.885,0.8849,0.8849,638.28658474,564.8211173449
1651032000,2022-04-27 04:00:00,SLCL/USDT,0.8928,0.8928,0.885,0.885,14645.43747168,13013.365357265904
1651028400,2022-04-27 03:00:00,SLCL/USDT,0.8923,0.893,0.888,0.8927,22425.32580277,19974.466668121671
1651024800,2022-04-27 02:00:00,SLCL/USDT,0.8932,0.8932,0.8932,0.8932,57.2755,51.1584766
1651021200,2022-04-27 01:00:00,SLCL/USDT,0.8935,0.8935,0.8933,0.8933,595.6837418,532.2243536183
1651017600,2022-04-27 00:00:00,SLCL/USDT,0.8941,0.8941,0.8918,0.8935,2016.1243,1800.76877864
1651014000,2022-04-26 23:00:00,SLCL/USDT,0.8945,0.8945,0.8941,0.8941,1084.58371492,969.94333403594
1651010400,2022-04-26 22:00:00,SLCL/USDT,0.896,0.896,0.8924,0.8924,3670.84575405,3285.01695249313
1651006800,2022-04-26 21:00:00,SLCL/USDT,0.8965,0.8965,0.8945,0.8963,811.5477,726.93112631
1651003200,2022-04-26 20:00:00,SLCL/USDT,0.8968,0.8968,0.8967,0.8967,626.9874,562.25355563
1650999600,2022-04-26 19:00:00,SLCL/USDT,0.8969,0.8969,0.8969,0.8969,313.2945,280.99383705
1650996000,2022-04-26 18:00:00,SLCL/USDT,0.8972,0.8972,0.8971,0.8972,834.4326,748.65273989
1650992400,2022-04-26 17:00:00,SLCL/USDT,0.8978,0.8978,0.8974,0.8974,1062.7505,953.85067456
1650988800,2022-04-26 16:00:00,SLCL/USDT,0.899,0.899,0.8969,0.898,1514.4336,1360.62288317
1650985200,2022-04-26 15:00:00,SLCL/USDT,0.8997,0.8997,0.8989,0.899,1915.1987,1722.50304045
1650981600,2022-04-26 14:00:00,SLCL/USDT,0.9001,0.9002,0.8997,0.8997,1016.1115,914.53262005
1650978000,2022-04-26 13:00:00,SLCL/USDT,0.8916,0.9007,0.8895,0.9001,29316.49283841,26287.53725628389
1650974400,2022-04-26 12:00:00,SLCL/USDT,0.8893,0.893,0.8892,0.8916,5397.44812962,4809.415361578899
1650970800,2022-04-26 11:00:00,SLCL/USDT,0.8898,0.8898,0.888,0.8893,1375.62,1223.73057522
1650967200,2022-04-26 10:00:00,SLCL/USDT,0.8903,0.8903,0.8885,0.8898,1440.9213,1282.13435364
1650963600,2022-04-26 09:00:00,SLCL/USDT,0.888,0.8939,0.888,0.8903,12403.86775053,11051.686986538134
1650960000,2022-04-26 08:00:00,SLCL/USDT,0.8889,0.892,0.888,0.888,2261.9346,2009.42278876
1650956400,2022-04-26 07:00:00,SLCL/USDT,0.8894,0.8906,0.8887,0.8889,1096.45489387,975.033700131235
1650952800,2022-04-26 06:00:00,SLCL/USDT,0.8902,0.8902,0.8901,0.8901,1988.8507,1770.27647729
1650949200,2022-04-26 05:00:00,SLCL/USDT,0.892,0.8923,0.8903,0.8919,1138.24583945,1013.9418643798
1650945600,2022-04-26 04:00:00,SLCL/USDT,0.8918,0.8923,0.8897,0.8907,2856.7219,2543.86037295
1650942000,2022-04-26 03:00:00,SLCL/USDT,0.8928,0.8928,0.8918,0.8918,1232.9983,1100.01773928
1650938400,2022-04-26 02:00:00,SLCL/USDT,0.8931,0.8934,0.8924,0.8928,304.8841,272.25018112
1650934800,2022-04-26 01:00:00,SLCL/USDT,0.8961,0.8961,0.8931,0.8931,8650.7764,7741.65948986
1650931200,2022-04-26 00:00:00,SLCL/USDT,0.8967,0.8967,0.8963,0.8963,1138.0553,1020.19127162
1650927600,2022-04-25 23:00:00,SLCL/USDT,0.9016,0.9018,0.8969,0.8969,12516.3938,11256.95498479
1650924000,2022-04-25 22:00:00,SLCL/USDT,0.902,0.902,0.9014,0.9018,1126.5611,1015.90925436
1650920400,2022-04-25 21:00:00,SLCL/USDT,0.903,0.903,0.9021,0.9021,4605.62055222,4156.798240673772
1650916800,2022-04-25 20:00:00,SLCL/USDT,0.9029,0.903,0.9029,0.903,208.5013,188.25603855
1650913200,2022-04-25 19:00:00,SLCL/USDT,0.9032,0.9032,0.9029,0.903,1412.3428,1275.33428809
1650909600,2022-04-25 18:00:00,SLCL/USDT,0.9036,0.9057,0.9029,0.9032,2994.1435,2705.19011415
1650906000,2022-04-25 17:00:00,SLCL/USDT,0.9075,0.9097,0.9035,0.9035,11344.85963007,10286.119709934679
1650902400,2022-04-25 16:00:00,SLCL/USDT,0.9087,0.9091,0.9076,0.9089,1936.7143,1759.48833423
1650898800,2022-04-25 15:00:00,SLCL/USDT,0.9098,0.9098,0.9075,0.9087,2703.2988,2457.71936057
1650895200,2022-04-25 14:00:00,SLCL/USDT,0.9133,0.9133,0.9092,0.9098,11545.26502847,10510.43248182311
1650891600,2022-04-25 13:00:00,SLCL/USDT,0.9162,0.9162,0.9135,0.9153,7358.5017325,6735.361571897
1650888000,2022-04-25 12:00:00,SLCL/USDT,0.9167,0.9167,0.9145,0.9162,1489.82722403,1364.631742538301
1650884400,2022-04-25 11:00:00,SLCL/USDT,0.918,0.9181,0.9167,0.9167,365.18862984,335.028332616104
1650880800,2022-04-25 10:00:00,SLCL/USDT,0.9321,0.9321,0.918,0.918,43747.49454626,40534.141076658946
1650877200,2022-04-25 09:00:00,SLCL/USDT,0.9322,0.9322,0.9311,0.9318,535.0621,498.70764662
1650873600,2022-04-25 08:00:00,SLCL/USDT,0.9339,0.9347,0.932,0.9321,4587.29712249,4282.605418699154
1650870000,2022-04-25 07:00:00,SLCL/USDT,0.9343,0.9354,0.9333,0.934,646.9804,604.36838183
1650866400,2022-04-25 06:00:00,SLCL/USDT,0.9345,0.9359,0.9344,0.9344,367.5923,343.52097756
1650862800,2022-04-25 05:00:00,SLCL/USDT,0.9417,0.9417,0.9344,0.9344,20730.26582526,19448.441307005782
1650859200,2022-04-25 04:00:00,SLCL/USDT,0.9422,0.9426,0.9416,0.9416,1191.9257,1122.9989334
1650855600,2022-04-25 03:00:00,SLCL/USDT,0.9431,0.9431,0.9427,0.9427,1674.02,1578.32279516
1650852000,2022-04-25 02:00:00,SLCL/USDT,0.9431,0.9448,0.9412,0.9448,51.77565791,48.839932603368
1650848400,2022-04-25 01:00:00,SLCL/USDT,0.9423,0.9453,0.9416,0.9449,1258.14648039,1187.086539862667
1650844800,2022-04-25 00:00:00,SLCL/USDT,0.9443,0.9454,0.9423,0.9423,1339.9277,1264.95733892
1650841200,2022-04-24 23:00:00,SLCL/USDT,0.945,0.945,0.9424,0.9442,1839.0419,1737.38460983
1650837600,2022-04-24 22:00:00,SLCL/USDT,0.9406,0.9469,0.9391,0.9449,12342.33842853,11646.285518563679
1650834000,2022-04-24 21:00:00,SLCL/USDT,0.9408,0.9425,0.9406,0.9406,1210.859,1139.16101566
1650830400,2022-04-24 20:00:00,SLCL/USDT,0.9408,0.9425,0.9407,0.9425,39.8193,37.46128749
1650826800,2022-04-24 19:00:00,SLCL/USDT,0.9408,0.9426,0.9408,0.9426,28.4554,26.77121832
1650823200,2022-04-24 18:00:00,SLCL/USDT,0.9407,0.9407,0.9407,0.9407,2.6562,2.49868734
1650819600,2022-04-24 17:00:00,SLCL/USDT,0.943,0.943,0.9408,0.9408,4889.5204,4607.75572839
1650816000,2022-04-24 16:00:00,SLCL/USDT,0.9437,0.945,0.9424,0.943,2267.39253544,2139.7281537308
1650812400,2022-04-24 15:00:00,SLCL/USDT,0.9488,0.9488,0.9264,0.9432,31225.22422661,29382.96231094091
1650808800,2022-04-24 14:00:00,SLCL/USDT,0.9501,0.9533,0.9488,0.9488,4084.8392,3880.03280933
1650805200,2022-04-24 13:00:00,SLCL/USDT,0.9528,0.9559,0.9502,0.9514,7554.93705275,7198.113827794375
1650801600,2022-04-24 12:00:00,SLCL/USDT,0.9563,0.9563,0.9562,0.9562,104.4019,99.83952393
1650798000,2022-04-24 11:00:00,SLCL/USDT,0.9548,0.9565,0.9528,0.9528,62.5919,59.75943287
1650794400,2022-04-24 10:00:00,SLCL/USDT,0.9566,0.9566,0.9529,0.9529,623.5835,595.11116907
1650790800,2022-04-24 09:00:00,SLCL/USDT,0.9566,0.9566,0.9565,0.9565,3630.97356901,3473.214244914966
1650787200,2022-04-24 08:00:00,SLCL/USDT,0.9565,0.9566,0.9565,0.9565,1054.81800173,1009.037415334918
1650783600,2022-04-24 07:00:00,SLCL/USDT,0.9506,0.9566,0.9489,0.9565,17959,17124.81438352
1650780000,2022-04-24 06:00:00,SLCL/USDT,0.95,0.9508,0.9489,0.949,576.1426,546.789020332624
1650776400,2022-04-24 05:00:00,SLCL/USDT,0.9517,0.9517,0.9499,0.95,2148.96821578,2041.329230601
1650772800,2022-04-24 04:00:00,SLCL/USDT,0.9514,0.9529,0.9501,0.9519,3377.6302,3211.8836269
1650769200,2022-04-24 03:00:00,SLCL/USDT,0.9545,0.9545,0.9516,0.9516,7867.9827,7502.85334293
1650765600,2022-04-24 02:00:00,SLCL/USDT,0.9555,0.9565,0.9533,0.9546,2428.91041117,2316.018760579637
1650762000,2022-04-24 01:00:00,SLCL/USDT,0.9557,0.9571,0.9536,0.9555,322.4621,308.03319105
