https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume PRQ
1657533600000,2022-07-11 10:00:00,PRQ/BTC,7.72e-06,7.78e-06,7.53e-06,7.76e-06,0.05677216,7316.0
1657530000000,2022-07-11 09:00:00,PRQ/BTC,7.58e-06,7.77e-06,7.56e-06,7.76e-06,0.0833812,10745.0
1657526400000,2022-07-11 08:00:00,PRQ/BTC,7.89e-06,8.15e-06,7.55e-06,7.79e-06,0.0578018,7420.0
1657522800000,2022-07-11 07:00:00,PRQ/BTC,7.44e-06,8.36e-06,7.44e-06,8.13e-06,0.09196251297486091,11311.50221093
1657519200000,2022-07-11 06:00:00,PRQ/BTC,7.52e-06,7.54e-06,7.35e-06,7.39e-06,0.07565143,10237.0
1657515600000,2022-07-11 05:00:00,PRQ/BTC,7.35e-06,7.55e-06,7.35e-06,7.46e-06,0.06271622,8407.0
1657512000000,2022-07-11 04:00:00,PRQ/BTC,7.51e-06,7.54e-06,7.35e-06,7.54e-06,0.06927752,9188.0
1657508400000,2022-07-11 03:00:00,PRQ/BTC,7.41e-06,7.58e-06,7.33e-06,7.49e-06,0.06100605,8145.0
1657504800000,2022-07-11 02:00:00,PRQ/BTC,7.3e-06,7.41e-06,7.3e-06,7.41e-06,0.05918367,7987.0
1657501200000,2022-07-11 01:00:00,PRQ/BTC,7.32e-06,7.41e-06,7.31e-06,7.34e-06,0.06038618,8227.0
1657497600000,2022-07-11 00:00:00,PRQ/BTC,7.22e-06,7.39e-06,7.22e-06,7.34e-06,0.061932291182303,8437.64185045
1657494000000,2022-07-10 23:00:00,PRQ/BTC,7.27e-06,7.32e-06,7.2e-06,7.23e-06,0.0600468093442137,8305.22950819
1657490400000,2022-07-10 22:00:00,PRQ/BTC,7.31e-06,7.32e-06,7.2e-06,7.24e-06,0.0689248,9520.0
1657486800000,2022-07-10 21:00:00,PRQ/BTC,7.25e-06,7.33e-06,7.25e-06,7.27e-06,0.05370349,7387.0
1657483200000,2022-07-10 20:00:00,PRQ/BTC,7.25e-06,7.26e-06,7.23e-06,7.24e-06,0.06275632,8668.0
1657479600000,2022-07-10 19:00:00,PRQ/BTC,7.25e-06,7.26e-06,7.23e-06,7.26e-06,0.060882359999999996,8386.0
1657476000000,2022-07-10 18:00:00,PRQ/BTC,7.25e-06,7.26e-06,7.23e-06,7.23e-06,0.06420963,8881.0
1657472400000,2022-07-10 17:00:00,PRQ/BTC,7.25e-06,7.26e-06,7.2e-06,7.23e-06,0.061169419119654005,8460.5005698
1657468800000,2022-07-10 16:00:00,PRQ/BTC,7.21e-06,7.26e-06,7.2e-06,7.25e-06,0.047016537861975,6485.0397051
1657465200000,2022-07-10 15:00:00,PRQ/BTC,7.54e-06,7.58e-06,7.39e-06,7.53e-06,0.062167679999999996,8256.0
1657461600000,2022-07-10 14:00:00,PRQ/BTC,7.4e-06,7.56e-06,7.21e-06,7.43e-06,0.058537259756314505,7878.50064015
1657458000000,2022-07-10 13:00:00,PRQ/BTC,7.47e-06,7.59e-06,7.38e-06,7.54e-06,0.05838222,7743.0
1657454400000,2022-07-10 12:00:00,PRQ/BTC,7.46e-06,7.57e-06,7.4e-06,7.53e-06,0.05822949,7733.0
1657450800000,2022-07-10 11:00:00,PRQ/BTC,7.33e-06,7.56e-06,7.33e-06,7.39e-06,0.06745592,9128.0
1657447200000,2022-07-10 10:00:00,PRQ/BTC,7.14e-06,7.51e-06,7.14e-06,7.48e-06,0.0627198,8385.0
1657443600000,2022-07-10 09:00:00,PRQ/BTC,7.35e-06,7.45e-06,7.13e-06,7.18e-06,0.05746154,8003.0
1657440000000,2022-07-10 08:00:00,PRQ/BTC,7.54e-06,7.54e-06,7.1e-06,7.12e-06,0.06606648,9279.0
1657436400000,2022-07-10 07:00:00,PRQ/BTC,7.84e-06,7.98e-06,7.76e-06,7.76e-06,0.0720710980000312,9287.51262887
1657432800000,2022-07-10 06:00:00,PRQ/BTC,7.75e-06,7.96e-06,7.75e-06,7.85e-06,0.0398440932603635,5075.68067011
1657429200000,2022-07-10 05:00:00,PRQ/BTC,7.75e-06,7.92e-06,7.67e-06,7.88e-06,0.0519359385815272,6590.85514994
1657425600000,2022-07-10 04:00:00,PRQ/BTC,7.64e-06,7.85e-06,7.64e-06,7.78e-06,0.0509282413935258,6546.04645161
1657422000000,2022-07-10 03:00:00,PRQ/BTC,8.14e-06,8.26e-06,7.65e-06,7.71e-06,0.058565160000000005,7596.0
1657418400000,2022-07-10 02:00:00,PRQ/BTC,8.02e-06,8.31e-06,7.76e-06,8.26e-06,0.05411124348,6550.998
1657414800000,2022-07-10 01:00:00,PRQ/BTC,8.23e-06,8.33e-06,8.05e-06,8.05e-06,0.0546273,6786.0
1657411200000,2022-07-10 00:00:00,PRQ/BTC,8.05e-06,8.32e-06,8.05e-06,8.2e-06,0.067732,8260.0
1657407600000,2022-07-09 23:00:00,PRQ/BTC,7.49e-06,8.22e-06,7.31e-06,8.01e-06,0.0759516800502807,9482.10737207
1657404000000,2022-07-09 22:00:00,PRQ/BTC,7.51e-06,7.59e-06,7.16e-06,7.46e-06,0.050262534594459195,6737.60517352
1657400400000,2022-07-09 21:00:00,PRQ/BTC,8.17e-06,8.17e-06,7.4e-06,7.42e-06,0.061536697113484605,8293.35540613
1657396800000,2022-07-09 20:00:00,PRQ/BTC,7.86e-06,8.18e-06,7.78e-06,7.84e-06,0.05531903999999999,7056.0
1657393200000,2022-07-09 19:00:00,PRQ/BTC,7.83e-06,8.59e-06,7.81e-06,7.9e-06,0.06233586507564401,7890.61583236
1657389600000,2022-07-09 18:00:00,PRQ/BTC,8.21e-06,8.21e-06,7.85e-06,8.02e-06,0.07099304,8852.0
1657386000000,2022-07-09 17:00:00,PRQ/BTC,8.12e-06,8.17e-06,7.78e-06,7.87e-06,0.07459186,9478.0
1657382400000,2022-07-09 16:00:00,PRQ/BTC,7.6e-06,8.2e-06,7.6e-06,8.2e-06,0.0529064,6452.0
1657371600000,2022-07-09 13:00:00,PRQ/BTC,8.09e-06,8.24e-06,7.7e-06,7.8e-06,0.0600444,7698.0
1657368000000,2022-07-09 12:00:00,PRQ/BTC,8.62e-06,8.63e-06,7.63e-06,8.31e-06,0.0610781247073533,7349.95483843
1657364400000,2022-07-09 11:00:00,PRQ/BTC,7.97e-06,8.63e-06,7.91e-06,8.63e-06,0.06574334,7618.0
1657360800000,2022-07-09 10:00:00,PRQ/BTC,8.07e-06,8.27e-06,7.87e-06,8.19e-06,0.08004087,9773.0
1657357200000,2022-07-09 09:00:00,PRQ/BTC,7.95e-06,8.27e-06,7.91e-06,7.97e-06,0.06125742,7686.0
1657353600000,2022-07-09 08:00:00,PRQ/BTC,8e-06,8.27e-06,7.71e-06,8.08e-06,0.0671318797747376,8308.40096222
1657350000000,2022-07-09 07:00:00,PRQ/BTC,8.05e-06,8.3e-06,8e-06,8.3e-06,0.0678276,8172.0
1657346400000,2022-07-09 06:00:00,PRQ/BTC,8.08e-06,8.32e-06,7.93e-06,8.08e-06,0.061492098643840004,7610.408248
1657342800000,2022-07-09 05:00:00,PRQ/BTC,8.2e-06,8.31e-06,7.96e-06,7.96e-06,0.07578716,9521.0
1657339200000,2022-07-09 04:00:00,PRQ/BTC,8.32e-06,8.34e-06,7.91e-06,8.14e-06,0.05896616,7244.0
1657335600000,2022-07-09 03:00:00,PRQ/BTC,8.26e-06,8.35e-06,7.95e-06,8.13e-06,0.06257661,7697.0
1657332000000,2022-07-09 02:00:00,PRQ/BTC,8.29e-06,8.36e-06,7.96e-06,8.24e-06,0.056015520000000006,6798.0
1657328400000,2022-07-09 01:00:00,PRQ/BTC,8.22e-06,8.33e-06,8.02e-06,8.33e-06,0.0685559,8230.0
1657324800000,2022-07-09 00:00:00,PRQ/BTC,8.02e-06,8.39e-06,8.01e-06,8.39e-06,0.06965378,8302.0
1657321200000,2022-07-08 23:00:00,PRQ/BTC,8.35e-06,8.35e-06,7.93e-06,8.33e-06,0.06819771,8187.0
1657317600000,2022-07-08 22:00:00,PRQ/BTC,8.11e-06,8.32e-06,7.95e-06,7.95e-06,0.0706914,8892.0
1657314000000,2022-07-08 21:00:00,PRQ/BTC,8.94e-06,8.94e-06,8.06e-06,8.31e-06,0.0633676054574907,7625.46395397
1657310400000,2022-07-08 20:00:00,PRQ/BTC,1.03e-05,1.27e-05,6e-06,8.79e-06,0.10472733294322711,11914.37234849
1657306800000,2022-07-08 19:00:00,PRQ/BTC,8.4e-06,1.288e-05,7.11e-06,1.077e-05,0.1000602980870892,9290.64977596
1657303200000,2022-07-08 18:00:00,PRQ/BTC,9.34e-06,1.299e-05,8.54e-06,1.142e-05,0.1001055796343648,8765.81257744
1657299600000,2022-07-08 17:00:00,PRQ/BTC,9.79e-06,9.79e-06,8.64e-06,9.22e-06,0.06687266,7253.0
1657296000000,2022-07-08 16:00:00,PRQ/BTC,9.5e-06,9.86e-06,7.89e-06,9.77e-06,0.0761622583143555,7795.52285715
1657292400000,2022-07-08 15:00:00,PRQ/BTC,9.67e-06,1.014e-05,9.04e-06,9.3e-06,0.081183658141473,8729.42560661
1657288800000,2022-07-08 14:00:00,PRQ/BTC,9.82e-06,1.032e-05,8.88e-06,9.25e-06,0.07903199999999999,8544.0
1657285200000,2022-07-08 13:00:00,PRQ/BTC,1.027e-05,1.04e-05,9.82e-06,9.97e-06,0.06327959,6347.0
1657281600000,2022-07-08 12:00:00,PRQ/BTC,1.005e-05,1.037e-05,9.69e-06,9.74e-06,0.07825116,8034.0
1657278000000,2022-07-08 11:00:00,PRQ/BTC,1.015e-05,1.082e-05,9.73e-06,9.73e-06,0.07111657,7309.0
1657274400000,2022-07-08 10:00:00,PRQ/BTC,1.046e-05,1.062e-05,9.45e-06,1.058e-05,0.08466116,8002.0
1657270800000,2022-07-08 09:00:00,PRQ/BTC,1.073e-05,1.174e-05,9.06e-06,9.32e-06,0.08847384252633841,9492.90155862
1657267200000,2022-07-08 08:00:00,PRQ/BTC,1.024e-05,1.127e-05,1e-05,1.077e-05,0.096220324936083,8934.1063079
1657263600000,2022-07-08 07:00:00,PRQ/BTC,1.046e-05,1.055e-05,1e-05,1.044e-05,0.075689562380778,7249.95808245
1657260000000,2022-07-08 06:00:00,PRQ/BTC,1.001e-05,1.064e-05,1e-05,1.028e-05,0.0553970801917924,5388.82103033
1657256400000,2022-07-08 05:00:00,PRQ/BTC,1.095e-05,1.132e-05,1.001e-05,1.066e-05,0.10491227724341519,9841.67703972
1657252800000,2022-07-08 04:00:00,PRQ/BTC,1.127e-05,1.129e-05,1.077e-05,1.095e-05,0.09475035,8653.0
1657249200000,2022-07-08 03:00:00,PRQ/BTC,8.1e-06,1.275e-05,6.94e-06,1.101e-05,0.0734874142921674,6674.60620274
1657245600000,2022-07-08 02:00:00,PRQ/BTC,6.45e-06,8.3e-06,6.18e-06,8.3e-06,0.065151542275776,7849.58340672
1657242000000,2022-07-08 01:00:00,PRQ/BTC,1.048e-05,1.056e-05,5.3e-06,6.32e-06,0.04015440069717519,6353.54441411
1657238400000,2022-07-08 00:00:00,PRQ/BTC,1.09e-05,1.133e-05,1.09e-05,1.109e-05,0.09404320000000001,8480.0
1657234800000,2022-07-07 23:00:00,PRQ/BTC,1.105e-05,1.131e-05,1.088e-05,1.13e-05,0.1027622,9094.0
1657231200000,2022-07-07 22:00:00,PRQ/BTC,6.55e-06,1.134e-05,6.55e-06,1.09e-05,0.12372187997492401,11350.63119036
1657227600000,2022-07-07 21:00:00,PRQ/BTC,5.53e-06,6.69e-06,5.4e-06,6.56e-06,0.0494733726929616,7541.67266661
1657224000000,2022-07-07 20:00:00,PRQ/BTC,5.53e-06,5.59e-06,5.49e-06,5.59e-06,0.04900753,8767.0
1657220400000,2022-07-07 19:00:00,PRQ/BTC,5.57e-06,5.59e-06,5.4e-06,5.54e-06,0.054626097431734806,9860.30639562
1657216800000,2022-07-07 18:00:00,PRQ/BTC,5.56e-06,5.58e-06,5.5e-06,5.55e-06,0.03803415,6853.0
1657213200000,2022-07-07 17:00:00,PRQ/BTC,5.55e-06,5.59e-06,5.5e-06,5.53e-06,0.02507855,4535.0
1657209600000,2022-07-07 16:00:00,PRQ/BTC,5.51e-06,5.59e-06,5.49e-06,5.57e-06,0.03747496,6728.0
1657206000000,2022-07-07 15:00:00,PRQ/BTC,5.49e-06,5.59e-06,5.49e-06,5.55e-06,0.04133085,7447.0
1657202400000,2022-07-07 14:00:00,PRQ/BTC,5.56e-06,5.59e-06,5.49e-06,5.58e-06,0.04423266,7927.0
1657198800000,2022-07-07 13:00:00,PRQ/BTC,5.53e-06,5.59e-06,5.4e-06,5.57e-06,0.04072784,7312.0
1657195200000,2022-07-07 12:00:00,PRQ/BTC,5.52e-06,5.55e-06,5.39e-06,5.54e-06,0.054136880000000005,9772.0
1657191600000,2022-07-07 11:00:00,PRQ/BTC,5.52e-06,5.52e-06,5.39e-06,5.47e-06,0.03582303,6549.0
1657188000000,2022-07-07 10:00:00,PRQ/BTC,5.49e-06,5.59e-06,5.49e-06,5.54e-06,0.03687978,6657.0
1657184400000,2022-07-07 09:00:00,PRQ/BTC,5.56e-06,5.59e-06,5.49e-06,5.55e-06,0.0547896,9872.0
1657180800000,2022-07-07 08:00:00,PRQ/BTC,5.49e-06,5.6e-06,5.49e-06,5.52e-06,0.061161599999999997,11080.0
1657177200000,2022-07-07 07:00:00,PRQ/BTC,5.5e-06,5.6e-06,5.49e-06,5.51e-06,0.0398924,7240.0
1657173600000,2022-07-07 06:00:00,PRQ/BTC,5.52e-06,5.6e-06,5.48e-06,5.48e-06,0.03795996,6927.0
1657170000000,2022-07-07 05:00:00,PRQ/BTC,5.53e-06,5.59e-06,5.5e-06,5.52e-06,0.04719048,8549.0
1657166400000,2022-07-07 04:00:00,PRQ/BTC,5.53e-06,5.59e-06,5.48e-06,5.52e-06,0.05327352,9651.0
1657162800000,2022-07-07 03:00:00,PRQ/BTC,5.49e-06,5.58e-06,5.49e-06,5.58e-06,0.03781008,6776.0
1657159200000,2022-07-07 02:00:00,PRQ/BTC,5.5e-06,5.59e-06,5.49e-06,5.52e-06,0.04842696,8773.0
1657155600000,2022-07-07 01:00:00,PRQ/BTC,5.51e-06,5.59e-06,5.49e-06,5.56e-06,0.04977868,8953.0
1657152000000,2022-07-07 00:00:00,PRQ/BTC,5.49e-06,5.6e-06,5.49e-06,5.53e-06,0.042995750000000006,7775.0
1657148400000,2022-07-06 23:00:00,PRQ/BTC,5.51e-06,5.59e-06,5.49e-06,5.52e-06,0.0443808,8040.0
1657144800000,2022-07-06 22:00:00,PRQ/BTC,5.57e-06,5.57e-06,5.48e-06,5.49e-06,0.05135895,9355.0
1657141200000,2022-07-06 21:00:00,PRQ/BTC,5.4e-06,5.55e-06,5.4e-06,5.55e-06,0.03126315,5633.0
1657134000000,2022-07-06 19:00:00,PRQ/BTC,5.53e-06,5.56e-06,5.4e-06,5.52e-06,0.04736712,8581.0
1657130400000,2022-07-06 18:00:00,PRQ/BTC,5.57e-06,5.57e-06,5.47e-06,5.51e-06,0.02194082,3982.0
1657126800000,2022-07-06 17:00:00,PRQ/BTC,5.45e-06,5.58e-06,5.45e-06,5.52e-06,0.03791688,6869.0
1657123200000,2022-07-06 16:00:00,PRQ/BTC,5.44e-06,5.58e-06,5.44e-06,5.58e-06,0.04777038,8561.0
1657119600000,2022-07-06 15:00:00,PRQ/BTC,5.42e-06,5.6e-06,5.37e-06,5.37e-06,0.04540335,8455.0
1657116000000,2022-07-06 14:00:00,PRQ/BTC,5.57e-06,5.57e-06,5.42e-06,5.54e-06,0.04680746,8449.0
1657112400000,2022-07-06 13:00:00,PRQ/BTC,5.47e-06,5.57e-06,5.44e-06,5.44e-06,0.052991039999999996,9741.0
1657108800000,2022-07-06 12:00:00,PRQ/BTC,5.42e-06,5.56e-06,5.42e-06,5.45e-06,0.0488538,8964.0
1657105200000,2022-07-06 11:00:00,PRQ/BTC,5.58e-06,5.58e-06,5.41e-06,5.42e-06,0.040535014784064204,7478.78501551
1657101600000,2022-07-06 10:00:00,PRQ/BTC,5.67e-06,5.79e-06,5.55e-06,5.65e-06,0.03591705,6357.0
1657098000000,2022-07-06 09:00:00,PRQ/BTC,5.69e-06,5.86e-06,5.64e-06,5.77e-06,0.0433006401016283,7504.44369179
1657094400000,2022-07-06 08:00:00,PRQ/BTC,5.67e-06,5.83e-06,5.67e-06,5.83e-06,0.04582963,7861.0
1657090800000,2022-07-06 07:00:00,PRQ/BTC,5.74e-06,5.78e-06,5.68e-06,5.74e-06,0.04083436,7114.0
1657087200000,2022-07-06 06:00:00,PRQ/BTC,5.74e-06,5.82e-06,5.66e-06,5.66e-06,0.04327636,7646.0
1657083600000,2022-07-06 05:00:00,PRQ/BTC,5.68e-06,5.82e-06,5.66e-06,5.75e-06,0.04054325,7051.0
1657080000000,2022-07-06 04:00:00,PRQ/BTC,5.75e-06,5.82e-06,5.66e-06,5.82e-06,0.0577635,9925.0
1657076400000,2022-07-06 03:00:00,PRQ/BTC,5.74e-06,5.81e-06,5.66e-06,5.8e-06,0.054636000000000004,9420.0
1657072800000,2022-07-06 02:00:00,PRQ/BTC,5.67e-06,5.82e-06,5.66e-06,5.69e-06,0.05327547,9363.0
1657069200000,2022-07-06 01:00:00,PRQ/BTC,5.68e-06,5.82e-06,5.66e-06,5.73e-06,0.04277445,7465.0
1657065600000,2022-07-06 00:00:00,PRQ/BTC,5.67e-06,5.8e-06,5.65e-06,5.7e-06,0.043684799999999996,7664.0
1657062000000,2022-07-05 23:00:00,PRQ/BTC,5.71e-06,5.83e-06,5.65e-06,5.76e-06,0.04849344,8419.0
1657058400000,2022-07-05 22:00:00,PRQ/BTC,5.59e-06,5.83e-06,5.59e-06,5.76e-06,0.05570496,9671.0
1657054800000,2022-07-05 21:00:00,PRQ/BTC,5.61e-06,5.78e-06,5.52e-06,5.62e-06,0.0446511588693392,7945.04606216
1657051200000,2022-07-05 20:00:00,PRQ/BTC,5.75e-06,5.84e-06,5.72e-06,5.77e-06,0.042242169999999996,7321.0
1657047600000,2022-07-05 19:00:00,PRQ/BTC,5.65e-06,5.85e-06,5.65e-06,5.85e-06,0.03728205,6373.0
1657044000000,2022-07-05 18:00:00,PRQ/BTC,5.7e-06,5.83e-06,5.67e-06,5.72e-06,0.053447680000000004,9344.0
1657040400000,2022-07-05 17:00:00,PRQ/BTC,5.66e-06,5.79e-06,5.65e-06,5.73e-06,0.041662830000000005,7271.0
1657036800000,2022-07-05 16:00:00,PRQ/BTC,5.91e-06,5.94e-06,5.66e-06,5.77e-06,0.052276199999999995,9060.0
1657033200000,2022-07-05 15:00:00,PRQ/BTC,5.89e-06,5.93e-06,5.7e-06,5.81e-06,0.05126163,8823.0
1657029600000,2022-07-05 14:00:00,PRQ/BTC,5.68e-06,5.94e-06,5.68e-06,5.93e-06,0.0377403963289121,6364.31641297
1657026000000,2022-07-05 13:00:00,PRQ/BTC,5.54e-06,5.62e-06,5.53e-06,5.53e-06,0.048246477797838604,8724.49869762
1657022400000,2022-07-05 12:00:00,PRQ/BTC,5.52e-06,5.68e-06,5.5e-06,5.56e-06,0.044277647323928,7963.6056338
1657018800000,2022-07-05 11:00:00,PRQ/BTC,5.55e-06,5.55e-06,5.45e-06,5.55e-06,0.0401376,7232.0
1657015200000,2022-07-05 10:00:00,PRQ/BTC,5.51e-06,5.67e-06,5.41e-06,5.48e-06,0.0572902274979596,10454.42107627
1657011600000,2022-07-05 09:00:00,PRQ/BTC,5.49e-06,5.59e-06,5.35e-06,5.57e-06,0.0495450943,8894.99
1657008000000,2022-07-05 08:00:00,PRQ/BTC,5.42e-06,5.59e-06,5.39e-06,5.51e-06,0.05309987,9637.0
1657004400000,2022-07-05 07:00:00,PRQ/BTC,5.39e-06,5.47e-06,5.39e-06,5.43e-06,0.049277249999999995,9075.0
1657000800000,2022-07-05 06:00:00,PRQ/BTC,5.53e-06,5.56e-06,5.38e-06,5.4e-06,0.0431946,7999.0
1656997200000,2022-07-05 05:00:00,PRQ/BTC,5.45e-06,5.58e-06,5.42e-06,5.44e-06,0.049716159999999995,9139.0
1656993600000,2022-07-05 04:00:00,PRQ/BTC,5.47e-06,5.58e-06,5.43e-06,5.48e-06,0.041511,7575.0
1656990000000,2022-07-05 03:00:00,PRQ/BTC,5.44e-06,5.7e-06,5.4e-06,5.47e-06,0.0515274,9420.0
1656986400000,2022-07-05 02:00:00,PRQ/BTC,5.43e-06,5.53e-06,5.38e-06,5.49e-06,0.04847695253061209,8830.04599829
1656982800000,2022-07-05 01:00:00,PRQ/BTC,5.4e-06,5.43e-06,5.38e-06,5.38e-06,0.039214820000000004,7289.0
1656979200000,2022-07-05 00:00:00,PRQ/BTC,5.35e-06,5.42e-06,5.31e-06,5.33e-06,0.048764169999999996,9149.0
1656975600000,2022-07-04 23:00:00,PRQ/BTC,5.37e-06,5.42e-06,5.31e-06,5.31e-06,0.0450288,8480.0
1656972000000,2022-07-04 22:00:00,PRQ/BTC,5.32e-06,5.43e-06,5.28e-06,5.39e-06,0.04532451,8409.0
1656968400000,2022-07-04 21:00:00,PRQ/BTC,5.29e-06,5.44e-06,5.27e-06,5.33e-06,0.05369975,10075.0
1656964800000,2022-07-04 20:00:00,PRQ/BTC,5.42e-06,5.42e-06,5.27e-06,5.35e-06,0.04771665,8919.0
1656961200000,2022-07-04 19:00:00,PRQ/BTC,5.37e-06,5.42e-06,5.26e-06,5.38e-06,0.06005694,11163.0
1656957600000,2022-07-04 18:00:00,PRQ/BTC,5.58e-06,5.58e-06,5.1e-06,5.42e-06,0.0307571283303564,5674.74692442
1656954000000,2022-07-04 17:00:00,PRQ/BTC,5.5e-06,5.61e-06,5.5e-06,5.53e-06,0.046523890000000005,8413.0
1656950400000,2022-07-04 16:00:00,PRQ/BTC,5.58e-06,5.61e-06,5.5e-06,5.5e-06,0.041129,7478.0
1656946800000,2022-07-04 15:00:00,PRQ/BTC,5.62e-06,5.62e-06,5.5e-06,5.53e-06,0.0438680320908739,7932.73636363
1656943200000,2022-07-04 14:00:00,PRQ/BTC,5.59e-06,5.63e-06,5.56e-06,5.57e-06,0.0511883,9190.0
1656939600000,2022-07-04 13:00:00,PRQ/BTC,5.65e-06,5.66e-06,5.6e-06,5.65e-06,0.01782575,3155.0
1656936000000,2022-07-04 12:00:00,PRQ/BTC,5.66e-06,5.67e-06,5.58e-06,5.61e-06,0.05516313,9833.0
1656932400000,2022-07-04 11:00:00,PRQ/BTC,5.65e-06,5.65e-06,5.59e-06,5.6e-06,0.037351999999999996,6670.0
1656928800000,2022-07-04 10:00:00,PRQ/BTC,5.63e-06,5.63e-06,5.58e-06,5.63e-06,0.01509966,2682.0
1656925200000,2022-07-04 09:00:00,PRQ/BTC,5.69e-06,5.69e-06,5.61e-06,5.61e-06,0.02950299,5259.0
1656921600000,2022-07-04 08:00:00,PRQ/BTC,5.7e-06,5.7e-06,5.56e-06,5.63e-06,0.05175137590662271,9192.07387329
1656918000000,2022-07-04 07:00:00,PRQ/BTC,5.65e-06,5.68e-06,5.63e-06,5.68e-06,0.03396072,5979.0
1656914400000,2022-07-04 06:00:00,PRQ/BTC,5.67e-06,5.69e-06,5.64e-06,5.64e-06,0.041595,7375.0
1656910800000,2022-07-04 05:00:00,PRQ/BTC,5.69e-06,5.82e-06,5.58e-06,5.65e-06,0.0335158,5932.0
1656907200000,2022-07-04 04:00:00,PRQ/BTC,5.69e-06,5.76e-06,5.67e-06,5.76e-06,0.04876416,8466.0
1656903600000,2022-07-04 03:00:00,PRQ/BTC,5.72e-06,5.76e-06,5.57e-06,5.76e-06,0.05456448,9473.0
1656900000000,2022-07-04 02:00:00,PRQ/BTC,5.7e-06,5.77e-06,5.67e-06,5.7e-06,0.045999,8070.0
1656896400000,2022-07-04 01:00:00,PRQ/BTC,5.75e-06,5.77e-06,5.66e-06,5.74e-06,0.06400674,11151.0
1656892800000,2022-07-04 00:00:00,PRQ/BTC,5.71e-06,5.76e-06,5.63e-06,5.68e-06,0.04643968,8176.0
1656889200000,2022-07-03 23:00:00,PRQ/BTC,5.62e-06,5.72e-06,5.62e-06,5.7e-06,0.040327499999999995,7075.0
1656885600000,2022-07-03 22:00:00,PRQ/BTC,5.75e-06,5.75e-06,5.62e-06,5.74e-06,0.05101138,8887.0
1656882000000,2022-07-03 21:00:00,PRQ/BTC,5.69e-06,5.75e-06,5.63e-06,5.66e-06,0.04484984,7924.0
1656878400000,2022-07-03 20:00:00,PRQ/BTC,5.69e-06,5.76e-06,5.62e-06,5.68e-06,0.04902408,8631.0
1656874800000,2022-07-03 19:00:00,PRQ/BTC,5.7e-06,5.76e-06,5.65e-06,5.76e-06,0.0461952,8020.0
1656871200000,2022-07-03 18:00:00,PRQ/BTC,5.7e-06,5.77e-06,5.65e-06,5.71e-06,0.044732140000000004,7834.0
1656867600000,2022-07-03 17:00:00,PRQ/BTC,5.72e-06,5.78e-06,5.66e-06,5.74e-06,0.045902780000000004,7997.0
1656864000000,2022-07-03 16:00:00,PRQ/BTC,5.68e-06,5.78e-06,5.68e-06,5.7e-06,0.0423966,7438.0
1656860400000,2022-07-03 15:00:00,PRQ/BTC,5.78e-06,5.78e-06,5.67e-06,5.71e-06,0.04474356,7836.0
1656856800000,2022-07-03 14:00:00,PRQ/BTC,5.72e-06,5.78e-06,5.68e-06,5.75e-06,0.05390625,9375.0
1656853200000,2022-07-03 13:00:00,PRQ/BTC,5.78e-06,5.78e-06,5.68e-06,5.69e-06,0.04250999,7471.0
1656849600000,2022-07-03 12:00:00,PRQ/BTC,5.68e-06,5.78e-06,5.68e-06,5.78e-06,0.057869359999999995,10012.0
1656846000000,2022-07-03 11:00:00,PRQ/BTC,5.76e-06,5.89e-06,5.68e-06,5.72e-06,0.03676244,6427.0
1656842400000,2022-07-03 10:00:00,PRQ/BTC,5.79e-06,5.95e-06,5.74e-06,5.78e-06,0.03736192,6464.0
1656838800000,2022-07-03 09:00:00,PRQ/BTC,5.67e-06,5.94e-06,5.67e-06,5.82e-06,0.0438489984587328,7534.19217504
1656835200000,2022-07-03 08:00:00,PRQ/BTC,5.8e-06,5.91e-06,5.69e-06,5.78e-06,0.0518466,8970.0
1656831600000,2022-07-03 07:00:00,PRQ/BTC,5.87e-06,5.92e-06,5.71e-06,5.71e-06,0.04529743,7933.0
1656828000000,2022-07-03 06:00:00,PRQ/BTC,5.79e-06,5.94e-06,5.7e-06,5.82e-06,0.04668804,8022.0
1656824400000,2022-07-03 05:00:00,PRQ/BTC,5.93e-06,5.96e-06,5.69e-06,5.77e-06,0.047221679999999995,8184.0
1656820800000,2022-07-03 04:00:00,PRQ/BTC,5.75e-06,5.85e-06,5.7e-06,5.78e-06,0.03307316,5722.0
1656817200000,2022-07-03 03:00:00,PRQ/BTC,5.71e-06,5.98e-06,5.66e-06,5.68e-06,0.03911248,6886.0
1656813600000,2022-07-03 02:00:00,PRQ/BTC,5.91e-06,5.91e-06,5.66e-06,5.83e-06,0.04451205,7635.0
1656810000000,2022-07-03 01:00:00,PRQ/BTC,5.69e-06,5.93e-06,5.68e-06,5.77e-06,0.049223869999999996,8531.0
1656806400000,2022-07-03 00:00:00,PRQ/BTC,5.78e-06,5.85e-06,5.69e-06,5.8e-06,0.0421254,7263.0
1656802800000,2022-07-02 23:00:00,PRQ/BTC,5.78e-06,5.93e-06,5.68e-06,5.74e-06,0.049616560000000004,8644.0
1656799200000,2022-07-02 22:00:00,PRQ/BTC,5.84e-06,5.92e-06,5.67e-06,5.7e-06,0.049111199999999994,8616.0
1656795600000,2022-07-02 21:00:00,PRQ/BTC,5.73e-06,5.8e-06,5.68e-06,5.76e-06,0.04552128,7903.0
