https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB3L,Volume USDT
1651478400,2022-05-02 08:00:00,BNB3L/USDT,1.5821,1.593,1.5787,1.5787,332.5806,526.84485224
1651474800,2022-05-02 07:00:00,BNB3L/USDT,1.5949,1.5965,1.582,1.582,31.4531,50.15682915
1651471200,2022-05-02 06:00:00,BNB3L/USDT,1.6009,1.6117,1.5973,1.5973,157.9122,254.49006374
1651467600,2022-05-02 05:00:00,BNB3L/USDT,1.582,1.5827,1.582,1.5827,1.1024,1.74432356
1651464000,2022-05-02 04:00:00,BNB3L/USDT,1.5671,1.6018,1.5664,1.5853,36.06746231,57.662616088158
1651460400,2022-05-02 03:00:00,BNB3L/USDT,1.5851,1.5952,1.579,1.579,1094.25426483,1732.639167384368
1651456800,2022-05-02 02:00:00,BNB3L/USDT,1.5514,1.5715,1.5514,1.5715,432.0156,670.24077978
1651453200,2022-05-02 01:00:00,BNB3L/USDT,1.5957,1.5957,1.5528,1.5528,243.9059,381.71686758
1651449600,2022-05-02 00:00:00,BNB3L/USDT,1.5843,1.6091,1.5843,1.6081,243.8051,389.68061655
1651446000,2022-05-01 23:00:00,BNB3L/USDT,1.5729,1.5983,1.5701,1.5835,385.89511482,610.406675580602
1651442400,2022-05-01 22:00:00,BNB3L/USDT,1.5618,1.5851,1.5555,1.5702,49.56573698,77.853176626998
1651438800,2022-05-01 21:00:00,BNB3L/USDT,1.5591,1.5621,1.5328,1.5597,1709.649,2634.05221837
1651435200,2022-05-01 20:00:00,BNB3L/USDT,1.5225,1.5864,1.5205,1.5644,1348.39810322,2108.439839491504
1651431600,2022-05-01 19:00:00,BNB3L/USDT,1.5163,1.5163,1.5055,1.5055,8.72772882,13.226181771778
1651428000,2022-05-01 18:00:00,BNB3L/USDT,1.5637,1.5637,1.5137,1.5145,506.37532099,767.020551412501
1651424400,2022-05-01 17:00:00,BNB3L/USDT,1.5708,1.5713,1.5588,1.5588,145.49261441,227.895691296737
1651420800,2022-05-01 16:00:00,BNB3L/USDT,1.5768,1.5938,1.5761,1.5761,985.42476025,1556.012386393884
1651417200,2022-05-01 15:00:00,BNB3L/USDT,1.5223,1.5747,1.5223,1.5747,155.78586216,242.839465237111
1651413600,2022-05-01 14:00:00,BNB3L/USDT,1.5103,1.5137,1.5,1.5046,185.3118064,280.089956933917
1651410000,2022-05-01 13:00:00,BNB3L/USDT,1.5322,1.5322,1.5282,1.5282,14.77139223,22.580378005886
1651406400,2022-05-01 12:00:00,BNB3L/USDT,1.512,1.5325,1.5055,1.5246,279.00709537,422.846568431145
1651402800,2022-05-01 11:00:00,BNB3L/USDT,1.5151,1.5151,1.5121,1.5121,117.05298643,176.999780480803
1651399200,2022-05-01 10:00:00,BNB3L/USDT,1.5085,1.5305,1.5048,1.5134,1356.15839744,2043.871806649424
1651395600,2022-05-01 09:00:00,BNB3L/USDT,1.5223,1.5305,1.5,1.504,82.95988191,125.82829761264
1651392000,2022-05-01 08:00:00,BNB3L/USDT,1.5057,1.5119,1.5057,1.5085,451.0717,681.46302564
1651388400,2022-05-01 07:00:00,BNB3L/USDT,1.503,1.5087,1.4915,1.4995,46.9076,70.43044316
1651384800,2022-05-01 06:00:00,BNB3L/USDT,1.508,1.5214,1.5073,1.5073,232.90951419,351.317110758666
1651381200,2022-05-01 05:00:00,BNB3L/USDT,1.5073,1.529,1.5024,1.5024,78.20296666,117.68299013314
1651377600,2022-05-01 04:00:00,BNB3L/USDT,1.502,1.5063,1.4801,1.4801,55.2434,82.85839786
1651374000,2022-05-01 03:00:00,BNB3L/USDT,1.4825,1.5018,1.4825,1.5014,44.70316419,67.11163782182
1651370400,2022-05-01 02:00:00,BNB3L/USDT,1.4915,1.498,1.4725,1.4725,520.38395858,775.394903500433
1651366800,2022-05-01 01:00:00,BNB3L/USDT,1.455,1.4981,1.4324,1.4981,1044.32579083,1507.526565192771
1651363200,2022-05-01 00:00:00,BNB3L/USDT,1.4411,1.4759,1.4341,1.4584,180.43045502,263.135695945502
1651359600,2022-04-30 23:00:00,BNB3L/USDT,1.5447,1.5447,1.4168,1.4324,2621.94546286,3818.939669120363
1651356000,2022-04-30 22:00:00,BNB3L/USDT,1.5895,1.5895,1.5509,1.5509,264.213,417.71141729
1651352400,2022-04-30 21:00:00,BNB3L/USDT,1.5959,1.6222,1.5874,1.5917,493.5521,789.55614816
1651348800,2022-04-30 20:00:00,BNB3L/USDT,1.6064,1.6064,1.5894,1.5894,201.9894,323.98663652
1651345200,2022-04-30 19:00:00,BNB3L/USDT,1.6119,1.6168,1.6119,1.6168,1.3293,2.14578224
1651341600,2022-04-30 18:00:00,BNB3L/USDT,1.5977,1.5977,1.5831,1.5831,1202.6126,1904.53672971
1651338000,2022-04-30 17:00:00,BNB3L/USDT,1.6297,1.6297,1.6032,1.6107,1392.4515,2254.94667931
1651334400,2022-04-30 16:00:00,BNB3L/USDT,1.65,1.6567,1.6343,1.6343,198.2019,326.70391561
1651330800,2022-04-30 15:00:00,BNB3L/USDT,1.6136,1.6546,1.6019,1.6546,1603.227,2590.25326876
1651327200,2022-04-30 14:00:00,BNB3L/USDT,1.6459,1.6459,1.6294,1.6294,2.2958,3.75523144
1651323600,2022-04-30 13:00:00,BNB3L/USDT,1.6813,1.6813,1.6567,1.6567,246.8686,413.54304092
1651320000,2022-04-30 12:00:00,BNB3L/USDT,1.6891,1.6891,1.6891,1.6891,0,0
1651316400,2022-04-30 11:00:00,BNB3L/USDT,1.6927,1.7254,1.686,1.6891,787.04816086,1339.901344857844
1651312800,2022-04-30 10:00:00,BNB3L/USDT,1.6863,1.6863,1.6801,1.6801,19.1644,32.24420616
1651309200,2022-04-30 09:00:00,BNB3L/USDT,1.6914,1.6914,1.6813,1.6894,56.90672272,96.205090458608
1651305600,2022-04-30 08:00:00,BNB3L/USDT,1.7156,1.7156,1.6956,1.6956,555.21732073,947.091709766414
1651302000,2022-04-30 07:00:00,BNB3L/USDT,1.7135,1.7236,1.7069,1.7146,76.89774738,132.000657844168
1651298400,2022-04-30 06:00:00,BNB3L/USDT,1.7135,1.7135,1.6991,1.7054,7.48,12.7369225
1651294800,2022-04-30 05:00:00,BNB3L/USDT,1.6964,1.7135,1.6944,1.7114,32.1741,54.89727156
1651291200,2022-04-30 04:00:00,BNB3L/USDT,1.6939,1.7014,1.6794,1.6806,219.62360514,370.592524997408
1651287600,2022-04-30 03:00:00,BNB3L/USDT,1.6623,1.6964,1.6605,1.685,251.9452101,426.17375633364
1651284000,2022-04-30 02:00:00,BNB3L/USDT,1.6766,1.6838,1.6735,1.6781,55.50678525,93.141899950461
1651280400,2022-04-30 01:00:00,BNB3L/USDT,1.6771,1.6922,1.6645,1.6645,76.273827,128.283553521629
1651276800,2022-04-30 00:00:00,BNB3L/USDT,1.6461,1.6721,1.6461,1.6641,81.74032156,135.347933147147
1651273200,2022-04-29 23:00:00,BNB3L/USDT,1.6419,1.6419,1.6381,1.6381,48.21057009,79.002321124429
1651269600,2022-04-29 22:00:00,BNB3L/USDT,1.6442,1.6442,1.6442,1.6442,0,0
1651266000,2022-04-29 21:00:00,BNB3L/USDT,1.645,1.6458,1.6362,1.6442,506.73715566,832.897007716634
1651262400,2022-04-29 20:00:00,BNB3L/USDT,1.6254,1.6492,1.6254,1.6282,377.09816099,615.638269494708
1651258800,2022-04-29 19:00:00,BNB3L/USDT,1.6189,1.637,1.6119,1.6137,355.70050052,577.664871361292
1651255200,2022-04-29 18:00:00,BNB3L/USDT,1.6471,1.6471,1.6237,1.6279,79.55906789,130.679765181619
1651251600,2022-04-29 17:00:00,BNB3L/USDT,1.6618,1.6745,1.6618,1.6735,367.5064,611.77043316
1651248000,2022-04-29 16:00:00,BNB3L/USDT,1.6898,1.6898,1.6472,1.6582,600.98152136,997.262301128576
1651244400,2022-04-29 15:00:00,BNB3L/USDT,1.705,1.7154,1.6926,1.7135,2207.75771147,3781.80461382764
1651240800,2022-04-29 14:00:00,BNB3L/USDT,1.724,1.7274,1.6752,1.705,1038.39879927,1750.38272424535
1651237200,2022-04-29 13:00:00,BNB3L/USDT,1.6827,1.7261,1.6728,1.7261,544.99663852,921.123412659138
1651233600,2022-04-29 12:00:00,BNB3L/USDT,1.6451,1.6971,1.6451,1.6808,415.04223533,694.869913351667
1651230000,2022-04-29 11:00:00,BNB3L/USDT,1.6641,1.6671,1.6415,1.6612,97.88154542,162.842606323346
1651226400,2022-04-29 10:00:00,BNB3L/USDT,1.7184,1.721,1.662,1.6758,457.70471027,782.356597200011
1651222800,2022-04-29 09:00:00,BNB3L/USDT,1.7589,1.7589,1.7155,1.7176,4637.16826808,8009.491481234664
1651219200,2022-04-29 08:00:00,BNB3L/USDT,1.82,1.82,1.7615,1.7615,4173.2857,7392.71153061
1651215600,2022-04-29 07:00:00,BNB3L/USDT,1.804,1.8363,1.7874,1.8227,3745.98640988,6789.437106363576
1651212000,2022-04-29 06:00:00,BNB3L/USDT,1.804,1.8425,1.794,1.8131,1747.9716,3185.12868717
1651208400,2022-04-29 05:00:00,BNB3L/USDT,1.7852,1.8766,1.7852,1.8128,2415.89299208,4433.893220475386
1651204800,2022-04-29 04:00:00,BNB3L/USDT,1.7763,1.7852,1.7564,1.7852,138.39978364,245.626957172008
1651201200,2022-04-29 03:00:00,BNB3L/USDT,1.775,1.7848,1.7668,1.7744,78.46787746,139.348433402038
1651197600,2022-04-29 02:00:00,BNB3L/USDT,1.8355,1.8443,1.7592,1.7733,1808.15532755,3267.637549692093
1651194000,2022-04-29 01:00:00,BNB3L/USDT,1.8368,1.8605,1.8342,1.8342,360.31120562,665.951375427594
1651190400,2022-04-29 00:00:00,BNB3L/USDT,1.8058,1.8386,1.8058,1.8386,493.71822112,900.637131203904
1651186800,2022-04-28 23:00:00,BNB3L/USDT,1.8294,1.8377,1.8005,1.8129,74.84847728,136.687199879246
1651183200,2022-04-28 22:00:00,BNB3L/USDT,1.8093,1.8358,1.8037,1.8358,402.1609529,727.52225733334
1651179600,2022-04-28 21:00:00,BNB3L/USDT,1.8114,1.8164,1.7978,1.8058,497.78543014,898.234657576296
1651176000,2022-04-28 20:00:00,BNB3L/USDT,1.786,1.8294,1.7668,1.8114,5733.10827834,10190.25912732991
1651172400,2022-04-28 19:00:00,BNB3L/USDT,1.8041,1.8108,1.7904,1.7982,333.589,598.23410874
1651168800,2022-04-28 18:00:00,BNB3L/USDT,1.8134,1.8708,1.8046,1.8131,5571.90756415,10210.60444396787
1651165200,2022-04-28 17:00:00,BNB3L/USDT,1.7837,1.8134,1.7825,1.8063,272.59524387,489.935575159109
1651161600,2022-04-28 16:00:00,BNB3L/USDT,1.7572,1.7912,1.7468,1.7828,514.64180386,915.047454423141
1651158000,2022-04-28 15:00:00,BNB3L/USDT,1.7502,1.8207,1.7329,1.7572,3456.78292699,6152.60519465322
1651154400,2022-04-28 14:00:00,BNB3L/USDT,1.7069,1.7502,1.7041,1.7502,184.43244281,317.854020676062
1651150800,2022-04-28 13:00:00,BNB3L/USDT,1.7592,1.775,1.708,1.7129,2518.84049759,4331.669268755018
1651147200,2022-04-28 12:00:00,BNB3L/USDT,1.7928,1.7976,1.7592,1.7644,142.77611256,254.342660493753
1651143600,2022-04-28 11:00:00,BNB3L/USDT,1.7781,1.7913,1.76,1.781,121.7955982,217.301254129133
1651140000,2022-04-28 10:00:00,BNB3L/USDT,1.7881,1.7881,1.7686,1.7724,485.8628,861.13219894
1651136400,2022-04-28 09:00:00,BNB3L/USDT,1.784,1.8018,1.7744,1.7846,809.79885935,1451.892301358558
1651132800,2022-04-28 08:00:00,BNB3L/USDT,1.6495,1.784,1.6495,1.7782,3000.71285,5225.671556228666
1651129200,2022-04-28 07:00:00,BNB3L/USDT,1.611,1.6495,1.611,1.6495,947.35997925,1541.164086242875
1651125600,2022-04-28 06:00:00,BNB3L/USDT,1.6089,1.6089,1.6089,1.6089,9.1686,14.75136054
1651122000,2022-04-28 05:00:00,BNB3L/USDT,1.6116,1.6116,1.6008,1.6058,21.2045,34.00679064
1651118400,2022-04-28 04:00:00,BNB3L/USDT,1.6146,1.6146,1.6143,1.6143,291.4244,470.52027462
1651114800,2022-04-28 03:00:00,BNB3L/USDT,1.62,1.62,1.62,1.62,291.4244,472.107528
1651111200,2022-04-28 02:00:00,BNB3L/USDT,1.6196,1.6238,1.6196,1.6238,8.41506404,13.638448659184
1651107600,2022-04-28 01:00:00,BNB3L/USDT,1.6326,1.6387,1.5963,1.6169,477.4444,774.82587618
1651104000,2022-04-28 00:00:00,BNB3L/USDT,1.6229,1.6574,1.612,1.631,200.39436019,327.891089078906
1651100400,2022-04-27 23:00:00,BNB3L/USDT,1.6147,1.6172,1.6147,1.6172,95.1891,153.91394207
1651096800,2022-04-27 22:00:00,BNB3L/USDT,1.6212,1.6237,1.607,1.607,143.5209,232.2759318
1651093200,2022-04-27 21:00:00,BNB3L/USDT,1.615,1.6215,1.615,1.6212,158.24417456,255.999564626672
1651089600,2022-04-27 20:00:00,BNB3L/USDT,1.5926,1.6165,1.5926,1.5974,182.05689469,291.594321537757
1651086000,2022-04-27 19:00:00,BNB3L/USDT,1.5802,1.5978,1.575,1.5896,141.84263765,224.70451711717
1651082400,2022-04-27 18:00:00,BNB3L/USDT,1.615,1.615,1.5818,1.5893,164.11181379,262.250813922545
1651078800,2022-04-27 17:00:00,BNB3L/USDT,1.6151,1.6184,1.6035,1.6082,237.93821464,383.046327791181
1651075200,2022-04-27 16:00:00,BNB3L/USDT,1.5989,1.6381,1.5989,1.6191,163.18366253,264.518953240116
1651071600,2022-04-27 15:00:00,BNB3L/USDT,1.5714,1.6044,1.5714,1.6044,29.1227831,46.20301542434
1651068000,2022-04-27 14:00:00,BNB3L/USDT,1.6544,1.6894,1.5501,1.582,1053.57830211,1680.89208641455
1651064400,2022-04-27 13:00:00,BNB3L/USDT,1.6117,1.6894,1.6062,1.6472,1191.55586177,1968.177121736295
1651060800,2022-04-27 12:00:00,BNB3L/USDT,1.615,1.6337,1.6136,1.6148,57.77185568,93.81829520869
1651057200,2022-04-27 11:00:00,BNB3L/USDT,1.6299,1.6299,1.6014,1.615,374.92810557,607.65361675555
1651053600,2022-04-27 10:00:00,BNB3L/USDT,1.6472,1.65,1.6281,1.6401,700.31323591,1144.684832976235
1651050000,2022-04-27 09:00:00,BNB3L/USDT,1.615,1.6472,1.615,1.6472,733.49944081,1192.089725721941
1651046400,2022-04-27 08:00:00,BNB3L/USDT,1.6554,1.6718,1.6021,1.6021,519.14100008,849.164625092585
1651042800,2022-04-27 07:00:00,BNB3L/USDT,1.6434,1.6554,1.6302,1.6554,293.9269,481.86121734
1651039200,2022-04-27 06:00:00,BNB3L/USDT,1.6229,1.6803,1.6197,1.6414,2369.37949014,3936.583794272278
1651035600,2022-04-27 05:00:00,BNB3L/USDT,1.6183,1.6229,1.6092,1.6149,19.21123765,31.077189555263
1651032000,2022-04-27 04:00:00,BNB3L/USDT,1.615,1.615,1.615,1.615,59.32761609,95.81409998535
1651028400,2022-04-27 03:00:00,BNB3L/USDT,1.601,1.6183,1.5959,1.6038,421.2302991,675.734754417658
1651024800,2022-04-27 02:00:00,BNB3L/USDT,1.5834,1.623,1.5834,1.607,1096.06250107,1755.318921681573
1651021200,2022-04-27 01:00:00,BNB3L/USDT,1.5564,1.5801,1.5564,1.5801,633.884,994.63177201
1651017600,2022-04-27 00:00:00,BNB3L/USDT,1.5601,1.5895,1.5447,1.5614,125.40983879,196.214340746705
1651014000,2022-04-26 23:00:00,BNB3L/USDT,1.5671,1.5671,1.5113,1.554,807.91113031,1235.580226578261
1651010400,2022-04-26 22:00:00,BNB3L/USDT,1.5834,1.5912,1.5687,1.5687,747.22167909,1180.385029506534
1651006800,2022-04-26 21:00:00,BNB3L/USDT,1.5523,1.579,1.5523,1.579,296.5081,466.8128233
1651003200,2022-04-26 20:00:00,BNB3L/USDT,1.5646,1.5646,1.5351,1.5416,270.03754423,417.516732859379
1650999600,2022-04-26 19:00:00,BNB3L/USDT,1.615,1.6198,1.5454,1.5769,574.20410907,902.038347962758
1650996000,2022-04-26 18:00:00,BNB3L/USDT,1.6197,1.624,1.6025,1.6025,174.56446285,281.338171766439
1650992400,2022-04-26 17:00:00,BNB3L/USDT,1.6038,1.6422,1.5875,1.6277,404.10515977,659.463416797552
1650988800,2022-04-26 16:00:00,BNB3L/USDT,1.5895,1.631,1.582,1.6229,451.25008858,727.568967198978
1650985200,2022-04-26 15:00:00,BNB3L/USDT,1.6332,1.6443,1.5959,1.5959,443.01786784,722.038270884812
1650981600,2022-04-26 14:00:00,BNB3L/USDT,1.6864,1.6864,1.6307,1.6307,1355.89770334,2249.763436450216
1650978000,2022-04-26 13:00:00,BNB3L/USDT,1.7207,1.7335,1.6898,1.6898,750.73336649,1287.668097557117
1650974400,2022-04-26 12:00:00,BNB3L/USDT,1.7551,1.7555,1.7129,1.7207,723.5086,1254.94525701
1650970800,2022-04-26 11:00:00,BNB3L/USDT,1.7565,1.7716,1.7565,1.7716,70.31369356,124.080407386852
1650967200,2022-04-26 10:00:00,BNB3L/USDT,1.7561,1.7561,1.749,1.749,170.36671114,298.028168832954
1650963600,2022-04-26 09:00:00,BNB3L/USDT,1.7817,1.7817,1.7398,1.7565,232.98094235,408.623834432805
1650960000,2022-04-26 08:00:00,BNB3L/USDT,1.7984,1.8111,1.785,1.785,283.19933234,509.264991725795
1650956400,2022-04-26 07:00:00,BNB3L/USDT,1.7915,1.7937,1.7856,1.7932,29.4904,52.76710776
1650952800,2022-04-26 06:00:00,BNB3L/USDT,1.8228,1.8228,1.794,1.7954,1557.70333461,2805.034636065632
1650949200,2022-04-26 05:00:00,BNB3L/USDT,1.8202,1.8309,1.8192,1.8251,366.46419949,668.085021289282
1650945600,2022-04-26 04:00:00,BNB3L/USDT,1.802,1.8183,1.802,1.8183,755.4352,1362.71960864
1650942000,2022-04-26 03:00:00,BNB3L/USDT,1.8064,1.8064,1.7983,1.7983,100.9223,181.66031315
1650938400,2022-04-26 02:00:00,BNB3L/USDT,1.8146,1.8165,1.7944,1.8096,808.54190761,1455.224361071165
1650934800,2022-04-26 01:00:00,BNB3L/USDT,1.8358,1.8396,1.8152,1.8222,1028.5519,1881.82230632
1650931200,2022-04-26 00:00:00,BNB3L/USDT,1.8235,1.8708,1.8235,1.836,1221.18087518,2243.327045658571
1650927600,2022-04-25 23:00:00,BNB3L/USDT,1.8101,1.8235,1.8101,1.822,472.14085526,855.458150074115
1650924000,2022-04-25 22:00:00,BNB3L/USDT,1.7952,1.8111,1.7952,1.8111,151.88864327,273.010654156297
1650920400,2022-04-25 21:00:00,BNB3L/USDT,1.7906,1.7929,1.7812,1.7929,64.0391,114.35771789
1650916800,2022-04-25 20:00:00,BNB3L/USDT,1.7879,1.8301,1.7762,1.7906,1233.76561044,2227.292171480642
1650913200,2022-04-25 19:00:00,BNB3L/USDT,1.7817,1.8093,1.7529,1.8093,571.68733124,1013.639386043273
1650909600,2022-04-25 18:00:00,BNB3L/USDT,1.73,1.8084,1.73,1.7817,953.33530386,1702.884676763161
1650906000,2022-04-25 17:00:00,BNB3L/USDT,1.7413,1.7428,1.7344,1.7428,7.3781,12.83596748
1650902400,2022-04-25 16:00:00,BNB3L/USDT,1.6967,1.7428,1.6967,1.7395,297.28932933,512.358627885303
1650898800,2022-04-25 15:00:00,BNB3L/USDT,1.6967,1.7135,1.685,1.685,176.98334169,300.869368205815
1650895200,2022-04-25 14:00:00,BNB3L/USDT,1.6623,1.7135,1.6567,1.6818,349.49158206,584.336388503016
1650891600,2022-04-25 13:00:00,BNB3L/USDT,1.6751,1.6976,1.6459,1.6684,718.73723531,1204.300682544891
1650888000,2022-04-25 12:00:00,BNB3L/USDT,1.6537,1.6879,1.6537,1.6751,5494.92398148,9224.452118191212
1650884400,2022-04-25 11:00:00,BNB3L/USDT,1.5894,1.6492,1.5874,1.6492,553.50739259,893.683636023586
1650880800,2022-04-25 10:00:00,BNB3L/USDT,1.5834,1.5912,1.5834,1.5912,49.90268186,79.071277985632
1650877200,2022-04-25 09:00:00,BNB3L/USDT,1.5493,1.583,1.5314,1.5815,6631.85681249,10230.161762426208
1650873600,2022-04-25 08:00:00,BNB3L/USDT,1.5447,1.5634,1.5447,1.5634,350.51646497,546.07717627823
1650870000,2022-04-25 07:00:00,BNB3L/USDT,1.59,1.607,1.5447,1.5466,2085.4479,3259.12791062
1650866400,2022-04-25 06:00:00,BNB3L/USDT,1.6686,1.6686,1.5912,1.5912,705.64614237,1153.540058205325
1650862800,2022-04-25 05:00:00,BNB3L/USDT,1.6953,1.7052,1.6719,1.6719,114.92730152,194.416245751904
1650859200,2022-04-25 04:00:00,BNB3L/USDT,1.7052,1.71,1.6962,1.6962,76.7301,131.142180474544
1650855600,2022-04-25 03:00:00,BNB3L/USDT,1.6864,1.7052,1.6824,1.7052,66.91295928,112.980453594256
1650852000,2022-04-25 02:00:00,BNB3L/USDT,1.6718,1.7048,1.6718,1.6915,234.62776349,396.253794908702
1650848400,2022-04-25 01:00:00,BNB3L/USDT,1.6623,1.6718,1.652,1.6664,527.70733651,875.362145967418
1650844800,2022-04-25 00:00:00,BNB3L/USDT,1.7391,1.7478,1.6623,1.6732,778.67880255,1313.275113867874
1650841200,2022-04-24 23:00:00,BNB3L/USDT,1.7687,1.7687,1.7151,1.7391,6956.834794,12043.0298941754
1650837600,2022-04-24 22:00:00,BNB3L/USDT,1.7777,1.7826,1.7669,1.7669,105.0416,186.64210675
1650834000,2022-04-24 21:00:00,BNB3L/USDT,1.7761,1.7761,1.7681,1.7681,272.5455,481.93701233
1650830400,2022-04-24 20:00:00,BNB3L/USDT,1.802,1.802,1.7741,1.7829,308.2914,551.78698083
1650826800,2022-04-24 19:00:00,BNB3L/USDT,1.7852,1.8009,1.7852,1.8009,41.1035,73.81549998
1650823200,2022-04-24 18:00:00,BNB3L/USDT,1.7615,1.7847,1.7615,1.7847,229.72836073,407.054346052918
1650819600,2022-04-24 17:00:00,BNB3L/USDT,1.7657,1.7657,1.7485,1.7501,226.36311332,396.362936828628
1650816000,2022-04-24 16:00:00,BNB3L/USDT,1.7925,1.8004,1.7416,1.7657,208.10414546,365.981025984104
1650812400,2022-04-24 15:00:00,BNB3L/USDT,1.7898,1.7898,1.7812,1.7887,35.0676,62.71879249
1650808800,2022-04-24 14:00:00,BNB3L/USDT,1.7886,1.8061,1.7817,1.803,300.9869,538.75249337
1650805200,2022-04-24 13:00:00,BNB3L/USDT,1.7906,1.7989,1.7812,1.7812,55.03441414,98.628693611224
1650801600,2022-04-24 12:00:00,BNB3L/USDT,1.789,1.7892,1.7817,1.7837,21.897,39.09709198
1650798000,2022-04-24 11:00:00,BNB3L/USDT,1.791,1.791,1.791,1.791,0.7,1.2537
1650794400,2022-04-24 10:00:00,BNB3L/USDT,1.804,1.804,1.7945,1.7945,91.0055,163.39759649
1650790800,2022-04-24 09:00:00,BNB3L/USDT,1.8081,1.814,1.8047,1.814,105.3221678,190.9544756092
1650787200,2022-04-24 08:00:00,BNB3L/USDT,1.8205,1.8205,1.8126,1.8126,14.3425,26.015696
1650783600,2022-04-24 07:00:00,BNB3L/USDT,1.8292,1.8308,1.8292,1.8308,3.5843,6.55989228
1650780000,2022-04-24 06:00:00,BNB3L/USDT,1.8321,1.836,1.8321,1.836,305.6928,560.2410395
1650776400,2022-04-24 05:00:00,BNB3L/USDT,1.8218,1.8218,1.8218,1.8218,306.6441,558.64422138
1650772800,2022-04-24 04:00:00,BNB3L/USDT,1.8292,1.8341,1.8185,1.8185,56.7725,103.69870015
1650769200,2022-04-24 03:00:00,BNB3L/USDT,1.8111,1.8358,1.8111,1.8347,100.2662,182.91563742
1650765600,2022-04-24 02:00:00,BNB3L/USDT,1.791,1.8111,1.7838,1.8111,462.9705,832.03966737
1650762000,2022-04-24 01:00:00,BNB3L/USDT,1.795,1.8174,1.7919,1.7933,667.97993433,1209.562115868546
1650758400,2022-04-24 00:00:00,BNB3L/USDT,1.7826,1.8366,1.7826,1.8011,790.70581889,1433.549044273374
1650754800,2022-04-23 23:00:00,BNB3L/USDT,1.8205,1.826,1.7698,1.7698,3654.1140541,6494.342632027983
1650751200,2022-04-23 22:00:00,BNB3L/USDT,1.8396,1.8396,1.8222,1.8222,69.3788,126.8751381
1650747600,2022-04-23 21:00:00,BNB3L/USDT,1.8499,1.8522,1.8303,1.8303,523.83916216,964.465786622752
1650744000,2022-04-23 20:00:00,BNB3L/USDT,1.8545,1.8545,1.8418,1.8418,86.2997537,159.277361923338
1650740400,2022-04-23 19:00:00,BNB3L/USDT,1.8417,1.8504,1.8369,1.8419,18.3028,33.7179674
1650736800,2022-04-23 18:00:00,BNB3L/USDT,1.8608,1.8641,1.8434,1.8504,143.67920724,265.413338964598
1650733200,2022-04-23 17:00:00,BNB3L/USDT,1.8621,1.8653,1.8526,1.8618,272.77487968,507.40002767624
1650729600,2022-04-23 16:00:00,BNB3L/USDT,1.8545,1.8683,1.8526,1.8621,507.39836179,945.554880572961
1650726000,2022-04-23 15:00:00,BNB3L/USDT,1.8401,1.8484,1.8401,1.8462,150.32331948,277.705236170014
1650722400,2022-04-23 14:00:00,BNB3L/USDT,1.83,1.8342,1.83,1.8342,11.42721308,20.911799991336
1650718800,2022-04-23 13:00:00,BNB3L/USDT,1.8429,1.8431,1.83,1.8342,7.61069363,13.990686886146
1650715200,2022-04-23 12:00:00,BNB3L/USDT,1.8256,1.8454,1.8166,1.837,119.05783954,218.632477687784
1650711600,2022-04-23 11:00:00,BNB3L/USDT,1.8321,1.8396,1.8303,1.8318,231.45049161,423.921586592131
1650708000,2022-04-23 10:00:00,BNB3L/USDT,1.8293,1.8321,1.8293,1.8321,0.94456885,1.727899990085
1650704400,2022-04-23 09:00:00,BNB3L/USDT,1.8242,1.8274,1.8146,1.8146,15.7855,28.76041432
1650700800,2022-04-23 08:00:00,BNB3L/USDT,1.8131,1.8321,1.8131,1.8321,138.82119494,253.335374619164
1650697200,2022-04-23 07:00:00,BNB3L/USDT,1.8111,1.8134,1.8111,1.8134,8.0713502,14.61811785268
1650693600,2022-04-23 06:00:00,BNB3L/USDT,1.8004,1.8094,1.7979,1.8067,176.80075907,319.09213605902
1650690000,2022-04-23 05:00:00,BNB3L/USDT,1.784,1.8004,1.78,1.8004,42.75358717,76.482601530868
1650686400,2022-04-23 04:00:00,BNB3L/USDT,1.8082,1.8162,1.7325,1.7826,1084.22798891,1911.610871984961
1650682800,2022-04-23 03:00:00,BNB3L/USDT,1.8004,1.8111,1.79,1.8065,266.71699101,480.267296987589
1650679200,2022-04-23 02:00:00,BNB3L/USDT,1.8492,1.8492,1.7887,1.8004,880.89226871,1585.745064096101
1650675600,2022-04-23 01:00:00,BNB3L/USDT,1.8333,1.8571,1.8333,1.8552,384.88540061,712.441229696996
1650672000,2022-04-23 00:00:00,BNB3L/USDT,1.8622,1.863,1.8347,1.8409,567.49276836,1049.769803565583
1650668400,2022-04-22 23:00:00,BNB3L/USDT,1.8665,1.8868,1.8661,1.8773,2754.31227087,5179.608590368855
1650664800,2022-04-22 22:00:00,BNB3L/USDT,1.8736,1.8736,1.8499,1.8621,98.8025819,184.028700584162
1650661200,2022-04-22 21:00:00,BNB3L/USDT,1.8779,1.8823,1.8753,1.8823,21.69829482,40.748715277192
1650657600,2022-04-22 20:00:00,BNB3L/USDT,1.8762,1.8822,1.8657,1.8822,308.88077506,577.206088317932
1650654000,2022-04-22 19:00:00,BNB3L/USDT,1.8891,1.8949,1.8762,1.8762,46.19834451,87.045466401999
1650650400,2022-04-22 18:00:00,BNB3L/USDT,1.8705,1.8946,1.8582,1.8882,441.80960723,832.129742712637
