https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTL,Volume USDT
1657350000,2022-07-09 07:00:00,MTL/USDT,1.3445,1.3458,1.3418,1.3418,74.3209,99.99238211
1657346400,2022-07-09 06:00:00,MTL/USDT,1.3418,1.3433,1.3392,1.3394,151.6819,203.67288833
1657342800,2022-07-09 05:00:00,MTL/USDT,1.3372,1.3405,1.3311,1.34,845.27273803,1129.680911586742
1657339200,2022-07-09 04:00:00,MTL/USDT,1.3294,1.3364,1.3231,1.3324,600.896,799.79687177
1657335600,2022-07-09 03:00:00,MTL/USDT,1.335,1.335,1.3204,1.3282,594.78248616,788.5114111857
1657332000,2022-07-09 02:00:00,MTL/USDT,1.3358,1.3398,1.3264,1.3311,1013.86818956,1352.152982635341
1657328400,2022-07-09 01:00:00,MTL/USDT,1.359,1.3654,1.3326,1.3336,2588.97579498,3490.369781717085
1657324800,2022-07-09 00:00:00,MTL/USDT,1.3137,1.398,1.3122,1.3609,38725.96344455,53152.303651748266
1657321200,2022-07-08 23:00:00,MTL/USDT,1.3272,1.34,1.3058,1.3125,3450.54904887,4580.273149372211
1657317600,2022-07-08 22:00:00,MTL/USDT,1.331,1.3348,1.3271,1.3284,2529.23197657,3367.906986396011
1657314000,2022-07-08 21:00:00,MTL/USDT,1.3336,1.3431,1.326,1.3286,1892.09960234,2532.559209142204
1657310400,2022-07-08 20:00:00,MTL/USDT,1.3291,1.3357,1.3284,1.3297,70.71073793,94.197082101794
1657306800,2022-07-08 19:00:00,MTL/USDT,1.3234,1.3339,1.3178,1.3297,338.89310841,449.136763580413
1657303200,2022-07-08 18:00:00,MTL/USDT,1.3351,1.3357,1.3231,1.3244,110.11797217,146.221257547469
1657299600,2022-07-08 17:00:00,MTL/USDT,1.323,1.3353,1.323,1.3353,419.46292337,557.76447165199
1657296000,2022-07-08 16:00:00,MTL/USDT,1.327,1.327,1.3178,1.3192,280.85477663,371.78871596801
1657292400,2022-07-08 15:00:00,MTL/USDT,1.319,1.3278,1.319,1.3256,408.87145326,541.685859098416
1657288800,2022-07-08 14:00:00,MTL/USDT,1.3006,1.3223,1.2993,1.3177,844.5848,1110.12377334
1657285200,2022-07-08 13:00:00,MTL/USDT,1.3068,1.3111,1.2966,1.3048,876.62556378,1142.143667047298
1657281600,2022-07-08 12:00:00,MTL/USDT,1.3164,1.3223,1.2966,1.3058,933.28185773,1220.852345124128
1657278000,2022-07-08 11:00:00,MTL/USDT,1.3182,1.3203,1.31,1.3125,551.84101593,725.848874696891
1657274400,2022-07-08 10:00:00,MTL/USDT,1.3156,1.3271,1.3048,1.3162,3154.07620136,4168.364932999216
1657270800,2022-07-08 09:00:00,MTL/USDT,1.3072,1.3151,1.2871,1.3151,2498.13423276,3251.602180790513
1657267200,2022-07-08 08:00:00,MTL/USDT,1.3351,1.346,1.308,1.308,3208.2212315,4264.925057808713
1657263600,2022-07-08 07:00:00,MTL/USDT,1.3323,1.3364,1.3164,1.3351,1529.87971863,2028.472991693064
1657260000,2022-07-08 06:00:00,MTL/USDT,1.3339,1.3405,1.3231,1.3312,2110.26132169,2808.131883731305
1657256400,2022-07-08 05:00:00,MTL/USDT,1.3446,1.3509,1.3255,1.3331,2974.88981962,3991.340759679011
1657252800,2022-07-08 04:00:00,MTL/USDT,1.3567,1.3622,1.3458,1.3458,242.06928449,328.545791604356
1657249200,2022-07-08 03:00:00,MTL/USDT,1.3304,1.3572,1.3271,1.3562,534.3908031,717.840201372117
1657245600,2022-07-08 02:00:00,MTL/USDT,1.3431,1.3445,1.328,1.328,286.9363322,382.650148048776
1657242000,2022-07-08 01:00:00,MTL/USDT,1.339,1.3569,1.3338,1.343,14423.71922439,19371.859980767235
1657238400,2022-07-08 00:00:00,MTL/USDT,1.3331,1.3483,1.3198,1.3382,1522.4224065,2029.227353890241
1657234800,2022-07-07 23:00:00,MTL/USDT,1.3194,1.3336,1.3194,1.3336,115.91445291,154.211632233862
1657231200,2022-07-07 22:00:00,MTL/USDT,1.323,1.3283,1.3154,1.3187,1302.97643172,1721.827413891081
1657227600,2022-07-07 21:00:00,MTL/USDT,1.3335,1.3336,1.3206,1.3206,202.83885329,269.463848253716
1657224000,2022-07-07 20:00:00,MTL/USDT,1.3385,1.3418,1.3281,1.3309,838.09503918,1120.610910686416
1657220400,2022-07-07 19:00:00,MTL/USDT,1.3344,1.3445,1.3311,1.3388,921.23742889,1230.11029263836
1657216800,2022-07-07 18:00:00,MTL/USDT,1.3218,1.3379,1.3218,1.3369,178.44555063,237.685945867335
1657213200,2022-07-07 17:00:00,MTL/USDT,1.3263,1.3263,1.3164,1.3185,218.96474449,289.091007821505
1657209600,2022-07-07 16:00:00,MTL/USDT,1.3178,1.33,1.3068,1.3247,667.26557646,877.938760113588
1657206000,2022-07-07 15:00:00,MTL/USDT,1.3473,1.3581,1.3184,1.3196,3924.07232913,5259.417049341248
1657202400,2022-07-07 14:00:00,MTL/USDT,1.2715,1.3566,1.2638,1.3486,17219.6232451,22732.316508362001
1657198800,2022-07-07 13:00:00,MTL/USDT,1.2567,1.2721,1.2561,1.2673,1417.62894702,1788.56891916989
1657195200,2022-07-07 12:00:00,MTL/USDT,1.2594,1.2606,1.2512,1.2589,141.20959367,176.901211547998
1657191600,2022-07-07 11:00:00,MTL/USDT,1.2546,1.2546,1.2521,1.2521,2.18172914,2.733734129044
1657188000,2022-07-07 10:00:00,MTL/USDT,1.2634,1.2647,1.2527,1.2536,274.88668122,345.806850333192
1657184400,2022-07-07 09:00:00,MTL/USDT,1.263,1.2661,1.263,1.266,124.99309516,158.240770692076
1657180800,2022-07-07 08:00:00,MTL/USDT,1.2556,1.2658,1.2556,1.2621,166.25522483,209.364284128895
1657177200,2022-07-07 07:00:00,MTL/USDT,1.2518,1.2553,1.2518,1.2553,207.64951057,260.269755251526
1657173600,2022-07-07 06:00:00,MTL/USDT,1.2467,1.2546,1.2459,1.2491,190.66248519,238.452700351808
1657170000,2022-07-07 05:00:00,MTL/USDT,1.2536,1.2544,1.2465,1.2465,215.66275118,270.290564689248
1657166400,2022-07-07 04:00:00,MTL/USDT,1.2552,1.2595,1.2487,1.2514,531.52734593,664.572971718835
1657162800,2022-07-07 03:00:00,MTL/USDT,1.2472,1.2545,1.2455,1.2545,38.57531211,48.303644242665
1657159200,2022-07-07 02:00:00,MTL/USDT,1.2593,1.2624,1.2422,1.2422,627.83405575,783.04867708155
1657155600,2022-07-07 01:00:00,MTL/USDT,1.2606,1.2606,1.2538,1.2602,191.86226387,240.986465355172
1657152000,2022-07-07 00:00:00,MTL/USDT,1.262,1.2646,1.2582,1.2586,93.33841886,117.649580240356
1657148400,2022-07-06 23:00:00,MTL/USDT,1.2701,1.2729,1.2637,1.2637,21.67656795,27.514847093295
1657144800,2022-07-06 22:00:00,MTL/USDT,1.2625,1.2729,1.2609,1.2668,191.1514443,241.7174782052
1657141200,2022-07-06 21:00:00,MTL/USDT,1.2565,1.2819,1.2565,1.2637,3086.40277438,3916.099191700536
1657137600,2022-07-06 20:00:00,MTL/USDT,1.2563,1.2619,1.2509,1.2575,893.71966,1123.815928918
1657134000,2022-07-06 19:00:00,MTL/USDT,1.2569,1.2641,1.2553,1.2553,174.87450229,220.093644458301
1657130400,2022-07-06 18:00:00,MTL/USDT,1.2526,1.2606,1.2497,1.2605,645.77470078,809.861043317028
1657126800,2022-07-06 17:00:00,MTL/USDT,1.2595,1.2595,1.2509,1.2509,57.75818271,72.274594560161
1657123200,2022-07-06 16:00:00,MTL/USDT,1.2494,1.2585,1.2473,1.2585,165.33414387,207.798518851178
1657119600,2022-07-06 15:00:00,MTL/USDT,1.2482,1.2497,1.2422,1.2467,179.15147673,223.402232037102
1657116000,2022-07-06 14:00:00,MTL/USDT,1.2473,1.2521,1.2443,1.2473,2565.20693604,3204.7450335499
1657112400,2022-07-06 13:00:00,MTL/USDT,1.2453,1.2535,1.24,1.2473,440.98425458,549.173049472176
1657108800,2022-07-06 12:00:00,MTL/USDT,1.2422,1.2518,1.239,1.2449,298.63698561,372.010080247426
1657105200,2022-07-06 11:00:00,MTL/USDT,1.2502,1.2502,1.2437,1.2476,172.83226,215.44303717
1657101600,2022-07-06 10:00:00,MTL/USDT,1.257,1.2595,1.2489,1.2502,257.50386608,322.597925208816
1657098000,2022-07-06 09:00:00,MTL/USDT,1.2554,1.2673,1.2554,1.2572,170.63232161,215.563819069194
1657094400,2022-07-06 08:00:00,MTL/USDT,1.2521,1.2606,1.2497,1.2509,227.36726571,285.743243729494
1657090800,2022-07-06 07:00:00,MTL/USDT,1.2549,1.2597,1.2514,1.2556,437.85571186,549.158060705486
1657087200,2022-07-06 06:00:00,MTL/USDT,1.2534,1.2534,1.2412,1.2521,497.88765524,620.572897062292
1657083600,2022-07-06 05:00:00,MTL/USDT,1.2535,1.2629,1.2456,1.2552,1379.72402914,1732.927699159044
1657080000,2022-07-06 04:00:00,MTL/USDT,1.2488,1.2653,1.2485,1.2552,1413.74787962,1775.91583258353
1657076400,2022-07-06 03:00:00,MTL/USDT,1.2378,1.2526,1.2315,1.2511,236.36223864,295.085017088592
1657072800,2022-07-06 02:00:00,MTL/USDT,1.2394,1.243,1.2334,1.2392,250.81136162,310.52459485366
1657069200,2022-07-06 01:00:00,MTL/USDT,1.2569,1.2677,1.2315,1.2412,1693.7084271,2124.424012032194
1657065600,2022-07-06 00:00:00,MTL/USDT,1.2518,1.2611,1.2419,1.257,1267.8627448,1588.79927846995
1657062000,2022-07-05 23:00:00,MTL/USDT,1.2661,1.2661,1.2459,1.2495,875.10487047,1093.746825011921
1657058400,2022-07-05 22:00:00,MTL/USDT,1.2668,1.2668,1.2549,1.2653,156.48445907,197.614270559876
1657054800,2022-07-05 21:00:00,MTL/USDT,1.2733,1.2734,1.2556,1.265,2090.18959623,2641.911391276024
1657051200,2022-07-05 20:00:00,MTL/USDT,1.274,1.2827,1.2661,1.2696,3534.08322455,4500.49111676179
1657047600,2022-07-05 19:00:00,MTL/USDT,1.2516,1.2818,1.2513,1.272,3638.16467652,4593.656314360532
1657044000,2022-07-05 18:00:00,MTL/USDT,1.2387,1.2512,1.235,1.2512,3081.32147144,3829.899208798456
1657040400,2022-07-05 17:00:00,MTL/USDT,1.2314,1.2406,1.2295,1.2358,1732.17818118,2134.78802647494
1657036800,2022-07-05 16:00:00,MTL/USDT,1.2321,1.2392,1.231,1.2336,4709.27007313,5808.017529863473
1657033200,2022-07-05 15:00:00,MTL/USDT,1.229,1.2321,1.2189,1.2294,543.49511004,667.091035677889
1657029600,2022-07-05 14:00:00,MTL/USDT,1.2262,1.2322,1.2262,1.2277,984.96267522,1212.733331294764
1657026000,2022-07-05 13:00:00,MTL/USDT,1.2168,1.2279,1.2161,1.2223,1219.96829866,1490.386986881226
1657022400,2022-07-05 12:00:00,MTL/USDT,1.2261,1.2276,1.2176,1.2205,1024.41354591,1252.183542669116
1657018800,2022-07-05 11:00:00,MTL/USDT,1.2402,1.2434,1.2238,1.2266,1851.5255765,2290.3405028153
1657015200,2022-07-05 10:00:00,MTL/USDT,1.2304,1.2401,1.23,1.2363,1585.42590479,1954.594459180801
1657011600,2022-07-05 09:00:00,MTL/USDT,1.2379,1.2434,1.2254,1.2254,3296.41877343,4072.030808638997
1657008000,2022-07-05 08:00:00,MTL/USDT,1.2645,1.2645,1.2334,1.2349,7122.41621449,8867.992425069857
1657004400,2022-07-05 07:00:00,MTL/USDT,1.2783,1.2815,1.2637,1.2684,1176.77494275,1495.090215128925
1657000800,2022-07-05 06:00:00,MTL/USDT,1.2781,1.2866,1.2758,1.2758,1314.77136444,1683.519159108152
1656997200,2022-07-05 05:00:00,MTL/USDT,1.2772,1.2849,1.2717,1.2747,641.23755752,820.296019536576
1656993600,2022-07-05 04:00:00,MTL/USDT,1.2831,1.2838,1.2686,1.2758,427.05621437,544.489281698206
1656990000,2022-07-05 03:00:00,MTL/USDT,1.2789,1.2862,1.2771,1.2862,214.73209642,275.053892081538
1656986400,2022-07-05 02:00:00,MTL/USDT,1.2825,1.2849,1.2671,1.2743,1705.78779022,2177.0252967426
1656982800,2022-07-05 01:00:00,MTL/USDT,1.2876,1.2876,1.272,1.2823,1090.24989006,1394.228605805492
1656979200,2022-07-05 00:00:00,MTL/USDT,1.2889,1.2927,1.2783,1.2892,2484.05432483,3196.910513289509
1656975600,2022-07-04 23:00:00,MTL/USDT,1.294,1.2953,1.2862,1.2927,1126.57336755,1455.915773782934
1656972000,2022-07-04 22:00:00,MTL/USDT,1.2901,1.2985,1.2817,1.2915,2849.93952247,3677.662836428667
1656968400,2022-07-04 21:00:00,MTL/USDT,1.2708,1.2914,1.2699,1.2891,1356.16442164,1740.80220577748
1656964800,2022-07-04 20:00:00,MTL/USDT,1.2697,1.2736,1.2653,1.268,829.08652346,1053.149291572357
1656961200,2022-07-04 19:00:00,MTL/USDT,1.2811,1.2855,1.2641,1.2685,1972.22364372,2518.34661856298
1656957600,2022-07-04 18:00:00,MTL/USDT,1.2846,1.2849,1.2711,1.2833,1560.94389874,1992.920500069822
1656954000,2022-07-04 17:00:00,MTL/USDT,1.2691,1.295,1.2691,1.2837,2382.98691392,3057.752875379037
1656950400,2022-07-04 16:00:00,MTL/USDT,1.2625,1.2928,1.2581,1.2729,8122.46544279,10378.534199689378
1656946800,2022-07-04 15:00:00,MTL/USDT,1.2645,1.2819,1.2603,1.2641,9912.24218142,12577.731289736184
1656943200,2022-07-04 14:00:00,MTL/USDT,1.2584,1.2641,1.255,1.2622,1110.16549695,1397.980417981406
1656939600,2022-07-04 13:00:00,MTL/USDT,1.2685,1.2685,1.2509,1.2558,2493.84586411,3143.590364797124
1656936000,2022-07-04 12:00:00,MTL/USDT,1.2642,1.27,1.258,1.2681,10869.3829323,13752.082130551695
1656932400,2022-07-04 11:00:00,MTL/USDT,1.2543,1.272,1.2508,1.2658,4974.27787289,6261.755430989192
1656928800,2022-07-04 10:00:00,MTL/USDT,1.2608,1.2631,1.2497,1.2497,2246.26941587,2821.1455662862
1656925200,2022-07-04 09:00:00,MTL/USDT,1.2435,1.2653,1.2412,1.2653,8567.62777693,10693.219160100929
1656921600,2022-07-04 08:00:00,MTL/USDT,1.234,1.2544,1.2317,1.245,4885.99464517,6074.83538590319
1656918000,2022-07-04 07:00:00,MTL/USDT,1.2342,1.2392,1.2319,1.2363,2607.0501784,3219.30471062368
1656914400,2022-07-04 06:00:00,MTL/USDT,1.2426,1.254,1.228,1.2314,9112.6117815,11360.558520499036
1656910800,2022-07-04 05:00:00,MTL/USDT,1.2358,1.2445,1.2321,1.2445,1400.8431871,1732.848537617705
1656907200,2022-07-04 04:00:00,MTL/USDT,1.2341,1.2457,1.2332,1.2345,4803.96708388,5962.384068146316
1656903600,2022-07-04 03:00:00,MTL/USDT,1.225,1.2347,1.2246,1.2336,4588.26057854,5641.284767749996
1656900000,2022-07-04 02:00:00,MTL/USDT,1.2515,1.2535,1.225,1.2253,8333.31612804,10363.42322871814
1656896400,2022-07-04 01:00:00,MTL/USDT,1.2603,1.2603,1.2412,1.2511,5947.70069483,7424.280500288548
1656892800,2022-07-04 00:00:00,MTL/USDT,1.2759,1.2778,1.2593,1.262,17843.32262018,22581.082990499358
1656889200,2022-07-03 23:00:00,MTL/USDT,1.2692,1.2838,1.2692,1.2764,7226.25881236,9240.53662615627
1656885600,2022-07-03 22:00:00,MTL/USDT,1.2915,1.2927,1.2678,1.2757,7539.95130116,9638.391177281882
1656882000,2022-07-03 21:00:00,MTL/USDT,1.262,1.2967,1.2585,1.2934,12047.49815725,15422.277362898692
1656878400,2022-07-03 20:00:00,MTL/USDT,1.2549,1.2646,1.2549,1.2593,1630.76047292,2055.24850704858
1656874800,2022-07-03 19:00:00,MTL/USDT,1.236,1.2547,1.234,1.2547,1459.21851423,1816.17612872828
1656871200,2022-07-03 18:00:00,MTL/USDT,1.2348,1.2404,1.233,1.2345,991.82545072,1227.036953069056
1656867600,2022-07-03 17:00:00,MTL/USDT,1.2299,1.2388,1.228,1.2388,491.28452377,607.401611274723
1656864000,2022-07-03 16:00:00,MTL/USDT,1.2178,1.2304,1.2152,1.2285,316.44412099,387.16785650924
1656860400,2022-07-03 15:00:00,MTL/USDT,1.2189,1.2204,1.2155,1.2179,517.98463717,630.872143428551
1656856800,2022-07-03 14:00:00,MTL/USDT,1.2084,1.2175,1.2077,1.2175,739.71948941,895.694918662072
1656853200,2022-07-03 13:00:00,MTL/USDT,1.2205,1.2205,1.2098,1.2102,425.55379004,515.495004171748
1656849600,2022-07-03 12:00:00,MTL/USDT,1.2284,1.2284,1.2155,1.2202,394.15326715,481.563905074695
1656846000,2022-07-03 11:00:00,MTL/USDT,1.2246,1.2304,1.2235,1.2235,913.02857675,1122.554200688296
1656842400,2022-07-03 10:00:00,MTL/USDT,1.2187,1.2238,1.2187,1.2191,109.12299004,133.521465281748
1656838800,2022-07-03 09:00:00,MTL/USDT,1.2125,1.2189,1.208,1.2175,1271.02717123,1541.235421290482
1656835200,2022-07-03 08:00:00,MTL/USDT,1.2281,1.2281,1.2064,1.2146,2467.68851452,3007.841762402012
1656831600,2022-07-03 07:00:00,MTL/USDT,1.2299,1.2314,1.2258,1.2289,121.58832377,149.478958294723
1656828000,2022-07-03 06:00:00,MTL/USDT,1.2201,1.2348,1.22,1.2289,637.6648733,784.57853627003
1656824400,2022-07-03 05:00:00,MTL/USDT,1.2377,1.2465,1.2205,1.2205,2975.3735315,3686.48844847425
1656820800,2022-07-03 04:00:00,MTL/USDT,1.2369,1.2403,1.2113,1.2365,2044.3455,2511.14970252
1656817200,2022-07-03 03:00:00,MTL/USDT,1.2369,1.2386,1.2238,1.2352,1663.51202199,2050.695789152834
1656813600,2022-07-03 02:00:00,MTL/USDT,1.2176,1.2445,1.2176,1.2394,735.38587466,911.394433869316
1656810000,2022-07-03 01:00:00,MTL/USDT,1.2313,1.232,1.2186,1.2189,1363.93680004,1667.681939549252
1656806400,2022-07-03 00:00:00,MTL/USDT,1.2404,1.2428,1.2264,1.2294,1777.22219098,2193.837182509944
1656802800,2022-07-02 23:00:00,MTL/USDT,1.2477,1.2477,1.2412,1.2412,454.70483353,567.154416145381
1656799200,2022-07-02 22:00:00,MTL/USDT,1.2524,1.2524,1.2419,1.2438,5127.13702816,6381.427817527584
1656795600,2022-07-02 21:00:00,MTL/USDT,1.2405,1.2524,1.2404,1.2524,2061.03292704,2565.861520867354
1656792000,2022-07-02 20:00:00,MTL/USDT,1.2396,1.2416,1.2362,1.2392,711.97066647,881.836153756212
1656788400,2022-07-02 19:00:00,MTL/USDT,1.248,1.2527,1.2365,1.238,527.40998487,656.642030633883
1656784800,2022-07-02 18:00:00,MTL/USDT,1.2419,1.251,1.2395,1.2496,364.1959,454.2516796
1656781200,2022-07-02 17:00:00,MTL/USDT,1.2357,1.2432,1.2357,1.2421,720.41536822,892.647310778541
1656777600,2022-07-02 16:00:00,MTL/USDT,1.2242,1.238,1.2234,1.2362,1357.5561065,1671.9461507473
1656774000,2022-07-02 15:00:00,MTL/USDT,1.2288,1.2299,1.2152,1.224,1136.90105178,1391.298387953045
1656770400,2022-07-02 14:00:00,MTL/USDT,1.2227,1.2321,1.2227,1.2321,1443.82957969,1769.242526740302
1656766800,2022-07-02 13:00:00,MTL/USDT,1.2308,1.2308,1.2217,1.2217,162.8668297,199.64157809476
1656763200,2022-07-02 12:00:00,MTL/USDT,1.2213,1.2369,1.2177,1.2299,2540.1497446,3111.96206231998
1656759600,2022-07-02 11:00:00,MTL/USDT,1.2233,1.2246,1.2159,1.2176,857.76782751,1048.554301781191
1656756000,2022-07-02 10:00:00,MTL/USDT,1.2155,1.2238,1.2115,1.2225,265.31988382,323.275986866446
1656752400,2022-07-02 09:00:00,MTL/USDT,1.2104,1.2164,1.2,1.2146,1101.68278991,1330.760143834127
1656748800,2022-07-02 08:00:00,MTL/USDT,1.2195,1.2195,1.2091,1.2098,1122.81717469,1365.369911845955
1656745200,2022-07-02 07:00:00,MTL/USDT,1.2292,1.2382,1.2176,1.2189,1294.1243,1589.66054436
1656741600,2022-07-02 06:00:00,MTL/USDT,1.2293,1.232,1.2291,1.2308,523.27002565,643.83906898463
1656738000,2022-07-02 05:00:00,MTL/USDT,1.2234,1.2321,1.2234,1.2292,866.61229943,1063.744310091475
1656734400,2022-07-02 04:00:00,MTL/USDT,1.2169,1.2246,1.2141,1.2244,402.31449645,490.932455189945
1656730800,2022-07-02 03:00:00,MTL/USDT,1.2155,1.2201,1.2108,1.2142,1395.10682974,1694.812625002498
1656727200,2022-07-02 02:00:00,MTL/USDT,1.2259,1.2334,1.2064,1.2146,2505.05237463,3056.844606638917
1656723600,2022-07-02 01:00:00,MTL/USDT,1.2238,1.2321,1.2176,1.2246,1224.85794098,1502.802445540344
1656720000,2022-07-02 00:00:00,MTL/USDT,1.2303,1.2425,1.2246,1.2246,1769.11817756,2181.710192143876
1656716400,2022-07-01 23:00:00,MTL/USDT,1.2388,1.2474,1.2238,1.2317,3308.63294983,4091.678903548792
1656712800,2022-07-01 22:00:00,MTL/USDT,1.2414,1.2474,1.2369,1.2369,1036.47359065,1286.303648627462
1656709200,2022-07-01 21:00:00,MTL/USDT,1.2527,1.2543,1.2334,1.2422,2162.50015524,2695.936420072292
1656705600,2022-07-01 20:00:00,MTL/USDT,1.2465,1.2644,1.2418,1.2523,12887.04565477,16184.355202938371
1656702000,2022-07-01 19:00:00,MTL/USDT,1.2367,1.2459,1.2365,1.2459,1540.72485665,1914.218129059055
1656698400,2022-07-01 18:00:00,MTL/USDT,1.2366,1.2428,1.2345,1.2365,2169.85348638,2686.544790159849
1656694800,2022-07-01 17:00:00,MTL/USDT,1.2358,1.2402,1.2299,1.2382,3896.5843006,4817.10866057023
1656691200,2022-07-01 16:00:00,MTL/USDT,1.2327,1.244,1.2305,1.2345,820.50603965,1014.640918165989
1656687600,2022-07-01 15:00:00,MTL/USDT,1.2356,1.2579,1.2264,1.2318,9964.77837491,12338.46812775106
1656684000,2022-07-01 14:00:00,MTL/USDT,1.2442,1.2442,1.22,1.2345,2367.84194975,2912.7947069517
1656680400,2022-07-01 13:00:00,MTL/USDT,1.2195,1.2459,1.2189,1.2429,3082.8163447,3805.28275739687
1656676800,2022-07-01 12:00:00,MTL/USDT,1.2221,1.2293,1.2152,1.2201,2228.87793794,2729.839393394944
1656673200,2022-07-01 11:00:00,MTL/USDT,1.2057,1.2233,1.2009,1.2209,821.04712826,997.35079123268
1656669600,2022-07-01 10:00:00,MTL/USDT,1.2281,1.2352,1.2046,1.2046,2119.05873514,2576.883900310352
1656666000,2022-07-01 09:00:00,MTL/USDT,1.2339,1.2351,1.2246,1.2246,1720.81788614,2117.191486460905
1656662400,2022-07-01 08:00:00,MTL/USDT,1.2286,1.2445,1.2227,1.2312,7144.00288059,8828.734790857256
1656658800,2022-07-01 07:00:00,MTL/USDT,1.2087,1.2321,1.2047,1.2266,2698.46888708,3294.501212902363
1656655200,2022-07-01 06:00:00,MTL/USDT,1.2012,1.2123,1.1982,1.2101,3751.35551205,4521.53752182953
1656651600,2022-07-01 05:00:00,MTL/USDT,1.2009,1.2056,1.1919,1.2035,2680.33897792,3213.631427411101
1656648000,2022-07-01 04:00:00,MTL/USDT,1.2168,1.2168,1.1919,1.1919,4298.69013777,5192.681855554759
1656644400,2022-07-01 03:00:00,MTL/USDT,1.2649,1.2704,1.2176,1.2193,6900.84544386,8562.007423678514
1656640800,2022-07-01 02:00:00,MTL/USDT,1.2705,1.2749,1.2634,1.266,2522.17546202,3196.37670603641
1656637200,2022-07-01 01:00:00,MTL/USDT,1.2706,1.2774,1.2673,1.2724,1979.38563347,2515.882141534373
1656633600,2022-07-01 00:00:00,MTL/USDT,1.2617,1.2818,1.2487,1.2704,6538.73378537,8255.316070041471
1656630000,2022-06-30 23:00:00,MTL/USDT,1.2182,1.2617,1.2016,1.2572,9570.56571627,11787.573475308469
1656626400,2022-06-30 22:00:00,MTL/USDT,1.2093,1.2218,1.1995,1.2173,7099.44954342,8599.524086684914
1656622800,2022-06-30 21:00:00,MTL/USDT,1.1986,1.2229,1.1986,1.2096,65442.9698452,79782.966664625528
1656619200,2022-06-30 20:00:00,MTL/USDT,1.2018,1.2201,1.1913,1.2032,3413.35132529,4114.675833194571
1656615600,2022-06-30 19:00:00,MTL/USDT,1.1999,1.2047,1.1891,1.2009,1839.75031021,2200.213074138412
1656612000,2022-06-30 18:00:00,MTL/USDT,1.2198,1.2198,1.195,1.1987,1549.08273777,1872.719566504759
1656608400,2022-06-30 17:00:00,MTL/USDT,1.2202,1.2289,1.2176,1.2176,3173.53624415,3873.987998038988
1656604800,2022-06-30 16:00:00,MTL/USDT,1.2217,1.2342,1.2141,1.2215,1374.48293371,1679.969583178819
1656601200,2022-06-30 15:00:00,MTL/USDT,1.2089,1.231,1.2089,1.2164,4508.44244603,5493.620805445174
1656597600,2022-06-30 14:00:00,MTL/USDT,1.1876,1.2121,1.1876,1.2057,1123.35846072,1348.951253741072
1656594000,2022-06-30 13:00:00,MTL/USDT,1.2173,1.2206,1.1743,1.1873,6366.2812742,7682.58472292274
1656590400,2022-06-30 12:00:00,MTL/USDT,1.21,1.2232,1.2072,1.2135,3474.49772782,4232.152611560336
1656586800,2022-06-30 11:00:00,MTL/USDT,1.1995,1.2117,1.1975,1.2094,1219.48396339,1468.407267171435
1656583200,2022-06-30 10:00:00,MTL/USDT,1.2028,1.2101,1.1906,1.2025,1465.73875491,1757.99852534889
1656579600,2022-06-30 09:00:00,MTL/USDT,1.2069,1.2108,1.1818,1.2025,3372.66483359,4026.861699683177
1656576000,2022-06-30 08:00:00,MTL/USDT,1.2336,1.2336,1.2047,1.2047,2706.84329832,3307.251933724248
1656572400,2022-06-30 07:00:00,MTL/USDT,1.2334,1.2412,1.2276,1.2369,2988.20449558,3684.479591826904
1656568800,2022-06-30 06:00:00,MTL/USDT,1.274,1.2757,1.2176,1.2279,4966.70859427,6137.764372611174
1656565200,2022-06-30 05:00:00,MTL/USDT,1.2769,1.2836,1.2673,1.2692,875.22921277,1115.042250951337
1656561600,2022-06-30 04:00:00,MTL/USDT,1.2828,1.2927,1.276,1.276,2411.56822666,3100.744112369448
1656558000,2022-06-30 03:00:00,MTL/USDT,1.2782,1.2827,1.2699,1.2827,2436.04844579,3105.945574428778
1656554400,2022-06-30 02:00:00,MTL/USDT,1.2602,1.2806,1.2602,1.2801,597.25179716,760.150035134216
1656550800,2022-06-30 01:00:00,MTL/USDT,1.2678,1.28,1.2539,1.2587,2352.9707,2969.08557115
1656547200,2022-06-30 00:00:00,MTL/USDT,1.3126,1.3139,1.2686,1.2686,3695.48843463,4775.440745617207
1656543600,2022-06-29 23:00:00,MTL/USDT,1.3204,1.3209,1.3013,1.313,4626.55862359,6050.542780450031
1656540000,2022-06-29 22:00:00,MTL/USDT,1.3317,1.3364,1.3173,1.3243,1256.86941914,1669.602406088738
1656536400,2022-06-29 21:00:00,MTL/USDT,1.3364,1.3509,1.3324,1.3325,715.86653565,959.844037857411
1656532800,2022-06-29 20:00:00,MTL/USDT,1.3411,1.3553,1.3238,1.3349,5539.86837258,7439.916678729019
1656529200,2022-06-29 19:00:00,MTL/USDT,1.3081,1.342,1.3019,1.3416,5121.36523345,6791.172241457124
1656525600,2022-06-29 18:00:00,MTL/USDT,1.3065,1.3179,1.3035,1.3068,8750.29885954,11448.703008538618
1656522000,2022-06-29 17:00:00,MTL/USDT,1.2966,1.3071,1.2897,1.3071,1692.89448115,2199.295429271811
1656518400,2022-06-29 16:00:00,MTL/USDT,1.2876,1.3081,1.2844,1.2949,3255.03965224,4214.9715204143
1656514800,2022-06-29 15:00:00,MTL/USDT,1.2847,1.3019,1.2778,1.2914,4316.29169984,5578.895277334112
