https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZCX,Volume USDT
1643932800,2022-02-04 00:00:00,ZCX/USDT,1.353,1.602,1.2809,1.5718,483305.21121322,692767.303442406888
1643846400,2022-02-03 00:00:00,ZCX/USDT,1.3192,1.3653,1.2501,1.35,384521.92962683,499327.995583862712
1643760000,2022-02-02 00:00:00,ZCX/USDT,1.4111,1.55,1.28,1.3261,517496.55218297,726430.034482275243
1643673600,2022-02-01 00:00:00,ZCX/USDT,1.4688,1.5421,1.3693,1.4111,464481.94958446,668251.130819422532
1643587200,2022-01-31 00:00:00,ZCX/USDT,1.1144,1.75,1.0588,1.4647,1368944.40313729,1880125.265948251026
1643500800,2022-01-30 00:00:00,ZCX/USDT,1.1956,1.2357,1.0691,1.1127,456392.88556945,525529.52784875007
1643414400,2022-01-29 00:00:00,ZCX/USDT,1.1794,1.2353,1.1555,1.1956,320094.14396421,380723.117853620589
1643328000,2022-01-28 00:00:00,ZCX/USDT,1.1703,1.21,1.0852,1.1794,538509.44241349,619480.363072189612
1643241600,2022-01-27 00:00:00,ZCX/USDT,1.2406,1.4684,1.0388,1.1706,743910.43193459,894435.843999007533
1643155200,2022-01-26 00:00:00,ZCX/USDT,1.1761,1.39,1.121,1.2388,749645.29799212,928786.297779410723
1643068800,2022-01-25 00:00:00,ZCX/USDT,1.1843,1.2428,1.138,1.1761,446186.35538903,527652.106820990606
1642982400,2022-01-24 00:00:00,ZCX/USDT,1.2165,1.2299,1.0311,1.1859,743303.3823091,845035.029575321761
1642896000,2022-01-23 00:00:00,ZCX/USDT,1.1197,1.35,1.1133,1.2128,331462.90702247,405334.463413400946
1642809600,2022-01-22 00:00:00,ZCX/USDT,1.4579,1.5128,1.07,1.1214,1217334.09988117,1546829.308766380321
1642723200,2022-01-21 00:00:00,ZCX/USDT,2.0107,2.0301,1.399,1.4579,722500.17863054,1235726.734067803352
1642636800,2022-01-20 00:00:00,ZCX/USDT,2.0984,2.289,2,2.0166,363886.67388721,776813.161901341914
1642550400,2022-01-19 00:00:00,ZCX/USDT,2.156,2.3,2.05,2.093,356384.23934834,769968.032347322995
1642464000,2022-01-18 00:00:00,ZCX/USDT,2.1098,2.2164,2.05,2.1558,345462.92405501,735728.800855595424
1642377600,2022-01-17 00:00:00,ZCX/USDT,2.3311,2.3311,2.07,2.1151,311284.78594961,685417.444067516821
1642291200,2022-01-16 00:00:00,ZCX/USDT,2.4045,2.4217,2.115,2.3311,818608.2750866,1841804.064766445769
1642204800,2022-01-15 00:00:00,ZCX/USDT,2.7731,2.8392,2.3601,2.3978,778659.92941925,1988356.577105051918
1642118400,2022-01-14 00:00:00,ZCX/USDT,3.07,3.1479,2.7567,2.7731,441232.00485813,1313904.058623248452
1642032000,2022-01-13 00:00:00,ZCX/USDT,3.2984,3.3309,3.0549,3.07,255446.89253052,816661.61572428768
1641945600,2022-01-12 00:00:00,ZCX/USDT,3.0412,3.5256,3.0307,3.2992,362002.39275727,1165182.913628923648
1641859200,2022-01-11 00:00:00,ZCX/USDT,2.9773,3.1476,2.9717,3.0372,264276.48806723,809189.075466802547
1641772800,2022-01-10 00:00:00,ZCX/USDT,3.05,3.1565,2.9181,2.9776,166555.43990728,502672.456599309054
1641686400,2022-01-09 00:00:00,ZCX/USDT,3.0278,3.1262,2.9492,3.0495,151528.72168642,458482.955339271901
1641600000,2022-01-08 00:00:00,ZCX/USDT,3.01,3.1303,2.81,3.0293,346646.7474121,1028931.488394452307
1641513600,2022-01-07 00:00:00,ZCX/USDT,3.2347,3.2749,2.9484,3.0127,358153.37377916,1098874.121033501607
1641427200,2022-01-06 00:00:00,ZCX/USDT,3.424,3.4262,3.098,3.2405,412308.0925363,1330214.032948611472
1641340800,2022-01-05 00:00:00,ZCX/USDT,3.7629,3.9613,3.1136,3.425,753788.51386586,2727136.992718375992
1641254400,2022-01-04 00:00:00,ZCX/USDT,3.5872,3.79,3.3833,3.7573,550029.58169798,1985515.160792767081
1641168000,2022-01-03 00:00:00,ZCX/USDT,3.1162,3.592,3.0515,3.5896,455855.36346436,1513352.011012698201
1641081600,2022-01-02 00:00:00,ZCX/USDT,3.0809,3.1578,3.0387,3.13,182562.84270194,564114.860129505452
1640995200,2022-01-01 00:00:00,ZCX/USDT,2.9757,3.1838,2.949,3.0813,216182.92668811,662458.079333277649
1640908800,2021-12-31 00:00:00,ZCX/USDT,2.9235,3.092,2.8901,2.983,204372.0086149,611800.038437653276
1640822400,2021-12-30 00:00:00,ZCX/USDT,3.0377,3.0379,2.8805,2.9149,251416.61435288,741178.371822808653
1640736000,2021-12-29 00:00:00,ZCX/USDT,3.12,3.1865,3.0004,3.0311,153798.70443618,478880.462670605567
1640649600,2021-12-28 00:00:00,ZCX/USDT,3.4768,3.4849,3.0952,3.1123,228888.54910125,747330.201878408323
