https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOSBEAR,Volume USDT
1631318400000.0,2021-09-11 00:00:00,EOSBEAR/USDT,2.658e-05,2.675e-05,2.284e-05,2.463e-05,191555456.76004875,4718.0109
1631232000000.0,2021-09-10 00:00:00,EOSBEAR/USDT,2.324e-05,2.781e-05,1.972e-05,2.658e-05,351620026.33559066,9346.0603
1631145600000.0,2021-09-09 00:00:00,EOSBEAR/USDT,2.439e-05,2.5e-05,2.126e-05,2.324e-05,709447736.6609293,16487.5654
1631059200000.0,2021-09-08 00:00:00,EOSBEAR/USDT,2.23e-05,2.816e-05,2.123e-05,2.439e-05,303643927.8392784,7405.8754
1630972800000.0,2021-09-07 00:00:00,EOSBEAR/USDT,1.351e-05,2.536e-05,1.339e-05,2.23e-05,305909080.71748877,6821.7725
1630886400000.0,2021-09-06 00:00:00,EOSBEAR/USDT,1.3e-05,1.509e-05,1.237e-05,1.351e-05,1036599659.5114731,14004.4614
1630800000000.0,2021-09-05 00:00:00,EOSBEAR/USDT,1.819e-05,1.964e-05,1.288e-05,1.3e-05,2116549230.7692308,27515.14
1630713600000.0,2021-09-04 00:00:00,EOSBEAR/USDT,1.859e-05,1.967e-05,1.652e-05,1.819e-05,739913897.7460142,13459.0338
1630627200000.0,2021-09-03 00:00:00,EOSBEAR/USDT,2.373e-05,2.542e-05,1.79e-05,1.859e-05,8803660667.025282,163660.0518
1630540800000.0,2021-09-02 00:00:00,EOSBEAR/USDT,2.308e-05,2.455e-05,2.224e-05,2.373e-05,572816380.1095659,13592.9327
1630454400000.0,2021-09-01 00:00:00,EOSBEAR/USDT,2.786e-05,2.981e-05,2.29e-05,2.308e-05,1369896776.4298093,31617.2176
1630368000000.0,2021-08-31 00:00:00,EOSBEAR/USDT,3.208e-05,3.328e-05,2.666e-05,2.786e-05,208058246.23115578,5796.50274
1630281600000.0,2021-08-30 00:00:00,EOSBEAR/USDT,2.794e-05,3.231e-05,2.788e-05,3.208e-05,124311019.3266833,3987.8975
1630195200000.0,2021-08-29 00:00:00,EOSBEAR/USDT,2.913e-05,2.961e-05,2.513e-05,2.794e-05,263279434.50250536,7356.0274
1630108800000.0,2021-08-28 00:00:00,EOSBEAR/USDT,2.774e-05,3.1e-05,2.754e-05,2.913e-05,68748599.38208033,2002.6467
1630022400000.0,2021-08-27 00:00:00,EOSBEAR/USDT,3.498e-05,3.733e-05,2.774e-05,2.774e-05,554349696.8276857,15377.66059
1629936000000.0,2021-08-26 00:00:00,EOSBEAR/USDT,2.758e-05,3.566e-05,2.679e-05,3.498e-05,164143081.189251,5741.72498
1629849600000.0,2021-08-25 00:00:00,EOSBEAR/USDT,3.014e-05,3.27e-05,2.717e-05,2.758e-05,603230766.4974619,16637.10454
1629763200000.0,2021-08-24 00:00:00,EOSBEAR/USDT,2.362e-05,3.154e-05,2.231e-05,3.014e-05,381284189.1174519,11491.90546
1629676800000.0,2021-08-23 00:00:00,EOSBEAR/USDT,2.612e-05,2.685e-05,2.206e-05,2.374e-05,4076224056.444819,96769.5591
1629590400000.0,2021-08-22 00:00:00,EOSBEAR/USDT,2.676e-05,2.916e-05,2.42e-05,2.612e-05,4051516125.5742726,105825.6012
1629504000000.0,2021-08-21 00:00:00,EOSBEAR/USDT,2.554e-05,2.778e-05,2.303e-05,2.676e-05,318847197.30941707,8532.351
1629417600000.0,2021-08-20 00:00:00,EOSBEAR/USDT,2.896e-05,2.975e-05,2.521e-05,2.554e-05,414154577.1339076,10577.5079
1629331200000.0,2021-08-19 00:00:00,EOSBEAR/USDT,3.429e-05,3.779e-05,2.888e-05,2.896e-05,336351961.32596684,9740.7528
1629244800000.0,2021-08-18 00:00:00,EOSBEAR/USDT,3.267e-05,3.847e-05,3.115e-05,3.429e-05,1232358274.7156608,42257.56524
1629158400000.0,2021-08-17 00:00:00,EOSBEAR/USDT,2.599e-05,3.334e-05,2.408e-05,3.267e-05,419391129.4765841,13701.5082
1629072000000.0,2021-08-16 00:00:00,EOSBEAR/USDT,2.425e-05,2.665e-05,2.117e-05,2.599e-05,1089457198.9226625,28314.9926
1628985600000.0,2021-08-15 00:00:00,EOSBEAR/USDT,2.722e-05,3.185e-05,2.411e-05,2.435e-05,1533006833.6755645,37328.7164
1628899200000.0,2021-08-14 00:00:00,EOSBEAR/USDT,3.399e-05,3.547e-05,2.632e-05,2.722e-05,394302825.1285819,10732.9229
1628812800000.0,2021-08-13 00:00:00,EOSBEAR/USDT,4.813e-05,4.922e-05,3.392e-05,3.399e-05,432202861.13562816,14690.57525
1628726400000.0,2021-08-12 00:00:00,EOSBEAR/USDT,4.457e-05,5.091e-05,3.616e-05,4.813e-05,319622697.6937461,15383.44044
1628640000000.0,2021-08-11 00:00:00,EOSBEAR/USDT,5.208e-05,5.225e-05,3.991e-05,4.457e-05,26323313.888265647,1173.2301
1628553600000.0,2021-08-10 00:00:00,EOSBEAR/USDT,5.481e-05,5.854e-05,4.851e-05,5.208e-05,115924764.97695851,6037.36176
1628467200000.0,2021-08-09 00:00:00,EOSBEAR/USDT,6.495e-05,7.081e-05,5.327e-05,5.481e-05,115565200.32840723,6334.12863
1628380800000.0,2021-08-08 00:00:00,EOSBEAR/USDT,5.475e-05,6.694e-05,5.227e-05,6.495e-05,17711341.95535027,1150.35166
1628294400000.0,2021-08-07 00:00:00,EOSBEAR/USDT,6.797e-05,6.915e-05,5.304e-05,5.475e-05,102194362.92237443,5595.14137
1628208000000.0,2021-08-06 00:00:00,EOSBEAR/USDT,7.44e-05,7.874e-05,6.636e-05,6.797e-05,213730411.94644696,14527.2561
1628121600000.0,2021-08-05 00:00:00,EOSBEAR/USDT,7.877e-05,8.743e-05,7.342e-05,7.44e-05,49053614.11290322,3649.58889
1628035200000.0,2021-08-04 00:00:00,EOSBEAR/USDT,8.485e-05,8.995e-05,7.686e-05,7.877e-05,10987729.846388217,865.50348
1627948800000.0,2021-08-03 00:00:00,EOSBEAR/USDT,8.347e-05,9.347e-05,8.015e-05,8.485e-05,49920319.3871538,4235.7391
1627862400000.0,2021-08-02 00:00:00,EOSBEAR/USDT,8.935e-05,9.236e-05,7.557e-05,8.347e-05,12270821.372948365,1024.24546
1627776000000.0,2021-08-01 00:00:00,EOSBEAR/USDT,8.203e-05,9.09e-05,7.212e-05,8.935e-05,7294628.651371012,651.77507
1627689600000.0,2021-07-31 00:00:00,EOSBEAR/USDT,8.223e-05,8.461e-05,7.451e-05,8.203e-05,99492608.19212483,8161.37865
1627603200000.0,2021-07-30 00:00:00,EOSBEAR/USDT,8.902e-05,9.959e-05,8.187e-05,8.223e-05,163910775.38611212,13478.38306
1627516800000.0,2021-07-29 00:00:00,EOSBEAR/USDT,9.157e-05,9.92e-05,8.789e-05,8.902e-05,7077950.123567738,630.07912
1627430400000.0,2021-07-28 00:00:00,EOSBEAR/USDT,0.0001067,0.0001119,8.68e-05,9.157e-05,34098234.902260564,3122.37537
1627344000000.0,2021-07-27 00:00:00,EOSBEAR/USDT,0.0001155,0.0001209,0.0001058,0.0001067,2398543.111527648,255.92455
1627257600000.0,2021-07-26 00:00:00,EOSBEAR/USDT,0.00012305,0.00012545,9.281e-05,0.0001155,76436563.8095238,8828.42312
1627171200000.0,2021-07-25 00:00:00,EOSBEAR/USDT,0.000122,0.00013285,0.0001193,0.00012305,40860541.649735875,5027.88965
1627084800000.0,2021-07-24 00:00:00,EOSBEAR/USDT,0.0001257,0.0001261,0.0001145,0.000122,125921119.2622951,15362.37655
1626998400000.0,2021-07-23 00:00:00,EOSBEAR/USDT,0.00013355,0.00014415,0.00012385,0.0001257,53166494.82895784,6683.0284
1626912000000.0,2021-07-22 00:00:00,EOSBEAR/USDT,0.00014135,0.0001489,0.00013175,0.00013355,323062207.03856236,43144.95775
1626825600000.0,2021-07-21 00:00:00,EOSBEAR/USDT,0.0001792,0.00018705,0.0001333,0.00014135,605344117.7927132,85565.39105
1626739200000.0,2021-07-20 00:00:00,EOSBEAR/USDT,0.00015515,0.00019235,0.00014205,0.0001792,14219284.598214287,2548.0958
1626652800000.0,2021-07-19 00:00:00,EOSBEAR/USDT,0.00013395,0.0001567,0.0001294,0.00015515,25031094.74701901,3883.57435
1626566400000.0,2021-07-18 00:00:00,EOSBEAR/USDT,0.0001312,0.0001416,0.00011915,0.00013395,47182570.3620754,6320.1053
1626480000000.0,2021-07-17 00:00:00,EOSBEAR/USDT,0.00013085,0.00013765,0.00011915,0.0001312,221962209.60365856,29121.4419
1626393600000.0,2021-07-16 00:00:00,EOSBEAR/USDT,0.00012935,0.0001438,0.0001146,0.00013085,346685711.88383645,45363.8254
1626307200000.0,2021-07-15 00:00:00,EOSBEAR/USDT,0.00011705,0.000138,0.00010705,0.00012935,33839068.805566296,4377.08355
1626220800000.0,2021-07-14 00:00:00,EOSBEAR/USDT,0.0001106,0.00013345,0.000107,0.00011705,53055981.54634772,6210.20264
1626134400000.0,2021-07-13 00:00:00,EOSBEAR/USDT,9.08e-05,0.00011562,8.813e-05,0.0001106,252658675.04520792,27944.04946
1626048000000.0,2021-07-12 00:00:00,EOSBEAR/USDT,0.00010232,0.0001036,8.045e-05,9.08e-05,181470553.85462558,16477.52629
1625961600000.0,2021-07-11 00:00:00,EOSBEAR/USDT,0.00011066,0.0001212,9.475e-05,0.00010232,730737644.253323,74769.07576
1625875200000.0,2021-07-10 00:00:00,EOSBEAR/USDT,9.463e-05,0.00011631,8.192e-05,0.00011066,66821659.859027654,7394.48488
1625788800000.0,2021-07-09 00:00:00,EOSBEAR/USDT,0.0001659,0.00018415,8.905e-05,9.463e-05,281065228.2574237,26597.20255
1625702400000.0,2021-07-08 00:00:00,EOSBEAR/USDT,0.00013995,0.0001715,0.0001371,0.0001659,17274742.31464738,2865.87975
1625616000000.0,2021-07-07 00:00:00,EOSBEAR/USDT,0.00013565,0.00014105,0.0001248,0.00013995,1204117.1847088246,168.5162
1625529600000.0,2021-07-06 00:00:00,EOSBEAR/USDT,0.00014185,0.00014365,0.00012145,0.00013565,24266069.29598231,3291.6923
1625443200000.0,2021-07-05 00:00:00,EOSBEAR/USDT,0.00011975,0.0001456,0.00011975,0.00014185,5405333.803313359,766.7466
1625356800000.0,2021-07-04 00:00:00,EOSBEAR/USDT,0.0001206,0.00012815,0.000109,0.00011975,8373093.945720251,1002.678
1625270400000.0,2021-07-03 00:00:00,EOSBEAR/USDT,0.00013245,0.0001394,0.00011945,0.0001206,5211660.447761194,628.52625
1625184000000.0,2021-07-02 00:00:00,EOSBEAR/USDT,0.0001339,0.0001505,0.0001255,0.00013245,12108599.47149868,1603.784
1625097600000.0,2021-07-01 00:00:00,EOSBEAR/USDT,0.00011545,0.00013845,0.0001093,0.0001339,13945182.225541448,1867.2599
1625011200000.0,2021-06-30 00:00:00,EOSBEAR/USDT,0.00011735,0.0001396,0.0001016,0.00011545,17869265.915980943,2063.00675
1624924800000.0,2021-06-29 00:00:00,EOSBEAR/USDT,0.00014735,0.00014735,0.00010205,0.00011735,14439415.850021303,1694.46545
1624838400000.0,2021-06-28 00:00:00,EOSBEAR/USDT,0.00015825,0.0001658,0.00013795,0.00014735,437229.04648795386,64.4257
1624752000000.0,2021-06-27 00:00:00,EOSBEAR/USDT,0.00019235,0.00020175,0.00015825,0.00015825,52334.281200631915,8.2819
1624665600000.0,2021-06-26 00:00:00,EOSBEAR/USDT,0.000197,0.0002247,0.0001769,0.00019235,116487578.11281517,22406.38565
1624579200000.0,2021-06-25 00:00:00,EOSBEAR/USDT,0.00015585,0.0001987,0.00014435,0.000197,19486029.695431475,3838.74785
1624492800000.0,2021-06-24 00:00:00,EOSBEAR/USDT,0.0001969,0.00021485,0.00015535,0.00015585,1148069.9390439526,178.9267
1624406400000.0,2021-06-23 00:00:00,EOSBEAR/USDT,0.0002574,0.0002807,0.00017035,0.0001969,64854083.798882686,12769.7691
1624320000000.0,2021-06-22 00:00:00,EOSBEAR/USDT,0.0002466,0.0003078,0.0001977,0.0002574,63269198.32944832,16285.49165
1624233600000.0,2021-06-21 00:00:00,EOSBEAR/USDT,0.00015055,0.0002478,0.0001501,0.0002466,57847468.36982969,14265.1857
1624147200000.0,2021-06-20 00:00:00,EOSBEAR/USDT,0.0001549,0.0001922,0.00014915,0.00015055,5133126.203918964,772.79215
1624060800000.0,2021-06-19 00:00:00,EOSBEAR/USDT,0.0001475,0.0001556,0.0001336,0.0001549,7929937.056165269,1228.34725
1623974400000.0,2021-06-18 00:00:00,EOSBEAR/USDT,0.00012345,0.00015785,0.00012235,0.0001475,1054972.5423728814,155.60845
1623888000000.0,2021-06-17 00:00:00,EOSBEAR/USDT,0.00012275,0.0001309,0.00010705,0.00012345,73091570.27136494,9023.15435
1623801600000.0,2021-06-16 00:00:00,EOSBEAR/USDT,0.0001045,0.00012515,0.00010125,0.0001226,1451222.2675367047,177.91985
1623715200000.0,2021-06-15 00:00:00,EOSBEAR/USDT,9.883e-05,0.00010723,9.292e-05,0.0001045,67936198.46889952,7099.33274
1623628800000.0,2021-06-14 00:00:00,EOSBEAR/USDT,0.0001132,0.00011915,9.72e-05,9.883e-05,10917167.358089648,1078.94365
1623542400000.0,2021-06-13 00:00:00,EOSBEAR/USDT,0.000135,0.0001471,0.0001116,0.0001132,21491093.639575973,2432.7918
1623456000000.0,2021-06-12 00:00:00,EOSBEAR/USDT,0.00012865,0.00015375,0.0001285,0.000135,2390307.4074074076,322.6915
1623369600000.0,2021-06-11 00:00:00,EOSBEAR/USDT,0.000126,0.00013825,0.00010464,0.00012865,33695390.28371551,4334.91196
1623283200000.0,2021-06-10 00:00:00,EOSBEAR/USDT,0.0001126,0.0001346,0.0001049,0.000126,319267.85714285716,40.22775
1623196800000.0,2021-06-09 00:00:00,EOSBEAR/USDT,0.00013315,0.00015485,0.00011,0.0001126,246399822.38010657,27744.62
1623110400000.0,2021-06-08 00:00:00,EOSBEAR/USDT,0.00012555,0.00016875,0.00012075,0.00013315,113541072.85016897,15117.99385
1623024000000.0,2021-06-07 00:00:00,EOSBEAR/USDT,9.34e-05,0.00012735,8.803e-05,0.00012555,89200281.64078057,11199.09536
1622937600000.0,2021-06-06 00:00:00,EOSBEAR/USDT,9.745e-05,9.932e-05,8.857e-05,9.34e-05,10618608.993576018,991.77808
1622851200000.0,2021-06-05 00:00:00,EOSBEAR/USDT,8.69e-05,0.00010215,7.776e-05,9.745e-05,28304852.95023089,2758.30792
1622764800000.0,2021-06-04 00:00:00,EOSBEAR/USDT,7.061e-05,9.356e-05,7.023e-05,8.69e-05,16017809.666283084,1391.94766
1622678400000.0,2021-06-03 00:00:00,EOSBEAR/USDT,7.546e-05,8.045e-05,6.462e-05,7.061e-05,34682843.506585464,2448.95558
1622592000000.0,2021-06-02 00:00:00,EOSBEAR/USDT,7.928e-05,8.471e-05,6.99e-05,7.546e-05,293731061.6220514,22164.94591
1622505600000.0,2021-06-01 00:00:00,EOSBEAR/USDT,7.006e-05,8.519e-05,6.599e-05,7.928e-05,113241659.9394551,8977.7988
1622419200000.0,2021-05-31 00:00:00,EOSBEAR/USDT,9.728e-05,0.00011,6.887e-05,7.006e-05,1176067601.0562375,82395.29613
1622332800000.0,2021-05-30 00:00:00,EOSBEAR/USDT,0.00010327,0.0001248,8.402e-05,9.728e-05,161676914.2680921,15727.93022
1622246400000.0,2021-05-29 00:00:00,EOSBEAR/USDT,0.00010589,0.00011155,7.512e-05,0.00010327,179443654.304251,18531.14618
1622160000000.0,2021-05-28 00:00:00,EOSBEAR/USDT,7.376e-05,0.00011331,7.12e-05,0.00010589,270204930.11615825,28612.00005
1622073600000.0,2021-05-27 00:00:00,EOSBEAR/USDT,0.000106,0.00012125,5.914e-05,7.438e-05,349809383.4364076,26018.82194
1621987200000.0,2021-05-26 00:00:00,EOSBEAR/USDT,0.0001671,0.00018035,0.00010467,0.000106,23970232.075471696,2540.8446
1621900800000.0,2021-05-25 00:00:00,EOSBEAR/USDT,0.0001799,0.00020405,0.0001451,0.00016665,39539816.081608154,6589.31035
1621814400000.0,2021-05-24 00:00:00,EOSBEAR/USDT,0.000448,0.0004859,0.0001799,0.0001799,138493989.60533628,24915.06873
1621728000000.0,2021-05-23 00:00:00,EOSBEAR/USDT,0.0003015,0.000579,0.0002661,0.000448,16947364.86607143,7592.41946
1621641600000.0,2021-05-22 00:00:00,EOSBEAR/USDT,0.00025,0.0003229,0.0002352,0.0003015,41980091.21061359,12656.9975
1621555200000.0,2021-05-21 00:00:00,EOSBEAR/USDT,0.00016865,0.000295,0.0001506,0.00025,40879325.599999994,10219.8314
1621468800000.0,2021-05-20 00:00:00,EOSBEAR/USDT,0.000283,0.0003689,0.0001491,0.00016865,174221920.54550844,29382.5269
1621382400000.0,2021-05-19 00:00:00,EOSBEAR/USDT,0.0001346,0.00034855,0.00012715,0.000283,14928580.212014135,4224.7882
1621296000000.0,2021-05-18 00:00:00,EOSBEAR/USDT,0.0001505,0.00015545,0.0001077,0.0001346,20428295.319465082,2749.64855
1621209600000.0,2021-05-17 00:00:00,EOSBEAR/USDT,0.00011395,0.0001622,0.00011395,0.0001505,8424481.063122923,1267.8844
1621123200000.0,2021-05-16 00:00:00,EOSBEAR/USDT,0.00011625,0.00013135,8.635e-05,0.00011395,94384478.19218956,10755.11129
1621036800000.0,2021-05-15 00:00:00,EOSBEAR/USDT,9.502e-05,0.00011895,7.67e-05,0.00011625,267203875.2688172,31062.4505
1620950400000.0,2021-05-14 00:00:00,EOSBEAR/USDT,0.000116,0.0001179,8.282e-05,9.508e-05,242602863.79890618,23066.68029
1620864000000.0,2021-05-13 00:00:00,EOSBEAR/USDT,0.0001461,0.00015145,8.973e-05,0.000116,1111159433.9655173,128894.49434
1620777600000.0,2021-05-12 00:00:00,EOSBEAR/USDT,7.799e-05,0.0001476,7.226e-05,0.0001461,480044574.88021904,70134.51239
1620691200000.0,2021-05-11 00:00:00,EOSBEAR/USDT,0.0003774,0.0004296,7.798e-05,7.799e-05,4042795229.901269,315297.59998
1620604800000.0,2021-05-10 00:00:00,EOSBEAR/USDT,0.0002798,0.0004296,0.0002395,0.0003774,55085302.17276099,20789.19304
1620518400000.0,2021-05-09 00:00:00,EOSBEAR/USDT,0.0003069,0.0003634,0.0002345,0.0002798,79648963.25947104,22285.77992
1620432000000.0,2021-05-08 00:00:00,EOSBEAR/USDT,0.0003208,0.0003533,0.0002452,0.0003069,103513512.8054741,31768.29708
1620345600000.0,2021-05-07 00:00:00,EOSBEAR/USDT,0.0002824,0.0003606,0.0001756,0.0003198,160459529.76860538,51314.95762
1620259200000.0,2021-05-06 00:00:00,EOSBEAR/USDT,0.0007735,0.0007905,0.0002067,0.0002824,526596234.0828612,148710.776505
1620172800000.0,2021-05-05 00:00:00,EOSBEAR/USDT,0.002427,0.002537,0.00074975,0.0007735,98178588.23529413,75941.138
1620086400000.0,2021-05-04 00:00:00,EOSBEAR/USDT,0.0020125,0.0024925,0.0018435,0.002427,22312932.6946848,54153.48765
1620000000000.0,2021-05-03 00:00:00,EOSBEAR/USDT,0.002307,0.0023115,0.001947,0.0020125,14357204.372670809,28893.8738
1619913600000.0,2021-05-02 00:00:00,EOSBEAR/USDT,0.0022095,0.0026135,0.00214,0.002307,4321273.883831817,9969.17885
1619827200000.0,2021-05-01 00:00:00,EOSBEAR/USDT,0.002419,0.002557,0.002179,0.0022095,1133204.571169948,2503.8155
1619740800000.0,2021-04-30 00:00:00,EOSBEAR/USDT,0.003269,0.003462,0.0024,0.002419,5214261.96775527,12613.2997
1619654400000.0,2021-04-29 00:00:00,EOSBEAR/USDT,0.003163,0.003674,0.003017,0.003269,627534.4356072192,2051.41007
1619568000000.0,2021-04-28 00:00:00,EOSBEAR/USDT,0.003024,0.003528,0.002781,0.003163,599664.6569712298,1896.73931
1619481600000.0,2021-04-27 00:00:00,EOSBEAR/USDT,0.00337,0.003544,0.002951,0.003024,2889717.0734126987,8738.50443
1619395200000.0,2021-04-26 00:00:00,EOSBEAR/USDT,0.00594,0.0061025,0.003296,0.00337,16084152.427299703,54203.59368
1619308800000.0,2021-04-25 00:00:00,EOSBEAR/USDT,0.006,0.006904,0.004723,0.00594,4337040.814814815,25762.02244
1619222400000.0,2021-04-24 00:00:00,EOSBEAR/USDT,0.004752,0.00609,0.004749,0.006,75607853.14583333,453647.118875
1619136000000.0,2021-04-23 00:00:00,EOSBEAR/USDT,0.004153,0.007037,0.00386,0.004752,32281913.43644781,153403.65265
1619049600000.0,2021-04-22 00:00:00,EOSBEAR/USDT,0.003714,0.00446,0.002893,0.004153,3798746.132915965,15776.19269
1618963200000.0,2021-04-21 00:00:00,EOSBEAR/USDT,0.00319,0.003833,0.002995,0.003714,110633.36295099623,410.89231
1618876800000.0,2021-04-20 00:00:00,EOSBEAR/USDT,0.003367,0.004163,0.002979,0.00319,87809.77429467085,280.11318
1618790400000.0,2021-04-19 00:00:00,EOSBEAR/USDT,0.002638,0.003468,0.002393,0.003367,142287.9714879715,479.0836
1618704000000.0,2021-04-18 00:00:00,EOSBEAR/USDT,0.002204,0.0037635,0.0020985,0.002645,1156922.5330812854,3060.0601
1618617600000.0,2021-04-17 00:00:00,EOSBEAR/USDT,0.001758,0.002311,0.0015875,0.002204,1975894.1696914702,4354.87075
1618531200000.0,2021-04-16 00:00:00,EOSBEAR/USDT,0.002264,0.002955,0.0016315,0.001765,12396298.130311614,21879.4662
1618444800000.0,2021-04-15 00:00:00,EOSBEAR/USDT,0.002468,0.002816,0.002247,0.002264,1678513.3833922262,3800.1543
1618358400000.0,2021-04-14 00:00:00,EOSBEAR/USDT,0.002863,0.0029445,0.002121,0.002468,14671217.56482982,36208.56495
1618272000000.0,2021-04-13 00:00:00,EOSBEAR/USDT,0.004508,0.004611,0.002675,0.002863,718421.4425427872,2056.84059
1618185600000.0,2021-04-12 00:00:00,EOSBEAR/USDT,0.004051,0.004829,0.003811,0.004508,3598573.3984028394,16222.36888
1618099200000.0,2021-04-11 00:00:00,EOSBEAR/USDT,0.004432,0.00451,0.003545,0.004051,1006289.2569735869,4076.47778
1618012800000.0,2021-04-10 00:00:00,EOSBEAR/USDT,0.005445,0.0056,0.004137,0.004432,2646901.886281588,11731.06916
1617926400000.0,2021-04-09 00:00:00,EOSBEAR/USDT,0.004952,0.005749,0.004581,0.005445,6553.772268135905,35.68529
1617840000000.0,2021-04-08 00:00:00,EOSBEAR/USDT,0.00668,0.0069175,0.00489,0.004952,84929.09935379645,420.5689
1617753600000.0,2021-04-07 00:00:00,EOSBEAR/USDT,0.004936,0.007041,0.004081,0.006685,617508.0822737473,4128.04153
1617667200000.0,2021-04-06 00:00:00,EOSBEAR/USDT,0.004839,0.005848,0.003937,0.004936,8673856.004862236,42814.15324
1617580800000.0,2021-04-05 00:00:00,EOSBEAR/USDT,0.006025,0.007295,0.004016,0.004839,1921532.407522215,9298.29532
1617494400000.0,2021-04-04 00:00:00,EOSBEAR/USDT,0.0103575,0.0105325,0.006015,0.006025,409280.8962655601,2465.9174
1617408000000.0,2021-04-03 00:00:00,EOSBEAR/USDT,0.0075325,0.010935,0.00664,0.0103575,505374.97224233643,5234.421275
1617321600000.0,2021-04-02 00:00:00,EOSBEAR/USDT,0.01076,0.01192,0.00712,0.0075325,688385.8380351808,5185.266325
1617235200000.0,2021-04-01 00:00:00,EOSBEAR/USDT,0.018575,0.019625,0.00894,0.01076,509603.3852230483,5483.332425
1617148800000.0,2021-03-31 00:00:00,EOSBEAR/USDT,0.02616,0.0311,0.017395,0.018535,177958.10358780687,3298.45345
1617062400000.0,2021-03-30 00:00:00,EOSBEAR/USDT,0.02749,0.02863,0.02499,0.02616,21813.585626911317,570.6434
1616976000000.0,2021-03-29 00:00:00,EOSBEAR/USDT,0.03126,0.03207,0.02656,0.02749,36267.12259003274,996.9832
1616889600000.0,2021-03-28 00:00:00,EOSBEAR/USDT,0.03136,0.03275,0.0289,0.03126,10041.76583493282,313.9056
1616803200000.0,2021-03-27 00:00:00,EOSBEAR/USDT,0.02956,0.03361,0.02918,0.03125,5565.6256,173.9258
1616716800000.0,2021-03-26 00:00:00,EOSBEAR/USDT,0.04611,0.04616,0.02953,0.02953,53190.273281408736,1570.70877
1616630400000.0,2021-03-25 00:00:00,EOSBEAR/USDT,0.04622,0.05144,0.04222,0.04611,7934.7250054218175,365.87017
1616544000000.0,2021-03-24 00:00:00,EOSBEAR/USDT,0.03557,0.05099,0.03012,0.04622,49529.38100389442,2289.24799
1616457600000.0,2021-03-23 00:00:00,EOSBEAR/USDT,0.03579,0.03684,0.03102,0.03557,8250.27073376441,293.46213
1616371200000.0,2021-03-22 00:00:00,EOSBEAR/USDT,0.03373,0.03748,0.02945,0.03579,71662.99916177703,2564.81874
1616284800000.0,2021-03-21 00:00:00,EOSBEAR/USDT,0.03015,0.03459,0.02833,0.03373,1045544.8235991698,35266.2269
1616198400000.0,2021-03-20 00:00:00,EOSBEAR/USDT,0.03561,0.03593,0.02685,0.03015,72111.5592039801,2174.16351
1616112000000.0,2021-03-19 00:00:00,EOSBEAR/USDT,0.03545,0.03844,0.03248,0.03561,148236.4408873912,5278.69966
1616025600000.0,2021-03-18 00:00:00,EOSBEAR/USDT,0.03696,0.03758,0.03075,0.03545,27992.962200282087,992.35051
1615939200000.0,2021-03-17 00:00:00,EOSBEAR/USDT,0.03736,0.04308,0.03674,0.03696,48824.02002164502,1804.53578
1615852800000.0,2021-03-16 00:00:00,EOSBEAR/USDT,0.04658,0.05159,0.03556,0.03736,38660.182280513916,1444.34441
1615766400000.0,2021-03-15 00:00:00,EOSBEAR/USDT,0.04272,0.04919,0.0393,0.04658,32286.807642765132,1503.9195
1615680000000.0,2021-03-14 00:00:00,EOSBEAR/USDT,0.03449,0.04272,0.03246,0.04272,31242.75632022472,1334.69055
1615593600000.0,2021-03-13 00:00:00,EOSBEAR/USDT,0.05425,0.0581,0.03243,0.03449,153322.0611771528,5288.07789
1615507200000.0,2021-03-12 00:00:00,EOSBEAR/USDT,0.04755,0.05739,0.04642,0.05425,53264.371612903225,2889.59216
1615420800000.0,2021-03-11 00:00:00,EOSBEAR/USDT,0.04643,0.05259,0.04442,0.04755,63115.37350157729,3001.13601
1615334400000.0,2021-03-10 00:00:00,EOSBEAR/USDT,0.04127,0.04889,0.04047,0.04643,49001.42838681887,2275.13632
1615248000000.0,2021-03-09 00:00:00,EOSBEAR/USDT,0.05186,0.05372,0.04084,0.04127,70564.48849042889,2912.19644
1615161600000.0,2021-03-08 00:00:00,EOSBEAR/USDT,0.0552,0.058525,0.05085,0.05186,30177.480235248742,1565.004125
1615075200000.0,2021-03-07 00:00:00,EOSBEAR/USDT,0.05985,0.06005,0.0542,0.0552,1844.7663043478262,101.8311
1614988800000.0,2021-03-06 00:00:00,EOSBEAR/USDT,0.0615,0.065875,0.05775,0.05985,19451.55304928989,1164.17545
1614902400000.0,2021-03-05 00:00:00,EOSBEAR/USDT,0.059075,0.067525,0.058775,0.0615,9345.912195121951,574.7736
1614816000000.0,2021-03-04 00:00:00,EOSBEAR/USDT,0.05495,0.06365,0.051475,0.059075,21736.72788827761,1284.0972
1614729600000.0,2021-03-03 00:00:00,EOSBEAR/USDT,0.06535,0.06625,0.04637,0.05495,62898.03921747043,3456.247255
1614643200000.0,2021-03-02 00:00:00,EOSBEAR/USDT,0.063325,0.070175,0.0561,0.06535,36357.57765876052,2375.9677
1614556800000.0,2021-03-01 00:00:00,EOSBEAR/USDT,0.07855,0.0802,0.0607,0.063325,33377.05606000789,2113.602075
1614470400000.0,2021-02-28 00:00:00,EOSBEAR/USDT,0.068575,0.091725,0.06645,0.07855,1019391.6028007639,80073.2104
1614384000000.0,2021-02-27 00:00:00,EOSBEAR/USDT,0.079175,0.0798,0.060175,0.068575,50212.879329201605,3443.3482
