https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEXO,Volume EUR
1652018400,2022-05-08 14:00:00,NEXO/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1652014800,2022-05-08 13:00:00,NEXO/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1652011200,2022-05-08 12:00:00,NEXO/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1652007600,2022-05-08 11:00:00,NEXO/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1652004000,2022-05-08 10:00:00,NEXO/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1652000400,2022-05-08 09:00:00,NEXO/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1651996800,2022-05-08 08:00:00,NEXO/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1651993200,2022-05-08 07:00:00,NEXO/EUR,1.75,1.75,1.74,1.74,845.36,1470.9264
1651989600,2022-05-08 06:00:00,NEXO/EUR,1.72,1.72,1.72,1.72,0.00,0.0
1651986000,2022-05-08 05:00:00,NEXO/EUR,1.72,1.72,1.72,1.72,0.00,0.0
1651982400,2022-05-08 04:00:00,NEXO/EUR,1.72,1.72,1.72,1.72,0.00,0.0
1651978800,2022-05-08 03:00:00,NEXO/EUR,1.74,1.74,1.72,1.72,324.94,558.8968
1651975200,2022-05-08 02:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651971600,2022-05-08 01:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651968000,2022-05-08 00:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651964400,2022-05-07 23:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651960800,2022-05-07 22:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651957200,2022-05-07 21:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651953600,2022-05-07 20:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651950000,2022-05-07 19:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,0.00,0.0
1651946400,2022-05-07 18:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,10.00,18.6
1651942800,2022-05-07 17:00:00,NEXO/EUR,1.86,1.86,1.86,1.86,40.00,74.4
1651939200,2022-05-07 16:00:00,NEXO/EUR,1.84,1.84,1.84,1.84,0.00,0.0
1651935600,2022-05-07 15:00:00,NEXO/EUR,1.84,1.84,1.84,1.84,10.00,18.400000000000002
1651932000,2022-05-07 14:00:00,NEXO/EUR,1.88,1.88,1.88,1.88,0.00,0.0
1651928400,2022-05-07 13:00:00,NEXO/EUR,1.88,1.88,1.88,1.88,51.22,96.2936
1651924800,2022-05-07 12:00:00,NEXO/EUR,1.79,1.79,1.79,1.79,0.00,0.0
1651921200,2022-05-07 11:00:00,NEXO/EUR,1.79,1.79,1.79,1.79,0.00,0.0
1651917600,2022-05-07 10:00:00,NEXO/EUR,1.79,1.79,1.79,1.79,0.00,0.0
1651914000,2022-05-07 09:00:00,NEXO/EUR,1.79,1.79,1.79,1.79,0.00,0.0
1651910400,2022-05-07 08:00:00,NEXO/EUR,1.79,1.79,1.79,1.79,0.00,0.0
1651906800,2022-05-07 07:00:00,NEXO/EUR,1.79,1.79,1.79,1.79,0.00,0.0
1651903200,2022-05-07 06:00:00,NEXO/EUR,1.79,1.79,1.79,1.79,265.15,474.6185
1651899600,2022-05-07 05:00:00,NEXO/EUR,1.76,1.76,1.76,1.76,0.00,0.0
1651896000,2022-05-07 04:00:00,NEXO/EUR,1.76,1.76,1.76,1.76,269.59,474.47839999999997
1651892400,2022-05-07 03:00:00,NEXO/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1651888800,2022-05-07 02:00:00,NEXO/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1651885200,2022-05-07 01:00:00,NEXO/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1651881600,2022-05-07 00:00:00,NEXO/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1651878000,2022-05-06 23:00:00,NEXO/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1651874400,2022-05-06 22:00:00,NEXO/EUR,1.79,1.79,1.74,1.78,623.48,1109.7944
1651870800,2022-05-06 21:00:00,NEXO/EUR,1.81,1.81,1.81,1.81,0.00,0.0
1651867200,2022-05-06 20:00:00,NEXO/EUR,1.81,1.81,1.81,1.81,0.00,0.0
1651863600,2022-05-06 19:00:00,NEXO/EUR,1.81,1.81,1.81,1.81,22.91,41.4671
1651860000,2022-05-06 18:00:00,NEXO/EUR,1.76,1.80,1.76,1.80,530.82,955.4760000000001
1651856400,2022-05-06 17:00:00,NEXO/EUR,1.86,1.86,1.75,1.75,2354.86,4121.005
1651852800,2022-05-06 16:00:00,NEXO/EUR,1.87,1.87,1.87,1.87,0.00,0.0
1651849200,2022-05-06 15:00:00,NEXO/EUR,1.87,1.87,1.87,1.87,0.00,0.0
1651845600,2022-05-06 14:00:00,NEXO/EUR,1.87,1.87,1.87,1.87,252.45,472.0815
1651842000,2022-05-06 13:00:00,NEXO/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1651838400,2022-05-06 12:00:00,NEXO/EUR,1.88,1.88,1.85,1.85,588.12,1088.0220000000002
1651834800,2022-05-06 11:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651831200,2022-05-06 10:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651827600,2022-05-06 09:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651824000,2022-05-06 08:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651820400,2022-05-06 07:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651816800,2022-05-06 06:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651813200,2022-05-06 05:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651809600,2022-05-06 04:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1651806000,2022-05-06 03:00:00,NEXO/EUR,1.89,1.89,1.89,1.89,251.55,475.4295
1651802400,2022-05-06 02:00:00,NEXO/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1651798800,2022-05-06 01:00:00,NEXO/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1651795200,2022-05-06 00:00:00,NEXO/EUR,1.90,1.90,1.90,1.90,105.00,199.5
1651791600,2022-05-05 23:00:00,NEXO/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1651788000,2022-05-05 22:00:00,NEXO/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1651784400,2022-05-05 21:00:00,NEXO/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1651780800,2022-05-05 20:00:00,NEXO/EUR,1.93,1.93,1.93,1.93,29.90,57.706999999999994
1651777200,2022-05-05 19:00:00,NEXO/EUR,1.84,1.84,1.81,1.81,285.29,516.3749
1651773600,2022-05-05 18:00:00,NEXO/EUR,1.84,1.84,1.84,1.84,0.00,0.0
1651770000,2022-05-05 17:00:00,NEXO/EUR,1.84,1.84,1.84,1.84,0.00,0.0
1651766400,2022-05-05 16:00:00,NEXO/EUR,1.84,1.84,1.84,1.84,0.00,0.0
1651762800,2022-05-05 15:00:00,NEXO/EUR,1.90,1.90,1.80,1.84,1427.94,2627.4096000000004
1651759200,2022-05-05 14:00:00,NEXO/EUR,1.95,1.95,1.95,1.95,0.00,0.0
1651755600,2022-05-05 13:00:00,NEXO/EUR,2.01,2.02,1.95,1.95,950.69,1853.8455000000001
1651752000,2022-05-05 12:00:00,NEXO/EUR,2.00,2.00,2.00,2.00,0.00,0.0
1651748400,2022-05-05 11:00:00,NEXO/EUR,2.01,2.01,1.97,2.00,1258.97,2517.94
1651744800,2022-05-05 10:00:00,NEXO/EUR,2.01,2.01,1.97,1.98,1251.74,2478.4452
1651741200,2022-05-05 09:00:00,NEXO/EUR,2.04,2.04,2.04,2.04,0.00,0.0
1651737600,2022-05-05 08:00:00,NEXO/EUR,2.04,2.04,2.04,2.04,5.85,11.934
1651734000,2022-05-05 07:00:00,NEXO/EUR,2.06,2.06,2.06,2.06,0.00,0.0
1651730400,2022-05-05 06:00:00,NEXO/EUR,2.06,2.06,2.06,2.06,50.01,103.0206
1651726800,2022-05-05 05:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651723200,2022-05-05 04:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651719600,2022-05-05 03:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651716000,2022-05-05 02:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651712400,2022-05-05 01:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651708800,2022-05-05 00:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651705200,2022-05-04 23:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651701600,2022-05-04 22:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651698000,2022-05-04 21:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651694400,2022-05-04 20:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651690800,2022-05-04 19:00:00,NEXO/EUR,2.12,2.14,2.05,2.05,490.09,1004.6844999999998
1651687200,2022-05-04 18:00:00,NEXO/EUR,2.01,2.14,2.00,2.14,1822.84,3900.8776000000003
1651683600,2022-05-04 17:00:00,NEXO/EUR,2.03,2.03,1.96,2.02,5431.35,10971.327000000001
1651680000,2022-05-04 16:00:00,NEXO/EUR,2.03,2.03,2.03,2.03,15.64,31.7492
1651676400,2022-05-04 15:00:00,NEXO/EUR,2.01,2.01,2.01,2.01,0.00,0.0
1651672800,2022-05-04 14:00:00,NEXO/EUR,2.01,2.01,2.01,2.01,24.76,49.767599999999995
1651669200,2022-05-04 13:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651665600,2022-05-04 12:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651662000,2022-05-04 11:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,145.99,299.2795
1651658400,2022-05-04 10:00:00,NEXO/EUR,2.02,2.05,2.02,2.05,259.94,532.877
1651654800,2022-05-04 09:00:00,NEXO/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1651651200,2022-05-04 08:00:00,NEXO/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1651647600,2022-05-04 07:00:00,NEXO/EUR,1.99,1.99,1.99,1.99,100.00,199.0
1651644000,2022-05-04 06:00:00,NEXO/EUR,1.95,1.95,1.95,1.95,0.00,0.0
1651640400,2022-05-04 05:00:00,NEXO/EUR,1.95,1.95,1.95,1.95,51.02,99.489
1651636800,2022-05-04 04:00:00,NEXO/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1651633200,2022-05-04 03:00:00,NEXO/EUR,1.95,1.97,1.95,1.97,46.00,90.62
1651629600,2022-05-04 02:00:00,NEXO/EUR,1.94,1.94,1.94,1.94,0.00,0.0
1651626000,2022-05-04 01:00:00,NEXO/EUR,1.94,1.94,1.94,1.94,0.00,0.0
1651622400,2022-05-04 00:00:00,NEXO/EUR,1.94,2.05,1.93,1.94,2039.68,3956.9792
1651618800,2022-05-03 23:00:00,NEXO/EUR,1.94,1.95,1.89,1.95,6549.45,12771.4275
1651615200,2022-05-03 22:00:00,NEXO/EUR,1.99,1.99,1.94,1.96,370.50,726.18
1651611600,2022-05-03 21:00:00,NEXO/EUR,2.02,2.03,2.02,2.03,559.19,1135.1557
1651608000,2022-05-03 20:00:00,NEXO/EUR,2.00,2.03,2.00,2.02,194.71,393.3142
1651604400,2022-05-03 19:00:00,NEXO/EUR,2.03,2.03,2.00,2.00,2150.91,4301.82
1651600800,2022-05-03 18:00:00,NEXO/EUR,2.04,2.04,2.00,2.00,942.61,1885.22
1651597200,2022-05-03 17:00:00,NEXO/EUR,2.08,2.08,2.08,2.08,11.17,23.2336
1651593600,2022-05-03 16:00:00,NEXO/EUR,2.05,2.06,2.05,2.06,245.20,505.11199999999997
1651590000,2022-05-03 15:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651586400,2022-05-03 14:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651582800,2022-05-03 13:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651579200,2022-05-03 12:00:00,NEXO/EUR,2.09,2.11,2.09,2.11,810.59,1710.3449
1651575600,2022-05-03 11:00:00,NEXO/EUR,2.06,2.07,2.06,2.07,688.27,1424.7188999999998
1651572000,2022-05-03 10:00:00,NEXO/EUR,2.07,2.07,2.07,2.07,24.03,49.7421
1651568400,2022-05-03 09:00:00,NEXO/EUR,2.08,2.08,2.08,2.08,91.59,190.5072
1651564800,2022-05-03 08:00:00,NEXO/EUR,2.06,2.08,2.06,2.08,1449.58,3015.1264
1651561200,2022-05-03 07:00:00,NEXO/EUR,2.10,2.10,2.10,2.10,452.57,950.397
1651557600,2022-05-03 06:00:00,NEXO/EUR,2.07,2.07,2.07,2.07,229.83,475.74809999999997
1651554000,2022-05-03 05:00:00,NEXO/EUR,2.08,2.08,2.08,2.08,0.00,0.0
1651550400,2022-05-03 04:00:00,NEXO/EUR,2.08,2.08,2.08,2.08,0.00,0.0
1651546800,2022-05-03 03:00:00,NEXO/EUR,2.08,2.08,2.08,2.08,38.79,80.6832
1651543200,2022-05-03 02:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,17.70,36.992999999999995
1651539600,2022-05-03 01:00:00,NEXO/EUR,2.08,2.12,2.08,2.08,497.30,1034.384
1651536000,2022-05-03 00:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,771.90,1613.2709999999997
1651532400,2022-05-02 23:00:00,NEXO/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1651528800,2022-05-02 22:00:00,NEXO/EUR,2.12,2.12,2.12,2.12,21.72,46.0464
1651525200,2022-05-02 21:00:00,NEXO/EUR,2.11,2.11,2.09,2.11,248.22,523.7442
1651521600,2022-05-02 20:00:00,NEXO/EUR,2.06,2.11,2.06,2.11,890.55,1879.0604999999998
1651518000,2022-05-02 19:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,421.74,864.5669999999999
1651514400,2022-05-02 18:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,0.00,0.0
1651510800,2022-05-02 17:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,0.00,0.0
1651507200,2022-05-02 16:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,0.00,0.0
1651503600,2022-05-02 15:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,0.00,0.0
1651500000,2022-05-02 14:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,227.36,475.1824
1651496400,2022-05-02 13:00:00,NEXO/EUR,2.08,2.12,2.08,2.12,1262.38,2676.2456
1651492800,2022-05-02 12:00:00,NEXO/EUR,2.10,2.10,2.10,2.10,14.61,30.681
1651489200,2022-05-02 11:00:00,NEXO/EUR,2.12,2.12,2.04,2.10,2627.17,5517.057000000001
1651485600,2022-05-02 10:00:00,NEXO/EUR,2.13,2.13,2.13,2.13,90.00,191.7
1651482000,2022-05-02 09:00:00,NEXO/EUR,2.16,2.17,2.16,2.17,73.67,159.8639
1651478400,2022-05-02 08:00:00,NEXO/EUR,2.16,2.16,2.16,2.16,0.00,0.0
1651474800,2022-05-02 07:00:00,NEXO/EUR,2.16,2.16,2.16,2.16,921.31,1990.0296
1651471200,2022-05-02 06:00:00,NEXO/EUR,2.15,2.15,2.14,2.15,556.90,1197.3349999999998
1651467600,2022-05-02 05:00:00,NEXO/EUR,2.13,2.14,2.13,2.14,45.71,97.8194
1651464000,2022-05-02 04:00:00,NEXO/EUR,2.10,2.14,2.10,2.14,762.15,1631.001
1651460400,2022-05-02 03:00:00,NEXO/EUR,2.13,2.14,2.13,2.14,563.79,1206.5106
1651456800,2022-05-02 02:00:00,NEXO/EUR,2.17,2.17,2.11,2.14,1719.55,3679.837
1651453200,2022-05-02 01:00:00,NEXO/EUR,2.21,2.21,2.21,2.21,0.00,0.0
1651449600,2022-05-02 00:00:00,NEXO/EUR,2.14,2.22,2.13,2.21,1878.99,4152.5679
1651446000,2022-05-01 23:00:00,NEXO/EUR,2.16,2.17,2.16,2.16,100.29,216.62640000000002
1651442400,2022-05-01 22:00:00,NEXO/EUR,2.16,2.18,2.14,2.15,536.70,1153.905
1651438800,2022-05-01 21:00:00,NEXO/EUR,2.14,2.16,2.14,2.16,1122.99,2425.6584000000003
1651435200,2022-05-01 20:00:00,NEXO/EUR,2.14,2.15,2.13,2.15,1182.00,2541.2999999999997
1651431600,2022-05-01 19:00:00,NEXO/EUR,2.15,2.16,2.10,2.16,1098.67,2373.1272000000004
1651428000,2022-05-01 18:00:00,NEXO/EUR,2.18,2.18,2.16,2.16,1297.05,2801.628
1651424400,2022-05-01 17:00:00,NEXO/EUR,2.19,2.21,2.19,2.21,490.94,1084.9774
1651420800,2022-05-01 16:00:00,NEXO/EUR,2.21,2.23,2.18,2.18,991.87,2162.2766
1651417200,2022-05-01 15:00:00,NEXO/EUR,2.21,2.23,2.21,2.23,666.65,1486.6295
1651413600,2022-05-01 14:00:00,NEXO/EUR,2.24,2.24,2.24,2.24,0.00,0.0
1651410000,2022-05-01 13:00:00,NEXO/EUR,2.24,2.24,2.24,2.24,0.00,0.0
1651406400,2022-05-01 12:00:00,NEXO/EUR,2.24,2.28,2.20,2.24,1236.76,2770.3424000000005
1651402800,2022-05-01 11:00:00,NEXO/EUR,2.30,2.30,2.30,2.30,15.00,34.5
1651399200,2022-05-01 10:00:00,NEXO/EUR,2.26,2.28,2.24,2.24,1677.22,3756.9728000000005
1651395600,2022-05-01 09:00:00,NEXO/EUR,2.20,2.22,2.20,2.22,993.49,2205.5478000000003
1651392000,2022-05-01 08:00:00,NEXO/EUR,2.20,2.21,2.17,2.17,881.78,1913.4625999999998
1651388400,2022-05-01 07:00:00,NEXO/EUR,2.12,2.14,2.12,2.14,846.82,1812.1948000000002
1651384800,2022-05-01 06:00:00,NEXO/EUR,2.14,2.15,2.09,2.15,4267.82,9175.812999999998
1651381200,2022-05-01 05:00:00,NEXO/EUR,2.16,2.16,2.16,2.16,30.00,64.80000000000001
1651377600,2022-05-01 04:00:00,NEXO/EUR,2.20,2.41,2.14,2.18,474.41,1034.2138000000002
1651374000,2022-05-01 03:00:00,NEXO/EUR,2.18,2.19,2.10,2.18,3781.73,8244.171400000001
1651370400,2022-05-01 02:00:00,NEXO/EUR,2.20,2.32,2.16,2.32,1004.81,2331.1591999999996
1651366800,2022-05-01 01:00:00,NEXO/EUR,2.14,2.24,2.09,2.24,7222.60,16178.624000000002
1651363200,2022-05-01 00:00:00,NEXO/EUR,2.24,2.24,2.13,2.14,5878.21,12579.369400000001
1651359600,2022-04-30 23:00:00,NEXO/EUR,2.38,2.38,2.19,2.21,1524.73,3369.6533
1651356000,2022-04-30 22:00:00,NEXO/EUR,2.28,2.40,2.28,2.40,2460.75,5905.8
1651352400,2022-04-30 21:00:00,NEXO/EUR,2.30,2.30,2.27,2.30,453.63,1043.349
1651348800,2022-04-30 20:00:00,NEXO/EUR,2.35,2.37,2.35,2.37,19.49,46.1913
1651345200,2022-04-30 19:00:00,NEXO/EUR,2.33,2.45,2.33,2.42,2014.26,4874.5091999999995
1651341600,2022-04-30 18:00:00,NEXO/EUR,2.39,2.39,2.34,2.34,916.46,2144.5164
1651338000,2022-04-30 17:00:00,NEXO/EUR,2.53,2.57,2.40,2.42,8873.23,21473.2166
1651334400,2022-04-30 16:00:00,NEXO/EUR,2.45,2.49,2.45,2.49,4288.84,10679.2116
1651330800,2022-04-30 15:00:00,NEXO/EUR,2.45,2.54,2.45,2.50,822.43,2056.075
1651327200,2022-04-30 14:00:00,NEXO/EUR,2.52,2.52,2.40,2.48,4480.20,11110.895999999999
1651323600,2022-04-30 13:00:00,NEXO/EUR,2.61,2.63,2.55,2.58,1516.10,3911.538
1651320000,2022-04-30 12:00:00,NEXO/EUR,2.55,2.67,2.50,2.60,4623.69,12021.594
1651316400,2022-04-30 11:00:00,NEXO/EUR,2.56,2.66,2.44,2.56,3661.87,9374.3872
1651312800,2022-04-30 10:00:00,NEXO/EUR,2.63,2.89,2.55,2.55,4582.36,11685.017999999998
1651309200,2022-04-30 09:00:00,NEXO/EUR,2.49,2.70,2.48,2.65,2781.28,7370.392000000001
1651305600,2022-04-30 08:00:00,NEXO/EUR,2.42,2.54,2.40,2.52,2189.04,5516.3808
1651302000,2022-04-30 07:00:00,NEXO/EUR,2.42,2.42,2.35,2.41,2111.87,5089.6067
1651298400,2022-04-30 06:00:00,NEXO/EUR,2.44,2.46,2.42,2.43,802.15,1949.2245
1651294800,2022-04-30 05:00:00,NEXO/EUR,2.45,2.45,2.40,2.44,2446.30,5968.972000000001
1651291200,2022-04-30 04:00:00,NEXO/EUR,2.33,2.55,2.33,2.44,3459.86,8442.0584
1651287600,2022-04-30 03:00:00,NEXO/EUR,2.34,2.34,2.34,2.34,12.75,29.834999999999997
1651284000,2022-04-30 02:00:00,NEXO/EUR,2.41,2.44,2.41,2.41,631.85,1522.7585000000001
1651280400,2022-04-30 01:00:00,NEXO/EUR,2.38,2.47,2.35,2.39,2350.01,5616.523900000001
1651276800,2022-04-30 00:00:00,NEXO/EUR,2.18,2.44,2.18,2.37,8016.14,18998.251800000002
1651273200,2022-04-29 23:00:00,NEXO/EUR,2.19,2.20,2.19,2.19,451.89,989.6391
1651269600,2022-04-29 22:00:00,NEXO/EUR,2.21,2.21,2.16,2.16,558.46,1206.2736000000002
1651266000,2022-04-29 21:00:00,NEXO/EUR,2.13,2.18,2.13,2.18,1286.23,2803.9814
1651262400,2022-04-29 20:00:00,NEXO/EUR,2.10,2.15,2.10,2.15,1364.46,2933.589
1651258800,2022-04-29 19:00:00,NEXO/EUR,2.14,2.14,2.07,2.07,1099.59,2276.1512999999995
1651255200,2022-04-29 18:00:00,NEXO/EUR,2.19,2.20,2.12,2.12,2164.44,4588.612800000001
1651251600,2022-04-29 17:00:00,NEXO/EUR,2.07,2.18,2.07,2.18,2649.87,5776.7166
1651248000,2022-04-29 16:00:00,NEXO/EUR,2.21,2.22,2.07,2.08,4414.28,9181.7024
1651244400,2022-04-29 15:00:00,NEXO/EUR,2.19,2.27,2.02,2.16,7488.01,16174.101600000002
1651240800,2022-04-29 14:00:00,NEXO/EUR,2.53,3.40,2.17,2.18,16167.10,35244.278000000006
1651237200,2022-04-29 13:00:00,NEXO/EUR,2.44,2.61,2.44,2.61,1897.92,4953.5712
1651233600,2022-04-29 12:00:00,NEXO/EUR,2.39,2.39,2.36,2.39,778.28,1860.0892000000001
1651230000,2022-04-29 11:00:00,NEXO/EUR,2.41,2.41,2.39,2.40,325.73,781.7520000000001
1651226400,2022-04-29 10:00:00,NEXO/EUR,2.34,2.51,2.32,2.32,29868.60,69295.15199999999
1651222800,2022-04-29 09:00:00,NEXO/EUR,2.30,2.30,2.30,2.30,0.00,0.0
1651219200,2022-04-29 08:00:00,NEXO/EUR,2.30,2.30,2.30,2.30,500.00,1150.0
1651215600,2022-04-29 07:00:00,NEXO/EUR,2.32,2.37,2.32,2.37,906.89,2149.3293
1651212000,2022-04-29 06:00:00,NEXO/EUR,2.39,2.39,2.29,2.30,1458.93,3355.5389999999998
1651208400,2022-04-29 05:00:00,NEXO/EUR,2.08,2.35,2.08,2.35,3209.86,7543.171
1651204800,2022-04-29 04:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651201200,2022-04-29 03:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651197600,2022-04-29 02:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651194000,2022-04-29 01:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651190400,2022-04-29 00:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
1651186800,2022-04-28 23:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,200.00,422.0
1651183200,2022-04-28 22:00:00,NEXO/EUR,2.10,2.10,2.10,2.10,0.00,0.0
1651179600,2022-04-28 21:00:00,NEXO/EUR,2.10,2.10,2.10,2.10,0.00,0.0
1651176000,2022-04-28 20:00:00,NEXO/EUR,2.10,2.10,2.10,2.10,0.00,0.0
1651172400,2022-04-28 19:00:00,NEXO/EUR,2.12,2.12,2.10,2.10,74.05,155.505
1651168800,2022-04-28 18:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,0.00,0.0
1651165200,2022-04-28 17:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,0.00,0.0
1651161600,2022-04-28 16:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,0.00,0.0
1651158000,2022-04-28 15:00:00,NEXO/EUR,2.09,2.09,2.09,2.09,238.04,497.50359999999995
1651154400,2022-04-28 14:00:00,NEXO/EUR,2.06,2.06,2.06,2.06,0.00,0.0
1651150800,2022-04-28 13:00:00,NEXO/EUR,2.06,2.06,2.06,2.06,11.47,23.628200000000003
1651147200,2022-04-28 12:00:00,NEXO/EUR,2.10,2.10,2.07,2.07,502.18,1039.5126
1651143600,2022-04-28 11:00:00,NEXO/EUR,2.02,2.02,2.02,2.02,0.00,0.0
1651140000,2022-04-28 10:00:00,NEXO/EUR,2.02,2.02,2.02,2.02,0.00,0.0
1651136400,2022-04-28 09:00:00,NEXO/EUR,2.02,2.02,2.02,2.02,0.00,0.0
1651132800,2022-04-28 08:00:00,NEXO/EUR,2.02,2.02,2.02,2.02,0.00,0.0
1651129200,2022-04-28 07:00:00,NEXO/EUR,2.02,2.02,2.02,2.02,6.58,13.2916
1651125600,2022-04-28 06:00:00,NEXO/EUR,1.99,1.99,1.99,1.99,343.53,683.6247
1651122000,2022-04-28 05:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651118400,2022-04-28 04:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651114800,2022-04-28 03:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651111200,2022-04-28 02:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651107600,2022-04-28 01:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651104000,2022-04-28 00:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651100400,2022-04-27 23:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651096800,2022-04-27 22:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651093200,2022-04-27 21:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651089600,2022-04-27 20:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651086000,2022-04-27 19:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651082400,2022-04-27 18:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651078800,2022-04-27 17:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1651075200,2022-04-27 16:00:00,NEXO/EUR,2.05,2.05,2.05,2.05,329.37,675.2085
1651071600,2022-04-27 15:00:00,NEXO/EUR,2.08,2.08,2.08,2.08,650.65,1353.352
1651068000,2022-04-27 14:00:00,NEXO/EUR,2.11,2.11,2.11,2.11,0.00,0.0
