https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume THETA,Volume USDT
1662638400,2022-09-08 12:00:00,THETA/USDT,1.109,1.1152,1.0944,1.0975,63828.44165017,70533.649663978483
1662634800,2022-09-08 11:00:00,THETA/USDT,1.1086,1.1155,1.1084,1.109,27471.52077249,30510.169470655397
1662631200,2022-09-08 10:00:00,THETA/USDT,1.1042,1.1153,1.1013,1.1078,36407.50109007,40372.69130896767
1662627600,2022-09-08 09:00:00,THETA/USDT,1.1065,1.1065,1.0998,1.1043,32964.47365155,36375.924426481897
1662624000,2022-09-08 08:00:00,THETA/USDT,1.1009,1.1066,1.1003,1.1066,38136.94336779,42022.955535597206
1662620400,2022-09-08 07:00:00,THETA/USDT,1.1076,1.1102,1.0924,1.1014,107824.63852407,118842.9939319384
1662616800,2022-09-08 06:00:00,THETA/USDT,1.1118,1.1185,1.1068,1.1076,45418.41418827,50457.93945700096
1662613200,2022-09-08 05:00:00,THETA/USDT,1.111,1.1136,1.11,1.1119,116076.23342247,129082.738906682083
1662609600,2022-09-08 04:00:00,THETA/USDT,1.1155,1.1217,1.1093,1.1106,26008.25828022,29049.391545238818
1662606000,2022-09-08 03:00:00,THETA/USDT,1.119,1.1196,1.1138,1.1161,21855.31257732,24414.275610812927
1662602400,2022-09-08 02:00:00,THETA/USDT,1.1112,1.1205,1.1112,1.1183,19183.00059297,21418.895651527318
1662598800,2022-09-08 01:00:00,THETA/USDT,1.1092,1.1129,1.1062,1.111,15045.49812771,16697.683458410473
1662595200,2022-09-08 00:00:00,THETA/USDT,1.1113,1.117,1.1029,1.1098,33114.11352671,36793.439450556701
1662591600,2022-09-07 23:00:00,THETA/USDT,1.1147,1.1175,1.1064,1.1105,22484.28092765,25032.841216854013
1662588000,2022-09-07 22:00:00,THETA/USDT,1.1173,1.122,1.111,1.1145,48428.85690942,54157.206313168927
1662584400,2022-09-07 21:00:00,THETA/USDT,1.1199,1.1242,1.112,1.1173,132746.8821912,148173.905222687061
1662580800,2022-09-07 20:00:00,THETA/USDT,1.0963,1.1306,1.096,1.1194,281400.94249256,314474.811701359162
1662577200,2022-09-07 19:00:00,THETA/USDT,1.0983,1.1046,1.0963,1.0963,119393.36324231,131429.462508352391
1662573600,2022-09-07 18:00:00,THETA/USDT,1.0992,1.1031,1.0947,1.0983,81154.65714085,89120.618377877466
1662570000,2022-09-07 17:00:00,THETA/USDT,1.0902,1.102,1.0902,1.0981,40891.97221051,44764.782697974492
1662566400,2022-09-07 16:00:00,THETA/USDT,1.0887,1.0941,1.0836,1.0901,27650.83498034,30131.255520746728
1662562800,2022-09-07 15:00:00,THETA/USDT,1.0889,1.091,1.0847,1.0884,28925.98243856,31470.632632706875
1662559200,2022-09-07 14:00:00,THETA/USDT,1.0852,1.093,1.0825,1.0886,31730.4147242,34523.503494299512
1662555600,2022-09-07 13:00:00,THETA/USDT,1.0803,1.0933,1.0803,1.0852,52007.66680665,56575.633318343191
1662552000,2022-09-07 12:00:00,THETA/USDT,1.0759,1.0801,1.0711,1.0801,52736.31633824,56668.37207803255
1662548400,2022-09-07 11:00:00,THETA/USDT,1.0755,1.0777,1.0715,1.0757,51911.88310537,55715.625846506386
1662544800,2022-09-07 10:00:00,THETA/USDT,1.0805,1.0806,1.0731,1.0753,44790.61332475,48190.081354717225
1662541200,2022-09-07 09:00:00,THETA/USDT,1.0796,1.082,1.077,1.0798,36240.22695966,39098.681847760229
1662537600,2022-09-07 08:00:00,THETA/USDT,1.0783,1.081,1.0766,1.0794,21343.55366257,23037.425417100949
1662534000,2022-09-07 07:00:00,THETA/USDT,1.0748,1.0788,1.0731,1.0785,27703.15752578,29798.22352421775
1662530400,2022-09-07 06:00:00,THETA/USDT,1.0711,1.0785,1.0694,1.0747,25784.17677721,27688.03738103009
1662526800,2022-09-07 05:00:00,THETA/USDT,1.0717,1.0743,1.0678,1.0704,117987.4748155,126465.01957090018
1662523200,2022-09-07 04:00:00,THETA/USDT,1.07,1.074,1.0646,1.0717,21166.56885582,22624.158260951201
1662519600,2022-09-07 03:00:00,THETA/USDT,1.0619,1.0707,1.061,1.0707,43273.98113527,46124.901988822663
1662516000,2022-09-07 02:00:00,THETA/USDT,1.0713,1.0722,1.055,1.0614,132587.38831037,140639.201555466494
1662512400,2022-09-07 01:00:00,THETA/USDT,1.072,1.0733,1.0607,1.0708,55275.08629943,59019.358154658148
1662508800,2022-09-07 00:00:00,THETA/USDT,1.0721,1.0807,1.059,1.0721,225290.92580163,240291.926647248405
1662505200,2022-09-06 23:00:00,THETA/USDT,1.0836,1.0857,1.0703,1.0719,88409.232105,95310.372435508331
1662501600,2022-09-06 22:00:00,THETA/USDT,1.0851,1.0873,1.0755,1.0846,63912.81461026,69042.760561322655
1662498000,2022-09-06 21:00:00,THETA/USDT,1.0894,1.0911,1.0847,1.0852,30271.64223662,32918.365781906083
1662494400,2022-09-06 20:00:00,THETA/USDT,1.0893,1.0926,1.0757,1.0893,377842.88567425,409933.942682288964
1662490800,2022-09-06 19:00:00,THETA/USDT,1.0934,1.0997,1.0831,1.0895,62897.74967312,68641.03437532822
1662487200,2022-09-06 18:00:00,THETA/USDT,1.1037,1.1061,1.0906,1.0937,109643.81392988,120617.530337089502
1662483600,2022-09-06 17:00:00,THETA/USDT,1.1671,1.1671,1.0919,1.1054,587271.79691447,656828.333937199356
1662480000,2022-09-06 16:00:00,THETA/USDT,1.1737,1.175,1.162,1.1677,28450.46145719,33275.682227498684
1662476400,2022-09-06 15:00:00,THETA/USDT,1.1706,1.1769,1.17,1.1736,62000.92801683,72825.629343759008
1662472800,2022-09-06 14:00:00,THETA/USDT,1.1645,1.1719,1.1549,1.1709,81201.59868852,94189.424491320854
1662469200,2022-09-06 13:00:00,THETA/USDT,1.1731,1.1767,1.1583,1.1651,81298.4259004,95023.012089480782
1662465600,2022-09-06 12:00:00,THETA/USDT,1.1781,1.1864,1.1725,1.1726,62296.09188262,73323.53065508411
1662462000,2022-09-06 11:00:00,THETA/USDT,1.1777,1.185,1.172,1.1776,39472.67911499,46502.730918176495
1662458400,2022-09-06 10:00:00,THETA/USDT,1.176,1.1819,1.1755,1.1778,59516.77273064,70114.242632306524
1662454800,2022-09-06 09:00:00,THETA/USDT,1.1857,1.1867,1.17,1.1762,80712.64226068,94863.917750639988
1662451200,2022-09-06 08:00:00,THETA/USDT,1.1833,1.1853,1.1786,1.1849,7366.80453767,8703.025113496676
1662447600,2022-09-06 07:00:00,THETA/USDT,1.1861,1.1897,1.1806,1.1823,16036.17201067,18984.982823644838
1662444000,2022-09-06 06:00:00,THETA/USDT,1.184,1.1937,1.1838,1.186,35658.60432086,42324.258749619835
1662440400,2022-09-06 05:00:00,THETA/USDT,1.1743,1.1904,1.1736,1.1841,19362.53094292,22864.426350612944
1662436800,2022-09-06 04:00:00,THETA/USDT,1.1803,1.1839,1.1734,1.1734,17705.85033314,20876.202564877329
1662433200,2022-09-06 03:00:00,THETA/USDT,1.184,1.185,1.1721,1.1799,41589.9195493,49036.228652749543
1662429600,2022-09-06 02:00:00,THETA/USDT,1.1833,1.1869,1.1698,1.1838,84551.25695254,99719.243865742156
1662426000,2022-09-06 01:00:00,THETA/USDT,1.1973,1.2075,1.1828,1.1833,434655.81116307,519038.755973289438
1662422400,2022-09-06 00:00:00,THETA/USDT,1.1778,1.2047,1.1778,1.1972,175484.11617917,209635.76098342856
1662418800,2022-09-05 23:00:00,THETA/USDT,1.1766,1.1798,1.1733,1.1778,309049.06102192,363939.123657949078
1662415200,2022-09-05 22:00:00,THETA/USDT,1.1664,1.1765,1.1643,1.1762,36669.45834648,43058.87400005499
1662411600,2022-09-05 21:00:00,THETA/USDT,1.1669,1.1712,1.1646,1.1664,5898.43838009,6881.27985804417
1662408000,2022-09-05 20:00:00,THETA/USDT,1.165,1.1719,1.1649,1.1673,17493.01394984,20450.236996682018
1662404400,2022-09-05 19:00:00,THETA/USDT,1.1667,1.1674,1.1633,1.165,18011.12552412,20990.6185179368
1662400800,2022-09-05 18:00:00,THETA/USDT,1.1611,1.1668,1.1558,1.1664,50388.74693373,58438.425055953194
1662397200,2022-09-05 17:00:00,THETA/USDT,1.1624,1.1647,1.1571,1.1609,23015.58734174,26729.061477621917
1662393600,2022-09-05 16:00:00,THETA/USDT,1.1654,1.1697,1.1589,1.1616,28225.62574739,32832.869013470217
1662390000,2022-09-05 15:00:00,THETA/USDT,1.1706,1.1767,1.1638,1.1654,72558.94363669,84909.421666140847
1662386400,2022-09-05 14:00:00,THETA/USDT,1.1679,1.172,1.1632,1.1705,21242.78302207,24801.688802432184
1662382800,2022-09-05 13:00:00,THETA/USDT,1.164,1.171,1.1636,1.1679,38497.9555353,44925.67779378885
1662379200,2022-09-05 12:00:00,THETA/USDT,1.1586,1.1646,1.1554,1.1638,45519.68306016,52852.318840766611
1662375600,2022-09-05 11:00:00,THETA/USDT,1.1567,1.1638,1.156,1.1598,28079.61298555,32594.677968347868
1662372000,2022-09-05 10:00:00,THETA/USDT,1.1612,1.1702,1.1529,1.1578,32974.0089978,38240.276679685726
1662368400,2022-09-05 09:00:00,THETA/USDT,1.1654,1.169,1.1562,1.1603,21798.12947469,25336.748619183917
1662364800,2022-09-05 08:00:00,THETA/USDT,1.168,1.1689,1.1616,1.1663,10277.37681297,11971.108633877424
1662361200,2022-09-05 07:00:00,THETA/USDT,1.1731,1.1733,1.1628,1.1683,64921.51379152,75862.991162433878
1662357600,2022-09-05 06:00:00,THETA/USDT,1.1632,1.1739,1.1614,1.1727,111246.16497669,130280.997441620632
1662354000,2022-09-05 05:00:00,THETA/USDT,1.1738,1.1757,1.1534,1.1632,46573.70837755,54041.726320196834
1662350400,2022-09-05 04:00:00,THETA/USDT,1.1716,1.1766,1.1703,1.1733,41462.41346524,48661.404697323824
1662346800,2022-09-05 03:00:00,THETA/USDT,1.1716,1.1736,1.1674,1.17,4618.19282851,5409.287012016248
1662343200,2022-09-05 02:00:00,THETA/USDT,1.1671,1.1727,1.1645,1.1696,17571.93719056,20541.109808697242
1662339600,2022-09-05 01:00:00,THETA/USDT,1.1712,1.1779,1.1646,1.1668,56827.36753179,66533.965961555481
1662336000,2022-09-05 00:00:00,THETA/USDT,1.1694,1.178,1.168,1.1699,69997.30698916,82225.86802203314
1662332400,2022-09-04 23:00:00,THETA/USDT,1.1593,1.17,1.1579,1.17,56952.15733308,66292.268102462506
1662328800,2022-09-04 22:00:00,THETA/USDT,1.163,1.1636,1.157,1.1594,21794.43978084,25277.908095245923
1662325200,2022-09-04 21:00:00,THETA/USDT,1.1623,1.1672,1.1583,1.1622,15759.38455185,18345.709231825815
1662321600,2022-09-04 20:00:00,THETA/USDT,1.1607,1.1644,1.1606,1.1622,17448.00160123,20282.271451412054
1662318000,2022-09-04 19:00:00,THETA/USDT,1.1651,1.1662,1.1593,1.1605,10762.29952753,12509.784781402747
1662314400,2022-09-04 18:00:00,THETA/USDT,1.1614,1.172,1.1592,1.1651,81729.04300219,95179.810019973551
1662310800,2022-09-04 17:00:00,THETA/USDT,1.1583,1.1619,1.1571,1.1613,82642.35444712,95795.289812321644
1662307200,2022-09-04 16:00:00,THETA/USDT,1.1573,1.1592,1.1508,1.1565,25147.71195492,29068.05804872339
1662303600,2022-09-04 15:00:00,THETA/USDT,1.1544,1.1572,1.15,1.1572,26229.06611723,30253.233183735221
1662300000,2022-09-04 14:00:00,THETA/USDT,1.1483,1.1547,1.1456,1.1544,22581.70473797,25966.116207307644
1662296400,2022-09-04 13:00:00,THETA/USDT,1.1605,1.1612,1.1455,1.1479,46992.55733054,54215.863514257676
1662292800,2022-09-04 12:00:00,THETA/USDT,1.1595,1.1688,1.1547,1.161,232194.38242404,268660.973645030933
1662289200,2022-09-04 11:00:00,THETA/USDT,1.1468,1.1592,1.1434,1.159,84312.53719673,96965.299664577644
1662285600,2022-09-04 10:00:00,THETA/USDT,1.1457,1.1471,1.1439,1.1466,10376.34791762,11892.179366859834
1662282000,2022-09-04 09:00:00,THETA/USDT,1.1411,1.1482,1.1411,1.1458,21161.29145174,24243.95300755614
1662278400,2022-09-04 08:00:00,THETA/USDT,1.1333,1.1426,1.1314,1.1406,21092.29567551,23990.330689242101
1662274800,2022-09-04 07:00:00,THETA/USDT,1.1377,1.1405,1.1325,1.1337,41266.06911294,46885.076974228186
1662271200,2022-09-04 06:00:00,THETA/USDT,1.1464,1.15,1.1355,1.1377,69874.35316889,80004.617122015998
1662267600,2022-09-04 05:00:00,THETA/USDT,1.1478,1.1488,1.1446,1.1463,13778.61638825,15794.391272444929
1662264000,2022-09-04 04:00:00,THETA/USDT,1.1451,1.1489,1.1419,1.1482,13074.8688367,14980.19556640226
1662260400,2022-09-04 03:00:00,THETA/USDT,1.1476,1.15,1.1436,1.1451,31818.8481984,36524.156067089569
1662256800,2022-09-04 02:00:00,THETA/USDT,1.1467,1.15,1.1454,1.147,59154.25300765,67999.63333176394
1662253200,2022-09-04 01:00:00,THETA/USDT,1.1445,1.1498,1.1422,1.145,20336.7908985,23308.00624365935
1662249600,2022-09-04 00:00:00,THETA/USDT,1.1448,1.15,1.1427,1.1439,48086.14198428,55207.028365402639
1662246000,2022-09-03 23:00:00,THETA/USDT,1.1422,1.1461,1.1395,1.1445,31663.13505244,36235.858005746218
1662242400,2022-09-03 22:00:00,THETA/USDT,1.1381,1.144,1.1373,1.1419,23693.37765,27045.571134223362
1662238800,2022-09-03 21:00:00,THETA/USDT,1.1361,1.1388,1.1351,1.138,11531.56615069,13106.143526913815
1662235200,2022-09-03 20:00:00,THETA/USDT,1.1341,1.1367,1.1322,1.1365,11889.3553131,13494.091858543374
1662231600,2022-09-03 19:00:00,THETA/USDT,1.1386,1.1445,1.1278,1.1339,78743.71301308,89203.223628750218
1662228000,2022-09-03 18:00:00,THETA/USDT,1.1423,1.143,1.1365,1.139,30940.96518873,35322.821035034717
1662224400,2022-09-03 17:00:00,THETA/USDT,1.14,1.1428,1.1375,1.1423,15137.31993471,17255.533038271201
1662220800,2022-09-03 16:00:00,THETA/USDT,1.1367,1.1445,1.1367,1.14,26427.34149377,30161.000290587094
1662217200,2022-09-03 15:00:00,THETA/USDT,1.14,1.14,1.1339,1.1362,22767.93762728,25881.426296497506
1662213600,2022-09-03 14:00:00,THETA/USDT,1.1427,1.1436,1.1345,1.14,24241.889882,27611.91937375259
1662210000,2022-09-03 13:00:00,THETA/USDT,1.1414,1.146,1.1384,1.1421,20454.27233048,23359.597849382544
1662206400,2022-09-03 12:00:00,THETA/USDT,1.1328,1.1424,1.1328,1.1424,19687.83497169,22410.737546994973
1662202800,2022-09-03 11:00:00,THETA/USDT,1.1397,1.1405,1.1319,1.1341,37745.83937035,42884.209102876998
1662199200,2022-09-03 10:00:00,THETA/USDT,1.1394,1.1445,1.1358,1.1401,117091.64557069,133528.972842024042
1662195600,2022-09-03 09:00:00,THETA/USDT,1.1324,1.1397,1.13,1.1394,73408.17923418,83505.026918808586
1662192000,2022-09-03 08:00:00,THETA/USDT,1.1302,1.1361,1.1282,1.1333,24845.84690548,28149.775327220773
1662188400,2022-09-03 07:00:00,THETA/USDT,1.1407,1.1427,1.1211,1.1311,78867.64064049,89317.606105315775
1662184800,2022-09-03 06:00:00,THETA/USDT,1.1417,1.1437,1.1354,1.141,42920.72692354,48873.256996369373
1662181200,2022-09-03 05:00:00,THETA/USDT,1.1393,1.1436,1.1375,1.1416,20700.44319627,23618.213564941455
1662177600,2022-09-03 04:00:00,THETA/USDT,1.1296,1.1403,1.1284,1.1394,64989.85136032,73675.821255359234
1662174000,2022-09-03 03:00:00,THETA/USDT,1.1327,1.1329,1.128,1.1296,60537.90120942,68440.127020983303
1662170400,2022-09-03 02:00:00,THETA/USDT,1.1376,1.1376,1.127,1.1321,21551.41564036,24405.276199939568
1662166800,2022-09-03 01:00:00,THETA/USDT,1.1363,1.1395,1.1312,1.1374,28669.03008408,32525.902913826436
1662163200,2022-09-03 00:00:00,THETA/USDT,1.1323,1.1386,1.13,1.1356,25622.62024821,29079.009569157729
1662159600,2022-09-02 23:00:00,THETA/USDT,1.1349,1.1351,1.1292,1.1325,52239.46155151,59167.396383772587
1662156000,2022-09-02 22:00:00,THETA/USDT,1.1318,1.136,1.1244,1.1349,37753.32908704,42647.923384001457
1662152400,2022-09-02 21:00:00,THETA/USDT,1.1293,1.1329,1.1277,1.1315,65874.01116283,74505.553737184258
1662148800,2022-09-02 20:00:00,THETA/USDT,1.1232,1.1293,1.1219,1.129,84485.99219997,94989.314435682476
1662145200,2022-09-02 19:00:00,THETA/USDT,1.1374,1.1392,1.1173,1.1241,317229.05519966,357859.367885562689
1662141600,2022-09-02 18:00:00,THETA/USDT,1.1317,1.1421,1.13,1.1386,157737.14965256,178898.704769007081
1662138000,2022-09-02 17:00:00,THETA/USDT,1.1583,1.16,1.1304,1.1322,259475.54653849,295982.39792749932
1662134400,2022-09-02 16:00:00,THETA/USDT,1.1716,1.1739,1.1567,1.1595,93524.9378684,108903.412393314739
1662130800,2022-09-02 15:00:00,THETA/USDT,1.1745,1.178,1.1693,1.1713,42854.7953243,50257.908684157755
1662127200,2022-09-02 14:00:00,THETA/USDT,1.165,1.1788,1.1615,1.1745,64005.25661626,75169.632693430808
1662123600,2022-09-02 13:00:00,THETA/USDT,1.1685,1.1758,1.1636,1.1651,62445.85420739,73166.700300660908
1662120000,2022-09-02 12:00:00,THETA/USDT,1.1537,1.1782,1.1481,1.1685,85069.74802971,98903.538792638328
1662116400,2022-09-02 11:00:00,THETA/USDT,1.1499,1.1538,1.145,1.1528,33701.81623781,38713.289047586383
1662112800,2022-09-02 10:00:00,THETA/USDT,1.1602,1.1633,1.1474,1.1501,22457.98113407,25976.820609508922
1662109200,2022-09-02 09:00:00,THETA/USDT,1.1578,1.1613,1.1545,1.1606,25384.03798877,29394.091899309097
1662105600,2022-09-02 08:00:00,THETA/USDT,1.1599,1.161,1.1548,1.1578,56287.31015691,65150.43334820851
1662102000,2022-09-02 07:00:00,THETA/USDT,1.1595,1.1611,1.1567,1.1605,242036.42567377,280606.599843034184
1662098400,2022-09-02 06:00:00,THETA/USDT,1.1638,1.1638,1.1581,1.1595,188409.33726806,218519.215100272638
1662094800,2022-09-02 05:00:00,THETA/USDT,1.1651,1.1666,1.1603,1.1639,34842.2632064,40540.812933276454
1662091200,2022-09-02 04:00:00,THETA/USDT,1.1659,1.1748,1.1652,1.1656,26494.95509008,31006.44904034361
1662087600,2022-09-02 03:00:00,THETA/USDT,1.1531,1.1743,1.1531,1.1655,70844.53827637,82619.68486033299
1662084000,2022-09-02 02:00:00,THETA/USDT,1.1556,1.158,1.1437,1.153,71912.92226245,82587.039458211445
1662080400,2022-09-02 01:00:00,THETA/USDT,1.1629,1.1635,1.152,1.1555,123785.21015194,143134.757655966239
1662076800,2022-09-02 00:00:00,THETA/USDT,1.1627,1.1668,1.1559,1.1631,66266.54835561,77086.966128896212
1662073200,2022-09-01 23:00:00,THETA/USDT,1.1598,1.1662,1.1558,1.1629,15123.33021194,17574.710258453275
1662069600,2022-09-01 22:00:00,THETA/USDT,1.1585,1.1659,1.156,1.1594,44187.3507384,51301.988577636888
1662066000,2022-09-01 21:00:00,THETA/USDT,1.1562,1.1646,1.1556,1.1578,156609.58469277,181641.647698792072
1662062400,2022-09-01 20:00:00,THETA/USDT,1.1444,1.1565,1.1427,1.1563,147669.85495214,169596.508144053401
1662058800,2022-09-01 19:00:00,THETA/USDT,1.1396,1.1445,1.1375,1.144,21938.65443306,25017.516549599914
1662055200,2022-09-01 18:00:00,THETA/USDT,1.1347,1.1453,1.1337,1.1391,41215.48455342,47068.628788608134
1662051600,2022-09-01 17:00:00,THETA/USDT,1.1364,1.1476,1.133,1.1347,69235.54084719,78824.695476644576
1662048000,2022-09-01 16:00:00,THETA/USDT,1.1362,1.1389,1.1264,1.1376,56859.57379716,64416.287487565303
1662044400,2022-09-01 15:00:00,THETA/USDT,1.128,1.1422,1.1261,1.1351,38512.61419949,43714.44651693648
1662040800,2022-09-01 14:00:00,THETA/USDT,1.1586,1.1611,1.1218,1.1279,268144.194473,304873.765435753603
1662037200,2022-09-01 13:00:00,THETA/USDT,1.1591,1.1644,1.1534,1.1598,52847.06819896,61283.116815232477
1662033600,2022-09-01 12:00:00,THETA/USDT,1.1679,1.1685,1.151,1.1587,77157.98820277,89502.729849652725
1662030000,2022-09-01 11:00:00,THETA/USDT,1.1648,1.1707,1.1591,1.1661,46360.06025503,54120.382250193757
1662026400,2022-09-01 10:00:00,THETA/USDT,1.1535,1.1654,1.1507,1.165,33864.28643955,39223.328015945324
1662022800,2022-09-01 09:00:00,THETA/USDT,1.15,1.1544,1.1435,1.1531,25030.8918323,28766.45213054668
1662019200,2022-09-01 08:00:00,THETA/USDT,1.1438,1.1504,1.1401,1.1503,51649.25608465,59194.273879942021
1662015600,2022-09-01 07:00:00,THETA/USDT,1.1521,1.1521,1.1385,1.1438,51531.26537375,58880.962956107244
1662012000,2022-09-01 06:00:00,THETA/USDT,1.1595,1.1612,1.1495,1.1525,32206.57308134,37219.97198603703
1662008400,2022-09-01 05:00:00,THETA/USDT,1.1605,1.1665,1.1579,1.1604,20212.86405665,23505.939791111287
1662004800,2022-09-01 04:00:00,THETA/USDT,1.1562,1.1633,1.1555,1.1606,17902.7080759,20760.997322384343
1662001200,2022-09-01 03:00:00,THETA/USDT,1.1626,1.17,1.1517,1.1554,57241.99762183,66498.504298514366
1661997600,2022-09-01 02:00:00,THETA/USDT,1.1485,1.17,1.1481,1.1639,106839.33554149,124392.874509418496
1661994000,2022-09-01 01:00:00,THETA/USDT,1.1539,1.1621,1.1472,1.1477,222207.61018486,256950.725158151189
1661990400,2022-09-01 00:00:00,THETA/USDT,1.1573,1.1734,1.144,1.1539,144364.58866173,167640.543744543357
1661986800,2022-08-31 23:00:00,THETA/USDT,1.1679,1.1688,1.1533,1.1575,97847.15236212,113615.836367050637
1661983200,2022-08-31 22:00:00,THETA/USDT,1.1765,1.1805,1.1638,1.1679,107551.29804517,125563.384303039881
1661979600,2022-08-31 21:00:00,THETA/USDT,1.1697,1.1775,1.1689,1.1761,125969.16475952,147587.029564179196
1661976000,2022-08-31 20:00:00,THETA/USDT,1.1741,1.1771,1.1672,1.1696,127297.78056952,149062.48595960089
1661972400,2022-08-31 19:00:00,THETA/USDT,1.166,1.1832,1.1657,1.1749,136621.33005501,161126.180896296345
1661968800,2022-08-31 18:00:00,THETA/USDT,1.1635,1.1714,1.1619,1.1664,124289.56929745,144860.395858276054
1661965200,2022-08-31 17:00:00,THETA/USDT,1.1688,1.1747,1.1557,1.1638,106824.81173558,124748.088468675999
1661961600,2022-08-31 16:00:00,THETA/USDT,1.1777,1.1809,1.1662,1.1701,49014.09068243,57444.022206289667
1661958000,2022-08-31 15:00:00,THETA/USDT,1.1763,1.182,1.156,1.1779,235127.72468382,274728.76350600819
1661954400,2022-08-31 14:00:00,THETA/USDT,1.187,1.194,1.1748,1.1761,173953.68316051,206260.577549092132
1661950800,2022-08-31 13:00:00,THETA/USDT,1.1899,1.1958,1.1863,1.1876,84824.88088614,101029.671129465104
1661947200,2022-08-31 12:00:00,THETA/USDT,1.1881,1.1941,1.1795,1.1893,136010.99237441,161634.331089127568
1661943600,2022-08-31 11:00:00,THETA/USDT,1.1911,1.1943,1.1838,1.1878,136870.28172673,162791.10140181491
1661940000,2022-08-31 10:00:00,THETA/USDT,1.1762,1.198,1.1726,1.1907,204033.26820143,241264.708795660018
1661936400,2022-08-31 09:00:00,THETA/USDT,1.1759,1.1794,1.1722,1.1756,32933.13167875,38705.730704179625
1661932800,2022-08-31 08:00:00,THETA/USDT,1.178,1.1849,1.1658,1.176,86310.30837264,101550.647877267815
1661929200,2022-08-31 07:00:00,THETA/USDT,1.1851,1.1939,1.1752,1.178,68857.27759642,81249.753908693904
1661925600,2022-08-31 06:00:00,THETA/USDT,1.1904,1.1984,1.1802,1.1842,29132.71191864,34643.427804789451
1661922000,2022-08-31 05:00:00,THETA/USDT,1.1969,1.1995,1.188,1.1893,21017.02770335,25073.700995836967
1661918400,2022-08-31 04:00:00,THETA/USDT,1.1866,1.1969,1.1866,1.1968,66730.00250165,79533.20829588671
1661914800,2022-08-31 03:00:00,THETA/USDT,1.1912,1.195,1.1826,1.186,248983.13604101,296622.853664030876
1661911200,2022-08-31 02:00:00,THETA/USDT,1.1853,1.1967,1.1843,1.1907,36934.77044404,43987.623122482406
1661907600,2022-08-31 01:00:00,THETA/USDT,1.174,1.1984,1.1697,1.1849,102146.96007692,120950.234548360085
1661904000,2022-08-31 00:00:00,THETA/USDT,1.1532,1.1759,1.1532,1.174,99308.85746797,115827.28874504328
