https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI3S,Volume USDT
1652940000,2022-05-19 06:00:00,SUSHI3S/USDT,37.9398,37.9398,34.2649,34.933,249.79263115,8731.307668123003
1652936400,2022-05-19 05:00:00,SUSHI3S/USDT,36.9991,38.5683,36.6418,38.0426,384.20999062,14292.705419412962
1652932800,2022-05-19 04:00:00,SUSHI3S/USDT,37.2747,37.2747,35.6826,36.8915,310.17748816,11449.4841018494
1652929200,2022-05-19 03:00:00,SUSHI3S/USDT,38.2121,38.2121,36.88,37,323.74461018,12014.683671760538
1652925600,2022-05-19 02:00:00,SUSHI3S/USDT,41.4091,42.5196,38.2121,38.5115,148.99601471,5980.705552437369
1652922000,2022-05-19 01:00:00,SUSHI3S/USDT,37.6369,42.0024,37.2842,41.5897,115.36461714,4582.966695627003
1652918400,2022-05-19 00:00:00,SUSHI3S/USDT,38.9705,38.9705,36.5436,38.0087,40.85711564,1538.420729139666
1652914800,2022-05-18 23:00:00,SUSHI3S/USDT,36.5164,39.5761,36.5164,39.0439,349.04566313,13431.032195582402
1652911200,2022-05-18 22:00:00,SUSHI3S/USDT,36.2685,36.6796,34.9698,35.6984,164.47724344,5938.554960536903
1652907600,2022-05-18 21:00:00,SUSHI3S/USDT,35.5544,36.7765,35.2572,36.3433,339.22898995,12328.074432832198
1652904000,2022-05-18 20:00:00,SUSHI3S/USDT,35.0575,36.5827,35.0575,35.9249,27.53265383,982.454485154898
1652900400,2022-05-18 19:00:00,SUSHI3S/USDT,35.8667,36,34.0827,35.0574,471.15556838,16322.126163695633
1652896800,2022-05-18 18:00:00,SUSHI3S/USDT,37.0091,37.2106,35.4556,36,348.07398965,12603.742782095948
1652893200,2022-05-18 17:00:00,SUSHI3S/USDT,36.03,36.9065,35.4845,36.6731,145.56571549,5251.883340632765
1652889600,2022-05-18 16:00:00,SUSHI3S/USDT,36.898,38.0814,35.3165,36.0299,527.47445458,19279.015364170493
1652886000,2022-05-18 15:00:00,SUSHI3S/USDT,35.2235,38.0001,34.952,36.264,608.11560666,22591.881807311202
1652882400,2022-05-18 14:00:00,SUSHI3S/USDT,34.2722,35.5265,33.3316,35.5265,289.20154407,9887.718072788062
1652878800,2022-05-18 13:00:00,SUSHI3S/USDT,32.6136,34.5889,32.3527,34.171,1304.43087515,44045.801605029114
1652875200,2022-05-18 12:00:00,SUSHI3S/USDT,30.6858,32.6485,30.2018,32.6136,86.34665251,2719.011087017361
1652871600,2022-05-18 11:00:00,SUSHI3S/USDT,30.0656,31.2961,30.0656,30.763,231.59613164,7119.471696173895
1652868000,2022-05-18 10:00:00,SUSHI3S/USDT,29.5581,30.0794,28.6341,30.0513,163.549978,4826.56326879181
1652864400,2022-05-18 09:00:00,SUSHI3S/USDT,30.4007,31.2656,29.7075,29.7075,26.77692017,824.650588264134
1652860800,2022-05-18 08:00:00,SUSHI3S/USDT,31.0304,31.3994,30,30.6179,264.05896295,8149.935534349168
1652857200,2022-05-18 07:00:00,SUSHI3S/USDT,31.8417,32.2655,30.5033,31.2658,121.23591382,3828.354412984891
1652853600,2022-05-18 06:00:00,SUSHI3S/USDT,29.3654,32.0731,28.9905,32.0409,164.18092151,5097.958082127071
1652850000,2022-05-18 05:00:00,SUSHI3S/USDT,30.0257,30.5161,28.9304,29.7938,397.73748303,11717.098029916382
1652846400,2022-05-18 04:00:00,SUSHI3S/USDT,31.2961,31.5,29.1264,30.0267,262.336961,7998.406922815785
1652842800,2022-05-18 03:00:00,SUSHI3S/USDT,29.089,31.2961,29.089,31.1755,759.21978007,23282.053647982484
1652839200,2022-05-18 02:00:00,SUSHI3S/USDT,29.9657,30.0351,28.3456,28.7446,184.88186734,5395.261190486117
1652835600,2022-05-18 01:00:00,SUSHI3S/USDT,28.4499,30.1806,28.3001,29.7625,402.82203983,11879.107362640921
1652832000,2022-05-18 00:00:00,SUSHI3S/USDT,28.5493,28.5493,25.2643,27.7934,521.12365477,13881.862642419199
1652828400,2022-05-17 23:00:00,SUSHI3S/USDT,28.2852,28.7921,27.2316,28.5493,190.30745502,5370.678090072681
1652824800,2022-05-17 22:00:00,SUSHI3S/USDT,29.0235,29.3192,27.0951,28.7289,468.55906694,13342.042314728707
1652821200,2022-05-17 21:00:00,SUSHI3S/USDT,31.2444,31.4212,28.5279,29.0235,105.4453018,3204.384897864957
1652817600,2022-05-17 20:00:00,SUSHI3S/USDT,33,33.1576,30.6199,31.1378,194.19172136,6292.254492365488
1652814000,2022-05-17 19:00:00,SUSHI3S/USDT,34.302,34.302,31.9949,33.053,163.6511748,5396.023892398743
1652810400,2022-05-17 18:00:00,SUSHI3S/USDT,32.4349,34.9999,31.2395,33.2473,606.59857591,20592.235422544811
1652806800,2022-05-17 17:00:00,SUSHI3S/USDT,31.992,32,31.1453,32,71.8526133,2254.115584655829
1652803200,2022-05-17 16:00:00,SUSHI3S/USDT,31.705,32.8814,31.705,31.9928,204.26371969,6551.882791599403
1652799600,2022-05-17 15:00:00,SUSHI3S/USDT,31.5093,32.7405,31.0054,31.933,276.62800011,8801.248712079324
1652796000,2022-05-17 14:00:00,SUSHI3S/USDT,29.8325,32.513,29.4566,32.0564,340.76965467,10706.327630565095
1652792400,2022-05-17 13:00:00,SUSHI3S/USDT,29.7417,30.0379,28.0578,29.4355,42.45346867,1240.195298441663
1652788800,2022-05-17 12:00:00,SUSHI3S/USDT,30.3456,30.3962,29.1868,29.1879,182.47272515,5404.07568315366
1652785200,2022-05-17 11:00:00,SUSHI3S/USDT,27.8228,30.5782,27.7338,30.1001,193.68185111,5603.693435926585
1652781600,2022-05-17 10:00:00,SUSHI3S/USDT,35.3913,35.46,25.0427,27.6017,339.70423103,9784.779444199309
1652778000,2022-05-17 09:00:00,SUSHI3S/USDT,38.5176,38.5176,35.4606,35.5731,121.98675744,4501.07132273403
1652774400,2022-05-17 08:00:00,SUSHI3S/USDT,39.2236,40.1395,37.3693,38.7466,64.95826726,2512.906284927258
1652770800,2022-05-17 07:00:00,SUSHI3S/USDT,37.9432,40.8355,37.4929,39.5406,67.49114807,2657.015249790279
1652767200,2022-05-17 06:00:00,SUSHI3S/USDT,39.196,40.7151,38.0358,38.0358,13.90425604,552.746662182502
1652763600,2022-05-17 05:00:00,SUSHI3S/USDT,40.1103,41.7153,39.5164,39.5164,47.58790091,1930.144054183007
1652760000,2022-05-17 04:00:00,SUSHI3S/USDT,40.4748,40.7551,38.8478,39.6281,51.50974062,2048.786520413315
1652756400,2022-05-17 03:00:00,SUSHI3S/USDT,42.2591,42.2591,39.4405,39.5601,411.21564278,16321.599210593002
1652752800,2022-05-17 02:00:00,SUSHI3S/USDT,41.3308,42.8042,40.3268,41.6436,146.72064057,6104.049105564542
1652749200,2022-05-17 01:00:00,SUSHI3S/USDT,39.1263,43.0901,39.1263,41.8762,69.22117827,2863.786238412667
1652745600,2022-05-17 00:00:00,SUSHI3S/USDT,47.6212,47.7831,39.1151,39.355,127.43828089,5424.573824144469
1652742000,2022-05-16 23:00:00,SUSHI3S/USDT,47.9486,51.101,47.738,48.6432,135.39144828,6605.64857350086
1652738400,2022-05-16 22:00:00,SUSHI3S/USDT,45.602,47.7034,45.1885,46.6457,51.57730253,2382.397453748361
1652734800,2022-05-16 21:00:00,SUSHI3S/USDT,47.2585,47.565,46.017,46.3816,109.89298767,5097.581712121502
1652731200,2022-05-16 20:00:00,SUSHI3S/USDT,47.6401,47.8231,46.6793,46.7694,61.59877581,2926.81325679181
1652727600,2022-05-16 19:00:00,SUSHI3S/USDT,46.7617,48.4115,46.4504,48.3752,13.16800913,620.405659538801
1652724000,2022-05-16 18:00:00,SUSHI3S/USDT,47.4327,47.6901,47.3605,47.6901,22.09508825,1051.722426871607
1652720400,2022-05-16 17:00:00,SUSHI3S/USDT,50.4665,50.4665,47.6327,48.4595,18.63308215,908.505341250731
1652716800,2022-05-16 16:00:00,SUSHI3S/USDT,49.2293,50.9377,48.4331,50.7935,28.8288127,1433.376872091158
1652713200,2022-05-16 15:00:00,SUSHI3S/USDT,49.6902,51.3804,48.1099,48.803,27.45820698,1361.709821382696
1652709600,2022-05-16 14:00:00,SUSHI3S/USDT,46.5805,48.934,45.4463,48.934,41.92208397,1936.613232972605
1652706000,2022-05-16 13:00:00,SUSHI3S/USDT,47.8481,48.7043,45.922,48.7043,69.90823321,3310.210322922101
1652702400,2022-05-16 12:00:00,SUSHI3S/USDT,47.9702,48.934,45.2912,46.0841,214.00166688,10141.980661582448
1652698800,2022-05-16 11:00:00,SUSHI3S/USDT,47.1978,48.5694,47.1309,47.9702,37.02883797,1784.031722904493
1652695200,2022-05-16 10:00:00,SUSHI3S/USDT,50.9499,51.036,46.4728,46.4728,125.44587134,5965.045418037675
1652691600,2022-05-16 09:00:00,SUSHI3S/USDT,49.8352,51.4024,49.451,49.451,28.18662341,1421.126248385544
1652688000,2022-05-16 08:00:00,SUSHI3S/USDT,48.0619,48.7,47.1814,48.1696,86.17800926,4134.805418044042
1652684400,2022-05-16 07:00:00,SUSHI3S/USDT,50.6568,51.3959,48.4062,48.7466,232.01729588,11736.063239748048
1652680800,2022-05-16 06:00:00,SUSHI3S/USDT,45.5334,51.3107,45.5334,49.8566,247.71636246,12190.045851427812
1652677200,2022-05-16 05:00:00,SUSHI3S/USDT,43.8865,45.5334,43.2318,45.5334,52.89360819,2307.056004383025
1652673600,2022-05-16 04:00:00,SUSHI3S/USDT,43.9228,45.1778,43.8865,44.1398,10.32381273,464.896149155126
1652670000,2022-05-16 03:00:00,SUSHI3S/USDT,43.2289,43.9228,43.2289,43.9228,5.5449,241.99550888
1652666400,2022-05-16 02:00:00,SUSHI3S/USDT,44.7816,45.0372,41.9209,41.9209,49.94325314,2178.30649039631
1652662800,2022-05-16 01:00:00,SUSHI3S/USDT,42.4918,44.7,42.1559,43.4069,85.62955764,3749.017940772346
1652659200,2022-05-16 00:00:00,SUSHI3S/USDT,39.1619,42.8466,39.1619,42.1475,43.88722223,1750.239467094366
1652655600,2022-05-15 23:00:00,SUSHI3S/USDT,41.2516,41.6821,37.415,39.2148,81.56629886,3141.971548917815
1652652000,2022-05-15 22:00:00,SUSHI3S/USDT,40.7921,41.3005,37.4721,40.7586,261.14832428,10133.177103690554
1652648400,2022-05-15 21:00:00,SUSHI3S/USDT,41.6534,42.9807,41.0112,41.0112,84.79599749,3615.837740766336
1652644800,2022-05-15 20:00:00,SUSHI3S/USDT,43.8386,44.6851,40.849,42.023,218.93623838,9283.617262206151
1652641200,2022-05-15 19:00:00,SUSHI3S/USDT,46.7322,46.8226,43.9691,44.1178,21.0193768,976.938464083568
1652637600,2022-05-15 18:00:00,SUSHI3S/USDT,47.9018,47.9018,45.4513,45.4513,15.73889884,727.952161079544
1652634000,2022-05-15 17:00:00,SUSHI3S/USDT,45.9191,47.5767,45.9191,47.5767,65.0595,3022.15808839
1652630400,2022-05-15 16:00:00,SUSHI3S/USDT,49.768,49.81,45.5052,45.5052,125.00810007,5857.309403736833
1652626800,2022-05-15 15:00:00,SUSHI3S/USDT,47.7093,50.6555,47.7093,50.4147,69.45967747,3486.870681943409
1652623200,2022-05-15 14:00:00,SUSHI3S/USDT,48.9848,50.9985,48.8046,49.1136,90.88299305,4553.764294842188
1652619600,2022-05-15 13:00:00,SUSHI3S/USDT,46.4135,48.111,44.7618,47.547,27.83546836,1308.518803335064
1652616000,2022-05-15 12:00:00,SUSHI3S/USDT,44.69,46.9108,43.4952,45.1642,97.76027852,4363.784420964511
1652612400,2022-05-15 11:00:00,SUSHI3S/USDT,46.3319,47.2929,44.69,44.69,150.92173558,6800.272291453299
1652608800,2022-05-15 10:00:00,SUSHI3S/USDT,48.8862,49.2902,46.2776,46.2776,7.38870182,358.980971228164
1652605200,2022-05-15 09:00:00,SUSHI3S/USDT,50.4459,50.6479,47.5791,47.956,67.23909959,3284.5098006541
1652601600,2022-05-15 08:00:00,SUSHI3S/USDT,48.7065,51.8616,47.7872,50.3366,70.27702176,3552.56272363088
1652598000,2022-05-15 07:00:00,SUSHI3S/USDT,45.5441,48.5851,45.5441,48.5851,32.23695699,1496.875272309456
1652594400,2022-05-15 06:00:00,SUSHI3S/USDT,45.3276,48.6551,44.8103,45.9604,101.42571161,4655.591003455016
1652590800,2022-05-15 05:00:00,SUSHI3S/USDT,51.0113,51.0124,45.6612,46.3165,310.17187254,15106.349292765087
1652587200,2022-05-15 04:00:00,SUSHI3S/USDT,50.1229,51.3804,48.5225,50.6656,28.66875982,1436.304454395942
1652583600,2022-05-15 03:00:00,SUSHI3S/USDT,50.2025,52.3449,49.5263,50.0001,46.44344734,2339.826098181963
1652580000,2022-05-15 02:00:00,SUSHI3S/USDT,47.889,52.6924,47.5801,50.7354,158.64452496,8108.600018658739
1652576400,2022-05-15 01:00:00,SUSHI3S/USDT,47.9188,49.7483,47.4773,48.6459,51.52144281,2498.870305433459
1652572800,2022-05-15 00:00:00,SUSHI3S/USDT,47.0656,48.6282,40,47.3315,186.57100478,8584.180119632052
1652569200,2022-05-14 23:00:00,SUSHI3S/USDT,48.2196,50.0292,45.3489,47.2369,118.86929729,5657.860800550267
1652565600,2022-05-14 22:00:00,SUSHI3S/USDT,51.1809,51.7899,47.7549,48.3078,106.71679906,5298.818211255132
1652562000,2022-05-14 21:00:00,SUSHI3S/USDT,53.3666,53.3666,50.2319,51.6528,34.37769978,1764.51956048589
1652558400,2022-05-14 20:00:00,SUSHI3S/USDT,53.9657,53.9657,51.6858,53.6731,75.99772682,3979.030040750098
1652554800,2022-05-14 19:00:00,SUSHI3S/USDT,52.2707,54.7096,52.2707,53.8582,21.23060006,1135.278387179897
1652551200,2022-05-14 18:00:00,SUSHI3S/USDT,52.1158,52.5793,49.9943,51.7863,63.69839373,3284.582120670831
1652547600,2022-05-14 17:00:00,SUSHI3S/USDT,53.7631,54.2952,52.1489,53.4563,51.49171739,2740.435190834198
1652544000,2022-05-14 16:00:00,SUSHI3S/USDT,58.704,59.7378,51.9065,53.2528,1318.53241132,71191.36308013818
1652540400,2022-05-14 15:00:00,SUSHI3S/USDT,58.4732,59.2651,56.5599,59.2651,41.00937454,2348.584556572144
1652536800,2022-05-14 14:00:00,SUSHI3S/USDT,59.7378,60.226,57.9998,59.3672,153.06490983,9020.495221689551
1652533200,2022-05-14 13:00:00,SUSHI3S/USDT,56.5924,59.2838,53.9772,59.2831,599.74260177,34010.240132496437
1652529600,2022-05-14 12:00:00,SUSHI3S/USDT,55.9068,56.788,55.7762,56.5924,230.30887964,12903.300903965334
1652526000,2022-05-14 11:00:00,SUSHI3S/USDT,56.2747,56.9762,55.9068,55.9068,969.07946671,54550.858773947981
1652522400,2022-05-14 10:00:00,SUSHI3S/USDT,53.6714,56.2748,53.4304,56.2747,358.46004293,19961.003018422694
1652518800,2022-05-14 09:00:00,SUSHI3S/USDT,50.6768,53.7988,50.0006,52.7339,45.58347828,2384.014787579117
1652515200,2022-05-14 08:00:00,SUSHI3S/USDT,51.0383,52.4877,50.2453,50.9768,54.31170411,2782.960572015909
1652511600,2022-05-14 07:00:00,SUSHI3S/USDT,48.652,51.3804,48.3474,51.3804,78.13706812,3894.390677090633
1652508000,2022-05-14 06:00:00,SUSHI3S/USDT,50.8164,52.3068,48.4053,48.5293,80.53829104,4065.884885397756
1652504400,2022-05-14 05:00:00,SUSHI3S/USDT,51.8611,52.9878,50.1547,50.1547,127.79796694,6514.406450119161
1652500800,2022-05-14 04:00:00,SUSHI3S/USDT,49.8662,54.4502,49.8662,52.9717,133.8743063,7055.357504187721
1652497200,2022-05-14 03:00:00,SUSHI3S/USDT,49.9554,51.3803,48.5561,49.9722,409.63028133,20523.555524763592
1652493600,2022-05-14 02:00:00,SUSHI3S/USDT,48.8204,50.9997,48.8153,50.2225,186.27896545,9376.818995181664
1652490000,2022-05-14 01:00:00,SUSHI3S/USDT,49.912,50.9839,47.6254,48.1829,633.34932977,31043.909901883017
1652486400,2022-05-14 00:00:00,SUSHI3S/USDT,39.4201,49.9122,37.4402,49.3121,681.46107359,32387.543133494989
1652482800,2022-05-13 23:00:00,SUSHI3S/USDT,67.4601,72.5157,30.7897,39.3905,962.24271254,49821.606770588415
1652479200,2022-05-13 22:00:00,SUSHI3S/USDT,63.3038,67.6781,62.3347,67.3156,51.83092295,3360.999272133527
1652475600,2022-05-13 21:00:00,SUSHI3S/USDT,66.1458,66.1458,62.3355,63.0571,45.8594,2907.10454412
1652472000,2022-05-13 20:00:00,SUSHI3S/USDT,66.0874,67.3422,64.609,65.8162,61.87377786,4056.171030294322
1652468400,2022-05-13 19:00:00,SUSHI3S/USDT,62.3707,66.7391,62.3707,66.3654,130.87566145,8439.11700743743
1652464800,2022-05-13 18:00:00,SUSHI3S/USDT,66.2752,67.5375,61.572,62.717,207.4400707,13198.138226848136
1652461200,2022-05-13 17:00:00,SUSHI3S/USDT,62.8565,67,62.8095,66.2518,140.9453301,9279.439041363035
1652457600,2022-05-13 16:00:00,SUSHI3S/USDT,60.0565,64.8259,58.1877,63.7032,195.07923089,12299.777282779986
1652454000,2022-05-13 15:00:00,SUSHI3S/USDT,55.527,62.0314,55.527,60.6349,248.92343939,14805.236995020461
1652450400,2022-05-13 14:00:00,SUSHI3S/USDT,53.9789,56.1977,52.6788,55.7273,142.17039612,7721.931501920736
1652446800,2022-05-13 13:00:00,SUSHI3S/USDT,55.73,59.3946,53.792,54.8887,163.88163773,9465.777267399566
1652443200,2022-05-13 12:00:00,SUSHI3S/USDT,59.2543,61.1296,53.893,55.5743,240.7938156,14127.065428891736
1652439600,2022-05-13 11:00:00,SUSHI3S/USDT,57.2956,63.522,57.2956,59.2032,522.16170895,32092.551367937109
1652436000,2022-05-13 10:00:00,SUSHI3S/USDT,52.8245,62.0278,52.766,57.7409,364.93236793,20943.724655457618
1652432400,2022-05-13 09:00:00,SUSHI3S/USDT,46.6466,53.4193,46.6466,53.0081,395.63595184,19740.71106652746
1652428800,2022-05-13 08:00:00,SUSHI3S/USDT,47.3717,47.3717,43.846,46.3508,236.54340357,10680.87454309988
1652425200,2022-05-13 07:00:00,SUSHI3S/USDT,40.0148,47.3716,39.7,47.0896,375.58628077,16620.268742036573
1652421600,2022-05-13 06:00:00,SUSHI3S/USDT,43.1449,47.866,35.639,40,523.17656971,20610.363191576925
1652418000,2022-05-13 05:00:00,SUSHI3S/USDT,96.1211,96.1211,36.1448,41.5586,1453.38523301,80480.927479303754
1652414400,2022-05-13 04:00:00,SUSHI3S/USDT,97.4821,98.5773,96.2835,96.2835,707.86891478,68835.009271527531
1652410800,2022-05-13 03:00:00,SUSHI3S/USDT,110.4149,110.4149,94.165,97.482,624.67516688,62296.848427596311
1652407200,2022-05-13 02:00:00,SUSHI3S/USDT,121.0015,122.3911,109.6522,110.4149,387.20466282,44166.18095251724
1652403600,2022-05-13 01:00:00,SUSHI3S/USDT,121.6056,124.6715,107.4253,121.0014,286.80040554,32968.787577144976
1652400000,2022-05-13 00:00:00,SUSHI3S/USDT,151.7351,162.9936,117.9643,120.766,484.98798651,71072.535038465393
1652396400,2022-05-12 23:00:00,SUSHI3S/USDT,137.8846,151.7351,126.9264,147.7299,322.46968473,44389.598596238466
1652392800,2022-05-12 22:00:00,SUSHI3S/USDT,134.9359,140.0934,132.8759,138.1644,347.61966989,47730.786373970865
1652389200,2022-05-12 21:00:00,SUSHI3S/USDT,130,137.3931,129.8418,134.9359,485.61811116,64882.996349025008
1652385600,2022-05-12 20:00:00,SUSHI3S/USDT,126.8582,130.0702,125.6685,129.1729,216.73820249,27778.881291814957
1652382000,2022-05-12 19:00:00,SUSHI3S/USDT,120.7106,132.2309,119.6232,126.8311,240.38676541,29916.288549381211
1652378400,2022-05-12 18:00:00,SUSHI3S/USDT,115.5303,120.7106,115.4673,120.7106,407.80741509,48277.437644077285
1652374800,2022-05-12 17:00:00,SUSHI3S/USDT,115.2989,117.3303,114.9207,116.759,311.7767534,36192.6606272912
1652371200,2022-05-12 16:00:00,SUSHI3S/USDT,117.7964,118.0256,114.0625,115.2989,871.13915287,101079.935908414292
1652367600,2022-05-12 15:00:00,SUSHI3S/USDT,131.6182,132.3419,109.3306,117.7966,909.8880545,111035.329340043251
1652364000,2022-05-12 14:00:00,SUSHI3S/USDT,135.3198,137.9428,130.4694,131.6182,790.69136685,104236.103488313533
1652360400,2022-05-12 13:00:00,SUSHI3S/USDT,122.4039,135.0117,122.4039,135.0117,605.60961416,76073.541500625242
1652356800,2022-05-12 12:00:00,SUSHI3S/USDT,117.7906,124.3621,117.7906,122.4039,803.78754975,97838.248792577027
1652353200,2022-05-12 11:00:00,SUSHI3S/USDT,117.4394,119.9958,111.0109,118.9622,564.60890713,65638.809985520743
1652349600,2022-05-12 10:00:00,SUSHI3S/USDT,135.0117,136.8744,115,116.5204,586.18350904,74962.822691514732
1652346000,2022-05-12 09:00:00,SUSHI3S/USDT,127.5644,135.0117,126.6116,135.0117,623.6643686,80058.548112944475
1652342400,2022-05-12 08:00:00,SUSHI3S/USDT,136.0914,137.2093,117.5583,128.9085,718.03352482,91117.224114680784
1652338800,2022-05-12 07:00:00,SUSHI3S/USDT,133.6928,149.0936,131.9605,136.0915,801.63271862,110133.993389097674
1652335200,2022-05-12 06:00:00,SUSHI3S/USDT,143.6678,146.6782,131.9584,133.6928,393.61813126,52932.989307798528
1652331600,2022-05-12 05:00:00,SUSHI3S/USDT,123.8627,146.9238,122.5779,142.7211,329.71513896,42779.574817363393
1652328000,2022-05-12 04:00:00,SUSHI3S/USDT,125.1286,130,121.7057,125.1162,811.75425578,101158.356665881669
1652324400,2022-05-12 03:00:00,SUSHI3S/USDT,117.4394,126.3043,114.3547,125.3527,1083.84139251,130965.189882505868
1652320800,2022-05-12 02:00:00,SUSHI3S/USDT,102.9218,119.0726,100.4916,117.2571,789.49085983,86442.083108148972
1652317200,2022-05-12 01:00:00,SUSHI3S/USDT,97.3512,104.2095,84.4657,103.0978,970.05034737,91257.930438536724
1652313600,2022-05-12 00:00:00,SUSHI3S/USDT,103.7497,124.0806,93.6745,99.0484,2179.17444298,234379.442847797004
1652310000,2022-05-11 23:00:00,SUSHI3S/USDT,102.3874,104.9919,99.3914,103.7498,731.96347423,75329.230184850864
1652306400,2022-05-11 22:00:00,SUSHI3S/USDT,100.4307,105.9364,98.0266,102.3874,1108.96068835,113808.521691965948
1652302800,2022-05-11 21:00:00,SUSHI3S/USDT,110.7214,112.5763,99.3917,100.4309,1420.53812827,152209.032090763873
1652299200,2022-05-11 20:00:00,SUSHI3S/USDT,102.615,112.6592,99.6713,110.4945,690.95843171,71565.492428855921
1652295600,2022-05-11 19:00:00,SUSHI3S/USDT,100.9816,104.6984,98.9494,103.1741,553.9319015,55997.33138591397
1652292000,2022-05-11 18:00:00,SUSHI3S/USDT,97.0756,101.1586,93.3958,99.5361,914.67519515,88600.544406008802
1652288400,2022-05-11 17:00:00,SUSHI3S/USDT,95.2307,100,91.8268,96.1442,700.6438355,66925.042600662771
1652284800,2022-05-11 16:00:00,SUSHI3S/USDT,91.0347,96.9104,88.6819,94.165,759.51475654,69860.310197585352
1652281200,2022-05-11 15:00:00,SUSHI3S/USDT,81.9711,94.3331,81.9711,91.0346,1335.04366381,115220.99106065512
1652277600,2022-05-11 14:00:00,SUSHI3S/USDT,86.6724,87.5401,81.2775,81.9841,1780.22950047,147686.270564432817
1652274000,2022-05-11 13:00:00,SUSHI3S/USDT,102.8627,109.4871,80.4013,85.8388,4230.32737772,389078.865497298622
1652270400,2022-05-11 12:00:00,SUSHI3S/USDT,73.8739,106.5382,71.3237,104.8972,4149.811278,343554.285857314994
1652266800,2022-05-11 11:00:00,SUSHI3S/USDT,69.8255,75.0134,68.3059,73.9498,470.94251794,33763.632062557355
1652263200,2022-05-11 10:00:00,SUSHI3S/USDT,64.3273,70.4028,62.8917,70.4028,438.90579404,29636.86454148745
1652259600,2022-05-11 09:00:00,SUSHI3S/USDT,68.1132,72,64.1572,64.383,579.49027219,39789.478187600172
1652256000,2022-05-11 08:00:00,SUSHI3S/USDT,75.3235,76.0579,64.1572,68.0933,901.47809142,63717.857426758793
1652252400,2022-05-11 07:00:00,SUSHI3S/USDT,72.6361,79.5049,67.4331,75.3795,968.86232132,70665.465583042445
1652248800,2022-05-11 06:00:00,SUSHI3S/USDT,61.6852,74.025,60.8397,72.0301,516.35201549,33793.67953711446
1652245200,2022-05-11 05:00:00,SUSHI3S/USDT,61.2602,63.4843,55.5285,61.7863,545.09870999,32718.23751759306
1652241600,2022-05-11 04:00:00,SUSHI3S/USDT,59.066,63.0171,57.7856,61.6664,635.12906939,38533.851517860912
1652238000,2022-05-11 03:00:00,SUSHI3S/USDT,55.6393,59.283,53.719,58.6555,481.93393335,27373.628244892918
1652234400,2022-05-11 02:00:00,SUSHI3S/USDT,60.1153,61.4666,54.8268,55.0097,441.36271369,25454.578893275731
1652230800,2022-05-11 01:00:00,SUSHI3S/USDT,56.1963,59.9552,55.2254,59.9552,274.25263649,15939.150132971036
1652227200,2022-05-11 00:00:00,SUSHI3S/USDT,58.0562,58.4855,52.1894,56.1963,532.83740068,28991.918030278776
1652223600,2022-05-10 23:00:00,SUSHI3S/USDT,60.8579,61.4928,55.1817,57.9009,712.44865941,41064.828099329657
1652220000,2022-05-10 22:00:00,SUSHI3S/USDT,63.8805,64.6063,57.5384,60.8573,1284.45886877,79299.026027558002
1652216400,2022-05-10 21:00:00,SUSHI3S/USDT,56.9286,64.8412,55.1817,63.9241,870.21636637,51116.952407267551
1652212800,2022-05-10 20:00:00,SUSHI3S/USDT,54.1474,57.3271,53.2918,57.3271,316.07131028,17419.347030376244
1652209200,2022-05-10 19:00:00,SUSHI3S/USDT,50.2911,54.5785,49.5181,54.0196,600.3286292,31433.190680610745
1652205600,2022-05-10 18:00:00,SUSHI3S/USDT,45.9532,51,45.7814,50.5816,395.72122679,19244.148228369668
1652202000,2022-05-10 17:00:00,SUSHI3S/USDT,50.2636,50.2636,44.6003,46.45,836.0054372,39973.821611357911
1652198400,2022-05-10 16:00:00,SUSHI3S/USDT,47.3197,51.6417,45.9532,50.4017,504.67691744,24753.760418526306
1652194800,2022-05-10 15:00:00,SUSHI3S/USDT,49.782,53.4348,45.6468,47.2061,944.94093526,46851.551578896811
1652191200,2022-05-10 14:00:00,SUSHI3S/USDT,41.6792,50.6485,39.5751,49.617,552.98756842,24442.50173357979
1652187600,2022-05-10 13:00:00,SUSHI3S/USDT,39.0659,44.5476,37.028,41.418,1022.46427869,41355.800392015832
1652184000,2022-05-10 12:00:00,SUSHI3S/USDT,42.6172,44.238,38.7622,38.778,580.93939885,24677.313375531504
1652180400,2022-05-10 11:00:00,SUSHI3S/USDT,47.3473,47.8597,41.3895,42.679,628.0176756,28127.697319784226
1652176800,2022-05-10 10:00:00,SUSHI3S/USDT,49.0274,49.8029,44.8808,47.3474,398.99493914,18599.702635302075
1652173200,2022-05-10 09:00:00,SUSHI3S/USDT,44.1581,49.6135,43.7204,49.3704,470.01393187,22072.214433898428
1652169600,2022-05-10 08:00:00,SUSHI3S/USDT,45.1508,45.1508,42.1258,44.6191,300.36260487,13165.082342763846
1652166000,2022-05-10 07:00:00,SUSHI3S/USDT,41.6792,45.5885,41.0234,45.5885,306.07953158,13336.97733378346
1652162400,2022-05-10 06:00:00,SUSHI3S/USDT,44.0158,44.0158,39.0854,41.6792,396.04933468,16228.669167311193
1652158800,2022-05-10 05:00:00,SUSHI3S/USDT,49.016,49.7751,42.1258,43.8436,430.07949133,19727.092959974986
1652155200,2022-05-10 04:00:00,SUSHI3S/USDT,58.0717,58.6479,49.0173,49.1418,524.58987469,27979.934595496457
1652151600,2022-05-10 03:00:00,SUSHI3S/USDT,56.3644,58.3869,55.1817,58.0717,520.80561757,29319.735375292841
