https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DIVI,Volume USDT
1644364800,2022-02-09 00:00:00,DIVI/USDT,0.07775,0.08032,0.07689,0.07929,1559075.87968583,122930.3354280567692
1644278400,2022-02-08 00:00:00,DIVI/USDT,0.08244,0.08527,0.071,0.07775,4138929.12084648,321417.1042029263122
1644192000,2022-02-07 00:00:00,DIVI/USDT,0.08307,0.0875,0.0801,0.08239,2765246.05115271,233405.9666426013466
1644105600,2022-02-06 00:00:00,DIVI/USDT,0.08426,0.08553,0.0819,0.08309,1651152.22557058,137670.296147652219
1644019200,2022-02-05 00:00:00,DIVI/USDT,0.08625,0.0867,0.07776,0.08439,2924928.38351671,240129.8335083798886
1643932800,2022-02-04 00:00:00,DIVI/USDT,0.0784,0.08721,0.07538,0.08599,6899980.23502163,567141.2001875486778
1643846400,2022-02-03 00:00:00,DIVI/USDT,0.06799,0.07842,0.06764,0.0781,5088966.95806641,382736.4349258259255
1643760000,2022-02-02 00:00:00,DIVI/USDT,0.07115,0.07148,0.06428,0.06797,4216127.683287,288362.9639519988885
1643673600,2022-02-01 00:00:00,DIVI/USDT,0.06818,0.07944,0.06064,0.07139,9417515.86723703,643267.8840955305
1643587200,2022-01-31 00:00:00,DIVI/USDT,0.05554,0.06911,0.05461,0.06808,5939987.30209578,357887.4300185049625
1643500800,2022-01-30 00:00:00,DIVI/USDT,0.05993,0.06121,0.05522,0.0555,1831657.24650176,107551.0137371263608
1643414400,2022-01-29 00:00:00,DIVI/USDT,0.05975,0.061,0.0585,0.05988,1744560.0037694,104168.4903627091834
1643328000,2022-01-28 00:00:00,DIVI/USDT,0.05967,0.06089,0.05825,0.0598,1501016.44519067,89235.293452036054
1643241600,2022-01-27 00:00:00,DIVI/USDT,0.05968,0.064,0.05702,0.05968,3311820.45467717,196292.7755202108897
1643155200,2022-01-26 00:00:00,DIVI/USDT,0.055,0.06099,0.05345,0.05954,2514263.15807022,147570.5714486736174
1643068800,2022-01-25 00:00:00,DIVI/USDT,0.0548,0.05726,0.0501,0.055,3561030.71629612,193605.7805905367568
1642982400,2022-01-24 00:00:00,DIVI/USDT,0.06016,0.0605,0.05071,0.05486,3411996.73301491,187763.5083775373251
1642896000,2022-01-23 00:00:00,DIVI/USDT,0.05339,0.06711,0.05308,0.06,3107014.3412859,184923.579646442372
1642809600,2022-01-22 00:00:00,DIVI/USDT,0.05733,0.0616,0.05234,0.05358,2866470.69947759,161868.4128452204254
1642723200,2022-01-21 00:00:00,DIVI/USDT,0.0684,0.06863,0.0535,0.05731,3708128.2163646,231614.6964436272517
1642636800,2022-01-20 00:00:00,DIVI/USDT,0.07176,0.07191,0.0656,0.06831,2498734.32325022,171981.897297034807
1642550400,2022-01-19 00:00:00,DIVI/USDT,0.07391,0.077,0.0712,0.07176,2611949.89861635,193839.6297231582167
1642464000,2022-01-18 00:00:00,DIVI/USDT,0.07493,0.075,0.06952,0.07391,3151054.19073373,226003.6051546400045
1642377600,2022-01-17 00:00:00,DIVI/USDT,0.0766,0.0766,0.0735,0.07498,1465564.68762019,109932.8734396144374
1642291200,2022-01-16 00:00:00,DIVI/USDT,0.07976,0.08028,0.07566,0.0766,1508961.06521252,118060.1935408399967
1642204800,2022-01-15 00:00:00,DIVI/USDT,0.07543,0.08069,0.07288,0.07994,3171328.3525148,244097.830967400207
1642118400,2022-01-14 00:00:00,DIVI/USDT,0.0678,0.076,0.0672,0.07544,2863841.73968038,205285.6208976003819
1642032000,2022-01-13 00:00:00,DIVI/USDT,0.06697,0.0732,0.066,0.0678,2640491.53667883,184206.9676032887146
1641945600,2022-01-12 00:00:00,DIVI/USDT,0.06504,0.06847,0.0633,0.06671,3297220.25889635,215005.0322982514837
1641859200,2022-01-11 00:00:00,DIVI/USDT,0.06716,0.06871,0.06456,0.06495,2483748.69053123,166421.8044635175921
1641772800,2022-01-10 00:00:00,DIVI/USDT,0.06736,0.07,0.06,0.06715,3545922.960409,231990.8167700389281
1641686400,2022-01-09 00:00:00,DIVI/USDT,0.06546,0.06938,0.06402,0.067,1957029.7302447,129200.6103737257278
1641600000,2022-01-08 00:00:00,DIVI/USDT,0.0703,0.07154,0.06135,0.06519,2996016.65806321,201179.3445670260898
1641513600,2022-01-07 00:00:00,DIVI/USDT,0.0716,0.0716,0.06582,0.0703,1576843.80021354,107815.8030532856791
1641427200,2022-01-06 00:00:00,DIVI/USDT,0.07236,0.07417,0.06721,0.07178,3793433.954159,267780.6605228111004
1641340800,2022-01-05 00:00:00,DIVI/USDT,0.07714,0.07821,0.07,0.07236,3884508.20815918,289007.9238454121311
1641254400,2022-01-04 00:00:00,DIVI/USDT,0.07911,0.08017,0.07623,0.07714,1961559.90368449,153462.8436896351153
1641168000,2022-01-03 00:00:00,DIVI/USDT,0.07989,0.083,0.07746,0.07933,2488893.98394069,199761.7739361583258
1641081600,2022-01-02 00:00:00,DIVI/USDT,0.08185,0.08222,0.07814,0.08008,2568666.19015685,205241.5213626851662
1640995200,2022-01-01 00:00:00,DIVI/USDT,0.07645,0.0829,0.07576,0.08222,2410787.32787973,190524.0867091313687
1640908800,2021-12-31 00:00:00,DIVI/USDT,0.07919,0.08149,0.0758,0.07664,3599950.60100603,282930.8027010953084
1640822400,2021-12-30 00:00:00,DIVI/USDT,0.07719,0.08033,0.07563,0.07919,2772279.46356447,217185.8454302022192
1640736000,2021-12-29 00:00:00,DIVI/USDT,0.07783,0.08548,0.07545,0.07681,3493086.29975944,275830.2147601366743
1640649600,2021-12-28 00:00:00,DIVI/USDT,0.08338,0.08499,0.07431,0.07783,3910697.07768258,308906.3222087441968
