https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WSIENNA,Volume USDT
1653091200,2022-05-21 00:00:00,WSIENNA/USDT,1.2749,1.2758,1.255,1.2665,3902.5352,4932.0228091
1653087600,2022-05-20 23:00:00,WSIENNA/USDT,1.2866,1.2866,1.2416,1.2671,6313.5499,7984.56512536
1653084000,2022-05-20 22:00:00,WSIENNA/USDT,1.2699,1.2936,1.2593,1.2739,3987.7893,5075.17905146
1653080400,2022-05-20 21:00:00,WSIENNA/USDT,1.256,1.2986,1.242,1.2779,6184.0932,7815.64067073
1653076800,2022-05-20 20:00:00,WSIENNA/USDT,1.2515,1.3017,1.2321,1.2684,5467.8121,6882.01964444
1653073200,2022-05-20 19:00:00,WSIENNA/USDT,1.2809,1.3171,1.238,1.2629,11156.80096464,14033.8029022292
1653069600,2022-05-20 18:00:00,WSIENNA/USDT,1.2606,1.294,1.25,1.2654,9860.148,12395.55578804
1653066000,2022-05-20 17:00:00,WSIENNA/USDT,1.258,1.3254,1.239,1.2664,4478.53945427,5704.100246868968
1653062400,2022-05-20 16:00:00,WSIENNA/USDT,1.2936,1.3229,1.2145,1.258,3615.7016,4563.5499696913
1653058800,2022-05-20 15:00:00,WSIENNA/USDT,1.263,1.294,1.261,1.2936,3716.4666,4703.8972596
1653055200,2022-05-20 14:00:00,WSIENNA/USDT,1.262,1.2764,1.261,1.2757,3651.53676585,4619.36368977924
1653051600,2022-05-20 13:00:00,WSIENNA/USDT,1.265,1.2933,1.261,1.2618,18080.5906,22886.07641017
1653048000,2022-05-20 12:00:00,WSIENNA/USDT,1.294,1.3242,1.244,1.278,62965.25106882,79815.431033160758
1653044400,2022-05-20 11:00:00,WSIENNA/USDT,1.307,1.3421,1.2568,1.3227,61415.49211712,79507.026610311448
1653040800,2022-05-20 10:00:00,WSIENNA/USDT,1.3152,1.3389,1.283,1.305,19477.6326,25555.98508004
1653037200,2022-05-20 09:00:00,WSIENNA/USDT,1.3561,1.3561,1.3115,1.3118,83.7704,111.4683953
1653033600,2022-05-20 08:00:00,WSIENNA/USDT,1.3417,1.4363,1.315,1.3504,1873.07004383,2548.293851773129
1653030000,2022-05-20 07:00:00,WSIENNA/USDT,1.3506,1.3506,1.3352,1.3352,156.065,210.50136651
1653026400,2022-05-20 06:00:00,WSIENNA/USDT,1.34,1.4133,1.3152,1.3152,736.48281489,1016.296207671162
1653022800,2022-05-20 05:00:00,WSIENNA/USDT,1.2967,1.3345,1.2967,1.3345,168.4962,219.02175161
1653019200,2022-05-20 04:00:00,WSIENNA/USDT,1.2988,1.2998,1.2961,1.2961,128.56061303,166.68435549991
1653015600,2022-05-20 03:00:00,WSIENNA/USDT,1.2975,1.3014,1.2965,1.2999,1.8216,2.36736965
1653012000,2022-05-20 02:00:00,WSIENNA/USDT,1.3368,1.3386,1.293,1.2956,381.8387,499.76082693
1653008400,2022-05-20 01:00:00,WSIENNA/USDT,1.3504,1.3504,1.3184,1.3305,624.5807,829.13241196
1653004800,2022-05-20 00:00:00,WSIENNA/USDT,1.3269,1.3546,1.324,1.3541,689.8537,919.13473531
1653001200,2022-05-19 23:00:00,WSIENNA/USDT,1.3452,1.413,1.32,1.3368,1403.418,1899.42690056
1652997600,2022-05-19 22:00:00,WSIENNA/USDT,1.3416,1.3932,1.3097,1.3932,884.04853826,1177.99639904532
1652994000,2022-05-19 21:00:00,WSIENNA/USDT,1.338,1.4198,1.3204,1.3424,1225.98564306,1666.379705826508
1652990400,2022-05-19 20:00:00,WSIENNA/USDT,1.3354,1.4482,1.328,1.371,1710.67814796,2348.501699044903
1652986800,2022-05-19 19:00:00,WSIENNA/USDT,1.3331,1.348,1.329,1.3427,685.2415,912.90546068
1652983200,2022-05-19 18:00:00,WSIENNA/USDT,1.348,1.3642,1.3336,1.3474,1864.6074,2519.74203658
1652979600,2022-05-19 17:00:00,WSIENNA/USDT,1.2602,1.5112,1.2602,1.3528,2802.41625093,3790.701216175416
1652976000,2022-05-19 16:00:00,WSIENNA/USDT,1.2661,1.2671,1.2475,1.2606,2412.2571,3021.5013185
1652972400,2022-05-19 15:00:00,WSIENNA/USDT,1.204,1.3912,1.185,1.258,50347.34123101,63566.733250286298
1652968800,2022-05-19 14:00:00,WSIENNA/USDT,1.2351,1.2899,1.17,1.203,65628.92195462,79670.205878253648
1652965200,2022-05-19 13:00:00,WSIENNA/USDT,1.213,1.3372,1.155,1.2469,70992.59278084,85652.66546437677
1652961600,2022-05-19 12:00:00,WSIENNA/USDT,1.248,1.3194,1.195,1.208,65059.49186772,80612.798308721372
1652958000,2022-05-19 11:00:00,WSIENNA/USDT,1.304,1.3292,1.2435,1.248,62157.70616087,79310.049198118404
1652954400,2022-05-19 10:00:00,WSIENNA/USDT,1.367,1.402,1.2793,1.3021,43047.7785,57422.13600118
1652950800,2022-05-19 09:00:00,WSIENNA/USDT,1.3409,1.3409,1.3409,1.3409,0,0
1652947200,2022-05-19 08:00:00,WSIENNA/USDT,1.3409,1.3409,1.3409,1.3409,0,0
1652943600,2022-05-19 07:00:00,WSIENNA/USDT,1.3409,1.3409,1.3409,1.3409,0,0
1652940000,2022-05-19 06:00:00,WSIENNA/USDT,1.3409,1.3409,1.3409,1.3409,0,0
1652936400,2022-05-19 05:00:00,WSIENNA/USDT,1.3409,1.3409,1.3409,1.3409,218.6536,293.19261224
1652932800,2022-05-19 04:00:00,WSIENNA/USDT,1.3375,1.3375,1.3375,1.3375,0,0
1652929200,2022-05-19 03:00:00,WSIENNA/USDT,1.3375,1.3375,1.3375,1.3375,0,0
1652925600,2022-05-19 02:00:00,WSIENNA/USDT,1.3493,1.3493,1.3375,1.3375,19.1761,25.86841531
1652922000,2022-05-19 01:00:00,WSIENNA/USDT,1.3408,1.3577,1.3408,1.3577,214.048,290.05505309
1652918400,2022-05-19 00:00:00,WSIENNA/USDT,1.3576,1.3576,1.3409,1.3411,38.4802,51.61530172
1652914800,2022-05-18 23:00:00,WSIENNA/USDT,1.3574,1.3574,1.3574,1.3574,0,0
1652911200,2022-05-18 22:00:00,WSIENNA/USDT,1.3574,1.3574,1.3574,1.3574,0,0
1652907600,2022-05-18 21:00:00,WSIENNA/USDT,1.3583,1.3583,1.3573,1.3574,35.6291,48.3760632
1652904000,2022-05-18 20:00:00,WSIENNA/USDT,1.3599,1.3599,1.3583,1.3583,74.0606,100.64601768
1652900400,2022-05-18 19:00:00,WSIENNA/USDT,1.3755,1.3756,1.3755,1.3756,19.1001,26.27261663
1652896800,2022-05-18 18:00:00,WSIENNA/USDT,1.3588,1.3804,1.3587,1.3804,63.5585,86.82074864
1652893200,2022-05-18 17:00:00,WSIENNA/USDT,1.3505,1.3505,1.3487,1.3488,140.1106,189.03983103
1652889600,2022-05-18 16:00:00,WSIENNA/USDT,1.3585,1.3585,1.3488,1.3488,2,2.70300293
1652886000,2022-05-18 15:00:00,WSIENNA/USDT,1.375,1.375,1.3568,1.3568,308.2463,418.54367456
1652882400,2022-05-18 14:00:00,WSIENNA/USDT,1.3564,1.4303,1.3564,1.3724,230.14246369,316.143372345807
1652878800,2022-05-18 13:00:00,WSIENNA/USDT,1.4174,1.4418,1.3539,1.3564,1358.41485514,1891.996439295436
1652875200,2022-05-18 12:00:00,WSIENNA/USDT,1.4434,1.4435,1.4434,1.4435,77,111.1424427
1652871600,2022-05-18 11:00:00,WSIENNA/USDT,1.4464,1.4464,1.4464,1.4464,0,0
1652868000,2022-05-18 10:00:00,WSIENNA/USDT,1.4464,1.4464,1.4464,1.4464,0,0
1652864400,2022-05-18 09:00:00,WSIENNA/USDT,1.4464,1.4464,1.4464,1.4464,0,0
1652860800,2022-05-18 08:00:00,WSIENNA/USDT,1.4464,1.4464,1.4464,1.4464,0,0
1652857200,2022-05-18 07:00:00,WSIENNA/USDT,1.3855,1.4464,1.3796,1.4464,109.095,152.31498221
1652853600,2022-05-18 06:00:00,WSIENNA/USDT,1.4229,1.447,1.39,1.4,1357.1858,1936.25952459
1652850000,2022-05-18 05:00:00,WSIENNA/USDT,1.4241,1.4241,1.4229,1.4229,0.1484,0.21124968
1652846400,2022-05-18 04:00:00,WSIENNA/USDT,1.4241,1.4241,1.4241,1.4241,0.1644,0.23412204
1652842800,2022-05-18 03:00:00,WSIENNA/USDT,1.4227,1.4477,1.4214,1.4214,59.7081,85.91930102
1652839200,2022-05-18 02:00:00,WSIENNA/USDT,1.4227,1.4227,1.4227,1.4227,6.854,9.7511858
1652835600,2022-05-18 01:00:00,WSIENNA/USDT,1.4214,1.4214,1.4214,1.4214,0,0
1652832000,2022-05-18 00:00:00,WSIENNA/USDT,1.4433,1.4433,1.4214,1.4214,3.66608323,5.286973055859
1652828400,2022-05-17 23:00:00,WSIENNA/USDT,1.4225,1.4225,1.4201,1.4213,13.9671,19.84502279
1652824800,2022-05-17 22:00:00,WSIENNA/USDT,1.4213,1.429,1.42,1.4201,136.1281,193.40231447
1652821200,2022-05-17 21:00:00,WSIENNA/USDT,1.4014,1.5144,1.3995,1.4204,918.25258825,1358.7575432558
1652817600,2022-05-17 20:00:00,WSIENNA/USDT,1.41,1.41,1.3986,1.3986,100,139.867181
1652814000,2022-05-17 19:00:00,WSIENNA/USDT,1.4267,1.4974,1.3982,1.4,937.6054,1321.2675314
1652810400,2022-05-17 18:00:00,WSIENNA/USDT,1.3999,1.3999,1.3982,1.3982,48,67.17819276
1652806800,2022-05-17 17:00:00,WSIENNA/USDT,1.3994,1.3994,1.3994,1.3994,0,0
1652803200,2022-05-17 16:00:00,WSIENNA/USDT,1.3982,1.3994,1.3981,1.3994,470.0601,657.27338334
1652799600,2022-05-17 15:00:00,WSIENNA/USDT,1.3981,1.3981,1.3981,1.3981,186.9023,261.30810563
1652796000,2022-05-17 14:00:00,WSIENNA/USDT,1.3981,1.3981,1.3981,1.3981,3.3996,4.75298076
1652792400,2022-05-17 13:00:00,WSIENNA/USDT,1.4332,1.4358,1.4023,1.4098,408.6361,583.42875921
1652788800,2022-05-17 12:00:00,WSIENNA/USDT,1.4012,1.4012,1.3983,1.3983,167.6025,234.54218862
1652785200,2022-05-17 11:00:00,WSIENNA/USDT,1.4162,1.4162,1.3996,1.4,48.9465,68.64493076
1652781600,2022-05-17 10:00:00,WSIENNA/USDT,1.3997,1.3998,1.3997,1.3998,6.4142,8.97847573
1652778000,2022-05-17 09:00:00,WSIENNA/USDT,1.3811,1.4035,1.3811,1.4035,171.1302,236.55625035
1652774400,2022-05-17 08:00:00,WSIENNA/USDT,1.3932,1.3932,1.3921,1.3921,145.3912,202.49502255
1652770800,2022-05-17 07:00:00,WSIENNA/USDT,1.3712,1.3712,1.3513,1.3513,438.4034,600.04097922
1652767200,2022-05-17 06:00:00,WSIENNA/USDT,1.4073,1.4073,1.4073,1.4073,7,9.8511
1652763600,2022-05-17 05:00:00,WSIENNA/USDT,1.3547,1.3547,1.3547,1.3547,0,0
1652760000,2022-05-17 04:00:00,WSIENNA/USDT,1.3547,1.3547,1.3547,1.3547,0,0
1652756400,2022-05-17 03:00:00,WSIENNA/USDT,1.3547,1.3547,1.3547,1.3547,0,0
1652752800,2022-05-17 02:00:00,WSIENNA/USDT,1.3547,1.3547,1.3547,1.3547,0,0
1652749200,2022-05-17 01:00:00,WSIENNA/USDT,1.3546,1.3547,1.3546,1.3547,37,50.12023242
1652745600,2022-05-17 00:00:00,WSIENNA/USDT,1.3283,1.3283,1.3283,1.3283,0,0
1652742000,2022-05-16 23:00:00,WSIENNA/USDT,1.3448,1.3448,1.3283,1.3283,217.3757,288.93714434
1652738400,2022-05-16 22:00:00,WSIENNA/USDT,1.4196,1.4196,1.3568,1.3568,121.2371,166.07876955
1652734800,2022-05-16 21:00:00,WSIENNA/USDT,1.3831,1.4258,1.3584,1.3584,187.67224596,262.963727839768
1652731200,2022-05-16 20:00:00,WSIENNA/USDT,1.331,1.331,1.331,1.331,0,0
1652727600,2022-05-16 19:00:00,WSIENNA/USDT,1.3496,1.3834,1.33,1.331,184.0781,249.466094
1652724000,2022-05-16 18:00:00,WSIENNA/USDT,1.339,1.3412,1.3379,1.3379,34.3316,45.97083467
1652720400,2022-05-16 17:00:00,WSIENNA/USDT,1.3394,1.3396,1.3258,1.3396,5.16114574,6.852583923304
1652716800,2022-05-16 16:00:00,WSIENNA/USDT,1.3405,1.3409,1.3223,1.3409,113.7019,151.22258612
1652713200,2022-05-16 15:00:00,WSIENNA/USDT,1.3413,1.3413,1.3323,1.3408,52.2113,69.78155362
1652709600,2022-05-16 14:00:00,WSIENNA/USDT,1.3487,1.3488,1.3487,1.3488,72.5714,97.88075461
1652706000,2022-05-16 13:00:00,WSIENNA/USDT,1.3703,1.3703,1.3703,1.3703,0,0
1652702400,2022-05-16 12:00:00,WSIENNA/USDT,1.3703,1.3703,1.3703,1.3703,0,0
1652698800,2022-05-16 11:00:00,WSIENNA/USDT,1.3703,1.3703,1.3703,1.3703,0.104,0.1425112
1652695200,2022-05-16 10:00:00,WSIENNA/USDT,1.3651,1.3651,1.3651,1.3651,0,0
1652691600,2022-05-16 09:00:00,WSIENNA/USDT,1.3729,1.3733,1.3651,1.3651,41.1623,56.52452615
1652688000,2022-05-16 08:00:00,WSIENNA/USDT,1.3779,1.4356,1.374,1.4332,113.49150449,157.519694435068
1652684400,2022-05-16 07:00:00,WSIENNA/USDT,1.3808,1.3808,1.349,1.3808,0.39170045,0.53648748136
1652680800,2022-05-16 06:00:00,WSIENNA/USDT,1.3947,1.3947,1.3504,1.3689,661.7253,905.24671873
1652677200,2022-05-16 05:00:00,WSIENNA/USDT,1.3926,1.3928,1.3926,1.3928,141.5436,197.14051605
1652673600,2022-05-16 04:00:00,WSIENNA/USDT,1.3509,1.3991,1.3508,1.3991,64.8013,87.92817418
1652670000,2022-05-16 03:00:00,WSIENNA/USDT,1.4168,1.4168,1.4168,1.4168,0.25,0.3542
1652666400,2022-05-16 02:00:00,WSIENNA/USDT,1.4227,1.4227,1.3819,1.3819,123.7737,175.91562315
1652662800,2022-05-16 01:00:00,WSIENNA/USDT,1.4479,1.4479,1.4479,1.4479,212.4085,307.54626715
1652659200,2022-05-16 00:00:00,WSIENNA/USDT,1.4189,1.4486,1.4145,1.4486,21.8898,31.70202202
1652655600,2022-05-15 23:00:00,WSIENNA/USDT,1.4145,1.415,1.4145,1.415,0.165,0.2334327
1652652000,2022-05-15 22:00:00,WSIENNA/USDT,1.3999,1.4904,1.3907,1.4807,1775.78399802,2543.359133208214
1652648400,2022-05-15 21:00:00,WSIENNA/USDT,1.3999,1.3999,1.3999,1.3999,10.1242,14.17286758
1652644800,2022-05-15 20:00:00,WSIENNA/USDT,1.3998,1.3999,1.3998,1.3999,2.14308659,2.999999987341
1652641200,2022-05-15 19:00:00,WSIENNA/USDT,1.3506,1.3506,1.3505,1.3505,0.1777,0.23999276
1652637600,2022-05-15 18:00:00,WSIENNA/USDT,1.3439,1.3663,1.3439,1.3663,2.7252,3.67314468
1652634000,2022-05-15 17:00:00,WSIENNA/USDT,1.3424,1.3439,1.3424,1.3439,0.2964,0.39810702
1652630400,2022-05-15 16:00:00,WSIENNA/USDT,1.3647,1.3647,1.3647,1.3647,0.1144,0.15612168
1652626800,2022-05-15 15:00:00,WSIENNA/USDT,1.3702,1.3999,1.3637,1.364,394.7184,542.14772776
1652623200,2022-05-15 14:00:00,WSIENNA/USDT,1.3412,1.3698,1.33,1.3698,216.8343,288.8094406
1652619600,2022-05-15 13:00:00,WSIENNA/USDT,1.3517,1.366,1.3394,1.34,241.6796,326.39763415
1652616000,2022-05-15 12:00:00,WSIENNA/USDT,1.3637,1.3637,1.3637,1.3637,0,0
1652612400,2022-05-15 11:00:00,WSIENNA/USDT,1.3963,1.4,1.3637,1.3637,158.0876,218.60491119
1652608800,2022-05-15 10:00:00,WSIENNA/USDT,1.3827,1.3827,1.3827,1.3827,0,0
1652605200,2022-05-15 09:00:00,WSIENNA/USDT,1.35,1.3827,1.35,1.3827,427.1648,590.41470353
1652601600,2022-05-15 08:00:00,WSIENNA/USDT,1.3467,1.3467,1.3467,1.3467,0,0
1652598000,2022-05-15 07:00:00,WSIENNA/USDT,1.3467,1.3467,1.3467,1.3467,0,0
1652594400,2022-05-15 06:00:00,WSIENNA/USDT,1.3557,1.3557,1.3467,1.3467,0.9279,1.25422993
1652590800,2022-05-15 05:00:00,WSIENNA/USDT,1.3673,1.3701,1.3673,1.37,54.3758,74.46872039
1652587200,2022-05-15 04:00:00,WSIENNA/USDT,1.3698,1.4074,1.3693,1.4074,61.62150063,85.327232786662
1652583600,2022-05-15 03:00:00,WSIENNA/USDT,1.3398,1.3398,1.3398,1.3398,0,0
1652580000,2022-05-15 02:00:00,WSIENNA/USDT,1.3668,1.4232,1.3398,1.3398,994.73658698,1367.443062805832
1652576400,2022-05-15 01:00:00,WSIENNA/USDT,1.3415,1.3415,1.3401,1.3402,15.059,20.192399
1652572800,2022-05-15 00:00:00,WSIENNA/USDT,1.322,1.3242,1.322,1.3242,4.2668,5.64622126
1652569200,2022-05-14 23:00:00,WSIENNA/USDT,1.3184,1.3184,1.3184,1.3184,5.9873,7.89365632
1652565600,2022-05-14 22:00:00,WSIENNA/USDT,1.3539,1.3558,1.3539,1.3558,168.965,228.9942609
1652562000,2022-05-14 21:00:00,WSIENNA/USDT,1.328,1.328,1.328,1.328,1.712,2.273536
1652558400,2022-05-14 20:00:00,WSIENNA/USDT,1.33,1.33,1.3093,1.3093,133.4036,175.44110582
1652554800,2022-05-14 19:00:00,WSIENNA/USDT,1.3679,1.368,1.3679,1.368,3.1686,4.3343334
1652551200,2022-05-14 18:00:00,WSIENNA/USDT,1.3266,1.3266,1.3266,1.3266,0,0
1652547600,2022-05-14 17:00:00,WSIENNA/USDT,1.3199,1.3854,1.3199,1.3266,18.8447,25.57165199
1652544000,2022-05-14 16:00:00,WSIENNA/USDT,1.3118,1.3118,1.3049,1.3049,1,1.30896134
1652540400,2022-05-14 15:00:00,WSIENNA/USDT,1.3118,1.3118,1.3102,1.3111,0.7572,0.99291414
1652536800,2022-05-14 14:00:00,WSIENNA/USDT,1.3201,1.3201,1.3201,1.3201,1.51503673,1.999999987273
1652533200,2022-05-14 13:00:00,WSIENNA/USDT,1.3174,1.3174,1.3174,1.3174,0,0
1652529600,2022-05-14 12:00:00,WSIENNA/USDT,1.2951,1.3174,1.2951,1.3174,39.1569,51.16203001
1652526000,2022-05-14 11:00:00,WSIENNA/USDT,1.3347,1.3564,1.2823,1.2823,212.5449,282.95591913
1652522400,2022-05-14 10:00:00,WSIENNA/USDT,1.3351,1.3351,1.28,1.3349,222.0676,292.0387406
1652518800,2022-05-14 09:00:00,WSIENNA/USDT,1.4067,1.414,1.4067,1.4139,56.43426999,79.503399991099
1652515200,2022-05-14 08:00:00,WSIENNA/USDT,1.4146,1.416,1.318,1.4,30.3587,41.64174845
1652511600,2022-05-14 07:00:00,WSIENNA/USDT,1.4974,1.498,1.4074,1.4074,477.9255,683.58884802
1652508000,2022-05-14 06:00:00,WSIENNA/USDT,1.4982,1.4982,1.4982,1.4982,0,0
1652504400,2022-05-14 05:00:00,WSIENNA/USDT,1.5002,1.5019,1.4982,1.4982,5.5095,8.271829
1652500800,2022-05-14 04:00:00,WSIENNA/USDT,1.4982,1.4982,1.4982,1.4982,0,0
1652497200,2022-05-14 03:00:00,WSIENNA/USDT,1.4982,1.4982,1.4982,1.4982,0,0
1652493600,2022-05-14 02:00:00,WSIENNA/USDT,1.4932,1.5048,1.4932,1.4982,38.7062,58.0609587
1652490000,2022-05-14 01:00:00,WSIENNA/USDT,1.5004,1.5706,1.493,1.493,73.30889401,111.876580189106
1652486400,2022-05-14 00:00:00,WSIENNA/USDT,1.4928,1.5259,1.4928,1.524,1.4152,2.15530883
1652482800,2022-05-13 23:00:00,WSIENNA/USDT,1.5021,1.5353,1.4932,1.4932,10.87643385,16.274350209905
1652479200,2022-05-13 22:00:00,WSIENNA/USDT,1.5375,1.5379,1.4937,1.4937,7.6928,11.68675666
1652475600,2022-05-13 21:00:00,WSIENNA/USDT,1.5889,1.5891,1.5373,1.5373,2.6399,4.10681633
1652472000,2022-05-13 20:00:00,WSIENNA/USDT,1.6022,1.6023,1.5596,1.5598,99.5436,156.3039316
1652468400,2022-05-13 19:00:00,WSIENNA/USDT,1.6029,1.6062,1.6022,1.6022,0.4162,0.66722919
1652464800,2022-05-13 18:00:00,WSIENNA/USDT,1.6054,1.6062,1.6021,1.6029,3.30153552,5.300947572224
1652461200,2022-05-13 17:00:00,WSIENNA/USDT,1.6013,1.6062,1.5972,1.5972,152.33175603,243.540844795386
1652457600,2022-05-13 16:00:00,WSIENNA/USDT,1.5972,1.6057,1.5972,1.6057,9.7778,15.63049278
1652454000,2022-05-13 15:00:00,WSIENNA/USDT,1.5972,1.5972,1.5972,1.5972,4,6.3888
1652450400,2022-05-13 14:00:00,WSIENNA/USDT,1.5712,1.6041,1.5712,1.5973,0.634,1.01255514
1652446800,2022-05-13 13:00:00,WSIENNA/USDT,1.5762,1.5762,1.5595,1.5637,6.7643,10.60739657
1652443200,2022-05-13 12:00:00,WSIENNA/USDT,1.603,1.603,1.5714,1.5762,105.3465,165.6092787
1652439600,2022-05-13 11:00:00,WSIENNA/USDT,1.574,1.6048,1.5735,1.595,131.2227,207.07958053
1652436000,2022-05-13 10:00:00,WSIENNA/USDT,1.5365,1.5733,1.5365,1.5733,19.6079,30.50935825
1652432400,2022-05-13 09:00:00,WSIENNA/USDT,1.5231,1.5322,1.5231,1.5322,3.1114,4.74783138
1652428800,2022-05-13 08:00:00,WSIENNA/USDT,1.5565,1.5599,1.5177,1.5177,50.4185,77.38401589
1652425200,2022-05-13 07:00:00,WSIENNA/USDT,1.6061,1.6167,1.5433,1.6084,180.08823947,281.479120891149
1652421600,2022-05-13 06:00:00,WSIENNA/USDT,1.5894,1.5894,1.5894,1.5894,0,0
1652418000,2022-05-13 05:00:00,WSIENNA/USDT,1.5839,1.6066,1.5839,1.5894,9.3553,14.99850427
1652414400,2022-05-13 04:00:00,WSIENNA/USDT,1.5993,1.6017,1.5825,1.5825,5.6347,9.01852207
1652410800,2022-05-13 03:00:00,WSIENNA/USDT,1.5806,1.5982,1.5645,1.568,596.8856,938.19353875
1652407200,2022-05-13 02:00:00,WSIENNA/USDT,1.5925,1.5925,1.5803,1.5843,680.1284,1077.55942286
1652403600,2022-05-13 01:00:00,WSIENNA/USDT,1.5754,1.5944,1.5754,1.5925,1.2683,2.01669903
1652400000,2022-05-13 00:00:00,WSIENNA/USDT,1.5944,1.5944,1.5754,1.5754,8.1338,12.93469122
1652396400,2022-05-12 23:00:00,WSIENNA/USDT,1.6192,1.6194,1.5933,1.5933,1112.33356795,1777.40700303051
1652392800,2022-05-12 22:00:00,WSIENNA/USDT,1.5967,1.7714,1.5958,1.6811,521.04148345,862.96856007333
1652389200,2022-05-12 21:00:00,WSIENNA/USDT,1.5968,1.5972,1.5958,1.5958,643.1284,1026.38831505
1652385600,2022-05-12 20:00:00,WSIENNA/USDT,1.5975,1.5975,1.5958,1.5958,33.6746,53.7728654
1652382000,2022-05-12 19:00:00,WSIENNA/USDT,1.6736,1.6737,1.5959,1.5961,180.6545,291.25485701
1652378400,2022-05-12 18:00:00,WSIENNA/USDT,1.5947,1.6758,1.5823,1.5881,523.02259772,828.295781249176
1652374800,2022-05-12 17:00:00,WSIENNA/USDT,1.5537,1.5583,1.5537,1.5583,4.6187,7.18794683
1652371200,2022-05-12 16:00:00,WSIENNA/USDT,1.5597,1.5652,1.5466,1.5478,9.7109,15.06572812
1652367600,2022-05-12 15:00:00,WSIENNA/USDT,1.5373,1.5961,1.5176,1.56,220.7171,336.60162909
1652364000,2022-05-12 14:00:00,WSIENNA/USDT,1.5298,1.5383,1.5171,1.518,200.9443,305.1636778
1652360400,2022-05-12 13:00:00,WSIENNA/USDT,1.5222,1.525,1.517,1.5247,28.113,42.71818411
1652356800,2022-05-12 12:00:00,WSIENNA/USDT,1.5263,1.5263,1.517,1.517,390.7705,594.40575809
1652353200,2022-05-12 11:00:00,WSIENNA/USDT,1.6043,1.6777,1.519,1.5245,974.6057,1549.17998269
1652349600,2022-05-12 10:00:00,WSIENNA/USDT,1.5076,1.6777,1.4619,1.6777,536.7359,833.78444099
1652346000,2022-05-12 09:00:00,WSIENNA/USDT,1.4894,1.4894,1.4894,1.4894,1.5,2.2341
1652342400,2022-05-12 08:00:00,WSIENNA/USDT,1.5385,1.5385,1.4849,1.4856,170.0666,254.81551329
1652338800,2022-05-12 07:00:00,WSIENNA/USDT,1.5378,1.5378,1.5372,1.5372,0.2523,0.38795556
1652335200,2022-05-12 06:00:00,WSIENNA/USDT,1.6522,1.6522,1.5379,1.5379,102.78754831,168.889422717782
1652331600,2022-05-12 05:00:00,WSIENNA/USDT,1.5341,1.5341,1.5285,1.5285,100,153.03012636
1652328000,2022-05-12 04:00:00,WSIENNA/USDT,1.5336,1.5336,1.5311,1.5313,8.7756,13.43815302
1652324400,2022-05-12 03:00:00,WSIENNA/USDT,1.5275,1.5275,1.5275,1.5275,0,0
1652320800,2022-05-12 02:00:00,WSIENNA/USDT,1.5228,1.5292,1.5183,1.5275,1.7395,2.65062839
1652317200,2022-05-12 01:00:00,WSIENNA/USDT,1.4936,1.4936,1.4936,1.4936,0,0
1652313600,2022-05-12 00:00:00,WSIENNA/USDT,1.4936,1.4936,1.4936,1.4936,0.0703,0.10500008
1652310000,2022-05-11 23:00:00,WSIENNA/USDT,1.4777,1.4777,1.4777,1.4777,0.074,0.1093498
1652306400,2022-05-11 22:00:00,WSIENNA/USDT,1.7394,1.8425,1.7394,1.8425,342.19851126,598.03088967655
1652302800,2022-05-11 21:00:00,WSIENNA/USDT,1.7833,1.7833,1.4046,1.4046,22.8401,33.25349925
1652299200,2022-05-11 20:00:00,WSIENNA/USDT,1.5182,1.8519,1.5182,1.5242,82.9357596,138.58369940324
1652295600,2022-05-11 19:00:00,WSIENNA/USDT,1.6715,1.9001,1.4355,1.4429,447.0623,654.12092391
1652292000,2022-05-11 18:00:00,WSIENNA/USDT,1.8271,1.8326,1.7833,1.7833,24.9595,44.67405494
1652288400,2022-05-11 17:00:00,WSIENNA/USDT,2.0724,2.0724,1.7854,1.9999,158.9385,303.75439599
1652284800,2022-05-11 16:00:00,WSIENNA/USDT,2.0974,2.0974,2.0972,2.0972,1.9475118,4.08462826932
1652281200,2022-05-11 15:00:00,WSIENNA/USDT,2.1069,2.1129,1.9309,2.0672,164.6775,325.30253855
1652277600,2022-05-11 14:00:00,WSIENNA/USDT,2.2191,2.2191,1.9904,2.1064,292.03798281,621.652789674315
1652274000,2022-05-11 13:00:00,WSIENNA/USDT,2.1016,2.3066,1.3831,2.2195,267.63265788,483.399794383016
1652270400,2022-05-11 12:00:00,WSIENNA/USDT,2.0068,2.1073,1.2745,1.4706,1094.1391,1506.47471609
1652266800,2022-05-11 11:00:00,WSIENNA/USDT,2.1056,2.1056,2.0053,2.0068,55.835,113.38082554
1652263200,2022-05-11 10:00:00,WSIENNA/USDT,2.2176,2.2176,2.1054,2.1054,83.8594,176.82058438
1652259600,2022-05-11 09:00:00,WSIENNA/USDT,2.108,2.3114,2.1,2.1848,813.51002801,1809.555590202314
1652256000,2022-05-11 08:00:00,WSIENNA/USDT,2.1752,2.2435,2.1094,2.1094,290.2837,623.02674159
1652252400,2022-05-11 07:00:00,WSIENNA/USDT,2.1752,2.1752,2.1752,2.1752,0.272,0.5916544
1652248800,2022-05-11 06:00:00,WSIENNA/USDT,2.188,2.188,2.1754,2.1757,25.7973,56.12597279
1652245200,2022-05-11 05:00:00,WSIENNA/USDT,2.1756,2.1756,2.1756,2.1756,0.0569,0.12379164
