https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMP,Volume EUR
1656705600,2022-07-01 20:00:00,COMP/EUR,46.52,46.79,46.52,46.79,8.74303303,409.0865154737
1656702000,2022-07-01 19:00:00,COMP/EUR,46.01,46.01,46.01,46.01,0.00000000,0.0
1656698400,2022-07-01 18:00:00,COMP/EUR,46.05,46.05,46.01,46.01,4.35640251,200.43807948509996
1656694800,2022-07-01 17:00:00,COMP/EUR,45.30,45.91,45.30,45.91,4.53674982,208.28218423619998
1656691200,2022-07-01 16:00:00,COMP/EUR,44.20,44.20,44.20,44.20,0.00000000,0.0
1656687600,2022-07-01 15:00:00,COMP/EUR,44.20,44.20,44.20,44.20,0.00000000,0.0
1656684000,2022-07-01 14:00:00,COMP/EUR,44.20,44.20,44.20,44.20,0.00000000,0.0
1656680400,2022-07-01 13:00:00,COMP/EUR,44.20,44.20,44.20,44.20,0.00000000,0.0
1656676800,2022-07-01 12:00:00,COMP/EUR,44.20,44.20,44.20,44.20,0.72695000,32.131190000000004
1656673200,2022-07-01 11:00:00,COMP/EUR,44.37,44.37,44.37,44.37,0.00000000,0.0
1656669600,2022-07-01 10:00:00,COMP/EUR,44.37,44.37,44.37,44.37,9.17925401,407.28350042369993
1656666000,2022-07-01 09:00:00,COMP/EUR,44.38,44.38,44.38,44.38,14.56665166,646.4680006708
1656662400,2022-07-01 08:00:00,COMP/EUR,45.03,45.58,45.03,45.09,16.89790201,761.9264016309
1656658800,2022-07-01 07:00:00,COMP/EUR,44.27,45.93,44.27,45.93,3.22985770,148.347364161
1656655200,2022-07-01 06:00:00,COMP/EUR,44.14,44.14,44.14,44.14,2.47509000,109.2504726
1656651600,2022-07-01 05:00:00,COMP/EUR,43.94,44.12,43.94,44.12,4.19277274,184.98513328879997
1656648000,2022-07-01 04:00:00,COMP/EUR,44.55,44.67,44.10,44.10,37.90682265,1671.690878865
1656644400,2022-07-01 03:00:00,COMP/EUR,45.65,45.65,45.55,45.55,53.24505504,2425.3122570719997
1656640800,2022-07-01 02:00:00,COMP/EUR,45.82,45.82,45.82,45.82,0.00000000,0.0
1656637200,2022-07-01 01:00:00,COMP/EUR,45.82,45.82,45.82,45.82,0.00000000,0.0
1656633600,2022-07-01 00:00:00,COMP/EUR,45.82,45.82,45.82,45.82,0.74683512,34.219985198399996
1656630000,2022-06-30 23:00:00,COMP/EUR,42.74,43.77,42.74,43.77,0.80408262,35.1946962774
1656626400,2022-06-30 22:00:00,COMP/EUR,43.14,43.14,43.14,43.14,28.52600000,1230.61164
1656622800,2022-06-30 21:00:00,COMP/EUR,43.09,43.09,43.09,43.09,0.00000000,0.0
1656619200,2022-06-30 20:00:00,COMP/EUR,43.09,43.09,43.09,43.09,0.00000000,0.0
1656615600,2022-06-30 19:00:00,COMP/EUR,43.09,43.09,43.09,43.09,0.00000000,0.0
1656612000,2022-06-30 18:00:00,COMP/EUR,43.09,43.09,43.09,43.09,0.00000000,0.0
1656608400,2022-06-30 17:00:00,COMP/EUR,43.09,43.09,43.09,43.09,0.00000000,0.0
1656604800,2022-06-30 16:00:00,COMP/EUR,43.09,43.09,43.09,43.09,0.70000000,30.163
1656601200,2022-06-30 15:00:00,COMP/EUR,42.64,42.64,42.64,42.64,2.58646511,110.2868722904
1656597600,2022-06-30 14:00:00,COMP/EUR,41.35,41.35,41.35,41.35,2.53225534,104.708758309
1656594000,2022-06-30 13:00:00,COMP/EUR,42.58,42.58,42.58,42.58,1.00000000,42.58
1656590400,2022-06-30 12:00:00,COMP/EUR,42.88,42.88,42.88,42.88,0.28000000,12.006400000000001
1656586800,2022-06-30 11:00:00,COMP/EUR,43.26,43.26,42.15,42.15,8.79063274,370.525169991
1656583200,2022-06-30 10:00:00,COMP/EUR,42.08,42.08,42.08,42.08,0.64324169,27.0676103152
1656579600,2022-06-30 09:00:00,COMP/EUR,42.26,42.61,42.26,42.55,12.89487410,548.676892955
1656576000,2022-06-30 08:00:00,COMP/EUR,45.50,45.50,45.50,45.50,0.00000000,0.0
1656572400,2022-06-30 07:00:00,COMP/EUR,45.50,45.50,45.50,45.50,0.00000000,0.0
1656568800,2022-06-30 06:00:00,COMP/EUR,45.50,45.50,45.50,45.50,0.00000000,0.0
1656565200,2022-06-30 05:00:00,COMP/EUR,45.50,45.50,45.50,45.50,1.02704111,46.730370505
1656561600,2022-06-30 04:00:00,COMP/EUR,46.79,46.79,46.79,46.79,0.00000000,0.0
1656558000,2022-06-30 03:00:00,COMP/EUR,46.79,46.79,46.79,46.79,0.00000000,0.0
1656554400,2022-06-30 02:00:00,COMP/EUR,46.79,46.79,46.79,46.79,0.00000000,0.0
1656550800,2022-06-30 01:00:00,COMP/EUR,46.79,46.79,46.79,46.79,0.00000000,0.0
1656547200,2022-06-30 00:00:00,COMP/EUR,46.79,46.79,46.79,46.79,0.00000000,0.0
1656543600,2022-06-29 23:00:00,COMP/EUR,46.79,46.79,46.79,46.79,0.95698924,44.7775265396
1656540000,2022-06-29 22:00:00,COMP/EUR,48.36,48.36,48.36,48.36,0.95698924,46.2799996464
1656536400,2022-06-29 21:00:00,COMP/EUR,47.88,47.88,47.85,47.85,61.64661214,2949.790390899
1656532800,2022-06-29 20:00:00,COMP/EUR,48.01,49.32,48.01,49.32,1.17361013,57.8824516116
1656529200,2022-06-29 19:00:00,COMP/EUR,45.62,45.98,45.62,45.98,143.96641673,6619.575841245399
1656525600,2022-06-29 18:00:00,COMP/EUR,45.31,45.31,45.31,45.31,0.00000000,0.0
1656522000,2022-06-29 17:00:00,COMP/EUR,44.45,45.31,44.45,45.31,11.50834668,521.4431880708
1656518400,2022-06-29 16:00:00,COMP/EUR,45.76,45.76,45.76,45.76,0.00000000,0.0
1656514800,2022-06-29 15:00:00,COMP/EUR,45.76,45.76,45.76,45.76,0.00000000,0.0
1656511200,2022-06-29 14:00:00,COMP/EUR,45.76,45.76,45.76,45.76,0.58321037,26.687706531199996
1656507600,2022-06-29 13:00:00,COMP/EUR,45.09,45.09,45.09,45.09,0.00000000,0.0
1656504000,2022-06-29 12:00:00,COMP/EUR,45.09,45.09,45.09,45.09,0.00000000,0.0
1656500400,2022-06-29 11:00:00,COMP/EUR,45.04,45.09,45.04,45.09,6.88030543,310.2329718387
1656496800,2022-06-29 10:00:00,COMP/EUR,45.36,45.36,45.36,45.36,9.68120477,439.13944836720003
1656493200,2022-06-29 09:00:00,COMP/EUR,45.26,45.26,45.26,45.26,0.00000000,0.0
1656489600,2022-06-29 08:00:00,COMP/EUR,45.26,45.26,45.26,45.26,0.00000000,0.0
1656486000,2022-06-29 07:00:00,COMP/EUR,45.26,45.26,45.26,45.26,0.46412815,21.006440069
1656482400,2022-06-29 06:00:00,COMP/EUR,45.93,45.93,45.93,45.93,0.00000000,0.0
1656478800,2022-06-29 05:00:00,COMP/EUR,45.93,45.93,45.93,45.93,0.00000000,0.0
1656475200,2022-06-29 04:00:00,COMP/EUR,45.93,45.93,45.93,45.93,6.07670923,279.10325493389996
1656471600,2022-06-29 03:00:00,COMP/EUR,45.52,45.52,45.30,45.30,7.10260316,321.747923148
1656468000,2022-06-29 02:00:00,COMP/EUR,45.98,46.05,45.98,46.05,6.97037239,320.98564855949996
1656464400,2022-06-29 01:00:00,COMP/EUR,46.24,46.24,46.24,46.24,0.00000000,0.0
1656460800,2022-06-29 00:00:00,COMP/EUR,46.23,46.24,46.23,46.24,0.74138400,34.28159616000001
1656457200,2022-06-28 23:00:00,COMP/EUR,44.82,44.82,44.82,44.82,0.50000000,22.41
1656453600,2022-06-28 22:00:00,COMP/EUR,45.02,45.02,44.98,44.98,31.87631040,1433.796441792
1656450000,2022-06-28 21:00:00,COMP/EUR,47.90,47.90,47.87,47.87,10.92619161,523.0367923707
1656446400,2022-06-28 20:00:00,COMP/EUR,46.51,46.51,46.51,46.51,0.00000000,0.0
1656442800,2022-06-28 19:00:00,COMP/EUR,46.71,46.71,46.51,46.51,40.23964941,1871.5460940591
1656439200,2022-06-28 18:00:00,COMP/EUR,47.02,47.05,47.02,47.05,4.80146230,225.90880121499998
1656435600,2022-06-28 17:00:00,COMP/EUR,46.79,46.79,46.79,46.79,0.99804151,46.6983622529
1656432000,2022-06-28 16:00:00,COMP/EUR,46.33,46.33,46.33,46.33,0.00000000,0.0
1656428400,2022-06-28 15:00:00,COMP/EUR,47.49,47.49,46.33,46.33,3.91794474,181.51837980419998
1656424800,2022-06-28 14:00:00,COMP/EUR,47.87,47.87,47.87,47.87,0.00000000,0.0
1656421200,2022-06-28 13:00:00,COMP/EUR,47.87,47.87,47.87,47.87,0.00000000,0.0
1656417600,2022-06-28 12:00:00,COMP/EUR,47.87,47.87,47.87,47.87,0.00000000,0.0
1656414000,2022-06-28 11:00:00,COMP/EUR,47.87,47.87,47.87,47.87,2.53225534,121.21906312579999
1656410400,2022-06-28 10:00:00,COMP/EUR,47.98,47.98,47.98,47.98,0.00000000,0.0
1656406800,2022-06-28 09:00:00,COMP/EUR,47.98,47.98,47.98,47.98,0.00000000,0.0
1656403200,2022-06-28 08:00:00,COMP/EUR,47.79,47.98,47.79,47.98,3.57891846,171.7165077108
1656399600,2022-06-28 07:00:00,COMP/EUR,47.29,47.29,47.29,47.29,1.67807898,79.3563549642
1656396000,2022-06-28 06:00:00,COMP/EUR,47.24,47.24,47.24,47.24,18.08578133,854.3723100292
1656392400,2022-06-28 05:00:00,COMP/EUR,46.89,46.98,46.89,46.98,4.65256061,218.5772974578
1656388800,2022-06-28 04:00:00,COMP/EUR,46.74,46.74,46.74,46.74,2.33004718,108.90640519320002
1656385200,2022-06-28 03:00:00,COMP/EUR,46.05,46.05,46.05,46.05,0.00000000,0.0
1656381600,2022-06-28 02:00:00,COMP/EUR,46.05,46.05,46.05,46.05,27.91123193,1285.3122303764999
1656378000,2022-06-28 01:00:00,COMP/EUR,48.34,48.47,48.34,48.47,12.98702762,629.4812287414
1656374400,2022-06-28 00:00:00,COMP/EUR,47.09,48.48,47.09,48.48,29.86398718,1447.8060984863998
1656370800,2022-06-27 23:00:00,COMP/EUR,47.55,47.61,46.95,47.05,29.92034187,1407.7520849835
1656367200,2022-06-27 22:00:00,COMP/EUR,46.19,47.54,46.19,47.54,10.93217655,519.715673187
1656363600,2022-06-27 21:00:00,COMP/EUR,47.03,47.03,47.03,47.03,0.00000000,0.0
1656360000,2022-06-27 20:00:00,COMP/EUR,47.03,47.03,47.03,47.03,0.00000000,0.0
1656356400,2022-06-27 19:00:00,COMP/EUR,47.03,47.03,47.03,47.03,0.00000000,0.0
1656352800,2022-06-27 18:00:00,COMP/EUR,47.03,47.03,47.03,47.03,3.20022455,150.5065605865
1656349200,2022-06-27 17:00:00,COMP/EUR,46.27,46.27,46.26,46.26,32.96655670,1525.032912942
1656345600,2022-06-27 16:00:00,COMP/EUR,47.00,47.00,46.30,46.30,3.51351647,162.675812561
1656342000,2022-06-27 15:00:00,COMP/EUR,46.58,47.25,46.58,47.25,2.19879594,103.893108165
1656338400,2022-06-27 14:00:00,COMP/EUR,46.75,46.75,46.75,46.75,0.00000000,0.0
1656334800,2022-06-27 13:00:00,COMP/EUR,47.68,47.68,46.72,46.75,31.54299938,1474.635221015
1656331200,2022-06-27 12:00:00,COMP/EUR,48.47,48.47,48.35,48.38,6.11361073,295.77648711740005
1656327600,2022-06-27 11:00:00,COMP/EUR,48.85,48.85,48.85,48.85,2.55340836,124.73399838600001
1656324000,2022-06-27 10:00:00,COMP/EUR,49.57,49.57,49.57,49.57,1.00000000,49.57
1656320400,2022-06-27 09:00:00,COMP/EUR,50.63,50.63,50.63,50.63,5.00790310,253.55013395300003
1656316800,2022-06-27 08:00:00,COMP/EUR,49.20,49.20,49.20,49.20,0.00000000,0.0
1656313200,2022-06-27 07:00:00,COMP/EUR,49.20,49.20,49.20,49.20,0.00000000,0.0
1656309600,2022-06-27 06:00:00,COMP/EUR,49.20,49.20,49.20,49.20,2.20573030,108.52193076
1656306000,2022-06-27 05:00:00,COMP/EUR,49.53,49.53,49.53,49.53,0.00000000,0.0
1656302400,2022-06-27 04:00:00,COMP/EUR,49.53,49.53,49.53,49.53,0.00000000,0.0
1656298800,2022-06-27 03:00:00,COMP/EUR,49.53,49.53,49.53,49.53,0.33200000,16.44396
1656295200,2022-06-27 02:00:00,COMP/EUR,47.92,47.92,47.92,47.92,0.00000000,0.0
1656291600,2022-06-27 01:00:00,COMP/EUR,47.92,47.92,47.92,47.92,0.00000000,0.0
1656288000,2022-06-27 00:00:00,COMP/EUR,47.92,47.92,47.92,47.92,0.00000000,0.0
1656284400,2022-06-26 23:00:00,COMP/EUR,48.19,48.19,47.92,47.92,2.57000399,123.1545912008
1656280800,2022-06-26 22:00:00,COMP/EUR,49.96,49.96,49.96,49.96,0.00000000,0.0
1656277200,2022-06-26 21:00:00,COMP/EUR,49.96,49.96,49.96,49.96,0.79021409,39.4790959364
1656273600,2022-06-26 20:00:00,COMP/EUR,50.65,50.65,50.65,50.65,0.36460000,18.46699
1656270000,2022-06-26 19:00:00,COMP/EUR,47.98,47.98,47.98,47.98,0.00000000,0.0
1656266400,2022-06-26 18:00:00,COMP/EUR,48.09,48.10,47.98,47.98,2.16389058,103.82347002839998
1656262800,2022-06-26 17:00:00,COMP/EUR,49.49,49.49,49.49,49.49,0.45246286,22.3923869414
1656259200,2022-06-26 16:00:00,COMP/EUR,49.36,49.36,49.36,49.36,0.36460000,17.996655999999998
1656255600,2022-06-26 15:00:00,COMP/EUR,49.38,49.38,49.37,49.37,21.24976364,1049.1008309068
1656252000,2022-06-26 14:00:00,COMP/EUR,51.54,51.54,51.54,51.54,1.19030753,61.34845009619999
1656248400,2022-06-26 13:00:00,COMP/EUR,51.18,51.18,51.18,51.18,290.54170819,14869.9246251642
1656244800,2022-06-26 12:00:00,COMP/EUR,51.28,51.28,51.28,51.28,0.00000000,0.0
1656241200,2022-06-26 11:00:00,COMP/EUR,51.28,51.28,51.28,51.28,0.00000000,0.0
1656237600,2022-06-26 10:00:00,COMP/EUR,51.28,51.28,51.28,51.28,0.00000000,0.0
1656234000,2022-06-26 09:00:00,COMP/EUR,51.28,51.29,51.28,51.28,8.34459201,427.9106782728
1656230400,2022-06-26 08:00:00,COMP/EUR,50.71,50.71,50.71,50.71,0.00000000,0.0
1656226800,2022-06-26 07:00:00,COMP/EUR,50.71,50.71,50.71,50.71,0.00000000,0.0
1656223200,2022-06-26 06:00:00,COMP/EUR,50.71,50.71,50.71,50.71,0.00000000,0.0
1656219600,2022-06-26 05:00:00,COMP/EUR,50.71,50.71,50.71,50.71,0.00000000,0.0
1656216000,2022-06-26 04:00:00,COMP/EUR,50.71,50.71,50.71,50.71,0.00000000,0.0
1656212400,2022-06-26 03:00:00,COMP/EUR,50.35,50.71,50.35,50.71,15.82216988,802.3422346148001
1656208800,2022-06-26 02:00:00,COMP/EUR,50.57,50.57,50.57,50.57,0.00000000,0.0
1656205200,2022-06-26 01:00:00,COMP/EUR,50.57,50.57,50.57,50.57,0.00000000,0.0
1656201600,2022-06-26 00:00:00,COMP/EUR,50.94,50.94,50.57,50.57,60.36863053,3052.8416459021
1656198000,2022-06-25 23:00:00,COMP/EUR,51.20,52.52,50.94,52.00,55.70324434,2896.5687056799998
1656194400,2022-06-25 22:00:00,COMP/EUR,48.76,50.77,48.76,49.79,30.35819158,1511.5343587682
1656190800,2022-06-25 21:00:00,COMP/EUR,49.24,49.24,48.93,48.96,6.88353306,337.0177786176
1656187200,2022-06-25 20:00:00,COMP/EUR,48.27,48.27,47.76,47.76,5.56229048,265.6549933248
1656183600,2022-06-25 19:00:00,COMP/EUR,47.40,48.55,47.40,48.35,59.94857537,2898.5136191395
1656180000,2022-06-25 18:00:00,COMP/EUR,46.60,46.90,46.60,46.89,20.99934724,984.6593920836
1656176400,2022-06-25 17:00:00,COMP/EUR,46.84,46.84,46.84,46.84,0.62126707,29.100149558800002
1656172800,2022-06-25 16:00:00,COMP/EUR,46.14,46.18,46.14,46.18,3.30060650,152.42200817
1656169200,2022-06-25 15:00:00,COMP/EUR,45.54,45.54,45.54,45.54,0.67386481,30.6878034474
1656165600,2022-06-25 14:00:00,COMP/EUR,46.30,46.75,46.30,46.75,6.85474813,320.4594750775
1656162000,2022-06-25 13:00:00,COMP/EUR,46.22,46.22,46.22,46.22,0.49667967,22.9565343474
1656158400,2022-06-25 12:00:00,COMP/EUR,45.83,45.84,45.27,45.47,49.43972837,2248.0244489838997
1656154800,2022-06-25 11:00:00,COMP/EUR,47.31,47.31,47.31,47.31,0.00000000,0.0
1656151200,2022-06-25 10:00:00,COMP/EUR,47.09,47.31,47.09,47.31,3.60203864,170.4124480584
1656147600,2022-06-25 09:00:00,COMP/EUR,46.94,46.94,46.94,46.94,0.00000000,0.0
1656144000,2022-06-25 08:00:00,COMP/EUR,47.93,47.93,46.94,46.94,1.92447437,90.3348269278
1656140400,2022-06-25 07:00:00,COMP/EUR,48.20,48.33,47.50,47.50,9.79049959,465.048730525
1656136800,2022-06-25 06:00:00,COMP/EUR,47.93,48.41,47.93,48.20,162.26655353,7821.247880146001
1656133200,2022-06-25 05:00:00,COMP/EUR,47.92,49.11,47.92,48.74,11.12162744,542.0681214256
1656129600,2022-06-25 04:00:00,COMP/EUR,46.26,46.26,46.26,46.26,7.86565587,363.8652405462
1656126000,2022-06-25 03:00:00,COMP/EUR,44.90,44.90,44.90,44.90,0.00000000,0.0
1656122400,2022-06-25 02:00:00,COMP/EUR,44.90,44.90,44.90,44.90,7.32204234,328.759701066
1656118800,2022-06-25 01:00:00,COMP/EUR,44.55,44.55,44.55,44.55,0.00000000,0.0
1656115200,2022-06-25 00:00:00,COMP/EUR,44.55,44.55,44.55,44.55,0.00000000,0.0
1656111600,2022-06-24 23:00:00,COMP/EUR,44.55,44.55,44.55,44.55,23.59696762,1051.244907471
1656108000,2022-06-24 22:00:00,COMP/EUR,44.55,44.55,44.55,44.55,0.51262491,22.8374397405
1656104400,2022-06-24 21:00:00,COMP/EUR,42.65,42.65,42.65,42.65,0.94634877,40.3617750405
1656100800,2022-06-24 20:00:00,COMP/EUR,42.94,42.94,42.94,42.94,21.70206235,931.8865573089998
1656097200,2022-06-24 19:00:00,COMP/EUR,41.73,41.73,41.73,41.73,0.00000000,0.0
1656093600,2022-06-24 18:00:00,COMP/EUR,41.73,41.73,41.73,41.73,3.12644802,130.46667587459999
1656090000,2022-06-24 17:00:00,COMP/EUR,41.97,42.23,41.97,42.23,16.35080947,690.4946839181
1656086400,2022-06-24 16:00:00,COMP/EUR,41.26,41.35,40.73,41.30,109.46446741,4520.882504032999
1656082800,2022-06-24 15:00:00,COMP/EUR,40.77,40.77,40.77,40.77,1.00000000,40.77
1656079200,2022-06-24 14:00:00,COMP/EUR,42.55,42.55,40.92,40.92,4.07404899,166.7100846708
1656075600,2022-06-24 13:00:00,COMP/EUR,40.99,47.89,40.99,40.99,57.57317268,2359.9243481532003
1656072000,2022-06-24 12:00:00,COMP/EUR,42.09,47.87,41.29,47.87,144.11876841,6898.965443786699
1656068400,2022-06-24 11:00:00,COMP/EUR,40.87,40.87,40.87,40.87,0.00000000,0.0
1656064800,2022-06-24 10:00:00,COMP/EUR,40.87,40.87,40.87,40.87,7.32204234,299.2518704358
1656061200,2022-06-24 09:00:00,COMP/EUR,40.87,40.87,40.87,40.87,0.00000000,0.0
1656057600,2022-06-24 08:00:00,COMP/EUR,40.87,40.87,40.87,40.87,0.50160000,20.500392
1656054000,2022-06-24 07:00:00,COMP/EUR,39.75,39.75,39.45,39.45,1.53141469,60.414309520500005
1656050400,2022-06-24 06:00:00,COMP/EUR,39.87,39.87,39.87,39.87,0.53856626,21.4726367862
1656046800,2022-06-24 05:00:00,COMP/EUR,40.97,40.97,40.97,40.97,0.00000000,0.0
1656043200,2022-06-24 04:00:00,COMP/EUR,40.97,40.97,40.97,40.97,0.00000000,0.0
1656039600,2022-06-24 03:00:00,COMP/EUR,40.97,40.97,40.97,40.97,0.00000000,0.0
1656036000,2022-06-24 02:00:00,COMP/EUR,40.97,40.97,40.97,40.97,0.00000000,0.0
1656032400,2022-06-24 01:00:00,COMP/EUR,40.97,40.97,40.97,40.97,0.00000000,0.0
1656028800,2022-06-24 00:00:00,COMP/EUR,40.97,40.97,40.97,40.97,0.00000000,0.0
1656025200,2022-06-23 23:00:00,COMP/EUR,41.12,41.19,40.97,40.97,139.11256275,5699.441695867499
1656021600,2022-06-23 22:00:00,COMP/EUR,41.25,41.25,41.25,41.25,1.20896969,49.8699997125
1656018000,2022-06-23 21:00:00,COMP/EUR,40.78,40.97,40.78,40.97,30.68500269,1257.1645602093
1656014400,2022-06-23 20:00:00,COMP/EUR,40.79,41.92,40.79,40.98,27.62298699,1131.9900068502
1656010800,2022-06-23 19:00:00,COMP/EUR,40.54,40.54,40.49,40.49,36.71943095,1486.7697591655
1656007200,2022-06-23 18:00:00,COMP/EUR,41.16,41.16,41.16,41.16,1.23995107,51.0363860412
1656003600,2022-06-23 17:00:00,COMP/EUR,40.09,40.09,40.09,40.09,0.00000000,0.0
1656000000,2022-06-23 16:00:00,COMP/EUR,40.09,40.09,40.09,40.09,0.00000000,0.0
1655996400,2022-06-23 15:00:00,COMP/EUR,40.09,40.09,40.09,40.09,0.00000000,0.0
1655992800,2022-06-23 14:00:00,COMP/EUR,40.09,40.09,40.09,40.09,0.00000000,0.0
1655989200,2022-06-23 13:00:00,COMP/EUR,39.99,40.09,39.99,40.09,54.31805873,2177.6109744857
1655985600,2022-06-23 12:00:00,COMP/EUR,40.18,40.18,40.18,40.18,2.84200000,114.19156
1655982000,2022-06-23 11:00:00,COMP/EUR,41.47,41.47,41.47,41.47,0.00000000,0.0
1655978400,2022-06-23 10:00:00,COMP/EUR,41.55,46.96,41.47,41.47,4.32189952,179.22917309439998
1655974800,2022-06-23 09:00:00,COMP/EUR,40.23,40.23,40.23,40.23,20.00000000,804.5999999999999
1655971200,2022-06-23 08:00:00,COMP/EUR,41.55,41.55,41.55,41.55,0.00000000,0.0
1655967600,2022-06-23 07:00:00,COMP/EUR,41.55,41.55,41.55,41.55,2.00000000,83.1
1655964000,2022-06-23 06:00:00,COMP/EUR,38.67,38.67,38.67,38.67,0.00000000,0.0
1655960400,2022-06-23 05:00:00,COMP/EUR,38.67,38.67,38.67,38.67,1.24139855,48.004881928500005
1655956800,2022-06-23 04:00:00,COMP/EUR,42.99,42.99,42.99,42.99,0.00000000,0.0
1655953200,2022-06-23 03:00:00,COMP/EUR,42.99,42.99,42.99,42.99,0.00000000,0.0
1655949600,2022-06-23 02:00:00,COMP/EUR,42.99,42.99,42.99,42.99,0.00000000,0.0
1655946000,2022-06-23 01:00:00,COMP/EUR,42.99,42.99,42.99,42.99,0.23144917,9.9499998183
1655942400,2022-06-23 00:00:00,COMP/EUR,37.50,37.50,37.50,37.50,0.00000000,0.0
1655938800,2022-06-22 23:00:00,COMP/EUR,37.50,37.50,37.50,37.50,0.00000000,0.0
1655935200,2022-06-22 22:00:00,COMP/EUR,37.50,37.50,37.50,37.50,1.49512990,56.06737125
1655931600,2022-06-22 21:00:00,COMP/EUR,36.88,36.88,36.88,36.88,0.00000000,0.0
1655928000,2022-06-22 20:00:00,COMP/EUR,37.71,37.74,36.60,36.88,4.05531925,149.56017394000003
1655924400,2022-06-22 19:00:00,COMP/EUR,37.59,37.59,37.31,37.31,129.36025859,4826.4312479929
1655920800,2022-06-22 18:00:00,COMP/EUR,36.94,36.94,36.94,36.94,0.00000000,0.0
1655917200,2022-06-22 17:00:00,COMP/EUR,37.40,37.40,36.94,36.94,24.96291473,922.1300701261999
1655913600,2022-06-22 16:00:00,COMP/EUR,37.09,37.09,37.09,37.09,7.51199784,278.6199998856
1655910000,2022-06-22 15:00:00,COMP/EUR,38.41,38.41,38.41,38.41,12.60039388,483.98112893079997
1655906400,2022-06-22 14:00:00,COMP/EUR,38.50,38.52,38.50,38.52,162.93271910,6276.168339732001
1655902800,2022-06-22 13:00:00,COMP/EUR,38.69,38.69,38.59,38.59,99.01874718,3821.1334536762006
1655899200,2022-06-22 12:00:00,COMP/EUR,37.08,37.08,37.08,37.08,0.00000000,0.0
1655895600,2022-06-22 11:00:00,COMP/EUR,37.08,37.08,37.08,37.08,51.02617473,1892.0505589883999
1655892000,2022-06-22 10:00:00,COMP/EUR,36.49,42.88,36.49,42.88,2.47362698,106.0691249024
1655888400,2022-06-22 09:00:00,COMP/EUR,42.80,42.80,42.80,42.80,0.82483988,35.303146864
1655884800,2022-06-22 08:00:00,COMP/EUR,35.91,35.91,35.91,35.91,0.00000000,0.0
1655881200,2022-06-22 07:00:00,COMP/EUR,35.91,35.91,35.91,35.91,0.00000000,0.0
1655877600,2022-06-22 06:00:00,COMP/EUR,35.73,35.91,35.73,35.91,25.40805533,912.4032669002999
1655874000,2022-06-22 05:00:00,COMP/EUR,36.84,36.84,36.84,36.84,10.16555430,374.49902041200005
1655870400,2022-06-22 04:00:00,COMP/EUR,36.38,36.52,36.25,36.25,41.42821356,1501.77274155
1655866800,2022-06-22 03:00:00,COMP/EUR,36.75,36.75,36.75,36.75,0.59409735,21.8330776125
1655863200,2022-06-22 02:00:00,COMP/EUR,36.06,36.35,35.87,36.34,133.78510947,4861.750878139801
1655859600,2022-06-22 01:00:00,COMP/EUR,37.68,37.68,36.44,36.44,4.33533112,157.9794660128
1655856000,2022-06-22 00:00:00,COMP/EUR,36.77,36.77,36.69,36.69,38.73912417,1421.3384657972997
1655852400,2022-06-21 23:00:00,COMP/EUR,37.06,37.06,37.06,37.06,1.75229604,64.9400912424
1655848800,2022-06-21 22:00:00,COMP/EUR,38.06,38.06,38.06,38.06,0.00000000,0.0
1655845200,2022-06-21 21:00:00,COMP/EUR,37.59,38.06,37.59,38.06,4.40314694,167.5837725364
1655841600,2022-06-21 20:00:00,COMP/EUR,37.97,38.08,37.18,37.50,249.49080626,9355.90523475
1655838000,2022-06-21 19:00:00,COMP/EUR,38.50,38.50,38.24,38.24,6.72657053,257.2240570672
1655834400,2022-06-21 18:00:00,COMP/EUR,38.67,38.67,38.60,38.65,46.59444022,1800.875114503
1655830800,2022-06-21 17:00:00,COMP/EUR,42.96,42.96,42.96,42.96,0.74892541,32.1738356136
1655827200,2022-06-21 16:00:00,COMP/EUR,39.02,39.55,39.02,39.55,4.69371431,185.63640096049997
1655823600,2022-06-21 15:00:00,COMP/EUR,39.66,39.72,39.66,39.72,4.00000000,158.88
1655820000,2022-06-21 14:00:00,COMP/EUR,41.31,41.31,40.53,40.53,1.72984749,70.1107187697
1655816400,2022-06-21 13:00:00,COMP/EUR,40.00,41.32,40.00,41.32,7.90183357,326.5037631124
1655812800,2022-06-21 12:00:00,COMP/EUR,38.54,39.10,38.54,39.10,9.36000000,365.976
1655809200,2022-06-21 11:00:00,COMP/EUR,40.24,40.24,39.54,39.54,13.08136840,517.237306536
1655805600,2022-06-21 10:00:00,COMP/EUR,40.28,40.28,40.28,40.28,0.00000000,0.0
1655802000,2022-06-21 09:00:00,COMP/EUR,40.28,40.28,40.28,40.28,1.00000000,40.28
1655798400,2022-06-21 08:00:00,COMP/EUR,39.89,40.70,39.89,40.30,226.71423134,9136.583523001998
1655794800,2022-06-21 07:00:00,COMP/EUR,42.99,42.99,39.60,39.89,120.62249865,4811.6314711485
1655791200,2022-06-21 06:00:00,COMP/EUR,40.18,41.25,40.07,41.25,36.39852636,1501.43921235
1655787600,2022-06-21 05:00:00,COMP/EUR,38.92,40.94,38.92,40.39,22.15128341,894.6903369299
1655784000,2022-06-21 04:00:00,COMP/EUR,36.76,37.58,36.76,37.11,4.90666800,182.08644948
1655780400,2022-06-21 03:00:00,COMP/EUR,32.19,32.19,32.19,32.19,0.00000000,0.0
