https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ELA,Volume USDT
1623283200,2021-06-10 00:00:00,ELA/USDT,4.4104,4.6388,4.0208,4.2853,34462.50983489,146167.501392398111
1623196800,2021-06-09 00:00:00,ELA/USDT,3.7893,4.5868,3.5546,4.4104,46885.60493942,189153.575134467941
1623110400,2021-06-08 00:00:00,ELA/USDT,3.7785,4.2626,3.2634,3.8517,47621.77260146,175052.237560996075
1623024000,2021-06-07 00:00:00,ELA/USDT,4.1612,4.4987,3.5207,3.6201,32622.99587631,132815.651280172812
1622937600,2021-06-06 00:00:00,ELA/USDT,4.363,4.5236,4.0403,4.1301,20170.90096674,86462.076856708748
1622851200,2021-06-05 00:00:00,ELA/USDT,4.2365,5.0989,3.95,4.3001,136405.88193018,619463.150740716617
1622764800,2021-06-04 00:00:00,ELA/USDT,4.0045,4.5857,3.7544,4.059,40493.15346357,164546.062422970419
1622678400,2021-06-03 00:00:00,ELA/USDT,3.6041,4.2,3.4907,4.0524,23544.5327038,91518.963110101691
1622592000,2021-06-02 00:00:00,ELA/USDT,3.4454,3.71,3.3453,3.6041,10304.38194789,36435.521587424299
1622505600,2021-06-01 00:00:00,ELA/USDT,3.5268,3.6363,3.2802,3.3899,9829.0840903,33892.005448774977
1622419200,2021-05-31 00:00:00,ELA/USDT,3.3649,3.7198,3.1284,3.4289,32542.90070429,112141.268009699095
1622332800,2021-05-30 00:00:00,ELA/USDT,3.2231,3.7173,3.0323,3.3735,23373.20079933,77781.058493263496
1622246400,2021-05-29 00:00:00,ELA/USDT,3.6969,3.952,3.2018,3.2992,8877.95465827,31995.517290752867
1622160000,2021-05-28 00:00:00,ELA/USDT,3.9316,4.0513,3.3221,3.6466,35020.13132472,128851.707712069495
1622073600,2021-05-27 00:00:00,ELA/USDT,3.9701,4.2966,3.619,3.9615,19289.0461829,75759.692451811839
1621987200,2021-05-26 00:00:00,ELA/USDT,3.7675,4.5898,3.7209,3.976,32357.61144965,132089.303253425042
1621900800,2021-05-25 00:00:00,ELA/USDT,3.9718,4.3998,3.4855,3.7575,24479.78753511,95025.182556958821
1621814400,2021-05-24 00:00:00,ELA/USDT,2.7542,4.2671,2.6833,4.16,48166.47093476,168000.439761645219
1621728000,2021-05-23 00:00:00,ELA/USDT,3.4339,4.1319,2.1,2.8128,63571.29199496,175903.116792453257
1621641600,2021-05-22 00:00:00,ELA/USDT,3.8037,5.254,3.1958,3.4317,34752.32214556,124425.027187992038
1621555200,2021-05-21 00:00:00,ELA/USDT,4.45,4.9,3.1925,3.8037,36140.26910137,146450.663767444866
1621468800,2021-05-20 00:00:00,ELA/USDT,4.3455,10.585,3.5355,4.4499,116348.82581299,585422.595830458413
1621382400,2021-05-19 00:00:00,ELA/USDT,6.381,6.4734,3.04,3.8239,58544.29060295,277845.267141884309
1621296000,2021-05-18 00:00:00,ELA/USDT,6.4403,6.7599,5.7498,6.2897,14757.24575759,92847.132486157001
1621209600,2021-05-17 00:00:00,ELA/USDT,6.9725,7.0994,5.8594,6.4683,11584.43735486,75042.489894721297
1621123200,2021-05-16 00:00:00,ELA/USDT,7.5,7.9213,6,6.6283,18049.06555258,126322.984313593081
1621036800,2021-05-15 00:00:00,ELA/USDT,7.71,7.9213,7.1019,7.3943,17700.1032358,132875.460205980418
1620950400,2021-05-14 00:00:00,ELA/USDT,7.7477,8.9998,7.5016,7.7225,13526.64628366,107750.395061656232
1620864000,2021-05-13 00:00:00,ELA/USDT,6.7,11,6.7,7.55,61441.48254047,507168.49962793777
