https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KP3R,Volume USDT
1652072400,2022-05-09 05:00:00,KP3R/USDT,258.211,258.376,258,258.376,0.1492,38.5216381
1652068800,2022-05-09 04:00:00,KP3R/USDT,260.647,261.945,260.647,260.717,0.4066,106.195423
1652065200,2022-05-09 03:00:00,KP3R/USDT,259.29,262.933,259.29,261.316,0.0174,4.5658718
1652061600,2022-05-09 02:00:00,KP3R/USDT,266.389,266.389,258.254,259.29,0.8876,231.8115266
1652058000,2022-05-09 01:00:00,KP3R/USDT,266.389,266.389,266.389,266.389,0.1257,33.4850973
1652054400,2022-05-09 00:00:00,KP3R/USDT,269.115,269.115,269.115,269.115,0.1311,35.2809765
1652050800,2022-05-08 23:00:00,KP3R/USDT,266.389,266.389,265.632,265.632,1.2656,336.3188019
1652047200,2022-05-08 22:00:00,KP3R/USDT,269.911,269.911,269.115,269.115,4.5811,1236.3849265
1652043600,2022-05-08 21:00:00,KP3R/USDT,271.841,272.298,271.841,272.298,3.3011,898.8230151
1652040000,2022-05-08 20:00:00,KP3R/USDT,269.115,269.239,269.115,269.239,1.285,345.9558586
1652036400,2022-05-08 19:00:00,KP3R/USDT,271.841,271.841,271.841,271.841,0.1311,35.6383551
1652032800,2022-05-08 18:00:00,KP3R/USDT,267.262,269.115,265.801,269.115,2.62008052,701.15085206304
1652029200,2022-05-08 17:00:00,KP3R/USDT,270,270,263.915,268.122,11.76350565,3137.86757813025
1652025600,2022-05-08 16:00:00,KP3R/USDT,271.421,272.2,271.421,272.2,1.03673769,281.420999218
1652022000,2022-05-08 15:00:00,KP3R/USDT,271.945,272.92,270.372,271.66,17.20273936,4667.10482038144
1652018400,2022-05-08 14:00:00,KP3R/USDT,271.505,277.27,271.505,271.841,34.0608,9324.1955602
1652014800,2022-05-08 13:00:00,KP3R/USDT,274.567,274.571,269.115,269.115,0.5349,145.2788809
1652011200,2022-05-08 12:00:00,KP3R/USDT,277.753,277.753,274.567,275.007,1.17915266,327.36177217298
1652007600,2022-05-08 11:00:00,KP3R/USDT,277.521,277.521,276.729,276.729,2.3937,664.2990873
1652004000,2022-05-08 10:00:00,KP3R/USDT,274.567,278.222,274.567,276.563,1.0423,289.4237025
1652000400,2022-05-08 09:00:00,KP3R/USDT,277.085,277.085,275.195,275.225,3.2849,908.8266025
1651996800,2022-05-08 08:00:00,KP3R/USDT,276.21,277.726,276.2,277.726,0.08774678,24.29588922228
1651993200,2022-05-08 07:00:00,KP3R/USDT,276.95,285.471,275.791,275.791,49.3606,13824.8132052
1651989600,2022-05-08 06:00:00,KP3R/USDT,273.898,273.898,273.898,273.898,0.0211,5.7792478
1651986000,2022-05-08 05:00:00,KP3R/USDT,273.038,273.038,273.038,273.038,2.9959,817.9945442
1651982400,2022-05-08 04:00:00,KP3R/USDT,277.054,277.054,274.972,274.972,0.002,0.552026
1651978800,2022-05-08 03:00:00,KP3R/USDT,274.567,274.567,274.567,274.567,0,0
1651975200,2022-05-08 02:00:00,KP3R/USDT,274.854,277.293,274.164,274.567,5.62786526,1548.46861641002
1651971600,2022-05-08 01:00:00,KP3R/USDT,280.339,280.34,276.448,276.448,0.8875,246.1182286
1651968000,2022-05-08 00:00:00,KP3R/USDT,282.62,283.412,280.019,280.019,0.3966,111.8304186
1651964400,2022-05-07 23:00:00,KP3R/USDT,279.092,283.33,278.802,282.67,3.1595,886.4719603
1651960800,2022-05-07 22:00:00,KP3R/USDT,281.211,281.397,276.973,277.57,13.0382,3657.0408783
1651957200,2022-05-07 21:00:00,KP3R/USDT,287.522,287.522,282.745,282.745,3.2531,928.1045579
1651953600,2022-05-07 20:00:00,KP3R/USDT,289.12,289.43,287.568,288.196,0.56016412,161.4237263926
1651950000,2022-05-07 19:00:00,KP3R/USDT,290.936,290.936,289.303,289.308,5.9766,1730.2057814
1651946400,2022-05-07 18:00:00,KP3R/USDT,291.36,291.36,291.11,291.11,0.1926,56.114161
1651942800,2022-05-07 17:00:00,KP3R/USDT,292,292,291.36,291.36,1.20004717,349.6669274512
1651939200,2022-05-07 16:00:00,KP3R/USDT,292.48,292.666,292,292,1.0796,315.5722926
1651935600,2022-05-07 15:00:00,KP3R/USDT,291.234,292.185,291.065,291.96,0.5402,157.3482189
1651932000,2022-05-07 14:00:00,KP3R/USDT,291.36,291.36,291.36,291.36,0,0
1651928400,2022-05-07 13:00:00,KP3R/USDT,292.666,292.666,290.24,291.36,0.3453,100.7194445
1651924800,2022-05-07 12:00:00,KP3R/USDT,294.72,294.72,292.666,293.693,9.5124,2802.9567405
1651921200,2022-05-07 11:00:00,KP3R/USDT,295.33,296.662,294.95,295.33,4.4222,1306.5433559
1651917600,2022-05-07 10:00:00,KP3R/USDT,293.332,294.72,293.332,294.72,0.1965,57.7741592
1651914000,2022-05-07 09:00:00,KP3R/USDT,294.72,294.72,292.167,292.167,0.4036,118.5133275
1651910400,2022-05-07 08:00:00,KP3R/USDT,294.943,295.996,294.664,295.996,7.7561,2288.3347011
1651906800,2022-05-07 07:00:00,KP3R/USDT,293.558,298.087,292.01,294.664,38.8223,11509.1437428
1651903200,2022-05-07 06:00:00,KP3R/USDT,297.659,308.473,293.558,293.558,134.22020277,40625.21759979211
1651899600,2022-05-07 05:00:00,KP3R/USDT,291.36,298.551,291.36,298.551,18.8659,5533.0688471
1651896000,2022-05-07 04:00:00,KP3R/USDT,291.853,292.898,290.24,290.24,0.2334,67.9677172
1651892400,2022-05-07 03:00:00,KP3R/USDT,295.875,295.875,291.403,292.97,5.8468,1716.1827199
1651888800,2022-05-07 02:00:00,KP3R/USDT,298.083,298.083,296.044,296.539,0.2134,63.2876254
1651885200,2022-05-07 01:00:00,KP3R/USDT,298.551,298.551,297.659,298.551,0.0213,6.3528031
1651881600,2022-05-07 00:00:00,KP3R/USDT,298.08,298.08,297.659,297.659,0.0229,6.8225906
1651878000,2022-05-06 23:00:00,KP3R/USDT,298.555,298.555,298.256,298.256,0.0229,6.8329653
1651874400,2022-05-06 22:00:00,KP3R/USDT,296.765,299.583,296.765,299.583,1.06289294,317.33410215228
1651870800,2022-05-06 21:00:00,KP3R/USDT,300.055,300.055,296.96,296.96,0.1375,41.0299518
1651867200,2022-05-06 20:00:00,KP3R/USDT,301.26,301.26,297.957,300.955,2.19752646,656.81100840128
1651863600,2022-05-06 19:00:00,KP3R/USDT,298.854,302.401,298.256,302.401,6.8459,2056.65819
1651860000,2022-05-06 18:00:00,KP3R/USDT,297.361,300.051,296.765,300.051,0.7304,217.8838724
1651856400,2022-05-06 17:00:00,KP3R/USDT,305.206,305.206,297.659,297.659,0.58330103,175.457410979
1651852800,2022-05-06 16:00:00,KP3R/USDT,299.454,304.9,299.101,304.9,1.86829481,563.23399783919
1651849200,2022-05-06 15:00:00,KP3R/USDT,298.551,306.055,298.551,299.583,11.47600454,3500.5816535647
1651845600,2022-05-06 14:00:00,KP3R/USDT,294.639,298.347,293.6,298.347,1.2942,382.8344783
1651842000,2022-05-06 13:00:00,KP3R/USDT,296.044,298.347,291.341,293.6,2.0397,601.453302
1651838400,2022-05-06 12:00:00,KP3R/USDT,300.051,312.768,296.375,296.375,128.0521,39388.3870199
1651834800,2022-05-06 11:00:00,KP3R/USDT,295.84,299.75,293.233,299.75,13.4932,3985.8738082
1651831200,2022-05-06 10:00:00,KP3R/USDT,299.583,300.955,294.639,294.639,8.806,2626.1073502
1651827600,2022-05-06 09:00:00,KP3R/USDT,299.45,302.769,296.375,299.754,2.0959,628.7702971
1651824000,2022-05-06 08:00:00,KP3R/USDT,292.67,305.999,291.512,299.45,37.6029,11211.3666326
1651820400,2022-05-06 07:00:00,KP3R/USDT,298.854,315.152,289.687,292.67,89.7418,27735.3855536
1651816800,2022-05-06 06:00:00,KP3R/USDT,297.458,302.769,297.458,299.666,14.4595,4317.222708
1651813200,2022-05-06 05:00:00,KP3R/USDT,294.72,318.183,293.649,297.458,129.396,40348.8222519
1651809600,2022-05-06 04:00:00,KP3R/USDT,293.649,300.282,292.167,295.777,29.5893,8705.2567546
1651806000,2022-05-06 03:00:00,KP3R/USDT,290.826,293.649,290.826,293.649,0.54370417,158.67264266002
1651802400,2022-05-06 02:00:00,KP3R/USDT,289.12,291.806,289.12,291.806,0.1866,54.2539806
1651798800,2022-05-06 01:00:00,KP3R/USDT,287.568,287.568,287.568,287.568,0,0
1651795200,2022-05-06 00:00:00,KP3R/USDT,290.24,290.24,287.568,287.568,0.1823,52.5781317
1651791600,2022-05-05 23:00:00,KP3R/USDT,289.12,291.36,289.12,291.36,0.1823,52.9992148
1651788000,2022-05-05 22:00:00,KP3R/USDT,291.36,291.36,287.568,288.425,0.63636397,183.92486984725
1651784400,2022-05-05 21:00:00,KP3R/USDT,290.923,293.925,290.923,291.806,1.20573257,351.43087444125
1651780800,2022-05-05 20:00:00,KP3R/USDT,289.12,290.522,289.108,290.522,1.38823037,402.80446317214
1651777200,2022-05-05 19:00:00,KP3R/USDT,285.471,290.24,285,290.24,1.268,363.2261615
1651773600,2022-05-05 18:00:00,KP3R/USDT,289.695,290.081,285.471,285.471,10.6176,3065.0158282
1651770000,2022-05-05 17:00:00,KP3R/USDT,291.36,293.403,289.328,290.931,5.47192812,1589.17137505408
1651766400,2022-05-05 16:00:00,KP3R/USDT,288.197,293.649,288.197,290.453,2.68248571,782.07876138355
1651762800,2022-05-05 15:00:00,KP3R/USDT,298.347,298.724,288.197,289.162,14.6539,4299.9956068
1651759200,2022-05-05 14:00:00,KP3R/USDT,306.743,307.047,298.466,299.634,7.6513,2327.9163322
1651755600,2022-05-05 13:00:00,KP3R/USDT,313.895,313.895,306.999,306.999,2.4223,754.6802449
1651752000,2022-05-05 12:00:00,KP3R/USDT,315.862,315.934,313.758,314.88,0.84109081,264.6302017531
1651748400,2022-05-05 11:00:00,KP3R/USDT,316.418,317.12,315.156,315.156,0.1694,53.5438689
1651744800,2022-05-05 10:00:00,KP3R/USDT,314.521,316.101,314.521,316.101,0.1129,35.6060673
1651741200,2022-05-05 09:00:00,KP3R/USDT,314.21,314.21,313.46,313.859,3.6134,1133.6324091
1651737600,2022-05-05 08:00:00,KP3R/USDT,315.788,315.788,314.284,314.325,0.174,54.7822927
1651734000,2022-05-05 07:00:00,KP3R/USDT,316,317.497,313.895,315.843,8.9495,2839.9482043
1651730400,2022-05-05 06:00:00,KP3R/USDT,316,317.689,316,316,0.3189,101.0616038
1651726800,2022-05-05 05:00:00,KP3R/USDT,318.008,319.36,314.88,314.88,0.7047,223.3948082
1651723200,2022-05-05 04:00:00,KP3R/USDT,320.71,320.71,316.739,317.689,0.4212,134.1790024
1651719600,2022-05-05 03:00:00,KP3R/USDT,321.479,321.479,320.71,320.71,0.0615,19.7311553
1651716000,2022-05-05 02:00:00,KP3R/USDT,321.532,322.489,320.575,322.489,0.9273,298.3394699
1651712400,2022-05-05 01:00:00,KP3R/USDT,320.591,320.591,320.453,320.453,0.4016,128.722207
1651708800,2022-05-05 00:00:00,KP3R/USDT,321.21,321.6,320.641,320.641,0.0172,5.5275382
1651705200,2022-05-04 23:00:00,KP3R/USDT,321.056,321.056,321.056,321.056,1.2458,399.9715648
1651701600,2022-05-04 22:00:00,KP3R/USDT,321.214,321.214,320.25,320.25,0.2648,84.9642572
1651698000,2022-05-04 21:00:00,KP3R/USDT,319.605,323.923,319.605,321.536,11.43070446,3680.90373052066
1651694400,2022-05-04 20:00:00,KP3R/USDT,320.875,320.875,318.568,319.171,0.54440602,173.93277208182
1651690800,2022-05-04 19:00:00,KP3R/USDT,318.568,324.445,318.568,321.21,5.64044304,1809.3092984424
1651687200,2022-05-04 18:00:00,KP3R/USDT,310.707,318.327,310,318.327,20.66365631,6474.72994375482
1651683600,2022-05-04 17:00:00,KP3R/USDT,312.142,312.142,309.212,310.45,0.46903283,145.56878416157
1651680000,2022-05-04 16:00:00,KP3R/USDT,306.743,313.891,306.743,312.142,0.9539,296.5519438
1651676400,2022-05-04 15:00:00,KP3R/USDT,306.436,307.663,304.743,307.663,1.9234,586.3523155
1651672800,2022-05-04 14:00:00,KP3R/USDT,305.988,307.944,305.988,306.493,2.24523049,689.68544591256
1651669200,2022-05-04 13:00:00,KP3R/USDT,309.208,309.828,305.988,305.988,0.2657,81.7007423
1651665600,2022-05-04 12:00:00,KP3R/USDT,314.84,314.84,308.235,308.284,1.1444,355.5957597
1651662000,2022-05-04 11:00:00,KP3R/USDT,316.735,317.497,314.284,315.784,1.1909,375.194071
1651658400,2022-05-04 10:00:00,KP3R/USDT,312.95,318.327,312.95,315.651,0.8431,266.5085507
1651654800,2022-05-04 09:00:00,KP3R/USDT,311.703,316.887,311.703,311.943,1.5546,488.0648564
1651651200,2022-05-04 08:00:00,KP3R/USDT,307.355,326.08,305.377,311.913,92.42081207,29328.6043387978
1651647600,2022-05-04 07:00:00,KP3R/USDT,307.4,315.16,305.769,307.355,16.597,5117.3605582
1651644000,2022-05-04 06:00:00,KP3R/USDT,306.372,328.33,302.027,307.972,151.49240443,47844.07648605592
1651640400,2022-05-04 05:00:00,KP3R/USDT,298.914,306.372,298.914,306.372,21.1581,6387.2721418
1651636800,2022-05-04 04:00:00,KP3R/USDT,300.356,300.356,298.08,298.08,0.0512,15.315879
1651633200,2022-05-04 03:00:00,KP3R/USDT,300.947,300.947,300.947,300.947,0.00039874,0.11999960678
1651629600,2022-05-04 02:00:00,KP3R/USDT,299.515,300.819,299.515,300.324,7.94323599,2384.38836964485
1651626000,2022-05-04 01:00:00,KP3R/USDT,299.2,300.819,299.2,299.2,0.0568,17.0277705
1651622400,2022-05-04 00:00:00,KP3R/USDT,299.101,299.101,299.101,299.101,0.1311,39.2121411
1651618800,2022-05-03 23:00:00,KP3R/USDT,297.822,297.822,297.822,297.822,0.5777,172.0517694
1651615200,2022-05-03 22:00:00,KP3R/USDT,297.822,297.822,297.822,297.822,0,0
1651611600,2022-05-03 21:00:00,KP3R/USDT,295,298.347,295,297.822,2.5125,741.6705184
1651608000,2022-05-03 20:00:00,KP3R/USDT,294.164,294.72,293.6,294.72,0.31172287,91.60099543068
1651604400,2022-05-03 19:00:00,KP3R/USDT,296.375,296.375,293.649,295.694,0.7218,212.7529789
1651600800,2022-05-03 18:00:00,KP3R/USDT,302.56,302.56,296.96,296.96,12.07878874,3624.15742179684
1651597200,2022-05-03 17:00:00,KP3R/USDT,303.291,304.125,302.56,302.56,0.06722745,20.40602743125
1651593600,2022-05-03 16:00:00,KP3R/USDT,303.989,303.989,301.827,302.545,0.2,60.4427342
1651590000,2022-05-03 15:00:00,KP3R/USDT,304.527,304.9,304.527,304.9,0.0255,7.7706603
1651586400,2022-05-03 14:00:00,KP3R/USDT,304,304.496,302.56,304.496,0.1331,40.4677902
1651582800,2022-05-03 13:00:00,KP3R/USDT,307.04,307.694,304.48,305.077,0.2623,80.0766122
1651579200,2022-05-03 12:00:00,KP3R/USDT,309.693,310.005,308.16,308.525,0.261,80.6864461
1651575600,2022-05-03 11:00:00,KP3R/USDT,304.595,309.959,304.595,309.929,0.9333,286.2999036
1651572000,2022-05-03 10:00:00,KP3R/USDT,304.8,304.8,304.527,304.527,1.0497,319.6887486
1651568400,2022-05-03 09:00:00,KP3R/USDT,309.28,309.28,305.763,305.763,6.603,2023.1568762
1651564800,2022-05-03 08:00:00,KP3R/USDT,309.28,311.071,309.28,309.471,1.5037,467.3175427
1651561200,2022-05-03 07:00:00,KP3R/USDT,308.235,308.235,307.04,307.04,0.0197,6.0701875
1651557600,2022-05-03 06:00:00,KP3R/USDT,306.83,309.471,306.83,309.471,13.9126,4272.2304524
1651554000,2022-05-03 05:00:00,KP3R/USDT,305.763,305.763,305.763,305.763,0.0089,2.7212907
1651550400,2022-05-03 04:00:00,KP3R/USDT,305.92,305.92,305.92,305.92,0,0
1651546800,2022-05-03 03:00:00,KP3R/USDT,305.763,307.04,305.763,305.92,1.0285,314.5021557
1651543200,2022-05-03 02:00:00,KP3R/USDT,305.763,305.92,304.527,305.92,0.0379,11.5770877
1651539600,2022-05-03 01:00:00,KP3R/USDT,303.291,304.8,303.173,304.501,6.9047,2094.2345157
1651536000,2022-05-03 00:00:00,KP3R/USDT,304,304,301.44,302.56,0.9827,296.7852532
1651532400,2022-05-02 23:00:00,KP3R/USDT,304.8,308.235,304.527,304.527,8.1686,2506.0855894
1651528800,2022-05-02 22:00:00,KP3R/USDT,302.055,304.8,302.055,303.291,0.1985,60.3873499
1651525200,2022-05-02 21:00:00,KP3R/USDT,300.32,301.827,300.32,301.827,0.1594,48.0838808
1651521600,2022-05-02 20:00:00,KP3R/USDT,301.44,301.44,299.101,299.101,0.178,53.2950309
1651518000,2022-05-02 19:00:00,KP3R/USDT,299.2,303.291,299.2,303.291,0.2913,87.9311794
1651514400,2022-05-02 18:00:00,KP3R/USDT,299.101,300.32,298.08,298.623,8.96793685,2679.98905887265
1651510800,2022-05-02 17:00:00,KP3R/USDT,301.44,301.44,296.232,298.347,8.10847439,2407.24381690649
1651507200,2022-05-02 16:00:00,KP3R/USDT,304.554,304.554,301.827,301.827,0.1814,54.8244325
1651503600,2022-05-02 15:00:00,KP3R/USDT,305.92,305.92,304.553,304.56,0.89129621,271.8218932176
1651500000,2022-05-02 14:00:00,KP3R/USDT,307.04,309.92,304.527,306.999,2.10533659,649.19603721974
1651496400,2022-05-02 13:00:00,KP3R/USDT,303.02,315.651,300.32,308.235,69.794,21397.2601529
1651492800,2022-05-02 12:00:00,KP3R/USDT,303.291,317.556,301.14,302.842,117.4622,36343.8190021
1651489200,2022-05-02 11:00:00,KP3R/USDT,302.132,303.291,299.101,302.56,26.3703,7947.3917579
1651485600,2022-05-02 10:00:00,KP3R/USDT,303.291,304.265,301.797,301.797,10.1635,3071.161065
1651482000,2022-05-02 09:00:00,KP3R/USDT,306.999,307.04,303.621,303.621,0.1669,50.8784469
1651478400,2022-05-02 08:00:00,KP3R/USDT,310,310,304.553,305.598,8.9977,2750.1679944
1651474800,2022-05-02 07:00:00,KP3R/USDT,312.985,312.985,310,310,0.36454578,113.3153861533
1651471200,2022-05-02 06:00:00,KP3R/USDT,313.76,315.838,312.64,312.64,3.78739964,1194.02022949832
1651467600,2022-05-02 05:00:00,KP3R/USDT,313.592,314.517,312.283,312.283,3.9449,1234.8976717
1651464000,2022-05-02 04:00:00,KP3R/USDT,313.179,313.76,310.317,313.76,1.3255,412.5206868
1651460400,2022-05-02 03:00:00,KP3R/USDT,314.415,314.415,313.179,313.494,0.0296,9.2878685
1651456800,2022-05-02 02:00:00,KP3R/USDT,314.415,317.12,312.731,315.651,10.65688548,3350.76308872212
1651453200,2022-05-02 01:00:00,KP3R/USDT,312.64,312.64,312.64,312.64,0,0
1651449600,2022-05-02 00:00:00,KP3R/USDT,309.471,319.36,309.471,312.64,17.46564795,5536.95118322415
1651446000,2022-05-01 23:00:00,KP3R/USDT,304.8,310.42,304.8,308.16,3.08344613,949.7561841746
1651442400,2022-05-01 22:00:00,KP3R/USDT,305.763,305.92,303,304.8,2.6841,814.4462004
1651438800,2022-05-01 21:00:00,KP3R/USDT,307.944,307.944,304.527,305.605,0.4508,137.6306115
1651435200,2022-05-01 20:00:00,KP3R/USDT,302.56,307.279,302.56,307.279,0.342,104.5633292
1651431600,2022-05-01 19:00:00,KP3R/USDT,304,304,299.951,302.56,1.4278,431.39421
1651428000,2022-05-01 18:00:00,KP3R/USDT,313.76,313.76,304.527,304.527,11.55150001,3553.24378789884
1651424400,2022-05-01 17:00:00,KP3R/USDT,315.192,317.737,314.415,314.415,11.06985323,3486.42060170779
1651420800,2022-05-01 16:00:00,KP3R/USDT,311.52,320.201,311.52,314.88,41.57981338,13247.01845458938
1651417200,2022-05-01 15:00:00,KP3R/USDT,302.56,311.232,302.56,311.232,8.8078,2711.5530642
1651413600,2022-05-01 14:00:00,KP3R/USDT,303.291,303.331,301.089,301.089,1.0297,311.5450194
1651410000,2022-05-01 13:00:00,KP3R/USDT,303.291,303.572,301.428,302.56,0.3573,108.0284966
1651406400,2022-05-01 12:00:00,KP3R/USDT,301.44,302.56,301.44,302.56,2.5986,785.537684
1651402800,2022-05-01 11:00:00,KP3R/USDT,300.3,300.3,300.23,300.23,16.9085,5077.562903
1651399200,2022-05-01 10:00:00,KP3R/USDT,300.32,301.44,300.3,300.3,17.2483,5179.6805551
1651395600,2022-05-01 09:00:00,KP3R/USDT,301.197,301.197,299.101,299.101,0.20640172,61.88536205884
1651392000,2022-05-01 08:00:00,KP3R/USDT,298.08,302.56,298.08,300.32,0.8371,251.2581846
1651388400,2022-05-01 07:00:00,KP3R/USDT,300.819,300.819,295.782,297.359,9.7918,2911.1180587
1651384800,2022-05-01 06:00:00,KP3R/USDT,305.692,305.692,301.827,301.827,0.1505,45.4462063
1651381200,2022-05-01 05:00:00,KP3R/USDT,302.055,305.763,302.055,305.282,0.29095131,88.68821801942
1651377600,2022-05-01 04:00:00,KP3R/USDT,304.527,304.527,300.252,300.252,2.3862,722.7873357
1651374000,2022-05-01 03:00:00,KP3R/USDT,303.49,305.763,303.49,305.763,0.1415,42.973294
1651370400,2022-05-01 02:00:00,KP3R/USDT,306.37,306.37,303.291,303.291,2.20774335,675.9280569518
1651366800,2022-05-01 01:00:00,KP3R/USDT,304.832,309.471,301.827,305.763,13.4406,4092.2778971
1651363200,2022-05-01 00:00:00,KP3R/USDT,300.819,305.763,295.875,305.763,11.293,3362.8709814
1651359600,2022-04-30 23:00:00,KP3R/USDT,308.235,308.235,293.403,299.583,63.87804624,19201.5341380176
1651356000,2022-04-30 22:00:00,KP3R/USDT,313.179,313.179,309.471,309.471,0.393,122.3380478
1651352400,2022-04-30 21:00:00,KP3R/USDT,315.457,315.457,314.415,314.415,0.1041,32.8297999
1651348800,2022-04-30 20:00:00,KP3R/USDT,317.642,319.359,315.457,315.457,8.6135,2747.6930554
1651345200,2022-04-30 19:00:00,KP3R/USDT,315.651,318.32,315.651,318.32,16.6762,5283.8753137
1651341600,2022-04-30 18:00:00,KP3R/USDT,316.888,316.888,314.228,314.415,5.8475,1842.5847962
1651338000,2022-04-30 17:00:00,KP3R/USDT,320,320.185,316.862,316.887,12.53398405,3983.03186069421
1651334400,2022-04-30 16:00:00,KP3R/USDT,321.026,321.026,320,320,0.1361,43.5657389
1651330800,2022-04-30 15:00:00,KP3R/USDT,319.359,321.831,319,321.831,1.0434,332.9305698
1651327200,2022-04-30 14:00:00,KP3R/USDT,328,328,319.359,319.359,2.20924853,717.54990962632
1651323600,2022-04-30 13:00:00,KP3R/USDT,330.483,331.813,328,328,0.2163,71.6101866
1651320000,2022-04-30 12:00:00,KP3R/USDT,332.63,332.63,329.087,329.262,0.1857,61.1647929
1651316400,2022-04-30 11:00:00,KP3R/USDT,330.483,336.84,330.483,331.719,15.5425,5189.0248081
1651312800,2022-04-30 10:00:00,KP3R/USDT,327.578,330.2,326.736,329.65,9.1621,3018.1458981
1651309200,2022-04-30 09:00:00,KP3R/USDT,326.149,327.578,325.919,326.7,3.262,1065.8410582
1651305600,2022-04-30 08:00:00,KP3R/USDT,329.262,329.262,325.82,326.628,0.4897,160.2141173
1651302000,2022-04-30 07:00:00,KP3R/USDT,334.314,334.314,330.104,330.946,4.8955,1633.2144604
1651298400,2022-04-30 06:00:00,KP3R/USDT,334.314,334.314,333.472,333.472,0.3437,114.8612165
1651294800,2022-04-30 05:00:00,KP3R/USDT,334.191,335.855,334.191,335.855,1.1143,374.0350281
1651291200,2022-04-30 04:00:00,KP3R/USDT,332,334.539,331.719,332.955,0.2137,71.0069645
1651287600,2022-04-30 03:00:00,KP3R/USDT,334.318,335.998,332.51,332.79,18.087,6055.8476595
1651284000,2022-04-30 02:00:00,KP3R/USDT,337.682,337.899,334.328,334.328,3.8022,1271.8548844
1651280400,2022-04-30 01:00:00,KP3R/USDT,335.156,337.727,334.282,336.84,20.51266633,6872.23725985107
1651276800,2022-04-30 00:00:00,KP3R/USDT,333.472,335.427,333.472,334.191,0.3818,127.9054301
1651273200,2022-04-29 23:00:00,KP3R/USDT,334.314,337.899,333.472,334.36,7.5487,2532.7703537
1651269600,2022-04-29 22:00:00,KP3R/USDT,332.63,339.366,332.63,335.156,4.32858226,1458.99773806252
1651266000,2022-04-29 21:00:00,KP3R/USDT,331.788,331.788,330.483,331.788,0.2763,91.6071733
1651262400,2022-04-29 20:00:00,KP3R/USDT,327.578,334.191,327.578,331.788,10.9016,3625.1540968
1651258800,2022-04-29 19:00:00,KP3R/USDT,333.194,333.194,326.631,326.631,1.79390219,594.52828385375
1651255200,2022-04-29 18:00:00,KP3R/USDT,336.84,338.524,333.472,334.314,6.5605,2206.1480526
1651251600,2022-04-29 17:00:00,KP3R/USDT,335.998,336.84,335.156,336.84,0.1121,37.6430466
1651248000,2022-04-29 16:00:00,KP3R/USDT,339.366,339.366,335.998,335.998,0.3852,129.749175
1651244400,2022-04-29 15:00:00,KP3R/USDT,341.05,341.05,338,339.766,0.56031244,189.99842713929
1651240800,2022-04-29 14:00:00,KP3R/USDT,346.547,346.547,341.05,341.05,1.2472,427.9866714
1651237200,2022-04-29 13:00:00,KP3R/USDT,347.679,348.628,345.26,346.551,0.5677,196.9295531
1651233600,2022-04-29 12:00:00,KP3R/USDT,343.359,350.312,343.359,347.679,14.0841,4855.6633345
1651230000,2022-04-29 11:00:00,KP3R/USDT,342.103,344.418,341.607,342.961,15.2387,5215.0007819
1651226400,2022-04-29 10:00:00,KP3R/USDT,347.194,347.194,342.159,343.127,7.2896,2517.1117302
1651222800,2022-04-29 09:00:00,KP3R/USDT,348.377,349.47,347.679,347.679,10.4404,3633.1795796
1651219200,2022-04-29 08:00:00,KP3R/USDT,352.944,352.944,348.377,348.628,1.2472,438.5850196
1651215600,2022-04-29 07:00:00,KP3R/USDT,354.002,354.355,353.296,353.296,0.0422,14.9326857
1651212000,2022-04-29 06:00:00,KP3R/USDT,354.003,354.003,352.944,352.944,0.0705,24.931069
1651208400,2022-04-29 05:00:00,KP3R/USDT,351.97,358.631,351.97,354.357,0.5369,190.7816845
1651204800,2022-04-29 04:00:00,KP3R/USDT,351.495,351.881,349.378,351.881,0.6522,228.0791295
1651201200,2022-04-29 03:00:00,KP3R/USDT,353.317,353.317,351.533,351.533,1.7317,609.8064523
1651197600,2022-04-29 02:00:00,KP3R/USDT,355,355,353.65,353.65,0.0776,27.4963545
1651194000,2022-04-29 01:00:00,KP3R/USDT,356.206,356.206,355.018,355.018,1.532,544.1808617
1651190400,2022-04-29 00:00:00,KP3R/USDT,355.138,357.201,355.138,357.201,0.6738,239.4056177
1651186800,2022-04-28 23:00:00,KP3R/USDT,356,356.439,355.066,355.066,0.6928,246.2417929
1651183200,2022-04-28 22:00:00,KP3R/USDT,355.065,355.878,353.94,355.878,0.4498,159.7898581
1651179600,2022-04-28 21:00:00,KP3R/USDT,357.202,357.202,353.951,353.951,0.667,236.340612
1651176000,2022-04-28 20:00:00,KP3R/USDT,357.048,358.273,354.712,358.26,3.54271344,1259.84802718336
1651172400,2022-04-28 19:00:00,KP3R/USDT,360.789,361.82,357.166,357.166,0.3703,133.1765421
1651168800,2022-04-28 18:00:00,KP3R/USDT,361.498,361.498,359.332,360.429,0.1175,42.3229303
1651165200,2022-04-28 17:00:00,KP3R/USDT,359.574,361.961,359.574,361.861,1.77250797,640.21730103217
1651161600,2022-04-28 16:00:00,KP3R/USDT,354.357,359.349,353.65,359.349,0.92471887,328.54494856168
1651158000,2022-04-28 15:00:00,KP3R/USDT,356.131,361.354,353.94,354.522,2.93449226,1051.0791129736
1651154400,2022-04-28 14:00:00,KP3R/USDT,356.206,356.488,355.066,356.131,0.21929181,78.02962406909
1651150800,2022-04-28 13:00:00,KP3R/USDT,358.275,359.349,355.926,357.463,10.4176,3735.6052172
