https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SMART
1651413600000,2022-05-01 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,9.0058019871e-06,300.19339957
1651399200000,2022-05-01 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0003000204277755,10000.68092585
1651226400000,2022-04-29 10:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.000880449555,29348.3185
1651219200000,2022-04-29 08:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0004,10000.0
1651165200000,2022-04-28 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0034459587798674994,114865.29266225
1651111200000,2022-04-28 02:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0004984999999979999,16616.6666666
1651071600000,2022-04-27 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.88097122e-05,960.32374
1651068000000,2022-04-27 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00201105,67035.0
1651064400000,2022-04-27 13:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,5.32e-05,1330.0
1651053600000,2022-04-27 10:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0026841572000032,67103.93000008
1650902400000,2022-04-25 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.9820000003e-06,199.40000001
1650870000000,2022-04-25 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0013561647815735999,45205.49271912
1650823200000,2022-04-24 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00047033999999999997,15678
1650816000000,2022-04-24 16:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0004,10000
1650718800000,2022-04-23 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.000191424,6380.8
1650639600000,2022-04-22 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00033058610250959994,11019.53675032
1650610800000,2022-04-22 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.009210190533106198,307006.35110354
1650607200000,2022-04-22 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0013927100247006,46423.66749002
1650560400000,2022-04-21 17:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00067644,16911.0
1650549600000,2022-04-21 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0007417680000009,24725.60000003
1650542400000,2022-04-21 12:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,3.906e-05,976.5
1650405600000,2022-04-19 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00023401443500009996,7800.48116667
1650394800000,2022-04-19 19:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.0131796881260652,329492.20315163
1650366000000,2022-04-19 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.3972491e-05,465.7497
1650355200000,2022-04-19 08:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00046563,11640.75
1650351600000,2022-04-19 07:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,6.65332e-06,166.333
1650322800000,2022-04-18 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0026184125339999997,87280.4178
1650301200000,2022-04-18 17:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00012923,3230.75
1650294000000,2022-04-18 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0023836823086409997,79456.0769547
1650218400000,2022-04-17 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0003729092175,12430.30725
1650211200000,2022-04-17 16:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00049722,12430.5
1650200400000,2022-04-17 13:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0004977099999996,12442.74999999
1650110400000,2022-04-16 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.018154401467279698,605146.71557599
1650016800000,2022-04-15 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,7.4600909999999995e-06,248.6697
1650013200000,2022-04-15 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0012226927470744,40756.42490248
1649970000000,2022-04-14 21:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00018337,4584.25
1649966400000,2022-04-14 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,6.663283333349999e-05,2221.09444445
1649959200000,2022-04-14 18:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,3.789e-05,947.25
1649937600000,2022-04-14 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.000480402276,16013.4092
1649923200000,2022-04-14 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.81492625e-06,293.830875
1649919600000,2022-04-14 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0002280663,7602.21
1649865600000,2022-04-13 16:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,1.1765e-05,294.125
1649862000000,2022-04-13 15:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00030716,7679.0
1649836800000,2022-04-13 08:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,7.2e-05,1800.0
1649833200000,2022-04-13 07:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.0003570803099996,8927.00774999
1649829600000,2022-04-13 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0009805688013099,32685.62671033
1649782800000,2022-04-12 17:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,1.989e-05,497.25
1649775600000,2022-04-12 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.417539995e-05,805.846665
1649772000000,2022-04-12 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.4199596947699998e-05,806.65323159
1649736000000,2022-04-12 04:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.0030098793074999994,100329.31025
1649700000000,2022-04-11 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.000248436315,8281.2105
1649696400000,2022-04-11 17:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,7.922e-05,1980.5
1649689200000,2022-04-11 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.87014562e-05,1290.04854
1649685600000,2022-04-11 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.004510496613484199,150349.88711614
1649602800000,2022-04-10 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0016619240954205,55397.46984735
1649577600000,2022-04-10 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.9699999999999994e-05,1990.0
1649563200000,2022-04-10 04:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.00044284659,11071.16475
1649523600000,2022-04-09 17:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0017043,42607.5
1649498400000,2022-04-09 10:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.00045604334999999995,15201.445
1649437200000,2022-04-08 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.9999999999999995e-05,2000.0
1649430000000,2022-04-08 15:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0008762346873687999,21905.86718422
1649415600000,2022-04-08 11:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00014484,3621.0
1649404800000,2022-04-08 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.98835652672e-05,996.11884224
1649365200000,2022-04-07 21:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0003,10000.0
1649358000000,2022-04-07 19:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,4e-05,1000.0
1649340000000,2022-04-07 14:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0002534099999996,6335.24999999
1649318400000,2022-04-07 08:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00545095,136273.75
1649268000000,2022-04-06 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0015314001094878,51046.67031626
1649253600000,2022-04-06 14:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00108509,27127.25
1649250000000,2022-04-06 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00041853394305419996,13951.13143514
1649242800000,2022-04-06 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006831924089693999,22773.08029898
1649217600000,2022-04-06 04:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.0005380866666663999,13452.16666666
1649214000000,2022-04-06 03:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,3.3345e-05,833.625
1649181600000,2022-04-05 18:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,8.678e-05,2169.5
1649178000000,2022-04-05 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0015512999999999998,51710.0
1649170800000,2022-04-05 15:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,1.1e-05,275.0
1649167200000,2022-04-05 14:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.00015282792188459998,5094.26406282
1649163600000,2022-04-05 13:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,9.438e-05,2359.5
1649152800000,2022-04-05 10:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0002,5000.0
1649149200000,2022-04-05 09:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00065804,16451.0
1649145600000,2022-04-05 08:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,4e-06,100.0
