https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume BTC
1659776400000,2022-08-06 09:00:00,BTC/UST,23140,23186,23134,23174,190260.75265352,8.21009548
1659772800000,2022-08-06 08:00:00,BTC/UST,23197,23256,23114,23140,257720.67375860002,11.13745349
1659769200000,2022-08-06 07:00:00,BTC/UST,23186,23228,23156,23198,207667.95734244003,8.95197678
1659765600000,2022-08-06 06:00:00,BTC/UST,23192,23197,23147,23178,225489.50053475998,9.72860042
1659762000000,2022-08-06 05:00:00,BTC/UST,23211,23225,23143,23193,252524.77332831002,10.887973670000001
1659758400000,2022-08-06 04:00:00,BTC/UST,23176,23218,23160,23214,283164.17375244,12.19799146
1659754800000,2022-08-06 03:00:00,BTC/UST,23269,23271,23157,23163,589320.74955054,25.44233258
1659751200000,2022-08-06 02:00:00,BTC/UST,23220,23271,23186,23260,223869.31248000002,9.624648
1659747600000,2022-08-06 01:00:00,BTC/UST,23250,23295,23190,23194,240913.63868702002,10.386894830000001
1659744000000,2022-08-06 00:00:00,BTC/UST,23313,23341,23200,23257,298125.44920392,12.81874056
1659740400000,2022-08-05 23:00:00,BTC/UST,23255,23317,23164,23315,92120.3436817,3.95111918
1659736800000,2022-08-05 22:00:00,BTC/UST,23105,23275,23105,23241,87287.53379516999,3.75575637
1659733200000,2022-08-05 21:00:00,BTC/UST,22981,23229,22981,23110,489962.17079829995,21.20130553
1659729600000,2022-08-05 20:00:00,BTC/UST,22927,22983,22848,22981,18028.15004746,0.7844806599999999
1659726000000,2022-08-05 19:00:00,BTC/UST,22803,22946,22783,22933,13821.329238999999,0.602683
1659722400000,2022-08-05 18:00:00,BTC/UST,22826,22884,22766,22800,186915.16152,8.1980334
1659718800000,2022-08-05 17:00:00,BTC/UST,23036,23092,22823,22826,184659.18681636002,8.089861860000001
1659715200000,2022-08-05 16:00:00,BTC/UST,23001,23067,22915,23037,120266.32914324,5.22057252
1659711600000,2022-08-05 15:00:00,BTC/UST,23181,23191,22961,23000,58532.170309999994,2.54487697
1659708000000,2022-08-05 14:00:00,BTC/UST,23059,23354,23032,23184,424461.44157984003,18.30837826
1659704400000,2022-08-05 13:00:00,BTC/UST,23014,23093,22882,23054,406386.61040262005,17.62759653
1659700800000,2022-08-05 12:00:00,BTC/UST,23405,23463,22939,23006,968640.1677378,42.1038063
1659697200000,2022-08-05 11:00:00,BTC/UST,23187,23435,23150,23411,374691.12101729,16.00491739
1659693600000,2022-08-05 10:00:00,BTC/UST,23137,23243,23104,23187,195441.46635288,8.42892424
1659690000000,2022-08-05 09:00:00,BTC/UST,23147,23181,23115,23131,195153.00010153002,8.43685963
1659686400000,2022-08-05 08:00:00,BTC/UST,23176,23254,23098,23138,912568.05816798,39.44023071
1659682800000,2022-08-05 07:00:00,BTC/UST,23281,23284,23146,23178,419304.76051266,18.09063597
1659679200000,2022-08-05 06:00:00,BTC/UST,23192,23414,23185,23280,372228.20538239996,15.98918408
1659675600000,2022-08-05 05:00:00,BTC/UST,23152,23208,23062,23193,204020.20990296,8.79662872
1659672000000,2022-08-05 04:00:00,BTC/UST,23167,23233,23098,23154,245988.44770925998,10.62401519
1659668400000,2022-08-05 03:00:00,BTC/UST,23048,23205,23040,23172,568406.4998543999,24.5298852
1659664800000,2022-08-05 02:00:00,BTC/UST,22890,23103,22864,23052,570058.20949896,24.72922998
1659661200000,2022-08-05 01:00:00,BTC/UST,22637,22906,22633,22886,39015.56097986,1.70477851
1659657600000,2022-08-05 00:00:00,BTC/UST,22618,22678,22593,22631,38887.78671281,1.71834151
1659654000000,2022-08-04 23:00:00,BTC/UST,22621,22661,22575,22618,74393.69591622001,3.28913679
1659650400000,2022-08-04 22:00:00,BTC/UST,22490,22639,22457,22629,28516.61254113,1.26017997
1659646800000,2022-08-04 21:00:00,BTC/UST,22515,22573,22484,22499,68638.08808272,3.05071728
1659643200000,2022-08-04 20:00:00,BTC/UST,22455,22549,22453,22504,103915.1050128,4.6176282
1659639600000,2022-08-04 19:00:00,BTC/UST,22543,22628,22423,22454,65161.584792680005,2.9020034200000002
1659636000000,2022-08-04 18:00:00,BTC/UST,22636,22706,22402,22551,572009.90018535,25.36516785
1659632400000,2022-08-04 17:00:00,BTC/UST,22585,22644,22570,22630,583566.4992017,25.78729559
1659628800000,2022-08-04 16:00:00,BTC/UST,22933,22965,22510,22592,1286236.10644864,56.93325542
1659625200000,2022-08-04 15:00:00,BTC/UST,22924,22944,22779,22920,282665.7672912,12.33271236
1659621600000,2022-08-04 14:00:00,BTC/UST,23046,23129,22794,22910,117293.779494,5.1197634
1659618000000,2022-08-04 13:00:00,BTC/UST,22903,23129,22844,23037,153461.77603575002,6.66153475
1659614400000,2022-08-04 12:00:00,BTC/UST,22891,22968,22756,22897,114671.3838697,5.0081401
1659610800000,2022-08-04 11:00:00,BTC/UST,22857,22915,22806,22895,216844.232118,9.4712484
1659607200000,2022-08-04 10:00:00,BTC/UST,22872,22945,22830,22855,80332.40253115,3.51487213
1659603600000,2022-08-04 09:00:00,BTC/UST,22788,22906,22788,22871,199839.10556785998,8.737663659999999
1659600000000,2022-08-04 08:00:00,BTC/UST,22944,22944,22772,22794,205542.08199245998,9.01737659
1659596400000,2022-08-04 07:00:00,BTC/UST,22935,23021,22915,22940,144800.57120180002,6.3121434700000005
1659592800000,2022-08-04 06:00:00,BTC/UST,23113,23177,22824,22941,791352.6945129901,34.49512639
1659589200000,2022-08-04 05:00:00,BTC/UST,23082,23144,23039,23120,413965.72680879995,17.90509199
1659585600000,2022-08-04 04:00:00,BTC/UST,23090,23165,23066,23081,422776.12833328004,18.31706288
1659582000000,2022-08-04 03:00:00,BTC/UST,23131,23153,23024,23085,451985.20316459995,19.57917276
1659578400000,2022-08-04 02:00:00,BTC/UST,23144,23180,23083,23142,424353.36087816005,18.33693548
1659574800000,2022-08-04 01:00:00,BTC/UST,22997,23215,22994,23139,587396.38537458,25.38555622
1659571200000,2022-08-04 00:00:00,BTC/UST,22821,23015,22799,22992,114023.14313663999,4.95925292
1659567600000,2022-08-03 23:00:00,BTC/UST,22935,22935,22736,22828,153201.7361342,6.71113265
1659564000000,2022-08-03 22:00:00,BTC/UST,23262,23277,22880,22936,256770.15671296,11.19507136
1659560400000,2022-08-03 21:00:00,BTC/UST,23324,23351,23240,23262,222805.25346006,9.57807813
1659556800000,2022-08-03 20:00:00,BTC/UST,23458,23473,23241,23324,271618.07905876,11.64543299
1659553200000,2022-08-03 19:00:00,BTC/UST,23499,23527,23423,23446,223707.08903516,9.54137546
1659549600000,2022-08-03 18:00:00,BTC/UST,23450,23518,23361,23477,272578.74406484,11.610458920000001
1659546000000,2022-08-03 17:00:00,BTC/UST,23438,23552,23409,23447,415434.8956035,17.7180405
1659542400000,2022-08-03 16:00:00,BTC/UST,23355,23503,23262,23438,308275.60367154004,13.152811830000001
1659538800000,2022-08-03 15:00:00,BTC/UST,23296,23393,23263,23338,248187.59739396,10.63448442
1659535200000,2022-08-03 14:00:00,BTC/UST,23331,23437,23212,23308,562792.2892115599,24.14588507
1659531600000,2022-08-03 13:00:00,BTC/UST,23257,23379,23217,23341,287227.84483127,12.30572147
1659528000000,2022-08-03 12:00:00,BTC/UST,23400,23627,23230,23257,1380245.0344883201,59.34750976
1659524400000,2022-08-03 11:00:00,BTC/UST,23402,23456,23297,23399,491634.08841032,21.01090168
1659520800000,2022-08-03 10:00:00,BTC/UST,23380,23429,23335,23402,287089.2080121,12.26772105
1659517200000,2022-08-03 09:00:00,BTC/UST,23287,23394,23283,23370,508485.18236669997,21.75803091
1659513600000,2022-08-03 08:00:00,BTC/UST,22984,23289,22984,23287,607867.31981888,26.10329024
1659510000000,2022-08-03 07:00:00,BTC/UST,23041,23050,22968,22971,471496.07820782997,20.52570973
1659506400000,2022-08-03 06:00:00,BTC/UST,22920,23060,22920,23030,337070.4674827,14.63614709
1659502800000,2022-08-03 05:00:00,BTC/UST,22840,22949,22806,22921,282909.6098967,12.3428127
1659499200000,2022-08-03 04:00:00,BTC/UST,22850,22889,22833,22838,143456.2883673,6.28147335
1659495600000,2022-08-03 03:00:00,BTC/UST,22777,22872,22765,22851,143196.79511592002,6.26654392
1659492000000,2022-08-03 02:00:00,BTC/UST,22788,22843,22734,22765,279132.0699709,12.26145706
1659488400000,2022-08-03 01:00:00,BTC/UST,22784,22822,22680,22796,325218.01745192,14.26645102
1659484800000,2022-08-03 00:00:00,BTC/UST,22979,23060,22732,22785,496046.6317128,21.77075408
1659481200000,2022-08-02 23:00:00,BTC/UST,23089,23124,22930,22978,596149.5203943801,25.94436071
1659477600000,2022-08-02 22:00:00,BTC/UST,23083,23134,23027,23089,759394.5162063701,32.88988333
1659474000000,2022-08-02 21:00:00,BTC/UST,23016,23132,22952,23076,1587120.7167856798,68.77798218
1659470400000,2022-08-02 20:00:00,BTC/UST,22939,23054,22914,23016,631515.1178767199,27.43809167
1659466800000,2022-08-02 19:00:00,BTC/UST,22983,23087,22869,22944,671368.4148019201,29.26117568
1659463200000,2022-08-02 18:00:00,BTC/UST,23187,23279,22962,22972,17645320.187098518,768.12294041
1659459600000,2022-08-02 17:00:00,BTC/UST,23378,23425,23127,23165,989623.0633854499,42.72061573
1659456000000,2022-08-02 16:00:00,BTC/UST,22975,23469,22955,23365,1514384.91363235,64.81424839
1659452400000,2022-08-02 15:00:00,BTC/UST,23023,23089,22814,22982,1073850.98379876,46.72574118
1659448800000,2022-08-02 14:00:00,BTC/UST,22800,23134,22678,23015,1633867.81047195,70.99143213
1659445200000,2022-08-02 13:00:00,BTC/UST,22729,22858,22709,22786,916521.9695551001,40.22303035
1659441600000,2022-08-02 12:00:00,BTC/UST,22879,22907,22672,22728,258043.21098216,11.35353797
1659438000000,2022-08-02 11:00:00,BTC/UST,22851,22958,22847,22888,64088.249808160006,2.8000808200000002
1659434400000,2022-08-02 10:00:00,BTC/UST,22709,22855,22683,22851,148554.65811744,6.50101344
1659430800000,2022-08-02 09:00:00,BTC/UST,22807,22829,22651,22704,791963.70992112,34.88212253
1659427200000,2022-08-02 08:00:00,BTC/UST,22877,22896,22777,22813,387487.35348736,16.98537472
1659423600000,2022-08-02 07:00:00,BTC/UST,22883,22906,22728,22877,541279.58321729,23.66042677
1659420000000,2022-08-02 06:00:00,BTC/UST,22860,22930,22848,22865,353788.12945025,15.472911850000001
1659416400000,2022-08-02 05:00:00,BTC/UST,22865,22894,22834,22853,236562.64599041,10.35149197
1659412800000,2022-08-02 04:00:00,BTC/UST,22836,22887,22760,22860,512235.520866,22.4075031
1659409200000,2022-08-02 03:00:00,BTC/UST,22903,22918,22788,22849,462871.84131208004,20.25785992
1659405600000,2022-08-02 02:00:00,BTC/UST,22986,23064,22831,22904,941767.56800448,41.11803912
1659402000000,2022-08-02 01:00:00,BTC/UST,23180,23233,22959,22986,608113.13051196,26.45580486
1659398400000,2022-08-02 00:00:00,BTC/UST,23269,23456,23169,23189,828129.0456543299,35.71214997
1659394800000,2022-08-01 23:00:00,BTC/UST,23174,23398,23168,23269,669859.41854829,28.78763241
1659391200000,2022-08-01 22:00:00,BTC/UST,23015,23187,22910,23164,616265.9569784,26.6044706
1659387600000,2022-08-01 21:00:00,BTC/UST,23120,23120,22986,23016,316961.01666936,13.77133371
1659384000000,2022-08-01 20:00:00,BTC/UST,22951,23114,22930,23099,485317.99680637004,21.01034663
1659380400000,2022-08-01 19:00:00,BTC/UST,22949,23035,22882,22952,515888.84665216,22.47685808
1659376800000,2022-08-01 18:00:00,BTC/UST,22965,22995,22856,22959,661689.5380739999,28.820486
1659373200000,2022-08-01 17:00:00,BTC/UST,23203,23203,22888,22963,634359.81350008,27.62530216
1659369600000,2022-08-01 16:00:00,BTC/UST,23330,23344,23147,23202,596846.2398669,25.72391345
1659366000000,2022-08-01 15:00:00,BTC/UST,23437,23451,23280,23343,388920.54306783,16.66112081
1659362400000,2022-08-01 14:00:00,BTC/UST,23237,23493,23219,23433,987871.72548606,42.15728782
1659358800000,2022-08-01 13:00:00,BTC/UST,23143,23313,22975,23261,687996.63253167,29.57725947
1659355200000,2022-08-01 12:00:00,BTC/UST,23229,23324,23123,23143,264587.69075584,11.43273088
1659351600000,2022-08-01 11:00:00,BTC/UST,23037,23262,22956,23230,415798.58464980003,17.89920726
1659348000000,2022-08-01 10:00:00,BTC/UST,23314,23314,22988,23037,3409624.51562271,148.00644683
1659344400000,2022-08-01 09:00:00,BTC/UST,23283,23367,23269,23309,360576.09122678003,15.469393420000001
1659340800000,2022-08-01 08:00:00,BTC/UST,23326,23370,23270,23292,378975.67607232,16.27063696
1659337200000,2022-08-01 07:00:00,BTC/UST,23227,23334,23138,23318,1497514.25589636,64.22138502
1659333600000,2022-08-01 06:00:00,BTC/UST,23322,23332,23174,23231,2572889.25622404,110.75241084
1659330000000,2022-08-01 05:00:00,BTC/UST,23389,23411,23289,23324,362745.46461832,15.55245518
1659326400000,2022-08-01 04:00:00,BTC/UST,23374,23406,23341,23399,341001.92147752,14.57335448
1659322800000,2022-08-01 03:00:00,BTC/UST,23421,23425,23318,23362,380103.6169239,16.27016595
1659319200000,2022-08-01 02:00:00,BTC/UST,23419,23464,23377,23410,362113.70760170004,15.46833437
1659315600000,2022-08-01 01:00:00,BTC/UST,23372,23429,23332,23421,456516.78849884996,19.49177185
1659312000000,2022-08-01 00:00:00,BTC/UST,23301,23385,23262,23371,457365.46369809,19.56978579
1659308400000,2022-07-31 23:00:00,BTC/UST,23375,23447,23276,23302,491343.55092219997,21.0858961
1659304800000,2022-07-31 22:00:00,BTC/UST,23570,23585,23246,23377,4844870.69584969,207.24946297
1659301200000,2022-07-31 21:00:00,BTC/UST,23806,23813,23522,23580,682493.4391896,28.94374212
1659297600000,2022-07-31 20:00:00,BTC/UST,23830,23881,23780,23807,375384.89593514,15.76783702
1659294000000,2022-07-31 19:00:00,BTC/UST,23747,23961,23713,23842,533798.6584021001,22.38900505
1659290400000,2022-07-31 18:00:00,BTC/UST,23734,24184,23425,23747,7929346.49852794,333.90939902
1659286800000,2022-07-31 17:00:00,BTC/UST,23759,23771,23705,23733,166900.38019127998,7.03241816
1659283200000,2022-07-31 16:00:00,BTC/UST,23770,23819,23715,23759,283644.37527336,11.93839704
1659279600000,2022-07-31 15:00:00,BTC/UST,23718,23786,23658,23768,316072.20086672,13.29822454
1659276000000,2022-07-31 14:00:00,BTC/UST,23713,23826,23621,23715,1337470.0586865,56.3976411
1659272400000,2022-07-31 13:00:00,BTC/UST,23817,23817,23666,23717,351197.13073873,14.80782269
1659268800000,2022-07-31 12:00:00,BTC/UST,23805,23850,23742,23814,343178.87431086,14.41080349
1659265200000,2022-07-31 11:00:00,BTC/UST,23834,23860,23747,23799,431506.86795951,18.13130249
1659261600000,2022-07-31 10:00:00,BTC/UST,23738,23840,23711,23837,362974.15339933004,15.22734209
1659258000000,2022-07-31 09:00:00,BTC/UST,23597,23738,23569,23738,418463.80854564003,17.62843578
1659254400000,2022-07-31 08:00:00,BTC/UST,23717,23729,23579,23585,322540.60595915,13.67566699
1659250800000,2022-07-31 07:00:00,BTC/UST,23782,23810,23676,23711,291657.16759261,12.30050051
1659247200000,2022-07-31 06:00:00,BTC/UST,23715,23786,23708,23779,341474.59809932,14.36034308
1659243600000,2022-07-31 05:00:00,BTC/UST,23808,23825,23702,23707,387710.89201593003,16.35427899
1659240000000,2022-07-31 04:00:00,BTC/UST,23739,23817,23733,23801,346751.69200869,14.56878669
1659236400000,2022-07-31 03:00:00,BTC/UST,23787,23801,23694,23739,379060.20645843,15.96782537
1659232800000,2022-07-31 02:00:00,BTC/UST,23719,23876,23716,23787,305493.4010214,12.8428722
1659229200000,2022-07-31 01:00:00,BTC/UST,23746,23799,23692,23727,433407.11173089,18.26641007
1659225600000,2022-07-31 00:00:00,BTC/UST,23638,23767,23531,23750,746911.807725,31.44891822
1659222000000,2022-07-30 23:00:00,BTC/UST,23690,23727,23546,23632,492235.07541600004,20.8291755
1659218400000,2022-07-30 22:00:00,BTC/UST,23840,23840,23509,23705,864498.33268205,36.46902901
1659214800000,2022-07-30 21:00:00,BTC/UST,23958,23990,23849,23850,468406.160028,19.63967128
1659211200000,2022-07-30 20:00:00,BTC/UST,23920,24063,23815,23964,1904816.74029348,79.48659407
1659207600000,2022-07-30 19:00:00,BTC/UST,24514,24514,23854,23918,805728.36825564,33.68711298
1659204000000,2022-07-30 18:00:00,BTC/UST,24502,24558,24472,24501,341411.03310045,13.93457545
1659200400000,2022-07-30 17:00:00,BTC/UST,24570,24584,24451,24484,334158.11457964,13.64801971
1659196800000,2022-07-30 16:00:00,BTC/UST,24522,24577,24452,24574,404100.89358606,16.44424569
1659193200000,2022-07-30 15:00:00,BTC/UST,24349,24596,24349,24523,720611.1366438901,29.38511343
1659189600000,2022-07-30 14:00:00,BTC/UST,24490,24580,24334,24350,840843.2661194999,34.53155097
1659186000000,2022-07-30 13:00:00,BTC/UST,24374,24616,24333,24494,11270950.6303516,460.1514914
1659182400000,2022-07-30 12:00:00,BTC/UST,23962,24369,23928,24367,932874.5393400299,38.28434109
1659178800000,2022-07-30 11:00:00,BTC/UST,23820,24045,23803,23961,592905.28991505,24.74459705
1659175200000,2022-07-30 10:00:00,BTC/UST,23912,23919,23734,23817,409425.17581686,17.19045958
1659171600000,2022-07-30 09:00:00,BTC/UST,23884,23944,23836,23905,512184.28638440004,21.42582248
1659168000000,2022-07-30 08:00:00,BTC/UST,23873,23943,23839,23885,673092.6679568001,28.180559680000002
1659164400000,2022-07-30 07:00:00,BTC/UST,23811,23899,23795,23882,336338.76984638,14.08335859
1659160800000,2022-07-30 06:00:00,BTC/UST,23783,23833,23747,23818,364911.19763162005,15.320816090000001
1659157200000,2022-07-30 05:00:00,BTC/UST,23735,23784,23715,23783,222833.70236381,9.36945307
1659153600000,2022-07-30 04:00:00,BTC/UST,23806,23810,23645,23729,535439.69451854,22.56478126
1659150000000,2022-07-30 03:00:00,BTC/UST,23821,23843,23749,23790,505337.9202183,21.24161077
1659146400000,2022-07-30 02:00:00,BTC/UST,23913,23913,23746,23838,547829.0303568,22.9813336
1659142800000,2022-07-30 01:00:00,BTC/UST,23920,23956,23684,23905,593678.6349473,24.83491466
1659139200000,2022-07-30 00:00:00,BTC/UST,23773,23927,23748,23911,730416.05727179,30.54728189
1659135600000,2022-07-29 23:00:00,BTC/UST,23943,24140,23708,23755,910637.97474315,38.334581130000004
1659132000000,2022-07-29 22:00:00,BTC/UST,23824,23956,23750,23948,732878.4982592,30.6029104
1659128400000,2022-07-29 21:00:00,BTC/UST,23942,23976,23713,23820,428943.1562676,18.00768918
1659124800000,2022-07-29 20:00:00,BTC/UST,23900,23966,23792,23938,760275.1261224401,31.760177380000002
1659121200000,2022-07-29 19:00:00,BTC/UST,23931,23951,23764,23889,662252.79945903,27.72208127
1659117600000,2022-07-29 18:00:00,BTC/UST,23777,24034,23746,23916,762927.56953848,31.90029978
1659114000000,2022-07-29 17:00:00,BTC/UST,23838,23849,23626,23777,639787.82509629,26.90784477
1659110400000,2022-07-29 16:00:00,BTC/UST,24017,24017,23616,23846,1213605.77528096,50.89347376
1659106800000,2022-07-29 15:00:00,BTC/UST,24034,24061,23869,24016,951396.9788912,39.6151307
1659103200000,2022-07-29 14:00:00,BTC/UST,23688,24211,23673,24034,1590522.0109018602,66.17799829
1659099600000,2022-07-29 13:00:00,BTC/UST,23508,23745,23434,23692,1029429.79186368,43.45052304
1659096000000,2022-07-29 12:00:00,BTC/UST,23728,23739,23460,23508,1464831.83266488,62.31205686
1659092400000,2022-07-29 11:00:00,BTC/UST,23999,24016,23560,23730,793681.446495,33.4463315
1659088800000,2022-07-29 10:00:00,BTC/UST,24067,24123,23978,24005,502907.59171189996,20.95011838
1659085200000,2022-07-29 09:00:00,BTC/UST,23922,24080,23853,24077,1084793.89919644,45.05519372
1659081600000,2022-07-29 08:00:00,BTC/UST,23934,23969,23786,23926,710182.3333927,29.68245145
1659078000000,2022-07-29 07:00:00,BTC/UST,23947,23981,23825,23934,558555.0746238,23.3373057
1659074400000,2022-07-29 06:00:00,BTC/UST,23990,24400,23922,23964,5793906.302912639,241.77542576
1659070800000,2022-07-29 05:00:00,BTC/UST,24002,24100,23876,23996,269857.40898788,11.24593303
1659067200000,2022-07-29 04:00:00,BTC/UST,23912,24038,23888,24015,312849.24328665,13.02724311
1659063600000,2022-07-29 03:00:00,BTC/UST,23788,23939,23761,23910,386000.3589717,16.14388787
1659060000000,2022-07-29 02:00:00,BTC/UST,23857,23899,23728,23784,460335.81733032,19.35485273
1659056400000,2022-07-29 01:00:00,BTC/UST,23886,23888,23743,23876,320241.56049604004,13.41269729
1659052800000,2022-07-29 00:00:00,BTC/UST,23848,23941,23713,23887,679589.12837985,28.45016655
1659049200000,2022-07-28 23:00:00,BTC/UST,23969,23979,23746,23836,590613.9367602,24.77823195
1659045600000,2022-07-28 22:00:00,BTC/UST,23915,23986,23819,23964,939042.86624016,39.18556444
