https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HT,Volume USDT
1655920800,2022-06-22 18:00:00,HT/USDT,5.1503,5.1683,5.1401,5.1447,11.5776,59.54044768
1655917200,2022-06-22 17:00:00,HT/USDT,5.1505,5.1668,5.1401,5.1502,13.0651,67.43351556
1655913600,2022-06-22 16:00:00,HT/USDT,5.1186,5.1547,5.0719,5.1547,740.90566821,3790.417071147412
1655910000,2022-06-22 15:00:00,HT/USDT,5.2654,5.2654,5.1379,5.1379,320.6374,1672.94633845
1655906400,2022-06-22 14:00:00,HT/USDT,5.3023,5.3313,5.2831,5.2831,45.4076,241.09983476
1655902800,2022-06-22 13:00:00,HT/USDT,5.194,5.2908,5.171,5.2908,176.14535266,912.375568790906
1655899200,2022-06-22 12:00:00,HT/USDT,5.2578,5.2578,5.17,5.2114,119.53904746,623.22505099255
1655895600,2022-06-22 11:00:00,HT/USDT,5.2312,5.2682,5.2312,5.2508,1.2541,6.5861499
1655892000,2022-06-22 10:00:00,HT/USDT,5.2203,5.2509,5.2203,5.25,74.28919758,388.850251206874
1655888400,2022-06-22 09:00:00,HT/USDT,5.2497,5.2524,5.2415,5.2524,28.5533,149.71388275
1655884800,2022-06-22 08:00:00,HT/USDT,5.1494,5.1975,5.1494,5.1771,0.4292,2.21907717
1655881200,2022-06-22 07:00:00,HT/USDT,5.1915,5.2185,5.1818,5.2109,56.9793,296.66432836
1655877600,2022-06-22 06:00:00,HT/USDT,5.2382,5.2624,5.1821,5.209,26.6829,139.07863387
1655874000,2022-06-22 05:00:00,HT/USDT,5.2631,5.2686,5.2514,5.2514,0.792,4.16618237
1655870400,2022-06-22 04:00:00,HT/USDT,5.2181,5.2181,5.2177,5.2177,1.3697,7.14676369
1655866800,2022-06-22 03:00:00,HT/USDT,5.2638,5.2699,5.2118,5.2118,45.781,240.19300536
1655863200,2022-06-22 02:00:00,HT/USDT,5.2649,5.2649,5.2233,5.2396,323.893,1701.45050816
1655859600,2022-06-22 01:00:00,HT/USDT,5.2935,5.3211,5.2904,5.2904,1.7272,9.15459564
1655856000,2022-06-22 00:00:00,HT/USDT,5.2937,5.3239,5.2897,5.3036,29.3262,155.28998438
1655852400,2022-06-21 23:00:00,HT/USDT,5.3689,5.3758,5.35,5.35,311.4458,1671.37677721
1655848800,2022-06-21 22:00:00,HT/USDT,5.3461,5.357,5.3267,5.3347,32.8601,175.99673809
1655845200,2022-06-21 21:00:00,HT/USDT,5.2931,5.356,5.293,5.3309,75.4541,402.76972224
1655841600,2022-06-21 20:00:00,HT/USDT,5.3069,5.3113,5.2927,5.311,3.0089,15.96311882
1655838000,2022-06-21 19:00:00,HT/USDT,5.3646,5.3887,5.3111,5.3155,97.7825,523.72467749
1655834400,2022-06-21 18:00:00,HT/USDT,5.3752,5.3779,5.3501,5.3501,10.66877196,57.280570994699
1655830800,2022-06-21 17:00:00,HT/USDT,5.4106,5.4196,5.3609,5.3609,7.4786,40.29952304
1655827200,2022-06-21 16:00:00,HT/USDT,5.408,5.4463,5.4079,5.4092,1.4666,7.96291471
1655823600,2022-06-21 15:00:00,HT/USDT,5.4802,5.4831,5.408,5.408,328.4601,1784.24010798
1655820000,2022-06-21 14:00:00,HT/USDT,5.498,5.5244,5.4663,5.4894,19.12189084,104.881129322816
1655816400,2022-06-21 13:00:00,HT/USDT,5.4353,5.5221,5.4129,5.5221,47.96798664,262.835078162592
1655812800,2022-06-21 12:00:00,HT/USDT,5.3903,5.4342,5.3872,5.4167,90.3131,489.03013572
1655809200,2022-06-21 11:00:00,HT/USDT,5.4436,5.4575,5.3758,5.3758,3.6144,19.52693425
1655805600,2022-06-21 10:00:00,HT/USDT,5.4105,5.4362,5.3975,5.4342,28.4155,154.27401423
1655802000,2022-06-21 09:00:00,HT/USDT,5.4733,5.4733,5.396,5.396,127.2815,692.17632023
1655798400,2022-06-21 08:00:00,HT/USDT,5.4076,5.4717,5.4076,5.4717,29.1582,158.1874439
1655794800,2022-06-21 07:00:00,HT/USDT,5.4132,5.4132,5.3895,5.4031,73.71712489,397.937422754548
1655791200,2022-06-21 06:00:00,HT/USDT,5.3804,5.4289,5.3804,5.383,3.9158,21.22339644
1655787600,2022-06-21 05:00:00,HT/USDT,5.3426,5.408,5.3426,5.3748,270.7233,1454.75483838
1655784000,2022-06-21 04:00:00,HT/USDT,5.3464,5.3464,5.3104,5.3237,20.1824,107.59710782
1655780400,2022-06-21 03:00:00,HT/USDT,5.2816,5.3308,5.2663,5.3308,18.2362,96.22525348
1655776800,2022-06-21 02:00:00,HT/USDT,5.3138,5.3138,5.2452,5.2452,28.7429,150.86010858
1655773200,2022-06-21 01:00:00,HT/USDT,5.304,5.3248,5.2719,5.3248,8.8538,46.84816125
1655769600,2022-06-21 00:00:00,HT/USDT,5.2721,5.2866,5.2409,5.2588,5.08802335,26.770808243535
1655766000,2022-06-20 23:00:00,HT/USDT,5.2054,5.2882,5.2011,5.2882,16.8775,87.95420946
1655762400,2022-06-20 22:00:00,HT/USDT,5.199,5.2214,5.1844,5.2214,20.9672,109.45729947
1655758800,2022-06-20 21:00:00,HT/USDT,5.2535,5.2535,5.1966,5.212,52.77112688,275.8866112256
1655755200,2022-06-20 20:00:00,HT/USDT,5.2355,5.2631,5.2355,5.2631,47.7583,250.05625316
1655751600,2022-06-20 19:00:00,HT/USDT,5.1728,5.1937,5.1417,5.1937,2.5165,13.02982207
1655748000,2022-06-20 18:00:00,HT/USDT,5.161,5.1912,5.1536,5.1797,83.4127,432.31720732
1655744400,2022-06-20 17:00:00,HT/USDT,5.2138,5.229,5.191,5.2139,76.0993,396.31166982
1655740800,2022-06-20 16:00:00,HT/USDT,5.2217,5.2394,5.2,5.2,1.2825,6.68726027
1655737200,2022-06-20 15:00:00,HT/USDT,5.2983,5.304,5.2475,5.274,102.6376129,542.309783197685
1655733600,2022-06-20 14:00:00,HT/USDT,5.2188,5.2929,5.2188,5.2929,13.887,72.92610499
1655730000,2022-06-20 13:00:00,HT/USDT,5.2126,5.2351,5.1968,5.1972,20.5509,107.1720455
1655726400,2022-06-20 12:00:00,HT/USDT,5.3121,5.3121,5.1735,5.2155,37.18935498,193.45584692819
1655722800,2022-06-20 11:00:00,HT/USDT,5.2798,5.3367,5.2705,5.3367,80.46160518,425.822669514808
1655719200,2022-06-20 10:00:00,HT/USDT,5.2022,5.3,5.2022,5.3,84.83764862,447.744515596698
1655715600,2022-06-20 09:00:00,HT/USDT,5.22,5.2432,5.1992,5.2056,184.96518994,964.947133457386
1655712000,2022-06-20 08:00:00,HT/USDT,5.09,5.2163,5.0899,5.2085,556.0948,2849.04319942
1655708400,2022-06-20 07:00:00,HT/USDT,5.1419,5.1419,5.0713,5.096,272.6307,1391.52614072
1655704800,2022-06-20 06:00:00,HT/USDT,5.1169,5.1342,5.0821,5.1276,15.73208533,80.651330925077
1655701200,2022-06-20 05:00:00,HT/USDT,5.0304,5.1053,5.0226,5.1053,133.5266,671.84135054
1655697600,2022-06-20 04:00:00,HT/USDT,5.0123,5.0721,5.0123,5.0485,18.6564,94.38439472
1655694000,2022-06-20 03:00:00,HT/USDT,5.0058,5.0472,5.0058,5.0209,1.5717,7.89376197
1655690400,2022-06-20 02:00:00,HT/USDT,5.0009,5.0143,4.9677,5.0143,10.35908674,51.920941420382
1655686800,2022-06-20 01:00:00,HT/USDT,5.0249,5.025,4.9795,4.9795,157.579,791.5327878
1655683200,2022-06-20 00:00:00,HT/USDT,5.1044,5.1138,5.0358,5.043,30.2987,153.08696116
1655679600,2022-06-19 23:00:00,HT/USDT,5.134,5.1341,5.0806,5.1203,43.2533,221.95537713
1655676000,2022-06-19 22:00:00,HT/USDT,5.1015,5.1744,5.1015,5.1171,2.4045,12.32900725
1655672400,2022-06-19 21:00:00,HT/USDT,5.1604,5.1604,5.1146,5.122,2.3214,11.9142134
1655668800,2022-06-19 20:00:00,HT/USDT,5.0956,5.17,5.0865,5.124,97.1333,497.85806841
1655665200,2022-06-19 19:00:00,HT/USDT,5.0956,5.0956,5.0449,5.0853,14.5662779,73.62144553036
1655661600,2022-06-19 18:00:00,HT/USDT,4.9301,5.0679,4.9301,5.0679,65.90240321,329.4354663658
1655658000,2022-06-19 17:00:00,HT/USDT,4.9305,4.9464,4.9305,4.9459,2.3259,11.49401656
1655654400,2022-06-19 16:00:00,HT/USDT,4.9838,4.9838,4.9375,4.9375,54.1099751,268.3872015931
1655650800,2022-06-19 15:00:00,HT/USDT,4.9418,4.9904,4.9224,4.9904,868.0541,4299.87495989
1655647200,2022-06-19 14:00:00,HT/USDT,4.9203,4.9267,4.8885,4.9267,10.96819969,53.74502381511
1655643600,2022-06-19 13:00:00,HT/USDT,4.9279,4.9589,4.919,4.9221,43.87890635,216.48742207551
1655640000,2022-06-19 12:00:00,HT/USDT,4.9917,5.0324,4.9056,4.9135,156.13397855,771.377282696006
1655636400,2022-06-19 11:00:00,HT/USDT,5.0205,5.0205,4.9372,4.9685,32.1865,160.64968051
1655632800,2022-06-19 10:00:00,HT/USDT,4.8925,5.034,4.8925,5.0088,111.2952,556.10134173
1655629200,2022-06-19 09:00:00,HT/USDT,4.8426,4.9655,4.8426,4.9206,170.7446,835.31983051
1655625600,2022-06-19 08:00:00,HT/USDT,4.7747,4.8414,4.7747,4.8414,2.2,10.59024023
1655622000,2022-06-19 07:00:00,HT/USDT,4.7742,4.8357,4.7659,4.7659,27.3279,131.14562066
1655618400,2022-06-19 06:00:00,HT/USDT,4.742,4.8203,4.7238,4.7659,46.85588837,224.292195741329
1655614800,2022-06-19 05:00:00,HT/USDT,4.7793,4.8117,4.7151,4.7373,3.8854815,18.53493147215
1655611200,2022-06-19 04:00:00,HT/USDT,4.7276,4.8003,4.7276,4.8003,9.1465,43.60218634
1655607600,2022-06-19 03:00:00,HT/USDT,4.7808,4.8062,4.7808,4.7909,59.5839,286.16130701
1655604000,2022-06-19 02:00:00,HT/USDT,4.7588,4.7715,4.7296,4.7636,4.0269,19.16074579
1655600400,2022-06-19 01:00:00,HT/USDT,4.8007,4.8372,4.7539,4.76,15.3352,73.15247417
1655596800,2022-06-19 00:00:00,HT/USDT,4.9142,4.923,4.8163,4.831,5.19528059,25.298727434091
1655593200,2022-06-18 23:00:00,HT/USDT,4.9233,4.9375,4.8735,4.8798,4.443475,21.8593964525
1655589600,2022-06-18 22:00:00,HT/USDT,4.7996,4.9318,4.7785,4.9068,50.02789954,242.735324969502
1655586000,2022-06-18 21:00:00,HT/USDT,4.6796,4.8119,4.6522,4.8016,688.37611687,3210.78694909818
1655582400,2022-06-18 20:00:00,HT/USDT,4.7699,4.8052,4.6334,4.6547,410.4863737,1957.103879468642
1655578800,2022-06-18 19:00:00,HT/USDT,4.8357,4.8492,4.7644,4.786,234.42089518,1121.299154956681
1655575200,2022-06-18 18:00:00,HT/USDT,4.8856,4.8936,4.784,4.8176,156.37120873,756.891324962323
1655571600,2022-06-18 17:00:00,HT/USDT,4.9529,4.9649,4.8646,4.8689,150.51790958,740.866848478782
1655568000,2022-06-18 16:00:00,HT/USDT,4.9438,4.9908,4.9253,4.9343,472.58868872,2343.199801212631
1655564400,2022-06-18 15:00:00,HT/USDT,4.964,4.9769,4.9335,4.9763,23.24030685,115.275966249971
1655560800,2022-06-18 14:00:00,HT/USDT,4.9527,4.9527,4.9527,4.9527,0.2247,1.11287169
1655557200,2022-06-18 13:00:00,HT/USDT,4.9502,4.9934,4.8708,4.9643,2268.9901,11142.84512725
1655553600,2022-06-18 12:00:00,HT/USDT,4.94,4.984,4.9353,4.9514,35.9627,178.12547784
1655550000,2022-06-18 11:00:00,HT/USDT,4.9326,4.9462,4.9032,4.9326,16.0615,79.2198125
1655546400,2022-06-18 10:00:00,HT/USDT,4.9272,4.9475,4.8661,4.918,30.85605466,151.764376693786
1655542800,2022-06-18 09:00:00,HT/USDT,4.8669,4.9259,4.8587,4.9204,142.14734515,696.318219399351
1655539200,2022-06-18 08:00:00,HT/USDT,4.9855,4.9855,4.8801,4.936,33.57989361,165.029616776644
1655535600,2022-06-18 07:00:00,HT/USDT,5.0697,5.0799,4.9239,5.034,167.64492018,842.018006978744
1655532000,2022-06-18 06:00:00,HT/USDT,5.196,5.1993,5.0027,5.0799,116.47453501,595.597840665924
1655528400,2022-06-18 05:00:00,HT/USDT,5.1936,5.1967,5.1688,5.1688,17.56007113,90.862075480768
1655524800,2022-06-18 04:00:00,HT/USDT,5.1713,5.1889,5.1713,5.1889,10.2352,52.93204768
1655521200,2022-06-18 03:00:00,HT/USDT,5.1902,5.191,5.1824,5.191,18.08052492,93.809705159784
1655517600,2022-06-18 02:00:00,HT/USDT,5.1901,5.1995,5.1901,5.1901,2.44584739,12.699857555226
1655514000,2022-06-18 01:00:00,HT/USDT,5.2755,5.2755,5.1901,5.1901,43.4842,225.83667971
1655510400,2022-06-18 00:00:00,HT/USDT,5.3198,5.3206,5.253,5.253,59.02775043,311.988335787858
1655506800,2022-06-17 23:00:00,HT/USDT,5.2515,5.2515,5.2515,5.2515,0.1918,1.0072377
1655503200,2022-06-17 22:00:00,HT/USDT,5.2869,5.2869,5.24,5.2687,3.71283175,19.589634319075
1655499600,2022-06-17 21:00:00,HT/USDT,5.291,5.299,5.2639,5.2639,92.309688,489.095498622
1655496000,2022-06-17 20:00:00,HT/USDT,5.2653,5.2905,5.2632,5.2632,1.6219,8.55032171
1655492400,2022-06-17 19:00:00,HT/USDT,5.2303,5.2564,5.2303,5.2329,8.101,42.39956207
1655488800,2022-06-17 18:00:00,HT/USDT,5.2706,5.3059,5.242,5.242,267.3097,1408.18314914
1655485200,2022-06-17 17:00:00,HT/USDT,5.2447,5.304,5.2447,5.2688,167.408,881.27579727
1655481600,2022-06-17 16:00:00,HT/USDT,5.2996,5.3042,5.2458,5.279,32.94756791,174.36240835689
1655478000,2022-06-17 15:00:00,HT/USDT,5.2509,5.2864,5.2341,5.2733,29.73040744,156.185599123352
1655474400,2022-06-17 14:00:00,HT/USDT,5.2654,5.2654,5.245,5.245,36.6811,192.76540321
1655470800,2022-06-17 13:00:00,HT/USDT,5.23,5.2869,5.2278,5.2869,2.6637,13.98191317
1655467200,2022-06-17 12:00:00,HT/USDT,5.2879,5.3197,5.2244,5.2244,75.0185,392.0426674
1655463600,2022-06-17 11:00:00,HT/USDT,5.3282,5.3282,5.2938,5.3156,7.8316,41.64319245
1655460000,2022-06-17 10:00:00,HT/USDT,5.2547,5.2724,5.2547,5.2656,4.8378,25.4398483
1655456400,2022-06-17 09:00:00,HT/USDT,5.281,5.2887,5.2366,5.2483,3.49502582,18.43770662542
1655452800,2022-06-17 08:00:00,HT/USDT,5.2883,5.3057,5.2587,5.2839,11.3137,59.54499477
1655449200,2022-06-17 07:00:00,HT/USDT,5.2836,5.3094,5.2836,5.3066,73.64378394,390.986953031036
1655445600,2022-06-17 06:00:00,HT/USDT,5.247,5.2688,5.2009,5.2688,9.6942,50.58849473
1655442000,2022-06-17 05:00:00,HT/USDT,5.1953,5.2566,5.1903,5.2528,164.0699,857.10407626
1655438400,2022-06-17 04:00:00,HT/USDT,5.2305,5.2645,5.1935,5.1935,132.9217,694.92878282
1655434800,2022-06-17 03:00:00,HT/USDT,5.25,5.25,5.2329,5.2329,601.2943,3155.97171053
1655431200,2022-06-17 02:00:00,HT/USDT,5.3372,5.3597,5.2654,5.2654,5.9457,31.70316928
1655427600,2022-06-17 01:00:00,HT/USDT,5.2439,5.3449,5.2214,5.332,89.6632,470.28978339
1655424000,2022-06-17 00:00:00,HT/USDT,5.2862,5.2862,5.2439,5.2439,0.5907,3.11260688
1655420400,2022-06-16 23:00:00,HT/USDT,5.2,5.218,5.181,5.1912,11.3182,59.02504898
1655416800,2022-06-16 22:00:00,HT/USDT,5.3121,5.3121,5.207,5.207,8.66,45.69015215
1655413200,2022-06-16 21:00:00,HT/USDT,5.3225,5.3225,5.3057,5.3057,0.4132,2.19526532
1655409600,2022-06-16 20:00:00,HT/USDT,5.3044,5.3393,5.3044,5.3091,0.6499,3.45712887
1655406000,2022-06-16 19:00:00,HT/USDT,5.3151,5.3448,5.3002,5.3241,3.5224,18.71226283
1655402400,2022-06-16 18:00:00,HT/USDT,5.3433,5.3433,5.3,5.3,0.643,3.421518
1655398800,2022-06-16 17:00:00,HT/USDT,5.354,5.3858,5.354,5.3546,4.0863,21.88488246
1655395200,2022-06-16 16:00:00,HT/USDT,5.3193,5.404,5.2899,5.3739,142.87510004,764.200597422971
1655391600,2022-06-16 15:00:00,HT/USDT,5.3356,5.3824,5.3193,5.3452,36.51142207,195.253017931797
1655388000,2022-06-16 14:00:00,HT/USDT,5.2377,5.3224,5.2377,5.2711,13.7737,72.80456724
1655384400,2022-06-16 13:00:00,HT/USDT,5.3325,5.3515,5.2628,5.2819,198.3898,1055.58426532
1655380800,2022-06-16 12:00:00,HT/USDT,5.277,5.368,5.2592,5.3149,9.5696,50.67329989
1655377200,2022-06-16 11:00:00,HT/USDT,5.322,5.322,5.2316,5.246,9.9387,52.48556726
1655373600,2022-06-16 10:00:00,HT/USDT,5.3108,5.3108,5.2466,5.2874,30.3028,160.53361874
1655370000,2022-06-16 09:00:00,HT/USDT,5.3799,5.3799,5.2692,5.2875,73.1019,389.35790084
1655366400,2022-06-16 08:00:00,HT/USDT,5.3711,5.3988,5.3309,5.3889,211.9242,1141.4693481
1655362800,2022-06-16 07:00:00,HT/USDT,5.4328,5.4328,5.3646,5.3803,43.98907082,238.494659325316
1655359200,2022-06-16 06:00:00,HT/USDT,5.4329,5.4621,5.38,5.4208,69.4689,376.96475057
1655355600,2022-06-16 05:00:00,HT/USDT,5.3809,5.4987,5.3809,5.4403,76.0602,415.81447163
1655352000,2022-06-16 04:00:00,HT/USDT,5.4524,5.4597,5.3992,5.3992,15.9105,86.55435581
1655348400,2022-06-16 03:00:00,HT/USDT,5.4962,5.4962,5.4489,5.453,3.8796,21.25141455
1655344800,2022-06-16 02:00:00,HT/USDT,5.5483,5.5483,5.4919,5.4925,308.8795,1700.61626399
1655341200,2022-06-16 01:00:00,HT/USDT,5.6529,5.6549,5.531,5.531,184.3673,1038.77411688
1655337600,2022-06-16 00:00:00,HT/USDT,5.7,5.7392,5.6249,5.6501,71.24561972,405.653875437024
1655334000,2022-06-15 23:00:00,HT/USDT,5.6688,5.7172,5.666,5.6958,65.06392587,370.95033406856
1655330400,2022-06-15 22:00:00,HT/USDT,5.6509,5.72,5.6336,5.6836,68.02314895,385.866716648325
1655326800,2022-06-15 21:00:00,HT/USDT,5.5137,5.668,5.5137,5.6614,197.01979607,1107.535947150683
1655323200,2022-06-15 20:00:00,HT/USDT,5.4901,5.5521,5.4556,5.5238,20.1909,111.76258098
1655319600,2022-06-15 19:00:00,HT/USDT,5.4763,5.6058,5.4763,5.4894,110.7987,612.34615463
1655316000,2022-06-15 18:00:00,HT/USDT,5.3631,5.5603,5.2397,5.4763,975.5632,5213.94235818
1655312400,2022-06-15 17:00:00,HT/USDT,5.2839,5.3874,5.2483,5.3659,213.8881,1145.88439414
1655308800,2022-06-15 16:00:00,HT/USDT,5.3715,5.3917,5.269,5.2934,485.9551,2573.46251775
1655305200,2022-06-15 15:00:00,HT/USDT,5.3554,5.3755,5.3206,5.363,253.174,1355.19693735
1655301600,2022-06-15 14:00:00,HT/USDT,5.4078,5.4324,5.3109,5.3255,394.8318,2108.88175878
1655298000,2022-06-15 13:00:00,HT/USDT,5.2363,5.3733,5.2352,5.3733,180.4721,964.01788865
1655294400,2022-06-15 12:00:00,HT/USDT,5.2538,5.2948,5.2143,5.2763,342.1441,1789.05747096
1655290800,2022-06-15 11:00:00,HT/USDT,5.1761,5.304,5.1761,5.2681,444.73808221,2334.014517052401
1655287200,2022-06-15 10:00:00,HT/USDT,5.1534,5.223,5.1252,5.2165,387.94078818,2009.977985580426
1655283600,2022-06-15 09:00:00,HT/USDT,5.1701,5.1917,5.1188,5.1498,279.1265,1439.87104915
1655280000,2022-06-15 08:00:00,HT/USDT,5.205,5.217,5.1524,5.1792,773.1108,3998.68897041
1655276400,2022-06-15 07:00:00,HT/USDT,5.205,5.2365,5.1856,5.2347,172.25644097,898.708115476346
1655272800,2022-06-15 06:00:00,HT/USDT,5.303,5.3172,5.2006,5.2094,72.9159,382.42856859
1655269200,2022-06-15 05:00:00,HT/USDT,5.1757,5.2941,5.1672,5.2882,1443.0045,7504.66282614
1655265600,2022-06-15 04:00:00,HT/USDT,5.4453,5.4453,5.1723,5.1723,4446.58388922,23587.366682899666
1655262000,2022-06-15 03:00:00,HT/USDT,5.4862,5.4948,5.4311,5.4311,269.5544,1472.4526291
1655258400,2022-06-15 02:00:00,HT/USDT,5.5527,5.5527,5.4522,5.4849,215.19894262,1173.984877974724
1655254800,2022-06-15 01:00:00,HT/USDT,5.5207,5.5464,5.5207,5.5464,1.1983,6.6404789
1655251200,2022-06-15 00:00:00,HT/USDT,5.5468,5.5742,5.5174,5.5469,27.0426207,149.87163802209
1655247600,2022-06-14 23:00:00,HT/USDT,5.4915,5.5969,5.4915,5.5969,301.596478,1657.936513008
1655244000,2022-06-14 22:00:00,HT/USDT,5.455,5.4806,5.455,5.4752,7.3884,40.37385573
1655240400,2022-06-14 21:00:00,HT/USDT,5.4829,5.4829,5.4226,5.4672,120.01276776,656.998221727312
1655236800,2022-06-14 20:00:00,HT/USDT,5.5154,5.5179,5.4551,5.4797,54.27156359,298.807374890691
1655233200,2022-06-14 19:00:00,HT/USDT,5.5148,5.5148,5.4699,5.512,45.1584,247.97231807
1655229600,2022-06-14 18:00:00,HT/USDT,5.5776,5.5855,5.5494,5.5648,76.9897629,428.11416055795
1655226000,2022-06-14 17:00:00,HT/USDT,5.6082,5.6082,5.5377,5.5718,186.3701,1034.21335141
1655222400,2022-06-14 16:00:00,HT/USDT,5.5971,5.6266,5.5691,5.585,23.5441,131.48064751
1655218800,2022-06-14 15:00:00,HT/USDT,5.6157,5.6513,5.6155,5.6243,126.00619548,708.536956741532
1655215200,2022-06-14 14:00:00,HT/USDT,5.587,5.587,5.4976,5.4976,3.258,18.02793894
1655211600,2022-06-14 13:00:00,HT/USDT,5.5212,5.609,5.5212,5.5461,190.10949559,1062.704266640603
1655208000,2022-06-14 12:00:00,HT/USDT,5.492,5.5333,5.4177,5.5156,44.2589,242.76153085
1655204400,2022-06-14 11:00:00,HT/USDT,5.55,5.55,5.4618,5.4772,304.5512,1680.31891714
1655200800,2022-06-14 10:00:00,HT/USDT,5.5676,5.5913,5.5556,5.5661,310.0745,1728.74144727
1655197200,2022-06-14 09:00:00,HT/USDT,5.6245,5.6546,5.5947,5.5947,331.06142573,1859.964686968903
1655193600,2022-06-14 08:00:00,HT/USDT,5.7706,5.7706,5.616,5.6164,420.3912,2383.03533447
1655190000,2022-06-14 07:00:00,HT/USDT,5.7471,5.7832,5.6553,5.7586,1889.3944,10787.52597918
1655186400,2022-06-14 06:00:00,HT/USDT,5.6379,5.7285,5.5819,5.7285,964.51529592,5406.360360824448
1655182800,2022-06-14 05:00:00,HT/USDT,5.4884,5.6678,5.3424,5.6419,20767.75540763,112570.735615522288
1655179200,2022-06-14 04:00:00,HT/USDT,5.6644,5.6977,5.4779,5.4884,5028.2667,27632.50320429
1655175600,2022-06-14 03:00:00,HT/USDT,5.5168,5.6664,5.4871,5.665,155.6667613,867.279208019215
1655172000,2022-06-14 02:00:00,HT/USDT,5.4506,5.5644,5.4247,5.5314,120.76673528,663.929089495564
1655168400,2022-06-14 01:00:00,HT/USDT,5.7387,5.7387,5.4659,5.4659,142.205,791.72629706
1655164800,2022-06-14 00:00:00,HT/USDT,5.8198,5.8447,5.7364,5.7364,12.3559,71.99099379
1655161200,2022-06-13 23:00:00,HT/USDT,5.824,5.824,5.7474,5.7726,92.01955027,530.715278420119
1655157600,2022-06-13 22:00:00,HT/USDT,5.8777,5.9058,5.824,5.824,27.0537,158.73636085
1655154000,2022-06-13 21:00:00,HT/USDT,6.0017,6.0017,5.8913,5.8913,8.7882,51.96729496
1655150400,2022-06-13 20:00:00,HT/USDT,5.9402,6.032,5.9402,5.9865,351.94246456,2122.014873162056
1655146800,2022-06-13 19:00:00,HT/USDT,5.9564,5.9719,5.8937,5.9563,50.3195056,299.030683561599
1655143200,2022-06-13 18:00:00,HT/USDT,5.987,6.0279,5.976,5.976,338.74480802,2035.705227970626
1655139600,2022-06-13 17:00:00,HT/USDT,5.9997,5.9997,5.9315,5.9987,79.50658497,473.938955373527
1655136000,2022-06-13 16:00:00,HT/USDT,5.8527,6.0944,5.8527,5.9998,216.13155312,1311.088741145612
1655132400,2022-06-13 15:00:00,HT/USDT,5.6869,5.8594,5.665,5.8448,179.0793,1022.57703828
1655128800,2022-06-13 14:00:00,HT/USDT,5.8164,5.8164,5.6905,5.7281,186.64495117,1067.31527703258
1655125200,2022-06-13 13:00:00,HT/USDT,5.7001,5.7761,5.6674,5.7761,229.9634,1313.53601906
1655121600,2022-06-13 12:00:00,HT/USDT,5.6686,5.7852,5.6686,5.7498,165.9694,950.5489555
1655118000,2022-06-13 11:00:00,HT/USDT,5.9,5.9,5.6328,5.6381,85.56975947,493.827856798674
1655114400,2022-06-13 10:00:00,HT/USDT,6.0119,6.0415,5.9111,5.9111,21.648,129.00758605
1655110800,2022-06-13 09:00:00,HT/USDT,6.0324,6.09,5.928,6,136.90303785,821.261316273128
1655107200,2022-06-13 08:00:00,HT/USDT,6.1039,6.1405,6.0395,6.0399,407.0155,2473.64299553
1655103600,2022-06-13 07:00:00,HT/USDT,6.2556,6.2556,6.0424,6.0499,1411.522,8675.63063438
1655100000,2022-06-13 06:00:00,HT/USDT,6.2596,6.281,6.24,6.2436,10.1701,63.72659904
1655096400,2022-06-13 05:00:00,HT/USDT,6.3113,6.3351,6.3031,6.3031,101.6163,642.73735857
1655092800,2022-06-13 04:00:00,HT/USDT,6.4124,6.4669,6.344,6.344,33.7415,215.04767429
1655089200,2022-06-13 03:00:00,HT/USDT,6.3252,6.3831,6.2403,6.3831,260.0964,1641.56547771
1655085600,2022-06-13 02:00:00,HT/USDT,6.4271,6.4349,6.3001,6.3001,153.3491,969.36852784
1655082000,2022-06-13 01:00:00,HT/USDT,6.6655,6.6655,6.4377,6.4803,1713.34834495,11088.804396661185
1655078400,2022-06-13 00:00:00,HT/USDT,6.7001,6.7485,6.6176,6.6176,36.5065,243.47106725
1655074800,2022-06-12 23:00:00,HT/USDT,6.76,6.7656,6.7181,6.7189,12.2794,82.95827647
1655071200,2022-06-12 22:00:00,HT/USDT,6.8045,6.8045,6.76,6.7656,12.2814,83.45078107
1655067600,2022-06-12 21:00:00,HT/USDT,6.7785,6.8184,6.7785,6.8184,4.2693,29.09762762
1655064000,2022-06-12 20:00:00,HT/USDT,6.8275,6.8473,6.7983,6.7989,4.14673621,28.242768573775
1655060400,2022-06-12 19:00:00,HT/USDT,6.8665,6.8696,6.8095,6.8285,497.26252737,3390.402079377592
1655056800,2022-06-12 18:00:00,HT/USDT,6.9041,6.9112,6.8728,6.8996,482.02609541,3330.57815306623
1655053200,2022-06-12 17:00:00,HT/USDT,6.9105,6.9454,6.9105,6.9254,4.47007871,30.977400212434
1655049600,2022-06-12 16:00:00,HT/USDT,6.9048,6.9346,6.872,6.872,131.9654,909.50402476
1655046000,2022-06-12 15:00:00,HT/USDT,6.8788,6.947,6.8788,6.9159,32.3451,223.34175256
1655042400,2022-06-12 14:00:00,HT/USDT,6.7656,6.9238,6.711,6.9238,1263.6138,8636.25396099
1655038800,2022-06-12 13:00:00,HT/USDT,6.8192,6.8216,6.7834,6.7834,57.04779607,389.02671175901
1655035200,2022-06-12 12:00:00,HT/USDT,6.9,6.9,6.8266,6.8266,141.2254,974.30247751
