https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume EUR
1655064000,2022-06-12 20:00:00,XLM/EUR,0.11702,0.11738,0.11617,0.11617,254405.70197027,29554.310397886264
1655060400,2022-06-12 19:00:00,XLM/EUR,0.11778,0.11794,0.11662,0.11701,426144.36873370,49863.15258553024
1655056800,2022-06-12 18:00:00,XLM/EUR,0.11821,0.11848,0.11728,0.11768,424567.33148679,49963.083569365444
1655053200,2022-06-12 17:00:00,XLM/EUR,0.11795,0.11899,0.11790,0.11790,159667.90691816,18824.846225651065
1655049600,2022-06-12 16:00:00,XLM/EUR,0.11914,0.11956,0.11773,0.11773,186588.96038685,21967.11830634385
1655046000,2022-06-12 15:00:00,XLM/EUR,0.11783,0.12039,0.11783,0.11921,385454.03310406,45949.975286334986
1655042400,2022-06-12 14:00:00,XLM/EUR,0.11319,0.11842,0.11258,0.11824,182237.88555710,21547.807588271506
1655038800,2022-06-12 13:00:00,XLM/EUR,0.11474,0.11484,0.11310,0.11310,234687.12802798,26543.11417996454
1655035200,2022-06-12 12:00:00,XLM/EUR,0.11532,0.11585,0.11480,0.11480,175437.76549874,20140.25547925535
1655031600,2022-06-12 11:00:00,XLM/EUR,0.11390,0.11483,0.11323,0.11471,120619.06683152,13836.21315624366
1655028000,2022-06-12 10:00:00,XLM/EUR,0.11476,0.11487,0.11392,0.11431,180019.65764520,20578.047065422812
1655024400,2022-06-12 09:00:00,XLM/EUR,0.11554,0.11642,0.11500,0.11503,350980.77632836,40373.31870105125
1655020800,2022-06-12 08:00:00,XLM/EUR,0.11510,0.11616,0.11499,0.11546,547607.80155863,63226.796767959415
1655017200,2022-06-12 07:00:00,XLM/EUR,0.11405,0.11525,0.11331,0.11525,426068.15129125,49104.354436316564
1655013600,2022-06-12 06:00:00,XLM/EUR,0.11306,0.11484,0.11306,0.11388,586539.80370511,66795.15284593792
1655010000,2022-06-12 05:00:00,XLM/EUR,0.11261,0.11353,0.11195,0.11294,357540.54916011,40380.62962214283
1655006400,2022-06-12 04:00:00,XLM/EUR,0.11521,0.11541,0.11257,0.11300,243687.36364825,27536.67209225225
1655002800,2022-06-12 03:00:00,XLM/EUR,0.11278,0.11458,0.11266,0.11421,124851.76171750,14259.319705755677
1654999200,2022-06-12 02:00:00,XLM/EUR,0.11644,0.11644,0.11246,0.11246,212681.89474163,23918.205882643713
1654995600,2022-06-12 01:00:00,XLM/EUR,0.11954,0.11954,0.11637,0.11637,438566.77058604,51036.01509309747
1654992000,2022-06-12 00:00:00,XLM/EUR,0.11898,0.12061,0.11898,0.11971,506317.96455669,60611.32353708136
1654988400,2022-06-11 23:00:00,XLM/EUR,0.11966,0.11966,0.11816,0.11906,146358.70873204,17425.46786163668
1654984800,2022-06-11 22:00:00,XLM/EUR,0.12002,0.12096,0.11968,0.12083,242683.51445221,29323.449051260533
1654981200,2022-06-11 21:00:00,XLM/EUR,0.11892,0.12049,0.11892,0.12049,96865.20092868,11671.288059896653
1654977600,2022-06-11 20:00:00,XLM/EUR,0.12003,0.12003,0.11881,0.11883,262580.35584221,31202.423684729816
1654974000,2022-06-11 19:00:00,XLM/EUR,0.11986,0.12050,0.11985,0.11987,196675.20423738,23575.45673193474
1654970400,2022-06-11 18:00:00,XLM/EUR,0.11853,0.12027,0.11831,0.12017,192077.94494090,23082.006643547953
1654966800,2022-06-11 17:00:00,XLM/EUR,0.11931,0.11934,0.11800,0.11870,126112.65504545,14969.572153894915
1654963200,2022-06-11 16:00:00,XLM/EUR,0.11801,0.11946,0.11703,0.11914,7888.82372190,939.874458227166
1654959600,2022-06-11 15:00:00,XLM/EUR,0.11898,0.11898,0.11680,0.11717,178808.39574352,20950.979729268238
1654956000,2022-06-11 14:00:00,XLM/EUR,0.12067,0.12067,0.11838,0.11838,293196.30905106,34708.57906546448
1654952400,2022-06-11 13:00:00,XLM/EUR,0.12000,0.12225,0.11978,0.12098,232510.02704754,28129.06307221139
1654948800,2022-06-11 12:00:00,XLM/EUR,0.12333,0.12404,0.12062,0.12120,418148.94259223,50679.651842178275
1654945200,2022-06-11 11:00:00,XLM/EUR,0.12494,0.12494,0.12318,0.12318,301182.33838123,37099.640441799915
1654941600,2022-06-11 10:00:00,XLM/EUR,0.12602,0.12602,0.12463,0.12518,84381.13140289,10562.83002901377
1654938000,2022-06-11 09:00:00,XLM/EUR,0.12454,0.12655,0.12376,0.12559,180916.76438969,22721.33643970117
1654934400,2022-06-11 08:00:00,XLM/EUR,0.12779,0.12794,0.12491,0.12491,268609.67488890,33552.0344903725
1654930800,2022-06-11 07:00:00,XLM/EUR,0.12799,0.12893,0.12799,0.12819,101628.82401139,13027.798950020084
1654927200,2022-06-11 06:00:00,XLM/EUR,0.12782,0.12821,0.12782,0.12808,215734.93070161,27631.32992426221
1654923600,2022-06-11 05:00:00,XLM/EUR,0.12849,0.12889,0.12767,0.12767,144128.48034912,18400.88308617215
1654920000,2022-06-11 04:00:00,XLM/EUR,0.12769,0.12851,0.12740,0.12839,226489.25286616,29078.955175486284
1654916400,2022-06-11 03:00:00,XLM/EUR,0.12664,0.12746,0.12660,0.12715,167369.94107195,21281.088007298444
1654912800,2022-06-11 02:00:00,XLM/EUR,0.12636,0.12657,0.12598,0.12656,387379.11928836,49026.701337134844
1654909200,2022-06-11 01:00:00,XLM/EUR,0.12693,0.12693,0.12604,0.12615,541519.63892226,68312.70245004311
1654905600,2022-06-11 00:00:00,XLM/EUR,0.12643,0.12702,0.12603,0.12683,459158.04060457,58235.01428987761
1654902000,2022-06-10 23:00:00,XLM/EUR,0.12752,0.12788,0.12585,0.12641,755914.13297409,95555.10554925472
1654898400,2022-06-10 22:00:00,XLM/EUR,0.12869,0.12879,0.12731,0.12765,531489.38833528,67844.6204209985
1654894800,2022-06-10 21:00:00,XLM/EUR,0.12760,0.12835,0.12711,0.12835,75358.89914727,9672.314705552104
1654891200,2022-06-10 20:00:00,XLM/EUR,0.12721,0.12786,0.12707,0.12762,161716.69447603,20638.284549030952
1654887600,2022-06-10 19:00:00,XLM/EUR,0.12656,0.12728,0.12638,0.12666,408226.34817381,51705.949259694775
1654884000,2022-06-10 18:00:00,XLM/EUR,0.12654,0.12703,0.12605,0.12662,309947.89107742,39245.60196822292
1654880400,2022-06-10 17:00:00,XLM/EUR,0.12691,0.12870,0.12601,0.12641,717666.53786364,90720.22705134272
1654876800,2022-06-10 16:00:00,XLM/EUR,0.12826,0.12830,0.12501,0.12702,571618.17729387,72606.94087986737
1654873200,2022-06-10 15:00:00,XLM/EUR,0.12925,0.12950,0.12818,0.12825,355660.08528494,45613.40593779356
1654869600,2022-06-10 14:00:00,XLM/EUR,0.12680,0.12980,0.12679,0.12922,249951.68775515,32298.757091720483
1654866000,2022-06-10 13:00:00,XLM/EUR,0.12801,0.12830,0.12631,0.12725,386933.07995721,49237.234424554976
1654862400,2022-06-10 12:00:00,XLM/EUR,0.13117,0.13179,0.12797,0.12814,313592.21456072,40183.706373810666
1654858800,2022-06-10 11:00:00,XLM/EUR,0.13006,0.13129,0.12987,0.13129,9088.89726000,1193.2813212653998
1654855200,2022-06-10 10:00:00,XLM/EUR,0.13049,0.13102,0.13020,0.13060,51914.38114947,6780.018178120781
1654851600,2022-06-10 09:00:00,XLM/EUR,0.13152,0.13152,0.13068,0.13095,12775.15221083,1672.9061820081886
1654848000,2022-06-10 08:00:00,XLM/EUR,0.13162,0.13203,0.13144,0.13167,109783.52380857,14455.196579874413
1654844400,2022-06-10 07:00:00,XLM/EUR,0.13177,0.13180,0.13131,0.13141,130996.56455567,17214.258548260594
1654840800,2022-06-10 06:00:00,XLM/EUR,0.13190,0.13236,0.13173,0.13173,199012.45364733,26215.910518962784
1654837200,2022-06-10 05:00:00,XLM/EUR,0.13220,0.13250,0.13163,0.13187,190664.82704465,25142.970742377995
1654833600,2022-06-10 04:00:00,XLM/EUR,0.13163,0.13212,0.13130,0.13212,95641.77362392,12636.191131192309
1654830000,2022-06-10 03:00:00,XLM/EUR,0.13145,0.13248,0.13145,0.13156,87428.17854882,11502.05116988276
1654826400,2022-06-10 02:00:00,XLM/EUR,0.13145,0.13153,0.13117,0.13132,29298.06983891,3847.422531245661
1654822800,2022-06-10 01:00:00,XLM/EUR,0.13059,0.13144,0.13032,0.13121,202228.05090969,26534.342559860423
1654819200,2022-06-10 00:00:00,XLM/EUR,0.13147,0.13170,0.12906,0.13055,523034.41903701,68282.14340528165
1654815600,2022-06-09 23:00:00,XLM/EUR,0.13061,0.13174,0.13042,0.13164,363578.98917523,47861.53813502727
1654812000,2022-06-09 22:00:00,XLM/EUR,0.13122,0.13157,0.13033,0.13053,193065.95587441,25200.899220286738
1654808400,2022-06-09 21:00:00,XLM/EUR,0.13124,0.13179,0.13121,0.13147,122382.83565551,16089.6714036299
1654804800,2022-06-09 20:00:00,XLM/EUR,0.13077,0.13121,0.13067,0.13091,176431.37877338,23096.631795223177
1654801200,2022-06-09 19:00:00,XLM/EUR,0.13185,0.13203,0.13112,0.13113,70392.42648785,9230.55888535177
1654797600,2022-06-09 18:00:00,XLM/EUR,0.13201,0.13234,0.13113,0.13212,210932.61255474,27868.416770732245
1654794000,2022-06-09 17:00:00,XLM/EUR,0.13228,0.13241,0.13146,0.13165,501373.27698930,66005.79191564134
1654790400,2022-06-09 16:00:00,XLM/EUR,0.13206,0.13206,0.13121,0.13187,216862.77131614,28597.693653459377
1654786800,2022-06-09 15:00:00,XLM/EUR,0.13097,0.13225,0.13086,0.13208,126414.36120803,16696.808828356603
1654783200,2022-06-09 14:00:00,XLM/EUR,0.13108,0.13182,0.13103,0.13103,176669.34876952,23148.984769270206
1654779600,2022-06-09 13:00:00,XLM/EUR,0.12950,0.13103,0.12950,0.13094,207638.49172524,27188.184106502926
1654776000,2022-06-09 12:00:00,XLM/EUR,0.13133,0.13133,0.12921,0.12961,197019.00121784,25535.632747844244
1654772400,2022-06-09 11:00:00,XLM/EUR,0.13158,0.13189,0.13096,0.13109,726737.97295362,95268.08087449006
1654768800,2022-06-09 10:00:00,XLM/EUR,0.13205,0.13270,0.13168,0.13168,190495.93847030,25084.5051777691
1654765200,2022-06-09 09:00:00,XLM/EUR,0.13152,0.13220,0.13142,0.13204,231656.68891155,30587.94920388106
1654761600,2022-06-09 08:00:00,XLM/EUR,0.13153,0.13162,0.13095,0.13150,111162.32582637,14617.845846167655
1654758000,2022-06-09 07:00:00,XLM/EUR,0.13105,0.13170,0.13098,0.13169,68081.20171982,8965.613454483097
1654754400,2022-06-09 06:00:00,XLM/EUR,0.13106,0.13126,0.13086,0.13113,40607.12515592,5324.81232169579
1654750800,2022-06-09 05:00:00,XLM/EUR,0.13038,0.13122,0.13038,0.13077,110389.52778499,14435.638548443143
1654747200,2022-06-09 04:00:00,XLM/EUR,0.13032,0.13050,0.13012,0.13036,25806.49690504,3364.134936541014
1654743600,2022-06-09 03:00:00,XLM/EUR,0.12996,0.13053,0.12970,0.13053,136394.37626258,17803.557933554566
1654740000,2022-06-09 02:00:00,XLM/EUR,0.12915,0.12962,0.12905,0.12956,65030.73942165,8425.382599468974
1654736400,2022-06-09 01:00:00,XLM/EUR,0.13077,0.13077,0.12957,0.12959,171360.29293485,22206.580361427215
1654732800,2022-06-09 00:00:00,XLM/EUR,0.13089,0.13090,0.12955,0.13048,508611.52270092,66363.63148201605
1654729200,2022-06-08 23:00:00,XLM/EUR,0.13106,0.13121,0.13038,0.13067,175203.49778315,22893.84105532421
1654725600,2022-06-08 22:00:00,XLM/EUR,0.13138,0.13143,0.13059,0.13111,142949.87265331,18742.157803575476
1654722000,2022-06-08 21:00:00,XLM/EUR,0.13085,0.13153,0.13085,0.13137,139402.02420594,18313.243919934335
1654718400,2022-06-08 20:00:00,XLM/EUR,0.12953,0.13124,0.12950,0.13090,159113.97544478,20828.0193857217
1654714800,2022-06-08 19:00:00,XLM/EUR,0.12963,0.13047,0.12935,0.12987,412666.11974991,53592.94897192082
1654711200,2022-06-08 18:00:00,XLM/EUR,0.13218,0.13251,0.12988,0.12989,168008.66268487,21822.645196137768
1654707600,2022-06-08 17:00:00,XLM/EUR,0.13145,0.13213,0.13136,0.13213,324716.91774070,42904.84634107869
1654704000,2022-06-08 16:00:00,XLM/EUR,0.13325,0.13384,0.13130,0.13158,323920.07812383,42621.40387953356
1654700400,2022-06-08 15:00:00,XLM/EUR,0.13180,0.13292,0.13180,0.13257,199457.46863594,26442.076617066563
1654696800,2022-06-08 14:00:00,XLM/EUR,0.13224,0.13224,0.13127,0.13127,120944.52096382,15876.387266920652
1654693200,2022-06-08 13:00:00,XLM/EUR,0.13144,0.13319,0.13144,0.13266,162336.63308037,21535.577744441885
1654689600,2022-06-08 12:00:00,XLM/EUR,0.13175,0.13223,0.13135,0.13155,79386.04217378,10443.23384796076
1654686000,2022-06-08 11:00:00,XLM/EUR,0.13213,0.13251,0.13189,0.13203,62022.61265990,8188.8455494865975
1654682400,2022-06-08 10:00:00,XLM/EUR,0.13080,0.13237,0.13067,0.13142,115725.16014931,15208.600546822321
1654678800,2022-06-08 09:00:00,XLM/EUR,0.13009,0.13080,0.13004,0.13080,430109.19108820,56258.28219433656
1654675200,2022-06-08 08:00:00,XLM/EUR,0.12986,0.13003,0.12931,0.12979,127254.44967688,16516.355023562253
1654671600,2022-06-08 07:00:00,XLM/EUR,0.12910,0.12987,0.12900,0.12967,111317.36440746,14434.52264271534
1654668000,2022-06-08 06:00:00,XLM/EUR,0.12975,0.12979,0.12876,0.12882,66091.22150190,8513.871153874758
1654664400,2022-06-08 05:00:00,XLM/EUR,0.12844,0.12979,0.12837,0.12961,157760.24213653,20447.304983315655
1654660800,2022-06-08 04:00:00,XLM/EUR,0.12790,0.12928,0.12729,0.12854,288638.97493129,37101.65383766802
1654657200,2022-06-08 03:00:00,XLM/EUR,0.13178,0.13202,0.12779,0.12802,190437.43905952,24379.80094839975
1654653600,2022-06-08 02:00:00,XLM/EUR,0.13283,0.13348,0.13168,0.13198,124449.84641941,16424.89073043373
1654650000,2022-06-08 01:00:00,XLM/EUR,0.13102,0.13287,0.13083,0.13277,365438.46747238,48519.2653263079
1654646400,2022-06-08 00:00:00,XLM/EUR,0.13121,0.13230,0.13117,0.13230,33044.52845983,4371.791115235509
1654642800,2022-06-07 23:00:00,XLM/EUR,0.13129,0.13205,0.13085,0.13205,116268.79818198,15353.29479993046
1654639200,2022-06-07 22:00:00,XLM/EUR,0.13359,0.13360,0.13031,0.13168,151973.25739363,20011.838533593196
1654635600,2022-06-07 21:00:00,XLM/EUR,0.13501,0.13554,0.13371,0.13371,187740.41775401,25102.77125788868
1654632000,2022-06-07 20:00:00,XLM/EUR,0.13270,0.13559,0.13270,0.13529,178287.45559480,24120.509867420493
1654628400,2022-06-07 19:00:00,XLM/EUR,0.13037,0.13309,0.13037,0.13254,165529.84952517,21939.32625606603
1654624800,2022-06-07 18:00:00,XLM/EUR,0.12948,0.13062,0.12939,0.13033,139539.38234218,18186.16770065632
1654621200,2022-06-07 17:00:00,XLM/EUR,0.12930,0.12994,0.12930,0.12949,103399.57874131,13389.211451212232
1654617600,2022-06-07 16:00:00,XLM/EUR,0.12886,0.12972,0.12862,0.12948,322185.62055483,41716.59414943939
1654614000,2022-06-07 15:00:00,XLM/EUR,0.12915,0.12959,0.12877,0.12880,66388.88234695,8550.88804628716
1654610400,2022-06-07 14:00:00,XLM/EUR,0.12845,0.12996,0.12845,0.12928,98601.90936944,12747.254843281205
1654606800,2022-06-07 13:00:00,XLM/EUR,0.12782,0.12879,0.12782,0.12853,117637.55106660,15119.954438590099
1654603200,2022-06-07 12:00:00,XLM/EUR,0.12834,0.12834,0.12709,0.12760,102974.96360323,13139.605355772148
1654599600,2022-06-07 11:00:00,XLM/EUR,0.12943,0.12953,0.12825,0.12841,104430.68744147,13409.944574359162
1654596000,2022-06-07 10:00:00,XLM/EUR,0.12951,0.12981,0.12950,0.12963,168946.35282693,21900.515716954935
1654592400,2022-06-07 09:00:00,XLM/EUR,0.12961,0.12966,0.12917,0.12966,218924.89584544,28385.80199531975
1654588800,2022-06-07 08:00:00,XLM/EUR,0.12879,0.12970,0.12879,0.12970,184353.00744740,23910.585065927782
1654585200,2022-06-07 07:00:00,XLM/EUR,0.12859,0.12882,0.12831,0.12865,61461.94069164,7907.078669979484
1654581600,2022-06-07 06:00:00,XLM/EUR,0.12769,0.12881,0.12769,0.12867,469946.76633337,60468.05042411472
1654578000,2022-06-07 05:00:00,XLM/EUR,0.12767,0.12805,0.12700,0.12777,362113.74383002,46267.27304916165
1654574400,2022-06-07 04:00:00,XLM/EUR,0.12773,0.12784,0.12727,0.12783,237543.18666027,30365.145550782316
1654570800,2022-06-07 03:00:00,XLM/EUR,0.12743,0.12830,0.12721,0.12787,154373.58478245,19739.750286131883
1654567200,2022-06-07 02:00:00,XLM/EUR,0.12644,0.12769,0.12598,0.12765,241577.72769139,30837.396939805938
1654563600,2022-06-07 01:00:00,XLM/EUR,0.12897,0.12912,0.12577,0.12656,121419.09342171,15366.800463451618
1654560000,2022-06-07 00:00:00,XLM/EUR,0.13518,0.13525,0.12958,0.12958,239346.53031884,31014.523398715286
1654556400,2022-06-06 23:00:00,XLM/EUR,0.13519,0.13560,0.13469,0.13560,87028.96267956,11801.127339348337
1654552800,2022-06-06 22:00:00,XLM/EUR,0.13561,0.13562,0.13452,0.13513,91908.55882693,12419.603554283052
1654549200,2022-06-06 21:00:00,XLM/EUR,0.13438,0.13550,0.13438,0.13550,31059.33679811,4208.540136143905
1654545600,2022-06-06 20:00:00,XLM/EUR,0.13466,0.13485,0.13373,0.13419,121467.87742875,16299.774472163963
1654542000,2022-06-06 19:00:00,XLM/EUR,0.13442,0.13482,0.13416,0.13482,42186.64095729,5687.602933861837
1654538400,2022-06-06 18:00:00,XLM/EUR,0.13436,0.13520,0.13436,0.13499,44369.37674189,5989.4221663877315
1654534800,2022-06-06 17:00:00,XLM/EUR,0.13423,0.13437,0.13304,0.13437,67855.72683575,9117.774014919727
1654531200,2022-06-06 16:00:00,XLM/EUR,0.13584,0.13584,0.13417,0.13432,97781.44489827,13134.003678735626
1654527600,2022-06-06 15:00:00,XLM/EUR,0.13516,0.13669,0.13500,0.13635,311555.82921043,42480.637312842126
1654524000,2022-06-06 14:00:00,XLM/EUR,0.13632,0.13758,0.13543,0.13543,399182.24679800,54061.25168385314
1654520400,2022-06-06 13:00:00,XLM/EUR,0.13660,0.13660,0.13587,0.13610,240607.32601496,32746.657070636058
1654516800,2022-06-06 12:00:00,XLM/EUR,0.13763,0.13776,0.13630,0.13664,480458.12348089,65649.79799242882
1654513200,2022-06-06 11:00:00,XLM/EUR,0.13891,0.13891,0.13725,0.13736,178541.06028390,24524.400040596505
1654509600,2022-06-06 10:00:00,XLM/EUR,0.13885,0.13927,0.13854,0.13907,129784.09336347,18049.073864057773
1654506000,2022-06-06 09:00:00,XLM/EUR,0.13897,0.13983,0.13892,0.13899,131261.16208960,18243.988918833504
1654502400,2022-06-06 08:00:00,XLM/EUR,0.13895,0.13933,0.13879,0.13895,95664.88646905,13292.635974874498
1654498800,2022-06-06 07:00:00,XLM/EUR,0.13839,0.13937,0.13822,0.13858,230521.84570385,31945.717377639536
1654495200,2022-06-06 06:00:00,XLM/EUR,0.13666,0.13859,0.13652,0.13832,123950.71862860,17144.863400707953
1654491600,2022-06-06 05:00:00,XLM/EUR,0.13790,0.13790,0.13647,0.13654,188035.28744091,25674.33814718185
1654488000,2022-06-06 04:00:00,XLM/EUR,0.13848,0.13894,0.13823,0.13827,129692.14055421,17932.532274430618
1654484400,2022-06-06 03:00:00,XLM/EUR,0.13709,0.13813,0.13709,0.13800,150098.14390173,20713.543858438745
1654480800,2022-06-06 02:00:00,XLM/EUR,0.13752,0.13759,0.13656,0.13676,8654.17537404,1183.5450241537103
1654477200,2022-06-06 01:00:00,XLM/EUR,0.13555,0.13773,0.13555,0.13746,53757.23600309,7389.4696609847515
1654473600,2022-06-06 00:00:00,XLM/EUR,0.13357,0.13479,0.13357,0.13468,60725.06788633,8178.452142930923
1654470000,2022-06-05 23:00:00,XLM/EUR,0.13491,0.13497,0.13370,0.13370,59906.91280932,8009.554242606085
1654466400,2022-06-05 22:00:00,XLM/EUR,0.13516,0.13546,0.13438,0.13508,57044.98249229,7705.636235058533
1654462800,2022-06-05 21:00:00,XLM/EUR,0.13487,0.13496,0.13429,0.13496,70449.35042653,9507.844333564488
1654459200,2022-06-05 20:00:00,XLM/EUR,0.13488,0.13560,0.13485,0.13539,190588.28683418,25803.748154479632
1654455600,2022-06-05 19:00:00,XLM/EUR,0.13481,0.13521,0.13454,0.13502,48850.99647374,6595.861543884375
1654452000,2022-06-05 18:00:00,XLM/EUR,0.13577,0.13598,0.13469,0.13496,49055.40978452,6620.518104518819
1654448400,2022-06-05 17:00:00,XLM/EUR,0.13544,0.13638,0.13516,0.13574,147491.26027484,20020.46366970678
1654444800,2022-06-05 16:00:00,XLM/EUR,0.13655,0.13750,0.13507,0.13513,364504.08200977,49255.43660198022
1654441200,2022-06-05 15:00:00,XLM/EUR,0.13560,0.13636,0.13507,0.13621,246384.22644379,33559.995483908635
1654437600,2022-06-05 14:00:00,XLM/EUR,0.13431,0.13550,0.13431,0.13541,91914.98397131,12446.207979555087
1654434000,2022-06-05 13:00:00,XLM/EUR,0.13558,0.13632,0.13540,0.13547,102104.14054100,13832.047919089271
1654430400,2022-06-05 12:00:00,XLM/EUR,0.13503,0.13524,0.13488,0.13516,69664.49260889,9415.852821017572
1654426800,2022-06-05 11:00:00,XLM/EUR,0.13415,0.13516,0.13413,0.13483,85910.79403546,11583.352359801072
1654423200,2022-06-05 10:00:00,XLM/EUR,0.13448,0.13462,0.13418,0.13426,38291.75313213,5141.050775519773
1654419600,2022-06-05 09:00:00,XLM/EUR,0.13474,0.13536,0.13428,0.13498,151617.13508686,20465.280894024363
1654416000,2022-06-05 08:00:00,XLM/EUR,0.13347,0.13507,0.13347,0.13498,187625.12150630,25325.63890092037
1654412400,2022-06-05 07:00:00,XLM/EUR,0.13406,0.13468,0.13337,0.13337,269544.11636569,35949.098799692074
1654408800,2022-06-05 06:00:00,XLM/EUR,0.13373,0.13462,0.13356,0.13438,251248.11212087,33762.72130680251
1654405200,2022-06-05 05:00:00,XLM/EUR,0.13277,0.13390,0.13277,0.13368,98199.82807231,13127.3530167064
1654401600,2022-06-05 04:00:00,XLM/EUR,0.13226,0.13244,0.13200,0.13244,134429.09062443,17803.78876229951
1654398000,2022-06-05 03:00:00,XLM/EUR,0.13340,0.13362,0.13276,0.13282,97886.13476931,13001.236420059753
1654394400,2022-06-05 02:00:00,XLM/EUR,0.13258,0.13373,0.13258,0.13373,202993.56415515,27146.329334468206
1654390800,2022-06-05 01:00:00,XLM/EUR,0.13204,0.13293,0.13164,0.13293,62408.28800890,8295.933725023076
1654387200,2022-06-05 00:00:00,XLM/EUR,0.13416,0.13416,0.13228,0.13228,110716.97773719,14645.641815075494
1654383600,2022-06-04 23:00:00,XLM/EUR,0.13328,0.13397,0.13328,0.13376,170717.22273565,22835.13571312054
1654380000,2022-06-04 22:00:00,XLM/EUR,0.13453,0.13550,0.13416,0.13417,55656.50924884,7467.433845916863
1654376400,2022-06-04 21:00:00,XLM/EUR,0.13415,0.13545,0.13399,0.13545,31686.49822674,4291.936184811932
1654372800,2022-06-04 20:00:00,XLM/EUR,0.13295,0.13422,0.13295,0.13408,258787.79361997,34698.26736856558
1654369200,2022-06-04 19:00:00,XLM/EUR,0.13354,0.13363,0.13278,0.13309,300308.66951534,39968.080825796605
1654365600,2022-06-04 18:00:00,XLM/EUR,0.13326,0.13442,0.13326,0.13380,439849.59994262,58851.87647232256
1654362000,2022-06-04 17:00:00,XLM/EUR,0.13191,0.13341,0.13138,0.13317,147803.58212409,19683.003031465065
1654358400,2022-06-04 16:00:00,XLM/EUR,0.13281,0.13281,0.13169,0.13169,127081.84571811,16735.408262617904
1654354800,2022-06-04 15:00:00,XLM/EUR,0.13271,0.13271,0.13207,0.13249,158723.85657130,21029.323757131537
1654351200,2022-06-04 14:00:00,XLM/EUR,0.13237,0.13331,0.13120,0.13283,641660.62503566,85231.78082348673
1654347600,2022-06-04 13:00:00,XLM/EUR,0.13227,0.13303,0.13219,0.13219,473999.21150728,62657.955769147346
1654344000,2022-06-04 12:00:00,XLM/EUR,0.13420,0.13426,0.13219,0.13235,465346.61367124,61588.62431938861
1654340400,2022-06-04 11:00:00,XLM/EUR,0.13418,0.13527,0.13413,0.13446,692322.44582932,93089.67606621036
1654336800,2022-06-04 10:00:00,XLM/EUR,0.13421,0.13426,0.13336,0.13398,367919.17792230,49293.81145802975
1654333200,2022-06-04 09:00:00,XLM/EUR,0.13438,0.13451,0.13330,0.13393,192966.54893011,25844.00989820963
1654329600,2022-06-04 08:00:00,XLM/EUR,0.13492,0.13492,0.13388,0.13406,238068.60834140,31915.477634248084
1654326000,2022-06-04 07:00:00,XLM/EUR,0.13448,0.13507,0.13437,0.13495,180256.39199058,24325.60009912877
1654322400,2022-06-04 06:00:00,XLM/EUR,0.13460,0.13511,0.13437,0.13440,221055.20434616,29709.819464123902
1654318800,2022-06-04 05:00:00,XLM/EUR,0.13425,0.13518,0.13415,0.13479,266552.02530315,35928.547490611585
1654315200,2022-06-04 04:00:00,XLM/EUR,0.13288,0.13506,0.13285,0.13447,627393.59318176,84365.61647515128
1654311600,2022-06-04 03:00:00,XLM/EUR,0.13378,0.13483,0.13345,0.13349,761496.65061985,101652.18789124378
1654308000,2022-06-04 02:00:00,XLM/EUR,0.13461,0.13501,0.13237,0.13392,680761.92157797,91167.63653772176
1654304400,2022-06-04 01:00:00,XLM/EUR,0.13654,0.13654,0.13459,0.13469,1244547.74252321,167628.13544045115
1654300800,2022-06-04 00:00:00,XLM/EUR,0.13717,0.13759,0.13616,0.13624,1103986.07446916,150407.06278567837
1654297200,2022-06-03 23:00:00,XLM/EUR,0.13674,0.13693,0.13517,0.13630,1421441.93661654,193742.53596083442
1654293600,2022-06-03 22:00:00,XLM/EUR,0.13639,0.13773,0.13573,0.13674,1175698.67325228,160765.03658051678
1654290000,2022-06-03 21:00:00,XLM/EUR,0.13431,0.13631,0.13420,0.13620,279637.88229507,38086.67956858853
1654286400,2022-06-03 20:00:00,XLM/EUR,0.13325,0.13485,0.13325,0.13399,245577.10563437,32904.87638394924
1654282800,2022-06-03 19:00:00,XLM/EUR,0.13364,0.13448,0.13300,0.13374,346707.71095819,46368.689263548324
1654279200,2022-06-03 18:00:00,XLM/EUR,0.13110,0.13348,0.13108,0.13348,147080.75773788,19632.33954285222
1654275600,2022-06-03 17:00:00,XLM/EUR,0.13146,0.13172,0.13058,0.13129,70431.90732093,9247.0051121649
1654272000,2022-06-03 16:00:00,XLM/EUR,0.13083,0.13159,0.13025,0.13132,149331.02746705,19610.150526973004
1654268400,2022-06-03 15:00:00,XLM/EUR,0.13236,0.13240,0.13078,0.13112,241130.80711514,31617.071428937154
1654264800,2022-06-03 14:00:00,XLM/EUR,0.13383,0.13426,0.13127,0.13264,218014.20216568,28917.403775255796
1654261200,2022-06-03 13:00:00,XLM/EUR,0.13205,0.13390,0.13205,0.13367,250723.69759815,33514.23665794471
1654257600,2022-06-03 12:00:00,XLM/EUR,0.13328,0.13477,0.13184,0.13184,598405.77207990,78893.81699101403
1654254000,2022-06-03 11:00:00,XLM/EUR,0.13312,0.13348,0.13166,0.13317,320987.72761441,42745.93568641098
1654250400,2022-06-03 10:00:00,XLM/EUR,0.13547,0.13559,0.13267,0.13267,342444.09618997,45432.05824152332
1654246800,2022-06-03 09:00:00,XLM/EUR,0.13720,0.13746,0.13494,0.13518,194206.89557273,26252.88814352164
