https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume EUR
1655218800,2022-06-14 15:00:00,SNX/EUR,1.77157,1.78870,1.77157,1.78870,118.27884420,211.56536862054
1655215200,2022-06-14 14:00:00,SNX/EUR,1.75614,1.75614,1.71837,1.72192,1075.01232690,1851.085225935648
1655211600,2022-06-14 13:00:00,SNX/EUR,1.73509,1.77818,1.72858,1.74484,3120.56709229,5444.890285311283
1655208000,2022-06-14 12:00:00,SNX/EUR,1.68872,1.73960,1.68435,1.72635,4271.67681289,7374.4092659326525
1655204400,2022-06-14 11:00:00,SNX/EUR,1.73725,1.73725,1.70128,1.71527,1599.86679195,2744.2035122280768
1655200800,2022-06-14 10:00:00,SNX/EUR,1.80432,1.80432,1.78092,1.78092,679.05515709,1209.3429103647227
1655197200,2022-06-14 09:00:00,SNX/EUR,1.80279,1.83995,1.79282,1.83298,880.45556642,1613.8574441365315
1655193600,2022-06-14 08:00:00,SNX/EUR,1.82662,1.82662,1.82539,1.82539,64.77165719,118.23353531805411
1655190000,2022-06-14 07:00:00,SNX/EUR,1.83295,1.83295,1.83295,1.83295,17.68324035,32.412495399532496
1655186400,2022-06-14 06:00:00,SNX/EUR,1.82917,1.82917,1.82917,1.82917,0.00000000,0.0
1655182800,2022-06-14 05:00:00,SNX/EUR,1.82391,1.83385,1.82391,1.82917,80.37118949,147.0125686794233
1655179200,2022-06-14 04:00:00,SNX/EUR,1.73891,1.74938,1.73891,1.74938,278.00509780,486.33655798936394
1655175600,2022-06-14 03:00:00,SNX/EUR,1.69509,1.69509,1.69509,1.69509,0.00000000,0.0
1655172000,2022-06-14 02:00:00,SNX/EUR,1.65396,1.69552,1.62635,1.69509,89.55533388,151.8043509066492
1655168400,2022-06-14 01:00:00,SNX/EUR,1.65806,1.65806,1.65625,1.65625,166.97908189,276.55910438031253
1655164800,2022-06-14 00:00:00,SNX/EUR,1.80561,1.80561,1.80561,1.80561,0.00000000,0.0
1655161200,2022-06-13 23:00:00,SNX/EUR,1.77994,1.80561,1.75935,1.80561,194.50299676,351.1965559798236
1655157600,2022-06-13 22:00:00,SNX/EUR,1.74200,1.74200,1.74200,1.74200,99.74473371,173.75532612282
1655154000,2022-06-13 21:00:00,SNX/EUR,1.82987,1.82987,1.80727,1.80727,65.15550914,117.75359700344781
1655150400,2022-06-13 20:00:00,SNX/EUR,1.83966,1.84744,1.83966,1.84744,112.97039829,208.7060326168776
1655146800,2022-06-13 19:00:00,SNX/EUR,1.77912,1.78001,1.77616,1.77777,546.21167988,971.0387381402677
1655143200,2022-06-13 18:00:00,SNX/EUR,1.79125,1.80205,1.79125,1.80205,223.78408802,403.27011581644103
1655139600,2022-06-13 17:00:00,SNX/EUR,1.80803,1.80803,1.77514,1.77514,21.00673108,37.2898886093512
1655136000,2022-06-13 16:00:00,SNX/EUR,1.77926,1.77971,1.77926,1.77971,65.43789949,116.4604841013479
1655132400,2022-06-13 15:00:00,SNX/EUR,1.69258,1.74238,1.69042,1.74238,455.01275712,792.8051277507457
1655128800,2022-06-13 14:00:00,SNX/EUR,1.69487,1.70858,1.69264,1.69735,699.19420228,1186.777279239958
1655125200,2022-06-13 13:00:00,SNX/EUR,1.71961,1.71961,1.71961,1.71961,0.00000000,0.0
1655121600,2022-06-13 12:00:00,SNX/EUR,1.73466,1.75406,1.71960,1.71961,1621.13498600,2787.7199332754603
1655118000,2022-06-13 11:00:00,SNX/EUR,1.70996,1.72335,1.70068,1.70641,482.20537132,822.8400676741612
1655114400,2022-06-13 10:00:00,SNX/EUR,1.75654,1.75654,1.75654,1.75654,16.82495683,29.553709670168203
1655110800,2022-06-13 09:00:00,SNX/EUR,1.72816,1.76193,1.72816,1.76048,404.10045039,711.4107609025872
1655107200,2022-06-13 08:00:00,SNX/EUR,1.83283,1.83283,1.78845,1.78845,619.53845695,1108.0135533322275
1655103600,2022-06-13 07:00:00,SNX/EUR,1.88228,1.88312,1.81223,1.86260,633.72566412,1180.3774219899121
1655100000,2022-06-13 06:00:00,SNX/EUR,1.85034,1.87137,1.85034,1.87137,206.89791243,387.18254638412907
1655096400,2022-06-13 05:00:00,SNX/EUR,1.90167,1.90167,1.82500,1.82500,913.24366823,1666.66969451975
1655092800,2022-06-13 04:00:00,SNX/EUR,1.94751,1.98375,1.90824,1.91371,1719.57132941,3290.7608488052115
1655089200,2022-06-13 03:00:00,SNX/EUR,1.86531,1.92071,1.84373,1.92071,785.61767318,1508.9437210535577
1655085600,2022-06-13 02:00:00,SNX/EUR,1.94565,1.94565,1.86629,1.87661,966.23233613,1813.2412643049192
1655082000,2022-06-13 01:00:00,SNX/EUR,2.03383,2.03740,1.99643,1.99643,533.08986137,1064.276591934909
1655078400,2022-06-13 00:00:00,SNX/EUR,2.11123,2.16200,2.02711,2.02711,4525.71373185,9174.119562970453
1655074800,2022-06-12 23:00:00,SNX/EUR,2.12195,2.12195,2.09000,2.09919,1129.58019115,2371.2034414601685
1655071200,2022-06-12 22:00:00,SNX/EUR,2.13263,2.13979,2.13263,2.13979,505.14408057,1080.9022521628804
1655067600,2022-06-12 21:00:00,SNX/EUR,2.14916,2.14916,2.14916,2.14916,0.00000000,0.0
1655064000,2022-06-12 20:00:00,SNX/EUR,2.14916,2.14916,2.14916,2.14916,0.00000000,0.0
1655060400,2022-06-12 19:00:00,SNX/EUR,2.16755,2.16755,2.14916,2.14916,459.79036108,988.1630524186929
1655056800,2022-06-12 18:00:00,SNX/EUR,2.15660,2.15660,2.15660,2.15660,166.53464000,359.14860462400003
1655053200,2022-06-12 17:00:00,SNX/EUR,2.19952,2.19952,2.19952,2.19952,0.00000000,0.0
1655049600,2022-06-12 16:00:00,SNX/EUR,2.19952,2.19952,2.19952,2.19952,0.00000000,0.0
1655046000,2022-06-12 15:00:00,SNX/EUR,2.18352,2.19952,2.18064,2.19952,431.25733167,948.5591261547984
1655042400,2022-06-12 14:00:00,SNX/EUR,2.14088,2.18633,2.13703,2.17392,1221.57540079,2655.6071952853968
1655038800,2022-06-12 13:00:00,SNX/EUR,2.15531,2.15977,2.13563,2.15397,461.05728821,993.1035670856938
1655035200,2022-06-12 12:00:00,SNX/EUR,2.14984,2.16369,2.14984,2.15019,818.21453991,1759.3167215690828
1655031600,2022-06-12 11:00:00,SNX/EUR,2.13849,2.14453,2.11533,2.14453,3172.86258693,6804.299003548993
1655028000,2022-06-12 10:00:00,SNX/EUR,2.12775,2.14979,2.12669,2.13379,1551.43384537,3310.434024912052
1655024400,2022-06-12 09:00:00,SNX/EUR,2.16761,2.16975,2.16761,2.16975,65.16813000,141.39855006750003
1655020800,2022-06-12 08:00:00,SNX/EUR,2.17750,2.18084,2.16919,2.16919,650.89822857,1411.9219284317583
1655017200,2022-06-12 07:00:00,SNX/EUR,2.16525,2.17002,2.16525,2.17002,161.81428433,351.1402332817866
1655013600,2022-06-12 06:00:00,SNX/EUR,2.16881,2.16881,2.16881,2.16881,0.00000000,0.0
1655010000,2022-06-12 05:00:00,SNX/EUR,2.13010,2.16945,2.12895,2.16881,487.35151167,1056.9728320250126
1655006400,2022-06-12 04:00:00,SNX/EUR,2.16884,2.16884,2.16884,2.16884,0.00000000,0.0
1655002800,2022-06-12 03:00:00,SNX/EUR,2.16341,2.16897,2.15000,2.16884,475.09940670,1030.414597227228
1654999200,2022-06-12 02:00:00,SNX/EUR,2.20173,2.21304,2.15631,2.19741,1665.33126870,3659.415583154067
1654995600,2022-06-12 01:00:00,SNX/EUR,2.19081,2.20559,2.18626,2.18626,308.07727554,673.5370244220804
1654992000,2022-06-12 00:00:00,SNX/EUR,2.20925,2.20925,2.20898,2.20898,458.91406655,1013.7319947276189
1654988400,2022-06-11 23:00:00,SNX/EUR,2.21135,2.21135,2.21135,2.21135,14.47153602,32.001631177827
1654984800,2022-06-11 22:00:00,SNX/EUR,2.22847,2.22847,2.21424,2.22765,1250.61567319,2785.9340043817037
1654981200,2022-06-11 21:00:00,SNX/EUR,2.21337,2.22109,2.21337,2.22109,1032.58218136,2293.4579571968825
1654977600,2022-06-11 20:00:00,SNX/EUR,2.19771,2.20190,2.18889,2.19445,442.73037427,971.5496698168015
1654974000,2022-06-11 19:00:00,SNX/EUR,2.20182,2.20182,2.20182,2.20182,23.35699152,51.4278910685664
1654970400,2022-06-11 18:00:00,SNX/EUR,2.20436,2.24103,2.19529,2.21675,573.64703205,1271.6320582968376
1654966800,2022-06-11 17:00:00,SNX/EUR,2.19926,2.20344,2.18650,2.20343,292.48885178,644.4787106776054
1654963200,2022-06-11 16:00:00,SNX/EUR,2.18321,2.20983,2.16467,2.20983,566.92540115,1252.8087592233046
1654959600,2022-06-11 15:00:00,SNX/EUR,2.19500,2.20518,2.16826,2.18199,377.54811675,823.8062152673325
1654956000,2022-06-11 14:00:00,SNX/EUR,2.22351,2.22351,2.20592,2.20592,206.08777301,454.6131402382192
1654952400,2022-06-11 13:00:00,SNX/EUR,2.20658,2.27390,2.20548,2.26163,129.05714008,291.8794997191304
1654948800,2022-06-11 12:00:00,SNX/EUR,2.28398,2.28398,2.23169,2.23169,188.00828354,419.5762062933826
1654945200,2022-06-11 11:00:00,SNX/EUR,2.28733,2.29728,2.28733,2.29728,113.82540964,261.4888370577792
1654941600,2022-06-11 10:00:00,SNX/EUR,2.32678,2.32678,2.32678,2.32678,0.00000000,0.0
1654938000,2022-06-11 09:00:00,SNX/EUR,2.32678,2.32678,2.32678,2.32678,33.17738799,77.1964828273722
1654934400,2022-06-11 08:00:00,SNX/EUR,2.39031,2.39031,2.36086,2.36086,583.92704792,1378.5700103524111
1654930800,2022-06-11 07:00:00,SNX/EUR,2.39694,2.40293,2.39694,2.40293,94.22763000,226.4223989559
1654927200,2022-06-11 06:00:00,SNX/EUR,2.38669,2.38669,2.38669,2.38669,0.00000000,0.0
1654923600,2022-06-11 05:00:00,SNX/EUR,2.39600,2.41564,2.38669,2.38669,340.02296327,811.5294062068764
1654920000,2022-06-11 04:00:00,SNX/EUR,2.37824,2.37824,2.37824,2.37824,0.00000000,0.0
1654916400,2022-06-11 03:00:00,SNX/EUR,2.37824,2.37824,2.37824,2.37824,185.66734797,441.5615136361728
1654912800,2022-06-11 02:00:00,SNX/EUR,2.36602,2.36602,2.36484,2.36484,699.43151376,1654.0436210001985
1654909200,2022-06-11 01:00:00,SNX/EUR,2.32729,2.32729,2.32729,2.32729,0.00000000,0.0
1654905600,2022-06-11 00:00:00,SNX/EUR,2.32766,2.32766,2.32729,2.32729,69.94639533,162.7855463875557
1654902000,2022-06-10 23:00:00,SNX/EUR,2.33919,2.33919,2.33000,2.33154,32.71244635,76.270377162879
1654898400,2022-06-10 22:00:00,SNX/EUR,2.37878,2.37878,2.37004,2.37004,977.90652892,2317.6775898015567
1654894800,2022-06-10 21:00:00,SNX/EUR,2.37338,2.37338,2.37338,2.37338,0.00000000,0.0
1654891200,2022-06-10 20:00:00,SNX/EUR,2.37746,2.37746,2.37338,2.37338,564.41119318,1339.5622376695485
1654887600,2022-06-10 19:00:00,SNX/EUR,2.36878,2.37306,2.36878,2.37306,332.39681393,788.7975832647259
1654884000,2022-06-10 18:00:00,SNX/EUR,2.35811,2.36808,2.35769,2.36808,976.26658407,2311.8773724044854
1654880400,2022-06-10 17:00:00,SNX/EUR,2.34871,2.37055,2.34860,2.36298,971.60963684,2295.894139660183
1654876800,2022-06-10 16:00:00,SNX/EUR,2.41310,2.41460,2.32012,2.33488,436.38612084,1018.9092258268992
1654873200,2022-06-10 15:00:00,SNX/EUR,2.42260,2.42260,2.42260,2.42260,0.00000000,0.0
1654869600,2022-06-10 14:00:00,SNX/EUR,2.42260,2.42260,2.42260,2.42260,32.60212284,78.981902792184
1654866000,2022-06-10 13:00:00,SNX/EUR,2.41279,2.43318,2.40561,2.42562,454.87009999,1103.3420119377438
1654862400,2022-06-10 12:00:00,SNX/EUR,2.53286,2.53286,2.41950,2.42163,1536.60196630,3721.0814196510687
1654858800,2022-06-10 11:00:00,SNX/EUR,2.50005,2.50005,2.50005,2.50005,0.00000000,0.0
1654855200,2022-06-10 10:00:00,SNX/EUR,2.49194,2.50508,2.48085,2.50005,744.93571519,1862.3765347607593
1654851600,2022-06-10 09:00:00,SNX/EUR,2.48884,2.48884,2.48094,2.48094,101.89015874,252.7833704244156
1654848000,2022-06-10 08:00:00,SNX/EUR,2.52358,2.52784,2.52358,2.52784,127.28544000,321.75722664959994
1654844400,2022-06-10 07:00:00,SNX/EUR,2.52320,2.52763,2.52080,2.52749,466.97473377,1180.2739698563373
1654840800,2022-06-10 06:00:00,SNX/EUR,2.56163,2.56163,2.56163,2.56163,31.66369867,81.1106804240321
1654837200,2022-06-10 05:00:00,SNX/EUR,2.55855,2.56843,2.55728,2.56843,568.66990027,1460.588831950476
1654833600,2022-06-10 04:00:00,SNX/EUR,2.55926,2.55926,2.55926,2.55926,33.23900000,85.06724314
1654830000,2022-06-10 03:00:00,SNX/EUR,2.55822,2.55822,2.55822,2.55822,32.91571000,84.20562763619999
1654826400,2022-06-10 02:00:00,SNX/EUR,2.53470,2.55850,2.53470,2.55308,118.91095255,303.58917473635404
1654822800,2022-06-10 01:00:00,SNX/EUR,2.48797,2.51588,2.48628,2.51588,239.19465634,601.7850519926792
1654819200,2022-06-10 00:00:00,SNX/EUR,2.50493,2.51583,2.49974,2.51332,1114.84046702,2801.9508425707068
1654815600,2022-06-09 23:00:00,SNX/EUR,2.53275,2.53275,2.53275,2.53275,0.00000000,0.0
1654812000,2022-06-09 22:00:00,SNX/EUR,2.53275,2.53275,2.53275,2.53275,213.34815000,540.3575269125
1654808400,2022-06-09 21:00:00,SNX/EUR,2.53851,2.56587,2.53851,2.55843,205.95997103,526.9341686822829
1654804800,2022-06-09 20:00:00,SNX/EUR,2.50000,2.53851,2.50000,2.53824,166.73095000,423.20316652800005
1654801200,2022-06-09 19:00:00,SNX/EUR,2.54304,2.54304,2.54304,2.54304,0.00000000,0.0
1654797600,2022-06-09 18:00:00,SNX/EUR,2.57322,2.58624,2.54304,2.54304,881.45032285,2241.563429020464
1654794000,2022-06-09 17:00:00,SNX/EUR,2.57661,2.58189,2.55493,2.55493,804.46012020,2055.339294902586
1654790400,2022-06-09 16:00:00,SNX/EUR,2.59324,2.59324,2.55602,2.55602,1937.26547693,4951.689304342619
1654786800,2022-06-09 15:00:00,SNX/EUR,2.49330,2.62000,2.49330,2.62000,2054.96127960,5383.998552552001
1654783200,2022-06-09 14:00:00,SNX/EUR,2.49670,2.51505,2.48467,2.48467,1555.93590468,3865.9872642812556
1654779600,2022-06-09 13:00:00,SNX/EUR,2.48810,2.48810,2.48083,2.48550,754.52138405,1875.362900056275
1654776000,2022-06-09 12:00:00,SNX/EUR,2.46390,2.46469,2.46036,2.46036,3213.02573468,7905.199996577285
1654772400,2022-06-09 11:00:00,SNX/EUR,2.49292,2.50723,2.49291,2.50723,604.11563659,1514.6568475275456
1654768800,2022-06-09 10:00:00,SNX/EUR,2.50172,2.50172,2.50172,2.50172,31.28131433,78.25708968564761
1654765200,2022-06-09 09:00:00,SNX/EUR,2.51584,2.53971,2.51584,2.53227,270.73189889,685.5662656021804
1654761600,2022-06-09 08:00:00,SNX/EUR,2.50533,2.50533,2.50533,2.50533,130.95164383,328.07708183661384
1654758000,2022-06-09 07:00:00,SNX/EUR,2.48068,2.48068,2.47819,2.47819,93.57074894,231.8860943156186
1654754400,2022-06-09 06:00:00,SNX/EUR,2.46276,2.46276,2.46276,2.46276,32.68932164,80.5059537621264
1654750800,2022-06-09 05:00:00,SNX/EUR,2.45708,2.45985,2.45708,2.45976,94.69060000,232.91615025600004
1654747200,2022-06-09 04:00:00,SNX/EUR,2.45174,2.45174,2.45174,2.45174,0.00000000,0.0
1654743600,2022-06-09 03:00:00,SNX/EUR,2.45174,2.45174,2.45174,2.45174,0.00000000,0.0
1654740000,2022-06-09 02:00:00,SNX/EUR,2.45174,2.45174,2.45174,2.45174,0.00000000,0.0
1654736400,2022-06-09 01:00:00,SNX/EUR,2.45174,2.45174,2.45174,2.45174,0.00000000,0.0
1654732800,2022-06-09 00:00:00,SNX/EUR,2.44012,2.45174,2.44012,2.45174,64.30097064,157.6492617569136
1654729200,2022-06-08 23:00:00,SNX/EUR,2.46460,2.46460,2.46459,2.46459,63.41426404,156.29016101034358
1654725600,2022-06-08 22:00:00,SNX/EUR,2.49320,2.49320,2.49320,2.49320,32.92937343,82.09951383567599
1654722000,2022-06-08 21:00:00,SNX/EUR,2.48267,2.48495,2.48267,2.48495,56.32708145,139.9699810491775
1654718400,2022-06-08 20:00:00,SNX/EUR,2.46666,2.46666,2.46666,2.46666,341.23094348,841.7007190443768
1654714800,2022-06-08 19:00:00,SNX/EUR,2.48129,2.48495,2.47367,2.47367,833.04667462,2060.6825676072554
1654711200,2022-06-08 18:00:00,SNX/EUR,2.49979,2.49979,2.48260,2.48260,518.69653585,1287.71601990121
1654707600,2022-06-08 17:00:00,SNX/EUR,2.52157,2.52157,2.52157,2.52157,0.00000000,0.0
1654704000,2022-06-08 16:00:00,SNX/EUR,2.52157,2.52157,2.52157,2.52157,80.38167438,202.68801866637662
1654700400,2022-06-08 15:00:00,SNX/EUR,2.54009,2.54009,2.54009,2.54009,0.00000000,0.0
1654696800,2022-06-08 14:00:00,SNX/EUR,2.52554,2.54009,2.52418,2.54009,657.72733823,1670.6866345646408
1654693200,2022-06-08 13:00:00,SNX/EUR,2.51489,2.51489,2.51489,2.51489,0.00000000,0.0
1654689600,2022-06-08 12:00:00,SNX/EUR,2.51489,2.51489,2.51489,2.51489,0.00000000,0.0
1654686000,2022-06-08 11:00:00,SNX/EUR,2.50536,2.51489,2.49595,2.51489,1276.76218270,3210.9164456504027
1654682400,2022-06-08 10:00:00,SNX/EUR,2.54742,2.54742,2.54742,2.54742,120.89672311,307.9747303848762
1654678800,2022-06-08 09:00:00,SNX/EUR,2.54127,2.54366,2.53698,2.53960,158.73259718,403.117303798328
1654675200,2022-06-08 08:00:00,SNX/EUR,2.46641,2.46641,2.46641,2.46641,0.00000000,0.0
1654671600,2022-06-08 07:00:00,SNX/EUR,2.46641,2.46641,2.46641,2.46641,170.29065370,420.00657119221705
1654668000,2022-06-08 06:00:00,SNX/EUR,2.43587,2.43587,2.43587,2.43587,0.00000000,0.0
1654664400,2022-06-08 05:00:00,SNX/EUR,2.43587,2.43587,2.43587,2.43587,0.00000000,0.0
1654660800,2022-06-08 04:00:00,SNX/EUR,2.42914,2.43587,2.42914,2.43587,405.94283000,988.8239613121
1654657200,2022-06-08 03:00:00,SNX/EUR,2.54366,2.54366,2.42160,2.42160,407.08754437,985.803197446392
1654653600,2022-06-08 02:00:00,SNX/EUR,2.56453,2.56936,2.56453,2.56936,63.31916000,162.6897169376
1654650000,2022-06-08 01:00:00,SNX/EUR,2.55946,2.55946,2.55889,2.55889,70.98435525,181.64115680567247
1654646400,2022-06-08 00:00:00,SNX/EUR,2.53491,2.58522,2.53491,2.58305,107.13000466,276.722158537013
1654642800,2022-06-07 23:00:00,SNX/EUR,2.54774,2.56621,2.54774,2.56056,127.80468000,327.2515514208
1654639200,2022-06-07 22:00:00,SNX/EUR,2.57658,2.58245,2.56147,2.56147,1226.05564267,3140.5047470299246
1654635600,2022-06-07 21:00:00,SNX/EUR,2.53896,2.56519,2.52880,2.56519,1178.58856796,3023.3036086453126
1654632000,2022-06-07 20:00:00,SNX/EUR,2.49300,2.53951,2.49300,2.53951,4447.67984071,11294.92743228145
1654628400,2022-06-07 19:00:00,SNX/EUR,2.49192,2.49192,2.48790,2.48790,323.60620676,805.099881798204
1654624800,2022-06-07 18:00:00,SNX/EUR,2.43607,2.46551,2.43606,2.45937,577.23924286,1419.644876712598
1654621200,2022-06-07 17:00:00,SNX/EUR,2.44707,2.44707,2.44707,2.44707,0.00000000,0.0
1654617600,2022-06-07 16:00:00,SNX/EUR,2.44602,2.44707,2.44602,2.44707,628.07022515,1536.9318058578108
1654614000,2022-06-07 15:00:00,SNX/EUR,2.43457,2.43457,2.42433,2.42481,458.19494709,1111.0356896533028
1654610400,2022-06-07 14:00:00,SNX/EUR,2.42288,2.42288,2.42288,2.42288,0.00000000,0.0
1654606800,2022-06-07 13:00:00,SNX/EUR,2.42288,2.42288,2.42288,2.42288,179.58277280,435.107508561664
1654603200,2022-06-07 12:00:00,SNX/EUR,2.39823,2.39823,2.39823,2.39823,0.00000000,0.0
1654599600,2022-06-07 11:00:00,SNX/EUR,2.39656,2.39823,2.39238,2.39823,281.38248876,674.8199260188948
1654596000,2022-06-07 10:00:00,SNX/EUR,2.39179,2.41448,2.39179,2.41448,1046.00316365,2525.553718569652
1654592400,2022-06-07 09:00:00,SNX/EUR,2.46202,2.46202,2.39688,2.41322,3904.98131699,9423.579013786608
1654588800,2022-06-07 08:00:00,SNX/EUR,2.45118,2.45743,2.42685,2.42685,1209.52571689,2935.3374860344966
1654585200,2022-06-07 07:00:00,SNX/EUR,2.43066,2.43066,2.43066,2.43066,93.79047360,227.972752560576
1654581600,2022-06-07 06:00:00,SNX/EUR,2.37318,2.39508,2.37318,2.39508,536.69298315,1285.422630082902
1654578000,2022-06-07 05:00:00,SNX/EUR,2.38104,2.38104,2.37761,2.37761,215.64086236,512.7098707557595
1654574400,2022-06-07 04:00:00,SNX/EUR,2.38117,2.38117,2.38117,2.38117,182.59096000,434.78011622319997
1654570800,2022-06-07 03:00:00,SNX/EUR,2.37395,2.39000,2.37395,2.39000,126.50672058,302.3510621862
1654567200,2022-06-07 02:00:00,SNX/EUR,2.35599,2.37673,2.34750,2.37673,1458.20268687,3465.754071964535
1654563600,2022-06-07 01:00:00,SNX/EUR,2.41112,2.49001,2.33110,2.33110,798.45305309,1861.273912058099
1654560000,2022-06-07 00:00:00,SNX/EUR,2.56628,2.56628,2.40814,2.40814,152.27570118,366.7012070396052
1654556400,2022-06-06 23:00:00,SNX/EUR,2.54553,2.59164,2.54553,2.59164,653.44343745,1693.490150232918
1654552800,2022-06-06 22:00:00,SNX/EUR,2.53966,2.53966,2.53966,2.53966,22.74404597,57.7621437881702
1654549200,2022-06-06 21:00:00,SNX/EUR,2.56348,2.56348,2.56348,2.56348,33.33325642,85.4491361675416
1654545600,2022-06-06 20:00:00,SNX/EUR,2.53098,2.53098,2.53098,2.53098,32.69243000,82.74388648140001
1654542000,2022-06-06 19:00:00,SNX/EUR,2.51889,2.51889,2.51889,2.51889,0.00000000,0.0
1654538400,2022-06-06 18:00:00,SNX/EUR,2.52136,2.52300,2.51889,2.51889,98.08784318,247.07248730767017
1654534800,2022-06-06 17:00:00,SNX/EUR,2.55419,2.55419,2.55419,2.55419,23.02810572,58.8181573489668
1654531200,2022-06-06 16:00:00,SNX/EUR,2.54209,2.54209,2.54209,2.54209,14.50000000,36.860305
1654527600,2022-06-06 15:00:00,SNX/EUR,2.64507,2.64507,2.59942,2.61592,450.80928438,1179.2810231953297
1654524000,2022-06-06 14:00:00,SNX/EUR,2.66227,2.66788,2.64483,2.64676,457.12678206,1209.9048816851255
1654520400,2022-06-06 13:00:00,SNX/EUR,2.62965,2.64717,2.62965,2.64585,201.89504374,534.184001479479
1654516800,2022-06-06 12:00:00,SNX/EUR,2.64857,2.66480,2.64857,2.66480,853.54748395,2274.53333522996
1654513200,2022-06-06 11:00:00,SNX/EUR,2.67655,2.67776,2.61174,2.61766,3217.51115486,8422.350249630827
1654509600,2022-06-06 10:00:00,SNX/EUR,2.68216,2.69199,2.68216,2.69199,120.07735934,323.2470505696866
1654506000,2022-06-06 09:00:00,SNX/EUR,2.60722,2.63341,2.60722,2.63341,87.75665615,231.0992558719715
1654502400,2022-06-06 08:00:00,SNX/EUR,2.58156,2.58156,2.58156,2.58156,0.00000000,0.0
1654498800,2022-06-06 07:00:00,SNX/EUR,2.58086,2.58156,2.57722,2.58156,463.56226234,1196.7137939664506
1654495200,2022-06-06 06:00:00,SNX/EUR,2.55873,2.59402,2.55873,2.59402,282.28637922,732.2565134242644
1654491600,2022-06-06 05:00:00,SNX/EUR,2.52265,2.52265,2.52265,2.52265,0.00000000,0.0
1654488000,2022-06-06 04:00:00,SNX/EUR,2.53525,2.54011,2.52265,2.52265,454.70805300,1147.06926990045
1654484400,2022-06-06 03:00:00,SNX/EUR,2.52170,2.52279,2.52170,2.52279,115.22298485,290.6833939497315
1654480800,2022-06-06 02:00:00,SNX/EUR,2.52660,2.52660,2.49183,2.49865,1154.31001226,2884.2167121334487
1654477200,2022-06-06 01:00:00,SNX/EUR,2.50688,2.50688,2.50688,2.50688,16.80330000,42.123856704000005
1654473600,2022-06-06 00:00:00,SNX/EUR,2.42042,2.45193,2.42042,2.45193,356.66209000,874.5104783336999
1654470000,2022-06-05 23:00:00,SNX/EUR,2.42450,2.42450,2.42450,2.42450,178.79000000,433.476355
1654466400,2022-06-05 22:00:00,SNX/EUR,2.47231,2.47231,2.47231,2.47231,125.11308000,309.31831881479997
1654462800,2022-06-05 21:00:00,SNX/EUR,2.44181,2.46359,2.44181,2.46359,55.10549101,135.7573365973259
1654459200,2022-06-05 20:00:00,SNX/EUR,2.48846,2.48846,2.45931,2.45931,436.14929000,1072.6263103899
1654455600,2022-06-05 19:00:00,SNX/EUR,2.46988,2.47709,2.45856,2.45856,588.28553197,1446.335277480163
1654452000,2022-06-05 18:00:00,SNX/EUR,2.45889,2.45889,2.45451,2.45451,235.62264662,578.3381423552562
1654448400,2022-06-05 17:00:00,SNX/EUR,2.43632,2.44251,2.43632,2.44105,1398.20757093,3413.0945910186765
1654444800,2022-06-05 16:00:00,SNX/EUR,2.43144,2.43144,2.41854,2.41997,98.54089176,238.4660018324472
1654441200,2022-06-05 15:00:00,SNX/EUR,2.40760,2.40760,2.40760,2.40760,28.94485630,69.68763602788
1654437600,2022-06-05 14:00:00,SNX/EUR,2.39489,2.40433,2.39489,2.40128,252.27311829,605.7783934874112
1654434000,2022-06-05 13:00:00,SNX/EUR,2.41632,2.41632,2.41632,2.41632,0.00000000,0.0
1654430400,2022-06-05 12:00:00,SNX/EUR,2.40699,2.41632,2.40699,2.41632,270.60667136,653.8723121405951
1654426800,2022-06-05 11:00:00,SNX/EUR,2.39222,2.39222,2.39222,2.39222,14.62850000,34.99459027
1654423200,2022-06-05 10:00:00,SNX/EUR,2.39259,2.39259,2.39259,2.39259,0.00000000,0.0
1654419600,2022-06-05 09:00:00,SNX/EUR,2.39378,2.39378,2.39259,2.39259,322.53110467,771.6846957223953
1654416000,2022-06-05 08:00:00,SNX/EUR,2.42417,2.42417,2.42298,2.42298,124.66069846,302.0503791546108
1654412400,2022-06-05 07:00:00,SNX/EUR,2.43967,2.43967,2.43967,2.43967,0.00000000,0.0
1654408800,2022-06-05 06:00:00,SNX/EUR,2.43967,2.43967,2.43967,2.43967,0.00000000,0.0
1654405200,2022-06-05 05:00:00,SNX/EUR,2.43967,2.43967,2.43967,2.43967,0.00000000,0.0
1654401600,2022-06-05 04:00:00,SNX/EUR,2.43967,2.43967,2.43967,2.43967,0.00000000,0.0
1654398000,2022-06-05 03:00:00,SNX/EUR,2.46477,2.47317,2.43967,2.43967,1127.86334139,2751.614358088941
1654394400,2022-06-05 02:00:00,SNX/EUR,2.47202,2.49168,2.47202,2.47760,380.86345057,943.6272851322319
1654390800,2022-06-05 01:00:00,SNX/EUR,2.44291,2.48168,2.44291,2.48168,238.06823000,590.8091650264
1654387200,2022-06-05 00:00:00,SNX/EUR,2.50410,2.57061,2.48020,2.48020,4036.28069507,10010.783379912615
1654383600,2022-06-04 23:00:00,SNX/EUR,2.51512,2.51512,2.51512,2.51512,0.00000000,0.0
1654380000,2022-06-04 22:00:00,SNX/EUR,2.51638,2.51638,2.51512,2.51512,124.99606989,314.3801153017368
