https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMB,Volume USDT
1654106400,2022-06-01 18:00:00,UMB/USDT,0.0242,0.0247,0.024,0.0243,4964.88875432,121.517070519976
1654102800,2022-06-01 17:00:00,UMB/USDT,0.0246,0.0253,0.0234,0.024,314022.43231735,7509.667806139382
1654099200,2022-06-01 16:00:00,UMB/USDT,0.0254,0.0262,0.024,0.0244,200602.39495387,4948.859816479815
1654095600,2022-06-01 15:00:00,UMB/USDT,0.0276,0.0288,0.0254,0.0257,174719.74263256,4681.547553159343
1654092000,2022-06-01 14:00:00,UMB/USDT,0.0266,0.0344,0.0259,0.0274,768584.41911327,22100.250340429413
1654088400,2022-06-01 13:00:00,UMB/USDT,0.0266,0.0266,0.0255,0.0265,17877.7426,470.21001303
1654084800,2022-06-01 12:00:00,UMB/USDT,0.0266,0.0269,0.0257,0.0266,31654.40023724,828.753992609394
1654081200,2022-06-01 11:00:00,UMB/USDT,0.0264,0.027,0.0264,0.027,640.8684,17.1648898
1654077600,2022-06-01 10:00:00,UMB/USDT,0.0272,0.0273,0.0264,0.0267,6864.41023754,182.640163699826
1654074000,2022-06-01 09:00:00,UMB/USDT,0.0271,0.0272,0.0266,0.0268,6184.4752,165.44149141
1654070400,2022-06-01 08:00:00,UMB/USDT,0.0271,0.0271,0.0263,0.0267,9697.34544501,256.682281799771
1654066800,2022-06-01 07:00:00,UMB/USDT,0.0272,0.0281,0.0267,0.0268,12317.50546939,338.456267979859
1654063200,2022-06-01 06:00:00,UMB/USDT,0.0272,0.0281,0.0268,0.0275,21729.77265713,592.77209557964
1654059600,2022-06-01 05:00:00,UMB/USDT,0.0276,0.0281,0.0268,0.0275,134798.24961843,3674.284977086068
1654056000,2022-06-01 04:00:00,UMB/USDT,0.0265,0.0275,0.0262,0.0275,14708.9683,398.307582447776
1654052400,2022-06-01 03:00:00,UMB/USDT,0.0265,0.0268,0.0262,0.0266,345.9365,9.13111744
1654048800,2022-06-01 02:00:00,UMB/USDT,0.0269,0.0269,0.0262,0.0268,410.85,10.86210361
1654045200,2022-06-01 01:00:00,UMB/USDT,0.027,0.027,0.0262,0.0269,2319.26808888,62.41598520976
1654041600,2022-06-01 00:00:00,UMB/USDT,0.0266,0.0269,0.0262,0.0269,5413.69627434,145.363469989746
1654038000,2022-05-31 23:00:00,UMB/USDT,0.0265,0.027,0.0261,0.027,43416.9125,1167.04946028
1654034400,2022-05-31 22:00:00,UMB/USDT,0.0268,0.0268,0.0265,0.0268,5893.08212985,157.83597823998
1654030800,2022-05-31 21:00:00,UMB/USDT,0.0269,0.0269,0.0261,0.0266,855.9267,22.47070186
1654027200,2022-05-31 20:00:00,UMB/USDT,0.0266,0.0272,0.0264,0.0272,695.88467647,18.730566629984
1654023600,2022-05-31 19:00:00,UMB/USDT,0.0262,0.0271,0.026,0.0271,2054.5251,53.99777761
1654020000,2022-05-31 18:00:00,UMB/USDT,0.0268,0.0271,0.0258,0.0265,24434.28374706,650.51687728966
1654016400,2022-05-31 17:00:00,UMB/USDT,0.0269,0.0269,0.0256,0.0268,6074.1079985,160.6925988998
1654012800,2022-05-31 16:00:00,UMB/USDT,0.0261,0.0274,0.0251,0.0274,80150.63699584,2104.289940609664
1654009200,2022-05-31 15:00:00,UMB/USDT,0.0268,0.027,0.0254,0.0259,244188.5767,6293.25495429
1654005600,2022-05-31 14:00:00,UMB/USDT,0.0268,0.0269,0.0263,0.0264,7147.3995,189.11072531
1654002000,2022-05-31 13:00:00,UMB/USDT,0.0275,0.028,0.0263,0.027,137468.8333,3671.09369168
1653998400,2022-05-31 12:00:00,UMB/USDT,0.0271,0.0278,0.0264,0.0275,10388.3456,282.93552905
1653994800,2022-05-31 11:00:00,UMB/USDT,0.0268,0.0272,0.0262,0.0271,27199.95393468,723.034605049828
1653991200,2022-05-31 10:00:00,UMB/USDT,0.0272,0.0272,0.0268,0.0272,1417.8165,38.53645836
1653987600,2022-05-31 09:00:00,UMB/USDT,0.0275,0.028,0.0268,0.0272,11218.1419,311.20433961
1653984000,2022-05-31 08:00:00,UMB/USDT,0.0278,0.0286,0.0271,0.0275,47638.52395021,1348.308219998138
1653980400,2022-05-31 07:00:00,UMB/USDT,0.0272,0.0278,0.0269,0.0275,3564.29664316,98.689911869848
1653976800,2022-05-31 06:00:00,UMB/USDT,0.0273,0.0282,0.0265,0.0269,129371.42724285,3586.932396071631
1653973200,2022-05-31 05:00:00,UMB/USDT,0.0274,0.0274,0.0269,0.0271,6602.474,179.70769554
1653969600,2022-05-31 04:00:00,UMB/USDT,0.0274,0.0274,0.027,0.027,763.1361,20.63079382
1653966000,2022-05-31 03:00:00,UMB/USDT,0.0272,0.0272,0.0268,0.027,320.5813,8.66521335
1653962400,2022-05-31 02:00:00,UMB/USDT,0.0268,0.0278,0.0268,0.0272,11996.09648405,331.36617355978
1653958800,2022-05-31 01:00:00,UMB/USDT,0.0269,0.0275,0.0265,0.0268,38450.77791054,1035.34044860985
1653955200,2022-05-31 00:00:00,UMB/USDT,0.0268,0.0284,0.0266,0.0272,70506.34432196,1936.308811659492
1653951600,2022-05-30 23:00:00,UMB/USDT,0.0269,0.0275,0.0269,0.027,11788.2105,319.41288991
1653948000,2022-05-30 22:00:00,UMB/USDT,0.0272,0.0276,0.0263,0.027,53168.4285,1440.325995331468
1653944400,2022-05-30 21:00:00,UMB/USDT,0.0266,0.0272,0.026,0.0272,11123.3354796,297.094707209655
1653940800,2022-05-30 20:00:00,UMB/USDT,0.0259,0.0271,0.0255,0.0271,22038.80929754,578.221508819597
1653937200,2022-05-30 19:00:00,UMB/USDT,0.0256,0.0271,0.0255,0.0261,40961.2364199,1089.681158249888
1653933600,2022-05-30 18:00:00,UMB/USDT,0.0266,0.0268,0.0256,0.0259,132036.22161691,3461.180921909806
1653930000,2022-05-30 17:00:00,UMB/USDT,0.0263,0.0276,0.0259,0.0268,132033.89351678,3550.631632619772
1653926400,2022-05-30 16:00:00,UMB/USDT,0.0256,0.029,0.0256,0.0264,36811.71513854,980.537224289753
1653922800,2022-05-30 15:00:00,UMB/USDT,0.0257,0.0262,0.0251,0.0255,2444.02493167,62.244597539754
1653919200,2022-05-30 14:00:00,UMB/USDT,0.0248,0.0259,0.0247,0.0259,33871.71472548,863.721241119932
1653915600,2022-05-30 13:00:00,UMB/USDT,0.0257,0.026,0.024,0.0247,38861.78070192,967.59629975992
1653912000,2022-05-30 12:00:00,UMB/USDT,0.0261,0.0261,0.0255,0.0255,4384.58634169,113.182699759771
1653908400,2022-05-30 11:00:00,UMB/USDT,0.026,0.026,0.0256,0.0256,688.2443,17.88100915
1653904800,2022-05-30 10:00:00,UMB/USDT,0.0258,0.0262,0.0254,0.0261,78950.86871145,2033.32013559999
1653901200,2022-05-30 09:00:00,UMB/USDT,0.026,0.0266,0.0255,0.0255,58263.0357,1505.26577441
1653897600,2022-05-30 08:00:00,UMB/USDT,0.0263,0.0267,0.0259,0.0261,10655.6628,277.30362439
1653894000,2022-05-30 07:00:00,UMB/USDT,0.0266,0.0274,0.026,0.0265,6451.96094562,171.551451139988
1653890400,2022-05-30 06:00:00,UMB/USDT,0.0257,0.0273,0.0257,0.0268,73584.06702018,1947.225483279654
1653886800,2022-05-30 05:00:00,UMB/USDT,0.0258,0.0261,0.025,0.0256,57998.2669,1491.15030398
1653883200,2022-05-30 04:00:00,UMB/USDT,0.0258,0.0261,0.025,0.0254,3158.63944313,79.276062819815
1653879600,2022-05-30 03:00:00,UMB/USDT,0.0258,0.0263,0.0254,0.0254,59739.39190419,1529.811596540197
1653876000,2022-05-30 02:00:00,UMB/USDT,0.0253,0.0263,0.0253,0.0261,93967.46689581,2407.125130179803
1653872400,2022-05-30 01:00:00,UMB/USDT,0.0253,0.0256,0.0253,0.0253,261.0318,6.61045881
1653868800,2022-05-30 00:00:00,UMB/USDT,0.0257,0.0257,0.0252,0.0255,741.7794,18.78567294
1653865200,2022-05-29 23:00:00,UMB/USDT,0.0257,0.0257,0.0251,0.0257,20069.884,507.33072833
1653861600,2022-05-29 22:00:00,UMB/USDT,0.0253,0.0258,0.0252,0.0255,5346.383,137.38601239
1653858000,2022-05-29 21:00:00,UMB/USDT,0.0254,0.0268,0.0254,0.0255,16355.9367,430.15158434
1653854400,2022-05-29 20:00:00,UMB/USDT,0.0247,0.0262,0.0245,0.0256,5955.42394732,152.494865219784
1653850800,2022-05-29 19:00:00,UMB/USDT,0.0247,0.0258,0.0243,0.0248,115583.87376303,2879.517054539724
1653847200,2022-05-29 18:00:00,UMB/USDT,0.0244,0.0252,0.0242,0.0252,8071.9855,197.18851588
1653843600,2022-05-29 17:00:00,UMB/USDT,0.0234,0.0259,0.023,0.0242,102891.80797395,2513.992244319728
1653840000,2022-05-29 16:00:00,UMB/USDT,0.0239,0.0243,0.0233,0.0234,91432.91247713,2178.663030240074
1653836400,2022-05-29 15:00:00,UMB/USDT,0.0244,0.0245,0.0228,0.024,103740.16333333,2447.55453944992
1653832800,2022-05-29 14:00:00,UMB/USDT,0.0244,0.0248,0.024,0.0247,40567.69120645,990.38609126996
1653829200,2022-05-29 13:00:00,UMB/USDT,0.0248,0.0248,0.0243,0.0248,7812.44531429,193.104501549684
1653825600,2022-05-29 12:00:00,UMB/USDT,0.0247,0.0248,0.0241,0.0246,11595.4468,286.93961845
1653822000,2022-05-29 11:00:00,UMB/USDT,0.0244,0.0247,0.0244,0.0247,91.7682,2.2545573
1653818400,2022-05-29 10:00:00,UMB/USDT,0.0244,0.0247,0.0239,0.0241,2958.80041096,72.236304259762
1653814800,2022-05-29 09:00:00,UMB/USDT,0.0244,0.0246,0.0239,0.0242,4019.1556,96.56582071
1653811200,2022-05-29 08:00:00,UMB/USDT,0.0248,0.0254,0.024,0.0242,139493.75,3462.05903693
1653807600,2022-05-29 07:00:00,UMB/USDT,0.0241,0.025,0.0235,0.0248,21868.53530537,540.333600989954
1653804000,2022-05-29 06:00:00,UMB/USDT,0.0239,0.024,0.0232,0.024,59757.6755,1405.96683646
1653800400,2022-05-29 05:00:00,UMB/USDT,0.0242,0.0244,0.0239,0.0239,12587.8243,305.71287717
1653796800,2022-05-29 04:00:00,UMB/USDT,0.0245,0.0255,0.0239,0.0244,60304.34310478,1493.529172266221
1653793200,2022-05-29 03:00:00,UMB/USDT,0.0239,0.0245,0.0239,0.0245,571.8825,13.83032941
1653789600,2022-05-29 02:00:00,UMB/USDT,0.0237,0.0244,0.0236,0.024,977.4493,23.46760852
1653786000,2022-05-29 01:00:00,UMB/USDT,0.0242,0.0243,0.0235,0.0239,3586.4607,84.67522396
1653782400,2022-05-29 00:00:00,UMB/USDT,0.0239,0.0246,0.0237,0.0244,2274.83148943,55.088242869978
1653778800,2022-05-28 23:00:00,UMB/USDT,0.0242,0.0246,0.0237,0.0242,76817.4385,1844.96567103
1653775200,2022-05-28 22:00:00,UMB/USDT,0.024,0.0244,0.0235,0.0239,13490.3114,323.65882524
1653771600,2022-05-28 21:00:00,UMB/USDT,0.0247,0.0247,0.024,0.024,58374.4791,1401.21257727
1653768000,2022-05-28 20:00:00,UMB/USDT,0.0244,0.0251,0.0244,0.0247,158343.59652456,3896.23161328982
1653764400,2022-05-28 19:00:00,UMB/USDT,0.0244,0.0273,0.0236,0.0249,470332.88523778,11791.47223581917
1653760800,2022-05-28 18:00:00,UMB/USDT,0.024,0.0244,0.0231,0.0242,211750.37257967,4996.869980579718
1653757200,2022-05-28 17:00:00,UMB/USDT,0.0254,0.0258,0.0239,0.024,492034.9721,12052.0454428
1653753600,2022-05-28 16:00:00,UMB/USDT,0.0258,0.026,0.025,0.0257,12622.82276164,321.460086369552
1653750000,2022-05-28 15:00:00,UMB/USDT,0.0258,0.026,0.0251,0.0257,32837.59817374,832.322028289866
1653746400,2022-05-28 14:00:00,UMB/USDT,0.0268,0.0268,0.0247,0.0255,100287.1643,2524.29499909
1653742800,2022-05-28 13:00:00,UMB/USDT,0.0256,0.0273,0.0256,0.0263,37894.7237,1015.80265758
1653739200,2022-05-28 12:00:00,UMB/USDT,0.027,0.027,0.0256,0.0261,12744.96641455,336.437736779755
1653735600,2022-05-28 11:00:00,UMB/USDT,0.0257,0.0275,0.0257,0.027,115972.28456007,3107.019110539876
1653732000,2022-05-28 10:00:00,UMB/USDT,0.0257,0.0257,0.0257,0.0257,140.102,3.6006214
1653728400,2022-05-28 09:00:00,UMB/USDT,0.0256,0.0268,0.0255,0.0255,6910.6772032,179.366402569723
1653724800,2022-05-28 08:00:00,UMB/USDT,0.026,0.0269,0.0255,0.0255,10878.48595543,287.223549839795
1653721200,2022-05-28 07:00:00,UMB/USDT,0.0261,0.0264,0.0258,0.026,21408.76133192,557.32878311992
1653717600,2022-05-28 06:00:00,UMB/USDT,0.0261,0.0265,0.026,0.0265,4217.3616,111.07402797
1653714000,2022-05-28 05:00:00,UMB/USDT,0.0263,0.0263,0.0258,0.0258,3584.5783,93.20103185
1653710400,2022-05-28 04:00:00,UMB/USDT,0.0254,0.0263,0.0254,0.0263,1469.913,38.22257387
1653706800,2022-05-28 03:00:00,UMB/USDT,0.0258,0.0266,0.0255,0.0255,19097.95253759,491.492255899894
1653703200,2022-05-28 02:00:00,UMB/USDT,0.0263,0.0266,0.0258,0.0259,8004.3205,208.81199892
1653699600,2022-05-28 01:00:00,UMB/USDT,0.026,0.0272,0.026,0.0269,7027.718,187.25016616
1653696000,2022-05-28 00:00:00,UMB/USDT,0.0252,0.0266,0.0249,0.0261,132492.45034046,3428.844831457215
1653692400,2022-05-27 23:00:00,UMB/USDT,0.0247,0.0257,0.0244,0.0257,37595.84154561,945.780162479475
1653688800,2022-05-27 22:00:00,UMB/USDT,0.0244,0.0251,0.0238,0.0251,59804.23028792,1464.604979489538
1653685200,2022-05-27 21:00:00,UMB/USDT,0.0246,0.025,0.0246,0.0247,34747.68786425,864.66562417625
1653681600,2022-05-27 20:00:00,UMB/USDT,0.0251,0.0252,0.0243,0.0246,5993.72053017,148.391522339707
1653678000,2022-05-27 19:00:00,UMB/USDT,0.0266,0.0266,0.0233,0.0252,722881.2488616,17591.006464059123
1653674400,2022-05-27 18:00:00,UMB/USDT,0.0266,0.0272,0.0264,0.0266,3281.31222941,88.305779509952
1653670800,2022-05-27 17:00:00,UMB/USDT,0.0268,0.0288,0.0261,0.0266,186784.5835,5042.30811373553
1653667200,2022-05-27 16:00:00,UMB/USDT,0.0269,0.0271,0.0262,0.0271,41107.7326,1101.45584114
1653663600,2022-05-27 15:00:00,UMB/USDT,0.0266,0.0274,0.0261,0.0274,4059.81889077,108.4136037396
1653660000,2022-05-27 14:00:00,UMB/USDT,0.0266,0.0271,0.0266,0.0266,2291.51206939,61.284746699887
1653656400,2022-05-27 13:00:00,UMB/USDT,0.0269,0.027,0.0261,0.0263,92324.2084,2436.99374508
1653652800,2022-05-27 12:00:00,UMB/USDT,0.0263,0.0267,0.0263,0.0263,8483.17412264,224.18933366996
1653649200,2022-05-27 11:00:00,UMB/USDT,0.0261,0.0274,0.0259,0.0264,23646.88553072,628.708753991728
1653645600,2022-05-27 10:00:00,UMB/USDT,0.0266,0.0273,0.0251,0.0263,173985.558,4527.6759093
1653642000,2022-05-27 09:00:00,UMB/USDT,0.0273,0.0273,0.0261,0.0262,17140.39983588,458.048033249524
1653638400,2022-05-27 08:00:00,UMB/USDT,0.0268,0.0276,0.0268,0.0274,40736.80856743,1107.412514549892
1653634800,2022-05-27 07:00:00,UMB/USDT,0.0268,0.0269,0.0264,0.0268,18702.2441,501.02680053
1653631200,2022-05-27 06:00:00,UMB/USDT,0.0268,0.0275,0.0263,0.0268,6703.14375563,180.738052959825
1653627600,2022-05-27 05:00:00,UMB/USDT,0.0277,0.0278,0.0263,0.0268,50325.75757553,1344.287891059734
1653624000,2022-05-27 04:00:00,UMB/USDT,0.0278,0.0283,0.0278,0.0278,11775.91775865,332.149858369795
1653620400,2022-05-27 03:00:00,UMB/USDT,0.0276,0.0279,0.0275,0.0278,1126.8599,31.14970989
1653616800,2022-05-27 02:00:00,UMB/USDT,0.0276,0.0276,0.0274,0.0274,238.9152,6.55853365
1653613200,2022-05-27 01:00:00,UMB/USDT,0.0274,0.0282,0.0274,0.0276,6713.1175,188.61028656
1653609600,2022-05-27 00:00:00,UMB/USDT,0.0285,0.0285,0.0274,0.0275,42747.12457765,1183.69038262973
1653606000,2022-05-26 23:00:00,UMB/USDT,0.0284,0.0288,0.0284,0.0286,674.5035,19.3205108
1653602400,2022-05-26 22:00:00,UMB/USDT,0.0286,0.0286,0.0278,0.0284,13447.62047999,380.410137589715
1653598800,2022-05-26 21:00:00,UMB/USDT,0.0286,0.0286,0.0283,0.0284,1382.3784,39.48842436
1653595200,2022-05-26 20:00:00,UMB/USDT,0.0281,0.0287,0.0279,0.0287,18781.9831575,526.59193101025
1653591600,2022-05-26 19:00:00,UMB/USDT,0.0283,0.0283,0.0281,0.0281,184.0351,5.18780688
1653588000,2022-05-26 18:00:00,UMB/USDT,0.0284,0.0287,0.0283,0.0284,1288.5940425,36.68044836975
1653584400,2022-05-26 17:00:00,UMB/USDT,0.0285,0.0291,0.0283,0.0285,4113.1822,117.31969275
1653580800,2022-05-26 16:00:00,UMB/USDT,0.0283,0.03,0.028,0.0284,39023.53180114,1128.108271469644
1653577200,2022-05-26 15:00:00,UMB/USDT,0.0279,0.0284,0.0278,0.0283,1777.94693263,49.721256430377
1653573600,2022-05-26 14:00:00,UMB/USDT,0.0278,0.0279,0.0278,0.0279,6591.2021,183.84753208
1653570000,2022-05-26 13:00:00,UMB/USDT,0.0278,0.0279,0.0278,0.0278,19070.85246702,530.585940899858
1653566400,2022-05-26 12:00:00,UMB/USDT,0.0279,0.0279,0.0278,0.0278,9880.11510035,274.773965149765
1653562800,2022-05-26 11:00:00,UMB/USDT,0.0281,0.0281,0.0279,0.0279,837.5453,23.39636718
1653559200,2022-05-26 10:00:00,UMB/USDT,0.0283,0.0287,0.0281,0.0281,740.76294181,21.031904349947
1653555600,2022-05-26 09:00:00,UMB/USDT,0.0287,0.0288,0.0281,0.0282,2471.6497,70.5428598
1653552000,2022-05-26 08:00:00,UMB/USDT,0.0289,0.0295,0.0286,0.0286,190431.58452653,5491.555559652635
1653548400,2022-05-26 07:00:00,UMB/USDT,0.029,0.029,0.0289,0.029,191.3731,5.54026657
1653544800,2022-05-26 06:00:00,UMB/USDT,0.0293,0.0295,0.0286,0.0291,4404.99991559,127.295344169905
1653541200,2022-05-26 05:00:00,UMB/USDT,0.0291,0.0294,0.0288,0.0294,31698.5196,913.28951432
1653537600,2022-05-26 04:00:00,UMB/USDT,0.0292,0.0293,0.0289,0.029,677.6653,19.6908791
1653534000,2022-05-26 03:00:00,UMB/USDT,0.0292,0.0294,0.0292,0.0293,818.10378264,23.990053949753
1653530400,2022-05-26 02:00:00,UMB/USDT,0.029,0.029,0.029,0.029,64.5011,1.8705319
1653526800,2022-05-26 01:00:00,UMB/USDT,0.0292,0.0293,0.029,0.029,2000.844,58.05000586
1653523200,2022-05-26 00:00:00,UMB/USDT,0.0291,0.0291,0.029,0.029,3648.6404,106.06561316
1653519600,2022-05-25 23:00:00,UMB/USDT,0.029,0.0293,0.0286,0.0291,2835.12223481,81.668339999933
1653516000,2022-05-25 22:00:00,UMB/USDT,0.029,0.0299,0.0284,0.0291,70120.44870635,2023.540168879865
1653512400,2022-05-25 21:00:00,UMB/USDT,0.0289,0.029,0.0285,0.0289,693.0613,19.93617622
1653508800,2022-05-25 20:00:00,UMB/USDT,0.029,0.029,0.0283,0.0289,3476.1478,99.12582095
1653505200,2022-05-25 19:00:00,UMB/USDT,0.0283,0.0297,0.0283,0.0291,46064.59768231,1352.807432799914
1653501600,2022-05-25 18:00:00,UMB/USDT,0.0288,0.029,0.0281,0.0282,6517.0991,184.83475837
1653498000,2022-05-25 17:00:00,UMB/USDT,0.0292,0.0296,0.0281,0.0287,30898.01767274,880.151682079843
1653494400,2022-05-25 16:00:00,UMB/USDT,0.029,0.0295,0.029,0.0293,7064.85713458,205.252176520275
1653490800,2022-05-25 15:00:00,UMB/USDT,0.029,0.0291,0.029,0.029,14687.6809,425.94392719
1653487200,2022-05-25 14:00:00,UMB/USDT,0.0291,0.0291,0.029,0.0291,16236.50980033,471.462561309603
1653483600,2022-05-25 13:00:00,UMB/USDT,0.0296,0.0297,0.029,0.029,1863.1589305,54.31867231975
1653480000,2022-05-25 12:00:00,UMB/USDT,0.0293,0.0299,0.0291,0.0295,9741.14227797,290.136727009425
1653476400,2022-05-25 11:00:00,UMB/USDT,0.0297,0.0297,0.029,0.0294,4555.6449,132.46989645
1653472800,2022-05-25 10:00:00,UMB/USDT,0.0299,0.0299,0.0292,0.0298,2952.20616193,87.078262359627
1653469200,2022-05-25 09:00:00,UMB/USDT,0.0295,0.03,0.0295,0.0299,3880.73249999,116.3229107497
1653465600,2022-05-25 08:00:00,UMB/USDT,0.0297,0.0299,0.0293,0.0293,1090.4691,32.2786629
1653462000,2022-05-25 07:00:00,UMB/USDT,0.0305,0.0305,0.0297,0.0297,2629.92491362,78.633051049962
1653458400,2022-05-25 06:00:00,UMB/USDT,0.03,0.0306,0.03,0.0306,1560.5341518,47.0036843999
1653454800,2022-05-25 05:00:00,UMB/USDT,0.03,0.031,0.03,0.03,4144.60396387,125.77616252997
1653451200,2022-05-25 04:00:00,UMB/USDT,0.0302,0.0304,0.03,0.03,2479.4979,74.58797848
1653447600,2022-05-25 03:00:00,UMB/USDT,0.031,0.0311,0.0296,0.0303,5199.08041254,157.193762129962
1653444000,2022-05-25 02:00:00,UMB/USDT,0.0301,0.031,0.03,0.031,2818.48738486,86.199419439744
1653440400,2022-05-25 01:00:00,UMB/USDT,0.0299,0.03,0.0298,0.03,257.0094,7.68458106
1653436800,2022-05-25 00:00:00,UMB/USDT,0.0302,0.0303,0.03,0.03,220.4952,6.63854248
1653433200,2022-05-24 23:00:00,UMB/USDT,0.0301,0.0303,0.0299,0.0303,5081.1597,152.95586316
1653429600,2022-05-24 22:00:00,UMB/USDT,0.0303,0.0303,0.0296,0.0299,8054.7718,239.16894066
1653426000,2022-05-24 21:00:00,UMB/USDT,0.03,0.0306,0.0296,0.0303,6598.18188842,197.447032319248
1653422400,2022-05-24 20:00:00,UMB/USDT,0.0307,0.0307,0.0292,0.0298,5888.60317266,176.5003265298
1653418800,2022-05-24 19:00:00,UMB/USDT,0.0285,0.0317,0.0285,0.0308,276177.94934568,8422.018795119066
1653415200,2022-05-24 18:00:00,UMB/USDT,0.0283,0.0285,0.0277,0.0285,116308.1317,3289.59408584
1653411600,2022-05-24 17:00:00,UMB/USDT,0.0283,0.0285,0.028,0.0282,2421.9205,68.48982443
1653408000,2022-05-24 16:00:00,UMB/USDT,0.0285,0.0287,0.0278,0.0284,16289.71266966,458.332079509455
1653404400,2022-05-24 15:00:00,UMB/USDT,0.0283,0.0287,0.0281,0.0284,16826.6991,473.19899627
1653400800,2022-05-24 14:00:00,UMB/USDT,0.0286,0.0289,0.0281,0.0281,6891.97033275,195.295977239925
1653397200,2022-05-24 13:00:00,UMB/USDT,0.029,0.0293,0.0275,0.0287,142103.86096955,4056.554573219995
1653393600,2022-05-24 12:00:00,UMB/USDT,0.0299,0.0299,0.029,0.029,6185.9452,182.66128867
1653390000,2022-05-24 11:00:00,UMB/USDT,0.0291,0.0307,0.0291,0.0297,128153.29244788,3828.628296439916
1653386400,2022-05-24 10:00:00,UMB/USDT,0.0289,0.0291,0.0289,0.0289,107686.8823,3122.90763865
1653382800,2022-05-24 09:00:00,UMB/USDT,0.0286,0.0291,0.0282,0.029,21028.5972,596.07268435
1653379200,2022-05-24 08:00:00,UMB/USDT,0.0306,0.0306,0.0283,0.0285,87988.5464,2542.65965481
1653375600,2022-05-24 07:00:00,UMB/USDT,0.0295,0.0309,0.0295,0.0306,30434.5445,936.756073700228
1653372000,2022-05-24 06:00:00,UMB/USDT,0.03,0.03,0.0296,0.0296,578.9185,17.20207006
1653368400,2022-05-24 05:00:00,UMB/USDT,0.0301,0.0301,0.0297,0.03,1722.4161,51.21249714
1653364800,2022-05-24 04:00:00,UMB/USDT,0.03,0.03,0.0299,0.0299,88.9105,2.66321594
1653361200,2022-05-24 03:00:00,UMB/USDT,0.0299,0.0303,0.0299,0.0301,728.3106669,21.938573159662
1653357600,2022-05-24 02:00:00,UMB/USDT,0.0298,0.03,0.0298,0.0298,73.3492,2.19089202
1653354000,2022-05-24 01:00:00,UMB/USDT,0.0297,0.0301,0.0296,0.0299,2520.5443,75.28250782
1653350400,2022-05-24 00:00:00,UMB/USDT,0.0304,0.0304,0.0294,0.0297,5818.93937269,173.453282549776
1653346800,2022-05-23 23:00:00,UMB/USDT,0.0295,0.0306,0.0294,0.0304,17927.3589053,545.720958339754
1653343200,2022-05-23 22:00:00,UMB/USDT,0.0297,0.0301,0.0293,0.0295,62158.3187,1822.8561835
1653339600,2022-05-23 21:00:00,UMB/USDT,0.0298,0.0301,0.0296,0.0298,730.9333,21.81458198
1653336000,2022-05-23 20:00:00,UMB/USDT,0.03,0.0306,0.0289,0.0297,88925.30761372,2609.961723919832
1653332400,2022-05-23 19:00:00,UMB/USDT,0.0286,0.0304,0.0285,0.03,49260.137326,1442.01944113938
1653328800,2022-05-23 18:00:00,UMB/USDT,0.0291,0.0296,0.0285,0.0285,26156.99020945,752.41524875972
1653325200,2022-05-23 17:00:00,UMB/USDT,0.0296,0.0299,0.0286,0.029,11290.2532,328.12153252
1653321600,2022-05-23 16:00:00,UMB/USDT,0.0303,0.0303,0.0293,0.0297,18981.9226,570.40410792
1653318000,2022-05-23 15:00:00,UMB/USDT,0.0308,0.0309,0.029,0.0303,502861.84302629,15038.926562069588
1653314400,2022-05-23 14:00:00,UMB/USDT,0.0309,0.0314,0.0308,0.0309,99668.701,3081.53262246
1653310800,2022-05-23 13:00:00,UMB/USDT,0.031,0.0316,0.0309,0.0311,13798.11104018,428.533086899688
1653307200,2022-05-23 12:00:00,UMB/USDT,0.0311,0.0322,0.0309,0.031,55074.74364069,1736.032856069949
1653303600,2022-05-23 11:00:00,UMB/USDT,0.0314,0.0316,0.031,0.031,43465.08642674,1356.907716499636
1653300000,2022-05-23 10:00:00,UMB/USDT,0.0327,0.0328,0.0309,0.0313,131580.57440212,4167.985085859536
1653296400,2022-05-23 09:00:00,UMB/USDT,0.0328,0.0328,0.0308,0.0325,118319.8583,3764.00119897
1653292800,2022-05-23 08:00:00,UMB/USDT,0.0318,0.034,0.0318,0.0329,150490.44442262,4904.743451649526
1653289200,2022-05-23 07:00:00,UMB/USDT,0.0321,0.0343,0.0304,0.0317,326975.50153849,10453.901507149478
1653285600,2022-05-23 06:00:00,UMB/USDT,0.029,0.0347,0.0289,0.0321,787139.62180685,24984.15364975872
1653282000,2022-05-23 05:00:00,UMB/USDT,0.0289,0.0292,0.0281,0.029,5831.2205,167.31338392
1653278400,2022-05-23 04:00:00,UMB/USDT,0.0297,0.0298,0.0276,0.029,166216.4211,4794.04109944
1653274800,2022-05-23 03:00:00,UMB/USDT,0.0295,0.0298,0.0294,0.0298,1556.38033791,46.162276209718
1653271200,2022-05-23 02:00:00,UMB/USDT,0.0303,0.0303,0.0296,0.0296,13172.4247,392.04728394
1653267600,2022-05-23 01:00:00,UMB/USDT,0.0302,0.0309,0.03,0.0304,3263.27782089,99.029721939719
1653264000,2022-05-23 00:00:00,UMB/USDT,0.0299,0.0307,0.0297,0.0301,2658.4168525,80.80345109025
1653260400,2022-05-22 23:00:00,UMB/USDT,0.03,0.0301,0.0298,0.03,3900.34948084,116.69319521995
1653256800,2022-05-22 22:00:00,UMB/USDT,0.0301,0.0304,0.0298,0.03,2193.53491435,66.311897759576
