https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUKU,Volume USDT
1644451200,2022-02-10 00:00:00,SUKU/USDT,0.38288,0.38555,0.36151,0.37063,662306.69842298,248134.4062106954289
1644364800,2022-02-09 00:00:00,SUKU/USDT,0.3804,0.40852,0.37363,0.38294,1023874.81070696,395727.4390546156507
1644278400,2022-02-08 00:00:00,SUKU/USDT,0.3712,0.46983,0.36694,0.3804,3068834.95403651,1262634.3388299141512
1644192000,2022-02-07 00:00:00,SUKU/USDT,0.37317,0.38484,0.36588,0.37128,722669.89406555,271585.8466542511808
1644105600,2022-02-06 00:00:00,SUKU/USDT,0.36456,0.39425,0.36203,0.3744,623197.78735836,231804.2020603228461
1644019200,2022-02-05 00:00:00,SUKU/USDT,0.39137,0.3946,0.364,0.364,1375725.81122397,524201.5279131517512
1643932800,2022-02-04 00:00:00,SUKU/USDT,0.37285,0.3999,0.35635,0.39132,1686849.10049766,631890.1917948419084
1643846400,2022-02-03 00:00:00,SUKU/USDT,0.43617,0.43707,0.35131,0.37285,2426570.95089259,943979.3975594870181
1643760000,2022-02-02 00:00:00,SUKU/USDT,0.55865,0.67765,0.39559,0.43364,6706463.09293442,3428083.4965828157978
1643673600,2022-02-01 00:00:00,SUKU/USDT,0.32775,0.6008,0.32742,0.55808,12628137.93280822,6405604.0847187968957
1643587200,2022-01-31 00:00:00,SUKU/USDT,0.33513,0.33764,0.31525,0.32743,390896.75249154,127032.5664982035187
1643500800,2022-01-30 00:00:00,SUKU/USDT,0.34835,0.35752,0.3295,0.33513,451667.66292786,153708.5323090529871
1643414400,2022-01-29 00:00:00,SUKU/USDT,0.33482,0.36701,0.33384,0.34835,1809855.48974429,630344.6202590564156
1643328000,2022-01-28 00:00:00,SUKU/USDT,0.32978,0.33822,0.30036,0.33561,960834.43075587,305753.6492031768963
1643241600,2022-01-27 00:00:00,SUKU/USDT,0.36689,0.36986,0.31948,0.32966,2284992.9801041,773260.7349402337583
1643155200,2022-01-26 00:00:00,SUKU/USDT,0.36471,0.41448,0.35049,0.36674,2366573.34198422,880482.9094342830139
1643068800,2022-01-25 00:00:00,SUKU/USDT,0.4066,0.4066,0.355,0.36324,5102777.75345405,1874638.1831905982198
1642982400,2022-01-24 00:00:00,SUKU/USDT,0.43363,0.46983,0.35443,0.40851,2622246.59167716,1024363.0132877897393
1642896000,2022-01-23 00:00:00,SUKU/USDT,0.44826,0.50143,0.41578,0.43355,2622307.50326161,1170734.8367615717916
1642809600,2022-01-22 00:00:00,SUKU/USDT,0.62169,0.62977,0.40675,0.44857,9002004.20494222,4527224.3021124689807
1642723200,2022-01-21 00:00:00,SUKU/USDT,0.43433,1.3,0.41615,0.62169,25059188.62456594,20738745.5702303734661
1642636800,2022-01-20 00:00:00,SUKU/USDT,0.36731,0.5288,0.36208,0.43433,2515095.6631153,1158173.0293108590995
1642550400,2022-01-19 00:00:00,SUKU/USDT,0.36943,0.3733,0.36371,0.36623,268378.1112525,99068.2838403514766
1642464000,2022-01-18 00:00:00,SUKU/USDT,0.3888,0.39462,0.35511,0.36957,381843.43090485,142306.0307138026972
1642377600,2022-01-17 00:00:00,SUKU/USDT,0.40634,0.41131,0.38798,0.38941,305959.37612839,121558.8235634377889
1642291200,2022-01-16 00:00:00,SUKU/USDT,0.41508,0.41674,0.39919,0.40729,228009.33822263,93510.2711650895586
1642204800,2022-01-15 00:00:00,SUKU/USDT,0.4417,0.44275,0.41053,0.41527,306309.76581921,130492.2447161094147
1642118400,2022-01-14 00:00:00,SUKU/USDT,0.40944,0.4871,0.40422,0.44275,1205212.77566462,537402.7159688087231
1642032000,2022-01-13 00:00:00,SUKU/USDT,0.40513,0.46475,0.39764,0.40944,1295433.41169307,562080.5602911393045
1641945600,2022-01-12 00:00:00,SUKU/USDT,0.3995,0.406,0.3885,0.40457,203875.83027976,80973.7985733689706
1641859200,2022-01-11 00:00:00,SUKU/USDT,0.38376,0.41787,0.38263,0.3985,560710.36847994,224285.0967171860123
1641772800,2022-01-10 00:00:00,SUKU/USDT,0.41655,0.42223,0.37992,0.38381,507248.1980068,198763.5454166902083
1641686400,2022-01-09 00:00:00,SUKU/USDT,0.4135,0.45,0.41161,0.41563,656947.5750547,282046.1156934875198
1641600000,2022-01-08 00:00:00,SUKU/USDT,0.43329,0.44613,0.40032,0.41335,433173.10514456,184257.9280882933065
1641513600,2022-01-07 00:00:00,SUKU/USDT,0.45916,0.45987,0.4246,0.43369,442305.11426938,192771.0409773496321
1641427200,2022-01-06 00:00:00,SUKU/USDT,0.45615,0.46393,0.43219,0.45848,449885.61132951,202471.6461667276848
1641340800,2022-01-05 00:00:00,SUKU/USDT,0.50893,0.51287,0.45109,0.45652,783640.8892499,382938.1034930862281
1641254400,2022-01-04 00:00:00,SUKU/USDT,0.4927,0.52695,0.48332,0.50832,1151615.84013565,578750.2034052916414
1641168000,2022-01-03 00:00:00,SUKU/USDT,0.504,0.5102,0.48501,0.49281,1062147.85959018,528543.613561542918
1641081600,2022-01-02 00:00:00,SUKU/USDT,0.52529,0.53759,0.49238,0.50391,2592691.62548668,1333545.1854665345943
1640995200,2022-01-01 00:00:00,SUKU/USDT,0.47665,0.55995,0.46977,0.52518,1957538.01764293,1010266.0541301171931
1640908800,2021-12-31 00:00:00,SUKU/USDT,0.47853,0.4849,0.45794,0.47304,995772.70879544,472333.9320128620019
1640822400,2021-12-30 00:00:00,SUKU/USDT,0.48446,0.49077,0.469,0.47868,4946018.12951802,2376233.1526302695491
1640736000,2021-12-29 00:00:00,SUKU/USDT,0.50282,0.5365,0.47776,0.48451,4944664.11207853,2494434.3760007039612
1640649600,2021-12-28 00:00:00,SUKU/USDT,0.53684,0.53684,0.49197,0.50244,1848265.58165914,938280.4700074790254
