https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3S,Volume USDT
1662616800,2022-09-08 06:00:00,UNI3S/USDT,0.8982,0.8982,0.8747,0.8888,197.7098,174.61090738
1662613200,2022-09-08 05:00:00,UNI3S/USDT,0.8908,0.9033,0.8867,0.8982,166.1735,148.81779132
1662609600,2022-09-08 04:00:00,UNI3S/USDT,0.8877,0.8878,0.8655,0.8867,72.2621,63.45410805
1662606000,2022-09-08 03:00:00,UNI3S/USDT,0.8863,0.891,0.8827,0.8895,295.5023,261.85730093
1662602400,2022-09-08 02:00:00,UNI3S/USDT,0.9053,0.9053,0.8693,0.8818,370.0578,330.3758375
1662598800,2022-09-08 01:00:00,UNI3S/USDT,0.8859,0.9073,0.8819,0.9041,37.5851,33.5807285
1662595200,2022-09-08 00:00:00,UNI3S/USDT,0.8784,0.8991,0.8683,0.888,695.1206,617.91644111
1662591600,2022-09-07 23:00:00,UNI3S/USDT,0.8749,0.89,0.8624,0.89,871.994,762.71924954
1662588000,2022-09-07 22:00:00,UNI3S/USDT,0.8683,0.8776,0.8542,0.8769,634.3904,549.89271314
1662584400,2022-09-07 21:00:00,UNI3S/USDT,0.8532,0.8711,0.8468,0.8711,1856.3184,1596.55687805
1662580800,2022-09-07 20:00:00,UNI3S/USDT,0.9399,0.9399,0.8287,0.8508,5058.6593,4452.47556721
1662577200,2022-09-07 19:00:00,UNI3S/USDT,0.9452,0.9452,0.937,0.9441,447.0241,422.09219849
1662573600,2022-09-07 18:00:00,UNI3S/USDT,0.9488,0.9646,0.9351,0.9468,1996.0112,1906.50867166
1662570000,2022-09-07 17:00:00,UNI3S/USDT,0.9769,0.9784,0.9432,0.9432,449.1333,434.8876665
1662566400,2022-09-07 16:00:00,UNI3S/USDT,0.9733,0.9904,0.9575,0.976,908.4376,879.27338304
1662562800,2022-09-07 15:00:00,UNI3S/USDT,0.9727,0.9826,0.9639,0.9697,2713.9778,2654.49116724
1662559200,2022-09-07 14:00:00,UNI3S/USDT,0.9764,0.979,0.9609,0.979,2054.619,1989.51323759
1662555600,2022-09-07 13:00:00,UNI3S/USDT,1.0037,1.0037,0.9579,0.9904,5069.892,4956.90065626
1662552000,2022-09-07 12:00:00,UNI3S/USDT,1.0402,1.0465,1.0159,1.0159,802.5935,826.16123172
1662548400,2022-09-07 11:00:00,UNI3S/USDT,1.0202,1.022,1.0166,1.022,1311.2645,1333.63611304
1662544800,2022-09-07 10:00:00,UNI3S/USDT,1.0181,1.0289,1.0181,1.0181,1315.8663,1343.22898053
1662541200,2022-09-07 09:00:00,UNI3S/USDT,1.001,1.0278,1.001,1.0238,399.245,406.42199942
1662537600,2022-09-07 08:00:00,UNI3S/USDT,1.0192,1.0218,1.0005,1.01,1355.3152,1365.87750824
1662534000,2022-09-07 07:00:00,UNI3S/USDT,1.035,1.035,1.0063,1.0063,1154.0649,1177.53264044
1662530400,2022-09-07 06:00:00,UNI3S/USDT,1.0351,1.0351,1.0351,1.0351,0,0
1662526800,2022-09-07 05:00:00,UNI3S/USDT,1.0251,1.0351,1.0192,1.0351,34.5177,35.35835689
1662523200,2022-09-07 04:00:00,UNI3S/USDT,1.037,1.0587,1.0158,1.0158,949.4806,981.4778849
1662519600,2022-09-07 03:00:00,UNI3S/USDT,1.0682,1.0698,1.0358,1.0358,2586.4643,2711.18469989
1662516000,2022-09-07 02:00:00,UNI3S/USDT,1.0363,1.0998,1.0363,1.068,2155.7774,2309.51933648
1662512400,2022-09-07 01:00:00,UNI3S/USDT,1.012,1.0554,1.012,1.0408,1098.8775,1151.42441127
1662508800,2022-09-07 00:00:00,UNI3S/USDT,1.041,1.0663,1.0012,1.007,5147.2176,5373.87401479
1662505200,2022-09-06 23:00:00,UNI3S/USDT,1.0055,1.0438,1.0055,1.0336,1385.8886,1423.33231785
1662501600,2022-09-06 22:00:00,UNI3S/USDT,1.02,1.0293,1.0019,1.0132,4920.7321,4991.21735661
1662498000,2022-09-06 21:00:00,UNI3S/USDT,1.011,1.0222,1.011,1.02,4468.4359,4558.61223697
1662494400,2022-09-06 20:00:00,UNI3S/USDT,1.0172,1.0523,1.001,1.0139,16543.78265177,16708.272491897391
1662490800,2022-09-06 19:00:00,UNI3S/USDT,0.9999,1.0172,0.9847,1.0115,2368.9817,2371.81937461
1662487200,2022-09-06 18:00:00,UNI3S/USDT,0.9648,1.0071,0.9561,0.9951,21804.55,21396.95541989
1662483600,2022-09-06 17:00:00,UNI3S/USDT,0.8531,0.9758,0.8531,0.9549,17327.9302,16023.49363829
1662480000,2022-09-06 16:00:00,UNI3S/USDT,0.8466,0.8519,0.8425,0.8425,229.3665,193.69813495
1662476400,2022-09-06 15:00:00,UNI3S/USDT,0.8378,0.8378,0.8254,0.835,17.9015,14.88958776
1662472800,2022-09-06 14:00:00,UNI3S/USDT,0.8628,0.8678,0.8359,0.8359,3230.4346,2738.46089704
1662469200,2022-09-06 13:00:00,UNI3S/USDT,0.8229,0.8628,0.8107,0.8505,12141.1925,10049.3700629
1662465600,2022-09-06 12:00:00,UNI3S/USDT,0.8027,0.8189,0.7896,0.817,321.2097,255.85744663
1662462000,2022-09-06 11:00:00,UNI3S/USDT,0.7911,0.8079,0.788,0.8079,392.0332,312.29088982
1662458400,2022-09-06 10:00:00,UNI3S/USDT,0.81,0.81,0.797,0.7991,4085.8089,3302.11000143
1662454800,2022-09-06 09:00:00,UNI3S/USDT,0.7949,0.8228,0.7949,0.8135,971.5738,791.82708735
1662451200,2022-09-06 08:00:00,UNI3S/USDT,0.804,0.804,0.7953,0.7953,105.3719,84.11693181
1662447600,2022-09-06 07:00:00,UNI3S/USDT,0.7925,0.808,0.7864,0.808,664.5608,527.83127065
1662444000,2022-09-06 06:00:00,UNI3S/USDT,0.7737,0.7811,0.7711,0.7711,730.2433,563.84485267
1662440400,2022-09-06 05:00:00,UNI3S/USDT,0.7898,0.8047,0.7696,0.7795,724.2801,568.84073486
1662436800,2022-09-06 04:00:00,UNI3S/USDT,0.784,0.7926,0.767,0.7926,2196.7688,1703.99223351
1662433200,2022-09-06 03:00:00,UNI3S/USDT,0.7795,0.8106,0.7795,0.7854,12071.1592,9545.74773576
1662429600,2022-09-06 02:00:00,UNI3S/USDT,0.7766,0.8002,0.7626,0.7804,1354.7564,1060.04928118
1662426000,2022-09-06 01:00:00,UNI3S/USDT,0.7539,0.7821,0.7223,0.7821,11021.2919,8210.95040521
1662422400,2022-09-06 00:00:00,UNI3S/USDT,0.7695,0.7874,0.7273,0.7438,13771.3512,10354.15571909
1662418800,2022-09-05 23:00:00,UNI3S/USDT,0.7825,0.7843,0.7477,0.776,8360.6407,6435.90989042
1662415200,2022-09-05 22:00:00,UNI3S/USDT,0.8179,0.8179,0.7843,0.7885,3072.2661,2448.44405721
1662411600,2022-09-05 21:00:00,UNI3S/USDT,0.821,0.8263,0.8167,0.8174,1742.335,1431.23486685
1662408000,2022-09-05 20:00:00,UNI3S/USDT,0.8608,0.8644,0.8126,0.8126,2827.5869,2361.90670603
1662404400,2022-09-05 19:00:00,UNI3S/USDT,0.8673,0.875,0.8673,0.875,1683.4666,1467.71742874
1662400800,2022-09-05 18:00:00,UNI3S/USDT,0.8649,0.8818,0.8649,0.8672,1829.0127,1607.96352426
1662397200,2022-09-05 17:00:00,UNI3S/USDT,0.8499,0.8689,0.8499,0.8675,258.3576,221.48226393
1662393600,2022-09-05 16:00:00,UNI3S/USDT,0.8544,0.8564,0.8296,0.8524,1280.8513,1086.39738542
1662390000,2022-09-05 15:00:00,UNI3S/USDT,0.8621,0.8692,0.8445,0.8626,3406.3516,2924.72218408
1662386400,2022-09-05 14:00:00,UNI3S/USDT,0.8886,0.8903,0.8656,0.8656,719.1831,630.66172403
1662382800,2022-09-05 13:00:00,UNI3S/USDT,0.8953,0.8998,0.8624,0.8817,1872.175,1665.00335678
1662379200,2022-09-05 12:00:00,UNI3S/USDT,0.9121,0.914,0.8866,0.8866,6583.5134,5985.43869781
1662375600,2022-09-05 11:00:00,UNI3S/USDT,0.9002,0.9156,0.8878,0.9018,486.761,442.37970313
1662372000,2022-09-05 10:00:00,UNI3S/USDT,0.8767,0.9227,0.8737,0.9091,554.4678,496.97767843
1662368400,2022-09-05 09:00:00,UNI3S/USDT,0.884,0.8938,0.8803,0.8803,556.7518,492.34642854
1662364800,2022-09-05 08:00:00,UNI3S/USDT,0.8792,0.8959,0.8747,0.8747,129.6611,114.85684285
1662361200,2022-09-05 07:00:00,UNI3S/USDT,0.8652,0.8734,0.8652,0.8734,794.9532,693.18303061
1662357600,2022-09-05 06:00:00,UNI3S/USDT,0.8605,0.8605,0.8509,0.8555,132.9798,114.0624525
1662354000,2022-09-05 05:00:00,UNI3S/USDT,0.8377,0.8737,0.8377,0.8699,1712.6894,1458.67102868
1662350400,2022-09-05 04:00:00,UNI3S/USDT,0.8259,0.8272,0.8259,0.8272,1924.5719,1591.98568941
1662346800,2022-09-05 03:00:00,UNI3S/USDT,0.8317,0.8317,0.829,0.8291,145.4381,120.58231668
1662343200,2022-09-05 02:00:00,UNI3S/USDT,0.8317,0.8317,0.8251,0.8251,390.4803,322.19330925
1662339600,2022-09-05 01:00:00,UNI3S/USDT,0.81,0.8176,0.8032,0.8175,527.1894,428.40179492
1662336000,2022-09-05 00:00:00,UNI3S/USDT,0.8088,0.8252,0.79,0.8235,1964.5911,1590.24268966
1662332400,2022-09-04 23:00:00,UNI3S/USDT,0.8404,0.8414,0.8089,0.8089,2831.0214,2327.08405957
1662328800,2022-09-04 22:00:00,UNI3S/USDT,0.8477,0.8479,0.8447,0.8479,541.8934,458.55019678
1662325200,2022-09-04 21:00:00,UNI3S/USDT,0.8319,0.8479,0.8307,0.846,864.6679,719.78861969
1662321600,2022-09-04 20:00:00,UNI3S/USDT,0.8435,0.8435,0.8328,0.8389,2114.0205,1769.46065977
1662318000,2022-09-04 19:00:00,UNI3S/USDT,0.8138,0.8626,0.8133,0.8295,9871.4272,8153.2520908
1662314400,2022-09-04 18:00:00,UNI3S/USDT,0.8166,0.8284,0.7987,0.8284,8887.9565,7311.33460352
1662310800,2022-09-04 17:00:00,UNI3S/USDT,0.8305,0.8308,0.8148,0.8234,7680.4289,6362.20944197
1662307200,2022-09-04 16:00:00,UNI3S/USDT,0.8228,0.8481,0.8228,0.848,791.0489,667.43874252
1662303600,2022-09-04 15:00:00,UNI3S/USDT,0.8311,0.8448,0.8204,0.8204,365.8448,303.66217041
1662300000,2022-09-04 14:00:00,UNI3S/USDT,0.8266,0.8391,0.8228,0.8391,1014.2625,845.78995683
1662296400,2022-09-04 13:00:00,UNI3S/USDT,0.8238,0.845,0.8062,0.845,6808.6099,5554.92739906
1662292800,2022-09-04 12:00:00,UNI3S/USDT,0.8586,0.868,0.8146,0.8238,23786.117,19934.78563653
1662289200,2022-09-04 11:00:00,UNI3S/USDT,0.8885,0.8897,0.8586,0.8586,404.6397,355.15542452
1662285600,2022-09-04 10:00:00,UNI3S/USDT,0.888,0.9201,0.8736,0.8796,15976.8701,14216.93717026
1662282000,2022-09-04 09:00:00,UNI3S/USDT,0.8917,0.8917,0.8803,0.8889,1183.3651,1051.90952926
1662278400,2022-09-04 08:00:00,UNI3S/USDT,0.9098,0.9223,0.8937,0.8937,2844.1722,2580.91287576
1662274800,2022-09-04 07:00:00,UNI3S/USDT,0.8917,0.9098,0.8917,0.9098,138.5201,125.47648871
1662271200,2022-09-04 06:00:00,UNI3S/USDT,0.8622,0.8917,0.8622,0.8915,351.8641,304.29404303
1662267600,2022-09-04 05:00:00,UNI3S/USDT,0.8677,0.8677,0.8677,0.8677,0.6462,0.56070774
1662264000,2022-09-04 04:00:00,UNI3S/USDT,0.8711,0.8711,0.8711,0.8711,0,0
1662260400,2022-09-04 03:00:00,UNI3S/USDT,0.8786,0.8786,0.8711,0.8711,11.2583,9.88262263
1662256800,2022-09-04 02:00:00,UNI3S/USDT,0.8688,0.8747,0.8587,0.8747,1211.7356,1043.80173684
1662253200,2022-09-04 01:00:00,UNI3S/USDT,0.8792,0.88,0.8617,0.875,452.133,396.6408411
1662249600,2022-09-04 00:00:00,UNI3S/USDT,0.8964,0.8964,0.8808,0.8826,527.0527,466.72447178
1662246000,2022-09-03 23:00:00,UNI3S/USDT,0.8953,0.8953,0.8952,0.8952,81.6173,73.0638293
1662242400,2022-09-03 22:00:00,UNI3S/USDT,0.9018,0.9224,0.9018,0.9224,2591.8912,2359.45555108
1662238800,2022-09-03 21:00:00,UNI3S/USDT,0.9203,0.9203,0.9203,0.9203,0,0
1662235200,2022-09-03 20:00:00,UNI3S/USDT,0.9096,0.9203,0.9096,0.9203,104.9692,95.90532808
1662231600,2022-09-03 19:00:00,UNI3S/USDT,0.9066,0.9268,0.8914,0.9221,4865.0713,4456.41792054
1662228000,2022-09-03 18:00:00,UNI3S/USDT,0.8944,0.8993,0.8877,0.8969,669.0408,598.33312868
1662224400,2022-09-03 17:00:00,UNI3S/USDT,0.9035,0.9113,0.8929,0.896,3037.7408,2727.44010316
1662220800,2022-09-03 16:00:00,UNI3S/USDT,0.9087,0.9087,0.8895,0.9027,3213.7048,2887.64477819
1662217200,2022-09-03 15:00:00,UNI3S/USDT,0.8992,0.904,0.8955,0.904,1279.725,1154.34268144
1662213600,2022-09-03 14:00:00,UNI3S/USDT,0.8988,0.8988,0.8927,0.8927,242.8054,217.22891715
1662210000,2022-09-03 13:00:00,UNI3S/USDT,0.8771,0.8951,0.8771,0.8799,5643.1042,5036.19231502
1662206400,2022-09-03 12:00:00,UNI3S/USDT,0.9009,0.9009,0.8985,0.8985,24.5162,22.08108594
1662202800,2022-09-03 11:00:00,UNI3S/USDT,0.8718,0.9119,0.8718,0.9119,708.1192,635.08222596
1662199200,2022-09-03 10:00:00,UNI3S/USDT,0.8804,0.8804,0.8654,0.8751,2525.9701,2190.67900005
1662195600,2022-09-03 09:00:00,UNI3S/USDT,0.8951,0.8951,0.8865,0.8865,392.4773,348.38772727
1662192000,2022-09-03 08:00:00,UNI3S/USDT,0.9012,0.9012,0.8927,0.8987,106.2693,95.33940039
1662188400,2022-09-03 07:00:00,UNI3S/USDT,0.8856,0.9106,0.8856,0.9047,854.6673,772.60533536
1662184800,2022-09-03 06:00:00,UNI3S/USDT,0.8687,0.8997,0.8687,0.8753,1930.3478,1684.92121388
1662181200,2022-09-03 05:00:00,UNI3S/USDT,0.8781,0.8781,0.8641,0.8641,354.2278,308.98293894
1662177600,2022-09-03 04:00:00,UNI3S/USDT,0.8909,0.8909,0.8909,0.8909,0,0
1662174000,2022-09-03 03:00:00,UNI3S/USDT,0.8778,0.8909,0.8778,0.8909,287.9353,253.5063594
1662170400,2022-09-03 02:00:00,UNI3S/USDT,0.8864,0.8864,0.8736,0.8736,13.2386,11.56829504
1662166800,2022-09-03 01:00:00,UNI3S/USDT,0.8682,0.8682,0.8682,0.8682,0,0
1662163200,2022-09-03 00:00:00,UNI3S/USDT,0.8538,0.8707,0.8538,0.8682,453.0206,393.83862805
1662159600,2022-09-02 23:00:00,UNI3S/USDT,0.8681,0.8681,0.8538,0.8538,175.2856,149.67486986
1662156000,2022-09-02 22:00:00,UNI3S/USDT,0.8742,0.892,0.8565,0.8565,930.6931,822.9587479
1662152400,2022-09-02 21:00:00,UNI3S/USDT,0.8821,0.8821,0.8821,0.8821,13.2261,11.66674281
1662148800,2022-09-02 20:00:00,UNI3S/USDT,0.9085,0.9089,0.8993,0.8994,438.963,396.27082473
1662145200,2022-09-02 19:00:00,UNI3S/USDT,0.8635,0.9273,0.8618,0.9058,9700.5473,8877.67976709
1662141600,2022-09-02 18:00:00,UNI3S/USDT,0.8449,0.8688,0.8366,0.8647,3901.8367,3332.33295897
1662138000,2022-09-02 17:00:00,UNI3S/USDT,0.7857,0.8449,0.7857,0.8449,7349.4192,5944.78505685
1662134400,2022-09-02 16:00:00,UNI3S/USDT,0.7417,0.789,0.7417,0.789,5885.5496,4525.50189528
1662130800,2022-09-02 15:00:00,UNI3S/USDT,0.7572,0.7672,0.7425,0.7431,1021.5989,769.17228471
1662127200,2022-09-02 14:00:00,UNI3S/USDT,0.7927,0.8087,0.7403,0.7599,5414.5285,4184.84088937
1662123600,2022-09-02 13:00:00,UNI3S/USDT,0.8227,0.8227,0.7796,0.789,10268.778,8099.54272056
1662120000,2022-09-02 12:00:00,UNI3S/USDT,0.8911,0.8987,0.8169,0.8493,6292.9726,5421.45883518
1662116400,2022-09-02 11:00:00,UNI3S/USDT,0.8866,0.92,0.8866,0.8953,5779.8135,5185.66830256
1662112800,2022-09-02 10:00:00,UNI3S/USDT,0.871,0.8845,0.871,0.8811,1888.7599,1668.39682913
1662109200,2022-09-02 09:00:00,UNI3S/USDT,0.8688,0.876,0.8551,0.8706,2978.0661,2571.07768649
1662105600,2022-09-02 08:00:00,UNI3S/USDT,0.8837,0.8837,0.8736,0.8745,811.327,713.73400544
1662102000,2022-09-02 07:00:00,UNI3S/USDT,0.8964,0.8964,0.8964,0.8964,362.578,325.0149192
1662098400,2022-09-02 06:00:00,UNI3S/USDT,0.8931,0.8932,0.8857,0.8857,515.0355,457.73844857
1662094800,2022-09-02 05:00:00,UNI3S/USDT,0.8903,0.8985,0.8902,0.8982,10325.1785,9193.00519318
1662091200,2022-09-02 04:00:00,UNI3S/USDT,0.8868,0.8903,0.8707,0.8755,1524.0793,1341.14855266
1662087600,2022-09-02 03:00:00,UNI3S/USDT,0.9225,0.9225,0.8707,0.8916,15902.2618,13993.87583178
1662084000,2022-09-02 02:00:00,UNI3S/USDT,0.913,0.9349,0.9046,0.9262,1706.8077,1580.17798242
1662080400,2022-09-02 01:00:00,UNI3S/USDT,0.8972,0.9066,0.8939,0.9038,223.8275,201.31656327
1662076800,2022-09-02 00:00:00,UNI3S/USDT,0.8851,0.9059,0.8834,0.8967,524.9177,470.85008795
1662073200,2022-09-01 23:00:00,UNI3S/USDT,0.9058,0.9099,0.8721,0.8888,7902.8205,7032.62194482
1662069600,2022-09-01 22:00:00,UNI3S/USDT,0.9025,0.9083,0.8821,0.9011,1891.3278,1680.12642683
1662066000,2022-09-01 21:00:00,UNI3S/USDT,0.8906,0.9181,0.8883,0.9147,1241.0939,1132.96733218
1662062400,2022-09-01 20:00:00,UNI3S/USDT,0.942,0.942,0.8967,0.9012,2995.4034,2773.87904648
1662058800,2022-09-01 19:00:00,UNI3S/USDT,0.9646,0.9646,0.943,0.9569,4060.0522,3867.1971162
1662055200,2022-09-01 18:00:00,UNI3S/USDT,0.9843,0.987,0.9408,0.9617,12156.38,11782.91606869
1662051600,2022-09-01 17:00:00,UNI3S/USDT,1.0108,1.0167,0.9613,0.99,1594.6287,1576.57118172
1662048000,2022-09-01 16:00:00,UNI3S/USDT,1.0256,1.0337,1.0088,1.0108,3178.9354,3239.99513331
1662044400,2022-09-01 15:00:00,UNI3S/USDT,1.0564,1.0594,1.0097,1.0256,3104.0639,3206.05974904
1662040800,2022-09-01 14:00:00,UNI3S/USDT,0.9854,1.0654,0.9821,1.0567,14488.4506,15067.99217862
1662037200,2022-09-01 13:00:00,UNI3S/USDT,0.9888,0.9992,0.9776,0.9888,1605.3043,1578.03590067
1662033600,2022-09-01 12:00:00,UNI3S/USDT,0.9451,0.9888,0.9451,0.9683,1167.9883,1129.63039597
1662030000,2022-09-01 11:00:00,UNI3S/USDT,0.98,0.98,0.9291,0.9291,2300.1804,2187.2706133
1662026400,2022-09-01 10:00:00,UNI3S/USDT,0.9948,1.0023,0.9856,0.9929,23680.09,23511.91457289
1662022800,2022-09-01 09:00:00,UNI3S/USDT,1.0314,1.0314,1.0055,1.0055,2133.2109,2176.30876917
1662019200,2022-09-01 08:00:00,UNI3S/USDT,1.0356,1.0543,1.0294,1.0423,1059.3418,1096.90425312
1662015600,2022-09-01 07:00:00,UNI3S/USDT,1.0171,1.0697,1.0171,1.0309,4434.4203,4605.47297179
1662012000,2022-09-01 06:00:00,UNI3S/USDT,1.0022,1.0189,0.9971,1.0171,1298.3497,1318.61693037
1662008400,2022-09-01 05:00:00,UNI3S/USDT,0.9913,1.0021,0.9733,0.9999,3904.5754,3852.78547966
1662004800,2022-09-01 04:00:00,UNI3S/USDT,0.9753,1.0392,0.966,0.9929,20352.3271,20196.71081981
1662001200,2022-09-01 03:00:00,UNI3S/USDT,0.9726,1,0.9726,0.9973,666.6212,652.15938429
1661997600,2022-09-01 02:00:00,UNI3S/USDT,0.9792,0.9949,0.9615,0.9764,4070.8465,3981.49408356
1661994000,2022-09-01 01:00:00,UNI3S/USDT,0.9919,1.0053,0.9819,0.9819,1785.4811,1772.49021623
1661990400,2022-09-01 00:00:00,UNI3S/USDT,0.9816,1.0305,0.9557,0.9911,3958.2956,3952.72171695
1661986800,2022-08-31 23:00:00,UNI3S/USDT,0.965,1.0159,0.965,0.9829,11753.2919,11736.63911961
1661983200,2022-08-31 22:00:00,UNI3S/USDT,0.9562,0.9693,0.9506,0.9506,11128.2905,10624.97586668
1661979600,2022-08-31 21:00:00,UNI3S/USDT,0.9442,0.9642,0.9342,0.9342,1202.9818,1151.05671556
1661976000,2022-08-31 20:00:00,UNI3S/USDT,0.9386,0.962,0.9286,0.9525,3411.2693,3207.80520516
1661972400,2022-08-31 19:00:00,UNI3S/USDT,0.952,0.9586,0.9012,0.9473,5730.6529,5316.43045252
1661968800,2022-08-31 18:00:00,UNI3S/USDT,0.97,0.977,0.952,0.952,8150.6833,7844.22615424
1661965200,2022-08-31 17:00:00,UNI3S/USDT,0.9612,0.9949,0.95,0.9766,2810.1778,2737.38921479
1661961600,2022-08-31 16:00:00,UNI3S/USDT,0.9326,0.9519,0.9273,0.9519,701.3366,657.66739328
1661958000,2022-08-31 15:00:00,UNI3S/USDT,0.9229,0.9933,0.9229,0.9329,3777.1089,3566.65031961
1661954400,2022-08-31 14:00:00,UNI3S/USDT,0.8846,0.9233,0.8845,0.9215,1278.2194,1167.03568356
1661950800,2022-08-31 13:00:00,UNI3S/USDT,0.881,0.8992,0.8682,0.8875,2617.0164,2303.16272267
1661947200,2022-08-31 12:00:00,UNI3S/USDT,0.8842,0.9119,0.8623,0.8811,7042.1331,6256.07303892
1661943600,2022-08-31 11:00:00,UNI3S/USDT,0.8829,0.9121,0.8753,0.8873,1263.8994,1135.15119205
1661940000,2022-08-31 10:00:00,UNI3S/USDT,0.9229,0.9229,0.8694,0.8753,21808.9158,19298.07044997
1661936400,2022-08-31 09:00:00,UNI3S/USDT,0.9326,0.9561,0.9109,0.9261,1365.2712,1275.02434703
1661932800,2022-08-31 08:00:00,UNI3S/USDT,0.9186,0.9744,0.9093,0.9294,1763.5323,1681.45415061
1661929200,2022-08-31 07:00:00,UNI3S/USDT,0.9202,0.9264,0.9149,0.9223,1609.4178,1477.33655713
1661925600,2022-08-31 06:00:00,UNI3S/USDT,0.9043,0.9311,0.8763,0.9033,1539.90551539,1369.015302979629
1661922000,2022-08-31 05:00:00,UNI3S/USDT,0.8998,0.9292,0.888,0.9109,7102.83693742,6423.864777283884
1661918400,2022-08-31 04:00:00,UNI3S/USDT,0.8854,0.9536,0.8829,0.8962,13936.38364482,12760.643726629468
1661914800,2022-08-31 03:00:00,UNI3S/USDT,0.8795,0.8968,0.862,0.8895,7090.29493598,6228.533216362111
1661911200,2022-08-31 02:00:00,UNI3S/USDT,0.9197,0.9197,0.8789,0.8957,10827.01164374,9618.972042610003
1661907600,2022-08-31 01:00:00,UNI3S/USDT,0.9541,0.9541,0.9025,0.9211,2067.64086685,1914.860209256438
1661904000,2022-08-31 00:00:00,UNI3S/USDT,0.9691,0.9691,0.9343,0.9474,572.54500412,546.274474674067
1661900400,2022-08-30 23:00:00,UNI3S/USDT,0.9603,0.9831,0.9603,0.9831,3630.05728305,3506.172088484423
1661896800,2022-08-30 22:00:00,UNI3S/USDT,0.9657,0.9772,0.9419,0.9482,9489.4609,9061.93037712
1661893200,2022-08-30 21:00:00,UNI3S/USDT,0.963,0.9939,0.9336,0.9693,9943.98417621,9662.812609716063
1661889600,2022-08-30 20:00:00,UNI3S/USDT,0.9884,0.992,0.9518,0.9518,628.13008032,607.587681533994
1661886000,2022-08-30 19:00:00,UNI3S/USDT,1.0228,1.0292,0.9525,0.9552,5982.79581972,5892.436686050509
1661882400,2022-08-30 18:00:00,UNI3S/USDT,1.0497,1.051,1.0251,1.0355,9567.26860061,9903.957573571282
1661878800,2022-08-30 17:00:00,UNI3S/USDT,1.0428,1.1212,1.0334,1.0489,15636.33706168,16551.053574341081
1661875200,2022-08-30 16:00:00,UNI3S/USDT,0.9973,1.0622,0.9944,1.0622,12597.707184,12939.327626610083
1661871600,2022-08-30 15:00:00,UNI3S/USDT,1.0183,1.049,0.9889,0.9944,15842.87070604,16077.986076455675
1661868000,2022-08-30 14:00:00,UNI3S/USDT,0.9302,1.0292,0.93,1.015,29313.23963524,28790.931919904817
1661864400,2022-08-30 13:00:00,UNI3S/USDT,0.9125,0.9303,0.9005,0.9163,2445.21177441,2229.744811727115
1661860800,2022-08-30 12:00:00,UNI3S/USDT,0.9006,0.9432,0.8969,0.9175,5941.4952221,5458.606377792814
1661857200,2022-08-30 11:00:00,UNI3S/USDT,0.8999,0.9083,0.8975,0.8976,1087.2920072,979.031124928136
1661853600,2022-08-30 10:00:00,UNI3S/USDT,0.8841,0.9046,0.8641,0.9016,5071.10511936,4526.477240589474
1661850000,2022-08-30 09:00:00,UNI3S/USDT,0.8732,0.8808,0.8633,0.8768,1429.1057,1248.03437088
1661846400,2022-08-30 08:00:00,UNI3S/USDT,0.8584,0.87,0.8555,0.8679,12230.0533,10491.8116194
1661842800,2022-08-30 07:00:00,UNI3S/USDT,0.8732,0.8845,0.8473,0.8735,8649.08963422,7441.327579251782
1661839200,2022-08-30 06:00:00,UNI3S/USDT,0.891,0.9098,0.8761,0.8838,3481.77315824,3080.363167575252
1661835600,2022-08-30 05:00:00,UNI3S/USDT,0.8706,0.8979,0.8649,0.8841,5581.30896766,4893.580253568384
1661832000,2022-08-30 04:00:00,UNI3S/USDT,0.9146,0.9153,0.8585,0.8697,5446.95149648,4767.598294012983
1661828400,2022-08-30 03:00:00,UNI3S/USDT,0.9422,0.9423,0.9091,0.9091,1707.45592409,1579.66233627235
1661824800,2022-08-30 02:00:00,UNI3S/USDT,0.9501,0.9648,0.9374,0.9415,2932.85434956,2790.530970930588
1661821200,2022-08-30 01:00:00,UNI3S/USDT,0.9047,0.9701,0.9042,0.9427,10882.75911465,10266.47094564703
1661817600,2022-08-30 00:00:00,UNI3S/USDT,0.9195,0.9245,0.9008,0.9008,7963.78130962,7268.380186347063
1661814000,2022-08-29 23:00:00,UNI3S/USDT,0.9511,0.9511,0.8731,0.9014,6214.15291524,5587.812702797561
1661810400,2022-08-29 22:00:00,UNI3S/USDT,0.9466,0.9577,0.9416,0.9577,479.7413892,453.160425772536
1661806800,2022-08-29 21:00:00,UNI3S/USDT,0.9328,0.9616,0.926,0.9304,4070.4830477,3844.433893908259
1661803200,2022-08-29 20:00:00,UNI3S/USDT,0.9779,0.9877,0.9173,0.9173,23853.44000894,22503.089499209714
1661799600,2022-08-29 19:00:00,UNI3S/USDT,0.9912,1.0074,0.9683,1.0016,12657.98391313,12709.804569149252
1661796000,2022-08-29 18:00:00,UNI3S/USDT,0.9895,1.0051,0.9747,0.9898,4565.50679255,4524.241971134436
1661792400,2022-08-29 17:00:00,UNI3S/USDT,0.9832,1.002,0.9648,0.9648,1092.44794379,1068.982841099991
1661788800,2022-08-29 16:00:00,UNI3S/USDT,0.9935,1.0127,0.9473,0.9829,51309.88681312,50398.629508374012
1661785200,2022-08-29 15:00:00,UNI3S/USDT,1.0284,1.0553,0.9694,0.9949,19293.8934716,19453.981332917329
