https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MARSH,Volume USDT
1655733600,2022-06-20 14:00:00,MARSH/USDT,0.0759,0.0763,0.0739,0.0763,18858.04527368,1415.71462845968
1655730000,2022-06-20 13:00:00,MARSH/USDT,0.0738,0.0765,0.0736,0.0765,662.7267,48.86656702
1655726400,2022-06-20 12:00:00,MARSH/USDT,0.0728,0.0764,0.0728,0.076,47914.49507005,3613.030716546296
1655722800,2022-06-20 11:00:00,MARSH/USDT,0.072,0.0751,0.072,0.0728,58668.81081902,4350.758930758402
1655719200,2022-06-20 10:00:00,MARSH/USDT,0.0715,0.0746,0.071,0.072,14973.42319865,1092.67366424929
1655715600,2022-06-20 09:00:00,MARSH/USDT,0.0724,0.0743,0.071,0.0715,55503.94308936,4084.250145859448
1655712000,2022-06-20 08:00:00,MARSH/USDT,0.0698,0.0716,0.0698,0.0716,373.3901,26.08314712
1655708400,2022-06-20 07:00:00,MARSH/USDT,0.0711,0.0716,0.069,0.069,5041.8473,348.42475329
1655704800,2022-06-20 06:00:00,MARSH/USDT,0.0701,0.0716,0.068,0.0714,5749.14566666,393.577748329524
1655701200,2022-06-20 05:00:00,MARSH/USDT,0.0701,0.0724,0.07,0.0724,5048.6721,365.14561467
1655697600,2022-06-20 04:00:00,MARSH/USDT,0.0687,0.0726,0.0687,0.0726,18352.17391287,1283.015538239613
1655694000,2022-06-20 03:00:00,MARSH/USDT,0.0693,0.0709,0.0691,0.0709,28.3166,1.97178538
1655690400,2022-06-20 02:00:00,MARSH/USDT,0.0698,0.0716,0.0698,0.0716,10.4733,0.74003634
1655686800,2022-06-20 01:00:00,MARSH/USDT,0.0717,0.0717,0.0711,0.0715,1046.6656,74.68743204
1655683200,2022-06-20 00:00:00,MARSH/USDT,0.0719,0.0722,0.0692,0.0692,1798.52845034,126.17708489931
1655679600,2022-06-19 23:00:00,MARSH/USDT,0.0725,0.0729,0.0719,0.0719,1214.52712894,88.522876579726
1655676000,2022-06-19 22:00:00,MARSH/USDT,0.0702,0.0731,0.0702,0.0719,29245.8713715,2121.8629399195
1655672400,2022-06-19 21:00:00,MARSH/USDT,0.0735,0.0741,0.0695,0.0704,97287.19957228,6989.274614016076
1655668800,2022-06-19 20:00:00,MARSH/USDT,0.0708,0.0741,0.0694,0.0735,39418.88847359,2854.617073118293
1655665200,2022-06-19 19:00:00,MARSH/USDT,0.0697,0.0709,0.0686,0.0691,32328.28213785,2251.32815984978
1655661600,2022-06-19 18:00:00,MARSH/USDT,0.0685,0.0709,0.0685,0.0709,693.4746,48.95585634
1655658000,2022-06-19 17:00:00,MARSH/USDT,0.0706,0.0706,0.0685,0.0685,13441.00060752,921.411627839134
1655654400,2022-06-19 16:00:00,MARSH/USDT,0.0681,0.07,0.068,0.07,14129.36319426,977.9909148882
1655650800,2022-06-19 15:00:00,MARSH/USDT,0.0698,0.0698,0.0681,0.0698,27440.22247421,1912.718577789858
1655647200,2022-06-19 14:00:00,MARSH/USDT,0.0682,0.0699,0.0681,0.0699,6503.431,443.77073285
1655643600,2022-06-19 13:00:00,MARSH/USDT,0.0683,0.0699,0.0682,0.0682,764.99353782,52.353534889836
1655640000,2022-06-19 12:00:00,MARSH/USDT,0.0699,0.0702,0.0678,0.0682,5794.60447262,405.120863598795
1655636400,2022-06-19 11:00:00,MARSH/USDT,0.0708,0.0725,0.068,0.0699,254556.81075512,17896.245439939664
1655632800,2022-06-19 10:00:00,MARSH/USDT,0.0702,0.0708,0.068,0.0708,8341.00472789,585.970007177878
1655629200,2022-06-19 09:00:00,MARSH/USDT,0.0687,0.0699,0.0687,0.0699,9701.00676599,670.854912949503
1655625600,2022-06-19 08:00:00,MARSH/USDT,0.068,0.069,0.068,0.0681,492.99090869,33.96218283961
1655622000,2022-06-19 07:00:00,MARSH/USDT,0.068,0.068,0.068,0.068,4.1256,0.2805408
1655618400,2022-06-19 06:00:00,MARSH/USDT,0.0675,0.0703,0.0675,0.0699,234.86422034,16.476812129902
1655614800,2022-06-19 05:00:00,MARSH/USDT,0.0676,0.0695,0.0675,0.0695,1034.916,71.85746891
1655611200,2022-06-19 04:00:00,MARSH/USDT,0.0675,0.0702,0.0675,0.0702,2685.40552621,187.751815499942
1655607600,2022-06-19 03:00:00,MARSH/USDT,0.0675,0.0697,0.0675,0.0675,23.6544,1.6167426
1655604000,2022-06-19 02:00:00,MARSH/USDT,0.0678,0.0698,0.0675,0.0675,452.0496,30.83894384
1655600400,2022-06-19 01:00:00,MARSH/USDT,0.0683,0.071,0.0677,0.0706,22.3787,1.53990794
1655596800,2022-06-19 00:00:00,MARSH/USDT,0.0692,0.0692,0.0683,0.0683,3382.8656,234.04810537
1655593200,2022-06-18 23:00:00,MARSH/USDT,0.0695,0.0713,0.068,0.0692,35032.94899059,2438.274158279352
1655589600,2022-06-18 22:00:00,MARSH/USDT,0.0681,0.0706,0.0681,0.0695,103561.68711622,7175.540255201858
1655586000,2022-06-18 21:00:00,MARSH/USDT,0.0685,0.07,0.0681,0.0681,31448.88073744,2141.713945239664
1655582400,2022-06-18 20:00:00,MARSH/USDT,0.0675,0.075,0.066,0.0675,8758.96223865,616.379380094613
1655578800,2022-06-18 19:00:00,MARSH/USDT,0.0718,0.072,0.0718,0.072,20881.08304942,1501.10671919974
1655575200,2022-06-18 18:00:00,MARSH/USDT,0.0732,0.0732,0.0675,0.0718,23618.14778372,1655.250711847804
1655571600,2022-06-18 17:00:00,MARSH/USDT,0.0716,0.0741,0.0713,0.0741,1252.73704925,91.214299629425
1655568000,2022-06-18 16:00:00,MARSH/USDT,0.0725,0.0752,0.0714,0.0745,2564.0596,184.23309342
1655564400,2022-06-18 15:00:00,MARSH/USDT,0.0731,0.0731,0.0731,0.0731,6.7518,0.49355658
1655560800,2022-06-18 14:00:00,MARSH/USDT,0.076,0.076,0.076,0.076,6.0227,0.4577252
1655557200,2022-06-18 13:00:00,MARSH/USDT,0.0729,0.076,0.0726,0.0726,1159.3697,84.29671549
1655553600,2022-06-18 12:00:00,MARSH/USDT,0.0715,0.0775,0.0715,0.0772,3868.5706504,290.99641230646
1655550000,2022-06-18 11:00:00,MARSH/USDT,0.0715,0.0747,0.0715,0.0747,92.0278,6.8359877
1655546400,2022-06-18 10:00:00,MARSH/USDT,0.0723,0.0747,0.0715,0.0715,1971.9349,141.98370501
1655542800,2022-06-18 09:00:00,MARSH/USDT,0.0707,0.0749,0.0707,0.0749,16.7673,1.21534267
1655539200,2022-06-18 08:00:00,MARSH/USDT,0.0719,0.075,0.0707,0.0707,2608.9559,187.04778494
1655535600,2022-06-18 07:00:00,MARSH/USDT,0.075,0.0775,0.0719,0.0719,18953.40900438,1369.62264208945
1655532000,2022-06-18 06:00:00,MARSH/USDT,0.075,0.0754,0.075,0.0754,11.5864,0.8700028
1655528400,2022-06-18 05:00:00,MARSH/USDT,0.0762,0.0776,0.0762,0.0776,21.1824,1.6304478
1655524800,2022-06-18 04:00:00,MARSH/USDT,0.0774,0.0774,0.0774,0.0774,8,0.6192
1655521200,2022-06-18 03:00:00,MARSH/USDT,0.0755,0.0771,0.0753,0.0771,29.5811,2.24584359
1655517600,2022-06-18 02:00:00,MARSH/USDT,0.076,0.0793,0.076,0.0777,49.1233,3.76714786
1655514000,2022-06-18 01:00:00,MARSH/USDT,0.0761,0.0777,0.0761,0.0777,16.4818,1.26196514
1655510400,2022-06-18 00:00:00,MARSH/USDT,0.0762,0.0791,0.0762,0.0762,1527.0731,117.30688121
1655506800,2022-06-17 23:00:00,MARSH/USDT,0.078,0.0798,0.0764,0.0795,1443.8629,113.6294152
1655503200,2022-06-17 22:00:00,MARSH/USDT,0.078,0.0799,0.0774,0.0799,3567.8041,284.10681393
1655499600,2022-06-17 21:00:00,MARSH/USDT,0.0797,0.0799,0.0783,0.0783,1795.77111927,143.467723409673
1655496000,2022-06-17 20:00:00,MARSH/USDT,0.0791,0.0796,0.0763,0.0796,1564.5295,123.29754971
1655492400,2022-06-17 19:00:00,MARSH/USDT,0.0762,0.0795,0.0762,0.0783,1963.0415,154.02747212
1655488800,2022-06-17 18:00:00,MARSH/USDT,0.076,0.0795,0.0757,0.0795,73.8414,5.78293505
1655485200,2022-06-17 17:00:00,MARSH/USDT,0.0756,0.0775,0.0756,0.0775,6239.93601294,474.278843019558
1655481600,2022-06-17 16:00:00,MARSH/USDT,0.0756,0.0769,0.075,0.075,553.7574,41.70822733
1655478000,2022-06-17 15:00:00,MARSH/USDT,0.077,0.077,0.0745,0.076,4899.081,372.62363207
1655474400,2022-06-17 14:00:00,MARSH/USDT,0.0761,0.0767,0.0761,0.0766,2924.7564,223.98391194
1655470800,2022-06-17 13:00:00,MARSH/USDT,0.077,0.0775,0.0743,0.0751,2155.07401003,163.520748258195
1655467200,2022-06-17 12:00:00,MARSH/USDT,0.0754,0.0799,0.0749,0.0749,32721.13440602,2489.202801296531
1655463600,2022-06-17 11:00:00,MARSH/USDT,0.0741,0.0802,0.0741,0.0758,18053.23057885,1375.80729169991
1655460000,2022-06-17 10:00:00,MARSH/USDT,0.0747,0.0747,0.0744,0.0744,16.6069,1.23851346
1655456400,2022-06-17 09:00:00,MARSH/USDT,0.0735,0.081,0.0735,0.077,127201.76452394,10211.504664780562
1655452800,2022-06-17 08:00:00,MARSH/USDT,0.0738,0.0738,0.0735,0.0735,8.826,0.65083941
1655449200,2022-06-17 07:00:00,MARSH/USDT,0.0744,0.0764,0.0736,0.0736,41.8986,3.16131885
1655445600,2022-06-17 06:00:00,MARSH/USDT,0.0744,0.0761,0.0744,0.0761,7.6646,0.58044624
1655442000,2022-06-17 05:00:00,MARSH/USDT,0.0744,0.0767,0.0729,0.0767,1286.6761335,96.23346202945
1655438400,2022-06-17 04:00:00,MARSH/USDT,0.0734,0.0773,0.0727,0.0773,3064.92357606,223.486621979438
1655434800,2022-06-17 03:00:00,MARSH/USDT,0.0727,0.0761,0.0727,0.0761,14.196,1.05070024
1655431200,2022-06-17 02:00:00,MARSH/USDT,0.0726,0.075,0.0724,0.075,4914.5815,358.63723543
1655427600,2022-06-17 01:00:00,MARSH/USDT,0.0731,0.0744,0.0731,0.0744,2006.6295,146.96209756
1655424000,2022-06-17 00:00:00,MARSH/USDT,0.0751,0.0751,0.0709,0.0724,48013.3281,3510.27721435
1655420400,2022-06-16 23:00:00,MARSH/USDT,0.0752,0.0758,0.075,0.0751,40782.5697,3059.6009239
1655416800,2022-06-16 22:00:00,MARSH/USDT,0.0754,0.0754,0.0752,0.0752,15.3105,1.15338148
1655413200,2022-06-16 21:00:00,MARSH/USDT,0.0777,0.0777,0.0757,0.0757,13.4222,1.02151674
1655409600,2022-06-16 20:00:00,MARSH/USDT,0.0773,0.0781,0.0751,0.0754,11011.7686,835.74100035
1655406000,2022-06-16 19:00:00,MARSH/USDT,0.0752,0.0797,0.0752,0.0776,26031.0525,2034.7536807
1655402400,2022-06-16 18:00:00,MARSH/USDT,0.0766,0.0766,0.0753,0.0753,20.4254,1.5490881
1655398800,2022-06-16 17:00:00,MARSH/USDT,0.0762,0.0792,0.0755,0.0792,1931.8258,145.95352849
1655395200,2022-06-16 16:00:00,MARSH/USDT,0.0752,0.0793,0.0752,0.0783,3943.08011992,311.044672799656
1655391600,2022-06-16 15:00:00,MARSH/USDT,0.0744,0.0799,0.074,0.0759,24005.5734,1849.49444594
1655388000,2022-06-16 14:00:00,MARSH/USDT,0.0748,0.0771,0.074,0.0771,4642.4097302,345.63412740936
1655384400,2022-06-16 13:00:00,MARSH/USDT,0.0761,0.0765,0.074,0.074,6392.4688,474.99826393
1655380800,2022-06-16 12:00:00,MARSH/USDT,0.0738,0.0772,0.0738,0.0772,7681.76129873,576.360458729823
1655377200,2022-06-16 11:00:00,MARSH/USDT,0.0775,0.0775,0.0738,0.0738,5280.0319,397.93628137
1655373600,2022-06-16 10:00:00,MARSH/USDT,0.0759,0.0773,0.0759,0.0769,10888.715,836.85565464
1655370000,2022-06-16 09:00:00,MARSH/USDT,0.0787,0.0809,0.0748,0.0748,44399.6989,3434.487173784006
1655366400,2022-06-16 08:00:00,MARSH/USDT,0.0785,0.0798,0.078,0.0785,1289.10288546,102.721459442672
1655362800,2022-06-16 07:00:00,MARSH/USDT,0.078,0.0796,0.078,0.0796,167.43812964,13.319628399344
1655359200,2022-06-16 06:00:00,MARSH/USDT,0.0782,0.0805,0.0782,0.0789,2627.0962,208.5204374
1655355600,2022-06-16 05:00:00,MARSH/USDT,0.0795,0.0795,0.078,0.0782,849.5364,66.76270736
1655352000,2022-06-16 04:00:00,MARSH/USDT,0.0783,0.0809,0.078,0.0809,1814.99547335,145.954438439565
1655348400,2022-06-16 03:00:00,MARSH/USDT,0.0791,0.0809,0.0762,0.0773,21689.75270642,1703.004258029378
1655344800,2022-06-16 02:00:00,MARSH/USDT,0.0808,0.0808,0.0787,0.0789,1009.3273,80.25659244
1655341200,2022-06-16 01:00:00,MARSH/USDT,0.0791,0.0791,0.0791,0.0791,16.3863,1.29615633
1655337600,2022-06-16 00:00:00,MARSH/USDT,0.0808,0.081,0.0808,0.0808,37645.5586,3048.97917279
1655334000,2022-06-15 23:00:00,MARSH/USDT,0.0803,0.081,0.0788,0.0788,20481.39897985,1656.306511219865
1655330400,2022-06-15 22:00:00,MARSH/USDT,0.0794,0.0802,0.0785,0.0785,21506.6982,1707.77836755
1655326800,2022-06-15 21:00:00,MARSH/USDT,0.0756,0.0795,0.0756,0.0785,38781.33289151,3044.33337448942
1655323200,2022-06-15 20:00:00,MARSH/USDT,0.0751,0.0772,0.075,0.0772,140.12343937,10.671642139364
1655319600,2022-06-15 19:00:00,MARSH/USDT,0.0758,0.0785,0.074,0.0755,26321.9834,1992.040008648332
1655316000,2022-06-15 18:00:00,MARSH/USDT,0.0769,0.0772,0.0731,0.0758,9670.44557564,723.711397009408
1655312400,2022-06-15 17:00:00,MARSH/USDT,0.0733,0.0733,0.0733,0.0733,32.2785,2.36601405
1655308800,2022-06-15 16:00:00,MARSH/USDT,0.0751,0.0777,0.074,0.074,20357.65314465,1551.648055109305
1655305200,2022-06-15 15:00:00,MARSH/USDT,0.0752,0.0774,0.075,0.0774,1415.2576,106.29515743
1655301600,2022-06-15 14:00:00,MARSH/USDT,0.0773,0.0788,0.0767,0.0777,370.58479949,28.779043079224
1655298000,2022-06-15 13:00:00,MARSH/USDT,0.0749,0.0769,0.0732,0.0769,3281.39268235,249.083917539747
1655294400,2022-06-15 12:00:00,MARSH/USDT,0.0737,0.0749,0.0728,0.0749,1338.23742354,99.10568640839
1655290800,2022-06-15 11:00:00,MARSH/USDT,0.0729,0.0749,0.0719,0.0719,2458.67777249,182.754165729501
1655287200,2022-06-15 10:00:00,MARSH/USDT,0.0716,0.0725,0.0685,0.0725,69499.84983191,4908.556896722636
1655283600,2022-06-15 09:00:00,MARSH/USDT,0.074,0.076,0.0702,0.0702,9867.1009,716.02562012
1655280000,2022-06-15 08:00:00,MARSH/USDT,0.0766,0.077,0.0732,0.0732,75807.8719,5643.50212996
1655276400,2022-06-15 07:00:00,MARSH/USDT,0.0813,0.0814,0.0768,0.0768,19048.4204,1469.58853183
1655272800,2022-06-15 06:00:00,MARSH/USDT,0.0764,0.0824,0.0764,0.0805,17879.56685738,1460.956185729582
1655269200,2022-06-15 05:00:00,MARSH/USDT,0.0814,0.0814,0.0766,0.0771,58258.46803718,4514.070297759262
1655265600,2022-06-15 04:00:00,MARSH/USDT,0.0805,0.0805,0.08,0.08,2751.9056,220.23120751
1655262000,2022-06-15 03:00:00,MARSH/USDT,0.0818,0.0818,0.0818,0.0818,3669.5967,300.17301006
1655258400,2022-06-15 02:00:00,MARSH/USDT,0.0807,0.0825,0.0802,0.0818,89153.2289,7274.67648357
1655254800,2022-06-15 01:00:00,MARSH/USDT,0.0816,0.0819,0.0798,0.0806,7550.5525,607.54229026
1655251200,2022-06-15 00:00:00,MARSH/USDT,0.0812,0.0818,0.0794,0.08,3213.48154792,261.685667827054
1655247600,2022-06-14 23:00:00,MARSH/USDT,0.0807,0.081,0.0807,0.081,12772.6423,1034.36782207
1655244000,2022-06-14 22:00:00,MARSH/USDT,0.0823,0.0823,0.0771,0.0813,57050.48933001,4563.039821659813
1655240400,2022-06-14 21:00:00,MARSH/USDT,0.0825,0.0825,0.0823,0.0823,15.5693,1.28375839
1655236800,2022-06-14 20:00:00,MARSH/USDT,0.0827,0.086,0.0824,0.0824,5441.0251,459.63011316
1655233200,2022-06-14 19:00:00,MARSH/USDT,0.084,0.0848,0.0827,0.0827,1696.44455849,140.455560179952
1655229600,2022-06-14 18:00:00,MARSH/USDT,0.0838,0.0863,0.0814,0.0849,11891.08475524,990.187736879876
1655226000,2022-06-14 17:00:00,MARSH/USDT,0.0866,0.0873,0.082,0.0845,10217.9087,864.02566263
1655222400,2022-06-14 16:00:00,MARSH/USDT,0.0849,0.0872,0.083,0.0872,26554.2022,2278.02083649
1655218800,2022-06-14 15:00:00,MARSH/USDT,0.0828,0.086,0.0828,0.086,13490.7054,1149.80300838
1655215200,2022-06-14 14:00:00,MARSH/USDT,0.0828,0.0828,0.0828,0.0828,23.9812,1.98564336
1655211600,2022-06-14 13:00:00,MARSH/USDT,0.0846,0.0853,0.0828,0.083,1357.245,115.26341312
1655208000,2022-06-14 12:00:00,MARSH/USDT,0.081,0.0857,0.081,0.0828,29038.7607,2456.576701811425
1655204400,2022-06-14 11:00:00,MARSH/USDT,0.0827,0.0843,0.0809,0.0809,3804.30904056,316.195591667783
1655200800,2022-06-14 10:00:00,MARSH/USDT,0.0838,0.0846,0.0826,0.0846,5767.8331872,486.8655261884
1655197200,2022-06-14 09:00:00,MARSH/USDT,0.0844,0.0845,0.0825,0.0825,2158.91253668,181.60312469946
1655193600,2022-06-14 08:00:00,MARSH/USDT,0.0844,0.0845,0.0844,0.0845,1474.1918,124.5152804
1655190000,2022-06-14 07:00:00,MARSH/USDT,0.0844,0.0845,0.0844,0.0845,12613.3922,1064.68194737
1655186400,2022-06-14 06:00:00,MARSH/USDT,0.0838,0.0845,0.0831,0.0844,29652.7637,2499.50263506
1655182800,2022-06-14 05:00:00,MARSH/USDT,0.0807,0.0877,0.0805,0.0854,25031.3343,2122.194928
1655179200,2022-06-14 04:00:00,MARSH/USDT,0.0804,0.0826,0.0797,0.0816,4315.8032,352.59578444
1655175600,2022-06-14 03:00:00,MARSH/USDT,0.0801,0.0808,0.0775,0.08,1162.75044845,93.048100629915
1655172000,2022-06-14 02:00:00,MARSH/USDT,0.0838,0.0842,0.08,0.0801,77155.0011,6197.2876328
1655168400,2022-06-14 01:00:00,MARSH/USDT,0.0821,0.0879,0.0805,0.0838,16075.6321,1381.93323233
1655164800,2022-06-14 00:00:00,MARSH/USDT,0.0831,0.0838,0.0823,0.0823,16276.809,1346.22236405
1655161200,2022-06-13 23:00:00,MARSH/USDT,0.085,0.085,0.0838,0.0849,113.4714,9.61363554
1655157600,2022-06-13 22:00:00,MARSH/USDT,0.0857,0.0857,0.085,0.085,36.9388,3.14369511
1655154000,2022-06-13 21:00:00,MARSH/USDT,0.086,0.0881,0.085,0.0857,1169.4388,102.52051059
1655150400,2022-06-13 20:00:00,MARSH/USDT,0.0865,0.0865,0.086,0.086,218.8495,18.92828315
1655146800,2022-06-13 19:00:00,MARSH/USDT,0.0879,0.0882,0.0827,0.0865,2827.2144,242.22381167
1655143200,2022-06-13 18:00:00,MARSH/USDT,0.0845,0.0917,0.0822,0.0875,23086.16621384,1968.268429469128
1655139600,2022-06-13 17:00:00,MARSH/USDT,0.084,0.086,0.0819,0.0845,2907.8913,239.83842032
1655136000,2022-06-13 16:00:00,MARSH/USDT,0.0869,0.0892,0.0826,0.084,11000.08886867,945.719974508548
1655132400,2022-06-13 15:00:00,MARSH/USDT,0.081,0.0919,0.0805,0.0851,52555.34860233,4584.802889784127
1655128800,2022-06-13 14:00:00,MARSH/USDT,0.084,0.0854,0.0816,0.0816,19287.62567849,1597.394597468301
1655125200,2022-06-13 13:00:00,MARSH/USDT,0.0793,0.0863,0.0761,0.084,68118.03812277,5604.892558124548
1655121600,2022-06-13 12:00:00,MARSH/USDT,0.077,0.0795,0.077,0.0793,2338.37587785,185.551352133358
1655118000,2022-06-13 11:00:00,MARSH/USDT,0.08,0.08,0.0727,0.0763,21365.0138445,1626.2830027998
1655114400,2022-06-13 10:00:00,MARSH/USDT,0.08,0.0813,0.0785,0.0813,1325.23236804,105.292048188896
1655110800,2022-06-13 09:00:00,MARSH/USDT,0.0795,0.08,0.0773,0.08,6093.89824102,478.95802117956
1655107200,2022-06-13 08:00:00,MARSH/USDT,0.085,0.085,0.0781,0.0781,27513.7947818,2189.22316947942
1655103600,2022-06-13 07:00:00,MARSH/USDT,0.0863,0.0863,0.0827,0.0861,1269.27355698,106.71083312968
1655100000,2022-06-13 06:00:00,MARSH/USDT,0.092,0.0926,0.0823,0.0877,49579.04969087,4197.112144349299
1655096400,2022-06-13 05:00:00,MARSH/USDT,0.0916,0.0961,0.0895,0.0907,29000.00718869,2638.265964189122
1655092800,2022-06-13 04:00:00,MARSH/USDT,0.0919,0.097,0.0915,0.0916,21558.01348185,1981.379006492408
1655089200,2022-06-13 03:00:00,MARSH/USDT,0.0915,0.092,0.0915,0.0916,588.1222,53.89433018
1655085600,2022-06-13 02:00:00,MARSH/USDT,0.093,0.0935,0.092,0.092,69.16083582,6.44906354917
1655082000,2022-06-13 01:00:00,MARSH/USDT,0.0957,0.0959,0.0915,0.0926,24650.45311178,2273.662711329702
1655078400,2022-06-13 00:00:00,MARSH/USDT,0.096,0.0975,0.0934,0.095,7119.2656,669.25384768
1655074800,2022-06-12 23:00:00,MARSH/USDT,0.0973,0.0973,0.0961,0.0961,1364.5243,132.01170796
1655071200,2022-06-12 22:00:00,MARSH/USDT,0.0975,0.0975,0.0975,0.0975,97.5452,9.510657
1655067600,2022-06-12 21:00:00,MARSH/USDT,0.0983,0.0983,0.098,0.0982,110.1721,10.82793964
1655064000,2022-06-12 20:00:00,MARSH/USDT,0.0983,0.0983,0.0983,0.0983,16.8495,1.65630585
1655060400,2022-06-12 19:00:00,MARSH/USDT,0.101,0.1012,0.0983,0.0983,909.505,90.24213781
1655056800,2022-06-12 18:00:00,MARSH/USDT,0.101,0.101,0.0994,0.0994,208.1963,20.88321887
1655053200,2022-06-12 17:00:00,MARSH/USDT,0.1018,0.1024,0.0994,0.1023,4848.3915,495.18721255
1655049600,2022-06-12 16:00:00,MARSH/USDT,0.0992,0.1022,0.0987,0.1005,62778.11716086,6362.687071319892
1655046000,2022-06-12 15:00:00,MARSH/USDT,0.1,0.1004,0.0983,0.0992,91.86473824,9.144662659296
1655042400,2022-06-12 14:00:00,MARSH/USDT,0.0959,0.101,0.095,0.0992,15176.7495,1523.131117356185
1655038800,2022-06-12 13:00:00,MARSH/USDT,0.0948,0.097,0.0939,0.0961,1957.77117065,188.118698349465
1655035200,2022-06-12 12:00:00,MARSH/USDT,0.0939,0.0948,0.0931,0.0931,1485.5244,138.44477899
1655031600,2022-06-12 11:00:00,MARSH/USDT,0.0939,0.095,0.0937,0.095,3011.1863,283.25750063
1655028000,2022-06-12 10:00:00,MARSH/USDT,0.0952,0.0969,0.0936,0.0949,25758.2193,2466.00472877
1655024400,2022-06-12 09:00:00,MARSH/USDT,0.0952,0.0966,0.095,0.0964,619.76164771,59.660131898352
1655020800,2022-06-12 08:00:00,MARSH/USDT,0.0958,0.0966,0.0945,0.0966,10979.43876583,1057.792130219178
1655017200,2022-06-12 07:00:00,MARSH/USDT,0.095,0.0959,0.0943,0.0959,1635.158,155.26529653
1655013600,2022-06-12 06:00:00,MARSH/USDT,0.0941,0.0968,0.0941,0.095,3036.92380175,290.2285643594
1655010000,2022-06-12 05:00:00,MARSH/USDT,0.098,0.0982,0.0931,0.0931,11169.4948,1058.00437945
1655006400,2022-06-12 04:00:00,MARSH/USDT,0.101,0.101,0.0933,0.0979,19290.83159969,1858.332422968534
1655002800,2022-06-12 03:00:00,MARSH/USDT,0.1033,0.1038,0.101,0.101,13293.6407,1355.31465706
1654999200,2022-06-12 02:00:00,MARSH/USDT,0.1035,0.1035,0.1017,0.1033,1406.4364,144.89937907
1654995600,2022-06-12 01:00:00,MARSH/USDT,0.1038,0.1046,0.1027,0.1035,18601.7692,1923.66992772
1654992000,2022-06-12 00:00:00,MARSH/USDT,0.1039,0.1049,0.1035,0.1049,6781.7412,703.27654404
1654988400,2022-06-11 23:00:00,MARSH/USDT,0.1071,0.1081,0.1039,0.105,15737.26654761,1677.72576616905
1654984800,2022-06-11 22:00:00,MARSH/USDT,0.1071,0.1085,0.1071,0.1085,101.51759861,11.001567069185
1654981200,2022-06-11 21:00:00,MARSH/USDT,0.1071,0.1087,0.1068,0.1087,665.6602,71.61066125
1654977600,2022-06-11 20:00:00,MARSH/USDT,0.1075,0.1089,0.1071,0.1071,738.6604,79.36268509
1654974000,2022-06-11 19:00:00,MARSH/USDT,0.1103,0.1103,0.1075,0.1087,4724.78302289,517.775072012964
1654970400,2022-06-11 18:00:00,MARSH/USDT,0.11,0.1103,0.11,0.11,6655.04515081,732.065545119262
1654966800,2022-06-11 17:00:00,MARSH/USDT,0.11,0.11,0.11,0.11,7.6198,0.838178
1654963200,2022-06-11 16:00:00,MARSH/USDT,0.11,0.1102,0.11,0.1102,3.823,0.42086628
1654959600,2022-06-11 15:00:00,MARSH/USDT,0.1113,0.1113,0.11,0.11,4919.90304616,543.773438247608
1654956000,2022-06-11 14:00:00,MARSH/USDT,0.1113,0.1113,0.1113,0.1113,262.3143,29.19558159
1654952400,2022-06-11 13:00:00,MARSH/USDT,0.1115,0.1126,0.1113,0.1126,42371.01963481,4718.376069119606
1654948800,2022-06-11 12:00:00,MARSH/USDT,0.1115,0.1126,0.1114,0.1114,1733.63424671,193.244397639546
1654945200,2022-06-11 11:00:00,MARSH/USDT,0.1115,0.1126,0.1113,0.1116,2634.5541,294.86685401
1654941600,2022-06-11 10:00:00,MARSH/USDT,0.1124,0.1126,0.1114,0.1126,3365.1539,375.54777459
1654938000,2022-06-11 09:00:00,MARSH/USDT,0.1128,0.1135,0.1114,0.1135,10948.7675,1233.26878506
1654934400,2022-06-11 08:00:00,MARSH/USDT,0.1163,0.1168,0.1129,0.1131,8591.0036,971.76182432
1654930800,2022-06-11 07:00:00,MARSH/USDT,0.1157,0.1168,0.115,0.1168,5927.5347,688.14709471
1654927200,2022-06-11 06:00:00,MARSH/USDT,0.1192,0.1192,0.1159,0.1168,3199.1882,375.55950171
1654923600,2022-06-11 05:00:00,MARSH/USDT,0.1193,0.1212,0.1192,0.1192,4279.6026,516.40290548
1654920000,2022-06-11 04:00:00,MARSH/USDT,0.1146,0.1193,0.1146,0.1193,5514.5141,640.51716054
1654916400,2022-06-11 03:00:00,MARSH/USDT,0.1147,0.1147,0.1135,0.1135,4953.0244,563.94590862
1654912800,2022-06-11 02:00:00,MARSH/USDT,0.1137,0.1157,0.1137,0.1147,5103.2541,587.59638425
1654909200,2022-06-11 01:00:00,MARSH/USDT,0.1147,0.1147,0.1147,0.1147,2.0191,0.23159077
1654905600,2022-06-11 00:00:00,MARSH/USDT,0.1149,0.1154,0.1138,0.1138,22762.3532,2593.58243513
1654902000,2022-06-10 23:00:00,MARSH/USDT,0.1148,0.1149,0.1148,0.1149,34.3525,3.94558348
1654898400,2022-06-10 22:00:00,MARSH/USDT,0.115,0.1169,0.114,0.1166,4546.7167,520.50733892
1654894800,2022-06-10 21:00:00,MARSH/USDT,0.1169,0.1259,0.1154,0.1154,35508.46502318,4289.078537808362
1654891200,2022-06-10 20:00:00,MARSH/USDT,0.1171,0.1177,0.1158,0.1158,2623.2566,305.79251291
