https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZAR,tradecount
1610510400000,2021-01-13 04:00:00,BTC/ZAR,529186.00000000,531311.00000000,518753.00000000,520446.00000000,1.66607400,874145.25026600,465
1610506800000,2021-01-13 03:00:00,BTC/ZAR,517329.00000000,537338.00000000,516568.00000000,529269.00000000,2.18093900,1155872.02513800,636
1610503200000,2021-01-13 02:00:00,BTC/ZAR,521156.00000000,526957.00000000,511105.00000000,517208.00000000,1.89996600,985480.81078100,558
1610499600000,2021-01-13 01:00:00,BTC/ZAR,513864.00000000,523628.00000000,510555.00000000,522483.00000000,2.00140800,1035425.59663000,596
1610496000000,2021-01-13 00:00:00,BTC/ZAR,532834.00000000,534581.00000000,511304.00000000,511905.00000000,1.61089000,838579.28128100,567
1610492400000,2021-01-12 23:00:00,BTC/ZAR,528263.00000000,535435.00000000,520949.00000000,534817.00000000,1.79743000,946446.24882300,629
1610488800000,2021-01-12 22:00:00,BTC/ZAR,540216.00000000,545498.00000000,521851.00000000,528721.00000000,0.99800700,530542.38643000,354
1610485200000,2021-01-12 21:00:00,BTC/ZAR,532867.00000000,541227.00000000,527011.00000000,540224.00000000,0.62226700,332090.15474500,218
1610481600000,2021-01-12 20:00:00,BTC/ZAR,539299.00000000,540363.00000000,523693.00000000,532455.00000000,0.99228500,526536.07509100,340
1610478000000,2021-01-12 19:00:00,BTC/ZAR,541986.00000000,543077.00000000,532920.00000000,539070.00000000,0.54077000,290955.76058900,188
1610474400000,2021-01-12 18:00:00,BTC/ZAR,548805.00000000,556306.00000000,543864.00000000,545733.00000000,0.86349600,474713.58018900,286
1610470800000,2021-01-12 17:00:00,BTC/ZAR,551699.00000000,554589.00000000,538484.00000000,548915.00000000,1.20789600,659952.21381100,337
1610467200000,2021-01-12 16:00:00,BTC/ZAR,533975.00000000,550990.00000000,533975.00000000,549104.00000000,1.23016700,667718.27174700,407
1610463600000,2021-01-12 15:00:00,BTC/ZAR,529728.00000000,541435.00000000,529728.00000000,532817.00000000,1.82271000,975264.59548600,502
1610460000000,2021-01-12 14:00:00,BTC/ZAR,526420.00000000,538994.00000000,516882.00000000,528891.00000000,2.67023800,1413540.73504500,791
1610456400000,2021-01-12 13:00:00,BTC/ZAR,552068.00000000,558057.00000000,526975.00000000,526975.00000000,1.99359200,1080257.38932100,621
1610452800000,2021-01-12 12:00:00,BTC/ZAR,556810.00000000,558735.00000000,550817.00000000,552682.00000000,0.92845500,515287.18878700,276
1610449200000,2021-01-12 11:00:00,BTC/ZAR,558489.00000000,569073.00000000,553844.00000000,556553.00000000,1.52234900,855362.82344300,398
1610445600000,2021-01-12 10:00:00,BTC/ZAR,570627.00000000,572337.00000000,551144.00000000,555815.00000000,1.84400400,1029994.17426800,440
1610442000000,2021-01-12 09:00:00,BTC/ZAR,570519.00000000,573126.00000000,563304.00000000,570076.00000000,0.65239200,372257.11056200,159
1610438400000,2021-01-12 08:00:00,BTC/ZAR,582148.00000000,583322.00000000,566842.00000000,568862.00000000,1.05998800,607088.34392200,291
1610434800000,2021-01-12 07:00:00,BTC/ZAR,573339.00000000,584504.00000000,565986.00000000,581994.00000000,0.89119700,512188.41752400,270
1610431200000,2021-01-12 06:00:00,BTC/ZAR,577048.00000000,579728.00000000,563860.00000000,571739.00000000,1.58679300,907137.13672200,369
1610427600000,2021-01-12 05:00:00,BTC/ZAR,554665.00000000,576298.00000000,553060.00000000,576295.00000000,1.67022300,937002.03891300,406
1610424000000,2021-01-12 04:00:00,BTC/ZAR,548722.00000000,557694.00000000,547000.00000000,554780.00000000,1.73352400,956932.88810200,378
1610420400000,2021-01-12 03:00:00,BTC/ZAR,524738.00000000,550000.00000000,524593.00000000,550000.00000000,1.48090900,794841.56598000,383
1610416800000,2021-01-12 02:00:00,BTC/ZAR,506801.00000000,526957.00000000,504041.00000000,525403.00000000,1.94466100,1001395.05162200,563
1610413200000,2021-01-12 01:00:00,BTC/ZAR,506511.00000000,515468.00000000,496046.00000000,506772.00000000,2.35406100,1192171.76105400,622
1610409600000,2021-01-12 00:00:00,BTC/ZAR,514849.00000000,517476.00000000,501843.00000000,506941.00000000,2.92206700,1489561.85872900,834
1610406000000,2021-01-11 23:00:00,BTC/ZAR,499701.00000000,516388.00000000,499605.00000000,513353.00000000,3.26694300,1664515.74296800,925
1610402400000,2021-01-11 22:00:00,BTC/ZAR,481957.00000000,501344.00000000,480633.00000000,500336.00000000,1.41183200,696907.89317100,450
1610398800000,2021-01-11 21:00:00,BTC/ZAR,473928.00000000,512009.00000000,473928.00000000,481705.00000000,3.18680400,1567079.72190600,1069
1610395200000,2021-01-11 20:00:00,BTC/ZAR,485431.00000000,485835.00000000,461490.00000000,473269.00000000,3.60056200,1696394.37562300,985
1610391600000,2021-01-11 19:00:00,BTC/ZAR,505107.00000000,505107.00000000,469241.00000000,485897.00000000,3.29556000,1598844.70994000,881
1610388000000,2021-01-11 18:00:00,BTC/ZAR,516916.00000000,517269.00000000,501125.00000000,505873.00000000,2.49603900,1269176.74679500,654
1610384400000,2021-01-11 17:00:00,BTC/ZAR,496892.00000000,523299.00000000,478440.00000000,516104.00000000,2.73814500,1384047.10583700,619
1610380800000,2021-01-11 16:00:00,BTC/ZAR,497000.00000000,508837.00000000,459478.00000000,491841.00000000,1.75308300,842807.90412500,346
1610377200000,2021-01-11 15:00:00,BTC/ZAR,530896.00000000,535633.00000000,497414.00000000,499122.00000000,1.53722700,794866.28554100,407
1610373600000,2021-01-11 14:00:00,BTC/ZAR,522043.00000000,534153.00000000,500000.00000000,529321.00000000,0.78192600,409436.19881800,220
1610370000000,2021-01-11 13:00:00,BTC/ZAR,545924.00000000,547265.00000000,323000.00000000,523505.00000000,2.09334200,1114437.77236700,602
1610366400000,2021-01-11 12:00:00,BTC/ZAR,546018.00000000,559963.00000000,535882.00000000,544644.00000000,2.23354100,1225986.03065900,647
1610362800000,2021-01-11 11:00:00,BTC/ZAR,566652.00000000,566652.00000000,543034.00000000,544890.00000000,1.87386500,1043496.00624300,476
1610359200000,2021-01-11 10:00:00,BTC/ZAR,568035.00000000,580226.00000000,562667.00000000,564393.00000000,1.53971000,880439.67429400,461
1610355600000,2021-01-11 09:00:00,BTC/ZAR,569116.00000000,570782.00000000,556404.00000000,567552.00000000,1.49909100,842566.93493200,405
1610352000000,2021-01-11 08:00:00,BTC/ZAR,546092.00000000,572984.00000000,542721.00000000,569578.00000000,2.17043300,1222776.46406600,566
1610348400000,2021-01-11 07:00:00,BTC/ZAR,500000.00000000,554822.00000000,455235.00000000,547077.00000000,4.55269100,2330593.99316600,805
1610344800000,2021-01-11 06:00:00,BTC/ZAR,550493.00000000,551775.00000000,507293.00000000,508046.00000000,1.47066600,785552.87339400,427
1610341200000,2021-01-11 05:00:00,BTC/ZAR,564145.00000000,571031.00000000,548000.00000000,554377.00000000,1.80784600,1012771.13844600,528
1610337600000,2021-01-11 04:00:00,BTC/ZAR,555426.00000000,570595.00000000,545779.00000000,564264.00000000,1.73243400,976148.67425000,532
1610334000000,2021-01-11 03:00:00,BTC/ZAR,578986.00000000,584955.00000000,490000.00000000,555672.00000000,3.04511300,1683404.16704800,539
1610330400000,2021-01-11 02:00:00,BTC/ZAR,593523.00000000,594495.00000000,579138.00000000,582955.00000000,1.31274800,768362.60039600,466
1610326800000,2021-01-11 01:00:00,BTC/ZAR,592997.00000000,601119.00000000,585234.00000000,591903.00000000,0.92578700,549758.09219400,352
1610323200000,2021-01-11 00:00:00,BTC/ZAR,603454.00000000,605494.00000000,582906.00000000,590800.00000000,1.02827200,611530.71553600,321
1610319600000,2021-01-10 23:00:00,BTC/ZAR,609563.00000000,611282.00000000,595808.00000000,603343.00000000,1.12530200,682197.10239100,389
1610316000000,2021-01-10 22:00:00,BTC/ZAR,604379.00000000,616776.00000000,604379.00000000,609752.00000000,0.59717900,365381.39942400,184
1610312400000,2021-01-10 21:00:00,BTC/ZAR,594439.00000000,608567.00000000,594331.00000000,604542.00000000,1.59185200,960882.97057700,437
1610308800000,2021-01-10 20:00:00,BTC/ZAR,599237.00000000,602640.00000000,550000.00000000,596580.00000000,3.35448000,1970972.69138600,853
1610305200000,2021-01-10 19:00:00,BTC/ZAR,607567.00000000,613486.00000000,593325.00000000,596128.00000000,1.20940000,730759.71428800,349
1610301600000,2021-01-10 18:00:00,BTC/ZAR,614321.00000000,618665.00000000,601180.00000000,606656.00000000,1.40234500,854482.64402200,495
1610298000000,2021-01-10 17:00:00,BTC/ZAR,625974.00000000,629793.00000000,600467.00000000,615817.00000000,1.41380600,872942.42960800,507
1610294400000,2021-01-10 16:00:00,BTC/ZAR,631927.00000000,632792.00000000,625162.00000000,627169.00000000,0.46979600,295479.37389800,166
1610290800000,2021-01-10 15:00:00,BTC/ZAR,632550.00000000,635944.00000000,626846.00000000,633260.00000000,0.46395900,293272.03811700,150
1610287200000,2021-01-10 14:00:00,BTC/ZAR,634502.00000000,636651.00000000,629448.00000000,633104.00000000,0.43214300,273683.66901400,156
1610283600000,2021-01-10 13:00:00,BTC/ZAR,627473.00000000,640806.00000000,625384.00000000,636538.00000000,0.59950400,380212.46893100,195
1610280000000,2021-01-10 12:00:00,BTC/ZAR,622325.00000000,630515.00000000,615938.00000000,626501.00000000,0.94240300,588270.80014500,258
1610276400000,2021-01-10 11:00:00,BTC/ZAR,641896.00000000,642715.00000000,619933.00000000,623125.00000000,1.30970500,822213.63222600,380
1610272800000,2021-01-10 10:00:00,BTC/ZAR,645625.00000000,648609.00000000,632388.00000000,642642.00000000,0.92707900,594492.76540100,235
1610269200000,2021-01-10 09:00:00,BTC/ZAR,646259.00000000,648957.00000000,645167.00000000,647832.00000000,0.30369100,196636.52342800,105
1610265600000,2021-01-10 08:00:00,BTC/ZAR,646691.00000000,647639.00000000,641417.00000000,646174.00000000,0.48152300,310499.95833100,154
1610262000000,2021-01-10 07:00:00,BTC/ZAR,645297.00000000,648024.00000000,642983.00000000,646295.00000000,0.08468600,54660.06654300,35
1610258400000,2021-01-10 06:00:00,BTC/ZAR,639273.00000000,646789.00000000,639187.00000000,646789.00000000,0.32013300,206056.41810500,99
1610254800000,2021-01-10 05:00:00,BTC/ZAR,637570.00000000,643191.00000000,637570.00000000,639340.00000000,0.32351500,207188.46137700,79
1610251200000,2021-01-10 04:00:00,BTC/ZAR,635734.00000000,641059.00000000,633050.00000000,638257.00000000,0.77673400,496078.02398900,124
1610247600000,2021-01-10 03:00:00,BTC/ZAR,643501.00000000,643999.00000000,634948.00000000,637467.00000000,0.66962700,427958.57847100,229
1610244000000,2021-01-10 02:00:00,BTC/ZAR,646353.00000000,646510.00000000,641739.00000000,643590.00000000,0.45727600,294851.74817000,146
1610240400000,2021-01-10 01:00:00,BTC/ZAR,640616.00000000,649701.00000000,638316.00000000,648123.00000000,0.75420300,487382.48049100,227
1610236800000,2021-01-10 00:00:00,BTC/ZAR,634562.00000000,643044.00000000,634562.00000000,640716.00000000,0.39319700,251611.64240400,118
1610233200000,2021-01-09 23:00:00,BTC/ZAR,636892.00000000,638179.00000000,629871.00000000,634744.00000000,0.33541500,212924.61081200,111
1610229600000,2021-01-09 22:00:00,BTC/ZAR,641145.00000000,641145.00000000,632389.00000000,636576.00000000,0.98893800,629970.57132500,297
1610226000000,2021-01-09 21:00:00,BTC/ZAR,640745.00000000,643382.00000000,638384.00000000,641853.00000000,0.60468500,387485.56337200,191
1610222400000,2021-01-09 20:00:00,BTC/ZAR,644822.00000000,646047.00000000,635774.00000000,641844.00000000,0.70503500,451187.45765300,209
1610218800000,2021-01-09 19:00:00,BTC/ZAR,643094.00000000,646351.00000000,640889.00000000,644655.00000000,0.26667300,171784.01202700,80
1610215200000,2021-01-09 18:00:00,BTC/ZAR,640881.00000000,645604.00000000,640523.00000000,643274.00000000,0.24513000,157835.78897700,91
1610211600000,2021-01-09 17:00:00,BTC/ZAR,638294.00000000,643253.00000000,634913.00000000,640326.00000000,0.36644500,234630.71681000,107
1610208000000,2021-01-09 16:00:00,BTC/ZAR,642807.00000000,643804.00000000,634915.00000000,635682.00000000,0.98007700,626255.84574800,276
1610204400000,2021-01-09 15:00:00,BTC/ZAR,646263.00000000,646580.00000000,637903.00000000,641756.00000000,0.60410900,387374.51353700,175
1610200800000,2021-01-09 14:00:00,BTC/ZAR,649378.00000000,652625.00000000,642589.00000000,644846.00000000,1.73812800,1126477.28245900,487
1610197200000,2021-01-09 13:00:00,BTC/ZAR,647391.00000000,650869.00000000,644051.00000000,648467.00000000,0.93559300,606042.78391400,277
1610193600000,2021-01-09 12:00:00,BTC/ZAR,643504.00000000,648990.00000000,641081.00000000,648105.00000000,0.59238400,381853.47888000,168
1610190000000,2021-01-09 11:00:00,BTC/ZAR,641979.00000000,651548.00000000,640355.00000000,642696.00000000,1.73742500,1123364.25676900,505
1610186400000,2021-01-09 10:00:00,BTC/ZAR,642522.00000000,646003.00000000,638733.00000000,643052.00000000,0.60554300,388896.37213600,190
1610182800000,2021-01-09 09:00:00,BTC/ZAR,639190.00000000,647849.00000000,637477.00000000,639810.00000000,0.96034400,617979.46323500,273
1610179200000,2021-01-09 08:00:00,BTC/ZAR,632055.00000000,640883.00000000,627396.00000000,638718.00000000,0.92990200,589659.54236600,286
1610175600000,2021-01-09 07:00:00,BTC/ZAR,621327.00000000,633232.00000000,619071.00000000,633232.00000000,0.54355400,340201.41643200,190
1610172000000,2021-01-09 06:00:00,BTC/ZAR,624867.00000000,628581.00000000,618989.00000000,622474.00000000,0.97254500,605901.18699100,320
1610168400000,2021-01-09 05:00:00,BTC/ZAR,636949.00000000,636949.00000000,624867.00000000,626261.00000000,0.84054200,529767.08321300,275
1610164800000,2021-01-09 04:00:00,BTC/ZAR,635480.00000000,639264.00000000,630051.00000000,637128.00000000,0.49844500,316583.52203200,150
1610161200000,2021-01-09 03:00:00,BTC/ZAR,631248.00000000,637224.00000000,629229.00000000,635562.00000000,0.39812100,252244.31194100,120
1610157600000,2021-01-09 02:00:00,BTC/ZAR,635944.00000000,640638.00000000,624899.00000000,631743.00000000,0.98375000,623005.85557000,270
1610154000000,2021-01-09 01:00:00,BTC/ZAR,636201.00000000,638132.00000000,628876.00000000,634663.00000000,0.70431500,446380.71767100,206
1610150400000,2021-01-09 00:00:00,BTC/ZAR,642717.00000000,646053.00000000,632556.00000000,637406.00000000,1.36864000,876827.13061100,438
1610146800000,2021-01-08 23:00:00,BTC/ZAR,642076.00000000,646837.00000000,640287.00000000,642608.00000000,0.99019200,637344.87500000,307
1610143200000,2021-01-08 22:00:00,BTC/ZAR,632926.00000000,644177.00000000,628988.00000000,642252.00000000,0.94716500,603510.40142100,309
1610139600000,2021-01-08 21:00:00,BTC/ZAR,619933.00000000,633476.00000000,615009.00000000,632286.00000000,1.14529900,717924.49279800,374
1610136000000,2021-01-08 20:00:00,BTC/ZAR,638843.00000000,641241.00000000,620079.00000000,620475.00000000,1.94411600,1223517.63488500,566
1610132400000,2021-01-08 19:00:00,BTC/ZAR,641274.00000000,645560.00000000,637452.00000000,639208.00000000,1.09079300,699779.16570300,337
1610128800000,2021-01-08 18:00:00,BTC/ZAR,646680.00000000,648771.00000000,635074.00000000,637475.00000000,2.00790400,1288873.28581200,515
1610125200000,2021-01-08 17:00:00,BTC/ZAR,648641.00000000,651303.00000000,644116.00000000,646935.00000000,0.85503300,553750.34687800,245
1610121600000,2021-01-08 16:00:00,BTC/ZAR,645580.00000000,652622.00000000,638031.00000000,649753.00000000,1.57709300,1017967.84270800,474
1610118000000,2021-01-08 15:00:00,BTC/ZAR,648924.00000000,654909.00000000,624800.00000000,643795.00000000,2.54841100,1647094.38408400,625
1610114400000,2021-01-08 14:00:00,BTC/ZAR,645119.00000000,649862.00000000,641686.00000000,648090.00000000,0.71788100,463734.73994900,224
1610110800000,2021-01-08 13:00:00,BTC/ZAR,647993.00000000,649781.00000000,640584.00000000,646364.00000000,0.94274000,608901.63942700,279
1610107200000,2021-01-08 12:00:00,BTC/ZAR,646141.00000000,654535.00000000,641375.00000000,647786.00000000,1.89231600,1227916.79745500,678
1610103600000,2021-01-08 11:00:00,BTC/ZAR,644580.00000000,654966.00000000,638953.00000000,646709.00000000,2.90995400,1881667.10788100,792
1610100000000,2021-01-08 10:00:00,BTC/ZAR,622693.00000000,648365.00000000,620722.00000000,644185.00000000,2.81868800,1796940.75809300,656
1610096400000,2021-01-08 09:00:00,BTC/ZAR,612626.00000000,622618.00000000,606905.00000000,621246.00000000,0.50884300,312935.67436300,183
1610092800000,2021-01-08 08:00:00,BTC/ZAR,619816.00000000,620690.00000000,609450.00000000,610195.00000000,0.51903100,319581.59137500,148
1610089200000,2021-01-08 07:00:00,BTC/ZAR,609430.00000000,620420.00000000,607223.00000000,619734.00000000,0.65350700,400673.54495000,206
1610085600000,2021-01-08 06:00:00,BTC/ZAR,607039.00000000,614352.00000000,598471.00000000,608874.00000000,0.58114300,352780.92389100,220
1610082000000,2021-01-08 05:00:00,BTC/ZAR,615888.00000000,616972.00000000,604522.00000000,605876.00000000,0.51527000,315713.51419800,212
1610078400000,2021-01-08 04:00:00,BTC/ZAR,610558.00000000,619973.00000000,608585.00000000,615601.00000000,1.12383800,691582.09626500,365
1610074800000,2021-01-08 03:00:00,BTC/ZAR,590425.00000000,611870.00000000,590425.00000000,611156.00000000,1.81542800,1098113.98004200,484
1610071200000,2021-01-08 02:00:00,BTC/ZAR,607887.00000000,608837.00000000,512100.00000000,592038.00000000,2.78401500,1653683.04140500,636
1610067600000,2021-01-08 01:00:00,BTC/ZAR,613996.00000000,617810.00000000,600400.00000000,613072.00000000,1.00598400,615972.39446500,273
1610064000000,2021-01-08 00:00:00,BTC/ZAR,623324.00000000,627371.00000000,613762.00000000,613762.00000000,1.58348200,982650.54100700,319
1610060400000,2021-01-07 23:00:00,BTC/ZAR,621410.00000000,624856.00000000,611076.00000000,622295.00000000,2.05100900,1262634.73793000,665
1610056800000,2021-01-07 22:00:00,BTC/ZAR,627571.00000000,627571.00000000,618900.00000000,624855.00000000,0.64078600,399774.99491500,220
1610053200000,2021-01-07 21:00:00,BTC/ZAR,620131.00000000,629167.00000000,619642.00000000,625635.00000000,1.28696400,804483.40677600,386
1610049600000,2021-01-07 20:00:00,BTC/ZAR,624614.00000000,626481.00000000,610129.00000000,619837.00000000,1.23788000,765154.25701600,426
1610046000000,2021-01-07 19:00:00,BTC/ZAR,606280.00000000,626481.00000000,595749.00000000,623789.00000000,1.63489600,1013627.50890200,431
1610042400000,2021-01-07 18:00:00,BTC/ZAR,630214.00000000,636190.00000000,511111.00000000,603924.00000000,3.74279600,2227004.26498500,353
1610038800000,2021-01-07 17:00:00,BTC/ZAR,621719.00000000,633192.00000000,621386.00000000,630850.00000000,0.65777900,413007.75086100,200
1610035200000,2021-01-07 16:00:00,BTC/ZAR,618240.00000000,627210.00000000,618198.00000000,621146.00000000,1.05949500,659152.46926500,308
1610031600000,2021-01-07 15:00:00,BTC/ZAR,613940.00000000,617958.00000000,609012.00000000,617751.00000000,0.63652500,390257.98533100,195
1610028000000,2021-01-07 14:00:00,BTC/ZAR,609729.00000000,615633.00000000,609658.00000000,613971.00000000,0.78898600,483583.84564700,219
1610024400000,2021-01-07 13:00:00,BTC/ZAR,600184.00000000,611530.00000000,600166.00000000,608775.00000000,0.74366900,451718.31354700,184
1610020800000,2021-01-07 12:00:00,BTC/ZAR,597899.00000000,602670.00000000,594158.00000000,601373.00000000,0.95621900,573195.27181500,268
1610017200000,2021-01-07 11:00:00,BTC/ZAR,588286.00000000,599659.00000000,586565.00000000,598432.00000000,0.93948600,557962.50958800,270
1610013600000,2021-01-07 10:00:00,BTC/ZAR,588001.00000000,589055.00000000,584766.00000000,586173.00000000,0.19001300,111534.09720300,64
1610010000000,2021-01-07 09:00:00,BTC/ZAR,583937.00000000,589075.00000000,579862.00000000,589075.00000000,0.39865000,232694.70411800,146
1610006400000,2021-01-07 08:00:00,BTC/ZAR,580640.00000000,584536.00000000,569855.00000000,582671.00000000,0.59255500,342102.42414900,205
1610002800000,2021-01-07 07:00:00,BTC/ZAR,584683.00000000,586257.00000000,578261.00000000,578946.00000000,0.28822000,167823.59711500,83
1609999200000,2021-01-07 06:00:00,BTC/ZAR,587194.00000000,588151.00000000,579180.00000000,584545.00000000,0.44301500,258663.24153500,151
1609995600000,2021-01-07 05:00:00,BTC/ZAR,585976.00000000,589970.00000000,581853.00000000,587131.00000000,1.16363700,682333.15509700,354
1609992000000,2021-01-07 04:00:00,BTC/ZAR,585492.00000000,587476.00000000,580043.00000000,585293.00000000,1.81885700,1062032.48294600,423
1609988400000,2021-01-07 03:00:00,BTC/ZAR,575368.00000000,587380.00000000,575368.00000000,586451.00000000,1.96416400,1142987.52122100,322
1609984800000,2021-01-07 02:00:00,BTC/ZAR,575757.00000000,578197.00000000,570455.00000000,575266.00000000,1.48621300,853044.02159400,291
1609981200000,2021-01-07 01:00:00,BTC/ZAR,576987.00000000,579701.00000000,572214.00000000,575245.00000000,2.62043500,1510667.61581700,420
1609977600000,2021-01-07 00:00:00,BTC/ZAR,568619.00000000,578198.00000000,563660.00000000,577052.00000000,1.25555900,719132.23824600,341
1609974000000,2021-01-06 23:00:00,BTC/ZAR,557814.00000000,570128.00000000,557215.00000000,569676.00000000,1.03396900,582706.49758400,286
1609970400000,2021-01-06 22:00:00,BTC/ZAR,556260.00000000,560479.00000000,552453.00000000,557923.00000000,0.26887900,149824.65952100,82
1609966800000,2021-01-06 21:00:00,BTC/ZAR,558700.00000000,563741.00000000,552965.00000000,556334.00000000,2.99115000,1671315.01083700,863
1609963200000,2021-01-06 20:00:00,BTC/ZAR,542258.00000000,560401.00000000,535332.00000000,557980.00000000,2.42217000,1337901.57717300,556
1609959600000,2021-01-06 19:00:00,BTC/ZAR,546698.00000000,554117.00000000,544800.00000000,544800.00000000,0.71946500,395915.75825200,247
1609956000000,2021-01-06 18:00:00,BTC/ZAR,542344.00000000,547171.00000000,539620.00000000,544788.00000000,0.24760200,134669.70803000,75
1609952400000,2021-01-06 17:00:00,BTC/ZAR,538377.00000000,542527.00000000,537804.00000000,541498.00000000,0.71664900,387132.61163600,246
1609948800000,2021-01-06 16:00:00,BTC/ZAR,539047.00000000,543988.00000000,534787.00000000,538493.00000000,0.96791500,521937.43137200,323
1609945200000,2021-01-06 15:00:00,BTC/ZAR,534655.00000000,540422.00000000,533407.00000000,538808.00000000,0.86407400,464722.15230000,263
1609941600000,2021-01-06 14:00:00,BTC/ZAR,537775.00000000,539782.00000000,533165.00000000,533692.00000000,0.92604600,496860.59287100,251
1609938000000,2021-01-06 13:00:00,BTC/ZAR,541980.00000000,543837.00000000,533936.00000000,537526.00000000,1.37540200,740189.39261500,362
1609934400000,2021-01-06 12:00:00,BTC/ZAR,539842.00000000,542961.00000000,534111.00000000,541827.00000000,1.49418200,805195.32025600,391
1609930800000,2021-01-06 11:00:00,BTC/ZAR,532934.00000000,543056.00000000,532934.00000000,540449.00000000,4.16832700,2245854.81105700,1209
1609927200000,2021-01-06 10:00:00,BTC/ZAR,527445.00000000,535509.00000000,527445.00000000,533870.00000000,0.68502100,364211.53630700,198
1609923600000,2021-01-06 09:00:00,BTC/ZAR,531196.00000000,531196.00000000,519850.00000000,527475.00000000,1.28284300,673352.14245800,305
1609920000000,2021-01-06 08:00:00,BTC/ZAR,531633.00000000,535968.00000000,526549.00000000,530341.00000000,1.04264700,555332.16023700,303
1609916400000,2021-01-06 07:00:00,BTC/ZAR,539250.00000000,541847.00000000,525799.00000000,531298.00000000,0.84486200,453106.21494800,267
1609912800000,2021-01-06 06:00:00,BTC/ZAR,533512.00000000,539947.00000000,532003.00000000,539947.00000000,0.64355900,345176.88898200,206
1609909200000,2021-01-06 05:00:00,BTC/ZAR,536583.00000000,537926.00000000,526545.00000000,533225.00000000,2.02043200,1077259.38948900,542
1609905600000,2021-01-06 04:00:00,BTC/ZAR,516859.00000000,536898.00000000,516859.00000000,533759.00000000,2.65632100,1404628.30233400,604
1609902000000,2021-01-06 03:00:00,BTC/ZAR,515162.00000000,517477.00000000,510393.00000000,517410.00000000,0.44371200,227981.78628300,117
1609898400000,2021-01-06 02:00:00,BTC/ZAR,512599.00000000,515000.00000000,509867.00000000,513871.00000000,0.57574800,295448.50556000,167
1609894800000,2021-01-06 01:00:00,BTC/ZAR,511977.00000000,511977.00000000,507808.00000000,510916.00000000,0.24918800,127129.39617000,73
1609891200000,2021-01-06 00:00:00,BTC/ZAR,511596.00000000,513484.00000000,504453.00000000,510944.00000000,0.36786700,187453.15812000,107
1609887600000,2021-01-05 23:00:00,BTC/ZAR,511550.00000000,514344.00000000,505968.00000000,511140.00000000,1.14173100,581933.00738600,288
1609884000000,2021-01-05 22:00:00,BTC/ZAR,505846.00000000,513050.00000000,502207.00000000,513050.00000000,1.63990700,831121.12484900,404
1609880400000,2021-01-05 21:00:00,BTC/ZAR,506624.00000000,508709.00000000,501940.00000000,504225.00000000,1.04113500,526815.51759300,254
1609876800000,2021-01-05 20:00:00,BTC/ZAR,507874.00000000,510433.00000000,501634.00000000,508539.00000000,1.00685200,510131.61664200,219
1609873200000,2021-01-05 19:00:00,BTC/ZAR,507939.00000000,514974.00000000,504361.00000000,509462.00000000,1.71621800,874324.23119800,391
1609869600000,2021-01-05 18:00:00,BTC/ZAR,498815.00000000,509673.00000000,494189.00000000,508404.00000000,1.23570800,622653.37485900,312
1609866000000,2021-01-05 17:00:00,BTC/ZAR,496923.00000000,498922.00000000,492038.00000000,498815.00000000,0.58301800,289247.45260600,204
1609862400000,2021-01-05 16:00:00,BTC/ZAR,491962.00000000,499717.00000000,488310.00000000,495642.00000000,1.19957800,593425.89224100,295
1609858800000,2021-01-05 15:00:00,BTC/ZAR,499084.00000000,499084.00000000,490944.00000000,491138.00000000,1.15834800,572250.36705100,214
1609855200000,2021-01-05 14:00:00,BTC/ZAR,486511.00000000,499070.00000000,480881.00000000,498006.00000000,1.55848700,759292.54349400,270
1609851600000,2021-01-05 13:00:00,BTC/ZAR,491142.00000000,494184.00000000,484327.00000000,486346.00000000,0.56687800,277886.75366800,125
1609848000000,2021-01-05 12:00:00,BTC/ZAR,489119.00000000,495662.00000000,486503.00000000,490771.00000000,0.91258000,448178.15141400,230
1609844400000,2021-01-05 11:00:00,BTC/ZAR,482906.00000000,489062.00000000,481234.00000000,489062.00000000,0.58352100,282938.31787300,149
1609840800000,2021-01-05 10:00:00,BTC/ZAR,485976.00000000,487381.00000000,478204.00000000,481393.00000000,1.65440800,797267.25241100,477
1609837200000,2021-01-05 09:00:00,BTC/ZAR,480845.00000000,488879.00000000,479239.00000000,486137.00000000,0.61842600,299436.94839200,202
1609833600000,2021-01-05 08:00:00,BTC/ZAR,475400.00000000,480541.00000000,474348.00000000,478902.00000000,0.13552800,64683.27512100,44
1609830000000,2021-01-05 07:00:00,BTC/ZAR,473365.00000000,478487.00000000,470514.00000000,475565.00000000,0.93866200,445490.58259700,281
1609826400000,2021-01-05 06:00:00,BTC/ZAR,458646.00000000,473733.00000000,454244.00000000,472559.00000000,0.82531300,383661.61140200,239
1609822800000,2021-01-05 05:00:00,BTC/ZAR,467459.00000000,473381.00000000,455102.00000000,455102.00000000,1.22825600,573478.49971100,353
1609819200000,2021-01-05 04:00:00,BTC/ZAR,467667.00000000,475364.00000000,461000.00000000,466193.00000000,0.96130200,451737.19280800,304
1609815600000,2021-01-05 03:00:00,BTC/ZAR,481829.00000000,483669.00000000,465766.00000000,468053.00000000,0.88059400,417726.43098800,252
1609812000000,2021-01-05 02:00:00,BTC/ZAR,488259.00000000,489127.00000000,480532.00000000,482394.00000000,0.69070600,334714.42219200,195
