https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume URUS,Volume USDT
1655283600,2022-06-15 09:00:00,URUS/USDT,15.214,15.43,15.21,15.429,773.2831,11805.8293203
1655280000,2022-06-15 08:00:00,URUS/USDT,16.028,16.078,15,15.215,808.4955,12388.66476
1655276400,2022-06-15 07:00:00,URUS/USDT,15.973,16.211,15.96,16.034,922.29306313,14789.13332880043
1655272800,2022-06-15 06:00:00,URUS/USDT,16.056,16.151,15.929,15.975,1016.5804,16253.2371746
1655269200,2022-06-15 05:00:00,URUS/USDT,16.224,16.402,15.853,16.061,784.58807505,12669.6916115701
1655265600,2022-06-15 04:00:00,URUS/USDT,16.962,16.963,15.765,16.224,1072.87547854,17497.20651370112
1655262000,2022-06-15 03:00:00,URUS/USDT,16.964,16.966,16.959,16.961,594.92562352,10092.40229774032
1655258400,2022-06-15 02:00:00,URUS/USDT,16.965,16.965,16.963,16.964,757.7499,12854.9100148
1655254800,2022-06-15 01:00:00,URUS/USDT,16.964,16.977,16.96,16.964,902.4041,15313.0989239
1655251200,2022-06-15 00:00:00,URUS/USDT,16.961,16.977,16.96,16.961,648.7959,11009.0502267
1655247600,2022-06-14 23:00:00,URUS/USDT,16.969,16.978,16.96,16.964,902.92728195,15323.5513010471
1655244000,2022-06-14 22:00:00,URUS/USDT,16.972,16.977,16.96,16.967,765.216,12985.2984433
1655240400,2022-06-14 21:00:00,URUS/USDT,17.035,17.035,16.961,16.975,961.2508,16345.5755441
1655236800,2022-06-14 20:00:00,URUS/USDT,17.478,17.536,17.03,17.036,1005.6814,17486.6060155
1655233200,2022-06-14 19:00:00,URUS/USDT,17.484,17.557,17.264,17.472,912.37684342,15946.89280722494
1655229600,2022-06-14 18:00:00,URUS/USDT,17.283,17.678,17.264,17.482,882.1815,15378.5278425
1655226000,2022-06-14 17:00:00,URUS/USDT,17.563,17.613,17.275,17.282,636.8622,11156.0759218
1655222400,2022-06-14 16:00:00,URUS/USDT,17.503,17.762,17.405,17.569,769.20997437,13498.99072835994
1655218800,2022-06-14 15:00:00,URUS/USDT,17.232,17.72,17.063,17.492,915.74068933,15867.97059079118
1655215200,2022-06-14 14:00:00,URUS/USDT,17.143,17.253,17.062,17.229,783.3308,13460.0139465
1655211600,2022-06-14 13:00:00,URUS/USDT,16.921,17.305,16.907,17.136,718.0515,12267.4231597
1655208000,2022-06-14 12:00:00,URUS/USDT,17.028,17.304,16.868,16.924,921.2257,15703.73055628416
1655204400,2022-06-14 11:00:00,URUS/USDT,17.266,17.274,16.96,17.042,790.98551814,13578.8768671795
1655200800,2022-06-14 10:00:00,URUS/USDT,17.384,17.594,17.15,17.27,1006.9881,17396.52899345296
1655197200,2022-06-14 09:00:00,URUS/USDT,17.35,17.42,17.342,17.392,628.123,10924.1929964
1655193600,2022-06-14 08:00:00,URUS/USDT,17.468,17.468,17.201,17.356,836.4007,14543.0333592
1655190000,2022-06-14 07:00:00,URUS/USDT,17.41,17.583,17.314,17.479,600.64895936,10475.19883442688
1655186400,2022-06-14 06:00:00,URUS/USDT,17.489,18.183,17.296,17.407,969.82972006,17007.41113075098
1655182800,2022-06-14 05:00:00,URUS/USDT,16.823,18.232,16.789,17.483,610.00487165,10588.17350446543
1655179200,2022-06-14 04:00:00,URUS/USDT,16.514,17.045,16.51,16.82,702.11365879,11798.39639537555
1655175600,2022-06-14 03:00:00,URUS/USDT,16.394,17.046,16.378,16.511,929.2385593,15331.77527628785
1655172000,2022-06-14 02:00:00,URUS/USDT,16.513,16.567,16.206,16.396,545.74530471,8918.19932130765
1655168400,2022-06-14 01:00:00,URUS/USDT,17.351,17.355,16.446,16.511,515.187,8687.0408171
1655164800,2022-06-14 00:00:00,URUS/USDT,17.057,17.486,16.336,17.356,881.0171,15205.9670983
1655161200,2022-06-13 23:00:00,URUS/USDT,17.742,17.762,16.447,17.067,703.40911351,12123.34341322435
1655157600,2022-06-13 22:00:00,URUS/USDT,17.984,18.145,17.48,17.744,852.29410675,15209.43491121127
1655154000,2022-06-13 21:00:00,URUS/USDT,17.823,18.621,17.564,17.982,1254.98340986,22539.10949210306
1655150400,2022-06-13 20:00:00,URUS/USDT,17.361,18.128,17.303,17.831,793.90968166,13997.36943062478
1655146800,2022-06-13 19:00:00,URUS/USDT,17.398,17.799,17.22,17.357,898.69423124,15711.98807174076
1655143200,2022-06-13 18:00:00,URUS/USDT,17.192,17.688,17.187,17.402,735.4753,12819.6819102
1655139600,2022-06-13 17:00:00,URUS/USDT,17.8,17.859,17.095,17.195,972.2079,16792.8040294
1655136000,2022-06-13 16:00:00,URUS/USDT,17.192,18.236,17.185,17.794,816.08843481,14469.30329621641
1655132400,2022-06-13 15:00:00,URUS/USDT,16.945,17.364,16.843,17.189,839.75390395,14395.3201955878
1655128800,2022-06-13 14:00:00,URUS/USDT,17.745,17.745,16.702,16.949,818.7135,14236.1157115
1655125200,2022-06-13 13:00:00,URUS/USDT,17.857,18.185,17.234,17.767,652.39879165,11589.08875621197
1655121600,2022-06-13 12:00:00,URUS/USDT,17.279,18.262,17.233,17.868,845.2003,14829.6865886
1655118000,2022-06-13 11:00:00,URUS/USDT,17.551,17.743,17.278,17.412,877.22506106,15361.48686978758
1655114400,2022-06-13 10:00:00,URUS/USDT,17.793,17.815,17.401,17.533,558.9456,9853.5051444
1655110800,2022-06-13 09:00:00,URUS/USDT,17.889,18.491,17.279,17.793,625.57038912,11123.2018686536
1655107200,2022-06-13 08:00:00,URUS/USDT,18.825,18.999,17.75,17.879,709.75727389,12937.78265373611
1655103600,2022-06-13 07:00:00,URUS/USDT,18.897,19,18.749,18.826,490.72262631,9257.00791899
1655100000,2022-06-13 06:00:00,URUS/USDT,18.943,19.328,18.809,18.901,797.5284,15089.0311409
1655096400,2022-06-13 05:00:00,URUS/USDT,19.377,19.411,18.85,18.941,576.2947865,10990.862733229
1655092800,2022-06-13 04:00:00,URUS/USDT,19.193,19.594,19.147,19.379,646.5967,12515.1731677
1655089200,2022-06-13 03:00:00,URUS/USDT,18.717,19.502,18.622,19.201,663.23399987,12553.22182562975
1655085600,2022-06-13 02:00:00,URUS/USDT,19.759,20.731,18.49,18.71,738.05086863,14199.72832516853
1655082000,2022-06-13 01:00:00,URUS/USDT,20.158,20.204,19.578,19.766,740.939,14759.3778546
1655078400,2022-06-13 00:00:00,URUS/USDT,20.641,20.686,20.086,20.154,363.7512,7426.9310791
1655074800,2022-06-12 23:00:00,URUS/USDT,21.09,21.096,20.64,20.644,528.74529406,11027.59034964414
1655071200,2022-06-12 22:00:00,URUS/USDT,21.275,21.275,21.093,21.093,556.6346,11796.7266105
1655067600,2022-06-12 21:00:00,URUS/USDT,21.222,21.308,21.141,21.281,575.9953,12236.6739032
1655064000,2022-06-12 20:00:00,URUS/USDT,21.381,21.447,20.933,21.23,874.59509806,18562.97347609282
1655060400,2022-06-12 19:00:00,URUS/USDT,21.425,21.585,21.13,21.375,677.63402463,14525.03582303813
1655056800,2022-06-12 18:00:00,URUS/USDT,21.405,21.427,21.354,21.424,813.5721,17399.2660248
1655053200,2022-06-12 17:00:00,URUS/USDT,21.515,21.6,21.323,21.407,799.7188,17140.289408
1655049600,2022-06-12 16:00:00,URUS/USDT,21.439,21.598,21.28,21.518,655.8609,14051.8878877
1655046000,2022-06-12 15:00:00,URUS/USDT,21.291,21.737,21.101,21.421,621.29841249,13326.56609869513
1655042400,2022-06-12 14:00:00,URUS/USDT,21.694,21.754,21.164,21.298,765.2457,16410.3107739
1655038800,2022-06-12 13:00:00,URUS/USDT,21.761,21.806,21.635,21.696,688.221,14941.944374
1655035200,2022-06-12 12:00:00,URUS/USDT,21.803,21.803,21.635,21.762,788.7189,17146.6084954
1655031600,2022-06-12 11:00:00,URUS/USDT,21.858,21.86,21.635,21.803,865.09235416,18876.9763683376
1655028000,2022-06-12 10:00:00,URUS/USDT,21.651,21.86,21.651,21.858,542.9118,11859.3901752
1655024400,2022-06-12 09:00:00,URUS/USDT,21.659,21.703,21.641,21.645,630.5711,13656.6438993
1655020800,2022-06-12 08:00:00,URUS/USDT,21.646,21.722,21.603,21.661,675.76569044,14636.63643389504
1655017200,2022-06-12 07:00:00,URUS/USDT,21.609,21.861,21.447,21.652,858.30087814,18554.88971481854
1655013600,2022-06-12 06:00:00,URUS/USDT,21.454,22.939,21.317,21.606,666.42278155,14367.23009092637
1655010000,2022-06-12 05:00:00,URUS/USDT,21.718,21.72,21.165,21.462,547.6983,11744.786357
1655006400,2022-06-12 04:00:00,URUS/USDT,21.497,21.726,21.46,21.716,663.453,14303.6812326
1655002800,2022-06-12 03:00:00,URUS/USDT,21.583,21.861,21.164,21.498,554.22885207,11942.09272950227
1654999200,2022-06-12 02:00:00,URUS/USDT,22.75,22.75,21.226,21.597,725.8473,16201.55224366175
1654995600,2022-06-12 01:00:00,URUS/USDT,22.75,22.766,22.694,22.751,524.4684,11932.8614216
1654992000,2022-06-12 00:00:00,URUS/USDT,22.728,22.786,22.694,22.749,820.09,18648.1800814885
1654988400,2022-06-11 23:00:00,URUS/USDT,22.73,22.786,22.707,22.726,619.92409882,14091.34264961252
1654984800,2022-06-11 22:00:00,URUS/USDT,22.759,22.77,22.707,22.732,772.9669,17582.0489253
1654981200,2022-06-11 21:00:00,URUS/USDT,22.743,22.764,22.72,22.762,628.9245,14297.5833368
1654977600,2022-06-11 20:00:00,URUS/USDT,22.725,22.758,22.722,22.74,503.504,11451.0018091
1654974000,2022-06-11 19:00:00,URUS/USDT,22.634,23.143,22.522,22.726,746.8356,16904.4715785
1654970400,2022-06-11 18:00:00,URUS/USDT,22.527,22.66,22.527,22.632,759.1796,17167.5546645
1654966800,2022-06-11 17:00:00,URUS/USDT,22.609,22.698,22.416,22.524,512.5708,11613.1926956
1654963200,2022-06-11 16:00:00,URUS/USDT,22.474,22.763,22.25,22.606,638.1759,14385.5682025
1654959600,2022-06-11 15:00:00,URUS/USDT,23.42,23.436,22.418,22.47,480.86872473,11014.0441899725
1654956000,2022-06-11 14:00:00,URUS/USDT,23.447,23.455,23.304,23.414,467.6434,10948.6394218
1654952400,2022-06-11 13:00:00,URUS/USDT,23.718,23.871,23.305,23.441,757.84725917,17821.59424254707
1654948800,2022-06-11 12:00:00,URUS/USDT,24.419,24.43,23.385,23.716,619.10860833,14856.83873072
1654945200,2022-06-11 11:00:00,URUS/USDT,23.959,24.425,23.924,24.417,589.53004346,14255.03573696026
1654941600,2022-06-11 10:00:00,URUS/USDT,24.011,24.081,23.821,23.961,493.9809,11833.1494317
1654938000,2022-06-11 09:00:00,URUS/USDT,24.032,24.066,23.821,24.007,651.5284,15643.6465628
1654934400,2022-06-11 08:00:00,URUS/USDT,24.878,24.918,23.967,24.036,766.9764,18849.6269399
1654930800,2022-06-11 07:00:00,URUS/USDT,24.948,25.056,24.87,24.874,541.51723077,13520.56094957312
1654927200,2022-06-11 06:00:00,URUS/USDT,24.774,25.128,24.75,24.942,498.67849741,12385.38516183764
1654923600,2022-06-11 05:00:00,URUS/USDT,24.77,24.805,24.766,24.772,495.0359,12272.7096862
1654920000,2022-06-11 04:00:00,URUS/USDT,24.766,24.801,24.764,24.773,485.4692,12031.7917116
1654916400,2022-06-11 03:00:00,URUS/USDT,24.789,24.821,24.75,24.767,727.58510788,18041.89165608948
1654912800,2022-06-11 02:00:00,URUS/USDT,24.689,24.795,24.644,24.786,770.7216,19076.1759039
1654909200,2022-06-11 01:00:00,URUS/USDT,24.57,24.723,24.567,24.683,740.34719018,18282.02900487448
1654905600,2022-06-11 00:00:00,URUS/USDT,24.385,24.579,24.38,24.573,493.0047,12072.299845
1654902000,2022-06-10 23:00:00,URUS/USDT,24.413,24.829,24.303,24.39,473.87490982,11607.78353992552
1654898400,2022-06-10 22:00:00,URUS/USDT,24.557,24.66,24.415,24.418,685.6353,16805.1001386
1654894800,2022-06-10 21:00:00,URUS/USDT,24.603,24.617,24.535,24.554,570.4412,14007.975587
1654891200,2022-06-10 20:00:00,URUS/USDT,24.586,24.796,24.569,24.605,739.6157,18216.6719555
1654887600,2022-06-10 19:00:00,URUS/USDT,24.639,24.796,24.53,24.594,481.48024842,11827.88311432232
1654884000,2022-06-10 18:00:00,URUS/USDT,25.125,25.141,24.451,24.636,716.8512,17682.564219
1654880400,2022-06-10 17:00:00,URUS/USDT,24.642,25.328,24.594,25.12,643.62323921,15968.58933539184
1654876800,2022-06-10 16:00:00,URUS/USDT,25.632,26.231,24.466,24.639,760.45062694,19023.0023789607
1654873200,2022-06-10 15:00:00,URUS/USDT,25.534,25.745,25.534,25.635,456.6593648,11703.426964476
1654869600,2022-06-10 14:00:00,URUS/USDT,25.642,25.745,25.53,25.539,586.3555,14991.5386574
1654866000,2022-06-10 13:00:00,URUS/USDT,25.586,25.656,25.478,25.647,512.4624,13109.8578067
1654862400,2022-06-10 12:00:00,URUS/USDT,25.682,25.682,25.592,25.592,584.6776,14985.3698896
1654858800,2022-06-10 11:00:00,URUS/USDT,25.619,25.745,25.479,25.68,681.0895648,17449.164301376
1654855200,2022-06-10 10:00:00,URUS/USDT,25.675,25.679,25.478,25.615,482.8576,12367.2453134
1654851600,2022-06-10 09:00:00,URUS/USDT,25.631,25.745,25.481,25.669,460.7341,11815.1562832
1654848000,2022-06-10 08:00:00,URUS/USDT,25.567,25.657,25.545,25.635,586.0114,15004.547538
1654844400,2022-06-10 07:00:00,URUS/USDT,25.605,25.745,25.543,25.573,684.6510648,17503.119317276
1654840800,2022-06-10 06:00:00,URUS/USDT,25.667,25.68,25.581,25.609,484.6387,12418.8446092
1654837200,2022-06-10 05:00:00,URUS/USDT,25.492,25.681,25.478,25.671,707.077,18075.8750871
1654833600,2022-06-10 04:00:00,URUS/USDT,25.729,25.733,25.484,25.495,576.1659,14784.6350641
1654830000,2022-06-10 03:00:00,URUS/USDT,25.703,25.755,25.701,25.726,699.79925126,18006.11625935004
1654826400,2022-06-10 02:00:00,URUS/USDT,25.749,25.809,25.664,25.704,731.0922,18810.3332678
1654822800,2022-06-10 01:00:00,URUS/USDT,25.774,25.791,25.714,25.753,660.6012,17004.3061511
1654819200,2022-06-10 00:00:00,URUS/USDT,25.568,26.003,25.537,25.776,643.4062,16571.56152934865
1654815600,2022-06-09 23:00:00,URUS/USDT,25.58,25.64,25.558,25.566,677.36122355,17318.601636522
1654812000,2022-06-09 22:00:00,URUS/USDT,25.569,25.597,25.562,25.583,609.5597,15593.6101038
1654808400,2022-06-09 21:00:00,URUS/USDT,25.626,25.746,25.479,25.566,736.9811,18829.1258359
1654804800,2022-06-09 20:00:00,URUS/USDT,26.232,26.276,25.478,25.622,757.5826,19583.9910727
1654801200,2022-06-09 19:00:00,URUS/USDT,26.042,26.301,26.039,26.237,475.91382673,12449.7722970123
1654797600,2022-06-09 18:00:00,URUS/USDT,25.986,26.048,25.882,26.036,467.1262,12130.7998958
1654794000,2022-06-09 17:00:00,URUS/USDT,26.108,26.362,25.748,25.989,575.9227,14991.0754109
1654790400,2022-06-09 16:00:00,URUS/USDT,25.825,26.231,25.478,26.113,592.77141205,15269.93593267643
1654786800,2022-06-09 15:00:00,URUS/USDT,25.781,26.003,25.765,25.821,459.29404646,11855.54650459938
1654783200,2022-06-09 14:00:00,URUS/USDT,25.943,25.943,25.562,25.776,722.7296,18644.6214057
1654779600,2022-06-09 13:00:00,URUS/USDT,26.112,26.57,25.756,25.949,852.66598189,22234.29056750785
1654776000,2022-06-09 12:00:00,URUS/USDT,26.378,26.461,25.939,26.104,680.2822,17857.8304596
1654772400,2022-06-09 11:00:00,URUS/USDT,26.424,26.565,26.36,26.376,443.56216822,11701.2974485643
1654768800,2022-06-09 10:00:00,URUS/USDT,26.374,26.454,26.301,26.43,469.7871,12414.7772086
1654765200,2022-06-09 09:00:00,URUS/USDT,25.712,26.565,25.698,26.368,662.4463456,17090.90131423638
1654761600,2022-06-09 08:00:00,URUS/USDT,25.764,25.822,25.702,25.706,656.1275,16894.0707145
1654758000,2022-06-09 07:00:00,URUS/USDT,25.776,25.931,25.722,25.758,473.75418675,12195.98090231425
1654754400,2022-06-09 06:00:00,URUS/USDT,25.78,25.931,25.664,25.782,694.9127,17927.0570754
1654750800,2022-06-09 05:00:00,URUS/USDT,25.806,25.868,25.772,25.774,471.7641,12190.7837924
1654747200,2022-06-09 04:00:00,URUS/USDT,25.834,25.842,25.664,25.8,706.2197,18218.6011962
1654743600,2022-06-09 03:00:00,URUS/USDT,25.81,25.931,25.808,25.84,621.55528675,16067.83701951425
1654740000,2022-06-09 02:00:00,URUS/USDT,25.757,25.842,25.749,25.806,721.844,18619.8441919
1654736400,2022-06-09 01:00:00,URUS/USDT,25.789,25.795,25.727,25.751,557.5762,14358.7674788
1654732800,2022-06-09 00:00:00,URUS/USDT,26.013,26.023,25.664,25.795,452.8825,11709.3580963
1654729200,2022-06-08 23:00:00,URUS/USDT,25.982,26.116,25.746,26.021,504.28071412,13113.77966285792
1654725600,2022-06-08 22:00:00,URUS/USDT,25.88,26.025,25.866,25.99,572.3996,14843.3441012
1654722000,2022-06-08 21:00:00,URUS/USDT,25.856,25.897,25.834,25.885,622.4788,16095.1831384
1654718400,2022-06-08 20:00:00,URUS/USDT,25.518,26.003,25.491,25.859,659.9393647,16868.22743942596
1654714800,2022-06-08 19:00:00,URUS/USDT,25.618,25.622,25.479,25.516,648.58685698,16569.20722081364
1654711200,2022-06-08 18:00:00,URUS/USDT,25.578,25.746,25.576,25.622,461.90334098,11827.67975847108
1654707600,2022-06-08 17:00:00,URUS/USDT,25.464,25.572,25.464,25.57,672.199,17165.2109351
1654704000,2022-06-08 16:00:00,URUS/USDT,25.664,25.664,25.376,25.446,505.1244,12858.3815313
1654700400,2022-06-08 15:00:00,URUS/USDT,25.755,25.763,25.701,25.721,663.94760498,17089.61344746488
1654696800,2022-06-08 14:00:00,URUS/USDT,25.749,25.756,25.748,25.753,664.8888,17122.2381322
1654693200,2022-06-08 13:00:00,URUS/USDT,25.967,26.003,25.746,25.752,457.5361,11812.0508242
1654689600,2022-06-08 12:00:00,URUS/USDT,25.877,26.143,25.847,25.968,474.47915358,12320.34033774117
1654686000,2022-06-08 11:00:00,URUS/USDT,25.37,26,25.282,25.885,551.27218461,14188.59638426
1654682400,2022-06-08 10:00:00,URUS/USDT,25.685,25.703,25.212,25.365,639.2861,16272.4987291
1654678800,2022-06-08 09:00:00,URUS/USDT,25.565,25.781,25.388,25.684,461.1379367,11807.6823988396
1654675200,2022-06-08 08:00:00,URUS/USDT,25.653,25.655,25.509,25.562,635.7878,16266.4009587
1654671600,2022-06-08 07:00:00,URUS/USDT,25.837,25.878,25.491,25.645,321.8611633,8263.3134798218
1654668000,2022-06-08 06:00:00,URUS/USDT,25.916,26.276,25.748,25.84,387.35578202,10107.92499834264
1654664400,2022-06-08 05:00:00,URUS/USDT,25.854,25.922,25.854,25.914,422.7101,10943.7566296
1654660800,2022-06-08 04:00:00,URUS/USDT,25.886,25.932,25.82,25.848,301.44911798,7790.89564925736
1654657200,2022-06-08 03:00:00,URUS/USDT,25.89,25.932,25.75,25.88,563.74981325,14586.21634568575
1654653600,2022-06-08 02:00:00,URUS/USDT,25.899,25.908,25.879,25.888,484.5775,12547.3102453
1654650000,2022-06-08 01:00:00,URUS/USDT,25.901,25.919,25.877,25.897,420.6262,10890.9593221
1654646400,2022-06-08 00:00:00,URUS/USDT,25.865,25.91,25.837,25.904,409.6265,10605.3139251
1654642800,2022-06-07 23:00:00,URUS/USDT,25.881,25.931,25.791,25.869,269.84488675,6983.40419751425
1654639200,2022-06-07 22:00:00,URUS/USDT,25.829,25.895,25.811,25.867,484.6562,12531.77439
1654635600,2022-06-07 21:00:00,URUS/USDT,25.74,25.931,25.656,25.831,362.1447,9335.8707492
1654632000,2022-06-07 20:00:00,URUS/USDT,25.816,25.99,25.561,25.742,588.009,15190.8744296
1654628400,2022-06-07 19:00:00,URUS/USDT,25.413,26.048,25.399,25.81,573.28134385,14792.88631805295
1654624800,2022-06-07 18:00:00,URUS/USDT,25.429,25.469,25.33,25.408,601.2196,15290.7997344
1654621200,2022-06-07 17:00:00,URUS/USDT,25.438,25.447,25.382,25.433,406.6693,10331.2327837
1654617600,2022-06-07 16:00:00,URUS/USDT,25.288,25.56,25.101,25.434,590.7055666,14952.547235696
1654614000,2022-06-07 15:00:00,URUS/USDT,25.394,25.959,25.018,25.289,481.94602321,12174.21803466466
1654610400,2022-06-07 14:00:00,URUS/USDT,25.208,25.746,24.927,25.384,550.60546964,13837.20057306369
1654606800,2022-06-07 13:00:00,URUS/USDT,25.431,25.433,25.209,25.209,420.2849,10674.6636284
1654603200,2022-06-07 12:00:00,URUS/USDT,25.507,25.517,25.421,25.435,425.7806,10837.520652
1654599600,2022-06-07 11:00:00,URUS/USDT,25.521,25.561,25.375,25.509,798.25904385,20332.49624044985
1654596000,2022-06-07 10:00:00,URUS/USDT,25.373,25.52,25.373,25.519,650.3726,16570.5885419
1654592400,2022-06-07 09:00:00,URUS/USDT,25.366,25.42,25.28,25.367,359.1494,9091.6009813
1654588800,2022-06-07 08:00:00,URUS/USDT,25.143,25.549,25.051,25.369,352.67103265,8928.39671917485
1654585200,2022-06-07 07:00:00,URUS/USDT,25.586,25.746,25,25.139,527.7893633,13402.2093706218
1654581600,2022-06-07 06:00:00,URUS/USDT,25.505,25.711,25.376,25.578,561.3274,14356.1083972
1654578000,2022-06-07 05:00:00,URUS/USDT,25.161,25.689,25.116,25.5,600.2674593,15269.7221026577
1654574400,2022-06-07 04:00:00,URUS/USDT,25.681,26.158,25,25.191,659.0356535,16936.967770553
1654570800,2022-06-07 03:00:00,URUS/USDT,25.723,25.862,25.657,25.679,489.93483826,12585.97746665429
1654567200,2022-06-07 02:00:00,URUS/USDT,25.808,25.92,25.705,25.721,584.3656,15046.3892691
1654563600,2022-06-07 01:00:00,URUS/USDT,25.807,25.926,25.783,25.811,569.9151,14718.4909855
1654560000,2022-06-07 00:00:00,URUS/USDT,27.536,27.966,25.566,25.796,248.59768972,6661.87727283372
1654556400,2022-06-06 23:00:00,URUS/USDT,27.442,27.596,27.429,27.537,198.14156466,5447.59299835736
1654552800,2022-06-06 22:00:00,URUS/USDT,27.474,27.885,27.259,27.44,297.0524,8156.611435
1654549200,2022-06-06 21:00:00,URUS/USDT,28.042,28.593,27.131,27.468,371.4588,10329.8287237
1654545600,2022-06-06 20:00:00,URUS/USDT,29.38,29.389,27.809,28.049,503.9183,14248.5112003
1654542000,2022-06-06 19:00:00,URUS/USDT,29.33,29.621,29.324,29.378,183.87069231,5399.35522181451
1654538400,2022-06-06 18:00:00,URUS/USDT,29.351,30.186,29.068,29.334,225.21496758,6591.98600502436
1654534800,2022-06-06 17:00:00,URUS/USDT,29.261,29.894,28.547,29.348,300.0384,8740.5271186
1654531200,2022-06-06 16:00:00,URUS/USDT,29.654,40.001,28.37,29.575,1709.64149134,52743.60756093693
1654527600,2022-06-06 15:00:00,URUS/USDT,29.708,29.816,29.648,29.656,267.88527196,7947.31966855936
1654524000,2022-06-06 14:00:00,URUS/USDT,29.641,29.734,29.631,29.708,220.1837,6530.4153539
1654520400,2022-06-06 13:00:00,URUS/USDT,29.642,29.655,29.636,29.643,197.8476,5865.4085755
1654516800,2022-06-06 12:00:00,URUS/USDT,29.848,29.856,29.636,29.645,198.1217,5877.8196056
1654513200,2022-06-06 11:00:00,URUS/USDT,29.833,30.001,29.775,29.853,242.85046555,7246.99668986555
1654509600,2022-06-06 10:00:00,URUS/USDT,29.903,30.001,29.654,29.831,174.7267,5209.8740803
1654506000,2022-06-06 09:00:00,URUS/USDT,29.631,30.001,29.56,29.898,419.03682804,12451.68284234064
1654502400,2022-06-06 08:00:00,URUS/USDT,29.511,29.661,29.474,29.637,172.2333,5091.6220664
1654498800,2022-06-06 07:00:00,URUS/USDT,29.626,29.816,29.509,29.509,249.17907196,7365.48328565936
1654495200,2022-06-06 06:00:00,URUS/USDT,29.724,29.724,29.559,29.631,388.787,11522.8743408
1654491600,2022-06-06 05:00:00,URUS/USDT,29.686,29.733,29.65,29.716,380.9551,11315.095754
1654488000,2022-06-06 04:00:00,URUS/USDT,29.712,29.72,29.601,29.688,394.2787,11690.390239
1654484400,2022-06-06 03:00:00,URUS/USDT,29.631,29.816,29.533,29.715,379.213,11235.0165384
1654480800,2022-06-06 02:00:00,URUS/USDT,29.693,29.8,29.586,29.617,174.5588,5177.9762686
1654477200,2022-06-06 01:00:00,URUS/USDT,28.55,29.697,28.534,29.695,171.966,4942.653561
1654473600,2022-06-06 00:00:00,URUS/USDT,28.586,29.363,28.551,28.551,406.5813,11623.6880189
1654470000,2022-06-05 23:00:00,URUS/USDT,28.543,28.606,28.521,28.585,183.93255621,5252.1988021955
1654466400,2022-06-05 22:00:00,URUS/USDT,29.205,29.306,28.529,28.541,400.53804261,11656.244151451
1654462800,2022-06-05 21:00:00,URUS/USDT,29.21,29.242,29.104,29.198,412.2439,12035.4166327
1654459200,2022-06-05 20:00:00,URUS/USDT,29.369,29.387,29.179,29.219,247.0197,7235.1123896
1654455600,2022-06-05 19:00:00,URUS/USDT,29.419,29.631,29.24,29.373,382.37600683,11207.10521815263
1654452000,2022-06-05 18:00:00,URUS/USDT,28.881,32.343,28.835,29.422,711.94142504,21116.3422328215
1654448400,2022-06-05 17:00:00,URUS/USDT,30.056,30.056,28.345,28.887,741.0687,21365.8501241
1654444800,2022-06-05 16:00:00,URUS/USDT,29.327,31.061,29.323,30.054,239.3298788,7155.15749553456
1654441200,2022-06-05 15:00:00,URUS/USDT,29.26,29.506,29.164,29.321,185.40002134,5416.55327844414
1654437600,2022-06-05 14:00:00,URUS/USDT,29.546,29.546,28.943,29.268,356.6427,10443.4883761
1654434000,2022-06-05 13:00:00,URUS/USDT,29.698,29.725,29.262,29.54,241.0144,7130.3530034
1654430400,2022-06-05 12:00:00,URUS/USDT,29.152,29.976,29.104,29.691,414.8079,12292.42677063968
1654426800,2022-06-05 11:00:00,URUS/USDT,29.157,29.252,29.133,29.148,181.90771732,5303.94035844464
1654423200,2022-06-05 10:00:00,URUS/USDT,29.074,29.213,28.932,29.161,416.887,12155.3418666
1654419600,2022-06-05 09:00:00,URUS/USDT,28.968,29.225,28.945,29.068,312.4484,9077.29900033808
1654416000,2022-06-05 08:00:00,URUS/USDT,28.857,28.977,28.842,28.964,213.05539459,6160.04597278329
1654412400,2022-06-05 07:00:00,URUS/USDT,29.001,29.001,28.838,28.859,230.60420541,6660.94095981671
1654408800,2022-06-05 06:00:00,URUS/USDT,29.087,29.116,28.945,29.004,252.4831,7318.7322245
1654405200,2022-06-05 05:00:00,URUS/USDT,29.127,29.2,29.076,29.09,398.4508,11599.0107399
1654401600,2022-06-05 04:00:00,URUS/USDT,29.115,29.145,29.115,29.13,339.9807,9904.9177719
1654398000,2022-06-05 03:00:00,URUS/USDT,29.201,29.201,29.083,29.112,190.28078492,5540.00081364892
1654394400,2022-06-05 02:00:00,URUS/USDT,29.365,29.365,28.93,29.225,361.7281,10517.7970858
1654390800,2022-06-05 01:00:00,URUS/USDT,29.45,31.179,29.364,29.364,352.39126703,10477.9119950545
1654387200,2022-06-05 00:00:00,URUS/USDT,29.907,29.907,29.391,29.454,372.9764,11073.8558963
1654383600,2022-06-04 23:00:00,URUS/USDT,29.816,29.987,29.724,29.911,274.44658108,8195.72985954596
1654380000,2022-06-04 22:00:00,URUS/USDT,29.418,30.088,29.401,29.816,426.27720746,12738.77143796716
1654376400,2022-06-04 21:00:00,URUS/USDT,29.354,29.424,29.344,29.421,414.6826,12194.2448719
1654372800,2022-06-04 20:00:00,URUS/USDT,29.402,29.406,29.294,29.352,230.014,6756.0203598
1654369200,2022-06-04 19:00:00,URUS/USDT,28.97,29.808,28.97,29.408,400.30077477,11758.80880294468
