https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume TUSD
1655841600,2022-06-21 20:00:00,ETH/TUSD,1123.07,1123.07,1112.73,1120.41,3.5619457,3991.424650816
1655838000,2022-06-21 19:00:00,ETH/TUSD,1142.9,1151.85,1120.63,1122.69,15.48443897,17380.4553866307
1655834400,2022-06-21 18:00:00,ETH/TUSD,1146.2,1150,1146.08,1146.51,2.51524423,2883.9876837973
1655830800,2022-06-21 17:00:00,ETH/TUSD,1165.7,1169.58,1149.17,1150,34.48261451,39729.4730288835
1655827200,2022-06-21 16:00:00,ETH/TUSD,1167.21,1169.98,1167.21,1168.68,0.231695,270.71659563
1655823600,2022-06-21 15:00:00,ETH/TUSD,1176.24,1178.22,1166.22,1166.22,27.11075645,31887.7552282025
1655820000,2022-06-21 14:00:00,ETH/TUSD,1181.24,1189.85,1175.44,1185.53,16.08634875,19134.5780236601
1655816400,2022-06-21 13:00:00,ETH/TUSD,1146.88,1185.26,1143.08,1182.26,31.4677625,36776.646216337
1655812800,2022-06-21 12:00:00,ETH/TUSD,1139.47,1151.05,1135.52,1146.89,1.68941015,1928.2767980151
1655809200,2022-06-21 11:00:00,ETH/TUSD,1158.42,1158.42,1137.71,1140.39,2.01357685,2308.5003792665
1655805600,2022-06-21 10:00:00,ETH/TUSD,1156.94,1161.49,1152.44,1158.42,9.4845646,10943.913478357
1655802000,2022-06-21 09:00:00,ETH/TUSD,1168.82,1170.46,1156.82,1156.82,0.7957845,923.165532008
1655798400,2022-06-21 08:00:00,ETH/TUSD,1141.12,1173.44,1141.12,1170.43,29.97346761,35027.3960554296
1655794800,2022-06-21 07:00:00,ETH/TUSD,1161,1161,1142.03,1144.29,25.06318624,28803.0754556816
1655791200,2022-06-21 06:00:00,ETH/TUSD,1154.17,1161.26,1151.63,1157.35,3.4065025,3939.002252153
1655787600,2022-06-21 05:00:00,ETH/TUSD,1135.84,1157.42,1132.64,1149.12,28.63935171,32866.3177665797
1655784000,2022-06-21 04:00:00,ETH/TUSD,1128.81,1135.1,1117.57,1126.69,39.4161735,44647.543845441
1655780400,2022-06-21 03:00:00,ETH/TUSD,1119,1128.75,1114.65,1128.75,9.8655847,11038.4219813766
1655776800,2022-06-21 02:00:00,ETH/TUSD,1132.31,1132.42,1114.28,1118.45,2.2143085,2478.562958384
1655773200,2022-06-21 01:00:00,ETH/TUSD,1130.22,1140.9,1118.74,1124.35,1.6207335,1826.327218704
1655769600,2022-06-21 00:00:00,ETH/TUSD,1124.33,1130.59,1109.4,1126.24,16.88829839,18933.5892753606
1655766000,2022-06-20 23:00:00,ETH/TUSD,1106.25,1134.5,1100.58,1133.35,4.13404243,4657.2721579955
1655762400,2022-06-20 22:00:00,ETH/TUSD,1102.11,1109.18,1092.16,1109.18,19.9341153,21987.030275116
1655758800,2022-06-20 21:00:00,ETH/TUSD,1119.5,1120.22,1099.36,1101.63,0.9716728,1083.201311674
1655755200,2022-06-20 20:00:00,ETH/TUSD,1102.85,1124.93,1100.23,1122.16,10.643263,11913.044308187
1655751600,2022-06-20 19:00:00,ETH/TUSD,1093.73,1107.59,1090.54,1106.34,10.0262025,11018.28886097
1655748000,2022-06-20 18:00:00,ETH/TUSD,1095.07,1101.4,1084.43,1098.05,27.1745734,29595.83390863
1655744400,2022-06-20 17:00:00,ETH/TUSD,1108.55,1116.64,1095.54,1097.01,25.3732803,27929.182681102
1655740800,2022-06-20 16:00:00,ETH/TUSD,1130.46,1130.46,1102.38,1104,4.3640065,4862.037895906
1655737200,2022-06-20 15:00:00,ETH/TUSD,1142.4,1150.93,1121.21,1131.62,50.54180062,57209.5441141058
1655733600,2022-06-20 14:00:00,ETH/TUSD,1115.2,1142.32,1115.2,1141.61,12.06868276,13623.6836827407
1655730000,2022-06-20 13:00:00,ETH/TUSD,1126.27,1137.35,1105.83,1110.9,3.29818566,3716.2502612006
1655726400,2022-06-20 12:00:00,ETH/TUSD,1147,1147,1121.62,1130.48,21.22157418,24017.7538340148
1655722800,2022-06-20 11:00:00,ETH/TUSD,1156.37,1161.44,1146.11,1156.38,3.38148525,3896.2444368125
1655719200,2022-06-20 10:00:00,ETH/TUSD,1123.5,1164.37,1118.12,1161,68.0253538,77422.290211368
1655715600,2022-06-20 09:00:00,ETH/TUSD,1122.28,1135,1117.46,1121.96,31.73671789,35941.4223713578
1655712000,2022-06-20 08:00:00,ETH/TUSD,1077.13,1124.92,1077.13,1124.09,116.80508499,127499.0088931403
1655708400,2022-06-20 07:00:00,ETH/TUSD,1073.51,1078.87,1066.23,1078.87,13.2433895,14283.052758596
1655704800,2022-06-20 06:00:00,ETH/TUSD,1084.24,1089.89,1073.75,1074.28,18.0082081,19578.912572683
1655701200,2022-06-20 05:00:00,ETH/TUSD,1064.29,1077.97,1064.29,1077.97,0.1294201,138.072428497
1655697600,2022-06-20 04:00:00,ETH/TUSD,1083.31,1086.15,1066.61,1066.61,5.59809657,6023.2807998782
1655694000,2022-06-20 03:00:00,ETH/TUSD,1066.26,1088.95,1066.25,1078.44,23.4354459,25207.775800158
1655690400,2022-06-20 02:00:00,ETH/TUSD,1082.88,1087.76,1052.75,1072.06,5.5582565,5897.811370339
1655686800,2022-06-20 01:00:00,ETH/TUSD,1090.2,1090.2,1066.81,1075.1,3.0492685,3281.715927168
1655683200,2022-06-20 00:00:00,ETH/TUSD,1125.37,1125.37,1085.19,1085.19,14.0155002,15561.708199167
1655679600,2022-06-19 23:00:00,ETH/TUSD,1139.99,1140.32,1117.36,1120.01,3.91412826,4395.0710246432
1655676000,2022-06-19 22:00:00,ETH/TUSD,1129.48,1147.97,1125.45,1140.41,4.04718,4587.55642979
1655672400,2022-06-19 21:00:00,ETH/TUSD,1137.11,1139.76,1125.79,1125.79,7.32841752,8288.7354594256
1655668800,2022-06-19 20:00:00,ETH/TUSD,1101.53,1157.01,1097.57,1140.1,31.84197708,36016.002745442
1655665200,2022-06-19 19:00:00,ETH/TUSD,1119.05,1128.07,1090.24,1099.16,18.73782732,20644.9812093084
1655661600,2022-06-19 18:00:00,ETH/TUSD,1046.81,1111.91,1046.01,1109.51,136.8585218,148462.306268676
1655658000,2022-06-19 17:00:00,ETH/TUSD,1053.37,1053.37,1044.38,1046.35,2.10055519,2197.8542904071
1655654400,2022-06-19 16:00:00,ETH/TUSD,1066.13,1072.11,1048.38,1048.38,20.86692683,22042.0517563458
1655650800,2022-06-19 15:00:00,ETH/TUSD,1028.26,1074.54,1028.26,1069.51,85.7876844,90310.636896335
1655647200,2022-06-19 14:00:00,ETH/TUSD,1021.09,1038.35,1020.32,1038.35,2.6057429,2673.4771327308
1655643600,2022-06-19 13:00:00,ETH/TUSD,1034.36,1043.44,1017.71,1019.95,8.0861959,8286.455648206
1655640000,2022-06-19 12:00:00,ETH/TUSD,1053.45,1061.84,1027.13,1034.32,18.65654124,19301.968386687
1655636400,2022-06-19 11:00:00,ETH/TUSD,1063.42,1063.42,1046.51,1053.53,3.7109261,3914.257146566
1655632800,2022-06-19 10:00:00,ETH/TUSD,1003.16,1073.74,1003.16,1062.62,75.41484509,78091.5993545373
1655629200,2022-06-19 09:00:00,ETH/TUSD,965,1005.65,965,990.9,15.4028933,15097.986772061
1655625600,2022-06-19 08:00:00,ETH/TUSD,956.3,968.31,954.2,968.31,10.12061169,9714.847649546
1655622000,2022-06-19 07:00:00,ETH/TUSD,961.96,970.06,953.57,953.57,2.2128416,2126.417988314
1655618400,2022-06-19 06:00:00,ETH/TUSD,949.06,961.75,949.06,953.08,10.10952651,9659.2512294456
1655614800,2022-06-19 05:00:00,ETH/TUSD,967.56,967.56,936.27,941.85,7.8004431,7437.549354775
1655611200,2022-06-19 04:00:00,ETH/TUSD,952.72,969.98,952.72,962.44,1.7523046,1693.517531022
1655607600,2022-06-19 03:00:00,ETH/TUSD,951.83,973.87,948.92,948.92,27.3785954,26573.100251264
1655604000,2022-06-19 02:00:00,ETH/TUSD,960.13,960.13,941.49,953.69,14.71611649,14028.2495247221
1655600400,2022-06-19 01:00:00,ETH/TUSD,993.19,993.19,959.14,959.14,6.4818753,6317.135054355
1655596800,2022-06-19 00:00:00,ETH/TUSD,993.54,1007.15,987.18,990.28,14.98123708,14975.6030383254
1655593200,2022-06-18 23:00:00,ETH/TUSD,990.05,1001.99,981.78,996.5,29.70781008,29582.0171375284
1655589600,2022-06-18 22:00:00,ETH/TUSD,937.97,1007.69,937.97,989.23,120.75427898,117739.3767445778
1655586000,2022-06-18 21:00:00,ETH/TUSD,902.13,967.09,900.61,943.44,170.5781685,159518.8680129736
1655582400,2022-06-18 20:00:00,ETH/TUSD,913.17,923.17,880.67,902.04,120.75268339,108487.9638043132
1655578800,2022-06-18 19:00:00,ETH/TUSD,938.01,941.61,913.04,915.22,59.46250678,55072.5829790882
1655575200,2022-06-18 18:00:00,ETH/TUSD,957.17,960.16,933.59,939.79,6.22815207,5883.3691504585
1655571600,2022-06-18 17:00:00,ETH/TUSD,983.12,986.11,958.72,960.9,39.1154314,38033.253918982
1655568000,2022-06-18 16:00:00,ETH/TUSD,991.79,997.92,977.28,980,46.48781279,45577.1784039863
1655564400,2022-06-18 15:00:00,ETH/TUSD,991.78,996.41,988.77,995.38,3.1254,3097.199507454
1655560800,2022-06-18 14:00:00,ETH/TUSD,1000.75,1000.75,991.78,992.68,6.15901315,6121.5644835554
1655557200,2022-06-18 13:00:00,ETH/TUSD,993.05,1002.05,993.05,996.17,0.8267311,824.013991936
1655553600,2022-06-18 12:00:00,ETH/TUSD,1005.79,1005.79,995.46,998.18,4.54973433,4559.1040140558
1655550000,2022-06-18 11:00:00,ETH/TUSD,1003.33,1012.09,998.56,1006.68,2.96282996,2982.6075731252
1655546400,2022-06-18 10:00:00,ETH/TUSD,994.54,1014.95,994.54,1004.55,31.8982152,32218.572289582
1655542800,2022-06-18 09:00:00,ETH/TUSD,989.74,996.17,984.42,986.32,69.0275964,68516.09721584
1655539200,2022-06-18 08:00:00,ETH/TUSD,1000.54,1007.25,975.97,989.88,51.2285482,50701.6800325418
1655535600,2022-06-18 07:00:00,ETH/TUSD,1022.45,1022.5,986.75,1003.14,41.59920004,41877.2220929866
1655532000,2022-06-18 06:00:00,ETH/TUSD,1076.84,1078.09,1000,1018.72,97.56694503,100670.0543240377
1655528400,2022-06-18 05:00:00,ETH/TUSD,1077.28,1077.33,1077.28,1077.33,0.087987,94.788038825
1655524800,2022-06-18 04:00:00,ETH/TUSD,1076.9,1078.23,1074.51,1076.98,0.63459737,683.4325368229
1655521200,2022-06-18 03:00:00,ETH/TUSD,1076.28,1079.43,1075.85,1079.43,0.3223659,347.341558801
1655517600,2022-06-18 02:00:00,ETH/TUSD,1074.52,1079.89,1070.46,1079.89,5.3186078,5710.930050476
1655514000,2022-06-18 01:00:00,ETH/TUSD,1089,1089,1072.9,1075.97,3.0985062,3334.114005013
1655510400,2022-06-18 00:00:00,ETH/TUSD,1083.95,1094.52,1083.95,1088.52,5.9354047,6435.098345406
1655506800,2022-06-17 23:00:00,ETH/TUSD,1081.67,1091.59,1081.67,1084.37,4.0729302,4427.555646593
1655503200,2022-06-17 22:00:00,ETH/TUSD,1082.24,1084.22,1075.63,1082.92,3.32497853,3586.7006243206
1655499600,2022-06-17 21:00:00,ETH/TUSD,1093.62,1095.82,1083.08,1083.08,1.39458942,1524.4190534094
1655496000,2022-06-17 20:00:00,ETH/TUSD,1083.16,1096.73,1082.65,1094.25,7.07735733,7706.1987777399
1655492400,2022-06-17 19:00:00,ETH/TUSD,1075.65,1082,1075.65,1079.7,2.5849905,2790.847381675
1655488800,2022-06-17 18:00:00,ETH/TUSD,1078.62,1080.68,1076.87,1078.83,4.2686173,4601.992445707
1655485200,2022-06-17 17:00:00,ETH/TUSD,1079.37,1081.17,1074.47,1075.77,26.05484933,28051.7297079388
1655481600,2022-06-17 16:00:00,ETH/TUSD,1083.05,1090.24,1072.68,1072.68,7.7787354,8373.527205094
1655478000,2022-06-17 15:00:00,ETH/TUSD,1081.61,1084.98,1071.52,1084.98,1.05477463,1138.0434559057
1655474400,2022-06-17 14:00:00,ETH/TUSD,1091.43,1091.43,1064.16,1072.28,8.07318104,8615.6500900004
1655470800,2022-06-17 13:00:00,ETH/TUSD,1072.27,1096.93,1072.27,1092.51,10.34446869,11256.7598968066
1655467200,2022-06-17 12:00:00,ETH/TUSD,1093.42,1094.69,1071.46,1073.63,12.3093217,13249.993817537
1655463600,2022-06-17 11:00:00,ETH/TUSD,1100.62,1104.03,1093.14,1093.14,1.55158547,1706.4206513574
1655460000,2022-06-17 10:00:00,ETH/TUSD,1090.05,1102.96,1088.5,1102.96,6.7768922,7395.401786896
1655456400,2022-06-17 09:00:00,ETH/TUSD,1090.84,1096.04,1088.02,1089.99,0.90195602,984.4849868626
1655452800,2022-06-17 08:00:00,ETH/TUSD,1097.21,1110.11,1094.78,1094.78,1.1709988,1289.080538025
1655449200,2022-06-17 07:00:00,ETH/TUSD,1105.87,1115.24,1097.03,1097.03,1.66664398,1848.3788684028
1655445600,2022-06-17 06:00:00,ETH/TUSD,1099.71,1107.46,1088.36,1101.77,0.64950496,710.506666222
1655442000,2022-06-17 05:00:00,ETH/TUSD,1085.48,1107.05,1085.48,1100.14,1.1725805,1293.168284837
1655438400,2022-06-17 04:00:00,ETH/TUSD,1071.26,1089.2,1070.18,1085.56,0.6966982,754.659516489
1655434800,2022-06-17 03:00:00,ETH/TUSD,1091.83,1091.83,1074.1,1074.1,0.8638613,928.672554977
1655431200,2022-06-17 02:00:00,ETH/TUSD,1111,1114.99,1084.55,1085.22,3.442911,3809.655209849
1655427600,2022-06-17 01:00:00,ETH/TUSD,1068.74,1112.94,1066.68,1107.05,101.37993823,110162.569587159
1655424000,2022-06-17 00:00:00,ETH/TUSD,1067.57,1083.44,1050,1063.17,17.72300773,18796.9806098996
1655420400,2022-06-16 23:00:00,ETH/TUSD,1065.28,1072.92,1052.69,1065.16,15.4201085,16314.922429162
1655416800,2022-06-16 22:00:00,ETH/TUSD,1098.73,1099.04,1067.15,1067.15,20.97553581,22771.2336635994
1655413200,2022-06-16 21:00:00,ETH/TUSD,1098.47,1114.42,1098.47,1102.37,12.9755366,14438.592233431
1655409600,2022-06-16 20:00:00,ETH/TUSD,1095.27,1108.74,1088.34,1098.18,1.17176919,1288.6002490688
1655406000,2022-06-16 19:00:00,ETH/TUSD,1111.59,1114.61,1091.29,1094.51,6.0357783,6659.709300803
1655402400,2022-06-16 18:00:00,ETH/TUSD,1106.09,1109.97,1098.33,1106.43,3.21916377,3558.4329325059
1655398800,2022-06-16 17:00:00,ETH/TUSD,1117.71,1126.98,1107.24,1107.27,2.5915772,2904.695578329
1655395200,2022-06-16 16:00:00,ETH/TUSD,1109.64,1130.99,1095.73,1122.71,17.6033864,19527.715144421
1655391600,2022-06-16 15:00:00,ETH/TUSD,1107.08,1125.25,1107.08,1108.58,6.6632536,7452.831818193
1655388000,2022-06-16 14:00:00,ETH/TUSD,1095.22,1114.96,1082.01,1096.25,8.7091488,9562.786150157
1655384400,2022-06-16 13:00:00,ETH/TUSD,1126.08,1126.08,1086.03,1097.04,11.5132394,12872.643228911
1655380800,2022-06-16 12:00:00,ETH/TUSD,1110.57,1147.23,1110.57,1121.89,12.2094388,13795.695761887
1655377200,2022-06-16 11:00:00,ETH/TUSD,1121.31,1122.05,1098.34,1107.84,2.54020196,2819.7951786156
1655373600,2022-06-16 10:00:00,ETH/TUSD,1121.73,1123.13,1093.92,1123.13,43.7578623,48444.003975292
1655370000,2022-06-16 09:00:00,ETH/TUSD,1166.47,1166.47,1118.78,1125.32,15.0510566,17209.633958241
1655366400,2022-06-16 08:00:00,ETH/TUSD,1164.06,1176.41,1154.08,1174.61,2.9003847,3360.115838679
1655362800,2022-06-16 07:00:00,ETH/TUSD,1174.21,1176.95,1155.01,1163.99,21.4035964,24797.896201328
1655359200,2022-06-16 06:00:00,ETH/TUSD,1184.75,1185.91,1170.89,1179.14,8.05007261,9479.8684271784
1655355600,2022-06-16 05:00:00,ETH/TUSD,1195.07,1203,1183.42,1183.63,2.99026357,3576.2541179876
1655352000,2022-06-16 04:00:00,ETH/TUSD,1207.48,1215.05,1186.71,1193.15,4.74450097,5683.6637452067
1655348400,2022-06-16 03:00:00,ETH/TUSD,1215.95,1215.95,1202.74,1208.36,1.98733264,2406.6281613267
1655344800,2022-06-16 02:00:00,ETH/TUSD,1222.8,1222.8,1211.65,1218.98,4.4361515,5378.910661386
1655341200,2022-06-16 01:00:00,ETH/TUSD,1234.18,1251.53,1215.53,1215.53,3.28375279,4071.0558292918
1655337600,2022-06-16 00:00:00,ETH/TUSD,1244,1253.91,1227.25,1231.35,16.1258023,19983.324024408
1655334000,2022-06-15 23:00:00,ETH/TUSD,1214.76,1236.97,1214.76,1236.95,6.0629636,7439.668584344
1655330400,2022-06-15 22:00:00,ETH/TUSD,1225.51,1242.63,1213.09,1217.15,18.0118783,22101.504546239
1655326800,2022-06-15 21:00:00,ETH/TUSD,1182.31,1246.83,1176.64,1234.51,124.91339289,152968.096076286
1655323200,2022-06-15 20:00:00,ETH/TUSD,1169.96,1189.19,1154.79,1180.44,125.29622816,147035.3886530328
1655319600,2022-06-15 19:00:00,ETH/TUSD,1174.27,1214.11,1165.05,1172.45,82.57727722,97914.4691217992
1655316000,2022-06-15 18:00:00,ETH/TUSD,1100.69,1220.86,1044.99,1158.94,215.99302332,243817.8305380508
1655312400,2022-06-15 17:00:00,ETH/TUSD,1077.15,1124.54,1055.88,1110.83,53.21442187,59017.3854595632
1655308800,2022-06-15 16:00:00,ETH/TUSD,1119.31,1126.21,1070.51,1078.99,6.9255279,7592.545728597
1655305200,2022-06-15 15:00:00,ETH/TUSD,1106.05,1120.49,1099.16,1120.06,1.6199173,1801.154679765
1655301600,2022-06-15 14:00:00,ETH/TUSD,1139.36,1152.32,1094.02,1105.92,43.93300609,49286.0604019393
1655298000,2022-06-15 13:00:00,ETH/TUSD,1108.66,1156.4,1108.66,1139.54,50.9788575,58307.188688426
1655294400,2022-06-15 12:00:00,ETH/TUSD,1113.85,1139.16,1104.75,1112.52,58.400777,65962.45824688
1655290800,2022-06-15 11:00:00,ETH/TUSD,1051.48,1125.57,1051.48,1116.59,55.20236165,60252.3890241065
1655287200,2022-06-15 10:00:00,ETH/TUSD,1029.53,1071.74,1026.76,1066.43,41.7197252,43924.938452793
1655283600,2022-06-15 09:00:00,ETH/TUSD,1025.4,1036.51,1013.61,1027.61,17.2844684,17730.447735446
1655280000,2022-06-15 08:00:00,ETH/TUSD,1087.94,1088.7,1025.67,1026.14,66.9037222,70141.27311926
1655276400,2022-06-15 07:00:00,ETH/TUSD,1131.75,1131.75,1086.7,1095.58,25.2424986,27781.31997546
1655272800,2022-06-15 06:00:00,ETH/TUSD,1120.69,1134.67,1106.28,1134.67,3.4740799,3890.037821731
1655269200,2022-06-15 05:00:00,ETH/TUSD,1132.61,1133.27,1093.63,1129.58,54.3556658,60649.367088174
1655265600,2022-06-15 04:00:00,ETH/TUSD,1164.81,1164.81,1122.67,1134.69,10.0153496,11438.311971766
1655262000,2022-06-15 03:00:00,ETH/TUSD,1206.01,1206.56,1171.11,1171.11,7.56063609,8964.4466247354
1655258400,2022-06-15 02:00:00,ETH/TUSD,1216.82,1216.82,1196.42,1196.42,1.0344921,1250.246215668
1655254800,2022-06-15 01:00:00,ETH/TUSD,1194.11,1225.93,1194.11,1220.26,1.3321001,1608.71742187
1655251200,2022-06-15 00:00:00,ETH/TUSD,1204.47,1212.61,1190.52,1190.52,2.72822289,3286.8485856114
1655247600,2022-06-14 23:00:00,ETH/TUSD,1179.96,1214.02,1179.96,1213.02,5.55411153,6660.0388058986
1655244000,2022-06-14 22:00:00,ETH/TUSD,1168.13,1179.96,1166.35,1176.59,3.844155,4491.853755481
1655240400,2022-06-14 21:00:00,ETH/TUSD,1189.49,1189.87,1158.47,1167.15,1.6003343,1871.69074455
1655236800,2022-06-14 20:00:00,ETH/TUSD,1197.28,1197.28,1176.24,1185.84,2.25536405,2681.5957911168
1655233200,2022-06-14 19:00:00,ETH/TUSD,1203.59,1207.43,1191.76,1200.07,8.25624001,9916.8611736175
1655229600,2022-06-14 18:00:00,ETH/TUSD,1219.34,1229.59,1207.76,1207.76,7.5806979,9226.405982343
1655226000,2022-06-14 17:00:00,ETH/TUSD,1224.99,1233.56,1213.65,1215.71,2.24325897,2738.1197775402
1655222400,2022-06-14 16:00:00,ETH/TUSD,1244.25,1264.84,1221.4,1225.41,20.52755753,25457.9701512301
1655218800,2022-06-14 15:00:00,ETH/TUSD,1221.71,1256.69,1212.48,1251.3,37.8768555,47123.154661782
1655215200,2022-06-14 14:00:00,ETH/TUSD,1218.8,1222.64,1192.99,1220.8,3.27554359,3959.3444783255
1655211600,2022-06-14 13:00:00,ETH/TUSD,1202.01,1226.76,1189.75,1205.7,5.02586019,6101.7667077204
1655208000,2022-06-14 12:00:00,ETH/TUSD,1171.33,1214.27,1159.35,1197.3,20.7909419,24901.343520757
1655204400,2022-06-14 11:00:00,ETH/TUSD,1184.86,1185.81,1154.01,1169.91,7.1585595,8383.001376255
1655200800,2022-06-14 10:00:00,ETH/TUSD,1190.61,1200.01,1175.28,1184.97,18.4228468,21973.5105831
1655197200,2022-06-14 09:00:00,ETH/TUSD,1218.51,1226.43,1185.91,1187.26,5.50250375,6600.0588235805
1655193600,2022-06-14 08:00:00,ETH/TUSD,1231.84,1231.84,1220.45,1223.92,1.86409151,2283.2012357507
1655190000,2022-06-14 07:00:00,ETH/TUSD,1235.57,1248.98,1214.82,1238.59,4.1231535,5075.528633093
1655186400,2022-06-14 06:00:00,ETH/TUSD,1221.48,1232.42,1211.98,1232.42,9.3955541,11486.625895675
1655182800,2022-06-14 05:00:00,ETH/TUSD,1152.64,1235.95,1152.64,1225.41,15.4698765,18682.442553784
1655179200,2022-06-14 04:00:00,ETH/TUSD,1172.59,1190.3,1135.3,1156.45,14.5306171,16861.859339293
1655175600,2022-06-14 03:00:00,ETH/TUSD,1120.25,1173.6,1104.52,1171.29,21.8486708,25175.724953387
1655172000,2022-06-14 02:00:00,ETH/TUSD,1101.96,1130.97,1076.04,1112.22,93.07975774,103557.1467852614
1655168400,2022-06-14 01:00:00,ETH/TUSD,1172.67,1184.76,1101.22,1101.22,55.7718782,64786.32681249
1655164800,2022-06-14 00:00:00,ETH/TUSD,1206.76,1221.7,1171.2,1171.2,37.3568153,44689.539834083
1655161200,2022-06-13 23:00:00,ETH/TUSD,1196.45,1205.5,1169.72,1203.78,44.12982554,52377.978277103
1655157600,2022-06-13 22:00:00,ETH/TUSD,1223.31,1227.74,1189.57,1191.8,33.66219584,40982.05546179
1655154000,2022-06-13 21:00:00,ETH/TUSD,1244.88,1245.34,1221.62,1223.63,2.71276499,3351.6426165413
1655150400,2022-06-13 20:00:00,ETH/TUSD,1226.87,1279.95,1226.87,1245.72,7.13915593,9044.697667521
1655146800,2022-06-13 19:00:00,ETH/TUSD,1230.99,1232.62,1221.07,1225.08,7.3734842,9041.222836699
1655143200,2022-06-13 18:00:00,ETH/TUSD,1238.61,1256.39,1235.78,1235.78,6.54895207,8175.4819800291
1655139600,2022-06-13 17:00:00,ETH/TUSD,1238.12,1238.12,1212.89,1237.39,8.96431987,10996.9044360317
1655136000,2022-06-13 16:00:00,ETH/TUSD,1222.71,1272.13,1220.4,1235.55,34.29591521,43041.6008312251
1655132400,2022-06-13 15:00:00,ETH/TUSD,1190.46,1241.47,1187.46,1222.7,114.57776284,139715.014789036
1655128800,2022-06-13 14:00:00,ETH/TUSD,1235.25,1241.19,1166.36,1196.39,44.45470196,53038.2222030836
1655125200,2022-06-13 13:00:00,ETH/TUSD,1213.64,1241.79,1200.98,1234.86,78.61279457,95858.4559268301
1655121600,2022-06-13 12:00:00,ETH/TUSD,1208.68,1254.62,1208.68,1215.61,36.29432396,44719.8973971108
1655118000,2022-06-13 11:00:00,ETH/TUSD,1221.05,1227.41,1177.42,1193.25,38.4481707,45924.955688119
1655114400,2022-06-13 10:00:00,ETH/TUSD,1233.59,1254,1215.48,1224.38,28.51490967,35042.7653096331
1655110800,2022-06-13 09:00:00,ETH/TUSD,1205.63,1261.75,1178.31,1233.91,116.59180958,142151.1536534982
1655107200,2022-06-13 08:00:00,ETH/TUSD,1282.42,1285.37,1203.67,1208.08,119.1345738,148485.0765132335
1655103600,2022-06-13 07:00:00,ETH/TUSD,1325.12,1336.12,1266.72,1280.25,77.9977961,100592.926836308
1655100000,2022-06-13 06:00:00,ETH/TUSD,1321.76,1344.26,1298.2,1318.97,63.48147384,83763.7398683808
1655096400,2022-06-13 05:00:00,ETH/TUSD,1348.87,1362.33,1318.98,1321.69,62.2780075,83315.256335872
1655092800,2022-06-13 04:00:00,ETH/TUSD,1346.89,1384.77,1343.56,1353.17,174.42832584,240247.7354360356
1655089200,2022-06-13 03:00:00,ETH/TUSD,1340.72,1367.4,1305.73,1355.86,69.93978107,93044.7785445666
1655085600,2022-06-13 02:00:00,ETH/TUSD,1362.68,1363.24,1338.54,1341.32,63.21310069,85386.3671177496
1655082000,2022-06-13 01:00:00,ETH/TUSD,1384.46,1396.02,1342.85,1361.19,30.80615129,42118.7439315564
1655078400,2022-06-13 00:00:00,ETH/TUSD,1433.02,1451.19,1387.03,1387.34,77.62922938,110287.953801476
1655074800,2022-06-12 23:00:00,ETH/TUSD,1453.09,1461,1433.02,1433.02,1.9816815,2878.436696329
1655071200,2022-06-12 22:00:00,ETH/TUSD,1472.69,1472.69,1453.5,1460.36,49.1952959,71840.804566939
1655067600,2022-06-12 21:00:00,ETH/TUSD,1471.75,1483.02,1471.75,1476.53,3.09493091,4569.8394036118
1655064000,2022-06-12 20:00:00,ETH/TUSD,1482.46,1486.02,1477.71,1477.71,1.4343941,2126.127098908
1655060400,2022-06-12 19:00:00,ETH/TUSD,1500.31,1500.31,1477.98,1483.51,28.62289811,42606.0284088581
1655056800,2022-06-12 18:00:00,ETH/TUSD,1516.4,1516.63,1510.07,1511.68,9.75431302,14766.7114971988
1655053200,2022-06-12 17:00:00,ETH/TUSD,1506.33,1524.86,1505.39,1517.99,17.7094274,26803.219774259
1655049600,2022-06-12 16:00:00,ETH/TUSD,1525.35,1528.69,1495.07,1495.07,35.8424893,54270.961223867
1655046000,2022-06-12 15:00:00,ETH/TUSD,1507.18,1536.71,1507.18,1519.03,58.72980107,90117.4149429926
1655042400,2022-06-12 14:00:00,ETH/TUSD,1453.41,1524.75,1428.76,1514.08,94.955397,142550.483094312
1655038800,2022-06-12 13:00:00,ETH/TUSD,1459.53,1462.72,1440.15,1446.7,28.03300403,40552.0032208755
1655035200,2022-06-12 12:00:00,ETH/TUSD,1468.75,1472.38,1467.78,1472.38,5.56515677,8174.3260884997
1655031600,2022-06-12 11:00:00,ETH/TUSD,1455.63,1470.96,1452.89,1470.96,8.82736491,12857.1817834652
1655028000,2022-06-12 10:00:00,ETH/TUSD,1461.5,1472.83,1461.16,1462.97,12.3774406,18109.285777609
1655024400,2022-06-12 09:00:00,ETH/TUSD,1469.26,1474.49,1464.81,1464.81,0.5142187,753.692655098
1655020800,2022-06-12 08:00:00,ETH/TUSD,1465.77,1483.24,1465.63,1468.47,60.7753566,89906.004869463
1655017200,2022-06-12 07:00:00,ETH/TUSD,1457.16,1465.37,1451.85,1465.37,4.90458503,7135.5935308672
1655013600,2022-06-12 06:00:00,ETH/TUSD,1428.57,1463.51,1428.57,1459.39,14.67317939,21230.5694369394
1655010000,2022-06-12 05:00:00,ETH/TUSD,1449.63,1449.63,1425.31,1426.84,27.3328495,39220.924112775
1655006400,2022-06-12 04:00:00,ETH/TUSD,1472.54,1474.73,1453.92,1453.92,11.639276,17118.225143017
