https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RACEFI,Volume USDT
1644624000,2022-02-12 00:00:00,RACEFI/USDT,0.14,0.145,0.134,0.145,3918486.85691242,545929.003407874213
1644537600,2022-02-11 00:00:00,RACEFI/USDT,0.1547,0.16,0.1368,0.1397,3646096.93047906,544315.032653775002
1644451200,2022-02-10 00:00:00,RACEFI/USDT,0.1772,0.1787,0.1518,0.1545,4099515.84130169,685846.065940717279
1644364800,2022-02-09 00:00:00,RACEFI/USDT,0.1611,0.193,0.1566,0.1779,4364274.6925808,727991.926622675097
1644278400,2022-02-08 00:00:00,RACEFI/USDT,0.19,0.1919,0.1581,0.1611,3553314.11525823,619825.041620815665
1644192000,2022-02-07 00:00:00,RACEFI/USDT,0.2137,0.215,0.1802,0.1899,4013815.61178981,780875.373104763243
1644105600,2022-02-06 00:00:00,RACEFI/USDT,0.1641,0.215,0.1638,0.2137,7734891.06511715,1480812.609412446601
1644019200,2022-02-05 00:00:00,RACEFI/USDT,0.1472,0.1803,0.1409,0.1643,5615777.57567722,887424.305668837777
1643932800,2022-02-04 00:00:00,RACEFI/USDT,0.1444,0.22,0.1407,0.1471,7892602.67994507,1347675.380105694497
1643846400,2022-02-03 00:00:00,RACEFI/USDT,0.1309,0.1642,0.126,0.1446,6004190.57233248,820749.21971713603
1643760000,2022-02-02 00:00:00,RACEFI/USDT,0.139,0.1438,0.125,0.1309,5378332.22106964,728578.244274854956
1643673600,2022-02-01 00:00:00,RACEFI/USDT,0.147,0.1592,0.135,0.1393,4541703.91347709,664019.195436519449
1643587200,2022-01-31 00:00:00,RACEFI/USDT,0.1331,0.1921,0.1252,0.1468,6577194.11517632,985750.464713284001
1643500800,2022-01-30 00:00:00,RACEFI/USDT,0.133,0.1359,0.1252,0.1331,4810492.95797996,631231.135252685376
1643414400,2022-01-29 00:00:00,RACEFI/USDT,0.1326,0.147,0.1311,0.1328,4651267.18886044,634502.838089839897
1643328000,2022-01-28 00:00:00,RACEFI/USDT,0.1382,0.1497,0.1301,0.1326,3805869.73536328,528529.329638589175
1643241600,2022-01-27 00:00:00,RACEFI/USDT,0.1413,0.1545,0.1345,0.1382,3745848.93754546,533294.931657993081
1643155200,2022-01-26 00:00:00,RACEFI/USDT,0.1365,0.2259,0.1365,0.1412,4136022.4920481,689632.435740974846
1643068800,2022-01-25 00:00:00,RACEFI/USDT,0.1526,0.1531,0.1313,0.1365,3589565.76249706,508472.64312218593
1642982400,2022-01-24 00:00:00,RACEFI/USDT,0.1839,0.2004,0.1292,0.1529,3051043.63462524,503972.063065122072
1642896000,2022-01-23 00:00:00,RACEFI/USDT,0.1852,0.194,0.1765,0.184,3130479.6920516,572779.35769798825
1642809600,2022-01-22 00:00:00,RACEFI/USDT,0.1951,0.209,0.1694,0.1852,1645172.36098365,306834.462486067879
1642723200,2022-01-21 00:00:00,RACEFI/USDT,0.2457,0.25,0.1921,0.1959,1977243.69567088,447807.740019355761
1642636800,2022-01-20 00:00:00,RACEFI/USDT,0.2719,0.2998,0.2449,0.2459,2521225.99239126,690333.390255331217
1642550400,2022-01-19 00:00:00,RACEFI/USDT,0.324,0.3246,0.2645,0.2719,2249473.39818075,643000.435225438058
1642464000,2022-01-18 00:00:00,RACEFI/USDT,0.3428,0.3581,0.305,0.3238,1841465.90404371,599128.440874640489
1642377600,2022-01-17 00:00:00,RACEFI/USDT,0.3756,0.3786,0.3405,0.3428,1859394.06991126,674656.800416117547
1642291200,2022-01-16 00:00:00,RACEFI/USDT,0.385,0.392,0.3601,0.3758,2230090.82783925,838412.730584928753
1642204800,2022-01-15 00:00:00,RACEFI/USDT,0.367,0.45,0.3664,0.3862,2222674.11428946,871076.552651258046
1642118400,2022-01-14 00:00:00,RACEFI/USDT,0.3757,0.383,0.3622,0.367,1822206.69428547,680576.323325530517
1642032000,2022-01-13 00:00:00,RACEFI/USDT,0.3971,0.3971,0.3701,0.3757,1472628.36350849,562329.509729527479
1641945600,2022-01-12 00:00:00,RACEFI/USDT,0.3761,0.4087,0.3662,0.3968,983504.2390016,377696.388225432832
1641859200,2022-01-11 00:00:00,RACEFI/USDT,0.4046,0.409,0.3617,0.3755,984028.55035374,386245.667561021748
1641772800,2022-01-10 00:00:00,RACEFI/USDT,0.3923,0.4689,0.3775,0.405,1053468.30047524,429646.148532509455
1641686400,2022-01-09 00:00:00,RACEFI/USDT,0.3823,0.3959,0.3757,0.3924,1118260.2221176,424591.630406028535
1641600000,2022-01-08 00:00:00,RACEFI/USDT,0.4003,0.4041,0.3757,0.382,896222.79909573,345537.257617267513
1641513600,2022-01-07 00:00:00,RACEFI/USDT,0.3763,0.4199,0.3757,0.4004,1002173.09421264,388854.544679601127
1641427200,2022-01-06 00:00:00,RACEFI/USDT,0.3816,0.4017,0.364,0.3765,894102.74879086,339739.48316340704
1641340800,2022-01-05 00:00:00,RACEFI/USDT,0.4672,0.4847,0.364,0.3822,892946.22383885,402518.494238887447
1641254400,2022-01-04 00:00:00,RACEFI/USDT,0.4698,0.5189,0.4508,0.4674,972974.94574096,463356.143131999999
1641168000,2022-01-03 00:00:00,RACEFI/USDT,0.4919,0.4962,0.46,0.4699,820112.65851945,392914.307229765905
1641081600,2022-01-02 00:00:00,RACEFI/USDT,0.502,0.5424,0.4856,0.4919,1022927.4988712,512518.019286513961
1640995200,2022-01-01 00:00:00,RACEFI/USDT,0.4845,0.5702,0.4741,0.5019,1002982.06037183,508366.296730274788
1640908800,2021-12-31 00:00:00,RACEFI/USDT,0.5543,0.5845,0.4689,0.4846,1005353.48459812,531037.99335446146
1640822400,2021-12-30 00:00:00,RACEFI/USDT,0.6172,0.622,0.54,0.5535,1405927.55195337,807124.540035309965
1640736000,2021-12-29 00:00:00,RACEFI/USDT,0.4858,0.7338,0.46,0.6171,3847942.4165796,2345260.118276060152
1640649600,2021-12-28 00:00:00,RACEFI/USDT,0.5595,0.5596,0.4562,0.4856,1027877.66457759,509303.166045409177
