https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPINE,Volume USDT
1656810000,2022-07-03 01:00:00,ALPINE/USDT,2.448,2.448,2.448,2.448,0,0
1656806400,2022-07-03 00:00:00,ALPINE/USDT,2.448,2.448,2.448,2.448,0,0
1656802800,2022-07-02 23:00:00,ALPINE/USDT,2.448,2.448,2.448,2.448,0.2483,0.6078384
1656799200,2022-07-02 22:00:00,ALPINE/USDT,2.453,2.465,2.453,2.463,200.4833,493.7168393
1656795600,2022-07-02 21:00:00,ALPINE/USDT,2.466,2.466,2.466,2.466,0.0405515,0.099999999
1656792000,2022-07-02 20:00:00,ALPINE/USDT,2.456,2.463,2.448,2.463,0.9023,2.2165429
1656788400,2022-07-02 19:00:00,ALPINE/USDT,2.445,2.445,2.445,2.445,0,0
1656784800,2022-07-02 18:00:00,ALPINE/USDT,2.445,2.445,2.445,2.445,0,0
1656781200,2022-07-02 17:00:00,ALPINE/USDT,2.45,2.45,2.445,2.445,91.079,223.038155
1656777600,2022-07-02 16:00:00,ALPINE/USDT,2.442,2.442,2.442,2.442,0,0
1656774000,2022-07-02 15:00:00,ALPINE/USDT,2.448,2.448,2.442,2.442,0.8724,2.1318906
1656770400,2022-07-02 14:00:00,ALPINE/USDT,2.453,2.469,2.453,2.463,356.039,877.9381106
1656766800,2022-07-02 13:00:00,ALPINE/USDT,2.457,2.457,2.441,2.45,90.7846,222.6960346
1656763200,2022-07-02 12:00:00,ALPINE/USDT,2.448,2.448,2.448,2.448,0,0
1656759600,2022-07-02 11:00:00,ALPINE/USDT,2.448,2.448,2.448,2.448,0,0
1656756000,2022-07-02 10:00:00,ALPINE/USDT,2.478,2.478,2.415,2.448,205.0835,499.5293354
1656752400,2022-07-02 09:00:00,ALPINE/USDT,2.463,2.56,2.463,2.496,1125.14362748,2835.38912329236
1656748800,2022-07-02 08:00:00,ALPINE/USDT,2.448,2.448,2.448,2.448,0.2483,0.6078384
1656745200,2022-07-02 07:00:00,ALPINE/USDT,2.463,2.463,2.433,2.433,1.7019,4.1631671
1656741600,2022-07-02 06:00:00,ALPINE/USDT,2.418,2.493,2.418,2.472,3.3982,8.3431741
1656738000,2022-07-02 05:00:00,ALPINE/USDT,2.414,2.415,2.414,2.415,0.7241,1.7486015
1656734400,2022-07-02 04:00:00,ALPINE/USDT,2.403,2.403,2.403,2.403,0.2483,0.5966649
1656730800,2022-07-02 03:00:00,ALPINE/USDT,2.388,2.388,2.388,2.388,0.8724,2.0832912
1656727200,2022-07-02 02:00:00,ALPINE/USDT,2.403,2.403,2.403,2.403,0,0
1656723600,2022-07-02 01:00:00,ALPINE/USDT,2.403,2.403,2.403,2.403,0,0
1656720000,2022-07-02 00:00:00,ALPINE/USDT,2.399,2.424,2.399,2.403,233.57794854,564.25566486096
1656716400,2022-07-01 23:00:00,ALPINE/USDT,2.415,2.415,2.403,2.403,22.3979141,53.844185081
1656712800,2022-07-01 22:00:00,ALPINE/USDT,2.43,2.43,2.418,2.418,14.2265,34.5200898
1656709200,2022-07-01 21:00:00,ALPINE/USDT,2.437,2.438,2.437,2.437,37.29733668,90.90999997316
1656705600,2022-07-01 20:00:00,ALPINE/USDT,2.445,2.447,2.428,2.438,175.22457327,428.28000799169
1656702000,2022-07-01 19:00:00,ALPINE/USDT,2.463,2.463,2.44,2.461,1335.14559264,3269.91587458704
1656698400,2022-07-01 18:00:00,ALPINE/USDT,2.478,2.482,2.458,2.48,635.251,1569.0884408
1656694800,2022-07-01 17:00:00,ALPINE/USDT,2.433,2.53,2.411,2.494,1638.70091505,4090.44946143145
1656691200,2022-07-01 16:00:00,ALPINE/USDT,2.403,2.778,2.403,2.448,2441.54319854,6145.16825999598
1656687600,2022-07-01 15:00:00,ALPINE/USDT,2.374,2.374,2.374,2.374,123.694,293.649556
1656684000,2022-07-01 14:00:00,ALPINE/USDT,2.374,2.374,2.374,2.374,1.905,4.52247
1656680400,2022-07-01 13:00:00,ALPINE/USDT,2.388,2.388,2.388,2.388,0.2483,0.5929404
1656676800,2022-07-01 12:00:00,ALPINE/USDT,2.365,2.365,2.365,2.365,1.905,4.505325
1656673200,2022-07-01 11:00:00,ALPINE/USDT,2.368,2.368,2.368,2.368,0,0
1656669600,2022-07-01 10:00:00,ALPINE/USDT,2.373,2.376,2.368,2.368,55.1836,130.7544063
1656666000,2022-07-01 09:00:00,ALPINE/USDT,2.388,2.388,2.388,2.388,0.8724,2.0832912
1656662400,2022-07-01 08:00:00,ALPINE/USDT,2.404,2.404,2.404,2.404,7.9349,19.0754996
1656658800,2022-07-01 07:00:00,ALPINE/USDT,2.388,2.416,2.388,2.416,399.75047338,964.55729118608
1656655200,2022-07-01 06:00:00,ALPINE/USDT,2.361,2.362,2.36,2.362,5.1562,12.1695671
1656651600,2022-07-01 05:00:00,ALPINE/USDT,2.373,2.373,2.373,2.373,0,0
1656648000,2022-07-01 04:00:00,ALPINE/USDT,2.388,2.388,2.373,2.373,1.1207,2.6725071
1656644400,2022-07-01 03:00:00,ALPINE/USDT,2.436,2.436,2.403,2.403,7.1917,17.4924669
1656640800,2022-07-01 02:00:00,ALPINE/USDT,2.447,2.454,2.441,2.441,17.4683,42.7855779
1656637200,2022-07-01 01:00:00,ALPINE/USDT,2.441,2.441,2.441,2.441,106.6743,260.3919663
1656633600,2022-07-01 00:00:00,ALPINE/USDT,2.415,2.448,2.408,2.448,3.5803,8.697608
1656630000,2022-06-30 23:00:00,ALPINE/USDT,2.373,2.403,2.373,2.403,1.369,3.269172
1656626400,2022-06-30 22:00:00,ALPINE/USDT,2.358,2.358,2.358,2.358,0.8477,1.9988766
1656622800,2022-06-30 21:00:00,ALPINE/USDT,2.357,2.357,2.342,2.342,404.4964,949.7958371
1656619200,2022-06-30 20:00:00,ALPINE/USDT,2.358,2.358,2.358,2.358,0.2483,0.5854914
1656615600,2022-06-30 19:00:00,ALPINE/USDT,2.358,2.373,2.358,2.373,1.1207,2.6482074
1656612000,2022-06-30 18:00:00,ALPINE/USDT,2.337,2.339,2.337,2.339,105.6501,246.9096373
1656608400,2022-06-30 17:00:00,ALPINE/USDT,2.353,2.353,2.353,2.353,0.1495,0.3517735
1656604800,2022-06-30 16:00:00,ALPINE/USDT,2.351,2.351,2.351,2.351,0.04253509,0.09999999659
1656601200,2022-06-30 15:00:00,ALPINE/USDT,2.343,2.343,2.339,2.339,33.0248,77.331302
1656597600,2022-06-30 14:00:00,ALPINE/USDT,2.328,2.328,2.328,2.328,0.2483,0.5780424
1656594000,2022-06-30 13:00:00,ALPINE/USDT,2.343,2.343,2.311,2.311,18.9668,43.8592924
1656590400,2022-06-30 12:00:00,ALPINE/USDT,2.358,2.361,2.358,2.361,0.8724,2.0589915
1656586800,2022-06-30 11:00:00,ALPINE/USDT,2.324,2.343,2.324,2.343,24.0604,55.9210873
1656583200,2022-06-30 10:00:00,ALPINE/USDT,2.343,2.343,2.328,2.333,18.34272087,42.79480928971
1656579600,2022-06-30 09:00:00,ALPINE/USDT,2.313,2.339,2.307,2.339,498.5865,1158.2427749
1656576000,2022-06-30 08:00:00,ALPINE/USDT,2.343,2.343,2.32,2.32,323.216,752.9292637
1656572400,2022-06-30 07:00:00,ALPINE/USDT,2.358,2.358,2.355,2.355,70.2483,165.4354914
1656568800,2022-06-30 06:00:00,ALPINE/USDT,2.433,2.433,2.361,2.361,24.5952,58.7533149
1656565200,2022-06-30 05:00:00,ALPINE/USDT,2.442,2.442,2.442,2.442,0.6241,1.5240522
1656561600,2022-06-30 04:00:00,ALPINE/USDT,2.48,2.48,2.448,2.448,498.0447,1229.1720395
1656558000,2022-06-30 03:00:00,ALPINE/USDT,2.495,2.495,2.495,2.495,0.1417,0.3535415
1656554400,2022-06-30 02:00:00,ALPINE/USDT,2.493,2.493,2.493,2.493,0,0
1656550800,2022-06-30 01:00:00,ALPINE/USDT,2.508,2.508,2.493,2.493,1.3686,3.4198235
1656547200,2022-06-30 00:00:00,ALPINE/USDT,2.523,2.523,2.523,2.523,0,0
1656543600,2022-06-29 23:00:00,ALPINE/USDT,2.523,2.523,2.523,2.523,0.2483,0.6264609
1656540000,2022-06-29 22:00:00,ALPINE/USDT,2.532,2.532,2.532,2.532,0,0
1656536400,2022-06-29 21:00:00,ALPINE/USDT,2.532,2.532,2.532,2.532,6.3517,16.0825044
1656532800,2022-06-29 20:00:00,ALPINE/USDT,2.537,2.537,2.537,2.537,87.2807,221.4311359
1656529200,2022-06-29 19:00:00,ALPINE/USDT,2.54,2.54,2.54,2.54,11.8324,30.054296
1656525600,2022-06-29 18:00:00,ALPINE/USDT,2.508,2.538,2.508,2.535,1.8041,4.5543559
1656522000,2022-06-29 17:00:00,ALPINE/USDT,2.508,2.508,2.493,2.493,1.1207,2.7995019
1656518400,2022-06-29 16:00:00,ALPINE/USDT,2.537,2.537,2.523,2.523,0.427,1.0798228
1656514800,2022-06-29 15:00:00,ALPINE/USDT,2.533,2.533,2.533,2.533,0.7858,1.9904314
1656511200,2022-06-29 14:00:00,ALPINE/USDT,2.535,2.538,2.535,2.538,4.2115,10.6768974
1656507600,2022-06-29 13:00:00,ALPINE/USDT,2.523,2.547,2.523,2.523,202.2499,513.118075
1656504000,2022-06-29 12:00:00,ALPINE/USDT,2.538,2.538,2.517,2.517,4.4598,11.2320207
1656500400,2022-06-29 11:00:00,ALPINE/USDT,2.553,2.849,2.522,2.522,775.48040243,1992.24088302307
1656496800,2022-06-29 10:00:00,ALPINE/USDT,2.532,2.541,2.532,2.541,19.4304,49.3050384
1656493200,2022-06-29 09:00:00,ALPINE/USDT,2.531,2.534,2.531,2.534,42.2385,106.9654815
1656489600,2022-06-29 08:00:00,ALPINE/USDT,2.544,2.544,2.544,2.544,0,0
1656486000,2022-06-29 07:00:00,ALPINE/USDT,2.544,2.544,2.544,2.544,0,0
1656482400,2022-06-29 06:00:00,ALPINE/USDT,2.544,2.544,2.544,2.544,0,0
1656478800,2022-06-29 05:00:00,ALPINE/USDT,2.544,2.544,2.544,2.544,9.8353,25.0210032
1656475200,2022-06-29 04:00:00,ALPINE/USDT,2.565,2.565,2.565,2.565,0,0
1656471600,2022-06-29 03:00:00,ALPINE/USDT,2.565,2.565,2.565,2.565,0,0
1656468000,2022-06-29 02:00:00,ALPINE/USDT,2.565,2.565,2.565,2.565,15.9835,40.9976775
1656464400,2022-06-29 01:00:00,ALPINE/USDT,2.528,2.528,2.528,2.528,0,0
1656460800,2022-06-29 00:00:00,ALPINE/USDT,2.528,2.528,2.528,2.528,0,0
1656457200,2022-06-28 23:00:00,ALPINE/USDT,2.531,2.531,2.528,2.528,4.9609,12.5529476
1656453600,2022-06-28 22:00:00,ALPINE/USDT,2.55,2.55,2.55,2.55,70.6241,180.091455
1656450000,2022-06-28 21:00:00,ALPINE/USDT,2.58,2.58,2.58,2.58,363,936.54
1656446400,2022-06-28 20:00:00,ALPINE/USDT,2.557,2.576,2.552,2.576,458.3821,1172.4542896
1656442800,2022-06-28 19:00:00,ALPINE/USDT,2.586,2.586,2.577,2.577,35.4013,91.5409569
1656439200,2022-06-28 18:00:00,ALPINE/USDT,2.596,2.602,2.591,2.602,22.9092,59.4444608
1656435600,2022-06-28 17:00:00,ALPINE/USDT,2.612,2.65,2.612,2.63,165.277,435.5478336
1656432000,2022-06-28 16:00:00,ALPINE/USDT,2.604,2.604,2.604,2.604,0,0
1656428400,2022-06-28 15:00:00,ALPINE/USDT,2.604,2.604,2.604,2.604,0,0
1656424800,2022-06-28 14:00:00,ALPINE/USDT,2.607,2.613,2.598,2.604,236.2084,615.4309811
1656421200,2022-06-28 13:00:00,ALPINE/USDT,2.616,2.616,2.608,2.608,3.5925,9.3892661
1656417600,2022-06-28 12:00:00,ALPINE/USDT,2.626,2.626,2.615,2.622,39.9599,104.9215217
1656414000,2022-06-28 11:00:00,ALPINE/USDT,2.617,2.617,2.612,2.612,76.6,200.4292
1656410400,2022-06-28 10:00:00,ALPINE/USDT,2.62,2.623,2.608,2.608,2227.39298768,5813.62870478464
1656406800,2022-06-28 09:00:00,ALPINE/USDT,2.63,2.63,2.612,2.612,792.2471,2075.6384252
1656403200,2022-06-28 08:00:00,ALPINE/USDT,2.622,2.622,2.606,2.606,1047.0917,2733.028753
1656399600,2022-06-28 07:00:00,ALPINE/USDT,2.635,2.635,2.633,2.635,1.3478,3.550376
1656396000,2022-06-28 06:00:00,ALPINE/USDT,2.611,2.611,2.611,2.611,0,0
1656392400,2022-06-28 05:00:00,ALPINE/USDT,2.611,2.611,2.611,2.611,1.0301,2.6895911
1656388800,2022-06-28 04:00:00,ALPINE/USDT,2.657,2.657,2.657,2.657,0,0
1656385200,2022-06-28 03:00:00,ALPINE/USDT,2.657,2.657,2.657,2.657,0.5118,1.3598526
1656381600,2022-06-28 02:00:00,ALPINE/USDT,2.61,2.61,2.61,2.61,15.9835249,41.716999989
1656378000,2022-06-28 01:00:00,ALPINE/USDT,2.609,2.609,2.609,2.609,0,0
1656374400,2022-06-28 00:00:00,ALPINE/USDT,2.609,2.609,2.609,2.609,0,0
1656370800,2022-06-27 23:00:00,ALPINE/USDT,2.609,2.609,2.609,2.609,0,0
1656367200,2022-06-27 22:00:00,ALPINE/USDT,2.612,2.612,2.609,2.609,6.1439,16.0298662
1656363600,2022-06-27 21:00:00,ALPINE/USDT,2.638,2.638,2.627,2.627,0.905,2.3814648
1656360000,2022-06-27 20:00:00,ALPINE/USDT,2.599,2.685,2.599,2.65,437.833,1157.6535769
1656356400,2022-06-27 19:00:00,ALPINE/USDT,2.6,2.6,2.6,2.6,7.9349,20.63074
1656352800,2022-06-27 18:00:00,ALPINE/USDT,2.598,2.632,2.583,2.609,632.8864,1651.4841322
1656349200,2022-06-27 17:00:00,ALPINE/USDT,2.604,2.604,2.604,2.604,0.6241,1.6251564
1656345600,2022-06-27 16:00:00,ALPINE/USDT,2.598,2.598,2.59,2.59,155.9583,404.2767546
1656342000,2022-06-27 15:00:00,ALPINE/USDT,2.571,2.571,2.571,2.571,0,0
1656338400,2022-06-27 14:00:00,ALPINE/USDT,2.571,2.571,2.571,2.571,2.7915,7.1769465
1656334800,2022-06-27 13:00:00,ALPINE/USDT,2.617,2.617,2.571,2.577,300.6057,776.1832652
1656331200,2022-06-27 12:00:00,ALPINE/USDT,2.621,2.621,2.621,2.621,0,0
1656327600,2022-06-27 11:00:00,ALPINE/USDT,2.629,2.629,2.621,2.621,90.8292,238.5346009
1656324000,2022-06-27 10:00:00,ALPINE/USDT,2.631,2.631,2.631,2.631,0,0
1656320400,2022-06-27 09:00:00,ALPINE/USDT,2.631,2.631,2.631,2.631,0,0
1656316800,2022-06-27 08:00:00,ALPINE/USDT,2.631,2.631,2.631,2.631,0,0
1656313200,2022-06-27 07:00:00,ALPINE/USDT,2.634,2.634,2.63,2.631,58.6502,154.4215864
1656309600,2022-06-27 06:00:00,ALPINE/USDT,2.658,2.658,2.631,2.65,193.0789,509.961498
1656306000,2022-06-27 05:00:00,ALPINE/USDT,2.651,2.728,2.651,2.672,1261.41076677,3390.67215949124
1656302400,2022-06-27 04:00:00,ALPINE/USDT,2.604,2.651,2.604,2.651,6.72535982,17.73914398282
1656298800,2022-06-27 03:00:00,ALPINE/USDT,2.595,2.595,2.595,2.595,14.2354,36.940863
1656295200,2022-06-27 02:00:00,ALPINE/USDT,2.591,2.604,2.591,2.604,0.9748,2.5275068
1656291600,2022-06-27 01:00:00,ALPINE/USDT,2.577,2.589,2.571,2.589,230.7241,593.8272057
1656288000,2022-06-27 00:00:00,ALPINE/USDT,2.603,2.603,2.58,2.58,31.7022,82.0844862
1656284400,2022-06-26 23:00:00,ALPINE/USDT,2.631,2.631,2.631,2.631,0,0
1656280800,2022-06-26 22:00:00,ALPINE/USDT,2.631,2.631,2.631,2.631,44.5244,117.1436964
1656277200,2022-06-26 21:00:00,ALPINE/USDT,2.639,2.642,2.633,2.633,21.9663,57.8868606
1656273600,2022-06-26 20:00:00,ALPINE/USDT,2.623,2.623,2.623,2.623,117.6509,308.5983107
1656270000,2022-06-26 19:00:00,ALPINE/USDT,2.617,2.617,2.617,2.617,35.2061,92.1343637
1656266400,2022-06-26 18:00:00,ALPINE/USDT,2.605,2.605,2.605,2.605,16.5541,43.1234305
1656262800,2022-06-26 17:00:00,ALPINE/USDT,2.602,2.602,2.602,2.602,11.6155,30.223531
1656259200,2022-06-26 16:00:00,ALPINE/USDT,2.625,2.625,2.625,2.625,1025.5716,2692.12545
1656255600,2022-06-26 15:00:00,ALPINE/USDT,2.631,2.631,2.617,2.619,1082.3539,2834.6541417
1656252000,2022-06-26 14:00:00,ALPINE/USDT,2.634,2.634,2.634,2.634,0,0
1656248400,2022-06-26 13:00:00,ALPINE/USDT,2.634,2.634,2.634,2.634,0.7503,1.9762902
1656244800,2022-06-26 12:00:00,ALPINE/USDT,2.685,2.686,2.644,2.644,706.54362516,1895.59167327976
1656241200,2022-06-26 11:00:00,ALPINE/USDT,2.659,2.667,2.659,2.667,60.17761974,160.04271557006
1656237600,2022-06-26 10:00:00,ALPINE/USDT,2.646,2.698,2.646,2.658,194.8416,521.7676553
1656234000,2022-06-26 09:00:00,ALPINE/USDT,2.653,2.653,2.653,2.653,3.76931775,9.99999999075
1656230400,2022-06-26 08:00:00,ALPINE/USDT,2.646,2.646,2.646,2.646,0,0
1656226800,2022-06-26 07:00:00,ALPINE/USDT,2.646,2.646,2.646,2.646,0.378,1.000188
1656223200,2022-06-26 06:00:00,ALPINE/USDT,2.635,2.649,2.632,2.649,107.88691088,284.97516528848
1656219600,2022-06-26 05:00:00,ALPINE/USDT,2.645,2.645,2.62,2.62,44.04617183,115.41042199035
1656216000,2022-06-26 04:00:00,ALPINE/USDT,2.613,2.613,2.613,2.613,0,0
1656212400,2022-06-26 03:00:00,ALPINE/USDT,2.613,2.613,2.613,2.613,0,0
1656208800,2022-06-26 02:00:00,ALPINE/USDT,2.613,2.613,2.613,2.613,0,0
1656205200,2022-06-26 01:00:00,ALPINE/USDT,2.613,2.613,2.613,2.613,0.7679,2.0065227
1656201600,2022-06-26 00:00:00,ALPINE/USDT,2.617,2.617,2.617,2.617,0,0
1656198000,2022-06-25 23:00:00,ALPINE/USDT,2.617,2.617,2.617,2.617,0,0
1656194400,2022-06-25 22:00:00,ALPINE/USDT,2.617,2.617,2.617,2.617,45.2752,118.4851984
1656190800,2022-06-25 21:00:00,ALPINE/USDT,2.629,2.635,2.629,2.635,220.2125,578.9614331
1656187200,2022-06-25 20:00:00,ALPINE/USDT,2.605,2.618,2.605,2.618,35.7109,93.3598041
1656183600,2022-06-25 19:00:00,ALPINE/USDT,2.604,2.614,2.604,2.614,1.9146,4.9985234
1656180000,2022-06-25 18:00:00,ALPINE/USDT,2.589,2.589,2.589,2.589,156.4554,405.0630306
1656176400,2022-06-25 17:00:00,ALPINE/USDT,2.57,2.57,2.57,2.57,0,0
1656172800,2022-06-25 16:00:00,ALPINE/USDT,2.587,2.587,2.57,2.57,326.2275,839.44751
1656169200,2022-06-25 15:00:00,ALPINE/USDT,2.6,2.6,2.6,2.6,3.8423,9.98998
1656165600,2022-06-25 14:00:00,ALPINE/USDT,2.599,2.599,2.599,2.599,129.7071,337.1087529
1656162000,2022-06-25 13:00:00,ALPINE/USDT,2.599,2.599,2.599,2.599,57,148.143
1656158400,2022-06-25 12:00:00,ALPINE/USDT,2.595,2.608,2.595,2.608,870.3797,2268.0238438
1656154800,2022-06-25 11:00:00,ALPINE/USDT,2.627,2.627,2.627,2.627,0,0
1656151200,2022-06-25 10:00:00,ALPINE/USDT,2.627,2.627,2.627,2.627,0,0
1656147600,2022-06-25 09:00:00,ALPINE/USDT,2.627,2.627,2.627,2.627,68.63989341,180.31699998807
1656144000,2022-06-25 08:00:00,ALPINE/USDT,2.638,2.638,2.638,2.638,0,0
1656140400,2022-06-25 07:00:00,ALPINE/USDT,2.648,2.653,2.633,2.638,446.7611,1183.7450796
1656136800,2022-06-25 06:00:00,ALPINE/USDT,2.628,2.628,2.628,2.628,0,0
1656133200,2022-06-25 05:00:00,ALPINE/USDT,2.628,2.628,2.628,2.628,0.3806,1.0002168
1656129600,2022-06-25 04:00:00,ALPINE/USDT,2.631,2.631,2.631,2.631,0,0
1656126000,2022-06-25 03:00:00,ALPINE/USDT,2.605,2.631,2.605,2.631,79.48,207.9377225
1656122400,2022-06-25 02:00:00,ALPINE/USDT,2.658,2.658,2.599,2.599,456.62530383,1201.93019658014
1656118800,2022-06-25 01:00:00,ALPINE/USDT,2.658,2.661,2.658,2.661,16.24685167,43.23099999387
1656115200,2022-06-25 00:00:00,ALPINE/USDT,2.631,2.631,2.63,2.63,19.6355,51.6419891
1656111600,2022-06-24 23:00:00,ALPINE/USDT,2.669,2.669,2.658,2.658,0.9984,2.6578645
1656108000,2022-06-24 22:00:00,ALPINE/USDT,2.629,2.685,2.629,2.685,123.2997,329.0095429
1656104400,2022-06-24 21:00:00,ALPINE/USDT,2.629,2.629,2.629,2.629,0.2736,0.7192944
1656100800,2022-06-24 20:00:00,ALPINE/USDT,2.629,2.629,2.611,2.622,1.1604,3.040847
1656097200,2022-06-24 19:00:00,ALPINE/USDT,2.612,2.639,2.612,2.639,1.15145248,3.02637499472
1656093600,2022-06-24 18:00:00,ALPINE/USDT,2.59,2.59,2.59,2.59,0,0
1656090000,2022-06-24 17:00:00,ALPINE/USDT,2.6,2.631,2.59,2.59,1129.72460568,2962.83524609072
1656086400,2022-06-24 16:00:00,ALPINE/USDT,2.572,2.585,2.572,2.585,57.232,147.7663977
1656082800,2022-06-24 15:00:00,ALPINE/USDT,2.562,2.573,2.559,2.573,141.05341379,361.06864508167
1656079200,2022-06-24 14:00:00,ALPINE/USDT,2.564,2.564,2.564,2.564,0,0
1656075600,2022-06-24 13:00:00,ALPINE/USDT,2.564,2.564,2.564,2.564,4.2386,10.8677704
1656072000,2022-06-24 12:00:00,ALPINE/USDT,2.577,2.589,2.571,2.578,118.98662096,307.04119456544
1656068400,2022-06-24 11:00:00,ALPINE/USDT,2.557,2.557,2.557,2.557,40.9909,104.8137313
1656064800,2022-06-24 10:00:00,ALPINE/USDT,2.542,2.56,2.542,2.56,71.547275,183.0878258
1656061200,2022-06-24 09:00:00,ALPINE/USDT,2.55,2.554,2.55,2.554,39.8397,101.7480974
1656057600,2022-06-24 08:00:00,ALPINE/USDT,2.589,2.589,2.589,2.589,0,0
1656054000,2022-06-24 07:00:00,ALPINE/USDT,2.589,2.589,2.589,2.589,0,0
1656050400,2022-06-24 06:00:00,ALPINE/USDT,2.565,2.604,2.565,2.589,11.4151,29.3259726
1656046800,2022-06-24 05:00:00,ALPINE/USDT,2.555,2.566,2.547,2.561,119.8493,306.2032486
1656043200,2022-06-24 04:00:00,ALPINE/USDT,2.568,2.568,2.568,2.568,8.0744,20.7350592
1656039600,2022-06-24 03:00:00,ALPINE/USDT,2.593,2.593,2.593,2.593,0,0
1656036000,2022-06-24 02:00:00,ALPINE/USDT,2.589,2.593,2.589,2.593,0.5887,1.5249699
1656032400,2022-06-24 01:00:00,ALPINE/USDT,2.577,2.577,2.576,2.576,47.8035,123.1456965
1656028800,2022-06-24 00:00:00,ALPINE/USDT,2.581,2.581,2.581,2.581,0,0
1656025200,2022-06-23 23:00:00,ALPINE/USDT,2.565,2.581,2.565,2.581,64.5488,166.1684423
1656021600,2022-06-23 22:00:00,ALPINE/USDT,2.551,2.551,2.551,2.551,8.07448059,20.59799998509
1656018000,2022-06-23 21:00:00,ALPINE/USDT,2.55,2.55,2.55,2.55,16.5992,42.32796
1656014400,2022-06-23 20:00:00,ALPINE/USDT,2.552,2.554,2.541,2.554,457.2722,1164.2763977
1656010800,2022-06-23 19:00:00,ALPINE/USDT,2.543,2.558,2.543,2.543,127.0158,323.0770399
1656007200,2022-06-23 18:00:00,ALPINE/USDT,2.55,2.557,2.55,2.55,49.568,126.6365576
1656003600,2022-06-23 17:00:00,ALPINE/USDT,2.541,2.541,2.528,2.528,4.51467898,11.44245438818
1656000000,2022-06-23 16:00:00,ALPINE/USDT,2.535,2.549,2.535,2.549,125.35232648,318.10285229752
1655996400,2022-06-23 15:00:00,ALPINE/USDT,2.547,2.549,2.52,2.52,110.1685,279.2601834
1655992800,2022-06-23 14:00:00,ALPINE/USDT,2.54,2.54,2.535,2.535,89.3603,226.8783605
1655989200,2022-06-23 13:00:00,ALPINE/USDT,2.537,2.537,2.537,2.537,5.7627,14.6199699
1655985600,2022-06-23 12:00:00,ALPINE/USDT,2.546,2.546,2.546,2.546,61.1067,155.5776582
1655982000,2022-06-23 11:00:00,ALPINE/USDT,2.543,2.543,2.543,2.543,0,0
1655978400,2022-06-23 10:00:00,ALPINE/USDT,2.554,2.554,2.543,2.543,26.6522,68.0217621
1655974800,2022-06-23 09:00:00,ALPINE/USDT,2.545,2.548,2.545,2.548,0.9155,2.3303309
1655971200,2022-06-23 08:00:00,ALPINE/USDT,2.528,2.557,2.528,2.557,25.1778,64.1185715
1655967600,2022-06-23 07:00:00,ALPINE/USDT,2.55,2.55,2.526,2.542,247.925,628.7285781
1655964000,2022-06-23 06:00:00,ALPINE/USDT,2.524,2.524,2.524,2.524,0,0
1655960400,2022-06-23 05:00:00,ALPINE/USDT,2.524,2.524,2.524,2.524,21.6187,54.5655988
1655956800,2022-06-23 04:00:00,ALPINE/USDT,2.526,2.526,2.526,2.526,0,0
1655953200,2022-06-23 03:00:00,ALPINE/USDT,2.526,2.526,2.526,2.526,4,10.104
1655949600,2022-06-23 02:00:00,ALPINE/USDT,2.543,2.543,2.543,2.543,0,0
1655946000,2022-06-23 01:00:00,ALPINE/USDT,2.543,2.543,2.543,2.543,0.3933,1.0001619
1655942400,2022-06-23 00:00:00,ALPINE/USDT,2.523,2.534,2.523,2.534,1.0524,2.6599165
1655938800,2022-06-22 23:00:00,ALPINE/USDT,2.495,2.495,2.495,2.495,0,0
1655935200,2022-06-22 22:00:00,ALPINE/USDT,2.495,2.495,2.495,2.495,0,0
1655931600,2022-06-22 21:00:00,ALPINE/USDT,2.496,2.496,2.495,2.495,61.2369,152.7866896
1655928000,2022-06-22 20:00:00,ALPINE/USDT,2.522,2.523,2.522,2.523,224.3932,566.0440436
1655924400,2022-06-22 19:00:00,ALPINE/USDT,2.523,2.556,2.523,2.523,121.17682863,308.55448957828
1655920800,2022-06-22 18:00:00,ALPINE/USDT,2.501,2.501,2.501,2.501,0,0
1655917200,2022-06-22 17:00:00,ALPINE/USDT,2.501,2.501,2.501,2.501,0.7962,1.9912962
1655913600,2022-06-22 16:00:00,ALPINE/USDT,2.498,2.498,2.496,2.496,6.7967,16.9769084
1655910000,2022-06-22 15:00:00,ALPINE/USDT,2.525,2.531,2.525,2.526,30.0733,75.9827593
1655906400,2022-06-22 14:00:00,ALPINE/USDT,2.519,2.519,2.519,2.519,14.7756,37.2197364
1655902800,2022-06-22 13:00:00,ALPINE/USDT,2.506,2.515,2.506,2.515,88.6736,222.621595
1655899200,2022-06-22 12:00:00,ALPINE/USDT,2.507,2.516,2.498,2.498,415.1651,1039.7380174
1655895600,2022-06-22 11:00:00,ALPINE/USDT,2.515,2.526,2.512,2.512,782.0596,1968.032003
1655892000,2022-06-22 10:00:00,ALPINE/USDT,2.509,2.509,2.497,2.497,785.4595,1963.9995991
1655888400,2022-06-22 09:00:00,ALPINE/USDT,2.524,2.532,2.499,2.508,1296.7891,3249.4740302
1655884800,2022-06-22 08:00:00,ALPINE/USDT,2.583,2.584,2.532,2.532,1367.6629,3495.6650878
1655881200,2022-06-22 07:00:00,ALPINE/USDT,2.532,2.617,2.532,2.566,208.0891,538.9665677
1655877600,2022-06-22 06:00:00,ALPINE/USDT,2.498,2.611,2.481,2.549,2108.34221357,5387.32144474354
