https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume BTC,tradecount
1609718400000,2021-01-04 00:00:00,XMR/BTC,0.00419300,0.00458800,0.00404700,0.00417700,119531.86500000,515.82467062,44502
1609632000000,2021-01-03 00:00:00,XMR/BTC,0.00445600,0.00453800,0.00393000,0.00418700,141470.57000000,583.91332271,47067
1609545600000,2021-01-02 00:00:00,XMR/BTC,0.00462300,0.00472000,0.00425000,0.00445600,194597.61400000,875.05857334,64485
1609459200000,2021-01-01 00:00:00,XMR/BTC,0.00540200,0.00580600,0.00446100,0.00463400,216722.79900000,1094.23694499,71494
1609372800000,2020-12-31 00:00:00,XMR/BTC,0.00552400,0.00560700,0.00533400,0.00540200,63865.78400000,349.66881870,24258
1609286400000,2020-12-30 00:00:00,XMR/BTC,0.00590100,0.00592100,0.00547900,0.00553500,56146.04800000,320.33835593,24708
1609200000000,2020-12-29 00:00:00,XMR/BTC,0.00615000,0.00621600,0.00586900,0.00590000,51001.73600000,306.19188255,23857
1609113600000,2020-12-28 00:00:00,XMR/BTC,0.00597200,0.00631600,0.00585000,0.00615000,69242.75900000,421.02261522,27002
1609027200000,2020-12-27 00:00:00,XMR/BTC,0.00635100,0.00638500,0.00560700,0.00597300,138478.73900000,837.24486188,40221
1608940800000,2020-12-26 00:00:00,XMR/BTC,0.00644100,0.00667500,0.00621800,0.00635300,108056.13100000,699.37482132,33691
1608854400000,2020-12-25 00:00:00,XMR/BTC,0.00660200,0.00673000,0.00635800,0.00644600,63453.00800000,412.62481136,23831
1608768000000,2020-12-24 00:00:00,XMR/BTC,0.00648800,0.00680500,0.00636300,0.00660000,86194.80900000,564.18511612,30293
1608681600000,2020-12-23 00:00:00,XMR/BTC,0.00657400,0.00716300,0.00644600,0.00648300,168758.61100000,1151.39213383,49675
1608595200000,2020-12-22 00:00:00,XMR/BTC,0.00641200,0.00670000,0.00634300,0.00657900,60909.26900000,396.52425512,24321
1608508800000,2020-12-21 00:00:00,XMR/BTC,0.00649100,0.00655000,0.00627000,0.00641300,58125.74500000,371.61364900,20653
1608422400000,2020-12-20 00:00:00,XMR/BTC,0.00649000,0.00664800,0.00642200,0.00649000,67203.45600000,439.03617385,23719
1608336000000,2020-12-19 00:00:00,XMR/BTC,0.00668800,0.00688200,0.00647400,0.00649100,74376.96000000,495.60943506,24338
1608249600000,2020-12-18 00:00:00,XMR/BTC,0.00702900,0.00703400,0.00666300,0.00668300,84033.10400000,573.88893980,24189
1608163200000,2020-12-17 00:00:00,XMR/BTC,0.00744100,0.00754600,0.00661000,0.00702600,156230.80100000,1088.88751168,42788
1608076800000,2020-12-16 00:00:00,XMR/BTC,0.00774600,0.00785800,0.00719300,0.00744500,109291.85900000,824.15794308,32897
1607990400000,2020-12-15 00:00:00,XMR/BTC,0.00791400,0.00803900,0.00774700,0.00775000,60674.13000000,480.65456904,21062
1607904000000,2020-12-14 00:00:00,XMR/BTC,0.00793100,0.00822400,0.00785200,0.00791800,125249.17000000,1006.62407092,34090
1607817600000,2020-12-13 00:00:00,XMR/BTC,0.00780800,0.00796200,0.00758500,0.00793400,71743.32700000,554.29276845,23268
1607731200000,2020-12-12 00:00:00,XMR/BTC,0.00784200,0.00814200,0.00772000,0.00780800,117651.00400000,928.59200112,36228
1607644800000,2020-12-11 00:00:00,XMR/BTC,0.00732500,0.00787800,0.00729800,0.00784300,96074.74000000,722.88574170,31466
1607558400000,2020-12-10 00:00:00,XMR/BTC,0.00714400,0.00737700,0.00712500,0.00732500,63722.79700000,461.47733010,22333
1607472000000,2020-12-09 00:00:00,XMR/BTC,0.00741600,0.00742400,0.00713100,0.00714500,76457.94100000,553.62237297,25813
1607385600000,2020-12-08 00:00:00,XMR/BTC,0.00723200,0.00750100,0.00709300,0.00741400,88461.54200000,646.05530531,34063
1607299200000,2020-12-07 00:00:00,XMR/BTC,0.00693800,0.00750000,0.00689000,0.00723200,111526.58000000,810.48540019,37541
1607212800000,2020-12-06 00:00:00,XMR/BTC,0.00697500,0.00700700,0.00665000,0.00693700,56976.71600000,391.11220399,22891
1607126400000,2020-12-05 00:00:00,XMR/BTC,0.00678900,0.00698700,0.00671600,0.00697400,42602.57200000,291.13877527,18734
1607040000000,2020-12-04 00:00:00,XMR/BTC,0.00686700,0.00702400,0.00675800,0.00678800,69489.64400000,480.76288537,25676
