https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume USDT
1655006400,2022-06-12 04:00:00,ERG/USDT,2.1124,2.128,2.0907,2.0999,837.42519691,1763.726402794874
1655002800,2022-06-12 03:00:00,ERG/USDT,2.1234,2.139,2.1,2.1235,5483.48103198,11602.279621472268
1654999200,2022-06-12 02:00:00,ERG/USDT,2.141,2.1499,2.1163,2.1235,3096.15514727,6605.673149120425
1654995600,2022-06-12 01:00:00,ERG/USDT,2.1719,2.2121,2.14,2.14,4382.78091283,9571.866819725305
1654992000,2022-06-12 00:00:00,ERG/USDT,2.1601,2.173,2.1496,2.172,1324.02981567,2863.860025019653
1654988400,2022-06-11 23:00:00,ERG/USDT,2.1737,2.19,2.16,2.1679,1426.465911,3096.66355860225
1654984800,2022-06-11 22:00:00,ERG/USDT,2.1806,2.1909,2.1745,2.1755,2215.52075576,4830.507719898824
1654981200,2022-06-11 21:00:00,ERG/USDT,2.162,2.195,2.162,2.1806,397.72536717,869.07234844815
1654977600,2022-06-11 20:00:00,ERG/USDT,2.1871,2.1997,2.15,2.1712,6805.75273659,14749.695673207256
1654974000,2022-06-11 19:00:00,ERG/USDT,2.187,2.2179,2.181,2.1836,2888.36509909,6344.477196199145
1654970400,2022-06-11 18:00:00,ERG/USDT,2.2062,2.22,2.1818,2.187,6931.25124711,15274.417936303297
1654966800,2022-06-11 17:00:00,ERG/USDT,2.2109,2.2174,2.1909,2.2062,2370.45181781,5241.184922557852
1654963200,2022-06-11 16:00:00,ERG/USDT,2.1995,2.22,2.188,2.21,4688.07506411,10362.515999720977
1654959600,2022-06-11 15:00:00,ERG/USDT,2.2191,2.2252,2.19,2.2017,4958.85372139,10943.475912746838
1654956000,2022-06-11 14:00:00,ERG/USDT,2.2241,2.231,2.2171,2.2191,1027.67630402,2283.394733459793
1654952400,2022-06-11 13:00:00,ERG/USDT,2.2295,2.2345,2.22,2.2243,1703.98713602,3797.41878428477
1654948800,2022-06-11 12:00:00,ERG/USDT,2.2442,2.2571,2.2264,2.2337,2134.15875571,4784.645819072244
1654945200,2022-06-11 11:00:00,ERG/USDT,2.2876,2.2888,2.2197,2.2441,4436.38193463,10037.281345870041
1654941600,2022-06-11 10:00:00,ERG/USDT,2.333,2.333,2.2801,2.2888,2351.59030286,5407.910051077448
1654938000,2022-06-11 09:00:00,ERG/USDT,2.32,2.345,2.2997,2.3333,10781.2829,25030.61483633
1654934400,2022-06-11 08:00:00,ERG/USDT,2.3278,2.345,2.32,2.32,8432.49216546,19597.445525126702
1654930800,2022-06-11 07:00:00,ERG/USDT,2.3229,2.3298,2.321,2.3211,1142.07438066,2651.724990851668
1654927200,2022-06-11 06:00:00,ERG/USDT,2.3361,2.3361,2.32,2.3209,2320.85430214,5389.809055909125
1654923600,2022-06-11 05:00:00,ERG/USDT,2.33,2.3499,2.327,2.3306,1222.51396562,2861.970206422392
1654920000,2022-06-11 04:00:00,ERG/USDT,2.3389,2.341,2.3241,2.33,219.12013253,511.215431690391
1654916400,2022-06-11 03:00:00,ERG/USDT,2.3343,2.339,2.3213,2.33,1468.23425736,3425.731492212843
1654912800,2022-06-11 02:00:00,ERG/USDT,2.3302,2.3366,2.32,2.3357,2888.66640934,6716.925806230923
1654909200,2022-06-11 01:00:00,ERG/USDT,2.3399,2.34,2.33,2.3301,895.98768081,2090.50198331914
1654905600,2022-06-11 00:00:00,ERG/USDT,2.3202,2.34,2.3201,2.34,562.87494356,1315.814963086182
1654902000,2022-06-10 23:00:00,ERG/USDT,2.3377,2.3601,2.32,2.32,6212.30200441,14440.508717493879
1654898400,2022-06-10 22:00:00,ERG/USDT,2.3431,2.36,2.339,2.34,426.60791835,1001.58512666871
1654894800,2022-06-10 21:00:00,ERG/USDT,2.348,2.3584,2.3359,2.3431,972.57062479,2287.184162622855
1654891200,2022-06-10 20:00:00,ERG/USDT,2.336,2.3499,2.321,2.3405,1660.44925449,3882.345447977797
1654887600,2022-06-10 19:00:00,ERG/USDT,2.3314,2.35,2.3203,2.3348,2123.90323837,4979.160525240892
1654884000,2022-06-10 18:00:00,ERG/USDT,2.3218,2.35,2.32,2.3201,3393.00055009,7905.520882795568
1654880400,2022-06-10 17:00:00,ERG/USDT,2.3441,2.3573,2.32,2.3218,7473.48867754,17453.536134329256
1654876800,2022-06-10 16:00:00,ERG/USDT,2.3642,2.374,2.33,2.3558,2885.74133867,6776.243021972092
1654873200,2022-06-10 15:00:00,ERG/USDT,2.3856,2.3911,2.357,2.363,810.31610027,1919.221805896599
1654869600,2022-06-10 14:00:00,ERG/USDT,2.3733,2.3926,2.3597,2.3857,1832.15948392,4347.065099204976
1654866000,2022-06-10 13:00:00,ERG/USDT,2.3911,2.4066,2.3661,2.3691,4633.22250124,11052.170971310371
1654862400,2022-06-10 12:00:00,ERG/USDT,2.4067,2.45,2.3814,2.391,4007.2083476,9682.995836766285
1654858800,2022-06-10 11:00:00,ERG/USDT,2.4174,2.4236,2.4069,2.4069,478.37714654,1156.301272039674
1654855200,2022-06-10 10:00:00,ERG/USDT,2.4173,2.4263,2.4,2.4263,1698.27033949,4101.818517208922
1654851600,2022-06-10 09:00:00,ERG/USDT,2.4299,2.4429,2.401,2.4299,1710.68759492,4150.285060358526
1654848000,2022-06-10 08:00:00,ERG/USDT,2.4566,2.4586,2.4,2.4428,5764.51893039,13992.08821260978
1654844400,2022-06-10 07:00:00,ERG/USDT,2.4698,2.4749,2.443,2.4588,1293.19195327,3178.480085873636
1654840800,2022-06-10 06:00:00,ERG/USDT,2.47,2.4749,2.46,2.4639,374.36478153,923.996150550637
1654837200,2022-06-10 05:00:00,ERG/USDT,2.4376,2.4749,2.429,2.4645,2283.08650209,5626.645010489896
1654833600,2022-06-10 04:00:00,ERG/USDT,2.4351,2.449,2.4282,2.449,1656.84157775,4035.83890817895
1654830000,2022-06-10 03:00:00,ERG/USDT,2.4348,2.45,2.4176,2.45,822.45628644,2001.59008870156
1654826400,2022-06-10 02:00:00,ERG/USDT,2.4039,2.4425,2.4024,2.4425,648.19315205,1572.2308855928
1654822800,2022-06-10 01:00:00,ERG/USDT,2.4199,2.424,2.4048,2.4048,618.8192026,1491.73354262567
1654819200,2022-06-10 00:00:00,ERG/USDT,2.4356,2.447,2.39,2.4199,3442.50496183,8329.448145111652
1654815600,2022-06-09 23:00:00,ERG/USDT,2.4468,2.4469,2.4355,2.44,850.04366694,2071.446029017746
1654812000,2022-06-09 22:00:00,ERG/USDT,2.4462,2.4657,2.4355,2.4355,426.28220277,1040.910138169989
1654808400,2022-06-09 21:00:00,ERG/USDT,2.4444,2.4622,2.4428,2.4462,203.12001131,498.377435955863
1654804800,2022-06-09 20:00:00,ERG/USDT,2.4397,2.4579,2.4368,2.4538,349.68110263,856.218389134277
1654801200,2022-06-09 19:00:00,ERG/USDT,2.4698,2.4772,2.4355,2.4355,2578.82103882,6305.084558660973
1654797600,2022-06-09 18:00:00,ERG/USDT,2.4771,2.4869,2.4588,2.461,774.8052358,1916.736103499202
1654794000,2022-06-09 17:00:00,ERG/USDT,2.4891,2.499,2.4729,2.4765,370.81931253,921.435690277721
1654790400,2022-06-09 16:00:00,ERG/USDT,2.4551,2.4999,2.437,2.4791,4223.47787285,10411.909620377884
1654786800,2022-06-09 15:00:00,ERG/USDT,2.4757,2.4799,2.4355,2.444,3277.54982787,8015.194649744813
1654783200,2022-06-09 14:00:00,ERG/USDT,2.4354,2.4817,2.43,2.465,6332.55607003,15582.125776248037
1654779600,2022-06-09 13:00:00,ERG/USDT,2.5261,2.5261,2.401,2.4299,21342.94280328,52480.078576701506
1654776000,2022-06-09 12:00:00,ERG/USDT,2.5414,2.555,2.525,2.5328,4204.19833087,10671.499842359954
1654772400,2022-06-09 11:00:00,ERG/USDT,2.5401,2.5562,2.5401,2.5463,2289.11750329,5830.693143321274
1654768800,2022-06-09 10:00:00,ERG/USDT,2.5283,2.575,2.5251,2.548,6579.48274795,16770.60575107475
1654765200,2022-06-09 09:00:00,ERG/USDT,2.5253,2.5306,2.4874,2.5283,5018.28725232,12609.320488509575
1654761600,2022-06-09 08:00:00,ERG/USDT,2.5076,2.5588,2.4837,2.5253,5488.74156427,13811.930768695116
1654758000,2022-06-09 07:00:00,ERG/USDT,2.4984,2.5112,2.4704,2.5076,2064.0178038,5143.157162466162
1654754400,2022-06-09 06:00:00,ERG/USDT,2.49,2.5,2.4816,2.5,541.72449412,1351.511122295752
1654750800,2022-06-09 05:00:00,ERG/USDT,2.475,2.4986,2.461,2.488,2197.4367,5448.63122899
1654747200,2022-06-09 04:00:00,ERG/USDT,2.5012,2.517,2.475,2.4801,6627.096292,16548.087740879452
1654743600,2022-06-09 03:00:00,ERG/USDT,2.512,2.5193,2.5011,2.5011,1000.93440987,2512.32539111795
1654740000,2022-06-09 02:00:00,ERG/USDT,2.5253,2.5293,2.5,2.5062,899.3386765,2260.3542043764
1654736400,2022-06-09 01:00:00,ERG/USDT,2.5219,2.5252,2.496,2.5252,1242.48288912,3122.0395137863
1654732800,2022-06-09 00:00:00,ERG/USDT,2.5216,2.525,2.5,2.5219,1731.22666565,4345.30328906154
1654729200,2022-06-08 23:00:00,ERG/USDT,2.52,2.53,2.5,2.51,1851.34963329,4651.382079671215
1654725600,2022-06-08 22:00:00,ERG/USDT,2.5191,2.5308,2.5191,2.52,703.08020223,1773.195444264827
1654722000,2022-06-08 21:00:00,ERG/USDT,2.504,2.5298,2.504,2.5298,1233.78820096,3103.508490704474
1654718400,2022-06-08 20:00:00,ERG/USDT,2.5011,2.5256,2.5,2.5139,4043.98052062,10147.07526537675
1654714800,2022-06-08 19:00:00,ERG/USDT,2.4565,2.525,2.45,2.5011,7372.51635347,18435.204539315054
1654711200,2022-06-08 18:00:00,ERG/USDT,2.4568,2.4709,2.4223,2.4565,4705.9648,11480.5948601
1654707600,2022-06-08 17:00:00,ERG/USDT,2.4568,2.4906,2.433,2.4569,5307.24873192,12994.15967307396
1654704000,2022-06-08 16:00:00,ERG/USDT,2.4949,2.51,2.4568,2.4568,3709.5547128,9234.289044911471
1654700400,2022-06-08 15:00:00,ERG/USDT,2.476,2.4952,2.4729,2.4855,1031.27713568,2556.616383817048
1654696800,2022-06-08 14:00:00,ERG/USDT,2.4821,2.5144,2.4721,2.473,5361.7575426,13365.965564093163
1654693200,2022-06-08 13:00:00,ERG/USDT,2.4598,2.5411,2.4597,2.4821,5733.63276839,14241.214324124952
1654689600,2022-06-08 12:00:00,ERG/USDT,2.4572,2.475,2.4551,2.4598,956.5622406,2355.713434381423
1654686000,2022-06-08 11:00:00,ERG/USDT,2.463,2.4842,2.4502,2.4572,800.31738888,1973.26233920254
1654682400,2022-06-08 10:00:00,ERG/USDT,2.4509,2.48,2.434,2.4501,1528.24171785,3758.928665470353
1654678800,2022-06-08 09:00:00,ERG/USDT,2.466,2.466,2.4448,2.4592,1878.06560913,4603.827773670784
1654675200,2022-06-08 08:00:00,ERG/USDT,2.5029,2.5029,2.4662,2.4662,2901.82683644,7199.267856419588
1654671600,2022-06-08 07:00:00,ERG/USDT,2.4968,2.506,2.48,2.501,1971.31792429,4918.259309463743
1654668000,2022-06-08 06:00:00,ERG/USDT,2.4873,2.5203,2.4788,2.4882,3008.16501676,7506.818785570882
1654664400,2022-06-08 05:00:00,ERG/USDT,2.495,2.4975,2.48,2.4872,2297.29231903,5712.501375697425
1654660800,2022-06-08 04:00:00,ERG/USDT,2.5,2.5,2.4783,2.4981,1189.01884602,2955.714631224234
1654657200,2022-06-08 03:00:00,ERG/USDT,2.5228,2.5327,2.5,2.5,1890.8572,4760.71431254
1654653600,2022-06-08 02:00:00,ERG/USDT,2.5161,2.5345,2.513,2.5241,1372.77973625,3468.855552649878
1654650000,2022-06-08 01:00:00,ERG/USDT,2.5151,2.5253,2.505,2.5246,1358.01450983,3414.826544350846
1654646400,2022-06-08 00:00:00,ERG/USDT,2.5014,2.525,2.4831,2.5236,2378.79850555,5977.106017974028
1654642800,2022-06-07 23:00:00,ERG/USDT,2.4918,2.514,2.481,2.5014,810.88980708,2021.627890702549
1654639200,2022-06-07 22:00:00,ERG/USDT,2.5106,2.5112,2.4884,2.506,1148.5118,2864.276925996696
1654635600,2022-06-07 21:00:00,ERG/USDT,2.4969,2.5249,2.4849,2.5018,2417.06468507,6041.143973485259
1654632000,2022-06-07 20:00:00,ERG/USDT,2.5005,2.5005,2.48,2.4849,1108.10132019,2760.232148121091
1654628400,2022-06-07 19:00:00,ERG/USDT,2.4796,2.5203,2.4788,2.4992,3233.77672287,8076.767272802617
1654624800,2022-06-07 18:00:00,ERG/USDT,2.455,2.4952,2.4493,2.4795,1342.84431226,3324.754166963294
1654621200,2022-06-07 17:00:00,ERG/USDT,2.4601,2.494,2.4484,2.46,2135.53589367,5265.722364478416
1654617600,2022-06-07 16:00:00,ERG/USDT,2.504,2.504,2.4503,2.4611,3611.14391179,8949.524995980231
1654614000,2022-06-07 15:00:00,ERG/USDT,2.4493,2.6,2.4482,2.4926,16998.75333218,42629.965635903272
1654610400,2022-06-07 14:00:00,ERG/USDT,2.3931,2.4727,2.377,2.4493,6437.73003545,15635.191356917376
1654606800,2022-06-07 13:00:00,ERG/USDT,2.3787,2.4,2.377,2.3925,1963.0090789,4684.273591335663
1654603200,2022-06-07 12:00:00,ERG/USDT,2.386,2.386,2.3756,2.3856,749.09654932,1784.267020569695
1654599600,2022-06-07 11:00:00,ERG/USDT,2.391,2.401,2.38,2.3836,908.38086774,2168.484163908216
1654596000,2022-06-07 10:00:00,ERG/USDT,2.4005,2.4164,2.39,2.3915,2356.65567912,5645.860955833026
1654592400,2022-06-07 09:00:00,ERG/USDT,2.402,2.4162,2.3992,2.4005,1375.56247675,3310.016445326774
1654588800,2022-06-07 08:00:00,ERG/USDT,2.3885,2.441,2.3851,2.402,4315.44024489,10393.202732218604
1654585200,2022-06-07 07:00:00,ERG/USDT,2.3863,2.3969,2.3803,2.3851,502.91865926,1199.830074375545
1654581600,2022-06-07 06:00:00,ERG/USDT,2.3858,2.4,2.3721,2.3905,1822.11378529,4345.800741756828
1654578000,2022-06-07 05:00:00,ERG/USDT,2.387,2.403,2.3517,2.3858,2079.40671508,4942.523549934338
1654574400,2022-06-07 04:00:00,ERG/USDT,2.3871,2.4024,2.3792,2.3851,2251.55636902,5380.064001762495
1654570800,2022-06-07 03:00:00,ERG/USDT,2.3836,2.3979,2.3809,2.3969,2153.21043228,5150.96862069674
1654567200,2022-06-07 02:00:00,ERG/USDT,2.3683,2.395,2.333,2.395,4286.33203017,10139.495182504443
1654563600,2022-06-07 01:00:00,ERG/USDT,2.4256,2.4333,2.325,2.3583,16506.17436203,39292.0508146927
1654560000,2022-06-07 00:00:00,ERG/USDT,2.4451,2.448,2.4251,2.4256,1721.48482804,4192.040445576915
1654556400,2022-06-06 23:00:00,ERG/USDT,2.4465,2.4567,2.43,2.456,1362.77171514,3323.78630741945
1654552800,2022-06-06 22:00:00,ERG/USDT,2.4281,2.4568,2.4279,2.4413,757.51741177,1849.085006116536
1654549200,2022-06-06 21:00:00,ERG/USDT,2.439,2.4749,2.4281,2.4281,2382.87508348,5830.834081804039
1654545600,2022-06-06 20:00:00,ERG/USDT,2.4426,2.4568,2.426,2.439,1148.17105778,2801.875379143904
1654542000,2022-06-06 19:00:00,ERG/USDT,2.4524,2.469,2.4284,2.4427,963.21011106,2356.785775594167
1654538400,2022-06-06 18:00:00,ERG/USDT,2.47,2.5,2.4372,2.4524,5529.09304605,13650.043041832333
1654534800,2022-06-06 17:00:00,ERG/USDT,2.4739,2.483,2.451,2.4781,1801.49024047,4442.459531116146
1654531200,2022-06-06 16:00:00,ERG/USDT,2.5375,2.5376,2.4687,2.471,4020.88913144,10034.404497486984
1654527600,2022-06-06 15:00:00,ERG/USDT,2.5171,2.588,2.5144,2.525,5918.94820407,15058.345903320294
1654524000,2022-06-06 14:00:00,ERG/USDT,2.5169,2.6,2.5169,2.5172,14459.35460231,37040.901931215793
1654520400,2022-06-06 13:00:00,ERG/USDT,2.5292,2.5571,2.4961,2.5053,6818.90157874,17226.059579414571
1654516800,2022-06-06 12:00:00,ERG/USDT,2.501,2.5828,2.4899,2.526,13248.67444383,33674.403225456463
1654513200,2022-06-06 11:00:00,ERG/USDT,2.4995,2.55,2.4995,2.501,12214.56583493,30920.003503943342
1654509600,2022-06-06 10:00:00,ERG/USDT,2.5136,2.5249,2.4899,2.5149,2832.34029423,7084.167441358296
1654506000,2022-06-06 09:00:00,ERG/USDT,2.5105,2.5249,2.501,2.5136,2486.70995915,6245.378553305599
1654502400,2022-06-06 08:00:00,ERG/USDT,2.5152,2.5249,2.502,2.508,997.54794982,2510.285392809434
1654498800,2022-06-06 07:00:00,ERG/USDT,2.507,2.5199,2.4832,2.5033,3614.46527786,9031.170432335128
1654495200,2022-06-06 06:00:00,ERG/USDT,2.5056,2.5293,2.4995,2.5199,1797.59475875,4506.863327323494
1654491600,2022-06-06 05:00:00,ERG/USDT,2.5,2.55,2.4952,2.504,7978.58714811,20162.33848670531
1654488000,2022-06-06 04:00:00,ERG/USDT,2.442,2.55,2.4033,2.5,26396.15882309,65511.63678697022
1654484400,2022-06-06 03:00:00,ERG/USDT,2.414,2.46,2.358,2.442,47094.28949674,112917.431718343374
1654480800,2022-06-06 02:00:00,ERG/USDT,2.3984,2.425,2.3534,2.4044,31335.40852033,75060.354764938485
1654477200,2022-06-06 01:00:00,ERG/USDT,2.3739,2.47,2.3608,2.3832,12687.19114729,30636.275303577616
1654473600,2022-06-06 00:00:00,ERG/USDT,2.36,2.38,2.36,2.374,3945.79370078,9314.90847914802
1654470000,2022-06-05 23:00:00,ERG/USDT,2.3601,2.369,2.36,2.36,487.23312791,1149.933544012766
1654466400,2022-06-05 22:00:00,ERG/USDT,2.364,2.3695,2.36,2.3611,1434.75566111,3387.539874519037
1654462800,2022-06-05 21:00:00,ERG/USDT,2.3681,2.375,2.36,2.364,1498.99795723,3541.483768167067
1654459200,2022-06-05 20:00:00,ERG/USDT,2.37,2.3832,2.369,2.3701,1035.64953263,2458.834742006127
1654455600,2022-06-05 19:00:00,ERG/USDT,2.36,2.3799,2.36,2.3799,4387.12828963,10379.337605454863
1654452000,2022-06-05 18:00:00,ERG/USDT,2.346,2.364,2.332,2.36,1817.03557544,4262.154375041766
1654448400,2022-06-05 17:00:00,ERG/USDT,2.341,2.3619,2.3369,2.3461,1853.14821065,4355.323154241826
1654444800,2022-06-05 16:00:00,ERG/USDT,2.3517,2.379,2.3399,2.341,3651.13451563,8624.974951084609
1654441200,2022-06-05 15:00:00,ERG/USDT,2.3405,2.3552,2.335,2.352,2080.49041949,4873.707353568516
1654437600,2022-06-05 14:00:00,ERG/USDT,2.34,2.3509,2.339,2.339,1275.77281223,2991.762131937756
1654434000,2022-06-05 13:00:00,ERG/USDT,2.341,2.3518,2.339,2.3401,1454.28504356,3405.205791345263
1654430400,2022-06-05 12:00:00,ERG/USDT,2.3332,2.3584,2.3296,2.342,3336.7641518,7801.019324692228
1654426800,2022-06-05 11:00:00,ERG/USDT,2.3331,2.34,2.3331,2.3391,946.71406952,2212.2773082768
1654423200,2022-06-05 10:00:00,ERG/USDT,2.3331,2.3419,2.333,2.3331,3115.62160615,7283.659391392265
1654419600,2022-06-05 09:00:00,ERG/USDT,2.3625,2.3625,2.333,2.3421,996.55276219,2341.461134568619
1654416000,2022-06-05 08:00:00,ERG/USDT,2.3485,2.375,2.3448,2.3627,2262.84637258,5351.308497106058
1654412400,2022-06-05 07:00:00,ERG/USDT,2.3662,2.3663,2.3485,2.3485,316.64206646,744.850680613726
1654408800,2022-06-05 06:00:00,ERG/USDT,2.3677,2.3749,2.347,2.3639,1267.89691203,2991.603089630966
1654405200,2022-06-05 05:00:00,ERG/USDT,2.3552,2.3722,2.3517,2.3563,2655.4359254,6284.80183757178
1654401600,2022-06-05 04:00:00,ERG/USDT,2.3701,2.375,2.3441,2.3556,1431.04441489,3389.745926286285
1654398000,2022-06-05 03:00:00,ERG/USDT,2.3651,2.38,2.34,2.3702,1904.5666,4483.27216423
1654394400,2022-06-05 02:00:00,ERG/USDT,2.3687,2.3999,2.3571,2.365,2142.78048873,5113.700868773517
1654390800,2022-06-05 01:00:00,ERG/USDT,2.3799,2.391,2.364,2.3687,184.94087679,439.348842621703
1654387200,2022-06-05 00:00:00,ERG/USDT,2.3813,2.396,2.3641,2.3905,863.04240744,2051.076960340176
1654383600,2022-06-04 23:00:00,ERG/USDT,2.37,2.398,2.369,2.397,1301.78273772,3096.867223233886
1654380000,2022-06-04 22:00:00,ERG/USDT,2.3566,2.3989,2.343,2.3743,2240.92891509,5313.087224180188
1654376400,2022-06-04 21:00:00,ERG/USDT,2.3682,2.387,2.3461,2.3674,748.27382293,1767.673020643233
1654372800,2022-06-04 20:00:00,ERG/USDT,2.3608,2.3871,2.3561,2.3682,490.03711072,1164.389928220353
1654369200,2022-06-04 19:00:00,ERG/USDT,2.3601,2.38,2.3578,2.3651,629.16365226,1493.326095574185
1654365600,2022-06-04 18:00:00,ERG/USDT,2.358,2.3999,2.358,2.3705,1537.4699032,3659.159227066609
1654362000,2022-06-04 17:00:00,ERG/USDT,2.3524,2.3647,2.33,2.3448,2373.21819243,5544.587395887043
1654358400,2022-06-04 16:00:00,ERG/USDT,2.3741,2.3741,2.33,2.3524,8064.49278811,18964.679585633874
1654354800,2022-06-04 15:00:00,ERG/USDT,2.36,2.3999,2.354,2.3748,1881.66849622,4469.142187249765
1654351200,2022-06-04 14:00:00,ERG/USDT,2.3426,2.3711,2.3301,2.3455,2280.51994386,5339.947347417704
1654347600,2022-06-04 13:00:00,ERG/USDT,2.3577,2.359,2.332,2.3423,1688.90809731,3960.93188656774
1654344000,2022-06-04 12:00:00,ERG/USDT,2.3665,2.371,2.3499,2.3579,1927.64513934,4547.076759079786
1654340400,2022-06-04 11:00:00,ERG/USDT,2.3667,2.39,2.3663,2.3663,1551.97736138,3691.745895538952
1654336800,2022-06-04 10:00:00,ERG/USDT,2.381,2.3869,2.3644,2.3684,489.10571743,1160.58106097847
1654333200,2022-06-04 09:00:00,ERG/USDT,2.3739,2.3809,2.3702,2.3704,586.98939006,1391.490480366836
1654329600,2022-06-04 08:00:00,ERG/USDT,2.365,2.3875,2.358,2.385,2085.47718813,4953.18241816207
1654326000,2022-06-04 07:00:00,ERG/USDT,2.3795,2.391,2.365,2.3665,533.13650087,1266.716084841534
1654322400,2022-06-04 06:00:00,ERG/USDT,2.3816,2.3939,2.3752,2.3795,662.82574217,1577.975768837633
1654318800,2022-06-04 05:00:00,ERG/USDT,2.3882,2.399,2.38,2.38,452.64130642,1082.111644598767
1654315200,2022-06-04 04:00:00,ERG/USDT,2.3663,2.409,2.3602,2.3857,951.71707528,2275.767308351757
1654311600,2022-06-04 03:00:00,ERG/USDT,2.369,2.3881,2.3458,2.3799,2053.91461574,4872.095940519626
1654308000,2022-06-04 02:00:00,ERG/USDT,2.3663,2.3847,2.3412,2.37,3483.48077659,8207.26448556056
1654304400,2022-06-04 01:00:00,ERG/USDT,2.3926,2.3988,2.35,2.3663,3682.79570751,8690.513382413589
1654300800,2022-06-04 00:00:00,ERG/USDT,2.4016,2.4039,2.368,2.3934,636.11485977,1517.154670673518
1654297200,2022-06-03 23:00:00,ERG/USDT,2.4186,2.4335,2.4012,2.4012,2218.21416634,5338.06488534839
1654293600,2022-06-03 22:00:00,ERG/USDT,2.4305,2.437,2.41,2.4186,875.28405452,2127.022323551049
1654290000,2022-06-03 21:00:00,ERG/USDT,2.3928,2.4286,2.384,2.4235,1311.50152136,3164.742380449573
1654286400,2022-06-03 20:00:00,ERG/USDT,2.4127,2.4177,2.39,2.3934,594.53130189,1424.903083746996
1654282800,2022-06-03 19:00:00,ERG/USDT,2.4099,2.436,2.3939,2.405,1445.92840199,3475.392874575896
1654279200,2022-06-03 18:00:00,ERG/USDT,2.4076,2.4309,2.3951,2.4069,1642.26225456,3969.798450727348
1654275600,2022-06-03 17:00:00,ERG/USDT,2.4074,2.4317,2.403,2.4061,1055.55333949,2551.529348806425
1654272000,2022-06-03 16:00:00,ERG/USDT,2.3912,2.419,2.3651,2.407,2133.83641901,5111.681567011559
1654268400,2022-06-03 15:00:00,ERG/USDT,2.3551,2.3913,2.351,2.3913,420.55376274,997.271418314846
1654264800,2022-06-03 14:00:00,ERG/USDT,2.3798,2.415,2.35,2.3642,3634.61294793,8656.084616322244
1654261200,2022-06-03 13:00:00,ERG/USDT,2.4001,2.416,2.3789,2.3798,566.23629215,1354.95221506443
1654257600,2022-06-03 12:00:00,ERG/USDT,2.411,2.45,2.399,2.4132,3496.51310161,8501.069303551793
1654254000,2022-06-03 11:00:00,ERG/USDT,2.4083,2.4495,2.375,2.4261,2618.23995488,6332.238800567415
1654250400,2022-06-03 10:00:00,ERG/USDT,2.4902,2.4915,2.3815,2.415,6045.51650929,14665.908596976035
1654246800,2022-06-03 09:00:00,ERG/USDT,2.4845,2.4911,2.46,2.4785,2923.93035521,7248.303004744511
1654243200,2022-06-03 08:00:00,ERG/USDT,2.479,2.499,2.46,2.4831,1828.7213,4536.95840005
1654239600,2022-06-03 07:00:00,ERG/USDT,2.5157,2.5157,2.4788,2.4789,1736.52096047,4335.362438506077
1654236000,2022-06-03 06:00:00,ERG/USDT,2.4931,2.529,2.4922,2.5169,5879.3905042,14729.587603610476
1654232400,2022-06-03 05:00:00,ERG/USDT,2.4781,2.4996,2.472,2.4911,1838.69936707,4567.283348979844
1654228800,2022-06-03 04:00:00,ERG/USDT,2.467,2.4999,2.465,2.478,2264.30321989,5625.597129610137
1654225200,2022-06-03 03:00:00,ERG/USDT,2.4817,2.4879,2.4664,2.4814,458.68379999,1135.507304105849
1654221600,2022-06-03 02:00:00,ERG/USDT,2.4711,2.4919,2.4662,2.4818,1351.58762674,3346.521226611679
1654218000,2022-06-03 01:00:00,ERG/USDT,2.4539,2.48,2.4485,2.48,12208.93310006,30145.166143218053
1654214400,2022-06-03 00:00:00,ERG/USDT,2.4687,2.47,2.4213,2.4536,5232.22076802,12838.296919125615
1654210800,2022-06-02 23:00:00,ERG/USDT,2.4681,2.47,2.4601,2.469,2933.04746807,7242.173582264148
1654207200,2022-06-02 22:00:00,ERG/USDT,2.4381,2.4682,2.4381,2.4562,1565.46036887,3853.006589890759
1654203600,2022-06-02 21:00:00,ERG/USDT,2.4372,2.4552,2.4331,2.4431,1095.6008985,2675.168182707266
1654200000,2022-06-02 20:00:00,ERG/USDT,2.4041,2.4499,2.4011,2.449,1133.52214185,2745.628603732848
1654196400,2022-06-02 19:00:00,ERG/USDT,2.4097,2.419,2.4,2.4035,332.28516598,800.176223331619
1654192800,2022-06-02 18:00:00,ERG/USDT,2.397,2.4463,2.3864,2.4165,2427.36729724,5870.760177374285
1654189200,2022-06-02 17:00:00,ERG/USDT,2.405,2.4189,2.3967,2.3967,326.93158476,786.477882862932
1654185600,2022-06-02 16:00:00,ERG/USDT,2.4305,2.4368,2.405,2.4189,642.27781489,1555.21890688902
1654182000,2022-06-02 15:00:00,ERG/USDT,2.3852,2.4374,2.3852,2.437,1779.79110236,4296.559642443789
1654178400,2022-06-02 14:00:00,ERG/USDT,2.3744,2.4,2.3739,2.383,670.0275262,1600.163305194236
1654174800,2022-06-02 13:00:00,ERG/USDT,2.4021,2.417,2.354,2.3747,5201.13238387,12365.544581905958
1654171200,2022-06-02 12:00:00,ERG/USDT,2.4161,2.43,2.401,2.401,624.15008513,1507.2067222259
1654167600,2022-06-02 11:00:00,ERG/USDT,2.4265,2.4329,2.405,2.43,1047.88907063,2536.320435832465
1654164000,2022-06-02 10:00:00,ERG/USDT,2.4324,2.4393,2.417,2.417,561.73732968,1362.72875970111
