https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLMR,Volume USDT
1650830400,2022-04-24 20:00:00,GLMR/USDT,3.4339,3.4383,3.3315,3.3338,114708.54772732,389131.983822039422
1650826800,2022-04-24 19:00:00,GLMR/USDT,3.4692,3.4825,3.4324,3.4324,24846.72111607,85977.466608422942
1650823200,2022-04-24 18:00:00,GLMR/USDT,3.43,3.4702,3.4271,3.4692,66012.57218542,227554.812599145914
1650819600,2022-04-24 17:00:00,GLMR/USDT,3.4389,3.4408,3.4048,3.428,33240.32077277,113689.81662149135
1650816000,2022-04-24 16:00:00,GLMR/USDT,3.4937,3.4955,3.4195,3.4389,44900.75048952,155332.117900380884
1650812400,2022-04-24 15:00:00,GLMR/USDT,3.4923,3.4969,3.463,3.4894,69072.19484721,240536.044002047773
1650808800,2022-04-24 14:00:00,GLMR/USDT,3.474,3.5266,3.442,3.4903,47329.88226105,164732.042884347521
1650805200,2022-04-24 13:00:00,GLMR/USDT,3.4918,3.5076,3.45,3.4737,77482.50686035,269085.674895111272
1650801600,2022-04-24 12:00:00,GLMR/USDT,3.4984,3.5374,3.49,3.4907,59368.61283381,208514.245384329892
1650798000,2022-04-24 11:00:00,GLMR/USDT,3.6005,3.6045,3.4871,3.4984,121628.59691255,430690.968360203365
1650794400,2022-04-24 10:00:00,GLMR/USDT,3.6634,3.6822,3.5972,3.6,46092.45836078,167312.68581852811
1650790800,2022-04-24 09:00:00,GLMR/USDT,3.6891,3.702,3.661,3.6629,16460.4229072,60591.261408345589
1650787200,2022-04-24 08:00:00,GLMR/USDT,3.6724,3.707,3.6699,3.6891,14307.11941343,52840.544184684298
1650783600,2022-04-24 07:00:00,GLMR/USDT,3.6759,3.7018,3.6654,3.6712,13691.57720159,50479.180051245772
1650780000,2022-04-24 06:00:00,GLMR/USDT,3.6518,3.6819,3.6503,3.6747,15356.39159816,56346.151908134534
1650776400,2022-04-24 05:00:00,GLMR/USDT,3.6491,3.6629,3.6374,3.6513,13456.35251043,49079.908095300764
1650772800,2022-04-24 04:00:00,GLMR/USDT,3.678,3.6917,3.6351,3.6534,22677.00975473,82948.447905603924
1650769200,2022-04-24 03:00:00,GLMR/USDT,3.6236,3.6924,3.6215,3.6901,29384.71949626,107815.353623928631
1650765600,2022-04-24 02:00:00,GLMR/USDT,3.61,3.6395,3.6059,3.624,19491.74189522,70642.666311976357
1650762000,2022-04-24 01:00:00,GLMR/USDT,3.632,3.6496,3.61,3.61,12172.96322119,44219.893571580492
1650758400,2022-04-24 00:00:00,GLMR/USDT,3.6237,3.6601,3.6237,3.6359,29363.89449544,106914.309205508312
1650754800,2022-04-23 23:00:00,GLMR/USDT,3.6716,3.6895,3.6171,3.6231,66940.56042757,243920.018684979981
1650751200,2022-04-23 22:00:00,GLMR/USDT,3.7053,3.7145,3.6715,3.6751,10343.12349498,38302.867484114742
1650747600,2022-04-23 21:00:00,GLMR/USDT,3.6743,3.7086,3.6663,3.7053,23336.37395873,85900.174295269617
1650744000,2022-04-23 20:00:00,GLMR/USDT,3.6993,3.7132,3.6688,3.6722,23538.26861292,86796.116369814503
1650740400,2022-04-23 19:00:00,GLMR/USDT,3.6874,3.7052,3.6701,3.6956,30042.79749535,110783.088569059663
1650736800,2022-04-23 18:00:00,GLMR/USDT,3.7451,3.7474,3.6803,3.6883,27908.22791916,103401.373995743334
1650733200,2022-04-23 17:00:00,GLMR/USDT,3.7346,3.7488,3.7123,3.7454,22698.76566521,84590.818862972471
1650729600,2022-04-23 16:00:00,GLMR/USDT,3.6955,3.7791,3.6897,3.7347,99212.01727926,371457.519214494035
1650726000,2022-04-23 15:00:00,GLMR/USDT,3.6767,3.6998,3.6535,3.6955,30892.18493892,113654.567301446264
1650722400,2022-04-23 14:00:00,GLMR/USDT,3.6873,3.6922,3.6561,3.6789,29740.03150404,109226.463561051285
1650718800,2022-04-23 13:00:00,GLMR/USDT,3.6974,3.7299,3.6766,3.6865,25820.69807736,95716.632298606462
1650715200,2022-04-23 12:00:00,GLMR/USDT,3.6816,3.7035,3.6382,3.6968,64130.7098594,235732.058538801498
1650711600,2022-04-23 11:00:00,GLMR/USDT,3.7159,3.7337,3.6514,3.6758,35568.28817517,131378.112513558623
1650708000,2022-04-23 10:00:00,GLMR/USDT,3.7177,3.735,3.6986,3.7188,35003.89099696,130308.874951798498
1650704400,2022-04-23 09:00:00,GLMR/USDT,3.6692,3.7335,3.6666,3.7155,28625.12976708,105956.652324233984
1650700800,2022-04-23 08:00:00,GLMR/USDT,3.6795,3.6898,3.6309,3.6622,24807.10283488,90980.558182072455
1650697200,2022-04-23 07:00:00,GLMR/USDT,3.6419,3.6809,3.63,3.679,23170.33857399,84621.822715700519
1650693600,2022-04-23 06:00:00,GLMR/USDT,3.6256,3.6657,3.6201,3.6427,27238.78456045,99324.918352166933
1650690000,2022-04-23 05:00:00,GLMR/USDT,3.6296,3.641,3.6081,3.6237,12890.21223089,46766.260204726924
1650686400,2022-04-23 04:00:00,GLMR/USDT,3.6423,3.6586,3.5824,3.6299,39340.02821771,142260.968245880735
1650682800,2022-04-23 03:00:00,GLMR/USDT,3.6007,3.647,3.5651,3.6423,88055.07049573,317667.871595270781
1650679200,2022-04-23 02:00:00,GLMR/USDT,3.7095,3.7115,3.59,3.6007,85159.21112461,309814.186016208347
1650675600,2022-04-23 01:00:00,GLMR/USDT,3.6865,3.7205,3.6791,3.7177,38163.8865185,141113.423719392423
1650672000,2022-04-23 00:00:00,GLMR/USDT,3.72,3.7645,3.6865,3.6882,45034.11709301,168104.827590158983
1650668400,2022-04-22 23:00:00,GLMR/USDT,3.755,3.7646,3.7201,3.7214,30674.00727993,114809.92608877605
1650664800,2022-04-22 22:00:00,GLMR/USDT,3.7522,3.7548,3.7024,3.7548,33355.17791082,124383.735721588895
1650661200,2022-04-22 21:00:00,GLMR/USDT,3.7889,3.7893,3.7512,3.758,23851.16568973,90012.570178510886
1650657600,2022-04-22 20:00:00,GLMR/USDT,3.7875,3.7969,3.7652,3.787,16658.36384046,62977.484454590235
1650654000,2022-04-22 19:00:00,GLMR/USDT,3.7656,3.8071,3.75,3.7839,53118.39471416,200445.636633644015
1650650400,2022-04-22 18:00:00,GLMR/USDT,3.722,3.7808,3.7149,3.7625,46157.93503516,173347.350887922721
1650646800,2022-04-22 17:00:00,GLMR/USDT,3.692,3.7369,3.689,3.722,44353.28469747,164771.365385731458
1650643200,2022-04-22 16:00:00,GLMR/USDT,3.6711,3.7425,3.6395,3.6891,95156.54208373,350698.614581196709
1650639600,2022-04-22 15:00:00,GLMR/USDT,3.7058,3.7362,3.67,3.6722,83144.22571909,307802.574267754613
1650636000,2022-04-22 14:00:00,GLMR/USDT,3.7813,3.8084,3.7,3.7003,117085.50218078,436231.321495123437
1650632400,2022-04-22 13:00:00,GLMR/USDT,3.8285,3.8507,3.7652,3.7774,53192.2272093,202245.102400300045
1650628800,2022-04-22 12:00:00,GLMR/USDT,3.8649,3.8737,3.821,3.8281,47029.54560078,180968.984847954698
1650625200,2022-04-22 11:00:00,GLMR/USDT,3.8387,3.8795,3.8242,3.8657,24208.86350471,93302.862259483443
1650621600,2022-04-22 10:00:00,GLMR/USDT,3.8147,3.8387,3.7683,3.8387,66297.82670989,251873.345340874808
1650618000,2022-04-22 09:00:00,GLMR/USDT,3.9013,3.9076,3.8148,3.8172,54061.88704172,208720.093934812243
1650614400,2022-04-22 08:00:00,GLMR/USDT,3.9146,3.9417,3.8843,3.908,27331.30751486,106848.704639862051
1650610800,2022-04-22 07:00:00,GLMR/USDT,3.9574,3.961,3.8792,3.9146,68276.76128002,266947.525541117136
1650607200,2022-04-22 06:00:00,GLMR/USDT,3.9508,3.9658,3.9412,3.9624,15855.82261372,62716.147988465192
1650603600,2022-04-22 05:00:00,GLMR/USDT,3.9549,3.9835,3.9301,3.9516,21795.8042048,86274.063737510946
1650600000,2022-04-22 04:00:00,GLMR/USDT,3.919,3.9707,3.9166,3.9562,22774.97217022,89896.129048834665
1650596400,2022-04-22 03:00:00,GLMR/USDT,3.9466,3.9657,3.9177,3.9211,27411.59598439,108082.723676693556
1650592800,2022-04-22 02:00:00,GLMR/USDT,3.9273,3.9659,3.9176,3.9441,36070.55166019,142154.018231324003
1650589200,2022-04-22 01:00:00,GLMR/USDT,3.9299,3.9377,3.8849,3.9273,31352.77038497,122507.529123354479
1650585600,2022-04-22 00:00:00,GLMR/USDT,3.8935,3.9418,3.8613,3.9288,36794.31644127,143875.580207919413
1650582000,2022-04-21 23:00:00,GLMR/USDT,3.891,3.8967,3.8516,3.8948,28308.27424451,109807.732054634965
1650578400,2022-04-21 22:00:00,GLMR/USDT,3.8762,3.9074,3.8012,3.8944,72961.52512582,281122.580701352116
1650574800,2022-04-21 21:00:00,GLMR/USDT,3.8511,3.9061,3.8474,3.8817,57276.23096564,222317.364552427449
1650571200,2022-04-21 20:00:00,GLMR/USDT,3.9498,3.9584,3.809,3.853,133749.11188915,517719.881711269513
1650567600,2022-04-21 19:00:00,GLMR/USDT,4.0636,4.0671,3.9229,3.9564,101149.84387077,403307.336845555141
1650564000,2022-04-21 18:00:00,GLMR/USDT,4.0581,4.0772,4.0482,4.0671,37890.98504265,153804.5845003161
1650560400,2022-04-21 17:00:00,GLMR/USDT,4.0649,4.1073,4.0492,4.0594,55709.71754034,227011.860536343143
1650556800,2022-04-21 16:00:00,GLMR/USDT,4.0594,4.1085,4.036,4.0715,61632.7828533,250565.286722375437
1650553200,2022-04-21 15:00:00,GLMR/USDT,4.0765,4.1068,4.059,4.0618,84758.1607628,346179.236303528247
1650549600,2022-04-21 14:00:00,GLMR/USDT,4.1727,4.1772,4.0517,4.0765,93430.36445958,382551.7783903547
1650546000,2022-04-21 13:00:00,GLMR/USDT,4.1952,4.2495,4.1703,4.1717,111517.25736747,468120.09449164948
1650542400,2022-04-21 12:00:00,GLMR/USDT,4.18,4.2074,4.1414,4.1897,60030.84549638,251061.499278750957
1650538800,2022-04-21 11:00:00,GLMR/USDT,4.13,4.2187,4.1255,4.1754,77813.87370547,324424.103720324943
1650535200,2022-04-21 10:00:00,GLMR/USDT,4.0302,4.1325,4.0233,4.1265,47742.39363424,194344.066881233585
1650531600,2022-04-21 09:00:00,GLMR/USDT,4.0997,4.1,4.0251,4.0302,44036.58672199,178479.401394641187
1650528000,2022-04-21 08:00:00,GLMR/USDT,4.1041,4.1257,4.0659,4.0998,29319.31540091,120222.021969754052
1650524400,2022-04-21 07:00:00,GLMR/USDT,4.0537,4.1154,4.04,4.1076,25199.64629249,102831.738648872981
1650520800,2022-04-21 06:00:00,GLMR/USDT,4.0342,4.0775,4.004,4.05,38386.53584498,154992.861757893665
1650517200,2022-04-21 05:00:00,GLMR/USDT,4.1255,4.142,4.0279,4.0329,34338.15831269,140238.507409933345
1650513600,2022-04-21 04:00:00,GLMR/USDT,4.1272,4.1588,4.1073,4.1214,35242.1712388,145708.822895284464
1650510000,2022-04-21 03:00:00,GLMR/USDT,4.1215,4.1328,4.083,4.1299,57495.69506216,235758.691405585568
1650506400,2022-04-21 02:00:00,GLMR/USDT,4.1644,4.1786,4.0968,4.1169,50619.7194414,209108.952257275163
1650502800,2022-04-21 01:00:00,GLMR/USDT,4.1507,4.1644,4.1053,4.162,75372.26325012,312399.774682810846
1650499200,2022-04-21 00:00:00,GLMR/USDT,4.0697,4.155,4.0669,4.155,43580.85057235,179636.408201831567
1650495600,2022-04-20 23:00:00,GLMR/USDT,4.127,4.137,4.0689,4.075,29555.77058051,121096.887475193542
1650492000,2022-04-20 22:00:00,GLMR/USDT,4.129,4.1343,4.0994,4.1314,58560.46632984,240987.084804353577
1650488400,2022-04-20 21:00:00,GLMR/USDT,4.1196,4.1444,4.0919,4.1299,28852.16502937,119024.08131475097
1650484800,2022-04-20 20:00:00,GLMR/USDT,4.0798,4.1196,4.0513,4.1177,78208.76137262,319372.937874845789
1650481200,2022-04-20 19:00:00,GLMR/USDT,4.068,4.1108,4.0556,4.0765,45867.0617392,187328.182382739751
1650477600,2022-04-20 18:00:00,GLMR/USDT,4.1345,4.1401,4.039,4.0672,67460.63596348,274624.509593025468
1650474000,2022-04-20 17:00:00,GLMR/USDT,4.1121,4.1625,4.1025,4.1409,62147.77209723,256874.64886194036
1650470400,2022-04-20 16:00:00,GLMR/USDT,4.1595,4.1654,4.0157,4.1136,189670.37716668,772213.249687602105
1650466800,2022-04-20 15:00:00,GLMR/USDT,4.2226,4.2246,4.1298,4.1573,122086.75543563,508564.819610601412
1650463200,2022-04-20 14:00:00,GLMR/USDT,4.2434,4.2909,4.185,4.2165,120719.60664159,511240.235731486519
1650459600,2022-04-20 13:00:00,GLMR/USDT,4.3915,4.4193,4.2135,4.2476,137146.96224105,591368.085770207493
1650456000,2022-04-20 12:00:00,GLMR/USDT,4.365,4.4698,4.2927,4.3891,202669.98899422,886913.971820900213
1650452400,2022-04-20 11:00:00,GLMR/USDT,4.2765,4.3789,4.2466,4.3653,118196.01973084,511551.64992424987
1650448800,2022-04-20 10:00:00,GLMR/USDT,4.1935,4.2829,4.1624,4.2767,92842.6998435,393359.043093289326
1650445200,2022-04-20 09:00:00,GLMR/USDT,4.1788,4.2104,4.1656,4.194,51004.23122805,213719.858652884764
1650441600,2022-04-20 08:00:00,GLMR/USDT,4.1345,4.179,4.095,4.179,76067.75691291,315424.775152469136
1650438000,2022-04-20 07:00:00,GLMR/USDT,4.1978,4.2039,4.1334,4.1394,30073.92898536,125327.452189929167
1650434400,2022-04-20 06:00:00,GLMR/USDT,4.1291,4.2,4.1196,4.1994,28258.38873507,117539.720929409796
1650430800,2022-04-20 05:00:00,GLMR/USDT,4.1091,4.1316,4.0717,4.1316,42421.68237229,173859.013366325726
1650427200,2022-04-20 04:00:00,GLMR/USDT,4.1587,4.1701,4.0901,4.1056,44268.8827009,182289.544697444108
1650423600,2022-04-20 03:00:00,GLMR/USDT,4.13,4.1728,4.1127,4.1589,39616.53736495,164074.80190593069
1650420000,2022-04-20 02:00:00,GLMR/USDT,4.1071,4.1333,4.0697,4.1295,81548.72768576,333275.195528936827
1650416400,2022-04-20 01:00:00,GLMR/USDT,4.1013,4.1426,4.0923,4.1014,62010.13281485,255285.513717835239
1650412800,2022-04-20 00:00:00,GLMR/USDT,4.2169,4.2442,4.1,4.1007,89619.04710884,373028.745836257091
1650409200,2022-04-19 23:00:00,GLMR/USDT,4.1955,4.2169,4.1912,4.2132,27791.99936803,116910.712947210512
1650405600,2022-04-19 22:00:00,GLMR/USDT,4.1554,4.2082,4.1501,4.1959,34370.05139219,143460.729914645698
1650402000,2022-04-19 21:00:00,GLMR/USDT,4.1596,4.1881,4.1527,4.158,21197.65347781,88325.312200087339
1650398400,2022-04-19 20:00:00,GLMR/USDT,4.2106,4.2359,4.1459,4.159,61281.21902003,256459.96123655439
1650394800,2022-04-19 19:00:00,GLMR/USDT,4.1637,4.2438,4.1606,4.2112,59122.32157362,249370.256890106999
1650391200,2022-04-19 18:00:00,GLMR/USDT,4.1732,4.1986,4.1517,4.16,32520.29856992,135689.429316439116
1650387600,2022-04-19 17:00:00,GLMR/USDT,4.193,4.2787,4.1434,4.172,100071.25848001,418098.059761016473
1650384000,2022-04-19 16:00:00,GLMR/USDT,4.2267,4.2459,4.1625,4.1957,62748.05146248,263707.714512285134
1650380400,2022-04-19 15:00:00,GLMR/USDT,4.2444,4.2707,4.1753,4.2272,92308.01450666,389834.859924405576
1650376800,2022-04-19 14:00:00,GLMR/USDT,4.2954,4.3104,4.1839,4.2444,184079.59236352,783467.489478064085
1650373200,2022-04-19 13:00:00,GLMR/USDT,4.2417,4.296,4.1931,4.296,169991.25709367,723016.679651973392
1650369600,2022-04-19 12:00:00,GLMR/USDT,4.1527,4.2469,4.1527,4.2371,136100.35040456,572750.189081233889
1650366000,2022-04-19 11:00:00,GLMR/USDT,4.1175,4.1989,4.1112,4.1589,66651.24326985,277535.821294090958
1650362400,2022-04-19 10:00:00,GLMR/USDT,4.0416,4.1175,4.0236,4.1117,45471.4406971,184528.12183359544
1650358800,2022-04-19 09:00:00,GLMR/USDT,4.0593,4.0753,4,4.0479,77388.10752536,311980.508941605564
1650355200,2022-04-19 08:00:00,GLMR/USDT,4.0349,4.0656,4.0166,4.0593,27039.84140438,109296.635023350672
1650351600,2022-04-19 07:00:00,GLMR/USDT,4.1006,4.11,4.01,4.0447,58108.89430657,235321.194026265614
1650348000,2022-04-19 06:00:00,GLMR/USDT,4.074,4.1357,4.0677,4.1041,31577.98209118,129513.027173970991
1650344400,2022-04-19 05:00:00,GLMR/USDT,4.1097,4.1391,4.0697,4.0714,36702.54438374,150339.765193895234
1650340800,2022-04-19 04:00:00,GLMR/USDT,4.0482,4.1171,4.0482,4.1089,34747.20038952,142050.638699951931
1650337200,2022-04-19 03:00:00,GLMR/USDT,4.1161,4.1256,4.03,4.0456,72380.66203484,295214.579263060541
1650333600,2022-04-19 02:00:00,GLMR/USDT,4.1485,4.1525,4.0639,4.1161,118301.50412183,485283.67084132123
1650330000,2022-04-19 01:00:00,GLMR/USDT,4.1771,4.2104,4.1038,4.1446,104931.26098695,436388.394716059469
1650326400,2022-04-19 00:00:00,GLMR/USDT,4.1593,4.2594,4.1592,4.1752,143483.60888334,604196.044599807517
1650322800,2022-04-18 23:00:00,GLMR/USDT,4.1883,4.22,4.1465,4.1646,79824.5914747,334242.517519394853
1650319200,2022-04-18 22:00:00,GLMR/USDT,4.0626,4.1883,4.0593,4.1883,104790.95817837,431235.221696214377
1650315600,2022-04-18 21:00:00,GLMR/USDT,4.0321,4.1186,4.0261,4.0611,136654.01035308,557484.502340285963
1650312000,2022-04-18 20:00:00,GLMR/USDT,3.9984,4.0497,3.9679,4.0278,94810.20045239,379147.789888355139
1650308400,2022-04-18 19:00:00,GLMR/USDT,4.0716,4.0965,3.9845,3.9951,79046.30546602,318555.65703364465
1650304800,2022-04-18 18:00:00,GLMR/USDT,4.039,4.161,4.0056,4.0666,264906.98049802,1086127.41081731133
1650301200,2022-04-18 17:00:00,GLMR/USDT,3.8299,4.0671,3.8277,4.0392,187797.26336992,742414.552787361143
1650297600,2022-04-18 16:00:00,GLMR/USDT,3.7975,3.8432,3.7603,3.834,52914.49014473,201501.055198591196
1650294000,2022-04-18 15:00:00,GLMR/USDT,3.8419,3.8489,3.779,3.7983,53014.79427335,202018.520805835978
1650290400,2022-04-18 14:00:00,GLMR/USDT,3.8332,3.8844,3.8301,3.8458,48917.99660257,188615.945355493288
1650286800,2022-04-18 13:00:00,GLMR/USDT,3.8863,3.92,3.7965,3.8324,86212.51016804,332906.278052368859
1650283200,2022-04-18 12:00:00,GLMR/USDT,3.7902,3.8862,3.7902,3.8862,108050.37639115,415108.202703943393
1650279600,2022-04-18 11:00:00,GLMR/USDT,3.761,3.8055,3.7576,3.7893,50335.8808674,190425.81685453879
1650276000,2022-04-18 10:00:00,GLMR/USDT,3.7666,3.7846,3.7367,3.7609,27597.52932598,103884.312676684497
1650272400,2022-04-18 09:00:00,GLMR/USDT,3.6982,3.779,3.6868,3.7666,50131.28013152,186752.886950619233
1650268800,2022-04-18 08:00:00,GLMR/USDT,3.7366,3.778,3.6927,3.6945,39332.49129994,147188.72726777953
1650265200,2022-04-18 07:00:00,GLMR/USDT,3.7305,3.7663,3.7146,3.7368,43644.34895926,163294.302258280208
1650261600,2022-04-18 06:00:00,GLMR/USDT,3.6865,3.749,3.6834,3.7287,32844.39473228,122215.829924729189
1650258000,2022-04-18 05:00:00,GLMR/USDT,3.6851,3.7418,3.6538,3.6843,86447.97644448,319801.373480097714
1650254400,2022-04-18 04:00:00,GLMR/USDT,3.8811,3.8844,3.6659,3.6839,166883.25133934,624834.925372696668
1650250800,2022-04-18 03:00:00,GLMR/USDT,3.8768,3.9046,3.8755,3.887,25037.44194036,97357.654802045557
1650247200,2022-04-18 02:00:00,GLMR/USDT,3.8485,3.899,3.843,3.8762,50016.7278644,193512.462016871959
1650243600,2022-04-18 01:00:00,GLMR/USDT,3.8368,3.8694,3.8165,3.8512,34196.3481722,131481.139567592009
1650240000,2022-04-18 00:00:00,GLMR/USDT,3.8446,3.9278,3.8068,3.8374,67711.53137064,261025.136028949443
1650236400,2022-04-17 23:00:00,GLMR/USDT,3.8983,3.9052,3.8153,3.8475,93838.88556378,361153.759537984038
1650232800,2022-04-17 22:00:00,GLMR/USDT,3.9395,3.96,3.8858,3.9038,29684.69789254,116194.39320617503
1650229200,2022-04-17 21:00:00,GLMR/USDT,3.9622,3.9875,3.9113,3.9417,54137.61844593,213575.080546988252
1650225600,2022-04-17 20:00:00,GLMR/USDT,3.9893,4.0209,3.955,3.9632,53165.03089038,211939.021553650199
1650222000,2022-04-17 19:00:00,GLMR/USDT,3.9283,3.9943,3.8648,3.9926,81293.45113943,318434.247679842593
1650218400,2022-04-17 18:00:00,GLMR/USDT,3.9739,3.9871,3.92,3.929,78743.15526246,310553.726401316037
1650214800,2022-04-17 17:00:00,GLMR/USDT,4,4.0339,3.9606,3.9744,87573.81462135,349706.391055998557
1650211200,2022-04-17 16:00:00,GLMR/USDT,4.0585,4.0826,3.9909,4.0034,64829.38577698,261827.93740647147
1650207600,2022-04-17 15:00:00,GLMR/USDT,4.0213,4.0807,4.0171,4.0632,37148.43729248,150496.522312701055
1650204000,2022-04-17 14:00:00,GLMR/USDT,4.0433,4.0707,4.0102,4.0224,74282.58394874,299733.952537643312
1650200400,2022-04-17 13:00:00,GLMR/USDT,4.0581,4.1,4.0225,4.0433,73091.89036379,297779.487821016028
1650196800,2022-04-17 12:00:00,GLMR/USDT,4.023,4.0821,3.9729,4.062,124475.75260999,500804.076657174332
1650193200,2022-04-17 11:00:00,GLMR/USDT,4.0824,4.0939,4.0028,4.023,122387.8513909,495107.094359728259
1650189600,2022-04-17 10:00:00,GLMR/USDT,4.1383,4.145,4.0622,4.0827,43608.45649738,178618.51606593318
1650186000,2022-04-17 09:00:00,GLMR/USDT,4.121,4.1381,4.1018,4.1381,26133.59229421,107777.86843645914
1650182400,2022-04-17 08:00:00,GLMR/USDT,4.0921,4.121,4.0772,4.121,43003.18702055,176482.735067671906
1650178800,2022-04-17 07:00:00,GLMR/USDT,4.1265,4.1407,4.054,4.0932,93546.04099818,382087.813916694164
1650175200,2022-04-17 06:00:00,GLMR/USDT,4.1646,4.1822,4.1264,4.1271,40849.74451607,169703.172713320862
1650171600,2022-04-17 05:00:00,GLMR/USDT,4.1714,4.1965,4.1522,4.1647,32926.36408493,137247.05764331881
1650168000,2022-04-17 04:00:00,GLMR/USDT,4.1615,4.2049,4.1317,4.1659,69527.12755612,290175.636808233716
1650164400,2022-04-17 03:00:00,GLMR/USDT,4.1358,4.1927,4.1273,4.1616,38402.683421,159809.409713515505
1650160800,2022-04-17 02:00:00,GLMR/USDT,4.2441,4.2513,4.118,4.1385,72745.35035843,303581.913279130061
1650157200,2022-04-17 01:00:00,GLMR/USDT,4.189,4.2786,4.1882,4.244,88358.72108731,375124.080832174193
1650153600,2022-04-17 00:00:00,GLMR/USDT,4.2228,4.2241,4.155,4.1849,71511.91642467,299745.673871181669
1650150000,2022-04-16 23:00:00,GLMR/USDT,4.1926,4.2656,4.1926,4.2222,95385.50667206,404167.225910317317
1650146400,2022-04-16 22:00:00,GLMR/USDT,4.1415,4.2235,4.1355,4.1931,128670.2943985,538648.222740052423
1650142800,2022-04-16 21:00:00,GLMR/USDT,4.0937,4.1417,4.0651,4.1417,81219.81971754,332772.991430078866
1650139200,2022-04-16 20:00:00,GLMR/USDT,4.1434,4.164,4.082,4.0935,80294.52243448,330076.071472916511
1650135600,2022-04-16 19:00:00,GLMR/USDT,4.1189,4.1677,4.1158,4.1496,43036.36608891,178162.637344901629
1650132000,2022-04-16 18:00:00,GLMR/USDT,4.0815,4.1199,4.05,4.1178,36362.20642444,148355.019236382831
1650128400,2022-04-16 17:00:00,GLMR/USDT,4.1468,4.1502,4.0572,4.0815,73186.29064926,299579.476962134035
1650124800,2022-04-16 16:00:00,GLMR/USDT,4.06,4.16,4.0334,4.1513,126266.31734398,516833.474069387536
1650121200,2022-04-16 15:00:00,GLMR/USDT,4.2693,4.3,4.05,4.054,238841.69334138,995059.905010302165
1650117600,2022-04-16 14:00:00,GLMR/USDT,4.1698,4.309,4.1563,4.2654,233246.28810313,991806.338944504137
1650114000,2022-04-16 13:00:00,GLMR/USDT,4.1625,4.194,4.133,4.17,50510.43086777,210447.678306954338
1650110400,2022-04-16 12:00:00,GLMR/USDT,4.1944,4.21,4.1128,4.1606,117180.73546394,487220.061744284996
1650106800,2022-04-16 11:00:00,GLMR/USDT,4.1254,4.2,4.1113,4.1944,171540.7495764,714380.578758555542
1650103200,2022-04-16 10:00:00,GLMR/USDT,4.0715,4.134,4.0535,4.1229,112541.50889549,461248.337976095135
1650099600,2022-04-16 09:00:00,GLMR/USDT,4.0526,4.1021,4.0518,4.0744,54829.61802145,223395.480723398721
1650096000,2022-04-16 08:00:00,GLMR/USDT,4.0909,4.1792,4.0337,4.0566,178917.22781802,729225.173559159513
1650092400,2022-04-16 07:00:00,GLMR/USDT,4.1405,4.18,4.0734,4.0887,72840.68495366,299678.411011118221
1650088800,2022-04-16 06:00:00,GLMR/USDT,4.1131,4.2199,4.1131,4.1406,172595.80271448,721122.530055121468
1650085200,2022-04-16 05:00:00,GLMR/USDT,4.0993,4.1562,4.0831,4.1126,98064.17017046,404750.074471401836
1650081600,2022-04-16 04:00:00,GLMR/USDT,4.08,4.11,4.0567,4.0958,91880.26681197,376156.491740015547
1650078000,2022-04-16 03:00:00,GLMR/USDT,4.0315,4.08,4,4.08,35187.40567849,142163.761018941393
1650074400,2022-04-16 02:00:00,GLMR/USDT,4.0147,4.0666,3.9935,4.0286,30262.9008193,122133.404385384707
1650070800,2022-04-16 01:00:00,GLMR/USDT,3.9861,4.0157,3.9688,4.0103,55472.53706819,221098.070463214155
1650067200,2022-04-16 00:00:00,GLMR/USDT,4.0301,4.0434,3.9765,3.9846,52872.3599883,211712.717043249333
1650063600,2022-04-15 23:00:00,GLMR/USDT,3.9655,4.0568,3.9594,4.0306,34001.90716427,136655.179690806476
1650060000,2022-04-15 22:00:00,GLMR/USDT,3.9981,3.9981,3.9504,3.96,65226.88411142,259216.807637032702
1650056400,2022-04-15 21:00:00,GLMR/USDT,4.0154,4.0531,3.9956,3.9956,73172.65187545,294041.226740854132
1650052800,2022-04-15 20:00:00,GLMR/USDT,4.0971,4.1376,4.0048,4.0102,159889.71261676,649857.178021780739
1650049200,2022-04-15 19:00:00,GLMR/USDT,4.0398,4.1026,4.0036,4.0973,131639.79177657,533541.129832793718
1650045600,2022-04-15 18:00:00,GLMR/USDT,4.1278,4.1495,4.0236,4.0392,163100.98289231,667597.940856025998
1650042000,2022-04-15 17:00:00,GLMR/USDT,3.9893,4.18,3.9696,4.1278,251229.84137017,1025430.365653152164
1650038400,2022-04-15 16:00:00,GLMR/USDT,3.9658,3.9956,3.916,3.9877,66633.08338546,264013.515295924415
1650034800,2022-04-15 15:00:00,GLMR/USDT,3.9147,3.985,3.9133,3.9591,117020.86929753,461855.50682880186
1650031200,2022-04-15 14:00:00,GLMR/USDT,3.8942,3.936,3.8202,3.9098,81092.43467063,314130.132154203568
1650027600,2022-04-15 13:00:00,GLMR/USDT,3.9017,3.953,3.8696,3.8918,73465.42370314,286884.028995936362
1650024000,2022-04-15 12:00:00,GLMR/USDT,3.9106,3.977,3.8595,3.8972,114534.37440598,449264.055200323648
1650020400,2022-04-15 11:00:00,GLMR/USDT,3.8267,3.9155,3.8267,3.9151,58107.51516524,224804.965855103253
1650016800,2022-04-15 10:00:00,GLMR/USDT,3.8084,3.8418,3.8051,3.8222,33457.52749656,127888.754431068323
