https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSD,Volume USDT
1657112400,2022-07-06 13:00:00,CUSD/USDT,0.9965,1,0.9957,0.9982,53701.4415,53641.83607661
1657108800,2022-07-06 12:00:00,CUSD/USDT,0.996,0.9965,0.9954,0.9959,9357.42935363,9317.419320642295
1657105200,2022-07-06 11:00:00,CUSD/USDT,0.9966,0.9966,0.9961,0.9961,2748.9046,2738.8802372
1657101600,2022-07-06 10:00:00,CUSD/USDT,0.9966,0.9971,0.9965,0.9966,9898.4697,9864.47751462
1657098000,2022-07-06 09:00:00,CUSD/USDT,0.9964,0.9973,0.9964,0.9973,5689.04191189,5671.428960383027
1657094400,2022-07-06 08:00:00,CUSD/USDT,0.9963,0.9964,0.9963,0.9964,0.6483057,0.64595434948
1657090800,2022-07-06 07:00:00,CUSD/USDT,0.9961,0.9962,0.996,0.9962,1133.18034884,1128.769734949524
1657087200,2022-07-06 06:00:00,CUSD/USDT,0.996,0.9961,0.9959,0.996,1349.07185116,1343.711303790476
1657083600,2022-07-06 05:00:00,CUSD/USDT,0.9955,0.996,0.9955,0.9956,2761.4933,2749.48538743
1657080000,2022-07-06 04:00:00,CUSD/USDT,0.9947,0.9957,0.9947,0.9953,5372.6227,5348.53111369
1657076400,2022-07-06 03:00:00,CUSD/USDT,0.9936,0.9936,0.9936,0.9936,0.0728,0.07233408
1657072800,2022-07-06 02:00:00,CUSD/USDT,0.9872,0.9936,0.9872,0.9935,3351.3425,3316.71995734
1657069200,2022-07-06 01:00:00,CUSD/USDT,0.9961,0.9961,0.9829,0.9871,118588.4874,117175.64879236
1657065600,2022-07-06 00:00:00,CUSD/USDT,0.9961,0.9961,0.9961,0.9961,0,0
1657062000,2022-07-05 23:00:00,CUSD/USDT,0.9961,0.9961,0.9952,0.9961,12987.8456,12931.54577255
1657058400,2022-07-05 22:00:00,CUSD/USDT,0.9966,0.9966,0.9955,0.9961,2829.4185,2818.0298782
1657054800,2022-07-05 21:00:00,CUSD/USDT,0.9966,0.9971,0.996,0.9971,3627.727,3614.63236296
1657051200,2022-07-05 20:00:00,CUSD/USDT,0.9971,0.9972,0.9964,0.9964,1549.1608,1544.31089647
1657047600,2022-07-05 19:00:00,CUSD/USDT,0.9984,0.9984,0.996,0.9968,18594.8813,18544.40617632
1657044000,2022-07-05 18:00:00,CUSD/USDT,0.9977,0.9978,0.9977,0.9977,358.5484,357.74373868
1657040400,2022-07-05 17:00:00,CUSD/USDT,0.9978,0.9978,0.9977,0.9977,353.8456,353.06166543
1657036800,2022-07-05 16:00:00,CUSD/USDT,0.998,0.9983,0.998,0.9983,498.8521,497.94405143
1657033200,2022-07-05 15:00:00,CUSD/USDT,0.9986,0.9986,0.997,0.997,6251.1793,6238.14941887
1657029600,2022-07-05 14:00:00,CUSD/USDT,0.9962,1,0.996,0.9987,346456.919,345100.94854889
1657026000,2022-07-05 13:00:00,CUSD/USDT,0.9982,0.9983,0.9782,0.996,115178.4669,114548.20522483
1657022400,2022-07-05 12:00:00,CUSD/USDT,0.9939,0.999,0.9939,0.997,80776.7174,80532.6983749
1657018800,2022-07-05 11:00:00,CUSD/USDT,0.9947,0.9953,0.9912,0.994,21129.1076,20997.18059348
1657015200,2022-07-05 10:00:00,CUSD/USDT,0.9975,0.9979,0.9937,0.9947,26040.4238,25905.6288851
1657011600,2022-07-05 09:00:00,CUSD/USDT,0.9971,0.9971,0.9971,0.9971,106.34254344,106.034150064024
1657008000,2022-07-05 08:00:00,CUSD/USDT,0.9975,0.9975,0.9975,0.9975,0,0
1657004400,2022-07-05 07:00:00,CUSD/USDT,0.9975,0.9975,0.9975,0.9975,0.101,0.1007475
1657000800,2022-07-05 06:00:00,CUSD/USDT,0.9975,0.9977,0.9975,0.9977,32.623,32.5429671
1656997200,2022-07-05 05:00:00,CUSD/USDT,0.998,0.998,0.998,0.998,168.7751,168.4375498
1656993600,2022-07-05 04:00:00,CUSD/USDT,0.9988,0.9988,0.996,0.996,7022.82244897,7000.263754391236
1656990000,2022-07-05 03:00:00,CUSD/USDT,0.9971,0.9974,0.9968,0.9974,3759.9998,3748.31657646
1656986400,2022-07-05 02:00:00,CUSD/USDT,0.999,0.999,0.997,0.997,5000.1011,4989.91493829
1656982800,2022-07-05 01:00:00,CUSD/USDT,0.999,0.999,0.999,0.999,36.6066,36.5699934
1656979200,2022-07-05 00:00:00,CUSD/USDT,0.9977,0.9979,0.9977,0.9978,525.2425,524.09173496
1656975600,2022-07-04 23:00:00,CUSD/USDT,0.998,0.999,0.9971,0.9971,49030.3284,48973.91801843
1656972000,2022-07-04 22:00:00,CUSD/USDT,0.9979,0.998,0.9979,0.9979,1236.8538,1234.25690808
1656968400,2022-07-04 21:00:00,CUSD/USDT,0.9966,0.9966,0.9965,0.9965,314.272,313.1720882
1656964800,2022-07-04 20:00:00,CUSD/USDT,0.998,0.998,0.998,0.998,21.15,21.1077
1656961200,2022-07-04 19:00:00,CUSD/USDT,0.997,0.997,0.997,0.997,364.5849,363.4911453
1656957600,2022-07-04 18:00:00,CUSD/USDT,0.9972,0.9972,0.997,0.997,5704.8184,5687.88592675
1656954000,2022-07-04 17:00:00,CUSD/USDT,0.9971,0.9972,0.997,0.9972,3675.3177,3664.31640569
1656950400,2022-07-04 16:00:00,CUSD/USDT,0.997,0.9971,0.997,0.997,2119.3984,2113.04021486
1656946800,2022-07-04 15:00:00,CUSD/USDT,0.997,0.9971,0.997,0.9971,200.1,199.5097
1656943200,2022-07-04 14:00:00,CUSD/USDT,0.997,0.997,0.997,0.997,688.2728,686.2079816
1656939600,2022-07-04 13:00:00,CUSD/USDT,0.9976,0.9989,0.997,0.997,5845.8679,5829.21444489
1656936000,2022-07-04 12:00:00,CUSD/USDT,0.997,0.9971,0.997,0.997,2506.4169,2498.99792002
1656932400,2022-07-04 11:00:00,CUSD/USDT,0.9969,0.997,0.9969,0.997,11680.7037,11645.56370384
1656928800,2022-07-04 10:00:00,CUSD/USDT,0.9975,0.9975,0.9955,0.9955,35.39935739,35.289786196525
1656925200,2022-07-04 09:00:00,CUSD/USDT,0.997,0.9974,0.9951,0.9951,710.7395,707.68902314
1656921600,2022-07-04 08:00:00,CUSD/USDT,0.9955,0.9955,0.9955,0.9955,0,0
1656918000,2022-07-04 07:00:00,CUSD/USDT,0.9957,0.9957,0.9955,0.9955,900,896.09
1656914400,2022-07-04 06:00:00,CUSD/USDT,0.9961,0.9961,0.9957,0.9957,3878.4424,3862.18509768
1656910800,2022-07-04 05:00:00,CUSD/USDT,0.9957,0.9957,0.9957,0.9957,227.4523,226.47425511
1656907200,2022-07-04 04:00:00,CUSD/USDT,0.995,0.9957,0.9949,0.9957,6276.0354,6246.18445275
1656903600,2022-07-04 03:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,201,199.9749
1656900000,2022-07-04 02:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,0,0
1656896400,2022-07-04 01:00:00,CUSD/USDT,0.9976,0.9976,0.9949,0.9949,5250.1002,5225.4598614
1656892800,2022-07-04 00:00:00,CUSD/USDT,0.9961,0.9961,0.996,0.996,873.3927,869.9189062
1656889200,2022-07-03 23:00:00,CUSD/USDT,0.9963,0.9963,0.9963,0.9963,137.7657,137.25596691
1656885600,2022-07-03 22:00:00,CUSD/USDT,0.9961,0.9961,0.9961,0.9961,0,0
1656882000,2022-07-03 21:00:00,CUSD/USDT,0.9976,0.9976,0.996,0.9961,141.4719,140.93404815
1656878400,2022-07-03 20:00:00,CUSD/USDT,0.9963,0.9963,0.9962,0.9962,10.4248,10.38621204
1656874800,2022-07-03 19:00:00,CUSD/USDT,0.9949,0.9957,0.9947,0.9952,2212.9676,2202.27719083
1656871200,2022-07-03 18:00:00,CUSD/USDT,0.9961,0.9971,0.9949,0.9949,7654.4018,7622.60971584
1656867600,2022-07-03 17:00:00,CUSD/USDT,0.9953,0.9953,0.9953,0.9953,0,0
1656864000,2022-07-03 16:00:00,CUSD/USDT,0.995,0.9991,0.9949,0.9953,6522.4006,6509.33969715
1656860400,2022-07-03 15:00:00,CUSD/USDT,0.995,0.9951,0.9949,0.9949,352.489,350.71699294
1656856800,2022-07-03 14:00:00,CUSD/USDT,0.9977,0.9977,0.9977,0.9977,0.1371,0.13678467
1656853200,2022-07-03 13:00:00,CUSD/USDT,0.9981,0.9981,0.995,0.995,1238.5707,1233.29926689
1656849600,2022-07-03 12:00:00,CUSD/USDT,0.9959,0.9959,0.9958,0.9958,631.3203,628.72663164
1656846000,2022-07-03 11:00:00,CUSD/USDT,0.9959,0.9961,0.9958,0.9959,688.03539152,685.275809583072
1656842400,2022-07-03 10:00:00,CUSD/USDT,0.9953,0.9953,0.9953,0.9953,0,0
1656838800,2022-07-03 09:00:00,CUSD/USDT,0.9955,0.9955,0.9953,0.9953,1542.6498,1535.55362171
1656835200,2022-07-03 08:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,0.1135,0.1130006
1656831600,2022-07-03 07:00:00,CUSD/USDT,0.9958,0.9958,0.9958,0.9958,488.1195,486.0693981
1656828000,2022-07-03 06:00:00,CUSD/USDT,0.9961,0.9961,0.9958,0.9958,900.1371,896.62652418
1656824400,2022-07-03 05:00:00,CUSD/USDT,0.9961,0.9961,0.9955,0.9955,75.6363913,75.33953389393
1656820800,2022-07-03 04:00:00,CUSD/USDT,0.996,0.996,0.995,0.995,1408.7401,1402.07803171
1656817200,2022-07-03 03:00:00,CUSD/USDT,0.9958,0.9958,0.9958,0.9958,213,212.1054
1656813600,2022-07-03 02:00:00,CUSD/USDT,0.9964,0.9964,0.9961,0.9961,1224.389,1219.7711996
1656810000,2022-07-03 01:00:00,CUSD/USDT,0.9964,0.9964,0.9964,0.9964,73.8555,73.5896202
1656806400,2022-07-03 00:00:00,CUSD/USDT,0.9967,0.9967,0.9967,0.9967,0,0
1656802800,2022-07-02 23:00:00,CUSD/USDT,0.9969,0.9969,0.9967,0.9967,27.4623,27.37304525
1656799200,2022-07-02 22:00:00,CUSD/USDT,0.9961,0.9961,0.9961,0.9961,0,0
1656795600,2022-07-02 21:00:00,CUSD/USDT,0.9961,0.9961,0.9961,0.9961,2,1.9922
1656792000,2022-07-02 20:00:00,CUSD/USDT,0.9956,0.9961,0.9951,0.9961,201871.3887,201081.73878493
1656788400,2022-07-02 19:00:00,CUSD/USDT,0.9961,0.9961,0.9958,0.9961,2319.0186,2309.78083569
1656784800,2022-07-02 18:00:00,CUSD/USDT,0.9959,0.9961,0.9958,0.9961,8334.5143,8300.8017904
1656781200,2022-07-02 17:00:00,CUSD/USDT,0.9959,0.996,0.9959,0.9959,1190.1338,1185.33046467
1656777600,2022-07-02 16:00:00,CUSD/USDT,0.9952,0.996,0.995,0.996,2018.0545,2008.42430544
1656774000,2022-07-02 15:00:00,CUSD/USDT,0.9954,0.9954,0.995,0.995,314.047,312.47716688
1656770400,2022-07-02 14:00:00,CUSD/USDT,0.9959,0.9967,0.9956,0.9956,5831.6918,5808.25637352
1656766800,2022-07-02 13:00:00,CUSD/USDT,0.9972,0.9981,0.996,0.996,23448.12076268,23357.319721930908
1656763200,2022-07-02 12:00:00,CUSD/USDT,0.998,0.9984,0.9966,0.9974,5703.91115211,5688.23413121578
1656759600,2022-07-02 11:00:00,CUSD/USDT,0.9971,0.998,0.9969,0.998,1580.50034789,1575.76883232422
1656756000,2022-07-02 10:00:00,CUSD/USDT,0.9967,0.9967,0.9967,0.9967,0,0
1656752400,2022-07-02 09:00:00,CUSD/USDT,0.9984,0.9984,0.9967,0.9967,60.69084373,60.511360177988
1656748800,2022-07-02 08:00:00,CUSD/USDT,0.9967,0.9967,0.9966,0.9966,304.297,303.2737902
1656745200,2022-07-02 07:00:00,CUSD/USDT,0.9983,0.9983,0.9983,0.9983,0,0
1656741600,2022-07-02 06:00:00,CUSD/USDT,0.9981,0.9983,0.9981,0.9983,82.2044,82.06462522
1656738000,2022-07-02 05:00:00,CUSD/USDT,0.9973,0.9973,0.9973,0.9973,0,0
1656734400,2022-07-02 04:00:00,CUSD/USDT,0.997,0.9973,0.997,0.9973,255.0046,254.24102053
1656730800,2022-07-02 03:00:00,CUSD/USDT,0.9974,0.9984,0.9974,0.9984,3098.8253,3093.39570156
1656727200,2022-07-02 02:00:00,CUSD/USDT,0.9973,0.9973,0.9964,0.9971,9089.3124,9059.56228733
1656723600,2022-07-02 01:00:00,CUSD/USDT,0.997,0.9971,0.997,0.9971,962.314,959.5032894
1656720000,2022-07-02 00:00:00,CUSD/USDT,0.9974,0.998,0.9966,0.9968,4901.0757,4885.71833506
1656716400,2022-07-01 23:00:00,CUSD/USDT,0.9974,0.9974,0.997,0.9973,309.7623,308.9354659
1656712800,2022-07-01 22:00:00,CUSD/USDT,0.997,0.997,0.997,0.997,0,0
1656709200,2022-07-01 21:00:00,CUSD/USDT,0.9976,0.9976,0.997,0.997,1587.647,1583.424059
1656705600,2022-07-01 20:00:00,CUSD/USDT,0.9969,0.9977,0.9967,0.9967,1979.3709,1973.38456575
1656702000,2022-07-01 19:00:00,CUSD/USDT,0.9968,0.9968,0.9968,0.9968,0,0
1656698400,2022-07-01 18:00:00,CUSD/USDT,0.9987,1,0.9968,0.9968,223707.8565,223662.91926201
1656694800,2022-07-01 17:00:00,CUSD/USDT,0.9983,0.9987,0.9983,0.9987,1839.1505,1836.64191725
1656691200,2022-07-01 16:00:00,CUSD/USDT,0.9983,0.9984,0.9967,0.9982,2661.0334,2655.15763421
1656687600,2022-07-01 15:00:00,CUSD/USDT,0.9985,0.9989,0.9973,0.9973,6933.8395,6925.55345485
1656684000,2022-07-01 14:00:00,CUSD/USDT,0.9985,0.999,0.9958,0.9984,32106.7109,32058.83941783
1656680400,2022-07-01 13:00:00,CUSD/USDT,0.996,0.9985,0.996,0.9985,269475.4142,268748.25095079
1656676800,2022-07-01 12:00:00,CUSD/USDT,0.9953,0.996,0.9953,0.996,7436.3181,7402.60925154
1656673200,2022-07-01 11:00:00,CUSD/USDT,0.995,0.9953,0.9949,0.995,4164.33197221,4143.572880090613
1656669600,2022-07-01 10:00:00,CUSD/USDT,0.9957,0.9957,0.995,0.995,2869.6631,2855.43039947
1656666000,2022-07-01 09:00:00,CUSD/USDT,0.9963,0.9963,0.995,0.995,5608.4406,5583.43827285
1656662400,2022-07-01 08:00:00,CUSD/USDT,0.9953,0.9964,0.9952,0.9961,3801.8226,3785.53002724
1656658800,2022-07-01 07:00:00,CUSD/USDT,0.9958,0.9966,0.9914,0.9956,28412.7923,28257.68520231
1656655200,2022-07-01 06:00:00,CUSD/USDT,0.996,0.9961,0.9956,0.9956,6671.4918,6644.29566487
1656651600,2022-07-01 05:00:00,CUSD/USDT,0.9954,0.996,0.9953,0.9957,6774.9808,6746.32987122
1656648000,2022-07-01 04:00:00,CUSD/USDT,0.9954,0.996,0.995,0.9955,1958.9199,1949.8852735
1656644400,2022-07-01 03:00:00,CUSD/USDT,0.9955,0.9955,0.9954,0.9954,734.3075,730.9996855
1656640800,2022-07-01 02:00:00,CUSD/USDT,0.9962,0.9962,0.995,0.9952,9007.8964,8967.60326777
1656637200,2022-07-01 01:00:00,CUSD/USDT,0.9958,0.9966,0.9956,0.9966,3011.4521,2999.49324463
1656633600,2022-07-01 00:00:00,CUSD/USDT,0.996,0.9966,0.9951,0.9958,19529.9995,19455.79450142
1656630000,2022-06-30 23:00:00,CUSD/USDT,0.9955,0.996,0.9946,0.9954,21924.923,21833.64715229
1656626400,2022-06-30 22:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,257.2144,256.08265664
1656622800,2022-06-30 21:00:00,CUSD/USDT,0.9957,0.9957,0.994,0.9954,7915.6411,7877.05459195
1656619200,2022-06-30 20:00:00,CUSD/USDT,0.9955,0.9959,0.9941,0.9943,7530.75585954,7490.850659633048
1656615600,2022-06-30 19:00:00,CUSD/USDT,0.9955,0.9959,0.9946,0.9947,16436.0453,16358.00606827
1656612000,2022-06-30 18:00:00,CUSD/USDT,0.9955,0.9955,0.9954,0.9954,35.1468,34.9851394
1656608400,2022-06-30 17:00:00,CUSD/USDT,0.9954,0.996,0.9954,0.9955,3073.8228,3060.23647575
1656604800,2022-06-30 16:00:00,CUSD/USDT,0.996,0.996,0.9954,0.9956,6698.1882,6670.32874027
1656601200,2022-06-30 15:00:00,CUSD/USDT,0.9953,0.9959,0.995,0.9955,2424.8657,2413.99101893
1656597600,2022-06-30 14:00:00,CUSD/USDT,0.9944,0.9952,0.9944,0.9949,2808.1783,2794.13202512
1656594000,2022-06-30 13:00:00,CUSD/USDT,0.9948,0.9949,0.994,0.9949,8094.2898,8048.3306127
1656590400,2022-06-30 12:00:00,CUSD/USDT,0.9958,0.9959,0.9946,0.9948,16099.6741,16028.00234751
1656586800,2022-06-30 11:00:00,CUSD/USDT,0.9956,0.9959,0.995,0.9959,4320.823,4301.51684257
1656583200,2022-06-30 10:00:00,CUSD/USDT,0.9958,0.996,0.9954,0.9954,954.9894,951.00640426
1656579600,2022-06-30 09:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,7.86,7.819914
1656576000,2022-06-30 08:00:00,CUSD/USDT,0.9951,0.9951,0.9951,0.9951,15.0567,14.98292217
1656572400,2022-06-30 07:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,16.741,16.6556209
1656568800,2022-06-30 06:00:00,CUSD/USDT,0.9959,0.9959,0.9948,0.9949,0.3653,0.36352267
1656565200,2022-06-30 05:00:00,CUSD/USDT,0.9952,0.9952,0.9952,0.9952,19.658,19.5636416
1656561600,2022-06-30 04:00:00,CUSD/USDT,0.9949,0.9959,0.9945,0.9959,1805.8421,1796.33018848
1656558000,2022-06-30 03:00:00,CUSD/USDT,0.9957,0.9961,0.9947,0.9951,12627.4574,12567.2994352
1656554400,2022-06-30 02:00:00,CUSD/USDT,0.996,0.996,0.9953,0.9958,8414.011,8377.7699856
1656550800,2022-06-30 01:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,104.9589,104.49708084
1656547200,2022-06-30 00:00:00,CUSD/USDT,0.996,0.9961,0.9959,0.9959,6405.70766637,6380.427733941157
1656543600,2022-06-29 23:00:00,CUSD/USDT,0.9955,0.9955,0.9955,0.9955,248.2994,247.1820527
1656540000,2022-06-29 22:00:00,CUSD/USDT,0.9955,0.9955,0.9955,0.9955,0.2847,0.28341885
1656536400,2022-06-29 21:00:00,CUSD/USDT,0.9959,0.996,0.9959,0.9959,12501.5408,12451.30118469
1656532800,2022-06-29 20:00:00,CUSD/USDT,0.9959,0.996,0.9957,0.9957,6898.8494,6870.50240993
1656529200,2022-06-29 19:00:00,CUSD/USDT,0.996,0.996,0.9959,0.9959,7336.1544,7306.35616696
1656525600,2022-06-29 18:00:00,CUSD/USDT,0.996,0.996,0.9958,0.9959,5432.7998,5410.68705853
1656522000,2022-06-29 17:00:00,CUSD/USDT,0.9956,0.9959,0.995,0.9959,6853.3302,6822.5829114
1656518400,2022-06-29 16:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,34.79,34.636924
1656514800,2022-06-29 15:00:00,CUSD/USDT,0.9958,0.9959,0.9958,0.9959,504.644,502.57458221
1656511200,2022-06-29 14:00:00,CUSD/USDT,0.9955,0.9959,0.9955,0.9959,2517.8557,2507.47479394
1656507600,2022-06-29 13:00:00,CUSD/USDT,0.9953,0.9955,0.9949,0.9955,3156.1967,3141.42340595
1656504000,2022-06-29 12:00:00,CUSD/USDT,0.9954,0.9954,0.9952,0.9952,302.3211,300.9234307
1656500400,2022-06-29 11:00:00,CUSD/USDT,0.9954,0.9954,0.9944,0.9944,3093.9892,3079.322860484812
1656496800,2022-06-29 10:00:00,CUSD/USDT,0.9952,0.9955,0.9952,0.9955,317.3298,315.84160596
1656493200,2022-06-29 09:00:00,CUSD/USDT,0.995,0.9953,0.995,0.9953,4274.78529198,4253.4143283801
1656489600,2022-06-29 08:00:00,CUSD/USDT,0.995,0.995,0.9949,0.995,2625.4096,2612.2724588
1656486000,2022-06-29 07:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,0.2255,0.22434995
1656482400,2022-06-29 06:00:00,CUSD/USDT,0.995,0.995,0.995,0.995,3500,3482.5
1656478800,2022-06-29 05:00:00,CUSD/USDT,0.995,0.995,0.995,0.995,2100,2089.5
1656475200,2022-06-29 04:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,0,0
1656471600,2022-06-29 03:00:00,CUSD/USDT,0.995,0.995,0.9949,0.9949,31969.2434,31809.397172
1656468000,2022-06-29 02:00:00,CUSD/USDT,0.995,0.995,0.9949,0.995,2959.5578,2944.74405522
1656464400,2022-06-29 01:00:00,CUSD/USDT,0.995,0.995,0.995,0.995,2800,2786
1656460800,2022-06-29 00:00:00,CUSD/USDT,0.995,0.995,0.995,0.995,5600,5572
1656457200,2022-06-28 23:00:00,CUSD/USDT,0.995,0.995,0.9949,0.995,5972.4041,5942.5231185
1656453600,2022-06-28 22:00:00,CUSD/USDT,0.995,0.995,0.9949,0.9949,9954.1199,9904.33494955
1656450000,2022-06-28 21:00:00,CUSD/USDT,0.9949,0.995,0.9949,0.995,6162.05024723,6131.23938096385
1656446400,2022-06-28 20:00:00,CUSD/USDT,0.9947,0.995,0.9945,0.995,6682.4616,6648.6866924
1656442800,2022-06-28 19:00:00,CUSD/USDT,0.9949,0.995,0.9944,0.9949,10332.35221256,10278.4406302372
1656439200,2022-06-28 18:00:00,CUSD/USDT,0.9949,0.995,0.9949,0.9949,1404.6011,1397.57763439
1656435600,2022-06-28 17:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,786.8593,782.84631757
1656432000,2022-06-28 16:00:00,CUSD/USDT,0.9946,0.995,0.9946,0.9949,8436.01719698,8392.9524971051
1656428400,2022-06-28 15:00:00,CUSD/USDT,0.9946,0.9946,0.9946,0.9946,149.5821,148.77435666
1656424800,2022-06-28 14:00:00,CUSD/USDT,0.9949,0.995,0.9946,0.9947,5804.4705,5774.77237919
1656421200,2022-06-28 13:00:00,CUSD/USDT,0.9947,0.995,0.9945,0.995,15846.5529,15765.5103434
1656417600,2022-06-28 12:00:00,CUSD/USDT,0.9943,0.995,0.9936,0.9948,19780.7644,19672.25706272
1656414000,2022-06-28 11:00:00,CUSD/USDT,0.9946,0.995,0.9942,0.9949,7299.2691,7260.87898388
1656410400,2022-06-28 10:00:00,CUSD/USDT,0.9949,0.995,0.9944,0.9949,7612.8889,7573.56466212
1656406800,2022-06-28 09:00:00,CUSD/USDT,0.995,0.995,0.9947,0.9947,2793.65645125,2779.57740126375
1656403200,2022-06-28 08:00:00,CUSD/USDT,0.9953,0.9956,0.9949,0.9949,9793.0019,9744.342147
1656399600,2022-06-28 07:00:00,CUSD/USDT,0.9956,0.9958,0.9954,0.9954,830.9491,827.41612643
1656396000,2022-06-28 06:00:00,CUSD/USDT,0.9958,0.9958,0.9958,0.9958,10.02209278,9.979999990324
1656392400,2022-06-28 05:00:00,CUSD/USDT,0.9957,0.9957,0.9952,0.9952,3566.9786,3550.84117617
1656388800,2022-06-28 04:00:00,CUSD/USDT,0.9954,0.9954,0.9954,0.9954,5.9036,5.87644344
1656385200,2022-06-28 03:00:00,CUSD/USDT,0.9952,0.9959,0.9952,0.9952,384.9793,383.17707261
1656381600,2022-06-28 02:00:00,CUSD/USDT,0.9961,0.9963,0.9952,0.9952,466.2847,464.1294991
1656378000,2022-06-28 01:00:00,CUSD/USDT,0.9962,0.9962,0.9953,0.9962,2072.8754,2064.93977962
1656374400,2022-06-28 00:00:00,CUSD/USDT,0.9955,0.9955,0.9955,0.9955,0.1804,0.1795882
1656370800,2022-06-27 23:00:00,CUSD/USDT,0.9957,0.9957,0.9953,0.9954,281.97,280.67174
1656367200,2022-06-27 22:00:00,CUSD/USDT,0.9955,0.996,0.9955,0.996,708.184,705.29618925
1656363600,2022-06-27 21:00:00,CUSD/USDT,0.9956,0.9959,0.9956,0.9958,552.0342,549.7676553
1656360000,2022-06-27 20:00:00,CUSD/USDT,0.9957,0.9957,0.9955,0.9956,86.1999,85.81554043
1656356400,2022-06-27 19:00:00,CUSD/USDT,0.9949,0.995,0.9949,0.995,36833.9609,36649.49074675
1656352800,2022-06-27 18:00:00,CUSD/USDT,0.995,0.995,0.9949,0.9949,3503.988,3486.4676612
1656349200,2022-06-27 17:00:00,CUSD/USDT,0.9949,0.9949,0.9946,0.9946,2983.6126,2968.0188796
1656345600,2022-06-27 16:00:00,CUSD/USDT,0.9949,0.9949,0.9947,0.9947,902.8707,898.22787729
1656342000,2022-06-27 15:00:00,CUSD/USDT,0.995,0.995,0.9945,0.995,14441.3791,14368.50308794
1656338400,2022-06-27 14:00:00,CUSD/USDT,0.9944,0.995,0.9944,0.995,7532.0176,7493.6883282
1656334800,2022-06-27 13:00:00,CUSD/USDT,0.995,0.995,0.9942,0.9942,7989.0539,7948.35294115
1656331200,2022-06-27 12:00:00,CUSD/USDT,0.9949,0.995,0.9949,0.995,1560,1552.184
1656327600,2022-06-27 11:00:00,CUSD/USDT,0.9959,0.9959,0.9949,0.995,4580.7158,4559.57363239
1656324000,2022-06-27 10:00:00,CUSD/USDT,0.996,0.996,0.9959,0.9959,1742.9214,1735.91542226
1656320400,2022-06-27 09:00:00,CUSD/USDT,0.996,0.996,0.9958,0.9958,2269.8855,2260.77699092
1656316800,2022-06-27 08:00:00,CUSD/USDT,0.996,0.9961,0.995,0.9961,2138.2528,2129.8716384
1656313200,2022-06-27 07:00:00,CUSD/USDT,0.9951,0.9957,0.9931,0.9933,19650.1148,19539.37710679
1656309600,2022-06-27 06:00:00,CUSD/USDT,0.9958,0.9961,0.9947,0.9947,44802.0883177,44610.769034854256
1656306000,2022-06-27 05:00:00,CUSD/USDT,0.9958,0.9958,0.9957,0.9958,1618.0868,1611.27953833
1656302400,2022-06-27 04:00:00,CUSD/USDT,0.9958,0.9958,0.9957,0.9958,5401.37797336,5378.673626011888
1656298800,2022-06-27 03:00:00,CUSD/USDT,0.9957,0.9957,0.9957,0.9957,247.9094,246.84338958
1656295200,2022-06-27 02:00:00,CUSD/USDT,0.9958,0.9958,0.9957,0.9957,3426.3225,3411.65931325
1656291600,2022-06-27 01:00:00,CUSD/USDT,0.9957,0.9958,0.9957,0.9958,4873.737,4853.1999309
1656288000,2022-06-27 00:00:00,CUSD/USDT,0.9941,0.9957,0.9941,0.9957,6392.33272299,6364.005099968844
1656284400,2022-06-26 23:00:00,CUSD/USDT,0.9951,0.9952,0.994,0.9941,11150.7872,11093.69709311
1656280800,2022-06-26 22:00:00,CUSD/USDT,0.9955,0.9956,0.9951,0.9951,712.38817701,709.044680211156
1656277200,2022-06-26 21:00:00,CUSD/USDT,0.9957,0.9957,0.9955,0.9955,3120.9935,3107.49638147
1656273600,2022-06-26 20:00:00,CUSD/USDT,0.9956,0.9958,0.9956,0.9957,2811.5052,2799.48571467
1656270000,2022-06-26 19:00:00,CUSD/USDT,0.9957,0.9957,0.9956,0.9956,2800.1366,2788.09599896
1656266400,2022-06-26 18:00:00,CUSD/USDT,0.9955,0.9955,0.9955,0.9955,975.39,971.000745
1656262800,2022-06-26 17:00:00,CUSD/USDT,0.9957,0.9957,0.995,0.995,545.6945,543.11633374
1656259200,2022-06-26 16:00:00,CUSD/USDT,0.9956,0.9958,0.9956,0.9958,3905.86165192,3889.457005981936
1656255600,2022-06-26 15:00:00,CUSD/USDT,0.9958,0.9958,0.9957,0.9957,46.7488,46.55175504
1656252000,2022-06-26 14:00:00,CUSD/USDT,0.9955,0.9958,0.9955,0.9958,812.3389,808.80770509
1656248400,2022-06-26 13:00:00,CUSD/USDT,0.9959,0.9959,0.9955,0.9955,4602.0949,4582.08547295
