https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XHV,Volume USDT
1651536000,2022-05-03 00:00:00,XHV/USDT,2.639,2.703,2.587,2.633,13771.69810338,36581.19315328873
1651532400,2022-05-02 23:00:00,XHV/USDT,2.536,2.665,2.531,2.639,12949.56025481,33598.99553099936
1651528800,2022-05-02 22:00:00,XHV/USDT,2.528,2.568,2.5,2.536,10117.26134637,25521.08621933331
1651525200,2022-05-02 21:00:00,XHV/USDT,2.455,2.62,2.455,2.524,47691.20762289,121010.0167091837
1651521600,2022-05-02 20:00:00,XHV/USDT,2.428,2.46,2.428,2.455,5588.82107652,13708.60733692924
1651518000,2022-05-02 19:00:00,XHV/USDT,2.442,2.478,2.369,2.438,11515.58923273,27752.60565944804
1651514400,2022-05-02 18:00:00,XHV/USDT,2.389,2.468,2.328,2.444,11347.67603478,27103.42129375534
1651510800,2022-05-02 17:00:00,XHV/USDT,2.389,2.407,2.343,2.389,8519.98330272,20262.25950515858
1651507200,2022-05-02 16:00:00,XHV/USDT,2.401,2.51,2.373,2.4,15210.26126866,37192.4145758432
1651503600,2022-05-02 15:00:00,XHV/USDT,2.492,2.493,2.388,2.415,8193.48510554,20065.97258734482
1651500000,2022-05-02 14:00:00,XHV/USDT,2.465,2.67,2.439,2.492,23156.73925145,58361.23755312515
1651496400,2022-05-02 13:00:00,XHV/USDT,2.452,2.484,2.432,2.465,5140.44507946,12613.28831054796
1651492800,2022-05-02 12:00:00,XHV/USDT,2.4,2.463,2.4,2.461,2447.18644591,5975.93876637963
1651489200,2022-05-02 11:00:00,XHV/USDT,2.437,2.447,2.374,2.4,4660.25748094,11199.46608026574
1651485600,2022-05-02 10:00:00,XHV/USDT,2.507,2.528,2.418,2.45,7127.60696481,17676.61432073339
1651482000,2022-05-02 09:00:00,XHV/USDT,2.42,2.555,2.42,2.507,6374.23652111,15926.42122491655
1651478400,2022-05-02 08:00:00,XHV/USDT,2.494,2.522,2.398,2.42,11163.52923558,27108.84390477338
1651474800,2022-05-02 07:00:00,XHV/USDT,2.505,2.533,2.49,2.494,2224.44760078,5597.90253215548
1651471200,2022-05-02 06:00:00,XHV/USDT,2.518,2.53,2.492,2.505,5996.52287716,15051.32811826572
1651467600,2022-05-02 05:00:00,XHV/USDT,2.527,2.531,2.506,2.517,8068.21938403,20378.45456798985
1651464000,2022-05-02 04:00:00,XHV/USDT,2.508,2.528,2.495,2.516,1290.21724143,3253.24270879361
1651460400,2022-05-02 03:00:00,XHV/USDT,2.472,2.528,2.472,2.512,9437.06855634,23787.55071090211
1651456800,2022-05-02 02:00:00,XHV/USDT,2.51,2.527,2.42,2.474,28874.28951424,71225.35058766076
1651453200,2022-05-02 01:00:00,XHV/USDT,2.706,2.737,2.5,2.51,25383.95641116,65760.25293666263
1651449600,2022-05-02 00:00:00,XHV/USDT,2.706,2.721,2.682,2.718,5278.07740529,14185.22999178351
1651446000,2022-05-01 23:00:00,XHV/USDT,2.685,2.752,2.67,2.706,14005.40830417,37635.4148821638
1651442400,2022-05-01 22:00:00,XHV/USDT,2.632,2.701,2.628,2.69,4552.52942366,12230.24108538879
1651438800,2022-05-01 21:00:00,XHV/USDT,2.668,2.704,2.602,2.631,3688.30506406,9840.94653120005
1651435200,2022-05-01 20:00:00,XHV/USDT,2.656,2.7,2.646,2.654,2779.09801753,7450.34402192422
1651431600,2022-05-01 19:00:00,XHV/USDT,2.562,2.7,2.56,2.668,16195.57855173,42510.64029657096
1651428000,2022-05-01 18:00:00,XHV/USDT,2.684,2.72,2.56,2.563,8455.39774784,22082.7317550583
1651424400,2022-05-01 17:00:00,XHV/USDT,2.639,2.705,2.626,2.684,2594.48608573,6923.05495341209
1651420800,2022-05-01 16:00:00,XHV/USDT,2.63,2.788,2.611,2.639,17557.10992352,46752.30786060678
1651417200,2022-05-01 15:00:00,XHV/USDT,2.426,2.639,2.41,2.63,29322.7732492,74896.33590999747
1651413600,2022-05-01 14:00:00,XHV/USDT,2.424,2.437,2.41,2.426,652.2226709,1577.9022200833
1651410000,2022-05-01 13:00:00,XHV/USDT,2.436,2.462,2.41,2.41,2926.682851,7090.214009762
1651406400,2022-05-01 12:00:00,XHV/USDT,2.418,2.45,2.41,2.436,1977.80322052,4832.4584472492
1651402800,2022-05-01 11:00:00,XHV/USDT,2.436,2.463,2.394,2.432,2845.93315151,6961.01762211147
1651399200,2022-05-01 10:00:00,XHV/USDT,2.43,2.471,2.356,2.443,6704.85295861,16264.60344794103
1651395600,2022-05-01 09:00:00,XHV/USDT,2.371,2.45,2.371,2.43,9413.76906518,22704.18888564129
1651392000,2022-05-01 08:00:00,XHV/USDT,2.38,2.395,2.354,2.37,2165.23372383,5130.81981899156
1651388400,2022-05-01 07:00:00,XHV/USDT,2.355,2.4,2.355,2.38,9993.95046119,23813.06053202319
1651384800,2022-05-01 06:00:00,XHV/USDT,2.321,2.503,2.28,2.356,14897.56756595,35322.40536728821
1651381200,2022-05-01 05:00:00,XHV/USDT,2.337,2.375,2.322,2.322,3883.24180634,9151.84662521046
1651377600,2022-05-01 04:00:00,XHV/USDT,2.335,2.41,2.315,2.337,4032.52652873,9567.05311993846
1651374000,2022-05-01 03:00:00,XHV/USDT,2.358,2.369,2.26,2.338,24573.32623732,56697.7518511646
1651370400,2022-05-01 02:00:00,XHV/USDT,2.5,2.56,2.324,2.356,25198.3541455,60722.55459481341
1651366800,2022-05-01 01:00:00,XHV/USDT,2.462,2.601,2.425,2.5,11715.11627925,29171.74492871993
1651363200,2022-05-01 00:00:00,XHV/USDT,2.462,2.489,2.383,2.47,12303.88646919,29904.87147492428
1651359600,2022-04-30 23:00:00,XHV/USDT,2.557,2.564,2.401,2.465,43609.93777857,108115.85048708765
1651356000,2022-04-30 22:00:00,XHV/USDT,2.701,2.712,2.517,2.559,13407.76274971,34578.58425658513
1651352400,2022-04-30 21:00:00,XHV/USDT,2.7,2.722,2.662,2.713,2012.19312017,5407.2181803936
1651348800,2022-04-30 20:00:00,XHV/USDT,2.67,2.75,2.621,2.699,16547.07139187,44500.8218312547
1651345200,2022-04-30 19:00:00,XHV/USDT,2.606,2.712,2.596,2.661,13118.0830845,34869.99245701925
1651341600,2022-04-30 18:00:00,XHV/USDT,2.576,2.608,2.552,2.608,6326.41818774,16379.45975811311
1651338000,2022-04-30 17:00:00,XHV/USDT,2.733,2.745,2.5,2.576,58947.34354554,151117.13072743545
1651334400,2022-04-30 16:00:00,XHV/USDT,2.774,2.78,2.713,2.741,3533.43906643,9732.63805597125
1651330800,2022-04-30 15:00:00,XHV/USDT,2.72,2.788,2.71,2.78,3040.7465,8396.8093567
1651327200,2022-04-30 14:00:00,XHV/USDT,2.854,2.873,2.64,2.716,44734.38007595,121827.61243766154
1651323600,2022-04-30 13:00:00,XHV/USDT,2.859,2.9,2.81,2.864,10145.69346074,29008.0657309203
1651320000,2022-04-30 12:00:00,XHV/USDT,2.882,2.888,2.851,2.858,453.76556358,1296.85641944171
1651316400,2022-04-30 11:00:00,XHV/USDT,2.92,2.92,2.85,2.882,1282.81099237,3685.84714487074
1651312800,2022-04-30 10:00:00,XHV/USDT,2.908,2.926,2.881,2.908,535.2538,1553.2726579
1651309200,2022-04-30 09:00:00,XHV/USDT,2.915,2.921,2.888,2.91,2693.6439,7852.2277782
1651305600,2022-04-30 08:00:00,XHV/USDT,2.937,2.938,2.897,2.914,1350.2813794,3940.0831762772
1651302000,2022-04-30 07:00:00,XHV/USDT,2.925,2.964,2.897,2.933,1928.2106584,5645.9862601976
1651298400,2022-04-30 06:00:00,XHV/USDT,2.924,2.941,2.907,2.925,1856.90230349,5432.93766525248
1651294800,2022-04-30 05:00:00,XHV/USDT,2.905,2.939,2.879,2.936,3627.56827224,10604.28732823566
1651291200,2022-04-30 04:00:00,XHV/USDT,2.897,2.912,2.865,2.905,854.0994,2469.1643406
1651287600,2022-04-30 03:00:00,XHV/USDT,2.899,2.914,2.882,2.91,994.92231459,2890.78260178598
1651284000,2022-04-30 02:00:00,XHV/USDT,2.886,2.933,2.828,2.899,19289.68489586,55609.57461481675
1651280400,2022-04-30 01:00:00,XHV/USDT,2.902,2.916,2.838,2.897,18869.30017821,54327.48582585036
1651276800,2022-04-30 00:00:00,XHV/USDT,2.933,2.933,2.84,2.902,12237.66158996,35092.8874907744
1651273200,2022-04-29 23:00:00,XHV/USDT,2.934,2.935,2.921,2.933,172.96659325,507.0328252955
1651269600,2022-04-29 22:00:00,XHV/USDT,2.943,2.968,2.902,2.933,4345.49394026,12695.20647136892
1651266000,2022-04-29 21:00:00,XHV/USDT,2.924,2.982,2.923,2.954,2383.83666015,7022.9030227929
1651262400,2022-04-29 20:00:00,XHV/USDT,2.939,2.96,2.924,2.924,1846.28979996,5422.63496184311
1651258800,2022-04-29 19:00:00,XHV/USDT,2.913,3.041,2.9,2.93,23633.80382793,70354.35908158629
1651255200,2022-04-29 18:00:00,XHV/USDT,2.909,2.937,2.842,2.914,4399.03417465,12692.33806507647
1651251600,2022-04-29 17:00:00,XHV/USDT,2.947,2.975,2.886,2.908,3318.80307086,9729.39064710128
1651248000,2022-04-29 16:00:00,XHV/USDT,3.011,3.011,2.941,2.955,1725.30405055,5123.4724170046
1651244400,2022-04-29 15:00:00,XHV/USDT,2.956,3.066,2.874,3.01,22660.65423499,67646.58550867352
1651240800,2022-04-29 14:00:00,XHV/USDT,2.959,2.996,2.937,2.956,1600.39919252,4745.39963642974
1651237200,2022-04-29 13:00:00,XHV/USDT,2.938,2.98,2.919,2.962,5962.22007693,17578.72771861921
1651233600,2022-04-29 12:00:00,XHV/USDT,2.927,2.948,2.904,2.938,8588.35337121,25100.07450212465
1651230000,2022-04-29 11:00:00,XHV/USDT,2.924,2.988,2.91,2.927,6375.28013402,18745.54936484929
1651226400,2022-04-29 10:00:00,XHV/USDT,2.938,2.95,2.903,2.93,5086.00415037,14916.60481517522
1651222800,2022-04-29 09:00:00,XHV/USDT,2.957,2.97,2.92,2.931,20387.37988749,59604.38873095532
1651219200,2022-04-29 08:00:00,XHV/USDT,2.986,2.992,2.936,2.944,2538.19971395,7510.99353713668
1651215600,2022-04-29 07:00:00,XHV/USDT,2.982,2.997,2.95,2.984,2099.84769093,6249.73456586495
1651212000,2022-04-29 06:00:00,XHV/USDT,3.025,3.035,2.96,2.996,5067.01971629,15161.87954992285
1651208400,2022-04-29 05:00:00,XHV/USDT,2.999,3.074,2.972,3.028,9367.81756296,28283.76379510156
1651204800,2022-04-29 04:00:00,XHV/USDT,3.006,3.05,2.985,2.999,1779.00349065,5360.5913487862
1651201200,2022-04-29 03:00:00,XHV/USDT,3.012,3.032,3.005,3.006,350.57738738,1057.19578067251
1651197600,2022-04-29 02:00:00,XHV/USDT,3.019,3.029,3,3.012,956.03567528,2876.68243939728
1651194000,2022-04-29 01:00:00,XHV/USDT,3.036,3.069,3.013,3.027,3154.17901847,9567.41423838443
1651190400,2022-04-29 00:00:00,XHV/USDT,3.061,3.061,3.022,3.039,1080.6301,3283.7935226
1651186800,2022-04-28 23:00:00,XHV/USDT,3.056,3.09,3.034,3.05,7281.9702164,22330.59436316423
1651183200,2022-04-28 22:00:00,XHV/USDT,3.072,3.075,3.052,3.054,920.97740028,2822.58933136148
1651179600,2022-04-28 21:00:00,XHV/USDT,3.032,3.08,2.972,3.078,6798.1669726,20537.44424884511
1651176000,2022-04-28 20:00:00,XHV/USDT,3.069,3.069,3.015,3.032,3693.61084648,11203.72724882345
1651172400,2022-04-28 19:00:00,XHV/USDT,3.1,3.125,3.041,3.07,2620.1548,8075.6081704
1651168800,2022-04-28 18:00:00,XHV/USDT,3.099,3.171,3.099,3.118,11833.32350631,37001.19947832498
1651165200,2022-04-28 17:00:00,XHV/USDT,3.011,3.1,2.983,3.1,7660.46155258,23256.7722291366
1651161600,2022-04-28 16:00:00,XHV/USDT,2.913,3.011,2.91,3,6143.7621819,18252.0103543116
1651158000,2022-04-28 15:00:00,XHV/USDT,2.906,3.051,2.883,2.926,21399.20883393,63236.54240957415
1651154400,2022-04-28 14:00:00,XHV/USDT,2.999,3.014,2.858,2.899,30408.02365981,88540.0230174447
1651150800,2022-04-28 13:00:00,XHV/USDT,3.116,3.128,2.996,3.014,15060.83245403,45867.94677833904
1651147200,2022-04-28 12:00:00,XHV/USDT,3.154,3.199,3.081,3.116,5936.73423276,18546.43483508948
1651143600,2022-04-28 11:00:00,XHV/USDT,3.12,3.177,3.095,3.154,2867.06856531,8980.35343526273
1651140000,2022-04-28 10:00:00,XHV/USDT,3.143,3.161,3.076,3.12,4666.49694337,14530.49639077971
1651136400,2022-04-28 09:00:00,XHV/USDT,3.277,3.29,3.117,3.144,14350.43687256,45955.91256763475
1651132800,2022-04-28 08:00:00,XHV/USDT,3.098,3.316,3.098,3.277,17291.90341025,55738.11002493248
1651129200,2022-04-28 07:00:00,XHV/USDT,3.075,3.098,3.073,3.098,271.27692652,836.96162696411
1651125600,2022-04-28 06:00:00,XHV/USDT,3.095,3.174,3.067,3.075,4522.13046758,14050.5788211693
1651122000,2022-04-28 05:00:00,XHV/USDT,3.104,3.128,3.081,3.081,2216.00440888,6880.97509699624
1651118400,2022-04-28 04:00:00,XHV/USDT,3.102,3.105,3.065,3.105,1664.7483,5127.1016647
1651114800,2022-04-28 03:00:00,XHV/USDT,3.091,3.12,3.085,3.104,1228.04551349,3819.04152794367
1651111200,2022-04-28 02:00:00,XHV/USDT,3.072,3.111,3.071,3.105,618.00165032,1913.27985653971
1651107600,2022-04-28 01:00:00,XHV/USDT,3.074,3.11,3.07,3.072,1448.73308246,4480.64428964354
1651104000,2022-04-28 00:00:00,XHV/USDT,3.07,3.104,3.04,3.074,4575.61990769,14064.87200968478
1651100400,2022-04-27 23:00:00,XHV/USDT,3.068,3.075,3.054,3.056,500.49129144,1532.042840978
1651096800,2022-04-27 22:00:00,XHV/USDT,3.076,3.084,3.004,3.068,7053.21269774,21547.22590339522
1651093200,2022-04-27 21:00:00,XHV/USDT,3.001,3.076,2.996,3.076,6159.34226137,18747.06984678292
1651089600,2022-04-27 20:00:00,XHV/USDT,3.07,3.07,2.935,2.996,26621.25407182,79912.25750150518
1651086000,2022-04-27 19:00:00,XHV/USDT,3.142,3.143,3.065,3.07,2023.50444681,6251.35663208054
1651082400,2022-04-27 18:00:00,XHV/USDT,3.145,3.159,3.136,3.136,1935.07342771,6094.20581039737
1651078800,2022-04-27 17:00:00,XHV/USDT,3.167,3.172,3.085,3.132,11980.85685123,37504.61671873453
1651075200,2022-04-27 16:00:00,XHV/USDT,3.155,3.18,3.148,3.175,2661.09634334,8438.2388342443
1651071600,2022-04-27 15:00:00,XHV/USDT,3.113,3.18,3.099,3.17,5828.9044971,18403.82663031749
1651068000,2022-04-27 14:00:00,XHV/USDT,3.204,3.224,3.076,3.113,12271.56918573,38454.25679363125
1651064400,2022-04-27 13:00:00,XHV/USDT,3.115,3.223,3.086,3.205,14029.46007964,44271.08147732037
1651060800,2022-04-27 12:00:00,XHV/USDT,3.12,3.149,3.116,3.116,1857.884958,5823.87793036274
1651057200,2022-04-27 11:00:00,XHV/USDT,3.153,3.153,3.108,3.12,3036.27954803,9499.778437244
1651053600,2022-04-27 10:00:00,XHV/USDT,3.094,3.168,3.076,3.168,7087.76893154,22181.0616656894
1651050000,2022-04-27 09:00:00,XHV/USDT,3.121,3.124,3.071,3.102,4357.78948236,13507.83670798668
1651046400,2022-04-27 08:00:00,XHV/USDT,3.1,3.136,3.086,3.121,5339.02827192,16638.32227049776
1651042800,2022-04-27 07:00:00,XHV/USDT,3.05,3.1,3.046,3.1,5747.00963084,17682.11462161515
1651039200,2022-04-27 06:00:00,XHV/USDT,3.095,3.1,3.05,3.05,8521.43825898,26265.89713327263
1651035600,2022-04-27 05:00:00,XHV/USDT,3.077,3.099,3.055,3.08,2421.81224204,7492.06507779912
1651032000,2022-04-27 04:00:00,XHV/USDT,3.097,3.104,3.061,3.078,2267.57853187,6972.694247778
1651028400,2022-04-27 03:00:00,XHV/USDT,3.119,3.176,3.08,3.089,2681.09322873,8373.48106526082
1651024800,2022-04-27 02:00:00,XHV/USDT,3.075,3.142,3.069,3.13,4103.74830474,12759.24998945324
1651021200,2022-04-27 01:00:00,XHV/USDT,3.059,3.108,3.043,3.078,2074.96678459,6376.72164837566
1651017600,2022-04-27 00:00:00,XHV/USDT,3.042,3.062,2.988,3.047,5662.5650006,17100.00218170755
1651014000,2022-04-26 23:00:00,XHV/USDT,3.121,3.132,3,3.028,24391.38393938,73473.58400590325
1651010400,2022-04-26 22:00:00,XHV/USDT,3.153,3.153,3.078,3.13,3160.0463665,9837.0783814552
1651006800,2022-04-26 21:00:00,XHV/USDT,3.081,3.192,3.065,3.153,5216.23053618,16324.14142520912
1651003200,2022-04-26 20:00:00,XHV/USDT,3.107,3.108,3.038,3.081,5717.60765591,17567.07408803878
1650999600,2022-04-26 19:00:00,XHV/USDT,3.138,3.173,3.048,3.096,12805.95321354,39657.50708723665
1650996000,2022-04-26 18:00:00,XHV/USDT,3.1,3.232,3.061,3.146,10364.53824478,32786.27717966804
1650992400,2022-04-26 17:00:00,XHV/USDT,3.182,3.214,3.084,3.102,14238.28044539,44528.01523100936
1650988800,2022-04-26 16:00:00,XHV/USDT,3.135,3.254,3.11,3.185,38918.86916285,122304.27664838151
1650985200,2022-04-26 15:00:00,XHV/USDT,3.199,3.2,3.131,3.135,5918.64401509,18724.98882963215
1650981600,2022-04-26 14:00:00,XHV/USDT,3.32,3.34,3.18,3.2,20863.23022271,67309.01764283192
1650978000,2022-04-26 13:00:00,XHV/USDT,3.353,3.366,3.308,3.328,3179.7406406,10587.9893797033
1650974400,2022-04-26 12:00:00,XHV/USDT,3.376,3.381,3.335,3.367,4288.64746177,14386.81048947226
1650970800,2022-04-26 11:00:00,XHV/USDT,3.436,3.455,3.369,3.388,7034.4185036,23945.36671315472
1650967200,2022-04-26 10:00:00,XHV/USDT,3.477,3.478,3.4,3.423,4170.51913042,14307.91684763233
1650963600,2022-04-26 09:00:00,XHV/USDT,3.448,3.48,3.429,3.48,3507.31183389,12116.98713694458
1650960000,2022-04-26 08:00:00,XHV/USDT,3.464,3.49,3.421,3.463,4991.61070089,17216.57116438207
1650956400,2022-04-26 07:00:00,XHV/USDT,3.458,3.5,3.429,3.463,2575.6961473,8910.21137224338
1650952800,2022-04-26 06:00:00,XHV/USDT,3.586,3.586,3.446,3.458,12594.84319553,43903.44178657656
1650949200,2022-04-26 05:00:00,XHV/USDT,3.571,3.64,3.571,3.586,2302.54051273,8323.43222408085
1650945600,2022-04-26 04:00:00,XHV/USDT,3.639,3.654,3.549,3.572,3119.65471284,11203.69842058062
1650942000,2022-04-26 03:00:00,XHV/USDT,3.61,3.66,3.61,3.625,3908.67024158,14266.56860863195
1650938400,2022-04-26 02:00:00,XHV/USDT,3.6,3.631,3.586,3.61,1537.40306836,5540.18101459104
1650934800,2022-04-26 01:00:00,XHV/USDT,3.613,3.659,3.55,3.6,4695.09246644,16989.72205738033
1650931200,2022-04-26 00:00:00,XHV/USDT,3.579,3.66,3.559,3.599,5745.9416898,20705.6778568441
1650927600,2022-04-25 23:00:00,XHV/USDT,3.56,3.611,3.515,3.579,5117.79131747,18272.83560375091
1650924000,2022-04-25 22:00:00,XHV/USDT,3.6,3.635,3.546,3.56,8879.93383125,31806.9919442442
1650920400,2022-04-25 21:00:00,XHV/USDT,3.64,3.65,3.558,3.613,6042.03829057,21768.08461670305
1650916800,2022-04-25 20:00:00,XHV/USDT,3.546,3.723,3.531,3.64,13781.06591945,50111.79513121087
1650913200,2022-04-25 19:00:00,XHV/USDT,3.497,3.66,3.36,3.545,27516.32312511,96331.45636176619
1650909600,2022-04-25 18:00:00,XHV/USDT,3.368,3.541,3.366,3.497,6304.05437555,21824.34367909849
1650906000,2022-04-25 17:00:00,XHV/USDT,3.404,3.56,3.339,3.368,28868.28856418,99906.65777907076
1650902400,2022-04-25 16:00:00,XHV/USDT,3.23,3.444,3.23,3.402,24936.45702935,83160.23209022965
1650898800,2022-04-25 15:00:00,XHV/USDT,3.207,3.262,3.14,3.238,7879.52536044,25108.19062037506
1650895200,2022-04-25 14:00:00,XHV/USDT,3.217,3.275,3.138,3.207,7680.68812129,24658.01876187132
1650891600,2022-04-25 13:00:00,XHV/USDT,3.304,3.306,3.156,3.229,16071.67981362,51857.7350415115
1650888000,2022-04-25 12:00:00,XHV/USDT,3.28,3.35,3.28,3.304,3488.69649346,11606.72156281048
1650884400,2022-04-25 11:00:00,XHV/USDT,3.274,3.315,3.248,3.28,8746.25436719,28681.35624758796
1650880800,2022-04-25 10:00:00,XHV/USDT,3.226,3.35,3.221,3.274,10071.09423625,33265.42007334949
1650877200,2022-04-25 09:00:00,XHV/USDT,3.161,3.279,3.151,3.232,8246.47932889,26719.92785534224
1650873600,2022-04-25 08:00:00,XHV/USDT,3.125,3.161,3.056,3.161,4498.56620329,14025.54831652202
1650870000,2022-04-25 07:00:00,XHV/USDT,3.152,3.187,3.07,3.125,19151.34341336,59526.8177566605
1650866400,2022-04-25 06:00:00,XHV/USDT,3.243,3.243,3.132,3.135,9781.41909412,31127.70415344273
1650862800,2022-04-25 05:00:00,XHV/USDT,3.241,3.265,3.227,3.243,1911.16084912,6208.68605905389
1650859200,2022-04-25 04:00:00,XHV/USDT,3.256,3.258,3.201,3.244,2415.34655664,7794.63754276922
1650855600,2022-04-25 03:00:00,XHV/USDT,3.297,3.303,3.235,3.241,2683.11316142,8752.54009838187
1650852000,2022-04-25 02:00:00,XHV/USDT,3.298,3.35,3.178,3.3,32145.8952129,104744.65403596764
1650848400,2022-04-25 01:00:00,XHV/USDT,3.314,3.369,3.26,3.298,10573.55208989,34951.95465191696
1650844800,2022-04-25 00:00:00,XHV/USDT,3.42,3.429,3.26,3.296,16659.54774506,55549.56585036366
1650841200,2022-04-24 23:00:00,XHV/USDT,3.48,3.489,3.421,3.423,7426.47811104,25516.6876183533
1650837600,2022-04-24 22:00:00,XHV/USDT,3.568,3.603,3.442,3.48,6734.43930095,23567.20105991774
1650834000,2022-04-24 21:00:00,XHV/USDT,3.548,3.588,3.5,3.567,3355.44395151,11881.607991447
1650830400,2022-04-24 20:00:00,XHV/USDT,3.568,3.58,3.523,3.558,2817.31088879,10033.16909417966
1650826800,2022-04-24 19:00:00,XHV/USDT,3.577,3.58,3.524,3.579,5157.02598241,18414.92125858928
1650823200,2022-04-24 18:00:00,XHV/USDT,3.538,3.58,3.51,3.578,13528.62371815,48029.44576460178
1650819600,2022-04-24 17:00:00,XHV/USDT,3.517,3.551,3.517,3.55,5638.6893,19859.1227516426
1650816000,2022-04-24 16:00:00,XHV/USDT,3.575,3.579,3.517,3.534,5127.16588514,18111.68136936825
1650812400,2022-04-24 15:00:00,XHV/USDT,3.583,3.632,3.575,3.578,4245.97104175,15262.82706016862
1650808800,2022-04-24 14:00:00,XHV/USDT,3.532,3.597,3.519,3.569,8363.03694466,29572.44733398094
1650805200,2022-04-24 13:00:00,XHV/USDT,3.561,3.561,3.53,3.546,2801.02793973,9898.38684208385
1650801600,2022-04-24 12:00:00,XHV/USDT,3.561,3.561,3.522,3.561,2627.84481414,9314.28362374842
1650798000,2022-04-24 11:00:00,XHV/USDT,3.604,3.611,3.527,3.559,1566.65028339,5580.56764725998
1650794400,2022-04-24 10:00:00,XHV/USDT,3.65,3.662,3.576,3.604,1829.37337112,6597.30709959448
1650790800,2022-04-24 09:00:00,XHV/USDT,3.614,3.66,3.566,3.65,3473.55683464,12538.5881888824
1650787200,2022-04-24 08:00:00,XHV/USDT,3.621,3.68,3.6,3.615,2925.76237256,10653.78380925427
1650783600,2022-04-24 07:00:00,XHV/USDT,3.596,3.643,3.596,3.61,1566.70520372,5668.31973704203
1650780000,2022-04-24 06:00:00,XHV/USDT,3.582,3.613,3.557,3.596,1157.73078563,4155.46770338119
1650776400,2022-04-24 05:00:00,XHV/USDT,3.544,3.599,3.53,3.595,1791.46422979,6406.50532350581
1650772800,2022-04-24 04:00:00,XHV/USDT,3.559,3.587,3.54,3.55,1653.70799468,5889.34447346516
1650769200,2022-04-24 03:00:00,XHV/USDT,3.525,3.59,3.515,3.56,1483.78916425,5273.8912205677
1650765600,2022-04-24 02:00:00,XHV/USDT,3.487,3.58,3.473,3.525,11165.10624338,39241.08110576955
1650762000,2022-04-24 01:00:00,XHV/USDT,3.613,3.615,3.486,3.499,5528.60849913,19514.17613133165
1650758400,2022-04-24 00:00:00,XHV/USDT,3.611,3.621,3.563,3.6,3876.48451474,13923.0232589903
1650754800,2022-04-23 23:00:00,XHV/USDT,3.736,3.736,3.593,3.625,7753.59789508,28230.02605662
1650751200,2022-04-23 22:00:00,XHV/USDT,3.684,3.748,3.643,3.736,4619.82855201,17025.44708866243
1650747600,2022-04-23 21:00:00,XHV/USDT,3.726,3.727,3.642,3.703,4510.14652661,16586.71808501935
1650744000,2022-04-23 20:00:00,XHV/USDT,3.69,3.727,3.69,3.726,1905.46716479,7047.78478330655
1650740400,2022-04-23 19:00:00,XHV/USDT,3.741,3.813,3.647,3.69,7747.95504303,28919.12503374698
1650736800,2022-04-23 18:00:00,XHV/USDT,3.744,3.759,3.72,3.743,1219.21765279,4550.59449980158
1650733200,2022-04-23 17:00:00,XHV/USDT,3.81,3.81,3.72,3.757,2674.95306299,10047.85054083062
1650729600,2022-04-23 16:00:00,XHV/USDT,3.65,3.866,3.643,3.798,15169.55114476,57293.77723501069
1650726000,2022-04-23 15:00:00,XHV/USDT,3.641,3.684,3.62,3.664,3142.60236752,11495.18332289351
1650722400,2022-04-23 14:00:00,XHV/USDT,3.73,3.731,3.621,3.649,5671.40474148,20705.67789328728
1650718800,2022-04-23 13:00:00,XHV/USDT,3.713,3.754,3.713,3.73,981.11580967,3655.02768704658
1650715200,2022-04-23 12:00:00,XHV/USDT,3.7,3.759,3.686,3.713,3225.50659846,12018.95835383174
1650711600,2022-04-23 11:00:00,XHV/USDT,3.624,3.741,3.586,3.694,10445.60357761,38349.81100503581
1650708000,2022-04-23 10:00:00,XHV/USDT,3.565,3.649,3.546,3.625,7802.08544491,28185.49930723026
1650704400,2022-04-23 09:00:00,XHV/USDT,3.439,3.611,3.426,3.563,15835.27730871,56035.73329753205
1650700800,2022-04-23 08:00:00,XHV/USDT,3.456,3.46,3.401,3.439,5759.37855962,19748.12490160712
1650697200,2022-04-23 07:00:00,XHV/USDT,3.463,3.469,3.438,3.456,1479.32021115,5115.56035534385
1650693600,2022-04-23 06:00:00,XHV/USDT,3.476,3.476,3.423,3.463,2798.91441126,9636.56136366762
1650690000,2022-04-23 05:00:00,XHV/USDT,3.477,3.488,3.41,3.477,5175.77061607,17823.23819712658
1650686400,2022-04-23 04:00:00,XHV/USDT,3.512,3.522,3.43,3.476,9041.8648751,31470.8567794765
1650682800,2022-04-23 03:00:00,XHV/USDT,3.522,3.528,3.448,3.525,6434.36829758,22476.3283691729
1650679200,2022-04-23 02:00:00,XHV/USDT,3.544,3.549,3.495,3.506,2464.61408582,8673.96004955474
1650675600,2022-04-23 01:00:00,XHV/USDT,3.513,3.553,3.501,3.546,2467.93779547,8725.4674871713
1650672000,2022-04-23 00:00:00,XHV/USDT,3.567,3.624,3.505,3.513,9250.17537494,33015.68216101888
1650668400,2022-04-22 23:00:00,XHV/USDT,3.563,3.593,3.551,3.585,3305.62889937,11833.75963378181
1650664800,2022-04-22 22:00:00,XHV/USDT,3.57,3.57,3.451,3.565,14027.43956003,49273.40935692616
1650661200,2022-04-22 21:00:00,XHV/USDT,3.597,3.599,3.539,3.571,6153.89497676,21943.77670706722
1650657600,2022-04-22 20:00:00,XHV/USDT,3.5,3.601,3.48,3.599,19168.38056421,67979.70734947415
