https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GMT,Volume USDT
1651813200,2022-05-06 05:00:00,GMT/USDT,2.6768,2.721,2.66,2.7116,210101.37927068,564808.891678537871
1651809600,2022-05-06 04:00:00,GMT/USDT,2.6526,2.6884,2.6158,2.6762,321492.43389598,852288.850282871416
1651806000,2022-05-06 03:00:00,GMT/USDT,2.7,2.7053,2.6157,2.6517,300828.27100994,796294.195250032062
1651802400,2022-05-06 02:00:00,GMT/USDT,2.7052,2.7273,2.6914,2.6967,148330.76911519,401899.913219096222
1651798800,2022-05-06 01:00:00,GMT/USDT,2.7124,2.7191,2.6838,2.7057,364519.08586037,985933.781191614456
1651795200,2022-05-06 00:00:00,GMT/USDT,2.7393,2.7504,2.6627,2.7125,419429.52714304,1138829.412522444066
1651791600,2022-05-05 23:00:00,GMT/USDT,2.7053,2.7557,2.7053,2.7396,244381.63037208,668322.897605212009
1651788000,2022-05-05 22:00:00,GMT/USDT,2.7346,2.7561,2.6909,2.7049,298958.31875088,814586.292375349791
1651784400,2022-05-05 21:00:00,GMT/USDT,2.6993,2.78,2.6863,2.7355,315481.85210463,859943.166531919526
1651780800,2022-05-05 20:00:00,GMT/USDT,2.6864,2.7091,2.655,2.6992,366573.13778204,981313.157180502272
1651777200,2022-05-05 19:00:00,GMT/USDT,2.6778,2.6908,2.5824,2.688,963380.81853883,2544665.160437840988
1651773600,2022-05-05 18:00:00,GMT/USDT,2.6662,2.6951,2.5,2.6792,1090926.1595161,2869523.756749709415
1651770000,2022-05-05 17:00:00,GMT/USDT,2.7427,2.7718,2.6639,2.6677,794430.64055753,2157341.478989976207
1651766400,2022-05-05 16:00:00,GMT/USDT,2.7107,2.8324,2.6521,2.7459,1097348.44020312,3020540.739092203403
1651762800,2022-05-05 15:00:00,GMT/USDT,3.2419,3.247,2.6,2.709,2357189.50647773,6810233.36033247997
1651759200,2022-05-05 14:00:00,GMT/USDT,3.2751,3.2991,3.2257,3.239,423242.48028209,1382358.777937465017
1651755600,2022-05-05 13:00:00,GMT/USDT,3.2588,3.351,3.2368,3.2763,676034.48939196,2238187.005049838833
1651752000,2022-05-05 12:00:00,GMT/USDT,3.2404,3.2764,3.2254,3.2579,106109.31130313,345076.358349372919
1651748400,2022-05-05 11:00:00,GMT/USDT,3.2821,3.2941,3.2334,3.2413,143338.39122563,467556.96665654871
1651744800,2022-05-05 10:00:00,GMT/USDT,3.2968,3.3035,3.277,3.2817,76160.44633895,250855.563295564616
1651741200,2022-05-05 09:00:00,GMT/USDT,3.2942,3.3075,3.279,3.2973,78649.1400939,259008.255942320158
1651737600,2022-05-05 08:00:00,GMT/USDT,3.3125,3.3339,3.2843,3.2971,108832.27994738,360525.348525663369
1651734000,2022-05-05 07:00:00,GMT/USDT,3.3092,3.313,3.2687,3.313,170753.34811014,562545.20025908346
1651730400,2022-05-05 06:00:00,GMT/USDT,3.321,3.3398,3.3078,3.3132,104806.00812084,348238.439955615257
1651726800,2022-05-05 05:00:00,GMT/USDT,3.3597,3.3714,3.3147,3.3222,138117.0475996,461941.906870009294
1651723200,2022-05-05 04:00:00,GMT/USDT,3.3182,3.3699,3.3077,3.3597,132432.33044114,441932.094583039881
1651719600,2022-05-05 03:00:00,GMT/USDT,3.3337,3.3463,3.3053,3.3198,109467.47523407,363884.553091029103
1651716000,2022-05-05 02:00:00,GMT/USDT,3.3184,3.3397,3.3047,3.3345,132593.23770484,440748.688498718178
1651712400,2022-05-05 01:00:00,GMT/USDT,3.3781,3.3872,3.3067,3.3197,246607.36501528,825037.18107109727
1651708800,2022-05-05 00:00:00,GMT/USDT,3.3422,3.408,3.2935,3.3789,291213.75245349,977028.283242693365
1651705200,2022-05-04 23:00:00,GMT/USDT,3.2877,3.3773,3.2828,3.3457,417262.19325335,1392940.170502227152
1651701600,2022-05-04 22:00:00,GMT/USDT,3.2895,3.2951,3.2682,3.2898,88953.62312694,291937.687286430054
1651698000,2022-05-04 21:00:00,GMT/USDT,3.3057,3.3121,3.2634,3.2852,125116.43616977,411872.084193672856
1651694400,2022-05-04 20:00:00,GMT/USDT,3.3038,3.3255,3.2911,3.3044,171378.13530907,566568.348333055788
1651690800,2022-05-04 19:00:00,GMT/USDT,3.2774,3.3355,3.2758,3.305,487248.48665417,1609678.011813411538
1651687200,2022-05-04 18:00:00,GMT/USDT,3.2346,3.3219,3.1779,3.2777,438776.56385396,1422131.090197724737
1651683600,2022-05-04 17:00:00,GMT/USDT,3.242,3.2498,3.1617,3.2297,336890.54199236,1077552.191853757259
1651680000,2022-05-04 16:00:00,GMT/USDT,3.2293,3.2869,3.2151,3.2402,785670.92996387,2553350.337758817608
1651676400,2022-05-04 15:00:00,GMT/USDT,3.24,3.2525,3.1971,3.2282,228168.01483196,735945.372425276709
1651672800,2022-05-04 14:00:00,GMT/USDT,3.2226,3.2697,3.205,3.24,186460.15262909,603671.619774271337
1651669200,2022-05-04 13:00:00,GMT/USDT,3.295,3.3066,3.2137,3.2202,215067.97462873,701848.256221307749
1651665600,2022-05-04 12:00:00,GMT/USDT,3.286,3.3128,3.2748,3.2963,201471.96007343,662810.373848001874
1651662000,2022-05-04 11:00:00,GMT/USDT,3.3299,3.3312,3.2565,3.2859,263194.22404823,865786.255448359375
1651658400,2022-05-04 10:00:00,GMT/USDT,3.2458,3.3445,3.2403,3.3276,379433.74813181,1246948.33239807473
1651654800,2022-05-04 09:00:00,GMT/USDT,3.2616,3.2777,3.2324,3.2459,208248.96355631,677033.143001359896
1651651200,2022-05-04 08:00:00,GMT/USDT,3.31,3.3418,3.258,3.2616,425905.21562225,1406438.056708167006
1651647600,2022-05-04 07:00:00,GMT/USDT,3.3921,3.401,3.3037,3.3099,331306.91733149,1110432.534204207433
1651644000,2022-05-04 06:00:00,GMT/USDT,3.3739,3.4191,3.3704,3.392,303482.13385589,1029407.987264005243
1651640400,2022-05-04 05:00:00,GMT/USDT,3.3506,3.3876,3.345,3.3726,199279.41569995,670522.710082858126
1651636800,2022-05-04 04:00:00,GMT/USDT,3.3502,3.36,3.3169,3.3532,235750.45116348,786965.032115386904
1651633200,2022-05-04 03:00:00,GMT/USDT,3.3446,3.3737,3.3354,3.3499,166966.43925238,559967.281013933069
1651629600,2022-05-04 02:00:00,GMT/USDT,3.3096,3.3617,3.2995,3.3416,214783.78694737,717279.393968023295
1651626000,2022-05-04 01:00:00,GMT/USDT,3.2671,3.5669,3.2657,3.3088,1073579.27535883,3604610.380936205599
1651622400,2022-05-04 00:00:00,GMT/USDT,3.2486,3.2758,3.2354,3.2646,115272.48456436,374949.237780837306
1651618800,2022-05-03 23:00:00,GMT/USDT,3.2132,3.2505,3.2044,3.247,123930.73736982,399888.581156257168
1651615200,2022-05-03 22:00:00,GMT/USDT,3.208,3.23,3.1923,3.2111,141171.98107744,453753.111812009774
1651611600,2022-05-03 21:00:00,GMT/USDT,3.2364,3.2409,3.1959,3.2064,181515.89550343,584230.759354158873
1651608000,2022-05-03 20:00:00,GMT/USDT,3.2522,3.2591,3.2012,3.2376,286043.30630331,923284.646961773447
1651604400,2022-05-03 19:00:00,GMT/USDT,3.3329,3.3407,3.2258,3.2541,271714.48396955,891398.880917169124
1651600800,2022-05-03 18:00:00,GMT/USDT,3.3262,3.341,3.3016,3.3314,344199.9276004,1142962.377077166018
1651597200,2022-05-03 17:00:00,GMT/USDT,3.3578,3.3669,3.3196,3.3282,332928.17186457,1113028.362266557205
1651593600,2022-05-03 16:00:00,GMT/USDT,3.3955,3.4422,3.3537,3.3579,414927.19946411,1408196.96267758073
1651590000,2022-05-03 15:00:00,GMT/USDT,3.2941,3.4536,3.2895,3.396,509786.15306065,1727175.581613356608
1651586400,2022-05-03 14:00:00,GMT/USDT,3.3126,3.3212,3.2758,3.2958,143213.04260249,472302.972492945003
1651582800,2022-05-03 13:00:00,GMT/USDT,3.3126,3.3192,3.2876,3.308,201856.53658038,666270.255238037065
1651579200,2022-05-03 12:00:00,GMT/USDT,3.3234,3.3307,3.3,3.3122,91939.30523679,305062.744931964671
1651575600,2022-05-03 11:00:00,GMT/USDT,3.2914,3.33,3.2778,3.326,170212.34866741,562169.3509897311
1651572000,2022-05-03 10:00:00,GMT/USDT,3.2862,3.3056,3.2741,3.2911,84915.71269877,279240.864836127523
1651568400,2022-05-03 09:00:00,GMT/USDT,3.3016,3.3266,3.2612,3.2873,185699.34789432,611795.513001469239
1651564800,2022-05-03 08:00:00,GMT/USDT,3.3269,3.3617,3.292,3.3049,136761.62119172,454867.375739390534
1651561200,2022-05-03 07:00:00,GMT/USDT,3.335,3.3477,3.3158,3.326,105760.1799167,352010.605044622531
1651557600,2022-05-03 06:00:00,GMT/USDT,3.3145,3.3492,3.2858,3.3354,112048.00753321,371243.32599310685
1651554000,2022-05-03 05:00:00,GMT/USDT,3.3202,3.3237,3.2889,3.3133,139554.81890984,461382.340022414952
1651550400,2022-05-03 04:00:00,GMT/USDT,3.2767,3.3365,3.2767,3.3203,97060.18379155,320622.339687166935
1651546800,2022-05-03 03:00:00,GMT/USDT,3.2833,3.3181,3.2628,3.2756,229176.58587881,755155.786447150735
1651543200,2022-05-03 02:00:00,GMT/USDT,3.3372,3.3597,3.2601,3.282,220796.2961445,727550.150007564646
1651539600,2022-05-03 01:00:00,GMT/USDT,3.2041,3.4,3.1851,3.3367,595461.96438633,1951275.282927687837
1651536000,2022-05-03 00:00:00,GMT/USDT,3.245,3.269,3.1941,3.202,203561.7097483,657447.133830043751
1651532400,2022-05-02 23:00:00,GMT/USDT,3.2363,3.2845,3.2342,3.245,137940.33051341,449432.625372268848
1651528800,2022-05-02 22:00:00,GMT/USDT,3.2441,3.2684,3.2324,3.2375,178341.26228358,579424.269288621023
1651525200,2022-05-02 21:00:00,GMT/USDT,3.1797,3.2671,3.178,3.2438,197870.15785733,638820.949590532033
1651521600,2022-05-02 20:00:00,GMT/USDT,3.2252,3.2252,3.1728,3.1791,201764.47960125,645039.862820734644
1651518000,2022-05-02 19:00:00,GMT/USDT,3.1871,3.2361,3.1794,3.2252,289403.25049283,928934.062312150955
1651514400,2022-05-02 18:00:00,GMT/USDT,3.185,3.2099,3.147,3.1871,515682.07153364,1640558.915828643971
1651510800,2022-05-02 17:00:00,GMT/USDT,3.2159,3.2523,3.1334,3.1846,965255.7714738,3069424.389106621825
1651507200,2022-05-02 16:00:00,GMT/USDT,3.3892,3.401,3.1661,3.2158,915315.95077828,3012196.537892946554
1651503600,2022-05-02 15:00:00,GMT/USDT,3.4229,3.432,3.3834,3.3887,356755.38402577,1217130.053142635419
1651500000,2022-05-02 14:00:00,GMT/USDT,3.4253,3.444,3.3922,3.42,479287.86895573,1639881.513189183433
1651496400,2022-05-02 13:00:00,GMT/USDT,3.3704,3.4525,3.3624,3.4253,502050.4263223,1712546.122904071413
1651492800,2022-05-02 12:00:00,GMT/USDT,3.3623,3.419,3.3418,3.3747,402866.93303798,1361893.863345419271
1651489200,2022-05-02 11:00:00,GMT/USDT,3.4237,3.4414,3.3552,3.366,292944.12169566,993309.310669667043
1651485600,2022-05-02 10:00:00,GMT/USDT,3.412,3.4458,3.395,3.4232,282356.2183815,966072.707124124759
1651482000,2022-05-02 09:00:00,GMT/USDT,3.4517,3.4773,3.4059,3.4164,390742.57741236,1346693.165673696455
1651478400,2022-05-02 08:00:00,GMT/USDT,3.5018,3.5154,3.446,3.451,359214.55502244,1248571.259083258123
1651474800,2022-05-02 07:00:00,GMT/USDT,3.4886,3.5426,3.4703,3.5018,177594.9920329,622764.737317268805
1651471200,2022-05-02 06:00:00,GMT/USDT,3.5046,3.5495,3.4796,3.4867,596074.37175174,2089606.34095573375
1651467600,2022-05-02 05:00:00,GMT/USDT,3.4885,3.508,3.4687,3.5052,142775.62405399,498110.583581332861
1651464000,2022-05-02 04:00:00,GMT/USDT,3.4703,3.5082,3.4547,3.4854,490577.80367791,1706246.7678187852
1651460400,2022-05-02 03:00:00,GMT/USDT,3.4876,3.5184,3.4696,3.4749,201771.65645826,704670.276673452543
1651456800,2022-05-02 02:00:00,GMT/USDT,3.5082,3.5082,3.4444,3.488,292650.01225365,1017074.149738475952
1651453200,2022-05-02 01:00:00,GMT/USDT,3.4925,3.5418,3.4925,3.5063,236869.21988427,833280.709786580995
1651449600,2022-05-02 00:00:00,GMT/USDT,3.5044,3.5383,3.4811,3.4909,347335.067012,1221130.099851665327
1651446000,2022-05-01 23:00:00,GMT/USDT,3.4594,3.5292,3.4338,3.5069,368916.3892301,1287887.760109380274
1651442400,2022-05-01 22:00:00,GMT/USDT,3.4584,3.504,3.4338,3.4577,273523.47042386,948220.072239208071
1651438800,2022-05-01 21:00:00,GMT/USDT,3.4535,3.472,3.422,3.4601,146393.71325747,505346.454250810762
1651435200,2022-05-01 20:00:00,GMT/USDT,3.44,3.4585,3.3963,3.4568,216276.70912803,740322.449336465529
1651431600,2022-05-01 19:00:00,GMT/USDT,3.4545,3.47,3.4051,3.4397,212415.67782025,730685.29653832235
1651428000,2022-05-01 18:00:00,GMT/USDT,3.4853,3.551,3.4453,3.4587,349444.93122924,1218228.794129482193
1651424400,2022-05-01 17:00:00,GMT/USDT,3.6263,3.6347,3.4805,3.4843,346340.94258292,1229426.689220388798
1651420800,2022-05-01 16:00:00,GMT/USDT,3.5374,3.6581,3.5281,3.6269,497811.55999645,1791571.433520686999
1651417200,2022-05-01 15:00:00,GMT/USDT,3.3908,3.58,3.3811,3.5357,587791.85220827,2046534.055785113329
1651413600,2022-05-01 14:00:00,GMT/USDT,3.4991,3.5196,3.3903,3.3939,403176.30188102,1395715.483539697338
1651410000,2022-05-01 13:00:00,GMT/USDT,3.551,3.5641,3.4893,3.4991,245628.95794068,863456.033501125838
1651406400,2022-05-01 12:00:00,GMT/USDT,3.5461,3.5951,3.46,3.5505,260797.56287395,922532.149346981089
1651402800,2022-05-01 11:00:00,GMT/USDT,3.5774,3.589,3.505,3.5364,139033.27800473,491947.427071197235
1651399200,2022-05-01 10:00:00,GMT/USDT,3.5543,3.6299,3.5436,3.5754,155802.60266102,557013.528903897909
1651395600,2022-05-01 09:00:00,GMT/USDT,3.6614,3.6892,3.5446,3.5601,241480.58509495,874793.941363277858
1651392000,2022-05-01 08:00:00,GMT/USDT,3.5788,3.687,3.5769,3.6593,221611.13365631,806193.743496540825
1651388400,2022-05-01 07:00:00,GMT/USDT,3.5761,3.5861,3.5291,3.5776,223795.41231788,796076.421273481252
1651384800,2022-05-01 06:00:00,GMT/USDT,3.5499,3.68,3.5035,3.58,304305.54279896,1087177.814765942925
1651381200,2022-05-01 05:00:00,GMT/USDT,3.4364,3.5499,3.4279,3.5495,393178.40540836,1376810.473158691389
1651377600,2022-05-01 04:00:00,GMT/USDT,3.6155,3.68,3.4025,3.4363,376148.07453756,1326937.589361627693
1651374000,2022-05-01 03:00:00,GMT/USDT,3.5265,3.654,3.4503,3.6134,291758.24783971,1033564.593162921111
1651370400,2022-05-01 02:00:00,GMT/USDT,3.577,3.6346,3.5088,3.5261,255639.90340727,919203.904426472636
1651366800,2022-05-01 01:00:00,GMT/USDT,3.5224,3.6115,3.3738,3.5846,631492.1014018,2205673.773225222672
1651363200,2022-05-01 00:00:00,GMT/USDT,3.6257,3.69,3.4192,3.523,758233.192589,2697877.032674649661
1651359600,2022-04-30 23:00:00,GMT/USDT,3.6094,3.6922,3.5197,3.6321,558307.64233586,2017558.124252016222
1651356000,2022-04-30 22:00:00,GMT/USDT,3.6341,3.6404,3.5762,3.6093,283755.03997858,1023345.97056150303
1651352400,2022-04-30 21:00:00,GMT/USDT,3.7051,3.71,3.55,3.6356,198218.57706944,717853.783317753524
1651348800,2022-04-30 20:00:00,GMT/USDT,3.6996,3.7169,3.6577,3.7052,214910.20140803,791594.229775894698
1651345200,2022-04-30 19:00:00,GMT/USDT,3.6285,3.7096,3.5941,3.7056,340835.7192166,1243529.930209611556
1651341600,2022-04-30 18:00:00,GMT/USDT,3.6162,3.6452,3.5926,3.6251,298031.59990067,1079518.949652387189
1651338000,2022-04-30 17:00:00,GMT/USDT,3.6472,3.6899,3.5812,3.6169,388317.73966618,1417436.623371174148
1651334400,2022-04-30 16:00:00,GMT/USDT,3.7617,3.775,3.626,3.6475,545111.96767522,2019352.068190663677
1651330800,2022-04-30 15:00:00,GMT/USDT,3.7561,3.835,3.7396,3.7617,403545.37668665,1526797.591401009725
1651327200,2022-04-30 14:00:00,GMT/USDT,3.7553,3.7919,3.7011,3.75,511984.39379309,1921186.087019705288
1651323600,2022-04-30 13:00:00,GMT/USDT,3.918,3.9424,3.7272,3.7552,679194.25747366,2599047.398518354929
1651320000,2022-04-30 12:00:00,GMT/USDT,3.9987,4.0042,3.88,3.9161,423086.96045854,1657661.682647412476
1651316400,2022-04-30 11:00:00,GMT/USDT,3.8474,4.0194,3.8472,3.9943,684488.88924243,2663792.791974267036
1651312800,2022-04-30 10:00:00,GMT/USDT,3.8679,3.8908,3.8343,3.8473,317961.10242473,1229984.239742909406
1651309200,2022-04-30 09:00:00,GMT/USDT,3.9596,4.0086,3.8647,3.8676,404499.20904394,1584810.068259484481
1651305600,2022-04-30 08:00:00,GMT/USDT,3.9423,3.9924,3.8176,3.9592,481425.60112629,1874569.396210138416
1651302000,2022-04-30 07:00:00,GMT/USDT,4.058,4.0617,3.9381,3.9423,435640.16399707,1746128.818083198921
1651298400,2022-04-30 06:00:00,GMT/USDT,4.1343,4.1594,4.001,4.058,801303.23270842,3269798.789205745672
1651294800,2022-04-30 05:00:00,GMT/USDT,4.0741,4.1729,4,4.1347,807750.70178383,3297477.427083138046
1651291200,2022-04-30 04:00:00,GMT/USDT,4.182,4.3989,3.95,4.0741,1544749.83973668,6467354.919311425962
