https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume ETH
1656345600000,2022-06-27 16:00:00,ETH/KZT,539753.47,560422.15,534795.43,548747.77,362338.152531,0.6603
1656342000000,2022-06-27 15:00:00,ETH/KZT,548812.84,560537.77,535051.18,545744.35,351568.51026999997,0.6442
1656338400000,2022-06-27 14:00:00,ETH/KZT,545233.66,560223.83,534932.27,538205.1,320447.31654,0.5954
1656334800000,2022-06-27 13:00:00,ETH/KZT,535386.43,586910.29,528399.68,540064.57,357834.1735742905,0.66257665
1656331200000,2022-06-27 12:00:00,ETH/KZT,508185.1,554498.08,503211.49,551176.97,424681.8608967697,0.77050001
1656327600000,2022-06-27 11:00:00,ETH/KZT,540268.79,558426.84,507668.74,507668.74,368204.6693148346,0.72528529
1656324000000,2022-06-27 10:00:00,ETH/KZT,537136.39,560999.83,536578.21,543836.56,382643.403616,0.7036
1656320400000,2022-06-27 09:00:00,ETH/KZT,552060.86,558365.06,536784.64,545132.07,340489.49092199997,0.6246
1656316800000,2022-06-27 08:00:00,ETH/KZT,550680.44,557999.44,536507.3,541629.96,349947.117156,0.6461
1656313200000,2022-06-27 07:00:00,ETH/KZT,553663.52,556936.37,536934.67,544292.58,326684.40651599993,0.6002
1656309600000,2022-06-27 06:00:00,ETH/KZT,553563.95,557295.24,536962.45,553928.87,418327.082624,0.7552
1656306000000,2022-06-27 05:00:00,ETH/KZT,544048.36,558417.99,536630.2,551546.88,329438.951424,0.5973
1656302400000,2022-06-27 04:00:00,ETH/KZT,538516.91,558267.33,536951.42,543310.22,326801.09733,0.6015
1656298800000,2022-06-27 03:00:00,ETH/KZT,541137.02,558332.52,536536.49,556308.06,338179.669674,0.6079
1656295200000,2022-06-27 02:00:00,ETH/KZT,549549.0,557655.87,535167.09,553130.07,393496.731798,0.7114
1656291600000,2022-06-27 01:00:00,ETH/KZT,561489.76,567793.22,536633.57,544393.22,360653.1807172588,0.66248654
1656288000000,2022-06-27 00:00:00,ETH/KZT,559114.71,568077.23,559114.71,565741.81,410162.81225,0.725
1656284400000,2022-06-26 23:00:00,ETH/KZT,567269.98,568185.56,559436.0,559955.66,372818.478428,0.6658
1656280800000,2022-06-26 22:00:00,ETH/KZT,563440.01,567973.55,559217.68,566591.14,354459.417184,0.6256
1656277200000,2022-06-26 21:00:00,ETH/KZT,561929.49,568124.71,559299.18,567234.47,401828.89854799997,0.7084
1656273600000,2022-06-26 20:00:00,ETH/KZT,564506.98,568049.08,559548.59,565110.17,347486.243533,0.6149
1656270000000,2022-06-26 19:00:00,ETH/KZT,566192.02,568026.94,559546.36,559984.7,338678.74656,0.6048
1656266400000,2022-06-26 18:00:00,ETH/KZT,564900.64,568145.92,559143.04,566155.63,366472.539299,0.6473
1656262800000,2022-06-26 17:00:00,ETH/KZT,561695.27,568099.52,559143.43,562214.74,404288.619534,0.7191
1656259200000,2022-06-26 16:00:00,ETH/KZT,564265.84,568112.21,559117.2,561867.12,414208.440864,0.7372
1656255600000,2022-06-26 15:00:00,ETH/KZT,538096.69,567694.74,536760.73,566506.37,366133.066931,0.6463
1656252000000,2022-06-26 14:00:00,ETH/KZT,538546.68,558100.83,537169.45,537169.45,370808.071335,0.6903
1656248400000,2022-06-26 13:00:00,ETH/KZT,545574.64,558326.02,536845.06,543749.22,363115.72911599994,0.6678
1656244800000,2022-06-26 12:00:00,ETH/KZT,537153.35,558102.65,536541.87,548775.7,387710.03205,0.7065
1656241200000,2022-06-26 11:00:00,ETH/KZT,546840.51,558476.54,537326.68,538186.67,359885.42622900003,0.6687
1656237600000,2022-06-26 10:00:00,ETH/KZT,545257.22,558155.35,537065.51,546268.9,392821.96599,0.7191
1656234000000,2022-06-26 09:00:00,ETH/KZT,541004.05,558461.19,536667.2,551135.14,379511.657404,0.6886
1656230400000,2022-06-26 08:00:00,ETH/KZT,542666.01,558427.17,536540.73,536540.73,405946.716318,0.7566
1656226800000,2022-06-26 07:00:00,ETH/KZT,547818.75,558339.35,536537.9,547254.18,381162.53637000005,0.6965
1656223200000,2022-06-26 06:00:00,ETH/KZT,557136.49,558351.34,537000.15,539886.47,367716.674717,0.6811
1656219600000,2022-06-26 05:00:00,ETH/KZT,551144.78,558495.02,536993.81,540607.61,374370.769925,0.6925
1656216000000,2022-06-26 04:00:00,ETH/KZT,543772.55,558139.67,536558.16,540811.25,397712.59325000003,0.7354
1656212400000,2022-06-26 03:00:00,ETH/KZT,549233.63,558353.65,536746.56,545810.73,392055.847359,0.7183
1656208800000,2022-06-26 02:00:00,ETH/KZT,556625.69,557981.02,536728.56,547612.86,347022.269382,0.6337
1656205200000,2022-06-26 01:00:00,ETH/KZT,556556.84,558431.56,536698.35,541447.72,369267.34504,0.682
1656201600000,2022-06-26 00:00:00,ETH/KZT,524955.28,558351.62,516441.73,541829.06,341948.31976600003,0.6311
1656198000000,2022-06-25 23:00:00,ETH/KZT,548415.38,575000.0,515783.57,549143.37,480343.08622589277,0.87471344
1656194400000,2022-06-25 22:00:00,ETH/KZT,542143.37,549495.8,515617.45,537916.87,381490.644204,0.7092
1656190800000,2022-06-25 21:00:00,ETH/KZT,535343.37,549267.43,516181.5,531830.38,333457.64826,0.627
1656187200000,2022-06-25 20:00:00,ETH/KZT,533208.13,549202.52,515566.21,547668.8,357627.72640000004,0.653
1656183600000,2022-06-25 19:00:00,ETH/KZT,547224.72,549333.99,515755.96,517336.52,309263.771656,0.5978
1656180000000,2022-06-25 18:00:00,ETH/KZT,545113.79,548217.49,515691.16,524616.03,339426.57141000003,0.647
1656176400000,2022-06-25 17:00:00,ETH/KZT,529733.65,548514.62,516573.61,518369.92,364362.216768,0.7029
1656172800000,2022-06-25 16:00:00,ETH/KZT,541173.46,548434.25,515571.13,539769.28,389119.67395200004,0.7209
1656169200000,2022-06-25 15:00:00,ETH/KZT,519006.68,548794.25,515551.23,547555.55,377211.018395,0.6889
1656165600000,2022-06-25 14:00:00,ETH/KZT,540138.63,548809.43,515923.01,537231.12,367895.870976,0.6848
1656162000000,2022-06-25 13:00:00,ETH/KZT,549005.23,549285.24,515665.92,519832.53,318917.25715500006,0.6135
1656158400000,2022-06-25 12:00:00,ETH/KZT,520727.71,548500.21,515524.3,543832.17,356699.52030300006,0.6559
1656154800000,2022-06-25 11:00:00,ETH/KZT,525855.7,549047.39,516468.81,532309.39,372297.187366,0.6994
1656151200000,2022-06-25 10:00:00,ETH/KZT,510740.94,549888.0,505763.01,528069.81,342224.79710100545,0.64806734
1656147600000,2022-06-25 09:00:00,ETH/KZT,489282.07,540000.0,488668.49,506601.14,297572.0687397564,0.58738926
1656144000000,2022-06-25 08:00:00,ETH/KZT,509478.2,522103.18,488647.27,488962.0,403260.25627678004,0.82472719
1656140400000,2022-06-25 07:00:00,ETH/KZT,495960.55,509357.51,488000.0,498772.51,349471.7873271619,0.70066369
1656136800000,2022-06-25 06:00:00,ETH/KZT,507828.54,523596.48,491708.19,492246.62,462003.43068915803,0.9385609
1656133200000,2022-06-25 05:00:00,ETH/KZT,508487.18,523476.22,503719.08,519253.79,322612.37972699996,0.6213
1656129600000,2022-06-25 04:00:00,ETH/KZT,513201.1,524284.85,503735.77,512245.83,342743.68485300004,0.6691
1656126000000,2022-06-25 03:00:00,ETH/KZT,514205.43,524397.59,503672.17,509401.13,332384.237325,0.6525
1656122400000,2022-06-25 02:00:00,ETH/KZT,512827.91,524373.95,504123.24,509598.87,344234.036685,0.6755
1656118800000,2022-06-25 01:00:00,ETH/KZT,524097.51,524097.51,503772.17,510957.27,292012.079805,0.5715
1656115200000,2022-06-25 00:00:00,ETH/KZT,519724.83,524245.37,503737.62,506379.67,291218.94821699994,0.5751
1656111600000,2022-06-24 23:00:00,ETH/KZT,507450.07,524316.36,503669.89,521781.39,362220.64093800006,0.6942
1656108000000,2022-06-24 22:00:00,ETH/KZT,518945.03,524180.16,504520.26,522753.05,353746.988935,0.6767
1656104400000,2022-06-24 21:00:00,ETH/KZT,515207.67,524144.71,503820.58,521122.75,350402.9371,0.6724
1656100800000,2022-06-24 20:00:00,ETH/KZT,506971.68,522929.6,503862.77,508590.28,338873.703564,0.6663
1656097200000,2022-06-24 19:00:00,ETH/KZT,511287.82,524214.07,504088.64,517198.13,362349.009878,0.7006
1656093600000,2022-06-24 18:00:00,ETH/KZT,508411.68,524258.5,503826.22,504726.56,347302.345936,0.6881
1656090000000,2022-06-24 17:00:00,ETH/KZT,504118.55,523125.49,503962.88,522250.31,386465.2294,0.74
1656086400000,2022-06-24 16:00:00,ETH/KZT,514291.96,524054.09,504233.15,507120.22,336524.97799199994,0.6636
1656082800000,2022-06-24 15:00:00,ETH/KZT,503666.16,524331.74,503666.16,503797.35,349786.500105,0.6943
1656079200000,2022-06-24 14:00:00,ETH/KZT,517415.44,524320.3,503697.92,512307.63,365429.03247900004,0.7133
1656075600000,2022-06-24 13:00:00,ETH/KZT,500270.1,524380.24,492780.26,520424.14,342387.04170600005,0.6579
1656072000000,2022-06-24 12:00:00,ETH/KZT,485309.77,520000.0,485305.18,498201.68,329619.0147836184,0.66161763
1656068400000,2022-06-24 11:00:00,ETH/KZT,503354.93,511214.43,485107.14,490414.98,316857.118578,0.6461
1656064800000,2022-06-24 10:00:00,ETH/KZT,497525.66,504955.06,485094.63,494359.07,321135.65187199996,0.6496
1656061200000,2022-06-24 09:00:00,ETH/KZT,488102.9,504450.25,485092.37,494685.02,337028.904126,0.6813
1656057600000,2022-06-24 08:00:00,ETH/KZT,493625.2,504734.57,485413.33,495901.18,328980.842812,0.6634
1656054000000,2022-06-24 07:00:00,ETH/KZT,490597.63,504454.29,485414.96,503955.27,343747.88966700004,0.6821
1656050400000,2022-06-24 06:00:00,ETH/KZT,502242.38,504380.64,485141.14,497802.88,313864.71583999996,0.6305
1656046800000,2022-06-24 05:00:00,ETH/KZT,497494.36,504921.8,485725.04,495415.09,331085.904647,0.6683
1656043200000,2022-06-24 04:00:00,ETH/KZT,479706.51,501996.58,478073.84,493956.99,354364.744626,0.7174
1656039600000,2022-06-24 03:00:00,ETH/KZT,486728.72,501588.72,478306.04,500420.61,324873.060012,0.6492
1656036000000,2022-06-24 02:00:00,ETH/KZT,492099.64,501594.99,478220.29,491587.84,326414.32576000004,0.664
1656032400000,2022-06-24 01:00:00,ETH/KZT,481837.73,501244.7,478019.34,498383.88,326541.118176,0.6552
1656028800000,2022-06-24 00:00:00,ETH/KZT,499140.61,501651.6,478160.04,496129.51,309287.136534,0.6234
1656025200000,2022-06-23 23:00:00,ETH/KZT,500571.22,500720.65,478193.74,487301.38,350856.9936,0.72
1656021600000,2022-06-23 22:00:00,ETH/KZT,484623.68,501322.54,478223.53,501279.89,366636.11154600006,0.7314
1656018000000,2022-06-23 21:00:00,ETH/KZT,499624.82,509353.43,478569.39,479388.42,283270.617378,0.5909
1656014400000,2022-06-23 20:00:00,ETH/KZT,482095.31,520000.0,478088.4,493909.95,326936.2580577525,0.66193495
1656010800000,2022-06-23 19:00:00,ETH/KZT,490319.39,501844.06,478337.73,496374.4,312864.78432,0.6303
1656007200000,2022-06-23 18:00:00,ETH/KZT,495462.5,501849.89,478716.58,495956.64,349996.60084800003,0.7057
1656003600000,2022-06-23 17:00:00,ETH/KZT,506822.47,515485.94,478569.95,499171.59,314677.770336,0.6304
1656000000000,2022-06-23 16:00:00,ETH/KZT,515629.92,515755.18,484048.61,484973.98,295446.14861599996,0.6092
1655996400000,2022-06-23 15:00:00,ETH/KZT,509085.78,514698.69,477214.72,507078.98,337917.432272,0.6664
1655992800000,2022-06-23 14:00:00,ETH/KZT,521497.02,524864.84,446470.26,485061.08,622336.6203998468,1.28300671
1655989200000,2022-06-23 13:00:00,ETH/KZT,510725.88,526043.14,504482.29,515074.82,696226.6341939999,1.3517
1655985600000,2022-06-23 12:00:00,ETH/KZT,513441.66,515077.9,503770.52,510819.78,689606.7030000001,1.35
1655982000000,2022-06-23 11:00:00,ETH/KZT,506037.69,524884.09,503656.5,508254.67,682535.1963429999,1.3429
1655978400000,2022-06-23 10:00:00,ETH/KZT,503832.12,515263.43,503775.89,512304.29,636230.6977509999,1.2419
1655974800000,2022-06-23 09:00:00,ETH/KZT,514046.87,515262.63,503846.49,504816.88,673072.346104,1.3333
1655971200000,2022-06-23 08:00:00,ETH/KZT,513510.15,515438.81,503809.88,508188.83,606980.738552,1.1944
1655967600000,2022-06-23 07:00:00,ETH/KZT,511601.52,525812.62,504068.44,505575.21,664983.0737129999,1.3153
1655964000000,2022-06-23 06:00:00,ETH/KZT,513011.15,525808.93,508455.19,510179.62,658386.79961,1.2905
1655960400000,2022-06-23 05:00:00,ETH/KZT,512535.17,526350.76,508648.34,515207.59,637157.2265529999,1.2367
1655956800000,2022-06-23 04:00:00,ETH/KZT,525240.15,526291.35,508606.63,509106.47,619429.8420489999,1.2167
1655953200000,2022-06-23 03:00:00,ETH/KZT,524348.47,526208.1,509592.76,518289.27,589243.071063,1.1369
1655949600000,2022-06-23 02:00:00,ETH/KZT,515297.58,526276.3,508743.89,522850.45,640387.2311600001,1.2248
1655946000000,2022-06-23 01:00:00,ETH/KZT,522331.52,525855.06,508543.08,517637.44,648496.1848319999,1.2528
1655942400000,2022-06-23 00:00:00,ETH/KZT,511957.77,525830.77,508555.83,508986.44,608136.9985120001,1.1948
1655938800000,2022-06-22 23:00:00,ETH/KZT,510305.68,525185.29,504219.59,518677.05,667278.024825,1.2865
1655935200000,2022-06-22 22:00:00,ETH/KZT,521404.47,525723.24,508399.79,510202.95,692294.382855,1.3569
1655931600000,2022-06-22 21:00:00,ETH/KZT,522002.19,526087.55,508929.44,513226.79,661805.945705,1.2895
1655928000000,2022-06-22 20:00:00,ETH/KZT,510177.29,526428.83,508371.84,519218.44,710031.2167,1.3675
1655924400000,2022-06-22 19:00:00,ETH/KZT,520865.97,526244.16,508610.35,508717.92,682546.8332639999,1.3417
1655920800000,2022-06-22 18:00:00,ETH/KZT,512643.44,526422.98,508851.82,515227.78,623167.99991,1.2095
1655917200000,2022-06-22 17:00:00,ETH/KZT,519251.25,525841.44,508421.67,524274.34,667348.807386,1.2729
1655913600000,2022-06-22 16:00:00,ETH/KZT,506872.03,526047.68,494809.94,521704.24,652652.0042399999,1.251
1655910000000,2022-06-22 15:00:00,ETH/KZT,516036.68,519565.55,493110.93,493216.3,604831.14869,1.2263
1655906400000,2022-06-22 14:00:00,ETH/KZT,509234.52,518573.73,493034.58,505994.52,678690.449676,1.3413
1655902800000,2022-06-22 13:00:00,ETH/KZT,500831.27,519770.99,493191.86,497995.31,752919.109189,1.5119
1655899200000,2022-06-22 12:00:00,ETH/KZT,500396.59,519706.29,493402.37,493534.01,512238.94897900004,1.0379
1655895600000,2022-06-22 11:00:00,ETH/KZT,498122.35,519325.58,493108.09,514517.02,692385.553814,1.3457
1655892000000,2022-06-22 10:00:00,ETH/KZT,518802.15,519380.16,493873.79,496356.97,695991.7433339999,1.4022
1655888400000,2022-06-22 09:00:00,ETH/KZT,507821.49,518702.47,493038.27,516640.43,654221.776509,1.2663
1655884800000,2022-06-22 08:00:00,ETH/KZT,495901.43,518971.27,493155.95,511207.27,686398.001429,1.3427
1655881200000,2022-06-22 07:00:00,ETH/KZT,504233.96,519673.55,487285.9,508163.07,663457.7041920001,1.3056
1655877600000,2022-06-22 06:00:00,ETH/KZT,493279.29,519608.37,470654.28,497245.47,674115.6836789999,1.3557
1655874000000,2022-06-22 05:00:00,ETH/KZT,504968.63,590000.0,475108.42,505880.25,696748.8683249999,1.3773
1655870400000,2022-06-22 04:00:00,ETH/KZT,516028.35,529260.99,440200.0,495367.09,641381.3596992857,1.29475973
1655866800000,2022-06-22 03:00:00,ETH/KZT,526147.27,529125.3,504556.22,525549.47,641170.3533999999,1.22
1655863200000,2022-06-22 02:00:00,ETH/KZT,517631.94,528652.42,504205.26,525184.57,624391.9352729999,1.1889
1655859600000,2022-06-22 01:00:00,ETH/KZT,510761.34,528569.83,504630.54,525853.72,664048.077616,1.2628
1655856000000,2022-06-22 00:00:00,ETH/KZT,523995.72,528667.93,505132.14,519595.26,640608.9960540001,1.2329
1655852400000,2022-06-21 23:00:00,ETH/KZT,507526.13,529293.61,504118.5,511867.37,665325.207526,1.2998
1655848800000,2022-06-21 22:00:00,ETH/KZT,526464.58,529194.83,504218.64,518127.35,711906.9789,1.374
1655845200000,2022-06-21 21:00:00,ETH/KZT,512381.23,529345.5,504350.94,516872.76,660408.325452,1.2777
1655841600000,2022-06-21 20:00:00,ETH/KZT,517346.85,548548.0,504242.96,513393.88,689740.1291102233,1.34349114
1655838000000,2022-06-21 19:00:00,ETH/KZT,528946.5,529473.61,504611.7,527384.22,750098.5761059999,1.4223
1655834400000,2022-06-21 18:00:00,ETH/KZT,512521.14,529376.12,504375.46,507670.55,664185.380565,1.3083
1655830800000,2022-06-21 17:00:00,ETH/KZT,528315.37,529464.79,504588.36,524814.15,628202.53755,1.197
1655827200000,2022-06-21 16:00:00,ETH/KZT,529432.52,529432.52,504854.25,506508.06,702779.93325,1.3875
1655823600000,2022-06-21 15:00:00,ETH/KZT,506183.22,528710.66,504642.03,515624.65,613644.895965,1.1901
1655820000000,2022-06-21 14:00:00,ETH/KZT,528868.1,529362.95,504221.11,510765.16,719872.416504,1.4094
1655816400000,2022-06-21 13:00:00,ETH/KZT,507912.49,529108.75,505109.61,525850.75,603045.6401000001,1.1468
1655812800000,2022-06-21 12:00:00,ETH/KZT,506563.39,529312.88,504116.19,509097.25,704794.2329000001,1.3844
1655809200000,2022-06-21 11:00:00,ETH/KZT,520764.8,529177.43,505271.52,523965.3,648721.43793,1.2381
1655805600000,2022-06-21 10:00:00,ETH/KZT,501518.29,529085.31,501518.29,515113.05,656408.559615,1.2743
1655802000000,2022-06-21 09:00:00,ETH/KZT,511602.15,522266.21,501090.05,507522.3,562842.2307,1.109
1655798400000,2022-06-21 08:00:00,ETH/KZT,475786.54,521595.1,470256.53,516167.71,655171.6743030001,1.2693
1655794800000,2022-06-21 07:00:00,ETH/KZT,485904.06,544510.57,471270.74,481411.68,649183.65048,1.3485
1655791200000,2022-06-21 06:00:00,ETH/KZT,489013.25,545009.46,487402.03,532118.26,642586.010776,1.2076
1655787600000,2022-06-21 05:00:00,ETH/KZT,535202.65,544420.9,485191.96,490316.83,602844.542485,1.2295
1655784000000,2022-06-21 04:00:00,ETH/KZT,494731.87,544792.66,485958.99,524537.1,661703.55165,1.2615
1655780400000,2022-06-21 03:00:00,ETH/KZT,502497.72,545044.69,487389.04,530272.96,694074.277344,1.3089
1655776800000,2022-06-21 02:00:00,ETH/KZT,542358.42,542358.42,485980.59,493094.88,612127.9840320001,1.2414
1655773200000,2022-06-21 01:00:00,ETH/KZT,487105.1,544712.78,485591.02,508908.36,602496.607404,1.1839
1655769600000,2022-06-21 00:00:00,ETH/KZT,520546.29,543179.88,485281.16,538897.99,681328.728757,1.2643
1655766000000,2022-06-20 23:00:00,ETH/KZT,521737.0,545034.04,486165.89,540698.28,713883.9390840001,1.3203
1655762400000,2022-06-20 22:00:00,ETH/KZT,521841.43,544086.02,485494.27,527610.71,698556.58004,1.324
1655758800000,2022-06-20 21:00:00,ETH/KZT,524625.46,544726.69,487621.64,526155.72,687475.063752,1.3066
1655755200000,2022-06-20 20:00:00,ETH/KZT,485592.3,544885.15,485395.64,527386.19,730166.180055,1.3845
1655751600000,2022-06-20 19:00:00,ETH/KZT,527260.11,544494.75,486831.17,489295.62,649344.2173019999,1.3271
1655748000000,2022-06-20 18:00:00,ETH/KZT,534260.41,544644.38,485483.57,495823.28,594343.3657360001,1.1987
1655744400000,2022-06-20 17:00:00,ETH/KZT,528622.66,559911.07,489942.07,489942.07,702037.992103,1.4329
1655740800000,2022-06-20 16:00:00,ETH/KZT,542060.35,558988.56,521038.3,546502.46,682035.07008,1.248
1655737200000,2022-06-20 15:00:00,ETH/KZT,520499.23,544578.56,485140.77,523177.76,599404.759632,1.1457
1655733600000,2022-06-20 14:00:00,ETH/KZT,495357.08,543828.15,485317.72,485317.72,645618.162916,1.3303
1655730000000,2022-06-20 13:00:00,ETH/KZT,478184.17,543465.5,466958.27,531337.35,704283.6777082484,1.32549251
1655726400000,2022-06-20 12:00:00,ETH/KZT,495365.62,509086.62,471334.77,499198.76,636428.499124,1.2749
1655722800000,2022-06-20 11:00:00,ETH/KZT,503007.67,524270.84,471155.31,473379.31,666849.433997,1.4087
1655719200000,2022-06-20 10:00:00,ETH/KZT,518903.45,524985.85,440200.0,471386.96,608239.480132196,1.29031885
1655715600000,2022-06-20 09:00:00,ETH/KZT,511008.51,527903.53,504078.56,505858.71,687563.158632,1.3592
1655712000000,2022-06-20 08:00:00,ETH/KZT,511150.78,528208.71,503988.89,523459.57,657831.641619,1.2567
1655708400000,2022-06-20 07:00:00,ETH/KZT,525278.75,528311.28,504452.71,522598.35,687896.208105,1.3163
1655704800000,2022-06-20 06:00:00,ETH/KZT,522569.58,549960.36,480163.17,521934.36,720789.733163484,1.3809969
1655701200000,2022-06-20 05:00:00,ETH/KZT,549896.46,550851.98,500271.29,538107.07,749314.094975,1.3925
1655697600000,2022-06-20 04:00:00,ETH/KZT,541802.45,549701.9,500007.4,513924.44,617634.391992,1.2018
1655694000000,2022-06-20 03:00:00,ETH/KZT,550477.0,550992.31,500091.06,504870.31,684402.192236,1.3556
1655690400000,2022-06-20 02:00:00,ETH/KZT,504315.46,550386.28,500847.63,535119.72,727923.355116,1.3603
1655686800000,2022-06-20 01:00:00,ETH/KZT,505249.38,550614.35,500312.43,525513.55,673603.2683900001,1.2818
1655683200000,2022-06-20 00:00:00,ETH/KZT,505971.11,550040.01,480399.59,513094.59,680363.4263400001,1.326
1655679600000,2022-06-19 23:00:00,ETH/KZT,536912.89,550749.37,499414.0,510328.68,678737.1444,1.33
1655676000000,2022-06-19 22:00:00,ETH/KZT,529013.15,549532.73,499210.11,506876.18,672472.628006,1.3267
1655672400000,2022-06-19 21:00:00,ETH/KZT,539991.75,548624.51,500967.42,540287.05,643319.7904350001,1.1907
1655668800000,2022-06-19 20:00:00,ETH/KZT,530906.55,549671.04,499164.72,535019.35,706867.56522,1.3212
1655665200000,2022-06-19 19:00:00,ETH/KZT,550222.99,550245.93,499607.0,519829.41,729112.730466,1.4026
1655661600000,2022-06-19 18:00:00,ETH/KZT,534338.12,550968.56,499471.84,530576.19,666881.2132109998,1.2569
1655658000000,2022-06-19 17:00:00,ETH/KZT,542787.48,550969.55,499775.79,505123.08,709849.4643240001,1.4053
1655654400000,2022-06-19 16:00:00,ETH/KZT,546471.81,590000.0,479118.1,505588.87,693935.9776912079,1.37253017
1655650800000,2022-06-19 15:00:00,ETH/KZT,465692.63,558083.45,457233.94,520646.44,656431.031552,1.2608
1655647200000,2022-06-19 14:00:00,ETH/KZT,458816.2,477905.6,457076.78,470442.24,627193.5943679999,1.3332
1655643600000,2022-06-19 13:00:00,ETH/KZT,465064.83,478468.59,456659.7,476759.65,588750.4917850001,1.2349
1655640000000,2022-06-19 12:00:00,ETH/KZT,477124.42,478448.45,456659.17,473174.61,583660.881435,1.2335
1655636400000,2022-06-19 11:00:00,ETH/KZT,474900.24,478491.24,456722.22,472052.98,587517.138908,1.2446
1655632800000,2022-06-19 10:00:00,ETH/KZT,477938.73,495000.0,440200.0,461084.16,586667.5593371136,1.27236546
1655629200000,2022-06-19 09:00:00,ETH/KZT,465530.68,478252.27,457836.69,463438.52,577676.11518,1.2465
1655625600000,2022-06-19 08:00:00,ETH/KZT,453409.39,478545.42,435839.38,466328.03,588859.5810785884,1.26275828
1655622000000,2022-06-19 07:00:00,ETH/KZT,440182.41,468977.17,436117.14,468065.04,577919.9048879999,1.2347
1655618400000,2022-06-19 06:00:00,ETH/KZT,458278.82,469002.19,436242.02,469002.19,569087.257346,1.2134
1655614800000,2022-06-19 05:00:00,ETH/KZT,465718.51,468900.43,436141.18,440842.43,577062.74087,1.309
1655611200000,2022-06-19 04:00:00,ETH/KZT,490688.86,499327.55,435703.45,453401.31,608373.877758,1.3418
1655607600000,2022-06-19 03:00:00,ETH/KZT,456766.19,499788.21,449782.9,486813.53,637287.592123,1.3091
1655604000000,2022-06-19 02:00:00,ETH/KZT,492771.62,500175.08,451930.81,481763.97,528302.3695019999,1.0966
1655600400000,2022-06-19 01:00:00,ETH/KZT,463800.71,500845.68,449183.1,489149.14,678694.43175,1.3875
1655596800000,2022-06-19 00:00:00,ETH/KZT,459617.12,500770.11,449386.68,481843.91,659981.6035269999,1.3697
1655593200000,2022-06-18 23:00:00,ETH/KZT,455458.19,500900.08,449223.0,495242.95,608108.818305,1.2279
1655589600000,2022-06-18 22:00:00,ETH/KZT,459455.9,500266.35,450160.23,500266.35,645143.48496,1.2896
1655586000000,2022-06-18 21:00:00,ETH/KZT,454168.53,500743.2,451161.01,452518.49,634973.945168,1.4032
1655582400000,2022-06-18 20:00:00,ETH/KZT,457519.76,500791.37,449840.6,468325.18,586108.96277,1.2515
1655578800000,2022-06-18 19:00:00,ETH/KZT,494625.5,500508.69,448337.35,464772.63,613918.166967,1.3209
1655575200000,2022-06-18 18:00:00,ETH/KZT,459219.41,500793.56,430169.33,473929.77,633170.17272,1.336
1655571600000,2022-06-18 17:00:00,ETH/KZT,459065.1,500838.16,410000.02,410000.02,566261.8721225291,1.38112645
1655568000000,2022-06-18 16:00:00,ETH/KZT,498405.06,500870.19,450487.03,456850.85,627667.3828149999,1.3739
1655564400000,2022-06-18 15:00:00,ETH/KZT,459288.46,499994.37,449006.26,481849.68,554271.686904,1.1503
1655560800000,2022-06-18 14:00:00,ETH/KZT,499209.24,500619.85,450722.26,475442.69,561592.905428,1.1812
1655557200000,2022-06-18 13:00:00,ETH/KZT,492295.26,499554.94,449599.43,489469.94,565876.197634,1.1561
1655553600000,2022-06-18 12:00:00,ETH/KZT,499284.68,500119.98,449857.42,459770.45,602161.3583650001,1.3097
1655550000000,2022-06-18 11:00:00,ETH/KZT,490479.96,499842.81,449057.6,450823.18,557893.68525,1.2375
1655546400000,2022-06-18 10:00:00,ETH/KZT,482013.5,498578.31,449450.54,471975.24,636411.413616,1.3484
1655542800000,2022-06-18 09:00:00,ETH/KZT,486704.45,503547.28,453545.66,470872.18,576818.4205,1.225
1655539200000,2022-06-18 08:00:00,ETH/KZT,493388.17,518496.54,452206.68,461154.92,639479.054361276,1.3866903
1655535600000,2022-06-18 07:00:00,ETH/KZT,492832.96,517264.45,460000.0,514116.32,683683.57848228,1.32982275
1655532000000,2022-06-18 06:00:00,ETH/KZT,520748.62,528377.9,490000.0,514568.83,713317.9274460785,1.38624395
1655528400000,2022-06-18 05:00:00,ETH/KZT,537888.1,537888.1,488241.77,509044.24,640377.65392,1.258
1655524800000,2022-06-18 04:00:00,ETH/KZT,501167.53,550920.42,501167.53,539664.23,671450.234966,1.2442
1655521200000,2022-06-18 03:00:00,ETH/KZT,529139.93,550813.23,476364.78,516874.76,741715.2806,1.435
1655517600000,2022-06-18 02:00:00,ETH/KZT,508528.09,550910.85,499781.16,531364.04,656287.725804,1.2351
1655514000000,2022-06-18 01:00:00,ETH/KZT,530808.46,548564.71,499713.38,513137.28,681035.798016,1.3272
1655510400000,2022-06-18 00:00:00,ETH/KZT,546962.63,550824.94,499061.01,523771.92,631773.6899039999,1.2062
1655506800000,2022-06-17 23:00:00,ETH/KZT,531430.59,549785.47,499525.08,500234.7,614838.4697700001,1.2291
1655503200000,2022-06-17 22:00:00,ETH/KZT,547360.75,550864.1,499277.46,541182.66,736116.654132,1.3602
1655499600000,2022-06-17 21:00:00,ETH/KZT,545305.15,550914.85,500566.08,533710.77,687632.956068,1.2884
1655496000000,2022-06-17 20:00:00,ETH/KZT,502832.99,550175.38,500127.81,533098.0,744258.1177999999,1.3961
