https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USDT
1652428800,2022-05-13 08:00:00,DPI/USDT,98.75,98.75,97.46,98.26,4.15300723,406.470060258
1652425200,2022-05-13 07:00:00,DPI/USDT,100.07,100.07,94.99,97.52,0.4777,46.607843
1652421600,2022-05-13 06:00:00,DPI/USDT,101.39,103,96.5,101.06,2.67743148,272.5134517102
1652418000,2022-05-13 05:00:00,DPI/USDT,94.3,101.2,88.07,101.2,4.5278,443.719783
1652414400,2022-05-13 04:00:00,DPI/USDT,87.77,97.62,85,94.3,10.6291,991.222478
1652410800,2022-05-13 03:00:00,DPI/USDT,77.01,87.77,74.02,87.77,0.5829,45.356835
1652407200,2022-05-13 02:00:00,DPI/USDT,86.99,90.04,73.34,77.41,1.2607,105.699176
1652403600,2022-05-13 01:00:00,DPI/USDT,73.28,90.95,73.22,86.99,2.3151018,190.34411671
1652400000,2022-05-13 00:00:00,DPI/USDT,81.34,86.63,81.34,85,27.5447,2308.138176
1652396400,2022-05-12 23:00:00,DPI/USDT,75.58,81.34,72.23,81.34,1.4255,108.984555
1652392800,2022-05-12 22:00:00,DPI/USDT,83,83.99,75,83.97,1.84530151,154.5492097947
1652389200,2022-05-12 21:00:00,DPI/USDT,85.8,91.49,72.23,83.99,3.13271447,281.3097798603
1652385600,2022-05-12 20:00:00,DPI/USDT,87.77,87.86,83.74,85.99,0.3255,28.173514
1652382000,2022-05-12 19:00:00,DPI/USDT,70.26,87.77,70.26,87.77,1.39964517,119.5210116092
1652378400,2022-05-12 18:00:00,DPI/USDT,78.02,84.76,70.21,84.76,5.78499776,444.076795279
1652374800,2022-05-12 17:00:00,DPI/USDT,86.99,87.23,79.97,79.97,1.6,132.018182
1652371200,2022-05-12 16:00:00,DPI/USDT,85.99,88.86,77,86.99,5.8482,503.396517
1652367600,2022-05-12 15:00:00,DPI/USDT,84.86,92.86,80.02,86.63,2.87494501,252.0651097284
1652364000,2022-05-12 14:00:00,DPI/USDT,65.04,84.86,65.04,84.86,0.2764,22.818304
1652360400,2022-05-12 13:00:00,DPI/USDT,67,77,65.02,72.6,9.2923,612.59425
1652356800,2022-05-12 12:00:00,DPI/USDT,75,75,65.02,73.71,16.3759,1143.128544
1652353200,2022-05-12 11:00:00,DPI/USDT,84.6,85.27,70.66,82.7,1.25593333,105.317280718
1652349600,2022-05-12 10:00:00,DPI/USDT,70.57,84.21,70.57,84.09,1.2728,104.956559
1652346000,2022-05-12 09:00:00,DPI/USDT,75,82.5,71.6,71.6,0.3502,25.38225
1652342400,2022-05-12 08:00:00,DPI/USDT,75.01,82.44,75,75,1.07577287,84.7028144028
1652338800,2022-05-12 07:00:00,DPI/USDT,74,82.15,70.49,82.15,1.8451,139.313134
1652335200,2022-05-12 06:00:00,DPI/USDT,79.8,81.4,70.48,70.48,1.432,105.932503
1652331600,2022-05-12 05:00:00,DPI/USDT,79,79,76.01,76.01,0.1593,12.39913
1652328000,2022-05-12 04:00:00,DPI/USDT,82,82,79,79,1.1183,90.205532
1652324400,2022-05-12 03:00:00,DPI/USDT,85.5,85.5,82.01,83.24,0.278,23.295998
1652320800,2022-05-12 02:00:00,DPI/USDT,88,89.02,85.99,85.99,36.97879778,3206.4252723302
1652317200,2022-05-12 01:00:00,DPI/USDT,91.09,94.76,88.93,88.93,1.30419401,121.2213433876
1652313600,2022-05-12 00:00:00,DPI/USDT,86.99,92.15,85.99,92.15,5.70651823,504.1492815532
1652310000,2022-05-11 23:00:00,DPI/USDT,93.22,93.22,87.27,87.27,5.6696,503.225164
1652306400,2022-05-11 22:00:00,DPI/USDT,90.05,94.86,81.28,94.86,23.1754,2034.525324
1652302800,2022-05-11 21:00:00,DPI/USDT,87.21,89.02,85,89.02,9.21344373,807.4821136933
1652299200,2022-05-11 20:00:00,DPI/USDT,90.68,90.68,86.99,86.99,9.0726,817.612096
1652295600,2022-05-11 19:00:00,DPI/USDT,93.26,93.26,90.25,90.25,3.3648,308.924801
1652292000,2022-05-11 18:00:00,DPI/USDT,93.72,94.78,93.25,94.37,2.93804459,278.0286342402
1652288400,2022-05-11 17:00:00,DPI/USDT,95.39,98.94,93.25,93.72,1.06649439,102.5906138202
1652284800,2022-05-11 16:00:00,DPI/USDT,98.77,98.77,94.02,94.02,2.1998,207.713235
1652281200,2022-05-11 15:00:00,DPI/USDT,101.89,103.58,99.9,99.9,6.75603401,694.7514868526
1652277600,2022-05-11 14:00:00,DPI/USDT,99.9,101.89,96.5,100.49,3.0356,302.168763
1652274000,2022-05-11 13:00:00,DPI/USDT,96.5,100.07,94.66,98.77,1.7362,166.279257
1652270400,2022-05-11 12:00:00,DPI/USDT,103.53,103.53,97.25,97.25,6.6037,669.950965
1652266800,2022-05-11 11:00:00,DPI/USDT,108.25,108.25,103.53,103.53,4.4848,474.540519
1652263200,2022-05-11 10:00:00,DPI/USDT,106.55,112.12,96,108.89,52.45323628,5403.5042479564
1652259600,2022-05-11 09:00:00,DPI/USDT,105.08,106.55,104.09,106.55,53.62702461,5584.1160576549
1652256000,2022-05-11 08:00:00,DPI/USDT,103.93,106.02,103.93,105.08,1.5782,165.671106
1652252400,2022-05-11 07:00:00,DPI/USDT,104.25,104.25,102.7,102.7,2.8666,296.642725
1652248800,2022-05-11 06:00:00,DPI/USDT,109.33,109.33,104.56,104.56,3.59271209,383.5576498699
1652245200,2022-05-11 05:00:00,DPI/USDT,109.6,111.41,109.33,109.33,2.1535,237.568397
1652241600,2022-05-11 04:00:00,DPI/USDT,111.14,111.47,108.79,108.79,2.7444,301.84934
1652238000,2022-05-11 03:00:00,DPI/USDT,112.52,113.07,111.37,111.37,1.3119,147.367463
1652234400,2022-05-11 02:00:00,DPI/USDT,108.26,112,108.25,111.96,2.8531,315.563362
1652230800,2022-05-11 01:00:00,DPI/USDT,111.52,111.52,108.79,108.79,2.5559,282.539475
1652227200,2022-05-11 00:00:00,DPI/USDT,110.63,113.66,110.42,112.07,3.01098743,337.7851263722
1652223600,2022-05-10 23:00:00,DPI/USDT,109.22,111.41,109.22,110.85,2.4794,273.45051
1652220000,2022-05-10 22:00:00,DPI/USDT,105.25,108.97,105.08,108.97,3.4935,373.929014
1652216400,2022-05-10 21:00:00,DPI/USDT,109.87,109.87,105.46,105.46,4.9471382,532.010818672
1652212800,2022-05-10 20:00:00,DPI/USDT,112.07,112.07,110,110,2.133,236.83952
1652209200,2022-05-10 19:00:00,DPI/USDT,114.32,114.32,112.07,112.86,2.0359,230.903284
1652205600,2022-05-10 18:00:00,DPI/USDT,116.61,116.61,114.33,115.61,1.5507,179.414691
1652202000,2022-05-10 17:00:00,DPI/USDT,113.19,117.65,112.63,117.65,4.7494,546.249579
1652198400,2022-05-10 16:00:00,DPI/USDT,107.6,115.34,107.6,113.19,8.3083,927.402416
1652194800,2022-05-10 15:00:00,DPI/USDT,113.75,113.75,106.63,107.6,9.472,1039.451542
1652191200,2022-05-10 14:00:00,DPI/USDT,118.82,118.82,114.1,114.1,1.7916,207.290769
1652187600,2022-05-10 13:00:00,DPI/USDT,119.67,120.03,117.77,117.77,2.21045762,263.6029079569
1652184000,2022-05-10 12:00:00,DPI/USDT,116.49,120.77,116.49,120.77,6.0379,721.581512
1652180400,2022-05-10 11:00:00,DPI/USDT,116.49,116.49,115,115,0.0226,2.6288
1652176800,2022-05-10 10:00:00,DPI/USDT,115.46,115.46,115,115,0.3386,39.090098
1652173200,2022-05-10 09:00:00,DPI/USDT,117.65,117.65,116.03,116.03,1.1977,139.856727
1652169600,2022-05-10 08:00:00,DPI/USDT,116.03,119,116.03,116.03,3.86008852,452.88083888
1652166000,2022-05-10 07:00:00,DPI/USDT,118.35,118.35,116.61,116.61,1.0861,127.591171
1652162400,2022-05-10 06:00:00,DPI/USDT,113.19,120.88,104.56,118.71,95.16709326,10958.5293347328
1652158800,2022-05-10 05:00:00,DPI/USDT,112.8,114.2,112.8,113.19,2.113,239.570519
1652155200,2022-05-10 04:00:00,DPI/USDT,107.71,112.52,107.71,112.52,12.2962,1366.517944
1652151600,2022-05-10 03:00:00,DPI/USDT,109.33,109.86,108.25,108.25,5.3334,581.88308
1652148000,2022-05-10 02:00:00,DPI/USDT,109.87,110.48,108.25,110.48,10.46214237,1142.4984418884
1652144400,2022-05-10 01:00:00,DPI/USDT,106.11,111.05,106.1,110.85,53.1473,5651.637182
1652140800,2022-05-10 00:00:00,DPI/USDT,107.71,107.71,105.6,106.11,3.8044,405.348529
1652137200,2022-05-09 23:00:00,DPI/USDT,106.86,109.2,106.86,109.2,1.8764,203.186969
1652133600,2022-05-09 22:00:00,DPI/USDT,106.65,108.13,106.12,107.5,0.7093,76.230404
1652130000,2022-05-09 21:00:00,DPI/USDT,107,108.13,106.65,106.65,0.8748,93.509637
1652126400,2022-05-09 20:00:00,DPI/USDT,101.38,108.13,101.38,107,4.67792406,487.6505366078
1652122800,2022-05-09 19:00:00,DPI/USDT,109.33,109.33,97.27,100.01,17.6539,1843.54332
1652119200,2022-05-09 18:00:00,DPI/USDT,113.19,114.77,109.34,109.34,4.20508803,471.6114812031
1652115600,2022-05-09 17:00:00,DPI/USDT,118.82,121.12,95.01,114.77,96.72223233,10504.9918129054
1652112000,2022-05-09 16:00:00,DPI/USDT,124.24,124.24,117.25,117.25,76.926,9236.121869
1652108400,2022-05-09 15:00:00,DPI/USDT,120.4,124.86,120.4,124.86,2.1450993,264.3040234026
1652104800,2022-05-09 14:00:00,DPI/USDT,121.21,121.79,120.4,121.79,0.36916378,44.8042427662
1652101200,2022-05-09 13:00:00,DPI/USDT,127.49,127.49,120.02,120.02,29.2546,3525.456544
1652097600,2022-05-09 12:00:00,DPI/USDT,121.21,129.25,121.21,127.49,27.78489629,3529.3326545961
1652094000,2022-05-09 11:00:00,DPI/USDT,120.01,121.21,120,120.01,1.46753484,176.2668219564
1652090400,2022-05-09 10:00:00,DPI/USDT,132.65,164.8,120,120.01,207.03648465,27262.8559338822
1652086800,2022-05-09 09:00:00,DPI/USDT,130.04,134.49,130.04,134.49,3.75449294,499.6138299966
1652083200,2022-05-09 08:00:00,DPI/USDT,130.18,130.65,130.04,130.65,0.0482,6.27092
1652079600,2022-05-09 07:00:00,DPI/USDT,131.59,131.85,130.18,130.18,0.0558,7.323972
1652076000,2022-05-09 06:00:00,DPI/USDT,130.18,131.59,130.04,131.59,0.1557,20.284363
1652072400,2022-05-09 05:00:00,DPI/USDT,129.91,131.89,129.91,130.18,1.77862998,232.9288126026
1652068800,2022-05-09 04:00:00,DPI/USDT,128.12,128.12,128.12,128.12,0.0663,8.494356
1652065200,2022-05-09 03:00:00,DPI/USDT,126.01,129.91,126.01,128.12,2.2933469,295.1665988574
1652061600,2022-05-09 02:00:00,DPI/USDT,126,126,126,126,0.4822,60.7572
1652058000,2022-05-09 01:00:00,DPI/USDT,127.5,129.11,126.02,127.36,5.6956,727.4386
1652054400,2022-05-09 00:00:00,DPI/USDT,127.04,129.18,127.03,129.11,11.57897408,1480.9654656544
1652050800,2022-05-08 23:00:00,DPI/USDT,126.87,128.6,126.86,127.12,17.6997,2256.797275
1652047200,2022-05-08 22:00:00,DPI/USDT,128,128.07,126.86,128.06,11.355,1447.632353
1652043600,2022-05-08 21:00:00,DPI/USDT,126.23,126.23,126.23,126.23,0.0036,0.454428
1652040000,2022-05-08 20:00:00,DPI/USDT,128,128,126.23,126.23,0.0244,3.083906
1652036400,2022-05-08 19:00:00,DPI/USDT,128,128,126.23,128,0.15841562,20.26923436
1652032800,2022-05-08 18:00:00,DPI/USDT,126.23,128,126.23,128,0.0595,7.517765
1652029200,2022-05-08 17:00:00,DPI/USDT,127.36,127.99,126.23,126.23,0.17785486,22.6341307369
1652025600,2022-05-08 16:00:00,DPI/USDT,126,127.36,126,127.36,0.08181758,10.4157989888
1652022000,2022-05-08 15:00:00,DPI/USDT,127.03,127.36,126,127.36,1.18389227,149.9554435072
1652018400,2022-05-08 14:00:00,DPI/USDT,127.03,127.03,127.03,127.03,0,0
1652014800,2022-05-08 13:00:00,DPI/USDT,127.03,127.03,127.03,127.03,0,0
1652011200,2022-05-08 12:00:00,DPI/USDT,127.12,127.12,127.03,127.03,0.0236,2.999222
1652007600,2022-05-08 11:00:00,DPI/USDT,127.03,128.62,127.03,128.62,0.89376497,114.4399994414
1652004000,2022-05-08 10:00:00,DPI/USDT,125.61,125.61,125.61,125.61,0.021,2.63781
1652000400,2022-05-08 09:00:00,DPI/USDT,125.63,127.03,125.61,125.61,1.17,147.642419
1651996800,2022-05-08 08:00:00,DPI/USDT,127.03,127.03,127.03,127.03,0,0
1651993200,2022-05-08 07:00:00,DPI/USDT,127.03,127.03,127.03,127.03,0.005,0.63515
1651989600,2022-05-08 06:00:00,DPI/USDT,125.61,127.03,125,127.03,23.3964,2925.170802
1651986000,2022-05-08 05:00:00,DPI/USDT,126,127.03,125.62,125.62,0.2859,35.931872
1651982400,2022-05-08 04:00:00,DPI/USDT,137.33,137.33,125.01,127.36,16.5246,2127.26174
1651978800,2022-05-08 03:00:00,DPI/USDT,133.12,137.56,133.12,137.56,8.8126,1199.573016
1651975200,2022-05-08 02:00:00,DPI/USDT,137.85,140.1,128.17,133.12,14.8061,1964.233819
1651971600,2022-05-08 01:00:00,DPI/USDT,140.11,143.59,137.84,140.1,4.45500886,628.6275742074
1651968000,2022-05-08 00:00:00,DPI/USDT,139.41,143.87,136.72,137.85,5.2682038,741.237133706
1651964400,2022-05-07 23:00:00,DPI/USDT,138.97,141.2,137.84,141.2,2.06009518,288.0225556216
1651960800,2022-05-07 22:00:00,DPI/USDT,138.97,138.97,137,137,0.1325,18.225391
1651957200,2022-05-07 21:00:00,DPI/USDT,138.97,140.12,137.84,140.12,0.0392,5.473338
1651953600,2022-05-07 20:00:00,DPI/USDT,138.97,138.97,137.8,138.97,0.0753,10.42364
1651950000,2022-05-07 19:00:00,DPI/USDT,138.97,140.12,138.97,140.12,0.0906,12.657081
1651946400,2022-05-07 18:00:00,DPI/USDT,140.11,140.11,137.25,137.25,0.8313,114.661496
1651942800,2022-05-07 17:00:00,DPI/USDT,140.11,140.11,140.11,140.11,0.001,0.14011
1651939200,2022-05-07 16:00:00,DPI/USDT,141.26,141.26,140.14,140.14,0.0276,3.893176
1651935600,2022-05-07 15:00:00,DPI/USDT,141.26,142.42,141.26,141.26,0.035,4.9557
1651932000,2022-05-07 14:00:00,DPI/USDT,142.42,142.42,140,140,0.1641,23.352267
1651928400,2022-05-07 13:00:00,DPI/USDT,143.59,144.77,140.11,140.11,0.26521878,37.4390477806
1651924800,2022-05-07 12:00:00,DPI/USDT,141.02,144.88,141.02,141.26,0.90360296,130.2530268448
1651921200,2022-05-07 11:00:00,DPI/USDT,141.26,141.26,138.97,141.02,0.0722,10.12691
1651917600,2022-05-07 10:00:00,DPI/USDT,138.97,142.42,137.84,141.26,0.36460756,51.8102236952
1651914000,2022-05-07 09:00:00,DPI/USDT,141.26,141.26,138.97,138.97,0.0757,10.590831
1651910400,2022-05-07 08:00:00,DPI/USDT,142.42,142.53,141.26,141.26,0.0214,3.041602
1651906800,2022-05-07 07:00:00,DPI/USDT,140.11,142.42,136.72,142.42,0.2629,36.824265
1651903200,2022-05-07 06:00:00,DPI/USDT,136.76,142.39,136.76,140.11,0.132,18.539816
1651899600,2022-05-07 05:00:00,DPI/USDT,141.26,141.26,136.76,136.76,0.284,39.196549
1651896000,2022-05-07 04:00:00,DPI/USDT,136.75,142.53,136.75,142.53,0.48600835,67.7928881255
1651892400,2022-05-07 03:00:00,DPI/USDT,137.84,141.02,136.72,136.72,0.6082,83.486283
1651888800,2022-05-07 02:00:00,DPI/USDT,140.11,140.11,136.72,136.75,0.1121,15.490759
1651885200,2022-05-07 01:00:00,DPI/USDT,138.97,142.42,138.97,140.11,0.1292,18.161997
1651881600,2022-05-07 00:00:00,DPI/USDT,141.26,141.26,136.72,136.72,0.1186,16.493713
1651878000,2022-05-06 23:00:00,DPI/USDT,137.84,142.56,137.84,141.26,0.1113,15.726541
1651874400,2022-05-06 22:00:00,DPI/USDT,141.26,141.26,137.84,137.84,0.1669,23.339234
1651870800,2022-05-06 21:00:00,DPI/USDT,137.84,142.85,137.84,142.85,0.2624,37.064849
1651867200,2022-05-06 20:00:00,DPI/USDT,140.11,144.86,136.25,136.25,4.04723444,578.1515921794
1651863600,2022-05-06 19:00:00,DPI/USDT,141.02,141.02,137.84,137.84,0.0115,1.61086
1651860000,2022-05-06 18:00:00,DPI/USDT,139.4,143.86,138.97,138.97,1.68179122,239.2333759092
1651856400,2022-05-06 17:00:00,DPI/USDT,142.42,142.42,139.4,139.4,0.1382,19.451062
1651852800,2022-05-06 16:00:00,DPI/USDT,137.84,143.86,136.72,143.86,0.6396296,91.0346749759
1651849200,2022-05-06 15:00:00,DPI/USDT,138.97,139.4,138.97,139.4,0.0257,3.57699
1651845600,2022-05-06 14:00:00,DPI/USDT,137.84,138.97,137.84,138.97,0.0261,3.61028
1651842000,2022-05-06 13:00:00,DPI/USDT,138.03,140.11,136.26,137.84,1.4827,203.817956
1651838400,2022-05-06 12:00:00,DPI/USDT,140,140,138,138,3.44,474.866484
1651834800,2022-05-06 11:00:00,DPI/USDT,140.11,140.11,140.11,140.11,0,0
1651831200,2022-05-06 10:00:00,DPI/USDT,140.11,140.11,140.11,140.11,0,0
1651827600,2022-05-06 09:00:00,DPI/USDT,140.11,140.11,140.11,140.11,0,0
1651824000,2022-05-06 08:00:00,DPI/USDT,140.11,140.11,140.11,140.11,0.0149,2.087639
1651820400,2022-05-06 07:00:00,DPI/USDT,142.42,142.42,140.11,140.11,0.0184,2.615677
1651816800,2022-05-06 06:00:00,DPI/USDT,141.26,141.26,140.11,140.11,0.0467,6.582579
1651813200,2022-05-06 05:00:00,DPI/USDT,140.11,143.59,140.11,143.59,0.58820637,83.0899996683
1651809600,2022-05-06 04:00:00,DPI/USDT,138.97,138.97,138,138,0.0043,0.59437
1651806000,2022-05-06 03:00:00,DPI/USDT,139.4,141.02,138.97,141.02,0.0414,5.774511
1651802400,2022-05-06 02:00:00,DPI/USDT,137.84,141.02,137.84,139.4,0.0421,5.900991
1651798800,2022-05-06 01:00:00,DPI/USDT,138.97,140.11,137.84,140.11,0.0243,3.375296
1651795200,2022-05-06 00:00:00,DPI/USDT,141,141,138.97,138.97,0.0077,1.074941
1651791600,2022-05-05 23:00:00,DPI/USDT,138.98,141.02,138.98,139.4,0.0185,2.583898
1651788000,2022-05-05 22:00:00,DPI/USDT,141,141.02,141,141.02,0.0225,3.172764
1651784400,2022-05-05 21:00:00,DPI/USDT,139.4,139.4,138.99,138.99,0.0244,3.396936
1651780800,2022-05-05 20:00:00,DPI/USDT,138.96,141.03,138.94,141.03,0.23095829,32.3287006387
1651777200,2022-05-05 19:00:00,DPI/USDT,137,141.02,137,137,0.5844,80.838613
1651773600,2022-05-05 18:00:00,DPI/USDT,137.01,138.97,137,138.97,0.0839,11.507223
1651770000,2022-05-05 17:00:00,DPI/USDT,137.83,138.97,137.83,138.97,0.1564,21.619769
1651766400,2022-05-05 16:00:00,DPI/USDT,145.23,145.23,136.71,137.82,14.7562,2078.610382
1651762800,2022-05-05 15:00:00,DPI/USDT,150.25,150.25,145.24,145.24,1.4558,213.272543
1651759200,2022-05-05 14:00:00,DPI/USDT,150.25,150.25,150.25,150.25,0.0279,4.191975
1651755600,2022-05-05 13:00:00,DPI/USDT,152.07,152.07,150.25,150.25,0.1976,29.974128
1651752000,2022-05-05 12:00:00,DPI/USDT,150.82,154,150.59,154,0.4429,67.93455
1651748400,2022-05-05 11:00:00,DPI/USDT,152.65,152.73,151.49,151.49,0.2129,32.464405
1651744800,2022-05-05 10:00:00,DPI/USDT,152.1,152.1,152.1,152.1,0.0037,0.56277
1651741200,2022-05-05 09:00:00,DPI/USDT,152.58,152.58,151.11,151.49,0.1578,23.907058
1651737600,2022-05-05 08:00:00,DPI/USDT,152.06,152.06,152.06,152.06,0.022,3.34532
1651734000,2022-05-05 07:00:00,DPI/USDT,151.69,153.31,151.66,153.31,0.0298,4.555972
1651730400,2022-05-05 06:00:00,DPI/USDT,151.63,153.26,151.11,151.11,0.0159,2.432513
1651726800,2022-05-05 05:00:00,DPI/USDT,152.76,154,152.06,152.06,0.0297,4.529632
1651723200,2022-05-05 04:00:00,DPI/USDT,153.37,153.96,152.22,153.96,0.7426,114.25491
1651719600,2022-05-05 03:00:00,DPI/USDT,151.11,153.31,151.11,153.31,0.0082,1.254282
1651716000,2022-05-05 02:00:00,DPI/USDT,151.11,151.11,151.11,151.11,0,0
1651712400,2022-05-05 01:00:00,DPI/USDT,151.11,151.11,151.11,151.11,0.0029,0.438219
1651708800,2022-05-05 00:00:00,DPI/USDT,153.31,153.31,151.11,151.11,0.0166,2.541646
1651705200,2022-05-04 23:00:00,DPI/USDT,151.11,152.45,151.11,151.11,0.0068,1.03331
1651701600,2022-05-04 22:00:00,DPI/USDT,152.88,152.88,152.88,152.88,0,0
1651698000,2022-05-04 21:00:00,DPI/USDT,151.68,152.88,151.68,152.88,3.856,587.855535
1651694400,2022-05-04 20:00:00,DPI/USDT,150.82,152.66,149.38,152.66,1.7775,270.170431
1651690800,2022-05-04 19:00:00,DPI/USDT,150,151.11,149.58,149.58,1.6604,250.467285
1651687200,2022-05-04 18:00:00,DPI/USDT,144.81,149.88,144.19,149.88,10.24823381,1511.0750670128
1651683600,2022-05-04 17:00:00,DPI/USDT,143.13,144.77,141.25,144.77,3.08643191,443.1889639771
1651680000,2022-05-04 16:00:00,DPI/USDT,141.03,143.81,141.03,142.42,0.26566809,37.9393150229
1651676400,2022-05-04 15:00:00,DPI/USDT,140.98,141.26,140.32,141.26,0.0441,6.221468
1651672800,2022-05-04 14:00:00,DPI/USDT,142.09,142.09,136.25,141.03,4.6847,648.441132
1651669200,2022-05-04 13:00:00,DPI/USDT,143.34,143.34,142.42,142.42,0.0271,3.862522
1651665600,2022-05-04 12:00:00,DPI/USDT,144.86,144.86,142.66,142.66,0.0543,7.807707
1651662000,2022-05-04 11:00:00,DPI/USDT,143.63,143.63,143.63,143.63,0.0089,1.278307
1651658400,2022-05-04 10:00:00,DPI/USDT,143.94,144.77,142.91,144.77,1.9346,279.747599
1651654800,2022-05-04 09:00:00,DPI/USDT,143.78,143.78,142.49,142.49,10.708,1525.825484
1651651200,2022-05-04 08:00:00,DPI/USDT,141.2,143.67,140.59,143.67,1.29925963,186.1045631796
1651647600,2022-05-04 07:00:00,DPI/USDT,140.11,141.26,140.11,141.26,0.0732,10.30321
1651644000,2022-05-04 06:00:00,DPI/USDT,140.03,140.03,137.84,137.84,0.0114,1.588388
1651640400,2022-05-04 05:00:00,DPI/USDT,139.32,139.32,138.65,138.65,0.0372,5.171321
1651636800,2022-05-04 04:00:00,DPI/USDT,140.11,140.13,139.38,139.38,0.0319,4.465915
1651633200,2022-05-04 03:00:00,DPI/USDT,139.98,139.98,139.98,139.98,0.07215316,10.0999993368
1651629600,2022-05-04 02:00:00,DPI/USDT,140.05,140.05,139.17,139.22,0.0093,1.296221
1651626000,2022-05-04 01:00:00,DPI/USDT,139.37,139.37,138.23,138.23,0.0325,4.514841
1651622400,2022-05-04 00:00:00,DPI/USDT,138.08,142.42,137.08,139.4,0.33761051,47.2827588342
1651618800,2022-05-03 23:00:00,DPI/USDT,137.84,137.84,137.34,137.58,0.0348,4.792972
1651615200,2022-05-03 22:00:00,DPI/USDT,137.96,138.97,137.96,138.63,0.0364,5.053588
1651611600,2022-05-03 21:00:00,DPI/USDT,137.39,137.84,137.01,137.84,3.5198,483.708684
1651608000,2022-05-03 20:00:00,DPI/USDT,137.09,137.39,136.66,137.39,2.1436,294.281226
1651604400,2022-05-03 19:00:00,DPI/USDT,138.55,138.55,136.9,136.9,0.8012,109.845803
1651600800,2022-05-03 18:00:00,DPI/USDT,139.4,139.4,137.99,137.99,0.0468,6.496092
1651597200,2022-05-03 17:00:00,DPI/USDT,139.41,140.8,139.41,140.8,0.0126,1.76018
1651593600,2022-05-03 16:00:00,DPI/USDT,141.26,141.26,139.4,139.93,0.1243,17.436955
1651590000,2022-05-03 15:00:00,DPI/USDT,140.12,142.65,140.12,141.26,1.8761,267.345619
1651586400,2022-05-03 14:00:00,DPI/USDT,141.02,141.26,140.11,140.61,0.1438,20.18707
1651582800,2022-05-03 13:00:00,DPI/USDT,141.26,141.26,141.02,141.02,0.0133,1.877822
1651579200,2022-05-03 12:00:00,DPI/USDT,143.02,143.02,141.26,141.26,0.0172,2.444104
1651575600,2022-05-03 11:00:00,DPI/USDT,141.26,142.58,141.26,142.58,0.08483606,12.0782134348
1651572000,2022-05-03 10:00:00,DPI/USDT,142.45,142.45,141.82,141.82,0.02,2.847614
1651568400,2022-05-03 09:00:00,DPI/USDT,142.59,142.96,142.42,142.42,0.0902,12.855094
1651564800,2022-05-03 08:00:00,DPI/USDT,141.26,143.87,141.02,143.52,0.7754,111.451264
1651561200,2022-05-03 07:00:00,DPI/USDT,141.02,143.33,140,143.33,0.1002,14.1726
1651557600,2022-05-03 06:00:00,DPI/USDT,140,143.59,140,141.02,0.2491,35.550039
1651554000,2022-05-03 05:00:00,DPI/USDT,141.26,141.26,140,140,0.0309,4.351331
1651550400,2022-05-03 04:00:00,DPI/USDT,141.48,141.48,141.26,141.26,0.0321,4.538194
1651546800,2022-05-03 03:00:00,DPI/USDT,140.11,142.66,140.11,141.83,0.059,8.358304
1651543200,2022-05-03 02:00:00,DPI/USDT,142.42,142.42,140.79,140.79,4.8608,687.989048
1651539600,2022-05-03 01:00:00,DPI/USDT,140.11,142.32,140,142.32,0.0583,8.207592
1651536000,2022-05-03 00:00:00,DPI/USDT,141.26,141.26,140.11,140.11,0.0554,7.801452
1651532400,2022-05-02 23:00:00,DPI/USDT,142.42,143.59,142.42,143.59,0.0264,3.763047
1651528800,2022-05-02 22:00:00,DPI/USDT,142.4,143.15,141.2,141.2,2.75847967,391.6228257605
1651525200,2022-05-02 21:00:00,DPI/USDT,139.27,141.26,139.25,140.57,0.0873,12.255334
1651521600,2022-05-02 20:00:00,DPI/USDT,140.04,140.78,139.3,139.3,0.24288523,34.0324386794
1651518000,2022-05-02 19:00:00,DPI/USDT,137.8,140.11,137.8,140.11,0.1717,23.881401
1651514400,2022-05-02 18:00:00,DPI/USDT,137.8,137.8,136.5,136.5,0.0295,4.031898
1651510800,2022-05-02 17:00:00,DPI/USDT,138.97,139.02,136.22,136.22,2.7025,369.864933
1651507200,2022-05-02 16:00:00,DPI/USDT,140.11,140.82,139.4,139.4,0.1184,16.58679
1651503600,2022-05-02 15:00:00,DPI/USDT,141.72,142.56,140.11,141.26,0.83531577,118.6900079173
1651500000,2022-05-02 14:00:00,DPI/USDT,138.97,142.25,137.84,141.67,4.6376,658.522912
1651496400,2022-05-02 13:00:00,DPI/USDT,137.84,141.05,137.84,141.05,0.5568,77.472014
1651492800,2022-05-02 12:00:00,DPI/USDT,137.26,140.11,137.26,140,0.0706,9.8414
1651489200,2022-05-02 11:00:00,DPI/USDT,139.1,140.11,137.84,138.97,16.9991,2362.252253
1651485600,2022-05-02 10:00:00,DPI/USDT,140.26,142.42,139.24,139.24,3.4469,480.124857
1651482000,2022-05-02 09:00:00,DPI/USDT,142.42,145.12,141.16,141.89,0.1771,25.323562
1651478400,2022-05-02 08:00:00,DPI/USDT,143.28,146.88,141.26,141.26,100.05216383,14359.943160212
1651474800,2022-05-02 07:00:00,DPI/USDT,143.75,143.82,143.59,143.59,0.0941,13.52328
1651471200,2022-05-02 06:00:00,DPI/USDT,141.26,145.15,140.11,145.15,1.15295402,166.982812003
1651467600,2022-05-02 05:00:00,DPI/USDT,141.26,142.56,141.26,141.26,0.0745,10.578532
