https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VETBEAR,Volume USDT
1612828800000.0,2021-02-09 00:00:00,VETBEAR/USDT,4.091,4.475,2.366,2.625,442.3921980952381,1161.27952
1612742400000.0,2021-02-08 00:00:00,VETBEAR/USDT,5.225,5.53,3.741,4.091,0.6800488878024933,2.78208
1612656000000.0,2021-02-07 00:00:00,VETBEAR/USDT,4.757,6.291,4.367,5.225,1.2077052631578948,6.31026
1612569600000.0,2021-02-06 00:00:00,VETBEAR/USDT,4.011,5.241,3.625,4.757,4.025488753416019,19.14925
1612483200000.0,2021-02-05 00:00:00,VETBEAR/USDT,6.4225,6.475,3.924,4.011,103.43623161306407,414.882725
1612396800000.0,2021-02-04 00:00:00,VETBEAR/USDT,5.615,6.765,5.46,6.4225,9.37733748540288,60.22595
1612310400000.0,2021-02-03 00:00:00,VETBEAR/USDT,6.305,6.3925,5.033,5.615,1.2816518254674978,7.196475
1612224000000.0,2021-02-02 00:00:00,VETBEAR/USDT,5.725,6.485,5.5525,6.305,24.37620935765266,153.692
1612137600000.0,2021-02-01 00:00:00,VETBEAR/USDT,9.27,10.4975,5.505,5.725,6.5760742358078605,37.648025
1612051200000.0,2021-01-31 00:00:00,VETBEAR/USDT,7.8675,9.9825,7.7525,9.27,1.1381148867313917,10.550325
1611964800000.0,2021-01-30 00:00:00,VETBEAR/USDT,7.3425,8.24,7.15,7.8675,1.182459485224023,9.303
1611878400000.0,2021-01-29 00:00:00,VETBEAR/USDT,7.7575,8.53,6.2725,7.3425,3.8772727272727274,28.468875
1611792000000.0,2021-01-28 00:00:00,VETBEAR/USDT,9.0675,9.4375,6.87,7.7575,0.036819207218820496,0.285625
1611705600000.0,2021-01-27 00:00:00,VETBEAR/USDT,6.995,9.5025,6.9725,9.0675,32.132939068100356,291.365425
1611619200000.0,2021-01-26 00:00:00,VETBEAR/USDT,6.8,7.7975,6.2925,6.995,30.840907791279484,215.73215
1611532800000.0,2021-01-25 00:00:00,VETBEAR/USDT,6.1925,6.905,5.155,6.8,20.933871323529413,142.350325
1611446400000.0,2021-01-24 00:00:00,VETBEAR/USDT,6.675,7.0025,5.56,6.1925,98.40076705692371,609.34675
1611360000000.0,2021-01-23 00:00:00,VETBEAR/USDT,6.0975,7.1425,5.585,6.675,15.499902621722846,103.46185
1611273600000.0,2021-01-22 00:00:00,VETBEAR/USDT,9.09,11.64,5.3725,6.0975,9.561443214432144,58.3009
1611187200000.0,2021-01-21 00:00:00,VETBEAR/USDT,5.7775,9.3,5.56,9.09,65.61106160616062,596.40455
1611100800000.0,2021-01-20 00:00:00,VETBEAR/USDT,10.6,11.16,5.69,5.7775,617.069575941151,3565.119475
1611014400000.0,2021-01-19 00:00:00,VETBEAR/USDT,9.225,11.4625,8.415,10.6,61.0132783018868,646.74075
1610928000000.0,2021-01-18 00:00:00,VETBEAR/USDT,13.735,15.125,9.215,9.225,3.0771653116531166,28.38685
1610841600000.0,2021-01-17 00:00:00,VETBEAR/USDT,14.98,16.485,12.675,13.735,61.49375318529305,844.6167
1610755200000.0,2021-01-16 00:00:00,VETBEAR/USDT,20.085,21.21,12.65,14.98,13.892142857142856,208.1043
1610668800000.0,2021-01-15 00:00:00,VETBEAR/USDT,18.37,24.78,16.395,20.085,0.010916106547174507,0.21925
1610582400000.0,2021-01-14 00:00:00,VETBEAR/USDT,18.24,20.79,16.495,18.37,0.1922046815459989,3.5308
1610496000000.0,2021-01-13 00:00:00,VETBEAR/USDT,27.63,31.24,17.515,18.24,0.25450657894736844,4.6422
1610409600000.0,2021-01-12 00:00:00,VETBEAR/USDT,25.33,31.03,20.38,27.63,1.6602605863192181,45.873
1610323200000.0,2021-01-11 00:00:00,VETBEAR/USDT,18.05,32.91,16.955,25.33,1.871764705882353,47.4118
1610236800000.0,2021-01-10 00:00:00,VETBEAR/USDT,15.69,21.775,12.57,18.05,0.17658171745152354,3.1873
1610150400000.0,2021-01-09 00:00:00,VETBEAR/USDT,18.875,20.67,14.075,15.69,0.029120458891013383,0.4569
1610064000000.0,2021-01-08 00:00:00,VETBEAR/USDT,16.245,23.025,15.69,18.875,14.13502251655629,266.79855
1609977600000.0,2021-01-07 00:00:00,VETBEAR/USDT,13.935,17.86,12.475,16.245,81.52277008310249,1324.3374
1609891200000.0,2021-01-06 00:00:00,VETBEAR/USDT,18.935,19.73,11.93,13.935,29.204894151417292,406.9702
1609804800000.0,2021-01-05 00:00:00,VETBEAR/USDT,30.0,33.11,17.265,18.935,50.77143913387906,961.3572
1609718400000.0,2021-01-04 00:00:00,VETBEAR/USDT,23.78,36.32,22.45,30.0,53.56518333333334,1606.9555
1609632000000.0,2021-01-03 00:00:00,VETBEAR/USDT,64.65,65.275,22.81,23.78,9.253671152228764,220.0523
1609545600000.0,2021-01-02 00:00:00,VETBEAR/USDT,75.125,81.525,52.825,64.65,3.55115158546017,229.58195
1609459200000.0,2021-01-01 00:00:00,VETBEAR/USDT,83.175,85.725,64.7,75.125,2.855809983361065,214.542725
1609372800000.0,2020-12-31 00:00:00,VETBEAR/USDT,68.475,87.525,67.875,83.175,2.492994890291554,207.35485
1609286400000.0,2020-12-30 00:00:00,VETBEAR/USDT,61.3,77.175,59.45,68.475,23.01802190580504,1576.15905
1609200000000.0,2020-12-29 00:00:00,VETBEAR/USDT,70.425,84.25,58.95,60.55,243.26447729149464,14729.6641
1609113600000.0,2020-12-28 00:00:00,VETBEAR/USDT,137.65,144.25,67.375,70.275,29.74749839914621,2090.50545
1609027200000.0,2020-12-27 00:00:00,VETBEAR/USDT,146.25,151.9,113.55,137.65,2.324488557936796,319.96585
1608940800000.0,2020-12-26 00:00:00,VETBEAR/USDT,226.6,272.4,121.95,146.25,3.7810006837606838,552.97135
1608854400000.0,2020-12-25 00:00:00,VETBEAR/USDT,216.85,243.9,201.5,226.6,5.548543689320388,1257.3
1608768000000.0,2020-12-24 00:00:00,VETBEAR/USDT,322.5,361.7,207.55,216.85,0.024728752593958958,5.36243
1608681600000.0,2020-12-23 00:00:00,VETBEAR/USDT,223.75,390.6,217.5,322.5,1.7233131782945736,555.7685
1608595200000.0,2020-12-22 00:00:00,VETBEAR/USDT,237.3,262.2,209.35,223.75,0.006,1.3425
1608508800000.0,2020-12-21 00:00:00,VETBEAR/USDT,204.8,249.8,194.0,237.3,0.0,0.0
1608422400000.0,2020-12-20 00:00:00,VETBEAR/USDT,176.75,226.35,172.8,204.8,0.7740856933593749,158.53275
1608336000000.0,2020-12-19 00:00:00,VETBEAR/USDT,173.6,180.95,153.8,176.75,0.0,0.0
1608249600000.0,2020-12-18 00:00:00,VETBEAR/USDT,182.55,192.8,165.95,173.6,0.0,0.0
1608163200000.0,2020-12-17 00:00:00,VETBEAR/USDT,177.5,199.2,154.1,182.55,0.0,0.0
1608076800000.0,2020-12-16 00:00:00,VETBEAR/USDT,204.2,215.25,172.95,177.5,0.3609861971830986,64.07505
1607990400000.0,2020-12-15 00:00:00,VETBEAR/USDT,208.6,221.2,190.55,204.2,0.0,0.0
1607904000000.0,2020-12-14 00:00:00,VETBEAR/USDT,205.6,217.95,198.95,208.6,0.0,0.0
1607817600000.0,2020-12-13 00:00:00,VETBEAR/USDT,204.75,214.65,188.85,205.6,0.0,0.0
1607731200000.0,2020-12-12 00:00:00,VETBEAR/USDT,250.6,251.9,197.95,204.75,0.5934896214896215,121.517
1607644800000.0,2020-12-11 00:00:00,VETBEAR/USDT,231.6,273.25,226.9,250.6,1.2530786113328014,314.0215
1607558400000.0,2020-12-10 00:00:00,VETBEAR/USDT,205.6,241.3,200.6,231.6,0.0018203799654576856,0.4216
1607472000000.0,2020-12-09 00:00:00,VETBEAR/USDT,216.5,269.5,192.25,205.6,0.5150355058365759,105.8913
1607385600000.0,2020-12-08 00:00:00,VETBEAR/USDT,170.05,230.5,165.1,216.5,2.2326632794457275,483.3716
1607299200000.0,2020-12-07 00:00:00,VETBEAR/USDT,206.95,230.3,159.65,170.05,2.0170626286386355,343.0015
1607212800000.0,2020-12-06 00:00:00,VETBEAR/USDT,196.1,225.75,193.0,206.95,1.8805054360956752,389.1706
1607126400000.0,2020-12-05 00:00:00,VETBEAR/USDT,282.5,294.9,188.55,196.1,3.184792962774095,624.5379
1607040000000.0,2020-12-04 00:00:00,VETBEAR/USDT,216.9,292.65,204.75,282.5,1.2674353982300886,358.0505
1606953600000.0,2020-12-03 00:00:00,VETBEAR/USDT,268.7,284.7,199.25,216.9,0.3925624711848778,85.1468
1606867200000.0,2020-12-02 00:00:00,VETBEAR/USDT,391.9,418.4,247.3,268.2,0.2483758389261745,66.6144
1606780800000.0,2020-12-01 00:00:00,VETBEAR/USDT,325.3,427.3,295.6,391.9,0.0,0.0
1606694400000.0,2020-11-30 00:00:00,VETBEAR/USDT,395.4,412.3,301.2,325.3,5.3748331079003995,1748.43321
1606608000000.0,2020-11-29 00:00:00,VETBEAR/USDT,369.8,420.0,336.7,395.4,1.2606017450682854,498.44193
1606521600000.0,2020-11-28 00:00:00,VETBEAR/USDT,475.8,493.3,330.3,369.8,0.518290589507842,191.66386
1606435200000.0,2020-11-27 00:00:00,VETBEAR/USDT,468.7,537.8,389.6,475.8,0.4846682849936948,230.60517
1606348800000.0,2020-11-26 00:00:00,VETBEAR/USDT,334.1,603.8,295.9,468.7,1.1665133027522936,546.744785
1606262400000.0,2020-11-25 00:00:00,VETBEAR/USDT,395.7,401.5,250.2,334.1,7.855497755163125,2624.5218
1606176000000.0,2020-11-24 00:00:00,VETBEAR/USDT,430.6,462.0,326.4,395.7,0.12131918119787719,48.006
1606089600000.0,2020-11-23 00:00:00,VETBEAR/USDT,679.0,728.0,399.8,430.6,4.102399071063632,1766.49304
1606003200000.0,2020-11-22 00:00:00,VETBEAR/USDT,612.75,831.0,594.0,679.0,1.0508666053019144,713.538425
1605916800000.0,2020-11-21 00:00:00,VETBEAR/USDT,1157.0,1279.5,586.0,612.75,1.0150956344349247,621.99985
1605830400000.0,2020-11-20 00:00:00,VETBEAR/USDT,1311.0,1349.5,1145.0,1157.0,0.0,0.0
1605744000000.0,2020-11-19 00:00:00,VETBEAR/USDT,1252.5,1430.0,1235.5,1311.0,0.0,0.0
1605657600000.0,2020-11-18 00:00:00,VETBEAR/USDT,1073.5,1329.0,1042.0,1252.5,0.011837045908183633,14.8259
1605571200000.0,2020-11-17 00:00:00,VETBEAR/USDT,1434.5,1441.0,1015.5,1073.5,2.525631113181183,2711.265
1605484800000.0,2020-11-16 00:00:00,VETBEAR/USDT,1553.0,1625.5,1383.5,1434.5,0.0,0.0
1605398400000.0,2020-11-15 00:00:00,VETBEAR/USDT,1469.0,1664.0,1343.0,1553.0,0.013124018029620089,20.3816
1605312000000.0,2020-11-14 00:00:00,VETBEAR/USDT,1303.0,1571.5,1285.5,1469.0,0.085320796460177,125.33625
1605225600000.0,2020-11-13 00:00:00,VETBEAR/USDT,1831.0,1886.0,1235.5,1303.0,0.4051018035303147,527.84765
1605139200000.0,2020-11-12 00:00:00,VETBEAR/USDT,1566.0,1875.5,1479.0,1831.0,0.0,0.0
1605052800000.0,2020-11-11 00:00:00,VETBEAR/USDT,1463.5,1577.0,1369.5,1566.0,0.0,0.0
1604966400000.0,2020-11-10 00:00:00,VETBEAR/USDT,1746.5,1775.0,1360.0,1463.5,0.006539118551417834,9.57
1604880000000.0,2020-11-09 00:00:00,VETBEAR/USDT,1674.5,1998.5,1605.5,1746.5,0.002095963355281993,3.6606
1604793600000.0,2020-11-08 00:00:00,VETBEAR/USDT,2141.0,2241.5,1559.0,1674.5,0.13894323678710063,232.66045
1604707200000.0,2020-11-07 00:00:00,VETBEAR/USDT,1975.5,2268.0,1526.0,2141.0,1.8867510976179356,4039.5341
1604620800000.0,2020-11-06 00:00:00,VETBEAR/USDT,3219.0,3240.0,1952.0,1975.5,0.31800231840040494,628.21358
1604534400000.0,2020-11-05 00:00:00,VETBEAR/USDT,3560.0,3788.0,3084.0,3219.0,1.1275505747126437,3629.5853
1604448000000.0,2020-11-04 00:00:00,VETBEAR/USDT,3774.0,4194.0,3285.0,3560.0,0.6971285955056179,2481.7778
1604361600000.0,2020-11-03 00:00:00,VETBEAR/USDT,3047.0,3826.0,2979.0,3774.0,0.18397962374138846,694.3391
1604275200000.0,2020-11-02 00:00:00,VETBEAR/USDT,2729.0,3122.0,2576.0,3047.0,0.018888086642599278,57.552
1604188800000.0,2020-11-01 00:00:00,VETBEAR/USDT,3322.0,3364.0,2680.0,2729.0,0.12244859289116893,334.16221
1604102400000.0,2020-10-31 00:00:00,VETBEAR/USDT,3179.0,3374.0,2930.0,3322.0,0.0,0.0
1604016000000.0,2020-10-30 00:00:00,VETBEAR/USDT,3083.0,3635.0,2949.0,3179.0,0.06819701163888016,216.7983
1603929600000.0,2020-10-29 00:00:00,VETBEAR/USDT,2710.0,3258.0,2577.0,3083.0,0.3544912422964645,1092.8965
1603843200000.0,2020-10-28 00:00:00,VETBEAR/USDT,2263.0,2847.5,2235.5,2710.0,0.07620861623616236,206.52535
1603756800000.0,2020-10-27 00:00:00,VETBEAR/USDT,2260.0,2443.5,2110.0,2263.0,0.0,0.0
1603670400000.0,2020-10-26 00:00:00,VETBEAR/USDT,2051.0,2377.0,1953.5,2260.0,4.9941817699115045,11286.8508
1603584000000.0,2020-10-25 00:00:00,VETBEAR/USDT,1810.0,2055.5,1688.0,2051.0,0.25222079473427594,517.30485
1603497600000.0,2020-10-24 00:00:00,VETBEAR/USDT,1828.5,1924.0,1755.5,1810.0,0.08137729281767955,147.2929
1603411200000.0,2020-10-23 00:00:00,VETBEAR/USDT,1854.0,2070.5,1688.0,1828.5,0.0,0.0
1603324800000.0,2020-10-22 00:00:00,VETBEAR/USDT,2353.0,2466.0,1738.5,1854.0,0.40590469255663425,752.5473
1603238400000.0,2020-10-21 00:00:00,VETBEAR/USDT,2857.0,2870.0,2288.0,2353.0,0.31060084997875054,730.8438
1603152000000.0,2020-10-20 00:00:00,VETBEAR/USDT,2448.0,2896.0,2441.0,2857.0,0.4626032201610081,1321.6574
1603065600000.0,2020-10-19 00:00:00,VETBEAR/USDT,2304.0,2492.0,2228.5,2448.0,0.02052579656862745,50.24715
1602979200000.0,2020-10-18 00:00:00,VETBEAR/USDT,2860.0,2873.0,2166.0,2304.0,0.27844995659722227,641.5487
1602892800000.0,2020-10-17 00:00:00,VETBEAR/USDT,3182.0,3272.0,2806.0,2860.0,0.08700352447552448,248.83008
1602806400000.0,2020-10-16 00:00:00,VETBEAR/USDT,2904.0,3405.0,2846.0,3186.0,0.0015537696170747019,4.95031
1602720000000.0,2020-10-15 00:00:00,VETBEAR/USDT,2790.0,3089.0,2685.0,2904.0,0.0007999999999999999,2.3232
1602633600000.0,2020-10-14 00:00:00,VETBEAR/USDT,2546.0,2980.0,2482.0,2790.0,0.008001935483870968,22.3254
1602547200000.0,2020-10-13 00:00:00,VETBEAR/USDT,2618.0,2675.0,2356.0,2546.0,0.0,0.0
1602460800000.0,2020-10-12 00:00:00,VETBEAR/USDT,2544.0,2907.0,2318.0,2618.0,0.11583292589763179,303.2506
1602374400000.0,2020-10-11 00:00:00,VETBEAR/USDT,2563.0,2674.0,2237.0,2544.0,0.005807232704402515,14.7736
1602288000000.0,2020-10-10 00:00:00,VETBEAR/USDT,2540.0,2626.0,2171.0,2563.0,0.10600078033554429,271.68
1602201600000.0,2020-10-09 00:00:00,VETBEAR/USDT,2939.0,3107.0,2336.0,2540.0,0.32378251968503935,822.4076
1602115200000.0,2020-10-08 00:00:00,VETBEAR/USDT,2807.0,3353.0,2628.0,2939.0,0.678349778836339,1993.67
1602028800000.0,2020-10-07 00:00:00,VETBEAR/USDT,3995.0,4483.0,2761.0,2807.0,0.1565500320627004,439.43594
1601942400000.0,2020-10-06 00:00:00,VETBEAR/USDT,3003.0,4043.0,2914.0,3995.0,0.7959631889862329,3179.87294
1601856000000.0,2020-10-05 00:00:00,VETBEAR/USDT,2809.0,3080.0,2646.0,3003.0,0.2353879120879121,706.8699
1601769600000.0,2020-10-04 00:00:00,VETBEAR/USDT,2717.0,3000.0,2627.0,2809.0,0.01755514417942328,49.3124
1601683200000.0,2020-10-03 00:00:00,VETBEAR/USDT,2667.0,2727.0,2449.0,2717.0,0.4973335296282665,1351.2552
1601596800000.0,2020-10-02 00:00:00,VETBEAR/USDT,2196.5,2808.0,2118.5,2667.0,0.03520326209223847,93.8871
1601510400000.0,2020-10-01 00:00:00,VETBEAR/USDT,1876.5,2297.5,1820.5,2196.5,0.91469956749374,2009.1376
1601424000000.0,2020-09-30 00:00:00,VETBEAR/USDT,2042.5,2254.5,1851.0,1876.5,0.019931814548361314,37.40205
1601337600000.0,2020-09-29 00:00:00,VETBEAR/USDT,2239.0,2483.0,2025.0,2042.5,0.18960403916768667,387.26625
1601251200000.0,2020-09-28 00:00:00,VETBEAR/USDT,2244.0,2254.5,1832.0,2239.0,0.13185819562304602,295.2305
1601164800000.0,2020-09-27 00:00:00,VETBEAR/USDT,2177.5,2477.5,2095.5,2244.0,0.0,0.0
1601078400000.0,2020-09-26 00:00:00,VETBEAR/USDT,2171.5,2372.0,1951.5,2177.5,0.17780103329506314,387.16175
1600992000000.0,2020-09-25 00:00:00,VETBEAR/USDT,2561.0,2863.0,2003.0,2171.5,0.8238066313608104,1788.8961
1600905600000.0,2020-09-24 00:00:00,VETBEAR/USDT,3415.0,3517.0,2390.0,2561.0,0.8099931550175712,2074.39247
1600819200000.0,2020-09-23 00:00:00,VETBEAR/USDT,2750.0,3561.0,2724.0,3415.0,14.6666564568082,50086.6318
1600732800000.0,2020-09-22 00:00:00,VETBEAR/USDT,2647.0,2966.0,2360.0,2750.0,0.5656024000000001,1555.4066
1600646400000.0,2020-09-21 00:00:00,VETBEAR/USDT,1907.5,2803.5,1751.0,2647.0,2.368114790328674,6268.39985
1600560000000.0,2020-09-20 00:00:00,VETBEAR/USDT,1635.0,2095.0,1452.5,1907.5,8.99022495412844,17148.8541
1600473600000.0,2020-09-19 00:00:00,VETBEAR/USDT,2019.5,2246.5,1583.0,1635.0,3.7609852293577983,6149.21085
1600387200000.0,2020-09-18 00:00:00,VETBEAR/USDT,2507.0,2561.0,1649.0,2019.5,1.5698619707848476,3170.33625
1600300800000.0,2020-09-17 00:00:00,VETBEAR/USDT,3355.0,3455.0,2381.0,2507.0,2.199451104906262,5514.02392
1600214400000.0,2020-09-16 00:00:00,VETBEAR/USDT,3218.0,3603.0,3187.0,3355.0,0.14539250074515647,487.79184
1600128000000.0,2020-09-15 00:00:00,VETBEAR/USDT,3059.0,3244.0,2645.0,3218.0,0.3422738036047235,1101.4371
1600041600000.0,2020-09-14 00:00:00,VETBEAR/USDT,3095.0,3364.0,2772.0,3059.0,0.0,0.0
1599955200000.0,2020-09-13 00:00:00,VETBEAR/USDT,2705.0,3404.0,2469.0,3095.0,0.11265066235864298,348.6538
1599868800000.0,2020-09-12 00:00:00,VETBEAR/USDT,2820.0,3041.0,2705.0,2705.0,0.0,0.0
1599782400000.0,2020-09-11 00:00:00,VETBEAR/USDT,2968.0,3320.0,2732.0,2820.0,0.024849219858156028,70.0748
1599696000000.0,2020-09-10 00:00:00,VETBEAR/USDT,3105.0,3116.0,2508.0,2968.0,0.08083103773584906,239.90652
1599609600000.0,2020-09-09 00:00:00,VETBEAR/USDT,3824.0,4251.0,2815.0,3105.0,0.017433858293075682,54.13213
1599523200000.0,2020-09-08 00:00:00,VETBEAR/USDT,3980.0,4181.0,2857.0,3824.0,0.06372641474895398,243.68981
1599436800000.0,2020-09-07 00:00:00,VETBEAR/USDT,3797.0,5047.0,3615.0,3980.0,0.07404053768844221,294.68134
1599350400000.0,2020-09-06 00:00:00,VETBEAR/USDT,4329.0,5380.0,3371.0,3797.0,0.6360076771135107,2414.92115
1599264000000.0,2020-09-05 00:00:00,VETBEAR/USDT,2920.0,4958.0,2725.0,4329.0,0.28831940401940404,1248.1347
1599177600000.0,2020-09-04 00:00:00,VETBEAR/USDT,4959.0,5169.0,2673.0,2920.0,0.5762057568493151,1682.52081
1599091200000.0,2020-09-03 00:00:00,VETBEAR/USDT,2898.0,5486.0,2416.0,4959.0,0.8529037104254891,4229.5495
1599004800000.0,2020-09-02 00:00:00,VETBEAR/USDT,2451.0,3268.0,2362.0,2898.0,1.4297628709454797,4143.4528
1598918400000.0,2020-09-01 00:00:00,VETBEAR/USDT,2282.5,2523.5,2195.0,2451.0,0.05076695226438188,124.4298
1598832000000.0,2020-08-31 00:00:00,VETBEAR/USDT,2513.0,2586.0,1887.5,2282.5,0.20606098576122672,470.3342
1598745600000.0,2020-08-30 00:00:00,VETBEAR/USDT,2676.0,2687.0,2360.0,2513.0,0.0,0.0
1598659200000.0,2020-08-29 00:00:00,VETBEAR/USDT,2874.0,3017.0,2430.0,2676.0,0.004249289985052317,11.3711
1598572800000.0,2020-08-28 00:00:00,VETBEAR/USDT,3080.0,3210.0,2573.0,2874.0,0.014451322199025746,41.5331
1598486400000.0,2020-08-27 00:00:00,VETBEAR/USDT,2566.0,3372.0,2492.0,3080.0,0.11000545454545455,338.8168
1598400000000.0,2020-08-26 00:00:00,VETBEAR/USDT,2680.0,2799.0,2359.0,2566.0,0.004602338269680436,11.8096
1598313600000.0,2020-08-25 00:00:00,VETBEAR/USDT,2202.0,2880.0,2186.0,2680.0,0.06768761194029851,181.4028
1598227200000.0,2020-08-24 00:00:00,VETBEAR/USDT,2271.0,2373.5,1974.5,2202.0,0.11113971389645776,244.72965
1598140800000.0,2020-08-23 00:00:00,VETBEAR/USDT,2173.0,2321.5,2103.0,2271.0,0.03952613386173492,89.76385
1598054400000.0,2020-08-22 00:00:00,VETBEAR/USDT,2250.0,2528.0,2073.0,2173.0,0.0,0.0
1597968000000.0,2020-08-21 00:00:00,VETBEAR/USDT,1853.0,2284.0,1705.5,2250.0,5.813935333333333,13081.3545
1597881600000.0,2020-08-20 00:00:00,VETBEAR/USDT,2452.0,2485.0,1845.5,1853.0,0.2924961144090664,541.9953
1597795200000.0,2020-08-19 00:00:00,VETBEAR/USDT,2014.5,2688.0,1925.0,2452.0,1.7752708605220227,4352.96415
1597708800000.0,2020-08-18 00:00:00,VETBEAR/USDT,1758.0,2146.5,1707.5,2014.5,2.855089848597667,5751.5785
1597622400000.0,2020-08-17 00:00:00,VETBEAR/USDT,1914.5,2007.0,1489.0,1758.0,0.043375597269624575,76.2543
1597536000000.0,2020-08-16 00:00:00,VETBEAR/USDT,1961.5,2139.5,1827.5,1914.5,0.13083695481849048,250.48735
1597449600000.0,2020-08-15 00:00:00,VETBEAR/USDT,1724.5,2085.0,1701.5,1961.5,9.694111649248025e-05,0.19015
1597363200000.0,2020-08-14 00:00:00,VETBEAR/USDT,2010.5,2043.0,1602.0,1724.5,3.055206465642215,5268.70355
1597276800000.0,2020-08-13 00:00:00,VETBEAR/USDT,1785.5,2233.0,1721.0,2010.5,3.715546804277543,7470.10685
1597190400000.0,2020-08-12 00:00:00,VETBEAR/USDT,1978.0,2373.5,1680.0,1785.5,0.110944721366564,198.0918
1597104000000.0,2020-08-11 00:00:00,VETBEAR/USDT,1604.0,2180.5,1545.0,1978.0,1.9856174671385238,3927.55135
1597017600000.0,2020-08-10 00:00:00,VETBEAR/USDT,1489.0,1885.0,1450.5,1604.0,0.14647135286783045,234.94005
1596931200000.0,2020-08-09 00:00:00,VETBEAR/USDT,1804.0,1903.0,1308.5,1489.0,8.152921860308933,12139.70065
1596844800000.0,2020-08-08 00:00:00,VETBEAR/USDT,2632.0,2713.0,1714.0,1804.0,5.863949972283813,10578.56575
1596758400000.0,2020-08-07 00:00:00,VETBEAR/USDT,2263.0,2888.0,2112.0,2632.0,0.8021662993920973,2111.3017
1596672000000.0,2020-08-06 00:00:00,VETBEAR/USDT,2694.0,2820.0,2115.5,2263.0,5.131929253203712,11613.5559
1596585600000.0,2020-08-05 00:00:00,VETBEAR/USDT,2750.0,3082.0,2479.0,2694.0,0.7452478470675575,2007.6977
1596499200000.0,2020-08-04 00:00:00,VETBEAR/USDT,3985.0,4036.0,2671.0,2750.0,0.8910779563636363,2450.46438
1596412800000.0,2020-08-03 00:00:00,VETBEAR/USDT,4479.0,4556.0,3934.0,3985.0,1.182251400250941,4711.27183
1596326400000.0,2020-08-02 00:00:00,VETBEAR/USDT,3601.0,4815.0,3601.0,4479.0,2.2039042710426435,9871.28723
1596240000000.0,2020-08-01 00:00:00,VETBEAR/USDT,3639.0,3950.0,3516.0,3601.0,2.168370488753124,7808.30213
1596153600000.0,2020-07-31 00:00:00,VETBEAR/USDT,3571.0,3934.0,2926.0,3639.0,10.842799983511952,39456.94914
1596067200000.0,2020-07-30 00:00:00,VETBEAR/USDT,5231.0,5460.0,3394.0,3571.0,3.889579367124055,13889.68792
1595980800000.0,2020-07-29 00:00:00,VETBEAR/USDT,4837.0,5395.0,4517.0,5231.0,0.0,0.0
1595894400000.0,2020-07-28 00:00:00,VETBEAR/USDT,5110.0,5338.0,4246.0,4837.0,0.11801829646475089,570.8545
1595808000000.0,2020-07-27 00:00:00,VETBEAR/USDT,3858.0,5574.0,3783.0,5110.0,5.174341890410959,26440.88706
1595721600000.0,2020-07-26 00:00:00,VETBEAR/USDT,3487.0,4027.0,3363.0,3858.0,0.11307573872472783,436.2462
1595635200000.0,2020-07-25 00:00:00,VETBEAR/USDT,4450.0,4529.0,3378.0,3485.0,1.0295912395982783,3588.12547
1595548800000.0,2020-07-24 00:00:00,VETBEAR/USDT,4166.0,4609.0,4141.0,4450.0,0.0005190539325842697,2.30979
1595462400000.0,2020-07-23 00:00:00,VETBEAR/USDT,4084.0,4253.0,3803.0,4166.0,0.0033879332693230917,14.11413
1595376000000.0,2020-07-22 00:00:00,VETBEAR/USDT,4068.0,4382.0,3884.0,4084.0,0.31285164544564154,1277.68612
1595289600000.0,2020-07-21 00:00:00,VETBEAR/USDT,5420.0,5547.5,3506.0,4068.0,2.6761802507374632,10886.70126
1595203200000.0,2020-07-20 00:00:00,VETBEAR/USDT,4098.0,5541.0,4052.0,5420.0,0.12382695202952029,671.14208
1595116800000.0,2020-07-19 00:00:00,VETBEAR/USDT,4013.0,4594.0,3930.0,4098.0,0.0,0.0
1595030400000.0,2020-07-18 00:00:00,VETBEAR/USDT,3995.0,4218.0,3729.0,4013.0,0.05362452030899576,215.1952
1594944000000.0,2020-07-17 00:00:00,VETBEAR/USDT,4134.0,4289.0,3441.0,3995.0,1.789685321652065,7149.79286
1594857600000.0,2020-07-16 00:00:00,VETBEAR/USDT,3590.0,4690.0,3402.0,4134.0,0.19353613207547168,800.07837
1594771200000.0,2020-07-15 00:00:00,VETBEAR/USDT,4098.0,4098.0,3189.0,3590.0,2.7386461030640668,9831.73951
1594684800000.0,2020-07-14 00:00:00,VETBEAR/USDT,4131.0,4851.0,3852.0,4098.0,1.473757645192777,6039.45883
1594598400000.0,2020-07-13 00:00:00,VETBEAR/USDT,4519.0,4656.0,3387.0,4131.0,3.08643987654321,12750.08313
1594512000000.0,2020-07-12 00:00:00,VETBEAR/USDT,4254.0,5053.0,4160.0,4526.0,7.989971966416262,36162.61312
1594425600000.0,2020-07-11 00:00:00,VETBEAR/USDT,5527.5,6057.5,4147.0,4254.0,4.085597035731077,17380.12979
1594339200000.0,2020-07-10 00:00:00,VETBEAR/USDT,4723.0,7203.0,3831.0,5527.5,8.368392616915424,46256.29019
1594252800000.0,2020-07-09 00:00:00,VETBEAR/USDT,3734.0,5424.0,3726.0,4723.0,4.572269155197967,21594.82722
1594166400000.0,2020-07-08 00:00:00,VETBEAR/USDT,6100.0,6122.5,3066.25,3741.0,1.1005937316225607,4117.32115
