https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WHALE,Volume USDT
1655643600,2022-06-19 13:00:00,WHALE/USDT,1.3283,1.3283,1.3094,1.3141,15.3487,20.34702899
1655640000,2022-06-19 12:00:00,WHALE/USDT,1.3141,1.3475,1.3141,1.3283,19.4187,25.70701022
1655636400,2022-06-19 11:00:00,WHALE/USDT,1.3084,1.3475,1.3084,1.3141,75.891,100.46614276
1655632800,2022-06-19 10:00:00,WHALE/USDT,1.2587,1.3086,1.2587,1.3086,195.828,250.40103819
1655629200,2022-06-19 09:00:00,WHALE/USDT,1.2362,1.2542,1.2362,1.2542,28.6417799,35.67998509238
1655625600,2022-06-19 08:00:00,WHALE/USDT,1.2274,1.2274,1.2274,1.2274,0.6967,0.85512958
1655622000,2022-06-19 07:00:00,WHALE/USDT,1.2283,1.2283,1.2283,1.2283,0,0
1655618400,2022-06-19 06:00:00,WHALE/USDT,1.2283,1.2283,1.2283,1.2283,0.3761,0.46196363
1655614800,2022-06-19 05:00:00,WHALE/USDT,1.223,1.2362,1.223,1.2274,1.3947201,1.71445406762
1655611200,2022-06-19 04:00:00,WHALE/USDT,1.2242,1.2242,1.2242,1.2242,0.4167,0.51012414
1655607600,2022-06-19 03:00:00,WHALE/USDT,1.2318,1.2767,1.2274,1.2274,101.0426,124.63604645
1655604000,2022-06-19 02:00:00,WHALE/USDT,1.2407,1.2407,1.2274,1.2274,2.85,3.51391109
1655600400,2022-06-19 01:00:00,WHALE/USDT,1.2452,1.2452,1.2407,1.2407,0.9976,1.24012622
1655596800,2022-06-19 00:00:00,WHALE/USDT,1.2497,1.2497,1.2452,1.2452,0.5385,0.6716652
1655593200,2022-06-18 23:00:00,WHALE/USDT,1.2632,1.2632,1.2497,1.2497,3.1635,3.97593
1655589600,2022-06-18 22:00:00,WHALE/USDT,1.2362,1.2695,1.2362,1.2695,65.9438,81.9572884
1655586000,2022-06-18 21:00:00,WHALE/USDT,1.223,1.2361,1.2186,1.2361,55.73653099,68.662823516739
1655582400,2022-06-18 20:00:00,WHALE/USDT,1.1969,1.2764,1.1969,1.2186,24.29685242,30.289617528888
1655578800,2022-06-18 19:00:00,WHALE/USDT,1.2769,1.2769,1.1916,1.1916,3539.5224,4280.71322382
1655575200,2022-06-18 18:00:00,WHALE/USDT,1.2798,1.2798,1.2769,1.2769,0.7353,0.93890921
1655571600,2022-06-18 17:00:00,WHALE/USDT,1.2953,1.2953,1.2798,1.28,3891.6363,4984.28189953
1655568000,2022-06-18 16:00:00,WHALE/USDT,1.3,1.3,1.3,1.3,0.5816,0.75608
1655564400,2022-06-18 15:00:00,WHALE/USDT,1.2907,1.3,1.2907,1.3,2.3813,3.08840193
1655560800,2022-06-18 14:00:00,WHALE/USDT,1.2907,1.339,1.2833,1.2953,717.01789208,943.73822526512
1655557200,2022-06-18 13:00:00,WHALE/USDT,1.2907,1.2907,1.2907,1.2907,0.5032,0.64948024
1655553600,2022-06-18 12:00:00,WHALE/USDT,1.3,1.3,1.2849,1.2953,24.8155,31.9662222
1655550000,2022-06-18 11:00:00,WHALE/USDT,1.3078,1.3078,1.3,1.3,12.2505194,16.01687999132
1655546400,2022-06-18 10:00:00,WHALE/USDT,1.3,1.3072,1.3,1.3072,11.02179354,14.399999995488
1655542800,2022-06-18 09:00:00,WHALE/USDT,1.2907,1.2953,1.2835,1.2907,4.7926,6.17507712
1655539200,2022-06-18 08:00:00,WHALE/USDT,1.2896,1.2953,1.2831,1.2953,2425.0515,3119.07753448
1655535600,2022-06-18 07:00:00,WHALE/USDT,1.3086,1.3086,1.2893,1.2893,266.7345,348.38286823
1655532000,2022-06-18 06:00:00,WHALE/USDT,1.3086,1.3086,1.3086,1.3086,0.6504,0.85111344
1655528400,2022-06-18 05:00:00,WHALE/USDT,1.3086,1.3086,1.3086,1.3086,0.6846,0.89586756
1655524800,2022-06-18 04:00:00,WHALE/USDT,1.3086,1.3086,1.3086,1.3086,0,0
1655521200,2022-06-18 03:00:00,WHALE/USDT,1.3094,1.3094,1.3086,1.3086,1.4792,1.9363028
1655517600,2022-06-18 02:00:00,WHALE/USDT,1.3086,1.3188,1.3086,1.3188,1.5595,2.04539135
1655514000,2022-06-18 01:00:00,WHALE/USDT,1.3086,1.3086,1.3086,1.3086,0.8405,1.0998783
1655510400,2022-06-18 00:00:00,WHALE/USDT,1.3086,1.3086,1.3086,1.3086,0.8848,1.15784928
1655506800,2022-06-17 23:00:00,WHALE/USDT,1.3089,1.3089,1.3089,1.3089,0.9313,1.21897857
1655503200,2022-06-17 22:00:00,WHALE/USDT,1.3094,1.3141,1.3089,1.3089,3.209,4.20122377
1655499600,2022-06-17 21:00:00,WHALE/USDT,1.3141,1.3395,1.3095,1.3095,21.46774897,28.425438505315
1655496000,2022-06-17 20:00:00,WHALE/USDT,1.3086,1.3086,1.3086,1.3086,2.5077,3.28157622
1655492400,2022-06-17 19:00:00,WHALE/USDT,1.3086,1.3086,1.3086,1.3086,2.6005,3.4030143
1655488800,2022-06-17 18:00:00,WHALE/USDT,1.3094,1.3094,1.3086,1.3086,328.6179,430.03000562
1655485200,2022-06-17 17:00:00,WHALE/USDT,1.3141,1.3188,1.3141,1.3141,15.0422,19.77058107
1655481600,2022-06-17 16:00:00,WHALE/USDT,1.3047,1.3376,1.3047,1.3188,346.2766,453.7083235
1655478000,2022-06-17 15:00:00,WHALE/USDT,1.3047,1.3047,1.3047,1.3047,0,0
1655474400,2022-06-17 14:00:00,WHALE/USDT,1.3047,1.3047,1.3047,1.3047,0,0
1655470800,2022-06-17 13:00:00,WHALE/USDT,1.3047,1.3047,1.3047,1.3047,0,0
1655467200,2022-06-17 12:00:00,WHALE/USDT,1.3,1.3047,1.2907,1.3047,3.7175,4.82126544
1655463600,2022-06-17 11:00:00,WHALE/USDT,1.3047,1.3047,1.2907,1.3047,2.695,3.49875213
1655460000,2022-06-17 10:00:00,WHALE/USDT,1.3,1.3,1.2953,1.2953,1.171,1.52050178
1655456400,2022-06-17 09:00:00,WHALE/USDT,1.3047,1.3047,1.3004,1.3004,71.0497,92.39639549
1655452800,2022-06-17 08:00:00,WHALE/USDT,1.3188,1.3282,1.3069,1.3069,170.4908,224.72261169
1655449200,2022-06-17 07:00:00,WHALE/USDT,1.3094,1.3379,1.3009,1.3094,2611.2424,3468.97620494
1655445600,2022-06-17 06:00:00,WHALE/USDT,1.3188,1.3188,1.301,1.301,26.5478,34.57185466
1655442000,2022-06-17 05:00:00,WHALE/USDT,1.3141,1.33,1.2929,1.3235,1524.0719,2019.80709865
1655438400,2022-06-17 04:00:00,WHALE/USDT,1.3235,1.3235,1.3235,1.3235,0,0
1655434800,2022-06-17 03:00:00,WHALE/USDT,1.3283,1.3283,1.3102,1.3235,2.9593,3.90275928
1655431200,2022-06-17 02:00:00,WHALE/USDT,1.3235,1.3235,1.3141,1.3235,33.0409,43.72555954
1655427600,2022-06-17 01:00:00,WHALE/USDT,1.32,1.33,1.3005,1.33,1034.26113909,1365.5368091387
1655424000,2022-06-17 00:00:00,WHALE/USDT,1.3094,1.32,1.3094,1.32,166.6499559,219.974850408
1655420400,2022-06-16 23:00:00,WHALE/USDT,1.3283,1.3283,1.31,1.31,122.2671,160.20440559
1655416800,2022-06-16 22:00:00,WHALE/USDT,1.33,1.3331,1.32,1.3331,2131.413,2830.04521269
1655413200,2022-06-16 21:00:00,WHALE/USDT,1.33,1.33,1.33,1.33,16.9916,22.598828
1655409600,2022-06-16 20:00:00,WHALE/USDT,1.33,1.33,1.33,1.33,2895.6434,3851.205722
1655406000,2022-06-16 19:00:00,WHALE/USDT,1.3301,1.3301,1.3301,1.3301,150.9587,200.79016687
1655402400,2022-06-16 18:00:00,WHALE/USDT,1.35,1.35,1.3301,1.3301,148.3679,200.23535376
1655398800,2022-06-16 17:00:00,WHALE/USDT,1.3459,1.3498,1.3331,1.3498,16.9974,22.91359978
1655395200,2022-06-16 16:00:00,WHALE/USDT,1.3333,1.35,1.33,1.35,186.57162386,251.196735971
1655391600,2022-06-16 15:00:00,WHALE/USDT,1.3311,1.35,1.3311,1.35,1518.4275,2049.82883209
1655388000,2022-06-16 14:00:00,WHALE/USDT,1.3534,1.3534,1.32,1.32,461.8994,615.6503927
1655384400,2022-06-16 13:00:00,WHALE/USDT,1.37,1.37,1.3532,1.3534,226.90819343,309.6733686391
1655380800,2022-06-16 12:00:00,WHALE/USDT,1.36,1.38,1.36,1.37,6463.3053,8891.36851931
1655377200,2022-06-16 11:00:00,WHALE/USDT,1.37,1.3799,1.3611,1.3611,81.05246689,111.506057141511
1655373600,2022-06-16 10:00:00,WHALE/USDT,1.3703,1.38,1.36,1.36,2876.1384,3911.73769735
1655370000,2022-06-16 09:00:00,WHALE/USDT,1.3803,1.4,1.36,1.36,2909.58073008,3997.063628302
1655366400,2022-06-16 08:00:00,WHALE/USDT,1.38,1.3803,1.38,1.3803,324.1514,447.33418533
1655362800,2022-06-16 07:00:00,WHALE/USDT,1.39,1.39,1.38,1.38,2519.739,3501.73673192
1655359200,2022-06-16 06:00:00,WHALE/USDT,1.4,1.4099,1.3534,1.3981,1173.07687795,1625.071982791705
1655355600,2022-06-16 05:00:00,WHALE/USDT,1.4,1.4,1.4,1.4,87.538,122.5532
1655352000,2022-06-16 04:00:00,WHALE/USDT,1.4,1.41,1.3914,1.4,2122.8445,2972.01358586
1655348400,2022-06-16 03:00:00,WHALE/USDT,1.4,1.41,1.3902,1.4,3930.3841,5510.59556802
1655344800,2022-06-16 02:00:00,WHALE/USDT,1.41,1.45,1.39,1.4,10571.56763027,14854.448515308871
1655341200,2022-06-16 01:00:00,WHALE/USDT,1.4,1.41,1.4,1.41,5601.01279563,7868.2080408383
1655337600,2022-06-16 00:00:00,WHALE/USDT,1.4,1.41,1.4,1.41,8124.8978,11417.41831975
1655334000,2022-06-15 23:00:00,WHALE/USDT,1.4,1.41,1.39,1.4,7954.21871985,11137.0210219885
1655330400,2022-06-15 22:00:00,WHALE/USDT,1.4,1.41,1.4,1.4,6414.0412,8979.663945
1655326800,2022-06-15 21:00:00,WHALE/USDT,1.35,1.41,1.35,1.4,5630.15410243,7865.565505864458
1655323200,2022-06-15 20:00:00,WHALE/USDT,1.35,1.3678,1.35,1.3678,27.1075,36.96820054
1655319600,2022-06-15 19:00:00,WHALE/USDT,1.34,1.37,1.34,1.3678,4067.79042832,5516.2440121567
1655316000,2022-06-15 18:00:00,WHALE/USDT,1.31,1.36,1.3,1.34,10794.59512883,14255.1185308788
1655312400,2022-06-15 17:00:00,WHALE/USDT,1.29,1.31,1.29,1.31,4190.58589149,5482.0680569919
1655308800,2022-06-15 16:00:00,WHALE/USDT,1.3281,1.3281,1.3002,1.3002,181.7018,239.05453229
1655305200,2022-06-15 15:00:00,WHALE/USDT,1.335,1.335,1.335,1.335,0.101,0.134835
1655301600,2022-06-15 14:00:00,WHALE/USDT,1.36,1.36,1.32,1.32,2106.669,2833.08111811
1655298000,2022-06-15 13:00:00,WHALE/USDT,1.35,1.36,1.34,1.35,5791.24601626,7799.5909308336
1655294400,2022-06-15 12:00:00,WHALE/USDT,1.35,1.35,1.34,1.35,6326.58845185,8517.6642911275
1655290800,2022-06-15 11:00:00,WHALE/USDT,1.32,1.35,1.32,1.35,10324.92555388,13848.3476894692
1655287200,2022-06-15 10:00:00,WHALE/USDT,1.31,1.34,1.3,1.33,8488.24642954,11224.9952527528
1655283600,2022-06-15 09:00:00,WHALE/USDT,1.3411,1.3411,1.29,1.3,8249.099,10812.9503575
1655280000,2022-06-15 08:00:00,WHALE/USDT,1.37,1.38,1.35,1.35,10538.4039,14321.95848226
1655276400,2022-06-15 07:00:00,WHALE/USDT,1.38,1.39,1.37,1.38,7038.6893,9732.008872
1655272800,2022-06-15 06:00:00,WHALE/USDT,1.38,1.39,1.37,1.38,7145.3177,9876.775163
1655269200,2022-06-15 05:00:00,WHALE/USDT,1.39,1.39,1.37,1.38,9187.4655,12671.974251
1655265600,2022-06-15 04:00:00,WHALE/USDT,1.45,1.45,1.38,1.38,6140.079,8555.773131
1655262000,2022-06-15 03:00:00,WHALE/USDT,1.45,1.46,1.44,1.45,6056.1169,8789.595209
1655258400,2022-06-15 02:00:00,WHALE/USDT,1.45,1.46,1.45,1.45,5716.2985,8315.367359
1655254800,2022-06-15 01:00:00,WHALE/USDT,1.46,1.47,1.44,1.46,8621.1468,12590.835252
1655251200,2022-06-15 00:00:00,WHALE/USDT,1.46,1.46,1.45,1.45,6458.6099,9402.572426
1655247600,2022-06-14 23:00:00,WHALE/USDT,1.45,1.47,1.45,1.45,9794.653,14320.198981
1655244000,2022-06-14 22:00:00,WHALE/USDT,1.46,1.46,1.45,1.45,4534.4706,6600.073434
1655240400,2022-06-14 21:00:00,WHALE/USDT,1.46,1.46,1.44,1.46,4056.3916,5898.587393
1655236800,2022-06-14 20:00:00,WHALE/USDT,1.48,1.5,1.44,1.46,6250.0242,9176.598828
1655233200,2022-06-14 19:00:00,WHALE/USDT,1.49,1.5,1.47,1.48,10166.706,15050.199664
1655229600,2022-06-14 18:00:00,WHALE/USDT,1.49,1.5,1.48,1.5,4731.1172,7051.861247
1655226000,2022-06-14 17:00:00,WHALE/USDT,1.49,1.51,1.48,1.49,6800.60696622,10127.2061439922
1655222400,2022-06-14 16:00:00,WHALE/USDT,1.48,1.51,1.48,1.5,6131.726,9175.383704
1655218800,2022-06-14 15:00:00,WHALE/USDT,1.46,1.49,1.46,1.49,4651.0267,6852.489235
1655215200,2022-06-14 14:00:00,WHALE/USDT,1.47,1.47,1.46,1.47,4649.1716,6833.95557
1655211600,2022-06-14 13:00:00,WHALE/USDT,1.47,1.48,1.47,1.47,6556.80981351,9664.9485629948
1655208000,2022-06-14 12:00:00,WHALE/USDT,1.46,1.48,1.46,1.47,8370.2064,12314.667814
1655204400,2022-06-14 11:00:00,WHALE/USDT,1.46,1.47,1.46,1.47,5414.7387,7931.117115
1655200800,2022-06-14 10:00:00,WHALE/USDT,1.51,1.51,1.46,1.47,9142.99036081,13469.5621039988
1655197200,2022-06-14 09:00:00,WHALE/USDT,1.52,1.52,1.5,1.5,5462.04,8250.680827
1655193600,2022-06-14 08:00:00,WHALE/USDT,1.51,1.53,1.5,1.52,5210.1988,7878.450035
1655190000,2022-06-14 07:00:00,WHALE/USDT,1.51,1.52,1.5,1.51,7085.8312,10718.566499
1655186400,2022-06-14 06:00:00,WHALE/USDT,1.51,1.51,1.5,1.51,4977.5022,7495.915227
1655182800,2022-06-14 05:00:00,WHALE/USDT,1.47,1.51,1.47,1.5,9655.96318807,14434.2596949857
1655179200,2022-06-14 04:00:00,WHALE/USDT,1.5,1.52,1.48,1.48,9812.32723684,14788.9866119968
1655175600,2022-06-14 03:00:00,WHALE/USDT,1.5,1.51,1.49,1.5,5137.9338,7702.927921
1655172000,2022-06-14 02:00:00,WHALE/USDT,1.51,1.51,1.48,1.5,9578.7256,14306.058368
1655168400,2022-06-14 01:00:00,WHALE/USDT,1.54,1.55,1.49,1.51,9871.0709,14953.025629
1655164800,2022-06-14 00:00:00,WHALE/USDT,1.55,1.57,1.54,1.55,5589.1516,8712.487543
1655161200,2022-06-13 23:00:00,WHALE/USDT,1.59,1.6,1.55,1.56,5983.7101,9378.020861
1655157600,2022-06-13 22:00:00,WHALE/USDT,1.61,1.61,1.59,1.6,6922.9235,11109.042006
1655154000,2022-06-13 21:00:00,WHALE/USDT,1.61,1.61,1.6,1.61,4817.4154,7756.028289
1655150400,2022-06-13 20:00:00,WHALE/USDT,1.63,1.65,1.61,1.61,9638.1837,15718.086067
1655146800,2022-06-13 19:00:00,WHALE/USDT,1.63,1.64,1.62,1.63,3856.9827,6297.490774
1655143200,2022-06-13 18:00:00,WHALE/USDT,1.63,1.64,1.62,1.63,4412.7881,7197.619607
1655139600,2022-06-13 17:00:00,WHALE/USDT,1.66,1.66,1.62,1.63,8462.5935,13850.616205
1655136000,2022-06-13 16:00:00,WHALE/USDT,1.63,1.66,1.62,1.65,9449.3817,15518.427415
1655132400,2022-06-13 15:00:00,WHALE/USDT,1.6,1.63,1.59,1.62,6002.8923,9682.869345
1655128800,2022-06-13 14:00:00,WHALE/USDT,1.64,1.66,1.6,1.61,4664.7278,7640.89508
1655125200,2022-06-13 13:00:00,WHALE/USDT,1.68,1.68,1.63,1.65,6351.4489,10525.35875
1655121600,2022-06-13 12:00:00,WHALE/USDT,1.69,1.72,1.68,1.68,9144.66143918,15553.5073223896
1655118000,2022-06-13 11:00:00,WHALE/USDT,1.72,1.73,1.68,1.69,5659.5092,9628.922043
1655114400,2022-06-13 10:00:00,WHALE/USDT,1.73,1.73,1.72,1.72,3796.5603,6551.075848
1655110800,2022-06-13 09:00:00,WHALE/USDT,1.74,1.76,1.71,1.72,5245.8332,9034.449885
1655107200,2022-06-13 08:00:00,WHALE/USDT,1.78,1.78,1.72,1.74,5164.95142976,9087.4640149728
1655103600,2022-06-13 07:00:00,WHALE/USDT,1.82,1.83,1.73,1.77,7586.1336,13608.619879
1655100000,2022-06-13 06:00:00,WHALE/USDT,1.83,1.83,1.82,1.83,3414.2445,6229.283701
1655096400,2022-06-13 05:00:00,WHALE/USDT,1.84,1.85,1.82,1.83,3807.2588,7005.511123
1655092800,2022-06-13 04:00:00,WHALE/USDT,1.85,1.87,1.84,1.84,4455.39109679,8264.9722519973
1655089200,2022-06-13 03:00:00,WHALE/USDT,1.88,1.88,1.81,1.85,4880.0006,8999.028557
1655085600,2022-06-13 02:00:00,WHALE/USDT,1.89,1.89,1.87,1.88,4383.2108,8257.659882
1655082000,2022-06-13 01:00:00,WHALE/USDT,1.93,1.93,1.87,1.89,5545.5819,10619.176425
1655078400,2022-06-13 00:00:00,WHALE/USDT,1.95,1.95,1.92,1.92,7928.2314,15345.166289
1655074800,2022-06-12 23:00:00,WHALE/USDT,1.96,1.96,1.94,1.95,4764.4402,9311.377421
1655071200,2022-06-12 22:00:00,WHALE/USDT,1.98,1.98,1.95,1.96,6218.7291,12217.915849
1655067600,2022-06-12 21:00:00,WHALE/USDT,1.99,1.99,1.97,1.98,5169.9778,10232.170481
1655064000,2022-06-12 20:00:00,WHALE/USDT,1.98,1.99,1.98,1.99,4617.9572,9162.951479
1655060400,2022-06-12 19:00:00,WHALE/USDT,1.98,1.99,1.97,1.99,5180.446,10264.835051
1655056800,2022-06-12 18:00:00,WHALE/USDT,1.98,1.99,1.98,1.99,4961.1983,9848.911746
1655053200,2022-06-12 17:00:00,WHALE/USDT,1.98,1.99,1.98,1.99,3888.3693,7719.377274
1655049600,2022-06-12 16:00:00,WHALE/USDT,2,2.01,1.98,1.98,5065.6876,10100.280109
1655046000,2022-06-12 15:00:00,WHALE/USDT,1.98,2.01,1.97,2,7708.15186268,15365.7012259868
1655042400,2022-06-12 14:00:00,WHALE/USDT,1.99,2.01,1.97,1.99,13411.61855024,26681.5046199776
1655038800,2022-06-12 13:00:00,WHALE/USDT,2,2,1.99,2,3319.704,6620.852567
1655035200,2022-06-12 12:00:00,WHALE/USDT,1.99,2,1.99,2,3797.2287,7572.306624
1655031600,2022-06-12 11:00:00,WHALE/USDT,2,2,1.99,2,3922.3362,7824.158671
1655028000,2022-06-12 10:00:00,WHALE/USDT,2,2,1.99,2,3401.1863,6784.519596
1655024400,2022-06-12 09:00:00,WHALE/USDT,1.99,2,1.99,1.99,3329.6847,6645.673196
1655020800,2022-06-12 08:00:00,WHALE/USDT,1.99,2,1.99,1.99,5049.7333,10072.784969
1655017200,2022-06-12 07:00:00,WHALE/USDT,2,2,1.97,2,5775.7017,11495.00186
1655013600,2022-06-12 06:00:00,WHALE/USDT,1.99,2,1.99,2,3965.3016,7914.328907
1655010000,2022-06-12 05:00:00,WHALE/USDT,2.01,2.01,1.99,1.99,5090.8602,10159.450254
1655006400,2022-06-12 04:00:00,WHALE/USDT,2.01,2.01,1.99,2.01,4174.9378,8359.516063
1655002800,2022-06-12 03:00:00,WHALE/USDT,2,2.03,1.98,2.01,4504.7687,9061.195689
1654999200,2022-06-12 02:00:00,WHALE/USDT,2.05,2.05,1.99,2,3599.8257,7288.64582
1654995600,2022-06-12 01:00:00,WHALE/USDT,2.05,2.05,2.04,2.05,4386.9712,8969.178756
1654992000,2022-06-12 00:00:00,WHALE/USDT,2.05,2.05,2.04,2.04,4203.3414,8594.056164
1654988400,2022-06-11 23:00:00,WHALE/USDT,2.04,2.06,2.04,2.05,6549.6228,13438.603395
1654984800,2022-06-11 22:00:00,WHALE/USDT,2.06,2.06,2.04,2.05,4173.0057,8588.788167
1654981200,2022-06-11 21:00:00,WHALE/USDT,2.06,2.06,2.05,2.06,3549.7219,7312.42615
1654977600,2022-06-11 20:00:00,WHALE/USDT,2.06,2.07,2.05,2.06,4126.29824589,8500.1748559923
1654974000,2022-06-11 19:00:00,WHALE/USDT,2.06,2.07,2.05,2.06,5057.8898,10419.26496
1654970400,2022-06-11 18:00:00,WHALE/USDT,2.05,2.08,2.05,2.06,4792.59803461,9869.2676209888
1654966800,2022-06-11 17:00:00,WHALE/USDT,2.06,2.06,2.05,2.06,4158.1066,8543.613393
1654963200,2022-06-11 16:00:00,WHALE/USDT,2.05,2.06,2.05,2.05,4216.2207,8655.335353
1654959600,2022-06-11 15:00:00,WHALE/USDT,2.09,2.09,2.05,2.05,5461.6966,11288.786919
1654956000,2022-06-11 14:00:00,WHALE/USDT,2.09,2.09,2.08,2.08,4755.8055,9914.291314
1654952400,2022-06-11 13:00:00,WHALE/USDT,2.09,2.09,2.08,2.09,5221.2161,10885.763144
1654948800,2022-06-11 12:00:00,WHALE/USDT,2.1,2.11,2.08,2.09,6570.7551,13775.956064
1654945200,2022-06-11 11:00:00,WHALE/USDT,2.11,2.11,2.09,2.1,4191.8248,8825.029489
1654941600,2022-06-11 10:00:00,WHALE/USDT,2.11,2.11,2.11,2.11,3086.4146,6512.334806
1654938000,2022-06-11 09:00:00,WHALE/USDT,2.14,2.14,2.1,2.11,4703.7948,9962.593624
1654934400,2022-06-11 08:00:00,WHALE/USDT,2.15,2.16,2.12,2.14,6975.9962,14962.294151
1654930800,2022-06-11 07:00:00,WHALE/USDT,2.15,2.16,2.15,2.16,5104.8145,11001.740168
1654927200,2022-06-11 06:00:00,WHALE/USDT,2.16,2.16,2.15,2.15,3442.0249,7420.26373
1654923600,2022-06-11 05:00:00,WHALE/USDT,2.15,2.16,2.15,2.15,3596.4449,7752.30089
1654920000,2022-06-11 04:00:00,WHALE/USDT,2.15,2.16,2.15,2.16,4190.1321,9028.587126
1654916400,2022-06-11 03:00:00,WHALE/USDT,2.15,2.16,2.15,2.15,4132.0867,8902.824571
1654912800,2022-06-11 02:00:00,WHALE/USDT,2.15,2.16,2.15,2.16,4439.1459,9566.109199
1654909200,2022-06-11 01:00:00,WHALE/USDT,2.16,2.16,2.15,2.15,4674.622,10072.433853
1654905600,2022-06-11 00:00:00,WHALE/USDT,2.15,2.16,2.15,2.15,4285.7683,9235.333122
1654902000,2022-06-10 23:00:00,WHALE/USDT,2.16,2.16,2.15,2.15,4647.0877,10014.270256
1654898400,2022-06-10 22:00:00,WHALE/USDT,2.16,2.16,2.15,2.16,3650.0375,7860.639139
1654894800,2022-06-10 21:00:00,WHALE/USDT,2.14,2.16,2.14,2.16,4870.9944,10456.952425
1654891200,2022-06-10 20:00:00,WHALE/USDT,2.15,2.15,2.14,2.15,4029.1005,8640.751916
1654887600,2022-06-10 19:00:00,WHALE/USDT,2.15,2.15,2.14,2.15,3936.5503,8447.292328
1654884000,2022-06-10 18:00:00,WHALE/USDT,2.15,2.15,2.14,2.15,3216.5709,6898.677722
1654880400,2022-06-10 17:00:00,WHALE/USDT,2.15,2.15,2.14,2.14,4206.21913488,9017.998835992
1654876800,2022-06-10 16:00:00,WHALE/USDT,2.17,2.18,2.13,2.15,6599.26355779,14236.9542419822
1654873200,2022-06-10 15:00:00,WHALE/USDT,2.18,2.18,2.17,2.18,3496.0957,7606.633974
1654869600,2022-06-10 14:00:00,WHALE/USDT,2.18,2.18,2.17,2.17,3533.5184,7687.438598
1654866000,2022-06-10 13:00:00,WHALE/USDT,2.21,2.21,2.17,2.18,6087.6592,13338.747768
1654862400,2022-06-10 12:00:00,WHALE/USDT,2.22,2.23,2.2,2.21,6145.69726576,13609.9587029872
1654858800,2022-06-10 11:00:00,WHALE/USDT,2.22,2.23,2.22,2.23,3359.0293,7475.116061
1654855200,2022-06-10 10:00:00,WHALE/USDT,2.22,2.23,2.22,2.22,4129.9795,9189.593306
1654851600,2022-06-10 09:00:00,WHALE/USDT,2.23,2.23,2.22,2.23,4036.9185,8983.518074
1654848000,2022-06-10 08:00:00,WHALE/USDT,2.22,2.23,2.22,2.22,4259.8524,9479.141684
1654844400,2022-06-10 07:00:00,WHALE/USDT,2.22,2.23,2.22,2.23,3293.5705,7332.915737
1654840800,2022-06-10 06:00:00,WHALE/USDT,2.23,2.23,2.22,2.23,3585.9376,7978.899641
1654837200,2022-06-10 05:00:00,WHALE/USDT,2.22,2.23,2.22,2.23,4729.98,10526.633292
1654833600,2022-06-10 04:00:00,WHALE/USDT,2.22,2.23,2.22,2.23,5031.8024,11197.590562
1654830000,2022-06-10 03:00:00,WHALE/USDT,2.2,2.23,2.2,2.23,6324.6912,14045.544115
1654826400,2022-06-10 02:00:00,WHALE/USDT,2.21,2.21,2.2,2.21,3129.0023,6900.181518
1654822800,2022-06-10 01:00:00,WHALE/USDT,2.2,2.21,2.2,2.2,3715.0431,8193.276871
1654819200,2022-06-10 00:00:00,WHALE/USDT,2.24,2.25,2.2,2.21,7888.99029049,17491.5241769829
1654815600,2022-06-09 23:00:00,WHALE/USDT,2.25,2.25,2.24,2.24,4493.7624,10085.34361
1654812000,2022-06-09 22:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,5142.9612,11547.580803
1654808400,2022-06-09 21:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,3919.5135,8797.851666
1654804800,2022-06-09 20:00:00,WHALE/USDT,2.25,2.25,2.24,2.25,3434.4486,7708.184264
1654801200,2022-06-09 19:00:00,WHALE/USDT,2.24,2.25,2.24,2.24,4637.1318,10408.971714
1654797600,2022-06-09 18:00:00,WHALE/USDT,2.24,2.25,2.24,2.24,4318.1051,9695.283519
1654794000,2022-06-09 17:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,3541.5393,7949.844122
1654790400,2022-06-09 16:00:00,WHALE/USDT,2.25,2.25,2.24,2.24,3167.5115,7111.352301
1654786800,2022-06-09 15:00:00,WHALE/USDT,2.25,2.25,2.24,2.24,3338.5681,7495.73908
1654783200,2022-06-09 14:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,4138.41494444,9291.68774299
1654779600,2022-06-09 13:00:00,WHALE/USDT,2.25,2.25,2.24,2.25,4202.785,9433.700511
1654776000,2022-06-09 12:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,4002.21822222,8980.915965995
1654772400,2022-06-09 11:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,3059.708,6868.359132
1654768800,2022-06-09 10:00:00,WHALE/USDT,2.25,2.25,2.24,2.24,4172.1381,9365.506599
1654765200,2022-06-09 09:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,4383.4388,9842.067061
1654761600,2022-06-09 08:00:00,WHALE/USDT,2.24,2.25,2.24,2.24,3728.1046,8368.700794
1654758000,2022-06-09 07:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,3839.29129999,8619.8519309775
1654754400,2022-06-09 06:00:00,WHALE/USDT,2.24,2.25,2.24,2.24,3479.64745555,7812.4526469875
1654750800,2022-06-09 05:00:00,WHALE/USDT,2.24,2.25,2.24,2.25,3768.9126,8463.932767
