https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCH,Volume USDT
1657123200,2022-07-06 16:00:00,XCH/USDT,43.51,43.679,43.31,43.459,63.63880224,2764.99841909896
1657119600,2022-07-06 15:00:00,XCH/USDT,43.82,44.044,43.511,43.511,50.85606933,2220.22547941014
1657116000,2022-07-06 14:00:00,XCH/USDT,43.58,43.865,43.481,43.603,52.36407433,2294.7684928802
1657112400,2022-07-06 13:00:00,XCH/USDT,43.292,43.56,43.25,43.56,6.9243,300.6194673
1657108800,2022-07-06 12:00:00,XCH/USDT,43.277,43.526,43.251,43.271,49.11102416,2133.44120166331
1657105200,2022-07-06 11:00:00,XCH/USDT,43.001,43.559,43.001,43.25,26.18084118,1134.68784518956
1657101600,2022-07-06 10:00:00,XCH/USDT,43.321,43.34,43,43.001,99.03190223,4266.59365329512
1657098000,2022-07-06 09:00:00,XCH/USDT,43.35,43.56,43.32,43.419,43.21862713,1876.05914193299
1657094400,2022-07-06 08:00:00,XCH/USDT,43.507,43.61,43.308,43.35,40.61392892,1762.18034547343
1657090800,2022-07-06 07:00:00,XCH/USDT,43.602,43.901,43.33,43.362,88.62130411,3862.85975217812
1657087200,2022-07-06 06:00:00,XCH/USDT,43.33,43.7,43.3,43.58,24.32219813,1057.64197563128
1657083600,2022-07-06 05:00:00,XCH/USDT,43.351,43.627,43.241,43.33,38.93295185,1689.28951034667
1657080000,2022-07-06 04:00:00,XCH/USDT,43.703,43.72,43.33,43.351,10.69387693,465.55828420544
1657076400,2022-07-06 03:00:00,XCH/USDT,43.31,43.7,43.23,43.7,55.96678254,2424.70724440131
1657072800,2022-07-06 02:00:00,XCH/USDT,43.46,43.57,43.17,43.17,67.16254702,2910.7408899711
1657069200,2022-07-06 01:00:00,XCH/USDT,43.51,43.679,43.43,43.47,105.4951279,4597.31178480675
1657065600,2022-07-06 00:00:00,XCH/USDT,43.351,43.51,43.017,43.51,47.52092869,2049.1025347246
1657062000,2022-07-05 23:00:00,XCH/USDT,43.631,43.831,43.09,43.349,25.13092078,1092.34740764046
1657058400,2022-07-05 22:00:00,XCH/USDT,43.591,43.84,43.5,43.783,63.29795979,2761.99992328234
1657054800,2022-07-05 21:00:00,XCH/USDT,43.909,44.699,43.581,43.581,210.59689794,9268.51875640333
1657051200,2022-07-05 20:00:00,XCH/USDT,43.521,44.247,43.521,43.831,142.39387733,6260.08285641534
1657047600,2022-07-05 19:00:00,XCH/USDT,43.433,43.76,43.433,43.686,111.42380866,4860.25475406081
1657044000,2022-07-05 18:00:00,XCH/USDT,42.855,43.46,42.8,43.37,63.10603412,2709.85388040287
1657040400,2022-07-05 17:00:00,XCH/USDT,42.955,43.168,42.75,42.885,41.14315138,1770.96493436266
1657036800,2022-07-05 16:00:00,XCH/USDT,43.13,43.438,42.738,42.958,37.01331329,1593.59512890832
1657033200,2022-07-05 15:00:00,XCH/USDT,43.258,43.426,43.059,43.059,150.04418639,6476.97548077214
1657029600,2022-07-05 14:00:00,XCH/USDT,42.928,43.45,42.77,43.36,296.83942773,12822.05283480777
1657026000,2022-07-05 13:00:00,XCH/USDT,43,43,42.77,42.811,64.97151185,2785.77363507594
1657022400,2022-07-05 12:00:00,XCH/USDT,42.91,43.07,42.689,42.8,73.36072791,3144.67310395394
1657018800,2022-07-05 11:00:00,XCH/USDT,43.82,43.82,42.628,42.75,498.16571178,21572.64572679502
1657015200,2022-07-05 10:00:00,XCH/USDT,43.69,43.886,43.603,43.762,127.35039271,5559.25670723512
1657011600,2022-07-05 09:00:00,XCH/USDT,43.123,43.88,43.09,43.773,127.96334878,5563.00893215841
1657008000,2022-07-05 08:00:00,XCH/USDT,43.44,43.44,43.133,43.133,89.56889942,3871.18576096062
1657004400,2022-07-05 07:00:00,XCH/USDT,43.701,43.761,43.385,43.44,210.25588622,9145.89113301248
1657000800,2022-07-05 06:00:00,XCH/USDT,44.361,44.533,43.71,43.71,122.41339146,5389.79027362926
1656997200,2022-07-05 05:00:00,XCH/USDT,44.314,44.505,44.105,44.361,60.40922945,2673.89362839493
1656993600,2022-07-05 04:00:00,XCH/USDT,44.04,44.42,43.853,44.312,47.50555604,2105.57495746292
1656990000,2022-07-05 03:00:00,XCH/USDT,43.96,44.19,43.75,44.19,91.77851471,4038.18607737609
1656986400,2022-07-05 02:00:00,XCH/USDT,43.947,43.96,43.664,43.701,21.39333859,936.88378027059
1656982800,2022-07-05 01:00:00,XCH/USDT,44.7,44.7,43.771,43.96,12.2359,539.9967405
1656979200,2022-07-05 00:00:00,XCH/USDT,45.02,45.286,44.658,44.658,57.0152,2561.3486873011
1656975600,2022-07-04 23:00:00,XCH/USDT,43.92,45.39,43.92,45.04,209.01039865,9325.2852447699
1656972000,2022-07-04 22:00:00,XCH/USDT,43.5,43.94,43.287,43.75,46.13730284,2018.49811760156
1656968400,2022-07-04 21:00:00,XCH/USDT,43.56,44.4,43.36,43.738,307.53243354,13467.21820962962
1656964800,2022-07-04 20:00:00,XCH/USDT,43.66,43.8,43.56,43.689,60.44527968,2639.5946306169
1656961200,2022-07-04 19:00:00,XCH/USDT,43.55,43.76,43.2,43.66,78.8089789,3427.91491007034
1656957600,2022-07-04 18:00:00,XCH/USDT,43.32,43.559,43.32,43.481,31.83001895,1384.73375919764
1656954000,2022-07-04 17:00:00,XCH/USDT,43.201,43.56,43.12,43.55,190.15625372,8257.7967154624
1656950400,2022-07-04 16:00:00,XCH/USDT,42.94,43.248,42.781,43.231,284.37429944,12216.47922206492
1656946800,2022-07-04 15:00:00,XCH/USDT,42.934,43.06,42.701,42.91,193.80351372,8329.08758467473
1656943200,2022-07-04 14:00:00,XCH/USDT,42.96,43.161,42.601,42.65,200.59975768,8604.40555452231
1656939600,2022-07-04 13:00:00,XCH/USDT,43.182,43.351,42.685,42.959,162.17948751,6995.72125942946
1656936000,2022-07-04 12:00:00,XCH/USDT,43.39,43.923,43.09,43.183,212.22491558,9257.96861385289
1656932400,2022-07-04 11:00:00,XCH/USDT,43.229,44.104,42.99,43.389,344.79399535,14941.46626643589
1656928800,2022-07-04 10:00:00,XCH/USDT,42.73,43.251,42.635,43.25,212.76971258,9136.83428466273
1656925200,2022-07-04 09:00:00,XCH/USDT,42.511,42.882,42.42,42.87,168.03791329,7170.99224015211
1656921600,2022-07-04 08:00:00,XCH/USDT,42.823,42.876,42.53,42.53,109.99425537,4695.46765204412
1656918000,2022-07-04 07:00:00,XCH/USDT,42.8,42.999,42.791,42.822,29.8090147,1279.71483885956
1656914400,2022-07-04 06:00:00,XCH/USDT,42.881,43.057,42.811,43.051,18.73595405,804.41749625732
1656910800,2022-07-04 05:00:00,XCH/USDT,42.931,43.059,42.821,42.951,93.05896425,3998.86493172458
1656907200,2022-07-04 04:00:00,XCH/USDT,42.96,43.06,42.77,42.822,176.25290527,7563.0561119259
1656903600,2022-07-04 03:00:00,XCH/USDT,43.09,43.46,42.98,42.98,81.81724089,3528.84899573029
1656900000,2022-07-04 02:00:00,XCH/USDT,43.339,43.339,43.03,43.129,24.95799919,1076.58553605211
1656896400,2022-07-04 01:00:00,XCH/USDT,43.488,43.488,43.33,43.339,1.60856952,69.82065652728
1656892800,2022-07-04 00:00:00,XCH/USDT,43.6,43.6,43.493,43.499,19.28387308,838.73773232676
1656889200,2022-07-03 23:00:00,XCH/USDT,43.651,43.78,43.56,43.56,35.17302119,1534.0672581982
1656885600,2022-07-03 22:00:00,XCH/USDT,44.06,44.06,43.6,43.6,98.02352448,4280.08375260318
1656882000,2022-07-03 21:00:00,XCH/USDT,43.88,44.08,43.861,44.06,0.51431742,22.6075133736
1656878400,2022-07-03 20:00:00,XCH/USDT,43.81,44.621,43.81,43.89,99.25276591,4380.73478739481
1656874800,2022-07-03 19:00:00,XCH/USDT,43.48,43.8,43.48,43.67,23.08638295,1006.74871113855
1656871200,2022-07-03 18:00:00,XCH/USDT,43.58,43.58,43.32,43.48,22.00457055,957.404730783
1656867600,2022-07-03 17:00:00,XCH/USDT,43.12,43.63,43.12,43.38,24.93666999,1079.3670045858
1656864000,2022-07-03 16:00:00,XCH/USDT,43.06,43.21,43.054,43.1,29.2905,1264.0470491
1656860400,2022-07-03 15:00:00,XCH/USDT,43.508,43.508,42.751,43.08,175.81485175,7592.70816619555
1656856800,2022-07-03 14:00:00,XCH/USDT,43.331,43.63,43.311,43.508,46.48569937,2022.5519912013
1656853200,2022-07-03 13:00:00,XCH/USDT,43.32,43.516,43.25,43.516,54.39515181,2365.32954276245
1656849600,2022-07-03 12:00:00,XCH/USDT,43.551,43.709,43.31,43.31,37.24103813,1620.93017352957
1656846000,2022-07-03 11:00:00,XCH/USDT,43.581,43.78,43.55,43.71,69.22010214,3019.47874078495
1656842400,2022-07-03 10:00:00,XCH/USDT,43.082,43.929,43.082,43.56,103.43498302,4503.45218904441
1656838800,2022-07-03 09:00:00,XCH/USDT,43.05,43.551,43.003,43.082,160.34490097,6943.33677374522
1656835200,2022-07-03 08:00:00,XCH/USDT,43.22,43.43,43.05,43.28,71.19290035,3071.33711098023
1656831600,2022-07-03 07:00:00,XCH/USDT,43.47,43.579,43.221,43.23,38.06410344,1650.03702833541
1656828000,2022-07-03 06:00:00,XCH/USDT,43.06,43.47,43.06,43.47,61.68066139,2676.7730192925
1656824400,2022-07-03 05:00:00,XCH/USDT,43.46,43.72,43.03,43.067,53.41892571,2311.2823282276
1656820800,2022-07-03 04:00:00,XCH/USDT,43.691,44.047,43.437,43.47,40.2565454,1754.49862083608
1656817200,2022-07-03 03:00:00,XCH/USDT,43.671,43.875,43.22,43.46,215.55550583,9363.19184984911
1656813600,2022-07-03 02:00:00,XCH/USDT,44.2,44.2,43.683,43.683,38.57240495,1689.80294468505
1656810000,2022-07-03 01:00:00,XCH/USDT,44.455,44.63,43.951,43.951,79.81820382,3539.81160474526
1656806400,2022-07-03 00:00:00,XCH/USDT,45.2,45.279,44.24,44.24,80.1281721,3570.6101122159
1656802800,2022-07-02 23:00:00,XCH/USDT,45.397,45.398,45,45,26.05501355,1176.89338793315
1656799200,2022-07-02 22:00:00,XCH/USDT,45.357,45.398,45.123,45.152,26.7136574,1211.83658471447
1656795600,2022-07-02 21:00:00,XCH/USDT,45.33,45.53,45.103,45.13,54.40768336,2464.16922847472
1656792000,2022-07-02 20:00:00,XCH/USDT,45.14,47,45.02,45.35,354.85055614,16190.09300711842
1656788400,2022-07-02 19:00:00,XCH/USDT,44.742,45.291,44.5,45,131.9614342,5936.8630665204
1656784800,2022-07-02 18:00:00,XCH/USDT,44.87,44.9,44.741,44.741,45.06758237,2020.25273313729
1656781200,2022-07-02 17:00:00,XCH/USDT,45,45,44.598,44.76,51.2867691,2294.3955743201
1656777600,2022-07-02 16:00:00,XCH/USDT,44.87,45.25,44.87,45.09,25.94253146,1168.9442336926
1656774000,2022-07-02 15:00:00,XCH/USDT,44.572,45.12,44.57,45.11,49.21453845,2203.3942059545
1656770400,2022-07-02 14:00:00,XCH/USDT,44.89,45,44.6,44.6,39.25788159,1759.25547009423
1656766800,2022-07-02 13:00:00,XCH/USDT,45.3,48.4,44.88,44.88,345.01411347,15904.17825764839
1656763200,2022-07-02 12:00:00,XCH/USDT,44.99,45.4,44.99,45.22,102.41903063,4628.77519043143
1656759600,2022-07-02 11:00:00,XCH/USDT,44.961,45.1,44.77,44.92,55.3432,2487.3714679
1656756000,2022-07-02 10:00:00,XCH/USDT,44.75,45.028,44.669,44.95,156.74935287,7031.12340283644
1656752400,2022-07-02 09:00:00,XCH/USDT,44.606,45,44.49,44.74,103.7211,4632.9139533
1656748800,2022-07-02 08:00:00,XCH/USDT,45.04,45.274,44.62,44.62,195.85303639,8803.31686547859
1656745200,2022-07-02 07:00:00,XCH/USDT,44.96,45.25,44.76,45,103.66954982,4667.02998919362
1656741600,2022-07-02 06:00:00,XCH/USDT,44.949,45.45,44.88,45.19,56.18596935,2540.4557498328
1656738000,2022-07-02 05:00:00,XCH/USDT,44.27,45.609,44.27,44.95,246.00566633,11137.5144877793
1656734400,2022-07-02 04:00:00,XCH/USDT,45.8,46.004,43.9,44.28,386.00457174,17426.65896321627
1656730800,2022-07-02 03:00:00,XCH/USDT,45.75,45.917,45.46,45.78,186.87526876,8527.637517455
1656727200,2022-07-02 02:00:00,XCH/USDT,45.372,45.768,45.34,45.75,174.01036896,7946.39645184795
1656723600,2022-07-02 01:00:00,XCH/USDT,45.35,45.723,45.35,45.4,40.91483465,1864.54173828195
1656720000,2022-07-02 00:00:00,XCH/USDT,45.61,45.8,45.321,45.36,84.46641559,3853.52473634749
1656716400,2022-07-01 23:00:00,XCH/USDT,45.721,46.444,45.469,45.868,189.86473565,8706.70651320228
1656712800,2022-07-01 22:00:00,XCH/USDT,45.541,45.8,45.35,45.601,256.87027747,11717.0182033038
1656709200,2022-07-01 21:00:00,XCH/USDT,45.238,45.847,45.04,45.541,324.19347945,14719.86668685991
1656705600,2022-07-01 20:00:00,XCH/USDT,44.87,48,44.5,45.09,588.36212773,26793.8187068707
1656702000,2022-07-01 19:00:00,XCH/USDT,44.76,44.87,44.469,44.79,40.08803168,1789.3929844013
1656698400,2022-07-01 18:00:00,XCH/USDT,44.4,45.159,44.1,44.8,122.58598268,5462.86606719648
1656694800,2022-07-01 17:00:00,XCH/USDT,44.94,44.94,44.172,44.3,90.2467694,4006.7787470738
1656691200,2022-07-01 16:00:00,XCH/USDT,45.2,45.799,44.396,44.96,295.83487665,13250.5486091529
1656687600,2022-07-01 15:00:00,XCH/USDT,43.45,45.4,43.43,45.1,461.43105997,20640.89611162942
1656684000,2022-07-01 14:00:00,XCH/USDT,43.22,43.46,43.131,43.46,35.85280423,1555.85657862007
1656680400,2022-07-01 13:00:00,XCH/USDT,43.288,43.42,43.1,43.24,161.80156309,6996.13832086239
1656676800,2022-07-01 12:00:00,XCH/USDT,43.162,43.53,43.162,43.288,82.58391669,3585.7603308826
1656673200,2022-07-01 11:00:00,XCH/USDT,43.1,43.178,43.021,43.15,29.38466027,1268.1299907162
1656669600,2022-07-01 10:00:00,XCH/USDT,43.06,43.46,42.91,43,24.45026779,1054.1660515827
1656666000,2022-07-01 09:00:00,XCH/USDT,43,43.06,42.84,43.06,91.7192,3942.7237906
1656662400,2022-07-01 08:00:00,XCH/USDT,43.351,43.46,42.74,42.81,55.65796129,2405.0399544451
1656658800,2022-07-01 07:00:00,XCH/USDT,42.92,43.351,42.863,43.1,139.17966142,5985.3452768469
1656655200,2022-07-01 06:00:00,XCH/USDT,43.48,43.48,42.863,42.863,119.1810342,5152.942417796
1656651600,2022-07-01 05:00:00,XCH/USDT,43,44.24,43,43.71,435.8512942,19050.86769657684
1656648000,2022-07-01 04:00:00,XCH/USDT,42.94,43.32,42.62,43,46.78542814,2004.99621788218
1656644400,2022-07-01 03:00:00,XCH/USDT,43.95,44.099,42.6,42.94,66.35246727,2885.71741045878
1656640800,2022-07-01 02:00:00,XCH/USDT,43.971,44.29,43.83,44.099,10.34491026,455.83470955774
1656637200,2022-07-01 01:00:00,XCH/USDT,43.901,44.355,43.66,43.89,48.90512638,2154.98838853714
1656633600,2022-07-01 00:00:00,XCH/USDT,43.758,44.38,43.24,43.901,288.0848465,12637.6976041713
1656630000,2022-06-30 23:00:00,XCH/USDT,42.84,43.86,41.5,43.83,886.57138745,37784.34956559409
1656626400,2022-06-30 22:00:00,XCH/USDT,43.14,43.25,42.71,42.81,116.45992427,5001.5980287656
1656622800,2022-06-30 21:00:00,XCH/USDT,42.347,44.907,42,43.04,1322.79844184,56954.31719179293
1656619200,2022-06-30 20:00:00,XCH/USDT,46.066,46.066,42,42.31,744.94056157,32361.79888962978
1656615600,2022-06-30 19:00:00,XCH/USDT,45.521,46.624,45.26,46.12,632.43404104,29100.9931349697
1656612000,2022-06-30 18:00:00,XCH/USDT,45.52,46.25,45.176,45.474,242.43162263,11065.27616911572
1656608400,2022-06-30 17:00:00,XCH/USDT,44.85,45.5,44.85,45.5,102.13085783,4613.60320949551
1656604800,2022-06-30 16:00:00,XCH/USDT,44.278,46,44.12,44.85,229.81432713,10387.46897963191
1656601200,2022-06-30 15:00:00,XCH/USDT,44.062,44.529,42.87,44.353,554.49595576,24219.18525699078
1656597600,2022-06-30 14:00:00,XCH/USDT,45.651,48.175,42.54,44.061,3207.58439715,148347.91380115454
1656594000,2022-06-30 13:00:00,XCH/USDT,43.511,46.28,43.511,45.721,1331.46653719,60562.03294639105
1656590400,2022-06-30 12:00:00,XCH/USDT,42.75,43.639,42.711,43.53,146.50006965,6297.87673793856
1656586800,2022-06-30 11:00:00,XCH/USDT,43.09,43.478,42.741,42.77,102.21370209,4417.90796839966
1656583200,2022-06-30 10:00:00,XCH/USDT,43.1,43.36,42.87,43.03,107.52096348,4639.20971602051
1656579600,2022-06-30 09:00:00,XCH/USDT,42.5,43.1,42.1,43.1,165.77169652,7055.0992176379
1656576000,2022-06-30 08:00:00,XCH/USDT,41.52,42.839,41.501,42.522,104.59095881,4410.92251729417
1656572400,2022-06-30 07:00:00,XCH/USDT,41.71,41.879,41.288,41.778,272.95426115,11326.15247481098
1656568800,2022-06-30 06:00:00,XCH/USDT,42.598,42.598,41.449,41.77,137.54790849,5797.8256624218
1656565200,2022-06-30 05:00:00,XCH/USDT,43.06,43.301,42.6,42.6,54.75221882,2351.89825717393
1656561600,2022-06-30 04:00:00,XCH/USDT,43.4,43.5,43.06,43.06,15.6975551,679.18366090215
1656558000,2022-06-30 03:00:00,XCH/USDT,43.519,43.611,43.08,43.398,32.23918854,1398.15527711238
1656554400,2022-06-30 02:00:00,XCH/USDT,43.691,43.93,43.26,43.525,37.25872496,1624.24677612095
1656550800,2022-06-30 01:00:00,XCH/USDT,42.52,43.936,42.52,43.691,320.7386516,13980.38552816883
1656547200,2022-06-30 00:00:00,XCH/USDT,42.71,42.75,42.47,42.52,29.52995063,1261.32094179082
1656543600,2022-06-29 23:00:00,XCH/USDT,42.959,42.959,42.36,42.46,310.2517,13230.7138915
1656540000,2022-06-29 22:00:00,XCH/USDT,42.96,43.23,42.685,42.949,60.38457257,2590.85861519831
1656536400,2022-06-29 21:00:00,XCH/USDT,42.989,47.28,42.96,42.98,757.29497681,33651.99305130828
1656532800,2022-06-29 20:00:00,XCH/USDT,43.2,43.38,42.75,42.98,72.62412017,3136.52839083408
1656529200,2022-06-29 19:00:00,XCH/USDT,42.849,43.496,42.76,43.457,252.07088237,10850.2594203537
1656525600,2022-06-29 18:00:00,XCH/USDT,42.96,43.18,42.823,42.849,80.24458362,3450.8108798177
1656522000,2022-06-29 17:00:00,XCH/USDT,42.94,43.3,42.657,42.94,116.64547353,5002.62613215811
1656518400,2022-06-29 16:00:00,XCH/USDT,42.56,43.68,42.56,42.94,350.49330232,15143.82362348458
1656514800,2022-06-29 15:00:00,XCH/USDT,42.55,42.849,42.36,42.59,44.81139881,1911.489356251
1656511200,2022-06-29 14:00:00,XCH/USDT,41.7,42.6,41.7,42.36,165.35580125,6962.00410516758
1656507600,2022-06-29 13:00:00,XCH/USDT,41.62,41.88,41.434,41.61,93.2526479,3877.15011328232
1656504000,2022-06-29 12:00:00,XCH/USDT,41.67,41.79,41.53,41.53,33.50722298,1396.4966163004
1656500400,2022-06-29 11:00:00,XCH/USDT,42.12,42.12,41.58,41.79,40.01122383,1678.30036854039
1656496800,2022-06-29 10:00:00,XCH/USDT,42.28,42.28,42.04,42.04,36.4184077,1531.9771127032
1656493200,2022-06-29 09:00:00,XCH/USDT,42,42.294,41.77,42.06,40.31659876,1699.79194569986
1656489600,2022-06-29 08:00:00,XCH/USDT,41.5,42.17,41.4,41.92,174.78501233,7338.099309816
1656486000,2022-06-29 07:00:00,XCH/USDT,41.738,42.25,41.44,41.69,322.92592915,13507.15699327953
1656482400,2022-06-29 06:00:00,XCH/USDT,41.66,42.16,41.66,41.75,66.4379841,2782.9269727816
1656478800,2022-06-29 05:00:00,XCH/USDT,42.36,42.38,41.66,41.66,59.8317268,2504.6208335017
1656475200,2022-06-29 04:00:00,XCH/USDT,42.38,42.41,42.25,42.36,10.5212163,445.5852118987
1656471600,2022-06-29 03:00:00,XCH/USDT,42.75,42.94,42.398,42.4,21.14053614,900.3679685674
1656468000,2022-06-29 02:00:00,XCH/USDT,42.85,43.03,42.71,42.77,55.4898,2383.3737131
1656464400,2022-06-29 01:00:00,XCH/USDT,42.28,43.2,42.27,42.961,46.22726552,1979.7861662208
1656460800,2022-06-29 00:00:00,XCH/USDT,42.21,42.3,42.175,42.19,0.25265602,10.674283146
1656457200,2022-06-28 23:00:00,XCH/USDT,42.06,42.52,41.9,42.21,94.24893437,3980.8783374022
1656453600,2022-06-28 22:00:00,XCH/USDT,41.76,42.069,41.53,42.069,48.07371816,2010.83990601412
1656450000,2022-06-28 21:00:00,XCH/USDT,41.54,41.75,41.425,41.52,109.33251504,4541.5288855375
1656446400,2022-06-28 20:00:00,XCH/USDT,41.53,41.73,41.51,41.73,5.386586,224.01999752
1656442800,2022-06-28 19:00:00,XCH/USDT,41.44,41.74,41.44,41.74,24.34203482,1014.6115397706
1656439200,2022-06-28 18:00:00,XCH/USDT,41.17,41.68,41.12,41.65,69.11314891,2866.7494324304
1656435600,2022-06-28 17:00:00,XCH/USDT,41.76,41.93,41.17,41.17,192.06487275,7974.787509955
1656432000,2022-06-28 16:00:00,XCH/USDT,41.6,42.059,41.24,41.76,148.1841393,6164.83835965649
1656428400,2022-06-28 15:00:00,XCH/USDT,41.64,41.641,41.601,41.604,75.3959,3138.0266687
1656424800,2022-06-28 14:00:00,XCH/USDT,41.988,42.04,41.62,41.9,310.0043,12936.2750194
1656421200,2022-06-28 13:00:00,XCH/USDT,41.88,42.538,41.85,42,493.6314233,20783.562007697
1656417600,2022-06-28 12:00:00,XCH/USDT,42.18,42.28,41.69,41.74,141.57440564,5932.6038890532
1656414000,2022-06-28 11:00:00,XCH/USDT,41.925,42.47,41.82,42.18,56.4329,2383.2600302
1656410400,2022-06-28 10:00:00,XCH/USDT,42.34,42.34,41.81,41.81,106.98285044,4483.6035926888
1656406800,2022-06-28 09:00:00,XCH/USDT,41.928,42.67,41.928,42.34,151.85488471,6421.4876507383
1656403200,2022-06-28 08:00:00,XCH/USDT,41.75,42.02,41.71,42.02,37.37443691,1561.5627357604
1656399600,2022-06-28 07:00:00,XCH/USDT,42.04,42.41,41.75,41.75,161.28844073,6791.9325936949
1656396000,2022-06-28 06:00:00,XCH/USDT,41.72,42.05,41.68,42.05,133.42061383,5582.4442347515
1656392400,2022-06-28 05:00:00,XCH/USDT,41.683,41.93,41.57,41.9,4.31996532,180.3880755016
1656388800,2022-06-28 04:00:00,XCH/USDT,41.8,41.84,41.541,41.72,2.63356895,109.7128192
1656385200,2022-06-28 03:00:00,XCH/USDT,41.98,42.029,41.57,41.79,18.1611,760.39023715539
1656381600,2022-06-28 02:00:00,XCH/USDT,41.388,42.02,41.04,41.73,102.1564,4222.5019806197
1656378000,2022-06-28 01:00:00,XCH/USDT,41.88,41.95,41.388,41.4,17.62666171,733.8816606345
1656374400,2022-06-28 00:00:00,XCH/USDT,42.394,42.65,41.59,41.86,131.225,5525.0631858
1656370800,2022-06-27 23:00:00,XCH/USDT,42.05,42.517,41.98,42.517,122.2707,5137.496129
1656367200,2022-06-27 22:00:00,XCH/USDT,42.42,42.42,41.73,41.87,415.57025961,17419.3250620618
1656363600,2022-06-27 21:00:00,XCH/USDT,43.11,43.2,42.42,42.68,245.54275148,10550.71224467214
1656360000,2022-06-27 20:00:00,XCH/USDT,42.545,43.1,42.46,43.1,344.97812918,14797.4082443402
1656356400,2022-06-27 19:00:00,XCH/USDT,42.42,42.85,42.38,42.49,178.7717177,7619.9706733348
1656352800,2022-06-27 18:00:00,XCH/USDT,42.72,42.72,42.06,42.32,100.9077,4261.6674643
1656349200,2022-06-27 17:00:00,XCH/USDT,42.89,43.12,42.45,42.71,100.66689882,4298.5113583034
1656345600,2022-06-27 16:00:00,XCH/USDT,43.065,43.43,42.3,42.9,142.66039657,6123.8819284642
1656342000,2022-06-27 15:00:00,XCH/USDT,42.65,43.74,42.53,43,215.98710088,9316.3584349058
1656338400,2022-06-27 14:00:00,XCH/USDT,42.89,43.881,42.28,42.61,543.85271822,23435.5742671977
1656334800,2022-06-27 13:00:00,XCH/USDT,40.72,44.81,40.72,42.6,873.21882464,37533.42108
1656331200,2022-06-27 12:00:00,XCH/USDT,40.78,41.4,40.68,40.69,143.44116924,5878.0574632037
1656327600,2022-06-27 11:00:00,XCH/USDT,41.02,41.05,40.78,40.968,102.3254,4186.5314122
1656324000,2022-06-27 10:00:00,XCH/USDT,41.24,41.28,41,41.02,31.38530822,1289.6029091931
1656320400,2022-06-27 09:00:00,XCH/USDT,41,41.24,40.99,41.24,44.4105,1824.727961
1656316800,2022-06-27 08:00:00,XCH/USDT,40.95,41.07,40.92,40.95,32.12768243,1316.9202925758
1656313200,2022-06-27 07:00:00,XCH/USDT,40.27,41.05,40.27,40.82,165.91783069,6764.1276093337
1656309600,2022-06-27 06:00:00,XCH/USDT,40.48,40.62,40.23,40.27,73.82450182,2984.9831599284
1656306000,2022-06-27 05:00:00,XCH/USDT,40.72,40.78,40.5,40.5,84.4142,3432.190992
1656302400,2022-06-27 04:00:00,XCH/USDT,40.58,40.83,40.5,40.83,66.22229794,2690.1979673927
1656298800,2022-06-27 03:00:00,XCH/USDT,40.88,40.92,40.5,40.74,96.5405297,3937.567261978
1656295200,2022-06-27 02:00:00,XCH/USDT,41.06,41.43,38.55,40.72,399.86270914,16127.6592639077
1656291600,2022-06-27 01:00:00,XCH/USDT,41.24,41.24,40.81,41.15,20.6267,843.641349
1656288000,2022-06-27 00:00:00,XCH/USDT,41.21,41.75,41.15,41.24,265.63929033,11035.6746375937
1656284400,2022-06-26 23:00:00,XCH/USDT,40.7,41.43,40.62,41.24,190.9167,7858.001472
1656280800,2022-06-26 22:00:00,XCH/USDT,40.91,40.96,40.48,40.65,64.17555056,2611.2583482528
1656277200,2022-06-26 21:00:00,XCH/USDT,40.98,41.18,40.98,40.98,133.7496,5493.301186
1656273600,2022-06-26 20:00:00,XCH/USDT,40.75,40.98,40.73,40.98,17.25503194,703.8455466089
1656270000,2022-06-26 19:00:00,XCH/USDT,40.57,40.92,40.57,40.73,31.68016547,1295.3143605514
1656266400,2022-06-26 18:00:00,XCH/USDT,40.89,40.9,40.14,40.83,198.60912552,8034.925668768
1656262800,2022-06-26 17:00:00,XCH/USDT,40.94,40.98,40.58,40.88,219.3475355,8958.0237932132
1656259200,2022-06-26 16:00:00,XCH/USDT,40.81,40.98,40.62,40.75,42.95003592,1750.5569016912
1656255600,2022-06-26 15:00:00,XCH/USDT,41.36,41.36,40.74,40.89,127.28171002,5205.698799822
1656252000,2022-06-26 14:00:00,XCH/USDT,41.21,41.44,41.19,41.25,81.45902174,3365.8721932876
1656248400,2022-06-26 13:00:00,XCH/USDT,41.08,41.29,40.98,41.17,92.27239272,3802.0632172152
1656244800,2022-06-26 12:00:00,XCH/USDT,41.74,41.92,41.07,41.07,163.73375259,6765.0280349153
1656241200,2022-06-26 11:00:00,XCH/USDT,41.3,41.74,41.13,41.56,119.37348526,4955.4364977524
1656237600,2022-06-26 10:00:00,XCH/USDT,41.3,41.3,41.02,41.27,15.48914636,637.2485990138
1656234000,2022-06-26 09:00:00,XCH/USDT,41.21,41.3,41,41.15,53.26714067,2196.540280671
1656230400,2022-06-26 08:00:00,XCH/USDT,41.6,41.84,40.96,41.14,94.21461019,3908.000076486
1656226800,2022-06-26 07:00:00,XCH/USDT,41.94,42.63,41.59,41.71,78.9849,3314.391333
1656223200,2022-06-26 06:00:00,XCH/USDT,41.59,42.22,41.58,41.98,214.71859523,8976.3942486106
