https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRPBEAR,Volume USDT
1612051200000.0,2021-01-31 00:00:00,XRPBEAR/USDT,0.03872,0.05203,0.02321,0.02538,23065147.97320725,585393.45556
1611964800000.0,2021-01-30 00:00:00,XRPBEAR/USDT,0.2267,0.2288,0.02585,0.03872,41320937.33006199,1599946.69342
1611878400000.0,2021-01-29 00:00:00,XRPBEAR/USDT,0.3112,0.3251,0.16155,0.22695,52358.791672174484,11882.82777
1611792000000.0,2021-01-28 00:00:00,XRPBEAR/USDT,0.3777,0.3925,0.2916,0.3112,5407.480623393317,1682.80797
1611705600000.0,2021-01-27 00:00:00,XRPBEAR/USDT,0.3151,0.4022,0.315,0.3777,13004.747948106964,4911.8933
1611619200000.0,2021-01-26 00:00:00,XRPBEAR/USDT,0.3206,0.3545,0.3082,0.3151,16171.92208822596,5095.77265
1611532800000.0,2021-01-25 00:00:00,XRPBEAR/USDT,0.3002,0.3228,0.2644,0.3206,3710.8296943231444,1189.692
1611446400000.0,2021-01-24 00:00:00,XRPBEAR/USDT,0.3072,0.3173,0.2866,0.3002,2223.8607594936707,667.603
1611360000000.0,2021-01-23 00:00:00,XRPBEAR/USDT,0.3027,0.3251,0.2677,0.3072,11761.748828125,3613.20924
1611273600000.0,2021-01-22 00:00:00,XRPBEAR/USDT,0.323,0.4227,0.2846,0.3023,106192.76222295732,32102.07202
1611187200000.0,2021-01-21 00:00:00,XRPBEAR/USDT,0.2512,0.3447,0.2235,0.323,49083.57244582043,15853.9939
1611100800000.0,2021-01-20 00:00:00,XRPBEAR/USDT,0.2588,0.2905,0.2135,0.2512,184645.60987261147,46382.9772
1611014400000.0,2021-01-19 00:00:00,XRPBEAR/USDT,0.3184,0.3205,0.19535,0.2588,14910.61282843895,3858.8666
1610928000000.0,2021-01-18 00:00:00,XRPBEAR/USDT,0.3486,0.3693,0.3082,0.3184,2485.1869032663317,791.28351
1610841600000.0,2021-01-17 00:00:00,XRPBEAR/USDT,0.3385,0.3789,0.3176,0.3486,3631.297705106139,1265.87038
1610755200000.0,2021-01-16 00:00:00,XRPBEAR/USDT,0.3348,0.352,0.2772,0.3385,3725.2267355982276,1260.98925
1610668800000.0,2021-01-15 00:00:00,XRPBEAR/USDT,0.2891,0.389,0.2678,0.3348,21868.301463560336,7321.50733
1610582400000.0,2021-01-14 00:00:00,XRPBEAR/USDT,0.2661,0.3171,0.2548,0.2891,7800.443099273607,2255.1081
1610496000000.0,2021-01-13 00:00:00,XRPBEAR/USDT,0.3053,0.3294,0.2533,0.2661,8232.175836151822,2190.58199
1610409600000.0,2021-01-12 00:00:00,XRPBEAR/USDT,0.3451,0.3612,0.2626,0.3053,10497.674909924663,3204.94015
1610323200000.0,2021-01-11 00:00:00,XRPBEAR/USDT,0.2713,0.4371,0.2711,0.3451,51884.7473485946,17905.42631
1610236800000.0,2021-01-10 00:00:00,XRPBEAR/USDT,0.2668,0.3181,0.1775,0.2713,159308.05657943236,43220.27575
1610150400000.0,2021-01-09 00:00:00,XRPBEAR/USDT,0.2768,0.3148,0.2305,0.2668,43694.48500749625,11657.6886
1610064000000.0,2021-01-08 00:00:00,XRPBEAR/USDT,0.2882,0.3483,0.2265,0.2768,197182.7519869942,54580.18575
1609977600000.0,2021-01-07 00:00:00,XRPBEAR/USDT,0.822,0.848,0.2072,0.2882,368193.12295281055,106113.258035
1609891200000.0,2021-01-06 00:00:00,XRPBEAR/USDT,1.257,1.327,0.649,0.822,42700.64777980536,35099.932475
1609804800000.0,2021-01-05 00:00:00,XRPBEAR/USDT,1.1385,1.406,1.045,1.2595,7972.825684795554,10041.77395
1609718400000.0,2021-01-04 00:00:00,XRPBEAR/USDT,1.427,1.482,0.86,1.1385,35130.151866490996,39995.6779
1609632000000.0,2021-01-03 00:00:00,XRPBEAR/USDT,1.622,1.713,1.234,1.427,110733.32789067975,158016.4589
1609545600000.0,2021-01-02 00:00:00,XRPBEAR/USDT,1.3475,1.7065,1.325,1.622,98290.96821824907,159427.95045
1609459200000.0,2021-01-01 00:00:00,XRPBEAR/USDT,1.831,1.9015,1.172,1.3475,87842.96920222635,118368.401
1609372800000.0,2020-12-31 00:00:00,XRPBEAR/USDT,2.165,2.346,1.6295,1.831,97106.36485527034,177801.75405
1609286400000.0,2020-12-30 00:00:00,XRPBEAR/USDT,2.084,2.926,1.598,2.165,103759.27330254042,224638.8267
1609200000000.0,2020-12-29 00:00:00,XRPBEAR/USDT,1.599,3.103,1.515,2.084,143377.35316698655,298798.404
1609113600000.0,2020-12-28 00:00:00,XRPBEAR/USDT,1.277,1.77,0.941,1.599,50406.53408380238,80600.048
1609027200000.0,2020-12-27 00:00:00,XRPBEAR/USDT,1.1625,1.48,0.965,1.277,36325.31945967111,46387.43295
1608940800000.0,2020-12-26 00:00:00,XRPBEAR/USDT,0.945,1.24275,0.86575,1.1625,74738.39793548387,86883.3876
1608854400000.0,2020-12-25 00:00:00,XRPBEAR/USDT,0.87025,1.193,0.581,0.945,206984.74634920637,195600.5853
1608768000000.0,2020-12-24 00:00:00,XRPBEAR/USDT,2.7,2.8,0.668,0.87125,132882.0644476327,115773.49865
1608681600000.0,2020-12-23 00:00:00,XRPBEAR/USDT,1.1895,3.1265,1.1895,2.7,163817.2763888889,442306.64625
1608595200000.0,2020-12-22 00:00:00,XRPBEAR/USDT,0.854,1.41,0.82225,1.1895,148180.5276376629,176260.737625
1608508800000.0,2020-12-21 00:00:00,XRPBEAR/USDT,0.69475,0.913,0.642,0.854,106764.43474824357,91176.827275
1608422400000.0,2020-12-20 00:00:00,XRPBEAR/USDT,0.62275,0.783,0.59575,0.69475,102500.23220582942,71212.036325
1608336000000.0,2020-12-19 00:00:00,XRPBEAR/USDT,0.60175,0.65325,0.54125,0.62275,52645.17844239261,32784.784875
1608249600000.0,2020-12-18 00:00:00,XRPBEAR/USDT,0.66725,0.738,0.529,0.60175,129920.25878687164,78179.515725
1608163200000.0,2020-12-17 00:00:00,XRPBEAR/USDT,0.72375,0.824,0.45,0.66725,241020.23252154366,160820.75015
1608076800000.0,2020-12-16 00:00:00,XRPBEAR/USDT,1.448,1.714,0.717,0.7295,196317.83512679918,143213.860725
1607990400000.0,2020-12-15 00:00:00,XRPBEAR/USDT,1.2325,1.473,1.162,1.448,40926.93299378453,59262.198975
1607904000000.0,2020-12-14 00:00:00,XRPBEAR/USDT,1.1245,1.2825,1.0905,1.2325,70058.12146044624,86346.6347
1607817600000.0,2020-12-13 00:00:00,XRPBEAR/USDT,1.1735,1.304,1.028,1.1245,162706.2196976434,182963.14405
1607731200000.0,2020-12-12 00:00:00,XRPBEAR/USDT,1.136,1.272,0.973,1.1735,142703.72624627184,167462.82275
1607644800000.0,2020-12-11 00:00:00,XRPBEAR/USDT,0.9215,1.163,0.86425,1.136,120363.9519806338,136733.44945
1607558400000.0,2020-12-10 00:00:00,XRPBEAR/USDT,0.8635,0.994,0.84725,0.927,57664.1976806904,53454.71125
1607472000000.0,2020-12-09 00:00:00,XRPBEAR/USDT,1.02375,1.317,0.7825,0.8635,74639.73873769543,64451.4144
1607385600000.0,2020-12-08 00:00:00,XRPBEAR/USDT,0.815,1.05325,0.80925,1.02375,62653.59406593407,64141.616925
1607299200000.0,2020-12-07 00:00:00,XRPBEAR/USDT,0.767,0.8815,0.76,0.815,49861.10444785277,40636.800125
1607212800000.0,2020-12-06 00:00:00,XRPBEAR/USDT,0.9485,0.9485,0.74425,0.767,133101.5613754889,102088.897575
1607126400000.0,2020-12-05 00:00:00,XRPBEAR/USDT,1.1485,1.1785,0.898,0.9485,56805.67701634159,53880.18465
1607040000000.0,2020-12-04 00:00:00,XRPBEAR/USDT,0.84175,1.19375,0.826,1.1485,76381.73099695254,87724.41805
1606953600000.0,2020-12-03 00:00:00,XRPBEAR/USDT,0.84725,0.89575,0.79625,0.84175,69135.79997029997,58195.059625
1606867200000.0,2020-12-02 00:00:00,XRPBEAR/USDT,0.94925,1.00225,0.814,0.84725,65543.48686928298,55531.71925
1606780800000.0,2020-12-01 00:00:00,XRPBEAR/USDT,0.76025,1.05,0.7,0.94925,71310.62417698183,67691.61
1606694400000.0,2020-11-30 00:00:00,XRPBEAR/USDT,1.02175,1.02175,0.7,0.76025,117570.61315356792,89383.05865
1606608000000.0,2020-11-29 00:00:00,XRPBEAR/USDT,0.94125,1.119,0.89025,1.02175,54010.500734034744,55185.229125
1606521600000.0,2020-11-28 00:00:00,XRPBEAR/USDT,1.381,1.525,0.8525,0.94125,52227.6811686587,49159.3049
1606435200000.0,2020-11-27 00:00:00,XRPBEAR/USDT,1.6745,1.821,1.2165,1.381,21170.25072411296,29236.11625
1606348800000.0,2020-11-26 00:00:00,XRPBEAR/USDT,1.13075,2.1315,1.0025,1.6745,98282.20132875485,164573.546125
1606262400000.0,2020-11-25 00:00:00,XRPBEAR/USDT,0.88325,1.30475,0.7815,1.13,125620.80650442478,141951.51135
1606176000000.0,2020-11-24 00:00:00,XRPBEAR/USDT,1.43,1.734,0.63,0.88325,275343.96328898956,243197.555575
1606089600000.0,2020-11-23 00:00:00,XRPBEAR/USDT,4.255,4.647,1.367,1.43,124503.69551048952,178040.28458
1606003200000.0,2020-11-22 00:00:00,XRPBEAR/USDT,3.914,5.087,3.138,4.255,51818.357515863696,220487.11123
1605916800000.0,2020-11-21 00:00:00,XRPBEAR/USDT,12.615,12.67,3.803,3.914,38772.416365610625,151755.237655
1605830400000.0,2020-11-20 00:00:00,XRPBEAR/USDT,16.68,17.73,12.565,12.615,4450.8526198969475,56147.5058
1605744000000.0,2020-11-19 00:00:00,XRPBEAR/USDT,18.555,20.335,16.07,16.68,2259.001366906475,37680.1428
1605657600000.0,2020-11-18 00:00:00,XRPBEAR/USDT,17.075,20.505,16.12,18.555,1671.4292724333063,31013.37015
1605571200000.0,2020-11-17 00:00:00,XRPBEAR/USDT,19.985,20.175,16.575,17.075,3291.990972181552,56210.74585
1605484800000.0,2020-11-16 00:00:00,XRPBEAR/USDT,25.13,25.72,19.745,19.985,3792.5132149111837,75793.3766
1605398400000.0,2020-11-15 00:00:00,XRPBEAR/USDT,25.47,26.7,23.165,25.13,3599.632789494628,90458.772
1605312000000.0,2020-11-14 00:00:00,XRPBEAR/USDT,26.32,27.54,22.92,25.47,2780.6529367883786,70823.2303
1605225600000.0,2020-11-13 00:00:00,XRPBEAR/USDT,30.11,30.37,26.36,26.36,1637.978213201821,43177.1057
1605139200000.0,2020-11-12 00:00:00,XRPBEAR/USDT,29.81,30.83,29.01,30.11,199.57688807705082,6009.2601
1605052800000.0,2020-11-11 00:00:00,XRPBEAR/USDT,30.37,30.89,28.33,29.81,899.6557665213015,26818.7384
1604966400000.0,2020-11-10 00:00:00,XRPBEAR/USDT,31.62,32.59,26.42,30.37,476.98380210734274,14485.99807
1604880000000.0,2020-11-09 00:00:00,XRPBEAR/USDT,30.58,33.42,29.73,31.62,1003.4327643896269,31728.54401
1604793600000.0,2020-11-08 00:00:00,XRPBEAR/USDT,32.32,32.98,29.32,30.58,760.388994440811,23252.69545
1604707200000.0,2020-11-07 00:00:00,XRPBEAR/USDT,29.18,34.14,26.29,32.32,2594.316916460396,83848.32274
1604620800000.0,2020-11-06 00:00:00,XRPBEAR/USDT,34.84,34.91,28.11,29.18,3174.897988690884,92643.52331
1604534400000.0,2020-11-05 00:00:00,XRPBEAR/USDT,38.7,39.15,34.06,34.84,796.7944853616532,27760.31987
1604448000000.0,2020-11-04 00:00:00,XRPBEAR/USDT,37.72,41.29,37.34,38.7,594.8533356589146,23020.82409
1604361600000.0,2020-11-03 00:00:00,XRPBEAR/USDT,40.21,43.7,35.77,37.72,513.8397550371157,19382.03556
1604275200000.0,2020-11-02 00:00:00,XRPBEAR/USDT,37.86,41.19,35.8,40.21,526.1450114399403,21156.29091
1604188800000.0,2020-11-01 00:00:00,XRPBEAR/USDT,38.08,39.55,37.44,37.89,85.7663742412246,3249.68792
1604102400000.0,2020-10-31 00:00:00,XRPBEAR/USDT,38.67,39.13,36.38,38.08,250.5601649159664,9541.33108
1604016000000.0,2020-10-30 00:00:00,XRPBEAR/USDT,37.01,42.33,36.35,38.67,663.2545422808378,25648.05315
1603929600000.0,2020-10-29 00:00:00,XRPBEAR/USDT,35.73,38.29,35.13,37.01,379.81461821129426,14056.93902
1603843200000.0,2020-10-28 00:00:00,XRPBEAR/USDT,32.92,36.15,31.45,35.73,897.5387167646236,32069.05835
1603756800000.0,2020-10-27 00:00:00,XRPBEAR/USDT,34.92,35.11,32.4,32.92,255.7904507897934,8420.62164
1603670400000.0,2020-10-26 00:00:00,XRPBEAR/USDT,32.8,36.74,30.64,34.92,1380.663904925544,48212.78356
1603584000000.0,2020-10-25 00:00:00,XRPBEAR/USDT,31.7,33.68,31.44,32.8,40.27737835365854,1321.09801
1603497600000.0,2020-10-24 00:00:00,XRPBEAR/USDT,32.27,33.08,31.18,31.7,165.7716192429022,5254.96033
1603411200000.0,2020-10-23 00:00:00,XRPBEAR/USDT,31.39,33.92,30.64,32.27,320.82172761078397,10352.91715
1603324800000.0,2020-10-22 00:00:00,XRPBEAR/USDT,34.0,34.03,28.66,31.39,696.7743899330998,21871.7481
1603238400000.0,2020-10-21 00:00:00,XRPBEAR/USDT,37.97,38.41,32.12,34.0,548.7795147058823,18658.5035
1603152000000.0,2020-10-20 00:00:00,XRPBEAR/USDT,36.76,38.67,34.82,37.97,148.4216497234659,5635.57004
1603065600000.0,2020-10-19 00:00:00,XRPBEAR/USDT,38.67,39.49,35.21,36.76,291.8280546789989,10727.59929
1602979200000.0,2020-10-18 00:00:00,XRPBEAR/USDT,39.47,39.56,38.05,38.67,0.048148952676493405,1.86192
1602892800000.0,2020-10-17 00:00:00,XRPBEAR/USDT,39.7,40.27,38.26,39.47,134.8427496833038,5322.24333
1602806400000.0,2020-10-16 00:00:00,XRPBEAR/USDT,37.13,40.63,36.2,39.7,204.5497062972292,8120.62334
1602720000000.0,2020-10-15 00:00:00,XRPBEAR/USDT,35.6,38.24,35.17,37.13,325.4769240506329,12084.95819
1602633600000.0,2020-10-14 00:00:00,XRPBEAR/USDT,32.94,36.89,32.18,35.6,433.84771713483144,15444.97873
1602547200000.0,2020-10-13 00:00:00,XRPBEAR/USDT,33.02,34.28,31.6,32.94,745.7215376442016,24564.06745
1602460800000.0,2020-10-12 00:00:00,XRPBEAR/USDT,33.29,35.74,32.18,33.02,229.23988582677165,7569.50103
1602374400000.0,2020-10-11 00:00:00,XRPBEAR/USDT,33.6,33.84,32.06,33.29,299.3767119255032,9966.25074
1602288000000.0,2020-10-10 00:00:00,XRPBEAR/USDT,34.13,34.49,31.2,33.6,438.0897645833333,14719.81609
1602201600000.0,2020-10-09 00:00:00,XRPBEAR/USDT,34.75,35.31,32.55,34.13,410.1827855259302,13999.53847
1602115200000.0,2020-10-08 00:00:00,XRPBEAR/USDT,35.99,38.59,34.14,34.75,1113.790714532374,38704.22733
1602028800000.0,2020-10-07 00:00:00,XRPBEAR/USDT,37.47,39.47,34.72,35.99,820.6249202556265,29534.29088
1601942400000.0,2020-10-06 00:00:00,XRPBEAR/USDT,35.34,39.49,31.77,37.47,1997.8113891112891,74857.99275
1601856000000.0,2020-10-05 00:00:00,XRPBEAR/USDT,36.45,37.01,33.73,35.34,1182.284214770798,41781.92415
1601769600000.0,2020-10-04 00:00:00,XRPBEAR/USDT,45.25,45.94,35.55,36.45,237.46398765432096,8655.56235
1601683200000.0,2020-10-03 00:00:00,XRPBEAR/USDT,44.93,45.74,44.22,45.25,32.02405679558011,1449.08857
1601596800000.0,2020-10-02 00:00:00,XRPBEAR/USDT,42.73,47.57,41.97,44.93,504.08674827509464,22648.6176
1601510400000.0,2020-10-01 00:00:00,XRPBEAR/USDT,40.78,44.67,39.32,42.73,732.3242333255324,31292.21449
1601424000000.0,2020-09-30 00:00:00,XRPBEAR/USDT,40.03,42.7,39.95,40.78,423.6799355076017,17277.66777
1601337600000.0,2020-09-29 00:00:00,XRPBEAR/USDT,41.3,42.5,38.28,40.03,557.5968306270297,22320.60113
1601251200000.0,2020-09-28 00:00:00,XRPBEAR/USDT,40.12,41.64,37.59,41.3,323.2613394673124,13350.69332
1601164800000.0,2020-09-27 00:00:00,XRPBEAR/USDT,40.86,42.88,39.39,40.12,144.75923928215354,5807.74068
1601078400000.0,2020-09-26 00:00:00,XRPBEAR/USDT,41.0,42.8,38.94,40.86,350.16465491923645,14307.7278
1600992000000.0,2020-09-25 00:00:00,XRPBEAR/USDT,46.78,48.18,39.34,41.0,421.7610251219512,17292.20203
1600905600000.0,2020-09-24 00:00:00,XRPBEAR/USDT,56.0,57.075,46.05,46.78,381.56389749893117,17849.559125
1600819200000.0,2020-09-23 00:00:00,XRPBEAR/USDT,48.77,56.52,47.49,56.0,133.56133232142858,7479.43461
1600732800000.0,2020-09-22 00:00:00,XRPBEAR/USDT,50.41,51.2,47.88,48.77,145.28484560180436,7085.54192
1600646400000.0,2020-09-21 00:00:00,XRPBEAR/USDT,42.45,51.31,41.52,50.41,711.9175885736958,35887.76564
1600560000000.0,2020-09-20 00:00:00,XRPBEAR/USDT,40.0,44.28,39.93,42.45,142.99030624263838,6069.9385
1600473600000.0,2020-09-19 00:00:00,XRPBEAR/USDT,40.41,41.87,38.43,40.0,145.22367225,5808.94689
1600387200000.0,2020-09-18 00:00:00,XRPBEAR/USDT,39.48,42.25,38.28,40.41,461.26958327146747,18639.90386
1600300800000.0,2020-09-17 00:00:00,XRPBEAR/USDT,42.38,42.57,36.51,39.48,800.7045235562312,31611.81459
1600214400000.0,2020-09-16 00:00:00,XRPBEAR/USDT,44.46,49.56,40.25,42.38,331.1951991505427,14036.05254
1600128000000.0,2020-09-15 00:00:00,XRPBEAR/USDT,43.37,45.05,41.52,44.46,1251.8100829959515,55655.47629
1600041600000.0,2020-09-14 00:00:00,XRPBEAR/USDT,45.77,47.25,41.95,43.37,785.2585967258474,34056.66534
1599955200000.0,2020-09-13 00:00:00,XRPBEAR/USDT,42.96,47.94,39.94,45.77,718.396391959799,32881.00286
1599868800000.0,2020-09-12 00:00:00,XRPBEAR/USDT,45.55,46.98,42.28,42.96,292.439677141527,12563.20853
1599782400000.0,2020-09-11 00:00:00,XRPBEAR/USDT,45.47,48.77,44.81,45.55,144.49181339187706,6581.6021
1599696000000.0,2020-09-10 00:00:00,XRPBEAR/USDT,48.07,48.24,42.24,45.44,917.1872453785211,41676.98843
1599609600000.0,2020-09-09 00:00:00,XRPBEAR/USDT,49.83,51.78,45.65,48.07,642.1893024755565,30870.03977
1599523200000.0,2020-09-08 00:00:00,XRPBEAR/USDT,46.67,52.64,45.67,49.83,1793.0604356813164,89348.20151
1599436800000.0,2020-09-07 00:00:00,XRPBEAR/USDT,48.12,53.74,46.13,46.67,1252.0259198628669,58432.04968
1599350400000.0,2020-09-06 00:00:00,XRPBEAR/USDT,50.41,54.82,45.88,48.12,894.3301573150458,43035.16717
1599264000000.0,2020-09-05 00:00:00,XRPBEAR/USDT,41.86,53.22,39.4,50.41,4150.308927593732,209217.07304
1599177600000.0,2020-09-04 00:00:00,XRPBEAR/USDT,49.58,51.31,36.91,41.86,1900.0791165790731,79537.31182
1599091200000.0,2020-09-03 00:00:00,XRPBEAR/USDT,36.83,50.63,36.2,49.58,715.8810873336023,35493.38431
1599004800000.0,2020-09-02 00:00:00,XRPBEAR/USDT,31.23,41.03,28.06,36.83,2997.269741243552,110389.44457
1598918400000.0,2020-09-01 00:00:00,XRPBEAR/USDT,36.59,38.5,29.69,31.23,7513.5526692283065,234648.24986
1598832000000.0,2020-08-31 00:00:00,XRPBEAR/USDT,36.11,37.59,35.21,36.59,932.6177881934954,34124.48487
1598745600000.0,2020-08-30 00:00:00,XRPBEAR/USDT,40.01,40.05,35.69,36.11,928.4709626142343,33527.08646
1598659200000.0,2020-08-29 00:00:00,XRPBEAR/USDT,41.32,42.21,38.7,40.01,533.9511134716321,21363.38405
1598572800000.0,2020-08-28 00:00:00,XRPBEAR/USDT,45.61,47.52,40.64,41.32,455.0468806873185,18802.53711
1598486400000.0,2020-08-27 00:00:00,XRPBEAR/USDT,40.15,49.77,39.45,45.61,553.0305685156764,25223.72423
1598400000000.0,2020-08-26 00:00:00,XRPBEAR/USDT,40.46,41.16,38.3,40.15,456.5158572851806,18329.11167
1598313600000.0,2020-08-25 00:00:00,XRPBEAR/USDT,35.96,42.85,35.62,40.46,368.96978126544735,14928.51735
1598227200000.0,2020-08-24 00:00:00,XRPBEAR/USDT,37.41,38.32,34.57,35.96,317.5280684093437,11418.30934
1598140800000.0,2020-08-23 00:00:00,XRPBEAR/USDT,37.1,40.15,36.21,37.41,337.0351913926758,12608.48651
1598054400000.0,2020-08-22 00:00:00,XRPBEAR/USDT,40.58,42.73,37.01,37.1,484.82063342318054,17986.8455
1597968000000.0,2020-08-21 00:00:00,XRPBEAR/USDT,35.67,41.21,34.5,40.58,731.2541205027107,29674.29221
1597881600000.0,2020-08-20 00:00:00,XRPBEAR/USDT,36.75,38.41,34.84,35.67,227.13783880011212,8102.00671
1597795200000.0,2020-08-19 00:00:00,XRPBEAR/USDT,32.5,40.15,31.4,36.75,485.6315899319728,17846.96093
1597708800000.0,2020-08-18 00:00:00,XRPBEAR/USDT,28.69,33.78,27.14,32.5,486.74208276923076,15819.11769
1597622400000.0,2020-08-17 00:00:00,XRPBEAR/USDT,33.3,35.35,25.9,28.69,853.3122680376438,24481.52897
1597536000000.0,2020-08-16 00:00:00,XRPBEAR/USDT,34.96,37.49,33.09,33.3,491.55059609609617,16368.63485
1597449600000.0,2020-08-15 00:00:00,XRPBEAR/USDT,34.54,36.75,32.76,34.98,382.6586046312179,13385.39799
1597363200000.0,2020-08-14 00:00:00,XRPBEAR/USDT,37.74,38.72,32.18,34.54,617.9807385639838,21345.05471
1597276800000.0,2020-08-13 00:00:00,XRPBEAR/USDT,43.92,48.08,37.27,37.74,206.0270832008479,7775.46212
1597190400000.0,2020-08-12 00:00:00,XRPBEAR/USDT,43.78,47.72,41.84,43.92,343.9355744535519,15105.65043
1597104000000.0,2020-08-11 00:00:00,XRPBEAR/USDT,39.04,48.92,33.99,43.78,421.827428734582,18467.60483
1597017600000.0,2020-08-10 00:00:00,XRPBEAR/USDT,41.87,41.94,36.32,39.04,220.00378842213112,8588.9479
1596931200000.0,2020-08-09 00:00:00,XRPBEAR/USDT,39.09,44.15,38.01,41.87,186.02775662765706,7788.98217
1596844800000.0,2020-08-08 00:00:00,XRPBEAR/USDT,39.44,41.04,37.35,39.09,559.399520849322,21866.92727
1596758400000.0,2020-08-07 00:00:00,XRPBEAR/USDT,36.16,44.42,33.79,39.44,1056.5172530425964,41669.04046
1596672000000.0,2020-08-06 00:00:00,XRPBEAR/USDT,36.38,38.19,33.51,36.16,758.0427018805311,27410.8241
1596585600000.0,2020-08-05 00:00:00,XRPBEAR/USDT,37.05,40.55,34.39,36.38,1562.7251434854313,56851.94072
1596499200000.0,2020-08-04 00:00:00,XRPBEAR/USDT,34.2,40.1,31.09,37.05,2536.5661176788126,93979.77466
1596412800000.0,2020-08-03 00:00:00,XRPBEAR/USDT,44.3,45.47,30.74,34.18,10562.26311263897,361018.15319
1596326400000.0,2020-08-02 00:00:00,XRPBEAR/USDT,45.61,49.25,31.01,44.3,11423.830287358918,506075.68173
1596240000000.0,2020-08-01 00:00:00,XRPBEAR/USDT,68.925,71.4,42.71,45.61,10093.44973229555,460362.24229
1596153600000.0,2020-07-31 00:00:00,XRPBEAR/USDT,84.45,86.8,68.225,68.925,1232.3559183895538,84940.131675
1596067200000.0,2020-07-30 00:00:00,XRPBEAR/USDT,85.675,93.6,78.725,84.45,5136.827621669627,433805.09265
1595980800000.0,2020-07-29 00:00:00,XRPBEAR/USDT,103.35,104.3,78.8,85.675,3614.124440035016,309640.1114
1595894400000.0,2020-07-28 00:00:00,XRPBEAR/USDT,112.65,122.6,97.2,103.35,3331.7409545234646,344335.42765
1595808000000.0,2020-07-27 00:00:00,XRPBEAR/USDT,128.5,139.6,103.8,112.65,5817.11305548158,655297.7857
1595721600000.0,2020-07-26 00:00:00,XRPBEAR/USDT,129.8,132.5,111.05,128.5,1752.873799610895,225244.28325
1595635200000.0,2020-07-25 00:00:00,XRPBEAR/USDT,155.3,155.95,124.65,129.8,920.3276664098612,119458.5311
1595548800000.0,2020-07-24 00:00:00,XRPBEAR/USDT,146.5,159.5,146.15,155.3,191.8279236960721,29790.87655
1595462400000.0,2020-07-23 00:00:00,XRPBEAR/USDT,156.4,162.7,141.9,146.5,478.8982651877133,70158.59585
1595376000000.0,2020-07-22 00:00:00,XRPBEAR/USDT,168.0,177.1,154.6,156.4,249.36740696930943,39001.06245
1595289600000.0,2020-07-21 00:00:00,XRPBEAR/USDT,181.65,183.5,164.2,168.0,123.4355136904762,20737.1663
1595203200000.0,2020-07-20 00:00:00,XRPBEAR/USDT,168.9,187.95,168.0,181.65,355.6263281034957,64599.5225
1595116800000.0,2020-07-19 00:00:00,XRPBEAR/USDT,168.9,178.8,163.4,168.9,414.7408898756661,70049.7363
1595030400000.0,2020-07-18 00:00:00,XRPBEAR/USDT,184.2,185.5,163.05,168.9,170.22248815867377,28750.57825
1594944000000.0,2020-07-17 00:00:00,XRPBEAR/USDT,185.1,193.4,174.7,184.2,146.3330542888165,26954.5486
1594857600000.0,2020-07-16 00:00:00,XRPBEAR/USDT,177.05,200.3,177.0,185.1,135.00777147487844,24989.9385
1594771200000.0,2020-07-15 00:00:00,XRPBEAR/USDT,172.5,179.35,170.7,177.05,111.51264106184692,19743.3131
1594684800000.0,2020-07-14 00:00:00,XRPBEAR/USDT,174.3,182.95,170.7,172.5,451.2984342028986,77848.9799
1594598400000.0,2020-07-13 00:00:00,XRPBEAR/USDT,167.4,190.0,154.5,174.8,853.2128175057207,149141.6005
1594512000000.0,2020-07-12 00:00:00,XRPBEAR/USDT,167.8,175.45,160.55,167.4,642.1172293906809,107490.4242
1594425600000.0,2020-07-11 00:00:00,XRPBEAR/USDT,172.3,175.15,158.05,167.8,1039.8334770560189,174484.05745
1594339200000.0,2020-07-10 00:00:00,XRPBEAR/USDT,164.15,188.05,164.05,172.3,1663.5772408589667,286634.3586
1594252800000.0,2020-07-09 00:00:00,XRPBEAR/USDT,157.2,175.85,143.0,164.15,3314.46673865367,544069.71515
1594166400000.0,2020-07-08 00:00:00,XRPBEAR/USDT,224.7,227.9,154.25,157.2,1848.7640890585244,290625.7148
1594080000000.0,2020-07-07 00:00:00,XRPBEAR/USDT,211.1,230.8,209.2,224.7,165.19373052959503,37119.03125
1593993600000.0,2020-07-06 00:00:00,XRPBEAR/USDT,264.0,265.8,210.8,211.1,278.8419057318806,58863.5263
1593907200000.0,2020-07-05 00:00:00,XRPBEAR/USDT,259.4,278.4,256.6,264.0,104.98757689393939,27716.7203
1593820800000.0,2020-07-04 00:00:00,XRPBEAR/USDT,267.7,269.5,253.5,259.4,66.01943909020818,17125.4425
1593734400000.0,2020-07-03 00:00:00,XRPBEAR/USDT,274.7,276.6,257.8,267.7,182.9619245423982,48978.9072
1593648000000.0,2020-07-02 00:00:00,XRPBEAR/USDT,267.6,286.9,264.7,274.7,225.0735027302512,61827.6912
1593561600000.0,2020-07-01 00:00:00,XRPBEAR/USDT,273.4,281.3,260.1,267.6,130.36385388639758,34885.3673
1593475200000.0,2020-06-30 00:00:00,XRPBEAR/USDT,265.0,276.2,264.1,273.4,27.56673372348208,7536.745
1593388800000.0,2020-06-29 00:00:00,XRPBEAR/USDT,267.7,276.3,256.9,265.0,220.18059849056604,58347.8586
1593302400000.0,2020-06-28 00:00:00,XRPBEAR/USDT,278.0,286.9,255.1,267.7,420.86124915950694,112664.5564
