https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HAPI,Volume USDT
1656986400,2022-07-05 02:00:00,HAPI/USDT,8.6811,8.7345,8.6811,8.6811,2.4357,21.14536161
1656982800,2022-07-05 01:00:00,HAPI/USDT,8.7351,8.7686,8.6157,8.7523,192.3199,1660.85863337
1656979200,2022-07-05 00:00:00,HAPI/USDT,8.8853,9.0874,8.7127,8.8172,233.88963121,2103.204658517754
1656975600,2022-07-04 23:00:00,HAPI/USDT,8.7315,8.8853,8.7016,8.8247,26.0101,228.58395656
1656972000,2022-07-04 22:00:00,HAPI/USDT,8.7099,8.7319,8.7099,8.7319,5.0035,43.59772617
1656968400,2022-07-04 21:00:00,HAPI/USDT,8.7146,8.7234,8.5611,8.7099,81.63409634,704.214910802356
1656964800,2022-07-04 20:00:00,HAPI/USDT,8.8112,8.8171,8.5579,8.8,62.8468,544.7494534
1656961200,2022-07-04 19:00:00,HAPI/USDT,8.7999,8.8172,8.7074,8.7122,6.3436,55.36232204
1656957600,2022-07-04 18:00:00,HAPI/USDT,8.7686,8.8095,8.6951,8.8053,59.17282196,517.921420804388
1656954000,2022-07-04 17:00:00,HAPI/USDT,8.9191,8.9191,8.7687,8.7859,68.6009,605.27943139
1656950400,2022-07-04 16:00:00,HAPI/USDT,8.9691,8.9691,8.7394,8.9219,61.2076,538.74707671
1656946800,2022-07-04 15:00:00,HAPI/USDT,8.9662,8.9896,8.9206,8.9206,17.9728,160.92780896
1656943200,2022-07-04 14:00:00,HAPI/USDT,9.0535,9.0578,8.9625,8.9625,22.04190446,198.480538894268
1656939600,2022-07-04 13:00:00,HAPI/USDT,8.8853,9.2237,8.8172,9.0574,175.96520499,1588.691184128105
1656936000,2022-07-04 12:00:00,HAPI/USDT,8.9067,8.9067,8.8853,8.8853,5.6193,49.96073287
1656932400,2022-07-04 11:00:00,HAPI/USDT,8.7136,8.9985,8.7136,8.886,40.30588156,359.57945134766
1656928800,2022-07-04 10:00:00,HAPI/USDT,8.681,8.8156,8.5704,8.8155,94.1708,821.88385431
1656925200,2022-07-04 09:00:00,HAPI/USDT,8.6645,8.681,8.5615,8.681,17.4754,151.32967524
1656921600,2022-07-04 08:00:00,HAPI/USDT,8.6665,8.6716,8.4615,8.6217,258.6059,2196.15539632
1656918000,2022-07-04 07:00:00,HAPI/USDT,8.6127,8.7465,8.561,8.7465,12.09222183,104.718273055241
1656914400,2022-07-04 06:00:00,HAPI/USDT,8.6128,8.6128,8.5486,8.5486,0.461,3.9486086
1656910800,2022-07-04 05:00:00,HAPI/USDT,8.5843,8.681,8.5402,8.6128,24.8357,213.70419066
1656907200,2022-07-04 04:00:00,HAPI/USDT,8.5898,8.6652,8.5571,8.6652,0.0481,0.41340629
1656903600,2022-07-04 03:00:00,HAPI/USDT,8.5565,8.6808,8.5565,8.5639,4.40587337,37.952384550296
1656900000,2022-07-04 02:00:00,HAPI/USDT,8.5683,8.5683,8.5683,8.5683,0,0
1656896400,2022-07-04 01:00:00,HAPI/USDT,8.6311,8.6311,8.5683,8.5683,4.5289,38.83826563
1656892800,2022-07-04 00:00:00,HAPI/USDT,8.6128,8.6809,8.4768,8.5589,24.78389771,212.770613160739
1656889200,2022-07-03 23:00:00,HAPI/USDT,8.655,8.9203,8.529,8.6128,152.23469631,1329.435123393585
1656885600,2022-07-03 22:00:00,HAPI/USDT,8.6592,8.732,8.6592,8.7319,2.0148,17.52268488
1656882000,2022-07-03 21:00:00,HAPI/USDT,8.6761,8.687,8.6482,8.65,383.8083,3333.46905872
1656878400,2022-07-03 20:00:00,HAPI/USDT,8.3091,8.6765,8.3091,8.5852,97.60572553,830.873343947309
1656874800,2022-07-03 19:00:00,HAPI/USDT,8.4592,8.4592,8.2869,8.4084,37.2414,311.87026048
1656871200,2022-07-03 18:00:00,HAPI/USDT,8.5153,8.5379,8.4345,8.5379,56.25536898,476.74573157389
1656867600,2022-07-03 17:00:00,HAPI/USDT,8.4368,8.4708,8.4357,8.4357,6.4885,54.79307145
1656864000,2022-07-03 16:00:00,HAPI/USDT,8.371,8.502,8.3431,8.502,50.74491404,431.05689540808
1656860400,2022-07-03 15:00:00,HAPI/USDT,8.3652,8.3652,8.3652,8.3652,0.0134,0.11209368
1656856800,2022-07-03 14:00:00,HAPI/USDT,8.2935,8.4584,8.2935,8.4584,65.45979258,550.746829178672
1656853200,2022-07-03 13:00:00,HAPI/USDT,8.2929,8.3671,8.1543,8.3583,272.3713,2273.05161078
1656849600,2022-07-03 12:00:00,HAPI/USDT,8.3079,8.3079,8.2929,8.2929,6.0172,49.97880805
1656846000,2022-07-03 11:00:00,HAPI/USDT,8.2651,8.4052,8.12,8.3079,540.98717538,4465.931940196438
1656842400,2022-07-03 10:00:00,HAPI/USDT,8.34,8.34,8.265,8.265,151.3744,1253.56148412
1656838800,2022-07-03 09:00:00,HAPI/USDT,8.3824,8.3824,8.2724,8.3564,39.4885,328.63242653
1656835200,2022-07-03 08:00:00,HAPI/USDT,8.4309,8.4327,8.265,8.3956,107.2692,892.10609527
1656831600,2022-07-03 07:00:00,HAPI/USDT,8.4766,8.4766,8.4141,8.415,1.18618307,9.988037461162
1656828000,2022-07-03 06:00:00,HAPI/USDT,8.4726,8.4766,8.4726,8.4766,2.3839,20.20183424
1656824400,2022-07-03 05:00:00,HAPI/USDT,8.3605,8.6193,8.3605,8.4095,82.4355117,698.86280430248
1656820800,2022-07-03 04:00:00,HAPI/USDT,8.3299,8.4574,8.2734,8.2782,121.7121,1013.46514727
1656817200,2022-07-03 03:00:00,HAPI/USDT,8.3129,8.3299,8.2782,8.3299,2.8149,23.33777551
1656813600,2022-07-03 02:00:00,HAPI/USDT,8.2838,8.3186,8.2742,8.2742,1.7876,14.83556344
1656810000,2022-07-03 01:00:00,HAPI/USDT,8.3404,8.3501,8.3404,8.3481,1.9844,16.55246311
1656806400,2022-07-03 00:00:00,HAPI/USDT,8.2981,8.3405,8.2981,8.3266,4.6464,38.71647629
1656802800,2022-07-02 23:00:00,HAPI/USDT,8.2651,8.3404,8.2651,8.3404,13.8213,114.83754349
1656799200,2022-07-02 22:00:00,HAPI/USDT,8.3317,8.3404,8.2676,8.273,33.1454,274.84286027
1656795600,2022-07-02 21:00:00,HAPI/USDT,8.342,8.4093,8.2651,8.2652,85.847,711.420603
1656792000,2022-07-02 20:00:00,HAPI/USDT,8.4514,8.4514,8.3405,8.3699,26.60753235,222.63330648279
1656788400,2022-07-02 19:00:00,HAPI/USDT,8.4767,8.4998,8.4514,8.4998,8.71102106,73.816755885788
1656784800,2022-07-02 18:00:00,HAPI/USDT,8.4514,8.4767,8.4514,8.4767,4.3863,37.13698013
1656781200,2022-07-02 17:00:00,HAPI/USDT,8.4053,8.4474,8.4053,8.4474,14.27,120.53684893
1656777600,2022-07-02 16:00:00,HAPI/USDT,8.2952,8.4149,8.2952,8.3415,22.61590732,189.245034853664
1656774000,2022-07-02 15:00:00,HAPI/USDT,8.3404,8.3721,8.3404,8.3721,3.1973,26.67808999
1656770400,2022-07-02 14:00:00,HAPI/USDT,8.3161,8.3404,8.265,8.3404,418.3252,3461.08839547
1656766800,2022-07-02 13:00:00,HAPI/USDT,8.4321,8.4321,8.3068,8.4086,138.97909268,1156.990630289048
1656763200,2022-07-02 12:00:00,HAPI/USDT,8.3115,8.4941,8.3031,8.4941,20.6121,173.49486443
1656759600,2022-07-02 11:00:00,HAPI/USDT,8.4357,8.4357,8.265,8.3403,90.3295,751.8312318
1656756000,2022-07-02 10:00:00,HAPI/USDT,8.3605,8.5177,8.3604,8.4357,24.219168,204.9093821636
1656752400,2022-07-02 09:00:00,HAPI/USDT,8.3759,8.3759,8.265,8.3405,517.20433023,4318.526465863457
1656748800,2022-07-02 08:00:00,HAPI/USDT,8.417,8.439,8.3759,8.3759,38.7345,325.4833774
1656745200,2022-07-02 07:00:00,HAPI/USDT,8.491,8.491,8.491,8.491,2.32938332,19.77879377012
1656741600,2022-07-02 06:00:00,HAPI/USDT,8.4997,8.4997,8.4258,8.4258,35.9356,303.05367419
1656738000,2022-07-02 05:00:00,HAPI/USDT,8.4879,8.4996,8.4109,8.4996,16.3410113,138.71968922435
1656734400,2022-07-02 04:00:00,HAPI/USDT,8.4879,8.4879,8.4095,8.4357,0.84954328,7.186996656312
1656730800,2022-07-02 03:00:00,HAPI/USDT,8.4673,8.4823,8.4258,8.4823,34.5482,292.97431949
1656727200,2022-07-02 02:00:00,HAPI/USDT,8.4924,8.4925,8.4258,8.469,4.5544,38.62310961
1656723600,2022-07-02 01:00:00,HAPI/USDT,8.5819,8.5819,8.4592,8.4843,80.9044,687.99368952
1656720000,2022-07-02 00:00:00,HAPI/USDT,8.4223,8.7194,8.4142,8.6788,182.32782785,1574.185867682256
1656716400,2022-07-01 23:00:00,HAPI/USDT,8.4402,8.6099,8.3759,8.4767,225.3319,1902.85811632
1656712800,2022-07-01 22:00:00,HAPI/USDT,8.5087,8.5198,8.4357,8.4357,7.7067,65.40045783
1656709200,2022-07-01 21:00:00,HAPI/USDT,8.5565,8.6502,8.4086,8.5352,94.91263982,811.291739917627
1656705600,2022-07-01 20:00:00,HAPI/USDT,8.4998,8.7078,8.4768,8.5615,156.4008,1351.94109256
1656702000,2022-07-01 19:00:00,HAPI/USDT,8.7484,8.8099,8.3863,8.4999,614.05089103,5280.889200986376
1656698400,2022-07-01 18:00:00,HAPI/USDT,8.5439,8.7547,8.3759,8.7187,255.39468509,2180.546219447423
1656694800,2022-07-01 17:00:00,HAPI/USDT,8.604,8.6837,8.3759,8.5426,779.20842905,6556.647323831485
1656691200,2022-07-01 16:00:00,HAPI/USDT,8.7474,8.8346,8.49,8.606,399.0121821,3482.13683509417
1656687600,2022-07-01 15:00:00,HAPI/USDT,8.6868,8.7487,8.3761,8.7472,419.68822229,3570.286069605088
1656684000,2022-07-01 14:00:00,HAPI/USDT,8.6652,8.749,8.6295,8.749,14.3045,124.98270037
1656680400,2022-07-01 13:00:00,HAPI/USDT,8.6898,8.749,8.6129,8.749,45.27871814,393.54807372686
1656676800,2022-07-01 12:00:00,HAPI/USDT,8.615,8.6898,8.6034,8.6898,61.2425,527.99796923
1656673200,2022-07-01 11:00:00,HAPI/USDT,8.622,8.748,8.4417,8.615,195.5182955,1680.591726024
1656669600,2022-07-01 10:00:00,HAPI/USDT,8.6869,8.6918,8.6297,8.6483,11.4801,99.62154782
1656666000,2022-07-01 09:00:00,HAPI/USDT,8.6114,8.7464,8.6086,8.6129,80.5684,699.49765541
1656662400,2022-07-01 08:00:00,HAPI/USDT,8.5914,8.6127,8.4911,8.6073,18.6792,159.91400496
1656658800,2022-07-01 07:00:00,HAPI/USDT,8.5996,8.7813,8.496,8.6081,266.17952268,2319.69499579697
1656655200,2022-07-01 06:00:00,HAPI/USDT,8.7162,8.7831,8.3782,8.5735,566.7672,4823.21814857
1656651600,2022-07-01 05:00:00,HAPI/USDT,8.8386,8.8386,8.6652,8.6652,51.942,452.88851933
1656648000,2022-07-01 04:00:00,HAPI/USDT,8.9535,8.9535,8.8437,8.8437,15.729,140.02539087
1656644400,2022-07-01 03:00:00,HAPI/USDT,9.1441,9.19,8.9625,8.9625,52.4132,475.477559580695
1656640800,2022-07-01 02:00:00,HAPI/USDT,9.0615,9.1441,9.0615,9.1441,10.2354757,93.268661190932
1656637200,2022-07-01 01:00:00,HAPI/USDT,9.0407,9.1352,9.0407,9.1352,6.6475,60.54768843
1656633600,2022-07-01 00:00:00,HAPI/USDT,8.612,9.1441,8.612,9.0341,644.80821884,5694.152330623892
1656630000,2022-06-30 23:00:00,HAPI/USDT,8.5332,8.6121,8.4768,8.6085,29.4379001,251.37386871933
1656626400,2022-06-30 22:00:00,HAPI/USDT,8.5239,8.5447,8.4514,8.4514,8.221,69.57099284
1656622800,2022-06-30 21:00:00,HAPI/USDT,8.6951,8.6951,8.3759,8.5239,1230.64606977,10441.150790906543
1656619200,2022-06-30 20:00:00,HAPI/USDT,8.9151,8.9207,8.6919,8.7797,37.52247342,329.513556647794
1656615600,2022-06-30 19:00:00,HAPI/USDT,8.6809,8.9089,8.5619,8.9089,106.36187185,938.196252024465
1656612000,2022-06-30 18:00:00,HAPI/USDT,8.73,8.73,8.5448,8.6809,34.2604,296.59896041
1656608400,2022-06-30 17:00:00,HAPI/USDT,8.6297,8.7305,8.615,8.7305,5.6492,48.8984541
1656604800,2022-06-30 16:00:00,HAPI/USDT,8.5839,8.799,8.5839,8.6296,405.06028228,3521.38491453172
1656601200,2022-06-30 15:00:00,HAPI/USDT,8.5822,8.6129,8.4999,8.556,31.0872,265.36340656
1656597600,2022-06-30 14:00:00,HAPI/USDT,8.5755,8.68,8.489,8.6032,56.447,482.51323283
1656594000,2022-06-30 13:00:00,HAPI/USDT,8.6129,8.6493,8.4868,8.5907,62.40502985,533.146790797201
1656590400,2022-06-30 12:00:00,HAPI/USDT,8.4935,8.5987,8.4934,8.5987,22.6188,193.35793952
1656586800,2022-06-30 11:00:00,HAPI/USDT,8.487,8.5641,8.4868,8.5601,161.89115078,1378.736224863484
1656583200,2022-06-30 10:00:00,HAPI/USDT,8.4874,8.5271,8.4868,8.4869,73.2798485,621.93066274095
1656579600,2022-06-30 09:00:00,HAPI/USDT,8.5034,8.5537,8.4868,8.5537,142.4377,1210.1344863
1656576000,2022-06-30 08:00:00,HAPI/USDT,8.5281,8.6368,8.4869,8.5034,117.9483,1011.05728252
1656572400,2022-06-30 07:00:00,HAPI/USDT,8.719,8.719,8.4868,8.6,711.89590854,6104.27569756026
1656568800,2022-06-30 06:00:00,HAPI/USDT,8.7087,8.7293,8.6296,8.7222,44.64,388.62082862
1656565200,2022-06-30 05:00:00,HAPI/USDT,8.9274,8.9857,8.5989,8.7079,474.65057479,4115.702650560503
1656561600,2022-06-30 04:00:00,HAPI/USDT,8.8829,8.968,8.8648,8.968,25.55941254,228.576057832748
1656558000,2022-06-30 03:00:00,HAPI/USDT,8.8853,8.9534,8.8559,8.8918,37.15669464,331.276749617176
1656554400,2022-06-30 02:00:00,HAPI/USDT,8.9623,8.9623,8.8876,8.9074,6.1438,54.72013343
1656550800,2022-06-30 01:00:00,HAPI/USDT,8.8467,8.9635,8.8261,8.9624,80.53769521,715.599899924835
1656547200,2022-06-30 00:00:00,HAPI/USDT,8.9117,8.9534,8.6129,8.8853,173.8092,1520.58335963
1656543600,2022-06-29 23:00:00,HAPI/USDT,8.8949,8.9534,8.8829,8.8829,12.9567,115.62315095
1656540000,2022-06-29 22:00:00,HAPI/USDT,8.9727,9.05,8.7187,8.9222,1186.99218756,10580.504771370248
1656536400,2022-06-29 21:00:00,HAPI/USDT,9.0744,9.0795,8.8853,9.0694,99.57617903,897.297326435224
1656532800,2022-06-29 20:00:00,HAPI/USDT,8.7686,9.0669,8.7686,9.0669,39.95759488,356.774272611326
1656529200,2022-06-29 19:00:00,HAPI/USDT,8.7492,8.9449,8.5977,8.7687,604.97071772,5245.472531729998
1656525600,2022-06-29 18:00:00,HAPI/USDT,8.8017,8.8176,8.7492,8.8176,8.3284,73.3651701
1656522000,2022-06-29 17:00:00,HAPI/USDT,8.8854,8.8854,8.5995,8.754,368.05692286,3201.327326970336
1656518400,2022-06-29 16:00:00,HAPI/USDT,8.8501,9.0289,8.6262,8.8854,612.19608578,5455.834532494956
1656514800,2022-06-29 15:00:00,HAPI/USDT,8.9926,8.9926,8.85,8.85,200.31960386,1776.548435052028
1656511200,2022-06-29 14:00:00,HAPI/USDT,8.86,9,8.86,8.9174,171.80828292,1530.77747881
1656507600,2022-06-29 13:00:00,HAPI/USDT,8.9289,8.9504,8.7941,8.7941,56.2804,500.11524412
1656504000,2022-06-29 12:00:00,HAPI/USDT,8.7485,9.0385,8.6002,9,1150.83962914,10180.823665866287
1656500400,2022-06-29 11:00:00,HAPI/USDT,8.9625,8.9625,8.6602,8.7468,421.29947761,3676.028838228793
1656496800,2022-06-29 10:00:00,HAPI/USDT,9.0992,9.1577,8.8631,8.9135,182.28879945,1626.447812147498
1656493200,2022-06-29 09:00:00,HAPI/USDT,9.1513,9.2191,8.9203,9.0215,217.73987695,1969.616885939147
1656489600,2022-06-29 08:00:00,HAPI/USDT,9.1354,9.3746,9.0253,9.1683,1072.38947671,9958.515792540727
1656486000,2022-06-29 07:00:00,HAPI/USDT,8.9747,9.1354,8.9204,9.1242,150.68199167,1364.094393165254
1656482400,2022-06-29 06:00:00,HAPI/USDT,9.2035,9.2192,8.9534,8.9745,495.35058956,4470.998858260464
1656478800,2022-06-29 05:00:00,HAPI/USDT,9.4706,9.4706,9.0002,9.2035,423.95585944,3908.043997290278
1656475200,2022-06-29 04:00:00,HAPI/USDT,9.2094,9.6021,9.06,9.3865,1103.91477478,10344.862133093386
1656471600,2022-06-29 03:00:00,HAPI/USDT,9.7448,9.7448,9.1949,9.2896,1722.5116775,16168.278765403962
1656468000,2022-06-29 02:00:00,HAPI/USDT,9.9117,9.9117,9.5223,9.7455,516.99079279,5028.562375601464
1656464400,2022-06-29 01:00:00,HAPI/USDT,9.9904,10.0429,9.6665,9.9188,393.3249,3872.69248742
1656460800,2022-06-29 00:00:00,HAPI/USDT,9.9749,10.2346,9.8501,9.9754,133.62540559,1335.125706061414
1656457200,2022-06-28 23:00:00,HAPI/USDT,10.2435,10.2752,9.86,9.975,680.01088803,6796.546480042802
1656453600,2022-06-28 22:00:00,HAPI/USDT,10.8249,10.8998,10.0027,10.1513,1152.18855745,11818.160097415249
1656450000,2022-06-28 21:00:00,HAPI/USDT,10.32,11.3735,10.32,10.825,2330.85584891,25556.077881249378
1656446400,2022-06-28 20:00:00,HAPI/USDT,10.2276,10.4504,10.1799,10.3201,166.33878496,1721.123714651364
1656442800,2022-06-28 19:00:00,HAPI/USDT,10.1314,10.3127,9.9128,10.3108,319.78606706,3252.5153587357
1656439200,2022-06-28 18:00:00,HAPI/USDT,10.3492,10.3835,9.8388,10.1275,1408.98885886,14278.603567063518
1656435600,2022-06-28 17:00:00,HAPI/USDT,10.8061,10.8061,10.2076,10.4335,1016.13587774,10684.16762849071
1656432000,2022-06-28 16:00:00,HAPI/USDT,10.8059,11.0372,10.75,10.8605,1531.26298494,16496.161427952734
1656428400,2022-06-28 15:00:00,HAPI/USDT,10.9963,11.3746,10.7501,10.9032,1109.01566002,12179.702759747594
1656424800,2022-06-28 14:00:00,HAPI/USDT,10.974,11.1696,10.6,10.9964,1418.29875169,15285.984856408994
1656421200,2022-06-28 13:00:00,HAPI/USDT,11.3239,11.5999,10.9427,11.0942,1826.03748979,20346.506999887085
1656417600,2022-06-28 12:00:00,HAPI/USDT,10.6201,11.5528,10.6201,11.2501,2057.44037989,22867.846653015458
1656414000,2022-06-28 11:00:00,HAPI/USDT,10.6798,11.1154,10.5504,10.674,2927.89744639,31823.906583767561
1656410400,2022-06-28 10:00:00,HAPI/USDT,10.7,12,10.5008,10.792,5767.15184506,63959.669494882035
1656406800,2022-06-28 09:00:00,HAPI/USDT,9.3186,11.7658,9.1577,10.738,8060.29952775,83910.537742978498
1656403200,2022-06-28 08:00:00,HAPI/USDT,8.8503,9.8888,8.7519,9.3179,4094.77019346,38275.259606700901
1656399600,2022-06-28 07:00:00,HAPI/USDT,8.7131,9.0135,8.6195,8.8503,529.79468266,4716.878888858396
1656396000,2022-06-28 06:00:00,HAPI/USDT,8.8683,8.9012,8.6539,8.7882,428.1991,3724.1463771
1656392400,2022-06-28 05:00:00,HAPI/USDT,8.9534,8.9534,8.6931,8.8683,222.11511226,1950.058780691639
1656388800,2022-06-28 04:00:00,HAPI/USDT,8.7523,9.8883,8.7523,8.9858,2545.57319467,23551.352333987275
1656385200,2022-06-28 03:00:00,HAPI/USDT,8.6074,8.7523,8.6063,8.7523,42.9119,374.60867134
1656381600,2022-06-28 02:00:00,HAPI/USDT,8.5985,8.8866,8.5984,8.6809,297.42768997,2572.342918397275
1656378000,2022-06-28 01:00:00,HAPI/USDT,8.3405,8.8196,8.309,8.5982,1211.922,10486.531983801
1656374400,2022-06-28 00:00:00,HAPI/USDT,8.4406,8.4406,8.3405,8.3922,37.5828,314.92377862
1656370800,2022-06-27 23:00:00,HAPI/USDT,8.4084,8.5,8.3272,8.5,808.40342882,6841.093550572315
1656367200,2022-06-27 22:00:00,HAPI/USDT,8.3405,8.4498,8.3014,8.3717,605.8758,5078.8435661
1656363600,2022-06-27 21:00:00,HAPI/USDT,8.2293,8.3606,8.2293,8.3387,185.5934,1545.31683232
1656360000,2022-06-27 20:00:00,HAPI/USDT,8.0001,8.3074,8,8.2292,796.6114,6486.84727656
1656356400,2022-06-27 19:00:00,HAPI/USDT,7.9687,7.9963,7.9353,7.9403,5.5497,44.33274243
1656352800,2022-06-27 18:00:00,HAPI/USDT,7.94,7.9687,7.94,7.9687,0.2393,1.90269675
1656349200,2022-06-27 17:00:00,HAPI/USDT,8.0993,8.2016,7.8768,7.9327,773.30057199,6121.984390103184
1656345600,2022-06-27 16:00:00,HAPI/USDT,8.1183,8.2017,8.0994,8.0994,318.81645286,2612.494656091862
1656342000,2022-06-27 15:00:00,HAPI/USDT,8.1947,8.2011,7.9963,8.1173,319.64068071,2617.87123614018
1656338400,2022-06-27 14:00:00,HAPI/USDT,8.0993,8.1957,8.0692,8.1499,43.76457264,358.295975957906
1656334800,2022-06-27 13:00:00,HAPI/USDT,8.1643,8.1646,8.1139,8.1646,35.42902411,289.138974944945
1656331200,2022-06-27 12:00:00,HAPI/USDT,8.0993,8.0993,8.0681,8.0681,3.2738,26.41826531
1656327600,2022-06-27 11:00:00,HAPI/USDT,8.1792,8.1977,8.0993,8.0993,37.0409264,302.57247255928
1656324000,2022-06-27 10:00:00,HAPI/USDT,8.1183,8.1792,8.0993,8.1099,9.40866056,76.710761562352
1656320400,2022-06-27 09:00:00,HAPI/USDT,8.0681,8.1962,8.0681,8.1183,72.1373,590.25370205
1656316800,2022-06-27 08:00:00,HAPI/USDT,8.0681,8.0681,8.0681,8.0681,0.1479,1.19327199
1656313200,2022-06-27 07:00:00,HAPI/USDT,7.9034,8.0681,7.9034,8.0681,106.84519991,859.550170190576
1656309600,2022-06-27 06:00:00,HAPI/USDT,8.0584,8.0584,7.8686,7.975,172.663,1369.80244721
1656306000,2022-06-27 05:00:00,HAPI/USDT,8.2013,8.2013,8.0172,8.0788,68.1894,551.25897296
1656302400,2022-06-27 04:00:00,HAPI/USDT,8.1972,8.2017,8.1972,8.2015,26.40867649,216.593485991514
1656298800,2022-06-27 03:00:00,HAPI/USDT,8.313,8.3364,8.1951,8.2016,171.51954857,1408.311782061712
1656295200,2022-06-27 02:00:00,HAPI/USDT,8.3091,8.4256,8.146,8.3784,126.4718,1049.10993681
1656291600,2022-06-27 01:00:00,HAPI/USDT,8.3802,8.4547,8.2599,8.3511,324.9415,2699.54615896
1656288000,2022-06-27 00:00:00,HAPI/USDT,8.3802,8.4507,8.3802,8.3802,9.9555,83.5550565
1656284400,2022-06-26 23:00:00,HAPI/USDT,8.4201,8.4201,8.3801,8.3802,22.39,188.26797854
1656280800,2022-06-26 22:00:00,HAPI/USDT,8.4063,8.494,8.1778,8.4201,752.506365,6240.5452764
1656277200,2022-06-26 21:00:00,HAPI/USDT,8.2463,8.7474,8.2463,8.4032,1898.67138253,16074.817085636967
1656273600,2022-06-26 20:00:00,HAPI/USDT,8.2463,8.2908,8.1793,8.1793,71.1194,587.09218605
1656270000,2022-06-26 19:00:00,HAPI/USDT,8.1999,8.2461,8.1363,8.246,85.18105488,700.171435826094
1656266400,2022-06-26 18:00:00,HAPI/USDT,8.1114,8.2,8.1114,8.1303,98.51322048,804.803717520259
1656262800,2022-06-26 17:00:00,HAPI/USDT,8.0573,8.1166,8,8.1137,4.0906,32.97714205
1656259200,2022-06-26 16:00:00,HAPI/USDT,8.0993,8.1586,8.0573,8.0573,92.3008399,750.33163106814
1656255600,2022-06-26 15:00:00,HAPI/USDT,7.9962,8.1282,7.9778,8.0993,24.87192804,200.988672172797
1656252000,2022-06-26 14:00:00,HAPI/USDT,7.9687,7.9962,7.9687,7.9962,0.1623,1.29593251
1656248400,2022-06-26 13:00:00,HAPI/USDT,7.9212,7.9687,7.9212,7.9687,0.7605,6.04286118
1656244800,2022-06-26 12:00:00,HAPI/USDT,7.9353,7.94,7.9159,7.9159,1.0677,8.47242601
1656241200,2022-06-26 11:00:00,HAPI/USDT,7.9353,7.9353,7.9353,7.9353,0.0966,0.76654998
1656237600,2022-06-26 10:00:00,HAPI/USDT,7.865,7.9335,7.865,7.8995,59.4212,469.34154805
1656234000,2022-06-26 09:00:00,HAPI/USDT,7.8883,7.8883,7.7003,7.8743,139.5639,1077.37431702
1656230400,2022-06-26 08:00:00,HAPI/USDT,7.8414,7.9194,7.7,7.9194,66.17576519,513.562102208582
1656226800,2022-06-26 07:00:00,HAPI/USDT,7.9726,7.9845,7.8207,7.8362,48.5119,381.66033471
1656223200,2022-06-26 06:00:00,HAPI/USDT,7.9926,7.9936,7.9248,7.933,0.4627,3.69138756
1656219600,2022-06-26 05:00:00,HAPI/USDT,7.9353,7.9662,7.9061,7.9662,4.2127,33.35653408
1656216000,2022-06-26 04:00:00,HAPI/USDT,7.8723,8.0357,7.84,7.9358,157.86762289,1254.127690795401
1656212400,2022-06-26 03:00:00,HAPI/USDT,7.8401,7.8699,7.8401,7.8611,0.2588,2.03456008
1656208800,2022-06-26 02:00:00,HAPI/USDT,7.8381,7.9288,7.6914,7.8401,249.4242,1937.18616601
1656205200,2022-06-26 01:00:00,HAPI/USDT,7.9264,7.9353,7.9264,7.9353,0.1899,1.50677196
1656201600,2022-06-26 00:00:00,HAPI/USDT,7.95,8.0399,7.7639,7.9353,173.2202,1367.3535762
1656198000,2022-06-25 23:00:00,HAPI/USDT,8.0006,8.0393,7.9353,7.9353,92.2475,740.19182094
1656194400,2022-06-25 22:00:00,HAPI/USDT,8.034,8.0393,7.8884,8,43.0271,342.68390545
1656190800,2022-06-25 21:00:00,HAPI/USDT,7.8244,8.2003,7.8244,8.034,400.52541169,3227.034499992031
1656187200,2022-06-25 20:00:00,HAPI/USDT,7.8743,7.9034,7.7728,7.8381,2.7556,21.71025416
1656183600,2022-06-25 19:00:00,HAPI/USDT,7.8686,7.8743,7.8686,7.8743,0.2267,1.78399459
1656180000,2022-06-25 18:00:00,HAPI/USDT,7.7523,7.8743,7.6948,7.8401,122.3698,942.77146919
1656176400,2022-06-25 17:00:00,HAPI/USDT,7.874,7.9411,7.7524,7.8207,188.5509,1471.059452474976
1656172800,2022-06-25 16:00:00,HAPI/USDT,7.9033,7.9353,7.7618,7.9034,20.49974108,161.088065331148
1656169200,2022-06-25 15:00:00,HAPI/USDT,7.9687,8.1358,7.6929,7.9033,514.41665984,4103.889177209739
1656165600,2022-06-25 14:00:00,HAPI/USDT,8.0283,8.0376,7.9687,7.9687,185.43687606,1483.877431054739
1656162000,2022-06-25 13:00:00,HAPI/USDT,7.9353,8.0364,7.9034,8.0296,14.8239405,118.469505345467
1656158400,2022-06-25 12:00:00,HAPI/USDT,7.94,8.0229,7.9353,7.9353,35.1711,280.29411725
1656154800,2022-06-25 11:00:00,HAPI/USDT,7.9892,7.9893,7.8743,7.8743,12.17122134,96.767332151662
1656151200,2022-06-25 10:00:00,HAPI/USDT,7.9034,7.9813,7.8244,7.9813,6,47.42347011
1656147600,2022-06-25 09:00:00,HAPI/USDT,7.8722,7.9821,7.7732,7.9035,37.9855,300.77092122
1656144000,2022-06-25 08:00:00,HAPI/USDT,7.7729,7.8454,7.7729,7.8454,0.0562,0.43795348
1656140400,2022-06-25 07:00:00,HAPI/USDT,7.7728,7.8597,7.7728,7.7729,8.9157,70.02332546
1656136800,2022-06-25 06:00:00,HAPI/USDT,7.7728,7.7728,7.7728,7.7728,0.0595,0.4624816
