https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GTC,Volume USDT
1656694800,2022-07-01 17:00:00,GTC/USDT,2.75,2.76,2.733,2.7518,418.37862403,1149.656317157653
1656691200,2022-07-01 16:00:00,GTC/USDT,2.732,2.7678,2.732,2.7537,33.2061,91.29305243
1656687600,2022-07-01 15:00:00,GTC/USDT,2.7537,2.7625,2.7268,2.7268,210.71174055,579.396045794099
1656684000,2022-07-01 14:00:00,GTC/USDT,2.775,2.775,2.735,2.7478,133.9699933,368.984264974934
1656680400,2022-07-01 13:00:00,GTC/USDT,2.7404,2.7911,2.7357,2.7911,1193.089,3309.49054531
1656676800,2022-07-01 12:00:00,GTC/USDT,2.7475,2.7662,2.731,2.7364,1206.3143,3308.80220745
1656673200,2022-07-01 11:00:00,GTC/USDT,2.7244,2.7711,2.7184,2.7579,134.63482436,371.006178261783
1656669600,2022-07-01 10:00:00,GTC/USDT,2.84,2.8736,2.712,2.7364,2787.44019017,7877.587423763347
1656666000,2022-07-01 09:00:00,GTC/USDT,2.7875,2.84,2.7708,2.84,476.0176,1331.6419566
1656662400,2022-07-01 08:00:00,GTC/USDT,2.788,2.8036,2.7551,2.8036,678.96834039,1900.389393177404
1656658800,2022-07-01 07:00:00,GTC/USDT,2.807,2.8095,2.775,2.7966,642.345,1796.91519921
1656655200,2022-07-01 06:00:00,GTC/USDT,2.8433,2.8433,2.8095,2.8095,36.2346,102.24003421
1656651600,2022-07-01 05:00:00,GTC/USDT,2.8548,2.8548,2.8217,2.8505,91.4506,259.74972705
1656648000,2022-07-01 04:00:00,GTC/USDT,2.9184,2.9256,2.8567,2.8567,290.5436,844.9786535
1656644400,2022-07-01 03:00:00,GTC/USDT,3.01,3.01,2.92,2.92,867.4105,2557.97729041
1656640800,2022-07-01 02:00:00,GTC/USDT,3.046,3.0781,3.0108,3.0135,925.18196239,2812.23904524774
1656637200,2022-07-01 01:00:00,GTC/USDT,3.0588,3.069,3.0222,3.0417,2378.6986,7276.8074539
1656633600,2022-07-01 00:00:00,GTC/USDT,2.9385,3.0625,2.932,3.0417,3273.0782,9946.62341699
1656630000,2022-06-30 23:00:00,GTC/USDT,2.878,2.9514,2.817,2.9477,253.6095,730.18633704
1656626400,2022-06-30 22:00:00,GTC/USDT,2.8106,2.8831,2.8095,2.8831,113.5517,323.85402577
1656622800,2022-06-30 21:00:00,GTC/USDT,2.8375,2.8505,2.8095,2.8095,112.7954,319.42960253
1656619200,2022-06-30 20:00:00,GTC/USDT,2.875,2.875,2.82,2.8353,335.91087956,957.271744549308
1656615600,2022-06-30 19:00:00,GTC/USDT,2.8408,2.922,2.8408,2.8875,689.0355,1991.97996029
1656612000,2022-06-30 18:00:00,GTC/USDT,2.875,2.875,2.8179,2.84,292.7561,831.77995314
1656608400,2022-06-30 17:00:00,GTC/USDT,2.88,2.902,2.8659,2.8788,63.3766,182.90068087
1656604800,2022-06-30 16:00:00,GTC/USDT,2.8664,2.9127,2.8664,2.88,530.1792,1533.26451603
1656601200,2022-06-30 15:00:00,GTC/USDT,2.8461,2.8925,2.8461,2.8524,183.38101684,524.781401829636
1656597600,2022-06-30 14:00:00,GTC/USDT,2.795,2.8482,2.795,2.8482,69.5062,196.39774364
1656594000,2022-06-30 13:00:00,GTC/USDT,2.8869,2.8869,2.775,2.7966,505.2895,1420.18753766
1656590400,2022-06-30 12:00:00,GTC/USDT,2.8524,2.8869,2.8505,2.8702,3335.18731511,9577.300743150756
1656586800,2022-06-30 11:00:00,GTC/USDT,2.8687,2.875,2.838,2.867,198.1384,565.72813122
1656583200,2022-06-30 10:00:00,GTC/USDT,2.8665,2.8726,2.8408,2.8668,43.6476,124.65974265
1656579600,2022-06-30 09:00:00,GTC/USDT,2.859,2.8806,2.82,2.8806,682.3954,1933.78806426
1656576000,2022-06-30 08:00:00,GTC/USDT,2.9059,2.9059,2.859,2.859,165.0062,475.96812559
1656572400,2022-06-30 07:00:00,GTC/USDT,2.9184,2.9646,2.8925,2.92,350.8146,1021.85426619
1656568800,2022-06-30 06:00:00,GTC/USDT,2.9901,2.9901,2.9127,2.92,494.4319,1459.97943373
1656565200,2022-06-30 05:00:00,GTC/USDT,3.0288,3.1,2.9792,3.006,986.8834,2988.20700937
1656561600,2022-06-30 04:00:00,GTC/USDT,3.003,3.0928,2.9928,3.0239,1184.41925785,3622.310634912515
1656558000,2022-06-30 03:00:00,GTC/USDT,2.9652,3.0178,2.9268,3.0178,178.7234,531.35149254
1656554400,2022-06-30 02:00:00,GTC/USDT,2.8947,2.9646,2.8947,2.9646,220.3261,648.80841355
1656550800,2022-06-30 01:00:00,GTC/USDT,2.9511,2.9688,2.8787,2.88,762.0873,2221.27220195
1656547200,2022-06-30 00:00:00,GTC/USDT,3.0309,3.0309,2.9514,2.9514,226.8915,677.05875701
1656543600,2022-06-29 23:00:00,GTC/USDT,3.0461,3.0461,3,3.033,148.7453,449.26997196
1656540000,2022-06-29 22:00:00,GTC/USDT,3.0675,3.0675,3.0298,3.0629,73.4628,224.02461617
1656536400,2022-06-29 21:00:00,GTC/USDT,3.0587,3.115,3.0587,3.0804,562.296,1733.41001148
1656532800,2022-06-29 20:00:00,GTC/USDT,3.0546,3.1449,3.0447,3.0667,1234.7157,3829.95193271
1656529200,2022-06-29 19:00:00,GTC/USDT,2.9901,3.0766,2.9901,3.0614,1569.2099,4797.99646527
1656525600,2022-06-29 18:00:00,GTC/USDT,3.0139,3.048,2.9483,2.9772,319.94486432,956.616065593216
1656522000,2022-06-29 17:00:00,GTC/USDT,2.9766,3.0139,2.9409,3.0139,365.0257,1085.38129039
1656518400,2022-06-29 16:00:00,GTC/USDT,3.003,3.0074,2.9566,2.9576,3372.26530775,10105.539243323233
1656514800,2022-06-29 15:00:00,GTC/USDT,3.0357,3.0357,2.9922,3.02,171.0594,514.92741118
1656511200,2022-06-29 14:00:00,GTC/USDT,3.0075,3.0667,3.0075,3.0373,1641.19438926,5011.415854019398
1656507600,2022-06-29 13:00:00,GTC/USDT,2.9217,3.0222,2.9217,2.9938,610.9493,1819.07914031
1656504000,2022-06-29 12:00:00,GTC/USDT,2.9608,2.9615,2.9093,2.9178,616.21745876,1803.863780085856
1656500400,2022-06-29 11:00:00,GTC/USDT,2.9433,2.9772,2.8923,2.9615,1216.66931317,3560.985556240675
1656496800,2022-06-29 10:00:00,GTC/USDT,2.9364,2.9514,2.907,2.9369,976.4918,2847.82457526
1656493200,2022-06-29 09:00:00,GTC/USDT,2.94,2.9757,2.9109,2.9358,875.02585362,2566.705340397166
1656489600,2022-06-29 08:00:00,GTC/USDT,2.9643,3.0033,2.932,2.932,1019.89609647,3035.155205958351
1656486000,2022-06-29 07:00:00,GTC/USDT,2.8806,2.9738,2.8732,2.9588,1547.16172993,4504.135963663261
1656482400,2022-06-29 06:00:00,GTC/USDT,2.8802,2.9016,2.838,2.8828,1123.79342337,3234.136450420521
1656478800,2022-06-29 05:00:00,GTC/USDT,2.8915,2.9229,2.85,2.8802,178.0928,513.65622499
1656475200,2022-06-29 04:00:00,GTC/USDT,2.8505,2.901,2.8482,2.901,449.6921,1292.45545614
1656471600,2022-06-29 03:00:00,GTC/USDT,2.8113,2.8505,2.8038,2.8482,65.2175,184.95569751
1656468000,2022-06-29 02:00:00,GTC/USDT,2.8323,2.8505,2.8095,2.8242,84.50061824,239.470644896704
1656464400,2022-06-29 01:00:00,GTC/USDT,2.7525,2.838,2.7525,2.8299,2030.1622,5705.80760282
1656460800,2022-06-29 00:00:00,GTC/USDT,2.7078,2.7656,2.7011,2.745,260.0842,715.28599924
1656457200,2022-06-28 23:00:00,GTC/USDT,2.7201,2.7201,2.679,2.7067,761.9775,2057.98026993
1656453600,2022-06-28 22:00:00,GTC/USDT,2.8129,2.8129,2.7056,2.7201,1604.9584,4407.67370928
1656450000,2022-06-28 21:00:00,GTC/USDT,2.8229,2.8229,2.8123,2.8131,107.3414,301.9619439
1656446400,2022-06-28 20:00:00,GTC/USDT,2.8236,2.8299,2.796,2.8299,76.5701,215.52684672
1656442800,2022-06-28 19:00:00,GTC/USDT,2.8186,2.8242,2.809,2.8242,312.8036,879.38336447
1656439200,2022-06-28 18:00:00,GTC/USDT,2.8269,2.8299,2.7689,2.8209,568.7758,1596.72952871
1656435600,2022-06-28 17:00:00,GTC/USDT,2.859,2.8668,2.8342,2.8342,55.0228,156.70669469
1656432000,2022-06-28 16:00:00,GTC/USDT,2.858,2.8869,2.8482,2.859,474.4969,1361.76954589
1656428400,2022-06-28 15:00:00,GTC/USDT,2.8992,2.8994,2.8264,2.8648,598.1338,1696.44553807
1656424800,2022-06-28 14:00:00,GTC/USDT,2.9442,2.9442,2.88,2.8947,191.79851511,556.063339091586
1656421200,2022-06-28 13:00:00,GTC/USDT,2.9229,2.9617,2.9127,2.9468,379.0697,1109.83851789
1656417600,2022-06-28 12:00:00,GTC/USDT,2.932,2.9514,2.9178,2.9256,65.3906,192.04721965
1656414000,2022-06-28 11:00:00,GTC/USDT,2.8931,2.9385,2.8931,2.9157,99.4123,289.91092109
1656410400,2022-06-28 10:00:00,GTC/USDT,2.9123,2.921,2.8831,2.8869,186.4865,540.24571884
1656406800,2022-06-28 09:00:00,GTC/USDT,2.9385,2.9517,2.9075,2.9099,1597.2035,4663.84776377
1656403200,2022-06-28 08:00:00,GTC/USDT,2.8869,2.9375,2.8731,2.9375,1991.2032,5741.47909771
1656399600,2022-06-28 07:00:00,GTC/USDT,2.8641,2.9007,2.8641,2.874,69.3862,200.29901638
1656396000,2022-06-28 06:00:00,GTC/USDT,2.8318,2.8714,2.8318,2.8714,167.8194,480.49089874
1656392400,2022-06-28 05:00:00,GTC/USDT,2.8119,2.8434,2.8119,2.82,238.7495,674.35073958
1656388800,2022-06-28 04:00:00,GTC/USDT,2.796,2.8179,2.7837,2.8179,42.6861,119.72161131
1656385200,2022-06-28 03:00:00,GTC/USDT,2.7692,2.7911,2.7692,2.7911,143.4955,399.94611783
1656381600,2022-06-28 02:00:00,GTC/USDT,2.8315,2.8315,2.7432,2.769,753.9691,2083.28696937
1656378000,2022-06-28 01:00:00,GTC/USDT,3.0159,3.0159,2.8342,2.8342,335.9791,979.01949845
1656374400,2022-06-28 00:00:00,GTC/USDT,2.9508,3.02,2.9508,3.003,635.8272,1908.78059396
1656370800,2022-06-27 23:00:00,GTC/USDT,2.9511,3.003,2.9483,2.9537,1293.3272,3825.44322777
1656367200,2022-06-27 22:00:00,GTC/USDT,2.8993,2.9507,2.8949,2.9507,3214.5867,9482.29531527
1656363600,2022-06-27 21:00:00,GTC/USDT,2.9129,2.9375,2.8994,2.8994,46.49129421,135.560271718617
1656360000,2022-06-27 20:00:00,GTC/USDT,2.8917,2.9385,2.8917,2.9152,102.7347,299.8181937
1656356400,2022-06-27 19:00:00,GTC/USDT,2.9127,2.9127,2.859,2.8869,340.3934,983.91491784
1656352800,2022-06-27 18:00:00,GTC/USDT,2.9088,2.9575,2.8668,2.9157,422.8377,1236.74211657
1656349200,2022-06-27 17:00:00,GTC/USDT,2.9128,2.932,2.8917,2.8917,47.3257,137.62385992
1656345600,2022-06-27 16:00:00,GTC/USDT,2.921,2.925,2.8772,2.925,159.78143255,463.999946111335
1656342000,2022-06-27 15:00:00,GTC/USDT,2.8947,2.943,2.8908,2.922,331.3764,959.77682079
1656338400,2022-06-27 14:00:00,GTC/USDT,2.8947,2.9106,2.8567,2.9106,727.67458996,2085.810671538296
1656334800,2022-06-27 13:00:00,GTC/USDT,2.937,2.96,2.8831,2.9028,226.9284,662.3045305
1656331200,2022-06-27 12:00:00,GTC/USDT,2.96,2.9828,2.92,2.9334,112.2686,332.08101282
1656327600,2022-06-27 11:00:00,GTC/USDT,3.0023,3.0023,2.9483,2.9652,160.7581,480.74260364
1656324000,2022-06-27 10:00:00,GTC/USDT,2.9972,3.0178,2.9972,3.0023,375.0126,1128.25191348
1656320400,2022-06-27 09:00:00,GTC/USDT,3.0379,3.0379,2.9899,3.007,7307.99649437,21869.880180596623
1656316800,2022-06-27 08:00:00,GTC/USDT,3.0357,3.05,3.0216,3.043,5380.16266242,16327.202234144758
1656313200,2022-06-27 07:00:00,GTC/USDT,2.9815,3.0357,2.9815,3.029,3375.6689,10208.42313168
1656309600,2022-06-27 06:00:00,GTC/USDT,2.9664,2.985,2.9483,2.985,3536.928,10532.08078189
1656306000,2022-06-27 05:00:00,GTC/USDT,3.0106,3.0142,2.964,2.9809,59.1759,176.59200345
1656302400,2022-06-27 04:00:00,GTC/USDT,2.9709,3.0128,2.9709,3.0128,270.6738522,811.58332082816
1656298800,2022-06-27 03:00:00,GTC/USDT,2.9809,2.985,2.9683,2.985,51.744,154.18097708
1656295200,2022-06-27 02:00:00,GTC/USDT,2.9708,2.9809,2.9483,2.9708,612.64920242,1820.547159099258
1656291600,2022-06-27 01:00:00,GTC/USDT,2.9308,2.9764,2.9044,2.9652,601.47922492,1783.916019471888
1656288000,2022-06-27 00:00:00,GTC/USDT,2.8301,2.9385,2.8301,2.9375,584.7643,1698.53642723
1656284400,2022-06-26 23:00:00,GTC/USDT,2.9,2.905,2.8179,2.8342,1093.862,3128.9117776
1656280800,2022-06-26 22:00:00,GTC/USDT,2.931,2.931,2.8505,2.8995,253.7986,731.58995161
1656277200,2022-06-26 21:00:00,GTC/USDT,2.9563,2.9563,2.922,2.9443,192.99025193,567.757694459532
1656273600,2022-06-26 20:00:00,GTC/USDT,2.902,2.96,2.902,2.9558,109.3343,320.22934392
1656270000,2022-06-26 19:00:00,GTC/USDT,2.8645,2.905,2.8645,2.901,96.17050027,277.798372441812
1656266400,2022-06-26 18:00:00,GTC/USDT,2.9177,2.9177,2.847,2.847,497.6241,1423.66039493
1656262800,2022-06-26 17:00:00,GTC/USDT,2.9483,2.9511,2.8925,2.9069,917.60956093,2659.562072287278
1656259200,2022-06-26 16:00:00,GTC/USDT,2.9709,2.9842,2.931,2.931,1677.60430101,4981.447497444145
1656255600,2022-06-26 15:00:00,GTC/USDT,3.0118,3.0168,2.9576,2.9881,458.48783245,1372.82569334516
1656252000,2022-06-26 14:00:00,GTC/USDT,3.078,3.078,2.9837,3.0188,3079.733,9265.38588714
1656248400,2022-06-26 13:00:00,GTC/USDT,2.9268,3.1765,2.92,3.09,3859.89959472,12056.90150775784
1656244800,2022-06-26 12:00:00,GTC/USDT,3.0347,3.0419,2.9232,2.9232,872.29488637,2561.395936507039
1656241200,2022-06-26 11:00:00,GTC/USDT,2.9913,3.04,2.9899,3.04,64.06181405,193.061522977765
1656237600,2022-06-26 10:00:00,GTC/USDT,2.9738,2.9842,2.9674,2.978,17.7242,52.82658099
1656234000,2022-06-26 09:00:00,GTC/USDT,3.0075,3.0142,2.975,2.975,147.8274,441.66312105
1656230400,2022-06-26 08:00:00,GTC/USDT,2.9826,3.0135,2.9826,3.005,79.92173648,239.244000863824
1656226800,2022-06-26 07:00:00,GTC/USDT,3.0216,3.033,2.9821,2.9821,54.5641,164.00170369
1656223200,2022-06-26 06:00:00,GTC/USDT,3.025,3.0411,2.9928,3.0411,197.7625,595.42066805
1656219600,2022-06-26 05:00:00,GTC/USDT,3.0461,3.048,2.9939,3.0222,99.0728,299.22993064
1656216000,2022-06-26 04:00:00,GTC/USDT,3.0639,3.0639,3.02,3.0267,89.3869,271.69816056
1656212400,2022-06-26 03:00:00,GTC/USDT,3.08,3.08,3.048,3.0658,95.1643,291.8608292
1656208800,2022-06-26 02:00:00,GTC/USDT,2.9628,3.153,2.9483,3.0842,3196.91666969,9852.070907301055
1656205200,2022-06-26 01:00:00,GTC/USDT,3.0142,3.0408,2.931,2.9646,1203.83350635,3581.21249395908
1656201600,2022-06-26 00:00:00,GTC/USDT,2.9972,3.0139,2.9548,3.0139,321.0617,959.02464098
1656198000,2022-06-25 23:00:00,GTC/USDT,2.9511,3.0177,2.9479,2.9972,1336.2809,3989.15648911
1656194400,2022-06-25 22:00:00,GTC/USDT,2.9698,2.9734,2.932,2.9427,80.3394,237.28623394
1656190800,2022-06-25 21:00:00,GTC/USDT,2.949,2.9922,2.949,2.9809,324.51075612,969.053071366652
1656187200,2022-06-25 20:00:00,GTC/USDT,2.9652,2.9709,2.925,2.9454,92.51647003,272.899362638836
1656183600,2022-06-25 19:00:00,GTC/USDT,2.9421,3.0075,2.9421,2.9592,1647.80196245,4931.201472649841
1656180000,2022-06-25 18:00:00,GTC/USDT,2.902,2.94,2.9007,2.94,1450.5034,4242.70867954
1656176400,2022-06-25 17:00:00,GTC/USDT,2.8469,2.9258,2.8469,2.9059,770.24378038,2240.330977779216
1656172800,2022-06-25 16:00:00,GTC/USDT,2.7847,2.86,2.7811,2.86,118.9048,336.0973662
1656169200,2022-06-25 15:00:00,GTC/USDT,2.8143,2.8439,2.7689,2.7689,215.08994354,604.763782480604
1656165600,2022-06-25 14:00:00,GTC/USDT,2.8113,2.8269,2.796,2.8143,1402.7839,3932.55280488
1656162000,2022-06-25 13:00:00,GTC/USDT,2.7847,2.8242,2.7648,2.7979,1992.33900105,5593.825282840395
1656158400,2022-06-25 12:00:00,GTC/USDT,2.8911,2.902,2.769,2.7853,3100.9027,8703.69695961
1656154800,2022-06-25 11:00:00,GTC/USDT,2.9443,2.9443,2.87,2.87,559.3019,1617.32072688
1656151200,2022-06-25 10:00:00,GTC/USDT,2.9417,2.9548,2.93,2.93,88.84753238,260.958963696424
1656147600,2022-06-25 09:00:00,GTC/USDT,2.931,2.9511,2.931,2.9511,858.5135,2528.38296237
1656144000,2022-06-25 08:00:00,GTC/USDT,2.9399,2.959,2.9177,2.931,141.8568,417.95371541
1656140400,2022-06-25 07:00:00,GTC/USDT,2.9157,2.9547,2.9157,2.947,771.95697255,2270.59357374227
1656136800,2022-06-25 06:00:00,GTC/USDT,2.88,2.9157,2.866,2.9107,211.31507714,612.439353574918
1656133200,2022-06-25 05:00:00,GTC/USDT,2.896,2.9296,2.88,2.88,500.4688,1446.4622529
1656129600,2022-06-25 04:00:00,GTC/USDT,2.9044,2.9106,2.875,2.9022,227.9359,657.11724487
1656126000,2022-06-25 03:00:00,GTC/USDT,2.862,2.902,2.862,2.902,132.82176788,382.6521195853
1656122400,2022-06-25 02:00:00,GTC/USDT,2.9398,2.9398,2.8434,2.8434,129.4815,373.97290131
1656118800,2022-06-25 01:00:00,GTC/USDT,2.815,2.9581,2.8062,2.9259,879.01532816,2573.99339207752
1656115200,2022-06-25 00:00:00,GTC/USDT,2.8103,2.8269,2.7489,2.8225,1613.1056,4477.75869877
1656111600,2022-06-24 23:00:00,GTC/USDT,2.85,2.8668,2.8113,2.8113,89.3832,253.86680795
1656108000,2022-06-24 22:00:00,GTC/USDT,2.8548,2.8925,2.8501,2.8501,506.99639083,1455.469303914068
1656104400,2022-06-24 21:00:00,GTC/USDT,2.8421,2.8524,2.839,2.8452,637.54973364,1815.024399083982
1656100800,2022-06-24 20:00:00,GTC/USDT,2.8965,2.9167,2.8269,2.8342,1284.47303478,3687.757099399676
1656097200,2022-06-24 19:00:00,GTC/USDT,2.7511,2.9157,2.7511,2.8871,2590.63853841,7460.738639120609
1656093600,2022-06-24 18:00:00,GTC/USDT,2.7302,2.7554,2.7152,2.7554,321.222,875.27856937
1656090000,2022-06-24 17:00:00,GTC/USDT,2.7915,2.7915,2.72,2.7364,204.2378,560.98845688
1656086400,2022-06-24 16:00:00,GTC/USDT,2.8,2.8025,2.7364,2.784,1227.90217169,3397.073317518797
1656082800,2022-06-24 15:00:00,GTC/USDT,2.7305,2.8246,2.7038,2.8025,2774.4557015,7695.354221015797
1656079200,2022-06-24 14:00:00,GTC/USDT,2.7648,2.7714,2.7268,2.7352,381.5142,1051.74348362
1656075600,2022-06-24 13:00:00,GTC/USDT,2.7581,2.769,2.7371,2.7607,964.3297,2664.97266072
1656072000,2022-06-24 12:00:00,GTC/USDT,2.7458,2.7932,2.7364,2.7548,991.40124631,2749.183495373092
1656068400,2022-06-24 11:00:00,GTC/USDT,2.7458,2.775,2.7262,2.7465,263.1175,723.55629262
1656064800,2022-06-24 10:00:00,GTC/USDT,2.7211,2.7448,2.7182,2.7448,65.7812,179.6407651
1656061200,2022-06-24 09:00:00,GTC/USDT,2.733,2.733,2.6909,2.7171,392.0551,1062.82900008
1656057600,2022-06-24 08:00:00,GTC/USDT,2.7182,2.754,2.7038,2.7382,349.44693302,953.454813881756
1656054000,2022-06-24 07:00:00,GTC/USDT,2.6928,2.7656,2.665,2.7,1937.62238434,5274.469443490451
1656050400,2022-06-24 06:00:00,GTC/USDT,2.6409,2.6916,2.6171,2.6916,257.1231,682.33309072
1656046800,2022-06-24 05:00:00,GTC/USDT,2.5897,2.6904,2.5897,2.649,1057.384,2804.2311307
1656043200,2022-06-24 04:00:00,GTC/USDT,2.6246,2.6343,2.5719,2.5852,235.2697,608.25914817
1656039600,2022-06-24 03:00:00,GTC/USDT,2.6463,2.6473,2.6136,2.6136,839.07283933,2218.817435508309
1656036000,2022-06-24 02:00:00,GTC/USDT,2.6202,2.6825,2.6118,2.6477,1311.7765,3480.34315106
1656032400,2022-06-24 01:00:00,GTC/USDT,2.6271,2.66,2.6118,2.6223,3691.38582602,9713.980493089482
1656028800,2022-06-24 00:00:00,GTC/USDT,2.6118,2.6318,2.598,2.6318,83.2787,218.490969
1656025200,2022-06-23 23:00:00,GTC/USDT,2.5934,2.617,2.5897,2.5985,104.80952615,272.823266678425
1656021600,2022-06-23 22:00:00,GTC/USDT,2.5453,2.6118,2.5453,2.6006,229.9523,597.10342737
1656018000,2022-06-23 21:00:00,GTC/USDT,2.5644,2.5734,2.532,2.532,105.8891,270.24069181
1656014400,2022-06-23 20:00:00,GTC/USDT,2.5508,2.5841,2.5408,2.5644,106.55426065,273.570995939525
1656010800,2022-06-23 19:00:00,GTC/USDT,2.5,2.575,2.4982,2.5555,214.9967,545.61792833
1656007200,2022-06-23 18:00:00,GTC/USDT,2.5082,2.525,2.502,2.5072,103.0559,258.93415018
1656003600,2022-06-23 17:00:00,GTC/USDT,2.503,2.5272,2.48,2.5245,215.2676,540.75231521
1656000000,2022-06-23 16:00:00,GTC/USDT,2.5082,2.525,2.4982,2.5054,433.4729,1086.33954922
1655996400,2022-06-23 15:00:00,GTC/USDT,2.5533,2.5691,2.4898,2.525,885.69286561,2232.113734808651
1655992800,2022-06-23 14:00:00,GTC/USDT,2.5453,2.56,2.523,2.56,887.9571,2244.22625825
1655989200,2022-06-23 13:00:00,GTC/USDT,2.565,2.586,2.532,2.5323,853.974,2182.94794001
1655985600,2022-06-23 12:00:00,GTC/USDT,2.5896,2.625,2.565,2.5698,1321.06558042,3443.696642386603
1655982000,2022-06-23 11:00:00,GTC/USDT,2.62,2.6388,2.583,2.5954,1701.908,4451.52823949
1655978400,2022-06-23 10:00:00,GTC/USDT,2.5737,2.628,2.5644,2.628,1093.0157,2834.52279045
1655974800,2022-06-23 09:00:00,GTC/USDT,2.5447,2.586,2.5335,2.586,644.423569,1650.692566075
1655971200,2022-06-23 08:00:00,GTC/USDT,2.5178,2.575,2.5178,2.54,1225.23636058,3123.374209471596
1655967600,2022-06-23 07:00:00,GTC/USDT,2.5527,2.5777,2.52,2.52,366.59349349,939.669436238649
1655964000,2022-06-23 06:00:00,GTC/USDT,2.5089,2.5571,2.5089,2.5464,149.9873,381.56070569
1655960400,2022-06-23 05:00:00,GTC/USDT,2.514,2.5314,2.4988,2.5082,72.3683,182.1887756
1655956800,2022-06-23 04:00:00,GTC/USDT,2.4717,2.512,2.464,2.5095,75.4011,188.29162904
1655953200,2022-06-23 03:00:00,GTC/USDT,2.4914,2.502,2.4571,2.4571,80.7751,199.67140734
1655949600,2022-06-23 02:00:00,GTC/USDT,2.4593,2.5189,2.452,2.4944,491.1328,1233.44262993
1655946000,2022-06-23 01:00:00,GTC/USDT,2.4544,2.4919,2.4528,2.46,610.7281,1500.57849582
1655942400,2022-06-23 00:00:00,GTC/USDT,2.3621,2.4725,2.3615,2.4576,371.95661643,911.085212579221
1655938800,2022-06-22 23:00:00,GTC/USDT,2.427,2.428,2.3615,2.3615,88.8754,211.83295856
1655935200,2022-06-22 22:00:00,GTC/USDT,2.4036,2.4267,2.392,2.4267,77.4263,187.15676963
1655931600,2022-06-22 21:00:00,GTC/USDT,2.3871,2.408,2.3558,2.408,835.8424,1985.74043949
1655928000,2022-06-22 20:00:00,GTC/USDT,2.4061,2.4349,2.3658,2.4012,212.4639111,507.82656103477
1655924400,2022-06-22 19:00:00,GTC/USDT,2.4342,2.4359,2.389,2.4153,58.1995,140.38410459
1655920800,2022-06-22 18:00:00,GTC/USDT,2.4392,2.4528,2.4366,2.4369,150.0901,367.62323861
1655917200,2022-06-22 17:00:00,GTC/USDT,2.4418,2.46,2.4301,2.4342,469.99458205,1152.635063786875
1655913600,2022-06-22 16:00:00,GTC/USDT,2.4294,2.4409,2.397,2.4409,925.04520233,2245.354163164696
1655910000,2022-06-22 15:00:00,GTC/USDT,2.5173,2.5173,2.4317,2.4317,144.24,357.33703383
1655906400,2022-06-22 14:00:00,GTC/USDT,2.503,2.565,2.503,2.5178,2835.8159175,7153.80244315485
1655902800,2022-06-22 13:00:00,GTC/USDT,2.44,2.502,2.4218,2.502,118.78982403,292.599195269646
1655899200,2022-06-22 12:00:00,GTC/USDT,2.4608,2.4608,2.416,2.439,382.55113003,932.114256038515
1655895600,2022-06-22 11:00:00,GTC/USDT,2.4741,2.481,2.4593,2.4615,152.40280411,377.31656806715
1655892000,2022-06-22 10:00:00,GTC/USDT,2.4744,2.476,2.4566,2.476,1031.484,2551.06463953
1655888400,2022-06-22 09:00:00,GTC/USDT,2.4267,2.486,2.4267,2.4725,265.98954788,655.692634099712
1655884800,2022-06-22 08:00:00,GTC/USDT,2.4,2.4301,2.389,2.4254,644.5432,1550.22157638
1655881200,2022-06-22 07:00:00,GTC/USDT,2.4499,2.4528,2.4027,2.4027,275.7065,673.08514999
1655877600,2022-06-22 06:00:00,GTC/USDT,2.49,2.49,2.416,2.4426,1492.1274,3619.14315309
1655874000,2022-06-22 05:00:00,GTC/USDT,2.5059,2.525,2.49,2.49,131.5806,331.28608766
1655870400,2022-06-22 04:00:00,GTC/USDT,2.4686,2.503,2.4686,2.503,110.242,274.07515224
1655866800,2022-06-22 03:00:00,GTC/USDT,2.4921,2.52,2.4665,2.4755,141.904,352.83020028
1655863200,2022-06-22 02:00:00,GTC/USDT,2.49,2.4919,2.4512,2.4873,796.03683293,1966.990185786709
1655859600,2022-06-22 01:00:00,GTC/USDT,2.572,2.584,2.49,2.49,549.9934,1400.6106803
1655856000,2022-06-22 00:00:00,GTC/USDT,2.5899,2.5899,2.541,2.5555,84.6671,217.24199976
1655852400,2022-06-21 23:00:00,GTC/USDT,2.6512,2.6562,2.57,2.6067,3641.3941,9424.38666848
1655848800,2022-06-21 22:00:00,GTC/USDT,2.608,2.66,2.5897,2.66,54.4235,142.85046625
1655845200,2022-06-21 21:00:00,GTC/USDT,2.6061,2.6452,2.598,2.6223,147.45952926,386.154283458552
1655841600,2022-06-21 20:00:00,GTC/USDT,2.5803,2.7318,2.5803,2.5993,2922.43983286,7697.767618367636
1655838000,2022-06-21 19:00:00,GTC/USDT,2.6781,2.6933,2.5734,2.5921,2360.81149766,6149.573341500032
1655834400,2022-06-21 18:00:00,GTC/USDT,2.68,2.6892,2.6652,2.6698,394.5263,1057.98513884
1655830800,2022-06-21 17:00:00,GTC/USDT,2.68,2.7091,2.68,2.6994,66.8695,180.13263506
1655827200,2022-06-21 16:00:00,GTC/USDT,2.6788,2.7202,2.6788,2.7007,90.15871145,243.545793797792
1655823600,2022-06-21 15:00:00,GTC/USDT,2.7177,2.7177,2.6758,2.6758,106.55548615,287.047807095395
