https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UOS,Volume USDT
1654740000,2022-06-09 02:00:00,UOS/USDT,0.3668,0.36793,0.365,0.3666,29437.16518834,10752.0710982436566
1654736400,2022-06-09 01:00:00,UOS/USDT,0.36661,0.368,0.36508,0.36766,4604.94175467,1691.983597478529
1654732800,2022-06-09 00:00:00,UOS/USDT,0.36873,0.37072,0.36506,0.36661,54182.52325261,19988.7166653333928
1654729200,2022-06-08 23:00:00,UOS/USDT,0.36965,0.37092,0.36783,0.36868,12365.43971879,4564.2261534488036
1654725600,2022-06-08 22:00:00,UOS/USDT,0.37229,0.37441,0.36956,0.37113,39072.58461315,14552.9893476458581
1654722000,2022-06-08 21:00:00,UOS/USDT,0.37,0.37405,0.36812,0.3705,25293.23673172,9375.0438629964665
1654718400,2022-06-08 20:00:00,UOS/USDT,0.37128,0.37176,0.37,0.37094,21899.65438366,8113.6393402041942
1654714800,2022-06-08 19:00:00,UOS/USDT,0.37032,0.37392,0.37001,0.37154,24749.82064316,9207.6440508148365
1654711200,2022-06-08 18:00:00,UOS/USDT,0.37392,0.37393,0.3703,0.37033,19286.54689707,7177.4364421732486
1654707600,2022-06-08 17:00:00,UOS/USDT,0.37066,0.37471,0.37,0.37393,41560.86754931,15441.2304745092738
1654704000,2022-06-08 16:00:00,UOS/USDT,0.37029,0.37471,0.37029,0.37066,60886.48055317,22754.9712332270277
1654700400,2022-06-08 15:00:00,UOS/USDT,0.37193,0.37263,0.37028,0.37029,33954.30658831,12605.0922233306076
1654696800,2022-06-08 14:00:00,UOS/USDT,0.37261,0.37346,0.37028,0.37193,3977.29047204,1477.515331858071
1654693200,2022-06-08 13:00:00,UOS/USDT,0.3682,0.37294,0.36802,0.37197,9634.53111444,3571.7210338066763
1654689600,2022-06-08 12:00:00,UOS/USDT,0.3696,0.37066,0.36824,0.36927,13224.54368384,4893.47754470765
1654686000,2022-06-08 11:00:00,UOS/USDT,0.36863,0.37023,0.368,0.36817,60532.65018532,22284.8173374135002
1654682400,2022-06-08 10:00:00,UOS/USDT,0.36904,0.37064,0.36711,0.36842,11084.61514985,4088.0293341425722
1654678800,2022-06-08 09:00:00,UOS/USDT,0.36594,0.36919,0.36594,0.36919,14534.57189778,5353.6952656526174
1654675200,2022-06-08 08:00:00,UOS/USDT,0.36847,0.36962,0.36572,0.36723,14196.41393532,5210.0355889935523
1654671600,2022-06-08 07:00:00,UOS/USDT,0.36955,0.37081,0.36747,0.36873,20445.64935978,7530.1083554652879
1654668000,2022-06-08 06:00:00,UOS/USDT,0.37134,0.3739,0.36935,0.37091,14975.16343518,5574.1040317850994
1654664400,2022-06-08 05:00:00,UOS/USDT,0.36889,0.37366,0.36819,0.37265,32205.94492937,11958.1492578281419
1654660800,2022-06-08 04:00:00,UOS/USDT,0.3652,0.36902,0.365,0.36902,23768.71146935,8696.3978290433196
1654657200,2022-06-08 03:00:00,UOS/USDT,0.37031,0.37031,0.3652,0.36527,10360.68279375,3810.2508187440377
1654653600,2022-06-08 02:00:00,UOS/USDT,0.36762,0.37113,0.36708,0.37027,13638.51660603,5023.3243223045157
1654650000,2022-06-08 01:00:00,UOS/USDT,0.3748,0.3748,0.36732,0.36732,78435.9800136,29035.4300049281816
1654646400,2022-06-08 00:00:00,UOS/USDT,0.37524,0.37781,0.37251,0.37516,61245.92369085,22918.1507306051766
1654642800,2022-06-07 23:00:00,UOS/USDT,0.37762,0.37768,0.37336,0.37599,54365.08361749,20357.9577927222173
1654639200,2022-06-07 22:00:00,UOS/USDT,0.38083,0.38204,0.3753,0.37605,72349.47492272,27344.3328908501425
1654635600,2022-06-07 21:00:00,UOS/USDT,0.3746,0.38227,0.37237,0.37971,186097.5943744,70636.0178517721778
1654632000,2022-06-07 20:00:00,UOS/USDT,0.37869,0.379,0.37323,0.37437,125945.65174277,47366.0966692845831
1654628400,2022-06-07 19:00:00,UOS/USDT,0.37279,0.38,0.37278,0.37869,116218.64340941,43765.7802612048707
1654624800,2022-06-07 18:00:00,UOS/USDT,0.36964,0.37606,0.36711,0.37277,183919.37194972,68541.7222709417062
1654621200,2022-06-07 17:00:00,UOS/USDT,0.36915,0.36987,0.3673,0.36972,8199.41828832,3019.9991626079955
1654617600,2022-06-07 16:00:00,UOS/USDT,0.36708,0.37016,0.36647,0.3685,10362.58484048,3822.1073469135968
1654614000,2022-06-07 15:00:00,UOS/USDT,0.36717,0.36941,0.36511,0.36719,58953.96896556,21687.581041241438
1654610400,2022-06-07 14:00:00,UOS/USDT,0.36221,0.36724,0.36221,0.36717,60275.54815489,22028.5647465139921
1654606800,2022-06-07 13:00:00,UOS/USDT,0.36226,0.36331,0.35898,0.36331,11723.74692789,4241.8030600237019
1654603200,2022-06-07 12:00:00,UOS/USDT,0.3614,0.3629,0.35827,0.3628,16658.66689761,5993.1592706824443
1654599600,2022-06-07 11:00:00,UOS/USDT,0.3655,0.36594,0.35953,0.36168,38429.97288417,13912.1998707672844
1654596000,2022-06-07 10:00:00,UOS/USDT,0.36432,0.36741,0.36359,0.36596,19364.19518583,7095.9502020123916
1654592400,2022-06-07 09:00:00,UOS/USDT,0.36646,0.36646,0.36423,0.36432,17593.0370271,6421.2197302593437
1654588800,2022-06-07 08:00:00,UOS/USDT,0.36635,0.36646,0.35984,0.36646,53007.32570065,19239.5208143156457
1654585200,2022-06-07 07:00:00,UOS/USDT,0.36413,0.36669,0.36371,0.3651,23361.99914791,8533.2706905274044
1654581600,2022-06-07 06:00:00,UOS/USDT,0.36352,0.36452,0.3604,0.3644,22312.6665823,8091.7980226279796
1654578000,2022-06-07 05:00:00,UOS/USDT,0.36482,0.36702,0.36189,0.36368,14549.1826465,5292.9756268451235
1654574400,2022-06-07 04:00:00,UOS/USDT,0.36521,0.36632,0.3617,0.3662,26800.5269304,9749.834200290273
1654570800,2022-06-07 03:00:00,UOS/USDT,0.36293,0.36632,0.3609,0.36551,6232.95136236,2269.7904247547288
1654567200,2022-06-07 02:00:00,UOS/USDT,0.36378,0.36476,0.35724,0.36355,161948.754822,58532.4188900206877
1654563600,2022-06-07 01:00:00,UOS/USDT,0.36274,0.36535,0.36136,0.36535,26845.02675368,9758.416394463716
1654560000,2022-06-07 00:00:00,UOS/USDT,0.36796,0.37096,0.36168,0.3636,79485.96241641,29012.674897778496
1654556400,2022-06-06 23:00:00,UOS/USDT,0.36987,0.3702,0.36601,0.36796,9858.29009555,3624.044535908826
1654552800,2022-06-06 22:00:00,UOS/USDT,0.37301,0.37513,0.36789,0.36969,100359.46327022,37208.5953957635015
1654549200,2022-06-06 21:00:00,UOS/USDT,0.36908,0.37405,0.36835,0.37405,29511.25570407,10983.7230361035606
1654545600,2022-06-06 20:00:00,UOS/USDT,0.36873,0.36928,0.36573,0.36928,81692.78305678,30084.5146733419421
1654542000,2022-06-06 19:00:00,UOS/USDT,0.36811,0.36922,0.366,0.36851,16431.84214092,6034.2587499398345
1654538400,2022-06-06 18:00:00,UOS/USDT,0.36934,0.37224,0.36608,0.36688,147102.06966926,54139.9733133749712
1654534800,2022-06-06 17:00:00,UOS/USDT,0.37072,0.37153,0.36865,0.36994,29511.63911876,10942.3221214576115
1654531200,2022-06-06 16:00:00,UOS/USDT,0.37835,0.37875,0.36816,0.37062,65648.97745367,24474.6641870708041
1654527600,2022-06-06 15:00:00,UOS/USDT,0.3809,0.38092,0.37642,0.378,193515.91078245,73221.1327770594273
1654524000,2022-06-06 14:00:00,UOS/USDT,0.38,0.38095,0.37895,0.38013,58814.16360681,22337.3322813419071
1654520400,2022-06-06 13:00:00,UOS/USDT,0.37901,0.38098,0.37808,0.38,28054.75561954,10660.0135187396719
1654516800,2022-06-06 12:00:00,UOS/USDT,0.38206,0.38398,0.37899,0.37901,25824.70430589,9835.5695664650432
1654513200,2022-06-06 11:00:00,UOS/USDT,0.38474,0.386,0.38169,0.38206,68857.17761881,26394.3266415849086
1654509600,2022-06-06 10:00:00,UOS/USDT,0.38593,0.3873,0.38448,0.38512,24826.99668014,9597.7886372178878
1654506000,2022-06-06 09:00:00,UOS/USDT,0.38713,0.38774,0.38443,0.38537,37253.05480882,14374.6325593816433
1654502400,2022-06-06 08:00:00,UOS/USDT,0.38164,0.38817,0.3786,0.38817,290288.6597571,111609.720103262716
1654498800,2022-06-06 07:00:00,UOS/USDT,0.38277,0.38437,0.38161,0.38161,14471.56168151,5537.4836457356708
1654495200,2022-06-06 06:00:00,UOS/USDT,0.37963,0.38507,0.37963,0.38185,57121.41397335,21823.6803651070025
1654491600,2022-06-06 05:00:00,UOS/USDT,0.37933,0.382,0.3785,0.37963,32306.5745206,12276.3913243427539
1654488000,2022-06-06 04:00:00,UOS/USDT,0.37956,0.38218,0.37801,0.37925,34545.2495032,13147.0336228722427
1654484400,2022-06-06 03:00:00,UOS/USDT,0.37909,0.38,0.37727,0.37956,15845.92275915,6003.3554376631511
1654480800,2022-06-06 02:00:00,UOS/USDT,0.38263,0.38441,0.37802,0.37928,102784.44192764,39282.8031439623262
1654477200,2022-06-06 01:00:00,UOS/USDT,0.37928,0.38751,0.37928,0.38263,130786.4916598,50139.3077036534967
1654473600,2022-06-06 00:00:00,UOS/USDT,0.3671,0.38015,0.36702,0.37944,231107.10277446,87029.0540973218179
1654470000,2022-06-05 23:00:00,UOS/USDT,0.37028,0.37213,0.36699,0.36717,19155.67293826,7051.8159029949256
1654466400,2022-06-05 22:00:00,UOS/USDT,0.37005,0.37318,0.36988,0.37043,19537.42421875,7255.6861406085991
1654462800,2022-06-05 21:00:00,UOS/USDT,0.37202,0.37288,0.36987,0.37149,27158.09630414,10068.0168974187695
1654459200,2022-06-05 20:00:00,UOS/USDT,0.37494,0.37528,0.37066,0.37202,35001.12655834,13044.75883590179
1654455600,2022-06-05 19:00:00,UOS/USDT,0.37456,0.378,0.37003,0.37569,62470.44915043,23400.5361819720962
1654452000,2022-06-05 18:00:00,UOS/USDT,0.37239,0.37709,0.36897,0.37506,206736.51904099,77016.6965035006524
1654448400,2022-06-05 17:00:00,UOS/USDT,0.361,0.37237,0.35905,0.37237,130553.53614002,47937.0989438188589
1654444800,2022-06-05 16:00:00,UOS/USDT,0.36249,0.36595,0.36,0.36207,32436.76603732,11773.4914156587928
1654441200,2022-06-05 15:00:00,UOS/USDT,0.35993,0.36483,0.3583,0.36249,41726.69987009,15066.8429382188886
1654437600,2022-06-05 14:00:00,UOS/USDT,0.35653,0.36013,0.35572,0.35848,50415.47748121,18065.921736611991
1654434000,2022-06-05 13:00:00,UOS/USDT,0.35882,0.35895,0.35632,0.3569,5718.65136071,2041.0973238519142
1654430400,2022-06-05 12:00:00,UOS/USDT,0.35604,0.35906,0.355,0.35731,15924.71504225,5689.6100755136897
1654426800,2022-06-05 11:00:00,UOS/USDT,0.35992,0.36024,0.35616,0.35706,8036.25959262,2875.679677031659
1654423200,2022-06-05 10:00:00,UOS/USDT,0.35997,0.36159,0.35781,0.359,21077.66300313,7601.1870147008833
1654419600,2022-06-05 09:00:00,UOS/USDT,0.36041,0.36154,0.35707,0.3601,17501.89953645,6277.285811204174
1654416000,2022-06-05 08:00:00,UOS/USDT,0.36039,0.364,0.358,0.36039,21738.75552188,7852.8367549568368
1654412400,2022-06-05 07:00:00,UOS/USDT,0.36015,0.36271,0.36,0.3602,17138.1972882,6194.2795624427951
1654408800,2022-06-05 06:00:00,UOS/USDT,0.3604,0.362,0.35873,0.36015,8839.62557859,3188.4232113720366
1654405200,2022-06-05 05:00:00,UOS/USDT,0.3586,0.36087,0.35793,0.35988,3633.56645468,1306.667188105549
1654401600,2022-06-05 04:00:00,UOS/USDT,0.35858,0.36033,0.35616,0.35835,12495.65026557,4482.91518011626
1654398000,2022-06-05 03:00:00,UOS/USDT,0.35803,0.35953,0.3573,0.35924,3520.96981499,1262.691077145279
1654394400,2022-06-05 02:00:00,UOS/USDT,0.3581,0.35855,0.35562,0.35786,6377.39292626,2277.2818838246997
1654390800,2022-06-05 01:00:00,UOS/USDT,0.35882,0.36087,0.3581,0.3581,847.09578201,304.4674153549423
1654387200,2022-06-05 00:00:00,UOS/USDT,0.35963,0.36168,0.35874,0.35899,10374.33618037,3741.7980043918896
1654383600,2022-06-04 23:00:00,UOS/USDT,0.36001,0.36116,0.35598,0.36017,12091.13252862,4345.1121861918894
1654380000,2022-06-04 22:00:00,UOS/USDT,0.35876,0.36069,0.35765,0.36027,7087.04467123,2544.8314945960747
1654376400,2022-06-04 21:00:00,UOS/USDT,0.3567,0.36079,0.3565,0.35858,11647.59388884,4178.8290396972294
1654372800,2022-06-04 20:00:00,UOS/USDT,0.35657,0.35799,0.35617,0.35678,9373.98291442,3343.1382289013359
1654369200,2022-06-04 19:00:00,UOS/USDT,0.35805,0.35992,0.355,0.35657,33057.89212306,11820.5094837416357
1654365600,2022-06-04 18:00:00,UOS/USDT,0.35849,0.3601,0.35562,0.35951,48807.2607,17476.202696469
1654362000,2022-06-04 17:00:00,UOS/USDT,0.35849,0.35905,0.35849,0.35849,2647.72983139,949.7840443077303
1654358400,2022-06-04 16:00:00,UOS/USDT,0.35887,0.35901,0.3572,0.35858,27793.41488609,9964.9170981105137
1654354800,2022-06-04 15:00:00,UOS/USDT,0.35791,0.36047,0.35639,0.35862,45926.52019619,16478.680133348433
1654351200,2022-06-04 14:00:00,UOS/USDT,0.35579,0.36,0.35372,0.35887,33124.59825156,11859.7019828308537
1654347600,2022-06-04 13:00:00,UOS/USDT,0.35462,0.3566,0.35303,0.35628,14932.26337811,5281.5720007924881
1654344000,2022-06-04 12:00:00,UOS/USDT,0.35867,0.35867,0.35414,0.35561,14764.92102945,5262.4235527955677
1654340400,2022-06-04 11:00:00,UOS/USDT,0.35871,0.35985,0.35842,0.35842,8694.72063608,3118.2311584478136
1654336800,2022-06-04 10:00:00,UOS/USDT,0.35812,0.36038,0.35812,0.35867,6903.53175967,2479.2604954536869
1654333200,2022-06-04 09:00:00,UOS/USDT,0.36447,0.36447,0.35483,0.35812,69684.71619427,24961.1447948134569
1654329600,2022-06-04 08:00:00,UOS/USDT,0.36216,0.36448,0.36133,0.36443,17180.04486696,6240.1445350574091
1654326000,2022-06-04 07:00:00,UOS/USDT,0.36379,0.36489,0.36021,0.36254,40513.0807318,14638.1180422380626
1654322400,2022-06-04 06:00:00,UOS/USDT,0.36375,0.36401,0.36207,0.36333,4694.69105358,1700.2102226238682
1654318800,2022-06-04 05:00:00,UOS/USDT,0.36298,0.3655,0.36208,0.36365,6749.05339114,2445.2653714691655
1654315200,2022-06-04 04:00:00,UOS/USDT,0.36268,0.366,0.36268,0.36457,5361.95075771,1956.709436754087
1654311600,2022-06-04 03:00:00,UOS/USDT,0.36273,0.36489,0.36238,0.3628,2883.80464502,1047.9806830643478
1654308000,2022-06-04 02:00:00,UOS/USDT,0.36305,0.36455,0.36208,0.36308,5348.40080182,1941.220103903207
1654304400,2022-06-04 01:00:00,UOS/USDT,0.36452,0.36498,0.36272,0.36291,15958.6445581,5813.579628554992
1654300800,2022-06-04 00:00:00,UOS/USDT,0.36246,0.365,0.36208,0.36424,13315.42688075,4841.34654838575
1654297200,2022-06-03 23:00:00,UOS/USDT,0.36305,0.365,0.36225,0.36301,716.87169365,260.2046475636645
1654293600,2022-06-03 22:00:00,UOS/USDT,0.36394,0.365,0.36231,0.363,6731.9602222,2450.30197116
1654290000,2022-06-03 21:00:00,UOS/USDT,0.36214,0.365,0.36214,0.36499,16792.32308813,6106.6458702888205
1654286400,2022-06-03 20:00:00,UOS/USDT,0.36098,0.3625,0.35857,0.3625,20703.37088883,7465.3597694973469
1654282800,2022-06-03 19:00:00,UOS/USDT,0.362,0.36302,0.36082,0.36194,9687.08462841,3511.3229876904585
1654279200,2022-06-03 18:00:00,UOS/USDT,0.36153,0.36236,0.361,0.362,7507.81503627,2714.0038909297972
1654275600,2022-06-03 17:00:00,UOS/USDT,0.36238,0.36264,0.361,0.36195,7871.67826961,2849.1258786012845
1654272000,2022-06-03 16:00:00,UOS/USDT,0.36172,0.36324,0.36131,0.36238,17775.33278533,6437.9071277699282
1654268400,2022-06-03 15:00:00,UOS/USDT,0.35874,0.3634,0.35874,0.36159,18743.75627063,6764.2076492034814
1654264800,2022-06-03 14:00:00,UOS/USDT,0.35782,0.35949,0.35447,0.35862,44123.42312874,15771.0188311810643
1654261200,2022-06-03 13:00:00,UOS/USDT,0.35657,0.35819,0.35535,0.35762,26905.25699682,9619.0287253842634
1654257600,2022-06-03 12:00:00,UOS/USDT,0.35795,0.35973,0.35084,0.35765,154556.63535493,55007.8033896027241
1654254000,2022-06-03 11:00:00,UOS/USDT,0.3579,0.36049,0.35638,0.35788,73006.81022383,26195.5553967170426
1654250400,2022-06-03 10:00:00,UOS/USDT,0.36846,0.36957,0.35685,0.35748,63339.07871527,22896.5465757467505
1654246800,2022-06-03 09:00:00,UOS/USDT,0.36928,0.37118,0.36682,0.36765,9498.41212596,3506.0624772361163
1654243200,2022-06-03 08:00:00,UOS/USDT,0.36748,0.37188,0.36664,0.36891,25586.81814154,9432.0078086536886
1654239600,2022-06-03 07:00:00,UOS/USDT,0.372,0.37372,0.36677,0.36912,31957.84576381,11813.3975938227742
1654236000,2022-06-03 06:00:00,UOS/USDT,0.372,0.37416,0.372,0.37296,10719.88419642,4000.3581089167014
1654232400,2022-06-03 05:00:00,UOS/USDT,0.37352,0.37525,0.372,0.37303,7992.35260663,2990.3171067330091
1654228800,2022-06-03 04:00:00,UOS/USDT,0.37365,0.37546,0.37265,0.37293,6692.5978003,2509.4084449208168
1654225200,2022-06-03 03:00:00,UOS/USDT,0.37236,0.37448,0.372,0.37353,2229.05354735,831.1485926416549
1654221600,2022-06-03 02:00:00,UOS/USDT,0.37562,0.37572,0.37004,0.37222,17008.84709705,6346.7787137199067
1654218000,2022-06-03 01:00:00,UOS/USDT,0.37199,0.37578,0.37199,0.37562,5342.43107467,1999.5428803148867
1654214400,2022-06-03 00:00:00,UOS/USDT,0.37386,0.375,0.37134,0.37225,5632.3503055,2101.0670764353175
1654210800,2022-06-02 23:00:00,UOS/USDT,0.37473,0.37497,0.37204,0.3741,17784.98115929,6656.4509447815321
1654207200,2022-06-02 22:00:00,UOS/USDT,0.37553,0.37574,0.37337,0.37475,7638.84580643,2866.8225950321969
1654203600,2022-06-02 21:00:00,UOS/USDT,0.37265,0.3757,0.36594,0.37539,57190.40835691,21160.0018826264803
1654200000,2022-06-02 20:00:00,UOS/USDT,0.37375,0.37579,0.37164,0.37359,14620.29821739,5472.8579400318183
1654196400,2022-06-02 19:00:00,UOS/USDT,0.37265,0.37376,0.36899,0.37376,6148.53575158,2283.1024028318677
1654192800,2022-06-02 18:00:00,UOS/USDT,0.37273,0.3748,0.37186,0.37329,19572.40612954,7308.8842048478402
1654189200,2022-06-02 17:00:00,UOS/USDT,0.37034,0.374,0.36716,0.37273,42548.21883634,15783.3147446431577
1654185600,2022-06-02 16:00:00,UOS/USDT,0.36761,0.37153,0.36514,0.37019,14743.2155735,5432.879556140191
1654182000,2022-06-02 15:00:00,UOS/USDT,0.36318,0.36768,0.36237,0.36761,26313.83604453,9607.4114059858561
1654178400,2022-06-02 14:00:00,UOS/USDT,0.37217,0.37448,0.36201,0.36349,81130.28303366,29747.2143684946488
1654174800,2022-06-02 13:00:00,UOS/USDT,0.37295,0.37477,0.36919,0.37299,11354.05675116,4217.0511451688773
1654171200,2022-06-02 12:00:00,UOS/USDT,0.37728,0.37836,0.36975,0.37295,15036.96332298,5623.4808045474891
1654167600,2022-06-02 11:00:00,UOS/USDT,0.37606,0.37837,0.374,0.37825,10381.59247627,3899.3686714329936
1654164000,2022-06-02 10:00:00,UOS/USDT,0.37318,0.37887,0.37251,0.37792,11118.48599584,4182.7116094659906
1654160400,2022-06-02 09:00:00,UOS/USDT,0.37115,0.37527,0.36978,0.37211,24309.62669625,9071.352728834799
1654156800,2022-06-02 08:00:00,UOS/USDT,0.37332,0.37724,0.36976,0.37114,90714.48039316,33775.7856941098786
1654153200,2022-06-02 07:00:00,UOS/USDT,0.37196,0.37416,0.37196,0.37292,6247.13845586,2334.3460666555776
1654149600,2022-06-02 06:00:00,UOS/USDT,0.369,0.37403,0.36812,0.37248,18437.33367437,6847.3678355302373
1654146000,2022-06-02 05:00:00,UOS/USDT,0.3666,0.369,0.36111,0.369,25553.6387035,9296.3259213677717
1654142400,2022-06-02 04:00:00,UOS/USDT,0.36714,0.36999,0.36466,0.3666,22742.80965841,8311.2764172982934
1654138800,2022-06-02 03:00:00,UOS/USDT,0.36962,0.37036,0.36682,0.36903,1795.16199206,662.3144050406171
1654135200,2022-06-02 02:00:00,UOS/USDT,0.36915,0.37108,0.36613,0.36961,15965.66681359,5862.8912095073025
1654131600,2022-06-02 01:00:00,UOS/USDT,0.36909,0.371,0.36715,0.37029,5617.21013102,2074.3005370971772
1654128000,2022-06-02 00:00:00,UOS/USDT,0.37114,0.37252,0.36466,0.37066,19658.38405325,7222.7622782427116
1654124400,2022-06-01 23:00:00,UOS/USDT,0.3749,0.37633,0.36914,0.37114,30077.27725529,11203.5565382653797
1654120800,2022-06-01 22:00:00,UOS/USDT,0.37303,0.3788,0.37245,0.37473,33742.00855324,12644.8745842534557
1654117200,2022-06-01 21:00:00,UOS/USDT,0.3675,0.38234,0.36481,0.37334,70384.13637527,26038.9802306927142
1654113600,2022-06-01 20:00:00,UOS/USDT,0.36884,0.3753,0.36498,0.36785,181374.33660847,67130.107010809189
1654110000,2022-06-01 19:00:00,UOS/USDT,0.37167,0.37453,0.36586,0.36884,75662.07246374,27914.013424156284
1654106400,2022-06-01 18:00:00,UOS/USDT,0.37312,0.37529,0.37048,0.37354,12862.94762318,4809.1764431440207
1654102800,2022-06-01 17:00:00,UOS/USDT,0.37022,0.37629,0.36997,0.37464,31111.86549558,11579.8539827654825
1654099200,2022-06-01 16:00:00,UOS/USDT,0.3701,0.37204,0.36641,0.37122,73732.07539187,27325.3098628680683
1654095600,2022-06-01 15:00:00,UOS/USDT,0.37796,0.37959,0.36467,0.3683,255942.6660631,95113.001602654427
1654092000,2022-06-01 14:00:00,UOS/USDT,0.38819,0.38819,0.376,0.37777,39792.18334287,15145.3129064774773
1654088400,2022-06-01 13:00:00,UOS/USDT,0.38604,0.3905,0.38599,0.38729,17507.60493518,6779.7382220685867
1654084800,2022-06-01 12:00:00,UOS/USDT,0.37869,0.393,0.37666,0.38608,46115.45701348,17852.9946003340342
1654081200,2022-06-01 11:00:00,UOS/USDT,0.38651,0.38753,0.37577,0.37865,62975.91678523,23918.6147822939227
1654077600,2022-06-01 10:00:00,UOS/USDT,0.38807,0.38908,0.38617,0.38767,8769.21796654,3399.634627229404
1654074000,2022-06-01 09:00:00,UOS/USDT,0.39,0.3923,0.38776,0.3891,25100.18296236,9806.2209522636983
1654070400,2022-06-01 08:00:00,UOS/USDT,0.37889,0.39607,0.3753,0.3904,85337.26735939,32962.2263208361933
1654066800,2022-06-01 07:00:00,UOS/USDT,0.3814,0.38298,0.37845,0.37885,15677.47017257,5964.6473955571073
1654063200,2022-06-01 06:00:00,UOS/USDT,0.38131,0.38304,0.3811,0.38224,4028.0534,1537.906313748
1654059600,2022-06-01 05:00:00,UOS/USDT,0.38322,0.38468,0.38149,0.38305,11627.71021602,4459.5085231544741
1654056000,2022-06-01 04:00:00,UOS/USDT,0.38174,0.38455,0.38089,0.38251,5304.36673102,2029.8665312545824
1654052400,2022-06-01 03:00:00,UOS/USDT,0.385,0.38576,0.381,0.38352,5545.66734205,2122.66811597162
1654048800,2022-06-01 02:00:00,UOS/USDT,0.38725,0.38774,0.38085,0.38523,37339.56860433,14350.7619904957916
1654045200,2022-06-01 01:00:00,UOS/USDT,0.3874,0.38836,0.3855,0.38739,29020.59284705,11191.7463314525379
1654041600,2022-06-01 00:00:00,UOS/USDT,0.38836,0.39069,0.38506,0.38724,8527.33632392,3307.1912628949458
1654038000,2022-05-31 23:00:00,UOS/USDT,0.38999,0.39806,0.382,0.3888,100527.99910976,39010.8612676587138
1654034400,2022-05-31 22:00:00,UOS/USDT,0.38699,0.3901,0.38649,0.38976,20420.33380326,7949.4806266803653
1654030800,2022-05-31 21:00:00,UOS/USDT,0.38873,0.3889,0.38361,0.38663,20975.00425029,8115.0404792535557
1654027200,2022-05-31 20:00:00,UOS/USDT,0.39373,0.3948,0.38402,0.3889,71484.56571197,27676.1078360929162
1654023600,2022-05-31 19:00:00,UOS/USDT,0.39531,0.39531,0.39104,0.39362,16658.68818246,6559.6982586391758
1654020000,2022-05-31 18:00:00,UOS/USDT,0.39841,0.399,0.38987,0.39531,106075.2500197,41980.4765875296077
1654016400,2022-05-31 17:00:00,UOS/USDT,0.39724,0.399,0.39503,0.39871,37758.35758057,15003.4142688068708
1654012800,2022-05-31 16:00:00,UOS/USDT,0.39195,0.39939,0.39107,0.39724,153442.20624012,60752.4348470649576
1654009200,2022-05-31 15:00:00,UOS/USDT,0.38682,0.39688,0.38649,0.39195,40371.09204397,15734.8042367205324
1654005600,2022-05-31 14:00:00,UOS/USDT,0.38773,0.38927,0.3851,0.38821,52988.94207074,20500.1477512101285
1654002000,2022-05-31 13:00:00,UOS/USDT,0.39269,0.39882,0.38511,0.38638,112249.26805113,44237.931145158385
1653998400,2022-05-31 12:00:00,UOS/USDT,0.39065,0.3951,0.38979,0.39318,30225.06353424,11866.1343955995651
1653994800,2022-05-31 11:00:00,UOS/USDT,0.39076,0.3945,0.38953,0.39134,33480.25404333,13127.408208598243
1653991200,2022-05-31 10:00:00,UOS/USDT,0.38623,0.396,0.38402,0.39158,45639.00066102,17807.559867069578
1653987600,2022-05-31 09:00:00,UOS/USDT,0.38766,0.38997,0.38401,0.38623,22878.08403845,8843.9710114839603
1653984000,2022-05-31 08:00:00,UOS/USDT,0.38676,0.38799,0.38423,0.38751,26659.66267393,10331.3303861235572
1653980400,2022-05-31 07:00:00,UOS/USDT,0.38627,0.38936,0.38445,0.38704,17610.18772553,6791.951965114542
1653976800,2022-05-31 06:00:00,UOS/USDT,0.38941,0.39105,0.383,0.38628,19846.37421705,7682.7485859978213
1653973200,2022-05-31 05:00:00,UOS/USDT,0.3928,0.39359,0.3888,0.38941,27997.5125313,10933.1904796021769
1653969600,2022-05-31 04:00:00,UOS/USDT,0.39215,0.395,0.39,0.39223,33968.40562108,13360.2969038206093
1653966000,2022-05-31 03:00:00,UOS/USDT,0.39203,0.396,0.38992,0.39226,29984.92687951,11805.1892722145452
1653962400,2022-05-31 02:00:00,UOS/USDT,0.38958,0.39323,0.38881,0.39205,7832.92082468,3063.0104516704282
1653958800,2022-05-31 01:00:00,UOS/USDT,0.3892,0.39898,0.38637,0.38958,25035.0134873,9815.4476039537593
1653955200,2022-05-31 00:00:00,UOS/USDT,0.38269,0.38922,0.38113,0.3892,82386.72075434,31675.7044388290808
1653951600,2022-05-30 23:00:00,UOS/USDT,0.383,0.38403,0.37986,0.3827,10379.98432278,3969.6880024057714
1653948000,2022-05-30 22:00:00,UOS/USDT,0.39009,0.3933,0.37,0.38299,281552.90386196,107357.781182415653
1653944400,2022-05-30 21:00:00,UOS/USDT,0.3805,0.4,0.38002,0.38953,362958.9026801,140750.6504986239558
1653940800,2022-05-30 20:00:00,UOS/USDT,0.37392,0.38398,0.37278,0.38159,56735.64921066,21535.0069589050106
1653937200,2022-05-30 19:00:00,UOS/USDT,0.37317,0.37762,0.37175,0.37392,30613.08361124,11483.3485004493142
1653933600,2022-05-30 18:00:00,UOS/USDT,0.37662,0.3795,0.371,0.37371,101641.76466024,38120.0558853833739
1653930000,2022-05-30 17:00:00,UOS/USDT,0.37501,0.3792,0.37501,0.37678,43169.23783787,16300.3267793004023
