https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CEUR,Volume USDT
1655805600,2022-06-21 10:00:00,CEUR/USDT,1.0519,1.0519,1.0508,1.0508,37.6283,39.55808699
1655802000,2022-06-21 09:00:00,CEUR/USDT,1.0463,1.0518,1.0463,1.0518,163.7598751,171.67528448018
1655798400,2022-06-21 08:00:00,CEUR/USDT,1.0517,1.0519,1.0463,1.0464,81.1738302,85.17681870738
1655794800,2022-06-21 07:00:00,CEUR/USDT,1.0516,1.0516,1.0466,1.0466,0.20629319,0.216381918604
1655791200,2022-06-21 06:00:00,CEUR/USDT,1.0464,1.0511,1.0464,1.0468,2.7073,2.84433089
1655787600,2022-06-21 05:00:00,CEUR/USDT,1.0464,1.0464,1.0464,1.0464,151.9111,158.95977504
1655784000,2022-06-21 04:00:00,CEUR/USDT,1.0463,1.0506,1.0463,1.0463,221.79438518,232.541378330108
1655780400,2022-06-21 03:00:00,CEUR/USDT,1.0505,1.0505,1.0463,1.0463,502.36088548,527.10796077674
1655776800,2022-06-21 02:00:00,CEUR/USDT,1.0462,1.0462,1.0462,1.0462,6.1458,6.42973596
1655773200,2022-06-21 01:00:00,CEUR/USDT,1.0506,1.0506,1.0506,1.0506,99.0372,104.04848232
1655769600,2022-06-21 00:00:00,CEUR/USDT,1.0463,1.0463,1.0463,1.0463,0,0
1655766000,2022-06-20 23:00:00,CEUR/USDT,1.0463,1.0463,1.0463,1.0463,0,0
1655762400,2022-06-20 22:00:00,CEUR/USDT,1.0463,1.0463,1.0463,1.0463,0,0
1655758800,2022-06-20 21:00:00,CEUR/USDT,1.0504,1.0504,1.0463,1.0463,0.2684,0.28127423
1655755200,2022-06-20 20:00:00,CEUR/USDT,1.0464,1.0504,1.0464,1.0465,402.56020182,421.239622491728
1655751600,2022-06-20 19:00:00,CEUR/USDT,1.0462,1.0505,1.0462,1.0471,1218.2566,1278.56428244
1655748000,2022-06-20 18:00:00,CEUR/USDT,1.0463,1.0495,1.0463,1.0463,278.93901255,292.451839083695
1655744400,2022-06-20 17:00:00,CEUR/USDT,1.05,1.05,1.0463,1.0463,1204.2577,1261.28689611
1655740800,2022-06-20 16:00:00,CEUR/USDT,1.05,1.05,1.0479,1.0479,0.4415,0.46327512
1655737200,2022-06-20 15:00:00,CEUR/USDT,1.047,1.05,1.0418,1.05,7191.88859678,7535.172103664152
1655733600,2022-06-20 14:00:00,CEUR/USDT,1.047,1.0484,1.0439,1.0483,3635.6355,3803.383568822898
1655730000,2022-06-20 13:00:00,CEUR/USDT,1.0464,1.0465,1.044,1.044,315.68276177,329.960143196128
1655726400,2022-06-20 12:00:00,CEUR/USDT,1.0463,1.0475,1.0439,1.0439,1207.5734,1262.271415790322
1655722800,2022-06-20 11:00:00,CEUR/USDT,1.044,1.0474,1.044,1.0474,264.07310322,276.439900212628
1655719200,2022-06-20 10:00:00,CEUR/USDT,1.0435,1.0473,1.0433,1.0473,684.4144,715.813167106648
1655715600,2022-06-20 09:00:00,CEUR/USDT,1.0463,1.0467,1.0433,1.0466,1124.17286648,1174.151391367968
1655712000,2022-06-20 08:00:00,CEUR/USDT,1.0434,1.0467,1.0434,1.0467,840.62846314,879.480310480276
1655708400,2022-06-20 07:00:00,CEUR/USDT,1.0433,1.0433,1.0433,1.0433,0.1,0.10433
1655704800,2022-06-20 06:00:00,CEUR/USDT,1.0417,1.0434,1.0417,1.0433,2571.3684,2679.02871615529
1655701200,2022-06-20 05:00:00,CEUR/USDT,1.0371,1.0417,1.0351,1.0417,2551.5799,2653.93586928
1655697600,2022-06-20 04:00:00,CEUR/USDT,1.0382,1.0417,1.0338,1.0389,3061.1206094,3174.5922579809
1655694000,2022-06-20 03:00:00,CEUR/USDT,1.0376,1.0415,1.0376,1.0415,445.6792,463.88606028488
1655690400,2022-06-20 02:00:00,CEUR/USDT,1.0361,1.0371,1.0361,1.0371,12.5725,13.0351144
1655686800,2022-06-20 01:00:00,CEUR/USDT,1.0394,1.0394,1.0301,1.0361,2815.7392,2913.74518311
1655683200,2022-06-20 00:00:00,CEUR/USDT,1.0351,1.0399,1.0344,1.0344,2092.23041802,2167.997738961968
1655679600,2022-06-19 23:00:00,CEUR/USDT,1.0394,1.0398,1.0394,1.0398,500,519.79477252
1655676000,2022-06-19 22:00:00,CEUR/USDT,1.0343,1.0394,1.0343,1.0394,879.5274,912.25665178
1655672400,2022-06-19 21:00:00,CEUR/USDT,1.0395,1.0395,1.034,1.0395,377.5147,391.09485836
1655668800,2022-06-19 20:00:00,CEUR/USDT,1.0413,1.0415,1.0355,1.0401,1329.2046892,1376.84415263692
1655665200,2022-06-19 19:00:00,CEUR/USDT,1.0404,1.0404,1.0363,1.0372,1737.6628,1804.26266793
1655661600,2022-06-19 18:00:00,CEUR/USDT,1.0367,1.0419,1.0361,1.0361,2330.46065555,2422.998122112522
1655658000,2022-06-19 17:00:00,CEUR/USDT,1.0348,1.0376,1.028,1.0368,6109.5585,6309.16035382
1655654400,2022-06-19 16:00:00,CEUR/USDT,1.0331,1.035,1.0275,1.0348,4946.05579605,5107.50842814728
1655650800,2022-06-19 15:00:00,CEUR/USDT,1.0337,1.0378,1.0323,1.0378,3730.60032078,3863.77150253036
1655647200,2022-06-19 14:00:00,CEUR/USDT,1.0358,1.0358,1.025,1.0337,9153.70036092,9434.960544778748
1655643600,2022-06-19 13:00:00,CEUR/USDT,1.0359,1.0359,1.0359,1.0359,74.5485,77.22479115
1655640000,2022-06-19 12:00:00,CEUR/USDT,1.0414,1.0414,1.0359,1.0359,29.0892,30.22313468
1655636400,2022-06-19 11:00:00,CEUR/USDT,1.0413,1.0413,1.037,1.0371,820.447,850.93539226
1655632800,2022-06-19 10:00:00,CEUR/USDT,1.0363,1.0413,1.0362,1.0362,1079.0002,1120.4394854
1655629200,2022-06-19 09:00:00,CEUR/USDT,1.0362,1.0366,1.0358,1.0358,1002.0092,1038.30328797
1655625600,2022-06-19 08:00:00,CEUR/USDT,1.037,1.0415,1.0363,1.0363,185.54745362,193.05660773523
1655622000,2022-06-19 07:00:00,CEUR/USDT,1.0359,1.0393,1.0359,1.0393,148.7316,154.20570354
1655618400,2022-06-19 06:00:00,CEUR/USDT,1.0388,1.0388,1.0359,1.036,1018.7266,1056.40300499
1655614800,2022-06-19 05:00:00,CEUR/USDT,1.0359,1.0388,1.0358,1.0388,201.2252,208.65509051
1655611200,2022-06-19 04:00:00,CEUR/USDT,1.0351,1.0351,1.0351,1.0351,0.1138,0.11779438
1655607600,2022-06-19 03:00:00,CEUR/USDT,1.035,1.0379,1.0333,1.0352,1124.0701,1166.14221266
1655604000,2022-06-19 02:00:00,CEUR/USDT,1.033,1.0348,1.032,1.0347,905.3983,935.74760628
1655600400,2022-06-19 01:00:00,CEUR/USDT,1.0366,1.0366,1.0289,1.0348,4634.6044,4788.34050773
1655596800,2022-06-19 00:00:00,CEUR/USDT,1.04,1.0452,1.0363,1.0366,4923.1258,5122.092217014016
1655593200,2022-06-18 23:00:00,CEUR/USDT,1.0391,1.04,1.0353,1.0363,3111.8036,3229.093505489664
1655589600,2022-06-18 22:00:00,CEUR/USDT,1.0391,1.0392,1.034,1.0391,2267.80113712,2354.267153871392
1655586000,2022-06-18 21:00:00,CEUR/USDT,1.0392,1.0392,1.0337,1.0391,6862.9192,7124.19234151
1655582400,2022-06-18 20:00:00,CEUR/USDT,1.035,1.0392,1.0255,1.0392,12718.61132032,13153.976379596544
1655578800,2022-06-18 19:00:00,CEUR/USDT,1.0312,1.0371,1.0282,1.0308,2297.44014595,2372.504846059605
1655575200,2022-06-18 18:00:00,CEUR/USDT,1.0311,1.036,1.0254,1.0324,9450.9502,9737.0771526
1655571600,2022-06-18 17:00:00,CEUR/USDT,1.0346,1.0346,1.0232,1.03,8578.14920348,8845.18036447658
1655568000,2022-06-18 16:00:00,CEUR/USDT,1.0346,1.0378,1.0344,1.0374,5732.0212,5935.53692103
1655564400,2022-06-18 15:00:00,CEUR/USDT,1.0351,1.0351,1.0227,1.031,15374.3105,15830.02732092
1655560800,2022-06-18 14:00:00,CEUR/USDT,1.0348,1.0452,1.0315,1.0401,10635.44234051,11053.312732571052
1655557200,2022-06-18 13:00:00,CEUR/USDT,1.0311,1.0337,1.0309,1.0337,615.0952,634.46128522
1655553600,2022-06-18 12:00:00,CEUR/USDT,1.03,1.0337,1.03,1.0322,1040.5279,1074.07929508
1655550000,2022-06-18 11:00:00,CEUR/USDT,1.0301,1.0331,1.029,1.0291,1861.4751,1921.07377022
1655546400,2022-06-18 10:00:00,CEUR/USDT,1.0238,1.0324,1.0228,1.0324,3715.29026211,3821.991693261621
1655542800,2022-06-18 09:00:00,CEUR/USDT,1.03,1.0311,1.0227,1.0242,1998.75087366,2049.434275440826
1655539200,2022-06-18 08:00:00,CEUR/USDT,1.0283,1.033,1.0243,1.0243,5816.6847,5976.48517383
1655535600,2022-06-18 07:00:00,CEUR/USDT,1.0365,1.0365,1.025,1.0289,9064.54035538,9320.486189455832
1655532000,2022-06-18 06:00:00,CEUR/USDT,1.0391,1.0437,1.035,1.0351,8869.7535,9190.05379075
1655528400,2022-06-18 05:00:00,CEUR/USDT,1.039,1.039,1.039,1.039,506.2107,525.9529173
1655524800,2022-06-18 04:00:00,CEUR/USDT,1.0391,1.0391,1.0391,1.0391,9.2752,9.63786032
1655521200,2022-06-18 03:00:00,CEUR/USDT,1.0391,1.0415,1.039,1.0391,650.7815,677.07817328
1655517600,2022-06-18 02:00:00,CEUR/USDT,1.039,1.039,1.039,1.039,0.1314,0.1365246
1655514000,2022-06-18 01:00:00,CEUR/USDT,1.0391,1.0391,1.0391,1.0391,0.1383,0.14370753
1655510400,2022-06-18 00:00:00,CEUR/USDT,1.0351,1.041,1.0351,1.041,174.2392,181.1381062
1655506800,2022-06-17 23:00:00,CEUR/USDT,1.0358,1.04,1.0271,1.04,6612.873,6844.55879169
1655503200,2022-06-17 22:00:00,CEUR/USDT,1.036,1.037,1.0358,1.0358,596.3514,618.26338547
1655499600,2022-06-17 21:00:00,CEUR/USDT,1.0366,1.0426,1.036,1.0426,348.38521406,361.057758278956
1655496000,2022-06-17 20:00:00,CEUR/USDT,1.0361,1.0431,1.0352,1.0431,1390.358,1446.23814159
1655492400,2022-06-17 19:00:00,CEUR/USDT,1.0361,1.0393,1.0351,1.0393,500.7428,520.24368578
1655488800,2022-06-17 18:00:00,CEUR/USDT,1.0361,1.0387,1.0337,1.0387,2925.8906,3034.61456829
1655485200,2022-06-17 17:00:00,CEUR/USDT,1.0389,1.039,1.037,1.039,1502.3804,1558.9746748
1655481600,2022-06-17 16:00:00,CEUR/USDT,1.0351,1.0403,1.0324,1.0403,1661.4944,1718.57109786
1655478000,2022-06-17 15:00:00,CEUR/USDT,1.0361,1.0399,1.0337,1.0374,1683.26393543,1744.068685906423
1655474400,2022-06-17 14:00:00,CEUR/USDT,1.04,1.04,1.035,1.0351,807.815,836.9073392
1655470800,2022-06-17 13:00:00,CEUR/USDT,1.0397,1.04,1.036,1.036,2776.18,2883.77912056
1655467200,2022-06-17 12:00:00,CEUR/USDT,1.036,1.0381,1.036,1.037,1394.5169,1446.55813238
1655463600,2022-06-17 11:00:00,CEUR/USDT,1.042,1.0436,1.0381,1.0381,393.11214762,410.09417948148
1655460000,2022-06-17 10:00:00,CEUR/USDT,1.0364,1.0415,1.0352,1.0415,2735.8228,2841.40024815
1655456400,2022-06-17 09:00:00,CEUR/USDT,1.0397,1.042,1.035,1.042,1941.701,2015.27890419
1655452800,2022-06-17 08:00:00,CEUR/USDT,1.0392,1.044,1.0392,1.0397,2855.40856759,2974.54621840396
1655449200,2022-06-17 07:00:00,CEUR/USDT,1.0377,1.0393,1.0323,1.0371,447.86080089,464.864823113553
1655445600,2022-06-17 06:00:00,CEUR/USDT,1.04,1.04,1.0261,1.0378,12512.7553,12934.53154262
1655442000,2022-06-17 05:00:00,CEUR/USDT,1.045,1.047,1.0379,1.0469,4404.62588016,4594.294469819504
1655438400,2022-06-17 04:00:00,CEUR/USDT,1.045,1.045,1.045,1.045,0,0
1655434800,2022-06-17 03:00:00,CEUR/USDT,1.045,1.045,1.045,1.045,0.1998,0.208791
1655431200,2022-06-17 02:00:00,CEUR/USDT,1.0504,1.0504,1.0451,1.0451,24.3064,25.53032797
1655427600,2022-06-17 01:00:00,CEUR/USDT,1.05,1.0505,1.0448,1.0504,1051.9164,1100.5215929064
1655424000,2022-06-17 00:00:00,CEUR/USDT,1.0496,1.05,1.0496,1.05,440.192,462.16063328512
1655420400,2022-06-16 23:00:00,CEUR/USDT,1.048,1.0496,1.042,1.045,1577.7036128,1651.15079080488
1655416800,2022-06-16 22:00:00,CEUR/USDT,1.0517,1.0519,1.048,1.05,884.78328036,928.639863890684
1655413200,2022-06-16 21:00:00,CEUR/USDT,1.0481,1.0481,1.048,1.048,0.439,0.46009137
1655409600,2022-06-16 20:00:00,CEUR/USDT,1.0486,1.0512,1.0451,1.048,11748.98700135,12333.185495406524
1655406000,2022-06-16 19:00:00,CEUR/USDT,1.0421,1.0489,1.0421,1.0441,4493.26145456,4695.285104308674
1655402400,2022-06-16 18:00:00,CEUR/USDT,1.0465,1.0467,1.0421,1.043,2288.3266,2390.569427926395
1655398800,2022-06-16 17:00:00,CEUR/USDT,1.0445,1.0466,1.0401,1.0466,3014.83466395,3149.49281891007
1655395200,2022-06-16 16:00:00,CEUR/USDT,1.041,1.0445,1.0401,1.0445,5093.9685,5315.68303236
1655391600,2022-06-16 15:00:00,CEUR/USDT,1.0381,1.0445,1.0381,1.0445,2611.7178,2722.1288840698
1655388000,2022-06-16 14:00:00,CEUR/USDT,1.0381,1.0381,1.0381,1.0381,100.7925,104.63269425
1655384400,2022-06-16 13:00:00,CEUR/USDT,1.0331,1.042,1.0331,1.0371,5437.8269,5650.117903194408
1655380800,2022-06-16 12:00:00,CEUR/USDT,1.029,1.0376,1.0289,1.0376,2721.18300267,2809.673985200392
1655377200,2022-06-16 11:00:00,CEUR/USDT,1.0302,1.0302,1.0289,1.0289,520.6405,536.08285694
1655373600,2022-06-16 10:00:00,CEUR/USDT,1.0323,1.0376,1.0296,1.0345,3158.2057,3261.00946885
1655370000,2022-06-16 09:00:00,CEUR/USDT,1.0326,1.0392,1.0301,1.0301,454.8837,470.39457346
1655366400,2022-06-16 08:00:00,CEUR/USDT,1.038,1.0399,1.0337,1.0337,540.8662,559.90643747
1655362800,2022-06-16 07:00:00,CEUR/USDT,1.04,1.04,1.038,1.038,500.726,520.753588
1655359200,2022-06-16 06:00:00,CEUR/USDT,1.0351,1.04,1.0342,1.038,635.3435,659.70077901
1655355600,2022-06-16 05:00:00,CEUR/USDT,1.0351,1.0351,1.0351,1.0351,0.2971,0.30752821
1655352000,2022-06-16 04:00:00,CEUR/USDT,1.0399,1.04,1.0354,1.0361,439.4371,456.9804798
1655348400,2022-06-16 03:00:00,CEUR/USDT,1.0351,1.0351,1.0351,1.0351,0.3291,0.34065141
1655344800,2022-06-16 02:00:00,CEUR/USDT,1.04,1.04,1.04,1.04,0,0
1655341200,2022-06-16 01:00:00,CEUR/USDT,1.04,1.04,1.0351,1.04,604.563,628.47187933
1655337600,2022-06-16 00:00:00,CEUR/USDT,1.0389,1.04,1.0389,1.04,1731.6887,1799.69149201133
1655334000,2022-06-15 23:00:00,CEUR/USDT,1.0378,1.039,1.0346,1.0346,1267.0247,1315.201896402463
1655330400,2022-06-15 22:00:00,CEUR/USDT,1.0378,1.0379,1.0342,1.0342,1289.96331937,1337.571375864123
1655326800,2022-06-15 21:00:00,CEUR/USDT,1.0308,1.0379,1.0299,1.0379,3123.6019,3238.600008724272
1655323200,2022-06-15 20:00:00,CEUR/USDT,1.0298,1.0347,1.0293,1.0293,998.68237096,1028.219032482312
1655319600,2022-06-15 19:00:00,CEUR/USDT,1.0346,1.0347,1.0295,1.0309,7441.731921,7694.3799837887
1655316000,2022-06-15 18:00:00,CEUR/USDT,1.0349,1.0349,1.0281,1.0347,10528.3333,10879.23237644
1655312400,2022-06-15 17:00:00,CEUR/USDT,1.0281,1.035,1.0281,1.0294,5995.2269,6190.26815864
1655308800,2022-06-15 16:00:00,CEUR/USDT,1.0306,1.0307,1.0281,1.0281,1837.43746915,1891.35817634599
1655305200,2022-06-15 15:00:00,CEUR/USDT,1.0291,1.0307,1.029,1.0306,784.90338512,808.121473014672
1655301600,2022-06-15 14:00:00,CEUR/USDT,1.035,1.0378,1.029,1.0301,5042.7063,5208.14191483
1655298000,2022-06-15 13:00:00,CEUR/USDT,1.0379,1.0379,1.029,1.0349,2915.9756,3012.30181502
1655294400,2022-06-15 12:00:00,CEUR/USDT,1.0361,1.04,1.0319,1.0362,1702.3993,1765.80596864
1655290800,2022-06-15 11:00:00,CEUR/USDT,1.0397,1.04,1.0351,1.0361,4095.4537,4258.42394366
1655287200,2022-06-15 10:00:00,CEUR/USDT,1.0377,1.04,1.0244,1.035,12338.2905,12771.222801306882
1655283600,2022-06-15 09:00:00,CEUR/USDT,1.0348,1.0377,1.0321,1.0377,6409.08740734,6642.186797796718
1655280000,2022-06-15 08:00:00,CEUR/USDT,1.0332,1.036,1.028,1.0293,10149.37024899,10495.619950578943
1655276400,2022-06-15 07:00:00,CEUR/USDT,1.0333,1.035,1.0332,1.0333,3955.1826,4087.38098075
1655272800,2022-06-15 06:00:00,CEUR/USDT,1.0281,1.0336,1.0258,1.0333,14542.8272,15021.81290867
1655269200,2022-06-15 05:00:00,CEUR/USDT,1.0308,1.0336,1.0256,1.0336,4799.5013,4950.77458227
1655265600,2022-06-15 04:00:00,CEUR/USDT,1.0311,1.0336,1.0301,1.0336,3812.2676,3933.77016244
1655262000,2022-06-15 03:00:00,CEUR/USDT,1.0301,1.0336,1.0256,1.0315,4095.7576,4223.59415487
1655258400,2022-06-15 02:00:00,CEUR/USDT,1.0336,1.0336,1.0336,1.0336,142.85,147.64976
1655254800,2022-06-15 01:00:00,CEUR/USDT,1.0291,1.0336,1.0291,1.0336,2449.4118,2531.31324115
1655251200,2022-06-15 00:00:00,CEUR/USDT,1.0299,1.0336,1.02,1.0289,6507.4589,6686.25154399
1655247600,2022-06-14 23:00:00,CEUR/USDT,1.0277,1.0336,1.0225,1.0336,6565.816,6768.64070138
1655244000,2022-06-14 22:00:00,CEUR/USDT,1.0252,1.0289,1.016,1.0259,16929.7908,17274.34238088
1655240400,2022-06-14 21:00:00,CEUR/USDT,1.0289,1.0289,1.016,1.028,11237.67719276,11512.180529653613
1655236800,2022-06-14 20:00:00,CEUR/USDT,1.0287,1.0289,1.024,1.0289,5196.9542,5333.91477262
1655233200,2022-06-14 19:00:00,CEUR/USDT,1.029,1.029,1.016,1.0287,12550.5954,12825.69602976
1655229600,2022-06-14 18:00:00,CEUR/USDT,1.0259,1.0336,1.0249,1.029,3621.15049999,3732.922485759664
1655226000,2022-06-14 17:00:00,CEUR/USDT,1.0321,1.0336,1.0255,1.0329,3192.69848983,3293.898628119305
1655222400,2022-06-14 16:00:00,CEUR/USDT,1.0301,1.0336,1.0251,1.0251,3765.2751,3874.1431674
1655218800,2022-06-14 15:00:00,CEUR/USDT,1.0332,1.0336,1.03,1.0326,7051.8951,7284.41200164
1655215200,2022-06-14 14:00:00,CEUR/USDT,1.0335,1.0336,1.0259,1.0335,3786.3067,3909.939704
1655211600,2022-06-14 13:00:00,CEUR/USDT,1.0334,1.0336,1.0295,1.0336,2793.9027,2887.02610703
1655208000,2022-06-14 12:00:00,CEUR/USDT,1.0319,1.0337,1.0252,1.0305,3267.2534,3369.06471537
1655204400,2022-06-14 11:00:00,CEUR/USDT,1.027,1.032,1.026,1.032,2231.7188,2294.40627396
1655200800,2022-06-14 10:00:00,CEUR/USDT,1.0299,1.0306,1.0269,1.0304,1078.02170275,1109.917857742225
1655197200,2022-06-14 09:00:00,CEUR/USDT,1.0282,1.0323,1.0208,1.027,2908.841,2989.4469348
1655193600,2022-06-14 08:00:00,CEUR/USDT,1.0303,1.0339,1.0259,1.0338,7405.1305,7620.48404479
1655190000,2022-06-14 07:00:00,CEUR/USDT,1.0301,1.0303,1.0301,1.0303,488.2253,502.92134117
1655186400,2022-06-14 06:00:00,CEUR/USDT,1.0299,1.034,1.0299,1.034,1873.506,1932.57124378
1655182800,2022-06-14 05:00:00,CEUR/USDT,1.034,1.034,1.0208,1.026,5965.5012,6128.34749396
1655179200,2022-06-14 04:00:00,CEUR/USDT,1.0303,1.035,1.0301,1.0304,168.89523768,173.9813179788
1655175600,2022-06-14 03:00:00,CEUR/USDT,1.0298,1.035,1.0298,1.0301,2938.5487,3031.632968103846
1655172000,2022-06-14 02:00:00,CEUR/USDT,1.0277,1.0309,1.0201,1.0309,4104.2078,4222.73334761
1655168400,2022-06-14 01:00:00,CEUR/USDT,1.0294,1.03,1.0178,1.0242,10392.2394,10660.31124687
1655164800,2022-06-14 00:00:00,CEUR/USDT,1.0297,1.0332,1.0225,1.0247,4061.7413,4181.45898401
1655161200,2022-06-13 23:00:00,CEUR/USDT,1.0258,1.0337,1.0166,1.0331,15791.73456673,16173.521289565245
1655157600,2022-06-13 22:00:00,CEUR/USDT,1.0242,1.0264,1.0178,1.026,4022.0943,4116.43730019931
1655154000,2022-06-13 21:00:00,CEUR/USDT,1.028,1.0281,0.9219,1.0242,55382.78265954,55990.220917122546
1655150400,2022-06-13 20:00:00,CEUR/USDT,1.0329,1.0377,1.0222,1.0222,10932.55903986,11238.410754173282
1655146800,2022-06-13 19:00:00,CEUR/USDT,1.0361,1.0378,1.0301,1.0321,2399.8706,2483.06927017
1655143200,2022-06-13 18:00:00,CEUR/USDT,1.0374,1.0378,1.0341,1.0378,1101.32154744,1141.684036953232
1655139600,2022-06-13 17:00:00,CEUR/USDT,1.0281,1.0372,1.0281,1.0341,9265.3721,9566.90155398
1655136000,2022-06-13 16:00:00,CEUR/USDT,0.9875,1.0319,0.9875,1.0281,17936.6554,18191.27963323
1655132400,2022-06-13 15:00:00,CEUR/USDT,0.9797,0.9939,0.9669,0.9918,72980.51488821,71701.651739797408
1655128800,2022-06-13 14:00:00,CEUR/USDT,1.0114,1.0114,0.9718,0.9787,26605.95034311,26523.621114413527
1655125200,2022-06-13 13:00:00,CEUR/USDT,1.0169,1.023,1.0114,1.0122,46766.9778,47629.12659201
1655121600,2022-06-13 12:00:00,CEUR/USDT,1.0243,1.027,1.0169,1.017,47069.68594443,48043.704512946346
1655118000,2022-06-13 11:00:00,CEUR/USDT,1.0286,1.032,1.01,1.0245,45233.57468649,46186.75654039821
1655114400,2022-06-13 10:00:00,CEUR/USDT,1.0296,1.0337,1.022,1.0283,34947.15056712,35959.267630049632
1655110800,2022-06-13 09:00:00,CEUR/USDT,1.031,1.039,1.022,1.0292,40167.8741,41401.52441191
1655107200,2022-06-13 08:00:00,CEUR/USDT,1.036,1.039,1.031,1.031,14658.6593,15188.26478028
1655103600,2022-06-13 07:00:00,CEUR/USDT,1.0397,1.0431,1.0351,1.0389,16283.9706,16893.80368563
1655100000,2022-06-13 06:00:00,CEUR/USDT,1.0375,1.0449,1.0351,1.0352,4774.0773,4963.50595611
1655096400,2022-06-13 05:00:00,CEUR/USDT,1.0388,1.0418,1.0375,1.0376,1057.5359,1100.25359521
1655092800,2022-06-13 04:00:00,CEUR/USDT,1.0402,1.046,1.0393,1.0393,728.9965,759.51413719
1655089200,2022-06-13 03:00:00,CEUR/USDT,1.04,1.0449,1.0375,1.0377,10084.6054,10493.34145255
1655085600,2022-06-13 02:00:00,CEUR/USDT,1.0431,1.045,1.0375,1.04,8547.51333925,8894.21499268345
1655082000,2022-06-13 01:00:00,CEUR/USDT,1.0384,1.0454,1.0375,1.0443,3793.1852,3950.70868739
1655078400,2022-06-13 00:00:00,CEUR/USDT,1.0405,1.047,1.0385,1.0428,1709.6034,1782.7082613
1655074800,2022-06-12 23:00:00,CEUR/USDT,1.0428,1.0442,1.0375,1.0442,3000.3432,3120.33834759
1655071200,2022-06-12 22:00:00,CEUR/USDT,1.0444,1.0444,1.0407,1.0407,2882.2022,3003.65770836
1655067600,2022-06-12 21:00:00,CEUR/USDT,1.0451,1.0451,1.0444,1.0444,503.8887,526.49934743
1655064000,2022-06-12 20:00:00,CEUR/USDT,1.0451,1.0451,1.0451,1.0451,0.2097,0.21915747
1655060400,2022-06-12 19:00:00,CEUR/USDT,1.049,1.049,1.0445,1.0445,30.29044013,31.66385010637
1655056800,2022-06-12 18:00:00,CEUR/USDT,1.0471,1.0492,1.0463,1.0463,4132.5702,4332.18495789
1655053200,2022-06-12 17:00:00,CEUR/USDT,1.047,1.0471,1.0444,1.0453,628.6266,657.94508113
1655049600,2022-06-12 16:00:00,CEUR/USDT,1.0481,1.0481,1.042,1.042,702.9325,733.77033645
1655046000,2022-06-12 15:00:00,CEUR/USDT,1.0442,1.0491,1.0442,1.0447,2762.02889812,2892.455427644706
1655042400,2022-06-12 14:00:00,CEUR/USDT,1.0403,1.0478,1.0375,1.0478,6055.8233,6321.829079405822
1655038800,2022-06-12 13:00:00,CEUR/USDT,1.0422,1.047,1.0401,1.0403,1214.5053,1267.43794291
1655035200,2022-06-12 12:00:00,CEUR/USDT,1.0401,1.047,1.0401,1.0422,3085.3641,3227.48873718
1655031600,2022-06-12 11:00:00,CEUR/USDT,1.042,1.0449,1.041,1.041,2859.5739,2983.52893694
1655028000,2022-06-12 10:00:00,CEUR/USDT,1.0443,1.045,1.042,1.042,1980.81695948,2067.017805054964
1655024400,2022-06-12 09:00:00,CEUR/USDT,1.0401,1.0443,1.0401,1.0433,255.8845,267.181304802156
1655020800,2022-06-12 08:00:00,CEUR/USDT,1.0365,1.0475,1.0364,1.0435,11805.48559021,12296.503562754375
1655017200,2022-06-12 07:00:00,CEUR/USDT,1.0445,1.0445,1.0365,1.044,1966.60716462,2044.23714761559
1655013600,2022-06-12 06:00:00,CEUR/USDT,1.0411,1.0445,1.0359,1.0445,2683.0419,2795.64883331
1655010000,2022-06-12 05:00:00,CEUR/USDT,1.04,1.0425,1.0339,1.042,6476.7226,6727.90583864
1655006400,2022-06-12 04:00:00,CEUR/USDT,1.0458,1.0471,1.0436,1.0436,1032.6717,1079.719147393355
1655002800,2022-06-12 03:00:00,CEUR/USDT,1.0366,1.046,1.0361,1.0457,1636.8382,1706.783784950305
1654999200,2022-06-12 02:00:00,CEUR/USDT,1.038,1.0408,1.032,1.0341,21148.2805,21864.38268961
1654995600,2022-06-12 01:00:00,CEUR/USDT,1.0412,1.0433,1.0379,1.038,2858.3385,2971.37881681
1654992000,2022-06-12 00:00:00,CEUR/USDT,1.0406,1.0449,1.0406,1.0421,1589.5205,1659.82246581
1654988400,2022-06-11 23:00:00,CEUR/USDT,1.041,1.041,1.0366,1.0406,4760.4181,4945.60464773
1654984800,2022-06-11 22:00:00,CEUR/USDT,1.0408,1.0423,1.0408,1.0423,138.9624,144.83282297
1654981200,2022-06-11 21:00:00,CEUR/USDT,1.0371,1.0425,1.0371,1.0423,1000.1697,1041.83089498
1654977600,2022-06-11 20:00:00,CEUR/USDT,1.0424,1.0425,1.0367,1.0425,3157.1754,3279.59907539
1654974000,2022-06-11 19:00:00,CEUR/USDT,1.0423,1.0439,1.0423,1.0423,222.954,232.6135142
1654970400,2022-06-11 18:00:00,CEUR/USDT,1.0447,1.0455,1.0409,1.0422,2322.96062125,2424.798497422
1654966800,2022-06-11 17:00:00,CEUR/USDT,1.0418,1.0459,1.0408,1.0421,1687.5275,1761.247827682745
1654963200,2022-06-11 16:00:00,CEUR/USDT,1.0427,1.045,1.0358,1.0419,8907.04900305,9255.12336977725
1654959600,2022-06-11 15:00:00,CEUR/USDT,1.0419,1.043,1.0391,1.0427,4202.8497,4375.79012664
