https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume EUR
1656406800,2022-06-28 09:00:00,KNC/EUR,1.35732,1.35732,1.35732,1.35732,0.00000000,0.0
1656403200,2022-06-28 08:00:00,KNC/EUR,1.35732,1.35732,1.35732,1.35732,0.00000000,0.0
1656399600,2022-06-28 07:00:00,KNC/EUR,1.35732,1.35732,1.35732,1.35732,65.61564977,89.06143374581642
1656396000,2022-06-28 06:00:00,KNC/EUR,1.36480,1.36480,1.36480,1.36480,0.00000000,0.0
1656392400,2022-06-28 05:00:00,KNC/EUR,1.36480,1.36480,1.36480,1.36480,0.00000000,0.0
1656388800,2022-06-28 04:00:00,KNC/EUR,1.36480,1.36480,1.36480,1.36480,0.00000000,0.0
1656385200,2022-06-28 03:00:00,KNC/EUR,1.36480,1.36480,1.36480,1.36480,0.00000000,0.0
1656381600,2022-06-28 02:00:00,KNC/EUR,1.36480,1.36480,1.36480,1.36480,0.00000000,0.0
1656378000,2022-06-28 01:00:00,KNC/EUR,1.36480,1.36480,1.36480,1.36480,0.00000000,0.0
1656374400,2022-06-28 00:00:00,KNC/EUR,1.34672,1.36480,1.34672,1.36480,162.33040868,221.548541766464
1656370800,2022-06-27 23:00:00,KNC/EUR,1.34500,1.34500,1.34500,1.34500,0.00000000,0.0
1656367200,2022-06-27 22:00:00,KNC/EUR,1.34500,1.34500,1.34500,1.34500,0.00000000,0.0
1656363600,2022-06-27 21:00:00,KNC/EUR,1.34500,1.34500,1.34500,1.34500,10.00000000,13.45
1656360000,2022-06-27 20:00:00,KNC/EUR,1.34311,1.34311,1.34311,1.34311,0.00000000,0.0
1656356400,2022-06-27 19:00:00,KNC/EUR,1.34311,1.34311,1.34311,1.34311,0.00000000,0.0
1656352800,2022-06-27 18:00:00,KNC/EUR,1.34347,1.34347,1.34311,1.34311,203.76277491,273.6758206093701
1656349200,2022-06-27 17:00:00,KNC/EUR,1.30950,1.30950,1.30211,1.30211,2047.00000000,2665.41917
1656345600,2022-06-27 16:00:00,KNC/EUR,1.36528,1.36528,1.36528,1.36528,0.00000000,0.0
1656342000,2022-06-27 15:00:00,KNC/EUR,1.36528,1.36528,1.36528,1.36528,0.00000000,0.0
1656338400,2022-06-27 14:00:00,KNC/EUR,1.36529,1.36529,1.36528,1.36528,869.60167463,1187.2497743388465
1656334800,2022-06-27 13:00:00,KNC/EUR,1.36591,1.36593,1.36529,1.36529,3600.00000000,4915.044
1656331200,2022-06-27 12:00:00,KNC/EUR,1.36528,1.36528,1.36528,1.36528,0.00000000,0.0
1656327600,2022-06-27 11:00:00,KNC/EUR,1.36528,1.36528,1.36528,1.36528,0.00000000,0.0
1656324000,2022-06-27 10:00:00,KNC/EUR,1.36528,1.36528,1.36528,1.36528,0.00000000,0.0
1656320400,2022-06-27 09:00:00,KNC/EUR,1.36528,1.36528,1.36528,1.36528,0.00000000,0.0
1656316800,2022-06-27 08:00:00,KNC/EUR,1.36528,1.36528,1.36528,1.36528,0.00000000,0.0
1656313200,2022-06-27 07:00:00,KNC/EUR,1.38093,1.38093,1.36526,1.36528,1075.70004760,1468.631760987328
1656309600,2022-06-27 06:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656306000,2022-06-27 05:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656302400,2022-06-27 04:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656298800,2022-06-27 03:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656295200,2022-06-27 02:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656291600,2022-06-27 01:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656288000,2022-06-27 00:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656284400,2022-06-26 23:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656280800,2022-06-26 22:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656277200,2022-06-26 21:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656273600,2022-06-26 20:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656270000,2022-06-26 19:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656266400,2022-06-26 18:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656262800,2022-06-26 17:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656259200,2022-06-26 16:00:00,KNC/EUR,1.44320,1.44320,1.44320,1.44320,0.00000000,0.0
1656255600,2022-06-26 15:00:00,KNC/EUR,1.44321,1.44321,1.44320,1.44320,4331.81901164,6251.6811975988485
1656252000,2022-06-26 14:00:00,KNC/EUR,1.44321,1.44321,1.44321,1.44321,0.00000000,0.0
1656248400,2022-06-26 13:00:00,KNC/EUR,1.44321,1.44321,1.44321,1.44321,10.00000000,14.432100000000002
1656244800,2022-06-26 12:00:00,KNC/EUR,1.44480,1.44480,1.44480,1.44480,7.00000000,10.1136
1656241200,2022-06-26 11:00:00,KNC/EUR,1.46000,1.46000,1.46000,1.46000,0.00000000,0.0
1656237600,2022-06-26 10:00:00,KNC/EUR,1.46000,1.46000,1.46000,1.46000,0.00000000,0.0
1656234000,2022-06-26 09:00:00,KNC/EUR,1.46000,1.46000,1.46000,1.46000,200.00000000,292.0
1656230400,2022-06-26 08:00:00,KNC/EUR,1.45570,1.45570,1.45570,1.45570,0.00000000,0.0
1656226800,2022-06-26 07:00:00,KNC/EUR,1.45570,1.45570,1.45570,1.45570,0.00000000,0.0
1656223200,2022-06-26 06:00:00,KNC/EUR,1.45147,1.45570,1.45147,1.45570,999.99999358,1455.699990654406
1656219600,2022-06-26 05:00:00,KNC/EUR,1.45570,1.45570,1.45570,1.45570,0.00000000,0.0
1656216000,2022-06-26 04:00:00,KNC/EUR,1.45570,1.45570,1.45570,1.45570,0.00000000,0.0
1656212400,2022-06-26 03:00:00,KNC/EUR,1.45045,1.45570,1.45045,1.45570,111.51453325,162.331706052025
1656208800,2022-06-26 02:00:00,KNC/EUR,1.42630,1.42630,1.42630,1.42630,0.00000000,0.0
1656205200,2022-06-26 01:00:00,KNC/EUR,1.42630,1.42630,1.42630,1.42630,0.00000000,0.0
1656201600,2022-06-26 00:00:00,KNC/EUR,1.42630,1.42630,1.42630,1.42630,0.00000000,0.0
1656198000,2022-06-25 23:00:00,KNC/EUR,1.42630,1.42630,1.42630,1.42630,0.00000000,0.0
1656194400,2022-06-25 22:00:00,KNC/EUR,1.42630,1.42630,1.42630,1.42630,0.00000000,0.0
1656190800,2022-06-25 21:00:00,KNC/EUR,1.42630,1.42630,1.42630,1.42630,78.20998806,111.55090596997799
1656187200,2022-06-25 20:00:00,KNC/EUR,1.38245,1.38245,1.38172,1.38172,110.00000000,151.9892
1656183600,2022-06-25 19:00:00,KNC/EUR,1.32917,1.32917,1.32917,1.32917,0.00000000,0.0
1656180000,2022-06-25 18:00:00,KNC/EUR,1.32917,1.32917,1.32917,1.32917,0.00000000,0.0
1656176400,2022-06-25 17:00:00,KNC/EUR,1.32917,1.32917,1.32917,1.32917,0.00000000,0.0
1656172800,2022-06-25 16:00:00,KNC/EUR,1.35500,1.35500,1.32917,1.32917,44.62233475,59.310668679657496
1656169200,2022-06-25 15:00:00,KNC/EUR,1.44998,1.44998,1.44998,1.44998,0.00000000,0.0
1656165600,2022-06-25 14:00:00,KNC/EUR,1.44998,1.44998,1.44998,1.44998,0.00000000,0.0
1656162000,2022-06-25 13:00:00,KNC/EUR,1.44998,1.44998,1.44998,1.44998,0.00000000,0.0
1656158400,2022-06-25 12:00:00,KNC/EUR,1.44998,1.44998,1.44998,1.44998,0.00000000,0.0
1656154800,2022-06-25 11:00:00,KNC/EUR,1.44998,1.44998,1.44998,1.44998,10.00000000,14.4998
1656151200,2022-06-25 10:00:00,KNC/EUR,1.45000,1.45000,1.45000,1.45000,0.00000000,0.0
1656147600,2022-06-25 09:00:00,KNC/EUR,1.45000,1.45000,1.45000,1.45000,199.99999500,289.99999275
1656144000,2022-06-25 08:00:00,KNC/EUR,1.42000,1.42000,1.42000,1.42000,0.00000000,0.0
1656140400,2022-06-25 07:00:00,KNC/EUR,1.42000,1.42000,1.42000,1.42000,0.00000000,0.0
1656136800,2022-06-25 06:00:00,KNC/EUR,1.42000,1.42000,1.42000,1.42000,0.00000000,0.0
1656133200,2022-06-25 05:00:00,KNC/EUR,1.42000,1.42000,1.42000,1.42000,0.00000000,0.0
1656129600,2022-06-25 04:00:00,KNC/EUR,1.42000,1.42000,1.42000,1.42000,0.00000000,0.0
1656126000,2022-06-25 03:00:00,KNC/EUR,1.42000,1.42000,1.42000,1.42000,0.00000000,0.0
1656122400,2022-06-25 02:00:00,KNC/EUR,1.42000,1.42000,1.42000,1.42000,0.00000000,0.0
1656118800,2022-06-25 01:00:00,KNC/EUR,1.41811,1.42000,1.41799,1.42000,4009.84183209,5693.9754015678
1656115200,2022-06-25 00:00:00,KNC/EUR,1.37927,1.37927,1.37927,1.37927,0.00000000,0.0
1656111600,2022-06-24 23:00:00,KNC/EUR,1.37927,1.37927,1.37927,1.37927,0.00000000,0.0
1656108000,2022-06-24 22:00:00,KNC/EUR,1.37927,1.37927,1.37927,1.37927,0.00000000,0.0
1656104400,2022-06-24 21:00:00,KNC/EUR,1.37927,1.37927,1.37927,1.37927,0.00000000,0.0
1656100800,2022-06-24 20:00:00,KNC/EUR,1.37927,1.37927,1.37927,1.37927,145.15487085,200.20775871727952
1656097200,2022-06-24 19:00:00,KNC/EUR,1.37880,1.37880,1.37880,1.37880,0.00000000,0.0
1656093600,2022-06-24 18:00:00,KNC/EUR,1.37880,1.37880,1.37880,1.37880,0.00000000,0.0
1656090000,2022-06-24 17:00:00,KNC/EUR,1.37880,1.37880,1.37880,1.37880,0.00000000,0.0
1656086400,2022-06-24 16:00:00,KNC/EUR,1.37881,1.37881,1.37880,1.37880,7510.72345087,10355.785494059557
1656082800,2022-06-24 15:00:00,KNC/EUR,1.38393,1.38393,1.38393,1.38393,0.00000000,0.0
1656079200,2022-06-24 14:00:00,KNC/EUR,1.41000,1.47373,1.38393,1.38393,1917.20599283,2653.278889657222
1656075600,2022-06-24 13:00:00,KNC/EUR,1.40599,1.41000,1.40597,1.41000,1807.84799075,2549.0656669575
1656072000,2022-06-24 12:00:00,KNC/EUR,1.38074,1.38074,1.38074,1.38074,44.91518809,62.016196803386606
1656068400,2022-06-24 11:00:00,KNC/EUR,1.39490,1.40000,1.38614,1.38614,2726.03951355,3778.6724113121963
1656064800,2022-06-24 10:00:00,KNC/EUR,1.39662,1.39662,1.39662,1.39662,0.00000000,0.0
1656061200,2022-06-24 09:00:00,KNC/EUR,1.39662,1.39662,1.39662,1.39662,44.91518809,62.7294499902558
1656057600,2022-06-24 08:00:00,KNC/EUR,1.35999,1.39110,1.35999,1.39110,1204.05757432,1674.9644916365519
1656054000,2022-06-24 07:00:00,KNC/EUR,1.36123,1.36123,1.36123,1.36123,0.00000000,0.0
1656050400,2022-06-24 06:00:00,KNC/EUR,1.36123,1.36123,1.36123,1.36123,0.00000000,0.0
1656046800,2022-06-24 05:00:00,KNC/EUR,1.36123,1.36123,1.36123,1.36123,14.65201466,19.9447619156318
1656043200,2022-06-24 04:00:00,KNC/EUR,1.36179,1.36179,1.36179,1.36179,30.58137873,41.645415740726705
1656039600,2022-06-24 03:00:00,KNC/EUR,1.36999,1.37000,1.36999,1.37000,37.33287000,51.146031900000004
1656036000,2022-06-24 02:00:00,KNC/EUR,1.35000,1.35000,1.35000,1.35000,0.00000000,0.0
1656032400,2022-06-24 01:00:00,KNC/EUR,1.35000,1.35000,1.35000,1.35000,0.00000000,0.0
1656028800,2022-06-24 00:00:00,KNC/EUR,1.34965,1.35000,1.34964,1.35000,647.54071175,874.1799608625
1656025200,2022-06-23 23:00:00,KNC/EUR,1.34967,1.34967,1.34967,1.34967,0.00000000,0.0
1656021600,2022-06-23 22:00:00,KNC/EUR,1.34967,1.34967,1.34967,1.34967,0.00000000,0.0
1656018000,2022-06-23 21:00:00,KNC/EUR,1.34967,1.34967,1.34967,1.34967,59.24418561,79.9600999922487
1656014400,2022-06-23 20:00:00,KNC/EUR,1.27490,1.27490,1.27490,1.27490,0.00000000,0.0
1656010800,2022-06-23 19:00:00,KNC/EUR,1.27490,1.27490,1.27490,1.27490,0.00000000,0.0
1656007200,2022-06-23 18:00:00,KNC/EUR,1.27490,1.27490,1.27490,1.27490,8.20231021,10.457125286729
1656003600,2022-06-23 17:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1656000000,2022-06-23 16:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1655996400,2022-06-23 15:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1655992800,2022-06-23 14:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1655989200,2022-06-23 13:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1655985600,2022-06-23 12:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1655982000,2022-06-23 11:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1655978400,2022-06-23 10:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,0.00000000,0.0
1655974800,2022-06-23 09:00:00,KNC/EUR,1.30500,1.30500,1.30500,1.30500,20.00000000,26.099999999999998
1655971200,2022-06-23 08:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655967600,2022-06-23 07:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655964000,2022-06-23 06:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655960400,2022-06-23 05:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655956800,2022-06-23 04:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655953200,2022-06-23 03:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655949600,2022-06-23 02:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655946000,2022-06-23 01:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655942400,2022-06-23 00:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655938800,2022-06-22 23:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655935200,2022-06-22 22:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655931600,2022-06-22 21:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655928000,2022-06-22 20:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655924400,2022-06-22 19:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655920800,2022-06-22 18:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655917200,2022-06-22 17:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655913600,2022-06-22 16:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655910000,2022-06-22 15:00:00,KNC/EUR,1.28602,1.28602,1.28602,1.28602,0.00000000,0.0
1655906400,2022-06-22 14:00:00,KNC/EUR,1.25724,1.28602,1.24521,1.28602,550.56395033,708.0362514033866
1655902800,2022-06-22 13:00:00,KNC/EUR,1.26683,1.26683,1.26683,1.26683,0.00000000,0.0
1655899200,2022-06-22 12:00:00,KNC/EUR,1.26683,1.26683,1.26683,1.26683,0.00000000,0.0
1655895600,2022-06-22 11:00:00,KNC/EUR,1.26683,1.26683,1.26683,1.26683,84.49341000,107.03878659029999
1655892000,2022-06-22 10:00:00,KNC/EUR,1.24624,1.24624,1.24624,1.24624,85.99396000,107.1691127104
1655888400,2022-06-22 09:00:00,KNC/EUR,1.25672,1.25672,1.24190,1.24190,110.00772992,136.618599787648
1655884800,2022-06-22 08:00:00,KNC/EUR,1.23000,1.23000,1.19999,1.19999,367.33431677,440.79750678083224
1655881200,2022-06-22 07:00:00,KNC/EUR,1.25000,1.25001,1.25000,1.25000,569.38706467,711.7338308374999
1655877600,2022-06-22 06:00:00,KNC/EUR,1.30000,1.30000,1.30000,1.30000,0.00000000,0.0
1655874000,2022-06-22 05:00:00,KNC/EUR,1.30000,1.30000,1.30000,1.30000,0.00000000,0.0
1655870400,2022-06-22 04:00:00,KNC/EUR,1.30000,1.30000,1.30000,1.30000,0.00000000,0.0
1655866800,2022-06-22 03:00:00,KNC/EUR,1.30000,1.30000,1.30000,1.30000,0.00000000,0.0
1655863200,2022-06-22 02:00:00,KNC/EUR,1.30000,1.30000,1.30000,1.30000,319.08650009,414.812450117
1655859600,2022-06-22 01:00:00,KNC/EUR,1.30000,1.30000,1.30000,1.30000,0.00000000,0.0
1655856000,2022-06-22 00:00:00,KNC/EUR,1.30008,1.30008,1.30000,1.30000,480.34438952,624.447706376
1655852400,2022-06-21 23:00:00,KNC/EUR,1.37000,1.37000,1.37000,1.37000,0.00000000,0.0
1655848800,2022-06-21 22:00:00,KNC/EUR,1.37000,1.37000,1.37000,1.37000,0.00000000,0.0
1655845200,2022-06-21 21:00:00,KNC/EUR,1.36999,1.37000,1.36999,1.37000,98.05058114,134.32929616180002
1655841600,2022-06-21 20:00:00,KNC/EUR,1.30002,1.30002,1.30002,1.30002,18.50000000,24.05037
1655838000,2022-06-21 19:00:00,KNC/EUR,1.36511,1.36511,1.36511,1.36511,0.00000000,0.0
1655834400,2022-06-21 18:00:00,KNC/EUR,1.36511,1.36511,1.36511,1.36511,0.00000000,0.0
1655830800,2022-06-21 17:00:00,KNC/EUR,1.36511,1.36511,1.36511,1.36511,0.00000000,0.0
1655827200,2022-06-21 16:00:00,KNC/EUR,1.36512,1.36512,1.36511,1.36511,31.13331897,42.5004050591367
1655823600,2022-06-21 15:00:00,KNC/EUR,1.37304,1.37304,1.33491,1.33491,2106.37960196,2811.8271944524236
1655820000,2022-06-21 14:00:00,KNC/EUR,1.39985,1.39985,1.39985,1.39985,0.00000000,0.0
1655816400,2022-06-21 13:00:00,KNC/EUR,1.39985,1.39985,1.39985,1.39985,0.00000000,0.0
1655812800,2022-06-21 12:00:00,KNC/EUR,1.39999,1.39999,1.39985,1.39985,185.80849143,260.1040167282855
1655809200,2022-06-21 11:00:00,KNC/EUR,1.36000,1.39185,1.36000,1.39185,684.55038534,952.791453835479
1655805600,2022-06-21 10:00:00,KNC/EUR,1.36000,1.36000,1.36000,1.36000,0.00000000,0.0
1655802000,2022-06-21 09:00:00,KNC/EUR,1.35000,1.36000,1.35000,1.36000,2081.54937644,2830.9071519584
1655798400,2022-06-21 08:00:00,KNC/EUR,1.34001,1.35000,1.34001,1.34999,111.01613493,149.8706719941507
1655794800,2022-06-21 07:00:00,KNC/EUR,1.22597,1.22597,1.22597,1.22597,0.00000000,0.0
1655791200,2022-06-21 06:00:00,KNC/EUR,1.22597,1.22597,1.22597,1.22597,0.00000000,0.0
1655787600,2022-06-21 05:00:00,KNC/EUR,1.23656,1.23656,1.22597,1.22597,91.99984805,112.7890537138585
1655784000,2022-06-21 04:00:00,KNC/EUR,1.27392,1.27392,1.27392,1.27392,592.13263700,754.32960892704
1655780400,2022-06-21 03:00:00,KNC/EUR,1.29998,1.29998,1.29998,1.29998,0.00000000,0.0
1655776800,2022-06-21 02:00:00,KNC/EUR,1.29998,1.29998,1.29998,1.29998,0.00000000,0.0
1655773200,2022-06-21 01:00:00,KNC/EUR,1.29998,1.29998,1.29998,1.29998,0.00000000,0.0
1655769600,2022-06-21 00:00:00,KNC/EUR,1.29998,1.29998,1.29998,1.29998,0.00000000,0.0
1655766000,2022-06-20 23:00:00,KNC/EUR,1.29998,1.29998,1.29998,1.29998,0.00000000,0.0
1655762400,2022-06-20 22:00:00,KNC/EUR,1.29998,1.29998,1.29998,1.29998,0.00000000,0.0
1655758800,2022-06-20 21:00:00,KNC/EUR,1.29998,1.29998,1.29998,1.29998,0.00000000,0.0
1655755200,2022-06-20 20:00:00,KNC/EUR,1.22100,1.29998,1.22100,1.29998,465.20040613,604.7512239608774
1655751600,2022-06-20 19:00:00,KNC/EUR,1.22000,1.22000,1.22000,1.22000,36.36455528,44.3647574416
1655748000,2022-06-20 18:00:00,KNC/EUR,1.22100,1.22100,1.22000,1.22000,114.23238688,139.3635119936
1655744400,2022-06-20 17:00:00,KNC/EUR,1.22096,1.22096,1.22096,1.22096,13.49786478,16.4803529817888
1655740800,2022-06-20 16:00:00,KNC/EUR,1.22001,1.22001,1.22001,1.22001,77.57669109,94.6443388967109
1655737200,2022-06-20 15:00:00,KNC/EUR,1.28000,1.28001,1.22001,1.22001,289.09510427,352.6989181604427
1655733600,2022-06-20 14:00:00,KNC/EUR,1.29960,1.29960,1.29960,1.29960,0.00000000,0.0
1655730000,2022-06-20 13:00:00,KNC/EUR,1.29960,1.29960,1.29960,1.29960,0.00000000,0.0
1655726400,2022-06-20 12:00:00,KNC/EUR,1.29960,1.29960,1.29960,1.29960,0.00000000,0.0
1655722800,2022-06-20 11:00:00,KNC/EUR,1.29883,1.29960,1.29883,1.29960,191.99984805,249.52300252578002
1655719200,2022-06-20 10:00:00,KNC/EUR,1.22988,1.22988,1.22988,1.22988,9.35544430,11.506073835684
1655715600,2022-06-20 09:00:00,KNC/EUR,1.21383,1.21383,1.21383,1.21383,0.00000000,0.0
1655712000,2022-06-20 08:00:00,KNC/EUR,1.22988,1.22988,1.21383,1.21383,46.93366710,56.969493135993
1655708400,2022-06-20 07:00:00,KNC/EUR,1.22986,1.22986,1.22986,1.22986,0.00000000,0.0
1655704800,2022-06-20 06:00:00,KNC/EUR,1.20795,1.22986,1.18127,1.22986,62.53034864,76.90357457839039
1655701200,2022-06-20 05:00:00,KNC/EUR,1.18239,1.18239,1.18239,1.18239,0.00000000,0.0
1655697600,2022-06-20 04:00:00,KNC/EUR,1.18239,1.18239,1.18239,1.18239,8.54202082,10.0999999973598
1655694000,2022-06-20 03:00:00,KNC/EUR,1.22987,1.22987,1.22987,1.22987,40.55331864,49.8753099957768
1655690400,2022-06-20 02:00:00,KNC/EUR,1.19764,1.19764,1.19764,1.19764,0.00000000,0.0
1655686800,2022-06-20 01:00:00,KNC/EUR,1.20000,1.20000,1.19764,1.19764,225.00000000,269.469
1655683200,2022-06-20 00:00:00,KNC/EUR,1.25000,1.25000,1.25000,1.25000,983.27980558,1229.099756975
1655679600,2022-06-19 23:00:00,KNC/EUR,1.25001,1.25001,1.25000,1.25000,2100.00000000,2625.0
1655676000,2022-06-19 22:00:00,KNC/EUR,1.25001,1.25001,1.25001,1.25001,0.00000000,0.0
1655672400,2022-06-19 21:00:00,KNC/EUR,1.25001,1.25001,1.25001,1.25001,354.91766396,443.65062912663967
1655668800,2022-06-19 20:00:00,KNC/EUR,1.24000,1.24999,1.22152,1.22675,846.16636008,1038.03458222814
1655665200,2022-06-19 19:00:00,KNC/EUR,1.23999,1.23999,1.23999,1.23999,184.58372190,228.881969318781
1655661600,2022-06-19 18:00:00,KNC/EUR,1.23994,1.23994,1.23994,1.23994,16.04956691,19.9004999943854
1655658000,2022-06-19 17:00:00,KNC/EUR,1.23999,1.23999,1.23999,1.23999,16.04891974,19.900499988402597
1655654400,2022-06-19 16:00:00,KNC/EUR,1.22078,1.22078,1.22078,1.22078,85.16000000,103.9616248
1655650800,2022-06-19 15:00:00,KNC/EUR,1.20000,1.20000,1.20000,1.20000,24.94014366,29.928172392
1655647200,2022-06-19 14:00:00,KNC/EUR,1.33000,1.35000,1.33000,1.35000,112.84219395,152.3369618325
1655643600,2022-06-19 13:00:00,KNC/EUR,1.20167,1.32929,1.20167,1.32929,208.61601054,277.3111766507166
1655640000,2022-06-19 12:00:00,KNC/EUR,1.23000,1.23000,1.23000,1.23000,0.00000000,0.0
1655636400,2022-06-19 11:00:00,KNC/EUR,1.23000,1.23000,1.23000,1.23000,0.00000000,0.0
1655632800,2022-06-19 10:00:00,KNC/EUR,1.22000,1.23000,1.22000,1.23000,220.70509298,271.46726436539996
1655629200,2022-06-19 09:00:00,KNC/EUR,1.21995,1.21995,1.21995,1.21995,0.00000000,0.0
1655625600,2022-06-19 08:00:00,KNC/EUR,1.21995,1.21995,1.21995,1.21995,0.00000000,0.0
1655622000,2022-06-19 07:00:00,KNC/EUR,1.21995,1.21995,1.21995,1.21995,0.00000000,0.0
1655618400,2022-06-19 06:00:00,KNC/EUR,1.21995,1.21995,1.21995,1.21995,48.93765318,59.701489996941
1655614800,2022-06-19 05:00:00,KNC/EUR,1.21997,1.21997,1.11001,1.11001,1568.92237712,1741.5195278269712
1655611200,2022-06-19 04:00:00,KNC/EUR,1.17806,1.17806,1.17806,1.17806,0.00000000,0.0
1655607600,2022-06-19 03:00:00,KNC/EUR,1.17806,1.17806,1.17806,1.17806,0.00000000,0.0
1655604000,2022-06-19 02:00:00,KNC/EUR,1.17806,1.17806,1.17806,1.17806,0.00000000,0.0
1655600400,2022-06-19 01:00:00,KNC/EUR,1.17806,1.17806,1.17806,1.17806,0.00000000,0.0
1655596800,2022-06-19 00:00:00,KNC/EUR,1.17806,1.17806,1.17806,1.17806,0.00000000,0.0
1655593200,2022-06-18 23:00:00,KNC/EUR,1.17806,1.17806,1.17806,1.17806,53.58722066,63.128961170719606
1655589600,2022-06-18 22:00:00,KNC/EUR,1.17506,1.17506,1.17435,1.17506,1698.68538007,1996.0572427050543
1655586000,2022-06-18 21:00:00,KNC/EUR,1.12000,1.13300,1.10000,1.13300,3154.99963765,3574.6145894574497
1655582400,2022-06-18 20:00:00,KNC/EUR,1.14068,1.14723,1.11400,1.14723,1434.97740575,1646.2491291985723
1655578800,2022-06-18 19:00:00,KNC/EUR,1.14080,1.16900,1.14068,1.16900,155.38300887,181.64273736903002
1655575200,2022-06-18 18:00:00,KNC/EUR,1.14068,1.14068,1.14068,1.14068,9.20519699,10.500184102553199
1655571600,2022-06-18 17:00:00,KNC/EUR,1.16483,1.16483,1.16483,1.16483,0.00000000,0.0
1655568000,2022-06-18 16:00:00,KNC/EUR,1.16483,1.16483,1.16483,1.16483,0.00000000,0.0
1655564400,2022-06-18 15:00:00,KNC/EUR,1.20000,1.20000,1.16483,1.16483,1023.59384711,1192.3128209291413
1655560800,2022-06-18 14:00:00,KNC/EUR,1.22302,1.22302,1.20000,1.20000,136.55628421,163.867541052
1655557200,2022-06-18 13:00:00,KNC/EUR,1.23000,1.23000,1.23000,1.23000,0.00000000,0.0
1655553600,2022-06-18 12:00:00,KNC/EUR,1.23000,1.23000,1.23000,1.23000,681.77920872,838.5884267256
1655550000,2022-06-18 11:00:00,KNC/EUR,1.23000,1.23000,1.23000,1.23000,0.00000000,0.0
1655546400,2022-06-18 10:00:00,KNC/EUR,1.23000,1.23000,1.23000,1.23000,91.86992683,113.00001000089999
1655542800,2022-06-18 09:00:00,KNC/EUR,1.26200,1.26200,1.23000,1.23000,1438.79427738,1769.7169611774
1655539200,2022-06-18 08:00:00,KNC/EUR,1.30117,1.30117,1.26200,1.26200,1978.37502765,2496.7092848943
1655535600,2022-06-18 07:00:00,KNC/EUR,1.31004,1.31004,1.30115,1.30116,2480.09495165,3227.0003472889143
