https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RMRK,Volume USDT
1651226400,2022-04-29 10:00:00,RMRK/USDT,10.1121,10.1714,9.51,9.6118,35643.92948946,351267.170170195213
1651222800,2022-04-29 09:00:00,RMRK/USDT,10.3578,10.3578,10.1001,10.1153,12713.2333005,129984.1576118122
1651219200,2022-04-29 08:00:00,RMRK/USDT,10.45,10.4613,10.33,10.3306,3340.33317039,34737.104791463686
1651215600,2022-04-29 07:00:00,RMRK/USDT,10.3986,10.4999,10.3892,10.4305,2825.35606211,29492.382321993114
1651212000,2022-04-29 06:00:00,RMRK/USDT,10.4125,10.501,10.3641,10.4256,3981.0759092,41485.155956278106
1651208400,2022-04-29 05:00:00,RMRK/USDT,10.4994,10.5637,10.3901,10.4115,3805.72119166,39868.097073750343
1651204800,2022-04-29 04:00:00,RMRK/USDT,10.5108,10.5674,10.45,10.5002,3304.19649932,34663.545390580624
1651201200,2022-04-29 03:00:00,RMRK/USDT,10.6486,10.7122,10.5053,10.5103,4313.69413357,45600.931292210972
1651197600,2022-04-29 02:00:00,RMRK/USDT,10.3963,10.86,10.3963,10.6541,12828.27484881,136379.892703288545
1651194000,2022-04-29 01:00:00,RMRK/USDT,10.3745,10.44,10.3473,10.3963,2037.58756895,21173.509380824788
1651190400,2022-04-29 00:00:00,RMRK/USDT,10.4223,10.473,10.3398,10.3473,3128.09800175,32514.009320352786
1651186800,2022-04-28 23:00:00,RMRK/USDT,10.3775,10.46,10.3575,10.421,4488.49760053,46734.950924851567
1651183200,2022-04-28 22:00:00,RMRK/USDT,10.4762,10.5261,10.357,10.3775,2060.48725938,21487.32930909481
1651179600,2022-04-28 21:00:00,RMRK/USDT,10.4254,10.5763,10.3657,10.4762,5983.78266062,62853.914167265445
1651176000,2022-04-28 20:00:00,RMRK/USDT,10.3474,10.5381,10.288,10.4298,8357.56166827,87083.787698232538
1651172400,2022-04-28 19:00:00,RMRK/USDT,10.4188,10.5399,10.2857,10.4,9529.53925313,99430.803162955548
1651168800,2022-04-28 18:00:00,RMRK/USDT,10.6794,10.7522,10.375,10.4188,8920.07920064,94390.829675417177
1651165200,2022-04-28 17:00:00,RMRK/USDT,10.5895,10.6826,10.53,10.6089,4647.52011298,49194.81904474077
1651161600,2022-04-28 16:00:00,RMRK/USDT,10.5412,10.6001,10.45,10.59,7927.74020081,83517.995447115604
1651158000,2022-04-28 15:00:00,RMRK/USDT,10.4669,10.616,10.4279,10.5497,10660.41743332,112326.812767097938
1651154400,2022-04-28 14:00:00,RMRK/USDT,10.3538,10.5114,10.2379,10.4562,11080.67847804,114871.373756702258
1651150800,2022-04-28 13:00:00,RMRK/USDT,10.6465,10.6723,10.2803,10.3537,13182.06696884,138140.438150912632
1651147200,2022-04-28 12:00:00,RMRK/USDT,10.8803,10.9351,10.5499,10.6474,15384.7616057,165049.599135604371
1651143600,2022-04-28 11:00:00,RMRK/USDT,10.8713,10.9474,10.7828,10.8855,4404.00461187,47780.089755980028
1651140000,2022-04-28 10:00:00,RMRK/USDT,11.138,11.1591,10.8445,10.8724,6183.21039733,67805.170298179104
1651136400,2022-04-28 09:00:00,RMRK/USDT,11.158,11.2317,11.1048,11.138,3134.62076014,35012.485672659508
1651132800,2022-04-28 08:00:00,RMRK/USDT,11.0936,11.2034,11.0857,11.172,3873.13964477,43231.042778498282
1651129200,2022-04-28 07:00:00,RMRK/USDT,11.0643,11.2698,11.0117,11.0991,5734.08378328,63785.285515403282
1651125600,2022-04-28 06:00:00,RMRK/USDT,10.8677,11.3174,10.831,11.0623,13798.95010745,153457.011400403223
1651122000,2022-04-28 05:00:00,RMRK/USDT,10.7829,10.9299,10.7731,10.8677,5816.80292335,62974.93485215827
1651118400,2022-04-28 04:00:00,RMRK/USDT,10.7801,10.8533,10.7527,10.7829,2986.07540494,32211.966836062546
1651114800,2022-04-28 03:00:00,RMRK/USDT,10.8724,10.8776,10.7787,10.7801,2060.10342955,22323.863542739851
1651111200,2022-04-28 02:00:00,RMRK/USDT,10.7012,10.9017,10.7001,10.8724,2888.42095837,31250.504061343969
1651107600,2022-04-28 01:00:00,RMRK/USDT,10.7226,10.8799,10.6938,10.7012,4693.07680261,50660.346667503933
1651104000,2022-04-28 00:00:00,RMRK/USDT,10.6834,10.7553,10.6465,10.723,3570.40736487,38173.652962060265
1651100400,2022-04-27 23:00:00,RMRK/USDT,10.7302,10.757,10.675,10.6834,2204.37839842,23581.141356384495
1651096800,2022-04-27 22:00:00,RMRK/USDT,10.7774,10.825,10.6837,10.7123,1966.12167028,21130.453400566476
1651093200,2022-04-27 21:00:00,RMRK/USDT,10.8199,10.9103,10.7743,10.7743,2068.90422595,22396.380487923125
1651089600,2022-04-27 20:00:00,RMRK/USDT,10.7602,10.9366,10.7441,10.8184,2919.22877765,31642.206770026889
1651086000,2022-04-27 19:00:00,RMRK/USDT,10.7275,10.769,10.52,10.7617,7008.37612968,74644.048474536186
1651082400,2022-04-27 18:00:00,RMRK/USDT,10.7763,10.8716,10.7,10.7396,5135.71889699,55336.864390112836
1651078800,2022-04-27 17:00:00,RMRK/USDT,10.8696,10.9317,10.7241,10.7763,6354.81345827,68919.794771675394
1651075200,2022-04-27 16:00:00,RMRK/USDT,10.8562,10.9399,10.8103,10.85,6287.11015153,68382.024405395369
1651071600,2022-04-27 15:00:00,RMRK/USDT,10.7112,10.8786,10.7,10.8562,5901.61471947,63635.124806235237
1651068000,2022-04-27 14:00:00,RMRK/USDT,10.9937,11.06,10.7,10.7112,14437.32792847,156157.290092958651
1651064400,2022-04-27 13:00:00,RMRK/USDT,11.0633,11.15,10.843,10.9937,11411.61178486,125692.694937229005
1651060800,2022-04-27 12:00:00,RMRK/USDT,11.0934,11.1246,11.0143,11.0534,4173.83232942,46196.708183173202
1651057200,2022-04-27 11:00:00,RMRK/USDT,11.2305,11.2473,11.0434,11.069,5786.70416922,64368.021853896773
1651053600,2022-04-27 10:00:00,RMRK/USDT,11.1524,11.3064,11.1,11.2466,5887.94013024,65743.418680547956
1651050000,2022-04-27 09:00:00,RMRK/USDT,11.2242,11.2242,11.1326,11.1678,4331.77403099,48372.54214518032
1651046400,2022-04-27 08:00:00,RMRK/USDT,11.3028,11.33,11.14,11.2084,9822.65793835,110197.034253338409
1651042800,2022-04-27 07:00:00,RMRK/USDT,11.2077,11.3253,11.1801,11.2935,4146.15380399,46557.626233081131
1651039200,2022-04-27 06:00:00,RMRK/USDT,11.0266,11.246,10.9781,11.2077,5470.59543657,60779.571815039989
1651035600,2022-04-27 05:00:00,RMRK/USDT,10.9885,11.0656,10.9759,11.0231,1822.63899159,20090.107200075449
1651032000,2022-04-27 04:00:00,RMRK/USDT,10.8495,11.0118,10.8495,10.9825,2025.21897528,22160.904003450965
1651028400,2022-04-27 03:00:00,RMRK/USDT,11.0267,11.0611,10.816,10.8482,5597.98107851,61025.510578782722
1651024800,2022-04-27 02:00:00,RMRK/USDT,10.9312,11.0652,10.8252,11.0379,4855.75910145,53262.583890746819
1651021200,2022-04-27 01:00:00,RMRK/USDT,10.9238,10.9899,10.8601,10.9334,2831.36846189,30909.68127943075
1651017600,2022-04-27 00:00:00,RMRK/USDT,10.7886,10.979,10.6908,10.914,9041.64375406,98574.89240767574
1651014000,2022-04-26 23:00:00,RMRK/USDT,11.0837,11.1258,10.5,10.8076,19509.96585119,210484.21135416202
1651010400,2022-04-26 22:00:00,RMRK/USDT,11.1533,11.3417,11.0837,11.1005,4855.94049144,54472.254305605455
1651006800,2022-04-26 21:00:00,RMRK/USDT,10.9906,11.2976,10.9118,11.1533,10501.76047095,116814.34082717101
1651003200,2022-04-26 20:00:00,RMRK/USDT,11.0421,11.08,10.9161,11.0032,8661.2492387,95369.914784863041
1650999600,2022-04-26 19:00:00,RMRK/USDT,11.1406,11.2732,10.9715,11.0425,10776.13214544,119585.82057022988
1650996000,2022-04-26 18:00:00,RMRK/USDT,11.2044,11.3183,11.11,11.1458,6940.41139588,77776.646387420647
1650992400,2022-04-26 17:00:00,RMRK/USDT,11,11.28,10.734,11.2218,21915.84516395,240966.960134935042
1650988800,2022-04-26 16:00:00,RMRK/USDT,10.8972,11.0197,10.4799,11,44952.41325797,481503.947111886899
1650985200,2022-04-26 15:00:00,RMRK/USDT,11.2201,11.3,10.7197,10.8835,34243.3085265,376497.337254988473
1650981600,2022-04-26 14:00:00,RMRK/USDT,11.422,11.5282,11.2,11.2,20445.88461023,231518.985930879816
1650978000,2022-04-26 13:00:00,RMRK/USDT,11.5742,11.6828,11.4221,11.4478,12378.55437432,143209.489125329396
1650974400,2022-04-26 12:00:00,RMRK/USDT,11.6898,11.7547,11.5631,11.5742,8932.60074015,104244.458814362911
1650970800,2022-04-26 11:00:00,RMRK/USDT,11.8195,11.8413,11.4107,11.6778,37809.09658038,439392.536887610113
1650967200,2022-04-26 10:00:00,RMRK/USDT,12.2792,12.3271,11.4752,11.8195,48304.73526458,570872.78015442514
1650963600,2022-04-26 09:00:00,RMRK/USDT,12.3527,12.3601,12.2062,12.2728,4544.50321387,55794.822992605506
1650960000,2022-04-26 08:00:00,RMRK/USDT,12.403,12.5234,12.324,12.33,2630.24558114,32651.352860925721
1650956400,2022-04-26 07:00:00,RMRK/USDT,12.3405,12.4428,12.2626,12.4428,6391.08534304,78916.007206106366
1650952800,2022-04-26 06:00:00,RMRK/USDT,12.3739,12.4194,12.2927,12.3231,4185.80250387,51663.268315374703
1650949200,2022-04-26 05:00:00,RMRK/USDT,12.3829,12.5082,12.3437,12.3845,4232.41624742,52591.150033847769
1650945600,2022-04-26 04:00:00,RMRK/USDT,12.537,12.5762,12.0302,12.3646,15605.80039845,191900.033279321563
1650942000,2022-04-26 03:00:00,RMRK/USDT,12.7178,12.7615,12.4101,12.52,5476.16689929,68840.941909014935
1650938400,2022-04-26 02:00:00,RMRK/USDT,12.6028,12.82,12.5952,12.732,3445.81606206,43835.079402589311
1650934800,2022-04-26 01:00:00,RMRK/USDT,12.6815,12.7067,12.581,12.6022,2492.33734733,31499.125613967605
1650931200,2022-04-26 00:00:00,RMRK/USDT,12.7081,12.722,12.5924,12.6833,5071.75570328,64217.674730136235
1650927600,2022-04-25 23:00:00,RMRK/USDT,12.7054,12.774,12.6149,12.6892,4658.14042132,59151.426346914896
1650924000,2022-04-25 22:00:00,RMRK/USDT,12.9508,12.9789,12.5685,12.7001,10332.77450498,131966.388240426745
1650920400,2022-04-25 21:00:00,RMRK/USDT,13.1288,13.1288,12.7282,12.9508,5881.05315069,75847.566996493574
1650916800,2022-04-25 20:00:00,RMRK/USDT,12.9706,13.1476,12.9,13.1284,6516.82852322,84826.159542985883
1650913200,2022-04-25 19:00:00,RMRK/USDT,12.5691,13.0071,12.4975,12.9933,10290.01383852,130978.304117886444
1650909600,2022-04-25 18:00:00,RMRK/USDT,12.365,12.7651,12.2501,12.5685,8244.67535004,103070.190532684236
1650906000,2022-04-25 17:00:00,RMRK/USDT,12.2974,12.5212,12.2401,12.3614,7099.43610781,88027.043763705549
1650902400,2022-04-25 16:00:00,RMRK/USDT,12.2266,12.42,12.1604,12.3029,7428.46806609,91303.417588029622
1650898800,2022-04-25 15:00:00,RMRK/USDT,12.3393,12.485,12.1964,12.1964,5707.77008154,70568.832621239047
1650895200,2022-04-25 14:00:00,RMRK/USDT,12.1315,12.4129,12.0215,12.3482,6965.27326062,85260.356218817303
1650891600,2022-04-25 13:00:00,RMRK/USDT,12.0103,12.2344,11.9275,12.1315,13371.88362038,161871.663447981965
1650888000,2022-04-25 12:00:00,RMRK/USDT,11.9898,12.1558,11.8959,12.0263,7264.11824501,87433.00598717267
1650884400,2022-04-25 11:00:00,RMRK/USDT,11.9108,12.0734,11.8765,11.97,5999.75449467,71731.30186679034
1650880800,2022-04-25 10:00:00,RMRK/USDT,11.976,12,11.9006,11.9108,4391.69031434,52489.99510226846
1650877200,2022-04-25 09:00:00,RMRK/USDT,11.8249,12,11.754,11.9624,9906.94480765,117686.152947574743
1650873600,2022-04-25 08:00:00,RMRK/USDT,12.0296,12.0734,11.7126,11.8361,15981.06097267,189682.887869266193
1650870000,2022-04-25 07:00:00,RMRK/USDT,12.1703,12.21,12,12.044,11061.73390509,133638.492288595299
1650866400,2022-04-25 06:00:00,RMRK/USDT,12.3923,12.4597,12.1501,12.1894,9408.3365659,116105.291679195925
1650862800,2022-04-25 05:00:00,RMRK/USDT,12.6474,12.7721,12.3265,12.4117,13974.7647075,174732.004469731072
1650859200,2022-04-25 04:00:00,RMRK/USDT,12.6961,12.727,12.6,12.6462,3519.40575152,44489.866935600901
1650855600,2022-04-25 03:00:00,RMRK/USDT,12.665,12.75,12.665,12.7034,629.51381772,7992.507743352121
1650852000,2022-04-25 02:00:00,RMRK/USDT,12.6397,12.7137,12.6,12.6607,2726.90016315,34464.367422527576
1650848400,2022-04-25 01:00:00,RMRK/USDT,12.7111,12.8032,12.6,12.6724,7997.21566986,101151.775478198276
1650844800,2022-04-25 00:00:00,RMRK/USDT,12.8513,12.9,12.6,12.6514,6957.71818783,88576.331981861663
1650841200,2022-04-24 23:00:00,RMRK/USDT,12.9033,12.9447,12.85,12.8658,1426.26669649,18388.006843870056
1650837600,2022-04-24 22:00:00,RMRK/USDT,12.9681,12.9999,12.86,12.8903,1162.71145213,15041.762285971399
1650834000,2022-04-24 21:00:00,RMRK/USDT,12.9075,12.9763,12.757,12.9706,4896.65716038,63000.580662689611
1650830400,2022-04-24 20:00:00,RMRK/USDT,13,13.0303,12.9006,12.9226,2476.91468507,32060.65676716936
1650826800,2022-04-24 19:00:00,RMRK/USDT,13.0143,13.117,12.9335,12.9731,2580.13918236,33636.776407642335
1650823200,2022-04-24 18:00:00,RMRK/USDT,12.85,13.0602,12.818,13.0179,2808.33866974,36429.127621208943
1650819600,2022-04-24 17:00:00,RMRK/USDT,13.0256,13.0256,12.7381,12.8823,4333.38435685,55723.697611174633
1650816000,2022-04-24 16:00:00,RMRK/USDT,13.0843,13.1109,12.7551,12.9621,3875.64956877,50155.137422416346
1650812400,2022-04-24 15:00:00,RMRK/USDT,13.041,13.1109,12.8858,13.0743,5966.33010199,77700.276087430077
1650808800,2022-04-24 14:00:00,RMRK/USDT,12.9639,13.2001,12.6201,13.0431,10435.81095615,134263.038574674981
1650805200,2022-04-24 13:00:00,RMRK/USDT,13.0006,13.0152,12.7822,12.9826,5411.0388539,69714.399753916525
1650801600,2022-04-24 12:00:00,RMRK/USDT,12.9216,13.0389,12.8647,12.9816,2824.49302695,36616.612674701057
1650798000,2022-04-24 11:00:00,RMRK/USDT,13.2625,13.2625,12.81,12.923,10673.32169222,138937.612002491369
1650794400,2022-04-24 10:00:00,RMRK/USDT,13.2889,13.385,13.2397,13.2471,2438.30821282,32456.394773907666
1650790800,2022-04-24 09:00:00,RMRK/USDT,13.2174,13.3135,13.1107,13.2981,2333.52451045,30822.558217976634
1650787200,2022-04-24 08:00:00,RMRK/USDT,13.2303,13.28,13.16,13.2048,585.19214368,7742.523865161312
1650783600,2022-04-24 07:00:00,RMRK/USDT,13.2031,13.3113,13.2031,13.2162,1761.11456287,23345.064082927001
1650780000,2022-04-24 06:00:00,RMRK/USDT,13.1351,13.2686,13.1161,13.208,1488.33554721,19626.598373390819
1650776400,2022-04-24 05:00:00,RMRK/USDT,13.1453,13.2565,13.021,13.137,3461.73026661,45439.227445748693
1650772800,2022-04-24 04:00:00,RMRK/USDT,13.0889,13.172,13.0778,13.1517,1226.15836596,16100.511325069738
1650769200,2022-04-24 03:00:00,RMRK/USDT,12.8161,13.1439,12.8161,13.1433,6651.93522569,86508.179309955293
1650765600,2022-04-24 02:00:00,RMRK/USDT,13.0321,13.1109,12.75,12.8476,9934.13166963,128702.567955251641
1650762000,2022-04-24 01:00:00,RMRK/USDT,13.186,13.186,13.0176,13.0358,4875.54925887,63776.896734048977
1650758400,2022-04-24 00:00:00,RMRK/USDT,13.2242,13.3161,13.1622,13.1622,2498.3504925,33089.423432034596
1650754800,2022-04-23 23:00:00,RMRK/USDT,13.3423,13.4355,13.1548,13.1814,3488.14136062,46256.441745176581
1650751200,2022-04-23 22:00:00,RMRK/USDT,13.3808,13.4881,13.3333,13.3423,2168.63892769,29074.170618864969
1650747600,2022-04-23 21:00:00,RMRK/USDT,13.3,13.3854,13.2634,13.3287,2742.17307166,36525.617399622125
1650744000,2022-04-23 20:00:00,RMRK/USDT,13.4605,13.5649,13.2865,13.3,3875.77943444,51944.56147126136
1650740400,2022-04-23 19:00:00,RMRK/USDT,13.4586,13.5216,13.334,13.4631,4411.09002738,59364.306325027666
1650736800,2022-04-23 18:00:00,RMRK/USDT,13.5295,13.5918,13.2657,13.4681,11323.86529815,152154.084929262172
1650733200,2022-04-23 17:00:00,RMRK/USDT,13.5598,13.59,13.3779,13.5847,4506.27828204,60793.712998182808
1650729600,2022-04-23 16:00:00,RMRK/USDT,13.5157,13.625,13.4818,13.55,4334.28098391,58762.400677565504
1650726000,2022-04-23 15:00:00,RMRK/USDT,13.3563,13.5157,13.3497,13.5157,2071.68652941,27813.903589671823
1650722400,2022-04-23 14:00:00,RMRK/USDT,13.3791,13.5184,13.2418,13.3395,4488.39516892,60037.4900516945
1650718800,2022-04-23 13:00:00,RMRK/USDT,13.3153,13.4843,13.313,13.3829,5031.6810454,67377.614249728696
1650715200,2022-04-23 12:00:00,RMRK/USDT,13.1749,13.32,13.0812,13.32,3805.0176865,50251.392597685144
1650711600,2022-04-23 11:00:00,RMRK/USDT,13.0789,13.1977,13.0789,13.1607,2514.28344311,33044.685755342106
1650708000,2022-04-23 10:00:00,RMRK/USDT,13.1961,13.1962,12.9556,13.0789,3445.15642789,44990.62766605629
1650704400,2022-04-23 09:00:00,RMRK/USDT,13.2586,13.2586,13.12,13.1855,1430.25695933,18834.693199520411
1650700800,2022-04-23 08:00:00,RMRK/USDT,13.2333,13.3136,13.131,13.2541,2433.11319918,32205.630440970177
1650697200,2022-04-23 07:00:00,RMRK/USDT,13.1463,13.2339,13.12,13.2339,1415.83174168,18679.847554247777
1650693600,2022-04-23 06:00:00,RMRK/USDT,13.1856,13.25,13.1081,13.1546,1445.86713741,19046.193267007101
1650690000,2022-04-23 05:00:00,RMRK/USDT,13.18,13.2137,13.1401,13.2137,506.62106619,6679.281141979179
1650686400,2022-04-23 04:00:00,RMRK/USDT,13.2014,13.2171,13.1,13.1739,1750.43704524,23017.546350591023
1650682800,2022-04-23 03:00:00,RMRK/USDT,13.1648,13.2415,13.1344,13.2014,770.7817929,10162.049021902345
1650679200,2022-04-23 02:00:00,RMRK/USDT,13.3328,13.4001,13.1002,13.1002,3187.87273766,42280.760443510749
1650675600,2022-04-23 01:00:00,RMRK/USDT,13.4018,13.4533,13.3032,13.3032,2028.46825646,27184.497628408141
1650672000,2022-04-23 00:00:00,RMRK/USDT,13.402,13.5126,13.3508,13.4018,3109.50643092,41764.10775244762
1650668400,2022-04-22 23:00:00,RMRK/USDT,13.3708,13.4439,13.3181,13.4196,1354.30637777,18133.252193816097
1650664800,2022-04-22 22:00:00,RMRK/USDT,13.4,13.4245,13.1817,13.3892,3491.39609284,46428.454718416144
1650661200,2022-04-22 21:00:00,RMRK/USDT,13.3998,13.4575,13.3588,13.3588,1380.27145881,18515.665929032272
1650657600,2022-04-22 20:00:00,RMRK/USDT,13.3457,13.4194,13.2354,13.4065,4238.12729344,56541.565912123601
1650654000,2022-04-22 19:00:00,RMRK/USDT,13.3863,13.4651,13.3005,13.3528,3725.96915716,49779.926217633664
1650650400,2022-04-22 18:00:00,RMRK/USDT,13.2604,13.414,13.1205,13.3863,5648.34161007,75023.508699544894
1650646800,2022-04-22 17:00:00,RMRK/USDT,13.2924,13.4011,13.1961,13.2579,4855.37645082,64521.160507599783
1650643200,2022-04-22 16:00:00,RMRK/USDT,13.1911,13.4061,13,13.2597,10665.87734856,140855.554751314737
1650639600,2022-04-22 15:00:00,RMRK/USDT,13.3499,13.5394,12.8201,13.1951,20448.47590966,268737.010044354664
1650636000,2022-04-22 14:00:00,RMRK/USDT,13.55,13.6287,13.28,13.3494,11491.96782542,153953.515226025277
1650632400,2022-04-22 13:00:00,RMRK/USDT,13.9206,14.011,13.3991,13.4846,17480.36439587,237330.051530100406
1650628800,2022-04-22 12:00:00,RMRK/USDT,14.1072,14.1765,13.8041,13.9347,3791.51596152,52852.743694371482
1650625200,2022-04-22 11:00:00,RMRK/USDT,14.0367,14.1492,13.9558,14.1171,3233.07677924,45377.396386466652
1650621600,2022-04-22 10:00:00,RMRK/USDT,14.003,14.1249,13.9558,14.0382,3789.07711942,53133.300148035142
1650618000,2022-04-22 09:00:00,RMRK/USDT,14.169,14.204,14.0034,14.0056,1567.75953061,22071.24897792544
1650614400,2022-04-22 08:00:00,RMRK/USDT,14.3292,14.375,14.1055,14.1584,3424.98884985,48762.71885075905
1650610800,2022-04-22 07:00:00,RMRK/USDT,14.0372,14.4,13.9282,14.333,5287.1652587,74992.754389417875
1650607200,2022-04-22 06:00:00,RMRK/USDT,14.0625,14.0938,13.977,14.0209,800.96311865,11232.237616346944
1650603600,2022-04-22 05:00:00,RMRK/USDT,14.0665,14.1419,14.04,14.0625,2135.62914715,30079.399080810923
1650600000,2022-04-22 04:00:00,RMRK/USDT,13.861,14.1149,13.861,14.0637,2678.98813654,37580.782960411008
1650596400,2022-04-22 03:00:00,RMRK/USDT,13.9001,14.0178,13.85,13.85,2393.02362228,33370.295470648085
1650592800,2022-04-22 02:00:00,RMRK/USDT,13.914,13.9741,13.8521,13.8911,1822.67620797,25387.258183243897
1650589200,2022-04-22 01:00:00,RMRK/USDT,13.8274,13.95,13.768,13.9394,2434.92768121,33765.462451213473
1650585600,2022-04-22 00:00:00,RMRK/USDT,13.7769,13.9702,13.6564,13.816,7580.37286947,104679.361239584131
1650582000,2022-04-21 23:00:00,RMRK/USDT,13.7,13.8295,13.56,13.8087,9249.76840348,126627.465444499265
1650578400,2022-04-21 22:00:00,RMRK/USDT,13.9357,13.9785,13.7,13.7176,7172.64134384,99253.505297432852
1650574800,2022-04-21 21:00:00,RMRK/USDT,14.0157,14.1407,13.8,13.8919,6133.96550314,85674.728463972243
1650571200,2022-04-21 20:00:00,RMRK/USDT,14.3278,14.388,13.8168,14.0007,20366.45701465,286379.383252326889
1650567600,2022-04-21 19:00:00,RMRK/USDT,14.3866,14.4562,14.312,14.3298,4760.4373604,68433.813160078049
1650564000,2022-04-21 18:00:00,RMRK/USDT,14.6638,14.7241,14.36,14.36,9741.00309396,141709.694777615166
1650560400,2022-04-21 17:00:00,RMRK/USDT,14.9152,15,14.6395,14.65,7095.81514943,104995.185803847244
1650556800,2022-04-21 16:00:00,RMRK/USDT,15.0456,15.0456,14.8378,14.9218,4071.3971408,60825.515794876094
1650553200,2022-04-21 15:00:00,RMRK/USDT,15.2313,15.3,15,15.0456,4105.03464129,61998.270286816351
1650549600,2022-04-21 14:00:00,RMRK/USDT,15.2921,15.3181,15.1854,15.237,1901.67205464,29020.817272631088
1650546000,2022-04-21 13:00:00,RMRK/USDT,15.364,15.4702,15.229,15.2921,5325.76135895,81785.036379992365
1650542400,2022-04-21 12:00:00,RMRK/USDT,15.3789,15.4941,15.2268,15.3665,6136.60009044,94483.45795753892
1650538800,2022-04-21 11:00:00,RMRK/USDT,15.1255,15.4131,15.1068,15.3562,4695.33083852,71930.559091586829
1650535200,2022-04-21 10:00:00,RMRK/USDT,14.9256,15.3367,14.9246,15.1329,5010.54765264,75982.024209703475
1650531600,2022-04-21 09:00:00,RMRK/USDT,15.1239,15.1239,14.9241,14.9462,2139.64391276,32111.298797211288
1650528000,2022-04-21 08:00:00,RMRK/USDT,15.0488,15.2,15.0268,15.105,3100.18079815,46809.592390116994
1650524400,2022-04-21 07:00:00,RMRK/USDT,14.8657,15.0784,14.8265,15.0784,2032.64924482,30354.997608131053
1650520800,2022-04-21 06:00:00,RMRK/USDT,14.8471,14.9096,14.8076,14.8764,1427.09681961,21203.93220048286
1650517200,2022-04-21 05:00:00,RMRK/USDT,14.9892,15.04,14.8473,14.8578,2351.80398674,35128.218509616782
1650513600,2022-04-21 04:00:00,RMRK/USDT,15.0132,15.0548,14.9726,14.9792,1130.73574407,16973.342723640129
1650510000,2022-04-21 03:00:00,RMRK/USDT,15.0471,15.0806,14.9522,15.0384,1657.54905423,24869.095144418156
1650506400,2022-04-21 02:00:00,RMRK/USDT,15.0461,15.0954,15.008,15.0464,1175.6191278,17688.006033051244
1650502800,2022-04-21 01:00:00,RMRK/USDT,15.1431,15.1431,14.9626,15.0362,3892.469351,58603.793358117166
1650499200,2022-04-21 00:00:00,RMRK/USDT,15.0278,15.207,15.0231,15.1524,2103.26974494,31845.441574209462
1650495600,2022-04-20 23:00:00,RMRK/USDT,15.0615,15.0924,15,15.06,2066.22611345,31055.642082560039
1650492000,2022-04-20 22:00:00,RMRK/USDT,15.0445,15.1134,15,15.0434,2349.3013946,35304.523029252468
1650488400,2022-04-20 21:00:00,RMRK/USDT,14.9566,15.112,14.9324,15.0445,4074.59777109,61139.192615036646
1650484800,2022-04-20 20:00:00,RMRK/USDT,14.8005,15,14.7999,14.9566,5971.2238396,89215.119934339253
1650481200,2022-04-20 19:00:00,RMRK/USDT,14.8152,15.046,14.72,14.8005,4097.09450261,60960.550519127816
1650477600,2022-04-20 18:00:00,RMRK/USDT,14.97,15.0081,14.7182,14.82,5712.22292828,84946.334199538686
1650474000,2022-04-20 17:00:00,RMRK/USDT,14.9668,15,14.8591,14.9937,1977.70267797,29570.544500525352
1650470400,2022-04-20 16:00:00,RMRK/USDT,14.9197,15,14.6764,14.966,7287.26808444,108692.820826803019
1650466800,2022-04-20 15:00:00,RMRK/USDT,14.9045,14.9527,14.767,14.9248,6298.93971316,93500.338986129684
1650463200,2022-04-20 14:00:00,RMRK/USDT,15.121,15.401,14.88,14.9018,11295.51526637,170041.761081279593
1650459600,2022-04-20 13:00:00,RMRK/USDT,15.384,15.9179,15.0823,15.1098,11053.32755315,171723.058405378072
1650456000,2022-04-20 12:00:00,RMRK/USDT,15.2363,15.4948,15.1209,15.3847,8325.59895973,127354.716119389202
1650452400,2022-04-20 11:00:00,RMRK/USDT,15.067,15.625,14.999,15.2393,22233.53171942,341049.588432398097
1650448800,2022-04-20 10:00:00,RMRK/USDT,14.9189,15.0661,14.8586,15.0661,3782.59693605,56645.201223967282
1650445200,2022-04-20 09:00:00,RMRK/USDT,14.8872,15.0048,14.8801,14.936,3692.21759161,55182.842044942131
1650441600,2022-04-20 08:00:00,RMRK/USDT,14.7992,14.8975,14.77,14.8941,3038.33670385,45065.548298022641
1650438000,2022-04-20 07:00:00,RMRK/USDT,15.0643,15.12,14.5304,14.815,12183.33152161,179628.570645054272
1650434400,2022-04-20 06:00:00,RMRK/USDT,15.0965,15.1249,14.9832,15.0506,2071.71767865,31140.202863053013
1650430800,2022-04-20 05:00:00,RMRK/USDT,15.0893,15.26,15.0315,15.0393,2330.16986488,35279.743483311
1650427200,2022-04-20 04:00:00,RMRK/USDT,15.1953,15.1953,15.0239,15.1001,2481.5277253,37428.748011557451
1650423600,2022-04-20 03:00:00,RMRK/USDT,15.2106,15.2106,15.1417,15.1606,1979.68920202,30054.232065528864
1650420000,2022-04-20 02:00:00,RMRK/USDT,15.0893,15.25,14.8889,15.2205,3617.70457432,54614.708783781119
1650416400,2022-04-20 01:00:00,RMRK/USDT,15.0391,15.0929,14.9208,15.0893,2216.79842357,33233.000009040875
1650412800,2022-04-20 00:00:00,RMRK/USDT,15.1033,15.1372,14.993,15.0391,5319.86635077,80056.983203139941
1650409200,2022-04-19 23:00:00,RMRK/USDT,15.111,15.1923,15.0301,15.1344,1713.65642849,25914.307813530663
