https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRB,Volume USDT
1642118400,2022-01-14 00:00:00,TRB/USDT,29.406,30.137,28.61,29.68,1150.64686367,33846.14916414028
1642032000,2022-01-13 00:00:00,TRB/USDT,31.5,32.239,29.202,29.229,3722.5752117,112903.89094405361
1641945600,2022-01-12 00:00:00,TRB/USDT,29.475,31.876,29.406,31.488,3568.11103967,110508.41335495309
1641859200,2022-01-11 00:00:00,TRB/USDT,28.012,29.608,27.74,29.465,1006.32497725,28887.7022943484
1641772800,2022-01-10 00:00:00,TRB/USDT,30,30.32,26.545,27.943,2162.41840113,60884.07163874276
1641686400,2022-01-09 00:00:00,TRB/USDT,28.856,30.554,28.639,29.914,1547.33686855,46069.74374329316
1641600000,2022-01-08 00:00:00,TRB/USDT,30.896,32.216,27.888,28.968,2841.00626623,84120.37432329236
1641513600,2022-01-07 00:00:00,TRB/USDT,33.127,33.127,30.081,31,1904.66553504,59561.65687595064
1641427200,2022-01-06 00:00:00,TRB/USDT,33.41,33.963,31.717,33.17,2047.93348072,66940.87639313385
1641340800,2022-01-05 00:00:00,TRB/USDT,35.9,39.22,31.462,33.313,9364.87493749,341932.54658152562
1641254400,2022-01-04 00:00:00,TRB/USDT,36.609,37.865,31.903,35.9,8380.68520545,302250.78020977512
1641168000,2022-01-03 00:00:00,TRB/USDT,35.55,39.969,34.155,36.8,6022.63755259,217015.22908538934
1641081600,2022-01-02 00:00:00,TRB/USDT,35.235,35.915,33.85,35.619,1954.15848715,69360.06779910486
1640995200,2022-01-01 00:00:00,TRB/USDT,33.065,35.2,33.062,35.2,654.07816755,22178.51127732848
1640908800,2021-12-31 00:00:00,TRB/USDT,34.046,35,32.295,33.079,1878.14897963,63308.41265526155
1640822400,2021-12-30 00:00:00,TRB/USDT,33.2,34.246,32.388,33.958,1208.3259815,40469.87344331863
1640736000,2021-12-29 00:00:00,TRB/USDT,35.189,35.556,32.778,33.199,1922.02915235,65547.12679012867
1640649600,2021-12-28 00:00:00,TRB/USDT,39.637,39.637,34.61,35,4846.78534983,177687.31256867225
