https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume HAI
1657648800000,2022-07-12 18:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.8e-07,0.035258080000000004,40066.0
1657645200000,2022-07-12 17:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.8e-07,0.03485768,39611.0
1657641600000,2022-07-12 16:00:00,HAI/BTC,8.9e-07,8.9e-07,8.8e-07,8.8e-07,0.038573920000000005,43834.0
1657638000000,2022-07-12 15:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.8e-07,0.03287768,37361.0
1657634400000,2022-07-12 14:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.7e-07,0.03058572,35156.0
1657630800000,2022-07-12 13:00:00,HAI/BTC,8.7e-07,8.9e-07,8.7e-07,8.8e-07,0.03268144,37138.0
1657627200000,2022-07-12 12:00:00,HAI/BTC,8.9e-07,8.9e-07,8.7e-07,8.8e-07,0.02686728,30531.0
1657623600000,2022-07-12 11:00:00,HAI/BTC,8.8e-07,8.9e-07,8.8e-07,8.8e-07,0.02753598508364,31290.8921405
1657609200000,2022-07-12 07:00:00,HAI/BTC,8.8e-07,8.9e-07,8.8e-07,8.8e-07,0.00708576,8052.0
1657605600000,2022-07-12 06:00:00,HAI/BTC,8.8e-07,9e-07,8.8e-07,8.9e-07,0.03552524,39916.0
1657602000000,2022-07-12 05:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.039523119999999995,44408.0
1657598400000,2022-07-12 04:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.03656031,41079.0
1657594800000,2022-07-12 03:00:00,HAI/BTC,9e-07,9e-07,8.8e-07,8.9e-07,0.0201318,22620.0
1657591200000,2022-07-12 02:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,9e-07,0.036801,40890.0
1657587600000,2022-07-12 01:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.040606249999999997,45625.0
1657584000000,2022-07-12 00:00:00,HAI/BTC,9e-07,9e-07,8.8e-07,8.9e-07,0.031112619999999997,34958.0
1657580400000,2022-07-11 23:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.03832429,43061.0
1657576800000,2022-07-11 22:00:00,HAI/BTC,8.8e-07,9e-07,8.8e-07,8.9e-07,0.038035929999999996,42737.0
1657573200000,2022-07-11 21:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.8e-07,0.0311168,35360.0
1657569600000,2022-07-11 20:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,9e-07,0.035072099999999995,38969.0
1657566000000,2022-07-11 19:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.035163009999999995,39509.0
1657562400000,2022-07-11 18:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.03182907,35763.0
1657558800000,2022-07-11 17:00:00,HAI/BTC,8.8e-07,9e-07,8.8e-07,8.9e-07,0.02623008,29472.0
1657555200000,2022-07-11 16:00:00,HAI/BTC,9e-07,9e-07,8.6e-07,8.8e-07,0.032131093476653605,36512.60622347
1657551600000,2022-07-11 15:00:00,HAI/BTC,8.9e-07,9e-07,8.8e-07,8.9e-07,0.037671287241390294,42327.28903527
1657548000000,2022-07-11 14:00:00,HAI/BTC,9e-07,9e-07,8.9e-07,9e-07,0.0314694,34966.0
1657544400000,2022-07-11 13:00:00,HAI/BTC,8.9e-07,9e-07,8.9e-07,8.9e-07,0.03498323,39307.0
1657540800000,2022-07-11 12:00:00,HAI/BTC,8.9e-07,9e-07,8.9e-07,9e-07,0.0370026,41114.0
1657537200000,2022-07-11 11:00:00,HAI/BTC,9e-07,9e-07,8.9e-07,9e-07,0.0333909,37101.0
1657533600000,2022-07-11 10:00:00,HAI/BTC,8.9e-07,9e-07,8.9e-07,9e-07,0.0456282,50698.0
1657530000000,2022-07-11 09:00:00,HAI/BTC,8.9e-07,9e-07,8.9e-07,8.9e-07,0.033245949999999996,37355.0
1657526400000,2022-07-11 08:00:00,HAI/BTC,9e-07,9e-07,8.9e-07,9e-07,0.0303813,33757.0
1657522800000,2022-07-11 07:00:00,HAI/BTC,8.9e-07,9e-07,8.9e-07,8.9e-07,0.02734258,30722.0
1657519200000,2022-07-11 06:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.03637875,40875.0
1657515600000,2022-07-11 05:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.032489449999999996,36505.0
1657512000000,2022-07-11 04:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.03494852,39268.0
1657508400000,2022-07-11 03:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.041643099999999995,46790.0
1657504800000,2022-07-11 02:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.03432196,38564.0
1657501200000,2022-07-11 01:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.03809556,42804.0
1657497600000,2022-07-11 00:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.03611887,40583.0
1657494000000,2022-07-10 23:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.034386929999999996,38637.0
1657490400000,2022-07-10 22:00:00,HAI/BTC,8.9e-07,8.9e-07,8.9e-07,8.9e-07,0.00290051,3259.0
1657468800000,2022-07-10 16:00:00,HAI/BTC,8.7e-07,8.9e-07,8.7e-07,8.9e-07,0.012346063997799998,13871.98202
1657465200000,2022-07-10 15:00:00,HAI/BTC,8.8e-07,9e-07,8.5e-07,8.8e-07,0.0385,43750.0
1657461600000,2022-07-10 14:00:00,HAI/BTC,8.9e-07,8.9e-07,8.7e-07,8.9e-07,0.03390455,38095.0
1657458000000,2022-07-10 13:00:00,HAI/BTC,8.8e-07,8.9e-07,8.7e-07,8.9e-07,0.03601029,40461.0
1657454400000,2022-07-10 12:00:00,HAI/BTC,9.1e-07,9.1e-07,8.5e-07,8.9e-07,0.04597145822059039,51653.32384336
1657450800000,2022-07-10 11:00:00,HAI/BTC,9.1e-07,9.1e-07,9.1e-07,9.1e-07,0.04067973,44703.0
1657447200000,2022-07-10 10:00:00,HAI/BTC,9.1e-07,9.1e-07,9.1e-07,9.1e-07,0.03038308,33388.0
1657443600000,2022-07-10 09:00:00,HAI/BTC,9.3e-07,9.6e-07,9.1e-07,9.1e-07,0.03770312,41432.0
1657440000000,2022-07-10 08:00:00,HAI/BTC,9.4e-07,9.8e-07,9e-07,9.3e-07,0.03947478,42446.0
1657436400000,2022-07-10 07:00:00,HAI/BTC,9.3e-07,9.6e-07,9.3e-07,9.6e-07,0.04589376,47806.0
1657432800000,2022-07-10 06:00:00,HAI/BTC,9.3e-07,9.5e-07,9.3e-07,9.4e-07,0.03073988,32702.0
1657429200000,2022-07-10 05:00:00,HAI/BTC,9.5e-07,9.6e-07,9.3e-07,9.3e-07,0.03271368,35176.0
1657425600000,2022-07-10 04:00:00,HAI/BTC,9.5e-07,9.5e-07,9.2e-07,9.5e-07,0.03668425,38615.0
1657422000000,2022-07-10 03:00:00,HAI/BTC,9.3e-07,9.5e-07,9.2e-07,9.2e-07,0.03389924,36847.0
1657418400000,2022-07-10 02:00:00,HAI/BTC,9.3e-07,9.5e-07,9.2e-07,9.3e-07,0.04095813,44041.0
1657414800000,2022-07-10 01:00:00,HAI/BTC,9.3e-07,9.5e-07,9.2e-07,9.3e-07,0.03394221,36497.0
1657411200000,2022-07-10 00:00:00,HAI/BTC,9.5e-07,9.6e-07,9.3e-07,9.3e-07,0.03113361,33477.0
1657407600000,2022-07-09 23:00:00,HAI/BTC,9.3e-07,9.5e-07,9.3e-07,9.4e-07,0.04717296,50184.0
1657404000000,2022-07-09 22:00:00,HAI/BTC,9.3e-07,9.5e-07,9.2e-07,9.5e-07,0.04412655,46449.0
1657400400000,2022-07-09 21:00:00,HAI/BTC,9.5e-07,9.5e-07,9.3e-07,9.5e-07,0.03833535,40353.0
1657396800000,2022-07-09 20:00:00,HAI/BTC,9.4e-07,9.5e-07,9e-07,9.5e-07,0.034671460818244,36496.27454552
1657393200000,2022-07-09 19:00:00,HAI/BTC,9.4e-07,9.6e-07,9.3e-07,9.5e-07,0.03873435,40773.0
1657389600000,2022-07-09 18:00:00,HAI/BTC,9.4e-07,9.7e-07,9.4e-07,9.6e-07,0.041648639999999994,43384.0
1657386000000,2022-07-09 17:00:00,HAI/BTC,9.7e-07,9.9e-07,9.4e-07,9.6e-07,0.0318295854545472,33155.81818182
1657382400000,2022-07-09 16:00:00,HAI/BTC,9.7e-07,9.7e-07,9.6e-07,9.7e-07,0.01556365,16045.0
1657378800000,2022-07-09 15:00:00,HAI/BTC,9.4e-07,9.4e-07,9.4e-07,9.4e-07,8.26354e-05,87.91
1657371600000,2022-07-09 13:00:00,HAI/BTC,9.9e-07,1.01e-06,9.3e-07,9.6e-07,0.028858386763641598,30060.81954546
1657368000000,2022-07-09 12:00:00,HAI/BTC,1.16e-06,1.42e-06,8.8e-07,1e-06,0.03589467045454,35894.67045454
1657364400000,2022-07-09 11:00:00,HAI/BTC,1.06e-06,1.24e-06,1.04e-06,1.04e-06,0.04158232,39983.0
1657360800000,2022-07-09 10:00:00,HAI/BTC,8.6e-07,1.45e-06,8.4e-07,1.17e-06,0.0582105288988431,49752.58880243
1657357200000,2022-07-09 09:00:00,HAI/BTC,8.4e-07,8.8e-07,8.3e-07,8.4e-07,0.0337053047515716,40125.36279949
1657353600000,2022-07-09 08:00:00,HAI/BTC,8.5e-07,8.5e-07,8.2e-07,8.4e-07,0.03539676,42139.0
1657350000000,2022-07-09 07:00:00,HAI/BTC,8.3e-07,8.7e-07,8.2e-07,8.4e-07,0.0331182757115028,39426.51870417
1657346400000,2022-07-09 06:00:00,HAI/BTC,8.3e-07,8.4e-07,8e-07,8.3e-07,0.03540282,42654.0
1657342800000,2022-07-09 05:00:00,HAI/BTC,8.3e-07,8.4e-07,8.1e-07,8.4e-07,0.03922884,46701.0
1657339200000,2022-07-09 04:00:00,HAI/BTC,8.1e-07,8.4e-07,8.1e-07,8.4e-07,0.02681028,31917.0
1657335600000,2022-07-09 03:00:00,HAI/BTC,8.3e-07,8.4e-07,8.1e-07,8.4e-07,0.03831408,45612.0
1657332000000,2022-07-09 02:00:00,HAI/BTC,8.3e-07,8.4e-07,8e-07,8.2e-07,0.032763099999999996,39955.0
1657328400000,2022-07-09 01:00:00,HAI/BTC,8.3e-07,8.4e-07,8e-07,8.1e-07,0.03577122,44162.0
1657324800000,2022-07-09 00:00:00,HAI/BTC,8.4e-07,8.4e-07,8e-07,8.3e-07,0.03234095,38965.0
1657321200000,2022-07-08 23:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.03364986,40542.0
1657317600000,2022-07-08 22:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.5e-07,0.0303093,35658.0
1657314000000,2022-07-08 21:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.02771453,33391.0
1657310400000,2022-07-08 20:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.3e-07,0.03042946,36662.0
1657306800000,2022-07-08 19:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.04005497,48259.0
1657303200000,2022-07-08 18:00:00,HAI/BTC,8.5e-07,8.5e-07,8.3e-07,8.4e-07,0.0341292,40630.0
1657299600000,2022-07-08 17:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.3e-07,0.03153004,37988.0
1657296000000,2022-07-08 16:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.3e-07,0.03745541,45127.0
1657292400000,2022-07-08 15:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.4e-07,0.03250464,38696.0
1657288800000,2022-07-08 14:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.5e-07,0.03440035,40471.0
1657285200000,2022-07-08 13:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.4e-07,0.0259266,30865.0
1657281600000,2022-07-08 12:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.4e-07,0.02941512,35018.0
1657278000000,2022-07-08 11:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.4e-07,0.03543456,42184.0
1657274400000,2022-07-08 10:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.03174999,38253.0
1657270800000,2022-07-08 09:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.4e-07,0.03398388,40457.0
1657267200000,2022-07-08 08:00:00,HAI/BTC,8.3e-07,8.5e-07,8.3e-07,8.4e-07,0.03175704,37806.0
1657263600000,2022-07-08 07:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.039659889999999996,47783.0
1657260000000,2022-07-08 06:00:00,HAI/BTC,8.3e-07,8.4e-07,8.3e-07,8.4e-07,0.03281208,39062.0
1657256400000,2022-07-08 05:00:00,HAI/BTC,8.4e-07,8.4e-07,8.3e-07,8.3e-07,0.02663885,32095.0
1657252800000,2022-07-08 04:00:00,HAI/BTC,8.4e-07,8.4e-07,8.3e-07,8.4e-07,0.03473064,41346.0
1657249200000,2022-07-08 03:00:00,HAI/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.0440647,53090.0
1657245600000,2022-07-08 02:00:00,HAI/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.03433416,40874.0
1657242000000,2022-07-08 01:00:00,HAI/BTC,8e-07,8.4e-07,8e-07,8.4e-07,0.027769241969868,33058.6213927
1657238400000,2022-07-08 00:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.0200112,25014.0
1657234800000,2022-07-07 23:00:00,HAI/BTC,8e-07,8.1e-07,8e-07,8.1e-07,0.035421299999999996,43730
1657231200000,2022-07-07 22:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.029594969999999998,36537
1657227600000,2022-07-07 21:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.03079782,38022
1657224000000,2022-07-07 20:00:00,HAI/BTC,8e-07,8.1e-07,8e-07,8e-07,0.031944799999999995,39931
1657220400000,2022-07-07 19:00:00,HAI/BTC,8.1e-07,8.2e-07,8.1e-07,8.2e-07,0.03325756,40558
1657216800000,2022-07-07 18:00:00,HAI/BTC,8.1e-07,8.2e-07,8.1e-07,8.1e-07,0.03552336,43856
1657213200000,2022-07-07 17:00:00,HAI/BTC,8e-07,8.2e-07,8e-07,8.2e-07,0.02902554,35397
1657209600000,2022-07-07 16:00:00,HAI/BTC,8e-07,8.1e-07,8e-07,8e-07,0.035403199999999996,44254
1657206000000,2022-07-07 15:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.03707613,45773
1657202400000,2022-07-07 14:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.03416661,42181
1657198800000,2022-07-07 13:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.0307952,38494
1657195200000,2022-07-07 12:00:00,HAI/BTC,8e-07,8.1e-07,8e-07,8.1e-07,0.03304719,40799
1657191600000,2022-07-07 11:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.03713121,45841
1657188000000,2022-07-07 10:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.036232,45290
1657184400000,2022-07-07 09:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.0370737,45770
1657180800000,2022-07-07 08:00:00,HAI/BTC,8e-07,8.1e-07,8e-07,8e-07,0.0246368,30796
1657177200000,2022-07-07 07:00:00,HAI/BTC,8e-07,8.1e-07,8e-07,8.1e-07,0.03469635,42835
1657173600000,2022-07-07 06:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.02778,34725
1657170000000,2022-07-07 05:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.029401379999999998,36298
1657166400000,2022-07-07 04:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.0253408,31676
1657162800000,2022-07-07 03:00:00,HAI/BTC,8e-07,8.1e-07,8e-07,8.1e-07,0.03411234,42114
1657159200000,2022-07-07 02:00:00,HAI/BTC,8.1e-07,8.1e-07,7.9e-07,8e-07,0.026528799999999998,33161
1657155600000,2022-07-07 01:00:00,HAI/BTC,8e-07,8.1e-07,7.9e-07,7.9e-07,0.025821939999999998,32686
1657152000000,2022-07-07 00:00:00,HAI/BTC,8.1e-07,8.1e-07,7.9e-07,8e-07,0.0347552,43444
1657148400000,2022-07-06 23:00:00,HAI/BTC,8.1e-07,8.2e-07,8e-07,8e-07,0.023349599999999998,29187.0
1657144800000,2022-07-06 22:00:00,HAI/BTC,8.1e-07,8.2e-07,8.1e-07,8.1e-07,0.03350889,41369.0
1657141200000,2022-07-06 21:00:00,HAI/BTC,8.1e-07,8.2e-07,8.1e-07,8.2e-07,0.019012519999999998,23186.0
1657134000000,2022-07-06 19:00:00,HAI/BTC,8.1e-07,8.2e-07,8.1e-07,8.1e-07,0.028081889999999998,34669.0
1657130400000,2022-07-06 18:00:00,HAI/BTC,8.2e-07,8.2e-07,8.1e-07,8.2e-07,0.0228739,27895.0
1657126800000,2022-07-06 17:00:00,HAI/BTC,8.1e-07,8.2e-07,8e-07,8.2e-07,0.029406019999999998,35861.0
1657123200000,2022-07-06 16:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.0323832,40479.0
1657119600000,2022-07-06 15:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.03784,47300.0
1657116000000,2022-07-06 14:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.035313569999999996,43597.0
1657112400000,2022-07-06 13:00:00,HAI/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.03261546,40266.0
1657108800000,2022-07-06 12:00:00,HAI/BTC,8.1e-07,8.2e-07,8e-07,8.1e-07,0.02521044,31124.0
1657105200000,2022-07-06 11:00:00,HAI/BTC,8e-07,8.2e-07,8e-07,8e-07,0.0252392,31549.0
1657101600000,2022-07-06 10:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0375929,45845.0
1657098000000,2022-07-06 09:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03492134,42587.0
1657094400000,2022-07-06 08:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03686392,44956.0
1657090800000,2022-07-06 07:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.027589719999999998,33646.0
1657087200000,2022-07-06 06:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.03705252,45186.0
1657083600000,2022-07-06 05:00:00,HAI/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0376831,45955.0
1657080000000,2022-07-06 04:00:00,HAI/BTC,8.3e-07,8.4e-07,8.2e-07,8.2e-07,0.02173738,26509.0
1657076400000,2022-07-06 03:00:00,HAI/BTC,8.5e-07,8.7e-07,8.4e-07,8.7e-07,0.03691497,42431.0
1657072800000,2022-07-06 02:00:00,HAI/BTC,8.5e-07,8.6e-07,8.5e-07,8.5e-07,0.03512795,41327.0
1657069200000,2022-07-06 01:00:00,HAI/BTC,8.5e-07,8.7e-07,8.3e-07,8.5e-07,0.0397341,46746.0
1657065600000,2022-07-06 00:00:00,HAI/BTC,8.7e-07,8.7e-07,8.2e-07,8.7e-07,0.0267834560853945,30785.58170735
1657062000000,2022-07-05 23:00:00,HAI/BTC,8.5e-07,8.7e-07,8.5e-07,8.5e-07,0.0246908,29048.0
1657058400000,2022-07-05 22:00:00,HAI/BTC,8.5e-07,8.7e-07,8.4e-07,8.5e-07,0.03421845,40257.0
1657054800000,2022-07-05 21:00:00,HAI/BTC,8.4e-07,8.7e-07,8.4e-07,8.5e-07,0.0312732,36792.0
1657051200000,2022-07-05 20:00:00,HAI/BTC,8.5e-07,8.7e-07,8.4e-07,8.7e-07,0.03160014,36322.0
1657047600000,2022-07-05 19:00:00,HAI/BTC,8.5e-07,8.8e-07,8.3e-07,8.6e-07,0.039304303032674195,45702.67794497
1657044000000,2022-07-05 18:00:00,HAI/BTC,8.8e-07,8.9e-07,8.6e-07,8.6e-07,0.036070120000000004,41942.0
1657040400000,2022-07-05 17:00:00,HAI/BTC,8.7e-07,8.9e-07,8.6e-07,8.6e-07,0.04314792,50172.0
1657036800000,2022-07-05 16:00:00,HAI/BTC,8.6e-07,8.9e-07,8.6e-07,8.6e-07,0.03308506,38471.0
1657033200000,2022-07-05 15:00:00,HAI/BTC,8.8e-07,8.8e-07,8.5e-07,8.5e-07,0.03253715,38279.0
1657029600000,2022-07-05 14:00:00,HAI/BTC,8.5e-07,8.9e-07,8.5e-07,8.7e-07,0.03497574,40202.0
1657026000000,2022-07-05 13:00:00,HAI/BTC,8.6e-07,8.8e-07,8.5e-07,8.5e-07,0.03377135,39731.0
1657022400000,2022-07-05 12:00:00,HAI/BTC,8.5e-07,8.6e-07,8.3e-07,8.3e-07,0.03865974,46578.0
1657018800000,2022-07-05 11:00:00,HAI/BTC,8.2e-07,8.4e-07,8.2e-07,8.4e-07,0.034629,41225.0
1657015200000,2022-07-05 10:00:00,HAI/BTC,7.6e-07,8.3e-07,7.6e-07,8.2e-07,0.033348036444730396,40668.33712772
1657011600000,2022-07-05 09:00:00,HAI/BTC,8.1e-07,8.3e-07,7.6e-07,7.7e-07,0.0283442775,36810.75
1657008000000,2022-07-05 08:00:00,HAI/BTC,7.9e-07,8.4e-07,7.9e-07,8.1e-07,0.030843179999999998,38078.0
1657004400000,2022-07-05 07:00:00,HAI/BTC,8.6e-07,8.6e-07,7.9e-07,8.1e-07,0.03044061,37581.0
1657000800000,2022-07-05 06:00:00,HAI/BTC,8.7e-07,8.7e-07,7.5e-07,8.2e-07,0.0354561356360082,43239.18980001
1656997200000,2022-07-05 05:00:00,HAI/BTC,8.9e-07,8.9e-07,8.6e-07,8.6e-07,0.030455180000000002,35413.0
1656993600000,2022-07-05 04:00:00,HAI/BTC,8.9e-07,9e-07,8.7e-07,8.9e-07,0.034800779999999996,39102.0
1656990000000,2022-07-05 03:00:00,HAI/BTC,9e-07,9e-07,8.7e-07,8.8e-07,0.0347072,39440.0
1656986400000,2022-07-05 02:00:00,HAI/BTC,8.8e-07,9e-07,8.7e-07,8.8e-07,0.038196400000000005,43405.0
1656982800000,2022-07-05 01:00:00,HAI/BTC,9e-07,9e-07,8.7e-07,8.7e-07,0.03202992,36816.0
1656979200000,2022-07-05 00:00:00,HAI/BTC,9e-07,9e-07,8.7e-07,9e-07,0.037915199999999996,42128.0
1656975600000,2022-07-04 23:00:00,HAI/BTC,8.8e-07,9e-07,8.5e-07,8.7e-07,0.0353236837059192,40601.93529416
1656972000000,2022-07-04 22:00:00,HAI/BTC,8.6e-07,9.2e-07,8.5e-07,8.7e-07,0.035599671701963403,40919.16287582
1656968400000,2022-07-04 21:00:00,HAI/BTC,8.6e-07,8.7e-07,8.5e-07,8.7e-07,0.03632076,41748.0
1656964800000,2022-07-04 20:00:00,HAI/BTC,8.7e-07,8.7e-07,8.5e-07,8.6e-07,0.0404845,47075.0
1656961200000,2022-07-04 19:00:00,HAI/BTC,9.1e-07,9.2e-07,8.5e-07,8.6e-07,0.03041218,35363.0
1656957600000,2022-07-04 18:00:00,HAI/BTC,9e-07,9.3e-07,8.7e-07,8.9e-07,0.028175884954023497,31658.29770115
1656954000000,2022-07-04 17:00:00,HAI/BTC,9.1e-07,9.3e-07,9e-07,9e-07,0.040486499999999995,44985.0
1656950400000,2022-07-04 16:00:00,HAI/BTC,9.1e-07,9.3e-07,9e-07,9.1e-07,0.02868047,31517.0
1656946800000,2022-07-04 15:00:00,HAI/BTC,9.1e-07,9.3e-07,9e-07,9.2e-07,0.04104672,44616.0
1656943200000,2022-07-04 14:00:00,HAI/BTC,9e-07,9.3e-07,9e-07,9.3e-07,0.03311079,35603.0
1656939600000,2022-07-04 13:00:00,HAI/BTC,9.2e-07,9.3e-07,8.9e-07,9.1e-07,0.0236509,25990.0
1656936000000,2022-07-04 12:00:00,HAI/BTC,9.1e-07,9.2e-07,8.9e-07,8.9e-07,0.02467169,27721.0
1656932400000,2022-07-04 11:00:00,HAI/BTC,8.6e-07,9.6e-07,8.5e-07,9.2e-07,0.0334164351515132,36322.21212121
1656928800000,2022-07-04 10:00:00,HAI/BTC,8.8e-07,8.8e-07,8.5e-07,8.6e-07,0.014112990909087,16410.45454545
1656925200000,2022-07-04 09:00:00,HAI/BTC,8.5e-07,8.7e-07,8.4e-07,8.6e-07,0.03216142,37397.0
1656921600000,2022-07-04 08:00:00,HAI/BTC,8.6e-07,8.6e-07,8.4e-07,8.6e-07,0.03313408,38528.0
1656918000000,2022-07-04 07:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.4e-07,0.03103464,36946.0
1656914400000,2022-07-04 06:00:00,HAI/BTC,8.6e-07,8.6e-07,8.4e-07,8.5e-07,0.0295562,34772.0
1656910800000,2022-07-04 05:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.5e-07,0.03876,45600.0
1656907200000,2022-07-04 04:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.5e-07,0.030486950000000002,35867.0
1656903600000,2022-07-04 03:00:00,HAI/BTC,8.6e-07,8.6e-07,8.4e-07,8.5e-07,0.03291795,38727.0
1656900000000,2022-07-04 02:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.5e-07,0.0330412,38872.0
1656896400000,2022-07-04 01:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.4e-07,0.03347904,39856.0
1656892800000,2022-07-04 00:00:00,HAI/BTC,8.4e-07,8.6e-07,8.4e-07,8.5e-07,0.03817775,44915.0
1656889200000,2022-07-03 23:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.6e-07,0.02884956,33546.0
1656885600000,2022-07-03 22:00:00,HAI/BTC,8.6e-07,8.6e-07,8.4e-07,8.6e-07,0.02849266,33131.0
1656882000000,2022-07-03 21:00:00,HAI/BTC,8.4e-07,8.6e-07,8.4e-07,8.5e-07,0.0300577,35362.0
1656878400000,2022-07-03 20:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.6e-07,0.0254689,29615.0
1656874800000,2022-07-03 19:00:00,HAI/BTC,8.5e-07,8.6e-07,8.4e-07,8.6e-07,0.036623960000000004,42586.0
1656871200000,2022-07-03 18:00:00,HAI/BTC,8.3e-07,8.6e-07,8.3e-07,8.6e-07,0.0361415,42025.0
1656867600000,2022-07-03 17:00:00,HAI/BTC,8.5e-07,8.5e-07,8.3e-07,8.3e-07,0.02668367,32149.0
1656864000000,2022-07-03 16:00:00,HAI/BTC,8.4e-07,8.6e-07,8.2e-07,8.3e-07,0.02619231,31557.0
1656860400000,2022-07-03 15:00:00,HAI/BTC,8.3e-07,8.5e-07,8.1e-07,8.4e-07,0.038073,45325.0
1656856800000,2022-07-03 14:00:00,HAI/BTC,8.5e-07,8.5e-07,8.1e-07,8.2e-07,0.02786852,33986.0
1656853200000,2022-07-03 13:00:00,HAI/BTC,8.5e-07,9.1e-07,8.2e-07,8.4e-07,0.03305232,39348.0
